Date,GUNR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-15,1.0,-0.13147987884032886,-0.2798572046733016,-0.004218952834270878,-0.37364777152747725,-0.37436174816096923,0.0
2018-11-16,1.0,-0.13167860466122785,-0.2800848282876371,-0.004501092813399407,-0.37354742377356037,-0.3741749799831209,0.0
2018-11-19,1.0,-0.1315464453641308,-0.28231240926523804,-0.0,-0.3768282377413274,-0.3761131936469416,0.0
2018-11-20,1.0,-0.11519454455210512,-0.27818899846781325,-0.0,-0.37927016120330603,-0.3853557478581756,0.0
2018-11-21,1.0,-0.11304253940833513,-0.27840639170805437,-0.0,-0.38026344202116175,-0.38764845605700715,0.0
2018-11-23,1.0,-0.11251569332005715,-0.28574830079224206,-0.0,-0.37852287977834537,-0.38780899606043556,0.0
2018-11-26,1.0,-0.11373787994334895,-0.2825798017213204,-0.0,-0.38701383592983984,-0.3955550713585358,0.0
2018-11-27,1.0,-0.10966074453759611,-0.28391468659050434,-0.0,-0.3849311498197298,-0.3934451153294818,0.0
2018-11-28,1.0,-0.10864557072068157,-0.2893375641137095,-0.0,-0.3829653133965053,-0.39237590193862476,0.0
2018-11-29,1.0,-0.10262571162629608,-0.28655540403056473,-0.0,-0.3821027339437626,-0.3933588761174968,0.0
2018-11-30,1.0,-0.10274002250887368,-0.2867067786338845,-0.0,-0.3828456410700372,-0.39202233572850836,0.0
2018-12-03,1.0,-0.10077905215321359,-0.287816489937243,-0.0,-0.3833585803938541,-0.3920796364423285,0.0
2018-12-04,1.0,-0.10363189810689213,-0.28776978417266186,-0.0,-0.38746766936903654,-0.3946184442174357,0.0
2018-12-06,1.0,-0.10142817377898637,-0.26422285506284393,-0.0,-0.38913988394749804,-0.3863991606534912,0.0
2018-12-07,1.0,-0.09680739295439439,-0.2657003795107099,-0.0,-0.3908102660863226,-0.39083170736936895,0.0
2018-12-10,1.0,-0.08386038884984773,-0.26799974445793134,-0.0,-0.3932579484230925,-0.3843991567111736,0.0
2018-12-11,1.0,-0.07758565550178027,-0.2710700808050658,-0.0,-0.39214975587915485,-0.3912542907703132,0.0
2018-12-12,1.0,-0.07842551921190669,-0.2709710435413024,-0.0,-0.39249008486502623,-0.3904217663866263,0.0
2018-12-13,1.0,-0.0786622301851378,-0.2714358843102125,-0.0,-0.3921593720672298,-0.3906236669226175,0.0
2018-12-14,1.0,-0.08164875469123166,-0.2631780962128966,-0.0,-0.3970274650290003,-0.3905237120436711,0.0
2018-12-17,1.0,-0.07912673056443026,-0.2626411075612354,-0.0,-0.39574014909478167,-0.3924174653887114,0.0
2018-12-18,1.0,-0.07396882621143039,-0.2575336655709893,-0.0,-0.3948467818895133,-0.3942954087583501,0.0
2018-12-19,1.0,-0.07193161087777354,-0.25830469644902637,-0.0,-0.39612235373976495,-0.39487081583301514,0.0
2018-12-20,1.0,-0.0718292863645024,-0.2551178101911637,-0.0,-0.3968075872726888,-0.39320871350847847,0.0
2018-12-21,1.0,-0.06998185577450525,-0.2548841723279463,-0.0,-0.39845563103928433,-0.38647200303810286,0.0
2018-12-24,1.0,-0.06253020402159981,-0.24663290820078582,-0.0,-0.39732733805391546,-0.39465887840648833,0.0
2018-12-26,1.0,-0.06249869227711171,-0.2479024124871843,-0.0,-0.3908731404180528,-0.3910823760801791,0.0
2018-12-27,1.0,-0.05481545738067208,-0.24115496623086932,-0.0,-0.3761075655245059,-0.39329161245017247,0.0
2018-12-28,1.0,-0.05353014037985137,-0.24240297274979355,-0.0,-0.37597027250206444,-0.3925061932287366,0.0
2018-12-31,1.0,-0.05390284687958051,-0.2420157311257458,-0.0,-0.37595738970664133,-0.3925762298973967,0.0
2019-01-02,1.0,-0.053260420965744945,-0.24184894758563766,-0.0,-0.37554684275691297,-0.3929013619479984,0.0
2019-01-03,1.0,-0.05555211749902016,-0.2410627720362234,-0.0,-0.37704478412443015,-0.38917424758132724,0.0
2019-01-04,1.0,-0.04530777615531745,-0.24420541718939595,-0.0,-0.37426732204923596,-0.3928593463998519,0.0
2019-01-07,1.0,-0.0445426515930113,-0.24367934224049334,-0.0,-0.37445015416238436,-0.3928263103802672,0.0
2019-01-08,1.0,-0.04528743658731952,-0.2407525313725893,-0.0,-0.37583437737476644,-0.3919981926102405,0.0
2019-01-09,1.0,-0.04487140012726564,-0.23866412135394216,-0.0,-0.37582363446025,-0.3933123960835027,0.0
2019-01-10,1.0,-0.044124296107525995,-0.24078260512146,-0.0,-0.37549837642319867,-0.3947552303834929,0.0
2019-01-11,1.0,-0.04443850377346851,-0.23804725575274013,-0.0,-0.376380349174361,-0.3974994344938206,0.0
2019-01-14,1.0,-0.048416289592760176,-0.23911970382558617,-0.0,-0.37634718222953517,-0.39286301933360757,0.0
2019-01-15,1.0,-0.049427390669654785,-0.23880995949585707,-0.0,-0.37601003351358014,-0.3918210415938483,0.0
2019-01-16,1.0,-0.046081433827307665,-0.24004686247507862,-0.0,-0.3740365445090745,-0.39518631944587174,0.0
2019-01-17,1.0,-0.04814053831929319,-0.23688103554551057,-0.0,-0.3739264433942881,-0.39568522703924386,0.0
2019-01-18,1.0,-0.054509313715444985,-0.23820160249185435,-0.0,-0.36918789319453266,-0.3873235107276789,0.0
2019-01-22,1.0,-0.0,-0.19999999999999998,-0.0,-0.41428571428571426,-0.41205673758865247,0.0
2019-01-23,1.0,-0.0,-0.19621898225236567,-0.0,-0.4153027657068594,-0.41910002842870486,0.0
2019-01-24,1.0,-0.0,-0.20228721789292584,-0.0,-0.39997975913369094,-0.42181965388118614,0.0
2019-01-25,1.0,-0.0,-0.16495367836364005,-0.0,-0.42127349023900745,-0.44097792373654443,0.0
2019-01-28,1.0,-0.0,-0.16321722351985377,-0.0,-0.42672895298060326,-0.4411495887072205,0.0
2019-01-29,1.0,-0.0,-0.16282707622298065,-0.0,-0.4284292215179587,-0.4402527222493093,0.0
2019-01-30,1.0,-0.0,-0.1612365602325156,-0.0,-0.4274303367817727,-0.4438121176398854,0.0
2019-01-31,1.0,-0.0,-0.1582103508557954,-0.0,-0.4373500833434972,-0.43720778956783346,0.0
2019-02-01,1.0,-0.0,-0.15811748428184833,-0.0,-0.44108490853968707,-0.4355097971391947,0.0
2019-02-04,1.0,-0.0,-0.15970780938428356,-0.0,-0.43930330037032517,-0.4357221340495666,0.0
2019-02-05,1.0,-0.0,-0.15284953016312086,-0.0,-0.43621608428588865,-0.444860269291787,0.0
2019-02-06,1.0,-0.0,-0.14940798307360542,-0.0,-0.4372991007852871,-0.447715343613948,0.0
2019-02-07,1.0,-0.0,-0.15392126945376872,-0.0,-0.44207099989828097,-0.43838877021666156,0.0
2019-02-08,1.0,-0.0,-0.15405581319664796,-0.0,-0.44262061671141484,-0.4373321942885038,0.0
2019-02-11,1.0,-0.0,-0.15002240052132124,-0.0,-0.4413309982486865,-0.4450779945424185,0.0
2019-02-12,1.0,-0.0,-0.14467929287792178,-0.0,-0.4429684480338507,-0.4466505279004008,0.0
2019-02-13,1.0,-0.0,-0.14139568871026673,-0.0,-0.4425973287865871,-0.44580440872000976,0.0
2019-02-14,1.0,-0.0,-0.13589430894308943,-0.0,-0.4477642276422764,-0.4488617886178862,0.0
2019-02-15,1.0,-0.0,-0.1466419958927228,-0.0,-0.4424269534983022,-0.4442365954331957,0.0
2019-02-19,1.0,-0.0,-0.14630028881747548,-0.0,-0.443212789325957,-0.44441280559736407,0.0
2019-02-20,1.0,-0.0,-0.14288911040136704,-0.0,-0.44368045242793497,-0.44772870598287123,0.0
2019-02-21,1.0,-0.0,-0.1543894644710863,-0.0,-0.44055445867003196,-0.4405137495165788,0.0
2019-02-22,1.0,-0.0,-0.1488854961832061,-0.0,-0.44594402035623404,-0.440793893129771,0.0
2019-02-25,1.0,-0.0,-0.14858692549243505,-0.0,-0.4486766445087884,-0.4418049834835447,0.0
2019-02-26,1.0,-0.0,-0.14881122303331837,-0.0,-0.4495738346723217,-0.4406834957791281,0.0
2019-02-27,1.0,-0.0,-0.14635887187225974,-0.0,-0.4518220935212187,-0.44107510655219534,0.0
2019-02-28,1.0,-0.0,-0.14624941349272733,-0.0,-0.4512535955445848,-0.4425222872763622,0.0
2019-03-01,1.0,-0.0,-0.14224225857778142,-0.0,-0.45000203990045284,-0.44765615437966627,0.0
2019-03-04,1.0,-0.0,-0.13970228384991842,-0.0,-0.449510603588907,-0.4499388254486134,0.0
2019-03-05,1.0,-0.0,-0.13680389877857302,-0.0,-0.45484390611936953,-0.447462327440305,0.0
2019-03-06,1.0,-0.0,-0.1355666109366717,-0.0,-0.4572034416670065,-0.4461525914447661,0.0
2019-03-07,1.0,-0.0,-0.11061021423494771,-0.0,-0.47121535181236673,-0.4488171387958168,0.0
2019-03-08,1.0,-0.0,-0.10399788836774888,-0.0,-0.47542181884631785,-0.4509756147083308,0.0
2019-03-11,1.0,-0.0,-0.10177976664827643,-0.0,-0.4744273483315965,-0.4671734199718016,0.0
2019-03-12,1.0,-0.0,-0.0917402917608383,-0.0,-0.48046024244914726,-0.4824327100883501,0.0
2019-03-13,1.0,-0.0,-0.09743230433169847,-0.0,-0.48252483204879854,-0.48079380126117954,0.0
2019-03-14,1.0,-0.0,-0.09736684743386188,-0.0,-0.4817411386271316,-0.48285460956347814,0.0
2019-03-15,1.0,-0.0,-0.0996147269093681,-0.0,-0.4796752992562375,-0.48097327811772456,0.0
2019-03-18,1.0,-0.0,-0.10511293124844874,-0.0,-0.48103334160668487,-0.48221229420038053,0.0
2019-03-19,1.0,-0.0,-0.10660508274476502,-0.0,-0.47962966798533585,-0.48497338497545617,0.0
2019-03-20,1.0,-0.0,-0.10770220092517685,-0.0,-0.47702615802684256,-0.48965917812765786,0.0
2019-03-21,1.0,-0.0,-0.1056860065432559,-0.0,-0.4892947364061789,-0.47566985546858825,0.0
2019-03-22,1.0,-0.0,-0.10455262939270582,-0.0,-0.5018692365207277,-0.4705076015618509,0.0
2019-03-25,1.0,-0.0,-0.10163723516839245,-0.0,-0.5029569836691499,-0.4705027909775684,0.0
2019-03-26,1.0,-0.0,-0.10441359303771239,-0.0,-0.5040406133443845,-0.4636552009946125,0.0
2019-03-27,1.0,-0.0,-0.09634234794321832,-0.0,-0.5091700341933478,-0.46679100611335617,0.0
2019-03-28,1.0,-0.0,-0.09397880239769357,-0.0,-0.507352788666957,-0.4727770518324933,0.0
2019-03-29,1.0,-0.0,-0.0934616261949692,-0.0,-0.5060863073637061,-0.47415133857288017,0.0
2019-04-01,1.0,-0.0,-0.09504046482672754,-0.0,-0.5046067648889812,-0.4754720896451546,0.0
2019-04-02,1.0,-0.0,-0.09711961484186936,-0.0,-0.5072217149497801,-0.4708641155474392,0.0
2019-04-03,1.0,-0.0,-0.09418431502316346,-0.0,-0.5100719722038385,-0.4639104897418928,0.0
2019-04-04,1.0,-0.0,-0.09344537119440363,-0.0,-0.5052259039261544,-0.4709729494794793,0.0
2019-04-05,1.0,-0.0,-0.0922627676759309,-0.0,-0.5063993704179265,-0.47235223460216214,0.0
2019-04-08,1.0,-0.0,-0.09063806881702621,-0.0,-0.5058796737195147,-0.4737899051799097,0.0
2019-04-09,1.0,-0.0,-0.08434809667046987,-0.0,-0.5188673374131315,-0.4712789129758324,0.0
2019-04-10,1.0,-0.0,-0.08169914295793647,-0.0,-0.5166531781111872,-0.47681006038722534,0.0
2019-04-11,1.0,-0.0,-0.08005725784702196,-0.0,-0.5173951828724354,-0.4771279795863328,0.0
2019-04-12,1.0,-0.0,-0.08071078634891639,-0.0,-0.5199285892219547,-0.4752553350494063,0.0
2019-04-15,1.0,-0.0,-0.08067530525791179,-0.0,-0.519789849655287,-0.4761192790098846,0.0
2019-04-16,1.0,-0.0,-0.08424482679894564,-0.0,-0.5191880616840663,-0.4720740540877109,0.0
2019-04-17,1.0,-0.0,-0.07360421900629115,-0.0,-0.5310092809833274,-0.4716898864273405,0.0
2019-04-18,1.0,-0.0,-0.07500934501806703,-0.0,-0.5261452838808821,-0.4755368193711841,0.0
2019-04-22,1.0,-0.0,-0.07730071559327675,-0.0,-0.5268347478781827,-0.47605674821101684,0.0
2019-04-23,1.0,-0.0,-0.07997336994965257,-0.0,-0.5305413389922191,-0.4699579744517955,0.0
2019-04-24,1.0,-0.0,-0.0740063196407783,-0.0,-0.5296233161483452,-0.47519956760352566,0.0
2019-04-25,1.0,-0.0,-0.06444152759547471,-0.0,-0.5315123861908035,-0.48750963601891784,0.0
2019-04-26,1.0,-0.0,-0.06501238628557154,-0.0,-0.5334221537564794,-0.48329412744342903,0.0
2019-04-29,1.0,-0.0,-0.06022064945878435,-0.0,-0.532472939217319,-0.4889050791007494,0.0
2019-04-30,1.0,-0.0,-0.062089055347482304,-0.0,-0.5337494798168956,-0.4848938826466916,0.0
2019-05-01,1.0,-0.0,-0.06177670468736992,-0.0,-0.5341561901590209,-0.48551327949379736,0.0
2019-05-02,1.0,-0.0,-0.06211581338167573,-0.0,-0.5389552207705611,-0.48265299743701945,0.0
2019-05-03,1.0,-0.0,-0.05359340773964744,-0.0,-0.5464900385939293,-0.48609575466777927,0.0
2019-05-06,1.0,-0.0,-0.05864171748391948,-0.0,-0.545359619079442,-0.48437891571297303,0.0
2019-05-07,1.0,-0.0,-0.054144454897041915,-0.0,-0.5490122295390405,-0.48736280965820006,0.0
2019-05-08,1.0,-0.0,-0.06038208581271532,-0.0,-0.5404321954274977,-0.48708633469046875,0.0
2019-05-09,1.0,-0.0,-0.06042018735265277,-0.0,-0.5459723352318958,-0.47996077695019923,0.0
2019-05-10,1.0,-0.0,-0.06148199128240422,-0.0,-0.5441406494400299,-0.47992658866712545,0.0
2019-05-13,1.0,-0.0,-0.06244924307102846,-0.0,-0.5441767486412761,-0.4757095558378277,0.0
2019-05-14,1.0,-0.0,-0.061788314355049466,-0.0,-0.5415551822122664,-0.47078588762366996,0.0
2019-05-15,1.0,-0.0,-0.05872618579732329,-0.0,-0.5386922615476905,-0.47111267401692075,0.0
2019-05-16,1.0,-0.0,-0.059582919563058584,-0.0,-0.5380254882489243,-0.4712429659053294,0.0
2019-05-17,1.0,-0.0,-0.058216059602649,-0.0,-0.5356167218543045,-0.47572433774834433,0.0
2019-05-20,1.0,-0.0,-0.056180937797458926,-0.0,-0.5364400115879651,-0.47665852750072424,0.0
2019-05-21,1.0,-0.0,-0.05574631805394672,-0.0,-0.5361161674664903,-0.47666721826907166,0.0
2019-05-22,1.0,-0.0,-0.05470265362552103,-0.0,-0.5358631505096776,-0.47290660723866124,0.0
2019-05-23,1.0,-0.0,-0.054858416577231076,-0.0,-0.5345496573928837,-0.4744902171221002,0.0
2019-05-24,1.0,-0.0,-0.05382868937048504,-0.0,-0.5359958720330237,-0.47415892672858617,0.0
2019-05-28,1.0,-0.0,-0.05813617407820307,-0.0,-0.5345596432552955,-0.4717990007845081,0.0
2019-05-29,1.0,-0.0,-0.06487834023528441,-0.0,-0.534726085254548,-0.46067948163256894,0.0
2019-05-30,1.0,-0.0,-0.06389420997342891,-0.0,-0.5339965807740633,-0.4618838699046324,0.0
2019-05-31,1.0,-0.0,-0.06807932291344906,-0.0,-0.5318465435225799,-0.4593603920841828,0.0
2019-06-03,1.0,-0.0,-0.07652935877487511,-0.0,-0.5336581770534764,-0.437146834821063,0.0
2019-06-04,1.0,-0.0,-0.07465747805398311,-0.0,-0.5167774222659776,-0.4596152268438757,0.0
2019-06-05,1.0,-0.0,-0.07902778909624317,-0.0,-0.5231643712818842,-0.43515198435335345,0.0
2019-06-06,1.0,-0.0,-0.08478269724247485,-0.0,-0.5089405726854304,-0.4428536515824203,0.0
2019-06-07,1.0,-0.0,-0.08281721131122158,-0.0,-0.510777442751202,-0.4437291174313422,0.0
2019-06-10,1.0,-0.0,-0.09038699596160482,-0.0,-0.4967429023682448,-0.4422347139639183,0.0
2019-06-11,1.0,-0.0,-0.08783523545032534,-0.0,-0.4992195576817822,-0.4400681113295899,0.0
2019-06-12,1.0,-0.0,-0.08026531978336275,-0.0,-0.4996653076127305,-0.44850808332826225,0.0
2019-06-13,1.0,-0.0,-0.08779943158749492,-0.0,-0.49819326025172556,-0.444072269589931,0.0
2019-06-14,1.0,-0.0,-0.0884281914353591,-0.0,-0.49779690958192047,-0.44427298016203376,0.0
2019-06-17,1.0,-0.0,-0.08785346261511624,-0.0,-0.49237291573694675,-0.44825347884295513,0.0
2019-06-18,1.0,-0.0,-0.09392466585662211,-0.0,-0.48545970028351554,-0.44574726609963544,0.0
2019-06-19,1.0,-0.0,-0.08746272895073122,-0.0,-0.48672440721283544,-0.4541692866270461,0.0
2019-06-20,1.0,-0.0,-0.08819709391996104,-0.0,-0.4864437048461726,-0.45474470330383965,0.0
2019-06-21,1.0,-0.0,-0.087416922420276,-0.0,-0.4913924513729396,-0.45366964086095807,0.0
2019-06-24,1.0,-0.0,-0.08389063929261104,-0.0,-0.49303791035674355,-0.4557983534912085,0.0
2019-06-25,1.0,-0.0,-0.07974387641020429,-0.0,-0.49655452789917676,-0.45642849883118203,0.0
2019-06-26,1.0,-0.0,-0.08491728442442482,-0.0,-0.4935059688528895,-0.44147292302098695,0.0
2019-06-27,1.0,-0.0,-0.08337543193161841,-0.0,-0.4926546365712207,-0.4447228565077697,0.0
2019-06-28,1.0,-0.0,-0.06684589262613196,-0.0,-0.5084694372574385,-0.44605029107373867,0.0
2019-07-01,1.0,-0.0,-0.06398061193577705,-0.0,-0.5102090275674038,-0.44542057962233667,0.0
2019-07-02,1.0,-0.0,-0.0664836717393937,-0.0,-0.5060146126831631,-0.445828119323457,0.0
2019-07-03,1.0,-0.0,-0.06652672372032942,-0.0,-0.5058130146940093,-0.4460883255288229,0.0
2019-07-05,1.0,-0.0,-0.07727474120916744,-0.0,-0.494381117331937,-0.44228058162484396,0.0
2019-07-08,1.0,-0.0,-0.07409423577088248,-0.0,-0.4992237746728765,-0.442871832093389,0.0
2019-07-09,1.0,-0.0,-0.07152646217098634,-0.0,-0.49897214720464345,-0.4448990285783385,0.0
2019-07-10,1.0,-0.0,-0.08941096083120642,-0.0,-0.4798528909343034,-0.4404429349464419,0.0
2019-07-11,1.0,-0.0,-0.0903194714965563,-0.0,-0.4761350173691291,-0.4415373185277404,0.0
2019-07-12,1.0,-0.0,-0.0965722083968853,-0.0,-0.46857188729228544,-0.44173958416954323,0.0
2019-07-15,1.0,-0.0,-0.1071442905879992,-0.0,-0.4707405177603853,-0.4289584587597832,0.0
2019-07-16,1.0,-0.0,-0.1070833584231549,-0.0015856767226671484,-0.47182914835109696,-0.42666746954095663,0.0
2019-07-17,1.0,-0.0,-0.10205556447727639,-0.0038140356511964027,-0.47286012526096033,-0.42867753332262726,0.0
2019-07-18,1.0,-0.0,-0.10339169584792396,-0.011085542771385692,-0.46153076538269133,-0.424992496248124,0.0
2019-07-19,1.0,-0.0,-0.10389350415373837,-0.014232809528575719,-0.45767190471424285,-0.42600340306275647,0.0
2019-07-22,1.0,-0.0,-0.10134918728481064,-0.011430058451437264,-0.45632156297541837,-0.4326607414524782,0.0
2019-07-23,1.0,-0.0,-0.10321289160244221,-0.01213091782604344,-0.45542988689820835,-0.4310279251326194,0.0
2019-07-24,1.0,-0.0,-0.10375584976600936,-0.014159433622655093,-0.45356185752569894,-0.4284428622855086,0.0
2019-07-25,1.0,-0.0,-0.09266849271247776,-0.019073515004898334,-0.4655017294119999,-0.42207649399204267,0.0
2019-07-26,1.0,-0.0,-0.09754242715337816,-0.017150976625040025,-0.46509766250400253,-0.42148975344220296,0.0
2019-07-29,1.0,-0.0,-0.09510299494515595,-0.02003955964915786,-0.4582925416075603,-0.42452698247787257,0.0
2019-07-30,1.0,-0.0,-0.0950423119910586,-0.020736867315982753,-0.45688966948746607,-0.4231797860450263,0.0
2019-07-31,1.0,-0.0,-0.10604699447006449,-0.019764029466371208,-0.45237667445249646,-0.4181589507097084,0.0
2019-08-01,1.0,-0.0,-0.10043305451741116,-0.005912479484289415,-0.4567835320638311,-0.41430859583555796,0.0
2019-08-02,1.0,-0.0,-0.10144841387782601,-0.0,-0.459608868810557,-0.42033723671957046,0.0
2019-08-05,1.0,-0.0,-0.10236579610129494,-0.0009320403751958276,-0.4595355662641045,-0.4202312253356337,0.0
2019-08-06,1.0,-0.0,-0.10490560075835373,-0.0031400584564341572,-0.44914685204202537,-0.4176672722963899,0.0
2019-08-07,1.0,-0.0,-0.10919415580574561,-0.0,-0.44233688901157403,-0.420194412130055,0.0
2019-08-08,1.0,-0.0,-0.10465528794986005,-0.0,-0.44114864598525755,-0.42510544365170083,0.0
2019-08-09,1.0,-0.0,-0.1066366615342098,-0.0,-0.4467211496703383,-0.42064432073907376,0.0
2019-08-12,1.0,-0.0,-0.10541770954454978,-0.0,-0.4430539406003035,-0.42232119981868704,0.0
2019-08-13,1.0,-0.0,-0.1062013211081534,-0.0,-0.443971211673075,-0.42163068125801045,0.0
2019-08-14,1.0,-0.0,-0.1064601316463679,-0.0,-0.4424933979740649,-0.4217807733238737,0.0
2019-08-15,1.0,-0.0,-0.10726827920924911,-0.0,-0.44049638953557196,-0.42516671270173223,0.0
2019-08-16,1.0,-0.0,-0.11028556788395971,-0.0,-0.438107250546895,-0.422380323604186,0.0
2019-08-19,1.0,-0.0,-0.1089739807658269,-0.0,-0.4394949554545991,-0.41821543060554217,0.0
2019-08-20,1.0,-0.0,-0.10756104736687261,-0.0,-0.4374619986270471,-0.4163381386682357,0.0
2019-08-21,1.0,-0.0,-0.10873740739288934,-0.0,-0.4367331739249735,-0.4144486692015209,0.0
2019-08-22,1.0,-0.0,-0.10928351837709765,-0.0,-0.4385635121110654,-0.4103076230198359,0.0
2019-08-23,1.0,-0.0,-0.11177461038452503,-0.0,-0.4394040253739525,-0.4066880726760122,0.0
2019-08-26,1.0,-0.0,-0.10924697619976591,-0.0,-0.4381584081154897,-0.40343347639484983,0.0
2019-08-27,1.0,-0.0,-0.10914195472889981,-0.0,-0.43633385974147515,-0.4041839698972529,0.0
2019-08-28,1.0,-0.0,-0.10607181804019318,-0.0,-0.4428065119177442,-0.398465493067456,0.0
2019-08-29,1.0,-0.0,-0.10532873858614178,-0.0,-0.44407452835698846,-0.3975235091408212,0.0
2019-08-30,1.0,-0.0,-0.10292916326292449,-0.0,-0.44627922355778576,-0.3957871396895787,0.0
2019-09-03,1.0,-0.0,-0.10538504953000019,-0.006461280968413678,-0.4361948504369149,-0.39812778545433314,0.0
2019-09-04,1.0,-0.0,-0.10418367743691435,-0.002294023873400988,-0.4392278082351569,-0.39836307788016645,0.0
2019-09-05,1.0,-0.0,-0.10613276314510643,-0.006297988142676645,-0.43514432889493637,-0.3962484206434056,0.0
2019-09-06,1.0,-0.0,-0.10279340446168769,-0.011910766246362755,-0.4394762366634336,-0.38566440349175557,0.0
2019-09-09,1.0,-0.0,-0.10406563991154906,-0.011851650696357218,-0.4388408270939209,-0.3849555805563099,0.0
