Date,IWF,IWM,MTUM,PKI,SPY,VLUE,VXX
2018-11-05,-0.3613536813324777,-0.4172083809948944,-0.09655999776804397,1.0,-0.5239795776023212,-0.3908155009346316,0.0
2018-11-06,-0.3684504368701672,-0.4230522290148787,-0.09290120872065433,1.0,-0.52136895290735,-0.38570192334533676,0.0
2018-11-07,-0.36910015081271297,-0.42344858403619506,-0.09188404178070714,1.0,-0.5222029827403228,-0.38619225828073506,0.0
2018-11-08,-0.36661836018059196,-0.42330416364751133,-0.08870742990914665,1.0,-0.5215707039741375,-0.38671200044590603,0.0
2018-11-09,-0.3676445981370963,-0.4239779128785766,-0.08812538345696916,1.0,-0.5215014780523175,-0.38752858497406434,0.0
2018-11-12,-0.36769205095399676,-0.4158369027090171,-0.08780664182010346,1.0,-0.5243088390721478,-0.38568726706346995,0.0
2018-11-13,-0.36764460743457245,-0.4155136967272323,-0.08326387731288548,1.0,-0.5269767183419459,-0.3848419180974607,0.0
2018-11-14,-0.36702068505338076,-0.4168427491103203,-0.08287922597864769,1.0,-0.5276634786476868,-0.3858707740213523,0.0
2018-11-15,-0.36713617637234164,-0.4173811379579111,-0.08220131388486805,1.0,-0.5279478899899789,-0.38898786326689677,0.0
2018-11-16,-0.36783563782337203,-0.4200490633363069,-0.08307314897413025,1.0,-0.5284901873327387,-0.3882694023193577,0.0
2018-11-19,-0.3677574134516138,-0.4216531369431194,-0.07967193907439953,1.0,-0.5308672971238876,-0.38968393449940025,0.0
2018-11-20,-0.36163758314547323,-0.42002727449834404,-0.07110851353984024,1.0,-0.5347471542679023,-0.3955637193509783,0.0
2018-11-21,-0.3694948096885813,-0.41655363321799305,-0.07781314878892732,1.0,-0.5365813148788927,-0.36772318339100346,0.0
2018-11-23,-0.3690716517795415,-0.40900417576947545,-0.08039047592710379,1.0,-0.538895495146705,-0.36807610409004177,0.0
2018-11-26,-0.36914219281977473,-0.417527057325546,-0.07764276026240761,1.0,-0.537575774351593,-0.3660973786918371,0.0
2018-11-27,-0.36771807820735714,-0.42001269420757786,-0.07103237022932361,1.0,-0.5367718078207356,-0.3640753925545712,0.0
2018-11-28,-0.3678560587245081,-0.4183017357949057,-0.07169467671164831,1.0,-0.537240941579049,-0.3645169302094544,0.0
2018-11-29,-0.36253435953820784,-0.4153380978559648,-0.0680043980208906,1.0,-0.5366959868059373,-0.3661902144035184,0.0
2018-11-30,-0.3642965204236006,-0.4169715307385504,-0.06571310686287994,1.0,-0.5400082519598405,-0.3636363636363637,0.0
2018-12-03,-0.3642212934447866,-0.4176748790145183,-0.06340739111306644,1.0,-0.540530136383634,-0.3638363396392433,0.0
2018-12-04,-0.37238991968983665,-0.4201329271669898,-0.056687898089171976,1.0,-0.5502630850180006,-0.36986984214898927,0.0
2018-12-06,-0.36671040402383687,-0.39565906730085837,-0.06910502432890493,1.0,-0.5468536438685693,-0.35525668361489254,0.0
2018-12-07,-0.36502639568916,-0.39689269400147703,-0.06663201947536858,1.0,-0.5485653327498017,-0.3582154872945102,0.0
2018-12-10,-0.35749646393210743,-0.39786203895114786,-0.06329561527581329,1.0,-0.5504841692960505,-0.3509411380698509,0.0
2018-12-11,-0.3518932171070553,-0.4026150912557886,-0.05818578044129665,1.0,-0.5507218741487333,-0.36063742849359853,0.0
2018-12-12,-0.35655793826856186,-0.40607454879084165,-0.05869142497192781,1.0,-0.5584586311724591,-0.3589680387807082,0.0
2018-12-13,-0.35730540399747757,-0.4083294491815864,-0.05771392536945137,1.0,-0.5578373043072958,-0.3605955090066625,0.0
2018-12-14,-0.35707231427630853,-0.4119664215955229,-0.056238340831778776,1.0,-0.5567321408976188,-0.36132448150993085,0.0
2018-12-17,-0.3567041403893611,-0.41190019193857963,-0.05448313682478749,1.0,-0.5570057581573896,-0.3618864820400328,0.0
2018-12-18,-0.3567161725215104,-0.41130048775141126,-0.052501781114703786,1.0,-0.5581465446374747,-0.36148407957472467,0.0
2018-12-19,-0.3542905692438402,-0.4120919779647545,-0.052813330775344634,1.0,-0.5594047194891331,-0.3621289774440211,0.0
2018-12-20,-0.3542745936463559,-0.41219197982622047,-0.05325768165995121,1.0,-0.5589452621769043,-0.3623331414631472,0.0
2018-12-21,-0.35426867631370185,-0.41182263314823425,-0.051618021172415686,1.0,-0.5603304428700385,-0.3573870941269797,0.0
2018-12-24,-0.3521442228899208,-0.40906856050259494,-0.05143403441682601,1.0,-0.5603933351543294,-0.3584812892652281,0.0
2018-12-26,-0.3546720330686392,-0.4112911998259546,-0.04862395300772327,1.0,-0.5523496138366149,-0.35252365930599366,0.0
2018-12-27,-0.33507643872895604,-0.3975347509404765,-0.05306688722285959,1.0,-0.5245324297644139,-0.3577812758464289,0.0
2018-12-28,-0.3370489174017643,-0.3960171077252072,-0.05322106388666133,1.0,-0.5261694734028335,-0.36062550120288694,0.0
2018-12-31,-0.3376460210109867,-0.39519901627950493,-0.0531155604266353,1.0,-0.526237001791013,-0.36095591969846835,0.0
2019-01-02,-0.3376911560260935,-0.395225109613945,-0.05330980643781414,1.0,-0.5264677574590954,-0.36081702491712114,0.0
2019-01-03,-0.3407704654895666,-0.38953986088817544,-0.07431781701444622,1.0,-0.5338148742643124,-0.3367843766720171,0.0
2019-01-04,-0.3534366758167824,-0.3880187308251251,-0.07158619947252273,1.0,-0.5429248075784487,-0.33524409279293826,0.0
2019-01-07,-0.3437841876350829,-0.37689783066947724,-0.08223710542466046,1.0,-0.538783787389599,-0.32660031485978064,0.0
2019-01-08,-0.3442238507661559,-0.3709260493004664,-0.08397068620919389,1.0,-0.5409460359760161,-0.3248234510326449,0.0
2019-01-09,-0.3451046337817638,-0.3758274610292548,-0.08386717915865897,1.0,-0.5415865897928679,-0.32281657057441815,0.0
2019-01-10,-0.3438177583853093,-0.38140107610354146,-0.0822871215568702,1.0,-0.5422276949433841,-0.32714083036646413,0.0
2019-01-11,-0.34730426377403073,-0.3735903769734723,-0.08108688647835893,1.0,-0.5457254859843196,-0.33728922779508114,0.0
2019-01-14,-0.3432350331998172,-0.37339713433156807,-0.0832011613215409,1.0,-0.5439931180945725,-0.34441786069518004,0.0
2019-01-15,-0.34128929716333073,-0.37657929473882706,-0.08590824600630372,1.0,-0.5431696344387275,-0.346919533417742,0.0
2019-01-16,-0.33760994109577985,-0.37265660722450844,-0.08841012399472821,1.0,-0.5409236396890718,-0.3500901046289572,0.0
2019-01-17,-0.3369474562135112,-0.37461325297963355,-0.0871694153730259,1.0,-0.541553445075197,-0.35015738922220124,0.0
2019-01-18,-0.33319829309134125,-0.3746826554313185,-0.09147625992545778,1.0,-0.5406201047912278,-0.36082752660292766,0.0
2019-01-22,-0.31658674803836095,-0.3752724498692241,-0.0,1.0,-0.715262641673932,-0.31737685265911075,0.0
2019-01-23,-0.3176653739006937,-0.3589883651062435,-0.0,1.0,-0.7215819085595673,-0.33293275796143545,0.0
2019-01-24,-0.3194034742707309,-0.35682289959576097,-0.0,1.0,-0.7231508794930623,-0.3319949743253578,0.0
2019-01-25,-0.2713932399010717,-0.3370156636438582,-0.0,1.0,-0.8546578730420445,-0.28494091783456993,0.0
2019-01-28,-0.27510868967035385,-0.32882064828573,-0.0,1.0,-0.8643442848494854,-0.28333608497055746,0.0
2019-01-29,-0.26405793908685354,-0.3314699564906097,-0.0,1.0,-0.8660571680343668,-0.29217381726056063,0.0
2019-01-30,-0.25567288869282306,-0.3298409109708015,-0.0,1.0,-0.8690341614050567,-0.30262758829854697,0.0
2019-01-31,-0.2552244582043343,-0.3343376824413976,-0.0,1.0,-0.8737284387439186,-0.3009730207872623,0.0
2019-02-01,-0.2501175754557778,-0.33430160179267987,-0.0,1.0,-0.8796027332835367,-0.30248706669986447,0.0
2019-02-04,-0.248934757346024,-0.3355099330418903,-0.0,1.0,-0.879060372973272,-0.3033589729400697,0.0
2019-02-05,-0.24227075202745715,-0.3300395803924825,-0.0,1.0,-0.8782972127653685,-0.3172520689750616,0.0
2019-02-06,-0.24909967311208375,-0.31932517036954955,-0.0,1.0,-0.8827081832788519,-0.3191035514432932,0.0
2019-02-07,-0.24690263033897836,-0.31616729953712686,-0.0,1.0,-0.8800410210926024,-0.3286122120901355,0.0
2019-02-08,-0.2427395126293535,-0.31150550795593634,-0.0,1.0,-0.8869199955491265,-0.3406030933570713,0.0
2019-02-11,-0.24158774373259054,-0.30649025069637886,-0.0,1.0,-0.8903621169916435,-0.34707520891364907,0.0
2019-02-12,-0.24313769247935726,-0.3091664806962731,-0.0,1.0,-0.8895335862530684,-0.3477181432715911,0.0
2019-02-13,-0.238657291143479,-0.3187677883810481,-0.0,1.0,-0.887940175232993,-0.3449690272894693,0.0
2019-02-14,-0.24235503815518297,-0.32768896563248484,-0.0,1.0,-0.8759817300729683,-0.33902411853172176,0.0
2019-02-15,-0.2389062325788828,-0.3368268480321106,-0.0,1.0,-0.875236927193667,-0.33640874121975695,0.0
2019-02-19,-0.2522612785616877,-0.3200022264896607,-0.0,1.0,-0.8786563134897442,-0.33219225738220476,0.0
2019-02-20,-0.25633967300633964,-0.3131742853965076,-0.0,1.0,-0.8812423534645756,-0.32980202424646865,0.0
2019-02-21,-0.2613535420830557,-0.28927936930934933,-0.0,1.0,-0.8819120586275816,-0.34338218965134354,0.0
2019-02-22,-0.26255169159890096,-0.2865032888346146,-0.0,1.0,-0.8852654658488522,-0.34109516804973494,0.0
2019-02-25,-0.25733496332518335,-0.28436874861080236,-0.0,1.0,-0.8915592353856412,-0.3451322516114692,0.0
2019-02-26,-0.2590071946442957,-0.2852857023806217,-0.0,1.0,-0.8865246256840468,-0.3470096391566433,0.0
2019-02-27,-0.25222692350517756,-0.2974334706602828,-0.0,1.0,-0.886677430130275,-0.34731655717626103,0.0
2019-02-28,-0.25372427811655945,-0.30507058725252695,-0.0,1.0,-0.8919054381421768,-0.3338066995238493,0.0
2019-03-01,-0.25262366728836677,-0.3092169362247028,-0.0,1.0,-0.8934665812988893,-0.32842468613423154,0.0
2019-03-04,-0.2471120040180814,-0.32027456889335343,-0.0,1.0,-0.896311178079134,-0.3266365310564206,0.0
2019-03-05,-0.2540383433011011,-0.3124196523391649,-0.0,1.0,-0.8990274439662399,-0.3292158068302498,0.0
2019-03-06,-0.24916135524991614,-0.3161131611316113,-0.0,1.0,-0.899558313764956,-0.3306776249580678,0.0
2019-03-07,-0.24424194991055453,-0.32094141323792486,-0.0,1.0,-0.9024206171735242,-0.32759391771019675,0.0
2019-03-08,-0.22861638754636396,-0.31597729571765765,-0.0,1.0,-0.9437450826121165,-0.32159716758457907,0.0
2019-03-11,-0.2182755495128031,-0.31571493315205074,-0.0,1.0,-0.9532914117380467,-0.3452300022660322,0.0
2019-03-12,-0.21556238615664847,-0.29570810564663025,-0.0,1.0,-0.9662739071038251,-0.3685393897996357,0.0
2019-03-13,-0.23742793538443974,-0.29996004338147153,-0.0,1.0,-0.9509675209772247,-0.36568868086077966,0.0
2019-03-14,-0.2351968054763263,-0.30402167712492867,-0.0,1.0,-0.9472047917855105,-0.36580148317170563,0.0
2019-03-15,-0.23944668324330504,-0.2991797422046929,-0.0,1.0,-0.9442110377547229,-0.37523221583926375,0.0
2019-03-18,-0.24136047380829162,-0.3066241159220286,-0.0,1.0,-0.9428152492668621,-0.3842217238801679,0.0
2019-03-19,-0.2381199239675134,-0.3064051609930304,-0.0,1.0,-0.9463740567939636,-0.38909049017913716,0.0
2019-03-20,-0.24706391574087433,-0.3007646804212956,-0.0,1.0,-0.938479295916895,-0.39927860337613613,0.0
2019-03-21,-0.25333141044130375,-0.30005768676088834,-0.0,1.0,-0.9483991923853475,-0.3825497548312662,0.0
2019-03-22,-0.2550374374837386,-0.30068514931629614,-0.0,1.0,-0.9477898875430024,-0.38744182012662254,0.0
2019-03-25,-0.2602237988117898,-0.29385130068639326,-0.0,1.0,-0.9436176962565611,-0.38628367076195425,0.0
2019-03-26,-0.2527933769466798,-0.3058820123892781,-0.005557806981995021,1.0,-0.9444508770914144,-0.3860360099577375,0.0
2019-03-27,-0.25390353920888276,-0.31248554244737453,-0.0018216516308119364,1.0,-0.9416204024982652,-0.38165047420772613,0.0
2019-03-28,-0.24099353679390198,-0.30724864504535837,-0.017882502970756168,1.0,-0.9403240297945107,-0.3918499840593571,0.0
2019-03-29,-0.23694814041800735,-0.308171725077543,-0.022349769545177842,1.0,-0.9399078180711365,-0.39142534133402906,0.0
2019-04-01,-0.23599187935034802,-0.3098317865429234,-0.021867749419953595,1.0,-0.9401682134570766,-0.3923723897911833,0.0
2019-04-02,-0.23926504629629627,-0.3121527777777778,-0.04713541666666666,1.0,-0.9285011574074074,-0.3664351851851852,0.0
2019-04-03,-0.238992073135451,-0.3116067812301105,-0.047069374529884855,1.0,-0.9291211016605913,-0.3662269281953365,0.0
2019-04-04,-0.23712294299678974,-0.3130693813806866,-0.04922347225033982,1.0,-0.9258466610752812,-0.36680452323799057,0.0
2019-04-05,-0.24786547422650573,-0.3049694654279182,-0.05316778096147724,1.0,-0.9241700674365431,-0.36409944719400306,0.0
2019-04-08,-0.24742476851851852,-0.30616319444444445,-0.055092592592592596,1.0,-0.9234664351851851,-0.3614004629629629,0.0
2019-04-09,-0.2429166184803978,-0.30895108129987275,-0.05389152307158552,1.0,-0.9200589799930612,-0.36530010408234065,0.0
2019-04-10,-0.23978367122653785,-0.29126297828035974,-0.0732278682361107,1.0,-0.9339734505596206,-0.3538190126384591,0.0
2019-04-11,-0.24722382880277616,-0.275534991324465,-0.07906304222093696,1.0,-0.9402544823597455,-0.34976865240023136,0.0
2019-04-12,-0.24611646272672047,-0.27591194422748705,-0.08174954438948191,1.0,-0.9409297347334317,-0.3480285805201192,0.0
2019-04-15,-0.24123759080779136,-0.2783711035860033,-0.08763856328326243,1.0,-0.9330265404763972,-0.353998437092993,0.0
2019-04-16,-0.2504188572418973,-0.2849095846091629,-0.09116644520191808,1.0,-0.9165751920965972,-0.3456005546247617,0.0
2019-04-17,-0.2374398794692009,-0.28017616039867876,-0.1214579590890653,1.0,-0.9374456742191575,-0.32085530509358523,0.0
2019-04-18,-0.2101777012634589,-0.3091826909048466,-0.14423273321467128,1.0,-0.9476525342125995,-0.3066732806162645,0.0
2019-04-22,-0.21894650639057062,-0.30744932877072917,-0.13567897984849814,1.0,-0.9509227574507911,-0.3118072007253371,0.0
2019-04-23,-0.22116284510996725,-0.3074988301357042,-0.1354410388394946,1.0,-0.95194782405241,-0.3085809546092653,0.0
2019-04-24,-0.21370119242459668,-0.2938099134907645,-0.1438508300210428,1.0,-0.9516308159925181,-0.31958732756605096,0.0
2019-04-25,-0.20780550598285596,-0.2883473274626254,-0.15251162926772185,1.0,-0.9566425792106726,-0.32032415669524006,0.0
2019-04-26,-0.20748925721301412,-0.2830541670320676,-0.16355345084626852,1.0,-0.9611505744102429,-0.30798912566868364,0.0
2019-04-29,-0.20901075079825407,-0.2675689134956206,-0.15484664733280604,1.0,-0.9673081993145267,-0.33063831033775665,0.0
2019-04-30,-0.2085542698110444,-0.27361945217518674,-0.15192617547971293,1.0,-0.9685659879888678,-0.32687857038230556,0.0
2019-05-01,-0.18439468159552136,-0.28356076510380224,-0.17290646139491486,1.0,-0.9362607884301376,-0.33864007464427337,0.0
2019-05-02,-0.17939209903938802,-0.2919209319980145,-0.17048672953954858,1.0,-0.9348302140208473,-0.3431925019708605,0.0
2019-05-03,-0.17812937879495563,-0.29384633348902384,-0.17413007940214856,1.0,-0.9319535263895377,-0.34113731900980854,0.0
2019-05-06,-0.1718175986938014,-0.27771298617995216,-0.17837774797364278,1.0,-0.9304915738527026,-0.35722199545162986,0.0
2019-05-07,-0.1657917760279965,-0.28127734033245844,-0.1832604257801108,1.0,-0.9303587051618549,-0.3555847185768446,0.0
2019-05-08,-0.17996035216605447,-0.2864264474374672,-0.18946417118535364,1.0,-0.8963908809981925,-0.36304005597341266,0.0
2019-05-09,-0.18480097907803486,-0.28541873069526197,-0.18972550847951514,1.0,-0.8962060726149543,-0.35777143190162597,0.0
2019-05-10,-0.18602686245374825,-0.2859598519942896,-0.1895230603385485,1.0,-0.8934533694607115,-0.3585059581038954,0.0
2019-05-13,-0.2031567932096971,-0.2877739666298471,-0.17641416196732748,1.0,-0.8851520260449974,-0.3543398639613976,0.0
2019-05-14,-0.1963543332267349,-0.27764049190336365,-0.1916736924731808,1.0,-0.8774893159287147,-0.3641015204814373,0.0
2019-05-15,-0.18006636781743027,-0.28343133259591313,-0.20312045176689758,1.0,-0.8884846015020085,-0.3557664318565523,0.0
2019-05-16,-0.14601821578701543,-0.2923283512377394,-0.22428187762727697,1.0,-0.8917853806632415,-0.3647828117702009,0.0
2019-05-17,-0.14222274161505202,-0.2890615870047914,-0.22729928713334113,1.0,-0.8810330723384364,-0.38196797943204397,0.0
2019-05-20,-0.14367260911565818,-0.29641989403120517,-0.22007552472117325,1.0,-0.8853078071485025,-0.3818682122888674,0.0
2019-05-21,-0.1529508340907092,-0.29429182913600516,-0.2105895804626345,1.0,-0.8915535489167081,-0.3823624263390894,0.0
2019-05-22,-0.1551047886664325,-0.29367170120594777,-0.21019201498653553,1.0,-0.889005971197752,-0.3790539749443859,0.0
2019-05-23,-0.15166944663915957,-0.2895853451555322,-0.2286600532584204,1.0,-0.8971410177625612,-0.3592309718198578,0.0
2019-05-24,-0.13819499225757442,-0.2682969585415023,-0.25056242148011804,1.0,-0.8990855172816782,-0.3655301370263242,0.0
2019-05-28,-0.138543309386134,-0.2648501839845804,-0.2529057882133053,1.0,-0.8991589276327318,-0.3649027510075346,0.0
2019-05-29,-0.13518962192485245,-0.2634254660199848,-0.2528779290597791,1.0,-0.9034944194472039,-0.36676795418687547,0.0
2019-05-30,-0.13503724258799474,-0.2601723382503286,-0.2532788082371842,1.0,-0.9015043084562583,-0.3709945961735067,0.0
2019-05-31,-0.14520835765145326,-0.2619936967433174,-0.25694525504844173,1.0,-0.8980681685537529,-0.3559880938484884,0.0
2019-06-03,-0.1382709587368054,-0.270609788013609,-0.2814853586902789,1.0,-0.900142487423304,-0.3174270842420541,0.0
2019-06-04,-0.14213050428716756,-0.27231507048394127,-0.28167417526522304,1.0,-0.89882284551664,-0.3116116843482052,0.0
2019-06-05,-0.13848594087959626,-0.27596250901225666,-0.290958904109589,1.0,-0.9009661139149243,-0.277548666186013,0.0
2019-06-06,-0.13515460649549005,-0.2851791014668166,-0.3060142359009827,1.0,-0.8931731074032448,-0.26224028125990606,0.0
2019-06-07,-0.13945313625493416,-0.28103840723773305,-0.30619183450024495,1.0,-0.8890137436252052,-0.2655660241449852,0.0
2019-06-10,-0.1370967741935484,-0.2824884792626728,-0.3095910138248848,1.0,-0.8848502304147465,-0.2661578341013825,0.0
2019-06-11,-0.13127903286303702,-0.28272598747799993,-0.31887821345105166,1.0,-0.8883695432643758,-0.26402954499552783,0.0
2019-06-12,-0.12960932540827516,-0.28787004443418546,-0.3229845923019216,1.0,-0.8856829592013389,-0.2592186508165503,0.0
2019-06-13,-0.13077744738589453,-0.2972660873581801,-0.33040792170674677,1.0,-0.8749963913507897,-0.25350038973411476,0.0
2019-06-14,-0.1325694163828436,-0.28897996882757027,-0.3406165213877504,1.0,-0.8812272701033309,-0.24294290827223922,0.0
2019-06-17,-0.13340448239060831,-0.28702875767977154,-0.3398136663878393,1.0,-0.8778159162364071,-0.2463584181833915,0.0
2019-06-18,-0.14156513724473632,-0.2960914772890924,-0.338344998415853,1.0,-0.8643682133702006,-0.23989746248451857,0.0
2019-06-19,-0.14992956329241297,-0.27984935169479347,-0.34778483742057903,1.0,-0.8561941178161747,-0.24118103671333702,0.0
2019-06-20,-0.14937102392124127,-0.2840035694752296,-0.34946313941103657,1.0,-0.8540833069460838,-0.24168801635049947,0.0
2019-06-21,-0.15154567958091072,-0.2890449599907892,-0.3471878418053077,1.0,-0.8458062287720914,-0.24474699211329226,0.0
2019-06-24,-0.1489441387456426,-0.28806430238253006,-0.3502347958860304,1.0,-0.844400910374233,-0.2492869695485581,0.0
2019-06-25,-0.14669201301880816,-0.2843399867507705,-0.35337999366341194,1.0,-0.8465393588525015,-0.24931593651890896,0.0
2019-06-26,-0.14088238682179471,-0.2855661790116346,-0.3540778712129939,1.0,-0.8425584610067964,-0.256767653496141,0.0
2019-06-27,-0.14097944830369238,-0.28270832732827944,-0.364021560545355,1.0,-0.8435419248839824,-0.25117458853370994,0.0
2019-06-28,-0.14079027005216588,-0.28106176326483556,-0.3648154019079459,1.0,-0.8443381272156094,-0.2510879903161657,0.0
2019-07-01,-0.13882963390025946,-0.28157970596713755,-0.365465552032286,1.0,-0.8446814643989623,-0.2520899394638224,0.0
2019-07-02,-0.13527920244338154,-0.2828041260877082,-0.3655275744827984,1.0,-0.8453581513283006,-0.2523771105860658,0.0
2019-07-03,-0.13726733129718205,-0.27923125684319716,-0.3673716360283525,1.0,-0.8467411974874662,-0.2507347432720567,0.0
2019-07-05,-0.14144925870589586,-0.249597747385358,-0.3765946442937593,1.0,-0.8467992184806343,-0.2587920928628893,0.0
2019-07-08,-0.14211433496121803,-0.24808962941683424,-0.37796610169491524,1.0,-0.8468830795748348,-0.25771330077563914,0.0
2019-07-09,-0.13625115101289134,-0.2521581491712707,-0.3784818139963168,1.0,-0.8531595303867403,-0.2574240331491713,0.0
2019-07-10,-0.12814691343832624,-0.2682204851132314,-0.38498678008966547,1.0,-0.8375387975629384,-0.2550005747787102,0.0
2019-07-11,-0.12983838500028758,-0.2668948064646,-0.38911255535745104,1.0,-0.8368321159486972,-0.25303387588428133,0.0
2019-07-12,-0.1364054504685793,-0.2664002759730926,-0.38696602081297077,1.0,-0.8361409762548152,-0.24880699131834647,0.0
2019-07-15,-0.13917718425667713,-0.269183221688756,-0.392979328982549,1.0,-0.8414455337377456,-0.2321823879481356,0.0
2019-07-16,-0.14813644070231902,-0.2719618379838501,-0.40225293830282477,1.0,-0.8325813960171269,-0.218713181413259,0.0
2019-07-17,-0.14487094829318709,-0.2699319571645948,-0.40397921391863567,1.0,-0.8310126037150813,-0.2212109902098705,0.0
2019-07-18,-0.14092304162005564,-0.27057338725869834,-0.40466970713937417,1.0,-0.8358431575022229,-0.2163325015058945,0.0
2019-07-19,-0.14935745408416523,-0.26556726049307816,-0.3674921405327891,1.0,-0.8072086481716398,-0.16808229000055153,0.0
2019-07-22,-0.1497032436162871,-0.2596825396825397,-0.3662663906142167,1.0,-0.8136645962732919,-0.17120772946859902,0.0
2019-07-23,-0.15211275375110325,-0.26417696381288613,-0.3671943954104148,1.0,-0.8089971315092674,-0.16565533980582525,0.0
2019-07-24,-0.1532591327345859,-0.2648630778555292,-0.3707917791613862,1.0,-0.8053611769243484,-0.16069755909416494,0.0
2019-07-25,-0.15421036694469678,-0.25807250805186227,-0.3744872959506703,1.0,-0.8089299969719493,-0.15707325130068545,0.0
2019-07-26,-0.1528113996478873,-0.25704225352112675,-0.37667803697183094,1.0,-0.8094740316901409,-0.15481954225352113,0.0
2019-07-29,-0.1502228580861718,-0.2493809497606339,-0.3791338799317669,1.0,-0.8070214053816102,-0.16554779067847905,0.0
2019-07-30,-0.14887702301001873,-0.24603655180006606,-0.38139931740614336,1.0,-0.8049928437740835,-0.1711163712429814,0.0
2019-07-31,-0.14959176019156978,-0.11730763682525029,-0.39323735610628663,1.0,-0.9368742967600474,-0.28807593548945504,0.0
2019-08-01,-0.1515824061797429,-0.12134663054130396,-0.390211563959186,1.0,-0.9349455237216809,-0.2842854672277627,0.0
2019-08-02,-0.15175254168946747,-0.11318798421704444,-0.4031277900982115,1.0,-0.9341608824630627,-0.27784338008697906,0.0
2019-08-05,-0.1499294009163473,-0.11330432527447194,-0.40255885658300433,1.0,-0.9354522663746649,-0.2803504019825375,0.0
2019-08-06,-0.152627213180401,-0.11564314521895827,-0.4036783844855697,1.0,-0.905780727095907,-0.28262921541145847,0.0
