Date,GOSS,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-11-05,1.0,-0.906056129985229,-0.9818316100443132,-5.494534711964549,-4.355834564254062,-2.032791728212703,0.0
2019-11-06,1.0,-0.8951172739342085,-0.9843634754388552,-5.4739637114618676,-4.354477061513498,-2.043664257265083,0.0
2019-11-07,1.0,-0.8974321133412043,-0.9800767414403777,-5.479191263282172,-4.355371900826446,-2.0457497048406137,0.0
2019-11-08,1.0,-0.8988349800914319,-0.9831883203067394,-5.477510691638401,-4.348621147323404,-2.0389323108686037,0.0
2019-11-11,1.0,-0.8985720594729868,-0.9832180185485058,-5.455910496098925,-4.347563668482261,-2.0356249079935225,0.0
2019-11-12,1.0,-0.9003825779870511,-0.983519717480871,-5.454679223072395,-4.342260153031194,-2.033696291936433,0.0
2019-11-13,1.0,-0.8972733971997052,-0.9885040530582169,-5.460280029476787,-4.349889462048638,-2.042446573323508,0.0
2019-11-14,1.0,-0.8989212354071229,-0.9958622727944438,-5.440224619476874,-4.368405497266145,-2.074183537756761,0.0
2019-11-15,1.0,-0.9041075650118203,-0.9964539007092198,-5.4349881796690305,-4.366282505910165,-2.073581560283688,0.0
2019-11-18,1.0,-0.881695114773396,-1.0089758681577399,-5.431430253090053,-4.346674514420247,-2.0459093584461447,0.0
2019-11-19,1.0,-0.8861561119293078,-1.0051546391752577,-5.4377025036818845,-4.350515463917525,-2.048159057437408,0.0
2019-11-20,1.0,-0.8894838613714116,-1.045217908671724,-5.540681243492489,-4.391938122861817,-2.0069909266696415,0.0
2019-11-21,1.0,-0.8957494407158837,-1.0615958240119314,-5.566293810589113,-4.413870246085011,-1.9770320656226699,0.0
2019-11-22,1.0,-0.8950111690245719,-1.043782576321668,-5.5337304542069985,-4.421742367833209,-1.997915115413254,0.0
2019-11-25,1.0,-0.9037831397080726,-1.043938039916592,-5.534107834375931,-4.420464700625558,-1.9919571045576405,0.0
2019-11-26,1.0,-0.901072705601907,-0.9109058402860548,-5.565703218116806,-4.480780691299166,-2.04007747318236,0.0
2019-11-27,1.0,-0.9032016756433274,-0.9048473967684022,-5.5519150209455415,-4.506732495511669,-2.094404548174746,0.0
2019-11-29,1.0,-0.8984316654219567,-0.8972367438386856,-5.5451829723674395,-4.499178491411501,-2.0963405526512324,0.0
2019-12-02,1.0,-0.9022781774580335,-0.8829436450839327,-5.572392086330935,-4.532673860911271,-2.0977218225419665,0.0
2019-12-03,1.0,-0.8356793599051712,-0.8593865757890059,-5.495777152170692,-4.514446584679212,-2.111572084753297,0.0
2019-12-04,1.0,-0.8008619408530242,-0.9053351166592362,-5.593401694159607,-4.513597860008916,-2.0478525783920345,0.0
2019-12-05,1.0,-0.7992592592592592,-0.9008888888888889,-5.581481481481481,-4.49762962962963,-2.0357037037037036,0.0
2019-12-06,1.0,-0.8069336521219367,-0.9040645546921698,-5.638075313807533,-4.547220561864914,-2.0469216975493127,0.0
2019-12-09,1.0,-0.7916356600684626,-0.8907575532073225,-5.64429230540259,-4.519571364786427,-2.0369102545021582,0.0
2019-12-10,1.0,-0.7687620746024669,-0.8910685094367662,-5.648090355179075,-4.522960320998663,-2.030167929855848,0.0
2019-12-11,1.0,-0.7687350119904077,-0.9046762589928057,-5.701438848920864,-4.5677458033573135,-2.0454136690647484,0.0
2019-12-12,1.0,-0.7668564578963142,-0.914444111477375,-5.699280791129757,-4.563380281690141,-2.0395564878633503,0.0
2019-12-13,1.0,-0.8070095584888485,-0.9394629039599455,-5.8643604915794265,-4.597936580185101,-1.9634349871036263,0.0
2019-12-16,1.0,-0.8045226893307027,-0.9446046441038093,-5.857337987555016,-4.595538017908636,-1.9748064956746092,0.0
2019-12-17,1.0,-3.0196740858505566,-2.201112877583466,-5.912758346581877,-4.764507154213037,-2.9743640699523053,0.0
2019-12-18,1.0,-3.0269085110623877,-2.193741279649193,-5.943193143312737,-4.784931233805063,-2.9834562487542358,0.0
2019-12-19,1.0,-3.031331071642387,-2.1979644781480743,-5.94891239273598,-4.789263620035921,-2.9886250249451205,0.0
2019-12-20,1.0,-3.0485397784491437,-2.211480362537764,-6.006646525679758,-4.849748237663646,-3.0245720040281974,0.0
2019-12-23,1.0,-3.037542662116041,-2.2083918891788796,-5.98654888576591,-4.8381851033928935,-3.0056213611724556,0.0
2019-12-24,1.0,-3.0521336553945244,-2.216988727858293,-5.989935587761675,-4.856078904991948,-3.013486312399356,0.0
2019-12-26,1.0,-3.0521336553945244,-2.2188003220611914,-5.989734299516908,-4.855072463768115,-3.0130837359098224,0.0
2019-12-27,1.0,-3.0403469840629413,-2.2380472059713536,-6.012305830139197,-4.859592495460964,-3.0229977809158766,0.0
2019-12-30,1.0,-3.039401899373611,-2.2380278844210952,-6.029905031319459,-4.872903616892302,-3.0260658718933118,0.0
2019-12-31,1.0,-3.0114757398832293,-2.2446144554056775,-6.0144956714314475,-4.853231326756593,-3.0088584658747735,0.0
2020-01-02,1.0,-3.0106661300060376,-2.2441135037230833,-6.012074864157778,-4.851076675387402,-3.006641175286778,0.0
2020-01-03,1.0,-2.9528415961305927,-2.2914147521160824,-6.0606610237807335,-4.837363966142685,-3.011084240225715,0.0
2020-01-06,1.0,-2.9293620446769975,-2.307305292815456,-6.096598913262226,-4.817267055745623,-2.97424028979674,0.0
2020-01-07,1.0,-2.920209550674995,-2.309893209752166,-6.1114245416078985,-4.819262542816845,-2.988313520048358,0.0
2020-01-08,1.0,-2.914049919484702,-2.303341384863124,-6.108091787439613,-4.813808373590982,-2.9895330112721417,0.0
2020-01-09,1.0,-2.9012320743284183,-2.3160977580286812,-6.134518279135528,-4.830943243789133,-3.0151484548576044,0.0
2020-01-10,1.0,-2.8856334613053143,-2.337846029500909,-6.121842796524551,-4.824408971509396,-3.036370984037179,0.0
2020-01-13,1.0,-2.8848949919224554,-2.335016155088853,-6.124798061389337,-4.818659127625202,-3.030492730210016,0.0
2020-01-14,1.0,-2.8722716248989486,-2.3334680679062245,-6.115602263540824,-4.826394502829426,-3.0624494745351654,0.0
2020-01-15,1.0,-2.870882472549817,-2.3584790565270435,-6.155551037006913,-4.852175681171208,-3.096380642537617,0.0
2020-01-16,1.0,-2.8665989847715734,-2.3500507614213197,-6.135837563451776,-4.846903553299493,-3.1051776649746192,0.0
2020-01-17,1.0,-2.86427267194157,-2.313045242442686,-6.140596469872185,-4.85331710286062,-3.1168594035301274,0.0
2020-01-21,1.0,-2.8726010616578193,-2.341976316864026,-6.175786035116373,-4.887913434054716,-3.138219681502654,0.0
2020-01-22,1.0,-2.8697427521437318,-2.338301347488771,-6.1817068191098405,-4.889750918742343,-3.1369946917109024,0.0
2020-01-23,1.0,-2.879942634706003,-2.3484941610325754,-6.207539438639623,-4.918254456054087,-3.133374308543331,0.0
2020-01-24,1.0,-2.880122950819672,-2.349795081967213,-6.208401639344262,-4.919467213114754,-3.1340163934426224,0.0
2020-01-27,1.0,-2.8536685060290212,-2.3020641733088083,-6.234620886981402,-4.897813202534232,-3.1491927243000206,0.0
2020-01-28,1.0,-2.860664299143514,-2.4399415082515143,-6.4836014205138905,-4.99080843952371,-3.114894505953624,0.0
2020-01-29,1.0,-2.8007433409043982,-2.4329960768118934,-6.401817055544083,-4.9213297542845345,-3.091472227957877,0.0
2020-01-30,1.0,-2.7880268784361633,-2.3807778456526165,-6.29627367135003,-4.866015068214213,-3.0313581755243333,0.0
2020-01-31,1.0,-2.783271528636176,-2.4594149155335807,-6.357231149567368,-4.9206839719818705,-3.081170168932839,0.0
2020-02-03,1.0,-2.7214934409687186,-2.3727547931382444,-6.252270433905147,-4.821997981836529,-3.012916246215944,0.0
2020-02-04,1.0,-2.673608329995995,-2.330997196635963,-6.201842210652783,-4.797156587905487,-3.02062474969964,0.0
2020-02-05,1.0,-2.559771922925678,-2.3098702320094375,-6.121313409359025,-4.728273692489186,-2.9427841132520642,0.0
2020-02-06,1.0,-2.5879013312451056,-2.2920908379013314,-6.132145653876273,-4.688527799530149,-2.8764682850430696,0.0
2020-02-07,1.0,-2.5717913655010745,-2.3020121117405745,-6.119163899199063,-4.674545809728463,-2.867552256300059,0.0
2020-02-10,1.0,-2.575911128435003,-2.2783083219645293,-6.1138179692067816,-4.668095887741181,-2.8534398752679793,0.0
2020-02-11,1.0,-2.5100454890068233,-2.26516300227445,-5.877937831690675,-4.5195223654283545,-2.781084154662623,0.0
2020-02-12,1.0,-2.5091423185673896,-2.248067860508954,-5.825447690857681,-4.49670122525919,-2.7707822808671065,0.0
2020-02-13,1.0,-2.508493771234428,-2.260475651189128,-5.843903359758399,-4.501510003775009,-2.760475651189128,0.0
2020-02-14,1.0,-2.5084232443687298,-2.2841188718531136,-5.875638841567292,-4.488737459776642,-2.7717206132879046,0.0
2020-02-18,1.0,-2.5050924179554883,-2.291022255752546,-5.817615993964542,-4.460580912863071,-2.7864956620143344,0.0
2020-02-19,1.0,-2.4706656637833775,-2.3843550206844677,-5.774915381722452,-4.399398270026325,-2.7747273411056788,0.0
2020-02-20,1.0,-2.5228956868706063,-2.414782443473304,-5.813414402432072,-4.438913167395022,-2.810564316929508,0.0
2020-02-21,1.0,-2.4929071306979385,-2.417249858142614,-5.792131643654247,-4.415925855872896,-2.7961036504634005,0.0
2020-02-24,1.0,-2.4777033492822964,-2.4920574162679427,-5.867559808612441,-4.4733014354066984,-2.8281339712918663,0.0
2020-02-25,1.0,-2.1047468908740585,-2.392187773690664,-5.509546330355579,-4.016815554387809,-2.492905937992643,0.0
2020-02-26,1.0,-2.0535411724839037,-2.239579803456455,-5.412233141308031,-3.9315486275838696,-2.306336834971196,0.0
2020-02-27,1.0,-2.090816844241502,-2.214611872146119,-5.386774902756638,-3.9379333671571115,-2.2817520717064097,0.0
2020-02-28,1.0,-1.7176896395717087,-2.2313376564620726,-4.736088071180817,-3.3828985070125173,-2.0128185793997893,0.0
2020-03-02,1.0,-1.7712055246959915,-2.147575439123255,-4.697793124155532,-3.3895811439723764,-2.006605614772557,0.0
2020-03-03,1.0,-1.4955284552845527,-2.2199186991869917,-4.039295392953929,-2.9936314363143626,-1.801761517615176,0.0
2020-03-04,1.0,-1.333377536135791,-2.300888476329399,-4.081686778941785,-2.8721654952924016,-1.6727224506033682,0.0
2020-03-05,1.0,-1.192862472021885,-2.4201691121611537,-3.6739617010693855,-2.6089281273315095,-1.5387963193235512,0.0
2020-03-06,1.0,-1.1647650595019017,-2.5401791191264875,-3.594160225739173,-2.513188565820145,-1.456140350877193,0.0
2020-03-09,1.0,-1.1232364644881225,-2.483781502471964,-3.564813698299771,-2.472205474496563,-1.4143253346195586,0.0
2020-03-10,1.0,-1.2561373225930188,-1.6117184503260453,-2.871116225546605,-1.9573264288454164,-0.8931722286152666,0.0
2020-03-11,1.0,-1.0410134888807876,-1.7917426175720013,-2.795388261028071,-1.7575647101713454,-0.7283084214363835,0.0
2020-03-12,1.0,-1.0332166339339082,-1.5376142088634617,-2.614806592092904,-1.6980616514388183,-0.6553667492101443,0.0
2020-03-13,1.0,-1.1383467711551505,-1.1531911687137368,-2.369828950342853,-1.564991334488735,-0.30886896239921635,0.0
2020-03-16,1.0,-0.904083441270707,-1.4051400913491037,-2.1314336355579795,-1.376235598881996,-0.0,0.0
2020-03-17,1.0,-0.8491322527063405,-0.9621398705538691,-1.4343318632224067,-1.2739561257804,-0.20814479638009048,0.0
2020-03-18,1.0,-0.8390451832907077,-1.0499005399261154,-1.279454390451833,-1.2955953395851094,-0.21943734015345268,0.0
2020-03-19,1.0,-0.8309301045679692,-0.9323059988992846,-1.2241607044578975,-1.2762245459548707,-0.24001100715465054,0.0
2020-03-20,1.0,-0.8490703405017921,-1.0596998207885304,-1.2091733870967742,-1.2928987455197134,-0.1895161290322581,0.0
2020-03-23,1.0,-0.8551528941672679,-1.1864143404184473,-1.0667628614240525,-1.2781508407791775,-0.16316110771962927,0.0
2020-03-24,1.0,-0.8692663073369266,-1.1909580904190957,-1.0150148498515015,-1.2494775052249476,-0.17522824771752282,0.0
2020-03-25,1.0,-0.8537610166017626,-1.1748309079729453,-0.7843820455011272,-1.2036790325886453,-0.10734781717565074,0.0
2020-03-26,1.0,-0.8701903397462136,-1.1753990994678674,-0.7658104789193614,-1.1999079001228,-0.1053520261972984,0.0
2020-03-27,1.0,-0.8663935245328269,-1.153792345358249,-0.7022084540821425,-1.2028579994004196,-0.0712501249125612,0.0
2020-03-30,1.0,-0.8453013964120658,-1.1448591164339315,-0.7324951547979924,-1.20732495154798,-0.03945733737514287,0.0
2020-03-31,1.0,-0.8259776123082992,-1.1553331032102174,-0.7251343754623009,-1.1892598254351792,-0.03550470930519256,0.0
2020-04-01,1.0,-0.8271259630011285,-1.159232543304382,-0.6951273369645223,-1.1858776191177192,-0.0396486579321851,0.0
2020-04-02,1.0,-0.8461983790042455,-1.086790814357391,-0.6753666538016211,-1.2010324199150908,-0.015003859513701274,0.0
2020-04-03,1.0,-0.8439398322244722,-1.0887571111753929,-0.6744286954006363,-1.2009931539870793,-0.013017066820943016,0.0
2020-04-06,1.0,-0.8507376337865201,-1.067881592903288,-0.6724520296981968,-1.210972905216469,-0.019091698004049754,0.0
2020-04-07,1.0,-0.8039032589410776,-1.0183023624988328,-0.6415631711644412,-1.2052012326080868,-0.0,0.0
2020-04-08,1.0,-0.8034814261713645,-1.0153537427664738,-0.6429904797461267,-1.2049654657457531,-0.0,0.0
2020-04-09,1.0,-0.804503961818266,-0.9846160974931654,-0.6521013854779667,-1.1925304666141512,-0.0,0.0
2020-04-13,1.0,-0.8170602587119643,-0.9323758228605625,-0.6659301201491507,-1.1880495327533027,-0.0,0.0
2020-04-14,1.0,-0.8197551320997882,-0.9159992635551872,-0.6808892571112952,-1.1861364264015464,-0.0,0.0
2020-04-15,1.0,-0.7916037865276444,-0.9381259432020853,-0.6559656102803312,-1.1874056797914665,-0.0,0.0
2020-04-16,1.0,-0.7947442857794608,-0.9241297504448195,-0.657192390163785,-1.18623112368265,-0.0,0.0
2020-04-17,1.0,-0.7951604083120671,-0.9164691943127963,-0.661410864017499,-1.1839682829019322,-0.0,0.0
2020-04-20,1.0,-0.8191189827429609,-0.8670299727520436,-0.6784287011807447,-1.1767484105358765,-0.0,0.0
2020-04-21,1.0,-0.837451294980518,-0.8845748338299335,-0.6977309190923676,-1.1642447856979141,-0.0,0.0
2020-04-22,1.0,-0.8200819672131148,-0.8959016393442624,-0.6758652094717669,-1.1618852459016393,-0.0,0.0
2020-04-23,1.0,-0.8274067649609714,-0.8908568037613549,-0.6788697676541745,-1.1676633039667688,-0.0,0.0
2020-04-24,1.0,-0.828484129879606,-0.8925574607807369,-0.674799343305363,-1.1645840933965705,-0.0,0.0
2020-04-27,1.0,-0.85165009759862,-0.9059875618502883,-0.6264015615779199,-1.1553860819828408,-0.0,0.0
2020-04-28,1.0,-0.8696694252249808,-0.8719757608646498,-0.619228508117397,-1.1613078279744946,-0.0,0.0
2020-04-29,1.0,-0.8605038986794068,-0.8709604723486726,-0.6200477757245233,-1.1556316762067878,-0.0,0.0
2020-04-30,1.0,-0.8594128736870454,-0.8259269234222102,-0.6326420684082952,-1.1707963012837777,-0.0,0.0
2020-05-01,1.0,-0.868751682670735,-0.8156690298842322,-0.629094498788477,-1.1736067486314279,-0.0,0.0
2020-05-04,1.0,-0.8679894534566743,-0.799124100639049,-0.6255977119363633,-1.1761630245341197,-0.0,0.0
2020-05-05,1.0,-0.8823317090777838,-0.803374842086266,-0.6492510377188233,-1.176863382061,-0.0,0.0
2020-05-06,1.0,-0.8796826398593518,-0.8043096064553937,-0.6453139791732407,-1.1786953973763692,-0.0,0.0
2020-05-07,1.0,-0.8904400469865364,-0.8064967922652931,-0.6483690250293666,-1.1726755218216318,-0.0,0.0
2020-05-08,1.0,-0.8887635887951645,-0.8001263024944744,-0.6511344670485814,-1.1707790157427038,-0.0,0.0
2020-05-11,1.0,-0.8914826498422713,-0.7866155926092836,-0.6548895899053628,-1.1735015772870665,-0.0,0.0
2020-05-12,1.0,-0.9038121572004896,-0.777525950772857,-0.6792983092334889,-1.172204342504873,-0.0,0.0
2020-05-13,1.0,-0.8996941345807845,-0.7397894926232458,-0.68909679740914,-1.1694404462036705,-0.0,0.0
2020-05-14,1.0,-0.9163657968100177,-0.7730908093779992,-0.678945203601298,-1.2018189296650061,-0.0,0.0
2020-05-15,1.0,-0.9349741997351477,-0.7588017717704005,-0.6773825288825974,-1.1952600575368737,-0.0,0.0
2020-05-18,1.0,-0.9438875921094787,-0.7613620760675546,-0.6709231543777747,-1.2006499153279326,-0.0,0.0
2020-05-19,1.0,-0.9380551024107305,-0.7036432843936923,-0.7104404567699837,-1.1793547217690774,-0.0,0.0
2020-05-20,1.0,-0.9549094949307902,-0.7290403222073052,-0.7194111383732235,-1.2261469376417757,-0.0,0.0
2020-05-21,1.0,-0.9536056246819927,-0.7103011240112864,-0.7330126277811185,-1.2286414727785746,-0.0,0.0
2020-05-22,1.0,-0.9462737502305848,-0.7093709647666483,-0.7322910902047592,-1.2237594539752812,-0.0,0.0
2020-05-26,1.0,-0.9446183592671026,-0.7083601878280085,-0.7276033514409355,-1.2230457600589266,-0.0,0.0
2020-05-27,1.0,-0.9557746349103975,-0.6880729718523978,-0.745888423089326,-1.2170728336481318,-0.0,0.0
2020-05-28,1.0,-0.9847699287103047,-0.6499861123970003,-0.770299046384594,-1.2241459124155172,-0.0,0.0
2020-05-29,1.0,-0.9885365628177868,-0.640843117315337,-0.7723028566145882,-1.2206711657576037,-0.0,0.0
2020-06-01,1.0,-0.9841745870628403,-0.6396142843960506,-0.7686167758604779,-1.221417366429824,-0.0,0.0
2020-06-02,1.0,-0.9855514010063242,-0.6383695702349629,-0.76734524304113,-1.2248995983935742,-0.0,0.0
2020-06-03,1.0,-0.9843778801843318,-0.6360829493087559,-0.7668663594470047,-1.220967741935484,-0.0,0.0
2020-06-04,1.0,-0.9860220510218205,-0.638372468515016,-0.7607141209576971,-1.2280758407528718,-0.0,0.0
2020-06-05,1.0,-0.9740289588600323,-0.6457366122730407,-0.760974488623305,-1.2159043897954493,-0.0,0.0
2020-06-08,1.0,-0.9720132134336575,-0.6174986236006607,-0.7890897412369243,-1.2093962194898147,-0.0,0.0
2020-06-09,1.0,-0.9793894881799403,-0.6129446867110397,-0.7902685333945376,-1.2077117282533854,-0.0,0.0
2020-06-10,1.0,-0.9807665888171452,-0.6120804139762788,-0.7801437926455099,-1.2063928195264917,-0.0,0.0
2020-06-11,1.0,-0.9776088648747653,-0.6219607124868355,-0.7748523284033152,-1.204588122166766,-0.0,0.0
2020-06-12,1.0,-0.9641910410208026,-0.5672372736667116,-0.7966033158107563,-1.1649368737925148,-0.0,0.0
2020-06-15,1.0,-0.9682489641506035,-0.5717888668708341,-0.7938209331651955,-1.1697892271662764,-0.0,0.0
2020-06-16,1.0,-0.9713771377137713,-0.5621512151215121,-0.7924842484248424,-1.1744824482448244,-0.0,0.0
2020-06-17,1.0,-0.9698496984969849,-0.5540905409054091,-0.7983079830798308,-1.1777967779677798,-0.0,0.0
2020-06-18,1.0,-0.9649414194011762,-0.558603043497778,-0.7919827624904611,-1.1734524397360506,-0.0,0.0
2020-06-19,1.0,-0.9678187783720616,-0.5583172277405726,-0.7935637556744123,-1.1748842644613242,-0.0,0.0
2020-06-22,1.0,-0.9695593525179856,-0.5587679856115109,-0.7880845323741008,-1.1799910071942448,-0.0,0.0
2020-06-23,1.0,-0.9736083588542606,-0.5600792649972978,-0.789947757160872,-1.180102684201045,-0.0,0.0
2020-06-24,1.0,-0.9715328138372145,-0.5605152921039592,-0.7924417819017161,-1.179811720192784,-0.0,0.0
2020-06-25,1.0,-0.9656596489653005,-0.5517349732908381,-0.7968757013960588,-1.1747093414732683,-0.0,0.0
2020-06-26,1.0,-0.9654831904484045,-0.551730329009381,-0.7964001974953994,-1.1748731989766148,-0.0,0.0
2020-06-29,1.0,-0.9607395469603367,-0.5465574357596921,-0.7975199212104933,-1.1718148446593248,-0.0,0.0
2020-06-30,1.0,-0.9664876957494407,-0.5319463087248322,-0.8044742729306487,-1.1713646532438478,-0.0,0.0
2020-07-01,1.0,-0.9606879606879607,-0.5322760777306232,-0.8012955103864196,-1.173062318516864,-0.0,0.0
2020-07-02,1.0,-0.9506382219048468,-0.5464161385343211,-0.794831741497813,-1.1712041417477461,-0.0,0.0
2020-07-06,1.0,-0.9464918497519491,-0.5395552799433027,-0.7880492558469172,-1.155430545712261,-0.0,0.0
2020-07-07,1.0,-0.9356251659145208,-0.5518095743739492,-0.7812582957260419,-1.1556941863551897,-0.0,0.0
2020-07-08,1.0,-0.9362539233455639,-0.5411343441934486,-0.7875425489589319,-1.1557402413686397,-0.0,0.0
2020-07-09,1.0,-0.9344002116122205,-0.5482960807653309,-0.7789093153462946,-1.1469823215624035,-0.0,0.0
2020-07-10,1.0,-0.9190642763445562,-0.5425885439440316,-0.7714910362920858,-1.1393965894184521,-0.0,0.0
2020-07-13,1.0,-0.919963361974964,-0.5359183495442055,-0.7704453264709731,-1.1353426091507828,-0.0,0.0
2020-07-14,1.0,-0.9129715131980137,-0.5364143218050352,-0.7638296018816969,-1.1425646833347851,-0.0,0.0
2020-07-15,1.0,-0.9130984564402199,-0.5337926223074911,-0.7706025987616639,-1.1428010813639138,-0.0,0.0
2020-07-16,1.0,-0.9160933553949316,-0.5262562048245232,-0.765784202734477,-1.1461290603500827,-0.0,0.0
2020-07-17,1.0,-0.9023587967972301,-0.5252542739666739,-0.757281973598788,-1.1431724734905864,-0.0,0.0
2020-07-20,1.0,-0.9237084588846675,-0.5232542905803746,-0.7742259487313856,-1.1458578977247915,-0.0,0.0
2020-07-21,1.0,-0.8907015395381385,-0.5488103568929321,-0.7625087473757872,-1.1717109867039888,-0.0,0.0
2020-07-22,1.0,-0.8696733109434291,-0.5654904697518209,-0.7485497448423256,-1.1779561216033496,-0.0,0.0
2020-07-23,1.0,-0.872588389349629,-0.5709297250109122,-0.7498035792230466,-1.1715408118725448,-0.0,0.0
2020-07-24,1.0,-0.8630895301194316,-0.5818585999476942,-0.7427425682154999,-1.1711271903059888,-0.0,0.0
2020-07-27,1.0,-0.8644112133234513,-0.5818982430134717,-0.7429480751624015,-1.1705977242010726,-0.0,0.0
2020-07-28,1.0,-0.8598737208795995,-0.5830611800566079,-0.7391682995863271,-1.1723056825604181,-0.0,0.0
2020-07-29,1.0,-0.8587084148727985,-0.5880408784518374,-0.7416394868449663,-1.1603392041748206,-0.0,0.0
2020-07-30,1.0,-0.8645324494068388,-0.5724441730635031,-0.7504361479413817,-1.174066643405443,-0.0,0.0
2020-07-31,1.0,-0.8623381153795839,-0.5799938952601055,-0.7481794793528976,-1.1700606113460952,-0.0,0.0
2020-08-03,1.0,-0.8396626316479483,-0.6037669885941529,-0.7623563343967137,-1.1643141196521434,-0.0,0.0
2020-08-04,1.0,-0.8425407109087726,-0.6065925407109087,-0.7651462090702154,-1.1632376116266854,-0.0,0.0
2020-08-05,1.0,-0.8425179603995093,-0.6078938146136323,-0.7663395829682845,-1.1638338882074646,-0.0,0.0
2020-08-06,1.0,-0.8312282229965157,-0.6073606271777003,-0.7602351916376308,-1.1565331010452962,-0.0,0.0
2020-08-07,1.0,-0.837023450805712,-0.6161841128433556,-0.7626097209485131,-1.1511856412943797,-0.0,0.0
2020-08-10,1.0,-0.8054677488252884,-0.619948739854763,-0.7288765484835541,-1.1173857325929089,-0.0,0.0
2020-08-11,1.0,-0.8043654692238691,-0.6233821707744222,-0.7265388065439322,-1.117252573576524,-0.0,0.0
2020-08-12,1.0,-0.7984558948984815,-0.6283057498720354,-0.7180088722061082,-1.1207131888756183,-0.0,0.0
2020-08-13,1.0,-0.8030970612140137,-0.6258288060914574,-0.7256705308636695,-1.1230696838773153,-0.0,0.0
2020-08-14,1.0,-0.80639924815242,-0.6246315519671921,-0.7264300055534196,-1.1144431628860696,-0.0,0.0
2020-08-17,1.0,-0.812975467988717,-0.6327036498846056,-0.7221130011112061,-1.1060347038208396,-0.0,0.0
2020-08-18,1.0,-0.8122168077284774,-0.6315294519962383,-0.7220654868769769,-1.1088313242711807,-0.0,0.0
2020-08-19,1.0,-0.810877626699629,-0.6429819700780018,-0.7081113337027407,-1.1003793529687567,-0.0,0.0
2020-08-20,1.0,-0.8107497549124077,-0.6411491411278292,-0.7081965815608882,-1.102297429777077,-0.0,0.0
2020-08-21,1.0,-0.8072155726881629,-0.6460791412872173,-0.7022617881330664,-1.1039315074328067,-0.0,0.0
2020-08-24,1.0,-0.8055095013391149,-0.6327424223100795,-0.7184457764740892,-1.0945032521362072,-0.0,0.0
2020-08-25,1.0,-0.8069884235614573,-0.6310435818862785,-0.7297412325502213,-1.0882703438883212,-0.0,0.0
2020-08-26,1.0,-0.8092704520303056,-0.6310973014386653,-0.7280582276325871,-1.0879799097641951,-0.0,0.0
2020-08-27,1.0,-0.782581216028315,-0.650697341254793,-0.7026924535456959,-1.0775713142038512,-0.0,0.0
2020-08-28,1.0,-0.7783962501046287,-0.6377333221729303,-0.6993805976395748,-1.0696409140369965,-0.0,0.0
2020-08-31,1.0,-0.7784381016154682,-0.6374403615970536,-0.6997154097262911,-1.069515359504478,-0.0,0.0
2020-09-01,1.0,-0.7823206273325786,-0.6316937140940161,-0.7145552899735816,-1.0647880236507736,-0.0,0.0
