Date,IWF,IWM,MTUM,SNA,SPY,VLUE,VXX
2018-10-15,-0.25484274427259695,-0.6723711906287179,-0.0,1.0,-0.537018394801867,-0.5863457490619566,0.0
2018-10-16,-0.2508695917495576,-0.6791053884176481,-0.0,1.0,-0.5359736376395924,-0.5852505034478551,0.0
2018-10-17,-0.23400096234812945,-0.6484421989654758,-0.0,1.0,-0.5323589558522797,-0.5925057139420186,0.0
2018-10-18,-0.23716107970861167,-0.6578303055950185,-0.0,1.0,-0.5318743765680258,-0.5958347187377202,0.0
2018-10-19,-0.27429624123331503,-0.7418312271742995,-0.0,1.0,-0.5752561326395398,-0.6405739956691767,0.0
2018-10-22,-0.2744984006978773,-0.738716035023101,-0.0,1.0,-0.5762980194500985,-0.6414009240412264,0.0
2018-10-23,-0.27771136884954606,-0.7389267599263399,-0.0,1.0,-0.573902368106484,-0.6401641197945271,0.0
2018-10-24,-0.27610253761219083,-0.7380383547491444,-0.0,1.0,-0.5737715503325369,-0.6406017950539162,0.0
2018-10-25,-0.24117018602312718,-0.6965183509301156,-0.0,1.0,-0.5893979386626444,-0.615164655605832,0.0
2018-10-26,-0.22814445828144458,-0.6854607721046078,-0.0,1.0,-0.5923100871731009,-0.6073785803237859,0.0
2018-10-29,-0.21098301723069293,-0.6920478492624271,-0.0,1.0,-0.5842320565265897,-0.6117825709681418,0.0
2018-10-30,-0.204504616147221,-0.692081293760456,-0.0,1.0,-0.584453807546936,-0.6170456657785489,0.0
2018-10-31,-0.20716947430014473,-0.6779587940008007,-0.0,1.0,-0.5818114625358012,-0.6127621570016323,0.0
2018-11-01,-0.21125327578233388,-0.675751503006012,-0.0,1.0,-0.5827347001695699,-0.613349776476029,0.0
2018-11-02,-0.21526052688073113,-0.6546447081914926,-0.0,1.0,-0.5878799030882939,-0.6090410034655135,0.0
2018-11-05,-0.2096472105376278,-0.6728177100924192,-0.0,1.0,-0.5908993214406338,-0.5970401301851455,0.0
2018-11-06,-0.21833671649135758,-0.6815525619733038,-0.0,1.0,-0.5866396014024727,-0.5890693239835149,0.0
2018-11-07,-0.21889627987188964,-0.6823725055432373,-0.0,1.0,-0.5882914510963292,-0.5900468095590047,0.0
2018-11-08,-0.20322916029600638,-0.6813650541251299,-0.0,1.0,-0.5814323282979634,-0.5918904042566204,0.0
2018-11-09,-0.20244066552483486,-0.6815512600929778,-0.0,1.0,-0.5827318326400783,-0.5917849278199169,0.0
2018-11-12,-0.2021153377225067,-0.6653255303584492,-0.0,1.0,-0.5907705437698122,-0.5898256522799317,0.0
2018-11-13,-0.18346237599806436,-0.6618376481974353,-0.0,1.0,-0.5918824098717639,-0.587285264940721,0.0
2018-11-14,-0.18482437297673435,-0.6611805282425196,-0.0,1.0,-0.5924121864883672,-0.5869966417571779,0.0
2018-11-15,-0.18431633362556307,-0.6633211403004928,-0.0,1.0,-0.5970253030623659,-0.5784032165422172,0.0
2018-11-16,-0.18349482326662442,-0.6597241087868635,-0.0,1.0,-0.5958525762926741,-0.5794017326209666,0.0
2018-11-19,-0.18099123602296766,-0.661680265941372,-0.0,1.0,-0.5984889694771833,-0.5809005741915986,0.0
2018-11-20,-0.1373593308058013,-0.6556839381356442,-0.0,1.0,-0.6076909189384365,-0.6082325329481855,0.0
2018-11-21,-0.14063479740825896,-0.6505926965453406,-0.0,1.0,-0.6052969454480309,-0.5893523633214893,0.0
2018-11-23,-0.14267371375675594,-0.635342948430828,-0.0,1.0,-0.614978052494849,-0.5930604078951297,0.0
2018-11-26,-0.1418761569236281,-0.6399653669313907,-0.0,1.0,-0.6129456021974085,-0.5908520929121633,0.0
2018-11-27,-0.13303597977995837,-0.6441867380315195,-0.0,1.0,-0.6093963722866489,-0.5869164436515016,0.0
2018-11-28,-0.13273257197240068,-0.6469783487984774,-0.0,1.0,-0.6081370449678801,-0.5862181774922675,0.0
2018-11-29,-0.11921760679726222,-0.6390429549209347,-0.0,1.0,-0.604702619778145,-0.5872079301392494,0.0
2018-11-30,-0.11904902365642145,-0.6391658309244292,-0.0,1.0,-0.6051560379918589,-0.5862780956875701,0.0
2018-12-03,-0.11947124605352454,-0.6392552595084241,-0.0,1.0,-0.6053819598123396,-0.586527396653979,0.0
2018-12-04,-0.10820620260261442,-0.6493847561155537,-0.0,1.0,-0.6048275251556552,-0.5883915134704476,0.0
2018-12-06,-0.10181987054828316,-0.6230807186602038,-0.0,1.0,-0.602211708704612,-0.5753635387339273,0.0
2018-12-07,-0.10192709542605062,-0.62308451358254,-0.0,1.0,-0.6023043882052473,-0.5749071279312746,0.0
2018-12-10,-0.09107436585577006,-0.623611231350821,-0.0,1.0,-0.6019969411017805,-0.5690416414163276,0.0
2018-12-11,-0.08286127167630059,-0.6278901734104047,-0.0,1.0,-0.6009537572254335,-0.5784682080924856,0.0
2018-12-12,-0.08163442352737052,-0.6286978398542552,-0.0,1.0,-0.6009369306844798,-0.5804632601717706,0.0
2018-12-13,-0.08168867570144768,-0.6265206461120583,-0.0,1.0,-0.6021903083191262,-0.5791891813794897,0.0
2018-12-14,-0.08830334933765258,-0.6087811650373113,-0.0,1.0,-0.6148840168913057,-0.580407242436513,0.0
2018-12-17,-0.08085032738181083,-0.6080648417894949,-0.0,1.0,-0.609507052409934,-0.5859990192967781,0.0
2018-12-18,-0.07122376419314141,-0.5998394311274229,-0.0,1.0,-0.6075524716137172,-0.5887143020988646,0.0
2018-12-19,-0.07555071133547499,-0.598927260211106,-0.0,1.0,-0.6057251032583754,-0.5880851307939421,0.0
2018-12-20,-0.07627288616372024,-0.5968596888341309,-0.0,1.0,-0.6052835162316266,-0.586831322884731,0.0
2018-12-21,-0.0729347981167071,-0.5967185047795691,-0.0,1.0,-0.6064773862177201,-0.5773434156085034,0.0
2018-12-24,-0.05730659025787965,-0.5811512383330023,-0.0,1.0,-0.6044426792249425,-0.594059405940594,0.0
2018-12-26,-0.0573625073920757,-0.5854523950325252,-0.0,1.0,-0.5884655458871899,-0.5847483878234914,0.0
2018-12-27,-0.036017762184090786,-0.5650457759991229,-0.0,1.0,-0.5511211008168412,-0.5888931527876762,0.0
2018-12-28,-0.03683993965162529,-0.5643944589219586,-0.0,1.0,-0.5518310245508161,-0.5900150870936771,0.0
2018-12-31,-0.03675865474296374,-0.5648762824381413,-0.0,1.0,-0.5517090031272288,-0.5898392494650793,0.0
2019-01-02,-0.035444078947368424,-0.5645833333333333,-0.0,1.0,-0.5508223684210526,-0.5903782894736842,0.0
2019-01-03,-0.03324829232161962,-0.5658244863248566,-0.0,1.0,-0.5494472334238608,-0.594765862891943,0.0
2019-01-04,-0.01412105320659893,-0.5722167595323937,-0.0,1.0,-0.5438927127717689,-0.6011143887250082,0.0
2019-01-07,-0.006993384636154988,-0.5594437694073174,-0.0,1.0,-0.5413257729175104,-0.5923855812069664,0.0
2019-01-08,-0.008439842528177748,-0.5536860270722105,-0.0,1.0,-0.543682252062773,-0.5906541552068165,0.0
2019-01-09,-0.008002371072910491,-0.5507894595031524,-0.0,1.0,-0.5434876326992509,-0.5921485153850299,0.0
2019-01-10,-0.007016407599309153,-0.5537834628670121,-0.0,1.0,-0.5434747409326425,-0.5943436960276338,0.0
2019-01-11,-0.008356093999296897,-0.5497444495524487,-0.0,1.0,-0.5457962627437194,-0.6003677763054707,0.0
2019-01-14,-0.01262272089761571,-0.5475779479987054,-0.0,1.0,-0.5406462401553566,-0.5963426475347934,0.0
2019-01-15,-0.014597360624831673,-0.541799084298411,-0.0,1.0,-0.5427686506867762,-0.5941018044707783,0.0
2019-01-16,-0.006459079042979788,-0.5411631724843233,-0.0,1.0,-0.5393869257475038,-0.6042737573001049,0.0
2019-01-17,-0.004572596696971327,-0.5431168970896767,-0.0,1.0,-0.5391898434558072,-0.6028834256818548,0.0
2019-01-18,-0.0063991323210412145,-0.5420553145336225,-0.0,1.0,-0.54308568329718,-0.6199566160520608,0.0
2019-01-22,-0.0,-0.5343480161766313,-0.0,1.0,-0.5549786861952126,-0.643212372936933,0.0
2019-01-23,-0.0,-0.5231673487324563,-0.0,1.0,-0.5583784229174105,-0.6650553434590348,0.0
2019-01-24,-0.0,-0.5218525945663819,-0.0,1.0,-0.5611350712853336,-0.6640386781309232,0.0
2019-01-25,-0.0,-0.5061792672567342,-0.0,1.0,-0.554709122297427,-0.6793631655385964,0.0
2019-01-28,-0.0,-0.4946257197696737,-0.0,1.0,-0.5704688785302988,-0.6768851110501781,0.0
2019-01-29,-0.0,-0.4832806704217612,-0.0,1.0,-0.5734304162659706,-0.6909190822915237,0.0
2019-01-30,-0.0,-0.4813858994069844,-0.0,1.0,-0.5695695146057544,-0.6944871513287942,0.0
2019-01-31,-0.0,-0.49047527419665193,-0.0,1.0,-0.548420792215289,-0.7099425492729322,0.0
2019-02-01,-0.0,-0.4902888583218707,-0.0,1.0,-0.5517744154057772,-0.7089683631361761,0.0
2019-02-04,-0.0,-0.49288799625828816,-0.0,1.0,-0.5545161911574545,-0.7038270008528902,0.0
2019-02-05,-0.0,-0.4890753990093561,-0.0,1.0,-0.5487616951018162,-0.7139515685195378,0.0
2019-02-06,-0.0,-0.4978306239015818,-0.0,1.0,-0.5406689367311073,-0.7075461335676626,0.0
2019-02-07,-0.0,-0.501495404033475,-0.0,1.0,-0.5405131019344217,-0.7018521059130197,0.0
2019-02-08,-0.0,-0.4869722765443461,-0.0,1.0,-0.5711492005061544,-0.8177844242493961,0.0
2019-02-11,-0.0,-0.47709648591772613,-0.0,1.0,-0.5830090230332382,-0.8226238865346364,0.0
2019-02-12,-0.0,-0.48946257697088835,-0.0,1.0,-0.5837934722904802,-0.817669335954439,0.0
2019-02-13,-0.0,-0.508846875451003,-0.0,1.0,-0.5750902006061481,-0.8025111848751624,0.0
2019-02-14,-0.0,-0.5257408951105235,-0.0,1.0,-0.5644312857512432,-0.7843283796602375,0.0
2019-02-15,-0.0,-0.5446387482742752,-0.0,1.0,-0.555251955821445,-0.7763460653474459,0.0
2019-02-19,-0.0,-0.5371865215018242,-0.0,1.0,-0.5610008330700066,-0.7744678406250899,0.0
2019-02-20,-0.0,-0.5292868417276511,-0.0,1.0,-0.5640407519012771,-0.7765246089826374,0.0
2019-02-21,-0.0,-0.5317091368227732,-0.0,1.0,-0.5634182736455463,-0.7744490358126722,0.0
2019-02-22,-0.0,-0.5120411369804314,-0.0,1.0,-0.5830024282245394,-0.7616911869732895,0.0
2019-02-25,-0.0,-0.506368241792839,-0.0,1.0,-0.5918028564068806,-0.7639600446492458,0.0
2019-02-26,-0.0,-0.5110774420399645,-0.0,1.0,-0.5863468740173237,-0.7612989908807638,0.0
2019-02-27,-0.0,-0.5114949102138855,-0.0,1.0,-0.5933318083037858,-0.7545750886423426,0.0
2019-02-28,-0.0,-0.5204874551971326,-0.0,1.0,-0.6034121863799283,-0.7434838709677419,0.0
2019-03-01,-0.0,-0.5221749870741655,-0.0,1.0,-0.5976044120181536,-0.7526282530016659,0.0
2019-03-04,-0.0,-0.5137068965517242,-0.0,1.0,-0.5939367816091955,-0.7659195402298851,0.0
2019-03-05,-0.0,-0.5070548004252995,-0.0,1.0,-0.6060806345009914,-0.7605390959510331,0.0
2019-03-06,-0.0,-0.5059327146838279,-0.0,1.0,-0.6114287355991611,-0.7556238687620307,0.0
2019-03-07,-0.0,-0.4712129039664772,-0.0,1.0,-0.648986854945181,-0.7498995465243098,0.0
2019-03-08,-0.0,-0.46314695009242146,-0.0,1.0,-0.6676293900184843,-0.7574225970425138,0.0
2019-03-11,-0.0,-0.4597291934165986,-0.0,1.0,-0.676578732345045,-0.7818372825960079,0.0
2019-03-12,-0.0,-0.42976568939126336,-0.0,1.0,-0.6924526080301424,-0.8213823148475214,0.0
2019-03-13,-0.0,-0.4384569908365356,-0.0,1.0,-0.6979012710611884,-0.8195684303872303,0.0
2019-03-14,-0.0,-0.4416060552303234,-0.0,1.0,-0.6976228490331736,-0.8174265271125303,0.0
2019-03-15,-0.0,-0.43635176446146084,-0.0,1.0,-0.6972071350132075,-0.8343869646514113,0.0
2019-03-18,-0.0,-0.4531086299278595,-0.0,1.0,-0.7038644595444069,-0.8363815966713564,0.0
2019-03-19,-0.0,-0.45832581634493963,-0.0,1.0,-0.7021468518852607,-0.8463226892777678,0.0
2019-03-20,-0.0,-0.4594911937377691,-0.0,1.0,-0.7020924281198253,-0.8491043203371971,0.0
2019-03-21,-0.0,-0.46371830816074283,-0.0,1.0,-0.6991046395948268,-0.8518585511440716,0.0
2019-03-22,-0.0,-0.4617410254858042,-0.0,1.0,-0.7215025122586113,-0.8435740662267691,0.0
2019-03-25,-0.0,-0.44493724354332603,-0.0,1.0,-0.7296644943277818,-0.8425356022206131,0.0
2019-03-26,-0.0,-0.4587628865979381,-0.0,1.0,-0.7266828380836872,-0.8466949666464524,0.0
2019-03-27,-0.0,-0.46317858763042496,-0.0,1.0,-0.7212157870860426,-0.839951610464237,0.0
2019-03-28,-0.0,-0.4623981585243965,-0.0,1.0,-0.7172668625253656,-0.849077747826877,0.0
2019-03-29,-0.0,-0.4623212987642355,-0.0,1.0,-0.7161982069299734,-0.8503149987884662,0.0
2019-04-01,-0.0,-0.46384939521629737,-0.0,1.0,-0.7156758723133356,-0.852002303937915,0.0
2019-04-02,-0.0,-0.47559872111962354,-0.0,1.0,-0.7270917536345539,-0.8135066658623394,0.0
2019-04-03,-0.0,-0.47687669580946634,-0.0,1.0,-0.7247814290021104,-0.8131142598733796,0.0
2019-04-04,-0.0,-0.46199667124127664,-0.0,1.0,-0.6378076911846293,-0.8201594300230678,0.0
2019-04-05,-0.0,-0.4716144550381082,-0.0,1.0,-0.6223085171124699,-0.8040397600486857,0.0
2019-04-08,-0.0,-0.4664812561562084,-0.0,1.0,-0.6268613477026479,-0.8036676516600034,0.0
2019-04-09,-0.0,-0.46352367404998984,-0.0,1.0,-0.6403750689464975,-0.7991116788109269,0.0
2019-04-10,-0.0,-0.461308400360057,-0.0,1.0,-0.6394204245187143,-0.8029559511019484,0.0
2019-04-11,-0.0,-0.42690161012243943,-0.0,1.0,-0.6858654042839192,-0.8094444931474826,0.0
2019-04-12,-0.0,-0.42478290108476363,-0.0,1.0,-0.6865881114587293,-0.8125201017514109,0.0
2019-04-15,-0.0,-0.4254174342778606,-0.0,1.0,-0.684095096061058,-0.814720589525397,0.0
2019-04-16,-0.0,-0.4265871275258064,-0.0,1.0,-0.6858788782641753,-0.8117671140743341,0.0
2019-04-17,-0.0,-0.41792966235590145,-0.0,1.0,-0.6972028790449998,-0.8107261981391539,0.0
2019-04-18,-0.0,-0.4079101333957407,-0.0,1.0,-0.6995377954598644,-0.8178972618769016,0.0
2019-04-22,-0.0,-0.3799104170449731,-0.0,1.0,-0.77328854185582,-0.8732824889534532,0.0
2019-04-23,-0.0,-0.3796119737280184,-0.0,1.0,-0.7763552165622446,-0.8707588002058173,0.0
2019-04-24,-0.0,-0.3747920510571368,-0.0,1.0,-0.7781978766522488,-0.871752215601464,0.0
2019-04-25,-0.0,-0.3666545498606567,-0.0,1.0,-0.7866836301950805,-0.8758633224282079,0.0
2019-04-26,-0.0,-0.35753275109170307,-0.0,1.0,-0.791454391072295,-0.8835213488597768,0.0
2019-04-29,-0.0,-0.35863302807932557,-0.0,1.0,-0.7915580083692157,-0.8821335435745041,0.0
2019-04-30,-0.0,-0.3568200430707634,-0.0,1.0,-0.7968091237222846,-0.8795231884497559,0.0
2019-05-01,-0.0,-0.3580186961272308,-0.0,1.0,-0.8042066286269273,-0.8728906155153576,0.0
2019-05-02,-0.0,-0.3586949924127466,-0.0,1.0,-0.7972685887708649,-0.8789377845220029,0.0
2019-05-03,-0.0,-0.3683378912184746,-0.0,1.0,-0.7937708903068976,-0.8764813126709207,0.0
2019-05-06,-0.0,-0.3543013199817934,-0.0,1.0,-0.7984220907297831,-0.8816871491427704,0.0
2019-05-07,-0.0,-0.3553196637028972,-0.0,1.0,-0.793231718381419,-0.875703139176193,0.0
2019-05-08,-0.0,-0.35359249007100735,-0.0,1.0,-0.7818028643639428,-0.8733902996750511,0.0
2019-05-09,-0.0,-0.35395065067772663,-0.0,1.0,-0.7869744237069095,-0.8645147717368437,0.0
2019-05-10,-0.0,-0.3533936243728029,-0.0,1.0,-0.7898626926659256,-0.8612805336057447,0.0
2019-05-13,-0.0,-0.3531903388608507,-0.0,1.0,-0.7883321316991108,-0.8625630857966835,0.0
2019-05-14,-0.0,-0.34615845619081864,-0.0,1.0,-0.7906628311159054,-0.8597027448160134,0.0
2019-05-15,-0.0,-0.3515280568635096,-0.0,1.0,-0.7998380469663797,-0.8477941396994871,0.0
2019-05-16,-0.0,-0.35123310658955376,-0.0,1.0,-0.7978484312726618,-0.8475322885139792,0.0
2019-05-17,-0.0,-0.3514112782405465,-0.0,1.0,-0.7969676994067239,-0.8479654821118235,0.0
2019-05-20,-0.0,-0.34901056791306173,-0.0,1.0,-0.7970541568122623,-0.8477082896745802,0.0
2019-05-21,-0.0,-0.350040762100305,-0.0,1.0,-0.8128868625260426,-0.8564872127781638,0.0
2019-05-22,-0.0,-0.348721355031551,-0.0,1.0,-0.814166238942061,-0.8563449171220675,0.0
2019-05-23,-0.0,-0.3513472737696509,-0.0,1.0,-0.8324431972481218,-0.8336199873268761,0.0
2019-05-24,-0.0,-0.33740816572323257,-0.0,1.0,-0.8349090690112007,-0.8386426592797783,0.0
2019-05-28,-0.0,-0.3364542252461089,-0.0,1.0,-0.8355962308456512,-0.8384562121805099,0.0
2019-05-29,-0.0,-0.33520931772353807,-0.0,1.0,-0.8359466698769074,-0.8384446383964848,0.0
2019-05-30,-0.0,-0.33036171430292444,-0.0,1.0,-0.8346534951660994,-0.8467608348643195,0.0
2019-05-31,-0.0,-0.3285744405288997,-0.0,1.0,-0.8367519050631005,-0.8466010059937953,0.0
2019-06-03,-0.0,-0.3337829331894614,-0.0,1.0,-0.8467164223840783,-0.8168629919371759,0.0
2019-06-04,-0.0,-0.34094787581210145,-0.0,1.0,-0.8500943085536362,-0.8028801532888238,0.0
2019-06-05,-0.0,-0.33854785086677747,-0.0,1.0,-0.8634231773925434,-0.7664450249346948,0.0
2019-06-06,-0.0,-0.33513497460873704,-0.0,1.0,-0.8710836575297718,-0.763549431295103,0.0
2019-06-07,-0.0,-0.3425694939415538,-0.0,1.0,-0.8658529341886433,-0.7613744357329532,0.0
2019-06-10,-0.0,-0.3456702253855279,-0.0,1.0,-0.8542408066429418,-0.7657176749703439,0.0
2019-06-11,-0.0,-0.3491752117699509,-0.0,1.0,-0.8602466934165552,-0.7627879328280576,0.0
2019-06-12,-0.0,-0.3509006598894239,-0.0,1.0,-0.8606206527554843,-0.760953569942334,0.0
2019-06-13,-0.0,-0.3770710849812934,-0.0,1.0,-0.8502880218540293,-0.7419383573846428,0.0
2019-06-14,-0.0,-0.3799233078683749,-0.0,1.0,-0.8507178740227699,-0.7419220593918137,0.0
2019-06-17,-0.0,-0.3792785833135251,-0.0,1.0,-0.8542013311148087,-0.7377584977418588,0.0
2019-06-18,-0.0,-0.3700616273184673,-0.0,1.0,-0.8588526005537527,-0.7482509154782815,0.0
2019-06-19,-0.0,-0.3664561110780049,-0.0,1.0,-0.860228830224659,-0.7529050712114893,0.0
2019-06-20,-0.0,-0.36291378899738036,-0.0,1.0,-0.86082995951417,-0.7531852822100501,0.0
2019-06-21,-0.0,-0.3644790176442537,-0.0,1.0,-0.8656115879828328,-0.7503576537911302,0.0
2019-06-24,-0.0,-0.3827049131036142,-0.0,1.0,-0.870888207348608,-0.7532022370557461,0.0
2019-06-25,-0.0,-0.37087845968712396,-0.0,1.0,-0.8817087845968713,-0.7558363417569195,0.0
2019-06-26,-0.0,-0.37145694168622495,-0.0,1.0,-0.8594511644701209,-0.7780586146717215,0.0
2019-06-27,-0.0,-0.3711101069438168,-0.0,1.0,-0.8694080433800271,-0.7719536074710045,0.0
2019-06-28,-0.0,-0.35058284888099034,-0.0,1.0,-0.8884002530196692,-0.7731558179463237,0.0
2019-07-01,-0.0,-0.3471979774875098,-0.0,1.0,-0.8913501474748691,-0.771173177631975,0.0
2019-07-02,-0.0,-0.35762777761162784,-0.0,1.0,-0.8734037144480665,-0.7596375272901277,0.0
2019-07-03,-0.0,-0.36620898022674925,-0.0,1.0,-0.8603906787519818,-0.7648149810045172,0.0
2019-07-05,-0.0,-0.2624718468468468,-0.0,1.0,-0.8164132882882883,-0.7364301801801801,0.0
2019-07-08,-0.0,-0.2609626270876165,-0.0,1.0,-0.8172191398879094,-0.7381643056298758,0.0
2019-07-09,-0.0,-0.25948210419771134,-0.0,1.0,-0.8127196558607698,-0.7394213737453258,0.0
2019-07-10,-0.0,-0.207883898803687,-0.0,1.0,-0.8419858235508363,-0.7518000728434147,0.0
2019-07-11,-0.0,-0.21089463665882882,-0.0,1.0,-0.8352368155861605,-0.7531071548538797,0.0
2019-07-12,-0.0,-0.2132781012091357,-0.0,1.0,-0.8362068965517242,-0.7494122257053292,0.0
2019-07-15,-0.0,-0.22701141366835859,-0.0,1.0,-0.828486497097507,-0.7488151658767772,0.0
2019-07-16,-0.0,-0.23170150091176883,-0.0,1.0,-0.8272127928180671,-0.7465282648337775,0.0
2019-07-17,-0.0,-0.2335362945088246,-0.0,1.0,-0.8239849602963045,-0.7483936137377593,0.0
2019-07-18,-0.0,-0.22998445669068812,-0.0,1.0,-0.8319626960576515,-0.7640808252084217,0.0
2019-07-19,-0.0,-0.23351274787535414,-0.0,1.0,-0.8409915014164308,-0.7583569405099151,0.0
2019-07-22,-0.0,-0.23244545196939645,-0.0,1.0,-0.8427033153867951,-0.7585151601020118,0.0
2019-07-23,-0.0,-0.2328930211463235,-0.0,1.0,-0.8444072793242248,-0.7573275128975566,0.0
2019-07-24,-0.0,-0.23042810847688897,-0.0,1.0,-0.8463812610154074,-0.7658764000227415,0.0
2019-07-25,-0.0,-0.21511396578184502,-0.0,1.0,-0.8704882623770818,-0.7564656397430797,0.0
2019-07-26,-0.0,-0.20447057486934786,-0.0,1.0,-0.8758236764371734,-0.7599693251533741,0.0
2019-07-29,-0.0,-0.2014946578767902,-0.0,1.0,-0.8759661286656057,-0.7640656967492612,0.0
2019-07-30,-0.0,-0.20432002273696176,-0.0,1.0,-0.8737530197527354,-0.76404717919568,0.0
2019-07-31,-0.0,-0.22139140818241265,-0.0,1.0,-0.8661188980183665,-0.7555511329713133,0.0
2019-08-01,-0.0,-0.2297650873101644,-0.0,1.0,-0.8617257266367101,-0.7524884818838519,0.0
2019-08-02,-0.0,-0.22651006711409394,-0.0,1.0,-0.8635536343988169,-0.7537538391536799,0.0
2019-08-05,-0.0,-0.2234060688714627,-0.0,1.0,-0.8660643254915331,-0.7517615638140698,0.0
2019-08-06,-0.0,-0.2260769575947947,-0.0,1.0,-0.829874354947274,-0.7486257572358088,0.0
2019-08-07,-0.0,-0.21730342756084556,-0.0,1.0,-0.8407770260786571,-0.7491227577688572,0.0
2019-08-08,-0.0,-0.22369859557648641,-0.0,1.0,-0.8392341546828133,-0.7403077958119586,0.0
2019-08-09,-0.0,-0.21603955417749102,-0.0,1.0,-0.8292410402525211,-0.7480655884242576,0.0
2019-08-12,-0.0,-0.21428970136756909,-0.0,1.0,-0.8389617638850125,-0.7377058331007535,0.0
2019-08-13,-0.0,-0.20453466618267108,-0.0,1.0,-0.843073744171111,-0.744673721832854,0.0
2019-08-14,-0.0,-0.2100662546628807,-0.0,1.0,-0.8340014475808698,-0.7397695005845999,0.0
2019-08-15,-0.0,-0.22509784466126456,-0.0,1.0,-0.8215644121051762,-0.7095529463645885,0.0
2019-08-16,-0.0,-0.2300643131193243,-0.0,1.0,-0.8123050594827348,-0.7178503408871347,0.0
2019-08-19,-0.0,-0.23095356139481077,-0.0,1.0,-0.8112157770065554,-0.712223874841624,0.0
2019-08-20,-0.0,-0.23438488407271926,-0.0,1.0,-0.808603096894854,-0.7073901922495117,0.0
2019-08-21,-0.0,-0.2363696260912535,-0.0,1.0,-0.8123318508757481,-0.6965903475539451,0.0
2019-08-22,-0.0,-0.23796197217878015,-0.0,1.0,-0.8050868384229155,-0.7006612341207781,0.0
2019-08-23,-0.0,-0.23545075216866146,-0.0,1.0,-0.8045734050730208,-0.7050894915998683,0.0
2019-08-26,-0.0,-0.22813274167642175,-0.0,1.0,-0.7944899681485312,-0.6997250428769771,0.0
2019-08-27,-0.0,-0.2263248049158487,-0.0,1.0,-0.7897441474754615,-0.7028739226188858,0.0
2019-08-28,-0.0,-0.22253911342894395,-0.0,1.0,-0.7966916558018253,-0.6969795740982182,0.0
2019-08-29,-0.0,-0.2142624375407343,-0.0,1.0,-0.8033619378666087,-0.6979958722572235,0.0
2019-08-30,-0.0,-0.21103006968357688,-0.0,1.0,-0.8056451831566389,-0.6947479732111385,0.0
2019-09-03,-0.0,-0.219468546637744,-0.0,1.0,-0.8052874186550976,-0.6867407809110628,0.0
2019-09-04,-0.0,-0.21480677966101694,-0.0,1.0,-0.8073491525423727,-0.6897084745762712,0.0
2019-09-05,-0.0,-0.21882276493204095,-0.0,1.0,-0.8077381274706232,-0.6809714626089782,0.0
2019-09-06,-0.0,-0.21821231468455793,-0.0,1.0,-0.8125743967103127,-0.6745482090682826,0.0
2019-09-09,-0.0,-0.22518526532157732,-0.0,1.0,-0.8114080164439876,-0.6680369989722508,0.0
2019-09-10,-0.0,-0.2240265881272123,-0.0,1.0,-0.8236104731281582,-0.6543813666945879,0.0
2019-09-11,-0.0,-0.2417677878220268,-0.0,1.0,-0.7833971278877216,-0.6895241197708826,0.0
2019-09-12,-0.0,-0.25571098736927883,-0.0,1.0,-0.7759337226673911,-0.6846665761238626,0.0
2019-09-13,-0.0,-0.25491954772776687,-0.0,1.0,-0.7828604044357469,-0.6802022178734507,0.0
2019-09-16,-0.0,-0.25588411153992496,-0.0,1.0,-0.782192748817742,-0.6797575691688863,0.0
