Date,IWF,IWM,MTUM,SPAQ,SPY,VLUE,VXX
2019-11-12,-0.0,-0.00575173738629301,-0.027617379512966833,1.0,-0.08346234250522627,-0.013187185716707158,0.0
2019-11-13,-0.0,-0.006840923014090259,-0.03617861275610918,1.0,-0.0787670455834638,-0.012694847185351577,0.0
2019-11-14,-0.0,-0.00754293232912139,-0.033245616025044805,1.0,-0.08023865157324017,-0.013248338286336517,0.0
2019-11-15,-0.0,-0.007915656920254569,-0.028571105021176366,1.0,-0.08387878513351302,-0.01204901139220438,0.0
2019-11-18,-0.0,-0.008033903298546191,-0.02952941043160984,1.0,-0.08428233107840138,-0.011297322409944363,0.0
2019-11-19,-0.0,-0.010360814808937054,-0.028033145538841717,1.0,-0.08472289921443713,-0.010462835961322648,0.0
2019-11-20,-0.0,-0.012234808540554025,-0.029696907847739568,1.0,-0.0839428059552562,-0.008016691045571544,0.0
2019-11-21,-0.0,-0.011070993314122349,-0.03483034727838081,1.0,-0.08290716083693064,-0.01019397018121348,0.0
2019-11-22,-0.0,-0.010875878326822989,-0.03484836406290927,1.0,-0.08316915122595633,-0.009942033276771173,0.0
2019-11-25,-0.0,-0.010898903276504151,-0.03496304394866013,1.0,-0.0832279886569408,-0.009771430523762344,0.0
2019-11-26,-0.0,-0.009187367654090485,-0.03515562740499556,1.0,-0.08355153805869896,-0.010564903572485712,0.0
2019-11-27,-0.0,-0.009163555231763956,-0.034684910299608414,1.0,-0.083553410436208,-0.010927966487569437,0.0
2019-11-29,-0.0,-0.00881439532334673,-0.03762102667153818,1.0,-0.08556357325538913,-0.009773474607234198,0.0
2019-12-02,-0.0,-0.00936003482803657,-0.041518685699883144,1.0,-0.0850995577755883,-0.00968081937538666,0.0
2019-12-03,-0.0,-0.00950080699625691,-0.041586062430604046,1.0,-0.08456862902210369,-0.009020043268735477,0.0
2019-12-04,-0.0,-0.00867235742826008,-0.042306120595713766,1.0,-0.0803214674900109,-0.0038253723211042505,0.0
2019-12-05,-0.0,-0.003918701230449337,-0.051617178306618376,1.0,-0.07145060494236195,-0.015492008362942566,0.0
2019-12-06,-0.0,-0.006675536795742338,-0.053358414387961094,1.0,-0.0736832446320426,-0.01328225362451826,0.0
2019-12-09,-0.0,-0.00297763312789973,-0.056805853703575465,1.0,-0.07809939293216074,-0.016250028853034185,0.0
2019-12-10,-0.0,-0.0023089815867508995,-0.0699258078505374,1.0,-0.08839766054454459,-0.011439421465324253,0.0
2019-12-11,-0.0,-0.0015601905074724915,-0.07087722591089318,1.0,-0.08846162869812074,-0.012176524411702602,0.0
2019-12-12,-0.0,-0.0017245222369517016,-0.07090484625942915,1.0,-0.08843162327987705,-0.012071655658661912,0.0
2019-12-13,-0.0,-0.0016552987168500018,-0.07261008910437775,1.0,-0.08793040701564903,-0.011774926333337248,0.0
2019-12-16,-0.0,-0.0017022975146456284,-0.0726704939010789,1.0,-0.08787377170429331,-0.011739982859625025,0.0
2019-12-17,-0.0,-0.0,-0.0790659178244162,1.0,-0.09256872598285545,-0.010747856931717412,0.0
2019-12-18,-0.0,-0.0006810524051903362,-0.08489258489258489,1.0,-0.09626735488804454,-0.012999737137668173,0.0
2019-12-19,-0.0,-0.002390828780796863,-0.0855916703525277,1.0,-0.09446164512928408,-0.012982200279726967,0.0
2019-12-20,-0.0,-0.002342340189060315,-0.08513689544319226,1.0,-0.0946257633519366,-0.012978476761834196,0.0
2019-12-23,-0.0,-0.004909221213569039,-0.0834089823220258,1.0,-0.09620162446249403,-0.009937888198757763,0.0
2019-12-24,-0.0,-0.00507583900632987,-0.0830526692941598,1.0,-0.09642899796966439,-0.009757554042756479,0.0
2019-12-26,-0.0,-0.005421672359024576,-0.08284172060474336,1.0,-0.09712436408798872,-0.00881320308581528,0.0
2019-12-27,-0.0,-0.00796431603745381,-0.0854190832665654,1.0,-0.09466295158030684,-0.007796897982612439,0.0
2019-12-30,-0.0,-0.008370856485916843,-0.0876245449319793,1.0,-0.09636664111898831,-0.005185380341061505,0.0
2019-12-31,-0.0,-0.009793370641411966,-0.08688477543406514,1.0,-0.09496819247142106,-0.004125412541254125,0.0
2020-01-02,-0.0,-0.009576938731534465,-0.0875212488328106,1.0,-0.09517082864462376,-0.004848325232839323,0.0
2020-01-03,-0.0,-0.009940595956692536,-0.08837549104148701,1.0,-0.09378892402031236,-0.0055571524384401645,0.0
2020-01-06,-0.0,-0.011829482339929311,-0.08744680339496526,1.0,-0.0954292996080883,-0.007477579283979707,0.0
2020-01-07,-0.0,-0.010782805212290235,-0.08798143963071597,1.0,-0.09583112948983027,-0.007501081886810598,0.0
2020-01-08,-0.0,-0.0105655387943987,-0.08804615661998919,1.0,-0.09554660736823127,-0.0078370094356632,0.0
2020-01-09,-0.0,-0.011992397998460354,-0.0877237297921478,1.0,-0.09461605080831408,-0.008516166281755198,0.0
2020-01-10,-0.0,-0.0117556276299449,-0.08989739447063505,1.0,-0.09561243805688519,-0.008439937785601467,0.0
2020-01-13,-0.0,-0.011483864748270792,-0.08915961728484323,1.0,-0.09559443761598341,-0.00878461427228689,0.0
2020-01-14,-0.0,-0.01091926979645516,-0.09047912066698037,1.0,-0.09659632485129283,-0.008566498956334986,0.0
2020-01-15,-0.0,-0.011208677062070464,-0.09117920597151932,1.0,-0.0970371891343471,-0.008394429480753203,0.0
2020-01-16,-0.0,-0.011876714149359044,-0.0921985815602837,1.0,-0.09664479804753102,-0.00749090821221018,0.0
2020-01-17,-0.0,-0.012909224842710334,-0.09032834595273462,1.0,-0.09869700153364973,-0.00567571157724402,0.0
2020-01-21,-0.0,-0.013329147852123729,-0.08963368990413638,1.0,-0.0990389491222563,-0.005348562045734431,0.0
2020-01-22,-0.0,-0.010754247323521593,-0.0940573720969574,1.0,-0.09773073298049735,-0.005800043500326252,0.0
2020-01-23,-0.0,-0.011053402583566387,-0.09333042772914928,1.0,-0.10104238550103513,-0.005242194215426337,0.0
2020-01-24,-0.0,-0.011270640646942037,-0.09340952012009104,1.0,-0.10109679918648007,-0.004818168611689507,0.0
2020-01-27,-0.0,-0.011651518081608973,-0.09206391413653066,1.0,-0.10112889189711854,-0.003819377296461033,0.0
2020-01-28,-0.0,-0.013091058264258394,-0.09162534235832095,1.0,-0.10014357934870477,-0.0017012342997792015,0.0
2020-01-29,-0.0,-0.013445945131869058,-0.0910733864263425,1.0,-0.09885661273027385,-0.001445800551813877,0.0
2020-01-30,-0.0,-0.010293763544425717,-0.08906814351071515,1.0,-0.10457500601974477,-0.0,0.0
2020-01-31,-0.0,-0.01296211445245617,-0.08811826271492995,1.0,-0.10445655581546773,-0.0002411556177201148,0.0
2020-02-03,-0.0,-0.011850785654312102,-0.08561832793570828,1.0,-0.10200311862780377,-0.0,0.0
2020-02-04,-0.0,-0.013912730328311626,-0.08544505131744792,1.0,-0.10103835304003361,-0.0,0.0
2020-02-05,-0.0,-0.013764435286789018,-0.08529397671186928,1.0,-0.09887871963199005,-0.0,0.0
2020-02-06,-0.0,-0.012964604950993315,-0.09147115914591772,1.0,-0.09377171751060413,-0.0,0.0
2020-02-07,-0.0,-0.01342265792595966,-0.09141788808858954,1.0,-0.093599070001558,-0.0,0.0
2020-02-10,-0.0,-0.012791031905720035,-0.09123790361214908,1.0,-0.09364520456069751,-0.0,0.0
2020-02-11,-0.0,-0.012986546655814621,-0.09024752238234308,1.0,-0.093682673433236,-0.0,0.0
2020-02-12,-0.0,-0.014514274765280706,-0.09019927189116689,1.0,-0.09283387622149837,-0.0,0.0
2020-02-13,-0.0,-0.014741455703781764,-0.09103537470361411,1.0,-0.0917419107609034,-0.0,0.0
2020-02-14,-0.0,-0.014816235525400973,-0.09006017597276499,1.0,-0.0938361583275395,-0.0,0.0
2020-02-18,-0.0,-0.014586282177386466,-0.09122424009788165,1.0,-0.09371926204927669,-0.0,0.0
2020-02-19,-0.0,-0.016397381224097545,-0.0916091056519911,1.0,-0.09325485014114962,-0.0,0.0
2020-02-20,-0.0,-0.016498393482472715,-0.09279293372964777,1.0,-0.094092588358464,-0.0,0.0
2020-02-21,-0.0,-0.016797729841521777,-0.09235745376716448,1.0,-0.09325926460332348,-0.0,0.0
2020-02-24,-0.0,-0.0169090821812596,-0.09134984639016897,1.0,-0.09182987711213518,-0.0,0.0
2020-02-25,-0.0,-0.022600031439316073,-0.10482593501735209,1.0,-0.08176640588157051,-0.0,0.0
2020-02-26,-0.0,-0.01917686797786455,-0.10044797930191889,1.0,-0.07818077282418608,-0.0,0.0
2020-02-27,-0.0,-0.0176692404381397,-0.09910815825701802,1.0,-0.08032561201891424,-0.0,0.0
2020-02-28,-0.0,-0.02285584432670342,-0.09812106062599418,1.0,-0.07503797347239,-0.0,0.0
2020-03-02,-0.0,-0.02193522180141217,-0.09754961111575727,1.0,-0.07524402336889642,-0.0,0.0
2020-03-03,-0.0,-0.0279646017699115,-0.08499115044247788,1.0,-0.06698525073746313,-0.0,0.0
2020-03-04,-0.0,-0.035472933473634984,-0.09243540278264938,1.0,-0.041272068280135625,-0.0,0.0
2020-03-05,-0.0,-0.040182935344225665,-0.08694083694083694,1.0,-0.036587068845133366,-0.0,0.0
2020-03-06,-0.0,-0.04451686758246893,-0.08726988131950285,1.0,-0.03632838052518456,-0.0,0.0
2020-03-09,-0.0,-0.0464057489290981,-0.08733409798459775,1.0,-0.036644741462044425,-0.0,0.0
2020-03-10,-0.005417459490249785,-0.042624619747670005,-0.10676152270606344,1.0,-0.05715601556156149,-0.0,0.0
2020-03-11,-0.0,-0.051296843825869576,-0.10655993846301773,1.0,-0.04403740294704454,-0.0,0.0
2020-03-12,-0.0005701796065760715,-0.041112325382495485,-0.09969827995818684,1.0,-0.04649339541955716,-0.0,0.0
2020-03-13,-0.01783358518625123,-0.03145762874481303,-0.10033340529130987,1.0,-0.04968698280204361,-0.0,0.0
2020-03-16,-0.006242167734613294,-0.04432175537322962,-0.09383349490459414,1.0,-0.03783131960371693,-0.0,0.0
2020-03-17,-0.03714131295483968,-0.04641721446437324,-0.10097912293711742,1.0,-0.07234700418546774,-0.0,0.0
2020-03-18,-0.03785655815124992,-0.04665953025628109,-0.10192053397141237,1.0,-0.07292991625212518,-0.0,0.0
2020-03-19,-0.03418265965741882,-0.04999119651885203,-0.1027366249968559,1.0,-0.07071710642151069,-0.0,0.0
2020-03-20,-0.03422736932111107,-0.04814717014347328,-0.10380122474128282,1.0,-0.0712713921058257,-0.0,0.0
2020-03-23,-0.03495577432412173,-0.06336514916795762,-0.08322922392684023,1.0,-0.0677502373694468,-0.0,0.0
2020-03-24,-0.03696795192789184,-0.06443415122684026,-0.0821607411116675,1.0,-0.06830245368052078,-0.0,0.0
2020-03-25,-0.03855514921554189,-0.06268176088068998,-0.07792159163244673,1.0,-0.06897240354971979,-0.0,0.0
2020-03-26,-0.04001197739267134,-0.06269416476400794,-0.07630597247694976,1.0,-0.06864543174757645,-0.0,0.0
2020-03-27,-0.0392210200927357,-0.059820710973724885,-0.06970015455950541,1.0,-0.06773415765069553,-0.0,0.0
2020-03-30,-0.03728445885151541,-0.05839793918627439,-0.07079733277458,1.0,-0.06605203801165986,-0.0,0.0
2020-03-31,-0.03577317811523221,-0.05890822278555783,-0.07164480322906155,1.0,-0.06427358420910143,-0.0,0.0
2020-04-01,-0.036207448248701604,-0.06032933763260886,-0.06981810126270707,1.0,-0.06435375489206685,-0.0,0.0
2020-04-02,-0.03826299694189603,-0.05164525993883792,-0.06801223241590214,1.0,-0.0653211009174312,-0.0,0.0
2020-04-03,-0.03676784950833689,-0.053356135100470284,-0.06863739082636047,1.0,-0.06277407927685824,-0.0,0.0
2020-04-06,-0.03781948735483398,-0.05100807190220909,-0.06800669198549256,1.0,-0.06433098462552968,-0.0,0.0
2020-04-07,-0.03338413527832208,-0.045649176282749115,-0.06535307351767182,1.0,-0.06517163799985484,-0.0,0.0
2020-04-08,-0.03332285064589482,-0.0463617010982631,-0.06444433692970149,1.0,-0.06539987420775073,-0.0,0.0
2020-04-09,-0.03360115991059023,-0.04475321693952757,-0.06554703074971305,1.0,-0.06435087295354316,-0.0,0.0
2020-04-13,-0.03634453020255825,-0.03902598108490053,-0.06732615864043193,1.0,-0.06516408788394873,-0.0,0.0
2020-04-14,-0.03739717588510274,-0.03695024581154046,-0.06882723132859024,1.0,-0.06474446471064298,-0.0,0.0
2020-04-15,-0.033805363061162996,-0.03987948177161796,-0.06614040373606508,1.0,-0.0653570352515818,-0.0,0.0
2020-04-16,-0.035854321522215,-0.03462750475090808,-0.06749897765269058,1.0,-0.06476870895576244,-0.0,0.0
2020-04-17,-0.03553684210526316,-0.03615037593984962,-0.0664421052631579,1.0,-0.0648781954887218,-0.0,0.0
2020-04-20,-0.03764035488447019,-0.032591185593036955,-0.06806761078117862,1.0,-0.06387199153663052,-0.0,0.0
2020-04-21,-0.0384684803927467,-0.033077839411842565,-0.06809294042619755,1.0,-0.06362881586388631,-0.0,0.0
2020-04-22,-0.03579823467331862,-0.034946752374556266,-0.06555214429626786,1.0,-0.06297371198311427,-0.0,0.0
2020-04-23,-0.03637192452105901,-0.03421264140305419,-0.06596609925504733,1.0,-0.06303907102841856,-0.0,0.0
2020-04-24,-0.036921489338724967,-0.032829767575804844,-0.06665546742821489,1.0,-0.06351168120567802,-0.0,0.0
2020-04-27,-0.03953619841470309,-0.033570285906734505,-0.0647710460794573,1.0,-0.06491538267239201,-0.0,0.0
2020-04-28,-0.04135410655895364,-0.030330351990767453,-0.06465185612617812,1.0,-0.06581794575879976,-0.0,0.0
2020-04-29,-0.0411627515568272,-0.030992281984083096,-0.0641965809910798,1.0,-0.06583155009497248,-0.0,0.0
2020-04-30,-0.040565347283045575,-0.026551645530133058,-0.06532928599709648,1.0,-0.06735695345963262,-0.0,0.0
2020-05-01,-0.04157772287914038,-0.02433262178303312,-0.06552658719689156,1.0,-0.06779315472621303,-0.0,0.0
2020-05-04,-0.04155946725382028,-0.022496918640133066,-0.06521713116421554,1.0,-0.06737109145954744,-0.0,0.0
2020-05-05,-0.04176192471123346,-0.0227781435154707,-0.06509066969896463,1.0,-0.06732898437967562,-0.0,0.0
2020-05-06,-0.04149015102558579,-0.02253416624781599,-0.06544840956415596,1.0,-0.06724348388023263,-0.0,0.0
2020-05-07,-0.04121241164490236,-0.02350545106026117,-0.06449023601293878,1.0,-0.06882712351743141,-0.0,0.0
2020-05-08,-0.04119895055886334,-0.023672325182993302,-0.06428425958094235,1.0,-0.06882464988678974,-0.0,0.0
2020-05-11,-0.041335776827530035,-0.022686166708589358,-0.06464479499802364,1.0,-0.06912453435864266,-0.0,0.0
2020-05-12,-0.04134568152683096,-0.023027064588400207,-0.06415709202439288,1.0,-0.0695604250781746,-0.0,0.0
2020-05-13,-0.0405733344490801,-0.02143429247707738,-0.06398010782895602,1.0,-0.0694552366379362,-0.0,0.0
2020-05-14,-0.04045697641104002,-0.01902874606054818,-0.0651800210104097,1.0,-0.06910753509693439,-0.0,0.0
