Date,CVNA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-26,1.0,-1.0292045098653304,-2.1497807704353273,-0.0,-2.0294393986846226,-1.621202630754776,0.0
2018-11-27,1.0,-1.010262789612813,-2.147022236044161,-0.0,-2.0138392162960654,-1.6037163738143367,0.0
2018-11-28,1.0,-1.0142368134432864,-2.1352108293138325,-0.0,-2.0213163217675434,-1.6089155126808776,0.0
2018-11-29,1.0,-0.9312572087658593,-2.1082660515186467,-0.0,-2.0206074586697427,-1.629219530949635,0.0
2018-11-30,1.0,-0.9310477361826427,-2.108309631793374,-0.0,-2.0214466907525557,-1.6262587439464984,0.0
2018-12-03,1.0,-0.9233608166470358,-2.1705535924617196,-0.0,-2.0806438947781705,-1.6778170396544956,0.0
2018-12-04,1.0,-0.8990804055647252,-2.196180146191936,-0.0,-2.0807199559852236,-1.6838009903324687,0.0
2018-12-06,1.0,-0.8797487513243529,-2.047601029211442,-0.0,-2.043817163614348,-1.5965642500378385,0.0
2018-12-07,1.0,-0.8833232445520581,-2.046912832929782,-0.0,-2.043583535108959,-1.5927663438256658,0.0
2018-12-10,1.0,-0.8358955223880596,-2.0417164179104477,-0.0,-2.0322388059701493,-1.5527611940298507,0.0
2018-12-11,1.0,-0.8327237441218184,-2.0433679181906395,-0.0,-2.031051727998806,-1.5572143017093378,0.0
2018-12-12,1.0,-0.8261847630473905,-2.056088782243551,-0.0,-2.0407918416316737,-1.5755098980203959,0.0
2018-12-13,1.0,-0.8260315078769692,-2.057914478619655,-0.0,-2.0412603150787696,-1.5765941485371344,0.0
2018-12-14,1.0,-0.8211112784219244,-2.085679867489836,-0.0,-2.0380966721879235,-1.584098780304171,0.0
2018-12-17,1.0,-0.7907742998352554,-2.0813988318106933,-0.0,-2.014227946682642,-1.60199191253557,0.0
2018-12-18,1.0,-0.7529394143638134,-2.067026136448738,-0.0,-2.032801617614019,-1.6361866247285253,0.0
2018-12-19,1.0,-0.7765396777593736,-2.0726547206745973,-0.0,-2.036440295136275,-1.6432766149676254,0.0
2018-12-20,1.0,-0.7726932854792882,-2.0464333781965007,-0.0,-2.0309555854643335,-1.6271123074622402,0.0
2018-12-21,1.0,-0.76178807455261,-2.0436622855869904,-0.0,-2.0312616024355834,-1.5889210663102398,0.0
2018-12-24,1.0,-0.7220014716703459,-2.0002207505518768,-0.0,-2.0192788815305374,-1.616850625459897,0.0
2018-12-26,1.0,-0.7271387517500553,-2.0652125856606,-0.0,-1.9761255618598481,-1.600176847689927,0.0
2018-12-27,1.0,-0.6147098041967857,-1.974033265492315,-0.0,-1.8242683697101552,-1.6050950943925888,0.0
2018-12-28,1.0,-0.6022902908528874,-1.991499227202473,-0.0,-1.828298440354082,-1.6032738513418576,0.0
2018-12-31,1.0,-0.6104683972911964,-1.9856094808126412,-0.0,-1.8409988713318284,-1.6170287810383748,0.0
2019-01-02,1.0,-0.6054948925678055,-1.9840789010214865,-0.0,-1.8375484325466716,-1.6175413878126101,0.0
2019-01-03,1.0,-0.6268498942917548,-1.9784355179704016,-0.0,-1.8545454545454545,-1.5873150105708245,0.0
2019-01-04,1.0,-0.580482686253935,-1.9876880027981814,-0.0,-1.8352570828961179,-1.5919552291010843,0.0
2019-01-07,1.0,-0.5231044693891606,-1.9354727635837754,-0.0,-1.858618552441292,-1.5694511397286688,0.0
2019-01-08,1.0,-0.5208347682347269,-1.9367725049934568,-0.0,-1.8601143329430398,-1.5698050829946966,0.0
2019-01-09,1.0,-0.5190187431091511,-1.9399807056229328,-0.0,-1.8621830209481807,-1.5697353914002206,0.0
2019-01-10,1.0,-0.5234612199834392,-1.932721501518079,-0.0,-1.874965498205907,-1.5692105989511456,0.0
2019-01-11,1.0,-0.530985041704005,-1.876473426621631,-0.0,-1.8809540221961811,-1.6047425380850624,0.0
2019-01-14,1.0,-0.5144997918690163,-1.8827528791452757,-0.0,-1.886429859858471,-1.6539475509920911,0.0
2019-01-15,1.0,-0.5032629825048598,-1.8742710358233823,-0.0,-1.8810052763121357,-1.6839072479866704,0.0
2019-01-16,1.0,-0.4734064713234273,-1.882724621580336,-0.0,-1.868698791834467,-1.7186501874739617,0.0
2019-01-17,1.0,-0.4709185441941075,-1.8802772963604857,-0.0,-1.8678682842287697,-1.7132755632582324,0.0
2019-01-18,1.0,-0.46747088766473743,-1.8599121400181298,-0.0,-1.874485740185482,-1.7712153964158706,0.0
2019-01-22,1.0,-0.0,-2.051417796794546,-0.0,-2.326999782435274,-1.8737399376314452,0.0
2019-01-23,1.0,-0.0,-2.0015277171540813,-0.0,-2.352538920413211,-1.9207769532955041,0.0
2019-01-24,1.0,-0.0,-1.9922712358731316,-0.0,-2.378344877870944,-1.9207437112650383,0.0
2019-01-25,1.0,-0.0,-1.8994827973915,-0.0,-2.5895360167903454,-2.006671164080654,0.0
2019-01-28,1.0,-0.0,-1.8670819573701591,-0.0,-2.63381867307115,-2.0044280996697688,0.0
2019-01-29,1.0,-0.0,-1.8678225624859266,-0.0,-2.6217818809577427,-2.016212564737672,0.0
2019-01-30,1.0,-0.0,-1.8882597206493015,-0.0,-2.6492261230653074,-2.012533031332578,0.0
2019-01-31,1.0,-0.0,-1.925003783865597,-0.0,-2.564704101710307,-2.078023308612078,0.0
2019-02-01,1.0,-0.0,-1.9250208696971998,-0.0,-2.5732716096228274,-2.090688320558549,0.0
2019-02-04,1.0,-0.0,-1.9471919530595134,-0.0,-2.6002438466813986,-2.0726967918920978,0.0
2019-02-05,1.0,-0.0,-1.9367050041891996,-0.0,-2.584964582222561,-2.0951329118744764,0.0
2019-02-06,1.0,-0.0,-1.9635918617102648,-0.0,-2.567232675539238,-2.1178675233287443,0.0
2019-02-07,1.0,-0.0,-1.97419404242285,-0.0,-2.581974117466881,-2.1013860173060723,0.0
2019-02-08,1.0,-0.0,-1.9706085488450618,-0.0,-2.611464968152866,-2.0919346174506943,0.0
2019-02-11,1.0,-0.0,-1.94635838150289,-0.0,-2.619344894026975,-2.141425818882466,0.0
2019-02-12,1.0,-0.0,-1.9410627272024135,-0.0,-2.641580942068219,-2.1519065666331505,0.0
2019-02-13,1.0,-0.0,-1.9696993240618448,-0.0,-2.644549763033176,-2.15515499961153,0.0
2019-02-14,1.0,-0.0,-1.9755867807520213,-0.0,-2.7114373184708374,-2.162807127718031,0.0
2019-02-15,1.0,-0.0,-2.065914256603182,-0.0,-2.657888549259346,-2.113723646053766,0.0
2019-02-19,1.0,-0.0,-2.023361200093757,-0.0,-2.6857566997421674,-2.1039924994140167,0.0
2019-02-20,1.0,-0.0,-2.0494251974661766,-0.0,-2.6673965746461246,-2.1036208649409556,0.0
2019-02-21,1.0,-0.0,-2.1023097194233453,-0.0,-2.6228491706712136,-2.0255774298558364,0.0
2019-02-22,1.0,-0.0,-2.0788474943846333,-0.0,-2.641003795213384,-2.0255596003407943,0.0
2019-02-25,1.0,-0.0,-2.1043580683156655,-0.0,-2.6932862190812723,-2.054731056144484,0.0
2019-02-26,1.0,-0.0,-2.09902699309479,-0.0,-2.696484620213434,-2.0513182674199624,0.0
2019-02-27,1.0,-0.0,-2.0702459791863763,-0.0,-2.756622516556291,-2.0570797855566063,0.0
2019-02-28,1.0,-0.0,-2.0229048567488896,-0.0,-2.652979929523518,-1.9846790255860272,0.0
2019-03-01,1.0,-0.0,-2.021878129573993,-0.0,-2.722825668284415,-1.9588629535474924,0.0
2019-03-04,1.0,-0.0,-1.9904276671298444,-0.0,-2.7340589779218774,-1.9951366373320985,0.0
2019-03-05,1.0,-0.0,-1.9790794979079496,-0.0,-2.760653959398729,-2.008600650860065,0.0
2019-03-06,1.0,-0.0,-2.0000802246289613,-0.0,-2.938387484957882,-2.0840754111512236,0.0
2019-03-07,1.0,-0.0,-1.871022589264027,-0.0,-3.1230669581410413,-2.102420856610801,0.0
2019-03-08,1.0,-0.0,-1.8290041527562901,-0.0,-3.2191189642537252,-2.0946177021415195,0.0
2019-03-11,1.0,-0.0,-1.8178761787617876,-0.0,-3.2022140221402213,-2.1799917999179987,0.0
2019-03-12,1.0,-0.0,-1.737130977130977,-0.0,-3.271933471933472,-2.306943866943867,0.0
2019-03-13,1.0,-0.0,-1.7741773843327209,-0.0,-3.2817771838984466,-2.2954735259729415,0.0
2019-03-14,1.0,-0.0,-1.7671736586996492,-0.0,-3.29525321744944,-2.2945010864114996,0.0
2019-03-15,1.0,-0.0,-1.743796109993293,-0.0,-3.307344064386318,-2.3324111334674718,0.0
2019-03-18,1.0,-0.0,-1.793468144513072,-0.0,-3.3142397833996107,-2.3532447753617056,0.0
2019-03-19,1.0,-0.0,-1.7939455609259731,-0.0,-3.3043330789451373,-2.381327906385144,0.0
2019-03-20,1.0,-0.0,-1.794272157261481,-0.0,-3.282240298254533,-2.396627690221996,0.0
2019-03-21,1.0,-0.0,-1.7946284842836568,-0.0,-3.3301702956875374,-2.34762348555452,0.0
2019-03-22,1.0,-0.0,-1.7824786324786326,-0.0,-3.432222222222222,-2.332307692307692,0.0
2019-03-25,1.0,-0.0,-1.5808873144399462,-0.0,-3.5106275303643724,-2.3431174089068825,0.0
2019-03-26,1.0,-0.0,-1.6155019059720457,-0.0,-3.4879288437102924,-2.3675561202880138,0.0
2019-03-27,1.0,-0.0,-1.6229991575400167,-0.0,-3.4633529907329406,-2.3382476832350463,0.0
2019-03-28,1.0,-0.0,-1.6192927673221371,-0.0,-3.457675753228121,-2.3624778462317497,0.0
2019-03-29,1.0,-0.0,-1.5983620398514016,-0.014606551840594393,-3.4530563998649106,-2.3770685579196216,0.0
2019-04-01,1.0,-0.0,-1.578067067644393,-0.03996045151190574,-3.3724149295542554,-2.2489082969432315,0.0
2019-04-02,1.0,-0.0,-1.5697107572310693,-0.10529736756581086,-3.3016737081572964,-2.148115047123822,0.0
2019-04-03,1.0,-0.0,-1.5785983297854922,-0.08981496643196332,-3.3744882921237926,-2.1444244309808416,0.0
2019-04-04,1.0,-0.0,-1.5737852921864741,-0.08264937623112278,-3.397324359816152,-2.153726198292843,0.0
2019-04-05,1.0,-0.0,-1.5518151815181518,-0.10981848184818482,-3.4283003300330033,-2.160891089108911,0.0
2019-04-08,1.0,-0.0,-1.5370355112466012,-0.1220235643074895,-3.427123671417978,-2.153167998681717,0.0
2019-04-09,1.0,-0.0,-1.54181127086432,-0.12882168236655098,-3.4379441414642207,-2.1545199140637914,0.0
2019-04-10,1.0,-0.0,-1.5085851081393429,-0.17128941720323593,-3.468136040944362,-2.106901106158164,0.0
2019-04-11,1.0,-0.0,-1.446190166069684,-0.26725822207749916,-3.439107782481276,-1.988114620644741,0.0
2019-04-12,1.0,-0.0,-1.4450415241817294,-0.26461488356945123,-3.4416218856863705,-1.9907181240840255,0.0
2019-04-15,1.0,-0.0,-1.446645471590446,-0.2615961522784707,-3.4481128230211135,-1.9955979457079969,0.0
2019-04-16,1.0,-0.0,-1.4476710987845662,-0.2505098295130109,-3.4550126437719224,-2.004078636104087,0.0
2019-04-17,1.0,-0.0,-1.4271606953399167,-0.2674447074185914,-3.47245572512854,-1.9942871133599933,0.0
2019-04-18,1.0,-0.0,-1.430122448979592,-0.268734693877551,-3.4671836734693877,-1.9973061224489796,0.0
2019-04-22,1.0,-0.0,-1.435440566268001,-0.240501179725002,-3.4689610283947605,-1.991131722398503,0.0
2019-04-23,1.0,-0.0,-1.45057003257329,-0.25504885993485343,-3.4837947882736158,-1.9538273615635178,0.0
2019-04-24,1.0,-0.0,-1.4189068464224803,-0.2753187687809632,-3.458702184682856,-1.9685698042719075,0.0
2019-04-25,1.0,-0.0,-1.3930570200340662,-0.3103252494119556,-3.453970313894071,-1.953524211209344,0.0
2019-04-26,1.0,-0.0,-1.3878523544140215,-0.3384217753008642,-3.429771423956062,-1.9208464582828528,0.0
2019-04-29,1.0,-0.0,-1.3977520821541198,-0.33888574431956014,-3.4387482817174737,-1.9106493086439718,0.0
2019-04-30,1.0,-0.0,-1.3861138053669577,-0.3422243776268995,-3.43873262204979,-1.915696734561914,0.0
2019-05-01,1.0,-0.0,-1.379324280633689,-0.3581474296799224,-3.422971225347559,-1.9223246039443906,0.0
2019-05-02,1.0,-0.0,-1.385261797026503,-0.34607304460245636,-3.4019069166127993,-1.9469133807369101,0.0
2019-05-03,1.0,-0.0,-1.3866666666666667,-0.34327272727272723,-3.4037979797979796,-1.9470707070707072,0.0
2019-05-06,1.0,-0.0,-1.3192261185006047,-0.37106005642885936,-3.406449012494962,-1.9644498186215236,0.0
2019-05-07,1.0,-0.0,-1.3163067998710924,-0.3850306155333548,-3.392281662906864,-1.9631002255881405,0.0
2019-05-08,1.0,-0.0,-1.2972282131160635,-0.4595414969246745,-3.2710280373831773,-1.960060707724259,0.0
2019-05-09,1.0,-0.0,-1.2914773180259904,-0.47468707645698793,-3.274416008929283,-1.931993940843498,0.0
2019-05-10,1.0,-0.0,-1.297782048202418,-0.48610777484186085,-3.2954600048042275,-1.927696372808071,0.0
2019-05-13,1.0,-0.0,-1.357060376113494,-0.43772682283074893,-3.3910425602111514,-2.062190696139888,0.0
2019-05-14,1.0,-0.0,-1.1035305343511448,-0.6102894402035622,-3.2633587786259537,-1.9744751908396945,0.0
2019-05-15,1.0,-0.0,-1.1154673679177625,-0.6173400270937923,-3.2791457486652322,-1.9567296198900312,0.0
2019-05-16,1.0,-0.0,-1.1228516868236793,-0.6409134309357097,-3.245464672183323,-1.9475652450668366,0.0
2019-05-17,1.0,-0.0,-1.0708505236432877,-0.6959695334814344,-3.203824182799111,-1.963344969850841,0.0
2019-05-20,1.0,-0.0,-1.0473026419870273,-0.7086695143173548,-3.196329694668565,-1.9578389495333017,0.0
2019-05-21,1.0,-0.0,-1.0347057895567122,-0.7118630698848398,-3.1901719514118945,-1.950859757059473,0.0
2019-05-22,1.0,-0.0,-1.0066204287515763,-0.7487389659520808,-3.189470365699874,-1.9366330390920556,0.0
2019-05-23,1.0,-0.0,-1.031750972762646,-0.8112062256809338,-3.098910505836576,-1.8401556420233462,0.0
2019-05-24,1.0,-0.0,-0.97968992248062,-0.8410852713178294,-3.08922480620155,-1.841937984496124,0.0
2019-05-28,1.0,-0.0,-0.9221674105395037,-0.8605434186829536,-3.154099130843317,-1.8934304283141494,0.0
2019-05-29,1.0,-0.0,-0.9273307890022587,-0.8665783939559155,-3.1447932081937844,-1.8500662045330631,0.0
2019-05-30,1.0,-0.0,-0.9229156963204471,-0.8746312684365782,-3.1266884024219848,-1.8386120167675828,0.0
2019-05-31,1.0,-0.0,-0.8965278844676602,-0.8716392687048703,-3.0759717314487633,-1.83753264710401,0.0
2019-06-03,1.0,-0.0,-0.888855193328279,-0.93131159969674,-3.0298711144806676,-1.7314632297194845,0.0
2019-06-04,1.0,-0.0,-0.8811798604792235,-0.929632999696694,-3.035335153169548,-1.7364270548983927,0.0
2019-06-05,1.0,-0.0,-0.8426907570553979,-0.9805883231297596,-3.026429744661789,-1.6163954009257877,0.0
2019-06-06,1.0,-0.0,-0.9437695497199388,-0.9356223175965666,-2.8310904197279405,-1.5638321088237432,0.0
2019-06-07,1.0,-0.0,-0.9702458897133711,-0.9375818419903972,-2.8080896260730395,-1.5589989815218972,0.0
2019-06-10,1.0,-0.0,-0.9817762731398112,-0.9841532809911402,-2.709356767269322,-1.5277677735359791,0.0
2019-06-11,1.0,-0.0,-0.9753533889090251,-1.0562522653135196,-2.7105472997462847,-1.5068503080826388,0.0
2019-06-12,1.0,-0.0,-0.9750634287785429,-1.0559623051830374,-2.7098948894527006,-1.5080826386371875,0.0
2019-06-13,1.0,-0.0,-1.0298044309735153,-1.0941762286209136,-2.6439344735512735,-1.4486541098361838,0.0
2019-06-14,1.0,-0.0,-1.0131977498918217,-1.1207269580268282,-2.6533967979229773,-1.4246357997980672,0.0
2019-06-17,1.0,-0.0,-1.0165957139764774,-1.1197056064651132,-2.6553863915145395,-1.423767948625442,0.0
2019-06-18,1.0,-0.0,-1.0556321172118663,-1.1069123086965982,-2.678827881337492,-1.411764705882353,0.0
2019-06-19,1.0,-0.0,-1.0550896471949103,-1.1175534991324465,-2.6711972238288024,-1.3857721226142279,0.0
2019-06-20,1.0,-0.0,-1.0450926462072958,-1.1027070063694269,-2.689924724956572,-1.4003329473074695,0.0
2019-06-21,1.0,-0.0,-1.0460602549246814,-1.1050840092699883,-2.6890932792584006,-1.4019409038238702,0.0
2019-06-24,1.0,-0.0,-0.9797326433807675,-1.1175794164151214,-2.628000574960471,-1.4616213885295384,0.0
2019-06-25,1.0,-0.0,-1.0166835920499058,-1.0997388655157405,-2.6535615842158706,-1.4838241694472651,0.0
2019-06-26,1.0,-0.0,-1.011179673321234,-1.0781125226860253,-2.6288203266787655,-1.5414156079854808,0.0
2019-06-27,1.0,-0.0,-1.0113462797294348,-1.1004436686304457,-2.6367008509709797,-1.5246927049239944,0.0
2019-06-28,1.0,-0.0,-1.0080621731551425,-1.0936955258570598,-2.6388727484020915,-1.522588611272516,0.0
2019-07-01,1.0,-0.0,-0.9992027830120307,-1.0990723293230904,-2.6530656616901003,-1.4960863893317873,0.0
2019-07-02,1.0,-0.0,-0.9991300565463245,-1.0977236479628822,-2.6587646802957807,-1.4939103958242714,0.0
2019-07-03,1.0,-0.0,-1.0119669277632724,-1.087394836089353,-2.65361183637946,-1.4997098926602843,0.0
2019-07-05,1.0,-0.0,-1.0319518910302854,-1.0668019127662658,-2.6404868859585564,-1.5060136212143167,0.0
2019-07-08,1.0,-0.0,-1.0402232207566313,-1.0619655022467025,-2.6390056529931876,-1.506232787360487,0.0
2019-07-09,1.0,-0.0,-1.0216603882932482,-1.0665749058243987,-2.6359750796870474,-1.520139090118806,0.0
2019-07-10,1.0,-0.0,-1.0265159747880894,-1.06484097659929,-2.6308773455046004,-1.5225675577772948,0.0
2019-07-11,1.0,-0.0,-1.023778454400464,-1.070682905611135,-2.633608815426997,-1.5213861099028563,0.0
2019-07-12,1.0,-0.0,-1.0637369033760185,-1.0660651920838184,-2.637951105937136,-1.5080762514551804,0.0
2019-07-15,1.0,-0.0,-1.1002039032915816,-1.0881881736090884,-2.610253422662394,-1.483614914069327,0.0
2019-07-16,1.0,-0.0,-1.1049651567944252,-1.044425087108014,-2.597923925667828,-1.5116144018583044,0.0
2019-07-17,1.0,-0.0,-1.086401749908859,-1.0553408676631426,-2.623332118118848,-1.5262121764491434,0.0
2019-07-18,1.0,-0.0,-1.0856747707089824,-1.05357402824283,-2.6254185470956473,-1.5144125782501092,0.0
2019-07-19,1.0,-0.0,-1.094863387978142,-1.0641894353369763,-2.6236794171220397,-1.5033151183970856,0.0
2019-07-22,1.0,-0.0,-1.108072727272727,-1.0682181818181817,-2.612727272727273,-1.4837090909090909,0.0
2019-07-23,1.0,-0.0,-1.105695191050414,-1.0671218945227372,-2.6064216184803137,-1.485035594944065,0.0
2019-07-24,1.0,-0.0,-1.1026857393081302,-1.0534958400233543,-2.6354546781491752,-1.5065683841774924,0.0
2019-07-25,1.0,-0.0,-1.0908560595012395,-1.0579699577074522,-2.6443050896893685,-1.4986145544698848,0.0
2019-07-26,1.0,-0.0,-1.0277397507025001,-1.0583615534260393,-2.6257655450680883,-1.4931911521002954,0.0
2019-07-29,1.0,-0.0,-0.9651769753307113,-1.047765462996067,-2.6108687879871293,-1.5267071862710047,0.0
2019-07-30,1.0,-0.0,-0.9678826895565094,-1.050286123032904,-2.605865522174535,-1.528969957081545,0.0
2019-07-31,1.0,-0.0,-0.9155325124216894,-1.0588320011521568,-2.651616619860301,-1.5749981997551668,0.0
2019-08-01,1.0,-0.0,-0.9666498231430016,-1.0371038764166607,-2.660723309030535,-1.5541759907601242,0.0
2019-08-02,1.0,-0.0,-0.9451540737533377,-1.0668975968824421,-2.6520891967958433,-1.552500541242693,0.0
2019-08-05,1.0,-0.0,-0.9376982982405537,-1.0546582059417364,-2.668084799538506,-1.5504038073262187,0.0
2019-08-06,1.0,-0.0,-0.9410724391624221,-1.034663271080928,-2.562181663837012,-1.5361488398415393,0.0
2019-08-07,1.0,-0.0,-0.9919252018699533,-0.9868961609293102,-2.535628275959768,-1.5686357841053973,0.0
2019-08-08,1.0,-0.0,-0.9942512420156139,-0.981902058197303,-2.5449254790631657,-1.5761533002129169,0.0
2019-08-09,1.0,-0.0,-1.1322011072871465,-1.127263205147389,-2.5451892862486907,-1.677016310040401,0.0
2019-08-12,1.0,-0.0,-1.1084483543151828,-1.1954345517973608,-2.6308205672683145,-1.6490975276808737,0.0
2019-08-13,1.0,-0.0,-1.102016067909656,-1.1943307564044263,-2.6340003031681065,-1.64885554039715,0.0
2019-08-14,1.0,-0.0,-1.1180686533383628,-1.1884571859675594,-2.606488117691437,-1.631308940022633,0.0
2019-08-15,1.0,-0.0,-1.164230055658627,-1.222708719851577,-2.548942486085343,-1.4852690166975882,0.0
2019-08-16,1.0,-0.0,-1.165355499480481,-1.2228736826480628,-2.5453465934392163,-1.4881994953243283,0.0
2019-08-19,1.0,-0.0,-1.1055391432791728,-1.240029542097489,-2.5665435745937963,-1.4734859675036929,0.0
2019-08-20,1.0,-0.0,-1.133185677371724,-1.2441491325212257,-2.5624953857512,-1.4428940568475455,0.0
2019-08-21,1.0,-0.0,-1.1461876832844575,-1.190909090909091,-2.5587976539589445,-1.4355571847507334,0.0
2019-08-22,1.0,-0.0,-1.140214359124945,-1.2011452062839523,-2.566583467919542,-1.4330494787843193,0.0
2019-08-23,1.0,-0.0,-1.1342134213421342,-1.2080674734140082,-2.5623028969563624,-1.4294829482948295,0.0
2019-08-26,1.0,-0.0,-1.0841181506849316,-1.1904965753424657,-2.4904394977168947,-1.3695776255707761,0.0
2019-08-27,1.0,-0.0,-1.080287299103968,-1.1789219172237235,-2.478310339923197,-1.3739155169961599,0.0
2019-08-28,1.0,-0.0,-1.0515361744301288,-1.1963046863938838,-2.4702675916749257,-1.361036386804474,0.0
2019-08-29,1.0,-0.0013355827358357936,-1.004920567974132,-1.2025868128778294,-2.4623928019119923,-1.3580767608603965,0.0
2019-08-30,1.0,-0.0,-0.9847858094370048,-1.2174156909486082,-2.4678538876814136,-1.3408118909065412,0.0
2019-09-03,1.0,-0.008479327259985984,-0.9880868955851436,-1.2147862648913805,-2.4672039243167485,-1.3290819901892081,0.0
2019-09-04,1.0,-0.0,-0.9655148293228876,-1.2409065472859542,-2.45600167879127,-1.33247062115277,0.0
