Date,HBAN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-21,1.0,-0.0,-0.4595459393570014,-0.0,-0.45134338970999033,-0.6285997257351821,0.0
2018-12-24,1.0,-0.0,-0.4393774790935045,-0.0,-0.44243450140218793,-0.6446527374245219,0.0
2018-12-26,1.0,-0.0,-0.4403743584582872,-0.0,-0.43428600181141186,-0.6411894938110093,0.0
2018-12-27,1.0,-0.0,-0.42519023618934676,-0.0,-0.40680897321869747,-0.6386006522383634,0.0
2018-12-28,1.0,-0.0,-0.42660675045060614,-0.0,-0.40552085133700405,-0.6369472358707192,0.0
2018-12-31,1.0,-0.0,-0.42912899560298406,-0.0,-0.4049948125092634,-0.636109875994269,0.0
2019-01-02,1.0,-0.0,-0.42845506380667936,-0.0,-0.4032285932910424,-0.6366351541480512,0.0
2019-01-03,1.0,-0.0,-0.42979701832027095,-0.0,-0.3986451405543056,-0.6439290923925137,0.0
2019-01-04,1.0,-0.0,-0.4312543073742247,-0.0,-0.3838239637688294,-0.6462784286698829,0.0
2019-01-07,1.0,-0.0,-0.41821502496042856,-0.0,-0.37898453671009374,-0.6379642030926579,0.0
2019-01-08,1.0,-0.0,-0.4101142718210552,-0.0,-0.3848042791150012,-0.6364211038171651,0.0
2019-01-09,1.0,-0.0,-0.4075954903294781,-0.0,-0.3845611818446885,-0.6376227038584896,0.0
2019-01-10,1.0,-0.0,-0.40730302956682296,-0.0,-0.38478171084278806,-0.6373994800903768,0.0
2019-01-11,1.0,-0.0,-0.40351602392646985,-0.0,-0.3866410543208676,-0.6414190536400332,0.0
2019-01-14,1.0,-0.0,-0.4039804384321549,-0.0,-0.3888713169995864,-0.6401790710688305,0.0
2019-01-15,1.0,-0.0,-0.39757389372971125,-0.0,-0.3928632447340802,-0.6503136364745796,0.0
2019-01-16,1.0,-0.0,-0.3988002341006633,-0.0,-0.3850955911041748,-0.6546771361685525,0.0
2019-01-17,1.0,-0.0,-0.40730571218435896,-0.0,-0.38658985045354255,-0.6576857072811965,0.0
2019-01-18,1.0,-0.0,-0.406178405143744,-0.0,-0.391643879486611,-0.6656320055181928,0.0
2019-01-22,1.0,-0.0,-0.3622900576192228,-0.0,-0.30030648522741205,-0.789285276449675,0.0
2019-01-23,1.0,-0.0,-0.33907876645059914,-0.0,-0.30301021410331963,-0.8132243174229032,0.0
2019-01-24,1.0,-0.0,-0.33367705187694874,-0.0,-0.3130539392600231,-0.8084014632589428,0.0
2019-01-25,1.0,-0.0,-0.2890528601747199,-0.0,-0.27594886728197027,-0.9027688662948521,0.0
2019-01-28,1.0,-0.0,-0.2871043231925114,-0.0,-0.2757975120088681,-0.9004557211479246,0.0
2019-01-29,1.0,-0.0,-0.27862096197033637,-0.0,-0.2749685348337899,-0.9142913550998247,0.0
2019-01-30,1.0,-0.0,-0.2782960659459993,-0.0,-0.27454464682363394,-0.9152228639123353,0.0
2019-01-31,1.0,-0.0,-0.2784043339079044,-0.0,-0.24447180497414428,-0.9395961585816301,0.0
2019-02-01,1.0,-0.0,-0.27684397864346455,-0.0,-0.2499011271504845,-0.945076132094127,0.0
2019-02-04,1.0,-0.0,-0.2776088407624416,-0.0,-0.24880713985512617,-0.9458330243022076,0.0
2019-02-05,1.0,-0.0,-0.2798219584569733,-0.0,-0.24478239366963403,-0.948219584569733,0.0
2019-02-06,1.0,-0.0,-0.26904632422010183,-0.0,-0.2426459682602462,-0.9602511494537005,0.0
2019-02-07,1.0,-0.0,-0.25996943855671123,-0.0,-0.23914329373490414,-0.965519790999162,0.0
2019-02-08,1.0,-0.0,-0.2902569512470801,-0.0,-0.29462738301559793,-0.926858061437219,0.0
2019-02-11,1.0,-0.0,-0.27715043577112547,-0.0,-0.2888973095869648,-0.9601616774030567,0.0
2019-02-12,1.0,-0.0,-0.28450326433523965,-0.0,-0.2922212662584139,-0.9537679032339694,0.0
2019-02-13,1.0,-0.0,-0.2925046166299866,-0.0,-0.29131567630467226,-0.9458399736915333,0.0
2019-02-14,1.0,-0.0,-0.27931261722512296,-0.0,-0.3092462107771075,-0.9460637704668727,0.0
2019-02-15,1.0,-0.0,-0.27155981929851275,-0.0,-0.31508552865336786,-0.9512968884828181,0.0
2019-02-19,1.0,-0.0,-0.27371177263136487,-0.0,-0.3156061723059715,-0.9527925362889901,0.0
2019-02-20,1.0,-0.0,-0.2689825167717016,-0.0,-0.31723927627566584,-0.9549451107948771,0.0
2019-02-21,1.0,-0.0,-0.26425647674980296,-0.0,-0.3176467597183027,-0.9604911906033102,0.0
2019-02-22,1.0,-0.0,-0.2575407211648413,-0.0,-0.3250578100780119,-0.9585037989479837,0.0
2019-02-25,1.0,-0.0,-0.2574431268766858,-0.0,-0.3272431166980508,-0.9599470710977659,0.0
2019-02-26,1.0,-0.0,-0.25773038454686586,-0.0,-0.3273865574020818,-0.9598401750948006,0.0
2019-02-27,1.0,-0.0,-0.25993946022944064,-0.0,-0.3227176760867907,-0.9610307023122122,0.0
2019-02-28,1.0,-0.0,-0.2652495613923568,-0.0,-0.32764626611406344,-0.9497571766381042,0.0
2019-03-01,1.0,-0.0,-0.26720915448188176,-0.0,-0.33251112523839793,-0.9432167832167833,0.0
2019-03-04,1.0,-0.0,-0.26157560355781445,-0.0,-0.33240152477763657,-0.9473189326556544,0.0
2019-03-05,1.0,-0.0,-0.25531969049073505,-0.0,-0.34603441254327016,-0.9439523518631644,0.0
2019-03-06,1.0,-0.0,-0.25363904723127034,-0.0,-0.3457858306188925,-0.9453633957654723,0.0
2019-03-07,1.0,-0.0,-0.2464328407559071,-0.0,-0.3492128087087011,-0.9477834015820129,0.0
2019-03-08,1.0,-0.0,-0.23997246092255908,-0.0,-0.3418415483081317,-0.9681005686309508,0.0
2019-03-11,1.0,-0.0,-0.24274292116520674,-0.0,-0.34141372988388674,-0.962186799755551,0.0
2019-03-12,1.0,-0.0,-0.2292127968237001,-0.0,-0.3452953602606195,-0.9706039551042224,0.0
2019-03-13,1.0,-0.0,-0.23337496495297327,-0.0,-0.3497310937221217,-0.965768613157291,0.0
2019-03-14,1.0,-0.0,-0.22799775773327222,-0.0,-0.35753962187229277,-0.9624929929164757,0.0
2019-03-15,1.0,-0.0,-0.21879476161244119,-0.0,-0.3681195007161858,-0.9708665848168612,0.0
2019-03-18,1.0,-0.0,-0.2304666409564211,-0.0,-0.37691219951150534,-0.9636200025710245,0.0
2019-03-19,1.0,-0.0,-0.23372368964094095,-0.0,-0.3752321502269913,-0.9705169211721005,0.0
2019-03-20,1.0,-0.0,-0.2514994936774596,-0.0,-0.3774829278425467,-0.9675434268948149,0.0
2019-03-21,1.0,-0.0,-0.2583636267846794,-0.0,-0.3549075391180654,-1.0209419946262053,0.0
2019-03-22,1.0,-0.0,-0.25977542406625787,-0.0,-0.3962199039048605,-0.9985665365931353,0.0
2019-03-25,1.0,-0.0,-0.23964278165292752,-0.0,-0.40374656520820124,-0.9987581906573664,0.0
2019-03-26,1.0,-0.0,-0.250530447697857,-0.0,-0.4042541905368131,-0.9974803734351793,0.0
2019-03-27,1.0,-0.0,-0.2584418684845752,-0.0,-0.39730496830154644,-0.99681689169474,0.0
2019-03-28,1.0,-0.0,-0.26227513227513227,-0.0,-0.3937037037037037,-0.9895238095238095,0.0
2019-03-29,1.0,-0.0,-0.2635898247836183,-0.0,-0.39104390964745617,-0.9841671944268524,0.0
2019-04-01,1.0,-0.0,-0.27410108055269344,-0.0,-0.3931203931203931,-0.9747166521360069,0.0
2019-04-02,1.0,-0.0,-0.27659630957121994,-0.0,-0.40262843488649946,-0.9757599893800611,0.0
2019-04-03,1.0,-0.0,-0.2765443246401445,-0.0,-0.4081903649014713,-0.9710256546449249,0.0
2019-04-04,1.0,-0.0,-0.27270799650136496,-0.0,-0.39505420233772426,-0.9827188634737204,0.0
2019-04-05,1.0,-0.0,-0.2644327708797623,-0.0,-0.3978563090310942,-0.990793802398387,0.0
2019-04-08,1.0,-0.0,-0.26264843564042206,-0.0,-0.39943402713496073,-0.9826769987569755,0.0
2019-04-09,1.0,-0.0,-0.25844988344988346,-0.0,-0.40789891926255556,-0.9825439711803348,0.0
2019-04-10,1.0,-0.0,-0.26413546765445167,-0.0,-0.40672046567006215,-0.9749966926842174,0.0
2019-04-11,1.0,-0.0,-0.2610031248344897,-0.0,-0.41984005084476456,-0.9673216460992532,0.0
2019-04-12,1.0,-0.0,-0.2618776633757709,-0.0,-0.41679680262565844,-0.9681585982372092,0.0
2019-04-15,1.0,-0.0,-0.25876936179272897,-0.0,-0.43476872305317504,-0.9678501091180071,0.0
2019-04-16,1.0,-0.0,-0.26534093938263054,-0.0,-0.43319827264487926,-0.967132270618969,0.0
2019-04-17,1.0,-0.0,-0.2665244065084022,-0.0,-0.4245932248599626,-0.9762603360896238,0.0
2019-04-18,1.0,-0.0,-0.2529036392278322,-0.0,-0.4300590072891357,-0.9870504365471392,0.0
2019-04-22,1.0,-0.0,-0.2628603579466295,-0.0,-0.43237595113063976,-0.9840049298038794,0.0
2019-04-23,1.0,-0.0,-0.2632453436955648,-0.0,-0.4366608602438698,-0.979981240787887,0.0
2019-04-24,1.0,-0.0,-0.25698757763975155,-0.0,-0.4389055472263868,-0.9813396872992075,0.0
2019-04-25,1.0,-0.0,-0.25912252541466024,-0.0,-0.4364098448368111,-0.9796950240770465,0.0
2019-04-26,1.0,-0.0,-0.2514395907544795,-0.0,-0.44963441090607176,-0.9772343787663713,0.0
2019-04-29,1.0,-0.0,-0.25038167938931294,-0.0,-0.44949779027721976,-0.9785723851613767,0.0
2019-04-30,1.0,-0.0,-0.2512269033763308,-0.0,-0.44699509238649465,-0.9835340180750356,0.0
2019-05-01,1.0,-0.0,-0.24873205420635985,-0.0,-0.4582584194284181,-0.9764658526767744,0.0
2019-05-02,1.0,-0.0,-0.2551170963328594,-0.0,-0.4413981811841082,-0.9860772057837273,0.0
2019-05-03,1.0,-0.0,-0.25656554829027767,-0.0,-0.4403473041054775,-0.9829027762889914,0.0
2019-05-06,1.0,-0.0,-0.25274607798594223,-0.0,-0.44244594702942514,-0.9773899564369136,0.0
2019-05-07,1.0,-0.0,-0.24928428093645483,-0.0,-0.44371906354515045,-0.9825819397993311,0.0
2019-05-08,1.0,-0.0,-0.2640809353478191,-0.0,-0.4500026693716299,-0.9552880251988682,0.0
2019-05-09,1.0,-0.0,-0.26500080004266896,-0.0,-0.4534375166675556,-0.9483705797642541,0.0
2019-05-10,1.0,-0.0,-0.26600709352249396,-0.0,-0.45625216672444596,-0.9445051868049815,0.0
2019-05-13,1.0,-0.0,-0.2652424387902064,-0.0,-0.4560729716754681,-0.9457779911452499,0.0
2019-05-14,1.0,-0.0,-0.2990440674405168,-0.0,-0.4206365880560954,-0.9064814328483638,0.0
2019-05-15,1.0,-0.0,-0.29473463942873585,-0.0,-0.4152912557871884,-0.9056786377547017,0.0
2019-05-16,1.0,-0.0,-0.3004256884591129,-0.0,-0.4135484549085558,-0.9137323943661971,0.0
2019-05-17,1.0,-0.0,-0.30286945553920536,-0.0,-0.41948707168383437,-0.9053500105108262,0.0
2019-05-20,1.0,-0.0,-0.2899605781865966,-0.0,-0.4273324572930355,-0.9108278580814717,0.0
2019-05-21,1.0,-0.0,-0.29129429082115443,-0.0,-0.4245610345915256,-0.9126537693197351,0.0
2019-05-22,1.0,-0.0,-0.28910548655871715,-0.0,-0.42383273070271965,-0.9071686841691557,0.0
2019-05-23,1.0,-0.0,-0.2875923113182842,-0.0,-0.429214895511444,-0.9019274079505578,0.0
2019-05-24,1.0,-0.0,-0.2834052569635151,-0.0,-0.42542173401333855,-0.9065777429057146,0.0
2019-05-28,1.0,-0.0,-0.28800439342033,-0.0,-0.42017312168205234,-0.9069536337247313,0.0
2019-05-29,1.0,-0.0,-0.29062238930659984,-0.0,-0.4193556808688388,-0.9007414369256475,0.0
2019-05-30,1.0,-0.0,-0.28778743507425675,-0.0,-0.41693419987993624,-0.9053845953070759,0.0
2019-05-31,1.0,-0.0,-0.29629049520975276,-0.0,-0.4095857154044953,-0.9046127339650716,0.0
2019-06-03,1.0,-0.0,-0.2969515372589891,-0.0,-0.40971860343929134,-0.8988275143303804,0.0
2019-06-04,1.0,-0.0,-0.2952234447515253,-0.0,-0.4012097825520154,-0.9108828283881734,0.0
2019-06-05,1.0,-0.0,-0.29078679806037855,-0.0,-0.4037488920173106,-0.9124824026278743,0.0
2019-06-06,1.0,-0.0,-0.2900980289915528,-0.0,-0.4048649494212118,-0.9121910522473669,0.0
2019-06-07,1.0,-0.0,-0.3046783473484158,-0.0,-0.39480877873525816,-0.9039598031813803,0.0
2019-06-10,1.0,-0.0,-0.29967790534573224,-0.0,-0.38778637851316955,-0.9100732505584707,0.0
2019-06-11,1.0,-0.0,-0.3009170009899443,-0.0,-0.38782368571875164,-0.9163757619965613,0.0
2019-06-12,1.0,-0.0,-0.3046399000156226,-0.0,-0.3832474092589699,-0.9158725199187627,0.0
2019-06-13,1.0,-0.0,-0.307335383973724,-0.0,-0.3852249622021792,-0.9142119806058079,0.0
2019-06-14,1.0,-0.0,-0.3021243320735045,-0.0,-0.39689821451844126,-0.9075198748859638,0.0
2019-06-17,1.0,-0.0,-0.29491525423728815,-0.0,-0.411238591916558,-0.9014341590612777,0.0
2019-06-18,1.0,-0.0,-0.2797583239609761,-0.0,-0.42081447963800905,-0.9149687442785029,0.0
2019-06-19,1.0,-0.0,-0.28186498706322033,-0.0,-0.42038000156809446,-0.911271985991689,0.0
2019-06-20,1.0,-0.0,-0.2833045209282833,-0.0,-0.42202315469642204,-0.913955681282414,0.0
2019-06-21,1.0,-0.0,-0.28629412380852626,-0.0,-0.41811563842044625,-0.914213889179847,0.0
2019-06-24,1.0,-0.0,-0.2818574231523872,-0.0,-0.4218705035971223,-0.9123871811641596,0.0
2019-06-25,1.0,-0.0,-0.25663416037020575,-0.0,-0.4386258464273576,-0.9191874297367252,0.0
2019-06-26,1.0,-0.0,-0.2550676117490126,-0.0,-0.4245808594669526,-0.9358930766615229,0.0
2019-06-27,1.0,-0.0,-0.25022247814479404,-0.0,-0.4324713395801706,-0.9347222949274983,0.0
2019-06-28,1.0,-0.0,-0.2500850540420298,-0.0,-0.43207453351129255,-0.934887859516893,0.0
2019-07-01,1.0,-0.0,-0.254519368723099,-0.0,-0.4276509716968827,-0.9264118951349941,0.0
2019-07-02,1.0,-0.0,-0.2581973622478236,-0.0,-0.4207110462388573,-0.9275660741281343,0.0
2019-07-03,1.0,-0.0,-0.2650932324944582,-0.0,-0.4125440083452862,-0.930264702047203,0.0
2019-07-05,1.0,-0.0,-0.26720785153089194,-0.0,-0.41442405575422203,-0.9285844796533633,0.0
2019-07-08,1.0,-0.0,-0.2708463786265915,-0.0,-0.4069348778960551,-0.9312773951158422,0.0
2019-07-09,1.0,-0.0,-0.272836162899698,-0.0,-0.40381210290594727,-0.9272732007082596,0.0
2019-07-10,1.0,-0.0,-0.2667465985508002,-0.0,-0.41273523432205594,-0.926992649741959,0.0
2019-07-11,1.0,-0.0,-0.26401668187149746,-0.0,-0.42132151700768933,-0.9212042225987228,0.0
2019-07-12,1.0,-0.0,-0.2520857232245281,-0.0,-0.43448221920951086,-0.9205860882260924,0.0
2019-07-15,1.0,-0.0,-0.2873966619872095,-0.0,-0.4303280819424947,-0.881973691051838,0.0
2019-07-16,1.0,-0.0,-0.2946351875471796,-0.0,-0.43066871437124193,-0.8777103886300335,0.0
2019-07-17,1.0,-0.0,-0.3039529497488745,-0.0,-0.4257683399692924,-0.8726156088167174,0.0
2019-07-18,1.0,-0.0,-0.3035078139220428,-0.0,-0.4256702290870323,-0.8711287931975972,0.0
2019-07-19,1.0,-0.0,-0.30212666389351084,-0.0,-0.4251767886855241,-0.8725561564059899,0.0
2019-07-22,1.0,-0.0,-0.2917360532889259,-0.0,-0.418973771856786,-0.8912885095753539,0.0
2019-07-23,1.0,-0.0,-0.2936935530048671,-0.0,-0.4171156398844382,-0.8919080711069467,0.0
2019-07-24,1.0,-0.0,-0.2920914708873302,-0.0,-0.41798127819352815,-0.8974211884957366,0.0
2019-07-25,1.0,-0.0,-0.29396906411124424,-0.0,-0.4154731524399771,-0.8945888234987762,0.0
2019-07-26,1.0,-0.0,-0.28659552316501824,-0.0,-0.4213690786048933,-0.8948464341488808,0.0
2019-07-29,1.0,-0.0,-0.28872725376714115,-0.0,-0.42629959851921373,-0.8919912404192086,0.0
2019-07-30,1.0,-0.0,-0.2976109571854253,-0.0,-0.4306811647237179,-0.8855402791573005,0.0
2019-07-31,1.0,-0.0,-0.3095835292888122,-0.0,-0.4251972618487746,-0.8779589277316193,0.0
2019-08-01,1.0,-0.0,-0.31793251149185126,-0.0,-0.42052340158796486,-0.8733284580025074,0.0
2019-08-02,1.0,-0.0,-0.32236371819649995,-0.0,-0.4183103439146435,-0.9068597601334357,0.0
2019-08-05,1.0,-0.0,-0.32011533781281415,-0.0,-0.4186815512406751,-0.9065657901698323,0.0
2019-08-06,1.0,-0.0,-0.32275578514574876,-0.0,-0.41168098676927944,-0.9011649359548786,0.0
2019-08-07,1.0,-0.0,-0.3257888780693213,-0.0,-0.40268968602784433,-0.9033081559070453,0.0
2019-08-08,1.0,-0.0,-0.322943334477025,-0.0,-0.4046293119375016,-0.9117158014199372,0.0
2019-08-09,1.0,-0.0,-0.3165785528288487,-0.0,-0.39364528262184695,-0.9200399800099951,0.0
2019-08-12,1.0,-0.0,-0.31283520874960563,-0.0,-0.41058470922284157,-0.9056683142286256,0.0
2019-08-13,1.0,-0.0,-0.30508875739644975,-0.0,-0.40999342537804084,-0.914766600920447,0.0
2019-08-14,1.0,-0.0,-0.3088748393189748,-0.0,-0.4009811380151631,-0.9134814659356227,0.0
2019-08-15,1.0,-0.0,-0.31953047733069595,-0.0,-0.3949820415387018,-0.8881370048409765,0.0
2019-08-16,1.0,-0.0,-0.3184598963892432,-0.0,-0.39770390232473374,-0.8871215473928097,0.0
2019-08-19,1.0,-0.0,-0.3266624810338513,-0.0,-0.39643174802490455,-0.8929262805420395,0.0
2019-08-20,1.0,-0.0,-0.3321332602854087,-0.0,-0.3903889801987947,-0.8863583000704391,0.0
2019-08-21,1.0,-0.0,-0.3318722604884158,-0.0,-0.3907587142558964,-0.8864537674806929,0.0
2019-08-22,1.0,-0.0,-0.3335766803983939,-0.0,-0.3890076654325494,-0.8846795640611149,0.0
2019-08-23,1.0,-0.0,-0.33436750443216184,-0.0,-0.3892741683178642,-0.8835384294504119,0.0
2019-08-26,1.0,-0.0,-0.33196636212624586,-0.0,-0.385719476744186,-0.8778291112956811,0.0
2019-08-27,1.0,-0.0,-0.33188928376870996,-0.0,-0.3836415990038652,-0.8785441905107786,0.0
2019-08-28,1.0,-0.0,-0.3180173661360347,-0.0,-0.38908414306388256,-0.877144924540004,0.0
2019-08-29,1.0,-0.0,-0.311287774814201,-0.0,-0.38866302405676256,-0.8895823083098117,0.0
2019-08-30,1.0,-0.0,-0.312316981523232,-0.0,-0.38751975951696077,-0.8916012335121407,0.0
2019-09-03,1.0,-0.0,-0.3186884396060135,-0.0,-0.38890616899948166,-0.8843960601347849,0.0
2019-09-04,1.0,-0.0,-0.3308989786105985,-0.0,-0.3880240143462328,-0.880032227044728,0.0
2019-09-05,1.0,-0.0,-0.3424966317753135,-0.0,-0.38387397657788364,-0.8645714581821949,0.0
2019-09-06,1.0,-0.0,-0.34385308709317125,-0.0,-0.37951635107405385,-0.8741266006909271,0.0
2019-09-09,1.0,-0.0,-0.34533364502974107,-0.0,-0.37954232577469543,-0.8725940933530741,0.0
2019-09-10,1.0,-0.0,-0.355423104070269,-0.0,-0.3326797898204063,-0.9260972995582046,0.0
2019-09-11,1.0,-0.0,-0.3549921589127026,-0.0,-0.3397804495556717,-0.9189231573444852,0.0
2019-09-12,1.0,-0.0,-0.34474487002320553,-0.0,-0.3411206424530024,-0.9214924516986938,0.0
2019-09-13,1.0,-0.0,-0.34084873730799276,-0.0,-0.34319187711533455,-0.9194480604009372,0.0
2019-09-16,1.0,-0.0,-0.34575865567203395,-0.0,-0.33694040527534275,-0.9185547433863122,0.0
2019-09-17,1.0,-0.0,-0.3518475180071249,-0.0,-0.3341914345892815,-0.914267883610266,0.0
2019-09-18,1.0,-0.0,-0.3501053124268664,-0.0,-0.3331773149231609,-0.9170242088566449,0.0
2019-09-19,1.0,-0.0,-0.33662775616083007,-0.0,-0.3521919584954604,-0.9052140077821011,0.0
