Date,IWF,IWM,MTUM,NWLI,SPY,VLUE,VXX
2018-11-08,-0.006189021918326531,-0.7674387178724899,-0.0,1.0,-0.4560687548985163,-0.4729061376719548,0.0
2018-11-09,-0.007797482063083796,-0.7687559225666712,-0.0,1.0,-0.45645052118586704,-0.47448219845674827,0.0
2018-11-12,-0.007174452475995253,-0.7551785521631245,-0.0,1.0,-0.4624824684431978,-0.47232711187830406,0.0
2018-11-13,-0.0,-0.7563926386980304,-0.0,1.0,-0.46687144666289443,-0.47120954921456093,0.0
2018-11-14,-0.0,-0.7566021957864638,-0.0,1.0,-0.46901890965984194,-0.47190526287394463,0.0
2018-11-15,-0.0,-0.7589023371162088,-0.0,1.0,-0.47316494595250286,-0.4635684826266275,0.0
2018-11-16,-0.0,-0.7493101769193313,-0.0,1.0,-0.4772764161662068,-0.4786019585565114,0.0
2018-11-19,-0.0,-0.7512197766453431,-0.0,1.0,-0.47953485850590916,-0.4798601322780006,0.0
2018-11-20,-0.0,-0.735728359739804,-0.0,1.0,-0.46964830359793786,-0.4937515182596022,0.0
2018-11-21,-0.0,-0.7336473610962423,-0.0,1.0,-0.470452842308104,-0.47229953966384747,0.0
2018-11-23,-0.0,-0.7301561831407788,-0.0,1.0,-0.4717051775780916,-0.4725074882327771,0.0
2018-11-26,-0.0,-0.7351824114689205,-0.0,1.0,-0.46937520059912274,-0.47009735744089015,0.0
2018-11-27,-0.0,-0.7347853939782192,-0.0,1.0,-0.46663463591714716,-0.46778240444159724,0.0
2018-11-28,-0.0,-0.7458134931250334,-0.0,1.0,-0.4631373388261731,-0.4661334332031459,0.0
2018-11-29,-0.0,-0.7349586162988115,-0.0,1.0,-0.4545044567062818,-0.46333828522920206,0.0
2018-11-30,-0.0,-0.7352387018018735,-0.0,1.0,-0.4542366584401454,-0.4642411697582465,0.0
2018-12-03,-0.0,-0.7364726528224628,-0.0,1.0,-0.4563535323991598,-0.46611183493312774,0.0
2018-12-04,-0.0,-0.7366396009128059,-0.0,1.0,-0.45290028127155973,-0.46399193334394734,0.0
2018-12-06,-0.0,-0.7057601412766842,-0.0,1.0,-0.44554095465641713,-0.44569677452864487,0.0
2018-12-07,-0.0,-0.7063931570600317,-0.0,1.0,-0.445207082130879,-0.44830096456334656,0.0
2018-12-10,-0.0,-0.7128016951780454,-0.0,1.0,-0.44234844177993693,-0.4289627370923562,0.0
2018-12-11,-0.0,-0.7132242530937711,-0.0,1.0,-0.4531144824729457,-0.4225910008802361,0.0
2018-12-12,-0.0,-0.7136972460426436,-0.0,1.0,-0.45265421383973675,-0.4243892328816809,0.0
2018-12-13,-0.0,-0.7121145431478653,-0.0,1.0,-0.4534344820443777,-0.4235818035885353,0.0
2018-12-14,-0.0,-0.7149519392698914,-0.0,1.0,-0.45200404176490405,-0.42391895743192476,0.0
2018-12-17,-0.0,-0.7121732173733515,-0.0,1.0,-0.4371725721954115,-0.4313401636171256,0.0
2018-12-18,-0.0,-0.7081534032490233,-0.0,1.0,-0.4327575570635411,-0.4295188155459593,0.0
2018-12-19,-0.0,-0.7085605514970675,-0.0,1.0,-0.43330075110608085,-0.430419796275337,0.0
2018-12-20,-0.0,-0.6998642730927808,-0.0,1.0,-0.43468462700709365,-0.4263617506210146,0.0
2018-12-21,-0.0,-0.7012080126408073,-0.0,1.0,-0.43603139813446146,-0.4113104643457873,0.0
2018-12-24,-0.0,-0.6844144007291508,-0.0,1.0,-0.4264266545141526,-0.42095802319104764,0.0
2018-12-26,-0.0,-0.6887024664690813,-0.0,1.0,-0.4111870196413322,-0.41178982267544084,0.0
2018-12-27,-0.0,-0.6640191598035142,-0.0,1.0,-0.37063466849140986,-0.4092230992937266,0.0
2018-12-28,-0.0,-0.6683284457478006,-0.0,1.0,-0.36908602150537634,-0.4063782991202346,0.0
2018-12-31,-0.0,-0.67217967851638,-0.0,1.0,-0.36870305580701196,-0.40572015756122626,0.0
2019-01-02,-0.0,-0.6738416278499633,-0.0,1.0,-0.37141456239274334,-0.4063495954890905,0.0
2019-01-03,-0.0,-0.6734388785413195,-0.0,1.0,-0.3738604058425644,-0.40344083913341827,0.0
2019-01-04,-0.0,-0.6738387144043374,-0.0,1.0,-0.365750012211205,-0.4026522737263713,0.0
2019-01-07,-0.0,-0.6568198219870098,-0.0,1.0,-0.3590570122684628,-0.3897041135434207,0.0
2019-01-08,-0.0,-0.6451078341899228,-0.0,1.0,-0.36841346846630485,-0.38810701762812816,0.0
2019-01-09,-0.0,-0.6318319473152911,-0.0,1.0,-0.3711483920588377,-0.40054319088592993,0.0
2019-01-10,-0.0,-0.6295975975975976,-0.0,1.0,-0.3733093093093093,-0.39949549549549546,0.0
2019-01-11,-0.0,-0.6195801168746844,-0.0,1.0,-0.3764038188682875,-0.40884496068104753,0.0
2019-01-14,-0.0,-0.621524015890213,-0.0,1.0,-0.38285783074515467,-0.40322619477549054,0.0
2019-01-15,-0.0,-0.6190842816928518,-0.0,1.0,-0.3834901234270866,-0.4034357481413757,0.0
2019-01-16,-0.0,-0.6173818968626036,-0.0,1.0,-0.3838442120447169,-0.402884962134872,0.0
2019-01-17,-0.0,-0.6304405745149805,-0.0,1.0,-0.3859083973163465,-0.405720929106014,0.0
2019-01-18,-0.0,-0.6243661010337429,-0.0,1.0,-0.39206651062999803,-0.4216403354788375,0.0
2019-01-22,-0.0,-0.6991667884812163,-0.0,1.0,-0.3636164303464406,-0.373483408858354,0.0
2019-01-23,-0.0,-0.6260536398467432,-0.0,1.0,-0.3481082375478927,-0.42047413793103444,0.0
2019-01-24,-0.0,-0.5913794317088622,-0.0,1.0,-0.3685445458598277,-0.38644735915906053,0.0
2019-01-25,-0.0,-0.6026644659278472,-0.0,1.0,-0.3677198773874087,-0.38755010610705026,0.0
2019-01-28,-0.0,-0.580174101771686,-0.0,1.0,-0.39793342612470217,-0.3809714784495978,0.0
2019-01-29,-0.0,-0.5706918982850384,-0.0,1.0,-0.4049674748669426,-0.3898048492016558,0.0
2019-01-30,-0.0,-0.5691461745409921,-0.0,1.0,-0.3993250578184736,-0.3914664652853165,0.0
2019-01-31,-0.0,-0.5680752280172515,-0.0,1.0,-0.39827013268600786,-0.3904220970516839,0.0
2019-02-01,-0.0,-0.5677326541200887,-0.0,1.0,-0.4011131550398566,-0.3895335125701618,0.0
2019-02-04,-0.0,-0.5551732209737827,-0.0,1.0,-0.40149812734082396,-0.3841526217228464,0.0
2019-02-05,-0.0,-0.5483011637145394,-0.0,1.0,-0.3996821984390335,-0.38881618918539984,0.0
2019-02-06,-0.0,-0.5474798952683748,-0.0,1.0,-0.39632036656068825,-0.3939592294744717,0.0
2019-02-07,-0.0,-0.5444947914233661,-0.0,1.0,-0.3993319942075022,-0.39185780352221233,0.0
2019-02-08,-0.0,-0.5367514567196312,-0.0,1.0,-0.4049563569138605,-0.3984040437132895,0.0
2019-02-11,-0.0,-0.5291649083321611,-0.0,1.0,-0.40772260514840347,-0.407581938387959,0.0
2019-02-12,-0.0,-0.5292390104081008,-0.0,1.0,-0.4169818856753518,-0.40323755374386205,0.0
2019-02-13,-0.0,-0.5395796642010098,-0.0,1.0,-0.41331454737583656,-0.39535047551954916,0.0
2019-02-14,-0.0,-0.5204088859510375,-0.0,1.0,-0.4257890885053943,-0.41457541490592315,0.0
2019-02-15,-0.0,-0.5417129356172475,-0.0,1.0,-0.4154282339043118,-0.40555227406969874,0.0
2019-02-19,-0.0,-0.5381597801320148,-0.0,1.0,-0.410584670315473,-0.40027248596462384,0.0
2019-02-20,-0.0,-0.5385863812771963,-0.0,1.0,-0.40863224744207927,-0.4048688698106551,0.0
2019-02-21,-0.0,-0.5503489765703946,-0.0,1.0,-0.4048363217634479,-0.3948252767137452,0.0
2019-02-22,-0.0,-0.5500729102968155,-0.0,1.0,-0.4041817583141258,-0.3976903899524907,0.0
2019-02-25,-0.0,-0.547375596455351,-0.0,1.0,-0.4037561996098066,-0.39945466939331975,0.0
2019-02-26,-0.0,-0.5456383253802214,-0.0,1.0,-0.40516207893561507,-0.3998730636327308,0.0
2019-02-27,-0.0,-0.5412074354334594,-0.0,1.0,-0.40598782694522123,-0.402815312668907,0.0
2019-02-28,-0.0,-0.5400385573893826,-0.0,1.0,-0.4053933323929092,-0.40562843842573,0.0
2019-03-01,-0.0,-0.5406803168856814,-0.0,1.0,-0.4059568866216884,-0.40417029079197914,0.0
2019-03-04,-0.0,-0.5284003684372122,-0.0,1.0,-0.40433622257386453,-0.42901679223447725,0.0
2019-03-05,-0.0,-0.5273753349299315,-0.0,1.0,-0.4087449315913025,-0.4350650890380101,0.0
2019-03-06,-0.0,-0.5244896025768557,-0.0,1.0,-0.40796267348775517,-0.4359575576713562,0.0
2019-03-07,-0.0,-0.5304911339520972,-0.0,1.0,-0.4010966838369692,-0.44218672110522944,0.0
2019-03-08,-0.0,-0.5296049477418736,-0.0,1.0,-0.4193834499952057,-0.4481733627385176,0.0
2019-03-11,-0.0,-0.5279207349333845,-0.0,1.0,-0.42523207156942905,-0.451733923332211,0.0
2019-03-12,-0.0,-0.5059855571172394,-0.0,1.0,-0.43726069888043423,-0.48005622061745745,0.0
2019-03-13,-0.0,-0.516208323192991,-0.0,1.0,-0.4421027013871988,-0.47537113652956925,0.0
2019-03-14,-0.0,-0.5153743152769324,-0.0,1.0,-0.44379793061472916,-0.4753986609860012,0.0
2019-03-15,-0.0,-0.5073613790072515,-0.0,1.0,-0.4490807432184975,-0.48511853895548995,0.0
2019-03-18,-0.0,-0.521763791955412,-0.0,1.0,-0.45776714592221757,-0.4865964635379418,0.0
2019-03-19,-0.0,-0.5225434669700492,-0.0,1.0,-0.45554373902505374,-0.49511537605421313,0.0
2019-03-20,-0.0,-0.528385145520353,-0.0,1.0,-0.4533938222023898,-0.49727304278843765,0.0
2019-03-21,-0.0,-0.5280595164290143,-0.0,1.0,-0.44513329200247986,-0.5066584004959702,0.0
2019-03-22,-0.0,-0.523434155186743,-0.0,1.0,-0.5017503211020727,-0.4932631525927419,0.0
2019-03-25,-0.0,-0.5151317767311353,-0.0,1.0,-0.4989227377492734,-0.4912065337208137,0.0
2019-03-26,-0.0,-0.5206545199016213,-0.0,1.0,-0.4997239371580585,-0.4892586457862772,0.0
2019-03-27,-0.0,-0.5299220963172805,-0.0,1.0,-0.5007840955078916,-0.4986088628085795,0.0
2019-03-28,-0.0,-0.5266438616495629,-0.0,1.0,-0.5004687697960217,-0.5067781578613962,0.0
2019-03-29,-0.0,-0.5233509870004814,-0.0,1.0,-0.5007221954742417,-0.5099206851987939,0.0
2019-04-01,-0.0,-0.5294102771596196,-0.0,1.0,-0.5020736394901881,-0.49734472992110057,0.0
2019-04-02,-0.0,-0.5398011205895714,-0.0,1.0,-0.5174398061682903,-0.46658422088738577,0.0
2019-04-03,-0.0,-0.5393948585728369,-0.0,1.0,-0.5293091681201183,-0.4590379414069412,0.0
2019-04-04,-0.0,-0.5359002882135814,-0.0,1.0,-0.5275066997016736,-0.4647570410072306,0.0
2019-04-05,-0.0,-0.5308860759493671,-0.0,1.0,-0.5311392405063291,-0.4696202531645569,0.0
2019-04-08,-0.0,-0.5375773875976859,-0.0,1.0,-0.5310057850400892,-0.468740485131432,0.0
2019-04-09,-0.0,-0.5332689472881615,-0.0,1.0,-0.5411477659736695,-0.4671377014181874,0.0
2019-04-10,-0.0,-0.5371029224904701,-0.0,1.0,-0.5398729351969503,-0.4643202033036849,0.0
2019-04-11,-0.0,-0.5398890133387638,-0.0,1.0,-0.5535841563995519,-0.45209245494348843,0.0
2019-04-12,-0.0,-0.54406364749082,-0.0,1.0,-0.5559465524275805,-0.44996940024479803,0.0
2019-04-15,-0.0,-0.5448979591836735,-0.0,1.0,-0.5541836734693877,-0.4519132653061224,0.0
2019-04-16,-0.0,-0.5415753250063727,-0.0,1.0,-0.5529441753759878,-0.45452459852153965,0.0
2019-04-17,-0.0,-0.5447272541975592,-0.0,1.0,-0.5565492114448776,-0.44655914800377083,0.0
2019-04-18,-0.0,-0.5306075833714025,-0.0,1.0,-0.5596416425562155,-0.4476676310847165,0.0
2019-04-22,-0.0,-0.5351348610829446,-0.0,1.0,-0.5556935712837152,-0.44412897992293654,0.0
2019-04-23,-0.0,-0.5522618535301116,-0.0,1.0,-0.5466167126547351,-0.4325747411588993,0.0
2019-04-24,-0.0,-0.534294839298388,-0.0,1.0,-0.548083747338538,-0.45232180878029,0.0
2019-04-25,-0.0,-0.537079336074311,-0.0,1.0,-0.5550479671082686,-0.44581493325211924,0.0
2019-04-26,-0.0,-0.5255298651252408,-0.0,1.0,-0.5494625291552581,-0.46024743940776797,0.0
2019-04-29,-0.0,-0.5229364682341171,-0.0,1.0,-0.5292146073036518,-0.4490995497748874,0.0
2019-04-30,-0.0,-0.5291437589085726,-0.0,1.0,-0.5382050498880065,-0.4779576461005905,0.0
2019-05-01,-0.0,-0.5271296107601385,-0.0,1.0,-0.5466934990829427,-0.47353270837578965,0.0
2019-05-02,-0.0,-0.513390830685429,-0.0,1.0,-0.5509154183688909,-0.4575074393503808,0.0
2019-05-03,-0.0,-0.5120020171457388,-0.0,1.0,-0.5520171457387797,-0.4574130105900151,0.0
2019-05-06,-0.0,-0.491979148303911,-0.0,1.0,-0.5586894658641618,-0.46765216953335514,0.0
2019-05-07,-0.0,-0.4966989214796895,-0.0,1.0,-0.5562695292813225,-0.4669388166515472,0.0
2019-05-08,-0.0,-0.49193831935305643,-0.0,1.0,-0.5486463408508715,-0.470842332613391,0.0
2019-05-09,-0.0,-0.49146543501179774,-0.0,1.0,-0.5463878708770521,-0.47231286711180276,0.0
2019-05-10,-0.0,-0.4879595058511038,-0.0,1.0,-0.5486004961535571,-0.46924098529080116,0.0
2019-05-13,-0.0,-0.48611602852662994,-0.0,1.0,-0.5715441808709727,-0.47129634312882507,0.0
2019-05-14,-0.0,-0.4471912370616018,-0.0,1.0,-0.5958195156265702,-0.46929956788262484,0.0
2019-05-15,-0.0,-0.4477548147030724,-0.0,1.0,-0.6078594056418767,-0.4585910393724544,0.0
2019-05-16,-0.0,-0.4516388497888598,-0.0,1.0,-0.6036597627186808,-0.45824954755680675,0.0
2019-05-17,-0.0,-0.44863039588740766,-0.0,1.0,-0.6103369200917269,-0.4609782526522692,0.0
2019-05-20,-0.0,-0.44325222910684603,-0.0,1.0,-0.6128658505868723,-0.4626467180494686,0.0
2019-05-21,-0.0,-0.44441087613293057,-0.0,1.0,-0.6110020140986908,-0.46221047331319237,0.0
2019-05-22,-0.0,-0.436189229336086,-0.0,1.0,-0.6218182733704273,-0.45967924670812454,0.0
2019-05-23,-0.0,-0.4346316425120773,-0.0,1.0,-0.6308121980676328,-0.4506340579710145,0.0
2019-05-24,-0.0,-0.4222528850978424,-0.0,1.0,-0.6324134470647266,-0.4541394882087305,0.0
2019-05-28,-0.0,-0.42520890316428694,-0.0,1.0,-0.6296956161702342,-0.45444279942786886,0.0
2019-05-29,-0.0,-0.4445803890234463,-0.0,1.0,-0.6294788883617568,-0.4228819695872556,0.0
2019-05-30,-0.0,-0.44461914744933617,-0.0,1.0,-0.6284316661675153,-0.42270639912149344,0.0
2019-05-31,-0.0,-0.4404155429028069,-0.0,1.0,-0.63510138847268,-0.42176106283088605,0.0
2019-06-03,-0.0,-0.43614886893715205,-0.0,1.0,-0.6371570446907759,-0.43459397100867736,0.0
2019-06-04,-0.0,-0.426962063428342,-0.0,1.0,-0.6281362906463268,-0.45393416298675227,0.0
2019-06-05,-0.0,-0.4260474131504398,-0.0,1.0,-0.6438546791908951,-0.41506386362506836,0.0
2019-06-06,-0.0,-0.42890147562975106,-0.0,1.0,-0.6266209569235356,-0.42870273761613753,0.0
2019-06-07,-0.0,-0.4460923138073235,-0.0,1.0,-0.6139017240522681,-0.42423113230983256,0.0
2019-06-10,-0.0,-0.44728570002993717,-0.0,1.0,-0.6051292286198983,-0.442346073246183,0.0
2019-06-11,-0.0,-0.4469318408954628,-0.0,1.0,-0.6164301419148511,-0.43513891665001003,0.0
2019-06-12,-0.0,-0.44768807798050486,-0.0,1.0,-0.6194451387153211,-0.43224193951512124,0.0
2019-06-13,-0.0,-0.44382988265191714,-0.0,1.0,-0.6173356254827217,-0.43030121832722923,0.0
2019-06-14,-0.0,-0.4438689112461401,-0.0,1.0,-0.6241906564398845,-0.42222830959258895,0.0
2019-06-17,-0.0,-0.4324648098233004,-0.0,1.0,-0.6398622342018568,-0.42345512628531495,0.0
2019-06-18,-0.0,-0.43716310640846473,-0.0,1.0,-0.6400479137552405,-0.4182970652824915,0.0
2019-06-19,-0.0,-0.4274147338000448,-0.0,1.0,-0.6524577094596278,-0.4114701412591245,0.0
2019-06-20,-0.0,-0.4293406125566603,-0.0,1.0,-0.656457388996018,-0.41852195036437856,0.0
2019-06-21,-0.0,-0.4342230457208673,-0.0,1.0,-0.6465020782212428,-0.4231308528218739,0.0
2019-06-24,-0.0,-0.43240125391849527,-0.0,1.0,-0.6455673981191222,-0.4298683385579938,0.0
2019-06-25,-0.0,-0.42141013108755043,-0.0,1.0,-0.6518033937388776,-0.4332405945309171,0.0
2019-06-26,-0.0,-0.4185060700311027,-0.0,1.0,-0.6335156014849003,-0.4562556436239591,0.0
2019-06-27,-0.0,-0.41362071997387395,-0.0,1.0,-0.6342854271861733,-0.46421483658653007,0.0
2019-06-28,-0.0,-0.4012455739433967,-0.0,1.0,-0.6450114261319405,-0.46498078903091333,0.0
2019-07-01,-0.0,-0.3973204205032993,-0.0,1.0,-0.6512030509069925,-0.4604711844845322,0.0
2019-07-02,-0.0,-0.401889534883721,-0.0,1.0,-0.6452235364875701,-0.45890136327185244,0.0
2019-07-03,-0.0,-0.40297235658254177,-0.0,1.0,-0.6435427683516705,-0.4596877271246335,0.0
2019-07-05,-0.0,-0.3866436298076923,-0.0,1.0,-0.6531199919871795,-0.464267828525641,0.0
2019-07-08,-0.0,-0.3906105168224065,-0.0,1.0,-0.6475937570458702,-0.46699401257609535,0.0
2019-07-09,-0.0,-0.3862880020017515,-0.0,1.0,-0.6477918178406106,-0.46813461779056675,0.0
2019-07-10,-0.0,-0.3978411334049624,-0.0,1.0,-0.6372654356462857,-0.46355663276779685,0.0
2019-07-11,-0.0,-0.3963349083727093,-0.0,1.0,-0.6428410710267757,-0.4608865221630541,0.0
2019-07-12,-0.0,-0.3794267278818712,-0.0,1.0,-0.6609256731604418,-0.44134508003474376,0.0
2019-07-15,-0.0,-0.3851441902020152,-0.0,1.0,-0.6619347793716186,-0.43468010125577006,0.0
2019-07-16,-0.0,-0.38175591840786144,-0.0,1.0,-0.660231276986451,-0.4395007196386917,0.0
2019-07-17,-0.0,-0.3798146036781837,-0.0,1.0,-0.6578347295890546,-0.4409111188221881,0.0
2019-07-18,-0.0,-0.3793248319493871,-0.0,1.0,-0.657868722815342,-0.43413898774219056,0.0
2019-07-19,-0.0,-0.3808181233615275,-0.0,1.0,-0.6561557105406342,-0.43619231339961423,0.0
2019-07-22,-0.0,-0.3726712684628516,-0.0,1.0,-0.6561270689527202,-0.44528563299438384,0.0
2019-07-23,-0.0,-0.377805239742956,-0.0,1.0,-0.6530153237765695,-0.4407810182896688,0.0
2019-07-24,-0.0,-0.3813689792527064,-0.0,1.0,-0.6355905280907113,-0.42677353925857137,0.0
2019-07-25,-0.0,-0.3606497223513296,-0.0,1.0,-0.6686318158467673,-0.4169622544582793,0.0
2019-07-26,-0.0,-0.3471167507716427,-0.0,1.0,-0.6817157415119297,-0.42082700504629855,0.0
2019-07-29,-0.0,-0.3468389886729404,-0.0,1.0,-0.6882232978697266,-0.42200054055382197,0.0
2019-07-30,-0.0,-0.35033319399021323,-0.0,1.0,-0.6874861681461628,-0.42117687559938033,0.0
2019-07-31,-0.0,-0.3706665354427577,-0.0,1.0,-0.6773368107669216,-0.41244494746942895,0.0
2019-08-01,-0.0,-0.38065641428782,-0.0,1.0,-0.6728983442244386,-0.4030855402152017,0.0
2019-08-02,-0.0,-0.3812281306983391,-0.0,1.0,-0.671898871420827,-0.41099502242373465,0.0
2019-08-05,-0.0,-0.38111681136543013,-0.0,1.0,-0.667743685872139,-0.4175956985003946,0.0
2019-08-06,-0.0,-0.38243743305093,-0.0,1.0,-0.6385724023760833,-0.41347745642224165,0.0
2019-08-07,-0.0,-0.39113099290090436,-0.0,1.0,-0.6283185840707964,-0.4117718564621219,0.0
2019-08-08,-0.0,-0.39080012642532397,-0.0,1.0,-0.628552673166225,-0.41190343050254064,0.0
2019-08-09,-0.0,-0.38603581800580833,-0.0,1.0,-0.6206195546950629,-0.41348015488867373,0.0
2019-08-12,-0.0,-0.3843903382576948,-0.0,1.0,-0.6319059938586523,-0.401557097608743,0.0
2019-08-13,-0.0,-0.3728032058709927,-0.0,1.0,-0.6335940517574353,-0.407662224797219,0.0
2019-08-14,-0.0,-0.3810096442915895,-0.0,1.0,-0.6223333894514057,-0.40171721301618607,0.0
2019-08-15,-0.0,-0.39223245520097094,-0.0,1.0,-0.6092191999238477,-0.3783108445777112,0.0
2019-08-16,-0.0,-0.3905498690787908,-0.0,1.0,-0.609473934777434,-0.38036181861461554,0.0
2019-08-19,-0.0,-0.3903511900515967,-0.0,1.0,-0.6095537009296906,-0.3778205768361985,0.0
2019-08-20,-0.0,-0.39400697525445444,-0.0,1.0,-0.6079622292343828,-0.37059004958599256,0.0
2019-08-21,-0.0,-0.3927037098573497,-0.0,1.0,-0.6077472644845838,-0.3730981937290831,0.0
2019-08-22,-0.0,-0.39268744654566184,-0.0,1.0,-0.6062197092084006,-0.3768174474959612,0.0
2019-08-23,-0.0,-0.3879334984756097,-0.0,1.0,-0.6076838795731708,-0.38621855945121947,0.0
2019-08-26,-0.0,-0.3862815884476534,-0.0,1.0,-0.6037193615808475,-0.38509405282158465,0.0
2019-08-27,-0.0,-0.3853145691435081,-0.0,1.0,-0.6030329639034577,-0.3848636590170159,0.0
2019-08-28,-0.0,-0.3769115868838467,-0.0,1.0,-0.6114469971785571,-0.38260189202645994,0.0
2019-08-29,-0.0,-0.3769971832319454,-0.0,1.0,-0.615428314436528,-0.3745828106137714,0.0
2019-08-30,-0.0,-0.3751123515776527,-0.0,1.0,-0.6170821703959507,-0.37310184966176263,0.0
2019-09-03,-0.0,-0.38664555915223403,-0.0,1.0,-0.6143940646929565,-0.3617418424969875,0.0
2019-09-04,-0.0,-0.39372534196413805,-0.0,1.0,-0.6120154031515037,-0.3567058045311725,0.0
2019-09-05,-0.0,-0.39638534318004864,-0.0,1.0,-0.6118726848028692,-0.3511549441993252,0.0
2019-09-06,-0.0,-0.3951088493073226,-0.0,1.0,-0.6181321270379795,-0.34280463669776645,0.0
2019-09-09,-0.0,-0.3968194133584639,-0.0,1.0,-0.6181646837083284,-0.34098244787371895,0.0
2019-09-10,-0.0,-0.39825259637802324,-0.0,1.0,-0.5965193227044722,-0.36021948519887903,0.0
2019-09-11,-0.0,-0.41223843937461624,-0.0,1.0,-0.5673562892636153,-0.3821264937886732,0.0
2019-09-12,-0.0,-0.4179086850745211,-0.0,1.0,-0.56428183385691,-0.37980962278857733,0.0
2019-09-13,-0.0,-0.4170266293254854,-0.0,1.0,-0.5880286704324299,-0.3683248682774007,0.0
2019-09-16,-0.0,-0.41764761723941524,-0.0,1.0,-0.587383709891779,-0.3682124549079172,0.0
2019-09-17,-0.0,-0.40473139711465456,-0.0,1.0,-0.5939635535307517,-0.37412205770690965,0.0
2019-09-18,-0.0,-0.40714064988471316,-0.0,1.0,-0.6052675366659536,-0.3646152749055124,0.0
2019-09-19,-0.0,-0.40891583452211133,-0.0,1.0,-0.6022349025202093,-0.3663813599619591,0.0
2019-09-20,-0.0,-0.4174796554513872,-0.0,1.0,-0.6035073525912531,-0.3585161566649217,0.0
2019-09-23,-0.0,-0.4131932813322487,-0.0,1.0,-0.6220988658659138,-0.3573957984399675,0.0
