Date,ANTM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.21904525796766106,-0.37842602539735004,-0.0,-0.5402308349172245,-0.6168636200864942,0.0
2018-10-25,1.0,-0.2014450555375822,-0.35169308745821204,-0.0,-0.5410600668607786,-0.601827887415076,0.0
2018-10-26,1.0,-0.1945091736976028,-0.34541315119860716,-0.0,-0.5418240257131378,-0.5967055042185616,0.0
2018-10-29,1.0,-0.1887125220458554,-0.34498423387312277,-0.0,-0.5401100956656512,-0.5984180428624873,0.0
2018-10-30,1.0,-0.19063911683729384,-0.34513913020234693,-0.0,-0.5401887145491967,-0.5970436502632915,0.0
2018-10-31,1.0,-0.19392989076992584,-0.33117176495601564,-0.0,-0.5388152124803998,-0.5937225928189863,0.0
2018-11-01,1.0,-0.21446397423856167,-0.3237085737286999,-0.0,-0.5461961626190796,-0.5991144505568228,0.0
2018-11-02,1.0,-0.230224609375,-0.28881835937499994,-0.0,-0.5857476128472222,-0.6078559027777778,0.0
2018-11-05,1.0,-0.2249714813406486,-0.305720028247053,-0.0,-0.5886251290129828,-0.5967461567711445,0.0
2018-11-06,1.0,-0.2265580448065173,-0.30688391038696533,-0.0,-0.5872640868974881,-0.5948404616429056,0.0
2018-11-07,1.0,-0.2265518926845164,-0.3068755770379623,-0.0,-0.5872209851735187,-0.5948243089121816,0.0
2018-11-08,1.0,-0.24891425389755012,-0.32182628062360796,-0.0,-0.6102728285077951,-0.6029510022271715,0.0
2018-11-09,1.0,-0.2496796478912474,-0.3224413616357457,-0.0,-0.6100896985904507,-0.6034598027745277,0.0
2018-11-12,1.0,-0.249424043078802,-0.3090459932828157,-0.0,-0.6157048880006661,-0.6015488383712216,0.0
2018-11-13,1.0,-0.23565562475886018,-0.30193463043598084,-0.0,-0.6177037976078928,-0.6005897591357549,0.0
2018-11-14,1.0,-0.23501185814351114,-0.3030445094037836,-0.0,-0.6182229330980089,-0.6014284926369202,0.0
2018-11-15,1.0,-0.23456348113467365,-0.3033324153125861,-0.0,-0.6208757917928945,-0.5952905535665106,0.0
2018-11-16,1.0,-0.23390091601793522,-0.3009380243721288,-0.0,-0.6199213269881441,-0.5960168349242153,0.0
2018-11-19,1.0,-0.23287746622272362,-0.3015327041083074,-0.0,-0.6208139566880383,-0.5964612971574805,0.0
2018-11-20,1.0,-0.21544403659672381,-0.2951843532569988,-0.0,-0.6231030515531694,-0.605544294088643,0.0
2018-11-21,1.0,-0.21877975138046404,-0.2888774039115415,-0.0,-0.6218208524875554,-0.5906482060767619,0.0
2018-11-23,1.0,-0.2194684493722485,-0.2830588618946682,-0.0,-0.6240013044187185,-0.5910375563889342,0.0
2018-11-26,1.0,-0.21851892127011743,-0.2893649412788169,-0.0,-0.6219823836450631,-0.5887070465419747,0.0
2018-11-27,1.0,-0.21074581595623681,-0.2927205762877106,-0.0,-0.6191843145750962,-0.5854953149542328,0.0
2018-11-28,1.0,-0.21102234258632363,-0.2926201760324983,-0.0,-0.6191198375084631,-0.5854570074475288,0.0
2018-11-29,1.0,-0.20553412983090158,-0.2892472828285552,-0.0,-0.6168720839289085,-0.5852908654494458,0.0
2018-11-30,1.0,-0.20573323984682595,-0.28941265303921043,-0.0,-0.6180357046545494,-0.583517609621919,0.0
2018-12-03,1.0,-0.2026494711849773,-0.291792575005396,-0.0,-0.6194420461903734,-0.5841517375350744,0.0
2018-12-04,1.0,-0.20179626183348168,-0.2914475281171616,-0.0,-0.6196024489575748,-0.5842436011543545,0.0
2018-12-06,1.0,-0.19934588806245715,-0.24170491111462786,-0.0,-0.6274990768581528,-0.5689982592182308,0.0
2018-12-07,1.0,-0.19151075709862658,-0.2453094815951732,-0.0,-0.6317446876075048,-0.5776813358384715,0.0
2018-12-10,1.0,-0.18108683650130136,-0.24342087966979523,-0.0,-0.6326208691537188,-0.5719168178352657,0.0
2018-12-11,1.0,-0.17138716901593992,-0.24887366618363851,-0.0,-0.6315900408378342,-0.5828481096034778,0.0
2018-12-12,1.0,-0.17124262225969647,-0.2490514333895447,-0.0,-0.6314291736930859,-0.5831576728499156,0.0
2018-12-13,1.0,-0.1713104392710418,-0.247919519646055,-0.0,-0.6320183292952702,-0.582271147161066,0.0
2018-12-14,1.0,-0.17510926228213364,-0.23755989679321785,-0.0,-0.6380127428782054,-0.5821441735558949,0.0
2018-12-17,1.0,-0.17043693019100917,-0.23585822758203936,-0.0,-0.6350857833477838,-0.5859541262709861,0.0
2018-12-18,1.0,-0.1690492458085878,-0.23521837388973565,-0.0,-0.6368055920533978,-0.5867977085194723,0.0
2018-12-19,1.0,-0.15410469486053036,-0.2454083522997936,-0.0,-0.6514052823797174,-0.5955644947864288,0.0
2018-12-20,1.0,-0.1530797817664268,-0.23692048180069053,-0.0,-0.6541472285917609,-0.5915236815054953,0.0
2018-12-21,1.0,-0.1509885371753076,-0.23506677884109792,-0.0,-0.6553791145230834,-0.5876538016615838,0.0
2018-12-24,1.0,-0.13510969327720107,-0.21779149125330127,-0.0,-0.6549956854849254,-0.6069607509871088,0.0
2018-12-26,1.0,-0.1360982066388103,-0.22171757805403444,-0.0,-0.6393293711556929,-0.5981677091173341,0.0
2018-12-27,1.0,-0.11923535228050605,-0.20731181705245544,-0.0,-0.6081941028826408,-0.6005628375123596,0.0
2018-12-28,1.0,-0.11756955353975573,-0.2087619723306137,-0.0,-0.6079410125171033,-0.599528708255207,0.0
2018-12-31,1.0,-0.11906934306569343,-0.20678730738037304,-0.0,-0.6083485401459854,-0.6002635847526357,0.0
2019-01-02,1.0,-0.11894563426688633,-0.20671651248257505,-0.0,-0.6085160309213027,-0.6003548346217209,0.0
2019-01-03,1.0,-0.13644592906137645,-0.20700206543080807,-0.0,-0.631129357166535,-0.5753372262029222,0.0
2019-01-04,1.0,-0.1297544841623203,-0.2075562905482763,-0.0,-0.6296145528558708,-0.5772548021880168,0.0
2019-01-07,1.0,-0.11466325660699062,-0.1891580161476355,-0.0,-0.6351236146632566,-0.5684519332029486,0.0
2019-01-08,1.0,-0.1168093307303399,-0.17958151874655853,-0.0,-0.6403113580617711,-0.566151073734795,0.0
2019-01-09,1.0,-0.1141892736592074,-0.17097137142142765,-0.0,-0.641780222527816,-0.573396674584323,0.0
2019-01-10,1.0,-0.11446641501887359,-0.17048721345899057,-0.0,-0.6418518611104167,-0.5730070244731645,0.0
2019-01-11,1.0,-0.1134300817873529,-0.17399760622381805,-0.0,-0.6391881109116297,-0.5669259924197088,0.0
2019-01-14,1.0,-0.1104194790260487,-0.17581620918954055,-0.0,-0.6377931103444828,-0.5758462076896156,0.0
2019-01-15,1.0,-0.12336673543570094,-0.16681402888299438,-0.0,-0.6233421750663131,-0.5425139994105511,0.0
2019-01-16,1.0,-0.12157584683357879,-0.1716985763377516,-0.0,-0.6201276386843397,-0.5411880216003928,0.0
2019-01-17,1.0,-0.11734718886329101,-0.1763639037302093,-0.0,-0.6191608254497329,-0.5379883339052007,0.0
2019-01-18,1.0,-0.11943494204218245,-0.17842640218541578,-0.0,-0.6176506780203284,-0.5455418009991878,0.0
2019-01-22,1.0,-0.0,-0.07405764966740577,-0.0,-0.7973146095097314,-0.5922641044592264,0.0
2019-01-23,1.0,-0.0,-0.057335831197002564,-0.0,-0.8056349832380202,-0.602026227568527,0.0
2019-01-24,1.0,-0.0,-0.045012435054541874,-0.0,-0.8246287951540223,-0.5927458077860678,0.0
2019-01-25,1.0,-0.0,-0.0,-0.0,-0.9210663618971899,-0.5634425700017391,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.9328800339974502,-0.5669324800639952,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.9364689364689366,-0.5706513563656421,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.9341061929137809,-0.5751781591889993,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-1.0979843970498175,-0.5646084618047235,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-1.1146637559235397,-0.547601299185347,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-1.1136671897024015,-0.5458365469003484,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-1.1068495335300215,-0.5511256412300987,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-1.1017737946440445,-0.5575884902800309,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-1.0895610121035615,-0.582280172068293,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-1.0952036635333815,-0.5828178141988698,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-1.0869109666326366,-0.5996991026812101,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-1.0929487179487178,-0.6004093945270416,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-1.091711755363536,-0.6001507442999812,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-1.0985543208544613,-0.5985812924803107,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-1.0992172739541162,-0.5998380566801619,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-1.104736472999946,-0.5925716135296973,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-1.1062526974536038,-0.5911739318083729,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-1.107284446721864,-0.589659915315947,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-1.1134784248235738,-0.5800517157786996,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-1.1220884620587042,-0.5831732720140674,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-1.1202119319871326,-0.5830021896034385,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-1.1277257724149126,-0.5777284778962177,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-1.1203949347701228,-0.6146103984902771,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-1.1144399978071378,-0.6266377939805933,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-1.1150413313926344,-0.6312306044544531,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-1.1266354747429468,-0.6750343204549911,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-1.1416371706275632,-0.6674813191752345,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-1.1382886291656156,-0.6644805067406598,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-1.1600427831569466,-0.6546385949110561,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-1.1555934128336172,-0.6836740488358887,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-1.1584220771785183,-0.7043112332531776,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-1.1654972105596135,-0.7101857709783171,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-1.1722439811081673,-0.7076373689667089,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-1.1666234178127612,-0.7166335092120059,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-1.1754982278775201,-0.7296205914821915,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-1.173563551944283,-0.7283517121300057,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-1.1726083163710381,-0.735213724920035,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-1.1697387961911418,-0.7422323170554148,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-1.187109215216502,-0.7346753929761001,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-1.1900663595004202,-0.7077284186733895,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-1.1860315979712006,-0.7289103946831459,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-1.2093241735658506,-0.7264987375961482,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-1.2074388196837176,-0.7374620844008599,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-1.2046050113358655,-0.7397756381945058,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-1.2039427157001414,-0.7427805280528054,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-1.2175585971920344,-0.7196440110438819,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-1.2186784140969162,-0.7181497797356827,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-1.2252797274676221,-0.7114915861501866,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-1.223274974253347,-0.7191996469030455,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-1.224094826318421,-0.7171681520044707,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-1.2423311977798115,-0.7100469428124354,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.2360884148963618,-0.6308018692124653,0.0
2019-04-11,1.0,-0.0,-0.0,-0.020566583598292804,-1.2449084815674143,-0.5989802641001404,0.0
2019-04-12,1.0,-0.0,-0.0,-0.026822258991552727,-1.2687160730355016,-0.6073035501756219,0.0
2019-04-15,1.0,-0.0,-0.0,-0.02781383274615242,-1.3323753013165216,-0.7302367266209284,0.0
2019-04-16,1.0,-0.0,-0.0,-0.04226849246545364,-1.351403739135872,-0.7326955543050085,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0877566147797222,-1.4403944696896451,-0.6946727255148409,0.0
2019-04-18,1.0,-0.0,-0.0,-0.10052961627189134,-1.4510186177990056,-0.6976638398804302,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0959266270644298,-1.4606371173053072,-0.7073568770807495,0.0
2019-04-23,1.0,-0.0,-0.0,-0.11007858097753431,-1.4668557827121849,-0.6836871107633115,0.0
2019-04-24,1.0,-0.0,-0.0,-0.12259701395439614,-1.4492730052369647,-0.6808704420518492,0.0
2019-04-25,1.0,-0.0,-0.0,-0.1410435403746875,-1.4404363778044742,-0.6654112146498263,0.0
2019-04-26,1.0,-0.0,-0.0,-0.1605440406078157,-1.456968079914099,-0.6363192659356393,0.0
2019-04-29,1.0,-0.0,-0.0,-0.17794117647058824,-1.4689869281045753,-0.621078431372549,0.0
2019-04-30,1.0,-0.0,-0.0,-0.17913861839095482,-1.4690543101758056,-0.6195346709365401,0.0
2019-05-01,1.0,-0.0,-0.0,-0.1722511545642134,-1.4845566800956402,-0.6185516360420555,0.0
2019-05-02,1.0,-0.0,-0.0,-0.16937385381189415,-1.4823487031700286,-0.6231333507990569,0.0
2019-05-03,1.0,-0.0,-0.0,-0.17054720502996368,-1.4804663195467793,-0.6236696466581525,0.0
2019-05-06,1.0,-0.0,-0.0,-0.17523379765875352,-1.472957949120398,-0.6217055784448369,0.0
2019-05-07,1.0,-0.0,-0.0,-0.18825464714591217,-1.4732357295607832,-0.6285573285079783,0.0
2019-05-08,1.0,-0.0,-0.0,-0.22145984447493958,-1.4082206103378423,-0.6376527478272235,0.0
2019-05-09,1.0,-0.0,-0.0,-0.22605489018699215,-1.4097510034918252,-0.6275821557941456,0.0
2019-05-10,1.0,-0.0,-0.0,-0.22994617517533844,-1.4086445930517044,-0.6235524384276627,0.0
2019-05-13,1.0,-0.0,-0.0,-0.22800782523638738,-1.4082817085099448,-0.6242256276491687,0.0
2019-05-14,1.0,-0.0,-0.0,-0.2752006705135231,-1.3486670320105736,-0.599722768447181,0.0
2019-05-15,1.0,-0.0,-0.0,-0.2861152332408543,-1.3559584489321894,-0.5839408994128654,0.0
2019-05-16,1.0,-0.0,-0.0,-0.2804204069897454,-1.3355269462990769,-0.5786346356579243,0.0
2019-05-17,1.0,-0.0,-0.0,-0.29556870900655896,-1.3203967365221565,-0.5834906414973604,0.0
2019-05-20,1.0,-0.0,-0.0,-0.30155890621006903,-1.315550728341426,-0.5774022489138768,0.0
2019-05-21,1.0,-0.0,-0.0,-0.30476676663901475,-1.3115627592368069,-0.5742454214791654,0.0
2019-05-22,1.0,-0.0,-0.0,-0.29698764160659114,-1.3261779093717816,-0.5951660659114315,0.0
2019-05-23,1.0,-0.0,-0.0,-0.31708883110212205,-1.318372981476131,-0.5749141224437382,0.0
2019-05-24,1.0,-0.0,-0.0,-0.3302825690422094,-1.3059297897532722,-0.5638900444814234,0.0
2019-05-28,1.0,-0.0,-0.0,-0.33510026823349087,-1.3012198237322776,-0.556903819133989,0.0
2019-05-29,1.0,-0.0,-0.0,-0.33569400580597825,-1.3035697195903913,-0.5508342106102656,0.0
2019-05-30,1.0,-0.0,-0.0,-0.3275576506561345,-1.3015989297999746,-0.5559625429991082,0.0
2019-05-31,1.0,-0.0,-0.0,-0.3260282674289344,-1.2929649039225026,-0.557122439256789,0.0
2019-06-03,1.0,-0.0,-0.0,-0.35187580853816297,-1.2872874136244596,-0.5160761051336258,0.0
2019-06-04,1.0,-0.0,-0.0,-0.3556782334384858,-1.292807570977918,-0.5060883280757097,0.0
2019-06-05,1.0,-0.0,-0.0,-0.3758307591500515,-1.2906798964086243,-0.4537427064807014,0.0
2019-06-06,1.0,-0.0,-0.0,-0.35058028591985485,-1.2831670159852346,-0.494509963399756,0.0
2019-06-07,1.0,-0.0,-0.0,-0.355129368332134,-1.2732221631261145,-0.5002972186590745,0.0
2019-06-10,1.0,-0.0,-0.0,-0.35669227406158266,-1.2597901442758104,-0.5063706201986135,0.0
2019-06-11,1.0,-0.0,-0.0,-0.3758776328986961,-1.2525075225677031,-0.5060180541624875,0.0
2019-06-12,1.0,-0.0,-0.0,-0.3776545762074798,-1.248449539560233,-0.5061705193259413,0.0
2019-06-13,1.0,-0.0,-0.0,-0.3881238432824116,-1.2386837730167195,-0.5100536403274882,0.0
2019-06-14,1.0,-0.0,-0.0,-0.3983755135321605,-1.2363972778875405,-0.501301470818829,0.0
2019-06-17,1.0,-0.0,-0.0,-0.3991787606181237,-1.2401655016769584,-0.4951571952480958,0.0
2019-06-18,1.0,-0.0,-0.0,-0.3996738891850365,-1.241227932645574,-0.49474773447054027,0.0
2019-06-19,1.0,-0.0,-0.0,-0.4134889104388901,-1.2336159164138016,-0.4811211561923233,0.0
2019-06-20,1.0,-0.0,-0.0,-0.41307480265630864,-1.2344944242576117,-0.4848389926074426,0.0
2019-06-21,1.0,-0.0,-0.0,-0.41265664160401005,-1.2268483709273184,-0.4932957393483709,0.0
2019-06-24,1.0,-0.0,-0.0,-0.4061570260875012,-1.233409539319157,-0.49221759418746674,0.0
2019-06-25,1.0,-0.0,-0.0,-0.404727569126591,-1.2344974606558405,-0.49576775973415266,0.0
2019-06-26,1.0,-0.0,-0.0,-0.3995917085427136,-1.2302449748743718,-0.5108668341708542,0.0
2019-06-27,1.0,-0.0,-0.0,-0.421437578814628,-1.242717528373266,-0.4884300126103405,0.0
2019-06-28,1.0,-0.0,-0.0,-0.42094805563440246,-1.2423755006780837,-0.49055413631059386,0.0
2019-07-01,1.0,-0.0,-0.0,-0.4247834986616281,-1.2468587623996221,-0.47746811525743976,0.0
2019-07-02,1.0,-0.0,-0.0,-0.42371283082919475,-1.241748915571761,-0.4778085119758597,0.0
2019-07-03,1.0,-0.0,-0.0,-0.4173166436029689,-1.242357529248962,-0.4853440684362813,0.0
2019-07-05,1.0,-0.0,-0.0,-0.41854179761156507,-1.2390320553111251,-0.4851037083595223,0.0
2019-07-08,1.0,-0.0,-0.0,-0.41582570970480054,-1.239649155899274,-0.48832091546417683,0.0
2019-07-09,1.0,-0.0,-0.0,-0.41560074169521355,-1.2386624343945443,-0.48851315251893523,0.0
2019-07-10,1.0,-0.0,-0.0,-0.4042085427135678,-1.254396984924623,-0.48209798994974873,0.0
2019-07-11,1.0,-0.0,-0.0,-0.41003710458461723,-1.2577825294006666,-0.47663668951638255,0.0
2019-07-12,1.0,-0.0,-0.0,-0.40458382820274136,-1.2935511828716337,-0.5118608159727795,0.0
2019-07-15,1.0,-0.0,-0.0,-0.42854849068721906,-1.2704881181759793,-0.512267180475273,0.0
2019-07-16,1.0,-0.0,-0.0,-0.4614397947731281,-1.2609908609908609,-0.4842392175725509,0.0
2019-07-17,1.0,-0.0,-0.0,-0.4600853138330286,-1.2627409474325668,-0.48449276756791426,0.0
2019-07-18,1.0,-0.0,-0.0,-0.4634482316760635,-1.2612762685802152,-0.4787929267042543,0.0
2019-07-19,1.0,-0.0,-0.0,-0.46014922027602545,-1.2670274424413204,-0.47497518332319316,0.0
2019-07-22,1.0,-0.0,-0.0,-0.4566038944401742,-1.2674224955162694,-0.478638227004868,0.0
2019-07-23,1.0,-0.0,-0.0,-0.45628984207322937,-1.2671941570298235,-0.4798987731043982,0.0
2019-07-24,1.0,-0.0,-0.0,-0.46467426084730573,-1.262575195187508,-0.4725457570715474,0.0
2019-07-25,1.0,-0.0,-0.0,-0.48022067175077077,-1.3350640921629078,-0.429888041538212,0.0
2019-07-26,1.0,-0.0,-0.0,-0.48287971905179977,-1.3435437193119368,-0.4252918414463629,0.0
2019-07-29,1.0,-0.0,-0.0,-0.48289122075213453,-1.3469334549957634,-0.4289904190836212,0.0
2019-07-30,1.0,-0.0,-0.0,-0.4863403992054964,-1.3377291524209567,-0.43209273550193744,0.0
2019-07-31,1.0,-0.0,-0.0,-0.4875036658085959,-1.3367656163446187,-0.4342272475479813,0.0
2019-08-01,1.0,-0.0,-0.0,-0.4932942708333334,-1.3300130208333334,-0.4319010416666667,0.0
2019-08-02,1.0,-0.0,-0.0,-0.49988611590147397,-1.3276933589301403,-0.42625191162593956,0.0
2019-08-05,1.0,-0.0,-0.0,-0.48992917939055297,-1.32821129231369,-0.43051133779481515,0.0
2019-08-06,1.0,-0.0,-0.0,-0.4937146147202763,-1.2703515337619549,-0.43463519176022775,0.0
2019-08-07,1.0,-0.0,-0.0,-0.4905588037956485,-1.2674845841720184,-0.4369788172146075,0.0
2019-08-08,1.0,-0.0,-0.0,-0.485014409221902,-1.2735510726865191,-0.44348382965097666,0.0
2019-08-09,1.0,-0.0,-0.0,-0.4759204994266785,-1.2542680596254299,-0.4549305644031087,0.0
2019-08-12,1.0,-0.0,-0.0,-0.48595246428457795,-1.2567692258741925,-0.4390212860733717,0.0
2019-08-13,1.0,-0.0,-0.0,-0.4822706312609318,-1.2612179996819843,-0.43666719669263787,0.0
2019-08-14,1.0,-0.0,-0.0,-0.4822503961965135,-1.2542947702060223,-0.433026941362916,0.0
2019-08-15,1.0,-0.0,-0.0,-0.49572515244860754,-1.2312503929087824,-0.41629471301942544,0.0
2019-08-16,1.0,-0.0,-0.0,-0.49666792405381616,-1.2291588079969822,-0.41760970702879413,0.0
2019-08-19,1.0,-0.0,-0.0,-0.500626213288246,-1.2310727033627653,-0.39936752457887154,0.0
2019-08-20,1.0,-0.0,-0.0,-0.5113014662206522,-1.2276862475380623,-0.38725107074749116,0.0
2019-08-21,1.0,-0.0,-0.0,-0.5538499937601398,-1.1958068139273679,-0.37027330587794827,0.0
2019-08-22,1.0,-0.0,-0.0,-0.5449985981745117,-1.1948848945515715,-0.37531541073486807,0.0
2019-08-23,1.0,-0.0,-0.0,-0.5491716161300406,-1.2040637699281025,-0.3727414817130353,0.0
2019-08-26,1.0,-0.0,-0.0,-0.5588433912456259,-1.1813186813186813,-0.3293940696175333,0.0
2019-08-27,1.0,-0.0,-0.0,-0.553869266617611,-1.177121658081923,-0.33498896247240617,0.0
2019-08-28,1.0,-0.0,-0.0,-0.5355885078776645,-1.1896200185356811,-0.364071671300587,0.0
2019-08-29,1.0,-0.0,-0.0,-0.537450236089251,-1.1890874301762182,-0.3595963336728081,0.0
2019-08-30,1.0,-0.0,-0.0,-0.5374202103055906,-1.189860926948102,-0.3563477134663418,0.0
2019-09-03,1.0,-0.0,-0.0,-0.544974851112414,-1.180300552349801,-0.36047767457648033,0.0
2019-09-04,1.0,-0.0,-0.0,-0.5486908731628999,-1.1804989502284797,-0.35837347165616895,0.0
2019-09-05,1.0,-0.0,-0.0,-0.5503674881106787,-1.202303748996356,-0.33546414674819347,0.0
2019-09-06,1.0,-0.0,-0.0,-0.5668929342795433,-1.219932119716137,-0.2986423943227399,0.0
2019-09-09,1.0,-0.0,-0.0,-0.568426574505508,-1.2214336408800568,-0.2958928626531305,0.0
2019-09-10,1.0,-0.0,-0.0,-0.5412324912649579,-1.2252249466621317,-0.32559290065242263,0.0
2019-09-11,1.0,-0.0,-0.0,-0.5257001392542163,-1.223580380628191,-0.3452576203001702,0.0
2019-09-12,1.0,-0.0,-0.0,-0.5329061416542843,-1.2252352649826648,-0.337481426448737,0.0
2019-09-13,1.0,-0.0,-0.0,-0.523572048073349,-1.2256845496221038,-0.3482530045843142,0.0
2019-09-16,1.0,-0.0,-0.0,-0.5100329253898243,-1.241225072994968,-0.35491085295396657,0.0
2019-09-17,1.0,-0.0,-0.0,-0.5057657545346881,-1.2587732967649443,-0.3520850215047061,0.0
2019-09-18,1.0,-0.0,-0.0,-0.49895537746733615,-1.2605631606847736,-0.35875767875518416,0.0
2019-09-19,1.0,-0.0,-0.0,-0.4984830951115003,-1.2534013073530792,-0.3757545428955681,0.0
2019-09-20,1.0,-0.0,-0.0,-0.5173299905985584,-1.2412096521466625,-0.3753055468505171,0.0
2019-09-23,1.0,-0.0,-0.0,-0.5245829675153644,-1.2352627618211465,-0.37573686190894273,0.0
