Date,CLOU,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-21,1.0,-0.6639692378328742,-0.1661214416896235,-0.8388429752066117,-0.2006714876033058,-0.0,0.0
2020-01-22,1.0,-0.6643802198432971,-0.16841259363430244,-0.8356341302413683,-0.20158998938093733,-0.0,0.0
2020-01-23,1.0,-0.664523720689952,-0.16844129380363343,-0.8353184283787273,-0.20173349022759235,-0.0,0.0
2020-01-24,1.0,-0.6647050380364576,-0.16796325534663414,-0.8356250897086265,-0.20238266111669295,-0.0,0.0
2020-01-27,1.0,-0.6632863526985218,-0.16297123868454225,-0.8443909705511631,-0.19399564569726138,-0.0,0.0
2020-01-28,1.0,-0.6567897005509405,-0.16650966287002938,-0.8548713996174817,-0.17641517513059862,-0.0,0.0
2020-01-29,1.0,-0.6556278167607964,-0.1668378116264476,-0.8557533230646357,-0.17419704489702778,-0.0,0.0
2020-01-30,1.0,-0.6577971708875199,-0.16558293406342686,-0.8540668491900525,-0.1744809491216062,-0.0,0.0
2020-01-31,1.0,-0.6589016879562044,-0.1661154197080292,-0.8518191149635037,-0.1744411496350365,-0.0,0.0
2020-02-03,1.0,-0.6660824334256799,-0.15740374286198902,-0.8448578051676373,-0.15859105557754283,-0.0,0.0
2020-02-04,1.0,-0.6640300573462526,-0.15624735162010225,-0.844119890392384,-0.1605130088420577,-0.0,0.0
2020-02-05,1.0,-0.6620561169762321,-0.15624117879523514,-0.8450573025461525,-0.15945915429345678,-0.0,0.0
2020-02-06,1.0,-0.6835077793493636,-0.13951909476661953,-0.8816124469589817,-0.12424328147100425,-0.0,0.0
2020-02-07,1.0,-0.6763640479963776,-0.14656441023318995,-0.8818202399818881,-0.12522639800769753,-0.0,0.0
2020-02-10,1.0,-0.6822694233108013,-0.135051050711316,-0.8833328619509574,-0.12766920270384932,-0.0,0.0
2020-02-11,1.0,-0.679495874307675,-0.136091330394484,-0.8810896349044876,-0.12913982140838703,-0.0,0.0
2020-02-12,1.0,-0.681060306335839,-0.13358390323856892,-0.8810829141468377,-0.1302209913525123,-0.0,0.0
2020-02-13,1.0,-0.6817578069803589,-0.13353115727002968,-0.8809099901088031,-0.1298290235975696,-0.0,0.0
2020-02-14,1.0,-0.6825284692983696,-0.13320523326457376,-0.88055610500438,-0.12944700330611206,-0.0,0.0
2020-02-18,1.0,-0.6822664971032923,-0.13299420658471103,-0.8806839056097217,-0.1300551080966511,-0.0,0.0
2020-02-19,1.0,-0.6862473498233216,-0.1332296819787986,-0.8822332155477031,-0.12514487632508833,-0.0,0.0
2020-02-20,1.0,-0.6858709786849099,-0.13331825634646916,-0.8821168089557302,-0.12565726239611014,-0.0,0.0
2020-02-21,1.0,-0.6879045707663172,-0.1321762727195636,-0.8831444158634141,-0.12347005116318512,-0.0,0.0
2020-02-24,1.0,-0.6853586950386635,-0.1321612011062821,-0.8868882993734831,-0.11774002370604504,-0.0,0.0
2020-02-25,1.0,-0.6255093497069495,-0.14792073681272677,-0.8770304214345521,-0.1404967903991069,-0.0,0.0
2020-02-26,1.0,-0.6334891394006048,-0.13126202914489962,-0.8645587022271102,-0.1202089634313995,-0.0,0.0
2020-02-27,1.0,-0.6444877887970111,-0.12296365484464712,-0.856707233317766,-0.12301859839015412,-0.0,0.0
2020-02-28,1.0,-0.6214078919150762,-0.1492065194081064,-0.8098327257130602,-0.10025734505683039,-0.0,0.0
2020-03-02,1.0,-0.6520330861685895,-0.12276146371496639,-0.7925154589501298,-0.10959124126669699,-0.0,0.0
2020-03-03,1.0,-0.6367272727272727,-0.16402597402597402,-0.7222597402597402,-0.07436363636363635,-0.0,0.0
2020-03-04,1.0,-0.6200103145951521,-0.1751676121712223,-0.7407684373388346,-0.0426766374419804,-0.0,0.0
2020-03-05,1.0,-0.615015409488203,-0.20479462436214824,-0.6962057292982368,-0.010129843884201484,-0.0,0.0
2020-03-06,1.0,-0.6030198490075496,-0.20141492925353735,-0.6954652267386631,-0.0,-0.0,0.0
2020-03-09,1.0,-0.6031459321140964,-0.20561451042372245,-0.6999573517974962,-0.0,-0.0,0.0
2020-03-10,1.0,-0.5522107013596792,-0.15352636212462095,-0.6142032671427173,-0.12552577521275554,-0.0,0.0
2020-03-11,1.0,-0.5167526394446319,-0.18615918623149977,-0.6188834787639202,-0.08865641421202333,-0.0,0.0
2020-03-12,1.0,-0.5326236426573094,-0.15327896059557114,-0.5959979136042487,-0.08902745507136423,-0.0,0.0
2020-03-13,1.0,-0.499471337286811,-0.12674113915322024,-0.5328000735530731,-0.13952098561118007,-0.0,0.0
2020-03-16,1.0,-0.4527389903329753,-0.1635562119584676,-0.5089957035445757,-0.11242391693519513,-0.0,0.0
2020-03-17,1.0,-0.38908299822005404,-0.17340189421407695,-0.40611334519963965,-0.22888786340562992,-0.0,0.0
2020-03-18,1.0,-0.38781333684534003,-0.17546863339040344,-0.40205891391193643,-0.2296632863602441,-0.0,0.0
2020-03-19,1.0,-0.4006308462040461,-0.1473787252556015,-0.3979334348488145,-0.2293887317815967,-0.0,0.0
2020-03-20,1.0,-0.3992118955870507,-0.16480525983497704,-0.3888707465221083,-0.2241961117279516,-0.0,0.0
2020-03-23,1.0,-0.3991487706866007,-0.1991530916475824,-0.3443157758285443,-0.21784124789353154,-0.0,0.0
2020-03-24,1.0,-0.41682138076939684,-0.2162039635594318,-0.31248650749104095,-0.2132895816242822,-0.0,0.0
2020-03-25,0.9920499123612386,-0.405308404974543,-0.20321759452466406,-0.2744762540689425,-0.20363492195976962,-0.0,0.007950087638761372
2020-03-26,0.9869606546536618,-0.40576954868573323,-0.1967473962638453,-0.2659530500909242,-0.19798727062324353,-0.0,0.013039345346338238
2020-03-27,0.9849973392279667,-0.4037619223054566,-0.19053174505710427,-0.2585656391993123,-0.19386794383724262,-0.0,0.015002660772033239
2020-03-30,0.9854856184966372,-0.40300917881309156,-0.18793057628227405,-0.26219923543962226,-0.19114009444569371,-0.0,0.01451438150336284
2020-03-31,0.9845448992058644,-0.39792302993280393,-0.19071472205253512,-0.26104663001425377,-0.18656078191814293,-0.0,0.015455100794135616
2020-04-01,0.9859692835552651,-0.39964055224246386,-0.1883628788497672,-0.26452087247773876,-0.18977207744465324,-0.0,0.014030716444734909
2020-04-02,0.9837088669152213,-0.4023342519046847,-0.17389366185767546,-0.26211703679688764,-0.18791538336845517,-0.0,0.016291133084778732
2020-04-03,0.9846636952998379,-0.400790113452188,-0.1793962722852512,-0.2635737439222042,-0.18217179902755265,-0.0,0.015336304700162074
2020-04-06,0.9844873326717836,-0.40000810060957087,-0.1787602017051783,-0.2638571052471698,-0.18254723667956013,-0.0,0.015512667328216448
2020-04-07,0.9805675632404739,-0.3911903618315722,-0.16938840858149218,-0.2616074287544028,-0.17909462055715658,-0.0,0.019432436759526096
2020-04-08,0.9796974601842416,-0.39024438982475074,-0.16917450992146757,-0.2618548048678137,-0.17700777331494918,-0.0,0.020302539815758452
2020-04-09,0.9812675491375852,-0.39205776173285195,-0.17336542318491777,-0.26028880866425996,-0.1799037304452467,-0.0,0.01873245086241476
2020-04-13,0.9810738201210955,-0.3918962267933758,-0.17246080436264485,-0.2607762941577449,-0.17975861101086651,-0.0,0.018926179878904527
2020-04-14,0.9805311861555102,-0.391419300564836,-0.16977126146697114,-0.2627088090373753,-0.17908504586788448,-0.0,0.019468813844489844
2020-04-15,0.9803055549978921,-0.3977635462046536,-0.16440143743349864,-0.267370661098954,-0.17803296460621146,-0.0,0.019694445002107968
2020-04-16,0.9815551537070524,-0.4077556761101065,-0.1524211372312638,-0.27195097448262,-0.17711472774763914,-0.0,0.01844484629294756
2020-04-17,0.9816976393771973,-0.4068709191361125,-0.15268709191361124,-0.2714414866901055,-0.17802109492717225,-0.0,0.01830236062280261
2020-04-20,0.9812517563932714,-0.40690112007708057,-0.15096952908587258,-0.2716287285720021,-0.17780721827451926,-0.0,0.01874824360672849
2020-04-21,0.9878860435858935,-0.4151211395641411,-0.16135708778052837,-0.27565845541982875,-0.17700174505904795,-0.0,0.01211395641410657
2020-04-22,0.9868175927425886,-0.41626842702089745,-0.158168637615422,-0.27618256925319945,-0.17430746800583186,-0.0,0.013182407257411308
2020-04-23,0.9869012430659595,-0.41606267967769367,-0.1588452038709155,-0.2756407660849496,-0.17396849819816174,-0.0,0.013098756934040572
2020-04-24,0.9885731682565455,-0.4200527704485488,-0.15983357012380758,-0.2744469251065557,-0.1752993708138827,-0.0,0.011426831743454434
2020-04-27,0.9933754586220954,-0.4143293925805137,-0.16143497757847536,-0.2839176518548716,-0.1786384019567876,-0.0,0.006624541377904606
2020-04-28,0.9940862188506872,-0.4137199722664056,-0.16179289530568128,-0.2855948448142257,-0.178127166687059,-0.0,0.005913781149312777
2020-04-29,0.9947760432608918,-0.41403938373635346,-0.15965717783899602,-0.2885215794306703,-0.17838996020814202,-0.0,0.005223956739108255
2020-04-30,0.9952743716136392,-0.4135943292459364,-0.15684197661628713,-0.2879577952499287,-0.17849431702448365,-0.0,0.004725628386360859
2020-05-01,0.9949129090021163,-0.41929838840957184,-0.1466303109230018,-0.28835666612404365,-0.1805510336968908,-0.0,0.00508709099788377
2020-05-04,0.9940863274264347,-0.4170053649813038,-0.1478214924402536,-0.28948544952040317,-0.17787758088115752,-0.0,0.005913672573565273
2020-05-05,0.9940617818721657,-0.4175055416590405,-0.14705224411770687,-0.29442987005063753,-0.17464868932137556,-0.0,0.0059382181278343805
2020-05-06,0.9938756409212989,-0.4187759420525759,-0.14659803043867503,-0.29567835924147473,-0.1735981118255066,-0.0,0.006124359078701066
2020-05-07,0.9958524874859537,-0.42598835427520687,-0.14542854224129123,-0.30113392583512105,-0.1705587904791092,-0.0,0.004147512514046379
2020-05-08,0.9966080789392538,-0.433960324802138,-0.14838112858464383,-0.295857744886422,-0.17753109260972352,-0.0,0.0033919210607462227
2020-05-11,0.9971005552128316,-0.4374871478511207,-0.13662348344643224,-0.30061690314620604,-0.18163684968126673,-0.0,0.0028994447871684144
2020-05-12,0.9940047470944509,-0.43425683417908006,-0.1299107873629072,-0.30682190211163857,-0.17517187755770178,-0.0,0.00599525290554919
2020-05-13,0.9941504918904547,-0.4364019389278629,-0.1285869142822081,-0.3067310248910887,-0.17354222485836418,-0.0,0.005849508109545334
2020-05-14,0.9935631526248033,-0.4370108506855753,-0.12881868524838058,-0.3055561231787809,-0.1720579520608129,-0.0,0.006436847375196682
2020-05-15,0.9911893380863647,-0.4117718544924248,-0.13728429069107997,-0.3042817791460747,-0.17210159604634204,-0.0,0.008810661913635257
2020-05-18,0.9910979828838489,-0.4090881502013069,-0.13733384587371272,-0.3060877657960224,-0.17067594634511501,-0.0,0.008902017116151092
2020-05-19,0.9903793791976765,-0.4134043282709103,-0.11417680159738611,-0.32361186744922454,-0.16570863838970573,-0.0,0.009620620802323471
2020-05-20,0.9910186287767171,-0.415807213352978,-0.11284235170646054,-0.3248632611459826,-0.16479302480473085,-0.0,0.008981371223282943
2020-05-21,0.9904861727001532,-0.41443602354269127,-0.11273482222043055,-0.3243973232282512,-0.16405305168104492,-0.0,0.009513827299846811
2020-05-22,0.9906658871439227,-0.41523698163417533,-0.11374312037578371,-0.3234884986795153,-0.16355865572646813,-0.0,0.009334112856077253
2020-05-26,0.9903871344793536,-0.4151468128413373,-0.11386308216279399,-0.32300840370004635,-0.16323733902984625,-0.0,0.0096128655206465
2020-05-27,0.9901083847052661,-0.417663886538539,-0.10790120472218864,-0.3287400781659212,-0.16032072202747893,-0.0,0.009891615294733872
2020-05-28,0.9896734973227586,-0.42246064656387133,-0.09911832199363903,-0.3322798824429325,-0.1591046338419421,-0.0,0.010326502677241434
2020-05-29,0.9897326461588017,-0.4251489772910292,-0.0922853921726526,-0.3342325656305363,-0.16151956836849735,-0.0,0.010267353841198262
2020-06-01,0.9878357728808107,-0.42259128196879525,-0.08191249798938394,-0.3454841563455043,-0.16064822261540934,-0.0,0.012164227119189318
2020-06-02,0.989622241515072,-0.4260938036301965,-0.08584869470411276,-0.3465040683236084,-0.1605725938339155,-0.0,0.010377758484928022
2020-06-03,0.9909000829103557,-0.42816121008675256,-0.08640876827566682,-0.3465450648116317,-0.161088754524681,-0.0,0.009099917089644293
2020-06-04,0.9910205072199976,-0.4285078671682239,-0.08536585365853658,-0.34809691380495894,-0.1604376491526109,-0.0,0.008979492780002428
2020-06-05,0.9936107437175705,-0.4390680638925628,-0.08424051276833859,-0.35179570658256176,-0.15971105911079458,-0.0,0.006389256282429545
2020-06-08,0.9923572818683101,-0.43508757703535517,-0.07069007460265975,-0.3650664936749919,-0.15642231592604608,-0.0,0.007642718131689912
2020-06-09,0.9925652816887142,-0.4305451451492008,-0.07380021473573323,-0.36440248769321154,-0.15704069849887567,-0.0,0.007434718311285781
2020-06-10,0.9923854270033821,-0.4290285343972134,-0.07480912938698638,-0.36436541849774196,-0.15694931043561028,-0.0,0.007614572996617996
2020-06-11,0.9910497818005496,-0.43060045256182317,-0.06214643607564247,-0.3713027315338613,-0.15631566187166637,-0.0,0.00895021819945046
2020-06-12,0.9970020190483959,-0.4304855913364468,-0.06826015132665755,-0.3733404034017906,-0.16735667815552788,-0.0,0.0029979809516040216
2020-06-15,0.9968397015047099,-0.43045304408106677,-0.0682828365208172,-0.3730783346246381,-0.167088039799372,-0.0,0.0031602984952901355
2020-06-16,0.9983832347584062,-0.4304483965372572,-0.07609029326893559,-0.37553977447148146,-0.16445981622086242,-0.0,0.001616765241593844
2020-06-17,0.9980373717136198,-0.4296111542707609,-0.07513186408799116,-0.37555710021670685,-0.16410434640389251,-0.0,0.0019626282863801775
2020-06-18,0.997670521884834,-0.4304426008418816,-0.07168253708774368,-0.37743675671257515,-0.1638399607666844,-0.0,0.0023294781151661286
2020-06-19,0.9971600776381653,-0.4307487996731024,-0.07136581877617734,-0.3770558790479109,-0.16393911533353767,-0.0,0.0028399223618347123
2020-06-22,0.9970586432992218,-0.43070449578201275,-0.07136875217027187,-0.3751659619666238,-0.16536961006597628,-0.0,0.002941356700778234
2020-06-23,0.9964267483409903,-0.4316079632465544,-0.07136294027565085,-0.37545686574783055,-0.16343032159264934,-0.0,0.003573251659009699
2020-06-24,0.9962847286014657,-0.43115520444199484,-0.07083511952150572,-0.3757527507297855,-0.1635944230101864,-0.0,0.0037152713985343054
2020-06-25,0.9959630558443942,-0.4313413664444309,-0.06964748098762413,-0.37645523681366855,-0.16141660040369443,-0.0,0.004036944155605847
2020-06-26,0.995942088091354,-0.43123980424143554,-0.07020799347471453,-0.3765701468189233,-0.16113376835236543,-0.0,0.004057911908646003
2020-06-29,0.995686322386359,-0.4292109225572783,-0.06946648760835063,-0.37793513205550805,-0.1581613966548651,-0.0,0.004313677613640988
2020-06-30,0.9964945175885542,-0.4346594383075857,-0.06053071373252354,-0.3822810092528431,-0.16060000815228467,-0.0,0.003505482411445808
2020-07-01,0.9962726846854186,-0.4329592439456586,-0.0604110230767664,-0.3827932460231786,-0.16060044401898282,-0.0,0.003727315314581339
2020-07-02,0.995415928121753,-0.4374630727543141,-0.052115803842470915,-0.38585661023164847,-0.16190941873968584,-0.0,0.004584071878247051
2020-07-06,0.995578106532991,-0.4376655662876472,-0.05247177731589028,-0.3855809593674858,-0.16202062191791985,-0.0,0.004421893467009007
2020-07-07,0.9936486678435907,-0.43180941945171564,-0.05369209228708833,-0.38144518171303343,-0.1622126174387695,-0.0,0.006351332156409164
2020-07-08,0.9936309608324375,-0.4322224701324517,-0.05115514898277925,-0.3826291555952212,-0.16232936451593274,-0.0,0.006369039167562524
2020-07-09,0.9936828421116776,-0.43596514391338786,-0.05141069651236009,-0.38311226666125,-0.1607726838780443,-0.0,0.006317157888322398
2020-07-10,0.9936435084583984,-0.4367904794784834,-0.04910542027984809,-0.38463881724579113,-0.16027294327897484,-0.0,0.006356491541601511
2020-07-13,0.9931101564399772,-0.4382548431547377,-0.04439896247061684,-0.3847977628272676,-0.15899327227040608,-0.0,0.006889843560022695
2020-07-14,0.9895765867875648,-0.4473769430051813,-0.03762548575129534,-0.39376214378238344,-0.1452396373056995,-0.0,0.010423413212435234
2020-07-15,0.9908212266731506,-0.4491520272323871,-0.03949101371750451,-0.3913642534395072,-0.14623224525358136,-0.0,0.009178773326849432
2020-07-16,0.9899024646889797,-0.4482981909425715,-0.03632279736128536,-0.3908292524990894,-0.14810392974219921,-0.0,0.010097535311020275
2020-07-17,0.9909153587216613,-0.45112949669465063,-0.03735247597031269,-0.3906801314028471,-0.14863933162996312,-0.0,0.009084641278338808
2020-07-20,0.9925867251604518,-0.44798521407100494,-0.041067511576894956,-0.39008042895442363,-0.15190104801364857,-0.0,0.007413274839548299
2020-07-21,0.9904053339838191,-0.4604626580477294,-0.027320404927430177,-0.40033337398869784,-0.14467211448550635,-0.0,0.009594666016180836
2020-07-22,0.9902821826461738,-0.4628161340164268,-0.024782467268439457,-0.4020492803122713,-0.14336830121167765,-0.0,0.009717817353826137
2020-07-23,0.9907144018205462,-0.4612321196358907,-0.025926527958387516,-0.4016783159947984,-0.14302259427828345,-0.0,0.009285598179453836
2020-07-24,0.9905721716514955,-0.46202454486345906,-0.025784297789336802,-0.40121098829648894,-0.14281940832249676,-0.0,0.00942782834850455
2020-07-27,0.9915154228045902,-0.46187026939041265,-0.027569789208106127,-0.40135916008789774,-0.1438715715797184,-0.0,0.008484577195409782
2020-07-28,0.9910298395134551,-0.46203445680694827,-0.0268698004596953,-0.4016638528975042,-0.1434818867847772,-0.0,0.008970160486544759
2020-07-29,0.9925628591222136,-0.4597579363462244,-0.030217205265088226,-0.4010350870043604,-0.14656261461347242,-0.0,0.007437140877786381
2020-07-30,0.9926379116957276,-0.46005914142959115,-0.03150810645457326,-0.4013867645559294,-0.14640562863260936,-0.0,0.007362088304272458
2020-07-31,0.9928645695296732,-0.45992946117306477,-0.030600803245601518,-0.40129660965117936,-0.14688793296772748,-0.0,0.007135430470326803
2020-08-03,0.9912762323084431,-0.4548356922075809,-0.03137709451765088,-0.40137465430291197,-0.14592484138604198,-0.0,0.008723767691556857
2020-08-04,0.9918525308076179,-0.45617680008147465,-0.03316019961299521,-0.4021183419900194,-0.14541195641103982,-0.0,0.008147469192382116
2020-08-05,0.9925376177466052,-0.45716266362190594,-0.033539942095175954,-0.4020307466460058,-0.14614851364025608,-0.0,0.007462382253394772
2020-08-06,0.9925166184087109,-0.4571999510623547,-0.03462338403817136,-0.40141103543901147,-0.14583418294523062,-0.0,0.007483381591289099
2020-08-07,0.9921552604698672,-0.45146067415730334,-0.03971399387129724,-0.4046782431052094,-0.14706843718079673,-0.0,0.007844739530132788
2020-08-10,0.993959938366718,-0.46526964560862866,-0.031124807395993836,-0.4099845916795069,-0.14804314329738058,-0.0,0.006040061633281972
2020-08-11,0.9954448017148982,-0.4702572347266881,-0.02885645972462693,-0.41444059691648116,-0.1476214032484129,-0.0,0.004555198285101822
2020-08-12,0.9935705188776138,-0.466537940101064,-0.02855264779589992,-0.4150610081755063,-0.1440162688468017,-0.0,0.006429481122386097
2020-08-13,0.9957165509998146,-0.46767849420292834,-0.034844210136123065,-0.4090693795177001,-0.1477789905063943,-0.0,0.004283449000185341
2020-08-14,0.9959394001855095,-0.4698959084819128,-0.034339894877872826,-0.41121302689889727,-0.14576934968566424,-0.0,0.004060599814490364
2020-08-17,0.9963907851589087,-0.46963103512281645,-0.033967867675871885,-0.41155361230845383,-0.14727658960133647,-0.0,0.003609214841091427
2020-08-18,0.9968219901770605,-0.4701390895208221,-0.03471047092327376,-0.4124396384497916,-0.14633290684716663,-0.0,0.0031780098229394526
2020-08-19,0.996615695742793,-0.4717596318537321,-0.03128417837759756,-0.4136486514372975,-0.1468870591634165,-0.0,0.0033843042572071235
2020-08-20,0.9943912561120927,-0.4676213173357439,-0.02777663639725521,-0.4128692936680774,-0.1461971483749024,-0.0,0.005608743887907301
2020-08-21,0.9931010481493613,-0.4642769407140518,-0.0318948575171962,-0.40411071077628563,-0.14688421225024564,-0.0,0.006898951850638717
2020-08-24,0.9934446379186725,-0.4638533237734303,-0.03638225955136741,-0.4023558332479771,-0.1459797193485609,-0.0,0.006555362081327462
2020-08-25,0.9933639193839096,-0.46317384892675734,-0.03903817794527282,-0.40357201376372276,-0.142368507291496,-0.0,0.006636080616090447
2020-08-26,0.9935051630880184,-0.4640632683166694,-0.03898950991640714,-0.40351991476807075,-0.14229224717259464,-0.0,0.0064948369119816425
2020-08-27,0.9986291980808774,-0.48605312895922903,-0.031237667975159405,-0.4096828462832575,-0.14999896151369765,-0.0,0.0013708019191226866
2020-08-28,0.9979047381960003,-0.48585179653140814,-0.028773545763837026,-0.4102149199236578,-0.14967637540453074,-0.0,0.0020952618039996682
2020-08-31,0.9981113278817816,-0.48594910962600135,-0.029720642563612964,-0.40946826615748616,-0.15034660246565107,-0.0,0.0018886721182184217
2020-09-01,0.9973678210947378,-0.48514995129432736,-0.028601629049306722,-0.40877531140541773,-0.15005492341810195,-0.0,0.0026321789052622855
2020-09-02,1.0,-0.5009961621542269,-0.03194010443973744,-0.4114044837782858,-0.15284273221064112,-0.0,0.0
2020-09-03,1.0,-0.5029378436227808,-0.03380618625928568,-0.4150963193016326,-0.14661938137407143,-0.0,0.0
2020-09-04,1.0,-0.5124203352754348,-0.029383926130029655,-0.4207559472477546,-0.14079885577266896,-0.0,0.0
2020-09-08,1.0,-0.5142038873797039,-0.026217701686777433,-0.4236317307894792,-0.14178617305788951,-0.0,0.0
2020-09-09,1.0,-0.5104168856560221,-0.029200916601845817,-0.4190089768116551,-0.14367103243845522,-0.0,0.0
2020-09-10,1.0,-0.509327731092437,-0.02947478991596639,-0.4176890756302521,-0.14432773109243696,-0.0,0.0
2020-09-11,1.0,-0.5068197079066644,-0.02973392647305691,-0.41619103575625316,-0.14562699345308042,-0.0,0.0
2020-09-14,1.0,-0.5083354329386075,-0.03147308306038465,-0.41670865877215085,-0.14306710338456372,-0.0,0.0
2020-09-15,1.0,-0.5073927836350653,-0.032448439534590666,-0.41597009282984,-0.1443903053723695,-0.0,0.0
2020-09-16,1.0,-0.5065352609901655,-0.03229805833403379,-0.41502059342691433,-0.1475371942506514,-0.0,0.0
2020-09-17,1.0,-0.5034643487024439,-0.03539934492315445,-0.41332829428067525,-0.14741328630217518,-0.0,0.0
2020-09-18,1.0,-0.5034445097874486,-0.0351592035621272,-0.413698227337646,-0.14800890531798708,-0.0,0.0
2020-09-21,1.0,-0.5005040110882439,-0.037527825612163467,-0.4176991893821664,-0.14433617539585872,-0.0,0.0
2020-09-22,1.0,-0.5052280171327791,-0.027105904090031073,-0.4226925338036449,-0.1445578231292517,-0.0,0.0
2020-09-23,1.0,-0.5071413568578029,-0.02692711615206889,-0.4214870825456836,-0.14484352026885106,-0.0,0.0
2020-09-24,1.0,-0.5072269189620089,-0.02527848287146783,-0.42016824351255533,-0.1451257630745348,-0.0,0.0
2020-09-25,1.0,-0.5065022233408842,-0.02470844869536035,-0.42136504740330566,-0.14491568084570852,-0.0,0.0
2020-09-28,1.0,-0.5067995802728227,-0.02480587618048269,-0.42291710388247644,-0.14409233997901363,-0.0,0.0
2020-09-29,1.0,-0.5075638362602547,-0.02404481651664883,-0.4218753278361764,-0.14466754789030864,-0.0,0.0
2020-09-30,1.0,-0.5063479426799631,-0.025706025307969494,-0.4190270677951898,-0.14394955166345427,-0.0,0.0
2020-10-01,1.0,-0.5059796837365169,-0.028107655251858835,-0.418033301916431,-0.1423395119907844,-0.0,0.0
2020-10-02,1.0,-0.5039246467817896,-0.029408686551543693,-0.41844060701203556,-0.1413710099424385,-0.0,0.0
2020-10-05,1.0,-0.4990900914092079,-0.035831572782228545,-0.41314033509737064,-0.14368188758968353,-0.0,0.0
2020-10-06,1.0,-0.4980884534230263,-0.03536883447886854,-0.4095932479578833,-0.1460714061879792,-0.0,0.0
2020-10-07,1.0,-0.49665956824919616,-0.03795565576850808,-0.409265522568792,-0.1438890976658733,-0.0,0.0
2020-10-08,1.0,-0.4950069839681448,-0.03969395626159652,-0.40438217941501453,-0.14566264306710863,-0.0,0.0
2020-10-09,1.0,-0.49536178107606677,-0.03958641679347939,-0.4043901523837318,-0.1452335786204165,-0.0,0.0
2020-10-12,1.0,-0.49664261584018016,-0.038912290945489425,-0.4046794845059849,-0.14509738499395253,-0.0,0.0
2020-10-13,1.0,-0.49388299535232694,-0.041016235593255665,-0.4048060690690065,-0.14445301265084096,-0.0,0.0
2020-10-14,1.0,-0.4947688716602059,-0.04118210995790088,-0.4065691300904506,-0.14161560585219457,-0.0,0.0
2020-10-15,1.0,-0.49546752245399794,-0.041073624106528844,-0.405609852668431,-0.14172588409360867,-0.0,0.0
2020-10-16,1.0,-0.49464516397883074,-0.04185939909155311,-0.40544651414760186,-0.14164270533816728,-0.0,0.0
2020-10-19,1.0,-0.4943026768044996,-0.042412248724091245,-0.4025414019372982,-0.1438391834183939,-0.0,0.0
