Date,IWF,IWM,MTLS,MTUM,SPY,VLUE,VXX
2018-11-05,-0.5396608026967239,-1.4968924470662595,1.0,-0.0,-1.1878226061308332,-1.0427156852417572,0.0
2018-11-06,-0.5484006955788586,-1.5046108447067503,1.0,-0.0,-1.1825367550192338,-1.0339885124097592,0.0
2018-11-07,-0.5469523107695546,-1.504158332456048,1.0,-0.0,-1.1798610380040002,-1.0326876513317191,0.0
2018-11-08,-0.48373296714904407,-1.538660610541882,1.0,-0.0,-1.1850639062004857,-1.07399387345516,0.0
2018-11-09,-0.483605258989387,-1.5379375891018532,1.0,-0.0,-1.1850150483130049,-1.0735519298801415,0.0
2018-11-12,-0.4812073490813648,-1.5186876640419948,1.0,-0.0,-1.1839370078740157,-1.0655643044619423,0.0
2018-11-13,-0.4419797875097175,-1.5087846592381444,1.0,-0.0,-1.1795283752267425,-1.052448820938067,0.0
2018-11-14,-0.4428956368535599,-1.507824645040937,1.0,-0.0,-1.1793968286869105,-1.0518188413307077,0.0
2018-11-15,-0.44095750180953364,-1.5073415365525797,1.0,-0.0,-1.1803846551545858,-1.041412470271947,0.0
2018-11-16,-0.44060887512899893,-1.5012383900928792,1.0,-0.0,-1.1771929824561405,-1.0409700722394222,0.0
2018-11-19,-0.44480000000000003,-1.5004387096774194,1.0,-0.0,-1.175483870967742,-1.0406193548387097,0.0
2018-11-20,-0.3811229973895685,-1.4869222500895736,1.0,-0.0,-1.180375697394687,-1.0701233556840868,0.0
2018-11-21,-0.3849302607640995,-1.4721043056397818,1.0,-0.0,-1.1681827370123308,-1.0283505154639176,0.0
2018-11-23,-0.38545675511444194,-1.4800992505570185,1.0,-0.0,-1.1681689284990886,-1.0300789953413003,0.0
2018-11-26,-0.3842259795484459,-1.4866356181026628,1.0,-0.0,-1.1648273767338262,-1.0265768958185684,0.0
2018-11-27,-0.3653661737243224,-1.4999747640438097,1.0,-0.0,-1.1609044566698632,-1.0209458436380154,0.0
2018-11-28,-0.36553603876438523,-1.5015142337976985,1.0,-0.0,-1.159852614577024,-1.0204926307288513,0.0
2018-11-29,-0.3212617983109787,-1.4760059612518628,1.0,-0.0,-1.1482861400894186,-1.0221559860904124,0.0
2018-11-30,-0.3208840327787435,-1.4763347405016143,1.0,-0.0,-1.14884529426372,-1.0203625527688105,0.0
2018-12-03,-0.3168321747765641,-1.478351539225422,1.0,-0.0,-1.1496524329692155,-1.0204071499503475,0.0
2018-12-04,-0.30695811285297464,-1.4800454972553285,1.0,-0.0,-1.1427723653627417,-1.0155778645962117,0.0
2018-12-06,-0.29352635629088114,-1.379472874182378,1.0,-0.0,-1.1610234705656022,-0.9755675259715275,0.0
2018-12-07,-0.28852080123266566,-1.3822708012326657,1.0,-0.0,-1.1637615562403698,-0.9805469953775038,0.0
2018-12-10,-0.23784299689811503,-1.400858983536149,1.0,-0.0,-1.1759007396802672,-0.9575280362681938,0.0
2018-12-11,-0.24677804295942724,-1.3978997613365156,1.0,-0.0,-1.1785202863961814,-0.9500715990453461,0.0
2018-12-12,-0.2473508353221957,-1.3976610978520287,1.0,-0.0,-1.1784248210023867,-0.9498806682577566,0.0
2018-12-13,-0.2505051476955643,-1.4134513614933129,1.0,-0.0,-1.1839699797940924,-0.9630039449629558,0.0
2018-12-14,-0.2477179425259599,-1.432359333494325,1.0,-0.0,-1.1814537551316107,-0.9682202366578121,0.0
2018-12-17,-0.183516203113039,-1.5320234753763715,1.0,-0.0,-1.2464404184741005,-1.1413625924980861,0.0
2018-12-18,-0.15527666277120064,-1.5175041918601695,1.0,-0.0,-1.251054316345714,-1.15725826939688,0.0
2018-12-19,-0.2674385281137158,-1.6809766722072563,1.0,-0.0,-1.445176821230011,-1.3379950707858086,0.0
2018-12-20,-0.26169172035313765,-1.7148651873061322,1.0,-0.0,-1.5799928418038653,-1.4086136960152706,0.0
2018-12-21,-0.25291161690806974,-1.706355305941472,1.0,-0.0,-1.570854271356784,-1.3818504286136566,0.0
2018-12-24,-0.17752463842314092,-1.7813259951363112,1.0,-0.0,-1.7756303596569818,-1.6651094329962879,0.0
2018-12-26,-0.17452830188679244,-1.7666666666666666,1.0,-0.0,-1.722264150943396,-1.6258490566037738,0.0
2018-12-27,-0.04856697445736898,-1.6957668785226045,1.0,-0.0,-1.588679697805492,-1.6629092217292238,0.0
2018-12-28,-0.04073807812125568,-1.7034507548526239,1.0,-0.0,-1.5877665947759403,-1.6588785046728969,0.0
2018-12-31,-0.04205355538249566,-1.7020307913496675,1.0,-0.0,-1.587551668363985,-1.6588390343257653,0.0
2019-01-02,-0.0338942451643811,-1.7033355290735974,1.0,-0.0,-1.5861428828073536,-1.6650697646565664,0.0
2019-01-03,-0.0478755236385398,-1.6980251346499102,1.0,-0.0,-1.5952124476361462,-1.6433273488928786,0.0
2019-01-04,-0.0,-1.7125059326056007,1.0,-0.0,-1.5644874228761274,-1.6555529188419553,0.0
2019-01-07,-0.0,-1.6285878300803676,1.0,-0.0,-1.5211251435132032,-1.5908151549942593,0.0
2019-01-08,-0.0,-1.6042524005486967,1.0,-0.0,-1.5286922725194327,-1.5826474622770919,0.0
2019-01-09,-0.0,-1.5850378895789414,1.0,-0.0,-1.5244145632727482,-1.588228590963478,0.0
2019-01-10,-0.0,-1.5807534714318237,1.0,-0.0,-1.5248691099476441,-1.5852492601866606,0.0
2019-01-11,-0.0,-1.6715560444933384,1.0,-0.0,-1.6906857352401907,-1.7495416208287498,0.0
2019-01-14,-0.0,-1.672707236439329,1.0,-0.0,-1.6935839353495774,-1.7559079221256275,0.0
2019-01-15,-0.0,-1.6657872131549882,1.0,-0.0,-1.692968462388023,-1.776966498956927,0.0
2019-01-16,-0.0,-1.6433485540334853,1.0,-0.0,-1.6768949771689496,-1.768036529680365,0.0
2019-01-17,-0.0,-1.6534073196583325,1.0,-0.0,-1.74798927613941,-1.833406072697799,0.0
2019-01-18,-0.0,-1.6651865008880995,1.0,-0.0,-1.784762750570921,-1.8935549352956103,0.0
2019-01-22,-0.0,-1.6726554787759131,1.0,-0.0,-1.9485357025337282,-1.9599210266535045,0.0
2019-01-23,-0.0,-1.5684258774227344,1.0,-0.0,-1.9514143530644317,-2.0280906233630174,0.0
2019-01-24,-0.0,-1.5396123325094315,1.0,-0.0,-1.9623390139196049,-2.0025367503577467,0.0
2019-01-25,-0.0,-1.4875916525662718,1.0,-0.0,-2.3622391426959957,-2.200296108291032,0.0
2019-01-28,-0.0,-1.4111961057023643,1.0,-0.0,-2.38894297635605,-2.1539638386648123,0.0
2019-01-29,-0.0,-1.3990023185554694,1.0,-0.0,-2.435396613503829,-2.191596992903815,0.0
2019-01-30,-0.0,-1.3968789540278364,1.0,-0.0,-2.434626739772248,-2.197877126388303,0.0
2019-01-31,-0.0,-1.4239342435218725,1.0,-0.0,-2.3360964056840348,-2.205628308721092,0.0
2019-02-01,-0.0,-1.4199484212727402,1.0,-0.0,-2.3550568063009694,-2.1950930508120168,0.0
2019-02-04,-0.0,-1.4219895287958115,1.0,-0.0,-2.3539267015706806,-2.204956369982548,0.0
2019-02-05,-0.0,-1.391109868604976,1.0,-0.0,-2.3493150684931505,-2.2487419625384395,0.0
2019-02-06,-0.0,-1.291791860147501,1.0,-0.0,-2.3145998361103524,-2.222343621961213,0.0
2019-02-07,-0.0,-1.274949083503055,1.0,-0.0,-2.310726408689749,-2.203258655804481,0.0
2019-02-08,-0.0,-1.2645578231292518,1.0,-0.0,-2.3319047619047617,-2.2062585034013606,0.0
2019-02-11,-0.0,-1.2455241219078856,1.0,-0.0,-2.354106874402077,-2.233770671040044,0.0
2019-02-12,-0.0,-1.2781789423010796,1.0,-0.0,-2.3666872979850075,-2.232239873461247,0.0
2019-02-13,-0.0,-1.303773974015261,1.0,-0.0,-2.3572557915721455,-2.2131711005705648,0.0
2019-02-14,-0.0,-1.2103821394329544,1.0,-0.0,-2.412135323928229,-2.2258594713053004,0.0
2019-02-15,-0.0,-1.2505492996429552,1.0,-0.0,-2.4002334523482562,-2.2153941224938203,0.0
2019-02-19,-0.0,-1.2344586249485383,1.0,-0.0,-2.413887745299849,-2.213187868807465,0.0
2019-02-20,-0.0,-1.2234560285146345,1.0,-0.0,-2.4251833573240114,-2.205840016450751,0.0
2019-02-21,-0.0,-1.1937380366420565,1.0,-0.0,-2.4245283018867925,-2.218006562756358,0.0
2019-02-22,-0.0,-1.183967112024666,1.0,-0.0,-2.4395340870161015,-2.228091812264474,0.0
2019-02-25,-0.0,-1.1857024336283188,1.0,-0.0,-2.4744192477876106,-2.253595132743363,0.0
2019-02-26,-0.0,-1.1868512110726646,1.0,-0.0,-2.474256055363322,-2.2592387543252594,0.0
2019-02-27,-0.0,-1.179847645429363,1.0,-0.0,-2.4921745152354573,-2.2532548476454295,0.0
2019-02-28,-0.0,-1.1783585193400805,1.0,-0.0,-2.4905725772910023,-2.262997365867184,0.0
2019-03-01,-0.0,-1.1872275652113748,1.0,-0.0,-2.485919878225974,-2.2457621255102747,0.0
2019-03-04,-0.0,-1.1749463036097831,1.0,-0.0,-2.471281091942077,-2.2822697983787155,0.0
2019-03-05,-0.0,-1.1591714742475847,1.0,-0.0,-2.50038228956697,-2.2910961284492948,0.0
2019-03-06,-0.0,-1.1540867389491243,1.0,-0.0,-2.508965804837364,-2.287183764247984,0.0
2019-03-07,-0.0,-1.257185757185757,1.0,-0.0,-2.5238810238810236,-2.3689403689403687,0.0
2019-03-08,-0.0,-1.2237822971701529,1.0,-0.0,-2.6193095462111895,-2.3944416298762397,0.0
2019-03-11,-0.0,-1.2443984323005253,1.0,-0.0,-2.664053834208386,-2.486356577682467,0.0
2019-03-12,-0.0,-1.1373339304373786,1.0,-0.0,-2.7128675921779375,-2.6135990446335273,0.0
2019-03-13,-0.0,-1.183033033033033,1.0,-0.0,-2.7215465465465463,-2.6029279279279276,0.0
2019-03-14,-0.0,-1.1847498714464115,1.0,-0.0,-2.615808418423566,-2.5453610519356493,0.0
2019-03-15,-0.0,-1.1632866871211556,1.0,-0.0,-2.6997680161640347,-2.6202948439721623,0.0
2019-03-18,-0.0,-1.244640799077987,1.0,-0.0,-2.7668843641951595,-2.6719170188244337,0.0
2019-03-19,-0.0,-1.2601084430673897,1.0,-0.0,-2.7747482571649886,-2.7110766847405112,0.0
2019-03-20,-0.0,-1.246528319550632,1.0,-0.0,-2.7870182555780936,-2.7679045092838197,0.0
2019-03-21,-0.0,-1.2465507833814018,1.0,-0.0,-2.812534102424195,-2.735754930236184,0.0
2019-03-22,-0.0,-1.2362309744233484,1.0,-0.0,-2.892201474972541,-2.7170877137925626,0.0
2019-03-25,-0.0,-1.0565603923973022,1.0,-0.0,-2.9176118945432243,-2.6897608828939297,0.0
2019-03-26,-0.0,-1.0845124282982792,1.0,-0.0,-2.865544933078394,-2.6980497131931163,0.0
2019-03-27,-0.0,-1.048870164687859,1.0,-0.0,-2.9033320566832628,-2.707698199923401,0.0
2019-03-28,-0.0,-1.032713868837352,1.0,-0.0,-2.9037014283520195,-2.742896636461373,0.0
2019-03-29,-0.0,-1.0274035517452542,1.0,-0.0,-2.888242498469075,-2.738900796080833,0.0
2019-04-01,-0.0,-1.041097979412886,1.0,-0.0,-2.862981319100267,-2.720777735417461,0.0
2019-04-02,-0.0,-1.0833269744372378,1.0,-0.0,-2.9107974055703933,-2.636550934757726,0.0
2019-04-03,-0.0,-1.0712659380692169,1.0,-0.0,-2.919171220400729,-2.5991955069823924,0.0
2019-04-04,-0.0,-1.074220833650842,1.0,-0.0,-2.9122151946963344,-2.633772765373771,0.0
2019-04-05,-0.0,-1.0426759814716378,1.0,-0.0,-2.9131293188548866,-2.637861644771813,0.0
2019-04-08,-0.0,-1.0259897249924448,1.0,-0.0,-2.8964188576609247,-2.632744031429435,0.0
2019-04-09,-0.0,-1.0273556231003038,1.0,-0.0,-2.9326747720364743,-2.6388297872340427,0.0
2019-04-10,-0.0,-1.0062220198801124,1.0,-0.0,-2.965020107747174,-2.616511116169664,0.0
2019-04-11,-0.0,-0.9633348547086567,1.0,-0.0,-3.0362848014605204,-2.607333029058269,0.0
2019-04-12,-0.0,-0.9579946828712497,1.0,-0.0,-3.0338017470565894,-2.60417774401823,0.0
2019-04-15,-0.0,-0.9670388091440723,1.0,-0.0,-3.0076706918812177,-2.6200349358244095,0.0
2019-04-16,-0.0,-0.9660423328765035,1.0,-0.0,-3.024516522003959,-2.62319171615654,0.0
2019-04-17,-0.0,-0.9441097979412887,1.0,-0.0,-3.046282882195959,-2.6344643537933665,0.0
2019-04-18,-0.0,-0.9421771302158821,1.0,-0.0,-3.0362346479517885,-2.6499351590510334,0.0
2019-04-22,-0.0,-0.9563114250614251,1.0,-0.0,-3.0547450859950858,-2.667152948402949,0.0
2019-04-23,-0.0,-0.9727781611839583,1.0,-0.0,-3.054827083812591,-2.6405183651560464,0.0
2019-04-24,-0.0,-0.9341308181887892,1.0,-0.0,-3.062188482478337,-2.6717276282493674,0.0
2019-04-25,-0.0,-0.9582914960994825,1.0,-0.0,-3.099636981540125,-2.6658685409747434,0.0
2019-04-26,-0.0,-0.954772301933874,1.0,-0.0,-3.113849033063007,-2.7292576419213974,0.0
2019-04-29,-0.0,-0.9324009324009322,1.0,-0.0,-3.099611499611499,-2.7380730380730376,0.0
2019-04-30,-0.0,-0.9327430879155016,1.0,-0.0,-3.1009630319975146,-2.7326809568188875,0.0
2019-05-01,-0.0,-0.9170024798512091,1.0,-0.0,-3.1209702417854928,-2.7115623062616243,0.0
2019-05-02,-0.0,-0.9200929152148666,1.0,-0.0,-3.0941540843979873,-2.72861014324429,0.0
2019-05-03,-0.0,-0.9221955562437099,1.0,-0.0,-3.092281489509948,-2.72718123403267,0.0
2019-05-06,-0.0,-0.8598411841800941,1.0,-0.0,-3.0999922904941797,-2.749595250944415,0.0
2019-05-07,-0.0,-0.8634507205055098,1.0,-0.0,-3.0916236418278493,-2.750866918394082,0.0
2019-05-08,-0.0,-0.8682994454713493,1.0,-0.0,-3.0666974738139245,-2.766789895255699,0.0
2019-05-09,-0.0,-0.8774988377498838,1.0,-0.0,-3.0791104912443825,-2.791724779172478,0.0
2019-05-10,-0.0,-0.8776508972267536,1.0,-0.0,-3.0874698982366193,-2.8030762060125842,0.0
2019-05-13,-0.0,-0.8705964693988645,1.0,-0.0,-3.0958861497783654,-2.810094097519247,0.0
2019-05-14,-0.0,-0.7229801424890102,1.0,-0.14968925269061695,-2.979839320903441,-2.726693951796271,0.0
2019-05-15,-0.0,-0.7313308617689339,1.0,-0.17961715971854428,-2.985246273738367,-2.6698191722781264,0.0
2019-05-16,-0.0,-0.7379869637714113,1.0,-0.1914506593906321,-2.975367591329392,-2.6743974533879036,0.0
2019-05-17,-0.0,-0.7050891360658236,1.0,-0.23449641932043275,-2.9795825079993907,-2.699299101020875,0.0
2019-05-20,-0.0,-0.6902062247926337,1.0,-0.2451107221672628,-2.974963853588007,-2.699337949927707,0.0
2019-05-21,-0.0,-0.6908994226678821,1.0,-0.25698875721665143,-2.9550288666058946,-2.6935581890003037,0.0
2019-05-22,-0.0,-0.6607629427792916,1.0,-0.2848168331819558,-2.9445201332122313,-2.6787768695125647,0.0
2019-05-23,-0.0,-0.6465432565168114,1.0,-0.30940687570834907,-2.952474499433321,-2.647147714393653,0.0
2019-05-24,-0.0,-0.5707010185739965,1.0,-0.347363690832834,-2.920311563810665,-2.6510635110844816,0.0
2019-05-28,-0.0,-0.5584512843555755,1.0,-0.35130682243690553,-2.9241368980753384,-2.6551336778252077,0.0
2019-05-29,-0.0,-0.5937970490816019,1.0,-0.3620144534778681,-2.959801264679313,-2.612240289069557,0.0
2019-05-30,-0.0,-0.5935692284576666,1.0,-0.34745699045901884,-2.9612350687401396,-2.6103974156712493,0.0
2019-05-31,-0.0,-0.5837894578990778,1.0,-0.3512034190597586,-2.9530629077003825,-2.609957261753018,0.0
2019-06-03,-0.0,-0.5834138366649327,1.0,-0.3631567214089321,-2.92539198929925,-2.559114215649848,0.0
2019-06-04,-0.0,-0.571460540056691,1.0,-0.39034760554975384,-2.979263016559749,-2.5183499925406534,0.0
2019-06-05,-0.0,-0.535261808861223,1.0,-0.44899304284145003,-2.968656169901135,-2.370413767850604,0.0
2019-06-06,-0.0,-0.5488474204171241,1.0,-0.4314672521039151,-2.954555433589462,-2.383095499451153,0.0
2019-06-07,-0.0,-0.5877829048560755,1.0,-0.4349227276056544,-2.9285871237090744,-2.373104812129202,0.0
2019-06-10,-0.0,-0.5939700704225352,1.0,-0.4001613849765258,-2.938967136150235,-2.402582159624413,0.0
2019-06-11,-0.0,-0.5900036751194413,1.0,-0.47445791988239616,-2.90356486585814,-2.382212421903712,0.0
2019-06-12,-0.0,-0.5858511422254975,1.0,-0.4674281503316139,-2.9157700810611646,-2.4000736919675756,0.0
2019-06-13,-0.0,-0.624455438233774,1.0,-0.4988554973048807,-2.8902754190356643,-2.3703758399173007,0.0
2019-06-14,-0.0,-0.6025413711583923,1.0,-0.528442671394799,-2.908909574468085,-2.347813238770686,0.0
2019-06-17,-0.0,-0.5731443491234613,1.0,-0.5365162252890712,-2.9794106676613206,-2.3708317791868705,0.0
2019-06-18,-0.0,-0.6025803564769932,1.0,-0.5352375270340817,-2.965843836229398,-2.3540159594302335,0.0
2019-06-19,-0.0,-0.5725530966879548,1.0,-0.5725530966879548,-2.954403683350661,-2.326600326748849,0.0
2019-06-20,-0.0,-0.5894118521823184,1.0,-0.560264703695442,-2.9555357275633876,-2.330284779537512,0.0
2019-06-21,-0.0,-0.59115482805226,1.0,-0.5729839315212495,-2.99954948190419,-2.344946688691996,0.0
2019-06-24,-0.0,-0.535056737055685,1.0,-0.5780416322236417,-2.9891034793717592,-2.4126399639287595,0.0
2019-06-25,-0.0,-0.5209256893831241,1.0,-0.5800586069576977,-2.995942595236306,-2.4168607709069048,0.0
2019-06-26,-0.0,-0.5155181483429774,1.0,-0.5539189900052603,-2.962876681445856,-2.482527992785752,0.0
2019-06-27,-0.0,-0.507656332503583,1.0,-0.6002866410198386,-2.9794825375273444,-2.4557592215433357,0.0
2019-06-28,-0.0,-0.5090936533091843,1.0,-0.5964832842804317,-2.9830201494226856,-2.4580786355746738,0.0
2019-07-01,-0.0,-0.5112355299992434,1.0,-0.5919648936975108,-2.9900885223575697,-2.472648861314973,0.0
2019-07-02,-0.0,-0.5447585840976276,1.0,-0.5794739634654742,-2.9756689153338893,-2.479875691654666,0.0
2019-07-03,-0.0,-0.6022061092255476,1.0,-0.5450478247454489,-3.021135452020981,-2.5452792348040725,0.0
2019-07-05,-0.0,-0.536953358351842,1.0,-0.563988665083863,-3.0068928544075977,-2.5509688289806234,0.0
2019-07-08,-0.0,-0.5517425049459748,1.0,-0.5418505554710089,-2.9710089788464464,-2.5445137726373455,0.0
2019-07-09,-0.0,-0.5239473083073174,1.0,-0.5491509936800426,-2.9720551283027485,-2.5691768826619965,0.0
2019-07-10,-0.0,-0.47294421644626844,1.0,-0.5418756649946801,-3.012767897856817,-2.5723514211886305,0.0
2019-07-11,-0.0,-0.4788581895893757,1.0,-0.5473210196916501,-3.023660509845825,-2.5825828117844605,0.0
2019-07-12,-0.0,-0.47407407407407404,1.0,-0.5474608629247805,-3.027262313860252,-2.5877052310042,0.0
2019-07-15,-0.0,-0.4964772553224077,1.0,-0.5802573135242763,-3.039975493950069,-2.5415071220707612,0.0
2019-07-16,-0.0,-0.49980847314793536,1.0,-0.5994024362215583,-3.0346280548532905,-2.5272351183635946,0.0
2019-07-17,-0.0,-0.5353666947658825,1.0,-0.5822668403709097,-3.030040616139168,-2.515671698980765,0.0
2019-07-18,-0.0,-0.5331548757170171,1.0,-0.5845506692160611,-3.0280688336520076,-2.5023326959847036,0.0
2019-07-19,-0.0,-0.5413505020311182,1.0,-0.5930865333026749,-3.033877519736338,-2.496282670345673,0.0
2019-07-22,-0.0,-0.5166730548102721,1.0,-0.5802989651207359,-3.043541586814871,-2.525258719816021,0.0
2019-07-23,-0.0,-0.5092180058380704,1.0,-0.5881087724688893,-3.05453986787525,-2.5298048855430944,0.0
2019-07-24,-0.0,-0.5060111800290986,1.0,-0.603798146871889,-3.0385940730530665,-2.5091507772417487,0.0
2019-07-25,-0.0,-0.46702793466646314,1.0,-0.6211265455655625,-3.067317966722638,-2.476950083956648,0.0
2019-07-26,-0.0,-0.4307480284817395,1.0,-0.634867161779343,-3.098078248219891,-2.492688155577674,0.0
2019-07-29,-0.0,-0.41281029727244867,1.0,-0.6406680968433957,-3.0938553478394115,-2.514327306159976,0.0
2019-07-30,-0.0,-0.41660284882830445,1.0,-0.6481850206769797,-3.0810997089906573,-2.5122530249655384,0.0
2019-07-31,-0.0,-0.42309167625623323,1.0,-0.6497123130034523,-3.08162639048715,-2.5171461449942463,0.0
2019-08-01,-0.0,-0.45984396512161546,1.0,-0.644026311763806,-3.058360104023252,-2.486538167355056,0.0
2019-08-02,-0.0,-0.4176980198019802,1.0,-0.7224628712871286,-3.0904238861386135,-2.5045637376237626,0.0
2019-08-05,-0.0,-0.41667312911981386,1.0,-0.7167894532764637,-3.1012020162853817,-2.5202791779759597,0.0
2019-08-06,-0.0,-0.4138220054861323,1.0,-0.6973483693995733,-2.9923803718378545,-2.516001219140506,0.0
2019-08-07,-0.0,-0.4788161993769471,1.0,-0.6419781931464176,-3.0471962616822434,-2.620249221183801,0.0
2019-08-08,-0.0,-0.4775223996883522,1.0,-0.6427736657576939,-3.0497857421114145,-2.6211141410206467,0.0
2019-08-09,-0.0,-0.42911402216882405,1.0,-0.6211146422757926,-3.022323850864274,-2.678707076970777,0.0
2019-08-12,-0.0,-0.41236954000773096,1.0,-0.6408967916505606,-3.0338616157711638,-2.6438345574023967,0.0
2019-08-13,-0.0,-0.4063029742641393,1.0,-0.6293727847125905,-3.0357528124518414,-2.6339189397441825,0.0
2019-08-14,-0.0,-0.42769607843137253,1.0,-0.6215533088235293,-2.9935661764705883,-2.616498161764706,0.0
2019-08-15,-0.0,-0.48629116376098935,1.0,-0.6419311578006258,-2.8921919237073457,-2.4300402324541794,0.0
2019-08-16,-0.0,-0.49146477823332096,1.0,-0.6426388371226239,-2.885501304509877,-2.4348117778606038,0.0
2019-08-19,-0.0,-0.44142413945929976,1.0,-0.6509085537006943,-2.8860245235633033,-2.4082582360762297,0.0
2019-08-20,-0.0,-0.4428036147233855,1.0,-0.655425758577621,-2.8675336125192854,-2.3812357651899196,0.0
2019-08-21,-0.0,-0.45086832270828753,1.0,-0.6525976405070711,-2.861434747563567,-2.3626438044991573,0.0
2019-08-22,-0.0,-0.4549177330895795,1.0,-0.6380255941499084,-2.854917733089579,-2.3647531992687383,0.0
2019-08-23,-0.0,-0.45157278712509147,1.0,-0.6386978785662034,-2.8551572787125092,-2.369934162399415,0.0
2019-08-26,-0.0,-0.394364151354492,1.0,-0.6492846248819811,-2.878422543394582,-2.340620233858668,0.0
2019-08-27,-0.0,-0.38419717288872784,1.0,-0.6409568684305909,-2.8704603117071406,-2.3533889090250093,0.0
2019-08-28,-0.0,-0.365360944174933,1.0,-0.6539714720150603,-2.8785026428209397,-2.3426978495402215,0.0
2019-08-29,-0.0,-0.33212839791787163,1.0,-0.6709803354540197,-2.889893001735107,-2.336610757663389,0.0
2019-08-30,-0.0,-0.3097275145589187,1.0,-0.6803508519663528,-2.887051549356532,-2.312531454453951,0.0
2019-09-03,-0.0,-0.3234024179620035,1.0,-0.6938687392055268,-2.883779504893494,-2.295264824409902,0.0
2019-09-04,-0.0,-0.27759437347495336,1.0,-0.7224056265250467,-2.866154729438783,-2.310535381082245,0.0
2019-09-05,-0.0,-0.32117315610778013,1.0,-0.7184858773387273,-2.920176262370873,-2.2641046016036985,0.0
2019-09-06,-0.0,-0.2979353161998267,1.0,-0.7577967080565983,-2.964337279815189,-2.1991048224083163,0.0
2019-09-09,-0.0,-0.3167362210389984,1.0,-0.7561519643114117,-2.9458195423801987,-2.1766441214563246,0.0
2019-09-10,-0.0,-0.2941642081024681,1.0,-0.8325537885874649,-2.9545945168021874,-2.1144131827013024,0.0
