Date,IWF,IWM,MTUM,SPY,TR,VLUE,VXX
2019-02-04,-0.0,-0.33711428505289476,-0.0,-0.6542512558161069,1.0,-0.3234797101784764,0.0
2019-02-05,-0.0,-0.3340493844270436,-0.0,-0.6526921211281269,1.0,-0.3231007322199894,0.0
2019-02-06,-0.0,-0.3370075101097631,-0.0,-0.6567764298093587,1.0,-0.31701906412478337,0.0
2019-02-07,-0.0,-0.33753841177421967,-0.0,-0.6545828423557681,1.0,-0.31838451052424854,0.0
2019-02-08,-0.0,-0.34280281069548485,-0.0,-0.6728508151480718,1.0,-0.303402054683333,0.0
2019-02-11,-0.0,-0.33858762718573193,-0.0,-0.6864187757572936,1.0,-0.30335979883117187,0.0
2019-02-12,-0.0,-0.3333566449868289,-0.0,-0.6903513066181785,1.0,-0.30745739795323684,0.0
2019-02-13,-0.0,-0.33661408162315604,-0.0,-0.6871887942668342,1.0,-0.3029689608636977,0.0
2019-02-14,-0.0,-0.32080756214260703,-0.0,-0.7047496790757382,1.0,-0.3084373905940016,0.0
2019-02-15,-0.0,-0.31710047579065215,-0.0,-0.705919395465995,1.0,-0.3092872469446777,0.0
2019-02-19,-0.0,-0.30243178709692375,-0.0,-0.7135869439228505,1.0,-0.3021767855900967,0.0
2019-02-20,-0.0,-0.30392065561557086,-0.0,-0.7120040975973179,1.0,-0.31225554106910036,0.0
2019-02-21,-0.0,-0.33603670405042174,-0.0,-0.697840392992863,1.0,-0.28327463156919086,0.0
2019-02-22,-0.0,-0.32319330063847507,-0.0,-0.7193254372166189,1.0,-0.27079670583880816,0.0
2019-02-25,-0.0,-0.32002503999443555,-0.0,-0.7237253947276899,1.0,-0.27476756857016993,0.0
2019-02-26,-0.0,-0.3217140732478156,-0.0,-0.7345696226064324,1.0,-0.26756832124930285,0.0
2019-02-27,-0.0,-0.3207855221100559,-0.0,-0.7056591625083358,1.0,-0.27311610366316375,0.0
2019-02-28,-0.0,-0.32414142344167207,-0.0,-0.7084752785194733,1.0,-0.26919712733634105,0.0
2019-03-01,-0.0,-0.3217603237376989,-0.0,-0.7123149084889175,1.0,-0.2651981973696312,0.0
2019-03-04,-0.0,-0.32147432964217076,-0.0,-0.6874942802233,1.0,-0.2789191909947836,0.0
2019-03-05,-0.0,-0.32219998619833,-0.0,-0.6902905251535436,1.0,-0.2877648195431647,0.0
2019-03-06,-0.0,-0.31785122445221875,-0.0,-0.6992726937948812,1.0,-0.28445498066654396,0.0
2019-03-07,-0.0,-0.3023063493522007,-0.0,-0.7174492327483231,1.0,-0.27740512726270333,0.0
2019-03-08,-0.0,-0.2969618676324714,-0.0,-0.739901727836859,1.0,-0.2699946942259337,0.0
2019-03-11,-0.0,-0.2984437692789387,-0.0,-0.7384558294872092,1.0,-0.2823712224876499,0.0
2019-03-12,-0.0,-0.27202534616287255,-0.0,-0.754541187514668,1.0,-0.32030039896737855,0.0
2019-03-13,-0.0,-0.28592680047225505,-0.0,-0.7552774498229043,1.0,-0.32009445100354195,0.0
2019-03-14,-0.0,-0.28734953976870425,-0.0,-0.7548501298088269,1.0,-0.31796082133585085,0.0
2019-03-15,-0.0,-0.2883442860193115,-0.0,-0.7549287086901852,1.0,-0.32914996085502124,0.0
2019-03-18,-0.0,-0.29767452976745296,-0.0,-0.7592791759279175,1.0,-0.3330226333022633,0.0
2019-03-19,-0.0,-0.297434424660157,-0.0,-0.7600516944284893,1.0,-0.3357744591231093,0.0
2019-03-20,-0.0,-0.2936878668103965,-0.0,-0.7621032458977123,1.0,-0.33970535393460294,0.0
2019-03-21,-0.0,-0.2925318151373074,-0.0,-0.7747344751698402,1.0,-0.32484929671801743,0.0
2019-03-22,-0.0,-0.289413243720233,-0.0,-0.7958561999854943,1.0,-0.332350168024563,0.0
2019-03-25,-0.0,-0.2413132956829712,-0.0,-0.8191586101273093,1.0,-0.3325835167990811,0.0
2019-03-26,-0.0,-0.25204641756548535,-0.0,-0.8176762326656394,1.0,-0.33782742681047767,0.0
2019-03-27,-0.0,-0.24523396880415946,-0.0,-0.8228384363566339,1.0,-0.33903812824956675,0.0
2019-03-28,-0.0,-0.23988258505365478,-0.0,-0.814445888070834,1.0,-0.3517155093595111,0.0
2019-03-29,-0.0,-0.23282497835081306,-0.0,-0.8163186760319446,1.0,-0.356321562590205,0.0
2019-04-01,-0.0,-0.2402878736821836,-0.0,-0.8177441871660328,1.0,-0.3489625956770808,0.0
2019-04-02,-0.0,-0.24967577693453097,-0.0,-0.8291704692828666,1.0,-0.32283010711369425,0.0
2019-04-03,-0.0,-0.2504981633975944,-0.0,-0.8280075864883681,1.0,-0.3222817084003553,0.0
2019-04-04,-0.0,-0.2503230128726612,-0.0,-0.8326075513231566,1.0,-0.3097813083217687,0.0
2019-04-05,-0.0,-0.2517351969747738,-0.0,-0.829448087693265,1.0,-0.3121918529510315,0.0
2019-04-08,-0.0,-0.2509147435130934,-0.0,-0.826091115628363,1.0,-0.31448044959942606,0.0
2019-04-09,-0.0,-0.24330099884748366,-0.0,-0.8535583941605839,1.0,-0.3042162888974261,0.0
2019-04-10,-0.0,-0.23948974198818046,-0.0,-0.850213808677269,1.0,-0.31264113775044444,0.0
2019-04-11,-0.0,-0.23402976462385494,-0.0,-0.8614430312793018,1.0,-0.30880196186858366,0.0
2019-04-12,-0.0,-0.23198323012794256,-0.0,-0.8631906127267909,1.0,-0.3142664385707057,0.0
2019-04-15,-0.0,-0.23160100183026686,-0.0,-0.8634765436855794,1.0,-0.31314420576052404,0.0
2019-04-16,-0.0,-0.23180201756295812,-0.0,-0.8754384691680576,1.0,-0.3118997508285555,0.0
2019-04-17,-0.0,-0.24519381527848133,-0.0,-0.8760884772173578,1.0,-0.29085558530525607,0.0
2019-04-18,-0.0,-0.23758318063458386,-0.0,-0.8752772687819462,1.0,-0.2981965474009065,0.0
2019-04-22,-0.0,-0.24119085286926506,-0.0,-0.8646867059782348,1.0,-0.29114530897933744,0.0
2019-04-23,-0.0,-0.26076908415133904,-0.0,-0.8524730772896217,1.0,-0.2692985800057181,0.0
2019-04-24,-0.0,-0.25286645416052145,-0.0,-0.8532042437794377,1.0,-0.2727294352728484,0.0
2019-04-25,-0.0,-0.2559685489635454,-0.0,-0.8628067667381463,1.0,-0.2638789611627353,0.0
2019-04-26,-0.0,-0.2481019911187509,-0.0,-0.8826576899202597,1.0,-0.25669674831686007,0.0
2019-04-29,-0.0,-0.2398989898989899,-0.0,-0.8788593481989708,1.0,-0.26355536497045934,0.0
2019-04-30,-0.0,-0.22743013804049828,-0.0,-0.9049348275696214,1.0,-0.272521764224905,0.0
2019-05-01,-0.0,-0.21637384792626727,-0.0,-0.9186347926267281,1.0,-0.26514496927803377,0.0
2019-05-02,-0.0,-0.21519959672579753,-0.0,-0.9246501356249549,1.0,-0.2606159533354137,0.0
2019-05-03,-0.0,-0.20831732616212062,-0.0,-0.9303447944679215,1.0,-0.2624135612754514,0.0
2019-05-06,-0.0,-0.21386076860336803,-0.0,-0.9300484575157126,1.0,-0.25500167922084155,0.0
2019-05-07,-0.0,-0.21468183773963762,-0.0,-0.9226705550509156,1.0,-0.2530238561935268,0.0
2019-05-08,-0.0,-0.21777090519804923,-0.0,-0.8918282383727846,1.0,-0.26939455215891517,0.0
2019-05-09,-0.0,-0.21918886054219022,-0.0,-0.8884623637967621,1.0,-0.27667437590901506,0.0
2019-05-10,-0.0,-0.2189511323003576,-0.0,-0.8915137067938022,1.0,-0.2733015494636472,0.0
2019-05-13,-0.0,-0.21676920875661754,-0.0,-0.8936185434253828,1.0,-0.2743120141174226,0.0
2019-05-14,-0.0,-0.18176243041796397,-0.0,-0.9003443721105765,1.0,-0.2765826964808001,0.0
2019-05-15,-0.0,-0.17829457364341086,-0.0,-0.9099691336207911,1.0,-0.2679720081996183,0.0
2019-05-16,-0.0,-0.17778407882611472,-0.0,-0.9163299543961627,1.0,-0.26877909312161813,0.0
2019-05-17,-0.0,-0.171529473110379,-0.0,-0.9211443198786471,1.0,-0.27749994074565665,0.0
2019-05-20,-0.0,-0.15883922457557081,-0.0,-0.9254563056362306,1.0,-0.27692380345210266,0.0
2019-05-21,-0.0,-0.16750934788232252,-0.0,-0.9115067140135926,1.0,-0.2726524469110834,0.0
2019-05-22,-0.0,-0.15985060690943043,-0.0,-0.9079365079365078,1.0,-0.2664799253034547,0.0
2019-05-23,-0.0,-0.15648320895522388,-0.0,-0.9138992537313433,1.0,-0.2617070895522388,0.0
2019-05-24,-0.0,-0.15174221686076184,-0.0,-0.9104764997912124,1.0,-0.25762074885166797,0.0
2019-05-28,-0.0,-0.1513478402078597,-0.0,-0.9100125272583863,1.0,-0.2585022966640375,0.0
2019-05-29,-0.0,-0.1434363204249965,-0.0,-0.9151871009832705,1.0,-0.27140127685353466,0.0
2019-05-30,-0.0,-0.1463259538389072,-0.0,-0.9349740932642487,1.0,-0.2738813000471032,0.0
2019-05-31,-0.0,-0.14774252808591815,-0.0,-0.9349490096328221,1.0,-0.27252172684236553,0.0
2019-06-03,-0.0,-0.14946669161676646,-0.0,-0.9386461452095808,1.0,-0.25095901946107785,0.0
2019-06-04,-0.0,-0.1516767223235583,-0.0,-0.9350357794303353,1.0,-0.2517889715167672,0.0
2019-06-05,-0.0,-0.14402236702250568,-0.0,-0.9463006608438468,1.0,-0.22031979296640328,0.0
2019-06-06,-0.0,-0.13341748909800322,-0.0,-0.9305255910029838,1.0,-0.23121413816846453,0.0
2019-06-07,-0.0,-0.14079820072062976,-0.0,-0.9222454272141004,1.0,-0.2319785188075184,0.0
2019-06-10,-0.0,-0.1469666109801588,-0.0,-0.9128086596333844,1.0,-0.22871135318214064,0.0
2019-06-11,-0.0,-0.1525311544255261,-0.0,-0.9172867120098599,1.0,-0.21255762998128455,0.0
2019-06-12,-0.0,-0.14987304709838276,-0.0,-0.91781229270078,1.0,-0.21975432897957317,0.0
2019-06-13,-0.0,-0.15450722252697016,-0.0,-0.9161409764125069,1.0,-0.2149616017553483,0.0
2019-06-14,-0.0,-0.13970774364284894,-0.0,-0.9526636750661605,1.0,-0.20888275227246578,0.0
2019-06-17,-0.0,-0.1451457203272961,-0.0,-0.9503999264503079,1.0,-0.2028592442769146,0.0
2019-06-18,-0.0,-0.13726301275422267,-0.0,-0.9528438469493279,1.0,-0.20795128116741354,0.0
2019-06-19,-0.0,-0.1290137614678899,-0.0,-0.9631192660550459,1.0,-0.2014678899082569,0.0
2019-06-20,-0.0,-0.12272150176838667,-0.0,-0.9516414255917294,1.0,-0.19282216377981318,0.0
2019-06-21,-0.0,-0.13271822375747108,-0.0,-0.9393223189328,1.0,-0.20053178192395973,0.0
2019-06-24,-0.0,-0.12170187687006982,-0.0,-0.9202783570586636,1.0,-0.22477105811950313,0.0
2019-06-25,-0.0,-0.11610724565419395,-0.0,-0.9229426829544681,1.0,-0.22734174920109693,0.0
2019-06-26,-0.0,-0.11897185927380227,-0.0,-0.9116963419312617,1.0,-0.22598334574504098,0.0
2019-06-27,-0.0,-0.12114766710413177,-0.0,-0.9282481784857672,1.0,-0.21335475403900983,0.0
2019-06-28,-0.0,-0.11781999095431932,-0.0,-0.9307327001356852,1.0,-0.21289009497964723,0.0
2019-07-01,-0.0,-0.1117042752680454,-0.0,-0.9219864519312727,1.0,-0.20936700910681444,0.0
2019-07-02,-0.0,-0.1095785784886333,-0.0,-0.9278910953365082,1.0,-0.20893611285829813,0.0
2019-07-03,-0.0,-0.11281215827177575,-0.0,-0.9117141645651543,1.0,-0.20714588587114197,0.0
2019-07-05,-0.0,-0.0936254087712225,-0.0,-0.9329391210858755,1.0,-0.21327778524391883,0.0
2019-07-08,-0.0,-0.0927954921515138,-0.0,-0.9335226510442288,1.0,-0.20974017262197575,0.0
2019-07-09,-0.0,-0.08903390171408139,-0.0,-0.9348112722640625,1.0,-0.2109415156323329,0.0
2019-07-10,-0.0,-0.0691587523067921,-0.0,-0.953729126344691,1.0,-0.227640995633974,0.0
2019-07-11,-0.0,-0.07052771698666607,-0.0,-0.9565011393633102,1.0,-0.22911355278297948,0.0
2019-07-12,-0.0,-0.07981560155473198,-0.0,-0.9617644400253095,1.0,-0.21820482690047907,0.0
2019-07-15,-0.0,-0.06982925620579357,-0.0,-0.9652881019957652,1.0,-0.217461819164752,0.0
2019-07-16,-0.0,-0.06964893688981083,-0.0,-0.9743861468738021,1.0,-0.2107055083312665,0.0
2019-07-17,-0.0,-0.07155578600897264,-0.0,-0.9724958856550262,1.0,-0.2103839303830286,0.0
2019-07-18,-0.0,-0.0766802489589397,-0.0,-0.9633054224689921,1.0,-0.19887610262839744,0.0
2019-07-19,-0.0,-0.07761728809763745,-0.0,-0.9664763184413839,1.0,-0.1952748852312171,0.0
2019-07-22,-0.0,-0.07782675826265971,-0.0,-0.9618026807491776,1.0,-0.19808006444538925,0.0
2019-07-23,-0.0,-0.08463984948933882,-0.0,-0.9578032610643255,1.0,-0.19729887117004122,0.0
2019-07-24,-0.0,-0.0882385767539454,-0.0,-0.9578338802205406,1.0,-0.1861202258978995,0.0
2019-07-25,-0.0,-0.07371589173877442,-0.0,-0.9645915860756412,1.0,-0.17471839245800785,0.0
2019-07-26,-0.0,-0.07523114786811823,-0.0,-0.9661204851333673,1.0,-0.17587193188621095,0.0
2019-07-29,-0.0,-0.0858071020499608,-0.0,-0.9818528060938724,1.0,-0.17271199731152684,0.0
2019-07-30,-0.0,-0.08518311121066188,-0.0,-0.9767051181543286,1.0,-0.1780042557957218,0.0
2019-07-31,-0.0,-0.09824129046712221,-0.0,-0.9691945782457712,1.0,-0.17295844068556065,0.0
2019-08-01,-0.0,-0.10683827644096251,-0.0,-0.9636485730274204,1.0,-0.16790151091214325,0.0
2019-08-02,-0.0,-0.10551188156509664,-0.0,-0.9668077672512262,1.0,-0.16739456650764856,0.0
2019-08-05,-0.0,-0.10724240244560332,-0.0,-0.9706212911346881,1.0,-0.1699334652041,0.0
2019-08-06,-0.0,-0.11108883542724761,-0.0,-0.9386973180076629,1.0,-0.1777822329145505,0.0
2019-08-07,-0.0,-0.12688520227111424,-0.0,-0.9145227111426544,1.0,-0.17647711142654365,0.0
2019-08-08,-0.0,-0.1358973220233601,-0.0,-0.9205489185948393,1.0,-0.16409823688768485,0.0
2019-08-09,-0.0,-0.13541712915686185,-0.0,-0.9220130533232694,1.0,-0.1625227545176042,0.0
2019-08-12,-0.0,-0.13567259249395208,-0.0,-0.9266484674967264,1.0,-0.15708990833832698,0.0
2019-08-13,-0.0,-0.12283967030045201,-0.0,-0.9320880971372861,1.0,-0.16081715855712134,0.0
2019-08-14,-0.0,-0.12787464135952328,-0.0,-0.9223570955638932,1.0,-0.15678658132862505,0.0
2019-08-15,-0.0,-0.14496341172127766,-0.0,-0.9084315896901397,1.0,-0.11803791283955442,0.0
2019-08-16,-0.0,-0.13417026284817574,-0.0,-0.9289263763567411,1.0,-0.11640730569722331,0.0
2019-08-19,-0.0,-0.13419461481578146,-0.0,-0.929140023489495,1.0,-0.11161860020009569,0.0
2019-08-20,-0.0,-0.1366613176041983,-0.0,-0.928416532940105,1.0,-0.10346098798629484,0.0
2019-08-21,-0.0,-0.13180185084376703,-0.0,-0.9333043004899293,1.0,-0.11237887860642352,0.0
2019-08-22,-0.0,-0.13342326856546052,-0.0,-0.931939337235362,1.0,-0.11048978437302813,0.0
2019-08-23,-0.0,-0.13185330286211774,-0.0,-0.93167918163021,1.0,-0.11300467950810751,0.0
2019-08-26,-0.0,-0.12880197291567516,-0.0,-0.9271622030891706,1.0,-0.10732055553151906,0.0
2019-08-27,-0.0,-0.12415374299742607,-0.0,-0.9235394631540242,1.0,-0.11526398892565914,0.0
2019-08-28,-0.0,-0.12589212336173708,-0.0,-0.9228772870798909,1.0,-0.11393226350620701,0.0
2019-08-29,-0.0,-0.12935076158582695,-0.0,-0.9200172842173491,1.0,-0.11115912282596954,0.0
2019-08-30,-0.0,-0.12405723397836488,-0.0,-0.9253760289617722,1.0,-0.10546050079731069,0.0
2019-09-03,-0.0,-0.1205873500451477,-0.0,-0.9227974373306962,1.0,-0.1065270671195769,0.0
2019-09-04,-0.0,-0.11096776967898687,-0.0,-0.9281214388612956,1.0,-0.11105377453826142,0.0
2019-09-05,-0.0,-0.11094909293648411,-0.0,-0.9279924518591586,1.0,-0.10541664879701507,0.0
2019-09-06,-0.0,-0.1119064508501537,-0.0,-0.9271941703746694,1.0,-0.11046624105242793,0.0
2019-09-09,-0.0,-0.1155854481380407,-0.0,-0.9258869286804048,1.0,-0.10737692588692868,0.0
2019-09-10,-0.0,-0.07147483862321592,-0.10940117486765988,-1.0484242031672288,1.0,-0.0042661544303232,0.0
2019-09-11,-0.0,-0.08095163140023835,-0.05992669380045423,-1.0522812619459874,1.0,-0.055474354073441125,0.0
2019-09-12,-0.0,-0.10979687464458748,-0.05124764006096035,-1.0574574073652845,1.0,-0.05613811614312035,0.0
2019-09-13,-0.0,-0.10918232697820449,-0.04779997269873049,-1.0577194339536788,1.0,-0.06040405878873368,0.0
2019-09-16,-0.0,-0.10711044559397405,-0.04040747799255831,-1.0616435248207643,1.0,-0.0596469734095653,0.0
2019-09-17,-0.0,-0.05838815789473684,-0.05066703216374269,-1.0806149488304095,1.0,-0.09468658625730994,0.0
2019-09-18,-0.0,-0.05107704959225164,-0.05121410786486054,-1.0833314297462138,1.0,-0.09865911323297621,0.0
2019-09-19,-0.0,-0.04967341159274653,-0.050495592198419585,-1.0860549033937787,1.0,-0.09761110857351664,0.0
2019-09-20,-0.0,-0.0635721727051742,-0.050237295983331404,-1.0940155110545202,1.0,-0.10725778446579466,0.0
