Date,DIS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.2520321123933768,-0.4240090316106372,-0.0,-0.42441043652784743,-0.40832915203211234,0.0
2018-10-16,1.0,-0.2467101958814666,-0.4338272225012556,-0.0,-0.423455549974887,-0.40730788548468105,0.0
2018-10-17,1.0,-0.2402511648767847,-0.42129918022574936,-0.0,-0.42122442877432537,-0.40896519074078685,0.0
2018-10-18,1.0,-0.23935268302413726,-0.4195840813883902,-0.0,-0.42462098543786153,-0.409934171154997,0.0
2018-10-19,1.0,-0.23079210865470406,-0.41181719044314463,-0.0,-0.42604342222662833,-0.40978487161693267,0.0
2018-10-22,1.0,-0.23106287425149702,-0.3990019960079841,-0.0,-0.4412425149700599,-0.42367764471057884,0.0
2018-10-23,1.0,-0.23047937514036884,-0.3990966486162753,-0.0,-0.44181868090734416,-0.4240261522721034,0.0
2018-10-24,1.0,-0.22953803196130737,-0.397023260452245,-0.0,-0.44194859265538133,-0.42457181321831916,0.0
2018-10-25,1.0,-0.22860779078182317,-0.3983979237890849,-0.0,-0.44264217802510425,-0.42579791879819334,0.0
2018-10-26,1.0,-0.22453899299169938,-0.3945524131418063,-0.0,-0.443188031214275,-0.4229335454048412,0.0
2018-10-29,1.0,-0.2144696444488462,-0.39769238387639894,-0.0,-0.4383232643359413,-0.4254976725760127,0.0
2018-10-30,1.0,-0.20946581513936333,-0.3977672161988217,-0.0,-0.4385365612159018,-0.42960047527105305,0.0
2018-10-31,1.0,-0.21105329354608005,-0.3903425485215418,-0.0,-0.4372980837998471,-0.427482798589361,0.0
2018-11-01,1.0,-0.19894049525686833,-0.3999753603548109,-0.0,-0.4371319452999877,-0.4279167179992608,0.0
2018-11-02,1.0,-0.20138462671543958,-0.38784278103748804,-0.0,-0.4402572852478334,-0.425527213806987,0.0
2018-11-05,1.0,-0.20154182318136063,-0.38746900395276324,-0.0,-0.44025435172227545,-0.42586727553951537,0.0
2018-11-06,1.0,-0.20300954905859536,-0.3885165819770724,-0.0,-0.4390603137197142,-0.42415985467756584,0.0
2018-11-07,1.0,-0.20318255488433767,-0.3886351357988311,-0.0,-0.43946760964589165,-0.42436520799567795,0.0
2018-11-08,1.0,-0.18394787574123334,-0.3911271626930867,-0.0,-0.434490836770053,-0.430732814368335,0.0
2018-11-09,1.0,-0.18477092898310052,-0.3916919019243919,-0.0,-0.4343313470743382,-0.43135195858161574,0.0
2018-11-12,1.0,-0.1855428166328501,-0.37504583567604566,-0.0,-0.4506808125748649,-0.43327547852445797,0.0
2018-11-13,1.0,-0.17331746532922063,-0.37135987176061985,-0.0,-0.45218954168994246,-0.4318849731620237,0.0
2018-11-14,1.0,-0.17383912959005246,-0.3709442393627355,-0.0,-0.4522051680590635,-0.43161064697882257,0.0
2018-11-15,1.0,-0.17353226589034448,-0.37190684133915575,-0.0,-0.4551916545366327,-0.4254002911208151,0.0
2018-11-16,1.0,-0.17074292909724914,-0.36570127857419604,-0.0,-0.4549593180937621,-0.43016272762495156,0.0
2018-11-19,1.0,-0.17432393137539984,-0.365270912086847,-0.0,-0.4535960065910633,-0.4299941843559174,0.0
2018-11-20,1.0,-0.15191857800930952,-0.3600559535007115,-0.0,-0.45708221788100234,-0.44273207437956735,0.0
2018-11-21,1.0,-0.14942056977305648,-0.36076774505070014,-0.0,-0.4585707387735393,-0.4455094157411878,0.0
2018-11-23,1.0,-0.14954489485501823,-0.36075231174098843,-0.0,-0.4585335232622709,-0.4454960283927666,0.0
2018-11-26,1.0,-0.1496220810895656,-0.3602665958320253,-0.0,-0.4589843278355992,-0.44594431431262227,0.0
2018-11-27,1.0,-0.14402579279149222,-0.3624705259612146,-0.0,-0.45640248303738995,-0.4431692411337279,0.0
2018-11-28,1.0,-0.14644663936400865,-0.35434834979523006,-0.0,-0.4616959768730426,-0.4465430016863406,0.0
2018-11-29,1.0,-0.13657263278892667,-0.3497533406772355,-0.0,-0.46027108577997033,-0.4481536472053259,0.0
2018-11-30,1.0,-0.1368632804080753,-0.35021673012908017,-0.0,-0.4616232009004478,-0.4461287927772589,0.0
2018-12-03,1.0,-0.13372483221476508,-0.35282837967401726,-0.0,-0.4633748801534036,-0.4470278044103547,0.0
2018-12-04,1.0,-0.1284983016791848,-0.35561881069702916,-0.0,-0.46144094149165193,-0.44644309429268525,0.0
2018-12-06,1.0,-0.125549987059128,-0.328651090562575,-0.0,-0.46253029340486107,-0.43613091456671604,0.0
2018-12-07,1.0,-0.13239244144950754,-0.3287780971678997,-0.0,-0.4634560105555817,-0.4315300881202582,0.0
2018-12-10,1.0,-0.12002526847757422,-0.3300577899440818,-0.0,-0.4649399873657612,-0.42465080367796726,0.0
2018-12-11,1.0,-0.12024146564028171,-0.33009663305177944,-0.0,-0.46484475537565223,-0.4246004819953672,0.0
2018-12-12,1.0,-0.12064205157003137,-0.33003416163601484,-0.0,-0.46487903037109835,-0.4242828396274978,0.0
2018-12-13,1.0,-0.12041713430602319,-0.32783857089412644,-0.0,-0.4668677515899738,-0.4230265619154508,0.0
2018-12-14,1.0,-0.12542111173498036,-0.31393879842784955,-0.0,-0.47646453303387615,-0.4236851955830058,0.0
2018-12-17,1.0,-0.119553802711722,-0.3130848754988215,-0.0,-0.47205432778698275,-0.4289981564024177,0.0
2018-12-18,1.0,-0.11492783600994724,-0.3082250679805703,-0.0,-0.4709833360448091,-0.4299858228554164,0.0
2018-12-19,1.0,-0.1092855480567838,-0.310774959273912,-0.0,-0.4750290900628345,-0.4320921573190598,0.0
2018-12-20,1.0,-0.10802726766833612,-0.3027035800408088,-0.0,-0.47906232609905397,-0.4288861064737525,0.0
2018-12-21,1.0,-0.10641254255343784,-0.3021004608508372,-0.0,-0.4798869873323915,-0.42743336189527803,0.0
2018-12-24,1.0,-0.10479651835733136,-0.30149543960368536,-0.0,-0.4807629982869578,-0.4278670308810593,0.0
2018-12-26,1.0,-0.10246824714978987,-0.3010425615900805,-0.0,-0.4870550537534539,-0.43142080943645944,0.0
2018-12-27,1.0,-0.10000691292024794,-0.2966103647717584,-0.0,-0.4764384634882595,-0.43127405120169593,0.0
2018-12-28,1.0,-0.09914081035634488,-0.2973533273443439,-0.0,-0.47628590514362057,-0.4306774468477184,0.0
2018-12-31,1.0,-0.09758233653691029,-0.3003987185692226,-0.0,-0.4763880246145336,-0.4303625342828828,0.0
2019-01-02,1.0,-0.09893715341959333,-0.30187153419593343,-0.0,-0.4791589648798521,-0.4305683918669131,0.0
2019-01-03,1.0,-0.10594404786656501,-0.29988218171737474,-0.0,-0.48499549518331136,-0.4193406796497794,0.0
2019-01-04,1.0,-0.10235820757764548,-0.3003368867968065,-0.0,-0.4845632008860584,-0.42016244404448755,0.0
2019-01-07,1.0,-0.0977959856269883,-0.2920834000869705,-0.0,-0.48394479664934886,-0.41484906049023873,0.0
2019-01-08,1.0,-0.09889582333173308,-0.2875202889605194,-0.0,-0.4860663420432984,-0.41359760418809866,0.0
2019-01-09,1.0,-0.0982479384151495,-0.28437307261804146,-0.0,-0.48607716380747884,-0.4156292116865021,0.0
2019-01-10,1.0,-0.09801188299817185,-0.2851919561243144,-0.0,-0.4858546617915905,-0.4161563071297989,0.0
2019-01-11,1.0,-0.09745733671441298,-0.28485596143741576,-0.0,-0.4860530463984648,-0.41612409476161105,0.0
2019-01-14,1.0,-0.10120652620995385,-0.28579589598281613,-0.0,-0.4855125451304785,-0.4125725515287235,0.0
2019-01-15,1.0,-0.10122475093684308,-0.2840919477195869,-0.0,-0.48551320720226676,-0.4141303354355178,0.0
2019-01-16,1.0,-0.09462635482030805,-0.2809811751283514,-0.0,-0.4828294352538506,-0.42336565887050776,0.0
2019-01-17,1.0,-0.10354483983334471,-0.2677868087334654,-0.0,-0.48093254103772515,-0.4244700953942126,0.0
2019-01-18,1.0,-0.10489270778582693,-0.26732786398226654,-0.0,-0.4807011129139149,-0.4323224936584474,0.0
2019-01-22,1.0,-0.0,-0.23284023668639053,-0.0,-0.5995220755575785,-0.44346836595357303,0.0
2019-01-23,1.0,-0.0,-0.2188296903460838,-0.0,-0.6061930783242259,-0.45184426229508196,0.0
2019-01-24,1.0,-0.0,-0.22177492721979622,-0.0,-0.5992994905385736,-0.4533069505094614,0.0
2019-01-25,1.0,-0.0,-0.17226430592315414,-0.0,-0.668317057588756,-0.4410878890207173,0.0
2019-01-28,1.0,-0.0,-0.16882465578553843,-0.0,-0.6710358347770585,-0.43970548007659344,0.0
2019-01-29,1.0,-0.0,-0.15948846768668645,-0.0,-0.674332039278374,-0.4498058917561087,0.0
2019-01-30,1.0,-0.0,-0.1593991141956988,-0.0,-0.6743755992877037,-0.44922606273686133,0.0
2019-01-31,1.0,-0.0,-0.16811852664791824,-0.0,-0.637035004687107,-0.4812401399272927,0.0
2019-02-01,1.0,-0.0,-0.168227937976684,-0.0,-0.6443049861432399,-0.47784063580770025,0.0
2019-02-04,1.0,-0.0,-0.1635864592863678,-0.0,-0.6465690759377859,-0.47712717291857276,0.0
2019-02-05,1.0,-0.0,-0.16175965959783128,-0.0,-0.6436300414064465,-0.48223640564591763,0.0
2019-02-06,1.0,-0.0,-0.16370041634259047,-0.0,-0.6451022555702979,-0.4788168550121243,0.0
2019-02-07,1.0,-0.0,-0.16716670865492522,-0.0,-0.6542839475070426,-0.4687950896640176,0.0
2019-02-08,1.0,-0.0,-0.1701864775197346,-0.0,-0.6588491019334172,-0.4590550280288297,0.0
2019-02-11,1.0,-0.0,-0.17701558613450172,-0.0,-0.6589534697975857,-0.4460418520800529,0.0
2019-02-12,1.0,-0.0,-0.14723580717135065,-0.0,-0.6547745148858489,-0.4517139573144621,0.0
2019-02-13,1.0,-0.0,-0.14697419296825823,-0.0,-0.6534933908821149,-0.4475092167970506,0.0
2019-02-14,1.0,-0.0,-0.1350443913650908,-0.0,-0.6612961377259002,-0.45700572355671726,0.0
2019-02-15,1.0,-0.0,-0.1437718408296697,-0.0,-0.6572877916807576,-0.453477623717732,0.0
2019-02-19,1.0,-0.0,-0.14293781482234422,-0.0,-0.6609970409523165,-0.4548801698628899,0.0
2019-02-20,1.0,-0.0,-0.13359803280167845,-0.0,-0.6645611027139215,-0.4578022424256097,0.0
2019-02-21,1.0,-0.0,-0.1485485214962953,-0.0,-0.6597977614125172,-0.4437538004188906,0.0
2019-02-22,1.0,-0.0,-0.1495394455329595,-0.0,-0.6633786005450082,-0.43915951624890215,0.0
2019-02-25,1.0,-0.0,-0.1484284971868857,-0.0,-0.6697019680502518,-0.4413765054115733,0.0
2019-02-26,1.0,-0.0,-0.15203314616917224,-0.0,-0.6759418583589929,-0.4361075892048542,0.0
2019-02-27,1.0,-0.0,-0.15120958625367395,-0.0,-0.6693420755143566,-0.44035722360388874,0.0
2019-02-28,1.0,-0.0,-0.14832330180567496,-0.0,-0.6661537765307508,-0.44827352129248316,0.0
2019-03-01,1.0,-0.0,-0.14668234655570128,-0.0,-0.6704057171287711,-0.4444117780089556,0.0
2019-03-04,1.0,-0.0,-0.15061985340693151,-0.0,-0.6654601393539046,-0.4461587186679939,0.0
2019-03-05,1.0,-0.0,-0.1466201995971848,-0.0,-0.6722940098214488,-0.44409242119079406,0.0
2019-03-06,1.0,-0.0,-0.14561788599488584,-0.0,-0.6728971962616822,-0.4444117580502817,0.0
2019-03-07,1.0,-0.0,-0.11546722738474756,-0.0,-0.7064369531302991,-0.4390558231024893,0.0
2019-03-08,1.0,-0.0,-0.10372576208769975,-0.0,-0.7311040894728467,-0.43833966038507877,0.0
2019-03-11,1.0,-0.0,-0.10475169377466524,-0.0,-0.7296347834021489,-0.44676871136254764,0.0
2019-03-12,1.0,-0.0,-0.08910278446201443,-0.0,-0.7378251403689698,-0.46481035865704134,0.0
2019-03-13,1.0,-0.0,-0.09617815365522947,-0.0,-0.7367223588352906,-0.465263254659527,0.0
2019-03-14,1.0,-0.0,-0.10135973172860491,-0.0,-0.7301667508842851,-0.4653176535440305,0.0
2019-03-15,1.0,-0.0,-0.10074832430447157,-0.0,-0.7318887154531264,-0.46283628684234684,0.0
2019-03-18,1.0,-0.0,-0.10735531473368688,-0.0,-0.7322573207286143,-0.4661056029513489,0.0
2019-03-19,1.0,-0.0,-0.10353459265268282,-0.0,-0.7418472592420907,-0.4723606443388574,0.0
2019-03-20,1.0,-0.0,-0.12356583713050591,-0.0,-0.7460450987264867,-0.46713401098259144,0.0
2019-03-21,1.0,-0.0,-0.12230702798590203,-0.0,-0.7576733655439629,-0.45414653502322433,0.0
2019-03-22,1.0,-0.0,-0.1215604400760046,-0.0,-0.7826127753407306,-0.44162424640502945,0.0
2019-03-25,1.0,-0.0,-0.07119070352343913,-0.0,-0.8123704617964183,-0.4452155282829929,0.0
2019-03-26,1.0,-0.0,-0.07057340894770006,-0.0,-0.8126210646689538,-0.4505822772993535,0.0
2019-03-27,1.0,-0.0,-0.07306449346634818,-0.0,-0.8134279424851295,-0.4553182520725024,0.0
2019-03-28,1.0,-0.0,-0.0693233998688033,-0.0,-0.8075625527129604,-0.4659122856339612,0.0
2019-03-29,1.0,-0.0,-0.0690721649484536,-0.0,-0.8075210871602624,-0.46642455482661666,0.0
2019-04-01,1.0,-0.0,-0.07359317505331989,-0.0,-0.8050483980593902,-0.465090116483465,0.0
2019-04-02,1.0,-0.0,-0.07482595897771341,-0.0,-0.8010559267392421,-0.46023921880110263,0.0
2019-04-03,1.0,-0.0,-0.07686741363211952,-0.0,-0.7931605975723622,-0.4642390289449113,0.0
2019-04-04,1.0,-0.0,-0.07657447206129694,-0.0,-0.7901560455989535,-0.46928144272098676,0.0
2019-04-05,1.0,-0.0,-0.07693932141348726,-0.0,-0.7862405556337697,-0.483246515556807,0.0
2019-04-08,1.0,-0.0,-0.07386123750996856,-0.0,-0.7877750152460478,-0.4839095557536239,0.0
2019-04-09,1.0,-0.0,-0.0697958512462706,-0.0,-0.7995395494162144,-0.47987877933610545,0.0
2019-04-10,1.0,-0.0,-0.06413809300140912,-0.0,-0.8286284640676373,-0.455753875058713,0.0
2019-04-11,1.0,-0.0,-0.05311642952579639,-0.0,-0.854996366704953,-0.4359485244133987,0.0
2019-04-12,1.0,-0.0,-0.05254277009608624,-0.0,-0.8569486758846965,-0.43407546285446447,0.0
2019-04-15,1.0,-0.0,-0.05256161433546912,-0.0,-1.0806901869034642,-0.5254034509345172,0.0
2019-04-16,1.0,-0.0,-0.05305068044421955,-0.0,-1.0872726304295721,-0.5228634584143387,0.0
2019-04-17,1.0,-0.0,-0.050287241148964594,-0.0,-1.117247828991316,-0.5044488977955912,0.0
2019-04-18,1.0,-0.0,-0.03732441471571906,-0.0,-1.116923076923077,-0.5213377926421404,0.0
2019-04-22,1.0,-0.0,-0.037947264266994706,-0.0,-1.1143498957051934,-0.5219286516553459,0.0
2019-04-23,1.0,-0.0,-0.03239255933290571,-0.0,-1.1095520632884328,-0.5307087876844131,0.0
2019-04-24,1.0,-0.0,-0.03508584550479293,-0.0,-1.1043496835865532,-0.5307468425409201,0.0
2019-04-25,1.0,-0.0,-0.03546401641309851,-0.0,-1.1146785324132051,-0.5143214942314354,0.0
2019-04-26,1.0,-0.0,-0.02882382769756332,-0.0,-1.1446262243454588,-0.4954228829165443,0.0
2019-04-29,1.0,-0.0,-0.03836686643835617,-0.0,-1.1508454623287672,-0.4862746147260274,0.0
2019-04-30,1.0,-0.0,-0.03602205213295509,-0.0,-1.1558903816303592,-0.4842905314992239,0.0
2019-05-01,1.0,-0.0,-0.04371056517653376,-0.0,-1.169284467713787,-0.47192911800241644,0.0
2019-05-02,1.0,-0.0,-0.03519053735816741,-0.0,-1.1749357739242132,-0.4659601798330122,0.0
2019-05-03,1.0,-0.0,-0.02829176722982033,-0.0,-1.1823008849557521,-0.4710914454277286,0.0
2019-05-06,1.0,-0.0,-0.010096411355115157,-0.0,-1.1913765399035885,-0.47659346545259773,0.0
2019-05-07,1.0,-0.0,-0.014311749571183533,-0.0,-1.1903677101200685,-0.47542345626072036,0.0
2019-05-08,1.0,-0.0,-0.026861766040960185,-0.0,-1.1575124829777577,-0.48578142105684763,0.0
2019-05-09,1.0,-0.0,-0.02542757277408682,-0.0,-1.1713759705435043,-0.4713572934176472,0.0
2019-05-10,1.0,-0.0,-0.026473806410290627,-0.0,-1.168210082463772,-0.4740465960342665,0.0
2019-05-13,1.0,-0.0,-0.025590393595730485,-0.0,-1.1675517011340892,-0.47527685123415603,0.0
2019-05-14,1.0,-0.0,-0.021842230067977027,-0.026136902566264428,-1.128286873583812,-0.4585287453232861,0.0
2019-05-15,1.0,-0.0,-0.028686036998918005,-0.02681234001002824,-1.1337186287704852,-0.44979283772728473,0.0
2019-05-16,1.0,-0.0,-0.028836251287332644,-0.028017639758113493,-1.1342522907919406,-0.4495761704824527,0.0
2019-05-17,1.0,-0.0,-0.01833408184291866,-0.03997041185639183,-1.1185903363009537,-0.4648772884579822,0.0
2019-05-20,1.0,-0.0,-0.012301032125227675,-0.04347596547263944,-1.1188923791674366,-0.4650370878758282,0.0
2019-05-21,1.0,-0.0,-0.014802501385260826,-0.04538378321327739,-1.1144357370906885,-0.46397002559434286,0.0
2019-05-22,1.0,-0.0,-0.007972635179581635,-0.052993027233258785,-1.1131693198263386,-0.45709775029601374,0.0
2019-05-23,1.0,-0.0,-0.008910734938492272,-0.06232257386184418,-1.1103196299022184,-0.44695615602986016,0.0
2019-05-24,1.0,-0.0,-0.0,-0.06598213584095136,-1.108337480682086,-0.44508473688346384,0.0
2019-05-28,1.0,-0.0,-0.0,-0.06634363541121006,-1.1082503928758514,-0.44457831325301206,0.0
2019-05-29,1.0,-0.0,-0.0,-0.06851391974905241,-1.1128479937263103,-0.43264932688537444,0.0
2019-05-30,1.0,-0.0,-0.0,-0.06072452436799584,-1.114360177221788,-0.43109199895751893,0.0
2019-05-31,1.0,-0.0,-0.0,-0.058281412253374874,-1.1044132917964695,-0.43335929387331257,0.0
2019-06-03,1.0,-0.0,-0.0,-0.07437183331609967,-1.1049271016440905,-0.40574914693413294,0.0
2019-06-04,1.0,-0.0,-0.0038415923271283453,-0.07770845150311968,-1.0943897282524624,-0.40233589439488476,0.0
2019-06-05,1.0,-0.0,-0.004320924524442626,-0.0871088157087339,-1.0936285538965023,-0.37170177950501126,0.0
2019-06-06,1.0,-0.0,-0.002171691364333163,-0.08206438426162493,-1.093995912110373,-0.37669902912621356,0.0
2019-06-07,1.0,-0.0,-0.00510686106784465,-0.08431427623011517,-1.086025074687843,-0.37795878763118257,0.0
2019-06-10,1.0,-0.0,-0.0069120310148697945,-0.08286785522993344,-1.079883694238274,-0.38087586400387685,0.0
2019-06-11,1.0,-0.0,-0.003166496424923391,-0.08769152196118489,-1.0902962206332993,-0.3724719101123595,0.0
2019-06-12,1.0,-0.0,-0.01048888434086316,-0.09432321113356698,-1.088848525160531,-0.3646038527462969,0.0
2019-06-13,1.0,-0.0,-0.023885105729353335,-0.10565255235267011,-1.075725769289847,-0.3547949413752496,0.0
2019-06-14,1.0,-0.0,-0.04333576110706482,-0.08914264904796587,-1.0837061700135262,-0.3849755488502757,0.0
2019-06-17,1.0,-0.0,-0.042315794949153426,-0.0896772347785378,-1.0849957086010038,-0.3838591380790138,0.0
2019-06-18,1.0,-0.0,-0.037284695842223034,-0.09148150075454024,-1.0850548993079046,-0.38806785658531506,0.0
2019-06-19,1.0,-0.0,-0.04452936130390704,-0.09932673061426084,-1.0924120720580208,-0.3632275338584315,0.0
2019-06-20,1.0,-0.0,-0.046344002081707004,-0.10294041113713245,-1.0893832943013273,-0.36346604215456674,0.0
2019-06-21,1.0,-0.0,-0.05022118136872236,-0.1034087952120739,-1.0842050481394743,-0.36432474629195943,0.0
2019-06-24,1.0,-0.0,-0.054171774340784025,-0.10860436608330509,-1.0784277927023291,-0.3669700842440208,0.0
2019-06-25,1.0,-0.0,-0.054620423288707955,-0.10733578642448917,-1.0792818184190611,-0.36845951094757173,0.0
2019-06-26,1.0,-0.0,-0.049192708333333335,-0.09403645833333334,-1.0484635416666668,-0.41247395833333333,0.0
2019-06-27,1.0,-0.0,-0.04278005161761256,-0.10174926353658856,-1.0462472952892412,-0.4161735186005892,0.0
2019-06-28,1.0,-0.0,-0.02231015541613516,-0.11048343008877202,-1.0551636164840028,-0.4153281441178767,0.0
2019-07-01,1.0,-0.0,-0.01857440166493236,-0.11235691987513007,-1.0614724245577523,-0.4090530697190426,0.0
2019-07-02,1.0,-0.0,-0.01847370749095829,-0.11216922956833972,-1.064033512866547,-0.4072541826034918,0.0
2019-07-03,1.0,-0.0,-0.016369125071566126,-0.11393327434549524,-1.065346380055171,-0.4067558423983761,0.0
2019-07-05,1.0,-0.0,-0.0,-0.1214584361284961,-1.0645337211416106,-0.4109382709637208,0.0
2019-07-08,1.0,-0.0,-0.0,-0.12147567371099226,-1.0643075964484137,-0.4104055246897554,0.0
2019-07-09,1.0,-0.0,-0.0,-0.12006335523070134,-1.0660815828421573,-0.41038091034196245,0.0
2019-07-10,1.0,-0.0,-0.0,-0.11432800166181968,-1.076573535521396,-0.40569173244702944,0.0
2019-07-11,1.0,-0.0,-0.0,-0.11920736464347012,-1.0804597701149425,-0.400842565142768,0.0
2019-07-12,1.0,-0.0,-0.0,-0.12327773749093546,-1.0882627162540144,-0.3783538796229151,0.0
2019-07-15,1.0,-0.0,-0.0,-0.12791420578178428,-1.0839550305667807,-0.3785359030152316,0.0
2019-07-16,1.0,-0.0,-0.0,-0.13850537495143114,-1.080429996114493,-0.3714285714285714,0.0
2019-07-17,1.0,-0.0,-0.0,-0.13866797917260318,-1.0804859725928038,-0.37131829132450844,0.0
2019-07-18,1.0,-0.0,-0.0,-0.13837944254481402,-1.0812351051704487,-0.3707905916485338,0.0
2019-07-19,1.0,-0.0,-0.0,-0.1414204250907206,-1.082348367029549,-0.3682477967858995,0.0
2019-07-22,1.0,-0.0,-0.0,-0.14489785336513533,-1.0858135435030594,-0.361842787514259,0.0
2019-07-23,1.0,-0.0,-0.0,-0.14438461140164657,-1.0832340910267695,-0.3613110340185367,0.0
2019-07-24,1.0,-0.0,-0.0,-0.14978531891780042,-1.0804924732295276,-0.35621540530753715,0.0
2019-07-25,1.0,-0.0,-0.0,-0.15779320987654322,-1.0713991769547326,-0.34282407407407406,0.0
2019-07-26,1.0,-0.0,-0.0,-0.159610630407911,-1.0770241038318913,-0.3385609806345282,0.0
2019-07-29,1.0,-0.0,-0.0,-0.1625099734898206,-1.0716804365171286,-0.33961341466553424,0.0
2019-07-30,1.0,-0.0,-0.0,-0.16500450972812783,-1.0668470557917795,-0.3451101662156939,0.0
2019-07-31,1.0,-0.0,-0.0,-0.16516129032258065,-1.0678709677419354,-0.3476129032258064,0.0
2019-08-01,1.0,-0.0,-0.0,-0.17144405170412033,-1.0617920998993782,-0.3468355736732114,0.0
2019-08-02,1.0,-0.0,-0.0,-0.17056623242615762,-1.0576551012511286,-0.3514252547401006,0.0
2019-08-05,1.0,-0.0,-0.0,-0.16423066017064936,-1.0617637202588095,-0.3517902714407239,0.0
2019-08-06,1.0,-0.0,-0.0,-0.17091836734693877,-1.0230102040816327,-0.35709183673469386,0.0
2019-08-07,1.0,-0.0,-0.0,-0.17154533844189016,-1.0273307790549169,-0.3554278416347382,0.0
2019-08-08,1.0,-0.0,-0.0,-0.15837990285684442,-1.066746748837938,-0.3862484984592887,0.0
2019-08-09,1.0,-0.0,-0.0,-0.15494204974606068,-1.0621435082693058,-0.3874202370100273,0.0
2019-08-12,1.0,-0.0,-0.0,-0.16774646787916633,-1.0669216558686545,-0.3672625087815159,0.0
2019-08-13,1.0,-0.0,-0.0,-0.16339716034909468,-1.074742738048717,-0.3670444183926012,0.0
2019-08-14,1.0,-0.0,-0.0,-0.1633681367201704,-1.0689055114020052,-0.36499402628434885,0.0
2019-08-15,1.0,-0.0,-0.0,-0.17636911351991555,-1.0521125672648626,-0.34624990344756557,0.0
2019-08-16,1.0,-0.0,-0.0,-0.1777262778421527,-1.0504441869447665,-0.34682631646710443,0.0
2019-08-19,1.0,-0.0,-0.0,-0.17860352841478136,-1.051462468863152,-0.33792147094322184,0.0
2019-08-20,1.0,-0.0,-0.0,-0.188751216015565,-1.042829348215657,-0.3284778045158978,0.0
2019-08-21,1.0,-0.0,-0.0,-0.18474480924619002,-1.0467934949370974,-0.3254577068630459,0.0
2019-08-22,1.0,-0.0,-0.0,-0.18054526407236118,-1.0473465007537623,-0.3272350972225771,0.0
2019-08-23,1.0,-0.0,-0.0,-0.18127937870427138,-1.0443746167995096,-0.3290159411404046,0.0
2019-08-26,1.0,-0.0,-0.0,-0.1820750394542585,-1.0416178791426973,-0.32174311459553023,0.0
2019-08-27,1.0,-0.0,-0.0,-0.186548546408024,-1.0421821699506135,-0.3169645130085026,0.0
2019-08-28,1.0,-0.0,-0.0,-0.1894147582697201,-1.043587786259542,-0.31152671755725186,0.0
2019-08-29,1.0,-0.0,-0.0,-0.1885707012854779,-1.0435026091383481,-0.3134020618556701,0.0
2019-08-30,1.0,-0.0,-0.0,-0.19182772789529753,-1.0363719373002587,-0.3081976360777152,0.0
2019-09-03,1.0,-0.0,-0.0,-0.20149196924716448,-1.033848417954378,-0.30202227804420084,0.0
2019-09-04,1.0,-0.0,-0.0,-0.20478136182524173,-1.0328655178539705,-0.3002309468822171,0.0
2019-09-05,1.0,-0.0,-0.0,-0.20379615316388333,-1.0368718481538735,-0.2934796381237171,0.0
2019-09-06,1.0,-0.0,-0.0,-0.21118043802258316,-1.0393816151766995,-0.27551974132922424,0.0
2019-09-09,1.0,-0.0,-0.0,-0.21059007622028164,-1.036646307606885,-0.27661400232194233,0.0
2019-09-10,1.0,-0.0,-0.0,-0.21243836167857502,-1.0420901680587704,-0.2613213243433632,0.0
