Date,DHIL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.07262047470630544,-0.5694078158714936,-0.0,-0.4102133780867897,-0.3452649244785423,0.0
2018-11-12,1.0,-0.07207854406130268,-0.5675526819923371,-0.0,-0.41048850574712636,-0.3444923371647509,0.0
2018-11-13,1.0,-0.04760543245175125,-0.5698594233976649,-0.0,-0.4195377650702882,-0.34562782940195375,0.0
2018-11-14,1.0,-0.04832022873481057,-0.5693352394567548,-0.0,-0.4196568977841315,-0.34534191088873006,0.0
2018-11-15,1.0,-0.047614512903532996,-0.5694695743262546,-0.0,-0.419960003809161,-0.3436577468812494,0.0
2018-11-16,1.0,-0.0444370514709377,-0.5622118720593127,-0.0,-0.42003707048144096,-0.34962691887267716,0.0
2018-11-19,1.0,-0.041849171586364496,-0.5643686916777757,-0.0,-0.4229670538944963,-0.3513140354218244,0.0
2018-11-20,1.0,-0.01625843095491658,-0.5598154064607739,-0.0,-0.42626908058217966,-0.3642645840728908,0.0
2018-11-21,1.0,-0.020160533233195645,-0.5562335711603454,-0.0,-0.4248497934660157,-0.3457331956440105,0.0
2018-11-23,1.0,-0.02003009215723152,-0.5608895993981569,-0.0,-0.4239467744968967,-0.3460833176603348,0.0
2018-11-26,1.0,-0.019908800300864987,-0.5613482512222641,-0.0,-0.42356148928168486,-0.3456891688604739,0.0
2018-11-27,1.0,-0.014344214344214344,-0.5631215631215631,-0.0,-0.42035802035802033,-0.34217854217854216,0.0
2018-11-28,1.0,-0.012797674854678415,-0.5720045002812676,-0.0,-0.41794018376148506,-0.3411541346334146,0.0
2018-11-29,1.0,-0.0035602922697444963,-0.566109740773491,-0.0,-0.4153907013543072,-0.3419276772001675,0.0
2018-11-30,1.0,-0.002864862346857968,-0.5667536218381702,-0.0,-0.41552149811338335,-0.3440163972609121,0.0
2018-12-03,1.0,-0.003075059404556679,-0.566766062526208,-0.0,-0.41559893770675116,-0.34412710245538836,0.0
2018-12-04,1.0,-0.0,-0.5688493354400966,-0.0,-0.41237568547262754,-0.34241100474021746,0.0
2018-12-06,1.0,-0.0,-0.537128319287645,-0.0,-0.40951320900438404,-0.3248983485905095,0.0
2018-12-07,1.0,-0.0,-0.5510142435578688,-0.0,-0.4225666287148268,-0.34997792597067645,0.0
2018-12-10,1.0,-0.0,-0.5494682936956471,-0.0,-0.41715300685105305,-0.3401305621554289,0.0
2018-12-11,1.0,-0.0,-0.559469926741636,-0.0,-0.4108067752321403,-0.3627922168820867,0.0
2018-12-12,1.0,-0.0,-0.5594493700419972,-0.0,-0.4107092860475968,-0.36299580027998135,0.0
2018-12-13,1.0,-0.0,-0.5635457374862519,-0.0,-0.41054922425291934,-0.36601689560761,0.0
2018-12-14,1.0,-0.0,-0.5515465124446838,-0.0,-0.4218080498255637,-0.3680488889929523,0.0
2018-12-17,1.0,-0.0,-0.5488942801157041,-0.0,-0.4072268358682467,-0.37664458337221235,0.0
2018-12-18,1.0,-0.0,-0.5407974038015763,-0.0,-0.4014140009272137,-0.37582290217895226,0.0
2018-12-19,1.0,-0.0,-0.5437126027333473,-0.0,-0.40492654420153196,-0.37961863518893624,0.0
2018-12-20,1.0,-0.0,-0.5426643397324026,-0.0,-0.4050029086678301,-0.37929028504944734,0.0
2018-12-21,1.0,-0.0,-0.5421292969564915,-0.0,-0.40393129505574743,-0.3719199833105399,0.0
2018-12-24,1.0,-0.0,-0.5350877192982456,-0.0,-0.39900738688827336,-0.37430747922437674,0.0
2018-12-26,1.0,-0.0,-0.535340223347437,-0.0,-0.4012855194099558,-0.37545952694735385,0.0
2018-12-27,1.0,-0.0,-0.5180540148959771,-0.0,-0.37251262083172976,-0.37325968351708055,0.0
2018-12-28,1.0,-0.0,-0.5218090042780507,-0.0,-0.3710812829624935,-0.3706285791892075,0.0
2018-12-31,1.0,-0.0,-0.5360575276794887,-0.0,-0.37415820111859377,-0.37262869535441157,0.0
2019-01-02,1.0,-0.0,-0.5354210382264392,-0.0,-0.3725253170331174,-0.37286743910227166,0.0
2019-01-03,1.0,-0.0,-0.5361081303226101,-0.0,-0.36982579510947744,-0.3772460558460239,0.0
2019-01-04,1.0,-0.0,-0.5389996820060874,-0.0,-0.35292781538181983,-0.3794348793894517,0.0
2019-01-07,1.0,-0.0,-0.5242468361518647,-0.0,-0.3472505319744652,-0.3683951170343823,0.0
2019-01-08,1.0,-0.0,-0.5173069182952462,-0.0,-0.3517731765126783,-0.3669558606502393,0.0
2019-01-09,1.0,-0.0,-0.5190646677108973,-0.0,-0.35222644886999327,-0.36636831505929734,0.0
2019-01-10,1.0,-0.0,-0.5164682717264835,-0.0,-0.3556788687013336,-0.365412154300546,0.0
2019-01-11,1.0,-0.0,-0.5113554918473392,-0.0,-0.3576643970614585,-0.37072209281490776,0.0
2019-01-14,1.0,-0.0,-0.5112406141432253,-0.0,-0.35976689454219435,-0.37039112406141433,0.0
2019-01-15,1.0,-0.0,-0.5076440260031383,-0.0,-0.36095045953822014,-0.37305536875140105,0.0
2019-01-16,1.0,-0.0,-0.5081147724725398,-0.0,-0.3604124635731899,-0.3731226182470298,0.0
2019-01-17,1.0,-0.0,-0.505143548712432,-0.0,-0.36177413209619225,-0.3743024272171048,0.0
2019-01-18,1.0,-0.0,-0.4977448017680754,-0.0,-0.3639213386856705,-0.3935320914708403,0.0
2019-01-22,1.0,-0.0,-0.5366808320286289,-0.0,-0.3374412883023932,-0.36251397897562065,0.0
2019-01-23,1.0,-0.0,-0.4952149374261048,-0.0,-0.3369844067191648,-0.39859905860307404,0.0
2019-01-24,1.0,-0.0,-0.48786623920206607,-0.0,-0.3461795351322468,-0.3923546175082376,0.0
2019-01-25,1.0,-0.0,-0.4862496087287037,-0.0,-0.3544470777623754,-0.3951392925814962,0.0
2019-01-28,1.0,-0.0,-0.4862776624014649,-0.0,-0.3523592595073804,-0.39447533552176145,0.0
2019-01-29,1.0,-0.0,-0.4828882029257817,-0.0,-0.3553885384512146,-0.3985371091128707,0.0
2019-01-30,1.0,-0.0,-0.4776099422120083,-0.0,-0.34663870233606286,-0.4069256342176309,0.0
2019-01-31,1.0,-0.0,-0.48683299457237944,-0.0,-0.31317147260503453,-0.4335842397980836,0.0
2019-02-01,1.0,-0.0,-0.485560494047752,-0.0,-0.30936055211846425,-0.4385678868961204,0.0
2019-02-04,1.0,-0.0,-0.48124191461836996,-0.0,-0.311571575143864,-0.4376366150689209,0.0
2019-02-05,1.0,-0.0,-0.4701068622543365,-0.0,-0.2636080701678021,-0.4427057261627528,0.0
2019-02-06,1.0,-0.0,-0.4730065359477124,-0.0,-0.27052287581699347,-0.4351416122004357,0.0
2019-02-07,1.0,-0.0,-0.4687568085755371,-0.0,-0.26704867314479935,-0.4429386901390039,0.0
2019-02-08,1.0,-0.0,-0.4578899162595952,-0.0,-0.2701936496859735,-0.45265614096301465,0.0
2019-02-11,1.0,-0.0,-0.4617745657190126,-0.0,-0.27014671949148855,-0.44492576951543383,0.0
2019-02-12,1.0,-0.0,-0.44632063074901446,-0.0,-0.29215943933420935,-0.45159877354358297,0.0
2019-02-13,1.0,-0.0,-0.44338243316966724,-0.0,-0.2917403164211675,-0.4470703764320786,0.0
2019-02-14,1.0,-0.0,-0.4426003974406569,-0.0,-0.29834254143646405,-0.44279693402921844,0.0
2019-02-15,1.0,-0.0,-0.42917128995061243,-0.0,-0.3011117638100211,-0.4453799795487675,0.0
2019-02-19,1.0,-0.0,-0.41595404399765,-0.0,-0.3158169593315491,-0.4441543181669822,0.0
2019-02-20,1.0,-0.0,-0.4147249474421864,-0.0,-0.3160695515066574,-0.45913629992992294,0.0
2019-02-21,1.0,-0.0,-0.4198712333566924,-0.0,-0.3145804134548003,-0.4554572529782761,0.0
2019-02-22,1.0,-0.0,-0.4188363588586944,-0.0,-0.31602689031466924,-0.45487989138765406,0.0
2019-02-25,1.0,-0.0,-0.40683016273206507,-0.0,-0.3683703873481549,-0.5168003667201467,0.0
2019-02-26,1.0,-0.0,-0.40976236351958895,-0.0,-0.3706303330580787,-0.5133957243783833,0.0
2019-02-27,1.0,-0.0,-0.4128545550434523,-0.0,-0.36506844603425737,-0.5150764715324115,0.0
2019-02-28,1.0,-0.0,-0.4038089089735313,-0.0,-0.3611085492944757,-0.540740569952965,0.0
2019-03-01,1.0,-0.0,-0.4061427113296836,-0.0,-0.38765426370975226,-0.5259580588289876,0.0
2019-03-04,1.0,-0.0,-0.4060586379662275,-0.0,-0.38557710150306174,-0.5279040638337353,0.0
2019-03-05,1.0,-0.0,-0.3934361499512241,-0.0,-0.40198355553490966,-0.5272448552979979,0.0
2019-03-06,1.0,-0.0,-0.39098250336473755,-0.0,-0.40068222954471616,-0.5288439225878312,0.0
2019-03-07,1.0,-0.0,-0.3955144013773208,-0.0,-0.3937229537946117,-0.5373179470476013,0.0
2019-03-08,1.0,-0.0,-0.39204426080257726,-0.0,-0.3990475523496044,-0.5433387025235195,0.0
2019-03-11,1.0,-0.0,-0.39262523734733584,-0.0,-0.40012658524578637,-0.5514193956726599,0.0
2019-03-12,1.0,-0.0,-0.3763230935691772,-0.0,-0.4088300324598955,-0.5669896975114079,0.0
2019-03-13,1.0,-0.0,-0.3862851737999527,-0.0,-0.4138330574603925,-0.5645069756443604,0.0
2019-03-14,1.0,-0.0,-0.39003175806986773,-0.0,-0.4178082191780822,-0.5621889368156611,0.0
2019-03-15,1.0,-0.0,-0.37984050578346146,-0.0,-0.4426084249347415,-0.5723591254160979,0.0
2019-03-18,1.0,-0.0,-0.38432673219387015,-0.0,-0.4513145789957876,-0.5853144821575559,0.0
2019-03-19,1.0,-0.0,-0.38875258107615696,-0.0,-0.4410057087331471,-0.5994898578889833,0.0
2019-03-20,1.0,-0.0,-0.40596554761671727,-0.0,-0.4409807184104923,-0.5999559557600078,0.0
2019-03-21,1.0,-0.0,-0.4078824969400245,-0.0,-0.44614443084455324,-0.5939779681762546,0.0
2019-03-22,1.0,-0.0,-0.4023891625615763,-0.0,-0.4753940886699507,-0.5852463054187191,0.0
2019-03-25,1.0,-0.0,-0.36428501612745573,-0.0,-0.4930358713713225,-0.5862330173003617,0.0
2019-03-26,1.0,-0.0,-0.37778760192553296,-0.0,-0.4877689360447981,-0.5904804008252283,0.0
2019-03-27,1.0,-0.0,-0.38167312854160457,-0.0,-0.4966945024356298,-0.6069440302216921,0.0
2019-03-28,1.0,-0.0,-0.37928203597283383,-0.0,-0.4926238276488295,-0.6158419782570839,0.0
2019-03-29,1.0,-0.0,-0.37187531122398165,-0.0,-0.49442286624838166,-0.6234936759286923,0.0
2019-04-01,1.0,-0.0,-0.3687985803903926,-0.0,-0.4942390842518307,-0.6362500312414087,0.0
2019-04-02,1.0,-0.0,-0.37301785803611626,-0.0,-0.5018758441298584,-0.6262067930568755,0.0
2019-04-03,1.0,-0.0,-0.37408343552140944,-0.0,-0.4972346655321705,-0.6312470282039091,0.0
2019-04-04,1.0,-0.0,-0.37301805976504776,-0.0,-0.4867369686646795,-0.6450667535004885,0.0
2019-04-05,1.0,-0.0,-0.3702886979443895,-0.0,-0.4890882822599042,-0.6752845157529211,0.0
2019-04-08,1.0,-0.0,-0.3686863569583059,-0.0,-0.4907290136278434,-0.6736410152489994,0.0
2019-04-09,1.0,-0.0,-0.3664760452408184,-0.0,-0.5063413394332189,-0.6688270428262802,0.0
2019-04-10,1.0,-0.0,-0.35777952715914574,-0.0,-0.5005459762817746,-0.681099062952335,0.0
2019-04-11,1.0,-0.0,-0.3579139888739299,-0.0,-0.5020702618944801,-0.6802143927655143,0.0
2019-04-12,1.0,-0.0,-0.35865365059995935,-0.0,-0.505135245068131,-0.6784370551149075,0.0
2019-04-15,1.0,-0.0,-0.36038556423103335,-0.0,-0.4997075205371449,-0.6832065922327628,0.0
2019-04-16,1.0,-0.0,-0.36377523741629963,-0.0,-0.4986378796751279,-0.6836061817348575,0.0
2019-04-17,1.0,-0.0,-0.36548262154724287,-0.0,-0.4893232086433595,-0.6933543981245541,0.0
2019-04-18,1.0,-0.0,-0.36349541214447295,-0.0,-0.4922095417227969,-0.6860178430724652,0.0
2019-04-22,1.0,-0.0,-0.35916713390081045,-0.0,-0.4986237830674346,-0.6907844436515623,0.0
2019-04-23,1.0,-0.0,-0.3631938427035017,-0.0,-0.5014526734288189,-0.6839033589887353,0.0
2019-04-24,1.0,-0.0,-0.3658903271837733,-0.0,-0.4990062175109571,-0.6832891652227092,0.0
2019-04-25,1.0,-0.0,-0.3717765408772915,-0.0,-0.5069958637593831,-0.6744625440433029,0.0
2019-04-26,1.0,-0.0,-0.3633804979146944,-0.0,-0.5337614819742599,-0.6615152368037254,0.0
2019-04-29,1.0,-0.0,-0.36678553234844624,-0.0,-0.5268721344880285,-0.6534640855832908,0.0
2019-04-30,1.0,-0.0,-0.3635460703916874,-0.0,-0.5260530739061784,-0.6571333978505577,0.0
2019-05-01,1.0,-0.0,-0.3754424665264454,-0.0,-0.5472733801877597,-0.6423074949982046,0.0
2019-05-02,1.0,-0.0,-0.37326976314980004,-0.0,-0.5520096380600841,-0.6380344509381728,0.0
2019-05-03,1.0,-0.0,-0.39098284892677415,-0.0,-0.5421844510629558,-0.6343843072815035,0.0
2019-05-06,1.0,-0.0,-0.3816535412872277,-0.0,-0.5311546058538337,-0.6524125901033784,0.0
2019-05-07,1.0,-0.0,-0.3795423611289453,-0.0,-0.5326536377410822,-0.655923367318113,0.0
2019-05-08,1.0,-0.0,-0.37927238280549935,-0.0,-0.5292250185616632,-0.6517319951867687,0.0
2019-05-09,1.0,-0.0,-0.37733432384660703,-0.0,-0.5368752721776776,-0.6474626636268155,0.0
2019-05-10,1.0,-0.0,-0.3790268886043534,-0.0,-0.5379513444302176,-0.6438412291933417,0.0
2019-05-13,1.0,-0.0,-0.3788306555104974,-0.0,-0.5317488835275397,-0.6559981520455828,0.0
2019-05-14,1.0,-0.0,-0.36170861937452325,-0.0,-0.5347826086956522,-0.646097126875159,0.0
2019-05-15,1.0,-0.0,-0.36797552269250383,-0.0,-0.5400305966343703,-0.6417134115247324,0.0
2019-05-16,1.0,-0.0,-0.36698974789488414,-0.0,-0.5363402783077666,-0.6406166526749599,0.0
2019-05-17,1.0,-0.0,-0.36540769682576163,-0.0,-0.5497076023391814,-0.6385760616971833,0.0
2019-05-20,1.0,-0.0,-0.3644835950465977,-0.0,-0.5493425252138389,-0.6394995531724754,0.0
2019-05-21,1.0,-0.0,-0.35816229789632814,-0.0,-0.5582032951546365,-0.6459374279345068,0.0
2019-05-22,1.0,-0.0,-0.3538512769282,-0.0,-0.562488793258024,-0.6452009528932605,0.0
2019-05-23,1.0,-0.0,-0.3570094414451295,-0.0,-0.5741626794258373,-0.6274850958217127,0.0
2019-05-24,1.0,-0.0,-0.3501631986944104,-0.0,-0.5732864137086903,-0.6265299877600979,0.0
2019-05-28,1.0,-0.0,-0.35891278802431925,-0.0,-0.5714249220865478,-0.6242017064323303,0.0
2019-05-29,1.0,-0.0,-0.3671867033751402,-0.0,-0.5742836749260732,-0.6077291730396656,0.0
2019-05-30,1.0,-0.0,-0.367447910025248,-0.0,-0.5749662084619112,-0.6078651398842162,0.0
2019-05-31,1.0,-0.0,-0.3673995103040196,-0.0,-0.5763874719445011,-0.6067129157314834,0.0
2019-06-03,1.0,-0.0,-0.37321959022012335,-0.0,-0.5822733389189326,-0.583415847868586,0.0
2019-06-04,1.0,-0.0,-0.36957242293669207,-0.0,-0.6288467912597843,-0.5512353076158181,0.0
2019-06-05,1.0,-0.0,-0.3687638860836195,-0.0,-0.6410573621490608,-0.5149464754595031,0.0
2019-06-06,1.0,-0.0,-0.37236888597243956,-0.0,-0.6242239160062591,-0.5272575841704104,0.0
2019-06-07,1.0,-0.0,-0.3923784959287918,-0.0,-0.6132605067516311,-0.5230364638648662,0.0
2019-06-10,1.0,-0.0,-0.39231935320869127,-0.0,-0.6099039919151087,-0.5243052046488126,0.0
2019-06-11,1.0,-0.0,-0.39405458830685014,-0.0,-0.6204161281329988,-0.519805367596746,0.0
2019-06-12,1.0,-0.0,-0.3835647794903098,-0.0,-0.6248028892619156,-0.534996693626329,0.0
2019-06-13,1.0,-0.0,-0.38259778181911325,-0.0,-0.6275966291847033,-0.5512153889500782,0.0
2019-06-14,1.0,-0.0,-0.37913713090927637,-0.0,-0.6423071038808711,-0.5284053240858789,0.0
2019-06-17,1.0,-0.0,-0.37853265716979695,-0.0,-0.6384648709258174,-0.5313320251777478,0.0
2019-06-18,1.0,-0.0,-0.3917260036240206,-0.0,-0.6367812571778577,-0.5236199372176709,0.0
2019-06-19,1.0,-0.0,-0.3958105322100334,-0.0,-0.6412481865153096,-0.5081829519712897,0.0
2019-06-20,1.0,-0.0,-0.398384548743821,-0.0,-0.6409060796004689,-0.5087397441777506,0.0
2019-06-21,1.0,-0.0,-0.4034806094888651,-0.0,-0.6318605717780157,-0.5126891912551598,0.0
2019-06-24,1.0,-0.0,-0.39984168730689684,-0.0,-0.6296249010545668,-0.523963945560861,0.0
2019-06-25,1.0,-0.0,-0.39295379116670925,-0.0,-0.6360990553995405,-0.5239213683941792,0.0
2019-06-26,1.0,-0.0,-0.3897577430236124,-0.0,-0.6249361136665644,-0.5407594807318818,0.0
2019-06-27,1.0,-0.0,-0.37617936491833215,-0.0,-0.6220198843461499,-0.5380693923100335,0.0
2019-06-28,1.0,-0.0,-0.3805298548966075,-0.0,-0.6135800596592346,-0.5338237524647353,0.0
2019-07-01,1.0,-0.0,-0.3777845051590605,-0.0,-0.6089205075809178,-0.5360881959686167,0.0
2019-07-02,1.0,-0.0,-0.3853532931108475,-0.0,-0.596546588241234,-0.5424986746775049,0.0
2019-07-03,1.0,-0.0,-0.40004061326022944,-0.0,-0.5847294141537213,-0.5535333536399635,0.0
2019-07-05,1.0,-0.0,-0.39596940201784037,-0.0,-0.5904343185341432,-0.554956923937076,0.0
2019-07-08,1.0,-0.0,-0.4013116087542259,-0.0,-0.5818865814290436,-0.5586792404870238,0.0
2019-07-09,1.0,-0.0,-0.3985925154340591,-0.0,-0.5812606387032849,-0.5607327049617641,0.0
2019-07-10,1.0,-0.0,-0.40053859051877444,-0.0,-0.5806615517504192,-0.559321172704639,0.0
2019-07-11,1.0,-0.0,-0.39240086701517274,-0.0,-0.6020400357006247,-0.5556037230651536,0.0
2019-07-12,1.0,-0.0,-0.4048948374760994,-0.0,-0.5924028043339706,-0.5520968769917145,0.0
2019-07-15,1.0,-0.0,-0.41793110518761534,-0.0,-0.5845294238261226,-0.5605905269632971,0.0
2019-07-16,1.0,-0.0,-0.4317433364207059,-0.0,-0.5912318616857054,-0.5498610682309354,0.0
2019-07-17,1.0,-0.0,-0.43619567175317153,-0.0,-0.5883533619824503,-0.548724942744654,0.0
2019-07-18,1.0,-0.0,-0.43711281906279725,-0.0,-0.5892604683443436,-0.5440968562835771,0.0
2019-07-19,1.0,-0.0,-0.43942510412917163,-0.0,-0.5898596184501466,-0.5418316449838021,0.0
2019-07-22,1.0,-0.0,-0.42366736095039725,-0.0,-0.5847926148782432,-0.5629355344699015,0.0
2019-07-23,1.0,-0.0,-0.4297129936534855,-0.0,-0.5806418458850433,-0.5590842519078085,0.0
2019-07-24,1.0,-0.0,-0.4318316005647542,-0.0,-0.5833654216403542,-0.5518418688230009,0.0
2019-07-25,1.0,-0.0,-0.4178962765274962,-0.0,-0.6044035002181221,-0.5438682029305345,0.0
2019-07-26,1.0,-0.0,-0.42069159691827285,-0.0,-0.6002969105940772,-0.5385855793595946,0.0
2019-07-29,1.0,-0.0,-0.4126914997181944,-0.0,-0.6025516216631654,-0.5466260183429831,0.0
2019-07-30,1.0,-0.0,-0.41489170831731387,-0.0,-0.6016403947199794,-0.5465846469306677,0.0
2019-07-31,1.0,-0.0,-0.4143888206388206,-0.0,-0.6003020065520066,-0.5446867321867322,0.0
2019-08-01,1.0,-0.0,-0.43647831123696745,-0.0,-0.6055090745269661,-0.5323465053417428,0.0
2019-08-02,1.0,-0.0,-0.4401363553566317,-0.0,-0.6073538213328475,-0.5547112857477425,0.0
2019-08-05,1.0,-0.0,-0.43068464458698785,-0.0,-0.6295326613431077,-0.5579264301610158,0.0
2019-08-06,1.0,-0.0,-0.4318170122986672,-0.0,-0.5817681263829568,-0.5593320640148202,0.0
2019-08-07,1.0,-0.0,-0.4317169271973424,-0.0,-0.5844557183693442,-0.5590893873451623,0.0
2019-08-08,1.0,-0.0,-0.4322472633612363,-0.0,-0.5840309079201546,-0.5593818415969093,0.0
2019-08-09,1.0,-0.0,-0.4178970573156977,-0.0,-0.5674407874500154,-0.5779503742438223,0.0
2019-08-12,1.0,-0.0,-0.4128322780754146,-0.0,-0.5903719463740995,-0.5601753351618775,0.0
2019-08-13,1.0,-0.0,-0.4043027276219746,-0.0,-0.5911128185427071,-0.5657318478678448,0.0
2019-08-14,1.0,-0.0,-0.4156500433872697,-0.0,-0.5770762084630698,-0.5594660813638915,0.0
2019-08-15,1.0,-0.0,-0.4208321697849763,-0.0,-0.5735066385722627,-0.5443121525221497,0.0
2019-08-16,1.0,-0.0,-0.41702430229310045,-0.0,-0.5775159348891542,-0.5449097234566648,0.0
2019-08-19,1.0,-0.0,-0.40019244891241046,-0.0,-0.5941353726165456,-0.5378947101871313,0.0
2019-08-20,1.0,-0.0,-0.40475408593730267,-0.0,-0.5917093995503574,-0.5296183090408467,0.0
2019-08-21,1.0,-0.0,-0.4023505623657273,-0.0,-0.5901175281182863,-0.5350435991406546,0.0
2019-08-22,1.0,-0.0,-0.40320993262169735,-0.0,-0.5923738864915336,-0.5279481161834103,0.0
2019-08-23,1.0,-0.0,-0.4017018482981517,-0.0,-0.5914301585698414,-0.5318654681345318,0.0
2019-08-26,1.0,-0.0,-0.39150966968167505,-0.0,-0.589700664634451,-0.517415421518165,0.0
2019-08-27,1.0,-0.0,-0.39407790642188006,-0.0,-0.608760077353894,-0.5086520832810105,0.0
2019-08-28,1.0,-0.0,-0.3827879761934658,-0.0,-0.6242937143718138,-0.5041560985409708,0.0
2019-08-29,1.0,-0.0,-0.3660499398315283,-0.0,-0.6351534296028881,-0.5058413557962295,0.0
2019-08-30,1.0,-0.0,-0.368864762095362,-0.0,-0.6290839045379497,-0.5036523740431281,0.0
2019-09-03,1.0,-0.0,-0.376635397123202,-0.0,-0.6283927454659162,-0.49651031894934333,0.0
2019-09-04,1.0,-0.0,-0.3766178707698446,-0.0,-0.6223596598418913,-0.49485024564203595,0.0
2019-09-05,1.0,-0.0,-0.3783454079219259,-0.0,-0.6217541763138894,-0.48950631115094473,0.0
2019-09-06,1.0,-0.0,-0.37476707495838407,-0.0,-0.6375810579144824,-0.4721856443638351,0.0
2019-09-09,1.0,-0.0,-0.3725689620956539,-0.0,-0.6361877356618377,-0.4718942250446518,0.0
2019-09-10,1.0,-0.0,-0.37419354838709673,-0.0,-0.6286104218362283,-0.47858560794044663,0.0
2019-09-11,1.0,-0.0,-0.3454916120158181,-0.0,-0.6377324196202687,-0.47299388401739,0.0
2019-09-12,1.0,-0.0,-0.3282080160615038,-0.0,-0.6427539602869524,-0.47741351027103784,0.0
2019-09-13,1.0,-0.0,-0.3332276938078986,-0.0,-0.6270355923939541,-0.477571916138469,0.0
2019-09-16,1.0,-0.0,-0.34231583043509983,-0.0,-0.6136634482087701,-0.47610477418099567,0.0
2019-09-17,1.0,-0.0,-0.33637758456929934,-0.0,-0.6172036725846911,-0.4817953776089233,0.0
2019-09-18,1.0,-0.0,-0.3398597311513734,-0.0,-0.6173777518020651,-0.478009935710111,0.0
2019-09-19,1.0,-0.0,-0.33390135839135304,-0.0,-0.6272700715711573,-0.47319733190515606,0.0
