Date,GPRO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.9489601386481802,-2.3972270363951473,-0.0,-2.09419410745234,-2.2251299826689777,0.0
2018-11-12,1.0,-0.9493944636678201,-2.354411764705883,-0.0,-2.121626297577855,-2.2250865051903115,0.0
2018-11-13,1.0,-0.8765209940017139,-2.344558697514996,-0.0,-2.1275064267352186,-2.220394173093402,0.0
2018-11-14,1.0,-0.8760500600034288,-2.3459626264357962,-0.0,-2.1284073375621464,-2.221498371335505,0.0
2018-11-15,1.0,-0.8744967017904567,-2.351152231645678,-0.0,-2.1380107941403237,-2.2030326394243125,0.0
2018-11-16,1.0,-0.8632835820895524,-2.3240938166311302,-0.0,-2.1307462686567167,-2.2106609808102347,0.0
2018-11-19,1.0,-0.8624307036247335,-2.3244349680170577,-0.0,-2.131087420042644,-2.2109168443496805,0.0
2018-11-20,1.0,-0.7586760111458246,-2.2961242928312084,-0.0,-2.1333277041290213,-2.2555940217850208,0.0
2018-11-21,1.0,-0.7615480649188514,-2.266916354556804,-0.0,-2.112026633374948,-2.1824386183936744,0.0
2018-11-23,1.0,-0.7628497882587395,-2.240803786431952,-0.0,-2.117910819563232,-2.1819314124387614,0.0
2018-11-26,1.0,-0.762375415282392,-2.2411129568106314,-0.0,-2.1191029900332223,-2.183056478405316,0.0
2018-11-27,1.0,-0.7353522053982883,-2.2357636603028306,-0.0,-2.096280447662936,-2.161701777485187,0.0
2018-11-28,1.0,-0.7376347625709818,-2.230351411406468,-0.0,-2.0986750061723316,-2.1631141469837876,0.0
2018-11-29,1.0,-0.6537620474609217,-2.191382522070138,-0.0,-2.0839880132825788,-2.1700008099133394,0.0
2018-11-30,1.0,-0.6524414932383189,-2.191513482873107,-0.0,-2.0844602801846306,-2.1694874078872783,0.0
2018-12-03,1.0,-0.6479241582216411,-2.221395881006865,-0.0,-2.1113926119646944,-2.191974501471069,0.0
2018-12-04,1.0,-0.6269105691056911,-2.2226829268292687,-0.0,-2.097479674796748,-2.183008130081301,0.0
2018-12-06,1.0,-0.5886685996395268,-2.048663897813651,-0.0,-2.089569782932372,-2.109552542904161,0.0
2018-12-07,1.0,-0.603819553599497,-2.0536780886513677,-0.0,-2.096510531279472,-2.1051556114429424,0.0
2018-12-10,1.0,-0.5359789993823347,-2.0462476837554044,-0.0,-2.079601605929586,-2.0590642371834464,0.0
2018-12-11,1.0,-0.5359789993823347,-2.0463248919085855,-0.0,-2.0788295243977766,-2.0596046942557136,0.0
2018-12-12,1.0,-0.5368282890673255,-2.046093267449043,-0.0,-2.0786751080914145,-2.0592186534898085,0.0
2018-12-13,1.0,-0.5358382840830183,-2.0360311704343803,-0.0,-2.088650567085873,-2.0548568783272896,0.0
2018-12-14,1.0,-0.5402697495183044,-2.0233526011560694,-0.0,-2.0910211946050095,-2.052485549132948,0.0
2018-12-17,1.0,-0.5007658140603461,-2.017537141981927,-0.0,-2.060882217797519,-2.0788788482156533,0.0
2018-12-18,1.0,-0.46648996592199926,-1.9834911018553576,-0.0,-2.0449829609996213,-2.0777735706171905,0.0
2018-12-19,1.0,-0.47257575757575754,-1.982651515151515,-0.0,-2.0433333333333334,-2.0771969696969697,0.0
2018-12-20,1.0,-0.46608446886998417,-1.9473763457050366,-0.0,-2.0529247910863506,-2.062109463223669,0.0
2018-12-21,1.0,-0.4513432835820895,-1.935597014925373,-0.0,-2.042313432835821,-2.0334328358208955,0.0
2018-12-24,1.0,-0.4058420004425758,-1.8840451427306926,-0.0,-2.0245629564062844,-2.0618130854908903,0.0
2018-12-26,1.0,-0.3992279117197174,-1.8974433680530265,-0.0,-1.9640177725981498,-2.0231626484084786,0.0
2018-12-27,1.0,-0.2700649260947645,-1.802597043790579,-0.0,-1.807915457936179,-2.0263848597872633,0.0
2018-12-28,1.0,-0.2701919094297943,-1.802291868010493,-0.0,-1.8062957338119565,-2.0244373878227258,0.0
2018-12-31,1.0,-0.2735184417737257,-1.7987291062301423,-0.0,-1.808122668876917,-2.0266611410415805,0.0
2019-01-02,1.0,-0.2640713594246992,-1.8033467017010094,-0.0,-1.8097773475314618,-2.037477527312958,0.0
2019-01-03,1.0,-0.26689702833448514,-1.8013130615065653,-0.0,-1.8105044920525224,-2.032066344160332,0.0
2019-01-04,1.0,-0.19790238552234712,-1.8202632300520976,-0.0,-1.7871538250616945,-2.049698382231971,0.0
2019-01-07,1.0,-0.15208568957487859,-1.7455259131129,-0.0,-1.7589648060674608,-1.9962743663096267,0.0
2019-01-08,1.0,-0.1562168610816543,-1.719313361611877,-0.0,-1.7650450689289503,-1.9872083775185578,0.0
2019-01-09,1.0,-0.15182761583713397,-1.7011038403066956,-0.0,-1.762905677837266,-1.9939850618018373,0.0
2019-01-10,1.0,-0.15106439243686368,-1.70197011767817,-0.0,-1.7633214332936666,-1.994843316144387,0.0
2019-01-11,1.0,-0.16186673648383296,-1.625343631365362,-0.0,-1.7467600471265872,-2.0113889252519965,0.0
2019-01-14,1.0,-0.17091454272863568,-1.6158659800534516,-0.0,-1.730330486930448,-2.001368880777003,0.0
2019-01-15,1.0,-0.1585745813319486,-1.5950928209788393,-0.0,-1.7129689731273532,-2.0243411657795662,0.0
2019-01-16,1.0,-0.1389393153526971,-1.598807053941909,-0.0,-1.703125,-2.042595954356847,0.0
2019-01-17,1.0,-0.14439403758911212,-1.590149060272197,-0.0,-1.7031756318859363,-2.0431626701231367,0.0
2019-01-18,1.0,-0.15008771359885648,-1.5635111428757067,-0.0,-1.700279384055617,-2.0834253784679357,0.0
2019-01-22,1.0,-0.0,-1.5666332330324306,-0.0,-1.8514877967235042,-2.2686726847208294,0.0
2019-01-23,1.0,-0.0,-1.503150556374849,-0.0,-1.8713634535460515,-2.3287974259284083,0.0
2019-01-24,1.0,-0.0,-1.4991952789699572,-0.0,-1.8804989270386265,-2.326314377682403,0.0
2019-01-25,1.0,-0.0,-1.3608924782697966,-0.0,-1.992334542468004,-2.490931489973308,0.0
2019-01-28,1.0,-0.0,-1.3077658629875009,-0.0,-2.0425517382692435,-2.479816952393962,0.0
2019-01-29,1.0,-0.0,-1.2486772486772486,-0.0,-2.0339167005833674,-2.500814000814001,0.0
2019-01-30,1.0,-0.0,-1.2500678794461035,-0.0,-2.0355009503122456,-2.5024436600597335,0.0
2019-01-31,1.0,-0.0,-1.2597570080771059,-0.0,-1.9919228941831266,-2.535871852304351,0.0
2019-02-01,1.0,-0.0,-1.2531868727963114,-0.0,-2.003254678600488,-2.524206672091131,0.0
2019-02-04,1.0,-0.0,-1.259349593495935,-0.0,-1.995460704607046,-2.5201897018970185,0.0
2019-02-05,1.0,-0.0,-1.2517241379310344,-0.0,-1.9781609195402299,-2.5313725490196077,0.0
2019-02-06,1.0,-0.0,-1.2445887445887445,-0.0,-1.9778138528138527,-2.5416666666666665,0.0
2019-02-07,1.0,-0.0,-1.2383913484285232,-0.0,-1.9764109496451505,-2.544237918215613,0.0
2019-02-08,1.0,-0.0,-1.2469119044387131,-0.0,-2.006719152979503,-2.5333921542011675,0.0
2019-02-11,1.0,-0.0,-1.2385308574549427,-0.0,-2.0410977607864558,-2.547241944292736,0.0
2019-02-12,1.0,-0.0,-1.268336192109777,-0.0,-2.0504288164665523,-2.5422984562607205,0.0
2019-02-13,1.0,-0.0,-1.2931341647252297,-0.0,-2.0370700287789503,-2.521926819240784,0.0
2019-02-14,1.0,-0.0,-1.2411235492067854,-0.0,-2.090721791085777,-2.535814847881327,0.0
2019-02-15,1.0,-0.0,-1.2771649200220627,-0.0,-2.086734693877551,-2.530750137892995,0.0
2019-02-19,1.0,-0.0,-1.2571959785153561,-0.0,-2.100537116099711,-2.5283707478308775,0.0
2019-02-20,1.0,-0.0,-1.2641912372554422,-0.0,-2.099889776798016,-2.5248002204464037,0.0
2019-02-21,1.0,-0.0,-1.2716440526207038,-0.0,-2.0971141263172393,-2.518768510227977,0.0
2019-02-22,1.0,-0.0,-1.2620784583620095,-0.0,-2.107570543702684,-2.5126634549208533,0.0
2019-02-25,1.0,-0.0,-1.2313519415819287,-0.0,-2.096908482904525,-2.49628062512796,0.0
2019-02-26,1.0,-0.0,-1.2259956355701036,-0.0,-2.098949809056192,-2.494544462629569,0.0
2019-02-27,1.0,-0.0,-1.2233287858117325,-0.0,-2.1103001364256477,-2.4876534788540243,0.0
2019-02-28,1.0,-0.0,-1.2221843003412969,-0.0,-2.1096928327645053,-2.4939931740614334,0.0
2019-03-01,1.0,-0.0,-1.2319159167410867,-0.0,-2.111698839046507,-2.5259325410455453,0.0
2019-03-04,1.0,-0.0,-1.240417639785685,-0.0,-2.0969913449649678,-2.5316664376974862,0.0
2019-03-05,1.0,-0.0,-1.2344998622209975,-0.0,-2.1219344171948196,-2.532515844585285,0.0
2019-03-06,1.0,-0.0,-1.207776261937244,-0.0,-2.1036152796725784,-2.5098908594815823,0.0
2019-03-07,1.0,-0.0,-1.1465582063025497,-0.0,-2.1838129742292702,-2.505297696356552,0.0
2019-03-08,1.0,-0.0,-1.1339656604818609,-0.0,-2.2513154250900027,-2.5380088618111327,0.0
2019-03-11,1.0,-0.0,-1.151906735023527,-0.0,-2.27213989746471,-2.598918463375237,0.0
2019-03-12,1.0,-0.0,-1.0853164736804717,-0.0,-2.3215173687575477,-2.696952475669532,0.0
2019-03-13,1.0,-0.0,-1.111558285673939,-0.0,-2.2953470309962576,-2.6537456753512676,0.0
2019-03-14,1.0,-0.0,-1.1230029690371837,-0.0,-2.2914604835289127,-2.6546020076346672,0.0
2019-03-15,1.0,-0.0,-1.0974764967837705,-0.0,-2.292994981268113,-2.678235668339577,0.0
2019-03-18,1.0,-0.0,-1.1414641141464115,-0.0,-2.324155732415573,-2.704380870438087,0.0
2019-03-19,1.0,-0.0,-1.1439764232317424,-0.0,-2.3203709028177113,-2.7236917768832662,0.0
2019-03-20,1.0,-0.0,-1.1495603286723366,-0.0,-2.325645091538129,-2.732521262793715,0.0
2019-03-21,1.0,-0.0,-1.1560869565217389,-0.0,-2.401086956521739,-2.6892028985507244,0.0
2019-03-22,1.0,-0.0,-1.1488819287639305,-0.0,-2.4611406511763425,-2.6739019593561073,0.0
2019-03-25,1.0,-0.0,-0.9592743959274395,-0.0,-2.530364953036495,-2.6803613680361367,0.0
2019-03-26,1.0,-0.0,-0.9922066676288065,-0.0,-2.52525616972146,-2.698585654495598,0.0
2019-03-27,1.0,-0.0,-0.9513599079004174,-0.0,-2.5430277737804006,-2.7008202619081887,0.0
2019-03-28,1.0,-0.0,-0.9576100989814947,-0.0,-2.5299813513125806,-2.685052359776216,0.0
2019-03-29,1.0,-0.0,-0.9454571551600403,-0.0,-2.533443375915028,-2.69778957944596,0.0
2019-04-01,1.0,-0.0,-0.9642293906810034,-0.0,-2.5317562724014335,-2.672544802867383,0.0
2019-04-02,1.0,-0.0,-0.9544449052951748,-0.0,-2.469860362228674,-2.4884556892022673,0.0
2019-04-03,1.0,-0.0,-0.9549069783525832,-0.0,-2.478318002628121,-2.4828826336537797,0.0
2019-04-04,1.0,-0.0,-0.9479756805306065,-0.0,-2.4682188752245406,-2.492814702224679,0.0
2019-04-05,1.0,-0.0,-0.9396372698324795,-0.0,-2.4826941713969264,-2.5,0.0
2019-04-08,1.0,-0.0,-0.915131940626718,-0.0,-2.463441451346894,-2.4932655305112696,0.0
2019-04-09,1.0,-0.0,-0.8836124073565744,-0.0,-2.5145484490804284,-2.464315124897063,0.0
2019-04-10,1.0,-0.0,-0.8523522150596625,-0.0,-2.5410780414209295,-2.4643395967631325,0.0
2019-04-11,1.0,-0.0,-0.8334705640181144,-0.0,-2.569575957184026,-2.458487717853712,0.0
2019-04-12,1.0,-0.0,-0.8308641975308642,-0.0,-2.5696159122085045,-2.4582990397805213,0.0
2019-04-15,1.0,-0.0,-0.8307986087430947,-0.0,-2.5350201186660297,-2.4540680624701627,0.0
2019-04-16,1.0,-0.0,-0.8393718985792945,-0.010604309700224322,-2.5145809258378087,-2.4331452654476244,0.0
2019-04-17,1.0,-0.0,-0.8029479690259476,-0.03926096997690532,-2.52540415704388,-2.424942263279446,0.0
2019-04-18,1.0,-0.0,-0.8270502420069535,-0.04151612243506715,-2.5268934487695143,-2.4216374667666507,0.0
2019-04-22,1.0,-0.0,-0.8287745429925525,-0.05355450236966825,-2.4924170616113743,-2.395734597156398,0.0
2019-04-23,1.0,-0.0,-0.8382313109425785,-0.05891115926327193,-2.4866603466955577,-2.387527085590466,0.0
2019-04-24,1.0,-0.0,-0.7980355220667384,-0.058732508073196986,-2.4816334768568353,-2.3891953713670615,0.0
2019-04-25,1.0,-0.0,-0.7878400215459197,-0.07729598707244816,-2.484042553191489,-2.383921357392943,0.0
2019-04-26,1.0,-0.0,-0.7702139109377103,-0.05327593165612808,-2.491255213238262,-2.411946724068344,0.0
2019-04-29,1.0,-0.0,-0.7609294204553086,-0.05278356053992345,-2.4853938620643343,-2.416358874487946,0.0
2019-04-30,1.0,-0.0,-0.7436362415205857,-0.061589092618711795,-2.489085902344012,-2.4220565518167776,0.0
2019-05-01,1.0,-0.015167785234899329,-0.7336912751677853,-0.05771812080536913,-2.500872483221477,-2.4040939597315436,0.0
2019-05-02,1.0,-0.0125503355704698,-0.7323489932885906,-0.05221476510067114,-2.494228187919463,-2.42006711409396,0.0
2019-05-03,1.0,-0.015147453083109918,-0.7256702412868633,-0.057439678284182304,-2.4890750670241286,-2.41514745308311,0.0
2019-05-06,1.0,-0.040351107035241716,-0.7060788680728416,-0.06976287174112407,-2.4140573824184464,-2.3203196646141753,0.0
2019-05-07,1.0,-0.02226308530899061,-0.7206278321402771,-0.0898404150522099,-2.411505877717213,-2.323044591843436,0.0
2019-05-08,1.0,-0.018255578093306288,-0.7010403716547798,-0.1382581953804881,-2.3666165019956815,-2.319112739645358,0.0
2019-05-09,1.0,-0.017816204886356195,-0.6959455033732888,-0.14285714285714285,-2.3767603327438267,-2.3166306412523743,0.0
2019-05-10,1.0,-0.009844080338266385,-0.7024973572938689,-0.15625,-2.4149048625792813,-2.323269027484144,0.0
2019-05-13,1.0,-0.03395348837209303,-0.712358803986711,-0.12724252491694352,-2.4251827242524917,-2.34578073089701,0.0
2019-05-14,1.0,-0.0,-0.5640103854603555,-0.3448505425737301,-2.4135543572332065,-2.3348645230011313,0.0
2019-05-15,1.0,-0.0,-0.6109226594301221,-0.32598371777476254,-2.469877883310719,-2.3774084124830392,0.0
2019-05-16,1.0,-0.0,-0.6123446730495008,-0.33136416106471106,-2.4687988049161405,-2.377741563115366,0.0
2019-05-17,1.0,-0.0,-0.5955686247691993,-0.3458250700950557,-2.449770908842235,-2.4473774191342406,0.0
2019-05-20,1.0,-0.0,-0.5819968607111171,-0.3497577287927387,-2.4473486658022248,-2.445506039718829,0.0
2019-05-21,1.0,-0.0,-0.5776050190943808,-0.3584969994544463,-2.439920894708129,-2.4433987997817788,0.0
2019-05-22,1.0,-0.0,-0.5608310626702997,-0.3732288828337874,-2.439441416893733,-2.438487738419618,0.0
2019-05-23,1.0,-0.0,-0.5616902936987044,-0.41714712066743537,-2.420199416672319,-2.383843179814149,0.0
2019-05-24,1.0,-0.0,-0.5120607404421152,-0.4404353960894981,-2.3959551165759594,-2.37062420210979,0.0
2019-05-28,1.0,-0.0,-0.4989360287272243,-0.4521212927250963,-2.3625482111982974,-2.3362814204016487,0.0
2019-05-29,1.0,-0.0,-0.4766027759418374,-0.4419035029742234,-2.3528089887640453,-2.3380039656311964,0.0
2019-05-30,1.0,-0.0,-0.47187747557433324,-0.44157644573541066,-2.348626881436493,-2.339450752574597,0.0
2019-05-31,1.0,-0.0,-0.4984158415841584,-0.4247524752475248,-2.3407920792079207,-2.336699669966997,0.0
2019-06-03,1.0,-0.0,-0.49658882183154035,-0.4553922854893729,-2.3289162949357127,-2.2791262135922334,0.0
2019-06-04,1.0,-0.0,-0.4613923636125483,-0.4747527670443382,-2.364856899600498,-2.248215338267077,0.0
2019-06-05,1.0,-0.0,-0.44628849270664506,-0.520259319286872,-2.3838573743922202,-2.1325769854132903,0.0
2019-06-06,1.0,-0.0,-0.44137353433835846,-0.4806725937379204,-2.3653524030408453,-2.1550702229094187,0.0
2019-06-07,1.0,-0.0,-0.4867045307861108,-0.4805085839679876,-2.3429069317155027,-2.1439912224086743,0.0
2019-06-10,1.0,-0.0,-0.49570496673771236,-0.46864302783698253,-2.332881224568882,-2.1614674158754763,0.0
2019-06-11,1.0,-0.0,-0.5016219021668613,-0.5025301673803036,-2.325937459452446,-2.157519138445569,0.0
2019-06-12,1.0,-0.0,-0.4980855344279317,-0.4988643000843662,-2.3280550327730545,-2.1647089363359076,0.0
2019-06-13,1.0,-0.0,-0.5141837065887699,-0.5137942226549822,-2.313794222654982,-2.149561830574489,0.0
2019-06-14,1.0,-0.0,-0.49284133801900304,-0.5382012234804113,-2.338799947937004,-2.138032018742679,0.0
2019-06-17,1.0,-0.0,-0.4931364257367771,-0.5381562682974432,-2.3351766313187166,-2.139288270119055,0.0
2019-06-18,1.0,-0.0,-0.4958032402888933,-0.5388118940724835,-2.333658663543497,-2.138330405361442,0.0
2019-06-19,1.0,-0.0,-0.4695054766997213,-0.561021453107784,-2.3240002592520574,-2.126774256270659,0.0
2019-06-20,1.0,-0.0,-0.48137331256490135,-0.5528296988577363,-2.325804776739356,-2.1301272066458985,0.0
2019-06-21,1.0,-0.0,-0.49915617291964165,-0.5473841360508893,-2.305400493314293,-2.138971829157471,0.0
2019-06-24,1.0,-0.0,-0.46859182349123946,-0.5541855937702791,-2.2907852044127193,-2.175730045425049,0.0
2019-06-25,1.0,-0.0,-0.45555339428126823,-0.5540426635544317,-2.2950787784477726,-2.1792128639045583,0.0
2019-06-26,1.0,-0.0,-0.46184557923884345,-0.5515487153068452,-2.2613819305814924,-2.1647884603000835,0.0
2019-06-27,1.0,-0.0,-0.4500870013533544,-0.581104594960366,-2.261584069085519,-2.1517690275182058,0.0
2019-06-28,1.0,-0.0,-0.4009805186427558,-0.6013417623532448,-2.2919623274416208,-2.156495936008257,0.0
2019-07-01,1.0,-0.0,-0.38316550477665895,-0.6147689129873484,-2.3166150271107666,-2.1403950426026337,0.0
2019-07-02,1.0,-0.0,-0.396837689577283,-0.6014843497902549,-2.306679574056147,-2.1486931268151017,0.0
2019-07-03,1.0,-0.0,-0.3974830590513069,-0.600516295579219,-2.306615037108745,-2.149080348499516,0.0
2019-07-05,1.0,-0.0,-0.3830884248517659,-0.602990461459139,-2.3056200051559683,-2.1532611497808714,0.0
2019-07-08,1.0,-0.0,-0.38503977418527074,-0.6037977931742367,-2.2896458814472673,-2.1367077238901717,0.0
2019-07-09,1.0,-0.0,-0.3720020520713095,-0.605617545209696,-2.289855072463768,-2.1451840451455686,0.0
2019-07-10,1.0,-0.0,-0.35365775469641597,-0.6034493812912739,-2.3055074693851383,-2.148874783612233,0.0
2019-07-11,1.0,-0.0,-0.3557451722589337,-0.604991338936293,-2.3052543786488737,-2.1496760120613327,0.0
2019-07-12,1.0,-0.0,-0.3571153846153846,-0.6089102564102564,-2.3098076923076922,-2.1344230769230768,0.0
2019-07-15,1.0,-0.0,-0.33484220592923175,-0.6109021357985337,-2.3188396557220274,-2.110934013388588,0.0
2019-07-16,1.0,-0.0,-0.3319781476305425,-0.5882352941176471,-2.308537669927582,-2.1236818701562696,0.0
2019-07-17,1.0,-0.0,-0.33335449869833006,-0.5878468474188837,-2.3057336973776112,-2.1226744555209853,0.0
2019-07-18,1.0,-0.0,-0.3257322834645669,-0.5714015748031496,-2.297007874015748,-2.105070866141732,0.0
2019-07-19,1.0,-0.0,-0.3373287671232877,-0.5816210045662101,-2.3178589548452564,-2.105213089802131,0.0
2019-07-22,1.0,-0.0,-0.34562697576396206,-0.5289193302891934,-2.1053740779768177,-1.8741365179721343,0.0
2019-07-23,1.0,-0.0,-0.3532413313232054,-0.531659515249913,-2.072828481966833,-1.8407746723878002,0.0
2019-07-24,1.0,-0.0,-0.35122148894292,-0.5430705105939563,-2.06587935625796,-1.8288757670487437,0.0
2019-07-25,1.0,-0.0,-0.32900507848568794,-0.5555747922437673,-2.070290858725762,-1.8161357340720221,0.0
2019-07-26,1.0,-0.0,-0.3131383070797992,-0.5725578443251976,-2.073336795337834,-1.8109168541919107,0.0
2019-07-29,1.0,-0.0,-0.30456091794960505,-0.5781583347748371,-2.0634261661765554,-1.8199273482096525,0.0
2019-07-30,1.0,-0.0,-0.3081699534295406,-0.5796584832978785,-2.0471454033231757,-1.8144655896050135,0.0
2019-07-31,1.0,-0.0,-0.3367071136925643,-0.5765713957099317,-2.0332394042210593,-1.80424406233826,0.0
2019-08-01,1.0,-0.0,-0.35152487961476725,-0.5643774363678055,-2.026771382710387,-1.7899564320110066,0.0
2019-08-02,1.0,-0.0,-0.34530101102941174,-0.5577895220588235,-2.0376838235294117,-1.8036534926470587,0.0
2019-08-05,1.0,-0.0,-0.3724571496352529,-0.5964059071229464,-2.098570666034043,-1.8633533005159837,0.0
2019-08-06,1.0,-0.0,-0.35960734200743494,-0.5673210966542751,-2.0377555762081783,-1.8438080855018586,0.0
2019-08-07,1.0,-0.0,-0.36304700162074555,-0.5412711275758277,-2.0292313035424865,-1.8548853901366058,0.0
2019-08-08,1.0,-0.0,-0.3682136856133032,-0.5524653803812504,-2.0274639318616376,-1.8458775131815284,0.0
2019-08-09,1.0,-0.0,-0.3378253858557936,-0.5380096751900484,-2.0093296475466484,-1.873876986869385,0.0
2019-08-12,1.0,-0.0,-0.3293819772125676,-0.547531361491541,-2.013810565082288,-1.863735757854759,0.0
2019-08-13,1.0,-0.0,-0.29770992366412213,-0.542156919015095,-2.0208919244676578,-1.878723526373185,0.0
2019-08-14,1.0,-0.0,-0.31520869068038876,-0.5373356203544882,-1.992338479130932,-1.8727272727272728,0.0
2019-08-15,1.0,-0.0,-0.33718257749873876,-0.5464431862772577,-1.950053254106172,-1.7720163686305288,0.0
2019-08-16,1.0,-0.0,-0.340929501571621,-0.5446789402784014,-1.9457229456668164,-1.7815446789402785,0.0
2019-08-19,1.0,-0.0,-0.29752803972992575,-0.5525361307962725,-1.9593214664360248,-1.7707159198705429,0.0
2019-08-20,1.0,-0.0,-0.30320748412963583,-0.5567991981289676,-1.955562980287337,-1.752979173627353,0.0
2019-08-21,1.0,-0.0,-0.30873342987635066,-0.5955775871672051,-1.9411273253871002,-1.7243511195276817,0.0
2019-08-22,1.0,-0.0,-0.31384393704278435,-0.5718798492573709,-1.9276213699844826,-1.7286632675681666,0.0
2019-08-23,1.0,-0.0,-0.3151625948700903,-0.5696083319483685,-1.9252118996177496,-1.7299318597307627,0.0
2019-08-26,1.0,-0.0,-0.2855585236875102,-0.5641389085754783,-1.905031892274982,-1.6969416126042631,0.0
2019-08-27,1.0,-0.0,-0.2804811669932506,-0.5551926845199217,-1.9002286087524494,-1.7071630742434138,0.0
2019-08-28,1.0,-0.0,-0.27227722772277224,-0.5585899249265586,-1.903220541834403,-1.7059623544772058,0.0
2019-08-29,1.0,-0.0,-0.2567685114711319,-0.5691529846689138,-1.9105142981406982,-1.700119604218767,0.0
2019-08-30,1.0,-0.0,-0.2465005674755445,-0.5760147003188671,-1.8992595795276441,-1.682754147976004,0.0
2019-09-03,1.0,-0.0,-0.27137546468401486,-0.60573244976025,-1.8718819029147138,-1.6386509347556704,0.0
2019-09-04,1.0,-0.0,-0.2538929899240261,-0.6137722937658279,-1.8733229161053935,-1.647287030551215,0.0
2019-09-05,1.0,-0.0,-0.25715513075229557,-0.6025881973903238,-1.8770337754389732,-1.6329270257208826,0.0
