Date,CFFN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.0,-0.5959617702772516,-0.0,-0.2527768210780093,-0.30385741346650597,0.0
2018-10-17,1.0,-0.0,-0.5742947108633676,-0.0,-0.2467129058337943,-0.3065614229181737,0.0
2018-10-18,1.0,-0.0,-0.5743766487958472,-0.0,-0.24659603438005276,-0.30652710407624884,0.0
2018-10-19,1.0,-0.0,-0.5700050774308201,-0.0,-0.24229922992299233,-0.3032918676483033,0.0
2018-10-22,1.0,-0.0,-0.5630317910510944,-0.0,-0.24651822376497481,-0.3070312830715828,0.0
2018-10-23,1.0,-0.0,-0.5630533316389207,-0.0,-0.2474266107510484,-0.30755708052696235,0.0
2018-10-24,1.0,-0.0,-0.5614250354354863,-0.0,-0.24648289576678162,-0.30762233176077347,0.0
2018-10-25,1.0,-0.0,-0.5409893846409023,-0.0,-0.24160308508873773,-0.2907198540388124,0.0
2018-10-26,1.0,-0.0,-0.5458527123699084,-0.0,-0.2443739962875675,-0.29538865831021754,0.0
2018-10-29,1.0,-0.0,-0.5469308824752557,-0.0,-0.23833485818847208,-0.2940821758296598,0.0
2018-10-30,1.0,-0.0,-0.5469308824752557,-0.0,-0.238355651667637,-0.29406138235049484,0.0
2018-10-31,1.0,-0.0,-0.5475442574525181,-0.0,-0.23845977824467973,-0.29425225187743126,0.0
2018-11-01,1.0,-0.0,-0.5526107923838031,-0.0,-0.23422299825392867,-0.2918433524569718,0.0
2018-11-02,1.0,-0.0,-0.5388468065731197,-0.0,-0.2403866054058529,-0.29038867502793986,0.0
2018-11-05,1.0,-0.0,-0.547084273500735,-0.0,-0.24025503550210114,-0.28275405220775457,0.0
2018-11-06,1.0,-0.0,-0.5466197328916037,-0.0,-0.24066673568692412,-0.2833212547882804,0.0
2018-11-07,1.0,-0.0,-0.5490971124240659,-0.0,-0.24517350420237996,-0.28613630689856034,0.0
2018-11-08,1.0,-0.0,-0.5471741017902179,-0.0,-0.2345681564476785,-0.28548393765245794,0.0
2018-11-09,1.0,-0.0,-0.5474766703221668,-0.0,-0.2361935897701173,-0.285480767241201,0.0
2018-11-12,1.0,-0.0,-0.5414517393636776,-0.0,-0.23787810011141833,-0.2839722692196592,0.0
2018-11-13,1.0,-0.0,-0.5381889683141142,-0.0,-0.2318579358089425,-0.27816807652131165,0.0
2018-11-14,1.0,-0.0,-0.5380359045823428,-0.0,-0.23296991556684973,-0.27834248708910564,0.0
2018-11-15,1.0,-0.0,-0.5388677391624709,-0.0,-0.23449588603708707,-0.27338409267673663,0.0
2018-11-16,1.0,-0.0,-0.5529509215158418,-0.0,-0.24323876579001863,-0.2746324290743425,0.0
2018-11-19,1.0,-0.0,-0.556719059019465,-0.0,-0.24777766212136984,-0.27733943999167276,0.0
2018-11-20,1.0,-0.0,-0.5443188206633769,-0.0,-0.2415932704520374,-0.29625002602702644,0.0
2018-11-21,1.0,-0.0,-0.5431219996689289,-0.0,-0.2400678695580202,-0.285983280913756,0.0
2018-11-23,1.0,-0.0,-0.5370159806495628,-0.0,-0.24334828719687415,-0.28701081226354636,0.0
2018-11-26,1.0,-0.0,-0.5418709023598272,-0.0,-0.241401418791752,-0.2849372298401274,0.0
2018-11-27,1.0,-0.0,-0.5424668260117037,-0.0,-0.23683342948982117,-0.28119591197560373,0.0
2018-11-28,1.0,-0.0,-0.5405761859621646,-0.0,-0.23816098586324858,-0.281993158306887,0.0
2018-11-29,1.0,-0.0,-0.5432795698924732,-0.0,-0.241232423490488,-0.2833126550868486,0.0
2018-11-30,1.0,-0.0,-0.5436333188612541,-0.0,-0.24182844383799543,-0.28199880088486423,0.0
2018-12-03,1.0,-0.0,-0.5447649838348669,-0.0,-0.24390698831136534,-0.2838017077012352,0.0
2018-12-04,1.0,-0.0,-0.5473068012576535,-0.0,-0.23938854873407248,-0.2818343537977826,0.0
2018-12-06,1.0,-0.0,-0.5565876974231089,-0.0,-0.23788445552784704,-0.2836450540315877,0.0
2018-12-07,1.0,-0.0,-0.5567494544320898,-0.0,-0.2374311545256157,-0.2841941182583394,0.0
2018-12-10,1.0,-0.0,-0.5575487648975215,-0.0,-0.23159717926512433,-0.2727947544228628,0.0
2018-12-11,1.0,-0.0,-0.5575352635486265,-0.0,-0.23125463994060877,-0.2734265445846738,0.0
2018-12-12,1.0,-0.0,-0.5574987625804323,-0.0,-0.2318305560138591,-0.27305725127866687,0.0
2018-12-13,1.0,-0.0,-0.5575610057963242,-0.0,-0.23191484972874854,-0.2732729635512283,0.0
2018-12-14,1.0,-0.0,-0.5612289141700907,-0.0,-0.22996717114364176,-0.27351186174715586,0.0
2018-12-17,1.0,-0.0,-0.5596690881402671,-0.0,-0.21867347148766283,-0.2795875949210792,0.0
2018-12-18,1.0,-0.0,-0.5540748019406744,-0.0,-0.21369935924993347,-0.279330180761121,0.0
2018-12-19,1.0,-0.0,-0.554129041505416,-0.0,-0.2138337735733153,-0.2796650080881299,0.0
2018-12-20,1.0,-0.0,-0.5547813255728163,-0.0,-0.21426814772308073,-0.28038283395499447,0.0
2018-12-21,1.0,-0.0,-0.5554327582325372,-0.0,-0.21286915945232396,-0.2783201326211089,0.0
2018-12-24,1.0,-0.0,-0.5496044690915021,-0.0,-0.20795954982873918,-0.2812550970477899,0.0
2018-12-26,1.0,-0.0,-0.5512265512265513,-0.0,-0.20279251265166756,-0.2783773347153629,0.0
2018-12-27,1.0,-0.0,-0.53548168655022,-0.0,-0.17668147144934174,-0.2795315580871955,0.0
2018-12-28,1.0,-0.0,-0.5372014331210192,-0.0,-0.17543789808917198,-0.2778065286624204,0.0
2018-12-31,1.0,-0.0,-0.5431992815088315,-0.0,-0.1753717193892825,-0.27723780061870074,0.0
2019-01-02,1.0,-0.0,-0.5427169751116784,-0.0,-0.17363991703892787,-0.27789964901084874,0.0
2019-01-03,1.0,-0.0,-0.5457953292572918,-0.0,-0.16614212689185123,-0.29267314824095414,0.0
2019-01-04,1.0,-0.0,-0.5496058277617004,-0.0,-0.15050394172238302,-0.29569903203273123,0.0
2019-01-07,1.0,-0.0,-0.5436872039793107,-0.0,-0.14722260755831235,-0.29081865202829904,0.0
2019-01-08,1.0,-0.0,-0.532793538297072,-0.0,-0.15710807118959477,-0.2898065844436086,0.0
2019-01-09,1.0,-0.0,-0.5377410905627431,-0.0,-0.1584451146916422,-0.28811810461147713,0.0
2019-01-10,1.0,-0.0,-0.5348920434212097,-0.0,-0.16529484273728579,-0.2879637361326494,0.0
2019-01-11,1.0,-0.0,-0.5253178408706551,-0.0,-0.16764489365512028,-0.296651479278168,0.0
2019-01-14,1.0,-0.0,-0.5257984280171126,-0.0,-0.17136603323052432,-0.29266739627897714,0.0
2019-01-15,1.0,-0.0,-0.5260575599832465,-0.0,-0.17120405273340114,-0.29721374578671295,0.0
2019-01-16,1.0,-0.0,-0.5256328483157265,-0.0,-0.16820809248554913,-0.2993821008570859,0.0
2019-01-17,1.0,-0.0,-0.521930435821371,-0.0,-0.16839548450036834,-0.30065502618113765,0.0
2019-01-18,1.0,-0.0,-0.5161658653846154,-0.0,-0.17373798076923078,-0.3133012820512821,0.0
2019-01-22,1.0,-0.0,-0.5941713619584222,-0.0,-0.04416164756168642,-0.3045463376724305,0.0
2019-01-23,1.0,-0.0,-0.5840071528533665,-0.0,-0.0463769242730524,-0.3133260768154253,0.0
2019-01-24,1.0,-0.0,-0.579083467812494,-0.0,-0.0549452686018704,-0.31024828417552935,0.0
2019-01-25,1.0,-0.0,-0.6096476754343395,-0.0,-0.013044744249247793,-0.3184897602640008,0.0
2019-01-28,1.0,-0.0,-0.6097674328537402,-0.0,-0.009314304525473945,-0.31734474545419333,0.0
2019-01-29,1.0,-0.0,-0.6062327890470465,-0.0,-0.010549586937129117,-0.3224799286351472,0.0
2019-01-30,1.0,-0.0,-0.6106384221491015,-0.0,-0.016899982476976695,-0.31948365491326103,0.0
2019-01-31,1.0,-0.0,-0.6155667824439532,-0.0,-0.0,-0.35788995895168935,0.0
2019-02-01,1.0,-0.0,-0.6150184669471273,-0.0,-0.0,-0.3600560921174774,0.0
2019-02-04,1.0,-0.0,-0.6161245087002034,-0.0,-0.0,-0.35893029961881057,0.0
2019-02-05,1.0,-0.0,-0.6130717665615142,-0.0,-0.0,-0.3585370662460568,0.0
2019-02-06,1.0,-0.0,-0.611969454803765,-0.0,-0.0,-0.3612344363543085,0.0
2019-02-07,1.0,-0.0,-0.6145541388702482,-0.0,-0.0,-0.3591757786286662,0.0
2019-02-08,1.0,-0.0,-0.61834757385007,-0.0,-0.0,-0.35493419105314045,0.0
2019-02-11,1.0,-0.0,-0.612588214363374,-0.0,-0.0,-0.36418447427204614,0.0
2019-02-12,1.0,-0.0,-0.6101761949020151,-0.0,-0.0,-0.367300124582254,0.0
2019-02-13,1.0,-0.0,-0.6064237207833229,-0.0,-0.0,-0.3676760897030954,0.0
2019-02-14,1.0,-0.0,-0.6009013817232995,-0.0,-0.0004348771472059144,-0.3753780466109234,0.0
2019-02-15,1.0,-0.0,-0.5945094152626362,-0.0,-0.006739345887016849,-0.38089197224975224,0.0
2019-02-19,1.0,-0.0,-0.5950160707908416,-0.0,-0.007440180945200586,-0.3815920003174477,0.0
2019-02-20,1.0,-0.0,-0.5948210810596131,-0.0,-0.005957345406886691,-0.3849835180110409,0.0
2019-02-21,1.0,-0.0,-0.586780638107544,-0.0,-0.006858165192326807,-0.39421528675081996,0.0
2019-02-22,1.0,-0.0,-0.5813500735031188,-0.0,-0.013588144145575905,-0.3916325638682506,0.0
2019-02-25,1.0,-0.0,-0.5787002963817557,-0.0,-0.015535177928510334,-0.3948839337218785,0.0
2019-02-26,1.0,-0.0,-0.583515914432538,-0.0,-0.017268852328406966,-0.3910090427438952,0.0
2019-02-27,1.0,-0.0,-0.5906704724645202,-0.0,-0.017445457993173513,-0.3879318948482005,0.0
2019-02-28,1.0,-0.0,-0.5972366424406996,-0.0,-0.025157735005191282,-0.3742512578867503,0.0
2019-03-01,1.0,-0.0,-0.6007106639517706,-0.0,-0.027228809837505485,-0.3683075817463169,0.0
2019-03-04,1.0,-0.0,-0.6012732751910911,-0.0,-0.02237212365537749,-0.3721036980860958,0.0
2019-03-05,1.0,-0.0,-0.5921244725316481,-0.0,-0.037677739335639865,-0.3700777953322801,0.0
2019-03-06,1.0,-0.0,-0.5894444555424599,-0.0,-0.03787530713757766,-0.3703230188377714,0.0
2019-03-07,1.0,-0.0,-0.6046516290726817,-0.0,-0.02357894736842105,-0.37678195488721805,0.0
2019-03-08,1.0,-0.0,-0.6098138815829101,-0.0,-0.016082076816511734,-0.38185395627120683,0.0
2019-03-11,1.0,-0.0,-0.6090754282279877,-0.0,-0.017329460082139637,-0.3770009015326054,0.0
2019-03-12,1.0,-0.0,-0.6014398037362505,-0.0,-0.021295421182810834,-0.38818395704719577,0.0
2019-03-13,1.0,-0.0,-0.6014653194315849,-0.0,-0.024113360975806127,-0.38722273660480655,0.0
2019-03-14,1.0,-0.0,-0.5995699270483732,-0.0,-0.026708736108040757,-0.3834281235555377,0.0
2019-03-15,1.0,-0.0,-0.5928298086606244,-0.0,-0.027069486404833837,-0.39419939577039276,0.0
2019-03-18,1.0,-0.0,-0.6056332287123466,-0.0,-0.03978314922757103,-0.3926547915053194,0.0
2019-03-19,1.0,-0.0,-0.610076692777755,-0.0,-0.03779272443915843,-0.40273961366525857,0.0
2019-03-20,1.0,-0.0,-0.6182565789473684,-0.0,-0.037109375,-0.4005550986842105,0.0
2019-03-21,1.0,-0.0,-0.6192876689780046,-0.0,-0.03703627497376597,-0.4012468879241168,0.0
2019-03-22,1.0,-0.0,-0.615809885304068,-0.0,-0.0532428418186319,-0.39382374783397966,0.0
2019-03-25,1.0,-0.0,-0.5894358974358974,-0.0,-0.06722051282051282,-0.394625641025641,0.0
2019-03-26,1.0,-0.0,-0.6070368538214197,-0.0,-0.07418171324923738,-0.379957127545552,0.0
2019-03-27,1.0,-0.0,-0.614237963751116,-0.0,-0.0741378952394793,-0.38773434093881703,0.0
2019-03-28,1.0,-0.0,-0.6176263170994772,-0.0,-0.07195304073674604,-0.38461378909814986,0.0
2019-03-29,1.0,-0.0,-0.6183631989381119,-0.0,-0.07155301144848183,-0.38408412145345944,0.0
2019-04-01,1.0,-0.0,-0.6244163605802154,-0.0,-0.073543754798813,-0.377181514453506,0.0
2019-04-02,1.0,-0.0,-0.6303861451773285,-0.0,-0.08325737487570434,-0.3579507789194564,0.0
2019-04-03,1.0,-0.0,-0.6319713380412947,-0.0,-0.0765216310808292,-0.3624578043779899,0.0
2019-04-04,1.0,-0.0,-0.6290305879429245,-0.0,-0.07382939507527905,-0.3680700809741752,0.0
2019-04-05,1.0,-0.0,-0.625085604001079,-0.0,-0.07529001597941352,-0.37487289102870064,0.0
2019-04-08,1.0,-0.0,-0.6222595565511376,-0.0,-0.07819467778400016,-0.373675149855848,0.0
2019-04-09,1.0,-0.0,-0.6096648868759479,-0.0,-0.10497995138470488,-0.36293187625953094,0.0
2019-04-10,1.0,-0.0,-0.6069268029021059,-0.0,-0.10244683283786873,-0.3694987838596345,0.0
2019-04-11,1.0,-0.0,-0.6065594239693671,-0.0,-0.11497721266102012,-0.359498886645995,0.0
2019-04-12,1.0,-0.0,-0.6084636230977694,-0.0,-0.11838649155722326,-0.3577861163227017,0.0
2019-04-15,1.0,-0.0,-0.609404910528506,-0.0,-0.11339991677070328,-0.3579275905118602,0.0
2019-04-16,1.0,-0.0,-0.6084522868200923,-0.0,-0.11432019642931458,-0.3580465271130717,0.0
2019-04-17,1.0,-0.0,-0.6005756716168863,-0.0,-0.11273569164024697,-0.37245536459202405,0.0
2019-04-18,1.0,-0.0,-0.5948290241868223,-0.0,-0.10473311092577146,-0.3855087572977481,0.0
2019-04-22,1.0,-0.0,-0.5993894023671114,-0.0,-0.10677094224415541,-0.3849274392538999,0.0
2019-04-23,1.0,-0.0,-0.6079775304449894,-0.0,-0.10134356201136054,-0.38671948688926616,0.0
2019-04-24,1.0,-0.0,-0.6041391734221496,-0.0,-0.1038773329981776,-0.3867068853557888,0.0
2019-04-25,1.0,-0.0,-0.6043983663210808,-0.0,-0.1032778301392816,-0.38678395643522884,0.0
2019-04-26,1.0,-0.0,-0.6019776205571767,-0.0,-0.09974177565973169,-0.3976864778619864,0.0
2019-04-29,1.0,-0.0,-0.6195396701039659,-0.0,-0.1143413725199568,-0.3835517818197217,0.0
2019-04-30,1.0,-0.0,-0.618254976704786,-0.0,-0.11236764083015671,-0.38714527742481997,0.0
2019-05-01,1.0,-0.0,-0.6091793274426293,-0.0,-0.12626872629415378,-0.3835314559362617,0.0
2019-05-02,1.0,-0.0,-0.6052776717152433,-0.0,-0.11955368885494888,-0.3964405413431759,0.0
2019-05-03,1.0,-0.0,-0.6058709992152205,-0.0,-0.11920164591596497,-0.39595308291089576,0.0
2019-05-06,1.0,-0.0,-0.5919884762852966,-0.0,-0.12504501451055988,-0.4013176012032114,0.0
2019-05-07,1.0,-0.0,-0.5912790944164159,-0.0,-0.1247509221181159,-0.4038029422987239,0.0
2019-05-08,1.0,-0.0,-0.583751721215973,-0.0,-0.1356212265649825,-0.3990467111534795,0.0
2019-05-09,1.0,-0.0,-0.582446921218799,-0.0,-0.14152222740178835,-0.39492308344281046,0.0
2019-05-10,1.0,-0.0,-0.5842189947918872,-0.0,-0.1405131896515222,-0.3923656687978998,0.0
2019-05-13,1.0,-0.0,-0.5852997820151954,-0.0,-0.1377325347611691,-0.39330384542126096,0.0
2019-05-14,1.0,-0.0,-0.5722161434222709,-0.0,-0.14436916084504672,-0.3876146788990826,0.0
2019-05-15,1.0,-0.0,-0.5690075693860387,-0.0,-0.1533641715727502,-0.3802354920100925,0.0
2019-05-16,1.0,-0.0,-0.5713473923475186,-0.0,-0.15029254535505324,-0.3830029044071221,0.0
2019-05-17,1.0,-0.0,-0.5700391562460528,-0.0,-0.14807797566418257,-0.38705738705738707,0.0
2019-05-20,1.0,-0.0,-0.5673396424815984,-0.0,-0.14843322818086227,-0.38727655099894853,0.0
2019-05-21,1.0,-0.0,-0.5692882314461163,-0.0,-0.1488531093713731,-0.3920530080820444,0.0
2019-05-22,1.0,-0.0,-0.5603140764505983,-0.0,-0.162652763999409,-0.387761994216603,0.0
2019-05-23,1.0,-0.0,-0.560102949242648,-0.0,-0.17125859668368423,-0.3782329859499599,0.0
2019-05-24,1.0,-0.0,-0.5586215612756456,-0.0,-0.1689345747145806,-0.3788600075830981,0.0
2019-05-28,1.0,-0.0,-0.5571001305867982,-0.0,-0.1688360925060028,-0.38030245587429967,0.0
2019-05-29,1.0,-0.0,-0.5692836772353631,-0.0,-0.16530364032880387,-0.36237627914779397,0.0
2019-05-30,1.0,-0.0,-0.568212781119658,-0.0,-0.16333759510385445,-0.3644023390832303,0.0
2019-05-31,1.0,-0.0,-0.5714285714285715,-0.0,-0.15485294117647058,-0.3745588235294118,0.0
2019-06-03,1.0,-0.0,-0.5781739893817148,-0.0,-0.16598386355085487,-0.3460557668993771,0.0
2019-06-04,1.0,-0.0,-0.5765025608863803,-0.0,-0.1750601024354552,-0.338935925577506,0.0
2019-06-05,1.0,-0.0,-0.5677319566080722,-0.0,-0.17576238948226489,-0.3466755847250381,0.0
2019-06-06,1.0,-0.0,-0.5671117798257163,-0.0,-0.17436733329153867,-0.34825402796062943,0.0
2019-06-07,1.0,-0.0,-0.5680553812690844,-0.0,-0.17542979043794704,-0.347973396913038,0.0
2019-06-10,1.0,-0.0,-0.5674331103678929,-0.0,-0.16843645484949832,-0.35445234113712376,0.0
2019-06-11,1.0,-0.0,-0.5719311471290363,-0.0,-0.17087573815806006,-0.35123759266239474,0.0
2019-06-12,1.0,-0.0,-0.5679370078740157,-0.0,-0.17215748031496061,-0.35964304461942254,0.0
2019-06-13,1.0,-0.0,-0.5589484920153206,-0.0,-0.1719583917620712,-0.36206283095083613,0.0
2019-06-14,1.0,-0.0,-0.5557368817474266,-0.0,-0.18258850112980166,-0.3538999079420872,0.0
2019-06-17,1.0,-0.0,-0.5545001882923971,-0.0,-0.18406627892380434,-0.3535712791330181,0.0
2019-06-18,1.0,-0.0,-0.548426961585187,-0.0,-0.18690042310753635,-0.35928532529010093,0.0
2019-06-19,1.0,-0.0,-0.5486973612679296,-0.0,-0.19286580521055494,-0.3493497260904111,0.0
2019-06-20,1.0,-0.0,-0.548943293576062,-0.0,-0.19328311362209666,-0.3502615609960243,0.0
2019-06-21,1.0,-0.0,-0.547662492921412,-0.0,-0.20031879863252167,-0.34937813293064035,0.0
2019-06-24,1.0,-0.0,-0.5585186123603809,-0.0,-0.20179050273431728,-0.3511327885813222,0.0
2019-06-25,1.0,-0.0,-0.5442685243825206,-0.0,-0.21163183449440576,-0.3551614946168461,0.0
2019-06-26,1.0,-0.0,-0.5423237918058432,-0.0,-0.19119698955646697,-0.3805547334150776,0.0
2019-06-27,1.0,-0.0,-0.541262854966355,-0.0,-0.2059333869397774,-0.36886876296076854,0.0
2019-06-28,1.0,-0.0,-0.5498550785960608,-0.0,-0.1969873273108088,-0.36879852751391035,0.0
2019-07-01,1.0,-0.0,-0.553703116745906,-0.0,-0.19334389857369255,-0.3660010565240359,0.0
2019-07-02,1.0,-0.0,-0.5615896839657541,-0.0,-0.18384948736919987,-0.36852341190149035,0.0
2019-07-03,1.0,-0.0,-0.5672965024015574,-0.0,-0.1766572861344449,-0.37195573517276403,0.0
2019-07-05,1.0,-0.0,-0.5682025402345158,-0.0,-0.18093339835881345,-0.3712601513962808,0.0
2019-07-08,1.0,-0.0,-0.5737913486005088,-0.0,-0.1715436810856658,-0.3751060220525869,0.0
2019-07-09,1.0,-0.0,-0.5752157960594686,-0.0,-0.17121588089330025,-0.37441411634960026,0.0
2019-07-10,1.0,-0.0,-0.5737040807669467,-0.0,-0.172308475439043,-0.3749681852888776,0.0
2019-07-11,1.0,-0.0,-0.5716346663837912,-0.0,-0.178381245359075,-0.37152858809801637,0.0
2019-07-12,1.0,-0.0,-0.5655285174332186,-0.0,-0.1834203932560411,-0.3744426041533953,0.0
2019-07-15,1.0,-0.0,-0.5692078997664047,-0.0,-0.18989169675090253,-0.3644935230409853,0.0
2019-07-16,1.0,-0.0,-0.5708611240919326,-0.0,-0.18985513403288162,-0.36341815710098135,0.0
2019-07-17,1.0,-0.0,-0.5739150762953202,-0.0,-0.18997322225528115,-0.36132953627746844,0.0
2019-07-18,1.0,-0.0,-0.5761613328233244,-0.0,-0.19297462705597349,-0.35590122827149473,0.0
2019-07-19,1.0,-0.0,-0.5759583731549326,-0.0,-0.19330997132844857,-0.3545715195922268,0.0
2019-07-22,1.0,-0.0,-0.5714042914807732,-0.0,-0.19324410452517526,-0.3598470363288719,0.0
2019-07-23,1.0,-0.0,-0.5762021016877189,-0.0,-0.19025581148498036,-0.3564589746311432,0.0
2019-07-24,1.0,-0.0,-0.5759994904350411,-0.0,-0.19036497590182383,-0.3568228624811567,0.0
2019-07-25,1.0,-0.0,-0.5725250726204864,-0.0,-0.19602230562093167,-0.3517587939698492,0.0
2019-07-26,1.0,-0.0,-0.5689096111052242,-0.0,-0.1977747165412737,-0.3526544452686235,0.0
2019-07-29,1.0,-0.0,-0.5653151719601978,-0.0,-0.2008571489190164,-0.3555046358177922,0.0
2019-07-30,1.0,-0.0,-0.5642522124832869,-0.0,-0.20074704471656868,-0.35730809227700083,0.0
2019-07-31,1.0,-0.0,-0.5232503321476021,-0.0,-0.23361762310890155,-0.38601980028286115,0.0
2019-08-01,1.0,-0.0,-0.5242938820959764,-0.0,-0.23253174586179576,-0.3845478489903424,0.0
2019-08-02,1.0,-0.0,-0.5290977849810913,-0.0,-0.231334413830362,-0.4005402485143166,0.0
2019-08-05,1.0,-0.0,-0.5248427740917637,-0.0,-0.23450973611981585,-0.401828359015366,0.0
2019-08-06,1.0,-0.0,-0.5233893077450308,-0.0,-0.21733636052090474,-0.40115233036326253,0.0
2019-08-07,1.0,-0.0,-0.5276416326006463,-0.0,-0.21169445455129166,-0.40093743980480706,0.0
2019-08-08,1.0,-0.0,-0.5298777485173528,-0.0,-0.21354400839274626,-0.3975635343738626,0.0
2019-08-09,1.0,-0.0,-0.524536671714048,-0.0,-0.2029687133442812,-0.40519098295975603,0.0
2019-08-12,1.0,-0.0,-0.5247879278741634,-0.0,-0.20576324651519673,-0.4008269747218552,0.0
2019-08-13,1.0,-0.0,-0.5197469325153374,-0.0,-0.20560668029993182,-0.40484406952965235,0.0
2019-08-14,1.0,-0.0,-0.5246735628285568,-0.0,-0.19090215363744276,-0.40414617602170594,0.0
2019-08-15,1.0,-0.0,-0.5381392328158716,-0.0,-0.18714516162822367,-0.3697232522573482,0.0
2019-08-16,1.0,-0.0,-0.5396536198194801,-0.0,-0.1851898389562522,-0.36935352139222216,0.0
2019-08-19,1.0,-0.0,-0.5342677500887766,-0.0,-0.18803918701564556,-0.36655317193407555,0.0
2019-08-20,1.0,-0.0,-0.5373177903363711,-0.0,-0.18582778971075845,-0.3622296832314975,0.0
2019-08-21,1.0,-0.0,-0.5387917561006106,-0.0,-0.18788421864254903,-0.35720090857940695,0.0
2019-08-22,1.0,-0.0,-0.5395397271685931,-0.0,-0.18667083203165677,-0.35647193585337916,0.0
2019-08-23,1.0,-0.0,-0.538234007540567,-0.0,-0.18641031516237216,-0.3583644051909097,0.0
2019-08-26,1.0,-0.0,-0.5379692921402006,-0.0,-0.18493278760050696,-0.35476096486671793,0.0
2019-08-27,1.0,-0.0,-0.538575173733927,-0.0,-0.18921393200449418,-0.3528359202696517,0.0
2019-08-28,1.0,-0.0,-0.5425352464649409,-0.0,-0.18144900976696723,-0.3585455757096149,0.0
2019-08-29,1.0,-0.0,-0.537700272933725,-0.0,-0.18342813092484944,-0.3623351459466217,0.0
2019-08-30,1.0,-0.0,-0.5343192312492201,-0.0,-0.1860726319730438,-0.3595615458213736,0.0
2019-09-03,1.0,-0.0,-0.5343263709744529,-0.0,-0.18694349671298993,-0.3591162519763668,0.0
2019-09-04,1.0,-0.0,-0.5300085233769204,-0.0,-0.186059081554165,-0.3627840259443278,0.0
2019-09-05,1.0,-0.0,-0.5436818606582909,-0.0,-0.19144429446578756,-0.34150140172360094,0.0
2019-09-06,1.0,-0.0,-0.544377960608327,-0.0,-0.1915565528130973,-0.34170614144436134,0.0
2019-09-09,1.0,-0.0,-0.5508909820556006,-0.0,-0.19437340153452684,-0.3340402969247083,0.0
2019-09-10,1.0,-0.0,-0.5549915749620353,-0.0,-0.17449189740175988,-0.3507728152108339,0.0
2019-09-11,1.0,-0.0,-0.5450323816663543,-0.0,-0.20197413631536204,-0.33541575560692194,0.0
2019-09-12,1.0,-0.0,-0.5465641858818139,-0.0,-0.20119144327105332,-0.3351663229811077,0.0
2019-09-13,1.0,-0.0,-0.5444829457687973,-0.0,-0.21621508788043253,-0.32674404041247446,0.0
2019-09-16,1.0,-0.0,-0.5432418327940717,-0.0,-0.2175347041018683,-0.32668823713599837,0.0
2019-09-17,1.0,-0.0,-0.5238105210252975,-0.0,-0.22832551516166863,-0.34201708828949573,0.0
2019-09-18,1.0,-0.0,-0.5186341913305945,-0.0,-0.23629160727760543,-0.34115871551940974,0.0
2019-09-19,1.0,-0.0,-0.511628393357594,-0.0,-0.24503283557117161,-0.3347555109382189,0.0
2019-09-20,1.0,-0.0,-0.5202042396467659,-0.0,-0.24546424759871932,-0.3269717705652165,0.0
2019-09-23,1.0,-0.0,-0.5228756802009209,-0.0,-0.24083298451234827,-0.3292172457095019,0.0
2019-09-24,1.0,-0.0,-0.5302600866955652,-0.0,-0.23616205401800602,-0.3176058686228743,0.0
2019-09-25,1.0,-0.0,-0.53198940982718,-0.0,-0.23342158477349956,-0.3192686943651108,0.0
