Date,COMM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-08,1.0,-0.3367298124760811,-1.2411500191350937,-0.0,-1.0912743972445464,-1.1146192116341371,0.0
2018-11-09,1.0,-0.49352287057205085,-1.5209217012495702,-0.0,-1.3483893156024302,-1.3691390576636477,0.0
2018-11-12,1.0,-0.4909588728538018,-1.4923849181450002,-0.0,-1.3571387827277395,-1.3636985910672523,0.0
2018-11-13,1.0,-0.4429871671660354,-1.4872519644977105,-0.0,-1.3620894341115948,-1.3608457233308835,0.0
2018-11-14,1.0,-0.4428490351872872,-1.4958569807037458,-0.0,-1.3686719636776392,-1.3679341657207718,0.0
2018-11-15,1.0,-0.44243215623935506,-1.501419325536505,-0.0,-1.377483819688884,-1.3559668445554673,0.0
2018-11-16,1.0,-0.4360192253322024,-1.485326547921968,-0.0,-1.3729148996324567,-1.3601922533220243,0.0
2018-11-19,1.0,-0.44132465326917636,-1.4859326351542599,-0.0,-1.3725445796773281,-1.3611095386357204,0.0
2018-11-20,1.0,-0.3770620581304006,-1.4699248120300752,-0.0,-1.375322634945573,-1.3887330265963416,0.0
2018-11-21,1.0,-0.3757062146892655,-1.4528082419408441,-0.0,-1.3625789298770354,-1.3478453528303977,0.0
2018-11-23,1.0,-0.3762025876368462,-1.4418887537321687,-0.0,-1.3640384828043792,-1.3469534446533231,0.0
2018-11-26,1.0,-0.3750483452124426,-1.4442786894303552,-0.0,-1.36145643405713,-1.344383667605945,0.0
2018-11-27,1.0,-0.3600372868344574,-1.4410813181992652,-0.0,-1.34945440587816,-1.3327849975324888,0.0
2018-11-28,1.0,-0.35996709624348777,-1.4435426377844804,-0.0,-1.348286262681656,-1.332163421990677,0.0
2018-11-29,1.0,-0.3080168776371308,-1.4213458833711998,-0.0,-1.3415016769447148,-1.338634642432111,0.0
2018-11-30,1.0,-0.30696818870374376,-1.4218783813027482,-0.0,-1.341971434754382,-1.339320493399697,0.0
2018-12-03,1.0,-0.306930693069307,-1.421955310285127,-0.0,-1.3420981442406537,-1.3393929556890116,0.0
2018-12-04,1.0,-0.29454231991810786,-1.4233069338936482,-0.0,-1.335003501966489,-1.3347879963364042,0.0
2018-12-06,1.0,-0.26445507487520803,-1.3218594009983362,-0.0,-1.3256551580698837,-1.2876975873544094,0.0
2018-12-07,1.0,-0.2639733790880258,-1.3219986481568138,-0.0,-1.326054177715385,-1.2873706650028596,0.0
2018-12-10,1.0,-0.22322435174746336,-1.3200266475351028,-0.0,-1.3189504970790202,-1.2623757302449523,0.0
2018-12-11,1.0,-0.24239152786345877,-1.3184762492288709,-0.0,-1.3291692370964425,-1.2508739461237919,0.0
2018-12-12,1.0,-0.24413821472645003,-1.318336075689017,-0.0,-1.3297511312217196,-1.2497429041546688,0.0
2018-12-13,1.0,-0.2439800790676182,-1.3131385737023156,-0.0,-1.330595060840992,-1.2464958669199568,0.0
2018-12-14,1.0,-0.24460764174198849,-1.314811010682005,-0.0,-1.3296014790468365,-1.2465591618734593,0.0
2018-12-17,1.0,-0.22032080098079282,-1.3123722926031878,-0.0,-1.3125255414793626,-1.2630772374335923,0.0
2018-12-18,1.0,-0.19724235818928373,-1.294773660465352,-0.0,-1.3087646372991333,-1.2683631570943377,0.0
2018-12-19,1.0,-0.19856034876058196,-1.2944188168500026,-0.0,-1.308207025903584,-1.268059005424038,0.0
2018-12-20,1.0,-0.1947429493971041,-1.2729428384037131,-0.0,-1.3171888401190655,-1.260279501538772,0.0
2018-12-21,1.0,-0.18496443954723027,-1.2692076530101173,-0.0,-1.3151357307422618,-1.2392066513072222,0.0
2018-12-24,1.0,-0.16086309523809525,-1.243253968253968,-0.0,-1.3052579365079364,-1.2509424603174604,0.0
2018-12-26,1.0,-0.15573207806217512,-1.2507600274590565,-0.0,-1.2694910267725803,-1.2273707953319601,0.0
2018-12-27,1.0,-0.10723285114325712,-1.1846476901539897,-0.0,-1.1729351376574895,-1.2014932337844144,0.0
2018-12-28,1.0,-0.10394816575770288,-1.1871999254183565,-0.0,-1.1714445532093412,-1.1988066937025126,0.0
2018-12-31,1.0,-0.10432107397566774,-1.1871533118911108,-0.0,-1.171258099100359,-1.19862023959353,0.0
2019-01-02,1.0,-0.10004189749080582,-1.1863041757832502,-0.0,-1.1690796517852988,-1.1998510311438015,0.0
2019-01-03,1.0,-0.09278302327755446,-1.1943535570720765,-0.0,-1.1687388987566607,-1.2183322426848648,0.0
2019-01-04,1.0,-0.05009517619202377,-1.2071591067366174,-0.0,-1.1557175356330378,-1.2297692557686057,0.0
2019-01-07,1.0,-0.021767720284794338,-1.1674753979411363,-0.0,-1.1438483515486826,-1.2018956056414674,0.0
2019-01-08,1.0,-0.02370611653999276,-1.1567137169743034,-0.0,-1.1458107129931234,-1.197837495475932,0.0
2019-01-09,1.0,-0.02090387827892907,-1.1455144701792406,-0.0,-1.1453338751185156,-1.2031694433157254,0.0
2019-01-10,1.0,-0.021168080881025453,-1.1445206716013723,-0.0,-1.1452879581151831,-1.2024733706445205,0.0
2019-01-11,1.0,-0.023484162895927602,-1.1376923076923076,-0.0,-1.1504524886877827,-1.2133031674208143,0.0
2019-01-14,1.0,-0.032614104129913606,-1.1352965124168815,-0.0,-1.149183516533225,-1.2064052110191343,0.0
2019-01-15,1.0,-0.028356586338104728,-1.1276952346439573,-0.0,-1.1499818807755027,-1.2238177206015584,0.0
2019-01-16,1.0,-0.017648655986967146,-1.1298760068784506,-0.0,-1.1449452439134764,-1.2328265001357588,0.0
2019-01-17,1.0,-0.027001442481067433,-1.1124233681932925,-0.0,-1.1385683375405697,-1.2297601875225388,0.0
2019-01-18,1.0,-0.04091548975977476,-1.1058080922755553,-0.0,-1.1421824621951775,-1.2522137959220745,0.0
2019-01-22,1.0,-0.0,-1.1329501378569091,-0.0,-1.2303378662554325,-1.3098742931912706,0.0
2019-01-23,1.0,-0.0,-1.1001078445163408,-0.0,-1.2418999390444039,-1.3468842312561542,0.0
2019-01-24,1.0,-0.0,-1.0920262664165103,-0.0,-1.2549249530956847,-1.3434803001876174,0.0
2019-01-25,1.0,-0.0,-1.05842653297339,-0.0,-1.3321924411878132,-1.430052063247204,0.0
2019-01-28,1.0,-0.0,-1.0416163761888668,-0.0,-1.3562014193984453,-1.4300680731907496,0.0
2019-01-29,1.0,-0.0,-1.0722927707229277,-0.0,-1.4054594540545944,-1.521747825217478,0.0
2019-01-30,1.0,-0.0,-1.0710284113645459,-0.0,-1.4056622649059625,-1.5252601040416167,0.0
2019-01-31,1.0,-0.0,-1.08411402234357,-0.0,-1.3814939131306045,-1.544211211863133,0.0
2019-02-01,1.0,-0.0,-1.0838606005825047,-0.0,-1.3896253891734456,-1.548106859495832,0.0
2019-02-04,1.0,-0.0,-1.0857644991212654,-0.0,-1.388400702987698,-1.547175495857394,0.0
2019-02-05,1.0,-0.0,-1.0800441900170734,-0.0,-1.3833986140403736,-1.5581500451943355,0.0
2019-02-06,1.0,-0.0,-1.076061291132881,-0.0,-1.386335091685506,-1.5614669680984676,0.0
2019-02-07,1.0,-0.0,-1.074395941126237,-0.0,-1.3861455769327373,-1.5628170995127342,0.0
2019-02-08,1.0,-0.0,-1.0771206931291557,-0.0,-1.4015212573040499,-1.5585835180334475,0.0
2019-02-11,1.0,-0.0,-1.071836322303612,-0.0,-1.4117201313462995,-1.5682242990654205,0.0
2019-02-12,1.0,-0.0,-1.091521816246896,-0.0,-1.4153955303299042,-1.5607358232402573,0.0
2019-02-13,1.0,-0.0,-1.1079835974282386,-0.0,-1.407077405963651,-1.5474105199210244,0.0
2019-02-14,1.0,-0.0,-1.0846450695643344,-0.0,-1.430080227480451,-1.5629633390880469,0.0
2019-02-15,1.0,-0.0,-1.0856649570913521,-0.0,-1.42979738993551,-1.5624841314172548,0.0
2019-02-19,1.0,-0.0,-1.0719756530560487,-0.0,-1.4391072787217856,-1.5611463352777073,0.0
2019-02-20,1.0,-0.0,-1.078904582867595,-0.0,-1.4370998882227415,-1.564830809877045,0.0
2019-02-21,1.0,-0.0,-1.0837949082778597,-0.0,-1.435794501753138,-1.5619696122770466,0.0
2019-02-22,1.0,-0.0,-1.0869079081114048,-0.0,-1.4381988208985568,-1.5572270786745275,0.0
2019-02-25,1.0,-0.0,-1.0881226053639845,-0.0,-1.4532311621966794,-1.5672541507024265,0.0
2019-02-26,1.0,-0.0,-1.0931136805484498,-0.0,-1.4575872301238104,-1.5654865445615471,0.0
2019-02-27,1.0,-0.0,-1.0872747747747746,-0.0,-1.4687244062244063,-1.5627559377559377,0.0
2019-02-28,1.0,-0.0,-1.1010796915167094,-0.0,-1.4816452442159382,-1.55866323907455,0.0
2019-03-01,1.0,-0.0,-1.10432229148421,-0.0,-1.4806552985420638,-1.5667405079594043,0.0
2019-03-04,1.0,-0.0,-1.0979715815485995,-0.0,-1.4783257825370677,-1.5719728171334433,0.0
2019-03-05,1.0,-0.0,-1.0899896800825595,-0.0,-1.4953560371517027,-1.574613003095975,0.0
2019-03-06,1.0,-0.0,-1.087954604075316,-0.0,-1.4967758576218728,-1.5738973433066803,0.0
2019-03-07,1.0,-0.0,-1.0551010958481248,-0.0,-1.5211709625971086,-1.56855481813037,0.0
2019-03-08,1.0,-0.0,-1.0545274976608796,-0.0,-1.559829504106456,-1.58368853311155,0.0
2019-03-11,1.0,-0.0,-1.061760840998686,-0.0,-1.5711957950065705,-1.6232851511169513,0.0
2019-03-12,1.0,-0.0,-1.0298284862043252,-0.0,-1.6111643762650476,-1.6854692660061787,0.0
2019-03-13,1.0,-0.0,-1.0545961600343239,-0.0,-1.621634666952698,-1.6869033572884264,0.0
2019-03-14,1.0,-0.0,-1.0591072289802261,-0.0,-1.6151867531214834,-1.6844756443920477,0.0
2019-03-15,1.0,-0.0,-1.0572549862910596,-0.0,-1.624428794150852,-1.6943175098113004,0.0
2019-03-18,1.0,-0.0,-1.0895854837833432,-0.0,-1.6364426576845763,-1.7066876731678164,0.0
2019-03-19,1.0,-0.0,-1.0936325507925266,-0.0,-1.6344572144452312,-1.7188300016340758,0.0
2019-03-20,1.0,-0.0,-1.1013875232164316,-0.0,-1.6344367966786848,-1.726920135474708,0.0
2019-03-21,1.0,-0.0,-1.1024408889859663,-0.0,-1.6462076120788514,-1.7118986512313659,0.0
2019-03-22,1.0,-0.0,-1.105402134448234,-0.0,-1.680162834195181,-1.7155902739575313,0.0
2019-03-25,1.0,-0.0,-0.9984807379272924,-0.0,-1.70976668475312,-1.7176885512750952,0.0
2019-03-26,1.0,-0.0,-1.0075484082704298,-0.0,-1.7160048134777375,-1.746362542391423,0.0
2019-03-27,1.0,-0.0,-0.9872263769856434,-0.0,-1.723784049347672,-1.7477482395327257,0.0
2019-03-28,1.0,-0.0,-0.9883232389370875,-0.0,-1.7211218420909042,-1.7470398865062478,0.0
2019-03-29,1.0,-0.0,-0.9921341563336429,-0.0,-1.722729010760911,-1.7475282678756758,0.0
2019-04-01,1.0,-0.0,-0.9975947083583885,-0.0,-1.7203848466626577,-1.7485376920133382,0.0
2019-04-02,1.0,-0.0,-1.010458085952394,-0.0,-1.7239501062149354,-1.7125660439021735,0.0
2019-04-03,1.0,-0.0,-1.012355127924776,-0.0,-1.7452984911436693,-1.7092171441067132,0.0
2019-04-04,1.0,-0.0,-1.0213000165116408,-0.0,-1.7442346854532447,-1.7382904947988334,0.0
2019-04-05,1.0,-0.0,-1.0127844822835732,-0.0,-1.7470656306827574,-1.75075770099741,0.0
2019-04-08,1.0,-0.0,-1.0077626073552082,-0.0,-1.74697203259194,-1.750660647434486,0.0
2019-04-09,1.0,-0.0,-0.9947052010368982,-0.0,-1.77662566874414,-1.7440847167834097,0.0
2019-04-10,1.0,-0.0,-0.9812703134468133,-0.0,-1.7886850658293394,-1.7387759598964359,0.0
2019-04-11,1.0,-0.0,-0.9679775898055586,-0.0,-1.8052290453696584,-1.7194880808524662,0.0
2019-04-12,1.0,-0.0,-0.9643661121177182,-0.0,-1.8055235271509364,-1.720694009773239,0.0
2019-04-15,1.0,-0.0,-0.9656217288303675,-0.0,-1.815602446146218,-1.7281141534901658,0.0
2019-04-16,1.0,-0.0,-0.6867660432564944,-0.0,-1.1232058835158751,-1.1440037958166935,0.0
2019-04-17,1.0,-0.0,-0.6441988950276243,-0.0,-1.135438042620363,-1.1666929755327544,0.0
2019-04-18,1.0,-0.0,-0.6477183009632086,-0.0,-1.1308621506395073,-1.1689957366177168,0.0
2019-04-22,1.0,-0.0,-0.6554900952908149,-0.0,-1.1296904037009212,-1.168795223597327,0.0
2019-04-23,1.0,-0.0,-0.6376126924136845,-0.0,-1.1229872839651982,-1.1762529034289988,0.0
2019-04-24,1.0,-0.0,-0.6128132610574281,-0.0,-1.1275826852070077,-1.18764239138974,0.0
2019-04-25,1.0,-0.0,-0.6210779103184914,-0.0,-1.137396165505295,-1.178378803984095,0.0
2019-04-26,1.0,-0.0,-0.616871565798316,-0.0,-1.1315966320117012,-1.2045697118235366,0.0
2019-04-29,1.0,-0.0,-0.6084946661398657,-0.0,-1.1297115764519954,-1.2128012643224022,0.0
2019-04-30,1.0,-0.0,-0.5936772309271027,-0.0,-1.132257173303864,-1.220823301890516,0.0
2019-05-01,1.0,-0.0,-0.6010911678658971,-0.0,-1.1418518225666168,-1.210524234996442,0.0
2019-05-02,1.0,-0.0,-0.5999050970777808,-0.0,-1.143738384277749,-1.2106449444422476,0.0
2019-05-03,1.0,-0.0,-0.591308477796248,-0.0,-1.1516266919971503,-1.2149529011319562,0.0
2019-05-06,1.0,-0.0,-0.5726532869785081,-0.0,-1.1570796460176989,-1.2209623893805308,0.0
2019-05-07,1.0,-0.0,-0.5720777681182329,-0.0,-1.1550620406227772,-1.2244922152849125,0.0
2019-05-08,1.0,-0.0,-0.5749322013913454,-0.0,-1.1407066776716581,-1.2147152458436505,0.0
2019-05-09,1.0,-0.0,-0.576658679341635,-0.0,-1.1424755470008248,-1.2090584122245354,0.0
2019-05-10,1.0,-0.0,-0.6410058553855931,-0.0,-1.4278516635649767,-1.4702010802959466,0.0
2019-05-13,1.0,-0.0,-0.6336772558602588,-0.0,-1.4208525658430626,-1.4707665852113314,0.0
2019-05-14,1.0,-0.0,-0.5837837837837837,-0.0,-1.425061425061425,-1.4583873129327674,0.0
2019-05-15,1.0,-0.0,-0.5936899495017205,-0.0,-1.4347320909862806,-1.4404522500782053,0.0
2019-05-16,1.0,-0.0,-0.5978275445889768,-0.0,-1.4314067319297306,-1.4407938849403246,0.0
2019-05-17,1.0,-0.0,-0.5930633251286641,-0.0,-1.4273886775565003,-1.454822107854106,0.0
2019-05-20,1.0,-0.0,-0.5739472859891709,-0.0,-1.4389403499351143,-1.4619412001610954,0.0
2019-05-21,1.0,-0.0,-0.5784664994625582,-0.0,-1.4372088857040488,-1.4630060910068077,0.0
2019-05-22,1.0,-0.0,-0.5677272117062694,-0.0,-1.4457421577840426,-1.4614042153309168,0.0
2019-05-23,1.0,-0.0,-0.5666472772830999,-0.0,-1.44543380017003,-1.4623920533357198,0.0
2019-05-24,1.0,-0.0,-0.5422670294865504,-0.0,-1.4494803051255742,-1.4691528750501852,0.0
2019-05-28,1.0,-0.0,-0.5343089140715624,-0.0,-1.4537342732220935,-1.4734540911930043,0.0
2019-05-29,1.0,-0.0,-0.5252308927854371,-0.0,-1.454959175478517,-1.481461651719984,0.0
2019-05-30,1.0,-0.0,-0.5211380663574742,-0.0,-1.4521940777738138,-1.4861755262219052,0.0
2019-05-31,1.0,-0.0,-0.5184043598677744,-0.0,-1.4666756008219424,-1.4819976771196284,0.0
2019-06-03,1.0,-0.0,-0.5163171719869997,-0.0,-1.4673433952183785,-1.4685009572147278,0.0
2019-06-04,1.0,-0.0,-0.517338081460049,-0.0,-1.4759403516581349,-1.4580903627865571,0.0
2019-06-05,1.0,-0.0,-0.5109710962284103,-0.0,-1.5100458230525204,-1.3850458230525204,0.0
2019-06-06,1.0,-0.0,-0.510730563299261,-0.0,-1.5421478826496748,-1.372051860701801,0.0
2019-06-07,1.0,-0.0,-0.5481320243436542,-0.0,-1.5277419928035183,-1.3663986495491092,0.0
2019-06-10,1.0,-0.0,-0.548620353118623,-0.0,-1.5191198651406264,-1.3684233874545293,0.0
2019-06-11,1.0,-0.0,-0.5574426462742308,-0.0,-1.5222745865196514,-1.3663524808820913,0.0
2019-06-12,1.0,-0.0,-0.5611350798380998,-0.0,-1.523640083618734,-1.3630298447716052,0.0
2019-06-13,1.0,-0.0,-0.5765769779044903,-0.0,-1.5198681397006413,-1.3582501781895937,0.0
2019-06-14,1.0,-0.0,-0.571912013536379,-0.0,-1.5305013803544394,-1.3502983346691604,0.0
2019-06-17,1.0,-0.0,-0.57863541156023,-0.0,-1.5198092606622398,-1.3580819109585989,0.0
2019-06-18,1.0,-0.0,-0.5767139163769278,-0.0,-1.5204600160470714,-1.3603904787376304,0.0
2019-06-19,1.0,-0.0,-0.5707041501712556,-0.0,-1.5306258618388862,-1.346826208798541,0.0
2019-06-20,1.0,-0.0,-0.5744737780948983,-0.0,-1.5331787370674277,-1.3518105601141635,0.0
2019-06-21,1.0,-0.0,-0.5778214461167434,-0.0,-1.537224777812514,-1.351033897548122,0.0
2019-06-24,1.0,-0.0,-0.5638512152544649,-0.0,-1.539948972740701,-1.372275189114185,0.0
2019-06-25,1.0,-0.0,-0.5543619354549931,-0.0,-1.546752607313907,-1.3749608343404502,0.0
2019-06-26,1.0,-0.0,-0.5469729536091706,-0.0,-1.527807630306287,-1.4030986924592515,0.0
2019-06-27,1.0,-0.0,-0.5456012913640033,-0.0,-1.542417720383822,-1.3958837772397095,0.0
2019-06-28,1.0,-0.0,-0.49261327808305555,-0.0,-1.6013872624087921,-1.4100981893523108,0.0
2019-07-01,1.0,-0.0,-0.4966812660857001,-0.0,-1.5973721045739828,-1.421230866483045,0.0
2019-07-02,1.0,-0.0,-0.49165875491658756,-0.0,-1.6054975360549752,-1.4238437542384375,0.0
2019-07-03,1.0,-0.0,-0.49189872275127505,-0.0,-1.6013449474206798,-1.420002707947827,0.0
2019-07-05,1.0,-0.0,-0.4875615151925595,-0.0,-1.59971104790284,-1.4275588062666489,0.0
2019-07-08,1.0,-0.0,-0.4854987350921576,-0.0,-1.6022316588362846,-1.4298427900252981,0.0
2019-07-09,1.0,-0.0,-0.47936608271627235,-0.0,-1.602537475167058,-1.4331768105472276,0.0
2019-07-10,1.0,-0.0,-0.48102809648568073,-0.0,-1.604571325322974,-1.4315204625530764,0.0
2019-07-11,1.0,-0.0,-0.4820192699145068,-0.0,-1.6090830958519926,-1.4323517437915592,0.0
2019-07-12,1.0,-0.0,-0.49861734439457817,-0.0,-1.6138990888072895,-1.42078063375493,0.0
2019-07-15,1.0,-0.0,-0.5349891225525744,-0.0,-1.5995739666424946,-1.3977066715010877,0.0
2019-07-16,1.0,-0.0,-0.5353888007254591,-0.004579460439809568,-1.6063477669462707,-1.3878485604171389,0.0
2019-07-17,1.0,-0.0,-0.5167972620012609,-0.00905160767360173,-1.5911915698459875,-1.386291993155003,0.0
2019-07-18,1.0,-0.0,-0.5160361657145427,-0.0098061265800009,-1.5907516530970267,-1.3816292564437045,0.0
2019-07-19,1.0,-0.0,-0.5232884145789998,-0.01302342407524645,-1.6074432486207832,-1.3782671610744326,0.0
2019-07-22,1.0,-0.0,-0.512284512013031,-0.0033482647843988958,-1.6090674630107233,-1.4000271480928463,0.0
2019-07-23,1.0,-0.0,-0.5207984429457294,-0.0010410537274249763,-1.606255375005658,-1.3982709455483637,0.0
2019-07-24,1.0,-0.0,-0.5205968799457381,-0.004476599593036401,-1.60352701786118,-1.3932172733438841,0.0
2019-07-25,1.0,-0.0,-0.5095285404624278,-0.008264089595375723,-1.6130328757225434,-1.385115606936416,0.0
2019-07-26,1.0,-0.0,-0.4928268519353966,-0.00848145808896508,-1.6205900929351258,-1.3894703600108274,0.0
2019-07-29,1.0,-0.0,-0.48785443380892174,-0.011603756546866533,-1.620146288603937,-1.3954758894708326,0.0
2019-07-30,1.0,-0.0,-0.4883027730105681,-0.0169361394634631,-1.614036672387318,-1.3970282720621443,0.0
2019-07-31,1.0,-0.0,-0.4718963721183025,-0.020743693102042667,-1.6235789664386975,-1.4129716019747274,0.0
2019-08-01,1.0,-0.0,-0.49016326715209624,-0.017728732305187463,-1.6151689204468365,-1.399574872235539,0.0
2019-08-02,1.0,-0.0,-0.47514910536779326,-0.027200433761069946,-1.610112054943069,-1.405882884511115,0.0
2019-08-05,1.0,-0.0,-0.47291196388261847,-0.02076749435665914,-1.6128216704288938,-1.4081715575620768,0.0
2019-08-06,1.0,-0.0,-0.4684072643310688,-0.006704853248079571,-1.5649393899027573,-1.4002486568092005,0.0
2019-08-07,1.0,-0.0,-0.48699658854282046,-0.0,-1.5370165256302335,-1.40645075539409,0.0
2019-08-08,1.0,-0.0,-0.48841030195381885,-0.0,-1.5404973357015985,-1.411589698046181,0.0
2019-08-09,1.0,-0.0,-0.4635945922064151,-0.0,-1.5176725280551382,-1.4368207122028804,0.0
2019-08-12,1.0,-0.0,-0.4636387852956846,-0.0,-1.5206002486236905,-1.4554253240987391,0.0
2019-08-13,1.0,-0.0,-0.4503411675511751,-0.0,-1.5374838335637515,-1.4719261472595102,0.0
2019-08-14,1.0,-0.0,-0.46061628629784207,-0.0,-1.5185152295533257,-1.4609714945386734,0.0
2019-08-15,1.0,-0.0,-0.476198809940497,-0.0,-1.4895432271613578,-1.4094767238361916,0.0
2019-08-16,1.0,-0.0,-0.4847753597753598,-0.0,-1.4803001053001053,-1.4224289224289224,0.0
2019-08-19,1.0,-0.0,-0.4753043173657938,-0.0,-1.482135038094404,-1.4211839915929592,0.0
2019-08-20,1.0,-0.0,-0.47202138381315456,-0.0,-1.4853862670347486,-1.4245212742649314,0.0
2019-08-21,1.0,-0.0,-0.47198983837764436,-0.0,-1.4867066707546757,-1.4213131268888792,0.0
2019-08-22,1.0,-0.0,-0.4758732523995266,-0.0,-1.4911688653197177,-1.415654994083359,0.0
2019-08-23,1.0,-0.0,-0.47788347726973823,-0.0,-1.4929639209153478,-1.4130024987944412,0.0
2019-08-26,1.0,-0.0,-0.45735459824911157,-0.0,-1.481581000260033,-1.3949466932478114,0.0
2019-08-27,1.0,-0.0,-0.4500325168003469,-0.0,-1.4747886407977455,-1.410752221981357,0.0
2019-08-28,1.0,-0.0,-0.4505870629522118,-0.0,-1.474199558078073,-1.4078246176508817,0.0
2019-08-29,1.0,-0.0,-0.45488655425090496,-0.0,-1.4957181954621699,-1.4636267325858567,0.0
2019-08-30,1.0,-0.0,-0.4547654668661445,-0.0,-1.4874592977206724,-1.4580216492123559,0.0
2019-09-03,1.0,-0.0,-0.47185175403847,-0.0,-1.4922751881684932,-1.4375192570095514,0.0
2019-09-04,1.0,-0.0,-0.4738996478873239,-0.0,-1.4911971830985915,-1.436355633802817,0.0
2019-09-05,1.0,-0.0,-0.4868184410229416,-0.0,-1.4857656709216125,-1.4140018423476775,0.0
2019-09-06,1.0,-0.0,-0.481839663924383,-0.0,-1.4968930509364606,-1.3972518816733763,0.0
2019-09-09,1.0,-0.0,-0.4637547286003343,-0.0,-1.5105128881850973,-1.4244743555907453,0.0
2019-09-10,1.0,-0.0,-0.4782223403783951,-0.0,-1.4665691878240064,-1.4860649563560637,0.0
2019-09-11,1.0,-0.0,-0.48538297494224275,-0.0,-1.4398436111604762,-1.517593744446419,0.0
2019-09-12,1.0,-0.0,-0.5154487493869544,-0.0,-1.4310045030986671,-1.5120602791029472,0.0
2019-09-13,1.0,-0.0,-0.5111539150689841,-0.0,-1.4253717971689661,-1.543003046049095,0.0
2019-09-16,1.0,-0.0,-0.49661389424586266,-0.0,-1.4442750145759518,-1.5440193748037854,0.0
