Date,IWF,IWM,MTUM,QIWI,SPY,VLUE,VXX
2018-11-29,-0.3958854740214235,-1.120632695965562,-0.0,1.0,-1.3893282610871958,-1.0996596255881468,0.0
2018-11-30,-0.39478696741854635,-1.1226065162907266,-0.0,1.0,-1.391077694235589,-1.104110275689223,0.0
2018-12-03,-0.39574553481838254,-1.1235701384708008,-0.0,1.0,-1.3923841059602649,-1.1053582179409993,0.0
2018-12-04,-0.3794450565962135,-1.1346288690774315,-0.0,1.0,-1.389261744966443,-1.1051788039667434,0.0
2018-12-06,-0.3662019393120749,-1.0241207969511312,-0.0,1.0,-1.3826040812388443,-1.0512325727242027,0.0
2018-12-07,-0.37477059789433015,-1.024630541871921,-0.0,1.0,-1.3843813387423936,-1.0457355355935478,0.0
2018-12-10,-0.33032818164472433,-1.0305762259110858,-0.0,1.0,-1.3897157031100935,-1.0194142339248236,0.0
2018-12-11,-0.34093729120931565,-1.0277274028825045,-0.0,1.0,-1.393099169609621,-1.0105946358690465,0.0
2018-12-12,-0.34160542139925554,-1.0275842321275175,-0.0,1.0,-1.3929082752696382,-1.0102605707740764,0.0
2018-12-13,-0.34135417163005666,-1.0218706818506695,-0.0,1.0,-1.3947681898318005,-1.0068137418401868,0.0
2018-12-14,-0.34931147853433075,-1.0007623767093914,-0.0,1.0,-1.407299756992424,-1.0074808214609043,0.0
2018-12-17,-0.32943238889415327,-0.9963517483180139,-0.0,1.0,-1.3911210082441012,-1.0210840519283617,0.0
2018-12-18,-0.31115074150553784,-0.9759245353857706,-0.0,1.0,-1.3847381265252487,-1.0212596207996996,0.0
2018-12-19,-0.3192708822700367,-0.9751949638259889,-0.0,1.0,-1.3824109743493378,-1.021046697359767,0.0
2018-12-20,-0.31515945010754703,-0.95291312073319,-0.0,1.0,-1.3944169082577387,-1.0135135135135136,0.0
2018-12-21,-0.31036409349101407,-0.949064158673992,-0.0,1.0,-1.394170779402179,-1.0023279634975324,0.0
2018-12-24,-0.2958410351201478,-0.9293438077634011,-0.0,1.0,-1.3871996303142329,-1.0087338262476895,0.0
2018-12-26,-0.2967942561851191,-0.9432020853340649,-0.0,1.0,-1.3487904147802623,-0.9843142635020807,0.0
2018-12-27,-0.2520682748410694,-0.882826787424889,-0.0,1.0,-1.2466254463119393,-0.9727423147261168,0.0
2018-12-28,-0.2373772791023843,-0.9079154978962132,-0.0,1.0,-1.259554698457223,-0.9780417251051893,0.0
2018-12-31,-0.2336670179135933,-0.9165788549350193,-0.0,1.0,-1.2613277133825078,-0.9790129961362839,0.0
2019-01-02,-0.23378449639655474,-0.9176920372648971,-0.0,1.0,-1.2634030585340128,-0.9796097732466162,0.0
2019-01-03,-0.24426877470355732,-0.9139657444005269,-0.0,1.0,-1.2704435660957398,-0.9630654369784805,0.0
2019-01-04,-0.21028302298198942,-0.9219397322401988,-0.0,1.0,-1.258471065370023,-0.9702149928045004,0.0
2019-01-07,-0.18854100106496274,-0.8807667731629394,-0.0,1.0,-1.2496272630457934,-0.9408732694355698,0.0
2019-01-08,-0.19237140551331605,-0.8633139362018434,-0.0,1.0,-1.256212037548316,-0.9356496623200102,0.0
2019-01-09,-0.1866270430906389,-0.8461897686266185,-0.0,1.0,-1.2607089789853534,-0.9518573551263001,0.0
2019-01-10,-0.18739923631735259,-0.8441238862961392,-0.0,1.0,-1.2607551972846838,-0.9504454815443361,0.0
2019-01-11,-0.18935112395359707,-0.825734075553478,-0.0,1.0,-1.2668168104364084,-0.9674924574002464,0.0
2019-01-14,-0.20290779237342177,-0.8285507800875739,-0.0,1.0,-1.2650597287760916,-0.9545976278535901,0.0
2019-01-15,-0.1946823469257318,-0.8186543951595722,-0.0,1.0,-1.2671609357024158,-0.9804422855681963,0.0
2019-01-16,-0.18930881852230166,-0.816692202928158,-0.0,1.0,-1.2649387129724208,-0.9850612870275791,0.0
2019-01-17,-0.1891455063587257,-0.815575687975841,-0.0,1.0,-1.2649398154055547,-0.9836672195993365,0.0
2019-01-18,-0.1999317347896578,-0.8148732827033023,-0.0,1.0,-1.2613277583411553,-0.9904002047956311,0.0
2019-01-22,-0.0,-0.797051705170517,-0.0,1.0,-1.639031903190319,-0.9643564356435643,0.0
2019-01-23,-0.0,-0.762078639177094,-0.0,1.0,-1.6861112348042926,-1.0047646613528076,0.0
2019-01-24,-0.0,-0.7618687093613611,-0.0,1.0,-1.6863810456934176,-1.0053442593747217,0.0
2019-01-25,-0.0,-0.6480801028844387,-0.0,1.0,-1.912226713209627,-1.032702553738747,0.0
2019-01-28,-0.0,-0.6068250619209247,-0.0,1.0,-1.9590863223557473,-1.0208237776350795,0.0
2019-01-29,-0.0,-0.6057444852941177,-0.0,1.0,-1.9528952205882353,-1.0369944852941178,0.0
2019-01-30,-0.0,-0.6065295252089264,-0.0,1.0,-1.9528882358343282,-1.0323721186518504,0.0
2019-01-31,-0.0,-0.6125063128414673,-0.0,1.0,-1.920802534318902,-1.0578485836279325,0.0
2019-02-01,-0.0,-0.6106845662268401,-0.0,1.0,-1.9362328168819825,-1.0506183623741436,0.0
2019-02-04,-0.0,-0.5934065934065933,-0.0,1.0,-1.9275641025641026,-1.0578296703296703,0.0
2019-02-05,-0.0,-0.5818215136521898,-0.0,1.0,-1.9156587868792379,-1.0837914605094374,0.0
2019-02-06,-0.0,-0.5833754305396097,-0.0,1.0,-1.9072330654420206,-1.1017680826636052,0.0
2019-02-07,-0.0,-0.5783337158595364,-0.0,1.0,-1.9063575854946064,-1.105577232040395,0.0
2019-02-08,-0.0,-0.5747401343022721,-0.0,1.0,-1.926915647134578,-1.0976911047741698,0.0
2019-02-11,-0.0,-0.5555248109204943,-0.0,1.0,-1.9335454713152553,-1.1226249769415237,0.0
2019-02-12,-0.0,-0.579786496603355,-0.0,1.0,-1.930449651092934,-1.1110494939692221,0.0
2019-02-13,-0.0,-0.605704001107573,-0.0,1.0,-1.9155014075407264,-1.0936822188379713,0.0
2019-02-14,-0.0,-0.6411369164004006,-0.0,1.0,-2.0110639515475226,-1.116743764604893,0.0
2019-02-15,-0.0,-0.6587789190745896,-0.0,1.0,-2.018143419410579,-1.1229720648939234,0.0
2019-02-19,-0.0,-0.6311282174645176,-0.0,1.0,-2.0532114505653114,-1.1268222275679576,0.0
2019-02-20,-0.0,-0.6312244407024297,-0.0,1.0,-2.0531633389463555,-1.1267741159490017,0.0
2019-02-21,-0.0,-0.5963078398465596,-0.0,1.0,-2.0552385519060175,-1.1435147446655478,0.0
2019-02-22,-0.0,-0.5941785748537451,-0.0,1.0,-2.0582622038937375,-1.142802340078642,0.0
2019-02-25,-0.0,-0.5888143608550885,-0.0,1.0,-2.0770158760797184,-1.159677652849491,0.0
2019-02-26,-0.0,-0.5768972464741438,-0.0,1.0,-2.0780965173174706,-1.1420896095174133,0.0
2019-02-27,-0.0,-0.5774823631040937,-0.0,1.0,-2.0816336324806834,-1.1400873446273456,0.0
2019-02-28,-0.0,-0.5725821957315901,-0.0,1.0,-2.0771005575850796,-1.157085175927706,0.0
2019-03-01,-0.0,-0.577319587628866,-0.0,1.0,-2.0974082281530015,-1.1426919741786299,0.0
2019-03-04,-0.0,-0.5628782784129119,-0.0,1.0,-2.100970314151215,-1.139686809491786,0.0
2019-03-05,-0.0,-0.5586745767616843,-0.0,1.0,-2.1135388028746442,-1.1510152896348815,0.0
2019-03-06,-0.0,-0.5587739168152682,-0.0,1.0,-2.113595835943901,-1.1471396211865632,0.0
2019-03-07,-0.0,-0.49707966296438144,-0.0,1.0,-2.1513787820758328,-1.1389793182688626,0.0
2019-03-08,-0.0,-0.47299461348085603,-0.0,1.0,-2.2329790847770177,-1.146746251273839,0.0
2019-03-11,-0.0,-0.4785218717709,-0.0,1.0,-2.232692023815382,-1.2093686955665994,0.0
2019-03-12,-0.0,-0.4009772636617472,-0.0,1.0,-2.2771739130434785,-1.307838053450339,0.0
2019-03-13,-0.0,-0.42658959537572255,-0.0,1.0,-2.28092485549133,-1.3188740889670774,0.0
2019-03-14,-0.0,-0.38384480062548865,-0.0,1.0,-2.254007036747459,-1.2487294761532448,0.0
2019-03-15,-0.0,-0.37398494020375017,-0.0,1.0,-2.280574831438555,-1.2669422707810423,0.0
2019-03-18,-0.0,-0.4011994002998501,-0.0,1.0,-2.296551724137931,-1.299800099950025,0.0
2019-03-19,-0.0,-0.4016199627710419,-0.0,1.0,-2.304472505911355,-1.3248478140564472,0.0
2019-03-20,-0.0,-0.4086135514490558,-0.0,1.0,-2.3066242552761786,-1.3337372513379784,0.0
2019-03-21,-0.0,-0.41012568774923025,-0.0,1.0,-2.337085457574075,-1.3004391499671901,0.0
2019-03-22,-0.0,-0.4105257789790403,-0.0,1.0,-2.389311030649192,-1.2998623081238208,0.0
2019-03-25,-0.0,-0.2416001576510001,-0.0,1.0,-2.425214306828259,-1.2597300226623311,0.0
2019-03-26,-0.0,-0.26381785995279305,-0.0,1.0,-2.3865066876475214,-1.2670633359559402,0.0
2019-03-27,-0.0,-0.27118478314018873,-0.0,1.0,-2.3709843039460172,-1.2475184587550732,0.0
2019-03-28,-0.0,-0.25394045534150617,-0.0,1.0,-2.344230395018486,-1.2665888305117727,0.0
2019-03-29,-0.0,-0.23941328395302372,-0.0,1.0,-2.3515910530675894,-1.282052531553043,0.0
2019-04-01,-0.0,-0.2500365123411713,-0.0,1.0,-2.341073949661652,-1.2772016941726305,0.0
2019-04-02,-0.0,-0.2505505026328387,-0.0,1.0,-2.310962182862614,-1.225418860698899,0.0
2019-04-03,-0.0,-0.2470621954714818,-0.0,1.0,-2.314082354065157,-1.2158211521926054,0.0
2019-04-04,-0.0,-0.2413611563128171,-0.0,1.0,-2.3227242270508284,-1.2219297405953862,0.0
2019-04-05,-0.0,-0.2373938492539462,-0.0,1.0,-2.335412368660941,-1.2249676150266275,0.0
2019-04-08,-0.0,-0.23515587529976018,-0.0,1.0,-2.3358273381294965,-1.2251318944844125,0.0
2019-04-09,-0.0,-0.21895771120315963,-0.0,1.0,-2.3896541758982757,-1.20787978036798,0.0
2019-04-10,-0.0,-0.2068866019043955,-0.0,1.0,-2.4081465807444453,-1.1939982687313648,0.0
2019-04-11,-0.0,-0.18282935285053928,-0.0,1.0,-2.434851694915254,-1.1974672573189522,0.0
2019-04-12,-0.0,-0.1868346937801327,-0.0,1.0,-2.403694687097236,-1.182968160771397,0.0
2019-04-15,-0.0,-0.18657705414615675,-0.0,1.0,-2.371734191594093,-1.174697084437713,0.0
2019-04-16,-0.0,-0.18848698507751002,-0.0,1.0,-2.438016129811175,-1.2027816680349641,0.0
2019-04-17,-0.0,-0.222302539636644,-0.0,1.0,-2.4561707869500267,-1.1406197291696787,0.0
2019-04-18,-0.0,-0.22890173410404624,-0.0,1.0,-2.436897880539499,-1.151204238921002,0.0
2019-04-22,-0.0,-0.2393529695799131,-0.0,1.0,-2.4348140994688556,-1.154369869628199,0.0
2019-04-23,-0.0,-0.24647411128284388,-0.0,1.0,-2.442474884080371,-1.1410838485316845,0.0
2019-04-24,-0.0,-0.23130953526412007,-0.008371018955065911,1.0,-2.4215818339266812,-1.1496680458000577,0.0
2019-04-25,-0.0,-0.22972842835130972,-0.010159861325115562,1.0,-2.4261845146379044,-1.1490273497688752,0.0
2019-04-26,-0.0,-0.22328972143098536,-0.005986578477284797,1.0,-2.436730555689663,-1.1618790131801284,0.0
2019-04-29,-0.0,-0.2088086642599278,-0.0,1.0,-2.433357400722022,-1.171311672683514,0.0
2019-04-30,-0.0,-0.17524299599771298,-0.007671050123880313,1.0,-2.405326853440061,-1.1763865065751857,0.0
2019-05-01,-0.0,-0.1622459688960977,-0.02733517794103616,1.0,-2.3971472187768343,-1.1838087968705278,0.0
2019-05-02,-0.0,-0.14627785680417257,-0.032005689900426744,1.0,-2.398198198198198,-1.1651019440493124,0.0
2019-05-03,-0.0,-0.14421846110083913,-0.03332859242402693,1.0,-2.3986156544825294,-1.1647465983975727,0.0
2019-05-06,-0.0,-0.08470599277300671,-0.04800788399267915,1.0,-2.372284011450561,-1.1878548969918814,0.0
2019-05-07,-0.0,-0.08590742653271993,-0.05642662660783025,1.0,-2.365458642380997,-1.1866021969768097,0.0
2019-05-08,-0.0,-0.1024182734544782,-0.11855550931705738,1.0,-2.240948813982522,-1.1619272206038749,0.0
2019-05-09,-0.0,-0.10239269743211471,-0.1262735696832788,1.0,-2.236227006592596,-1.145313724586234,0.0
2019-05-10,-0.0,-0.10421613871589229,-0.14566064787848917,1.0,-2.132846453694162,-1.0977194318741879,0.0
2019-05-13,-0.0,-0.10085952189094817,-0.14128391082460381,1.0,-2.1339421613394216,-1.1005461545348734,0.0
2019-05-14,-0.0,-0.04404861141578555,-0.24476813056640198,1.0,-2.0393103145702627,-1.0591848374500943,0.0
2019-05-15,-0.0,-0.062461429956801554,-0.23917834787974962,1.0,-2.0540421405271974,-1.052323018601781,0.0
2019-05-16,-0.0,-0.061479558156933505,-0.23685252827531578,1.0,-2.0518417462482947,-1.0506535228622982,0.0
2019-05-17,-0.0,-0.13728338174897325,-0.315235901031754,1.0,-2.330612040468797,-1.2253831513573072,0.0
2019-05-20,-0.0,-0.12754796163069546,-0.31864508393285373,1.0,-2.3281374900079936,-1.221622701838529,0.0
2019-05-21,-0.0,-0.12746187253812746,-0.3391576608423391,1.0,-2.3387031612968388,-1.2446722553277447,0.0
2019-05-22,-0.0,-0.11295747778502936,-0.35102163763241123,1.0,-2.3223555399367437,-1.2339976906471208,0.0
2019-05-23,-0.0,-0.0983771797197863,-0.38816651547223063,1.0,-2.3530894063098478,-1.2002318314686018,0.0
2019-05-24,-0.0,-0.09010414046385269,-0.3841625999899381,1.0,-2.364743170498566,-1.1919806811893143,0.0
2019-05-28,-0.0,-0.08558649110463364,-0.3808422957081114,1.0,-2.3641572017288173,-1.195094984420545,0.0
2019-05-29,-0.0,-0.10552965358199227,-0.3863738908106482,1.0,-2.368025266957437,-1.153406527297338,0.0
2019-05-30,-0.0,-0.09975717329897417,-0.3695921502552158,1.0,-2.342881213142376,-1.1433668665444274,0.0
2019-05-31,-0.0,-0.1057140027728263,-0.37334125569419685,1.0,-2.3403149138443258,-1.1321053673994852,0.0
2019-06-03,-0.0,-0.11223134805488615,-0.4061869866719126,1.0,-2.332710372301185,-1.0670338858014063,0.0
2019-06-04,-0.0,-0.12033215408805031,-0.40477594339622636,1.0,-2.322720125786163,-1.0657429245283019,0.0
2019-06-05,-0.0,-0.11187865320515918,-0.433360707212212,1.0,-2.313801265639341,-0.9716438819380707,0.0
2019-06-06,-0.0,-0.12784351605892297,-0.41342670852451097,1.0,-2.299589471142236,-0.9888915720840376,0.0
2019-06-07,-0.0,-0.16245888953375895,-0.4099438963048946,1.0,-2.2774230992455022,-0.9866995550396594,0.0
2019-06-10,-0.0,-0.16392808815000967,-0.4119949739029577,1.0,-2.2704910110187515,-0.9863715445582835,0.0
2019-06-11,-0.0,-0.1684886514044806,-0.4321290259326438,1.0,-2.283935487033678,-1.017696945928722,0.0
2019-06-12,-0.0,-0.17102417928051897,-0.4262826813446039,1.0,-2.288087281305288,-1.0290937684293298,0.0
2019-06-13,-0.0,-0.1788493744458674,-0.4326667323416412,1.0,-2.2761796867303716,-1.037927297803172,0.0
2019-06-14,-0.0,-0.176085256159562,-0.41655260070394995,1.0,-2.259141572154869,-1.0368107156824404,0.0
2019-06-17,-0.0,-0.16983158408591653,-0.41762265072003907,1.0,-2.2550158652672687,-1.0391505979985356,0.0
2019-06-18,-0.0,-0.13458521278682092,-0.425279466562071,1.0,-2.2736811139439106,-1.069376348303589,0.0
2019-06-19,-0.0,-0.12510409012980653,-0.433112907176096,1.0,-2.2705853539064416,-1.0695566985060005,0.0
2019-06-20,-0.0,-0.1279775114661932,-0.4536173990235242,1.0,-2.273709128569315,-1.0764412881589978,0.0
2019-06-21,-0.0,-0.1426881561437232,-0.4511804426043669,1.0,-2.2555079106905223,-1.0793533441766474,0.0
2019-06-24,-0.0,-0.0934098555313675,-0.45240451217098754,1.0,-2.259251929546804,-1.1425390856916684,0.0
2019-06-25,-0.0,-0.09273654503144031,-0.45145318611674995,1.0,-2.2613754517997724,-1.145615685497846,0.0
2019-06-26,-0.0,-0.08818999354101455,-0.44626620956923535,1.0,-2.2653152481740944,-1.168678889054504,0.0
2019-06-27,-0.0,-0.07130721567059764,-0.4485808514891066,1.0,-2.2694383369978013,-1.2077253647811312,0.0
2019-06-28,-0.0,-0.023889249837573096,-0.45854365535509023,1.0,-2.30271377879954,-1.212654305562497,0.0
2019-07-01,-0.0,-0.0038604231424847085,-0.47222500752030483,1.0,-2.3416223804271534,-1.195828737591497,0.0
2019-07-02,-0.0,-0.016751675167516755,-0.4648464846484649,1.0,-2.329032903290329,-1.1898689868986898,0.0
2019-07-03,-0.0,-0.016453290658131624,-0.46469293858771754,1.0,-2.3289157831566314,-1.1908881776355271,0.0
2019-07-05,-0.0,-0.0048953494180528495,-0.4679554423297867,1.0,-2.3268894550177333,-1.1955142614516208,0.0
2019-07-08,-0.0,-0.0131986801319868,-0.4591040895910409,1.0,-2.3262673732626737,-1.2009799020097989,0.0
2019-07-09,-0.0,-0.005195583753809262,-0.4586601388819504,1.0,-2.32797122445921,-1.2039266623370137,0.0
2019-07-10,-0.0,-0.009190350132361021,-0.45991708705858847,1.0,-2.323909894610659,-1.2016882273612706,0.0
2019-07-11,-0.0,-0.0,-0.4786448458237701,1.0,-2.3237700828260652,-1.1871070751422015,0.0
2019-07-12,-0.0,-0.010134291847636165,-0.4786081573560981,1.0,-2.3238480355449056,-1.1796715091608008,0.0
2019-07-15,-0.0,-0.024665468344317952,-0.4955562212901937,1.0,-2.3195026962252845,-1.1533353305372478,0.0
2019-07-16,-0.0,-0.02044591081783643,-0.5121475704859029,1.0,-2.3180863827234552,-1.1483203359328134,0.0
2019-07-17,-0.0,-0.027897425623560054,-0.5109686466993889,1.0,-2.3237503756385856,-1.145898026645297,0.0
2019-07-18,-0.0,-0.026303945591838775,-0.5130269540431065,1.0,-2.3234985247787168,-1.1379706956043407,0.0
2019-07-19,-0.0,-0.030591298252641067,-0.5157462574475542,1.0,-2.3269413708506486,-1.1334801982676614,0.0
2019-07-22,-0.0,-0.01512798677553474,-0.5050343134799379,1.0,-2.330912187546962,-1.1581926564143665,0.0
2019-07-23,-0.0,-0.024501225061253063,-0.5051752587629381,1.0,-2.321766088304415,-1.1488574428721436,0.0
2019-07-24,-0.0,-0.022838170934151615,-0.4940389355601389,1.0,-2.3448865637104483,-1.16872076060164,0.0
2019-07-25,-0.0,-0.0,-0.5132116861102802,1.0,-2.3367733572639344,-1.135556885033403,0.0
2019-07-26,-0.0,-0.0,-0.5218090452261306,1.0,-2.3646231155778894,-1.1386934673366833,0.0
2019-07-29,-0.0,-0.0,-0.5224347650532479,1.0,-2.3779841518195126,-1.1467723212032503,0.0
2019-07-30,-0.0,-0.0,-0.5303709743171627,1.0,-2.4017019975540155,-1.1637790460660415,0.0
2019-07-31,-0.0,-0.003978576893649579,-0.5325172149961744,1.0,-2.3978066819688855,-1.1664371333843406,0.0
2019-08-01,-0.0,-0.06330472103004292,-0.5266707541385653,1.0,-2.3854486000408746,-1.133915798078888,0.0
2019-08-02,-0.0,-0.030630105017502917,-0.48128160248930374,1.0,-2.2448949824970827,-1.1051147413457798,0.0
2019-08-05,-0.0,-0.03444737613603049,-0.4742988370956709,1.0,-2.245089416593374,-1.1323170135835043,0.0
2019-08-06,-0.0,-0.03859916980771983,-0.46495538909299106,1.0,-2.1603129920320625,-1.1073524500214704,0.0
2019-08-07,-0.0,-0.08660007538635507,-0.43898416886543534,1.0,-2.0992744063324538,-1.0867885412740295,0.0
2019-08-08,-0.0,-0.08798981468383081,-0.4441929551563163,1.0,-2.1002499174800775,-1.0829443108407601,0.0
2019-08-09,-0.0,-0.05684536372590404,-0.43562684677078933,1.0,-2.0827353313634442,-1.1149570845645138,0.0
2019-08-12,-0.0,-0.046804722638680664,-0.45427286356821595,1.0,-2.0940311094452775,-1.0900487256371816,0.0
2019-08-13,-0.0,-0.030624822224329194,-0.4528301886792453,1.0,-2.137100597326254,-1.1201289466198918,0.0
2019-08-14,-0.0,-0.03781948505140054,-0.44859945298500425,1.0,-2.119447326228426,-1.1097330944072432,0.0
2019-08-15,-0.0,-0.07708641063515509,-0.46408788774002957,1.0,-2.0666543574593796,-1.0081240768094535,0.0
2019-08-16,-0.0,-0.08117348117348117,-0.46329406329406325,1.0,-2.0593208593208594,-1.016216216216216,0.0
2019-08-19,-0.0,-0.056045571481073135,-0.46646453509739066,1.0,-2.066565600882029,-1.0047776552737964,0.0
2019-08-20,-0.0,-0.14538341158059467,-0.5628586332811685,1.0,-2.2174752217005738,-1.2907146583202922,0.0
2019-08-21,-0.0,-0.14663749544199614,-0.5740480283377611,1.0,-2.2108141897171434,-1.2776996405688388,0.0
2019-08-22,-0.0,-0.15043695380774033,-0.5632542655014565,1.0,-2.211870578443612,-1.2762692467748649,0.0
2019-08-23,-0.0,-0.14837970199020525,-0.5604876523913723,1.0,-2.215431905803897,-1.2856621860998227,0.0
2019-08-26,-0.0,-0.11689310433222251,-0.5578056908485004,1.0,-2.203947705716483,-1.248244039989746,0.0
2019-08-27,-0.0,-0.10877336329281993,-0.5554590950873252,1.0,-2.1950260443264225,-1.247472168317843,0.0
2019-08-28,-0.0,-0.06367405435839689,-0.5936940164815478,1.0,-2.222808005323233,-1.238317039463582,0.0
2019-08-29,-0.0,-0.01913608446271763,-0.6046901172529313,1.0,-2.2194304857621443,-1.2326277853916046,0.0
2019-08-30,-0.0,-0.00424692856059457,-0.6089286617119167,1.0,-2.2232671014712575,-1.219424642297386,0.0
2019-09-03,-0.0,-0.01759708737864078,-0.6250505663430421,1.0,-2.2104065533980584,-1.2035800970873787,0.0
2019-09-04,-0.0,-0.0,-0.6447541149146723,1.0,-2.196102191255175,-1.2081692416439462,0.0
2019-09-05,-0.0,-0.02229347227092831,-0.6613396122438755,1.0,-2.180101197334803,-1.1460347677972045,0.0
