Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WDR
2018-10-23,-0.12952799121844127,-0.9257592389315771,-0.0,-0.7186974021222101,-0.8849981705085986,0.0,1.0
2018-10-24,-0.12664569923932123,-0.925394967817437,-0.0,-0.7188779988297249,-0.8861907548273844,0.0,1.0
2018-10-25,-0.0926348030486502,-0.8853194671985185,-0.0,-0.7225585867939313,-0.8609943728185768,0.0,1.0
2018-10-26,-0.07807426231822674,-0.8729704927290696,-0.0,-0.7263518283213327,-0.8521812791190173,0.0,1.0
2018-10-29,-0.04522843535014994,-0.8956429705415417,-0.0,-0.717375198447698,-0.8697477509260894,0.0,1.0
2018-10-30,-0.023579736274613777,-0.8992116519956163,-0.0,-0.7214621557605968,-0.8909039488104076,0.0,1.0
2018-10-31,-0.04218928164196123,-0.8764609464082098,-0.0,-0.742980330672748,-0.9016533637400228,0.0,1.0
2018-11-01,-0.0,-0.9276232958020072,-0.0,-0.7550991042843268,-0.914493327098097,0.0,1.0
2018-11-02,-0.006548343233378659,-0.8951907249695843,-0.0,-0.766692907750662,-0.909861876476061,0.0,1.0
2018-11-05,-0.0033624266704821867,-0.9039204464157963,-0.0,-0.7672413793103449,-0.9025253970525111,0.0,1.0
2018-11-06,-0.002576766158471119,-0.9028702311931859,-0.0,-0.7688068141149524,-0.9045880752988332,0.0,1.0
2018-11-07,-0.002002789599799721,-0.9027216480097279,-0.0,-0.767569114123243,-0.904080683809592,0.0,1.0
2018-11-08,-0.0,-0.8985553657842299,-0.0,-0.757507828067179,-0.9021491602618843,0.0,1.0
2018-11-09,-0.0,-0.8985053380782917,-0.0,-0.7585409252669039,-0.9016725978647685,0.0,1.0
2018-11-12,-0.0,-0.8889519619669339,-0.0,-0.7598453132760945,-0.8990988433974313,0.0,1.0
2018-11-13,-0.0,-0.8787718742297806,-0.0,-0.7508538431745362,-0.8913770641878808,0.0,1.0
2018-11-14,-0.0,-0.8786949934820139,-0.0,-0.7527745481450163,-0.8917661980763132,0.0,1.0
2018-11-15,-0.0,-0.8818140012027309,-0.0,-0.7540769040291485,-0.9015883122855424,0.0,1.0
2018-11-16,-0.0,-0.8735222500617567,-0.0,-0.7513851148674877,-0.904047711472633,0.0,1.0
2018-11-19,-0.0,-0.8763174648086581,-0.0,-0.7546155478531513,-0.9058852656150528,0.0,1.0
2018-11-20,-0.0,-0.8560008451894634,-0.0,-0.7424285110578955,-0.9231934075221863,0.0,1.0
2018-11-21,-0.0,-0.853222874720358,-0.0,-0.7453509507829977,-0.8969519015659955,0.0,1.0
2018-11-23,-0.0,-0.8441744352501659,-0.0,-0.7494151740511854,-0.8979085925770749,0.0,1.0
2018-11-26,-0.0,-0.8485060039095224,-0.0,-0.7468235129851997,-0.8953155543144372,0.0,1.0
2018-11-27,-0.0,-0.8476031563944798,-0.0,-0.7391803107727605,-0.8894219070462682,0.0,1.0
2018-11-28,-0.0,-0.8568445960052891,-0.0,-0.7356113856218247,-0.8872920871320202,0.0,1.0
2018-11-29,-0.0,-0.8396223164133844,-0.0,-0.7222164788586788,-0.8841448706020194,0.0,1.0
2018-11-30,-0.0,-0.839644419942804,-0.0,-0.7222892188953589,-0.8836095510457225,0.0,1.0
2018-12-03,-0.0,-0.8396154906284454,-0.0,-0.7222643329658214,-0.8835446527012129,0.0,1.0
2018-12-04,-0.0,-0.8400756143667297,-0.0,-0.7163430142636192,-0.8805980409004984,0.0,1.0
2018-12-06,-0.0,-0.7978712654518509,-0.0,-0.7081410623463236,-0.8622385395264239,0.0,1.0
2018-12-07,-0.0,-0.7995272665878776,-0.0,-0.7084247847374641,-0.8687151781191963,0.0,1.0
2018-12-10,-0.0,-0.7995916181294771,-0.0,-0.6997054294704425,-0.8480953337350203,0.0,1.0
2018-12-11,-0.0,-0.803672126745435,-0.0,-0.6929712674543501,-0.8599624060150375,0.0,1.0
2018-12-12,-0.0,-0.8037530632112525,-0.0,-0.6926046527241599,-0.8605861223941723,0.0,1.0
2018-12-13,-0.0,-0.8059139784946238,-0.0,-0.6924059139784946,-0.8618951612903226,0.0,1.0
2018-12-14,-0.0,-0.8012226252855033,-0.0,-0.6956872228939944,-0.861950826279726,0.0,1.0
2018-12-17,-0.0,-0.7982714725981509,-0.0,-0.6855152083612488,-0.866072624949752,0.0,1.0
2018-12-18,-0.0,-0.7843515898118861,-0.0,-0.6770767437989013,-0.8680206425836524,0.0,1.0
2018-12-19,-0.0,-0.7843705257550029,-0.0,-0.6771218326507509,-0.8681783371624547,0.0,1.0
2018-12-20,-0.0,-0.785500099953355,-0.0,-0.6777170653694943,-0.8685613380422468,0.0,1.0
2018-12-21,-0.0,-0.7895488671849046,-0.0,-0.6844395721214537,-0.8480499634575775,0.0,1.0
2018-12-24,-0.0,-0.7641989169198257,-0.0,-0.6721371021001189,-0.8657376832650906,0.0,1.0
2018-12-26,-0.0,-0.7651679484651286,-0.0,-0.6612108065470322,-0.8603168342864655,0.0,1.0
2018-12-27,-0.0,-0.7348538161346042,-0.0,-0.6091101017209392,-0.8548077538225322,0.0,1.0
2018-12-28,-0.0,-0.7346344584866422,-0.0,-0.6095344744840826,-0.8553191489361702,0.0,1.0
2018-12-31,-0.0,-0.7347624380099184,-0.0,-0.6095664693649017,-0.8551591745320749,0.0,1.0
2019-01-02,-0.0,-0.7344079831126463,-0.0,-0.6086803556579032,-0.8552421160365894,0.0,1.0
2019-01-03,-0.0,-0.7339813275354905,-0.0,-0.6185253868781174,-0.8448330988617472,0.0,1.0
2019-01-04,-0.0,-0.7355729464910606,-0.0,-0.598905643570656,-0.8468219125787363,0.0,1.0
2019-01-07,-0.0,-0.7069014128630056,-0.0,-0.5956267034240782,-0.8302058206196549,0.0,1.0
2019-01-08,-0.0,-0.6880851730076718,-0.0,-0.6140598089870049,-0.8291842805699075,0.0,1.0
2019-01-09,-0.0,-0.6757272442915233,-0.0,-0.6145136065060994,-0.8376915858617454,0.0,1.0
2019-01-10,-0.0,-0.6736174070716229,-0.0,-0.616125300903492,-0.8364960765310907,0.0,1.0
2019-01-11,-0.0,-0.6782304860547826,-0.0,-0.6122168840082362,-0.8292880763711238,0.0,1.0
2019-01-14,-0.0,-0.6980549163015037,-0.0,-0.644714857665269,-0.8097159610352764,0.0,1.0
2019-01-15,-0.0,-0.6971693355188501,-0.0,-0.6450951960660698,-0.8099546084982978,0.0,1.0
2019-01-16,-0.0,-0.703166850480542,-0.0,-0.6402709941704742,-0.8076571608633999,0.0,1.0
2019-01-17,-0.0,-0.7033802106325282,-0.0,-0.6401904521662357,-0.8095793655798701,0.0,1.0
2019-01-18,-0.0,-0.6992849782995597,-0.0,-0.6345583413994442,-0.7885221844069066,0.0,1.0
2019-01-22,-0.0,-0.7005785463627454,-0.0,-0.6137017482849104,-0.8471752394802567,0.0,1.0
2019-01-23,-0.0,-0.6824155293074511,-0.0,-0.6179106368156053,-0.8663668893885177,0.0,1.0
2019-01-24,-0.0,-0.682283252557889,-0.0,-0.6196268491241408,-0.8657543792961448,0.0,1.0
2019-01-25,-0.0,-0.654618859944247,-0.0,-0.6202697939696883,-0.9293152616232498,0.0,1.0
2019-01-28,-0.0,-0.6332777742162959,-0.0,-0.6491441759087122,-0.9229437784473363,0.0,1.0
2019-01-29,-0.0,-0.6242330795669911,-0.0,-0.6504448941569497,-0.93755420641804,0.0,1.0
2019-01-30,-0.0,-0.6263146045733766,-0.0,-0.6523011610330299,-0.9375422120734571,0.0,1.0
2019-01-31,-0.0,-0.6401642524573202,-0.0,-0.5904681841696845,-1.0026513191929642,0.0,1.0
2019-02-01,-0.0,-0.6399002332210417,-0.0,-0.6035242290748899,-0.9957242809017881,0.0,1.0
2019-02-04,-0.0,-0.6323929079849876,-0.0,-0.6013976963892842,-1.0016177041542642,0.0,1.0
2019-02-05,-0.0,-0.6195159829170441,-0.0,-0.5971593115051119,-1.0187330141063802,0.0,1.0
2019-02-06,-0.0,-0.6175728155339806,-0.0,-0.5948220064724918,-1.023883495145631,0.0,1.0
2019-02-07,-0.0,-0.6113684210526316,-0.0,-0.5885991902834008,-1.0389311740890688,0.0,1.0
2019-02-08,-0.0,-0.6103575832305794,-0.0,-0.6046141865143747,-1.029885132065676,0.0,1.0
2019-02-11,-0.0,-0.6025318933733564,-0.0,-0.5969525922542335,-1.0632647068419852,0.0,1.0
2019-02-12,-0.0,-0.6444943523350287,-0.0,-0.5909241033093335,-1.0673095977277232,0.0,1.0
2019-02-13,-0.0,-0.658313444709626,-0.0,-0.5982166534075841,-1.0582405197560327,0.0,1.0
2019-02-14,-0.0,-0.6381154894012891,-0.0,-0.6197754003588278,-1.064589009236494,0.0,1.0
2019-02-15,-0.0,-0.6455110933705884,-0.0,-0.6178691414695805,-1.0629677676878555,0.0,1.0
2019-02-19,-0.0,-0.6362033402089294,-0.0,-0.6282853150575554,-1.062379399827001,0.0,1.0
2019-02-20,-0.0,-0.6420324094100422,-0.0,-0.6252620370678468,-1.0601603833227964,0.0,1.0
2019-02-21,-0.0,-0.6548039150409481,-0.0,-0.6216459151741128,-1.0526666222784473,0.0,1.0
2019-02-22,-0.0,-0.6533723949663759,-0.0,-0.62311072641321,-1.0526333311139224,0.0,1.0
2019-02-25,-0.0,-0.6527416015494557,-0.0,-0.6299338809857744,-1.0566352768316303,0.0,1.0
2019-02-26,-0.0,-0.6575980310639572,-0.0,-0.6140286693052184,-1.0542787773971465,0.0,1.0
2019-02-27,-0.0,-0.6560047878707275,-0.0,-0.6137119297778959,-1.0551602606729618,0.0,1.0
2019-02-28,-0.0,-0.6633643813974921,-0.0,-0.6097488727248791,-1.0182009676463812,0.0,1.0
2019-03-01,-0.0,-0.6762479608482872,-0.0,-0.5890048939641109,-0.9973898858075042,0.0,1.0
2019-03-04,-0.0,-0.6609518852272357,-0.0,-0.594716809265103,-0.9975275708383488,0.0,1.0
2019-03-05,-0.0,-0.6505949470252648,-0.0,-0.6132355338223309,-0.9961532192339038,0.0,1.0
2019-03-06,-0.0,-0.6488265971316818,-0.0,-0.6146349413298565,-0.9960234680573664,0.0,1.0
2019-03-07,-0.0,-0.6064532849552935,-0.0,-0.635998444991577,-0.9971491512245692,0.0,1.0
2019-03-08,-0.0,-0.599673522690173,-0.0,-0.6516160626836435,-1.0134835128958537,0.0,1.0
2019-03-11,-0.0,-0.5987883975899648,-0.0,-0.654001909590755,-1.0396404701544135,0.0,1.0
2019-03-12,-0.0,-0.5761888925839707,-0.0,-0.671566345194546,-1.0777851679414698,0.0,1.0
2019-03-13,-0.0,-0.5970109242007908,-0.0,-0.6789759399504054,-1.0749949735272433,0.0,1.0
2019-03-14,-0.0,-0.599162619326746,-0.0,-0.6773404789817452,-1.0730530899346844,0.0,1.0
2019-03-15,-0.0,-0.5964718113827683,-0.0,-0.6807525908039038,-1.0765335211456553,0.0,1.0
2019-03-18,-0.0,-0.607680367145846,-0.0,-0.6895795370182898,-1.077242356752379,0.0,1.0
2019-03-19,-0.0,-0.6098741201949106,-0.0,-0.6895641580942068,-1.0844274499187871,0.0,1.0
2019-03-20,-0.0,-0.6214336601418056,-0.0,-0.6897241917427147,-1.0813515622349628,0.0,1.0
2019-03-21,-0.0,-0.625337199892096,-0.0,-0.7097383328837334,-1.0368896681953061,0.0,1.0
2019-03-22,-0.0,-0.6223728813559323,-0.0,-0.7373559322033898,-1.0301016949152542,0.0,1.0
2019-03-25,-0.0,-0.5897297661567492,-0.0,-0.751297257227576,-1.0284722690208234,0.0,1.0
2019-03-26,-0.0,-0.5965962917850859,-0.0,-0.7511841927189065,-1.0356272838002436,0.0,1.0
2019-03-27,-0.0,-0.5949345686944173,-0.0,-0.7514624826700032,-1.0350657694518648,0.0,1.0
2019-03-28,-0.0,-0.6063132228409503,-0.0,-0.7153448219051699,-0.9733434380045471,0.0,1.0
2019-03-29,-0.0,-0.5949309057567621,-0.0,-0.7092147488375139,-0.9704630296679547,0.0,1.0
2019-04-01,-0.0,-0.6040171696320324,-0.0,-0.7106065074216062,-0.9619908909204102,0.0,1.0
2019-04-02,-0.0,-0.6024352027159365,-0.0,-0.7021936410524254,-0.9596853169680746,0.0,1.0
2019-04-03,-0.0,-0.6042579632415462,-0.0,-0.6946824514356728,-0.9713846556347702,0.0,1.0
2019-04-04,-0.0,-0.6002295458271848,-0.0,-0.7123134940154123,-0.9666830627971799,0.0,1.0
2019-04-05,-0.0,-0.6010096011085815,-0.0,-0.7121317100531195,-0.9862417103830545,0.0,1.0
2019-04-08,-0.0,-0.6083360899768442,-0.0,-0.7122394971882235,-0.9873966258683425,0.0,1.0
2019-04-09,-0.0,-0.5976523642151337,-0.0,-0.7402016048809603,-0.9780157835400225,0.0,1.0
2019-04-10,-0.0,-0.5965186194067036,-0.0,-0.734611168322094,-0.9907982593097033,0.0,1.0
2019-04-11,-0.0,-0.6114190317195326,-0.0,-0.7414691151919867,-0.986010016694491,0.0,1.0
2019-04-12,-0.0,-0.6100494454095952,-0.0,-0.741547507684084,-0.9893425096886277,0.0,1.0
2019-04-15,-0.0,-0.6091402896995708,-0.0,-0.7514417918454935,-0.9924222103004292,0.0,1.0
2019-04-16,-0.0,-0.6423076923076924,-0.0,-0.6411951684678958,-0.895136681500318,0.0,1.0
2019-04-17,-0.0,-0.6666035054476551,-0.0,-0.605337123006474,-0.886120322122217,0.0,1.0
2019-04-18,-0.0,-0.6555169143218463,-0.0,-0.60486879544736,-0.9011697755295606,0.0,1.0
2019-04-22,-0.0,-0.6646700893706028,-0.0,-0.606008746910059,-0.8984914749318629,0.0,1.0
2019-04-23,-0.0,-0.6589800443458981,-0.0,-0.6011719987329743,-0.9074437757364587,0.0,1.0
2019-04-24,-0.0,-0.6577797479576974,-0.0,-0.6001836489139383,-0.9083971882718004,0.0,1.0
2019-04-25,-0.0,-0.656929218680692,-0.0,-0.6026550915658069,-0.9087827133895189,0.0,1.0
2019-04-26,-0.0,-0.6484848484848486,-0.0,-0.6047596382674917,-0.9198476915754402,0.0,1.0
2019-04-29,-0.0,-0.646728438154471,-0.0,-0.6044932410991941,-0.9219711874087707,0.0,1.0
2019-04-30,-0.0,-0.6394724296837756,-0.0,-0.6149054505005562,-0.9237883362466233,0.0,1.0
2019-05-01,-0.0,-0.6148586036108005,-0.0,-0.6401981147148107,-0.9403419076529796,0.0,1.0
2019-05-02,-0.0,-0.6131638616549037,-0.0,-0.6339858844569348,-0.9464120333407849,0.0,1.0
2019-05-03,-0.0,-0.601755786113328,-0.0,-0.6418834796488428,-0.9486991221069434,0.0,1.0
2019-05-06,-0.0,-0.5983818873716863,-0.0,-0.6368840139426306,-0.9625851427840492,0.0,1.0
2019-05-07,-0.0,-0.5833896668276195,-0.0,-0.6554643489457589,-0.9802028005794302,0.0,1.0
2019-05-08,-0.0,-0.5850036881434206,-0.0,-0.6548539174497291,-0.9672236297745423,0.0,1.0
2019-05-09,-0.0,-0.5847568988173456,-0.0,-0.6612288067690137,-0.9590397743662061,0.0,1.0
2019-05-10,-0.0,-0.5841298351401629,-0.0,-0.6617807428314838,-0.9615113220860864,0.0,1.0
2019-05-13,-0.0,-0.5853901210000962,-0.0,-0.6576692236094618,-0.9665243765445968,0.0,1.0
2019-05-14,-0.0,-0.5795765244484008,-0.0,-0.6526673872957335,-0.9470019711324476,0.0,1.0
2019-05-15,-0.0,-0.5782803417717498,-0.0,-0.6564495124352825,-0.9415875234253406,0.0,1.0
2019-05-16,-0.0,-0.5799186836922686,-0.0,-0.654119814497173,-0.9423797725684518,0.0,1.0
2019-05-17,-0.0,-0.5769352993517223,-0.0,-0.6460849116562857,-0.9548430151264777,0.0,1.0
2019-05-20,-0.0,-0.5728670351311861,-0.0,-0.647258751032336,-0.9562924845943714,0.0,1.0
2019-05-21,-0.0,-0.5758672125424482,-0.0,-0.6419118347138912,-0.9559490939096766,0.0,1.0
2019-05-22,-0.0,-0.575062724298917,-0.0,-0.643313113348366,-0.9575062724298917,0.0,1.0
2019-05-23,-0.0,-0.5794499254512577,-0.0,-0.649557465977223,-0.9432795101989023,0.0,1.0
2019-05-24,-0.0,-0.5662562901541286,-0.0,-0.649586986106276,-0.9490457954869135,0.0,1.0
2019-05-28,-0.0,-0.5652614254968983,-0.0,-0.6497974427142675,-0.9498987213571338,0.0,1.0
2019-05-29,-0.0,-0.5781259852449713,-0.0,-0.6441452802824894,-0.9304811148243899,0.0,1.0
2019-05-30,-0.0,-0.5764300266415922,-0.0,-0.631781852374236,-0.9260930888575458,0.0,1.0
2019-05-31,-0.0,-0.5790018182958179,-0.0,-0.6268731581917362,-0.9291178130290302,0.0,1.0
2019-06-03,-0.0,-0.5824426526657916,-0.0,-0.6286017876117258,-0.9141508844302769,0.0,1.0
2019-06-04,-0.0,-0.5799474934366795,-0.0,-0.6373296662082759,-0.9081135141892736,0.0,1.0
2019-06-05,-0.0,-0.574621306183263,-0.0,-0.6450521480009933,-0.8844052644648622,0.0,1.0
2019-06-06,-0.0,-0.5929828911480287,-0.0,-0.611703446565832,-0.8947743615174808,0.0,1.0
2019-06-07,-0.0,-0.5958465960011126,-0.0,-0.6055193300163788,-0.888964430297599,0.0,1.0
2019-06-10,-0.0,-0.5988763351237884,-0.0,-0.5922084336605544,-0.8959066493795146,0.0,1.0
2019-06-11,-0.0,-0.6017458057326812,-0.0,-0.5951526032315978,-0.8985018262861387,0.0,1.0
2019-06-12,-0.0,-0.605995916094301,-0.0,-0.5885155621558071,-0.8993874141451643,0.0,1.0
2019-06-13,-0.0,-0.610652059542599,-0.0,-0.5905363166527404,-0.8935412991675178,0.0,1.0
2019-06-14,-0.0,-0.6068124864647465,-0.0,-0.6027287071125823,-0.8842310429106209,0.0,1.0
2019-06-17,-0.0,-0.6066567681267012,-0.0,-0.6003773818361792,-0.8862595892105913,0.0,1.0
2019-06-18,-0.0,-0.5748942868607056,-0.0,-0.6088150868853978,-0.902805642149449,0.0,1.0
2019-06-19,-0.0,-0.5621031868335079,-0.0,-0.6139431671084262,-0.9059976576465512,0.0,1.0
2019-06-20,-0.0,-0.5582156868802323,-0.0,-0.6206790028111581,-0.9102900744493528,0.0,1.0
2019-06-21,-0.0,-0.5663700407860586,-0.0,-0.6100914596465208,-0.9134223210975158,0.0,1.0
2019-06-24,-0.0,-0.5721956488196266,-0.0,-0.6086406418762537,-0.9051072365375714,0.0,1.0
2019-06-25,-0.0,-0.573020183939263,-0.0,-0.608172335041047,-0.9050367261280169,0.0,1.0
2019-06-26,-0.0,-0.5711417894314216,-0.0,-0.586244170604404,-0.9310355477315544,0.0,1.0
2019-06-27,-0.0,-0.5611311339062933,-0.0,-0.593814496503712,-0.925484397621908,0.0,1.0
2019-06-28,-0.0,-0.5693250777808583,-0.0,-0.5855281397283061,-0.9255460062224687,0.0,1.0
2019-07-01,-0.0,-0.5702337550932876,-0.0,-0.5891363622438038,-0.9042615115958457,0.0,1.0
2019-07-02,-0.0,-0.5751193828823312,-0.0,-0.5809354720215502,-0.905014081057916,0.0,1.0
2019-07-03,-0.0,-0.5790521094850284,-0.0,-0.5758067479027615,-0.9068030126752801,0.0,1.0
2019-07-05,-0.0,-0.5759943617086474,-0.0,-0.5808052950910093,-0.9074584788870503,0.0,1.0
2019-07-08,-0.0,-0.577709016267884,-0.0,-0.5763916546674428,-0.9095309579976104,0.0,1.0
2019-07-09,-0.0,-0.5803024736713202,-0.0,-0.5750979671809944,-0.9060739652216507,0.0,1.0
2019-07-10,-0.0,-0.591819878246505,-0.0,-0.5661537520266756,-0.9011594114228028,0.0,1.0
2019-07-11,-0.0,-0.5824044950682505,-0.0,-0.5832595352246007,-0.8880202766665649,0.0,1.0
2019-07-12,-0.0,-0.5814358097796227,-0.0,-0.5900128197301752,-0.8808680788718637,0.0,1.0
2019-07-15,-0.0,-0.5840737687398857,-0.0,-0.5900583188299594,-0.8792097951207596,0.0,1.0
2019-07-16,-0.0,-0.5910696881091618,-0.0,-0.6108369883040936,-0.843902290448343,0.0,1.0
2019-07-17,-0.0,-0.5590907745582621,-0.0,-0.5624352561636132,-0.8382218012845177,0.0,1.0
2019-07-18,-0.0,-0.562336170588755,-0.0,-0.5482578859010986,-0.8346537861161016,0.0,1.0
2019-07-19,-0.0,-0.564538003420013,-0.0,-0.5445486172533758,-0.8392004245533345,0.0,1.0
2019-07-22,-0.0,-0.567551622418879,-0.0,-0.5486430678466075,-0.8336578171091444,0.0,1.0
2019-07-23,-0.0,-0.5592776683038735,-0.0,-0.5470427340372342,-0.8347695656010119,0.0,1.0
2019-07-24,-0.0,-0.5599259737970742,-0.0,-0.5447976029610482,-0.8328241583925738,0.0,1.0
2019-07-25,-0.0,-0.548475073313783,-0.0,-0.5570381231671554,-0.8270381231671553,0.0,1.0
2019-07-26,-0.0,-0.5491057053364948,-0.0,-0.5549310617370685,-0.8233072802318433,0.0,1.0
2019-07-29,-0.0,-0.5447206785609827,-0.0,-0.553056449254168,-0.8270546943550747,0.0,1.0
2019-07-30,-0.0,-0.5364845856288829,-0.0,-0.5579357636853828,-0.8360684562184972,0.0,1.0
2019-07-31,-0.0,-0.5357038166148795,-0.0,-0.5587442105880284,-0.8368998065310429,0.0,1.0
2019-08-01,-0.0,-0.5426649115108967,-0.0,-0.553927161035542,-0.8286675442445517,0.0,1.0
2019-08-02,-0.0,-0.5437580437580437,-0.0,-0.5523283023283023,-0.8289165789165788,0.0,1.0
2019-08-05,-0.0,-0.5391655214759803,-0.0,-0.5551592058711734,-0.8295371480366072,0.0,1.0
2019-08-06,-0.0,-0.5404776449370218,-0.0,-0.5433865665997614,-0.825057451202839,0.0,1.0
2019-08-07,-0.0,-0.5317576253359823,-0.0,-0.5636905457520159,-0.8261364964356668,0.0,1.0
2019-08-08,-0.0,-0.5300236682932531,-0.0,-0.5632177190778133,-0.828770125354294,0.0,1.0
2019-08-09,-0.0,-0.5181194055792127,-0.0,-0.5439877176211582,-0.8346803395034906,0.0,1.0
2019-08-12,-0.0,-0.5180356366797044,-0.0,-0.5450673620165145,-0.8341590612777053,0.0,1.0
2019-08-13,-0.0,-0.5066729103254507,-0.0,-0.564212128307188,-0.8558592835401546,0.0,1.0
2019-08-14,-0.0,-0.5128481843371737,-0.0,-0.5495697827038064,-0.8543094647805163,0.0,1.0
2019-08-15,-0.0,-0.5272076441211281,-0.0,-0.541237262203747,-0.818336653098929,0.0,1.0
2019-08-16,-0.0,-0.5314140656551087,-0.0,-0.5358276120694628,-0.8174291813304102,0.0,1.0
2019-08-19,-0.0,-0.5285385500575374,-0.0,-0.5366800920598388,-0.8116513233601841,0.0,1.0
2019-08-20,-0.0,-0.5288555498074381,-0.0,-0.5350060355233661,-0.810197160429959,0.0,1.0
2019-08-21,-0.0,-0.5328253895508708,-0.0,-0.5367781851512374,-0.7947124197983501,0.0,1.0
2019-08-22,-0.0,-0.5340909090909091,-0.0,-0.5350927410121364,-0.7931932676894894,0.0,1.0
2019-08-23,-0.0,-0.5310109720113444,-0.0,-0.534907038702839,-0.7988655570515942,0.0,1.0
2019-08-26,-0.0,-0.5238879268742725,-0.0,-0.521787265449797,-0.7930564623726118,0.0,1.0
2019-08-27,-0.0,-0.5194871503942815,-0.0,-0.5155443353945651,-0.8015260679639189,0.0,1.0
2019-08-28,-0.0,-0.5119648426424723,-0.0,-0.5240998015310462,-0.7992061241848597,0.0,1.0
2019-08-29,-0.0,-0.5041887939113395,-0.0,-0.5242382074801919,-0.8114332774827479,0.0,1.0
2019-08-30,-0.0,-0.4984546459863329,-0.0,-0.5271783820568804,-0.8098789236396632,0.0,1.0
2019-09-03,-0.0,-0.4998581560283688,-0.0,-0.5259290780141844,-0.8110921985815603,0.0,1.0
2019-09-04,-0.0,-0.4970066676124273,-0.0,-0.5260888069229678,-0.8142147822386154,0.0,1.0
2019-09-05,-0.0,-0.521158066512858,-0.0,-0.5115075122390411,-0.7809070958302853,0.0,1.0
2019-09-06,-0.0,-0.5236096241618302,-0.0,-0.508649349185778,-0.7851186115963261,0.0,1.0
2019-09-09,-0.0,-0.5191668075990755,-0.0,-0.5092733525001409,-0.7902080162354135,0.0,1.0
2019-09-10,-0.0,-0.5250459623815585,-0.0,-0.4691557064064489,-0.8342525809645029,0.0,1.0
2019-09-11,-0.0,-0.5256497367080007,-0.0,-0.4504841175471378,-0.8549912236000227,0.0,1.0
2019-09-12,-0.0,-0.5247219313389749,-0.0,-0.45139105085897036,-0.8541023971924264,0.0,1.0
2019-09-13,-0.0,-0.5222168729291157,-0.0,-0.4453003313415083,-0.8644614992495258,0.0,1.0
2019-09-16,-0.0,-0.522007765779554,-0.0,-0.4487146784570473,-0.8635320125839641,0.0,1.0
2019-09-17,-0.0,-0.4754793823180044,-0.0,-0.46362916454550596,-0.8891057186492448,0.0,1.0
2019-09-18,-0.0,-0.48490331335519626,-0.0,-0.45844170530363,-0.8837498586452561,0.0,1.0
2019-09-19,-0.0,-0.4868960447824489,-0.0,-0.45537304571541654,-0.8849057137202793,0.0,1.0
2019-09-20,-0.0,-0.5078504461764374,-0.0,-0.4510617869648707,-0.8649892691742913,0.0,1.0
2019-09-23,-0.0,-0.5096414838271884,-0.0,-0.4521884189097489,-0.865584709341778,0.0,1.0
