Date,CPAC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.45572786393196596,-1.5763993107664944,-0.0,-1.31682507920627,-1.209382469012284,0.0
2018-10-24,1.0,-0.45099018139457475,-1.567593054862151,-0.0,-1.3170799356520773,-1.2115160592444667,0.0
2018-10-25,1.0,-0.3625229960578187,-1.4429960578186596,-0.0,-1.3244152431011829,-1.1262549277266753,0.0
2018-10-26,1.0,-0.3238426874231872,-1.394459238017206,-0.0,-1.312474395739451,-1.0901269971323229,0.0
2018-10-29,1.0,-0.2773186409550046,-1.4200081624324048,-0.0,-1.297520661157025,-1.1067238036935005,0.0
2018-10-30,1.0,-0.2938006774094222,-1.4289746484655648,-0.0,-1.3054500667145643,-1.1036641691470799,0.0
2018-10-31,1.0,-0.2957314003825631,-1.38105305547166,-0.0,-1.2794724655189773,-1.077418705325682,0.0
2018-11-01,1.0,-0.27830968970875736,-1.3882400120306784,-0.0,-1.2732969071131386,-1.0729861145922102,0.0
2018-11-02,1.0,-0.2890012892988198,-1.3253495983338293,-0.0,-1.2857284538331846,-1.0587622731329962,0.0
2018-11-05,1.0,-0.2825612538438647,-1.3445590715206825,-0.0,-1.2879674635452834,-1.0447376252355918,0.0
2018-11-06,1.0,-0.27811305572319456,-1.3565178032589018,-0.0,-1.3174914504123918,-1.0770971635485818,0.0
2018-11-07,1.0,-0.27735100667771245,-1.3543706381483154,-0.0,-1.31425415474218,-1.0749108801526335,0.0
2018-11-08,1.0,-0.21476040573627142,-1.3726078049267976,-0.0,-1.3077499625243592,-1.1016339379403388,0.0
2018-11-09,1.0,-0.21752417213566452,-1.3765342417714543,-0.0,-1.3102048995541304,-1.1055558338760583,0.0
2018-11-12,1.0,-0.21626727652381422,-1.3570150144178186,-0.0,-1.3033707865168538,-1.0950581684398926,0.0
2018-11-13,1.0,-0.15301910828025478,-1.4129426751592356,-0.0,-1.3836433121019107,-1.1459872611464967,0.0
2018-11-14,1.0,-0.15422632088449584,-1.4118306414632904,-0.0,-1.3836551688999845,-1.1453100320986396,0.0
2018-11-15,1.0,-0.15295374751946267,-1.4104208008955375,-0.0,-1.3827914313336385,-1.142064824708696,0.0
2018-11-16,1.0,-0.1450180193898787,-1.3920105578397035,-0.0,-1.3824678950307092,-1.156388000609106,0.0
2018-11-19,1.0,-0.1472065763434313,-1.3908763383569291,-0.0,-1.3807784036129296,-1.1555284924138631,0.0
2018-11-20,1.0,-0.08621809281182877,-1.3640541485588689,-0.0,-1.3735451321244816,-1.171437134722014,0.0
2018-11-21,1.0,-0.12373577749683944,-1.4637062789717656,-0.0,-1.4957859249894647,-1.1843131057732827,0.0
2018-11-23,1.0,-0.14476627152762245,-1.502963542831581,-0.0,-1.6479534779691343,-1.2959069559382688,0.0
2018-11-26,1.0,-0.14401450342756786,-1.5468811965327744,-0.0,-1.6655713557305534,-1.308934337997847,0.0
2018-11-27,1.0,-0.12151472650771389,-1.5479943899018234,-0.0,-1.6489761570827492,-1.2916129032258064,0.0
2018-11-28,1.0,-0.12127337038908541,-1.5548256695300657,-0.0,-1.6471843242939757,-1.2912245241704565,0.0
2018-11-29,1.0,-0.06250340580894774,-1.5007901476758758,-0.0,-1.6097760340035965,-1.2762247288976076,0.0
2018-11-30,1.0,-0.06221737946063743,-1.5013892672296378,-0.0,-1.6118768727867068,-1.2725687823481342,0.0
2018-12-03,1.0,-0.056380307826656484,-1.5081868791616637,-0.0,-1.6171815304006114,-1.2761161445257068,0.0
2018-12-04,1.0,-0.04185618366904916,-1.5055230669265756,-0.0,-1.6022850335715833,-1.265053064760667,0.0
2018-12-06,1.0,-0.024984899236725058,-1.4301795618033057,-0.0,-1.7445499972544067,-1.2914172752731865,0.0
2018-12-07,1.0,-0.0373744065363807,-1.438003754002429,-0.0,-1.755658606602628,-1.2895550403003202,0.0
2018-12-10,1.0,-0.005722537169750775,-1.4011124184404748,-0.0,-1.7098620173280563,-1.23146860626805,0.0
2018-12-11,1.0,-0.0,-1.4069131832797428,-0.0,-1.7100214362272241,-1.242122186495177,0.0
2018-12-12,1.0,-0.0,-1.4073974805682123,-0.0,-1.7097292950951488,-1.243366389707853,0.0
2018-12-13,1.0,-0.0026472177201512697,-1.4237709346299299,-0.0,-1.7186385737439225,-1.2574284170718533,0.0
2018-12-14,1.0,-0.011063140852671346,-1.401079330814895,-0.0,-1.7282784673502427,-1.2562331354560172,0.0
2018-12-17,1.0,-0.0,-1.3829049802708755,-0.0,-1.6922789804841631,-1.257011837474672,0.0
2018-12-18,1.0,-0.0,-1.3782822019733652,-0.0,-1.7175284412573462,-1.2958969105515719,0.0
2018-12-19,1.0,-0.0,-1.3875758889852556,-0.0,-1.7287510841283606,-1.3043148308759758,0.0
2018-12-20,1.0,-0.0,-1.3711823734729494,-0.0,-1.7713787085514834,-1.3112456369982548,0.0
2018-12-21,1.0,-0.0,-1.3591082871143183,-0.0,-1.7624252867373862,-1.263206073986323,0.0
2018-12-24,1.0,-0.0,-1.321962667831023,-0.0,-1.7824473310773932,-1.353509442200633,0.0
2018-12-26,1.0,-0.0,-1.3013945596267034,-0.0,-1.7041200487830743,-1.2969934779150538,0.0
2018-12-27,1.0,-0.0,-1.1742666995316735,-0.0,-1.4846931229972886,-1.2707912250431352,0.0
2018-12-28,1.0,-0.0,-1.1777734028939857,-0.0,-1.4798208485087114,-1.264100797322571,0.0
2018-12-31,1.0,-0.0,-1.1759861932938855,-0.0,-1.4853057199211044,-1.2696252465483233,0.0
2019-01-02,1.0,-0.0,-1.1719049727017854,-0.0,-1.477841719541587,-1.2688997098027643,0.0
2019-01-03,1.0,-0.0,-1.1699253291412852,-0.0,-1.4891923757123209,-1.2534387895460797,0.0
2019-01-04,1.0,-0.0,-1.1710257656781722,-0.0,-1.4370928536703937,-1.2533300923675255,0.0
2019-01-07,1.0,-0.0,-1.079571786078413,-0.0,-1.3783019742330151,-1.1764760404115302,0.0
2019-01-08,1.0,-0.0,-1.0518240393083946,-0.0,-1.4071756362119316,-1.176424233996199,0.0
2019-01-09,1.0,-0.0,-1.0327778034255113,-0.0,-1.402151331886801,-1.1816628964498408,0.0
2019-01-10,1.0,-0.0,-1.0274307316398508,-0.0,-1.404499562030335,-1.1783228066940206,0.0
2019-01-11,1.0,-0.0,-0.9546872880206213,-0.0,-1.3815854926966038,-1.1859539637317416,0.0
2019-01-14,1.0,-0.0,-0.9569012301013025,-0.0,-1.3810148335745296,-1.1845151953690303,0.0
2019-01-15,1.0,-0.0,-0.9426716898915165,-0.0,-1.380373110616858,-1.2160591893241341,0.0
2019-01-16,1.0,-0.0,-0.9708954184653948,-0.0,-1.3759922016432253,-1.2949914125237896,0.0
2019-01-17,1.0,-0.0,-0.9735924496722302,-0.0,-1.3777953414849597,-1.2978288158445301,0.0
2019-01-18,1.0,-0.0,-0.9779918768300745,-0.0,-1.3957683952016624,-1.3490601681307264,0.0
2019-01-22,1.0,-0.0,-0.8833652007648183,-0.0,-1.6283767220669705,-1.3909398440947198,0.0
2019-01-23,1.0,-0.0,-0.7764917570393425,-0.0,-1.6325925205466127,-1.454019355152458,0.0
2019-01-24,1.0,-0.0,-0.796999074389828,-0.0,-1.6075412870853023,-1.467092122570273,0.0
2019-01-25,1.0,-0.0,-0.6037631154156579,-0.0,-1.783040758676352,-1.657586763518967,0.0
2019-01-28,1.0,-0.0,-0.5577577882807339,-0.0,-1.8667988006301772,-1.6575189307313107,0.0
2019-01-29,1.0,-0.0,-0.500805964134596,-0.0,-1.8601652226475922,-1.6763046544428775,0.0
2019-01-30,1.0,-0.0,-0.49939528320903037,-0.0,-1.8592017738359201,-1.6806591413021565,0.0
2019-01-31,1.0,-0.0,-0.5262651821862349,-0.0,-1.7892712550607286,-1.7451923076923077,0.0
2019-02-01,1.0,-0.0,-0.5228169584134372,-0.0,-1.8102296873419004,-1.7261459071132246,0.0
2019-02-04,1.0,-0.0,-0.5263584341925356,-0.0,-1.8188585607940446,-1.7188940092165899,0.0
2019-02-05,1.0,-0.0,-0.5145360615883307,-0.0,-1.803484602917342,-1.7468091572123174,0.0
2019-02-06,1.0,-0.0,-0.5063855665923374,-0.0,-1.8029596594364485,-1.7586154469896613,0.0
2019-02-07,1.0,-0.0,-0.497219529615836,-0.0,-1.8001122391714708,-1.8044487526146626,0.0
2019-02-08,1.0,-0.0,-0.4957755133391367,-0.0,-1.8337856521071227,-1.7909775206103744,0.0
2019-02-11,1.0,-0.0,-0.4906359333196131,-0.0,-1.8486314056390203,-1.8058242436715375,0.0
2019-02-12,1.0,-0.0,-0.4870051770119751,-0.0,-1.9090623856089526,-1.8332897557914551,0.0
2019-02-13,1.0,-0.0,-0.5196920035377972,-0.0,-1.8812236616201032,-1.801675251027522,0.0
2019-02-14,1.0,-0.0,-0.46643349342242635,-0.0,-1.9337022342869075,-1.8201607851325954,0.0
2019-02-15,1.0,-0.0,-0.5193398927586027,-0.0,-1.8977562600864175,-1.788796918111302,0.0
2019-02-19,1.0,-0.0,-0.468378728923476,-0.0,-1.9404928664072632,-1.7791439688715953,0.0
2019-02-20,1.0,-0.0,-0.4620861701574762,-0.0,-1.961020736967933,-1.77407619146614,0.0
2019-02-21,1.0,-0.0,-0.4742139670021791,-0.0,-1.9552765383418076,-1.7588461139358724,0.0
2019-02-22,1.0,-0.0,-0.48002274254406363,-0.0,-1.9379231922261848,-1.7507623921021347,0.0
2019-02-25,1.0,-0.0,-0.485163514784244,-0.0,-1.9726256399540276,-1.766325357851844,0.0
2019-02-26,1.0,-0.0,-0.5061630429032429,-0.0,-2.0093106914246417,-1.7746918478548377,0.0
2019-02-27,1.0,-0.0,-0.4830080306334095,-0.0,-2.0314311546029886,-1.8038610859969153,0.0
2019-02-28,1.0,-0.0,-0.47657409370362525,-0.0,-2.015793936824253,-1.8076107695569217,0.0
2019-03-01,1.0,-0.0,-0.478088071644322,-0.0,-2.0237931217211598,-1.7972550474272695,0.0
2019-03-04,1.0,-0.0,-0.46556298418762604,-0.0,-2.0153348190597473,-1.8252679613711134,0.0
2019-03-05,1.0,-0.0,-0.44650765700869754,-0.0,-2.0583746865161943,-1.8309588602529214,0.0
2019-03-06,1.0,-0.0,-0.44209122432648706,-0.0,-2.06540410776207,-1.8272606028274205,0.0
2019-03-07,1.0,-0.0,-0.3501608904362504,-0.0,-2.1173181410560744,-1.807617239014612,0.0
2019-03-08,1.0,-0.0,-0.3058376991339677,-0.0,-2.2133540040628676,-1.8266866246124238,0.0
2019-03-11,1.0,-0.0,-0.2864718672111152,-0.0,-2.139311661451981,-1.8772869491435542,0.0
2019-03-12,1.0,-0.0,-0.17788794711871633,-0.0,-2.1640279332587022,-1.9888586811663733,0.0
2019-03-13,1.0,-0.0,-0.2502730355808473,-0.0,-2.37397252399839,-2.123929413117204,0.0
2019-03-14,1.0,-0.0,-0.31864117861926217,-0.0,-2.521246803847559,-2.24802142944113,0.0
2019-03-15,1.0,-0.0,-0.26936026936026936,-0.0,-2.4864117364117364,-2.2566738816738816,0.0
2019-03-18,1.0,-0.0,-0.33139929633973214,-0.0,-2.5394728720449358,-2.301586321831986,0.0
2019-03-19,1.0,-0.0,-0.33919331712486755,-0.0,-2.5583193067763856,-2.336512686241506,0.0
2019-03-20,1.0,-0.0,-0.3442056309703368,-0.0,-2.5727124183006533,-2.3676470588235294,0.0
2019-03-21,1.0,-0.0,-0.3490755879763552,-0.0,-2.6558923405860897,-2.2835492390894228,0.0
2019-03-22,1.0,-0.0,-0.3359556926175341,-0.0,-2.7064635911636983,-2.2512429983007114,0.0
2019-03-25,1.0,-0.0,-0.10801415357874479,-0.0,-2.827736048171829,-2.2719597740393565,0.0
2019-03-26,1.0,-0.0,-0.1053672857234029,-0.0,-2.8922075435573427,-2.3843895590018507,0.0
2019-03-27,1.0,-0.0,-0.07709475832164266,-0.0,-2.915125621731922,-2.3845810483356717,0.0
2019-03-28,1.0,-0.0,-0.07107215967246674,-0.0,-2.9101842374616176,-2.4158776867963154,0.0
2019-03-29,1.0,-0.0,-0.05815366899110742,-0.0,-2.914017017465293,-2.4253726568997505,0.0
2019-04-01,1.0,-0.0,-0.08106201500673378,-0.0,-2.916821650740717,-2.4152504328865514,0.0
2019-04-02,1.0,-0.0,-0.1336084601496002,-0.0,-2.9969693061645604,-2.317706989940676,0.0
2019-04-03,1.0,-0.0,-0.1345025469082468,-0.0,-3.000322393448965,-2.3130440389451286,0.0
2019-04-04,1.0,-0.0,-0.12866250241483676,-0.0,-2.9808100972374265,-2.330027690128147,0.0
2019-04-05,1.0,-0.0,-0.11763564638168533,-0.0,-3.003427536700511,-2.3460518657440343,0.0
2019-04-08,1.0,-0.0,-0.1029244208127611,-0.0,-2.948790986200785,-2.278263071274845,0.0
2019-04-09,1.0,-0.0,-0.0933852140077821,-0.0,-3.001722268291127,-2.283663966320087,0.0
2019-04-10,1.0,-0.0,-0.059215159080724666,-0.0,-3.0587030279751617,-2.2837206324819155,0.0
2019-04-11,1.0,-0.0,-0.027793751198006512,-0.0,-3.110855536387451,-2.2507188039102934,0.0
2019-04-12,1.0,-0.0,-0.03134194703850582,-0.0,-3.114621977740821,-2.250351797364718,0.0
2019-04-15,1.0,-0.0,-0.02553880652796811,-0.0,-3.0009343465802916,-2.2025040488351815,0.0
2019-04-16,1.0,-0.0,-0.018232731798382078,-0.0,-3.0023024268823892,-2.2022401991288114,0.0
2019-04-17,1.0,-0.0,-0.016551552485844067,-0.0,-3.01704934353805,-2.188787256549064,0.0
2019-04-18,1.0,-0.0,-0.021917297901403204,-0.0,-2.9845399230100584,-2.2024090401092757,0.0
2019-04-22,1.0,-0.0,-0.03466799925042164,-0.0,-2.996002248735086,-2.2158161034418136,0.0
2019-04-23,1.0,-0.0,-0.0421980495123781,-0.0,-2.9952488122030507,-2.214116029007252,0.0
2019-04-24,1.0,-0.0,-0.002981551649170756,-0.0,-2.986520901919374,-2.2220634822038634,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-3.0056641354413047,-2.2186605253330014,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-2.897418927862343,-2.1190662415017147,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-2.901325746110539,-2.15230946183183,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-2.8907552870090636,-2.151540785498489,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-2.902940820525233,-2.1481302190487717,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-2.880031475092307,-2.172870891592519,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-2.8771101833363586,-2.173594723785321,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-2.899646600048745,-2.1934560077991714,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-2.9272280270436384,-2.219053472649047,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-2.903076923076923,-2.250769230769231,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-2.9191968959783217,-2.23957627640574,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-2.923531221162719,-2.228422023992618,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-2.9138556067588324,-2.230537634408602,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-2.821645433980236,-2.131444219549947,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-2.807955215085445,-2.0847967000589276,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-2.829792298994227,-2.121466404808665,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-2.807710670804488,-2.160300787777513,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-2.8021323485615577,-2.154148549645601,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-2.796750386858707,-2.1549815498154983,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-2.808580268951565,-2.1416755920504587,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-2.8044531065438223,-2.101582801795417,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-2.794505235910107,-2.088539828215084,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-2.7868640582775233,-2.0878862648337444,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-2.7783032638523966,-2.0604308985811874,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-2.8137318733353065,-2.105179047055342,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-2.8111900532859684,-2.1094730609828303,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-2.848944552243194,-2.0309872405480096,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-2.8848299759205966,-1.988195219357491,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-2.924266020649478,-1.8437445924900502,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-2.8496739503489303,-1.8704953666628532,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-2.8372877479846776,-1.879938253959179,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-2.821041832896386,-1.878205858885216,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-2.861032917791693,-1.8837823863962773,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-2.8603194667892438,-1.88548609515054,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-2.865679352505597,-1.8745192583663395,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-2.875609336468429,-1.8593221311005335,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-2.8650599670323422,-1.8190189279827205,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-2.863969543724075,-1.8181714870163075,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-2.8741436901998525,-1.7874087074675875,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-2.855393125246938,-1.7889033132020093,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-2.901360544217687,-1.8637149775164303,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-2.8545559068697903,-1.894222477723484,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-2.8570853230539095,-1.8963235717162419,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-2.757974596241163,-1.98948215414679,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-2.7319165861696684,-1.9502244445707142,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-2.743353197341279,-1.9866490946596378,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-2.7618012244664416,-1.9600045774446415,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-2.7355897552387987,-1.9432676472258503,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-2.7434079954635666,-1.9271335412531896,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-2.7453687919081715,-1.93709512444596,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-2.7198619675284266,-1.9372065395711942,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-2.6651603905160393,-1.9136401673640169,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-2.699035152062292,-1.9433504485696553,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-2.7625416140511994,-1.9773849156239234,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-2.743972971425299,-1.9823627097291414,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-2.7509462094276866,-1.9836563826126847,0.0
2019-07-16,1.0,-0.0,-0.0,-0.011127043303699456,-2.7517636937195293,-1.9726985947806137,0.0
2019-07-17,1.0,-0.0,-0.0,-0.00923535822864682,-2.7529971892388,-1.974072161991625,0.0
2019-07-18,1.0,-0.0,-0.0,-0.01931896354047237,-2.751949094244439,-1.961362072919055,0.0
2019-07-19,1.0,-0.0,-0.0,-0.027240924470952572,-2.7490393989791824,-1.958651144118828,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-2.7195988538681948,-2.011060171919771,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-2.7216110920132923,-2.007734616706772,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-2.7231201283814763,-2.008138468592389,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-2.7425351790412993,-1.977691339663654,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-2.745970046873213,-1.9702755230364695,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-2.802451756701273,-2.062994897061411,0.0
2019-07-30,1.0,-0.0,-0.0,-0.007803790412486065,-2.7916446634982104,-2.0680631344246905,0.0
2019-07-31,1.0,-0.0,-0.0,-0.01069895949679619,-2.7940156369408027,-2.0738933631179823,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-2.8663286609006864,-2.0985386221294364,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-2.845458330854797,-2.103027779430135,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-2.7900217685473905,-2.093310584220745,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-2.6398675269799576,-2.0701764403585905,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-2.628071588881855,-2.1266041318984863,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-2.6717796757887395,-2.1384579629306835,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-2.5833333333333335,-2.1283413296778613,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-2.5915669515669517,-2.1064387464387466,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-2.612413318814832,-2.118631440197146,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-2.577856047264671,-2.1029938078736583,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-2.488327697174648,-1.9660194174757282,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-2.4903982542280416,-1.965139116202946,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-2.478530920874966,-1.9224952741020793,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-2.477875154578203,-1.8987579977418143,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-2.4938112151544503,-1.8872026692498114,0.0
2019-08-22,1.0,-0.0,-0.0,-0.008746666666666666,-2.48656,-1.8380266666666667,0.0
2019-08-23,1.0,-0.0,-0.0,-0.012641276983234239,-2.5089185280411375,-1.8349670576892174,0.0
2019-08-26,1.0,-0.0,-0.0,-0.00473559589581689,-2.482609839515917,-1.7744277821625887,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-2.4537797541198016,-1.7777138373005494,0.0
2019-08-28,1.0,-0.0,-0.0,-0.003712418300653595,-2.4687058823529413,-1.756392156862745,0.0
2019-08-29,1.0,-0.0,-0.0,-0.01420810697868784,-2.4720016715419977,-1.7373589636439617,0.0
2019-08-30,1.0,-0.0,-0.0,-0.019084167401337965,-2.4580718767826584,-1.7087590105274075,0.0
2019-09-03,1.0,-0.0,-0.0,-0.04484421172689097,-2.444035460625227,-1.695370418373166,0.0
2019-09-04,1.0,-0.0,-0.0,-0.045843933336794554,-2.446550023363273,-1.6993925549036915,0.0
2019-09-05,1.0,-0.0,-0.0,-0.037770993946292755,-2.466704610130905,-1.6696331556889326,0.0
2019-09-06,1.0,-0.0,-0.0,-0.057138440929465704,-2.4831779071564735,-1.6119326085836467,0.0
2019-09-09,1.0,-0.0,-0.0,-0.06074043518614004,-2.4883984737547693,-1.6070949778281944,0.0
2019-09-10,1.0,-0.0,-0.0,-0.10416988815009535,-2.4979124787382094,-1.5522911190144837,0.0
2019-09-11,1.0,-0.0,-0.0,-0.08306238569396465,-2.4521946758788866,-1.5450619792725058,0.0
2019-09-12,1.0,-0.0,-0.0,-0.09043390002537427,-2.450088809946714,-1.5343821365135752,0.0
2019-09-13,1.0,-0.0,-0.0,-0.09564687357139229,-2.4537004114390206,-1.530197592319805,0.0
2019-09-16,1.0,-0.0,-0.0,-0.09617824696746688,-2.4484088717454195,-1.5307821143988223,0.0
2019-09-17,1.0,-0.0,-0.0,-0.09476676310847165,-2.4534287599614233,-1.5276889497995028,0.0
2019-09-18,1.0,-0.0,-0.0,-0.1039269129820311,-2.4305976176054918,-1.5129214617403595,0.0
2019-09-19,1.0,-0.0,-0.0,-0.1087277729658124,-2.4950323533907373,-1.491262036989861,0.0
2019-09-20,1.0,-0.0,-0.0,-0.1708988311164853,-2.408756549778315,-1.4585852478839179,0.0
2019-09-23,1.0,-0.0,-0.0,-0.1626960193003619,-2.406714917571371,-1.4567752312022517,0.0
2019-09-24,1.0,-0.0,-0.0,-0.18233082706766918,-2.429181060760008,-1.4687563503352976,0.0
2019-09-25,1.0,-0.0,-0.0,-0.17343844754396606,-2.4227309480493227,-1.4573984232868404,0.0
2019-09-26,1.0,-0.0,-0.0,-0.31862719684794444,-2.484991445901809,-1.3806832909948674,0.0
2019-09-27,1.0,-0.0,-0.0,-0.32319552246686734,-2.5425312846507206,-1.4143830191667985,0.0
2019-09-30,1.0,-0.0,-0.0,-0.37565180376715973,-2.5345322975417686,-1.4106629775460255,0.0
2019-10-01,1.0,-0.0,-0.0,-0.3865707434052757,-2.532533972821742,-1.4099653610444975,0.0
2019-10-02,1.0,-0.0,-0.0,-0.4749492575579532,-2.4984510201901506,-1.3678559982907808,0.0
