Date,HFWA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.13231604734216817,-0.8952215105811517,-0.0,-0.4397745048847436,-0.48419468138484695,0.0
2018-10-16,1.0,-0.13091338350302492,-0.8973587132949683,-0.0,-0.4392504057842703,-0.4836358270621219,0.0
2018-10-17,1.0,-0.11250582479030755,-0.8669617893755824,-0.0,-0.4381407269338304,-0.4947868126747437,0.0
2018-10-18,1.0,-0.11159023366936659,-0.8653050521531378,-0.0,-0.4411164850533186,-0.4955713536507196,0.0
2018-10-19,1.0,-0.10151356993736951,-0.8638366968220831,-0.0,-0.4399791231732777,-0.494258872651357,0.0
2018-10-22,1.0,-0.10253583241455348,-0.8658968258573666,-0.0,-0.4393315151163465,-0.4936459119131898,0.0
2018-10-23,1.0,-0.09827952606911007,-0.8686792233122762,-0.0,-0.44592588279817186,-0.4982387703414748,0.0
2018-10-24,1.0,-0.09617845509539322,-0.8660132619823173,-0.0,-0.44622498836668223,-0.4999418334108888,0.0
2018-10-25,1.0,-0.07848903608953861,-0.8473332571950661,-0.0,-0.44478072179077205,-0.4846105527638191,0.0
2018-10-26,1.0,-0.10018465867456108,-0.8707975496086996,-0.0,-0.45522759914412175,-0.5048802649705425,0.0
2018-10-29,1.0,-0.09228609860225744,-0.8746710333937657,-0.0,-0.45183928884730096,-0.5053511901280776,0.0
2018-10-30,1.0,-0.07055061750124672,-0.8788465487400627,-0.0,-0.45674557775235414,-0.5273548652057849,0.0
2018-10-31,1.0,-0.07298567134560949,-0.8665771733737999,-0.0,-0.45481075086818223,-0.5238567718212859,0.0
2018-11-01,1.0,-0.05816496107758243,-0.8783929560628589,-0.0,-0.4545613574739788,-0.5244176215050002,0.0
2018-11-02,1.0,-0.0644412191582003,-0.8516981132075473,-0.0,-0.4653701015965167,-0.5212772133526851,0.0
2018-11-05,1.0,-0.06232952237246823,-0.8573501247751146,-0.0,-0.46567233474551684,-0.5163948697115665,0.0
2018-11-06,1.0,-0.06316736304549675,-0.85741643454039,-0.0,-0.46523909006499536,-0.5157555710306406,0.0
2018-11-07,1.0,-0.06278456050807643,-0.8573499985500102,-0.0,-0.4644317489777571,-0.5154133921062553,0.0
2018-11-08,1.0,-0.04273455048090768,-0.8594712895236998,-0.0,-0.45761101192190284,-0.519869838161608,0.0
2018-11-09,1.0,-0.041197528725677,-0.8617703100640913,-0.0,-0.46258444482937816,-0.5214504301634043,0.0
2018-11-12,1.0,-0.04036596944500389,-0.8508789596340306,-0.0,-0.46658227119716894,-0.519291078056219,0.0
2018-11-13,1.0,-0.015858049031373223,-0.8525630036002056,-0.0,-0.4703125892908166,-0.5185724898565632,0.0
2018-11-14,1.0,-0.0169748235361358,-0.851884662646815,-0.0,-0.4706369845397651,-0.5182465064441459,0.0
2018-11-15,1.0,-0.0159324942791762,-0.8530606407322654,-0.0,-0.4706521739130434,-0.5207951945080092,0.0
2018-11-16,1.0,-0.017823370966817582,-0.8556364261562266,-0.0,-0.4718321966874892,-0.5202303856954553,0.0
2018-11-19,1.0,-0.017566483264557543,-0.8557427785419532,-0.0,-0.47203117835855113,-0.5203175149014214,0.0
2018-11-20,1.0,-0.0,-0.8451741861793262,-0.0,-0.4697315819531696,-0.5406339234723015,0.0
2018-11-21,1.0,-0.0,-0.843287391526289,-0.0,-0.4679541716295162,-0.5246724519312574,0.0
2018-11-23,1.0,-0.0,-0.8312170511875743,-0.0,-0.4755966215067173,-0.5275211155830168,0.0
2018-11-26,1.0,-0.0,-0.8392203591795047,-0.0,-0.4731466507787897,-0.5247538797628167,0.0
2018-11-27,1.0,-0.0,-0.8394063604240282,-0.0,-0.46739222614840986,-0.5200282685512367,0.0
2018-11-28,1.0,-0.0,-0.8411931014984451,-0.0,-0.46652530392988406,-0.5195363302233531,0.0
2018-11-29,1.0,-0.0,-0.8282077878388607,-0.0,-0.45703792997112497,-0.5181239662470914,0.0
2018-11-30,1.0,-0.0,-0.8284496537027171,-0.0,-0.4566918094383534,-0.5188851190309284,0.0
2018-12-03,1.0,-0.0,-0.8283167983857406,-0.0,-0.45600022420267916,-0.5182164676867888,0.0
2018-12-04,1.0,-0.0,-0.8316643356643356,-0.0,-0.44998601398601407,-0.5155524475524476,0.0
2018-12-06,1.0,-0.0,-0.8160512933893433,-0.0,-0.4432345788193677,-0.5043665708600487,0.0
2018-12-07,1.0,-0.0,-0.8173937127821631,-0.0,-0.44304113003739093,-0.5092923417809168,0.0
2018-12-10,1.0,-0.0,-0.8191682232721679,-0.0,-0.43547412372266786,-0.49228106801450394,0.0
2018-12-11,1.0,-0.0,-0.8215750502353492,-0.0,-0.43004211511464674,-0.5010047069834017,0.0
2018-12-12,1.0,-0.0,-0.8217137507572002,-0.0,-0.42959414064651136,-0.5021201608018062,0.0
2018-12-13,1.0,-0.0,-0.822830848924035,-0.0,-0.4294216515581517,-0.5030722177830436,0.0
2018-12-14,1.0,-0.0,-0.8355675944608751,-0.0,-0.4241134359711435,-0.5043809944995716,0.0
2018-12-17,1.0,-0.0,-0.8339212876198876,-0.0,-0.4135707198765296,-0.5085161503693089,0.0
2018-12-18,1.0,-0.0,-0.8254590298711976,-0.0,-0.4065771444231296,-0.5084406686763497,0.0
2018-12-19,1.0,-0.0,-0.825494710299841,-0.0,-0.40684098010195685,-0.5084415940360686,0.0
2018-12-20,1.0,-0.0,-0.8321718771519074,-0.0,-0.40906211265665887,-0.5132075471698114,0.0
2018-12-21,1.0,-0.0,-0.8347141446285525,-0.0,-0.41097882146384285,-0.4976407330187644,0.0
2018-12-24,1.0,-0.0,-0.8246859639541233,-0.0,-0.4033861277990169,-0.5027034407427635,0.0
2018-12-26,1.0,-0.0,-0.8287909224170694,-0.0,-0.3903849286063304,-0.4953852000651502,0.0
2018-12-27,1.0,-0.0,-0.8076053716261137,-0.0,-0.3579045339715463,-0.4937109426937907,0.0
2018-12-28,1.0,-0.0,-0.8137888826800778,-0.0,-0.35648332934195476,-0.49064686942870067,0.0
2018-12-31,1.0,-0.0,-0.8256473357586133,-0.0,-0.35812112133533064,-0.49117269420072757,0.0
2019-01-02,1.0,-0.0,-0.8251871657754011,-0.0,-0.3555080213903743,-0.49310160427807487,0.0
2019-01-03,1.0,-0.0,-0.8247574242869744,-0.0,-0.35788939082088156,-0.4903637967442731,0.0
2019-01-04,1.0,-0.0,-0.8276045546450996,-0.0,-0.34106629775460257,-0.49177929126316905,0.0
2019-01-07,1.0,-0.0,-0.810751220536511,-0.0,-0.3347944774003885,-0.47929025145676946,0.0
2019-01-08,1.0,-0.0,-0.8000314457168314,-0.0,-0.3428369277534656,-0.47760802913969763,0.0
2019-01-09,1.0,-0.0,-0.7956699303628462,-0.0,-0.34247866380438763,-0.47981569715691924,0.0
2019-01-10,1.0,-0.0,-0.7932956508086042,-0.0,-0.3447951012717852,-0.47872507457999686,0.0
2019-01-11,1.0,-0.0,-0.7991036531346084,-0.0,-0.33912658293814163,-0.46742925634478083,0.0
2019-01-14,1.0,-0.0,-0.7978795456913619,-0.0,-0.3413306241533813,-0.4657445034906742,0.0
2019-01-15,1.0,-0.0,-0.7958280163545925,-0.0,-0.34219641136487927,-0.46623609989843484,0.0
2019-01-16,1.0,-0.0,-0.7974709892282874,-0.0,-0.3340531820783681,-0.4703387625539886,0.0
2019-01-17,1.0,-0.0,-0.8001355013550135,-0.0,-0.33411507191995,-0.4715447154471545,0.0
2019-01-18,1.0,-0.0,-0.7870591007881851,-0.0,-0.33810783209824824,-0.49336196286888895,0.0
2019-01-22,1.0,-0.0,-0.9061138186225214,-0.0,-0.19625589850700084,-0.47621257832443725,0.0
2019-01-23,1.0,-0.0,-0.8926855726018905,-0.0,-0.19642026964202697,-0.49367219381166383,0.0
2019-01-24,1.0,-0.0,-0.8914576498850515,-0.0,-0.19835714101206314,-0.49329682535582364,0.0
2019-01-25,1.0,-0.0,-0.9294379667234377,-0.0,-0.1986898991222324,-0.4921000917070615,0.0
2019-01-28,1.0,-0.0,-0.937549386292999,-0.0,-0.19820365590264974,-0.49818258441763685,0.0
2019-01-29,1.0,-0.0,-0.9290087617439038,-0.0,-0.19774622611633064,-0.5123245012139765,0.0
2019-01-30,1.0,-0.0,-0.9290576192486282,-0.0,-0.19781553398058255,-0.5113444491346559,0.0
2019-01-31,1.0,-0.0,-0.9348508427188563,-0.0,-0.1760082293672355,-0.5267586316039353,0.0
2019-02-01,1.0,-0.0,-0.9334161556354409,-0.0,-0.17223514485091984,-0.537587227743709,0.0
2019-02-04,1.0,-0.0,-0.9234786737358551,-0.0,-0.1682888871303843,-0.5459892907071826,0.0
2019-02-05,1.0,-0.0,-0.918368423829877,-0.0,-0.1662709091868503,-0.5537702495910506,0.0
2019-02-06,1.0,-0.0,-0.9115597783056214,-0.0,-0.16970176827659011,-0.5579572446555819,0.0
2019-02-07,1.0,-0.0,-0.9082297685954775,-0.0,-0.16847410221905593,-0.5618881764690361,0.0
2019-02-08,1.0,-0.0,-0.9087233424063845,-0.0,-0.17917074073095318,-0.5547422108295235,0.0
2019-02-11,1.0,-0.0,-0.8960315987593774,-0.0,-0.17652360628794103,-0.5783474272989954,0.0
2019-02-12,1.0,-0.0,-0.8942256801100879,-0.0,-0.17487032920503864,-0.5772467449984122,0.0
2019-02-13,1.0,-0.0,-0.8933787602672794,-0.0,-0.17550114887885268,-0.5722209016718167,0.0
2019-02-14,1.0,-0.0,-0.8771172983273342,-0.0,-0.19201249206013127,-0.5774931187804362,0.0
2019-02-15,1.0,-0.0,-0.8806349879415896,-0.0,-0.19200699652823788,-0.5775581056369756,0.0
2019-02-19,1.0,-0.0,-0.8750066274322675,-0.0,-0.1986904193839139,-0.5772758602407083,0.0
2019-02-20,1.0,-0.0,-0.8680474626549421,-0.0,-0.20145142493908252,-0.5790867676660663,0.0
2019-02-21,1.0,-0.0,-0.8577254071229975,-0.0,-0.2023566794651132,-0.5878723685952603,0.0
2019-02-22,1.0,-0.0,-0.8521078275606399,-0.0,-0.20786992903294144,-0.5880468170744625,0.0
2019-02-25,1.0,-0.0,-0.8474495217853347,-0.0,-0.21602019128586608,-0.5932784272051009,0.0
2019-02-26,1.0,-0.0,-0.836016255871642,-0.0,-0.21863619570380532,-0.584261360637568,0.0
2019-02-27,1.0,-0.0,-0.8355640030622212,-0.0,-0.22306697288878333,-0.5812148570523482,0.0
2019-02-28,1.0,-0.0,-0.8400928833416893,-0.0,-0.22811832071140198,-0.5705200939388343,0.0
2019-03-01,1.0,-0.0,-0.8446671061305209,-0.0,-0.2240474620962426,-0.5680685563612393,0.0
2019-03-04,1.0,-0.0,-0.8412008117867215,-0.0,-0.22213436651643337,-0.572309638649482,0.0
2019-03-05,1.0,-0.0,-0.8306221611915072,-0.0,-0.23838069082074576,-0.571749234181895,0.0
2019-03-06,1.0,-0.0,-0.8280503576235847,-0.0,-0.239700176832326,-0.5715643062630315,0.0
2019-03-07,1.0,-0.0,-0.8494635051000133,-0.0,-0.22135382169823817,-0.5785402040005299,0.0
2019-03-08,1.0,-0.0,-0.8572758464771124,-0.0,-0.2161608638987153,-0.5863499747320264,0.0
2019-03-11,1.0,-0.0,-0.8563870592281038,-0.0,-0.21482422029997622,-0.5740814221093564,0.0
2019-03-12,1.0,-0.0,-0.8521151040975998,-0.0,-0.21768996154356188,-0.582389603500862,0.0
2019-03-13,1.0,-0.0,-0.8631194908258102,-0.0,-0.22406860003728263,-0.5758568347048014,0.0
2019-03-14,1.0,-0.0,-0.8639993611244211,-0.0,-0.2232071554064846,-0.5747750625565671,0.0
2019-03-15,1.0,-0.0,-0.857230539321645,-0.0,-0.22853788060737062,-0.5828196301336963,0.0
2019-03-18,1.0,-0.0,-0.8620467883270359,-0.0,-0.23541549427874695,-0.5822815338853606,0.0
2019-03-19,1.0,-0.0,-0.8621253552088359,-0.0,-0.23588547530963486,-0.5828105731596162,0.0
2019-03-20,1.0,-0.0,-0.8713640518307436,-0.0,-0.23358782730254316,-0.5833646970267219,0.0
2019-03-21,1.0,-0.0,-0.8745673804888601,-0.0,-0.2183917369673372,-0.610885788449059,0.0
2019-03-22,1.0,-0.0,-0.8710514928602336,-0.0,-0.23582864560796193,-0.5975768065772393,0.0
2019-03-25,1.0,-0.0,-0.8692969637928236,-0.0,-0.23956811170644585,-0.5972019267197056,0.0
2019-03-26,1.0,-0.0,-0.8759086470652055,-0.0,-0.23912335901052403,-0.5973472930454595,0.0
2019-03-27,1.0,-0.0,-0.8827133479212255,-0.0,-0.24275164113785558,-0.6097921225382933,0.0
2019-03-28,1.0,-0.0,-0.8832959457241342,-0.0,-0.2404114460797724,-0.6119713300869947,0.0
2019-03-29,1.0,-0.0,-0.879132598649129,-0.0,-0.2405042522355,-0.614919740764035,0.0
2019-04-01,1.0,-0.0,-0.8849528495284953,-0.0,-0.24272242722427226,-0.6057127237939046,0.0
2019-04-02,1.0,-0.0,-0.8921006660115733,-0.0,-0.2542035156676493,-0.5832787422207664,0.0
2019-04-03,1.0,-0.0,-0.892067478298848,-0.0,-0.25735655402085494,-0.5802806136376044,0.0
2019-04-04,1.0,-0.0,-0.8884156496573566,-0.0,-0.25533076692057777,-0.5864799191853005,0.0
2019-04-05,1.0,-0.0,-0.8798434763572679,-0.0,-0.25621169001751315,-0.6003721541155868,0.0
2019-04-08,1.0,-0.0,-0.8783920421938622,-0.0,-0.25830076790643025,-0.5960429590358812,0.0
2019-04-09,1.0,-0.0,-0.8669332748986524,-0.0,-0.2925386216719623,-0.5796537745151747,0.0
2019-04-10,1.0,-0.0,-0.8609300542257763,-0.0,-0.291586788629019,-0.5861861203921783,0.0
2019-04-11,1.0,-0.0,-0.8524303659202621,-0.0,-0.31777717094483887,-0.5605406881485527,0.0
2019-04-12,1.0,-0.0,-0.8448654958060752,-0.0,-0.3126577811558403,-0.5569912321181357,0.0
2019-04-15,1.0,-0.0,-0.8446309271631091,-0.0,-0.31481179729509534,-0.5563250230840259,0.0
2019-04-16,1.0,-0.0,-0.8425777318353691,-0.0,-0.3136204129376241,-0.5641032616087702,0.0
2019-04-17,1.0,-0.0,-0.7946097910415484,-0.0,-0.3243856945908685,-0.5842186359581543,0.0
2019-04-18,1.0,-0.0,-0.7852160276861515,-0.0,-0.327286000108149,-0.5912507435245768,0.0
2019-04-22,1.0,-0.0,-0.7939250686010813,-0.0,-0.33143152117803676,-0.5915450865324531,0.0
2019-04-23,1.0,-0.0,-0.8024025496445207,-0.0,-0.3255427528533682,-0.5960338863011087,0.0
2019-04-24,1.0,-0.0,-0.7994391047458274,-0.0,-0.33054700901244316,-0.5928336101505705,0.0
2019-04-25,1.0,-0.0,-0.8051866597583922,-0.0,-0.3378964304218593,-0.5838400916255352,0.0
2019-04-26,1.0,-0.0,-0.8009460530992809,-0.0,-0.3321849451781369,-0.6011265140950974,0.0
2019-04-29,1.0,-0.0,-0.7865663474692203,-0.0,-0.3305882352941177,-0.6188235294117647,0.0
2019-04-30,1.0,-0.0,-0.7859800809893838,-0.0,-0.3297307650213418,-0.6203896246032614,0.0
2019-05-01,1.0,-0.0,-0.7869373441823512,-0.0,-0.34083997698693186,-0.6119010438070189,0.0
2019-05-02,1.0,-0.0,-0.789133530507175,-0.0,-0.32344725599737106,-0.625944791324351,0.0
2019-05-03,1.0,-0.0,-0.7953966296752979,-0.0,-0.321112481161803,-0.6235922729140978,0.0
2019-05-06,1.0,-0.0,-0.7997976096053387,-0.0,-0.32035117468479063,-0.6148565489702705,0.0
2019-05-07,1.0,-0.0,-0.8070113120935569,-0.0,-0.31490791846548993,-0.6104431936171375,0.0
2019-05-08,1.0,-0.0,-0.801460371086832,-0.0,-0.32188104514617333,-0.6012042612320518,0.0
2019-05-09,1.0,-0.0,-0.8024203439723078,-0.0,-0.32265801738940825,-0.6005342200659598,0.0
2019-05-10,1.0,-0.0,-0.8018911627653486,-0.0,-0.32506744420524836,-0.5980597869035615,0.0
2019-05-13,1.0,-0.0,-0.8006380020176133,-0.0,-0.32636257054830003,-0.5994765111650353,0.0
2019-05-14,1.0,-0.0,-0.7885560053981105,-0.0,-0.32680161943319835,-0.583697705802969,0.0
2019-05-15,1.0,-0.0,-0.7884937125586918,-0.0,-0.33185816827675535,-0.5781207836364618,0.0
2019-05-16,1.0,-0.0,-0.7900914757548774,-0.0,-0.32723494967484285,-0.5810734234598883,0.0
2019-05-17,1.0,-0.0,-0.7935961253867886,-0.0,-0.32148526839768604,-0.575622225211893,0.0
2019-05-20,1.0,-0.0,-0.7899107718770156,-0.0,-0.321920017200602,-0.575763276714685,0.0
2019-05-21,1.0,-0.0,-0.7934461455815203,-0.0,-0.3164652162234757,-0.5760945474080043,0.0
2019-05-22,1.0,-0.0,-0.7892397097024718,-0.0,-0.3190059184274658,-0.5697758496023138,0.0
2019-05-23,1.0,-0.0,-0.7869822485207102,-0.0,-0.32142761519719404,-0.5690379929850866,0.0
2019-05-24,1.0,-0.0,-0.7869773414301383,-0.0,-0.31853080441935744,-0.5696476819774752,0.0
2019-05-28,1.0,-0.0,-0.7900045482515986,-0.0,-0.31538111672953956,-0.5700564518286647,0.0
2019-05-29,1.0,-0.0,-0.801460982697486,-0.0,-0.30947239329227655,-0.5551201045082513,0.0
2019-05-30,1.0,-0.0,-0.7994296831276817,-0.0,-0.3069317485275697,-0.5586973323028542,0.0
2019-05-31,1.0,-0.0,-0.8043779661920759,-0.0,-0.3012318029115341,-0.5606302991521357,0.0
2019-06-03,1.0,-0.0,-0.803714377201409,-0.0,-0.3000320204931156,-0.5646280286049739,0.0
2019-06-04,1.0,-0.0,-0.7986978332799658,-0.0,-0.3064628028604974,-0.5632137901590352,0.0
2019-06-05,1.0,-0.0,-0.793117172574825,-0.0,-0.3141583527913394,-0.5460889407769051,0.0
2019-06-06,1.0,-0.0,-0.7991299965518156,-0.0,-0.3095143364897483,-0.5438317286013633,0.0
2019-06-07,1.0,-0.0,-0.8033809245793748,-0.0,-0.3082638925747041,-0.5421421368292554,0.0
2019-06-10,1.0,-0.0,-0.8157340077985036,-0.0,-0.2775318790178101,-0.541390030561703,0.0
2019-06-11,1.0,-0.0,-0.8202724824417806,-0.0,-0.27734065585890055,-0.5427205998838253,0.0
2019-06-12,1.0,-0.0,-0.8264665541253429,-0.0,-0.27294787929943026,-0.5382728423718084,0.0
2019-06-13,1.0,-0.0,-0.8316486764667071,-0.0,-0.2776384893510332,-0.529861972500066,0.0
2019-06-14,1.0,-0.0,-0.8283771203971866,-0.0,-0.2252534133223004,-0.5322455523376086,0.0
2019-06-17,1.0,-0.0,-0.8242499418559579,-0.0,-0.2254438328552601,-0.534485877458201,0.0
2019-06-18,1.0,-0.0,-0.8103613521564564,-0.0,-0.23336355394378966,-0.5465872296334672,0.0
2019-06-19,1.0,-0.0,-0.8089867247459033,-0.0,-0.23382078406969506,-0.5500155569383945,0.0
2019-06-20,1.0,-0.0,-0.8095201037613489,-0.0,-0.234189364461738,-0.5502983138780804,0.0
2019-06-21,1.0,-0.0,-0.8135619601027264,-0.0,-0.22854029935925704,-0.5519987548315132,0.0
2019-06-24,1.0,-0.0,-0.8125064894611151,-0.0,-0.2284290312532447,-0.5548748831896999,0.0
2019-06-25,1.0,-0.0,-0.7997458901623191,-0.0,-0.23445521962350258,-0.5587304879946067,0.0
2019-06-26,1.0,-0.0,-0.7962165248079718,-0.0,-0.21294374091758356,-0.5857899107328213,0.0
2019-06-27,1.0,-0.0,-0.7952195375422187,-0.0,-0.22439594699922058,-0.5784619381657573,0.0
2019-06-28,1.0,-0.0,-0.7654170133111481,-0.0,-0.2526518302828619,-0.581790765391015,0.0
2019-07-01,1.0,-0.0,-0.7680293146911302,-0.0,-0.25091608409781957,-0.5799007250708178,0.0
2019-07-02,1.0,-0.0,-0.7672409306198928,-0.0,-0.25644095143912976,-0.578722739811586,0.0
2019-07-03,1.0,-0.0,-0.7735338502367696,-0.0,-0.24819170526096684,-0.5801113597335692,0.0
2019-07-05,1.0,-0.0,-0.7652599261070926,-0.0,-0.25373367331009,-0.5828953530728002,0.0
2019-07-08,1.0,-0.0,-0.7713773015707895,-0.0,-0.2424061167169458,-0.5868615416623323,0.0
2019-07-09,1.0,-0.0,-0.7753233728495383,-0.0,-0.2248566358937434,-0.5713477511764857,0.0
2019-07-10,1.0,-0.0,-0.7729587899367187,-0.0,-0.2252919689252457,-0.5741626794258374,0.0
2019-07-11,1.0,-0.0,-0.7707309542799804,-0.0,-0.2328968019142203,-0.5692232485141636,0.0
2019-07-12,1.0,-0.0,-0.7709265833204714,-0.0,-0.22418583114678195,-0.5773010238205485,0.0
2019-07-15,1.0,-0.0,-0.7795158095140086,-0.0,-0.2290257017160205,-0.5642028351642697,0.0
2019-07-16,1.0,-0.0,-0.7770885134961933,-0.0,-0.1987644510522673,-0.5875522288585271,0.0
2019-07-17,1.0,-0.0,-0.7831983182936834,-0.0,-0.19552399507793275,-0.5848543888433142,0.0
2019-07-18,1.0,-0.0,-0.7823711155938003,-0.0,-0.19217118198299415,-0.5789137706508695,0.0
2019-07-19,1.0,-0.0,-0.782644227085834,-0.0,-0.19209847536838878,-0.5790535536430268,0.0
2019-07-22,1.0,-0.0,-0.7596798450205196,-0.0,-0.18714791873773293,-0.6021768499400985,0.0
2019-07-23,1.0,-0.0,-0.7643772005919274,-0.0,-0.1845180384752768,-0.6025412052865234,0.0
2019-07-24,1.0,-0.0,-0.7644357122808809,-0.0,-0.18414942206118753,-0.6030211017835728,0.0
2019-07-25,1.0,-0.0,-0.7721315244883882,-0.0,-0.17546817914718585,-0.6072660381696943,0.0
2019-07-26,1.0,-0.0,-0.789815482939903,-0.0,-0.17616740542212145,-0.6110710236058138,0.0
2019-07-29,1.0,-0.0,-0.7701998038102122,-0.0,-0.1807785636842377,-0.630492023336259,0.0
2019-07-30,1.0,-0.0,-0.7703016840582705,-0.0,-0.18266349829527845,-0.6299204463271,0.0
2019-07-31,1.0,-0.0,-0.7628589134476347,-0.0,-0.18645424499070437,-0.632797975624871,0.0
2019-08-01,1.0,-0.0,-0.7765599958641369,-0.0,-0.18787158145065397,-0.6204828620172672,0.0
2019-08-02,1.0,-0.0,-0.7809187279151943,-0.0,-0.18286219081272084,-0.6344315111203492,0.0
2019-08-05,1.0,-0.0,-0.7794541535744891,-0.0,-0.1793606689345348,-0.6379807317769872,0.0
2019-08-06,1.0,-0.0,-0.7770145106514356,-0.0,-0.16177832664402594,-0.634017700936503,0.0
2019-08-07,1.0,-0.0,-0.776667267715927,-0.0,-0.16532289224904048,-0.6339610004894258,0.0
2019-08-08,1.0,-0.0,-0.7749098402885111,-0.0,-0.16519835136527566,-0.6358835651725915,0.0
2019-08-09,1.0,-0.0,-0.7707114259316292,-0.0,-0.15178113130068782,-0.6439533928754749,0.0
2019-08-12,1.0,-0.0,-0.7692149873054137,-0.0,-0.16908163003616034,-0.6262662529171903,0.0
2019-08-13,1.0,-0.0,-0.7625035212169327,-0.0,-0.1654331737048324,-0.6329227380982868,0.0
2019-08-14,1.0,-0.0,-0.7653916956432808,-0.0,-0.15823788095725097,-0.6331304970341582,0.0
2019-08-15,1.0,-0.0,-0.777516200891049,-0.0,-0.1542881733495342,-0.5995595382746051,0.0
2019-08-16,1.0,-0.0,-0.7747195705568075,-0.0,-0.15655939027169372,-0.6008153343630517,0.0
2019-08-19,1.0,-0.0,-0.7596144140506712,-0.0,-0.16627132330675282,-0.5975825174119309,0.0
2019-08-20,1.0,-0.0,-0.7676635561033278,-0.0,-0.16009759287672612,-0.587519179012501,0.0
2019-08-21,1.0,-0.0,-0.7697335344394168,-0.0,-0.1600050276520865,-0.5840874811463047,0.0
2019-08-22,1.0,-0.0,-0.7710976559555813,-0.0,-0.15930959977891113,-0.5819661834535086,0.0
2019-08-23,1.0,-0.0,-0.7690510288686214,-0.0,-0.15896585512926814,-0.5844828019396499,0.0
2019-08-26,1.0,-0.0,-0.7675112146956369,-0.0,-0.15500087712703306,-0.5835651454777837,0.0
2019-08-27,1.0,-0.0,-0.7681886603110889,-0.0,-0.15855494229804315,-0.5820371299548419,0.0
2019-08-28,1.0,-0.0,-0.7785825662693024,-0.0,-0.14737689251043712,-0.5889794275941854,0.0
2019-08-29,1.0,-0.0,-0.7742585225842188,-0.0,-0.14791782063548015,-0.5955737952565588,0.0
2019-08-30,1.0,-0.0,-0.7658976225742475,-0.0,-0.15517284663469985,-0.5894107900484522,0.0
2019-09-03,1.0,-0.0,-0.7656571744261965,-0.0,-0.156119732811009,-0.5893978203003365,0.0
2019-09-04,1.0,-0.0,-0.774320826317509,-0.0,-0.1534517855796537,-0.5853584981528486,0.0
2019-09-05,1.0,-0.0,-0.7798791040658155,-0.0,-0.1528756678120846,-0.5754596302891971,0.0
2019-09-06,1.0,-0.0,-0.7767515206127507,-0.0,-0.16535255688218067,-0.5609621786688694,0.0
2019-09-09,1.0,-0.0,-0.7853386094970948,-0.0,-0.16715087156882386,-0.5520186335403726,0.0
2019-09-10,1.0,-0.0,-0.7912393751723792,-0.0,-0.13817917408419628,-0.577915402552466,0.0
2019-09-11,1.0,-0.0,-0.7953919358878037,-0.0,-0.14194840971700476,-0.5670172802404208,0.0
2019-09-12,1.0,-0.0,-0.7748679301970406,-0.0,-0.1557547382389024,-0.573070278661025,0.0
2019-09-13,1.0,-0.0,-0.7714558328729976,-0.0,-0.1790287751719982,-0.5604379048862552,0.0
2019-09-16,1.0,-0.0,-0.7722747385358005,-0.0,-0.17892699115044247,-0.5628771118262269,0.0
2019-09-17,1.0,-0.0,-0.763803680981595,-0.0,-0.1826661973247511,-0.5678618123302825,0.0
2019-09-18,1.0,-0.0,-0.7576298456433205,-0.0,-0.18218613303836292,-0.5741364573382272,0.0
2019-09-19,1.0,-0.0,-0.7448982153166496,-0.0,-0.20188759758026054,-0.5633424533748337,0.0
