Date,IWF,IWM,MTUM,SPY,VLUE,VXX,ZYME
2018-11-01,-1.102756644600336,-2.942199387412311,-0.0,-2.5637782827783817,-2.2716134769291574,0.0,1.0
2018-11-02,-1.119486375220545,-2.8391491864340326,-0.0,-2.590472456381102,-2.2528915898843365,0.0,1.0
2018-11-05,-1.1153002194294834,-2.9608019150209457,-0.0,-2.647316975862757,-2.2506483143826053,0.0,1.0
2018-11-06,-1.1208769307424016,-2.9627304434479327,-0.0,-2.639960139511709,-2.2414549078226207,0.0,1.0
2018-11-07,-1.116635179476981,-2.958536342845779,-0.0,-2.6321964800636373,-2.236054489410361,0.0,1.0
2018-11-08,-1.0148841793987187,-2.973484475110892,-0.0,-2.6066042385411534,-2.26209955643174,0.0,1.0
2018-11-09,-1.013801261829653,-2.973481861198738,-0.0,-2.6088328075709777,-2.2619282334384856,0.0,1.0
2018-11-12,-1.0041951219512195,-2.90809756097561,-0.0,-2.607219512195122,-2.236487804878049,0.0,1.0
2018-11-13,-0.9151097058541726,-2.8740059404043308,-0.0,-2.5910702309092652,-2.2012072434607646,0.0,1.0
2018-11-14,-0.9146610413270688,-2.8769776584523923,-0.0,-2.59334547895292,-2.203566976699588,0.0,1.0
2018-11-15,-0.908891223378856,-2.871263489638048,-0.0,-2.591061025690001,-2.1789704899245534,0.0,1.0
2018-11-16,-0.8951122099657665,-2.8378661087866104,-0.0,-2.5839672879421833,-2.1923735260555346,0.0,1.0
2018-11-19,-0.9007894987158757,-2.8370588794825458,-0.0,-2.582041282222011,-2.192047940644916,0.0,1.0
2018-11-20,-0.7706059465562665,-2.8033496424538953,-0.0,-2.588257433195333,-2.2468949943545353,0.0,1.0
2018-11-21,-0.7682039952131087,-2.750161097302771,-0.0,-2.543035993740219,-2.144159072079536,0.0,1.0
2018-11-23,-0.7752373928275099,-2.714206693094865,-0.0,-2.571494422420946,-2.1581082326910668,0.0,1.0
2018-11-26,-0.7736943907156674,-2.715114672561481,-0.0,-2.567560099474993,-2.1541862392926223,0.0,1.0
2018-11-27,-0.7404958677685951,-2.736914600550964,-0.0,-2.560881542699725,-2.1444444444444444,0.0,1.0
2018-11-28,-0.7526335243023471,-2.724542598410645,-0.0,-2.5935132138236923,-2.169746812049529,0.0,1.0
2018-11-29,-0.7123718755619493,-2.641341485344362,-0.0,-2.518881496133789,-2.1185937780974644,0.0,1.0
2018-11-30,-0.7106068791644157,-2.645777057446425,-0.0,-2.5229605618584547,-2.124797406807131,0.0,1.0
2018-12-03,-0.7039206849932402,-2.6531771068048675,-0.0,-2.5278053177106807,-2.1281658404686796,0.0,1.0
2018-12-04,-0.6762059035277178,-2.6727861771058317,-0.0,-2.5224082073434126,-2.1278797696184304,0.0,1.0
2018-12-06,-0.6455740578439966,-2.4882559158632778,-0.0,-2.5666958808063103,-2.0637160385626645,0.0,1.0
2018-12-07,-0.6587336436286994,-2.4921401598313864,-0.0,-2.5725827698252393,-2.058575568630895,0.0,1.0
2018-12-10,-0.568075117370892,-2.5191271083289863,-0.0,-2.5899843505477307,-2.0169535732916017,0.0,1.0
2018-12-11,-0.6066952940145474,-2.527824029445272,-0.0,-2.6242222416966086,-2.0048199106125666,0.0,1.0
2018-12-12,-0.6150664437208483,-2.537358092053155,-0.0,-2.639179794068468,-2.0088884977558745,0.0,1.0
2018-12-13,-0.614149038883525,-2.5261125252347933,-0.0,-2.636267883788291,-2.0008777319406654,0.0,1.0
2018-12-14,-0.6240575135893389,-2.497457478520077,-0.0,-2.6467648605996845,-1.9990355953007188,0.0,1.0
2018-12-17,-0.5886487893777662,-2.4786947843443548,-0.0,-2.607827822615638,-2.003124186409789,0.0,1.0
2018-12-18,-0.5642252798906076,-2.435005555080762,-0.0,-2.5716605418340315,-1.975386719083839,0.0,1.0
2018-12-19,-0.5657636099478677,-2.434492778395009,-0.0,-2.5708059140244424,-1.9751303307409624,0.0,1.0
2018-12-20,-0.5642174685042699,-2.396634818635326,-0.0,-2.5472224570897097,-1.947154815253234,0.0,1.0
2018-12-21,-0.5475075276012045,-2.38474406155905,-0.0,-2.5387253261960523,-1.8931080628972903,0.0,1.0
2018-12-24,-0.4922391017173051,-2.320095772787318,-0.0,-2.517503302509908,-1.9264365918097754,0.0,1.0
2018-12-26,-0.49075975359342916,-2.3678028747433264,-0.0,-2.4610266940451746,-1.8940451745379878,0.0,1.0
2018-12-27,-0.36208870906176044,-2.2078021222994124,-0.0,-2.2232231468050996,-1.8410565692037562,0.0,1.0
2018-12-28,-0.3472434915773354,-2.2325421133231242,-0.0,-2.2333078101071977,-1.8439509954058195,0.0,1.0
2018-12-31,-0.34430482367247667,-2.4077827320632346,-0.0,-2.374219700040535,-1.980624239967572,0.0,1.0
2019-01-02,-0.34243458475540384,-2.4147570290914997,-0.0,-2.383390216154721,-1.9856167723061922,0.0,1.0
2019-01-03,-0.35904514452744396,-2.4076810652809355,-0.0,-2.3930659304969146,-1.959727184150698,0.0,1.0
2019-01-04,-0.28904933814681105,-2.415082230244685,-0.0,-2.3570798235058166,-1.961251504211793,0.0,1.0
2019-01-07,-0.23527134783618486,-2.3135402957343034,-0.0,-2.312920956878532,-1.8800030966942787,0.0,1.0
2019-01-08,-0.23965477383062342,-2.282114510287432,-0.0,-2.3172536025275488,-1.8669183940818372,0.0,1.0
2019-01-09,-0.23116003386960204,-2.254329920714341,-0.0,-2.3226079593564775,-1.8894619351858981,0.0,1.0
2019-01-10,-0.23438461538461539,-2.2459230769230767,-0.0,-2.3269230769230766,-1.885076923076923,0.0,1.0
2019-01-11,-0.22957821676454884,-2.2429257875066737,-0.0,-2.302494088932957,-1.852185188010068,0.0,1.0
2019-01-14,-0.24615384615384617,-2.2362528560548363,-0.0,-2.2913937547600916,-1.8422696115765422,0.0,1.0
2019-01-15,-0.22959993949935723,-2.197232095591016,-0.0,-2.2651440671557137,-1.8706798759736825,0.0,1.0
2019-01-16,-0.20321703670140462,-2.203443588581785,-0.0,-2.2515481045159342,-1.8935961335145746,0.0,1.0
2019-01-17,-0.21133242794628038,-2.190433076807002,-0.0,-2.249735928776219,-1.8933906745133546,0.0,1.0
2019-01-18,-0.22649736097299777,-2.1866442285626864,-0.0,-2.2720110150692263,-1.9642775185496826,0.0,1.0
2019-01-22,-0.0,-2.388141908310384,-0.0,-2.72452616231978,-1.9870403369512393,0.0,1.0
2019-01-23,-0.0,-2.2732783705140642,-0.0,-2.7476559974135144,-2.0618331716779825,0.0,1.0
2019-01-24,-0.0,-2.268046237167569,-0.0,-2.7552340150351626,-2.060140651523725,0.0,1.0
2019-01-25,-0.0,-2.124317166032114,-0.0,-3.0404734315510678,-2.1119020029796394,0.0,1.0
2019-01-28,-0.0,-2.0152205762656683,-0.0,-3.0778935373595964,-2.046231482988768,0.0,1.0
2019-01-29,-0.0,-1.9617166544745184,-0.0,-3.090790864016906,-2.075591319190441,0.0,1.0
2019-01-30,-0.0,-1.9581100828056504,-0.0,-3.0832927423283003,-2.0767981815229746,0.0,1.0
2019-01-31,-0.0,-1.9701952723535459,-0.0,-2.9017313621630167,-2.0337576092971776,0.0,1.0
2019-02-01,-0.0,-1.9496825770044675,-0.0,-2.905478485774747,-1.9823653891370794,0.0,1.0
2019-02-04,-0.0,-1.9590766823161188,-0.0,-2.900625978090767,-1.964945226917058,0.0,1.0
2019-02-05,-0.0,-1.9067659933952847,-0.0,-2.8077720605176255,-1.9653636433453654,0.0,1.0
2019-02-06,-0.0,-1.8937624827162391,-0.0,-2.8100322630204335,-1.9778767859886313,0.0,1.0
2019-02-07,-0.0,-1.8966869090629561,-0.0,-2.820355138750096,-1.9699438850026902,0.0,1.0
2019-02-08,-0.0,-1.8926618926618923,-0.0,-2.851774851774852,-1.955570955570955,0.0,1.0
2019-02-11,-0.0,-1.8633871341416326,-0.0,-2.865626689319639,-1.9935130125878446,0.0,1.0
2019-02-12,-0.0,-1.8731094392305903,-0.0,-2.8855968354921275,-1.9975180330411852,0.0,1.0
2019-02-13,-0.0,-1.9196553330228228,-0.0,-2.870905138953579,-1.9722092842726286,0.0,1.0
2019-02-14,-0.0,-1.848265671177477,-0.0,-2.922849587805257,-2.0061440348421216,0.0,1.0
2019-02-15,-0.0,-1.9241841133004924,-0.0,-2.8421336206896552,-1.9307266009852215,0.0,1.0
2019-02-19,-0.0,-1.8911470361816782,-0.0,-2.874364896073903,-1.932794457274827,0.0,1.0
2019-02-20,-0.0,-1.9120345385860769,-0.0,-2.874180865006553,-1.923290417084265,0.0,1.0
2019-02-21,-0.0,-1.8805002315886987,-0.0,-2.89038134939015,-1.9486645051721476,0.0,1.0
2019-02-22,-0.0,-1.8411530205458448,-0.0,-2.9046304814474087,-1.9205765102729226,0.0,1.0
2019-02-25,-0.0,-1.8264692272096252,-0.0,-2.9366805491284897,-1.9493290143452104,0.0,1.0
2019-02-26,-0.0,-1.8252255030452549,-0.0,-2.938709428725619,-1.945570888906021,0.0,1.0
2019-02-27,-0.0,-1.809156775088639,-0.0,-2.9661630954216127,-1.9324032680746108,0.0,1.0
2019-02-28,-0.0,-1.8078969692295828,-0.0,-2.96413973933832,-1.9398473046965372,0.0,1.0
2019-03-01,-0.0,-1.8174975036485137,-0.0,-2.942775942852754,-1.9207312389584454,0.0,1.0
2019-03-04,-0.0,-1.7748607189193313,-0.0,-2.939861100511333,-1.9171182172021672,0.0,1.0
2019-03-05,-0.0,-1.741883614088821,-0.0,-2.989050535987749,-1.9260336906584992,0.0,1.0
2019-03-06,-0.0,-1.7435330026707363,-0.0,-2.9735215566577646,-1.913697062190004,0.0,1.0
2019-03-07,-0.0,-1.6950737418275812,-0.0,-3.0101870153565455,-1.896989508894633,0.0,1.0
2019-03-08,-0.0,-1.7256,-0.0,-3.23976,-2.03464,0.0,1.0
2019-03-11,-0.0,-1.7288863673204733,-0.0,-3.2471227103258227,-2.1290322580645165,0.0,1.0
2019-03-12,-0.0,-1.5273502249585604,-0.0,-3.188886257794617,-2.1770463335701318,0.0,1.0
2019-03-13,-0.0,-1.5655155913549725,-0.0,-3.2099848472764974,-2.1995374431772867,0.0,1.0
2019-03-14,-0.0,-1.5394457963733417,-0.0,-3.169793547374205,-2.1406703822906037,0.0,1.0
2019-03-15,-0.0,-1.5542675664946406,-0.0,-3.192933703850734,-2.1923779277491064,0.0,1.0
2019-03-18,-0.0,-1.6151379089159719,-0.0,-3.198524695317511,-2.2042976266837715,0.0,1.0
2019-03-19,-0.0,-1.584257379353428,-0.0,-3.0709042636264248,-2.1536779634546304,0.0,1.0
2019-03-20,-0.0,-1.6019615535504117,-0.0,-3.075559042761867,-2.168615143193409,0.0,1.0
2019-03-21,-0.0,-1.6049052747425518,-0.0,-3.1383539029950476,-2.117758037890103,0.0,1.0
2019-03-22,-0.0,-1.6109556177528987,-0.0,-3.2540583766493403,-2.1317872850859656,0.0,1.0
2019-03-25,-0.0,-1.4069694102806685,-0.0,-3.3382213812677386,-2.1387574897508674,0.0,1.0
2019-03-26,-0.0,-1.4454538210215955,-0.0,-3.3538130528328955,-2.1694955773368396,0.0,1.0
2019-03-27,-0.0,-1.3827316533691445,-0.0,-3.3586381230744924,-2.158227348131764,0.0,1.0
2019-03-28,-0.0,-1.3477514053716426,-0.0,-3.297314178638351,-2.1624765771392878,0.0,1.0
2019-03-29,-0.0,-1.3454502996808593,-0.0,-3.2819335253366546,-2.156612438701642,0.0,1.0
2019-04-01,-0.0,-1.3455281388651048,-0.0,-3.2725149840429673,-2.165953140811084,0.0,1.0
2019-04-02,-0.0,-1.3833579824083442,-0.0,-3.308165330427337,-2.092395111699229,0.0,1.0
2019-04-03,-0.0,-1.3872476420609556,-0.0,-3.301660300880817,-2.1059318731000083,0.0,1.0
2019-04-04,-0.0,-1.386076446118829,-0.0,-3.3576642335766427,-2.1049368181461423,0.0,1.0
2019-04-05,-0.0,-1.3699394701674399,-0.0,-3.3675025548305952,-2.1235751906296674,0.0,1.0
2019-04-08,-0.0,-1.3699803536345776,-0.0,-3.3699803536345776,-2.118506876227898,0.0,1.0
2019-04-09,-0.0,-1.333150082462892,-0.0,-3.43673918165397,-2.0837194690960494,0.0,1.0
2019-04-10,-0.0,-1.3245661816201073,-0.0,-3.44159987549607,-2.015407361294841,0.0,1.0
2019-04-11,-0.0,-1.2625158074834488,-0.0,-3.2568623075206427,-1.9194376255300156,0.0,1.0
2019-04-12,-0.0,-1.2729493633402427,-0.0,-3.228087059520284,-1.901984009475866,0.0,1.0
2019-04-15,-0.0,-1.2821693907875187,-0.0,-3.223551263001486,-1.92369985141159,0.0,1.0
2019-04-16,-0.0,-1.2791406482307464,-0.0,-3.230820695807315,-1.9238774903360094,0.0,1.0
2019-04-17,-0.0,-1.2511204063340307,-0.0,-3.2522408126680613,-1.9660890349566778,0.0,1.0
2019-04-18,-0.0,-1.2597519055447617,-0.0,-3.239575549245255,-1.9734718278284262,0.0,1.0
2019-04-22,-0.0,-1.2512407880884346,-0.0,-3.266957437208603,-2.0017295833959996,0.0,1.0
2019-04-23,-0.0,-1.2892022263450835,-0.0,-3.230946196660482,-1.9010018552875694,0.0,1.0
2019-04-24,-0.0,-1.274544515748322,-0.0,-3.199454156524305,-1.902190750165966,0.0,1.0
2019-04-25,-0.0,-1.2725325059101653,-0.0,-3.217567966903073,-1.897606382978723,0.0,1.0
2019-04-26,-0.0,-1.2453556361483236,-0.001110206498408704,-3.2612685959588483,-1.8935682036858856,0.0,1.0
2019-04-29,-0.0,-1.2242344897810749,-0.02385628045676049,-3.17666739399229,-1.8484980725870972,0.0,1.0
2019-04-30,-0.0,-1.2460894470147608,-0.0,-3.2134097084526694,-1.8842623191598733,0.0,1.0
2019-05-01,-0.0,-1.179900380896572,-0.03450043949604453,-3.2339583943744508,-1.8765748608262522,0.0,1.0
2019-05-02,-0.0,-1.190291687988888,-0.019592075444111415,-3.2031581255939763,-1.8974340229548945,0.0,1.0
2019-05-03,-0.0,-1.161395618743653,-0.04410271289714203,-3.1720586101842447,-1.876178732047004,0.0,1.0
2019-05-06,-0.0,-1.1133357426816046,-0.0644741597397904,-3.1734730755330682,-1.8766895554752439,0.0,1.0
2019-05-07,-0.0,-1.1185399349475966,-0.0688109866281171,-3.1671846765449945,-1.8735814962052764,0.0,1.0
2019-05-08,-0.0,-1.1173280045675136,-0.13310019982871824,-3.044890094204967,-1.8414216385954898,0.0,1.0
2019-05-09,-0.0,-1.1104592931749893,-0.1433681499499213,-3.071183288024038,-1.8290885677493205,0.0,1.0
2019-05-10,-0.0,-1.1085742914400227,-0.14149728027483538,-3.0760091611795017,-1.831019181219582,0.0,1.0
2019-05-13,-0.0,-1.0573725810847643,-0.14568002180430634,-2.9006541291905155,-1.7101390024529843,0.0,1.0
2019-05-14,-0.0,-0.9113194909578031,-0.3172806430006698,-2.8070997990622906,-1.662156731413262,0.0,1.0
2019-05-15,-0.0,-0.9093220906109883,-0.32215753195476143,-2.805126146021548,-1.6554908652880946,0.0,1.0
2019-05-16,-0.0,-0.9156279319126123,-0.3256265916097038,-2.7938614126792656,-1.6663986060849751,0.0,1.0
2019-05-17,-0.0,-0.9223710649698594,-0.3139986604152713,-2.769457468184863,-1.6920964501004692,0.0,1.0
2019-05-20,-0.0,-0.8703798113688503,-0.36062962018863115,-2.582462401223553,-1.5591384144787153,0.0,1.0
2019-05-21,-0.0,-0.8753110841682088,-0.3816603918065216,-2.5635249824516624,-1.5607810605577181,0.0,1.0
2019-05-22,-0.0,-0.8115279048490392,-0.41848124428179323,-2.4292772186642266,-1.4401341872522109,0.0,1.0
2019-05-23,-0.0,-0.8034974408969047,-0.3985498415793322,-2.4324884231050454,-1.4586278332927127,0.0,1.0
2019-05-24,-0.0,-0.732087598190907,-0.4335277314925018,-2.3551535348726493,-1.4301951916210425,0.0,1.0
2019-05-28,-0.0,-0.7196717411988582,-0.4320884871550904,-2.3575166508087535,-1.4373810656517603,0.0,1.0
2019-05-29,-0.0,-0.7417618174288587,-0.4377921079098384,-2.347453114831686,-1.389161687274448,0.0,1.0
2019-05-30,-0.0,-0.7303678969649992,-0.43855464790412024,-2.367837338262477,-1.4259734064754637,0.0,1.0
2019-05-31,-0.0,-0.735673906575424,-0.45694733710205293,-2.3662005355548943,-1.3917881582862242,0.0,1.0
2019-06-03,-0.0,-0.7411555555555555,-0.5120592592592592,-2.363259259259259,-1.3094518518518519,0.0,1.0
2019-06-04,-0.0,-0.7533427996686782,-0.5124837297361259,-2.3488936220565613,-1.301680274523725,0.0,1.0
2019-06-05,-0.0,-0.7049237778167163,-0.5785876993166287,-2.3683780153028446,-1.1889492436189475,0.0,1.0
2019-06-06,-0.0,-0.729904097646033,-0.5842487648939262,-2.33182214472537,-1.166230746875908,0.0,1.0
2019-06-07,-0.0,-0.7381298308827803,-0.5898762131690591,-2.3163828674376705,-1.1671412797117453,0.0,1.0
2019-06-10,-0.0,-0.7373684516541659,-0.5889295889295889,-2.3207163207163206,-1.1672771672771671,0.0,1.0
2019-06-11,-0.0,-0.7302382478010137,-0.5951534921652007,-2.3458961961903655,-1.1538416729772238,0.0,1.0
2019-06-12,-0.0,-0.7240556428613003,-0.5919329491880566,-2.344624876316862,-1.1598277166637565,0.0,1.0
2019-06-13,-0.0,-0.7245425501016555,-0.5969212895730468,-2.328144060412431,-1.1592796979378448,0.0,1.0
2019-06-14,-0.0,-0.705950720595072,-0.6218619246861924,-2.3436773593677356,-1.1397024639702462,0.0,1.0
2019-06-17,-0.0,-0.702055987919619,-0.6227204088744337,-2.342083865721919,-1.1410152166337553,0.0,1.0
2019-06-18,-0.0,-0.7032347987688019,-0.6223357918578315,-2.34171554677972,-1.14025204715721,0.0,1.0
2019-06-19,-0.0,-0.6723847182648136,-0.6684305402105017,-2.353317439088213,-1.1208350293655869,0.0,1.0
2019-06-20,-0.0,-0.6877214049834884,-0.6293605523866707,-2.4788952266586612,-1.2082257580306213,0.0,1.0
2019-06-21,-0.0,-0.68338405356056,-0.6455264759586123,-2.538405356055995,-1.2191113816189896,0.0,1.0
2019-06-24,-0.0,-0.6230831315577079,-0.6374247221704848,-2.6209722480908924,-1.3270627677407338,0.0,1.0
2019-06-25,-0.0,-0.5734544097524568,-0.6501430526184848,-2.653563876103993,-1.3425177260853338,0.0,1.0
2019-06-26,-0.0,-0.5736414740787009,-0.6227982510930669,-2.62367270455965,-1.4260462211118052,0.0,1.0
2019-06-27,-0.0,-0.5572714768038014,-0.6459297236463674,-2.6200450168813303,-1.429098411904464,0.0,1.0
2019-06-28,-0.0,-0.494325663050975,-0.6655589692143709,-2.6692582607060005,-1.4408426860618222,0.0,1.0
2019-07-01,-0.0,-0.47309065848004506,-0.6789048305244032,-2.6908088465634985,-1.4225299166718877,0.0,1.0
2019-07-02,-0.0,-0.47141782625047013,-0.6777610630562869,-2.70070201830262,-1.418202331703648,0.0,1.0
2019-07-03,-0.0,-0.4616154038509628,-0.6859839959989997,-2.6919229807451863,-1.412040510127532,0.0,1.0
2019-07-05,-0.0,-0.4739938661826376,-0.6702760217813107,-2.6894911435188087,-1.4252988671214872,0.0,1.0
2019-07-08,-0.0,-0.47405704343503385,-0.6735847884173243,-2.6652581867892877,-1.400981793326291,0.0,1.0
2019-07-09,-0.0,-0.4501999500124969,-0.6805173706573358,-2.686265933516621,-1.4314546363409149,0.0,1.0
2019-07-10,-0.0,-0.41393084508800404,-0.6730745225315192,-2.717201348146299,-1.4371489202346772,0.0,1.0
2019-07-11,-0.0,-0.4079408817635271,-0.6962049098196393,-2.7249498997995993,-1.433429358717435,0.0,1.0
2019-07-12,-0.0,-0.4129359464028552,-0.696825496211884,-2.7249389518502287,-1.4266483000438295,0.0,1.0
2019-07-15,-0.0,-0.43063909774436093,-0.7199874686716792,-2.7228696741854637,-1.3921679197994987,0.0,1.0
2019-07-16,-0.0,-0.4365755828528453,-0.7262471797442968,-2.717535723238907,-1.3868764101278515,0.0,1.0
2019-07-17,-0.0,-0.4498087654398395,-0.7204213430309111,-2.715656153990846,-1.3841620164273623,0.0,1.0
2019-07-18,-0.0,-0.4493987975951904,-0.7258266533066133,-2.7153056112224454,-1.3720566132264531,0.0,1.0
2019-07-19,-0.0,-0.4450985252199777,-0.7062833064815962,-2.697608129879787,-1.3476267195439338,0.0,1.0
2019-07-22,-0.0,-0.4293417627370769,-0.695921656129912,-2.7026155943969257,-1.3702119747117887,0.0,1.0
2019-07-23,-0.0,-0.42730923694779116,-0.6918751930800123,-2.688909484090207,-1.3704664813098548,0.0,1.0
2019-07-24,-0.0,-0.4297240699679724,-0.708240946045824,-2.67190194629219,-1.3492855383099285,0.0,1.0
2019-07-25,-0.0,-0.3948613928329953,-0.7286864589095826,-2.69217530272297,-1.3309361362099699,0.0,1.0
2019-07-26,-0.0,-0.3723286661753869,-0.7315155981331368,-2.7025915008597394,-1.334622942765905,0.0,1.0
2019-07-29,-0.0,-0.3505655274157856,-0.7375215146299484,-2.6953528399311533,-1.3635972461273667,0.0,1.0
2019-07-30,-0.0,-0.35377996312231097,-0.7424093423478795,-2.6833435771358327,-1.3667486170866625,0.0,1.0
2019-07-31,-0.0,-0.32549092256391254,-0.748178337655922,-2.7056934667160677,-1.3957638631591949,0.0,1.0
2019-08-01,-0.0,-0.35350671761370644,-0.7429434241341059,-2.6919142117589057,-1.3746456304696169,0.0,1.0
2019-08-02,-0.0,-0.32360037117228585,-0.7915867615218064,-2.69811320754717,-1.3729662851840396,0.0,1.0
2019-08-05,-0.0,-0.3168500432686364,-0.776301149709482,-2.71121275806651,-1.376869823216714,0.0,1.0
2019-08-06,-0.0,-0.3098032135764578,-0.7703556598664019,-2.575795871697659,-1.362038875850033,0.0,1.0
2019-08-07,-0.0,-0.30816216539912566,-0.7465716509970657,-2.5670998263369063,-1.3665488951434217,0.0,1.0
2019-08-08,-0.0,-0.3132147775582301,-0.7564217711514281,-2.563080055086522,-1.3549488054607508,0.0,1.0
2019-08-09,-0.0,-0.2727490135118977,-0.7417194786559848,-2.5514169556379294,-1.4128303240463949,0.0,1.0
2019-08-12,-0.0,-0.2535532233883058,-0.7953823088455771,-2.5824287856071964,-1.3656971514242877,0.0,1.0
2019-08-13,-0.0,-0.2275094271862094,-0.7897288561680733,-2.5964565750882866,-1.3718201951277909,0.0,1.0
2019-08-14,-0.0,-0.2573913043478261,-0.7890254872563717,-2.5806896551724137,-1.3699550224887556,0.0,1.0
2019-08-15,-0.0,-0.32254610350981555,-0.8314693634741226,-2.556157049375372,-1.2386079714455682,0.0,1.0
2019-08-16,-0.0,-0.31115751789976137,-0.842780429594272,-2.5752983293556087,-1.237291169451074,0.0,1.0
2019-08-19,-0.0,-0.29844547288477513,-0.8453779518215261,-2.5716743799691466,-1.217811795419485,0.0,1.0
2019-08-20,-0.0,-0.30727521897157833,-0.8898885777274623,-2.5650360483822916,-1.1962104510516594,0.0,1.0
2019-08-21,-0.0,-0.31673722497167733,-0.9632103035000894,-2.535388468189136,-1.1473376662095285,0.0,1.0
2019-08-22,-0.0,-0.3255089820359281,-0.9561077844311378,-2.5607185628742513,-1.145748502994012,0.0,1.0
2019-08-23,-0.0,-0.3178317712375381,-0.9632857739836428,-2.548922452390902,-1.139812548504567,0.0,1.0
2019-08-26,-0.0,-0.2729535889988738,-0.9730306443008713,-2.568431035504712,-1.1129156540809675,0.0,1.0
2019-08-27,-0.0,-0.26802054430603933,-0.9549560186551743,-2.5523938839364777,-1.128106735934825,0.0,1.0
2019-08-28,-0.0,-0.23204064945683914,-0.9747108982595492,-2.5283845345169955,-1.1053031187945332,0.0,1.0
2019-08-29,-0.0,-0.21923189680445615,-0.9699794781588976,-2.541952506596306,-1.1321606566989153,0.0,1.0
2019-08-30,-0.0,-0.18540676872543843,-0.9874479441609478,-2.5750483899348935,-1.1175435509414042,0.0,1.0
2019-09-03,-0.0,-0.18589894242068156,-0.9923031727379554,-2.5660987074030555,-1.1311398354876616,0.0,1.0
2019-09-04,-0.0,-0.1787226534932957,-1.001352622912256,-2.569807104210774,-1.131145612796989,0.0,1.0
2019-09-05,-0.0,-0.2093050237846618,-1.0174034110685695,-2.516011138183084,-1.0584754611903933,0.0,1.0
2019-09-06,-0.0,-0.19782670860737775,-1.0236202459250785,-2.4786960251644268,-1.0190448956248213,0.0,1.0
2019-09-09,-0.0,-0.18630764823832713,-1.022686909195073,-2.4861071326267545,-1.0339730736178745,0.0,1.0
