Date,IWF,IWM,MTUM,OBNK,SPY,VLUE,VXX
2019-03-18,-0.0,-0.6568134308858113,-0.0,1.0,-0.6769662921348315,-0.9324536190227333,0.0
2019-03-19,-0.0,-0.6570196642059188,-0.0,1.0,-0.6770431828575162,-0.9324165414516233,0.0
2019-03-20,-0.0,-0.6558110668321683,-0.0,1.0,-0.6774351603841379,-0.9332331612987521,0.0
2019-03-21,-0.0,-0.65959832470402,-0.0,1.0,-0.6628301949015599,-0.975398212577911,0.0
2019-03-22,-0.0,-0.6573594857425417,-0.0,1.0,-0.6840942805340366,-0.9550684028350089,0.0
2019-03-25,-0.0,-0.6261896196487556,-0.0,1.0,-0.6920888249337738,-0.9521208751676097,0.0
2019-03-26,-0.0,-0.636443950003272,-0.0,1.0,-0.6941626856881095,-0.9414305346508736,0.0
2019-03-27,-0.0,-0.6435192821561706,-0.0,1.0,-0.7007224623099,-0.9546729126117507,0.0
2019-03-28,-0.0,-0.6452474366160034,-0.0,1.0,-0.6976360818964096,-0.9541063598298769,0.0
2019-03-29,-0.0,-0.645049619201477,-0.0,1.0,-0.697702021034585,-0.9541722989680524,0.0
2019-04-01,-0.0,-0.6511444096822,-0.0,1.0,-0.6981063724683024,-0.9440474230199244,0.0
2019-04-02,-0.0,-0.6597907716525104,-0.0,1.0,-0.7059980979241138,-0.9136523136457548,0.0
2019-04-03,-0.0,-0.6594174375123006,-0.0,1.0,-0.7124253755822344,-0.9083513744013645,0.0
2019-04-04,-0.0,-0.6580742489833399,-0.0,1.0,-0.7187131050767415,-0.9027613800341073,0.0
2019-04-05,-0.0,-0.658237397094034,-0.0,1.0,-0.7184886352454984,-0.9031781954147398,0.0
2019-04-08,-0.0,-0.6566772681071511,-0.0,1.0,-0.7191055444440801,-0.9030132135479851,0.0
2019-04-09,-0.0,-0.6613528793058112,-0.0,1.0,-0.7223902182487509,-0.9031356823560347,0.0
2019-04-10,-0.0,-0.6615273348893783,-0.0,1.0,-0.721489858312239,-0.9044018541043427,0.0
2019-04-11,-0.0,-0.6487428101889893,-0.0,1.0,-0.7330813475760065,-0.9049137222678718,0.0
2019-04-12,-0.0,-0.6470588235294117,-0.0,1.0,-0.73455347443958,-0.9101352908258995,0.0
2019-04-15,-0.0,-0.6462582792368273,-0.0,1.0,-0.7391504926351863,-0.9098098658846014,0.0
2019-04-16,-0.0,-0.648690598064793,-0.0,1.0,-0.7393415012714243,-0.914368746078399,0.0
2019-04-17,-0.0,-0.6490225861841237,-0.0,1.0,-0.7408532558446704,-0.9121978602562409,0.0
2019-04-18,-0.0,-0.6431331109863619,-0.0,1.0,-0.7406795892084668,-0.9183370207707295,0.0
2019-04-22,-0.0,-0.6450931184784044,-0.0,1.0,-0.7398296129969621,-0.9171509708096685,0.0
2019-04-23,-0.0,-0.6459104122621565,-0.0,1.0,-0.7375132135306554,-0.9199590380549684,0.0
2019-04-24,-0.0,-0.6381511662432781,-0.0,1.0,-0.736498300946851,-0.9244828610075552,0.0
2019-04-25,-0.0,-0.6620213281628696,-0.0,1.0,-0.543595492001939,-0.8239517692680562,0.0
2019-04-26,-0.0,-0.6368234545840021,-0.0,1.0,-0.5798528031014326,-0.8120967986188932,0.0
2019-04-29,-0.0,-0.6368312757201646,-0.0,1.0,-0.5778867102396514,-0.8111837327523602,0.0
2019-04-30,-0.0,-0.6303308934728691,-0.0,1.0,-0.5785191458471961,-0.8157703708184623,0.0
2019-05-01,-0.0,-0.6305992736077481,-0.0,1.0,-0.5850181598062953,-0.8110169491525422,0.0
2019-05-02,-0.0,-0.6392408900745771,-0.0,1.0,-0.5746983568786758,-0.817619596192324,0.0
2019-05-03,-0.0,-0.640223023544741,-0.0,1.0,-0.5740735129238508,-0.8159146692524468,0.0
2019-05-06,-0.0,-0.6123559829447519,-0.0,1.0,-0.5784874051226224,-0.8331367746227585,0.0
2019-05-07,-0.0,-0.6132038364951136,-0.0,1.0,-0.5762609300777586,-0.8361925509061753,0.0
2019-05-08,-0.0,-0.6122584141128304,-0.0,1.0,-0.5731832139201638,-0.8249744114636643,0.0
2019-05-09,-0.0,-0.6107231019326871,-0.0,1.0,-0.5782407128665182,-0.8214221205370582,0.0
2019-05-10,-0.0,-0.6074454660176671,-0.0,1.0,-0.58085451595457,-0.8162970975301964,0.0
2019-05-13,-0.0,-0.6031162150846342,-0.0,1.0,-0.5710568813924278,-0.8164363897362282,0.0
2019-05-14,-0.0,-0.5560295032435795,-0.0,1.0,-0.595604135193578,-0.8105097899819307,0.0
2019-05-15,-0.0,-0.5680030749216486,-0.0,1.0,-0.6015906806220803,-0.7870912423866122,0.0
2019-05-16,-0.0,-0.5744233559352145,-0.0,1.0,-0.5960678648624641,-0.7904243034376575,0.0
2019-05-17,-0.0,-0.5621669626998225,-0.0,1.0,-0.58149792776791,-0.8166666666666667,0.0
2019-05-20,-0.0,-0.5446028875515105,-0.0,1.0,-0.5943790578399691,-0.8256499955530522,0.0
2019-05-21,-0.0,-0.5425855286684944,-0.0,1.0,-0.6063595184169746,-0.8311181308856836,0.0
2019-05-22,-0.0,-0.54792543595911,-0.0,1.0,-0.6125977149729405,-0.846061334936861,0.0
2019-05-23,-0.0,-0.55264660795335,-0.0,1.0,-0.6108389191138899,-0.8423156692416364,0.0
2019-05-24,-0.0,-0.5358907555475698,-0.0,1.0,-0.6116251909082742,-0.8471236486688828,0.0
2019-05-28,-0.0,-0.5275256747074277,-0.0,1.0,-0.6145211368521615,-0.8433842846907094,0.0
2019-05-29,-0.0,-0.5261815809761016,-0.0,1.0,-0.6092332325209038,-0.8296269940105556,0.0
2019-05-30,-0.0,-0.5211066912070297,-0.0,1.0,-0.6085317342516179,-0.8389538680757584,0.0
2019-05-31,-0.0,-0.5107199143596302,-0.0,1.0,-0.62386630586696,-0.8390079990484405,0.0
2019-06-03,-0.0,-0.5147986845613723,-0.0,1.0,-0.6242111812283352,-0.8236897460966432,0.0
2019-06-04,-0.0,-0.5182179039042598,-0.0,1.0,-0.6388707861840156,-0.8051721073523314,0.0
2019-06-05,-0.0,-0.5062415753384516,-0.0,1.0,-0.6704272402273925,-0.7536482447400807,0.0
2019-06-06,-0.0,-0.509489308028512,-0.0,1.0,-0.6785368572350474,-0.7452700126132997,0.0
2019-06-07,-0.0,-0.5197974890989435,-0.0,1.0,-0.6676714172836615,-0.7389892013695825,0.0
2019-06-10,-0.0,-0.5369739652485136,-0.0,1.0,-0.6171275183282342,-0.7322346013969868,0.0
2019-06-11,-0.0,-0.5352970025675793,-0.0,1.0,-0.612526324899749,-0.7370971929723337,0.0
2019-06-12,-0.0,-0.5378357326255662,-0.0,1.0,-0.6116319995384127,-0.735452788275683,0.0
2019-06-13,-0.0,-0.5490196078431373,-0.0,1.0,-0.6128967050737821,-0.7258367264431547,0.0
2019-06-14,-0.0,-0.5378816217304981,-0.0,1.0,-0.6159468247345553,-0.723620982361235,0.0
2019-06-17,-0.0,-0.5360990605338006,-0.0,1.0,-0.6094751055822105,-0.727439882782199,0.0
2019-06-18,-0.0,-0.5395931502126192,-0.0,1.0,-0.608952993908746,-0.7246868176071716,0.0
2019-06-19,-0.0,-0.5586633592792176,-0.0,1.0,-0.5983805206284036,-0.6941236848858097,0.0
2019-06-20,-0.0,-0.5665055623873938,-0.0,1.0,-0.5982211799696857,-0.6951125346755512,0.0
2019-06-21,-0.0,-0.5763137613107642,-0.0,1.0,-0.5829360888305313,-0.695201666999686,0.0
2019-06-24,-0.0,-0.5657123244572834,-0.0,1.0,-0.5852758630552298,-0.709206875840174,0.0
2019-06-25,-0.0,-0.5763271162123387,-0.0,1.0,-0.5818651362984218,-0.7112482065997131,0.0
2019-06-26,-0.0,-0.5757236709986516,-0.0,1.0,-0.5705597154086697,-0.7225808302493043,0.0
2019-06-27,-0.0,-0.578382577174257,-0.0,1.0,-0.5926810322506401,-0.7058891222417215,0.0
2019-06-28,-0.0,-0.5761212886923563,-0.0,1.0,-0.591885372997186,-0.7034112444725205,0.0
2019-07-01,-0.0,-0.5699279625749791,-0.0,1.0,-0.6071520821972849,-0.6929368883276411,0.0
2019-07-02,-0.0,-0.5721701224583441,-0.0,1.0,-0.606842754308985,-0.6888640339556626,0.0
2019-07-03,-0.0,-0.5584793636154024,-0.0,1.0,-0.6343094304818999,-0.6894166474521559,0.0
2019-07-05,-0.0,-0.5443206098053935,-0.0,1.0,-0.6492464052665011,-0.6937402552405152,0.0
2019-07-08,-0.0,-0.5474939369442199,-0.0,1.0,-0.6435789352119182,-0.6960965469453748,0.0
2019-07-09,-0.0,-0.5429544339595418,-0.0,1.0,-0.6436960724901163,-0.6990736732750411,0.0
2019-07-10,-0.0,-0.5203492588402518,-0.0,1.0,-0.6637368375250197,-0.7167058277492531,0.0
2019-07-11,-0.0,-0.5158520667150108,-0.0,1.0,-0.6743437273386512,-0.7104278462654097,0.0
2019-07-12,-0.0,-0.5012304698677961,-0.0,1.0,-0.6886052767126424,-0.671722085503348,0.0
2019-07-15,-0.0,-0.5106127008679213,-0.0,1.0,-0.68582968118931,-0.6679843029417663,0.0
2019-07-16,-0.0,-0.5181685422214587,-0.0,1.0,-0.6930103370271742,-0.6522921856656072,0.0
2019-07-17,-0.0,-0.5197432517622786,-0.0,1.0,-0.6944524041492349,-0.6512980686572296,0.0
2019-07-18,-0.0,-0.519468240552388,-0.0,1.0,-0.6947826834369538,-0.6508036558462023,0.0
2019-07-19,-0.0,-0.5203613379895523,-0.0,1.0,-0.6973361424572138,-0.6683886980865248,0.0
2019-07-22,-0.0,-0.5000576734529096,-0.0,1.0,-0.6944172097583483,-0.6891977622700272,0.0
2019-07-23,-0.0,-0.5003171308308828,-0.0,1.0,-0.6921236233638932,-0.6905379692094794,0.0
2019-07-24,-0.0,-0.5008499726280001,-0.0,1.0,-0.6925404097156194,-0.6878727634194831,0.0
2019-07-25,-0.0,-0.5106198526224534,-0.0,1.0,-0.682618118768964,-0.6965178442421615,0.0
2019-07-26,-0.0,-0.5319591860669678,-0.0,1.0,-0.6938075411950977,-0.7062686917257961,0.0
2019-07-29,-0.0,-0.5128385508265916,-0.0,1.0,-0.6949818267088755,-0.7233556102708406,0.0
2019-07-30,-0.0,-0.505871990604815,-0.0,1.0,-0.6987962419260129,-0.7313270698766882,0.0
2019-07-31,-0.0,-0.5391882744209318,-0.0,1.0,-0.687406186537952,-0.7165729758365953,0.0
2019-08-01,-0.0,-0.5460120899113797,-0.0,1.0,-0.6811139151358647,-0.7073185046070778,0.0
2019-08-02,-0.0,-0.5434840074015332,-0.0,1.0,-0.6780039357358945,-0.7156283960407672,0.0
2019-08-05,-0.0,-0.5434738223712994,-0.0,1.0,-0.6758349132273589,-0.6974186962228379,0.0
2019-08-06,-0.0,-0.5442750287686996,-0.0,1.0,-0.6403912543153049,-0.6922036823935558,0.0
2019-08-07,-0.0,-0.5537128428784576,-0.0,1.0,-0.6199070354642489,-0.6956846092046368,0.0
2019-08-08,-0.0,-0.5523771152296535,-0.0,1.0,-0.6227120985380453,-0.7027454817543455,0.0
2019-08-09,-0.0,-0.5449340089896648,-0.0,1.0,-0.6058289673337341,-0.7122162100260528,0.0
2019-08-12,-0.0,-0.5428449014567266,-0.0,1.0,-0.628363324764353,-0.6851185375606968,0.0
2019-08-13,-0.0,-0.5358375402869285,-0.0,1.0,-0.6275348678018311,-0.688799520835116,0.0
2019-08-14,-0.0,-0.5411136060028992,-0.0,1.0,-0.6150413551999545,-0.6861268226131939,0.0
2019-08-15,-0.0,-0.562554239802917,-0.0,1.0,-0.6000391926317852,-0.6368802665098962,0.0
2019-08-16,-0.0,-0.5658108638376591,-0.0,1.0,-0.5932787712315712,-0.6437580581871182,0.0
2019-08-19,-0.0,-0.5551026106380008,-0.0,1.0,-0.6004746614546977,-0.6365489320117269,0.0
2019-08-20,-0.0,-0.5614294070133414,-0.0,1.0,-0.5980558727682923,-0.6257972871347798,0.0
2019-08-21,-0.0,-0.5649442699502459,-0.0,1.0,-0.6001612141090141,-0.6144203240959503,0.0
2019-08-22,-0.0,-0.5663805317109759,-0.0,1.0,-0.5902991915993,-0.6213295552407144,0.0
2019-08-23,-0.0,-0.5636787867003694,-0.0,1.0,-0.5897336185105969,-0.6242882142162718,0.0
2019-08-26,-0.0,-0.5517127618628691,-0.0,1.0,-0.5874250838511024,-0.6100786275911365,0.0
2019-08-27,-0.0,-0.5509228740936059,-0.0,1.0,-0.5872885080202154,-0.6084377059986815,0.0
2019-08-28,-0.0,-0.5562853844885396,-0.0,1.0,-0.5737371516517341,-0.6182872533391964,0.0
2019-08-29,-0.0,-0.5464135600670311,-0.0,1.0,-0.5811104090546962,-0.6196807780006044,0.0
2019-08-30,-0.0,-0.5436197560575399,-0.0,1.0,-0.5810315593720944,-0.6101569764261883,0.0
2019-09-03,-0.0,-0.546098902602556,-0.0,1.0,-0.5789113598423689,-0.6116143510029829,0.0
2019-09-04,-0.0,-0.5497753670830594,-0.0,1.0,-0.5793063773833005,-0.6103440718825335,0.0
2019-09-05,-0.0,-0.5567184980734021,-0.0,1.0,-0.5796463804552784,-0.596398218238461,0.0
2019-09-06,-0.0,-0.5540382151715867,-0.0,1.0,-0.5878921688881621,-0.5838307847466405,0.0
2019-09-09,-0.0,-0.5502192922716499,-0.0,1.0,-0.587567081642104,-0.5863412242229425,0.0
2019-09-10,-0.0,-0.5650153075424437,-0.0,1.0,-0.5222098524909546,-0.6959643751739494,0.0
2019-09-11,-0.0,-0.5752962952730889,-0.0,1.0,-0.5332209851645163,-0.6541426085034671,0.0
2019-09-12,-0.0,-0.5858703166044518,-0.0,1.0,-0.5284114475321443,-0.6508226185538504,0.0
2019-09-13,-0.0,-0.5877396541245372,-0.0,1.0,-0.5245041162495165,-0.6503674236145642,0.0
2019-09-16,-0.0,-0.5869661307254543,-0.0,1.0,-0.5253052654842809,-0.6503397977788828,0.0
2019-09-17,-0.0,-0.5957264721309665,-0.0,1.0,-0.5204704193468238,-0.6444800265024984,0.0
2019-09-18,-0.0,-0.6080756819372811,-0.0,1.0,-0.5159003778580687,-0.6341396144192846,0.0
2019-09-19,-0.0,-0.592741935483871,-0.0,1.0,-0.5322854948430985,-0.6180052666227781,0.0
2019-09-20,-0.0,-0.6062110778853804,-0.0,1.0,-0.5312337110093002,-0.6059641710789827,0.0
2019-09-23,-0.0,-0.605105395474763,-0.0,1.0,-0.5507362488604027,-0.6068182446059066,0.0
2019-09-24,-0.0,-0.6030133928571428,-0.0,1.0,-0.5730747767857143,-0.6140904017857143,0.0
2019-09-25,-0.0,-0.605967480583338,-0.0,1.0,-0.5716600547577807,-0.6161367827010115,0.0
2019-09-26,-0.0,-0.602310044162609,-0.0,1.0,-0.6324312082436869,-0.5961952213792323,0.0
2019-09-27,-0.0,-0.6043459735832979,-0.0,1.0,-0.636131231359182,-0.6000284050561001,0.0
2019-09-30,-0.0,-0.535527469109622,-0.0,1.0,-0.6702858596997201,-0.6216812282636357,0.0
2019-10-01,-0.0,-0.5288292876138743,-0.0,1.0,-0.6756068579188593,-0.624738301363662,0.0
2019-10-02,-0.0,-0.5409817448826051,-0.0,1.0,-0.6874201516054851,-0.6106805212503195,0.0
2019-10-03,-0.0,-0.5732381650962027,-0.0,1.0,-0.6685662698188795,-0.5793601534728883,0.0
2019-10-04,-0.0,-0.5829848553345389,-0.0,1.0,-0.6609685804701627,-0.5815155967450271,0.0
2019-10-07,-0.0,-0.5736482112196358,-0.0,1.0,-0.6512230134827034,-0.589917527514285,0.0
2019-10-08,-0.0,-0.5900336626014017,-0.0,1.0,-0.5955521218475801,-0.5736714309364825,0.0
2019-10-09,-0.0,-0.6094792692265616,-0.0,1.0,-0.5763592604747839,-0.5490646537577945,0.0
2019-10-10,-0.0,-0.6398470617571275,-0.0,1.0,-0.562325104590918,-0.568420469343086,0.0
2019-10-11,-0.0,-0.6498249124562282,-0.0,1.0,-0.5658940581401812,-0.5634205991884832,0.0
2019-10-14,-0.0,-0.6164205878294466,-0.0,1.0,-0.6146819373533876,-0.5286877328549744,0.0
2019-10-15,-0.0,-0.6235151448336687,-0.0,1.0,-0.6248932006724912,-0.5077033321390183,0.0
2019-10-16,-0.0,-0.6281375120806295,-0.0,1.0,-0.6258180312025403,-0.5073312163468175,0.0
2019-10-17,-0.0,-0.625362940021569,-0.0,1.0,-0.6328014821779167,-0.5070928849929486,0.0
2019-10-18,-0.0,-0.6573994749205472,-0.0,1.0,-0.6001658145640458,-0.5059831421859887,0.0
2019-10-21,-0.0,-0.6416948026789173,-0.0,1.0,-0.597830298333979,-0.5279791885758566,0.0
2019-10-22,-0.0,-0.6595604395604395,-0.0,1.0,-0.5814285714285714,-0.5062912087912088,0.0
2019-10-23,-0.0,-0.6606082270127585,-0.0,1.0,-0.5951660800703915,-0.4938682358117026,0.0
2019-10-24,-0.0,-0.653075881881716,-0.0,1.0,-0.6290710201375652,-0.48020772906825776,0.0
2019-10-25,-0.0,-0.6507619839290663,-0.0024937655860349127,1.0,-0.6474092546411748,-0.4701856469936271,0.0
2019-10-28,-0.0,-0.6657868415203378,-0.01558679706601467,1.0,-0.6157201600355634,-0.48130140031118024,0.0
2019-10-29,-0.0,-0.6627919973175367,-0.040320777914384716,1.0,-0.6063205543757684,-0.4848273164189114,0.0
2019-10-30,-0.0,-0.6588735387885228,-0.04029867442250685,1.0,-0.6100453045472342,-0.48735947200626434,0.0
2019-10-31,-0.0,-0.6555577337776907,-0.045481278180748874,1.0,-0.6030470215924049,-0.49651328871089706,0.0
2019-11-01,-0.0,-0.644800669082799,-0.029551156955673265,1.0,-0.6176191803735711,-0.495873989406189,0.0
2019-11-04,-0.0,-0.6319678759655336,-0.04124257549984663,1.0,-0.635453556788712,-0.4799085357351998,0.0
2019-11-05,-0.0,-0.6475545692052701,-0.10891367250049161,1.0,-0.6005000421383825,-0.4522572126864623,0.0
2019-11-06,-0.0,-0.6349291632497243,-0.10776800610807906,1.0,-0.5950287023159799,-0.49008851059016484,0.0
2019-11-07,-0.0,-0.6504025992371804,-0.10916796157649386,1.0,-0.5820596129396808,-0.4836276310213307,0.0
2019-11-08,-0.0,-0.6346506963473544,-0.1123760558207859,1.0,-0.586231249470324,-0.4916523065623322,0.0
2019-11-11,-0.0,-0.6216607523066005,-0.14146202980837472,1.0,-0.5740525195173882,-0.5016891412349184,0.0
2019-11-12,-0.0,-0.6270647669864335,-0.14366804790827042,1.0,-0.5686268944769257,-0.49880796957484247,0.0
2019-11-13,-0.0,-0.6347186719131459,-0.20113737542005342,1.0,-0.5409426429617716,-0.49536146135508524,0.0
2019-11-14,-0.0,-0.6373995407577497,-0.19018369690011483,1.0,-0.5451205510907003,-0.4975602755453502,0.0
2019-11-15,-0.0,-0.636144232150553,-0.1964372934923143,1.0,-0.541789972705071,-0.4987789110759948,0.0
2019-11-18,-0.0,-0.6303729047468445,-0.20054052499928124,1.0,-0.5491216468761679,-0.4950978982777953,0.0
2019-11-19,-0.0,-0.6317485898468976,-0.19517670081731323,1.0,-0.5571543685967537,-0.4938125935305629,0.0
2019-11-20,-0.0,-0.6401391044432948,-0.19167097775478528,1.0,-0.5568776225786054,-0.4853423003966201,0.0
2019-11-21,-0.0,-0.6124256060386123,-0.2514733633328495,1.0,-0.5160110320801278,-0.5232689795325882,0.0
2019-11-22,-0.0,-0.6217140595850529,-0.18751766634631692,1.0,-0.4719599751257844,-0.545395443495958,0.0
2019-11-25,-0.0,-0.6221317960890698,-0.1893014581213971,1.0,-0.47267435288798465,-0.541709053916582,0.0
2019-11-26,-0.0,-0.6252824858757062,-0.18737288135593222,1.0,-0.47316384180790966,-0.5390677966101696,0.0
2019-11-27,-0.0,-0.6400112866817156,-0.18036117381489844,1.0,-0.4641083521444695,-0.5371896162528217,0.0
2019-11-29,-0.0,-0.6364902111215298,-0.19998295115505924,1.0,-0.4781916858466172,-0.5268093086693376,0.0
2019-12-02,-0.0,-0.6443022354865555,-0.2352282836399116,1.0,-0.46864866416047296,-0.5214796108703762,0.0
2019-12-03,-0.0,-0.6435595449088102,-0.2309759304785318,1.0,-0.46178034417700525,-0.5222685952775713,0.0
2019-12-04,-0.0,-0.6340523021904336,-0.21407018328118013,1.0,-0.440042467590523,-0.5057834152883326,0.0
2019-12-05,-0.0,-0.632428199893733,-0.21781929024860874,1.0,-0.43888251908610415,-0.507340809306748,0.0
2019-12-06,-0.0,-0.6560716505622423,-0.22941741538113805,1.0,-0.45541617223258185,-0.4844323896705657,0.0
2019-12-09,-0.0,-0.6173170661359637,-0.24960341495774566,1.0,-0.506359781950333,-0.5109745897147472,0.0
2019-12-10,-0.0,-0.6158119264647208,-0.36577356290089924,1.0,-0.594850075192585,-0.4926495411717767,0.0
2019-12-11,-0.0,-0.6106564941856888,-0.37310035070448533,1.0,-0.594505629729896,-0.4980926598166492,0.0
2019-12-12,-0.0,-0.5986255345143555,-0.36047648136835675,1.0,-0.5934331093463653,-0.501832620647526,0.0
2019-12-13,-0.0,-0.5992534573491617,-0.37816668706400686,1.0,-0.5863113450006119,-0.49586953861216493,0.0
2019-12-16,-0.0,-0.5977109720738593,-0.40329620021364265,1.0,-0.5894399511674042,-0.46155959102701055,0.0
2019-12-17,-0.0,-0.5714241322519499,-0.4592150647897828,1.0,-0.6300301420092602,-0.44678537024952614,0.0
2019-12-18,-0.0,-0.5903428791575703,-0.5040130987543342,1.0,-0.6556440220880956,-0.46047900346731735,0.0
2019-12-19,-0.0,-0.6252675975333098,-0.5033070262325462,1.0,-0.6104418953893344,-0.45620986037000344,0.0
2019-12-20,-0.0,-0.6520669605775988,-0.5124273209379592,1.0,-0.5969906076289054,-0.4332311034438694,0.0
2019-12-23,-0.0,-0.6544821861831184,-0.5096411697101264,1.0,-0.598710254118248,-0.4296066913548716,0.0
2019-12-24,-0.0,-0.6592052474049545,-0.5042030185314907,1.0,-0.5950136916512768,-0.42565114946188626,0.0
2019-12-26,-0.0,-0.6505882352941176,-0.5018759936406996,1.0,-0.5860731319554849,-0.4411128775834658,0.0
2019-12-27,-0.0,-0.6604411014788373,-0.5115693523712392,1.0,-0.5751848546659868,-0.4399541050484447,0.0
2019-12-30,-0.0,-0.6597569920591894,-0.5137927735433874,1.0,-0.5768090059635806,-0.43878559811206425,0.0
2019-12-31,-0.0,-0.6581626161089198,-0.5204542562667006,1.0,-0.5640666751495101,-0.4383827458964245,0.0
