Date,IWF,IWM,MTUM,SPY,STAG,VLUE,VXX
2018-11-16,-0.07476730068798057,-0.5420123431808984,-0.0,-0.539811817078106,1.0,-0.3727488870902469,0.0
2018-11-19,-0.07286629364255513,-0.5434083601286174,-0.0,-0.5417120287616781,1.0,-0.37382586019191333,0.0
2018-11-20,-0.03608507206934784,-0.5382773913919967,-0.0,-0.5499949601854651,1.0,-0.39554984376574936,0.0
2018-11-21,-0.04079184163167367,-0.5342681463707258,-0.0,-0.549865026994601,1.0,-0.3745750849830034,0.0
2018-11-23,-0.04099795010249488,-0.5345982700864957,-0.0,-0.5496475176241188,1.0,-0.3746312684365782,0.0
2018-11-26,-0.04081377621154183,-0.5352528054784934,-0.0,-0.5491489840293919,1.0,-0.37409712329109496,0.0
2018-11-27,-0.03097488590168841,-0.5429583260593062,-0.0,-0.5482205651295607,1.0,-0.3717734493852408,0.0
2018-11-28,-0.033515646462376064,-0.5350265977373193,-0.0,-0.5535076546539797,1.0,-0.37539022501935515,0.0
2018-11-29,-0.015039081824478086,-0.527184129811022,-0.0,-0.5518699910952806,1.0,-0.3794399920846938,0.0
2018-11-30,-0.014356791009678457,-0.5276615757815787,-0.0,-0.5520928735859798,1.0,-0.381172801306963,0.0
2018-12-03,-0.01423020763729057,-0.5276066028163438,-0.0,-0.5519340708293118,1.0,-0.3810478382458485,0.0
2018-12-04,-0.006694002568916116,-0.5326054737674143,-0.0,-0.5501679675921353,1.0,-0.38064420511807134,0.0
2018-12-06,-0.0011336227689339121,-0.4955619874577906,-0.0,-0.5529667149059334,1.0,-0.36232513265798355,0.0
2018-12-07,-0.014946809805496725,-0.5008885318532583,-0.0,-0.5607488010905816,1.0,-0.35777404513254946,0.0
2018-12-10,-0.0003136460142829569,-0.5027263076626134,-0.0,-0.5613781123335263,1.0,-0.3482435823200154,0.0
2018-12-11,-0.0,-0.5030891012646008,-0.0,-0.5607201467323101,1.0,-0.3495511149724877,0.0
2018-12-12,-0.0,-0.5031618072987063,-0.0,-0.5612811353543155,1.0,-0.34915041513805756,0.0
2018-12-13,-0.0,-0.49944323408375696,-0.0,-0.5725490196078431,1.0,-0.34875332849189056,0.0
2018-12-14,-0.0,-0.49437441022042633,-0.0,-0.5752135304507731,1.0,-0.3498269979917249,0.0
2018-12-17,-0.0,-0.49185942738609223,-0.0,-0.5684652307098579,1.0,-0.35172097735111796,0.0
2018-12-18,-0.0,-0.490210716435882,-0.0,-0.5677543648404575,1.0,-0.3501986754966887,0.0
2018-12-19,-0.0,-0.49172177438818365,-0.0,-0.5693874595742627,1.0,-0.3523917555630642,0.0
2018-12-20,-0.0,-0.48346789696270664,-0.0,-0.5708141099577086,1.0,-0.34863994617454824,0.0
2018-12-21,-0.0,-0.48374452940893564,-0.0,-0.5717789640744481,1.0,-0.34913191939595056,0.0
2018-12-24,-0.0,-0.47577883671368026,-0.0,-0.5676348746438065,1.0,-0.3511889083115826,0.0
2018-12-26,-0.0,-0.4763030888030888,-0.0,-0.5792953667953668,1.0,-0.3575289575289575,0.0
2018-12-27,-0.0,-0.4584690938282098,-0.0,-0.5468432733626104,1.0,-0.35573971761817064,0.0
2018-12-28,-0.0,-0.4582408238461902,-0.0,-0.5474042231565025,1.0,-0.35629930558836037,0.0
2018-12-31,-0.0,-0.46196770151088834,-0.0,-0.5468044357222236,1.0,-0.3556853379991961,0.0
2019-01-02,-0.0,-0.46156209382015834,-0.0,-0.5460475008862105,1.0,-0.35561857497341365,0.0
2019-01-03,-0.0,-0.46567916498252454,-0.0,-0.5740031860006182,1.0,-0.33793005064314413,0.0
2019-01-04,-0.0,-0.46709872747055203,-0.0,-0.559652774492644,1.0,-0.3385212167084536,0.0
2019-01-07,-0.0,-0.4477452098805671,-0.0,-0.5554676041254394,1.0,-0.3249132773030987,0.0
2019-01-08,-0.0,-0.45120302154247877,-0.0,-0.5540893406695887,1.0,-0.32616804998601134,0.0
2019-01-09,-0.0,-0.4613996860429699,-0.0,-0.557297157985989,1.0,-0.32428949649727046,0.0
2019-01-10,-0.0,-0.45933350507013887,-0.0,-0.5591906512728039,1.0,-0.3233179550830191,0.0
2019-01-11,-0.0,-0.44928557999623986,-0.0,-0.5643448016544463,1.0,-0.33643542019176537,0.0
2019-01-14,-0.0,-0.4473517471194236,-0.0,-0.5587262103114073,1.0,-0.34064722033182365,0.0
2019-01-15,-0.0,-0.447689594356261,-0.0,-0.5576719576719577,1.0,-0.34619635508524393,0.0
2019-01-16,-0.0,-0.4500445821014595,-0.0,-0.5476089915059364,1.0,-0.34877281899666807,0.0
2019-01-17,-0.0,-0.46027911340447986,-0.0,-0.5425823853641375,1.0,-0.34260584027207697,0.0
2019-01-18,-0.0,-0.45687315634218284,-0.0,-0.5429852507374631,1.0,-0.36002359882005897,0.0
2019-01-22,-0.0,-0.45648063861074156,-0.0,-0.6194477510911935,1.0,-0.25819853885115424,0.0
2019-01-23,-0.0,-0.43340113628393073,-0.0,-0.6293282831825303,1.0,-0.2753033597531037,0.0
2019-01-24,-0.0,-0.4419332974969033,-0.0,-0.6138780470703719,1.0,-0.2813705097342651,0.0
2019-01-25,-0.0,-0.4299220706278814,-0.0,-0.697245559429922,1.0,-0.2130537548852121,0.0
2019-01-28,-0.0,-0.44022090766244576,-0.0,-0.6634393197153157,1.0,-0.20708937979480546,0.0
2019-01-29,-0.0,-0.4226508476144222,-0.0,-0.6628737944910844,1.0,-0.22720229422512084,0.0
2019-01-30,-0.0,-0.4214507100892816,-0.0,-0.6622796872831567,1.0,-0.22926400518110746,0.0
2019-01-31,-0.0,-0.4382952240457312,-0.0,-0.6187073575511709,1.0,-0.24801770237875714,0.0
2019-02-01,-0.0,-0.4371075691713241,-0.0,-0.6125945858920397,1.0,-0.2502817452103314,0.0
2019-02-04,-0.0,-0.4275513240107111,-0.0,-0.6138740759389376,1.0,-0.24729361682649395,0.0
2019-02-05,-0.0,-0.4273746204944415,-0.0,-0.6147419362202388,1.0,-0.24062364462300545,0.0
2019-02-06,-0.0,-0.4438415626695605,-0.0,-0.5977572797974318,1.0,-0.21918520528124433,0.0
2019-02-07,-0.0,-0.449939197405756,-0.0,-0.5941989821195334,1.0,-0.20780975543845426,0.0
2019-02-08,-0.0,-0.459435725383351,-0.0,-0.6071468780257143,1.0,-0.1851117966269618,0.0
2019-02-11,-0.0,-0.4467543009176794,-0.0,-0.6111023426754751,1.0,-0.1968614010958039,0.0
2019-02-12,-0.0,-0.4407059874888293,-0.0,-0.5957774798927614,1.0,-0.19765415549597853,0.0
2019-02-13,-0.0,-0.45236074507526686,-0.0,-0.5908116317505695,1.0,-0.19026667262250413,0.0
2019-02-14,-0.0,-0.4310734842885619,-0.0,-0.6129364599431119,1.0,-0.19568187417411365,0.0
2019-02-15,-0.0,-0.459383816219605,-0.0,-0.5975325780305405,1.0,-0.18212350544086695,0.0
2019-02-19,-0.0,-0.4570152918852551,-0.0,-0.5958700747851322,1.0,-0.17950664136622388,0.0
2019-02-20,-0.0,-0.4573278267663801,-0.0,-0.5958923987052126,1.0,-0.1791717825650184,0.0
2019-02-21,-0.0,-0.4360861879936455,-0.0,-0.6063365627726938,1.0,-0.195064103998389,0.0
2019-02-22,-0.0,-0.4359565139584825,-0.0,-0.6094309234073014,1.0,-0.19154885468861846,0.0
2019-02-25,-0.0,-0.4300343596308024,-0.0,-0.6167890588156033,1.0,-0.1989040849783287,0.0
2019-02-26,-0.0,-0.43115534984047094,-0.0,-0.6200287601671683,1.0,-0.19570395002920954,0.0
2019-02-27,-0.0,-0.43011235955056176,-0.0,-0.6211910112359551,1.0,-0.19588764044943818,0.0
2019-02-28,-0.0,-0.4251457906468826,-0.0,-0.6173642852318014,1.0,-0.20908292617026544,0.0
2019-03-01,-0.0,-0.4197018008712444,-0.0,-0.621772129159743,1.0,-0.20400143710423496,0.0
2019-03-04,-0.0,-0.41310253474327024,-0.0,-0.620641656002335,1.0,-0.2113782806852114,0.0
2019-03-05,-0.0,-0.4018851371111061,-0.0,-0.6353676917193442,1.0,-0.21231412953006548,0.0
2019-03-06,-0.0,-0.39954563858023306,-0.0,-0.6394349723334383,1.0,-0.2103108551891673,0.0
2019-03-07,-0.0,-0.3978721493984557,-0.0,-0.6442808403663135,1.0,-0.2024151553241156,0.0
2019-03-08,-0.0,-0.3912876477100703,-0.0,-0.6742357486612893,1.0,-0.1939040647100025,0.0
2019-03-11,-0.0,-0.392815129852502,-0.0,-0.6703918197448194,1.0,-0.1990091394443942,0.0
2019-03-12,-0.0,-0.37786085529315216,-0.0,-0.6809291510896325,1.0,-0.22077596425640558,0.0
2019-03-13,-0.0,-0.3885239523013893,-0.0,-0.6819024513057608,1.0,-0.21837449360280148,0.0
2019-03-14,-0.0,-0.38055781943312506,-0.0,-0.6816988137281536,1.0,-0.20159829756406775,0.0
2019-03-15,-0.0,-0.3695750759602739,-0.0,-0.6832569951476123,1.0,-0.21463879189152418,0.0
2019-03-18,-0.0,-0.37257664946930613,-0.0,-0.682674606241051,1.0,-0.21752767108343374,0.0
2019-03-19,-0.0,-0.37155201819215466,-0.0,-0.6836839113132461,1.0,-0.21876065946560547,0.0
2019-03-20,-0.0,-0.3747835990888383,-0.0,-0.6828018223234624,1.0,-0.22031890660592254,0.0
2019-03-21,-0.0,-0.3771349298401219,-0.0,-0.6989834208910418,1.0,-0.198107843806145,0.0
2019-03-22,-0.0,-0.3736626268643039,-0.0,-0.7150908382780821,1.0,-0.20222685513986577,0.0
2019-03-25,-0.0,-0.32257184430702074,-0.0,-0.7445434703528555,1.0,-0.20646144052382684,0.0
2019-03-26,-0.0,-0.32928361003905093,-0.0,-0.7401858914339218,1.0,-0.21418621114891867,0.0
2019-03-27,-0.0,-0.3237958007410457,-0.0,-0.745116874799872,1.0,-0.21828827592516353,0.0
2019-03-28,-0.0,-0.3169607194211763,-0.0,-0.7334124574897861,1.0,-0.23205441307374522,0.0
2019-03-29,-0.0,-0.32407259445268805,-0.0,-0.7306243579500057,1.0,-0.22814747174980027,0.0
2019-04-01,-0.0,-0.3282012681903198,-0.0,-0.7309201222571964,1.0,-0.22179645089183886,0.0
2019-04-02,-0.0,-0.3325318695277413,-0.0,-0.7311618200789367,1.0,-0.20460009980492674,0.0
2019-04-03,-0.0,-0.33290214233841686,-0.0,-0.728190813362382,1.0,-0.20833333333333337,0.0
2019-04-04,-0.0,-0.3332201471420487,-0.0,-0.7309111488398415,1.0,-0.19959252971137523,0.0
2019-04-05,-0.0,-0.3351260959956612,-0.0,-0.7330064177890264,1.0,-0.19165235469583294,0.0
2019-04-08,-0.0,-0.33008743589164274,-0.0,-0.736675628657283,1.0,-0.19256230089695217,0.0
2019-04-09,-0.0,-0.3223709542252724,-0.0,-0.7600507349776902,1.0,-0.18251002242304817,0.0
2019-04-10,-0.0,-0.3152272315770414,-0.0,-0.7605694369002354,1.0,-0.18746605105920694,0.0
2019-04-11,-0.0,-0.32154916491037233,-0.0,-0.7557277857094296,1.0,-0.18890928456500555,0.0
2019-04-12,-0.0,-0.3270355375618534,-0.0,-0.7406207827260459,1.0,-0.18157894736842103,0.0
2019-04-15,-0.0,-0.32866786678667864,-0.0,-0.7363411341134114,1.0,-0.1852160216021602,0.0
2019-04-16,-0.0,-0.3295426396739253,-0.0,-0.7346814691377485,1.0,-0.18765059562681558,0.0
2019-04-17,-0.0,-0.2986350041602015,-0.0,-0.7781150914119949,1.0,-0.17200746587510402,0.0
2019-04-18,-0.0,-0.30910525129592065,-0.0,-0.7763128239801668,1.0,-0.16835699797160245,0.0
2019-04-22,-0.0,-0.30060793031485344,-0.0,-0.7872470737682606,1.0,-0.18056437709826695,0.0
2019-04-23,-0.0,-0.28408065680259836,-0.0,-0.7703897509924215,1.0,-0.20101046553590762,0.0
2019-04-24,-0.0,-0.29392820143236786,-0.0,-0.761114364217828,1.0,-0.19710823836764108,0.0
2019-04-25,-0.0,-0.29768792633782837,-0.0,-0.7611832774263266,1.0,-0.19244017199846913,0.0
2019-04-26,-0.0,-0.2941096939925188,-0.0,-0.7665960611113615,1.0,-0.192640497543828,0.0
2019-04-29,-0.0,-0.29250873042694603,-0.0,-0.7666103413315309,1.0,-0.19389433367128533,0.0
2019-04-30,-0.0,-0.2815941505686947,-0.0,-0.7759072034663297,1.0,-0.19922368658602635,0.0
2019-05-01,-0.0,-0.28472988492805185,-0.0,-0.760195464678992,1.0,-0.2069718738036796,0.0
2019-05-02,-0.0,-0.2780941576857629,-0.0,-0.7557118547929665,1.0,-0.23505388542257516,0.0
2019-05-03,-0.0,-0.27859782781216696,-0.0,-0.7534181348207606,1.0,-0.235403487291114,0.0
2019-05-06,-0.0,-0.274782845349602,-0.0,-0.7533168530152179,1.0,-0.23983398725421268,0.0
2019-05-07,-0.0,-0.27461116401396635,-0.0,-0.7544778488187548,1.0,-0.23815353920101573,0.0
2019-05-08,-0.0,-0.2841264800616976,-0.0,-0.736900603366148,1.0,-0.24728938892165317,0.0
2019-05-09,-0.0,-0.28304445097285935,-0.0,-0.7254299337868071,1.0,-0.25136155115138636,0.0
2019-05-10,-0.0,-0.28348522195337056,-0.0,-0.7306709481920355,1.0,-0.24721286266705864,0.0
2019-05-13,-0.0,-0.2809014186483246,-0.0,-0.7334208204176754,1.0,-0.24827476978075436,0.0
2019-05-14,-0.0,-0.24879953327648882,-0.0,-0.7419108737602657,1.0,-0.2531526275636135,0.0
2019-05-15,-0.0,-0.24985966724296654,-0.0,-0.7519590452881874,1.0,-0.24350540000449067,0.0
2019-05-16,-0.0,-0.25071877807726867,-0.0,-0.7518643306379156,1.0,-0.24359838274932616,0.0
2019-05-17,-0.0,-0.24912375303316261,-0.0,-0.747258919744765,1.0,-0.25042688954794645,0.0
2019-05-20,-0.0,-0.24130576322938418,-0.0,-0.7518690644574663,1.0,-0.2519476437439663,0.0
2019-05-21,-0.0,-0.24536652213959964,-0.0,-0.7495787747399636,1.0,-0.2515894233145373,0.0
2019-05-22,-0.0,-0.24264689360745983,-0.0,-0.7522076171216717,1.0,-0.252084035501629,0.0
2019-05-23,-0.0,-0.24234865848725898,-0.0,-0.7694036223091096,1.0,-0.23533773762976945,0.0
2019-05-24,-0.0,-0.22986392880360468,-0.0,-0.7753816494429375,1.0,-0.2364545271133628,0.0
2019-05-28,-0.0,-0.22708842043952598,-0.0,-0.7741436860144716,1.0,-0.23898384820448484,0.0
2019-05-29,-0.0,-0.2304956607318601,-0.0,-0.7753198532701083,1.0,-0.23094300796278072,0.0
2019-05-30,-0.0,-0.23231468282252316,-0.0,-0.7718059515324305,1.0,-0.22324928724162507,0.0
2019-05-31,-0.0,-0.2277049143824178,-0.0,-0.7744550090182369,1.0,-0.22456523191342492,0.0
2019-06-03,-0.0,-0.233938748808019,-0.0,-0.7841571862595081,1.0,-0.19954316634510902,0.0
2019-06-04,-0.0,-0.23097602701681885,-0.0,-0.7700237730231732,1.0,-0.22077806660890045,0.0
2019-06-05,-0.0,-0.22833517089305402,-0.0,-0.8008820286659317,1.0,-0.17585446527012127,0.0
2019-06-06,-0.0,-0.2086515699673947,-0.0,-0.866809593997052,1.0,-0.15777837330832106,0.0
2019-06-07,-0.0,-0.21364255870590074,-0.0,-0.8608485823446612,1.0,-0.15979623299148735,0.0
2019-06-10,-0.0,-0.21567708681973358,-0.0,-0.8534261552535868,1.0,-0.16219291786598836,0.0
2019-06-11,-0.0,-0.2177296717058771,-0.0,-0.862979694069237,1.0,-0.15562662134359065,0.0
2019-06-12,-0.0,-0.216641695923433,-0.0,-0.8627876294192626,1.0,-0.1567789977414522,0.0
2019-06-13,-0.0,-0.2280572157679135,-0.0,-0.8609674747610414,1.0,-0.14946388198688243,0.0
2019-06-14,-0.0,-0.2274700196885627,-0.0,-0.8597637372471809,1.0,-0.1501252908537677,0.0
2019-06-17,-0.0,-0.22508556472719954,-0.0,-0.8642149296467799,1.0,-0.14768583763953202,0.0
2019-06-18,-0.0,-0.2340691750826705,-0.0,-0.8572928769327017,1.0,-0.14297524354276522,0.0
2019-06-19,-0.0,-0.21945514890962955,-0.0,-0.8656583431715412,1.0,-0.1424052747644399,0.0
2019-06-20,-0.0,-0.21949752772952025,-0.0,-0.8650942135507149,1.0,-0.14267896120094437,0.0
2019-06-21,-0.0,-0.22193263833199678,-0.0,-0.861556624788381,1.0,-0.14407912322908314,0.0
2019-06-24,-0.0,-0.2143270944741533,-0.0,-0.8491978609625669,1.0,-0.16463903743315508,0.0
2019-06-25,-0.0,-0.21452461648234036,-0.0,-0.8489787727434891,1.0,-0.1662727434891188,0.0
2019-06-26,-0.0,-0.2092014665116695,-0.0,-0.847648216042207,1.0,-0.17868639899847985,0.0
2019-06-27,-0.0,-0.21563287720561758,-0.012558516384587685,-0.8700936262153403,1.0,-0.15234515664386028,0.0
2019-06-28,-0.0,-0.22911920604488553,-0.0080523288598173,-0.8646892973948347,1.0,-0.15369347017029436,0.0
2019-07-01,-0.0,-0.22254992457842715,-0.012067451651394737,-0.8676182542720129,1.0,-0.149177116869667,0.0
2019-07-02,-0.0,-0.22923132280843792,-0.009400440786218683,-0.8625016866819594,1.0,-0.1477983178158593,0.0
2019-07-03,-0.0,-0.2203622763934574,-0.017302753120353266,-0.8682692740954355,1.0,-0.14705087189654395,0.0
2019-07-05,-0.0,-0.2023212397939675,-0.025439168672259836,-0.8690928720843925,1.0,-0.1523875930632718,0.0
2019-07-08,-0.0,-0.19908384605020882,-0.029977096151255222,-0.8682579602101765,1.0,-0.1481789194772533,0.0
2019-07-09,-0.0,-0.19583417502749534,-0.02998675734518439,-0.86925684016789,1.0,-0.14943999281754317,0.0
2019-07-10,-0.0,-0.17774433387991648,-0.026460612322828456,-0.8917540825265617,1.0,-0.15027291718142816,0.0
2019-07-11,-0.0,-0.17880958261299087,-0.025303666449628417,-0.8908147915310177,1.0,-0.15029524686230045,0.0
2019-07-12,-0.0,-0.18795115698576537,-0.026175538015246577,-0.8984236209494255,1.0,-0.136207245496863,0.0
2019-07-15,-0.0,-0.18439142741609382,-0.026643303230444358,-0.8992227164487578,1.0,-0.1362268050500966,0.0
2019-07-16,-0.0,-0.18432755367891474,-0.04328002874854011,-0.8935181025963526,1.0,-0.12485401131973767,0.0
2019-07-17,-0.0,-0.17657863494836817,-0.04636785162287481,-0.8897699527361513,1.0,-0.1272763927155433,0.0
2019-07-18,-0.0,-0.1759333690603787,-0.03994730260807431,-0.8956546981064666,1.0,-0.1214049660593069,0.0
2019-07-19,-0.0,-0.1772929274883316,-0.04356953036021349,-0.8915563098773978,1.0,-0.12077089707228834,0.0
2019-07-22,-0.0,-0.1892085525579313,-0.05178551438486511,-0.8987574163215045,1.0,-0.09913802753834099,0.0
2019-07-23,-0.0,-0.194139358013645,-0.05247735152667487,-0.8949558214964769,1.0,-0.09533609215971367,0.0
2019-07-24,-0.0,-0.19385882458260598,-0.050982498545275506,-0.8967593214269728,1.0,-0.09643704399982096,0.0
2019-07-25,-0.0,-0.18578073981303397,-0.05479268238135707,-0.9044818177751935,1.0,-0.09140313995616585,0.0
2019-07-26,-0.0,-0.18420993758249624,-0.05243965189377838,-0.908185865455603,1.0,-0.09235105930781448,0.0
2019-07-29,-0.0,-0.18932017152045738,-0.05540914775772735,-0.8993657316419511,1.0,-0.08924423798463463,0.0
2019-07-30,-0.0,-0.18816327442525527,-0.05802185035411873,-0.8944793225943386,1.0,-0.09352309032820215,0.0
2019-07-31,-0.0,-0.19363839285714285,-0.057566964285714284,-0.8913392857142857,1.0,-0.0895982142857143,0.0
2019-08-01,-0.0,-0.19712291377690275,-0.0727549331066267,-0.8771085954628843,1.0,-0.09022775068235715,0.0
2019-08-02,-0.0,-0.1957061944525286,-0.07045154357608184,-0.8811032259508832,1.0,-0.09140567283798608,0.0
2019-08-05,-0.0,-0.19633805961817571,-0.07451155520821702,-0.8787540471139891,1.0,-0.08328681478173496,0.0
2019-08-06,-0.0,-0.1978529301318725,-0.07817366526032117,-0.845905767489121,1.0,-0.08696516533763336,0.0
2019-08-07,-0.0,-0.21841405236661024,-0.0701519115351639,-0.8261920988414272,1.0,-0.08365027370457494,0.0
2019-08-08,-0.0,-0.22417543782548507,-0.07936891603858577,-0.8206069129183239,1.0,-0.07321628688830781,0.0
2019-08-09,-0.0,-0.22208330591564127,-0.07782237722357482,-0.8191967712925796,1.0,-0.07431291263626594,0.0
2019-08-12,-0.0,-0.22063784115302054,-0.07782450606737636,-0.82393656634687,1.0,-0.06798966136592632,0.0
2019-08-13,-0.0,-0.2129343417735394,-0.07541378932368738,-0.8332127589608682,1.0,-0.07070042749095692,0.0
2019-08-14,-0.0,-0.2181060076842473,-0.07441931540342299,-0.8279339853300733,1.0,-0.06258732099196647,0.0
2019-08-15,-0.0,-0.22723930625837985,-0.08466329311015959,-0.8089831754681891,1.0,-0.041650447644998055,0.0
2019-08-16,-0.0,-0.22354265428491027,-0.08784120180964132,-0.8127367577981255,1.0,-0.04050046539818603,0.0
2019-08-19,-0.0,-0.21692836007861602,-0.08781667782553293,-0.8164402496706336,1.0,-0.03857368091401914,0.0
2019-08-20,-0.0,-0.21500343524562007,-0.10101769151494332,-0.8007128134661629,1.0,-0.03031604259704569,0.0
2019-08-21,-0.0,-0.2122870263078838,-0.12295609630487961,-0.7865756834470624,1.0,-0.02401184498519377,0.0
2019-08-22,-0.0,-0.2137190153529462,-0.12104382880178403,-0.7881036109443348,1.0,-0.02139977699631186,0.0
2019-08-23,-0.0,-0.21662242014215982,-0.11957266421169821,-0.7871670805857669,1.0,-0.01759869829579515,0.0
2019-08-26,-0.0,-0.2182822982969207,-0.11863495613280577,-0.791286771030449,1.0,-0.022148632375709618,0.0
2019-08-27,-0.0,-0.21849516965380725,-0.1191126793898057,-0.7926501280203111,1.0,-0.021343890526496975,0.0
2019-08-28,-0.0,-0.21732676462362582,-0.11926941032205322,-0.7940322268356172,1.0,-0.020695738226878643,0.0
2019-08-29,-0.0,-0.21728363158688116,-0.11790167323470509,-0.794237353834227,1.0,-0.02403256024290975,0.0
2019-08-30,-0.0,-0.22106488969398977,-0.11688339695068038,-0.7925643182161265,1.0,-0.026007634081645855,0.0
2019-09-03,-0.0,-0.2276059861129081,-0.125889507051365,-0.783995342217622,1.0,-0.018889895199896495,0.0
2019-09-04,-0.0,-0.21372071470138154,-0.135849300601332,-0.7801797530012717,1.0,-0.025540444425286118,0.0
2019-09-05,-0.0,-0.20809930111906702,-0.12153239291686319,-0.7873129528791323,1.0,-0.026861895982506538,0.0
2019-09-06,-0.0,-0.19979915388231273,-0.13540019657279603,-0.7981496517242853,1.0,-0.0033118242810136317,0.0
2019-09-09,-0.0,-0.1978850672933134,-0.13554795983764154,-0.7979277932065798,1.0,-0.004956205938901944,0.0
2019-09-10,-0.0,-0.18788317438692098,-0.16346645095367845,-0.7774182561307902,1.0,-0.0,0.0
2019-09-11,-0.0,-0.1937750149024951,-0.1575832410797922,-0.7775696159414118,1.0,-0.0,0.0
2019-09-12,-0.0,-0.20228527574665842,-0.15527937069645484,-0.7742224306636253,1.0,-0.0,0.0
