Date,IWF,IWM,MTUM,SPY,VIRT,VLUE,VXX
2018-12-13,-1.3710300161913065,-3.440652634201021,-0.0,-3.5021795989537923,1.0,-3.1409889151824637,0.0
2018-12-14,-1.3794776119402985,-3.4098258706467663,-0.0,-3.5108208955223885,1.0,-3.137562189054726,0.0
2018-12-17,-1.307711108395454,-3.359770255407552,-0.0,-3.4290602468532323,1.0,-3.123915434437248,0.0
2018-12-18,-1.2268699042892592,-3.2339595887982986,-0.0,-3.3197447713576747,1.0,-3.035566583953681,0.0
2018-12-19,-1.2298809523809522,-3.2617857142857143,-0.0,-3.350119047619047,1.0,-3.0629761904761903,0.0
2018-12-20,-1.2109972918874365,-3.199693865536324,-0.0,-3.337572118215,1.0,-3.026139173436948,0.0
2018-12-21,-1.1851895180159102,-3.197590079550772,-0.0,-3.339728591483388,1.0,-2.9761347683668697,0.0
2018-12-24,-1.1019823536152171,-3.093846682708835,-0.0,-3.2833734387532947,1.0,-2.979488942362782,0.0
2018-12-26,-1.079705215419501,-3.1146258503401363,-0.0,-3.2140589569160998,1.0,-2.929591836734694,0.0
2018-12-27,-0.8016751420879449,-2.744839964104098,-0.0,-2.7651809751720013,1.0,-2.6592880646126233,0.0
2018-12-28,-0.7911084648208793,-2.736925672323112,-0.0,-2.751414111342662,1.0,-2.644140121067778,0.0
2018-12-31,-0.7920222266322684,-2.735761063703116,-0.0,-2.751041873387577,1.0,-2.6438777535225246,0.0
2019-01-02,-0.7810363618349351,-2.733974041414842,-0.0,-2.746656098285941,1.0,-2.646190429010205,0.0
2019-01-03,-0.7898536392405063,-2.725276898734177,-0.0,-2.7482199367088604,1.0,-2.6258900316455693,0.0
2019-01-04,-0.6980045666633574,-2.7894371091035444,-0.0,-2.755484959793507,1.0,-2.684602402462027,0.0
2019-01-07,-0.591049527197828,-2.6109914801984835,-0.0,-2.631401554161595,1.0,-2.5290703117685607,0.0
2019-01-08,-0.6020686412787964,-2.588340385519511,-0.0,-2.6712740949694407,1.0,-2.541231781852374,0.0
2019-01-09,-0.5921003369524522,-2.5570947210782475,-0.0,-2.6643579183826285,1.0,-2.546330962186447,0.0
2019-01-10,-0.5917662434652726,-2.5456497386109036,-0.0,-2.660567587752053,1.0,-2.5373412994772213,0.0
2019-01-11,-0.6014683734939759,-2.536426957831325,-0.0,-2.6921121987951806,1.0,-2.582643072289157,0.0
2019-01-14,-0.6232361241768579,-2.53170272812794,-0.0,-2.6874882408278453,1.0,-2.564816556914393,0.0
2019-01-15,-0.6216241737488196,-2.5296506137865915,-0.0,-2.696317280453258,1.0,-2.5953729933899905,0.0
2019-01-16,-0.5932747709454992,-2.5374515915745723,-0.0,-2.6902805327288184,1.0,-2.6245395296117877,0.0
2019-01-17,-0.5946784505453179,-2.516829635201203,-0.0,-2.677416321925536,1.0,-2.613106430989094,0.0
2019-01-18,-0.6405392392874337,-2.5465575349061145,-0.0,-2.732883967260472,1.0,-2.709388541165142,0.0
2019-01-22,-0.4645278817933408,-2.7244206052019027,-0.0,-3.036534763687886,1.0,-2.8949499038558852,0.0
2019-01-23,-0.44679307843746763,-2.755154906227334,-0.0,-3.1495181846440783,1.0,-3.0102580043518805,0.0
2019-01-24,-0.44439846901830965,-2.754111927174925,-0.0,-3.1400641357194576,1.0,-3.0058963484017793,0.0
2019-01-25,-0.0,-1.0355625748829105,-0.0,-1.9878008931488944,1.0,-1.4226663762117417,0.0
2019-01-28,-0.0,-1.0153108483626656,-0.0,-2.012804446139596,1.0,-1.420585190432082,0.0
2019-01-29,-0.0,-0.9690587341222452,-0.0,-2.01253935511888,1.0,-1.4466941700141138,0.0
2019-01-30,-0.0,-0.9650742240215924,-0.0,-2.0023751686909583,1.0,-1.4306612685560054,0.0
2019-01-31,-0.0,-1.0040287456445993,-0.0,-1.9231816202090593,1.0,-1.5170405052264808,0.0
2019-02-01,-0.0,-0.9922136909267871,-0.0,-1.9294365740240078,1.0,-1.485508813669298,0.0
2019-02-04,-0.0,-0.9892984542211654,-0.0,-1.936385255648038,1.0,-1.479137390552373,0.0
2019-02-05,-0.0,-0.9504801453412925,-0.0,-1.8148974824811837,1.0,-1.4253828185829225,0.0
2019-02-06,-0.0,-0.9597707085312951,-0.0,-1.7956000826275562,1.0,-1.4088514769675686,0.0
2019-02-07,-0.0,-0.9494746600741657,-0.0,-1.7901730531520397,1.0,-1.410795220436753,0.0
2019-02-08,-0.0,-0.9941101560012735,-0.0,-1.8957338427252468,1.0,-1.4163217658919665,0.0
2019-02-11,-0.0,-0.9728188456003838,-0.0,-1.9090230773330492,1.0,-1.4477961946383842,0.0
2019-02-12,-0.0,-0.9708993288590604,-0.0,-1.9453959731543624,1.0,-1.4528322147651007,0.0
2019-02-13,-0.0,-1.0047325321705838,-0.0,-1.9040731681378285,1.0,-1.408699351270871,0.0
2019-02-14,-0.0,-0.9721330765939239,-0.0,-1.947582370560548,1.0,-1.4290222507488235,0.0
2019-02-15,-0.0,-0.9777777777777777,-0.0,-1.9546967257112184,1.0,-1.4352120236178207,0.0
2019-02-19,-0.0,-0.9436447003625507,-0.0,-1.967530390275112,1.0,-1.4204521219876305,0.0
2019-02-20,-0.0,-0.9655780640333529,-0.0,-1.9544604201186593,1.0,-1.4249826286813834,0.0
2019-02-21,-0.0,-0.9377571191964524,-0.0,-1.963669391462307,1.0,-1.4413100390019769,0.0
2019-02-22,-0.0,-0.9384640017078507,-0.0,-1.9644553557132947,1.0,-1.4341676895981215,0.0
2019-02-25,-0.0,-0.9359719978459881,-0.0,-1.9934302638664512,1.0,-1.4556812062466344,0.0
2019-02-26,-0.0,-0.9482218138579614,-0.0,-2.001513349908118,1.0,-1.4550318884444926,0.0
2019-02-27,-0.0,-0.9410715251121804,-0.0,-2.0189219873493,1.0,-1.4462885873384872,0.0
2019-02-28,-0.0,-0.9390033437601121,-0.0,-2.0096537590335455,1.0,-1.4445583000755042,0.0
2019-03-01,-0.0,-0.9394315301224314,-0.0,-2.0208187260665555,1.0,-1.433148158136023,0.0
2019-03-04,-0.0,-0.9409867784585618,-0.0,-1.9943029130388046,1.0,-1.4393206492529291,0.0
2019-03-05,-0.0,-0.9094957081545063,-0.0,-2.0200107296137335,1.0,-1.435354077253219,0.0
2019-03-06,-0.0,-0.9075194005887076,-0.0,-2.0194273481402196,1.0,-1.424939791276425,0.0
2019-03-07,-0.0,-0.8786237655304237,-0.0,-2.036582775830944,1.0,-1.394340023362005,0.0
2019-03-08,-0.0,-0.8596804765773084,-0.0,-2.1346872461413486,1.0,-1.4212835093419984,0.0
2019-03-11,-0.0,-0.8600187008415379,-0.0,-2.13948627688246,1.0,-1.5007425334140034,0.0
2019-03-12,-0.0,-0.7838187338356011,-0.0,-2.212301810412684,1.0,-1.6263353199145396,0.0
2019-03-13,-0.0,-0.8149902479799387,-0.0,-2.177542490944553,1.0,-1.5800501532460296,0.0
2019-03-14,-0.0,-0.8218518108317643,-0.0,-2.1480784139993356,1.0,-1.567726215527744,0.0
2019-03-15,-0.0,-0.8110838263199017,-0.0,-2.169215314209175,1.0,-1.6006250697622502,0.0
2019-03-18,-0.0,-0.8550221276118984,-0.0,-2.1505237801803823,1.0,-1.5963811551173603,0.0
2019-03-19,-0.0,-0.8586063266914331,-0.0,-2.147754137115839,1.0,-1.6223685691770797,0.0
2019-03-20,-0.0,-0.8687177743781518,-0.0,-2.156836081364383,1.0,-1.6404895461499236,0.0
2019-03-21,-0.0,-0.8510970911730221,-0.0,-2.13572664842834,1.0,-1.5963932778739325,0.0
2019-03-22,-0.0,-0.8542512436388587,-0.0,-2.254045399965693,1.0,-1.6095831665618388,0.0
2019-03-25,-0.0,-0.6444508503891612,-0.0,-2.435572211011819,1.0,-1.685269530123955,0.0
2019-03-26,-0.0,-0.6705098493626883,-0.0,-2.416685979142526,1.0,-1.7065469293163382,0.0
2019-03-27,-0.0,-0.6460017446932248,-0.0,-2.4543762721721434,1.0,-1.7152079092759525,0.0
2019-03-28,-0.0,-0.643157157857893,-0.0,-2.456072803640182,1.0,-1.734395053085988,0.0
2019-03-29,-0.0,-0.6355467382425021,-0.0,-2.4583965456879446,1.0,-1.74104329560042,0.0
2019-04-01,-0.0,-0.6550734820539844,-0.0,-2.4681772937525617,1.0,-1.7318929679723638,0.0
2019-04-02,-0.0,-0.6723756262379121,-0.0,-2.468309448910637,1.0,-1.6847838751019457,0.0
2019-04-03,-0.0,-0.6774610637672642,-0.0,-2.514193358801058,1.0,-1.685571554510726,0.0
2019-04-04,-0.0,-0.668150925708929,-0.0,-2.4984180923365362,1.0,-1.6923482540426529,0.0
2019-04-05,-0.0,-0.6491279410043309,-0.0,-2.497366264778181,1.0,-1.706250731593117,0.0
2019-04-08,-0.0,-0.634475112330046,-0.0,-2.4947773822722765,1.0,-1.7060745754799558,0.0
2019-04-09,-0.0,-0.6409469272093984,-0.0,-2.5401735639648146,1.0,-1.7224157270204852,0.0
2019-04-10,-0.0,-0.6136120679415608,-0.0,-2.6020905095617053,1.0,-1.7232450409787383,0.0
2019-04-11,-0.0,-0.5906683330357674,-0.0,-2.642980420163066,1.0,-1.7176694637862284,0.0
2019-04-12,-0.0,-0.5951073985680191,-0.0,-2.6518496420047732,1.0,-1.7196300715990456,0.0
2019-04-15,-0.0,-0.597950428979981,-0.0,-2.63441372735939,1.0,-1.7257507149666351,0.0
2019-04-16,-0.0,-0.603400954653938,-0.0,-2.6339498806682577,1.0,-1.729236276849642,0.0
2019-04-17,-0.0,-0.5703115673868927,-0.0,-2.6585293064342843,1.0,-1.739883013011818,0.0
2019-04-18,-0.0,-0.5671445639187574,-0.0,-2.6473715651135006,1.0,-1.7591995221027479,0.0
2019-04-22,-0.0,-0.5451840616066741,-0.0,-2.5724870194271046,1.0,-1.7162359255586022,0.0
2019-04-23,-0.0,-0.5499591455585385,-0.0,-2.5783238006303257,1.0,-1.7080658340142407,0.0
2019-04-24,-0.0,-0.5220888215409721,-0.0,-2.571978086024012,1.0,-1.734118195593892,0.0
2019-04-25,-0.0,-0.4927618185930785,-0.0,-2.5093870165121013,1.0,-1.6526238407600091,0.0
2019-04-26,-0.0,-0.4351882160392799,-0.0,-2.427277686852155,1.0,-1.5930714675395528,0.0
2019-04-29,-0.0,-0.416457628967172,-0.0,-2.4256189333624167,1.0,-1.6110808157923437,0.0
2019-04-30,-0.0,-0.42190812720848053,-0.0,-2.4208752378363685,1.0,-1.5934764881761347,0.0
2019-05-01,-0.0,-0.40658866663072196,-0.0,-2.426591901655254,1.0,-1.5584730684207688,0.0
2019-05-02,-0.0,-0.41136656639449937,-0.0,-2.3875698324022347,1.0,-1.5728405672539751,0.0
2019-05-03,-0.0,-0.4067741935483871,-0.0,-2.3932258064516128,1.0,-1.5763440860215054,0.0
2019-05-06,-0.0,-0.33894152237830777,-0.0,-2.4753348578895786,1.0,-1.630621801154307,0.0
2019-05-07,-0.0,-0.36644005969159343,-0.0,-2.506991654230918,1.0,-1.653512408113635,0.0
2019-05-08,-0.0,-0.35972677595628416,-0.0,-2.446830601092896,1.0,-1.6579234972677597,0.0
2019-05-09,-0.0,-0.3570803239220836,-0.0,-2.4621361348216237,1.0,-1.652495075508864,0.0
2019-05-10,-0.0,-0.35544608648056925,-0.0,-2.47591680350301,1.0,-1.6420908593322385,0.0
2019-05-13,-0.0,-0.3533058984910837,-0.0,-2.477695473251029,1.0,-1.6559670781893006,0.0
2019-05-14,-0.0,-0.20162374321200066,-0.0,-2.5215334157750418,1.0,-1.6534759933329752,0.0
2019-05-15,-0.0,-0.2051924018940837,-0.0,-2.594404833179121,1.0,-1.6431720459369727,0.0
2019-05-16,-0.0,-0.21537532923617206,-0.0,-2.606946883230904,1.0,-1.664947322212467,0.0
2019-05-17,-0.0,-0.19748751988589608,-0.0,-2.587031652860826,1.0,-1.7012452685281694,0.0
2019-05-20,-0.0,-0.18252012485625102,-0.0,-2.5906029242648265,1.0,-1.7030283117025355,0.0
2019-05-21,-0.0,-0.1868733906755054,-0.0,-2.585931079822495,1.0,-1.7057470004930697,0.0
2019-05-22,-0.0,-0.16790799561883898,-0.0,-2.6058050383351588,1.0,-1.7027929901423875,0.0
2019-05-23,-0.0,-0.1739723784049348,-0.0,-2.607402150772422,1.0,-1.677438724821224,0.0
2019-05-24,-0.0,-0.11217966231353477,-0.0,-2.6458663461013057,1.0,-1.7060816348833396,0.0
2019-05-28,-0.0,-0.10274641771602258,-0.0,-2.6242401215805473,1.0,-1.7007164567954842,0.0
2019-05-29,-0.0,-0.10547360458205002,-0.0,-2.6163613767763545,1.0,-1.6815259091154695,0.0
2019-05-30,-0.0,-0.09535704588650555,-0.0,-2.6295411349443385,1.0,-1.705457507466739,0.0
2019-05-31,-0.0,-0.09976053118537064,-0.0,-2.6222923696527705,1.0,-1.7204201589202135,0.0
2019-06-03,-0.0,-0.12288853659869894,-0.0,-2.6941999672005683,1.0,-1.6494834089542447,0.0
2019-06-04,-0.0,-0.11558860517250806,-0.0,-2.71321559407294,1.0,-1.6389633112800044,0.0
2019-06-05,-0.0,-0.10589768654284784,-0.0,-2.803084609536222,1.0,-1.5217226023677637,0.0
2019-06-06,-0.0,-0.12052577263592419,-0.0,-2.767095757970778,1.0,-1.543913964477758,0.0
2019-06-07,-0.0,-0.16299798902114246,-0.0,-2.735583455622588,1.0,-1.5364421979455407,0.0
2019-06-10,-0.0,-0.16515554590368642,-0.0,-2.715619740485369,1.0,-1.5484011075519846,0.0
2019-06-11,-0.0,-0.17666303162486366,-0.0,-2.732660850599782,1.0,-1.5432388222464557,0.0
2019-06-12,-0.0,-0.19879193183043897,-0.0,-2.689677488944019,1.0,-1.5046920504799914,0.0
2019-06-13,-0.0,-0.19288770053475934,-0.0,-2.664010695187166,1.0,-1.4907486631016045,0.0
2019-06-14,-0.0,-0.17342210386151796,-0.030306258322237017,-2.669773635153129,1.0,-1.4527296937416778,0.0
2019-06-17,-0.0,-0.16377012474677471,-0.033798912464015354,-2.682268898603263,1.0,-1.4512208124533534,0.0
2019-06-18,-0.0,-0.1704781704781705,-0.03560957407111253,-2.6763153686230607,1.0,-1.4483714483714483,0.0
2019-06-19,-0.0,-0.14667940754897274,-0.06874767744332962,-2.6679407548972764,1.0,-1.4253331209852949,0.0
2019-06-20,-0.0,-0.16472519326485227,-0.05729111511172297,-2.652440961558827,1.0,-1.420470189558403,0.0
2019-06-21,-0.0,-0.18015291494106403,-0.0544759477540618,-2.6412870340872887,1.0,-1.4335775724753106,0.0
2019-06-24,-0.0,-0.15156988790309728,-0.06518620836211018,-2.620304946076608,1.0,-1.4755883759230728,0.0
2019-06-25,-0.0,-0.1583351097846941,-0.062193562140268596,-2.6264655723726285,1.0,-1.482359837987636,0.0
2019-06-26,-0.0,-0.1525243389902644,-0.036441985423205835,-2.5780709687716126,1.0,-1.5529605788157685,0.0
2019-06-27,-0.0,-0.13157199471598413,-0.07339498018494055,-2.547635402906209,1.0,-1.531466314398943,0.0
2019-06-28,-0.0,-0.11479040337463749,-0.07550751384128657,-2.553387819667809,1.0,-1.5291853414184022,0.0
2019-07-01,-0.0,-0.11708344301131876,-0.07438799684127402,-2.5506712292708604,1.0,-1.522400631745196,0.0
2019-07-02,-0.0,-0.1276707714977371,-0.05978318071781918,-2.5456794021681928,1.0,-1.5294705820439953,0.0
2019-07-03,-0.0,-0.12634238787113078,-0.06074963150136871,-2.5467993261739315,1.0,-1.5303748157506845,0.0
2019-07-05,-0.0,-0.12039324956626887,-0.05956574312601861,-2.5415067556910786,1.0,-1.535828820777036,0.0
2019-07-08,-0.0,-0.133167557272102,-0.04867467329770911,-2.557430823765938,1.0,-1.5514523041108934,0.0
2019-07-09,-0.0,-0.1201247225451855,-0.048726350280097246,-2.560511573829405,1.0,-1.5554909629003275,0.0
2019-07-10,-0.0,-0.05683122847301952,-0.033190689907107815,-2.5819329923807537,1.0,-1.5467070243189645,0.0
2019-07-11,-0.0,-0.06265971039182282,-0.03694633730834753,-2.6379897785349233,1.0,-1.586083901192504,0.0
2019-07-12,-0.0,-0.06309904153354633,-0.03572949946751864,-2.6333865814696487,1.0,-1.5926517571884984,0.0
2019-07-15,-0.0,-0.0,-0.0,-2.1575914848698097,1.0,-1.2406755805770584,0.0
2019-07-16,-0.0,-0.0,-0.0,-2.1168575675439363,1.0,-1.2549182477922534,0.0
2019-07-17,-0.0,-0.0,-0.0,-2.0960996138661114,1.0,-1.2424834049199533,0.0
2019-07-18,-0.0,-0.0,-0.0,-2.108380373425966,1.0,-1.2337820234476768,0.0
2019-07-19,-0.0,-0.0,-0.0,-2.1057054975523113,1.0,-1.2264870250833946,0.0
2019-07-22,-0.0,-0.0,-0.0,-2.0513062502681136,1.0,-1.2385569044657028,0.0
2019-07-23,-0.0,-0.0,-0.0,-2.0476761619190404,1.0,-1.235896337545513,0.0
2019-07-24,-0.0,-0.0,-0.0,-2.0512875261562113,1.0,-1.2191143186573858,0.0
2019-07-25,-0.0,-0.0,-0.0,-2.0722999488141953,1.0,-1.193183757038048,0.0
2019-07-26,-0.0,-0.0,-0.0,-2.0597547001655134,1.0,-1.1842295123710902,0.0
2019-07-29,-0.0,-0.0,-0.0,-2.0379451996781435,1.0,-1.1970101215432178,0.0
2019-07-30,-0.0,-0.0,-0.0,-2.0359489592606725,1.0,-1.2033151044978592,0.0
2019-07-31,-0.0,-0.0,-0.0,-2.0372491621059776,1.0,-1.2052097916931823,0.0
2019-08-01,-0.0,-0.0,-0.0,-2.017334960238987,1.0,-1.1902217360205327,0.0
2019-08-02,-0.0,-0.0,-0.0,-2.05467424499491,1.0,-1.1868849677638278,0.0
2019-08-05,-0.0,-0.0,-0.0,-2.05950112226316,1.0,-1.1754541989582008,0.0
2019-08-06,-0.0,-0.0,-0.0,-1.9699095210425832,1.0,-1.1805013696355942,0.0
2019-08-07,-0.0,-0.0,-0.0,-1.941652823920266,1.0,-1.2111710963455151,0.0
2019-08-08,-0.0,-0.0,-0.0,-1.9206283588259612,1.0,-1.2133112856552293,0.0
2019-08-09,-0.0,-0.0,-0.0,-2.7809871817179976,1.0,-2.0191404210892636,0.0
2019-08-12,-0.0,-0.0,-0.0,-2.8339054046192333,1.0,-1.9837686892780269,0.0
2019-08-13,-0.0,-0.0,-0.0,-2.8341956862973086,1.0,-1.9794198011743505,0.0
2019-08-14,-0.0,-0.0,-0.0,-2.798072483841182,1.0,-1.9729339796860574,0.0
2019-08-15,-0.0,-0.0,-0.0,-2.799954881281372,1.0,-1.839941345665783,0.0
2019-08-16,-0.0,-0.0,-0.0,-2.8045375218150084,1.0,-1.8251421494116984,0.0
2019-08-19,-0.0,-0.0,-0.0,-2.8828649448173858,1.0,-1.8061212879736033,0.0
2019-08-20,-0.0,-0.0,-0.0,-2.8680140002258105,1.0,-1.7772383425539122,0.0
2019-08-21,-0.0,-0.0,-0.009333708181051448,-2.859319651391622,1.0,-1.754062412145066,0.0
2019-08-22,-0.0,-0.0,-0.001970276964647602,-2.8774487727989193,1.0,-1.7498874127448774,0.0
2019-08-23,-0.0,-0.0,-0.002244668911335578,-2.859427609427609,1.0,-1.7499438832772167,0.0
2019-08-26,-0.0,-0.0,-0.0,-2.82366525540221,1.0,-1.6747676912080058,0.0
2019-08-27,-0.0,-0.0,-0.0,-2.8117957456164455,1.0,-1.6847688671467047,0.0
2019-08-28,-0.0,-0.0,-0.0,-2.7920824472435797,1.0,-1.6607230492393261,0.0
2019-08-29,-0.0,-0.0,-0.0,-2.7942040017398866,1.0,-1.6429425837320575,0.0
2019-08-30,-0.0,-0.0,-0.0,-2.7670637475853184,1.0,-1.5988946125778065,0.0
2019-09-03,-0.0,-0.0,-0.011168338303063161,-2.7746272702629438,1.0,-1.6357278395229058,0.0
2019-09-04,-0.0,-0.0,-0.012165978709537256,-2.779817510319357,1.0,-1.6392570063002387,0.0
2019-09-05,-0.0,-0.0,-0.010450117019539542,-2.8250149676155223,1.0,-1.6073041963751158,0.0
2019-09-06,-0.0,-0.0,-0.019579288025889968,-2.809385113268608,1.0,-1.5647788565264291,0.0
2019-09-09,-0.0,-0.0,-0.018158305943208147,-2.803599331860553,1.0,-1.5664637103292203,0.0
2019-09-10,-0.0,-0.0,-0.06952591077866867,-2.7993865360813643,1.0,-1.5123499973093688,0.0
2019-09-11,-0.0,-0.0,-0.06685686601711795,-2.7968455617161005,1.0,-1.5192442267319803,0.0
2019-09-12,-0.0,-0.0,-0.06948997689041758,-2.789864029666254,1.0,-1.5149674853549737,0.0
2019-09-13,-0.0,-0.0,-0.0653552617435236,-2.7902289584005158,1.0,-1.5189723745028485,0.0
2019-09-16,-0.0,-0.0,-0.0727019647732748,-2.7682959473205204,1.0,-1.5126077413137748,0.0
2019-09-17,-0.0,-0.0,-0.07326519634211942,-2.792845615922539,1.0,-1.5131253362022592,0.0
2019-09-18,-0.0,-0.0,-0.06156585550099822,-2.8040252522527385,1.0,-1.5301893918955378,0.0
