Date,IWF,IWM,MTUM,SPY,TGNA,VLUE,VXX
2018-12-07,-0.004826148952506307,-1.0259588314869659,-0.0,-0.7820555007129539,1.0,-0.8433695294504772,0.0
2018-12-10,-0.0,-1.0245774061606399,-0.0,-0.7719260144061968,1.0,-0.8231440257718897,0.0
2018-12-11,-0.0,-1.024106851992616,-0.0,-0.775219893582365,1.0,-0.8203207007637455,0.0
2018-12-12,-0.0,-1.0270741090222835,-0.0,-0.7824272337954562,1.0,-0.8197357915366189,0.0
2018-12-13,-0.0,-1.0236757187919219,-0.0,-0.7841992676117617,1.0,-0.8178093615169864,0.0
2018-12-14,-0.0,-1.0335282792691345,-0.0,-0.7801954302735298,1.0,-0.8188455810236479,0.0
2018-12-17,-0.0,-1.0295650285879714,-0.0,-0.7642758920170805,1.0,-0.8248896287182458,0.0
2018-12-18,-0.0,-1.0154172356788616,-0.0,-0.754150794221232,1.0,-0.8241572629914469,0.0
2018-12-19,-0.0,-1.0165833303356235,-0.0,-0.755818554624267,1.0,-0.8248498147415374,0.0
2018-12-20,-0.0,-1.004653993484409,-0.0,-0.756631940715283,1.0,-0.8187090538073246,0.0
2018-12-21,-0.0,-1.0087394353533536,-0.0,-0.7596835101600431,1.0,-0.8280525085416292,0.0
2018-12-24,-0.0,-0.9940263270854202,-0.0,-0.7494992130490772,1.0,-0.8335241093146374,0.0
2018-12-26,-0.0,-1.0004255319148936,-0.0,-0.7257801418439717,1.0,-0.8198936170212767,0.0
2018-12-27,-0.0,-0.956422018348624,-0.0,-0.6483979186635629,1.0,-0.8184307818704641,0.0
2018-12-28,-0.0,-0.9666277953079985,-0.0,-0.647859788722733,1.0,-0.8153381808204143,0.0
2018-12-31,-0.0,-0.9677220183171542,-0.0,-0.647583439097177,1.0,-0.81487325489658,0.0
2019-01-02,-0.0,-0.9669248697559638,-0.0,-0.6456333973128598,1.0,-0.8149163696188647,0.0
2019-01-03,-0.0,-0.9667889090722145,-0.0,-0.6457826370086027,1.0,-0.8147856188093362,0.0
2019-01-04,-0.0,-0.9704158145875936,-0.0,-0.6204498977505113,1.0,-0.8174846625766872,0.0
2019-01-07,-0.0,-0.9386626445449976,-0.0,-0.6153175800234624,1.0,-0.7977878330819508,0.0
2019-01-08,-0.0,-0.9201178479359872,-0.0,-0.6316917205129063,1.0,-0.7961431584586026,0.0
2019-01-09,-0.0,-0.9315874403281114,-0.0,-0.6359510522423183,1.0,-0.7942916694681638,0.0
2019-01-10,-0.0,-0.9290417954575997,-0.0,-0.637783900013439,1.0,-0.7929377771804864,0.0
2019-01-11,-0.0,-0.9257277469291603,-0.0,-0.6406528689214201,1.0,-0.7989231028100285,0.0
2019-01-14,-0.0,-0.9267364735194101,-0.0,-0.6460725228106798,1.0,-0.7940810073734891,0.0
2019-01-15,-0.0,-0.9193445055130324,-0.0,-0.6466938665407829,1.0,-0.805846848973261,0.0
2019-01-16,-0.0,-0.8932787921114769,-0.0,-0.6338754198676377,1.0,-0.7985633043998802,0.0
2019-01-17,-0.0,-0.895058448459086,-0.0,-0.6312101487778958,1.0,-0.7946665781083954,0.0
2019-01-18,-0.0,-0.8873295910184443,-0.0,-0.6385658914728682,1.0,-0.8154570970328789,0.0
2019-01-22,-0.0,-0.9495544940203949,-0.0,-0.5875597113527797,1.0,-0.8507978453094828,0.0
2019-01-23,-0.0,-0.9442167654530058,-0.0,-0.5867231160033869,1.0,-0.8560203217612193,0.0
2019-01-24,-0.0,-0.9437970052171557,-0.0,-0.5875736838539197,1.0,-0.8563927095331663,0.0
2019-01-25,-0.0,-0.9362772113529898,-0.0,-0.5868352163130338,1.0,-0.9213626343345274,0.0
2019-01-28,-0.0,-0.9218297226438525,-0.0,-0.6094245894853042,1.0,-0.9184145163515938,0.0
2019-01-29,-0.0,-0.9162951442889233,-0.0,-0.6080525315362019,1.0,-0.9316744427164334,0.0
2019-01-30,-0.0,-0.9146421536441235,-0.0,-0.6073884645955006,1.0,-0.9337526350347306,0.0
2019-01-31,-0.0,-0.9321273264915638,-0.0,-0.5420073056183684,1.0,-1.0047312576100191,0.0
2019-02-01,-0.0,-0.9297568103538252,-0.0,-0.5534912848345684,1.0,-0.9958598615315032,0.0
2019-02-04,-0.0,-0.9453366058906031,-0.0,-0.5827138849929874,1.0,-0.9782608695652174,0.0
2019-02-05,-0.0,-0.9346563068738627,-0.0,-0.5659036819263615,1.0,-0.9993700125997481,0.0
2019-02-06,-0.0,-0.9257178965105666,-0.0,-0.5836200238713755,1.0,-1.0011233588429402,0.0
2019-02-07,-0.0,-0.9105984643971533,-0.0,-0.57206464958104,1.0,-1.0232443992567402,0.0
2019-02-08,-0.0,-0.9063873167645095,-0.0,-0.5816430555067318,1.0,-1.027278799170387,0.0
2019-02-11,-0.0,-0.9021252599302155,-0.0,-0.5946850879357135,1.0,-1.027667148345258,0.0
2019-02-12,-0.0,-0.9072786931517481,-0.0,-0.5966552587940585,1.0,-1.024274071199238,0.0
2019-02-13,-0.0,-0.8934994052200685,-0.0,-0.5920859282065635,1.0,-1.0131551326009376,0.0
2019-02-14,-0.0,-0.8520817987302255,-0.0,-0.6234522431512856,1.0,-1.0321302044968255,0.0
2019-02-15,-0.0,-0.8354536558087516,-0.0,-0.625471830001398,1.0,-1.0341465119530266,0.0
2019-02-19,-0.0,-0.8074782608695653,-0.0,-0.6447304347826087,1.0,-1.0260869565217392,0.0
2019-02-20,-0.0,-0.8322112715158244,-0.0,-0.6267004441976679,1.0,-1.0113478622987229,0.0
2019-02-21,-0.0,-0.8574250563160631,-0.0,-0.6170507710968637,1.0,-0.9911280540634207,0.0
2019-02-22,-0.0,-0.8631407704821571,-0.0,-0.6110207331002734,1.0,-0.9871240178602333,0.0
2019-02-25,-0.0,-0.8572619585229443,-0.0,-0.6230590196963907,1.0,-0.9934692743252163,0.0
2019-02-26,-0.0,-0.8579517821163065,-0.0,-0.6256513582991733,1.0,-0.9903077885083026,0.0
2019-02-27,-0.0,-0.8475425232181988,-0.0,-0.6385613412640438,1.0,-0.9922432084594246,0.0
2019-02-28,-0.0,-0.8547645583728058,-0.0,-0.646733073279465,1.0,-0.9813666759543049,0.0
2019-03-01,-0.0,-0.8597891036906855,-0.0,-0.6923022847100176,1.0,-0.9628822495606328,0.0
2019-03-04,-0.0,-0.9660250019173248,-0.0,-0.8575427563463455,1.0,-1.0110821382007822,0.0
2019-03-05,-0.0,-0.9663098721700294,-0.0,-0.8648544586477744,1.0,-1.0191359926074233,0.0
2019-03-06,-0.0,-0.949742021784827,-0.0,-0.8644372253009746,1.0,-1.0076820179629276,0.0
2019-03-07,-0.0,-0.9188281965212084,-0.0,-0.9060497406164174,1.0,-0.9895865120537076,0.0
2019-03-08,-0.0,-0.9111051171393342,-0.0,-0.9415459309494453,1.0,-1.0006165228113442,0.0
2019-03-11,-0.0,-0.9063218166945818,-0.0,-0.9481166984769991,1.0,-1.0407042418104622,0.0
2019-03-12,-0.0,-0.8553434363314308,-0.0,-0.9723676441645346,1.0,-1.1085219444991143,0.0
2019-03-13,-0.0,-0.8699576422152726,-0.0,-0.9869363841494795,1.0,-1.1017378567752663,0.0
2019-03-14,-0.0,-0.8803398443703351,-0.0,-0.985111958075274,1.0,-1.1046927108146736,0.0
2019-03-15,-0.0,-0.8716865308725636,-0.0,-0.9863674413042612,1.0,-1.128034440148284,0.0
2019-03-18,-0.0,-0.8866605039990354,-0.0,-0.9983521562638158,1.0,-1.1341184036011414,0.0
2019-03-19,-0.0,-0.8901475449488028,-0.0,-0.9906071111827783,1.0,-1.1505684108683383,0.0
2019-03-20,-0.0,-0.903190674034932,-0.0,-0.9766850873300795,1.0,-1.153846153846154,0.0
2019-03-21,-0.0,-0.9045522478490932,-0.0,-0.9730177323585247,1.0,-1.1616916427677022,0.0
2019-03-22,-0.0,-0.8967059780398535,-0.0,-1.0204961366409109,1.0,-1.1494916632777552,0.0
2019-03-25,-0.0,-0.8042979596764458,-0.0,-1.065153527304922,1.0,-1.1548553261700674,0.0
2019-03-26,-0.0,-0.8400096234812944,-0.0,-1.0227755723966478,1.0,-1.146998676771322,0.0
2019-03-27,-0.0,-0.8281957750430913,-0.0,-1.0345131679159818,1.0,-1.145789072834409,0.0
2019-03-28,-0.0,-0.8257955776716561,-0.0,-1.0324651872065493,1.0,-1.1547413620129219,0.0
2019-03-29,-0.0,-0.8224576611285015,-0.0,-1.0321053054017177,1.0,-1.158600208684485,0.0
2019-04-01,-0.0,-0.8328784716647938,-0.0,-1.0344357039653236,1.0,-1.1461711350136459,0.0
2019-04-02,-0.0,-0.854923939151321,-0.0,-1.0638911128903124,1.0,-1.084427542033627,0.0
2019-04-03,-0.0,-0.8550840672538031,-0.0,-1.067013610888711,1.0,-1.0811449159327462,0.0
2019-04-04,-0.0,-0.8471540824059671,-0.0,-1.0501376091899008,1.0,-1.0914203661601052,0.0
2019-04-05,-0.0,-0.8571767403249398,-0.0,-1.0275131438510496,1.0,-1.0683084950784678,0.0
2019-04-08,-0.0,-0.8579109670277536,-0.0,-1.0275164070530562,1.0,-1.0680793864157507,0.0
2019-04-09,-0.0,-0.8379524999008763,-0.0,-1.0703778597200746,1.0,-1.0566194837635305,0.0
2019-04-10,-0.0,-0.8438999449382523,-0.0,-1.0757492330685126,1.0,-1.0133328089357352,0.0
2019-04-11,-0.0,-0.8579891003870153,-0.0,-1.095213648211042,1.0,-0.9959718821578074,0.0
2019-04-12,-0.0,-0.8488865954828723,-0.0,-1.107768030802207,1.0,-1.0127416345810343,0.0
2019-04-15,-0.0,-0.8522831140960935,-0.0,-1.1007431546318005,1.0,-1.0210626713825854,0.0
2019-04-16,-0.0,-0.8535401750198885,-0.0,-1.107478122513922,1.0,-1.0167064439140812,0.0
2019-04-17,-0.0,-0.8540116949759338,-0.0,-1.1055730140419269,1.0,-1.0182982616651417,0.0
2019-04-18,-0.0,-0.8463365396033724,-0.0,-1.1052527411629656,1.0,-1.0067687923049518,0.0
2019-04-22,-0.0,-0.8534513555352679,-0.0,-1.10780772436788,1.0,-1.0080974873972928,0.0
2019-04-23,-0.0,-0.8523709041684915,-0.0,-1.1014452362941434,1.0,-1.0275908747063742,0.0
2019-04-24,-0.0,-0.8254037886340977,-0.0,-1.1068793619142574,1.0,-1.0557527417746762,0.0
2019-04-25,-0.0,-0.8288270298334598,-0.0,-1.1184552098725988,1.0,-1.04648747953193,0.0
2019-04-26,-0.0,-0.8145645045189155,-0.0,-1.1398064464528512,1.0,-1.0446692793729506,0.0
2019-04-29,-0.0,-0.8090287496501261,-0.0,-1.1389099924027353,1.0,-1.0506217761605823,0.0
2019-04-30,-0.0,-0.8043356531477481,-0.0,-1.14414846812255,1.0,-1.0511959043276538,0.0
2019-05-01,-0.0,-0.7949261734224321,-0.0,-1.158737145372334,1.0,-1.0477771997919252,0.0
2019-05-02,-0.0,-0.7938,-0.0,-1.1484,1.0,-1.0578,0.0
2019-05-03,-0.0,-0.7760112698732139,-0.0,-1.1741597907023544,1.0,-1.074743409136647,0.0
2019-05-06,-0.0,-0.7259211636597419,-0.0,-1.18760798810624,1.0,-1.1046329408928355,0.0
2019-05-07,-0.0,-0.7480508988083217,-0.0,-1.1846495657442941,1.0,-1.1068874974752574,0.0
2019-05-08,-0.0,-0.7515565374573207,-0.0,-1.1660976099618396,1.0,-1.0991765414741916,0.0
2019-05-09,-0.0,-0.7517585931254996,-0.0,-1.1710631494804158,1.0,-1.073980815347722,0.0
2019-05-10,-0.0,-0.7563549933529388,-0.0,-1.1995326914555051,1.0,-1.0726342504934938,0.0
2019-05-13,-0.0,-0.7556692310790671,-0.0,-1.1958351794417368,1.0,-1.076368469811093,0.0
2019-05-14,-0.0,-0.7227356010515414,-0.0,-1.1954114554289812,1.0,-1.0649645503066996,0.0
2019-05-15,-0.0,-0.7364350356815372,-0.0,-1.2028864170952438,1.0,-1.047402623290675,0.0
2019-05-16,-0.0,-0.7384216819449979,-0.0,-1.1981267437225986,1.0,-1.0491032283778399,0.0
2019-05-17,-0.0,-0.7185152803719747,-0.0,-1.1838413543695105,1.0,-1.071732305368994,0.0
2019-05-20,-0.0,-0.7086626683083767,-0.0,-1.188545100687135,1.0,-1.074711045795766,0.0
2019-05-21,-0.0,-0.7132315016861734,-0.0,-1.1810355088276137,1.0,-1.0731997619519937,0.0
2019-05-22,-0.0,-0.7031386224934612,-0.0,-1.1921217405088371,1.0,-1.0676468257113418,0.0
2019-05-23,-0.0,-0.7119006171862636,-0.0,-1.1914859946194019,1.0,-1.052935591074537,0.0
2019-05-24,-0.0,-0.6752062527138515,-0.0,-1.2018316030474085,1.0,-1.070382505032961,0.0
2019-05-28,-0.0,-0.6620282193804174,-0.0,-1.1832704940335057,1.0,-1.0417071559062465,0.0
2019-05-29,-0.0,-0.6903973509933774,-0.0,-1.1683736331433852,1.0,-0.9915678422916987,0.0
2019-05-30,-0.0,-0.6901706117430063,-0.0,-1.1629265293575162,1.0,-0.9895481094374423,0.0
2019-05-31,-0.0,-0.6897863510605594,-0.0,-1.1633492161082077,1.0,-0.9894712573009529,0.0
2019-06-03,-0.0,-0.6961492868341553,-0.0,-1.1696684639210737,1.0,-0.9581277962601812,0.0
2019-06-04,-0.0,-0.6911950407530708,-0.0,-1.1959591321317873,1.0,-0.9394252477710174,0.0
2019-06-05,-0.0,-0.6911095952705776,-0.0,-1.2000530544186752,1.0,-0.8984765802637562,0.0
2019-06-06,-0.0,-0.6619923715503702,-0.0,-1.1767631441178672,1.0,-0.9006805773689328,0.0
2019-06-07,-0.0,-0.6672628389969705,-0.0,-1.1161806037157354,1.0,-0.8665912326167099,0.0
2019-06-10,-0.0,-0.6706564974637813,-0.0,-1.1006459146808742,1.0,-0.8778965806663505,0.0
2019-06-11,-0.0,-0.6785466242643565,-0.0,-1.1134261797711738,1.0,-0.8633987644844099,0.0
2019-06-12,-0.0,-0.6843976831145978,-0.0,-1.1242026541535302,1.0,-0.8573942371141579,0.0
2019-06-13,-0.0,-0.6770936230929645,-0.0,-1.1195624336882157,1.0,-0.8619251454286027,0.0
2019-06-14,-0.0,-0.6684333650120623,-0.0,-1.1446012135390013,1.0,-0.8422033774398714,0.0
2019-06-17,-0.0,-0.6760125749378564,-0.0,-1.1421625968708875,1.0,-0.8373300190086269,0.0
2019-06-18,-0.0,-0.700278469881284,-0.0,-1.1390883775465337,1.0,-0.8247471786604134,0.0
2019-06-19,-0.0,-0.6961752230510458,-0.0,-1.1481643995904636,1.0,-0.8122348983472283,0.0
2019-06-20,-0.0,-0.6916414977620902,-0.0,-1.1416615115898259,1.0,-0.8055747607437866,0.0
2019-06-21,-0.0,-0.7033155626962682,-0.0,-1.1253195063170964,1.0,-0.8228656978017965,0.0
2019-06-24,-0.0,-0.6988123515439431,-0.0,-1.1264023387538826,1.0,-0.8290882514160424,0.0
2019-06-25,-0.0,-0.6843432497624443,-0.0,-1.1370513851326658,1.0,-0.8333455156786785,0.0
2019-06-26,-0.0,-0.6711304663400471,-0.0,-1.08056614044638,1.0,-0.877408818726184,0.0
2019-06-27,-0.0,-0.6570050061670173,-0.0,-1.0842342015526372,1.0,-0.8864543277951098,0.0
2019-06-28,-0.0,-0.6250680407881845,-0.0,-1.1136553325833727,1.0,-0.8900823747142288,0.0
2019-07-01,-0.0,-0.6065683883055821,-0.0,-1.0647647329161807,1.0,-0.8638950754763672,0.0
2019-07-02,-0.0,-0.6149917221459016,-0.0,-1.0519919687202792,1.0,-0.8555074148437776,0.0
2019-07-03,-0.0,-0.6090236164962989,-0.0,-1.0618611209023616,1.0,-0.8539654564681002,0.0
2019-07-05,-0.0,-0.6263263651425953,-0.0,-1.0528430923255896,1.0,-0.8460887651143936,0.0
2019-07-08,-0.0,-0.6218591191417279,-0.0,-1.0605942970073405,1.0,-0.8466261998870694,0.0
2019-07-09,-0.0,-0.6192408099908276,-0.0,-1.060467085303041,1.0,-0.8481619981655261,0.0
2019-07-10,-0.0,-0.6107600522469728,-0.0,-1.0662265682917358,1.0,-0.8532142478907049,0.0
2019-07-11,-0.0,-0.614933033360284,-0.0,-1.047210602172461,1.0,-0.8531655359088832,0.0
2019-07-12,-0.0,-0.6299364622459367,-0.0,-1.027977674026749,1.0,-0.8524941201249693,0.0
2019-07-15,-0.0,-0.626179038535713,-0.0,-1.031207265331884,1.0,-0.8490480030856622,0.0
2019-07-16,-0.0,-0.639876892945826,-0.0,-1.043157416150806,1.0,-0.8143251844857132,0.0
2019-07-17,-0.0,-0.6509668170215741,-0.0,-1.0374838281058776,1.0,-0.8081751110178677,0.0
2019-07-18,-0.0,-0.6505024333881868,-0.0,-1.0345226007492736,1.0,-0.8162879450999615,0.0
2019-07-19,-0.0,-0.6564530780518483,-0.0,-1.0237928865907346,1.0,-0.813569981133394,0.0
2019-07-22,-0.0,-0.6701601671309192,-0.0,-1.0129526462395544,1.0,-0.7987813370473538,0.0
2019-07-23,-0.0,-0.6707304329652722,-0.0,-1.0073496116200495,1.0,-0.8051133790797311,0.0
2019-07-24,-0.0,-0.6759017250392055,-0.0,-1.0195852936051577,1.0,-0.7894058198292386,0.0
2019-07-25,-0.0,-0.677284449710741,-0.0,-1.0164145814455985,1.0,-0.7913501080365234,0.0
2019-07-26,-0.0,-0.6684432368411886,-0.0,-1.0214581809314802,1.0,-0.7935695126624169,0.0
2019-07-29,-0.0,-0.6654736256862882,-0.0,-1.0128570435749533,1.0,-0.7965459726179721,0.0
2019-07-30,-0.0,-0.6640516523188004,-0.0,-1.0107261871702304,1.0,-0.7964454318244932,0.0
2019-07-31,-0.0,-0.6914523974982627,-0.0,-0.9998262682418346,1.0,-0.7833912439193884,0.0
2019-08-01,-0.0,-0.7011430358197548,-0.0,-0.9947191050272731,1.0,-0.7784108675259702,0.0
2019-08-02,-0.0,-0.692636332059743,-0.0,-1.0059395623480374,1.0,-0.7748176450156304,0.0
2019-08-05,-0.0,-0.6888734835355287,-0.0,-0.9961178509532064,1.0,-0.7812131715771231,0.0
2019-08-06,-0.0,-0.6869347766511373,-0.0,-0.9511510002740478,1.0,-0.7875102767881611,0.0
2019-08-07,-0.0,-0.6740478299379982,-0.0,-0.9327519247802684,1.0,-0.7998909858963003,0.0
2019-08-08,-0.0,-0.6609579600275672,-0.0,-0.9506891798759477,1.0,-0.8342522398345968,0.0
2019-08-09,-0.0,-0.6523871587323364,-0.0,-0.937165591987927,1.0,-0.8403073123885307,0.0
2019-08-12,-0.0,-0.6530647323730621,-0.0,-0.9309704699370897,1.0,-0.8536903984323971,0.0
2019-08-13,-0.0,-0.6417510729613733,-0.0,-0.9321201716738197,1.0,-0.8596051502145924,0.0
2019-08-14,-0.0,-0.6487290889808764,-0.0,-0.916937497861859,1.0,-0.8553590366391843,0.0
2019-08-15,-0.0,-0.657661632445274,-0.0,-0.9076870863736637,1.0,-0.8285423383675548,0.0
2019-08-16,-0.0,-0.6522448424701764,-0.0,-0.9214899908235054,1.0,-0.8249668626584645,0.0
2019-08-19,-0.0,-0.6817894515064261,-0.0,-0.957054568438795,1.0,-0.872638527986516,0.0
2019-08-20,-0.0,-0.6731225436391318,-0.0,-0.974542364479694,1.0,-0.8930000354070035,0.0
2019-08-21,-0.0,-0.6759932256015807,-0.0,-0.9762543222073248,1.0,-0.8760849622468421,0.0
2019-08-22,-0.0,-0.6793377199256186,-0.0,-1.032684880560721,1.0,-0.8640037190673723,0.0
2019-08-23,-0.0,-0.6811925785578952,-0.0,-1.032316876988525,1.0,-0.8613663175204662,0.0
2019-08-26,-0.0,-0.671904306897406,-0.0,-1.023640159960364,1.0,-0.8434370244541175,0.0
2019-08-27,-0.0,-0.6668669800982715,-0.0,-1.0174626179787196,1.0,-0.8506133125950017,0.0
2019-08-28,-0.0,-0.6673022598870056,-0.0,-1.018361581920904,1.0,-0.845409604519774,0.0
2019-08-29,-0.0,-0.6711938355441399,-0.0,-1.0206185567010309,1.0,-0.8267126420604483,0.0
2019-08-30,-0.0,-0.6606654032427879,-0.0,-1.0312346458903627,1.0,-0.8176107250649259,0.0
2019-09-03,-0.0,-0.6650517816394593,-0.0,-1.0304370721432332,1.0,-0.8151307705810076,0.0
2019-09-04,-0.0,-0.6534302366406853,-0.0,-1.034793904922407,1.0,-0.8227652552489291,0.0
2019-09-05,-0.0,-0.6536246136555213,-0.0,-1.035824669851082,1.0,-0.8227732509131779,0.0
2019-09-06,-0.0,-0.6606239760666714,-0.0,-1.0377163615642142,1.0,-0.8632025073010899,0.0
2019-09-09,-0.0,-0.6542511561721807,-0.0,-1.036321593738883,1.0,-0.8668801138384916,0.0
2019-09-10,-0.0,-0.6484313864978303,-0.0,-1.0642740271750728,1.0,-0.8442768727324464,0.0
2019-09-11,-0.0,-0.6248620947364675,-0.014733620413537846,-1.0936332253816863,1.0,-0.8256165699846969,0.0
2019-09-12,-0.0,-0.5999928856004553,-0.02347751849743882,-1.1013801935116676,1.0,-0.8323491747296529,0.0
2019-09-13,-0.0,-0.5992810620350927,-0.01548207993735986,-1.1021105456098517,1.0,-0.8422251485923764,0.0
2019-09-16,-0.0,-0.6014451484302697,-0.011959849078094966,-1.1032248878764148,1.0,-0.842849006905389,0.0
2019-09-17,-0.0,-0.5694637448779618,-0.018350258328879387,-1.112702654551933,1.0,-0.8626402993051844,0.0
2019-09-18,-0.0,-0.5873781206471659,-0.002142933676202721,-1.1132540447873136,1.0,-0.8687810278938533,0.0
2019-09-19,-0.0,-0.5955140588109036,-0.0012162838949703084,-1.1033841310724761,1.0,-0.8772268727194676,0.0
