Date,ITT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.23321363881915533,-0.6964631859925641,-0.0,-0.5814293431631128,-0.6666242969271345,0.0
2018-10-24,1.0,-0.2321695681232297,-0.7008370198275039,-0.0,-0.5824766875656407,-0.6671016199357118,0.0
2018-10-25,1.0,-0.21899163890111273,-0.6853900798390646,-0.0,-0.5819136229332998,-0.657006349405922,0.0
2018-10-26,1.0,-0.2166703238143005,-0.6818595028369016,-0.0,-0.5818626375348736,-0.654336854644055,0.0
2018-10-29,1.0,-0.18578737562384257,-0.7060171380143758,-0.0,-0.5740920932860417,-0.6729338648419599,0.0
2018-10-30,1.0,-0.16559227697242224,-0.7090657526492877,-0.0,-0.5776547907298513,-0.6922738278670482,0.0
2018-10-31,1.0,-0.1704509914305373,-0.6910927628698317,-0.0,-0.5771251641959091,-0.688872208669544,0.0
2018-11-01,1.0,-0.16697402556809304,-0.6934329384552871,-0.0,-0.5766573938048948,-0.6886193854905761,0.0
2018-11-02,1.0,-0.1657298960655635,-0.7058435645429711,-0.0,-0.5760982196125224,-0.6923729079662135,0.0
2018-11-05,1.0,-0.15117197787727155,-0.830260732156966,-0.0,-0.6344153278904399,-0.6761917303134054,0.0
2018-11-06,1.0,-0.1648322591307222,-0.8451826144438936,-0.0,-0.629714096843497,-0.6655098330854404,0.0
2018-11-07,1.0,-0.16456867215118776,-0.845045759407936,-0.0,-0.6291010010902963,-0.6652459774672085,0.0
2018-11-08,1.0,-0.1382071137944612,-0.8485037406483791,-0.0,-0.6217023231395197,-0.6728901430633942,0.0
2018-11-09,1.0,-0.13762100082034454,-0.8484331419196062,-0.0,-0.6226415094339622,-0.6726497128794093,0.0
2018-11-12,1.0,-0.13704006541291905,-0.8324448078495503,-0.0,-0.6304824202780048,-0.6706459525756336,0.0
2018-11-13,1.0,-0.12056852923957587,-0.8317179470500228,-0.0,-0.6310089117283548,-0.6691602159630521,0.0
2018-11-14,1.0,-0.1222464451892103,-0.8309959977873947,-0.0,-0.6316988253668695,-0.6688901181140794,0.0
2018-11-15,1.0,-0.12125052809463457,-0.8319521627506419,-0.0,-0.6340060446524326,-0.6626044002469857,0.0
2018-11-16,1.0,-0.11962374310736296,-0.8263379824845928,-0.0,-0.632760298410639,-0.6649043139798897,0.0
2018-11-19,1.0,-0.11997664688138564,-0.8261814407576791,-0.0,-0.632545165580098,-0.6647854432227305,0.0
2018-11-20,1.0,-0.09259378833860657,-0.8217537289339445,-0.0,-0.6355653128430296,-0.6786014076322076,0.0
2018-11-21,1.0,-0.09339795230606285,-0.8185961421189459,-0.0,-0.6334371088358957,-0.6641525178932502,0.0
2018-11-23,1.0,-0.09389535816251243,-0.8153851089083503,-0.0,-0.6343630706059731,-0.664228659416803,0.0
2018-11-26,1.0,-0.09375801898896588,-0.8157557095201438,-0.0,-0.6341095714652297,-0.663972286374134,0.0
2018-11-27,1.0,-0.08588408204997125,-0.818838264425842,-0.0,-0.6302958655505144,-0.6600741261422456,0.0
2018-11-28,1.0,-0.08555175609600203,-0.8223770413217858,-0.0,-0.6287430890671438,-0.6591671726694576,0.0
2018-11-29,1.0,-0.06398149321840538,-0.8135378374952466,-0.0,-0.6274876410191406,-0.6639307897071872,0.0
2018-11-30,1.0,-0.06307677671011322,-0.8142263660292391,-0.0,-0.6275647734119811,-0.6664129641962389,0.0
2018-12-03,1.0,-0.06388042650418888,-0.8144516374714393,-0.0,-0.6280781924346281,-0.666984006092917,0.0
2018-12-04,1.0,-0.05919802356518433,-0.8162929177752439,-0.0,-0.6259026985936906,-0.6659698466996072,0.0
2018-12-06,1.0,-0.05098555357086898,-0.8002569646830247,-0.0,-0.624612202688728,-0.657860925699602,0.0
2018-12-07,1.0,-0.04852360353582847,-0.8010783023007961,-0.0,-0.6252899504733245,-0.6597078553068773,0.0
2018-12-10,1.0,-0.032010960951609886,-0.8042909634427353,-0.0,-0.6257706919100704,-0.6518340910506322,0.0
2018-12-11,1.0,-0.028224299065420563,-0.805981308411215,-0.0,-0.624828660436137,-0.6562305295950156,0.0
2018-12-12,1.0,-0.028039130163873136,-0.8060315284441398,-0.0,-0.6246495108729516,-0.65670758302698,0.0
2018-12-13,1.0,-0.028272512143479884,-0.8042097396936106,-0.0,-0.6255448997384481,-0.6556856395566073,0.0
2018-12-14,1.0,-0.030565239043824702,-0.7987425298804781,-0.0,-0.627925796812749,-0.6552851095617529,0.0
2018-12-17,1.0,-0.0179663015483911,-0.7991435752629782,-0.0,-0.619015111552425,-0.6668631892512489,0.0
2018-12-18,1.0,-0.006265625482267972,-0.7911972591746659,-0.0,-0.6177042501311769,-0.6713170159572827,0.0
2018-12-19,1.0,-0.011424689680726241,-0.7900944852714136,-0.0,-0.6156363860927562,-0.6705984067189527,0.0
2018-12-20,1.0,-0.012115046703042634,-0.7864607416998058,-0.0,-0.6155245229507691,-0.6686396004809027,0.0
2018-12-21,1.0,-0.0070346819033576015,-0.7905262187816792,-0.0,-0.6221546401253341,-0.6521979541056124,0.0
2018-12-24,1.0,-0.0,-0.7753873422363475,-0.0,-0.616172111358983,-0.6643950738013018,0.0
2018-12-26,1.0,-0.0,-0.7773414908836331,-0.0,-0.6072504794082733,-0.6592700818798892,0.0
2018-12-27,1.0,-0.0,-0.7512405288961521,-0.0,-0.561075620264448,-0.6589808349428019,0.0
2018-12-28,1.0,-0.0,-0.7538603159520132,-0.0,-0.5593003919705428,-0.6563427960565388,0.0
2018-12-31,1.0,-0.0,-0.7510919625612836,-0.0,-0.561580745803001,-0.6586242757391175,0.0
2019-01-02,1.0,-0.0,-0.7525889775026783,-0.0,-0.5641887870491609,-0.6590584454231639,0.0
2019-01-03,1.0,-0.0,-0.7523877532803713,-0.0,-0.5653842720699812,-0.6576214704394656,0.0
2019-01-04,1.0,-0.0,-0.752622663377812,-0.0,-0.5617700377425778,-0.657463817646884,0.0
2019-01-07,1.0,-0.0,-0.7354357528776134,-0.0,-0.5557023725628377,-0.6452313836034766,0.0
2019-01-08,1.0,-0.0,-0.7227792436235708,-0.0,-0.5655526238639694,-0.6433597185576078,0.0
2019-01-09,1.0,-0.0,-0.7221961657970335,-0.0,-0.5655156240839538,-0.6436360438529636,0.0
2019-01-10,1.0,-0.0,-0.7213398194818896,-0.0,-0.5660239127886532,-0.6431250732622201,0.0
2019-01-11,1.0,-0.0,-0.716913058782119,-0.0,-0.5680218233016543,-0.6483045875865305,0.0
2019-01-14,1.0,-0.0,-0.7183557302975178,-0.0,-0.5720028167361071,-0.6437415644621794,0.0
2019-01-15,1.0,-0.0,-0.7136060614959914,-0.0,-0.5712020204986639,-0.6519338639100174,0.0
2019-01-16,1.0,-0.0,-0.7115903755868545,-0.0,-0.5653462441314554,-0.6573356807511738,0.0
2019-01-17,1.0,-0.0,-0.7113178203585786,-0.0,-0.5653921770004988,-0.6576190615921829,0.0
2019-01-18,1.0,-0.0,-0.7080380344909049,-0.0,-0.5702811244979921,-0.6746692652964801,0.0
2019-01-22,1.0,-0.0,-0.7373278727445395,-0.0,-0.5343957739791073,-0.6959876543209877,0.0
2019-01-23,1.0,-0.0,-0.7079398182630716,-0.0,-0.5361239386265455,-0.7352301504543423,0.0
2019-01-24,1.0,-0.0,-0.715892143411084,-0.0,-0.526278112509694,-0.7405595657101951,0.0
2019-01-25,1.0,-0.0,-0.6977375565610859,-0.0,-0.5298340874811462,-0.7889894419306184,0.0
2019-01-28,1.0,-0.0,-0.6860837512840655,-0.0,-0.5487944890929966,-0.7864221403105929,0.0
2019-01-29,1.0,-0.0,-0.6790287911355999,-0.0,-0.5540250068117829,-0.7944052556689172,0.0
2019-01-30,1.0,-0.0,-0.6759407829009113,-0.0,-0.5504223305379795,-0.8011262147679453,0.0
2019-01-31,1.0,-0.0,-0.6841227990423372,-0.0,-0.5305027729793618,-0.8159529654210989,0.0
2019-02-01,1.0,-0.0,-0.6831265734477844,-0.0,-0.5367163092602142,-0.8133094725348055,0.0
2019-02-04,1.0,-0.0,-0.6711190353872655,-0.0,-0.534556223746638,-0.8162944607295036,0.0
2019-02-05,1.0,-0.0,-0.6601614263341766,-0.0,-0.5327671364895795,-0.8187567762920129,0.0
2019-02-06,1.0,-0.0,-0.6461167971101746,-0.0,-0.5366044551475015,-0.8275436484045755,0.0
2019-02-07,1.0,-0.0,-0.6430551370894849,-0.0,-0.5304007231093704,-0.8394998493522146,0.0
2019-02-08,1.0,-0.0,-0.6340475686784127,-0.0,-0.5357973949046511,-0.8523074133397806,0.0
2019-02-11,1.0,-0.0,-0.630157721066812,-0.0,-0.5446069082432718,-0.852511125238398,0.0
2019-02-12,1.0,-0.0,-0.6294657737644314,-0.0,-0.5504075634071695,-0.8503378685494378,0.0
2019-02-13,1.0,-0.0,-0.6180317001145061,-0.0,-0.549117097571265,-0.8461700717169891,0.0
2019-02-14,1.0,-0.0,-0.6129946911196912,-0.0,-0.5550796332046332,-0.8483349420849421,0.0
2019-02-15,1.0,-0.0,-0.6323174411587206,-0.0,-0.5452323476161738,-0.83995171997586,0.0
2019-02-19,1.0,-0.0,-0.6284087142555821,-0.0,-0.5467502335251755,-0.8380691234519541,0.0
2019-02-20,1.0,-0.0,-0.6165483638113571,-0.0,-0.553747593840231,-0.8374037536092397,0.0
2019-02-21,1.0,-0.0,-0.6191894575322683,-0.0,-0.5528477299395252,-0.836688028402082,0.0
2019-02-22,1.0,-0.0,-0.6183141808555442,-0.0,-0.5549305095962939,-0.8349978942301907,0.0
2019-02-25,1.0,-0.0,-0.6302903431327932,-0.0,-0.5671551227207912,-0.8364430690816419,0.0
2019-02-26,1.0,-0.0,-0.6351023870107839,-0.0,-0.5598267296740579,-0.8342723857991032,0.0
2019-02-27,1.0,-0.0,-0.6308227465214762,-0.0,-0.5544464609800362,-0.8395644283121596,0.0
2019-02-28,1.0,-0.0,-0.6295310136157337,-0.0,-0.5538880484114977,-0.8423298033282905,0.0
2019-03-01,1.0,-0.0,-0.6321299966714075,-0.0,-0.5504281780494448,-0.8434048476412384,0.0
2019-03-04,1.0,-0.0,-0.6323912122495915,-0.0,-0.5516552684137264,-0.842038370755916,0.0
2019-03-05,1.0,-0.0,-0.6216502970777252,-0.0,-0.5684794470716624,-0.8413059294288832,0.0
2019-03-06,1.0,-0.0,-0.6222121212121212,-0.0,-0.5684545454545454,-0.8396363636363636,0.0
2019-03-07,1.0,-0.0,-0.5969932544844067,-0.0,-0.5890377809371125,-0.8388638494812306,0.0
2019-03-08,1.0,-0.0,-0.5937774280439454,-0.0,-0.5870282376441391,-0.8457371144941135,0.0
2019-03-11,1.0,-0.0,-0.5930232558139535,-0.0,-0.5884573237550226,-0.8624741263849994,0.0
2019-03-12,1.0,-0.0,-0.5590292691906487,-0.0,-0.6031784991102657,-0.9058415659323802,0.0
2019-03-13,1.0,-0.0,-0.5652935751613896,-0.0,-0.6051952044266831,-0.9035966799877037,0.0
2019-03-14,1.0,-0.0,-0.5683081932966728,-0.0,-0.6010568031704094,-0.9027372430954501,0.0
2019-03-15,1.0,-0.0,-0.5686588293223365,-0.0,-0.6002954391579984,-0.908536960669662,0.0
2019-03-18,1.0,-0.0,-0.5753263626801955,-0.0,-0.6061684093299512,-0.9119594134752212,0.0
2019-03-19,1.0,-0.0,-0.578890266584005,-0.0,-0.6050216986980781,-0.9159020458772474,0.0
2019-03-20,1.0,-0.0,-0.578527283456008,-0.0,-0.6043665952358769,-0.9228236901767136,0.0
2019-03-21,1.0,-0.0,-0.5762065652025665,-0.0,-0.5991134806732588,-0.924366882613682,0.0
2019-03-22,1.0,-0.0,-0.5742605021128511,-0.0,-0.6179468058662689,-0.914926671638081,0.0
2019-03-25,1.0,-0.0,-0.5553043208920551,-0.0,-0.6276599039801765,-0.914480408858603,0.0
2019-03-26,1.0,-0.0,-0.5557516643443258,-0.0,-0.6272797646694535,-0.9134540950611549,0.0
2019-03-27,1.0,-0.0,-0.5523399777144979,-0.0,-0.6292559118484586,-0.9136127274978334,0.0
2019-03-28,1.0,-0.0,-0.5537228445874853,-0.0,-0.626725258401931,-0.9141858018196448,0.0
2019-03-29,1.0,-0.0,-0.5575785725344481,-0.0,-0.6262269701192135,-0.9126799814212726,0.0
2019-04-01,1.0,-0.0,-0.5638937066402379,-0.0,-0.6235753221010901,-0.9096568384539149,0.0
2019-04-02,1.0,-0.0,-0.5681698434836511,-0.0,-0.6313962498062917,-0.8997365566403224,0.0
2019-04-03,1.0,-0.0,-0.5674888448190382,-0.0,-0.6325917203767972,-0.8985808130887457,0.0
2019-04-04,1.0,-0.0,-0.5674854236447091,-0.0,-0.6287371293884133,-0.905160650043419,0.0
2019-04-05,1.0,-0.0,-0.5643699565487276,-0.0,-0.6349162011173185,-0.9043761638733706,0.0
2019-04-08,1.0,-0.0,-0.5601092048521702,-0.0,-0.6371110352744082,-0.9052213569943846,0.0
2019-04-09,1.0,-0.0,-0.5596637612829182,-0.0,-0.6329290610750954,-0.9092093427215484,0.0
2019-04-10,1.0,-0.0,-0.5534673117479221,-0.0,-0.6318694950998636,-0.9160153827068602,0.0
2019-04-11,1.0,-0.0,-0.5337970006520321,-0.0,-0.6618126494240383,-0.9093054304964758,0.0
2019-04-12,1.0,-0.0,-0.5317428224828143,-0.0,-0.6626644685682292,-0.9161093657656537,0.0
2019-04-15,1.0,-0.0,-0.5295839561534628,-0.0,-0.6706527154957648,-0.913863976083707,0.0
2019-04-16,1.0,-0.0,-0.5322324349587163,-0.0,-0.6694812276055461,-0.914036454276367,0.0
2019-04-17,1.0,-0.0,-0.5228193777666936,-0.0,-0.6788141405324521,-0.9157989899619676,0.0
2019-04-18,1.0,-0.0,-0.5168350168350169,-0.0,-0.6704389574759945,-0.9303217358772915,0.0
2019-04-22,1.0,-0.0,-0.5176928302352869,-0.0,-0.6533687395788305,-0.9166923979497313,0.0
2019-04-23,1.0,-0.0,-0.5175693200765763,-0.0,-0.6534922497375409,-0.9166923979497313,0.0
2019-04-24,1.0,-0.0,-0.50881138702323,-0.0,-0.6446484687904369,-0.9274446977632634,0.0
2019-04-25,1.0,-0.0,-0.5099898408398239,-0.0,-0.6416587137887511,-0.9268848320660038,0.0
2019-04-26,1.0,-0.0,-0.5033173892917759,-0.0,-0.633297330658849,-0.9493288072828268,0.0
2019-04-29,1.0,-0.0,-0.502280009859502,-0.0,-0.6298989401035248,-0.948915454769534,0.0
2019-04-30,1.0,-0.0,-0.49648820158955087,-0.0,-0.6310147249091245,-0.953021994947939,0.0
2019-05-01,1.0,-0.0,-0.5010328985909414,-0.0,-0.6385163259642956,-0.9437609841827767,0.0
2019-05-02,1.0,-0.0,-0.5027435265104809,-0.0,-0.6270345252774352,-0.9528360049321823,0.0
2019-05-03,1.0,-0.0,-0.48848466163095416,-0.0,-0.6378295051641745,-0.956775088638816,0.0
2019-05-06,1.0,-0.0,-0.5175542900056324,-0.0,-0.6408723950184617,-0.9706489767820264,0.0
2019-05-07,1.0,-0.0,-0.5072018075124737,-0.0,-0.6508300122383657,-0.9800420497693538,0.0
2019-05-08,1.0,-0.0,-0.49533177205308354,-0.0,-0.6476190476190476,-0.9796096799375489,0.0
2019-05-09,1.0,-0.0,-0.4956776831133165,-0.0,-0.6522797490871641,-0.9728801922416753,0.0
2019-05-10,1.0,-0.0,-0.4955056179775281,-0.0,-0.6526217228464419,-0.972940074906367,0.0
2019-05-13,1.0,-0.0,-0.49735202492211833,-0.0,-0.6487538940809968,-0.9691588785046729,0.0
2019-05-14,1.0,-0.0,-0.48928428258657375,-0.0,-0.64581084831478,-0.9485953930124271,0.0
2019-05-15,1.0,-0.0,-0.490407156076496,-0.0,-0.6547809993830969,-0.9393275755706355,0.0
2019-05-16,1.0,-0.0,-0.49029096288990254,-0.0,-0.6526938725188016,-0.9392491677968191,0.0
2019-05-17,1.0,-0.0,-0.49341497938334666,-0.0,-0.650316942581082,-0.9333805157240446,0.0
2019-05-20,1.0,-0.0,-0.4953504126123907,-0.0,-0.6495565956398571,-0.9342899371843824,0.0
2019-05-21,1.0,-0.0,-0.4909214008740075,-0.0,-0.6523665907552163,-0.934203237520773,0.0
2019-05-22,1.0,-0.0,-0.4869814108088145,-0.0,-0.6557306413886496,-0.9349993844638681,0.0
2019-05-23,1.0,-0.0,-0.49217380608259786,-0.0,-0.6581690703896184,-0.9247824348842216,0.0
2019-05-24,1.0,-0.0,-0.48682108626198084,-0.0,-0.6575940034406489,-0.9276234947161466,0.0
2019-05-28,1.0,-0.0,-0.48288891619562546,-0.0,-0.6588535266650283,-0.930265421479479,0.0
2019-05-29,1.0,-0.0,-0.49361037050657347,-0.0,-0.6579632864454047,-0.9129968434923846,0.0
2019-05-30,1.0,-0.0,-0.4890642684530911,-0.0,-0.6503013061698939,-0.9195497231653972,0.0
2019-05-31,1.0,-0.0,-0.4922004037438062,-0.0,-0.6545543524805775,-0.9119104422829877,0.0
2019-06-03,1.0,-0.0,-0.4991925901099906,-0.0,-0.6565613479174918,-0.8911063038908016,0.0
2019-06-04,1.0,-0.0,-0.4921394186825909,-0.0,-0.6609286454207544,-0.8936688806288465,0.0
2019-06-05,1.0,-0.0,-0.5006507460879567,-0.0,-0.6582826356729925,-0.8677926087351312,0.0
2019-06-06,1.0,-0.0,-0.5062329803328289,-0.0,-0.6403630862329803,-0.8791527987897124,0.0
2019-06-07,1.0,-0.0,-0.5112400290065264,-0.0,-0.6356659415035051,-0.8746072032874064,0.0
2019-06-10,1.0,-0.0,-0.5146348823174413,-0.0,-0.625980687990344,-0.8768859384429694,0.0
2019-06-11,1.0,-0.0,-0.5167679700021167,-0.0,-0.6295624300704588,-0.8776497626175572,0.0
2019-06-12,1.0,-0.0,-0.509571476093991,-0.0,-0.629872682735053,-0.8846886624126773,0.0
2019-06-13,1.0,-0.0,-0.5302411424767782,-0.0,-0.6278781277419745,-0.8674775347190705,0.0
2019-06-14,1.0,-0.0,-0.5305864661654135,-0.0,-0.6378045112781955,-0.8391278195488721,0.0
2019-06-17,1.0,-0.0,-0.5296610169491525,-0.0,-0.632347637937252,-0.843160235605241,0.0
2019-06-18,1.0,-0.0,-0.5243322906641001,-0.0,-0.6321282483156881,-0.8512692492781521,0.0
2019-06-19,1.0,-0.0,-0.5175169761432606,-0.0,-0.6366203954089298,-0.8505198004927588,0.0
2019-06-20,1.0,-0.0,-0.5247253574115877,-0.0,-0.6344920993227992,-0.8505643340857788,0.0
2019-06-21,1.0,-0.0,-0.5259558314000784,-0.0,-0.6405049561628152,-0.8464041457021483,0.0
2019-06-24,1.0,-0.0,-0.5243759221897678,-0.0,-0.6418440784124786,-0.8450118943659851,0.0
2019-06-25,1.0,-0.0,-0.5291618967283244,-0.0,-0.6387600168705188,-0.8447008495511236,0.0
2019-06-26,1.0,-0.0,-0.5288412301575348,-0.0,-0.6314648031567216,-0.8518630079219254,0.0
2019-06-27,1.0,-0.0,-0.5262761178279616,-0.0,-0.6419935478035397,-0.8467754092923688,0.0
2019-06-28,1.0,-0.0,-0.5202541938981418,-0.0,-0.6459958437490588,-0.8455260066861429,0.0
2019-07-01,1.0,-0.0,-0.5178442465093885,-0.0,-0.6426937891189215,-0.8486097737120847,0.0
2019-07-02,1.0,-0.0,-0.5217626548034148,-0.0,-0.6334315257905495,-0.8507274257544788,0.0
2019-07-03,1.0,-0.0,-0.5218735925536706,-0.0,-0.632457588950608,-0.8482209878396636,0.0
2019-07-05,1.0,-0.0,-0.5137771641253451,-0.0,-0.6361207828070596,-0.8516928802977548,0.0
2019-07-08,1.0,-0.0,-0.5109041754280566,-0.0,-0.6399218984680084,-0.8530790027035147,0.0
2019-07-09,1.0,-0.0,-0.5077259387913996,-0.0,-0.6315206324489429,-0.8553033479068095,0.0
2019-07-10,1.0,-0.0,-0.537516402242634,-0.0,-0.5976380770607181,-0.8470714541333652,0.0
2019-07-11,1.0,-0.0,-0.5385281643868347,-0.0,-0.6011886984051131,-0.8469625470402007,0.0
2019-07-12,1.0,-0.0,-0.5279610150353599,-0.0,-0.6207583051048909,-0.8226956676769478,0.0
2019-07-15,1.0,-0.0,-0.5426640466833392,-0.0,-0.6131058711444564,-0.8214838632845063,0.0
2019-07-16,1.0,-0.0,-0.5441771850440581,-0.0,-0.6058287687544653,-0.8268635389378424,0.0
2019-07-17,1.0,-0.0,-0.537057374372978,-0.0,-0.6001602801935235,-0.8309340773500341,0.0
2019-07-18,1.0,-0.0,-0.5359788202397596,-0.0,-0.5992206324181217,-0.8394859743582116,0.0
2019-07-19,1.0,-0.0,-0.5375870483899768,-0.0,-0.6038331051723111,-0.8345931789774419,0.0
2019-07-22,1.0,-0.0,-0.6232706533401096,-0.0,-0.48548760517251116,-0.7146648596758711,0.0
2019-07-23,1.0,-0.0,-0.622759224232843,-0.0,-0.48522146627897134,-0.7150721282782374,0.0
2019-07-24,1.0,-0.0,-0.6214703637751209,-0.0,-0.4859097204556376,-0.7191271658328386,0.0
2019-07-25,1.0,-0.0,-0.6006328398689118,-0.0,-0.5153407164651372,-0.7092044298790823,0.0
2019-07-26,1.0,-0.0,-0.6098662301744088,-0.0,-0.50829711576452,-0.703984873285545,0.0
2019-07-29,1.0,-0.0,-0.6011180439876902,-0.0,-0.5099240520624523,-0.7123013072079958,0.0
2019-07-30,1.0,-0.0,-0.6107257128295155,-0.0,-0.5143981651895688,-0.7063737010504856,0.0
2019-07-31,1.0,-0.0,-0.624079528718704,-0.0,-0.507052226124391,-0.7010875722215929,0.0
2019-08-01,1.0,-0.0,-0.6290728945506016,-0.0,-0.5043736730360934,-0.6974097664543524,0.0
2019-08-02,1.0,-0.0,-0.6296233265259814,-0.0,-0.4992341729067393,-0.7075391422736556,0.0
2019-08-05,1.0,-0.0,-0.6318281032967656,-0.0,-0.5006945035008646,-0.7021855599965985,0.0
2019-08-06,1.0,-0.0,-0.631651634723788,-0.0,-0.4881905298759865,-0.6986471251409244,0.0
2019-08-07,1.0,-0.0,-0.6347248042363811,-0.0,-0.4828460368429947,-0.6991718776406963,0.0
2019-08-08,1.0,-0.0,-0.6429998030886945,-0.0,-0.4790570761484149,-0.6909617710765422,0.0
2019-08-09,1.0,-0.0,-0.6418698730194403,-0.0,-0.4768794246544556,-0.6905551185526464,0.0
2019-08-12,1.0,-0.0,-0.6452440709511859,-0.0,-0.4718423056315389,-0.7029412594117481,0.0
2019-08-13,1.0,-0.0,-0.6442383806400543,-0.0,-0.4748388555919937,-0.7080176410720344,0.0
2019-08-14,1.0,-0.0,-0.6476244184407162,-0.0,-0.46327365007754123,-0.7087551106724939,0.0
2019-08-15,1.0,-0.0,-0.6651785714285714,-0.0,-0.4583984375,-0.6666015625,0.0
2019-08-16,1.0,-0.0,-0.668831711872439,-0.0,-0.45407409472305077,-0.6647339224486383,0.0
2019-08-19,1.0,-0.0,-0.6684765962186395,-0.0,-0.453930331634784,-0.662100075181689,0.0
2019-08-20,1.0,-0.0,-0.6682906458797327,-0.0,-0.4532850779510022,-0.6623886414253898,0.0
2019-08-21,1.0,-0.0,-0.6721274997913943,-0.0,-0.4550941506967429,-0.6541874113425861,0.0
2019-08-22,1.0,-0.0,-0.6730763886959179,-0.0,-0.4588879317531331,-0.6468169061049823,0.0
2019-08-23,1.0,-0.0,-0.6723912741420036,-0.0,-0.4589134361539531,-0.6476587467000139,0.0
2019-08-26,1.0,-0.0,-0.6700271423032184,-0.0,-0.4560460865230156,-0.6435495485514874,0.0
2019-08-27,1.0,-0.0,-0.6669986719787516,-0.0,-0.4517762284196547,-0.6479360336432051,0.0
2019-08-28,1.0,-0.0,-0.6616329239960173,-0.0,-0.4587343732713796,-0.6454253789135966,0.0
2019-08-29,1.0,-0.0,-0.6597673197557133,-0.0,-0.464310387708293,-0.6393179871224473,0.0
2019-08-30,1.0,-0.0,-0.6604776003763249,-0.0,-0.4647333905199369,-0.6418550596308698,0.0
2019-09-03,1.0,-0.0,-0.6585203841576486,-0.0,-0.4633417287094185,-0.6458719659018571,0.0
2019-09-04,1.0,-0.0,-0.6730993179171519,-0.0,-0.4619586313979926,-0.6376365552043476,0.0
2019-09-05,1.0,-0.0,-0.6806943713834823,-0.0,-0.460367119798444,-0.6275644397685429,0.0
2019-09-06,1.0,-0.0,-0.6820123134949249,-0.0,-0.4540462588052582,-0.6372510954573187,0.0
2019-09-09,1.0,-0.0,-0.6796127278275584,-0.0,-0.4531583765639304,-0.6413571170971232,0.0
2019-09-10,1.0,-0.0,-0.6809272626318711,-0.0,-0.441282620766241,-0.6540255413659078,0.0
2019-09-11,1.0,-0.0,-0.6855864866366617,-0.0,-0.4269322664888593,-0.6657220647885759,0.0
2019-09-12,1.0,-0.0,-0.6587698809921032,-0.0,-0.44844844844844844,-0.6733400066733399,0.0
2019-09-13,1.0,-0.0,-0.6572255300205887,-0.0,-0.4418229369539814,-0.683211841299872,0.0
2019-09-16,1.0,-0.0,-0.6586879679367642,-0.0,-0.4403406718806535,-0.6842383589857776,0.0
2019-09-17,1.0,-0.0,-0.6448390059276988,-0.0,-0.44702641026354606,-0.6911195836696074,0.0
