Date,IWF,IWM,MTUM,SAIL,SPY,VLUE,VXX
2019-01-15,-0.6699893740828822,-1.4355108030157364,-0.18347416890148258,1.0,-1.0616303192835095,-0.7093558670242373,0.0
2019-01-16,-0.6607359482410029,-1.4352001617468664,-0.17908410837040034,1.0,-1.0572684997978166,-0.7223513950667206,0.0
2019-01-17,-0.648327398565625,-1.4338231606399516,-0.1926876974773058,1.0,-1.0405737499373087,-0.6999348011434875,0.0
2019-01-18,-0.6414189837008628,-1.4221123277993641,-0.20457183226522682,1.0,-1.0454660140283594,-0.7326033203814906,0.0
2019-01-22,-0.529833307368749,-1.687178688269201,-0.0,1.0,-1.3731630056602795,-0.6027418601028198,0.0
2019-01-23,-0.5150994480891388,-1.653754035197334,-0.014370509215870039,1.0,-1.3950848693116735,-0.6283973758200563,0.0
2019-01-24,-0.5310907767495061,-1.6381407923468858,-0.011490069668295726,1.0,-1.4004887178953935,-0.6179681813455339,0.0
2019-01-25,-0.43627529499706336,-1.6832719312296436,-0.0,1.0,-1.6472315660206096,-0.5725345720540338,0.0
2019-01-28,-0.4386255544274034,-1.6653128840912736,-0.0,1.0,-1.6669694864532678,-0.5729706621065569,0.0
2019-01-29,-0.43214897260273977,-1.6347923801369864,-0.0,1.0,-1.6738013698630139,-0.6102846746575342,0.0
2019-01-30,-0.431686978832585,-1.6349155441522345,-0.0,1.0,-1.6731344879196066,-0.6055698097070772,0.0
2019-01-31,-0.3634510140573023,-1.6832278141431485,-0.0,1.0,-1.6500697499731731,-0.6686876274278357,0.0
2019-02-01,-0.36945204744270915,-1.6797617130896796,-0.0,1.0,-1.6631245639456878,-0.6544839800354211,0.0
2019-02-04,-0.35888051668460713,-1.6808934337997847,-0.0,1.0,-1.6677072120559744,-0.6746501614639396,0.0
2019-02-05,-0.33038316815941493,-1.6776193756955853,-0.0,1.0,-1.6256293391276697,-0.6660660342360485,0.0
2019-02-06,-0.3279695109040864,-1.655674359517256,-0.0,1.0,-1.6264027101418588,-0.6831463053144188,0.0
2019-02-07,-0.3720301825226878,-1.6457632303456713,-0.0,1.0,-1.509483022330988,-0.5711226674824105,0.0
2019-02-08,-0.36852864516788464,-1.6446057137016403,-0.0,1.0,-1.5285940614299585,-0.5689170542239484,0.0
2019-02-11,-0.3648482362592289,-1.6352030352748155,-0.005844954881050041,1.0,-1.5466570959803116,-0.5746000820344546,0.0
2019-02-12,-0.3751410690468862,-1.6424027906022367,-0.0,1.0,-1.549245921822099,-0.5629424438288705,0.0
2019-02-13,-0.35857939716493525,-1.677652116063661,-0.0,1.0,-1.5386622997799497,-0.5425515582621155,0.0
2019-02-14,-0.35642908126848166,-1.5887121443866625,-0.0597532374834302,1.0,-1.5509330070357907,-0.5425206485163658,0.0
2019-02-15,-0.3565354651458832,-1.5793064820001017,-0.07174499719945007,1.0,-1.5418300320790264,-0.5424410611538265,0.0
2019-02-19,-0.40197074360016255,-1.5256501422186104,-0.07420763917106867,1.0,-1.5482527427874846,-0.5291040227549777,0.0
2019-02-20,-0.4061769785634461,-1.526414710962105,-0.07401198821497511,1.0,-1.5502895458701615,-0.5229096820075181,0.0
2019-02-21,-0.417713252285743,-1.5629960815834423,-0.10815834421782378,1.0,-1.4875414447905155,-0.44720184868883756,0.0
2019-02-22,-0.4061923517973775,-1.579947150620731,-0.12604078376626615,1.0,-1.4446826544348608,-0.4289275564640774,0.0
2019-02-25,-0.3652844551282052,-1.564803685897436,-0.15389623397435898,1.0,-1.474659455128205,-0.44941907051282054,0.0
2019-02-26,-0.3737987352487178,-1.565403575163073,-0.16466663347109495,1.0,-1.4369367126425334,-0.43853010008464866,0.0
2019-02-27,-0.3850363147945478,-1.5458163366829172,-0.17401253606606307,1.0,-1.4464232414685108,-0.4233907073922993,0.0
2019-02-28,-0.38632853370534603,-1.554979821633202,-0.16895022669523194,1.0,-1.4564794977828708,-0.4155248866523841,0.0
2019-03-01,-0.38368504877563214,-1.5512144136969939,-0.17857853872187937,1.0,-1.4567489548078838,-0.40687835954608803,0.0
2019-03-04,-0.383881546258571,-1.538109907582232,-0.1852330318990361,1.0,-1.453791115969393,-0.4076816058829375,0.0
2019-03-05,-0.3696951731633812,-1.5453287881033546,-0.21016748184378242,1.0,-1.4152956869719875,-0.39998023813052713,0.0
2019-03-06,-0.37056413799911153,-1.5524900054291495,-0.19633779181679087,1.0,-1.4180445190267015,-0.3981540891367652,0.0
2019-03-07,-0.35376279948305,-1.5915100904662491,-0.17795009444278756,1.0,-1.429714683368128,-0.4177353613679292,0.0
2019-03-08,-0.29944630119219834,-1.5718561380755225,-0.2684690976205916,1.0,-1.4592208310470394,-0.38928517982740557,0.0
2019-03-11,-0.28491676306392394,-1.5723482371875472,-0.2760649801337826,1.0,-1.4659759593622692,-0.4301161796509581,0.0
2019-03-12,-0.25689051317192024,-1.531597380843612,-0.3207451398406172,1.0,-1.4835795137302674,-0.4830719252829806,0.0
2019-03-13,-0.2684269548373942,-1.5287491079620756,-0.34651850341523094,1.0,-1.4655928229177286,-0.4880721786114793,0.0
2019-03-14,-0.2636572302983933,-1.536852843662331,-0.34909461871971437,1.0,-1.4619229788319306,-0.4892629431267534,0.0
2019-03-15,-0.26630851880276285,-1.524891276541315,-0.35584548477871575,1.0,-1.470043489383474,-0.4993092862624712,0.0
2019-03-18,-0.2405657942284859,-1.5385369882814517,-0.4177378555572764,1.0,-1.4528935005936712,-0.5126219606628465,0.0
2019-03-19,-0.23371449267863612,-1.5352098101102083,-0.4256739276659595,1.0,-1.457235991100533,-0.5222745382107932,0.0
2019-03-20,-0.2569233149399206,-1.5379299675107008,-0.4202465061110825,1.0,-1.4219998968593677,-0.5199319271827136,0.0
2019-03-21,-0.29770637462547783,-1.5278437855150326,-0.4139373902262631,1.0,-1.4629610496952166,-0.4633743155284637,0.0
2019-03-22,-0.27728123051340675,-1.5113801704427354,-0.4561421741841613,1.0,-1.4900228642693827,-0.4615464560382457,0.0
2019-03-25,-0.24745015632207473,-1.3895751114755779,-0.5629644815744964,1.0,-1.4810107119061042,-0.444364717338937,0.0
2019-03-26,-0.22057608920090852,-1.3907185628742513,-0.5963762130910593,1.0,-1.4722279578773487,-0.48219079083212885,0.0
2019-03-27,-0.2713870223648581,-1.275147928994083,-0.6457727409487515,1.0,-1.3929395246214022,-0.42924480994885167,0.0
2019-03-28,-0.24455400714393521,-1.2646777682748904,-0.681390551894149,1.0,-1.3904512753433618,-0.4498666800825074,0.0
2019-03-29,-0.2345927453841123,-1.2633697238013786,-0.6945213060320974,1.0,-1.3881370428133017,-0.4503194647079539,0.0
2019-04-01,-0.23393018810984811,-1.269439694195755,-0.6860979780706167,1.0,-1.384518660094558,-0.45573885926969115,0.0
2019-04-02,-0.22077475174515782,-1.2591682233801986,-0.7015534362402911,1.0,-1.3253859010913382,-0.4090551568184053,0.0
2019-04-03,-0.21982167352537724,-1.2609249461101313,-0.7087007642563199,1.0,-1.301244366059181,-0.408387223202038,0.0
2019-04-04,-0.23162179392869403,-1.256093374527978,-0.697415526457751,1.0,-1.305723113138149,-0.4132705605414153,0.0
2019-04-05,-0.2457714877459441,-1.2407909660239658,-0.7146308989595147,1.0,-1.3210710587307068,-0.4089945263573155,0.0
2019-04-08,-0.24888211881480027,-1.2340916908260036,-0.7260085499484055,1.0,-1.310992088840843,-0.39383814063190997,0.0
2019-04-09,-0.3246461688628599,-1.17535383113714,-0.7477794045876037,1.0,-1.3006832601268914,-0.331966813079551,0.0
2019-04-10,-0.3256671518680252,-1.1371664240659873,-0.7637554585152838,1.0,-1.2834546336729742,-0.34196991751576905,0.0
2019-04-11,-0.3447958094868561,-1.114123581336696,-0.7756329420894365,1.0,-1.2872732563779221,-0.32835386555436996,0.0
2019-04-12,-0.34573049507831066,-1.1115259661542938,-0.7738447364592931,1.0,-1.2887067836881152,-0.3290985792561703,0.0
2019-04-15,-0.33509580402619454,-1.1170506912442397,-0.7787048265825856,1.0,-1.283240358961921,-0.336745088527771,0.0
2019-04-16,-0.34438849617507505,-1.1198315096349376,-0.7869662050934443,1.0,-1.2657112423743584,-0.324779703689358,0.0
2019-04-17,-0.341234282410753,-1.061473237943826,-0.8189044659632895,1.0,-1.2699812111576818,-0.32605867899985547,0.0
2019-04-18,-0.35169063537107403,-1.0514164782838726,-0.81997017940455,1.0,-1.2607378192487133,-0.3259583473618392,0.0
2019-04-22,-0.3543253929983605,-1.0597936155849166,-0.812855627350757,1.0,-1.2640081010704984,-0.33108303597261063,0.0
2019-04-23,-0.36008488473039457,-1.0624577987846051,-0.8147004919455966,1.0,-1.2661811517314556,-0.3195234879907399,0.0
2019-04-24,-0.34272954283519014,-1.0637725701114098,-0.8380234344986554,1.0,-1.2404917402996543,-0.3171340760660776,0.0
2019-04-25,-0.34799345587527664,-1.0540371475315176,-0.8283129631411797,1.0,-1.249975940717929,-0.331536906938697,0.0
2019-04-26,-0.40614099504314305,-0.9736093262346247,-0.8271066642188362,1.0,-1.1395722416008813,-0.24325316688085186,0.0
2019-04-29,-0.407251032583754,-0.9660394676457089,-0.8235429095915557,1.0,-1.1405690683799907,-0.2518586507572281,0.0
2019-04-30,-0.4084952346041056,-0.9501924486803519,-0.8298203812316717,1.0,-1.1355846774193548,-0.2579728739002933,0.0
2019-05-01,-0.4198707666926355,-0.9358874478713167,-0.8296136749003254,1.0,-1.1408276430961002,-0.2564960359286926,0.0
2019-05-02,-0.41440285858261944,-0.9488295386870677,-0.8263777543634614,1.0,-1.1257959595034128,-0.2657015896284759,0.0
2019-05-03,-0.4094675639793069,-0.965252025820629,-0.824657785102779,1.0,-1.1178867371698027,-0.2608616032596255,0.0
2019-05-06,-0.4031985378112863,-0.9335618003198538,-0.8391135480923007,1.0,-1.118939913182545,-0.27452593100297007,0.0
2019-05-07,-0.39091116693308975,-0.9328157113496232,-0.8553094313770266,1.0,-1.1129024891527746,-0.2752683261018497,0.0
2019-05-08,-0.3921693313953489,-0.9082939680232559,-0.8717296511627908,1.0,-1.0729015261627908,-0.29705668604651164,0.0
2019-05-09,-0.3737934145241317,-0.9120884077582319,-0.8694181326116374,1.0,-1.0429860171402796,-0.31231393775372124,0.0
2019-05-10,-0.46665887440827536,-1.0156039974285547,-0.7927648880836887,1.0,-1.5076851148384078,-1.0614809187072642,0.0
2019-05-13,-0.45581720680811383,-1.0100839356493356,-0.7980881324318022,1.0,-1.5048962462112383,-1.0599207274422944,0.0
2019-05-14,-0.3892524974164657,-0.925364565392123,-0.8881042599609599,1.0,-1.4961534045240557,-1.0423125502353887,0.0
2019-05-15,-0.36248277446026644,-0.9355190629306384,-0.9145039044556729,1.0,-1.5087850252641248,-1.0206132292145154,0.0
2019-05-16,-0.34446597515103156,-0.9367377179984042,-0.9371936623731905,1.0,-1.483586002507694,-0.9973783198449788,0.0
2019-05-17,-0.34348841182165024,-0.9150390068902683,-0.9604236660782417,1.0,-1.4655771311428734,-1.0099083195717784,0.0
2019-05-20,-0.3396484041645332,-0.9036809466916994,-0.970074529214314,1.0,-1.4660636058485519,-1.0097855151618593,0.0
2019-05-21,-0.32770577535243295,-0.9023988176443839,-0.9786834924965894,1.0,-1.465836743974534,-1.0097771714415644,0.0
2019-05-22,-0.3229344243664053,-0.887884986930333,-0.9968178202068416,1.0,-1.469144220934197,-1.0056824639163542,0.0
2019-05-23,-0.324551442198501,-0.8868952986600046,-1.0047126958891666,1.0,-1.466159436747672,-0.9956279809220986,0.0
2019-05-24,-0.3107136793253721,-0.8594713905710566,-1.027788782613617,1.0,-1.4644292263285978,-0.9971701850698964,0.0
2019-05-28,-0.3134826377106662,-0.8471326772989481,-1.0329148286392942,1.0,-1.465331976020812,-0.9966067186969799,0.0
2019-05-29,-0.31820232322093156,-0.8463403631442428,-1.0316905379497012,1.0,-1.4610352994248337,-0.981617232434871,0.0
2019-05-30,-0.31708279321422533,-0.8447274981682917,-1.0313926618948317,1.0,-1.4607450825677732,-0.9820774389900242,0.0
2019-05-31,-0.32167004732927656,-0.8480392156862745,-1.0314401622718052,1.0,-1.4579670948839305,-0.9753211629479378,0.0
2019-06-03,-0.31940164715110086,-0.8523726819429659,-1.0535604235531402,1.0,-1.4465796403159839,-0.9305843464619866,0.0
2019-06-04,-0.3499775835014571,-0.8444855413584398,-1.056545617574535,1.0,-1.4511880744227754,-0.9019278188746919,0.0
2019-06-05,-0.3408800843460407,-0.8240941124243938,-1.0917818101104266,1.0,-1.4609622107541202,-0.8313634093557516,0.0
2019-06-06,-0.3358498945264794,-0.8436771400022205,-1.0700011102475853,1.0,-1.4507050072166094,-0.8510047740646164,0.0
2019-06-07,-0.33812909676702585,-0.8646261526497055,-1.063159648927897,1.0,-1.439395622708588,-0.8496278191312076,0.0
2019-06-10,-0.332797872929707,-0.8635683819863735,-1.0456987758267324,1.0,-1.443804353847006,-0.8533761701656235,0.0
2019-06-11,-0.3388287538162642,-0.8645573133499861,-1.0579517069109077,1.0,-1.435692478490147,-0.8538995281709686,0.0
2019-06-12,-0.3430229345122962,-0.854269135120199,-1.0541033434650455,1.0,-1.4271898314451505,-0.847803260569218,0.0
2019-06-13,-0.3441533263169556,-0.8711571483963884,-1.068132720323492,1.0,-1.4207610923392233,-0.8350412673793829,0.0
2019-06-14,-0.3399066770358849,-0.8814576158204642,-1.062326408176869,1.0,-1.4241750916564826,-0.8470725474947227,0.0
2019-06-17,-0.34355555555555556,-0.8705,-1.0653333333333335,1.0,-1.435611111111111,-0.8406111111111112,0.0
2019-06-18,-0.3451897960317901,-0.876952148057578,-1.0624687378424944,1.0,-1.4360584671816818,-0.8370477407880842,0.0
2019-06-19,-0.35357677176261987,-0.8542694076577825,-1.0763007702111154,1.0,-1.427439463622763,-0.8295007480467668,0.0
2019-06-20,-0.35576016417993234,-0.857673747850685,-1.0741583005158355,1.0,-1.4274224859947862,-0.8316046369737645,0.0
2019-06-21,-0.35877523851786114,-0.8641557577102286,-1.070002218770801,1.0,-1.4194031506545375,-0.8346461060572443,0.0
2019-06-24,-0.36537071027309637,-0.8313031870515601,-1.0681350464430723,1.0,-1.423327215084265,-0.873908448745759,0.0
2019-06-25,-0.3648092536981426,-0.8188188188188188,-1.0717384050717385,1.0,-1.4290957624290956,-0.8767100433767101,0.0
2019-06-26,-0.3395879732739421,-0.8231069042316257,-1.0666481069042315,1.0,-1.4247216035634742,-0.9138641425389754,0.0
2019-06-27,-0.33507446099133137,-0.8310735719048677,-1.0678484107579462,1.0,-1.4226494776617027,-0.9002000444543231,0.0
2019-06-28,-0.33462797536481165,-0.817621927537036,-1.0740720190867226,1.0,-1.4249569993896687,-0.8971314431559674,0.0
2019-07-01,-0.34606006871328826,-0.8088218995899368,-1.0736451291144853,1.0,-1.4254682478111493,-0.8874542834977279,0.0
2019-07-02,-0.32850348412786196,-0.8186594403273973,-1.070456807875235,1.0,-1.420584006194005,-0.8922132507465987,0.0
2019-07-03,-0.32516592920353987,-0.8222898230088496,-1.0693584070796462,1.0,-1.4195796460176993,-0.8946349557522125,0.0
2019-07-05,-0.32684460130142273,-0.836439836770707,-1.0552553214955334,1.0,-1.4059225763758685,-0.8900408073232601,0.0
2019-07-08,-0.3270471464019851,-0.8372208436724565,-1.0546457127102289,1.0,-1.4053487730907084,-0.8899365867107802,0.0
2019-07-09,-0.3282333516785911,-0.8328013208585581,-1.0541001651073199,1.0,-1.4028068244358833,-0.8856356631810677,0.0
2019-07-10,-0.32988442487616954,-0.8235553109521189,-1.0517336268574573,1.0,-1.4096862960924599,-0.8886626307099614,0.0
2019-07-11,-0.33133292958211746,-0.8220007707977756,-1.0538457303308923,1.0,-1.4107801574629741,-0.8877388096680063,0.0
2019-07-12,-0.3280665051750716,-0.825809293107245,-1.0540629817220877,1.0,-1.4096564633340674,-0.8878000440431623,0.0
2019-07-15,-0.3397270784238505,-0.8085164684605689,-1.0435688058310957,1.0,-1.4047788677590838,-0.8837069107250507,0.0
2019-07-16,-0.33922803175472216,-0.8058581987407609,-1.0352039419655077,1.0,-1.402463728442376,-0.8921981932658088,0.0
2019-07-17,-0.34697993894461404,-0.8255560401221108,-1.0204426515481901,1.0,-1.3865023986044485,-0.8718927169646752,0.0
2019-07-18,-0.33741732624959336,-0.8240811015938415,-1.016968448444107,1.0,-1.384744660088908,-0.8580179984820556,0.0
2019-07-19,-0.33342400174083336,-0.8259710586443259,-1.0278533347840277,1.0,-1.385050592971385,-0.8678598629093678,0.0
2019-07-22,-0.33088555265448216,-0.8149477806788512,-1.021268494342907,1.0,-1.388272410791993,-0.884192776327241,0.0
2019-07-23,-0.3332064596813659,-0.8120819966287859,-1.0210429014191724,1.0,-1.3870915121526834,-0.8840737317166006,0.0
2019-07-24,-0.3339491414909802,-0.8113453597044121,-1.0311888719843512,1.0,-1.3826885459682676,-0.8743751358400348,0.0
2019-07-25,-0.3282500953107129,-0.8222863678448886,-1.0291923097870486,1.0,-1.3827133598387888,-0.8838843200261424,0.0
2019-07-26,-0.3270862616481857,-0.7583945025769171,-0.9983341142172939,1.0,-1.301056796293404,-0.820969337289812,0.0
2019-07-29,-0.3275188752928925,-0.748607133558969,-0.9982296277011194,1.0,-1.3013277792241604,-0.8313460036448841,0.0
2019-07-30,-0.3286636808665764,-0.7470575981668576,-0.9988022081033225,1.0,-1.2989792729923968,-0.8343401728986564,0.0
2019-07-31,-0.3298404754457304,-0.7451256386195392,-0.9995829423417788,1.0,-1.3001772495047441,-0.8384944218538214,0.0
2019-08-01,-0.32621935349539327,-0.761855187132372,-1.0019259799073448,1.0,-1.2896777887668522,-0.8256727916297955,0.0
2019-08-02,-0.32058762242133776,-0.7444780162533862,-1.032142112940196,1.0,-1.2863096478433007,-0.8258491352365077,0.0
2019-08-05,-0.32093119933485764,-0.741114113489919,-1.031438370401164,1.0,-1.2856474745375182,-0.817345666181667,0.0
