Date,IBM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.2748026279467785,-0.43791751780489147,-0.008999061447579086,-0.4985921713686302,-0.5401369182355215,0.0
2018-10-25,1.0,-0.25815349667369786,-0.4122992049326627,-0.005841311049813403,-0.5029206555249067,-0.525096003028828,0.0
2018-10-26,1.0,-0.2422164865300855,-0.4064634080765715,-0.0,-0.5178523417755552,-0.5220465666505351,0.0
2018-10-29,1.0,-0.23185726914731175,-0.40903854911730825,-0.0,-0.5131131292024966,-0.5248466339843018,0.0
2018-10-30,1.0,-0.26338085539714867,-0.420040733197556,-0.0,-0.5223625254582485,-0.5097623896809232,0.0
2018-10-31,1.0,-0.27804129081786527,-0.4022427549145944,-0.0,-0.5414964494283443,-0.5199736791599265,0.0
2018-11-01,1.0,-0.2644899748000438,-0.4130053686863153,-0.0,-0.541223841349841,-0.5204338775063,0.0
2018-11-02,1.0,-0.26693770634942293,-0.39998362847553826,-0.0,-0.5441076154874622,-0.5175857458593687,0.0
2018-11-05,1.0,-0.2664647787417472,-0.4011567632454848,-0.0,-0.5441152398101162,-0.5164511376657391,0.0
2018-11-06,1.0,-0.25535151280491175,-0.4020410420930361,-0.0,-0.5659881630621162,-0.5422313181038775,0.0
2018-11-07,1.0,-0.25696258824837404,-0.40535883039635334,-0.0,-0.5714603368725333,-0.545722385902496,0.0
2018-11-08,1.0,-0.24144024740446213,-0.404848685663795,-0.0,-0.5658824828804949,-0.549039098740888,0.0
2018-11-09,1.0,-0.2408394311749275,-0.40494270329973764,-0.0,-0.5666436559436697,-0.5488333563440563,0.0
2018-11-12,1.0,-0.24083250743310208,-0.38987996916639134,-0.0,-0.5748540909591454,-0.5474342032815769,0.0
2018-11-13,1.0,-0.2293987246503736,-0.3849311694353978,-0.0,-0.5762883494348504,-0.5461835299269274,0.0
2018-11-14,1.0,-0.2299545728203163,-0.38443434951562583,-0.0,-0.5762957692518198,-0.5458650320179519,0.0
2018-11-15,1.0,-0.22950147589373568,-0.38455231223351916,-0.0,-0.5782223679895048,-0.5408603913851536,0.0
2018-11-16,1.0,-0.2283804066039023,-0.38103424750989223,-0.0,-0.5771865193068632,-0.542284076954564,0.0
2018-11-19,1.0,-0.22877725325401804,-0.3809043032171801,-0.0,-0.5769094332414658,-0.542172619859743,0.0
2018-11-20,1.0,-0.20278049310307375,-0.3743075920495275,-0.0,-0.5811882263495167,-0.5570489844683393,0.0
2018-11-21,1.0,-0.20337424971610876,-0.3705456118531336,-0.0,-0.5804088033309901,-0.5493970691613043,0.0
2018-11-23,1.0,-0.20342925140631762,-0.3716735179575941,-0.0,-0.5800248810038945,-0.5493292946776287,0.0
2018-11-26,1.0,-0.20349481998431118,-0.3712028997267981,-0.0,-0.5804863534312532,-0.5497849549622656,0.0
2018-11-27,1.0,-0.2012203353222279,-0.3709063419638759,-0.0,-0.5792542995221253,-0.5484759307756689,0.0
2018-11-28,1.0,-0.2022735864340876,-0.3676891505103419,-0.0,-0.5808176270454177,-0.5494140519522601,0.0
2018-11-29,1.0,-0.19243054623540465,-0.36263588780029526,-0.0,-0.5786605824721514,-0.5504764461146155,0.0
2018-11-30,1.0,-0.1918128340809584,-0.3629160063391442,-0.0,-0.578742378253512,-0.5525799779741599,0.0
2018-12-03,1.0,-0.1940596194275241,-0.3646703681742224,-0.0,-0.5813702765349577,-0.5551452751873214,0.0
2018-12-04,1.0,-0.18992414869008556,-0.3660767120339986,-0.0,-0.5794555920167841,-0.5543063101834419,0.0
2018-12-06,1.0,-0.18690576801183184,-0.33113247411789565,-0.0,-0.5812909359814071,-0.541728290724699,0.0
2018-12-07,1.0,-0.19719168101735327,-0.33241488938932306,-0.0,-0.5838919062127435,-0.5358325606040535,0.0
2018-12-10,1.0,-0.19258828504969336,-0.33114823429900614,-0.0,-0.5850338337914993,-0.534468175089871,0.0
2018-12-11,1.0,-0.20545950382588896,-0.3282851015382986,-0.0,-0.5905901665386958,-0.5233392464719744,0.0
2018-12-12,1.0,-0.20551789875026474,-0.32834674857021817,-0.0,-0.5904734166490151,-0.5233795805973311,0.0
2018-12-13,1.0,-0.20530729952112603,-0.3259517951160145,-0.0,-0.5925073418525281,-0.5219726433314813,0.0
2018-12-14,1.0,-0.20692938376090983,-0.32181962443797935,-0.0,-0.5943930177201798,-0.5216609362602486,0.0
2018-12-17,1.0,-0.1960029529635098,-0.32108205020037967,-0.0,-0.586321451170639,-0.5331681079940941,0.0
2018-12-18,1.0,-0.1940573716513447,-0.3195479809287991,-0.0,-0.5869662566182862,-0.5335985038063377,0.0
2018-12-19,1.0,-0.1971441367863635,-0.3188871617883394,-0.0,-0.5855046499986827,-0.5330505572094739,0.0
2018-12-20,1.0,-0.1952333455824453,-0.30883510945456455,-0.0,-0.5914483699931755,-0.5292928762664707,0.0
2018-12-21,1.0,-0.19368719334610235,-0.30800514260226164,-0.0,-0.5926586728937633,-0.5293994175215806,0.0
2018-12-24,1.0,-0.18533998589378545,-0.2977717405501424,-0.0,-0.5911287583918915,-0.5379953501737155,0.0
2018-12-26,1.0,-0.18509265042681658,-0.2979648136581303,-0.0,-0.5851811367895065,-0.534301478242765,0.0
2018-12-27,1.0,-0.16379069353731987,-0.2831838166154159,-0.0,-0.5532542123052683,-0.5411319220310554,0.0
2018-12-28,1.0,-0.16584744683560423,-0.28185406850885014,-0.0,-0.5550999617980389,-0.5439959251241564,0.0
2018-12-31,1.0,-0.16698930208863982,-0.28028527763627104,-0.0,-0.5553234844625573,-0.5445236882322975,0.0
2019-01-02,1.0,-0.1657842488418266,-0.27997250929084155,-0.0,-0.5545741485516469,-0.5451305808685027,0.0
2019-01-03,1.0,-0.16254714096422382,-0.28180103964937314,-0.0,-0.5526704719192743,-0.5511160941800021,0.0
2019-01-04,1.0,-0.1500076184671644,-0.285057646401544,-0.0,-0.5490375336482299,-0.5553608613946873,0.0
2019-01-07,1.0,-0.1459357277882798,-0.27664776307498423,-0.0,-0.5477252678008822,-0.5501701323251418,0.0
2019-01-08,1.0,-0.14742008557764913,-0.27032469166876416,-0.0,-0.5507928517493078,-0.5484268814497861,0.0
2019-01-09,1.0,-0.14751705217588282,-0.27029271853212855,-0.0,-0.5507034809091138,-0.5484130779492085,0.0
2019-01-10,1.0,-0.14774643279563127,-0.2698995898029544,-0.0,-0.5507964869013766,-0.5481037823690766,0.0
2019-01-11,1.0,-0.14835621614812947,-0.2677415291598438,-0.0,-0.5519334928832347,-0.5511273460133518,0.0
2019-01-14,1.0,-0.15294858870967742,-0.26925403225806455,-0.0,-0.5522177419354839,-0.5457409274193549,0.0
2019-01-15,1.0,-0.15381320702426243,-0.26892746466453354,-0.0,-0.5516363911214129,-0.5450605930815551,0.0
2019-01-16,1.0,-0.1517067640760801,-0.270059201410757,-0.0,-0.5505479279506235,-0.5468950749464668,0.0
2019-01-17,1.0,-0.15136482675261886,-0.26984286865431106,-0.0,-0.550715149073328,-0.5462076954069299,0.0
2019-01-18,1.0,-0.15249652382758183,-0.27055997977499685,-0.0,-0.5507521173050183,-0.554316774111996,0.0
2019-01-22,1.0,-0.0,-0.2167064681672679,-0.0,-0.7024795488034143,-0.6213352980031502,0.0
2019-01-23,1.0,-0.0,-0.20146939190563354,-0.0,-0.7087655074232255,-0.6319910514541387,0.0
2019-01-24,1.0,-0.0,-0.20694077101867436,-0.0,-0.8019555983008737,-0.6626860089230852,0.0
2019-01-25,1.0,-0.0,-0.11972458485216686,-0.0,-0.8991764547050086,-0.6812474686107737,0.0
2019-01-28,1.0,-0.0,-0.11365786415114737,-0.0,-0.909262913209179,-0.6800010811687435,0.0
2019-01-29,1.0,-0.0,-0.10744361105846037,-0.0,-0.9075844141777909,-0.6927242695838184,0.0
2019-01-30,1.0,-0.0,-0.1057804250710708,-0.0,-0.9052118586706377,-0.6964667659401652,0.0
2019-01-31,1.0,-0.0,-0.10448567339112588,-0.0,-0.8770423181830457,-0.7190580355937238,0.0
2019-02-01,1.0,-0.0,-0.10304848386573698,-0.0,-0.8803307929301117,-0.71917734176531,0.0
2019-02-04,1.0,-0.0,-0.10358899518944922,-0.0,-0.8825739149235177,-0.716393708448192,0.0
2019-02-05,1.0,-0.0,-0.10494294521659185,-0.0,-0.8800227137526365,-0.7190525120328809,0.0
2019-02-06,1.0,-0.0,-0.10467820443482964,-0.0,-0.8791238507301243,-0.7203623580313683,0.0
2019-02-07,1.0,-0.0,-0.1011655263798372,-0.0,-0.8766867681657156,-0.7263852456799805,0.0
2019-02-08,1.0,-0.0,-0.1003736596989061,-0.0,-0.8835427271742662,-0.7237896674970216,0.0
2019-02-11,1.0,-0.0,-0.10207729599436666,-0.0,-0.8874685155594075,-0.7187931641524253,0.0
2019-02-12,1.0,-0.0,-0.10804285908042859,-0.0,-0.8877254848772549,-0.7168316831683169,0.0
2019-02-13,1.0,-0.0,-0.1193900255060509,-0.0,-0.8828078363271287,-0.7112389428555924,0.0
2019-02-14,1.0,-0.0,-0.10865130952704724,-0.0,-0.8906687698876771,-0.7203622616878348,0.0
2019-02-15,1.0,-0.0,-0.11346378902103803,-0.0,-0.8891761696105381,-0.7189668780447978,0.0
2019-02-19,1.0,-0.0,-0.10823523014599928,-0.0,-0.8930697914684211,-0.7174628204779642,0.0
2019-02-20,1.0,-0.0,-0.12035879315031259,-0.0,-0.88339222614841,-0.7143789073117695,0.0
2019-02-21,1.0,-0.0,-0.09399322033898305,-0.0,-0.8873491525423728,-0.7305220338983051,0.0
2019-02-22,1.0,-0.0,-0.08115424178441881,-0.0,-0.9016295815061447,-0.724135130745493,0.0
2019-02-25,1.0,-0.0,-0.0807825898187344,-0.0,-0.9064908281775752,-0.7262835124280907,0.0
2019-02-26,1.0,-0.0,-0.07956271701388888,-0.0,-0.9086642795138888,-0.7244466145833334,0.0
2019-02-27,1.0,-0.0,-0.07716308977941774,-0.0,-0.912309737634642,-0.7237431152833925,0.0
2019-02-28,1.0,-0.0,-0.07756608587092222,-0.0,-0.9115507789176572,-0.7248819410519459,0.0
2019-03-01,1.0,-0.0,-0.08215796897038082,-0.0,-0.9052294672887056,-0.7249918628621027,0.0
2019-03-04,1.0,-0.0,-0.08141900138320089,-0.0,-0.9051558135119742,-0.7255837921401643,0.0
2019-03-05,1.0,-0.0,-0.07993160351753338,-0.0,-0.9091575290413636,-0.7250569970687222,0.0
2019-03-06,1.0,-0.0,-0.07704411046606262,-0.0,-0.9103955292713364,-0.7253811513211438,0.0
2019-03-07,1.0,-0.0,-0.05759020478925128,-0.0,-0.9279986997507856,-0.723290714053527,0.0
2019-03-08,1.0,-0.0,-0.04173014145810664,-0.0,-0.951278563656148,-0.7273122959738847,0.0
2019-03-11,1.0,-0.0,-0.043195007117048066,-0.0,-0.9492499726267382,-0.7448538267819994,0.0
2019-03-12,1.0,-0.0,-0.026814749490161497,-0.0,-0.9605357438130409,-0.768505759797167,0.0
2019-03-13,1.0,-0.0,-0.03841682812067534,-0.0,-0.9631608081926377,-0.7662330473290893,0.0
2019-03-14,1.0,-0.0,-0.03875304270856384,-0.0,-0.9637641071033415,-0.763581544589511,0.0
2019-03-15,1.0,-0.0,-0.03116767878434961,-0.0,-0.9677786096553254,-0.7740065995618778,0.0
2019-03-18,1.0,-0.0,-0.042237411075463804,-0.0,-0.9695355000697448,-0.7780443576509974,0.0
2019-03-19,1.0,-0.0,-0.044629624451217806,-0.0,-0.9621375241184531,-0.7896031990156875,0.0
2019-03-20,1.0,-0.0,-0.040992749581706636,-0.0,-0.9617958728388176,-0.7858059118795315,0.0
2019-03-21,1.0,-0.0,-0.0424647985501185,-0.0,-0.9745434267391607,-0.7712254286909243,0.0
2019-03-22,1.0,-0.0,-0.04281354128748635,-0.0,-0.9894996219863916,-0.7677876403550528,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-1.0072489931953896,-0.7698652964865991,0.0
2019-03-26,1.0,-0.0,-0.004820418512636184,-0.0,-1.0071331048510686,-0.7744155590849564,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-1.0117814171122994,-0.7733957219251336,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-1.0113013221990257,-0.7722755741127348,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-1.01135446525478,-0.7716305346060724,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-1.0118053235326874,-0.7724690945539593,0.0
2019-04-02,1.0,-0.0,-0.0005829932539352045,-0.0,-1.0129924210876988,-0.7625829377307682,0.0
2019-04-03,1.0,-0.0,-0.003943259408246441,-0.0,-0.9149155771979041,-0.7276239877203198,0.0
2019-04-04,1.0,-0.0,-0.003627697603601218,-0.0,-0.9137826029392295,-0.7305441546405402,0.0
2019-04-05,1.0,-0.0,-0.005583930981554503,-0.0,-0.9190197687035224,-0.7218090877815122,0.0
2019-04-08,1.0,-0.0,-0.004337132732129162,-0.0,-0.9209266654325231,-0.7193293311823976,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.941996343305334,-0.7078088979570206,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.9422002066170433,-0.7067362453974728,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.9497402184285865,-0.7010921429328809,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.9492271389559085,-0.7020971975501763,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.947175815433572,-0.7046406788650226,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.9470669353983239,-0.7048902089742228,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.9402961354064578,-0.7084999867560194,0.0
2019-04-18,1.0,-0.0,-0.035624025380437706,-0.0,-0.964214658278217,-0.6887670054309836,0.0
2019-04-22,1.0,-0.0,-0.03352286507316284,-0.0,-0.9679053598857421,-0.6933358484464686,0.0
2019-04-23,1.0,-0.0,-0.041254347884703536,-0.0,-0.9636260684336829,-0.6914821905249818,0.0
2019-04-24,1.0,-0.0,-0.040401045737541434,-0.0,-0.9621054901220925,-0.6926663612106837,0.0
2019-04-25,1.0,-0.0,-0.03940660822656777,-0.0,-0.9664194200944032,-0.6914093054619015,0.0
2019-04-26,1.0,-0.0,-0.03839300178195367,-0.0,-0.9654408985366381,-0.6960959015065609,0.0
2019-04-29,1.0,-0.0,-0.038182161855642265,-0.0,-0.9661113061323684,-0.6959738611508656,0.0
2019-04-30,1.0,-0.0,-0.0354577369700243,-0.0,-0.9694571968674047,-0.6955981636510936,0.0
2019-05-01,1.0,-0.0,-0.030005676749655343,-0.0014597356256589086,-0.9722920552536967,-0.6994566539615603,0.0
2019-05-02,1.0,-0.0,-0.026487202356820456,-0.0,-0.9674585799616205,-0.7088299683775238,0.0
2019-05-03,1.0,-0.0,-0.023628646354321554,-0.0,-0.969855903106329,-0.7100218984022276,0.0
2019-05-06,1.0,-0.0,-0.0059933587106179645,-0.006209335601090683,-0.9704651602278556,-0.7170162792581193,0.0
2019-05-07,1.0,-0.0,-0.009152514916709414,-0.008423553551661762,-0.9671697400037798,-0.7150841005426712,0.0
2019-05-08,1.0,-0.0,-0.01983208654001399,-0.0298692212475109,-0.9302782412141435,-0.7109143748990904,0.0
2019-05-09,1.0,-0.0,-0.018348130212536992,-0.03301049233252623,-0.9343825665859565,-0.7046273876782351,0.0
2019-05-10,1.0,-0.0,-0.01875117699281698,-0.033224825805063085,-0.9333620295391569,-0.7049312636194883,0.0
2019-05-13,1.0,-0.0,-0.01950497713209578,-0.029459241323648105,-0.9342480495022869,-0.7071294054344903,0.0
2019-05-14,1.0,-0.0,-0.008412787436904094,-0.06035841145207382,-0.9049221483321316,-0.6970328232246348,0.0
2019-05-15,1.0,-0.0,-0.012035303557100828,-0.061005616474993314,-0.9091735758224124,-0.6922974057234556,0.0
2019-05-16,1.0,-0.0,-0.012225135091755391,-0.061607190626504736,-0.9089936332994489,-0.6922315552939918,0.0
2019-05-17,1.0,-0.0,-0.004633845824181711,-0.07138265388118069,-0.9022606739165372,-0.7002732094069749,0.0
2019-05-20,1.0,-0.0,-0.003937640630022501,-0.07090431801135755,-0.9033001178613522,-0.7005250187506696,0.0
2019-05-21,1.0,-0.0,-0.0010442885449579607,-0.0764472768167943,-0.8989717774326567,-0.7011728163658758,0.0
2019-05-22,1.0,-0.0,-0.0,-0.08020130634971624,-0.897928043687761,-0.6987900203447907,0.0
2019-05-23,1.0,-0.0,-0.0,-0.09310907292028771,-0.8975051474717223,-0.6833970639356098,0.0
2019-05-24,1.0,-0.0,-0.0023337535878108317,-0.08259341720539715,-0.9120416320180262,-0.6855065854770782,0.0
2019-05-28,1.0,-0.0,-0.0,-0.08352556193337268,-0.9126924521216674,-0.6860415213776085,0.0
2019-05-29,1.0,-0.0,-0.0,-0.08301623881236936,-0.9143844793397288,-0.6822444932740233,0.0
2019-05-30,1.0,-0.0,-0.0,-0.08186445218323064,-0.9139030270559871,-0.6830431288507902,0.0
2019-05-31,1.0,-0.0,-0.003212765387807555,-0.0823271130625686,-0.9129072849455169,-0.6788573264437364,0.0
2019-06-03,1.0,-0.0,-0.002458052794699156,-0.08715400235118094,-0.9126856898578605,-0.6695254889387624,0.0
2019-06-04,1.0,-0.0,-0.005373038573605282,-0.08273410141944453,-0.9041941778716353,-0.6808789328771152,0.0
2019-06-05,1.0,-0.0,-0.00333173410096487,-0.08862412708566555,-0.9013273628658244,-0.6721040567194413,0.0
2019-06-06,1.0,-0.0,-0.021425716189207196,-0.07253830779480347,-0.8830113257828115,-0.6879147235176549,0.0
2019-06-07,1.0,-0.0,-0.027868808781605522,-0.07438787200596808,-0.8761356672794608,-0.685903071963339,0.0
2019-06-10,1.0,-0.0,-0.02859348792630654,-0.0718298234871276,-0.8741513804211816,-0.6877612417134794,0.0
2019-06-11,1.0,-0.0,-0.025761373939943464,-0.07376393407648409,-0.8771401141394207,-0.6901434743186304,0.0
2019-06-12,1.0,-0.0,-0.02385781383432963,-0.07087959009393681,-0.879083048676345,-0.6948654995730146,0.0
2019-06-13,1.0,-0.0,-0.027102080051266988,-0.07372299805078636,-0.8742089663827401,-0.695121625590772,0.0
2019-06-14,1.0,-0.0,-0.026532406297450652,-0.06723674045659181,-0.8712006180239218,-0.6989264498255148,0.0
2019-06-17,1.0,-0.0,-0.026237280912045177,-0.06755100953598636,-0.8722231101166694,-0.6976719407596825,0.0
2019-06-18,1.0,-0.0,-0.027197655833777305,-0.06840703249866809,-0.8706446457112413,-0.6975492807671816,0.0
2019-06-19,1.0,-0.0,-0.021494506663829106,-0.07605543880184086,-0.8686919741427469,-0.6939426990503045,0.0
2019-06-20,1.0,-0.0,-0.02226892992071516,-0.07712978236577447,-0.8674240408662799,-0.6937423508753259,0.0
2019-06-21,1.0,-0.0,-0.023640913689366914,-0.07813747936744582,-0.8673127096533731,-0.6932005750492519,0.0
2019-06-24,1.0,-0.0,-0.01740080475391052,-0.07746422575745462,-0.8692408132811043,-0.7006422042795853,0.0
2019-06-25,1.0,-0.0,-0.009833968499320417,-0.07925805505956346,-0.873490925565653,-0.7024225141912961,0.0
2019-06-26,1.0,-0.0,-0.006213664728785536,-0.07339058083097766,-0.8631660355218946,-0.724038615392821,0.0
2019-06-27,1.0,-0.0,-0.005656500973878705,-0.07729661944021986,-0.8636569812428292,-0.7215507350783105,0.0
2019-06-28,1.0,-0.0,-0.0,-0.07806998826416303,-0.8712792062306626,-0.7178864824495893,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0812180034129693,-0.8817459470989761,-0.7034183020477816,0.0
2019-07-02,1.0,-0.0,-0.0,-0.08369281567875593,-0.8809181445385312,-0.6981945997763221,0.0
2019-07-03,1.0,-0.0,-0.0,-0.08423630893746173,-0.8814195575197677,-0.6966800670908656,0.0
2019-07-05,1.0,-0.0,-0.0,-0.09882892862794747,-0.8612913435670202,-0.6774278630585009,0.0
2019-07-08,1.0,-0.0,-0.0,-0.10310634156605908,-0.857413398563876,-0.6697703779689103,0.0
2019-07-09,1.0,-0.0,-0.0,-0.1023214238767516,-0.8562715250939874,-0.6704261639982123,0.0
2019-07-10,1.0,-0.0,-0.0,-0.09976059561705823,-0.8575412380626661,-0.6735155612848912,0.0
2019-07-11,1.0,-0.0,-0.0,-0.10512597741094701,-0.8592528236316247,-0.6684042861280046,0.0
2019-07-12,1.0,-0.0,-0.0,-0.10526592943654554,-0.8597156398104264,-0.6679831490258029,0.0
2019-07-15,1.0,-0.0,-0.0,-0.10758293838862559,-0.8577145866245391,-0.6676671932596103,0.0
2019-07-16,1.0,-0.0,-0.0,-0.12043180621379673,-0.85405476566614,-0.6585044760400209,0.0
2019-07-17,1.0,-0.0,-0.0,-0.11763776625154683,-0.8563228982912509,-0.6589347305231563,0.0
2019-07-18,1.0,-0.0,-0.0,-0.12282822972795374,-0.8502562754632671,-0.6553817847286109,0.0
2019-07-19,1.0,-0.0,-0.0,-0.1380791081001787,-0.8469314271997439,-0.6821540020803883,0.0
2019-07-22,1.0,-0.0,-0.0,-0.14862361037586022,-0.8316569613552143,-0.6666225516146109,0.0
2019-07-23,1.0,-0.0,-0.0,-0.15102968778914533,-0.828693790149893,-0.6638908715996511,0.0
2019-07-24,1.0,-0.0,-0.0,-0.15598341388690806,-0.8257665795103398,-0.6593508174207009,0.0
2019-07-25,1.0,-0.0,-0.0,-0.16050262664660384,-0.8360919722288219,-0.643251234127927,0.0
2019-07-26,1.0,-0.0,-0.0,-0.1618333905058448,-0.836926405784099,-0.6399715017019817,0.0
2019-07-29,1.0,-0.0,-0.0,-0.16140360141521887,-0.835375191424196,-0.6435549453450916,0.0
2019-07-30,1.0,-0.0,-0.0,-0.16288028707881474,-0.8330035093274228,-0.6427082508773319,0.0
2019-07-31,1.0,-0.0,-0.0,-0.16308854207927329,-0.8330824685098629,-0.6445113417307032,0.0
2019-08-01,1.0,-0.0,-0.0,-0.17002083717985916,-0.8251259462453512,-0.6424709202648168,0.0
2019-08-02,1.0,-0.0,-0.0,-0.19396324073096016,-0.8210098235977606,-0.6258054293862891,0.0
2019-08-05,1.0,-0.0,-0.0,-0.19450909860347013,-0.8208051206093948,-0.6296286500211595,0.0
2019-08-06,1.0,-0.0,-0.0,-0.20078116752876596,-0.8070305077588937,-0.631294204581442,0.0
2019-08-07,1.0,-0.0,-0.0,-0.19044859468429787,-0.799330927482022,-0.6443905908384479,0.0
2019-08-08,1.0,-0.0,-0.0,-0.18877376150175326,-0.8011811542619104,-0.646550133143505,0.0
2019-08-09,1.0,-0.0,-0.0,-0.18516668419392157,-0.7935902828898939,-0.6503312651172574,0.0
2019-08-12,1.0,-0.0,-0.0,-0.179509516644228,-0.7957815263588607,-0.6645811884585939,0.0
2019-08-13,1.0,-0.0,-0.0,-0.17642246384461102,-0.7970283964953024,-0.6656286287342975,0.0
2019-08-14,1.0,-0.0,-0.0,-0.17683761583824767,-0.7903327716933446,-0.6655170598146588,0.0
2019-08-15,1.0,-0.0,-0.0,-0.18584486811177853,-0.7781666231392008,-0.64763645860538,0.0
2019-08-16,1.0,-0.0,-0.0,-0.18718015665796345,-0.7785117493472584,-0.6452741514360313,0.0
2019-08-19,1.0,-0.0,-0.0,-0.1876139382259493,-0.7791551643314756,-0.6375071618313454,0.0
2019-08-20,1.0,-0.0,-0.0,-0.1921237327787887,-0.7745515986482975,-0.6327268001039771,0.0
2019-08-21,1.0,-0.0,-0.0,-0.2120290984671343,-0.7605611847233047,-0.6254871395167575,0.0
2019-08-22,1.0,-0.0,-0.0,-0.20945875753168502,-0.7607261583212134,-0.6269738209017245,0.0
2019-08-23,1.0,-0.0,-0.0,-0.20928118832450399,-0.7610106990755168,-0.6265711021086527,0.0
2019-08-26,1.0,-0.0,-0.0,-0.20938721619592512,-0.7577342273539235,-0.6217412690605018,0.0
2019-08-27,1.0,-0.0,-0.0,-0.2060245636716225,-0.7543891402714933,-0.6252359405300582,0.0
2019-08-28,1.0,-0.0,-0.0,-0.21705506556656234,-0.7598996456560536,-0.6094974523446189,0.0
2019-08-29,1.0,-0.0,-0.0,-0.21786194068409634,-0.7587320450552858,-0.6068512968895319,0.0
2019-08-30,1.0,-0.0,-0.0,-0.21916924664602683,-0.7562693498452012,-0.6045665634674923,0.0
2019-09-03,1.0,-0.0,-0.0,-0.22490063490424816,-0.7509162236101791,-0.6050689103391318,0.0
2019-09-04,1.0,-0.0,-0.0,-0.22676685516564668,-0.7505616236734061,-0.6048751517029463,0.0
2019-09-05,1.0,-0.0,-0.0,-0.22725044505792205,-0.7515157769808303,-0.6013055032379576,0.0
2019-09-06,1.0,-0.0,-0.0,-0.2222279739103427,-0.7523035510922456,-0.6137022466093799,0.0
2019-09-09,1.0,-0.0,-0.0,-0.22338415344394688,-0.7535785468381954,-0.6114979421737893,0.0
2019-09-10,1.0,-0.0,-0.0,-0.21167542928181088,-0.7509777006552537,-0.6273082800238274,0.0
