Date,IWF,IWM,MSC,MTUM,SPY,VLUE,VXX
2019-09-11,-0.0,-0.41189931350114417,1.0,-2.465855714801879,-5.12092014934361,-3.045164398410213,0.0
2019-09-12,-0.0,-0.33345367027677497,1.0,-2.4983152827918174,-5.14187725631769,-3.0599277978339354,0.0
2019-09-13,-0.0,-0.33658243080625755,1.0,-2.4830324909747294,-5.13971119133574,-3.0742478941034896,0.0
2019-09-16,-0.0,-0.3419153031761309,1.0,-2.475818094321463,-5.137993262752647,-3.07507218479307,0.0
2019-09-17,-0.0,-0.36799711469103147,1.0,-2.465857177206059,-5.1324837701370525,-3.055662418850685,0.0
2019-09-18,-0.0,-0.37243119817329645,1.0,-2.457757481071986,-5.128830669390697,-3.0587669751231825,0.0
2019-09-19,-0.0,-0.3731827466057912,1.0,-2.458488525771957,-5.1261564339781325,-3.0570707677520126,0.0
2019-09-20,-0.0,-0.372537241710716,1.0,-2.4598750600672754,-5.1242191254204705,-3.0569437770302743,0.0
2019-09-23,-0.0,-0.3690404707577759,1.0,-2.455266002161643,-5.1229734598294705,-3.0619670949921938,0.0
2019-09-24,-0.0,-0.3702413834514231,1.0,-2.456106641047196,-5.121051999519635,-3.061726912453465,0.0
2019-09-25,-0.0,-0.3174888968911295,1.0,-2.471612051374385,-5.15868443164086,-3.0554555275477133,0.0
2019-09-26,-0.0,-0.29340382073771476,1.0,-2.5013817133245224,-5.1697705154391445,-3.0503424246065123,0.0
2019-09-27,-0.0,-0.27924573624789817,1.0,-2.5105693009848666,-5.170429978380975,-3.050324285371126,0.0
2019-09-30,-0.0,-0.26112115732368896,1.0,-2.485473176612417,-5.222061482820977,-3.086919831223629,0.0
2019-10-01,-0.0,-0.2696196437168994,1.0,-2.4759268175252767,-5.214371689937409,-3.0765527202696195,0.0
2019-10-02,-0.0,-0.20635299737282065,1.0,-2.4819679961786485,-5.225579173632672,-3.027824217817053,0.0
2019-10-03,-0.0,-0.3786257727056586,1.0,-2.439847836424156,-5.190798858773181,-2.8785068949120305,0.0
2019-10-04,-0.0,-0.4057469893883391,1.0,-2.418147132466913,-5.203052342911649,-2.8961488017169428,0.0
2019-10-07,-0.0,-0.49129571211590134,1.0,-2.399112045799743,-4.996494917630564,-2.7965883864937493,0.0
2019-10-08,-0.0,-0.48027133973996605,1.0,-2.249745618993782,-4.871339739966082,-2.7045788581119274,0.0
2019-10-09,-0.0,-0.4932334190806397,1.0,-2.2106028408455427,-4.84889833351974,-2.6315848339111954,0.0
2019-10-10,-0.0,-0.6314830559941699,1.0,-2.515364994534192,-5.09838454998178,-2.9008866755739096,0.0
2019-10-11,-0.0,-0.6587467684353072,1.0,-2.7153760925766344,-5.0009848578111535,-2.9356149205958393,0.0
2019-10-14,-0.0,-0.5080851063829787,1.0,-2.860790273556231,-5.018237082066869,-2.771063829787234,0.0
2019-10-15,-0.0,-0.5082669932639314,1.0,-2.9257807715860378,-5.054255970606246,-2.759216166564605,0.0
2019-10-16,-0.0,-0.5692501575299307,1.0,-3.072085696282293,-5.172778827977315,-2.7882797731568996,0.0
2019-10-17,-0.0,-0.5301497887594419,1.0,-3.1869158878504673,-5.237997695557548,-2.8473946997823583,0.0
2019-10-18,-0.0,-0.4031266017426961,1.0,-3.163249615581753,-5.3801896463352135,-2.8673757047667863,0.0
2019-10-21,-0.0,-0.2135838860230901,1.0,-3.038688282977155,-5.133996561041513,-2.8958486858265777,0.0
2019-10-22,-0.0,-0.1526680442445606,1.0,-3.0162878327458373,-5.088124468214416,-2.898018718852559,0.0
2019-10-23,-0.0,-0.026832460732984294,1.0,-2.584969458987784,-4.709096858638744,-2.586605584642234,0.0
2019-10-24,-0.0,-0.0,1.0,-2.47059955730921,-4.065922432874602,-2.0871908382253874,0.0
2019-10-25,-0.0,-0.0,1.0,-2.42679782255754,-4.038391748639099,-2.0849966574348198,0.0
2019-10-28,-0.0,-0.0,1.0,-2.4795310397847397,-4.0516048433596,-2.078704593503748,0.0
2019-10-29,-0.0,-0.0,1.0,-2.6759453257507735,-4.128703980844059,-2.172303701486581,0.0
2019-10-30,-0.0,-0.0,1.0,-2.680363927214557,-4.137672465506899,-2.179864027194561,0.0
2019-10-31,-0.0,-0.0,1.0,-2.6959093643473033,-4.103669540806096,-2.2264888710647686,0.0
2019-11-01,-0.0,-0.003158622051130195,1.0,-2.6950942651268384,-4.031487513572205,-2.140854802092587,0.0
2019-11-04,-0.0,-0.0,1.0,-2.723928781060458,-3.9829778908237135,-2.0759146937976913,0.0
2019-11-05,-0.0,-0.0209775967413442,1.0,-3.038289205702648,-4.054276985743381,-2.0696537678207743,0.0
2019-11-06,-0.0,-0.0,1.0,-3.038812083973374,-4.01884280593958,-2.1830005120327702,0.0
2019-11-07,-0.0,-0.03655299162752706,1.0,-3.027976312027772,-3.9834592607719013,-2.162344292423933,0.0
2019-11-08,-0.0,-0.0,1.0,-3.033822330888346,-3.982070089649552,-2.1716585167074167,0.0
2019-11-11,-0.0,-0.0,1.0,-3.151112484548826,-3.9605480016481254,-2.189019365471776,0.0
2019-11-12,-0.0,-0.0,1.0,-3.1513029148213,-3.9617880317231435,-2.1866309609640537,0.0
2019-11-13,-0.0,-0.0,1.0,-3.423164661965989,-3.8190584819576943,-2.1268145997511407,0.0
2019-11-14,-0.0,-0.0,1.0,-3.4515860634425377,-3.8284971398855956,-2.1203328133125323,0.0
2019-11-15,-0.0,-0.0,1.0,-3.4448992121150113,-3.7143149493502507,-2.073058426276476,0.0
2019-11-18,-0.0,-0.0,1.0,-3.230769230769231,-3.5786997022952076,-1.7939114568328052,0.0
2019-11-19,-0.0,-0.0,1.0,-2.8032286212914483,-3.24869109947644,-1.674171029668412,0.0
2019-11-20,-0.0,-0.0,1.0,-2.804188481675393,-3.2501745200698084,-1.6716404886561955,0.0
2019-11-21,-0.0,-0.0,1.0,-3.0002673796791446,-3.1690730837789665,-1.7433155080213905,0.0
2019-11-22,-0.0,-0.0,1.0,-2.9939453298904817,-3.1726471373875884,-1.7373341643664857,0.0
2019-11-25,-0.0,-0.0,1.0,-2.9810502080935093,-3.1551403524307093,-1.7188523864340741,0.0
2019-11-26,-0.0,-0.0,1.0,-3.0559963931469794,-3.2134355275022544,-1.7477006311992787,0.0
2019-11-27,-0.0,-0.0,1.0,-3.0616481631916237,-3.2159039624514847,-1.7485332611246502,0.0
2019-11-29,-0.0,-0.0,1.0,-3.183056114055931,-3.286693474684701,-1.669347468470115,0.0
2019-12-02,-0.0,-0.0,1.0,-3.3337036008516154,-3.2625196704619084,-1.6603721188558733,0.0
2019-12-03,-0.0,-0.0,1.0,-3.293254590753899,-3.2663098643536035,-1.668081572390883,0.0
2019-12-04,-0.0,-0.0,1.0,-3.4222348592550467,-3.3522888825703725,-1.703250876694152,0.0
2019-12-05,-0.0,-0.0,1.0,-3.518859775410308,-3.2798733083789227,-1.7990210192916785,0.0
2019-12-06,-0.0,-0.0,1.0,-3.6483222805107394,-3.4474908443036725,-1.8022369593190142,0.0
2019-12-09,-0.0,-0.0,1.0,-3.8181911192960922,-3.5668099038264787,-1.846326989973399,0.0
2019-12-10,-0.0,-0.0,1.0,-4.597064178425125,-4.068047337278107,-1.713928083750569,0.0
2019-12-11,-0.0,-0.0,1.0,-4.6195577843628906,-4.056302712559836,-1.7214497378618647,0.0
2019-12-12,-0.0,-0.0,1.0,-4.560215900146183,-3.995839424266277,-1.6886315079275835,0.0
2019-12-13,-0.0,-0.0,1.0,-4.687570877750057,-4.0049897936039915,-1.6479927421183944,0.0
2019-12-16,-0.0,-0.0,1.0,-4.710460630814613,-4.010324483775811,-1.6249149081007488,0.0
2019-12-17,-0.0,-0.0,1.0,-5.0090396806762145,-4.187837520544728,-1.5429678328246066,0.0
2019-12-18,-0.0,-0.0,1.0,-5.29727385377943,-4.38822800495663,-1.7060718711276333,0.0
2019-12-19,-0.0,-0.0,1.0,-5.335989045188597,-4.3628781277231425,-1.7497821486368728,0.0
2019-12-20,-0.0,-0.0,1.0,-5.380666916448107,-4.377544648432621,-1.7309853877856876,0.0
2019-12-23,-0.0,-0.0,1.0,-5.187748703726034,-4.209212588930423,-1.6614011817195227,0.0
2019-12-24,-0.0,-0.0,1.0,-5.1363744640304905,-4.13911386374464,-1.6349452120057169,0.0
2019-12-26,-0.0,-0.0,1.0,-5.1415296640457475,-4.121157969978556,-1.6505837502978318,0.0
2019-12-27,-0.0,-0.028578319064271072,1.0,-5.2328469793802,-4.130712649222235,-1.6662245267092728,0.0
2019-12-30,-0.0,-0.027251619210558478,1.0,-5.378589759256997,-4.223023341072956,-1.5915923255529756,0.0
2019-12-31,-0.0,-0.054440572046629006,1.0,-5.269318591515443,-4.150462684773465,-1.5435644754236268,0.0
2020-01-02,-0.0,-0.070085270412335,1.0,-5.115173461044271,-4.014250671650508,-1.4813689989487206,0.0
2020-01-03,-0.0,-0.027207850133809098,1.0,-4.8559322033898304,-3.7997323818019626,-1.4678858162355042,0.0
2020-01-06,-0.0,-0.07787490066976956,1.0,-4.9475536383244405,-3.83970938812578,-1.4870019298444772,0.0
2020-01-07,-0.0,-0.05943268797838811,1.0,-4.914227825303917,-3.809882935614588,-1.4726474561008553,0.0
2020-01-08,-0.0,-0.04356728472301217,1.0,-4.971675577294961,-3.8338073029234443,-1.526219997724946,0.0
2020-01-09,-0.0,-0.07884242907599408,1.0,-4.95761649766435,-3.818616839466788,-1.5384527742964567,0.0
2020-01-10,-0.0,-0.1041234738539507,1.0,-5.0123243492282885,-3.8382861091914307,-1.56346463948399,0.0
2020-01-13,-0.0,-0.10684647302904564,1.0,-5.029045643153527,-3.8342554172429693,-1.555901337021669,0.0
2020-01-14,-0.05843768634466309,-0.07751937984496124,1.0,-5.257722122838402,-3.984496124031008,-1.5480023852116875,0.0
2020-01-15,-0.0,-0.037832788416627745,1.0,-5.188580102755722,-3.9284212984586646,-1.5218355908453995,0.0
2020-01-16,-0.0,-0.015291233804132135,1.0,-5.162834130967667,-3.9341659857593094,-1.5605229368507063,0.0
2020-01-17,-0.0,-0.0,1.0,-5.153254023792862,-3.949848378819688,-1.5599486820620483,0.0
2020-01-21,-0.0,-0.0,1.0,-5.144287877023408,-3.93653196692675,-1.5643414463724234,0.0
2020-01-22,-0.0,-0.0,1.0,-5.047101863496055,-3.8381159254601576,-1.5472733508631529,0.0
2020-01-23,-0.0,-0.0,1.0,-4.933250226654578,-3.813689936536718,-1.5857887579329102,0.0
2020-01-24,-0.0,-0.0,1.0,-4.950073754680586,-3.8284352660841936,-1.5683649154657893,0.0
2020-01-27,-0.0,-0.0,1.0,-4.927233994842471,-3.741899316066823,-1.542885973763875,0.0
2020-01-28,-0.0,-0.0,1.0,-5.069016152716594,-3.7528521405173385,-1.473737716028465,0.0
2020-01-29,-0.0,-0.0,1.0,-4.567223946340975,-3.279707678446291,-1.164080488537391,0.0
2020-01-30,-0.0,-0.0,1.0,-4.509107107503465,-3.2765788952682637,-1.1134428825975053,0.0
2020-01-31,-0.0,-0.0,1.0,-4.595460072963113,-3.3692744223753546,-1.1690312119983786,0.0
2020-02-03,-0.0,-0.0,1.0,-4.412336085478388,-3.2014570179698882,-1.0995628946090334,0.0
2020-02-04,-0.0,-0.0,1.0,-4.381965944272446,-3.1830495356037156,-1.1099071207430342,0.0
2020-02-05,-0.0,-0.0,1.0,-4.37188186944471,-3.1342827105036797,-1.0513237121284527,0.0
2020-02-06,-0.0,-0.0,1.0,-4.424847211611918,-3.1190794499618026,-1.0054430863254393,0.0
2020-02-07,-0.0,-0.0,1.0,-4.412365232325159,-3.115924053048373,-1.0127850395954583,0.0
2020-02-10,-0.0,-0.0,1.0,-4.412817826873631,-3.113322540710408,-0.9967622131225596,0.0
2020-02-11,-0.0,-0.0,1.0,-4.366187866187866,-3.068985068985069,-1.0147420147420148,0.0
2020-02-12,-0.0,-0.0,1.0,-4.3400749063670405,-3.0294943820224716,-0.9937265917602995,0.0
2020-02-13,-0.0,-0.0,1.0,-4.190835579514825,-2.8611859838274936,-0.9327044025157233,0.0
2020-02-14,-0.0,-0.0,1.0,-4.22378065333454,-2.867251832413356,-0.9579223599674237,0.0
2020-02-18,-0.0,-0.0,1.0,-4.195223073456512,-2.8511041009463725,-0.966831906264083,0.0
2020-02-19,-0.0,-0.0,1.0,-4.137028824833703,-2.8157871396895784,-0.9163636363636363,0.0
2020-02-20,-0.0,-0.0,1.0,-3.995684446746073,-2.746849646124633,-0.8885724149836008,0.0
2020-02-21,-0.0,-0.0,1.0,-3.8231556362436043,-2.6062056444957915,-0.8228255487704241,0.0
2020-02-24,-0.0,-0.0,1.0,-3.5443622920517557,-2.416204559457794,-0.7412199630314232,0.0
2020-02-25,-0.0,-0.0,1.0,-3.437954083115373,-2.125762859633827,-0.7016855565242661,0.0
2020-02-26,-0.0,-0.0,1.0,-3.2071611253196934,-1.9914524162067573,-0.5317673980347288,0.0
2020-02-27,-0.0,-0.0,1.0,-3.191897511570193,-1.9822925749547256,-0.5332349587497485,0.0
2020-02-28,-0.0,-0.054245417689716205,1.0,-2.638268714669103,-1.5466796094329927,-0.4707931251070633,0.0
2020-03-02,-0.0,-0.006653397782200739,1.0,-2.6251350582883135,-1.5770827409724197,-0.47773670742109753,0.0
2020-03-03,-0.0,-0.08272394881170017,1.0,-2.2356286816981514,-1.3484663822872232,-0.411385334145846,0.0
2020-03-04,-0.0,-0.15013924806047343,1.0,-2.262432862542272,-1.2161826138850207,-0.344390292420927,0.0
2020-03-05,-0.0,-0.3314985880438424,1.0,-2.079978940314938,-1.1077394342602787,-0.2670750969224142,0.0
2020-03-06,-0.0,-0.45242929316776054,1.0,-2.0262996364323147,-1.0361206855847773,-0.20680863119127435,0.0
2020-03-09,-0.0,-0.4828824515202298,1.0,-2.101173090734977,-1.0487431170696673,-0.15527890830739766,0.0
2020-03-10,-0.2725589433403283,-0.14278072665926017,1.0,-1.753898695634284,-0.9203390527918365,-0.025099781919927584,0.0
2020-03-11,-0.06325261347095408,-0.49009748136385695,1.0,-2.048299589784306,-0.8092717568700102,-0.0,0.0
2020-03-12,-0.13003185635679118,-0.30606925654710193,1.0,-1.899093955566588,-0.8020354970832816,-0.0,0.0
2020-03-13,-0.3028847814821213,-0.0889963724304716,1.0,-1.4494040421489032,-0.6135429262394196,-0.0,0.0
2020-03-16,-0.14375177910617704,-0.2312679887402347,1.0,-1.3425372426226396,-0.4452984154094316,-0.0,0.0
2020-03-17,-0.28042910191170406,-0.1571998349608032,1.0,-0.8153486453032596,-0.49770320451107136,-0.0,0.0
2020-03-18,-0.26954156332506596,-0.19454889724511293,1.0,-0.7141371309704776,-0.4886524255273755,-0.0,0.0
2020-03-19,-0.29462918256625914,-0.10105651169431248,1.0,-0.7053967759520285,-0.4947693585650131,-0.0,0.0
2020-03-20,-0.293743042791685,-0.0936343161873204,1.0,-0.7067747029433844,-0.49457661342514686,-0.0,0.0
2020-03-23,-0.2929617720614505,-0.14597049966824888,1.0,-0.6340274587863013,-0.4789976011840964,-0.0,0.0
2020-03-24,-0.30920868792074174,-0.1658579956814429,1.0,-0.5970786231423854,-0.46818239552902324,-0.0,0.0
2020-03-25,-0.3013810105071683,-0.1621071779038319,1.0,-0.4935736339484454,-0.4363945334003494,-0.0,0.0
2020-03-26,-0.31054757522885346,-0.16209756447333828,1.0,-0.483448457181099,-0.43404479074547675,-0.0,0.0
2020-03-27,-0.30738690768116955,-0.14535603353651416,1.0,-0.44980032228683525,-0.4328685863752072,-0.0,0.0
2020-03-30,-0.2893211418592806,-0.13067837306880745,1.0,-0.5364167737867139,-0.468943270839902,-0.0,0.0
2020-03-31,-0.29803365290549794,-0.1261005674036392,1.0,-0.543264527489728,-0.47830659362160044,-0.0,0.0
2020-04-01,-0.30256059755412895,-0.13623160104474333,1.0,-0.5220543364171163,-0.48014255376278475,-0.0,0.0
2020-04-02,-0.3152884615384616,-0.08723557692307693,1.0,-0.5130769230769231,-0.48824519230769237,-0.0,0.0
2020-04-03,-0.31281485390778674,-0.09370052295734778,1.0,-0.5155687760878952,-0.4767787746485631,-0.0,0.0
2020-04-06,-0.3160922295191985,-0.08925746608503908,1.0,-0.51215186232683,-0.4793394372273621,-0.0,0.0
2020-04-07,-0.29313162441051505,-0.06069944436662464,1.0,-0.49838913013027036,-0.48239716113367886,-0.0,0.0
2020-04-08,-0.2927261699248822,-0.057621424905519525,1.0,-0.50046657024215,-0.4820370456772267,-0.0,0.0
2020-04-09,-0.29637536548011323,-0.0387989047199146,1.0,-0.508562676938785,-0.4767717083584722,-0.0,0.0
2020-04-13,-0.30404278966379555,-0.0187783643604705,1.0,-0.51549041400389,-0.47716958414374366,-0.0,0.0
2020-04-14,-0.29976471684487616,-0.04060381578027815,1.0,-0.5029235679176276,-0.48622079344002606,-0.0,0.0
2020-04-15,-0.27048337332876243,-0.05523940121129014,1.0,-0.4828705290823906,-0.47685978745286256,-0.0,0.0
2020-04-16,-0.2755832389580974,-0.02910532276330691,1.0,-0.48520951302378257,-0.4751302378255946,-0.0,0.0
2020-04-17,-0.26880485227220513,-0.06986628681707485,1.0,-0.4622524468133989,-0.49657675871892665,-0.0,0.0
2020-04-20,-0.2995614035087719,-0.026892890120036938,1.0,-0.4901662049861496,-0.49178208679593727,-0.0,0.0
2020-04-21,-0.30386115534630387,-0.031895497242031896,1.0,-0.488010339495488,-0.4841561079184841,-0.0,0.0
2020-04-22,-0.2915452563955489,-0.04132155558104853,1.0,-0.47608122060341856,-0.48541929562923025,-0.0,0.0
2020-04-23,-0.2820186598812553,-0.08288568466685516,1.0,-0.47615681839600416,-0.5149844500989539,-0.0,0.0
2020-04-24,-0.28376788403614456,-0.08367846385542169,1.0,-0.47265625,-0.5130600527108433,-0.0,0.0
2020-04-27,-0.27902068383284084,-0.08236011444116129,1.0,-0.4754701937057361,-0.5082547722902303,-0.0,0.0
2020-04-28,-0.28442279317048036,-0.06801414619294095,1.0,-0.4777384827973862,-0.5119329226877767,-0.0,0.0
2020-04-29,-0.2835845347313237,-0.0737221494102228,1.0,-0.4720323909380266,-0.5110466204830556,-0.0,0.0
2020-04-30,-0.28276135594802043,-0.04544712222662903,1.0,-0.48181415206588435,-0.5229918577794368,-0.0,0.0
2020-05-01,-0.28857910337161913,-0.04341885883660615,1.0,-0.4682058169692479,-0.5154686921081882,-0.0,0.0
2020-05-04,-0.27232990823168635,-0.029498592580726363,1.0,-0.4750211685012701,-0.511636954482001,-0.0,0.0
2020-05-05,-0.2700145560407569,-0.036344614264919944,1.0,-0.4609943595342067,-0.5070278384279475,-0.0,0.0
2020-05-06,-0.27050942584923166,-0.04089438070020594,1.0,-0.4495666146151583,-0.5021612691515605,-0.0,0.0
2020-05-07,-0.27522521505497727,-0.04976180262355783,1.0,-0.4371542751349032,-0.49563116660269574,-0.0,0.0
2020-05-08,-0.2742615083031027,-0.04472634686014285,1.0,-0.4397602577679638,-0.49446835357472796,-0.0,0.0
2020-05-11,-0.2747911083083714,-0.041553118173014124,1.0,-0.44080088286299857,-0.49505641764825115,-0.0,0.0
2020-05-12,-0.27451510441305665,-0.04361244396386654,1.0,-0.4377689171228402,-0.49678988984253564,-0.0,0.0
2020-05-13,-0.27070028011204483,-0.034352941176470586,1.0,-0.4362801120448179,-0.49954061624649865,-0.0,0.0
2020-05-14,-0.2728814694132613,-0.025063048184435468,1.0,-0.43180753007342604,-0.5020420916374674,-0.0,0.0
2020-05-15,-0.2771217879116902,-0.038793883460007235,1.0,-0.4436979732175172,-0.5024203764024612,-0.0,0.0
2020-05-18,-0.28097169661673727,-0.03886333250243604,1.0,-0.44066260282354003,-0.5055632350608443,-0.0,0.0
2020-05-19,-0.2794295437245332,-0.02292571530918372,1.0,-0.44279765369632385,-0.49368647293243184,-0.0,0.0
2020-05-20,-0.26562602479176234,-0.001923875735117291,1.0,-0.43964932992282635,-0.47900133359568003,-0.0,0.0
2020-05-21,-0.251591529167208,-0.0,1.0,-0.4401498419297562,-0.4736044346282101,-0.0,0.0
2020-05-22,-0.2530242587601078,-0.0006900269541778977,1.0,-0.43251752021563344,-0.4701024258760108,-0.0,0.0
2020-05-26,-0.2524363949978439,-0.0,1.0,-0.43333333333333335,-0.4701811125485123,-0.0,0.0
2020-05-27,-0.25860837571691375,-0.0,1.0,-0.45285142300616815,-0.45282978032680443,-0.0,0.0
2020-05-28,-0.2617359903704694,-0.020485043020819403,1.0,-0.45254335517810174,-0.49427132093977083,-0.0,0.0
2020-05-29,-0.2676767676767677,-0.0758270781206561,1.0,-0.4568390325271059,-0.5163793902326013,-0.0,0.0
2020-06-01,-0.2669337470763958,-0.07757682421323206,1.0,-0.4535812704073362,-0.5176110969594516,-0.0,0.0
2020-06-02,-0.3503911760933693,-0.09952545850968322,1.0,-0.5105040400153906,-0.6046684622290625,-0.0,0.0
