Date,IWF,IWM,MTUM,SPY,SWKS,VLUE,VXX
2018-11-02,-0.3941630325394163,-0.5957732304595774,-0.029117745722911776,-0.6096611875209662,1.0,-0.7258302583025831,0.0
2018-11-05,-0.4076346747126826,-0.580228497813337,-0.025324609282299893,-0.6193850222056481,1.0,-0.757602468047598,0.0
2018-11-06,-0.4273102225858131,-0.6002999625046869,-0.014077785731329038,-0.6183658860824214,1.0,-0.7485768824351501,0.0
2018-11-07,-0.424000817745068,-0.6003952434495213,-0.019762172476063922,-0.6155575999182255,1.0,-0.7475212102627007,0.0
2018-11-08,-0.39983721640044767,-0.6113541560687761,-0.0,-0.6148811340590769,1.0,-0.7652185708956489,0.0
2018-11-09,-0.3983709485830646,-0.6123536399117597,-0.0,-0.6176819955879856,1.0,-0.7654505345324961,0.0
2018-11-12,-0.40170940170940167,-0.6661084946799232,-0.0,-0.6302110587824873,1.0,-0.7905808477237047,0.0
2018-11-13,-0.39716237886076833,-0.6658997420344419,-0.0,-0.6298891445304329,1.0,-0.7930349299309768,0.0
2018-11-14,-0.3967152521096311,-0.6665736801729549,-0.0,-0.6301694678847898,1.0,-0.7935351140246879,0.0
2018-11-15,-0.39616201720475047,-0.6666666666666667,-0.0,-0.6314909622818933,1.0,-0.7884581896701843,0.0
2018-11-16,-0.39635059372497133,-0.6662604032454644,-0.0,-0.6313681791273462,1.0,-0.7883135425009576,0.0
2018-11-19,-0.3982381002124029,-0.6656220620495142,-0.0,-0.6302796058358578,1.0,-0.7878408022563459,0.0
2018-11-20,-0.3785377358490566,-0.6602386237513873,-0.0,-0.6310002774694783,1.0,-0.7985918423973363,0.0
2018-11-21,-0.38454914927326583,-0.6543018529999312,-0.0,-0.6281600881724874,1.0,-0.7771922573534477,0.0
2018-11-23,-0.38490137354125786,-0.6511755998485317,-0.0,-0.6291438603738511,1.0,-0.7772384591552205,0.0
2018-11-26,-0.38383942711560975,-0.6578530606623976,-0.0,-0.626661158162914,1.0,-0.7744611994766922,0.0
2018-11-27,-0.37585733882030176,-0.6608024691358024,-0.0,-0.6222222222222221,1.0,-0.7704732510288066,0.0
2018-11-28,-0.37567734412511145,-0.6625968859318198,-0.0,-0.621476095754167,1.0,-0.7698744769874477,0.0
2018-11-29,-0.3508771929824562,-0.6532367741058072,-0.0,-0.6204950360397117,1.0,-0.7753637970896233,0.0
2018-11-30,-0.3503962450256794,-0.6534811741097242,-0.0,-0.6203870616645693,1.0,-0.7769803748171831,0.0
2018-12-03,-0.3516311380508071,-0.6540897636722741,-0.0,-0.621467002656133,1.0,-0.7780766873254785,0.0
2018-12-04,-0.34527045392769773,-0.6570399565099211,-0.0,-0.618272628431639,1.0,-0.7771133460179396,0.0
2018-12-06,-0.34248718460821514,-0.6075494307968843,-0.0,-0.6184341921310166,1.0,-0.760169096598096,0.0
2018-12-07,-0.3436511898818439,-0.6072890664003995,-0.0,-0.61827259111333,1.0,-0.7591279747046098,0.0
2018-12-10,-0.33358723009670155,-0.6070671612134058,-0.0,-0.6168366671082263,1.0,-0.754205855080143,0.0
2018-12-11,-0.33473523859986093,-0.6066827830579197,-0.0,-0.617048051130907,1.0,-0.7531211709772494,0.0
2018-12-12,-0.33814262023217245,-0.6074958540630182,-0.0,-0.6203648424543947,1.0,-0.7507131011608624,0.0
2018-12-13,-0.33811781085291875,-0.6058275599164651,-0.0,-0.6213412006497165,1.0,-0.7495939271389267,0.0
2018-12-14,-0.3432766563918995,-0.591130555831759,-0.0,-0.6303735375029001,1.0,-0.749660269795499,0.0
2018-12-17,-0.3308111680158599,-0.5904840574921527,-0.0,-0.6200892119610111,1.0,-0.7627622666446391,0.0
2018-12-18,-0.3172760752334605,-0.5797711429698803,-0.0,-0.6200512955412337,1.0,-0.7711100881231093,0.0
2018-12-19,-0.3200920749753371,-0.5790858270305821,-0.0,-0.6187438342650444,1.0,-0.7705031239723775,0.0
2018-12-20,-0.32025478543520375,-0.5758938831795646,-0.0,-0.6187740092589552,1.0,-0.7683947860918672,0.0
2018-12-21,-0.3171042736160612,-0.5767910276951248,-0.0,-0.6220776248242488,1.0,-0.7538174802995128,0.0
2018-12-24,-0.3020132045402803,-0.5599245454841123,-0.0,-0.6188896477705141,1.0,-0.7714899014538004,0.0
2018-12-26,-0.30310470713662646,-0.5640487190256194,-0.0,-0.6011372080250702,1.0,-0.7624139824895809,0.0
2018-12-27,-0.28117305385441,-0.544794494601932,-0.0,-0.5655344403055749,1.0,-0.7652629585201086,0.0
2018-12-28,-0.2811010448562139,-0.5448719972221345,-0.0,-0.5654850216231573,1.0,-0.765175668423877,0.0
2018-12-31,-0.2825256511444357,-0.5428571428571429,-0.0,-0.5659037095501184,1.0,-0.7657774269928966,0.0
2019-01-02,-0.2787454247128613,-0.5431654676258992,-0.0,-0.564748201438849,1.0,-0.7687113467121041,0.0
2019-01-03,-0.2775392967615681,-0.5438419291711383,-0.0,-0.5639795467457863,1.0,-0.771005618332176,0.0
2019-01-04,-0.3179921773142112,-0.5516949152542372,-0.0,-0.6100717079530639,1.0,-0.7796936114732724,0.0
2019-01-07,-0.3093404646067597,-0.5355221187614783,-0.0,-0.6074040661146374,1.0,-0.7697264555208301,0.0
2019-01-08,-0.31113470385741404,-0.5274265675771322,-0.0,-0.6111057491233151,1.0,-0.7674934851848277,0.0
2019-01-09,-0.3097342288781052,-0.5214512967188353,-0.0,-0.6112735803580036,1.0,-0.7712504418806441,0.0
2019-01-10,-0.30623647579368923,-0.531246972192617,-0.0,-0.6133126635015987,1.0,-0.7788650970513193,0.0
2019-01-11,-0.3062411164233105,-0.5324977387259335,-0.0,-0.6132252228970151,1.0,-0.7784274454063832,0.0
2019-01-14,-0.30217574305510586,-0.5328304085993654,-0.0,-0.6142912646506508,1.0,-0.7883830861879167,0.0
2019-01-15,-0.2972648518867006,-0.5327536419973395,-0.0,-0.6125369066545537,1.0,-0.8020181045391129,0.0
2019-01-16,-0.28617759616008304,-0.5354478822079523,-0.0,-0.6067652591295324,1.0,-0.8147823830836091,0.0
2019-01-17,-0.3103832797017874,-0.4933571223755058,-0.0,-0.5808774333322714,1.0,-0.8014464587249499,0.0
2019-01-18,-0.3127733614277049,-0.4929604444018772,-0.0,-0.5834051655333142,1.0,-0.8034032500079813,0.0
2019-01-22,-0.15943579766536964,-0.4757782101167315,-0.0,-0.6574578469520104,1.0,-0.949870298313878,0.0
2019-01-23,-0.16600679614677183,-0.49621223929918634,-0.0,-0.6066028618636407,1.0,-0.8486454468934128,0.0
2019-01-24,-0.15891364469718156,-0.5086231005873031,-0.0,-0.5859979491004009,1.0,-0.8538889406792828,0.0
2019-01-25,-0.0985839642664808,-0.46450407070675076,-0.0,-0.6281243070294928,1.0,-0.9766528336553997,0.0
2019-01-28,-0.09884328949453335,-0.4758358421803201,-0.0,-0.6148312470289969,1.0,-0.9795594992869593,0.0
2019-01-29,-0.08789986975443946,-0.4720925061151879,-0.0,-0.6191746878871628,1.0,-0.9975539248387815,0.0
2019-01-30,-0.09595092804474957,-0.4717137045512332,-0.0,-0.6145753877447241,1.0,-0.9959954233409611,0.0
2019-01-31,-0.10077593639237474,-0.4800268224925759,-0.0,-0.6183861800300157,1.0,-0.9939649391704186,0.0
2019-02-01,-0.092,-0.47980799999999996,-0.0,-0.632672,1.0,-0.99552,0.0
2019-02-04,-0.0873130264885814,-0.4814067454597867,-0.0,-0.6326511002210051,1.0,-1.0016335159027578,0.0
2019-02-05,-0.06768719440094596,-0.48962960595698446,-0.0,-0.6299894538365663,1.0,-1.0085008468888819,0.0
2019-02-06,-0.07475529396711662,-0.479719787601561,-0.0,-0.6353720171454161,1.0,-1.0089565606806985,0.0
2019-02-07,-0.0,-0.5111338797814207,-0.0,-0.7154713114754099,1.0,-1.1887295081967213,0.0
2019-02-08,-0.0,-0.5003775916517919,-0.0,-0.7209940958396265,1.0,-1.2112796924344362,0.0
2019-02-11,-0.0,-0.4984192439862543,-0.0,-0.7270790378006873,1.0,-1.2108934707903782,0.0
2019-02-12,-0.0,-0.5064193026537707,-0.0,-0.7360341444945444,1.0,-1.1995318899941485,0.0
2019-02-13,-0.0,-0.5203277221246858,-0.0,-0.7319356948604082,1.0,-1.190195875933767,0.0
2019-02-14,-0.0,-0.52043700027571,-0.0,-0.7455886407499311,1.0,-1.1803487730907087,0.0
2019-02-15,-0.0,-0.518359052080463,-0.0,-0.7458666299255993,1.0,-1.1802493799944889,0.0
2019-02-19,-0.0,-0.501841208658843,-0.0,-0.7618474033795644,1.0,-1.1778228998176,0.0
2019-02-20,-0.0,-0.508471657827674,-0.0,-0.7636545216612713,1.0,-1.1716371650940147,0.0
2019-02-21,-0.0,-0.5088504717955782,-0.0,-0.7647220882980921,1.0,-1.1701907844892898,0.0
2019-02-22,-0.0,-0.5060083324725407,-0.0,-0.7693075784182074,1.0,-1.1678545604792891,0.0
2019-02-25,-0.0,-0.5030568892266243,-0.0,-0.7778660495319679,1.0,-1.1731891817208386,0.0
2019-02-26,-0.0,-0.4986369439939266,-0.0,-0.7818765312812727,1.0,-1.1702957313916975,0.0
2019-02-27,-0.0,-0.4962305070742538,-0.0,-0.7703191159764535,1.0,-1.1759096698681537,0.0
2019-02-28,-0.0,-0.49321485155335126,-0.0,-0.7676517186746573,1.0,-1.1833367775711234,0.0
2019-03-01,-0.0,-0.4947803617571059,-0.0,-0.7769853574504737,1.0,-1.1735400516795864,0.0
2019-03-04,-0.0,-0.49428453381076987,-0.0,-0.7647362622228344,1.0,-1.1840311251893678,0.0
2019-03-05,-0.0,-0.4807274233065323,-0.0,-0.7895717588598641,1.0,-1.1804755167535113,0.0
2019-03-06,-0.0,-0.4784528861746541,-0.0,-0.7924990511679261,1.0,-1.1793465134734156,0.0
2019-03-07,-0.0,-0.457852492335251,-0.0,-0.8144958489786076,1.0,-1.172482689724069,0.0
2019-03-08,-0.0,-0.4442517171997502,-0.0,-0.8359814056754319,1.0,-1.188857281620759,0.0
2019-03-11,-0.0,-0.44729951471563734,-0.0,-0.8368187689836958,1.0,-1.2071361240093565,0.0
2019-03-12,-0.0,-0.4175750756030663,-0.0,-0.8533300513397566,1.0,-1.2455165623461566,0.0
2019-03-13,-0.0,-0.4241975308641976,-0.0,-0.8609876543209878,1.0,-1.242151675485009,0.0
2019-03-14,-0.0,-0.43286678857785904,-0.0,-0.8438950625967083,1.0,-1.2398719932479956,0.0
2019-03-15,-0.0,-0.4264514082272904,-0.0,-0.8479678522330713,1.0,-1.2505551834749198,0.0
2019-03-18,-0.0,-0.4324333938035784,-0.0,-0.8596378899441539,1.0,-1.2650019563902821,0.0
2019-03-19,-0.0,-0.42971959278442584,-0.0,-0.867154849080193,1.0,-1.2751919985711735,0.0
2019-03-20,-0.0,-0.4244246393929632,-0.0,-0.870324635813737,1.0,-1.284476896095064,0.0
2019-03-21,-0.0,-0.4279274444563701,-0.0,-0.8772494722907946,1.0,-1.2725126113555867,0.0
2019-03-22,-0.0,-0.4318330071754729,-0.0,-0.899362180184098,1.0,-1.2927810393563817,0.0
2019-03-25,-0.0,-0.39111799452528456,-0.0,-0.9162584641982423,1.0,-1.2944100273735772,0.0
2019-03-26,-0.0,-0.39028451458770724,-0.0,-0.9135234923622674,1.0,-1.3159704626076882,0.0
2019-03-27,-0.0,-0.3733723958333333,-0.0,-0.9242621527777777,1.0,-1.319263599537037,0.0
2019-03-28,-0.0,-0.37064406288488005,-0.0,-0.9258494530174598,1.0,-1.3259436354415703,0.0
2019-03-29,-0.0,-0.3629154898978927,-0.0,-0.9269317112028388,1.0,-1.3309797957853573,0.0
2019-04-01,-0.0,-0.36164274322169054,-0.0,-0.9196389734667246,1.0,-1.3434826736262142,0.0
2019-04-02,-0.0,-0.3714647377938517,-0.0,-0.9300542495479204,1.0,-1.315117540687161,0.0
2019-04-03,-0.0,-0.37227386162248177,-0.0,-0.9342471698795616,1.0,-1.3102463018554016,0.0
2019-04-04,-0.0,-0.3740764651029338,-0.0,-0.9304927910479879,1.0,-1.2820098988594792,0.0
2019-04-05,-0.005443541166780075,-0.3755327149661569,-0.0,-0.9290190882068545,1.0,-1.2712459262973177,0.0
2019-04-08,-0.0066702336365257716,-0.36878901373283396,-0.0,-0.9165329052969503,1.0,-1.2749777064383805,0.0
2019-04-09,-0.026544246364903004,-0.35364938730306167,-0.0,-0.9248687077989354,1.0,-1.2675145582508665,0.0
2019-04-10,-0.032332893187252416,-0.3398879411869669,-0.0,-0.931765461618072,1.0,-1.264801398950787,0.0
2019-04-11,-0.046465151136647516,-0.3304664358873702,-0.0,-0.935619713786089,1.0,-1.2562007066128973,0.0
2019-04-12,-0.047804078140596035,-0.32682161699700557,-0.0,-0.9352274347640098,1.0,-1.254919435334379,0.0
2019-04-15,-0.03708874807575269,-0.3276411413024022,-0.0,-0.9555006622990728,1.0,-1.259728636379909,0.0
2019-04-16,-0.025405711855998863,-0.30943944440507404,-0.0,-0.9451846077528168,1.0,-1.2633052228757706,0.0
2019-04-17,-0.01133447390932421,-0.28984887368120904,-0.0,-0.95669375534645,1.0,-1.3064228685486172,0.0
2019-04-18,-0.0,-0.3147645251197027,-0.0,-0.9581576502536983,1.0,-1.3002930036446796,0.0
2019-04-22,-0.0,-0.32426457479051524,-0.0,-0.9505437689427706,1.0,-1.2908896416473525,0.0
2019-04-23,-0.0,-0.33723502961958457,-0.0,-0.9439369067161516,1.0,-1.28745271572336,0.0
2019-04-24,-0.0,-0.322954148704977,-0.0,-0.947059033097011,1.0,-1.292636004132673,0.0
2019-04-25,-0.0,-0.32301279082196177,-0.0,-0.9582071471835253,1.0,-1.28168311540243,0.0
2019-04-26,-0.0,-0.3204236653471702,-0.0,-0.9609143753789096,1.0,-1.2848685852858315,0.0
2019-04-29,-0.0,-0.3008539679136742,-0.0,-0.9622681959481187,1.0,-1.3099653410512022,0.0
2019-04-30,-0.0,-0.3084438739124233,-0.0,-0.9632720011410639,1.0,-1.2941092568820425,0.0
2019-05-01,-0.0,-0.30268842157877823,-0.0,-0.9657610053911243,1.0,-1.301831554143311,0.0
2019-05-02,-0.0,-0.2988645290294937,-0.0,-0.9546525744483325,1.0,-1.3171463257873313,0.0
2019-05-03,-0.0,-0.3161061566562802,-0.0,-0.9510046201783603,1.0,-1.3144586511944414,0.0
2019-05-06,-0.0,-0.25598120708348393,-0.0,-1.0096132996024576,1.0,-1.3483917600289121,0.0
2019-05-07,-0.0,-0.2517727930535456,-0.0,-1.011577424023155,1.0,-1.3545947901591897,0.0
2019-05-08,-0.0042148492380849455,-0.2717677149753233,-0.015094203681688822,-0.988976548146547,1.0,-1.322381930184805,0.0
2019-05-09,-0.0074226209779122984,-0.2682232551435881,-0.017403523943357476,-0.9949194681656036,1.0,-1.3152451987172558,0.0
2019-05-10,-0.007852177358354645,-0.2687029499693837,-0.019270251773943738,-0.9938767424269712,1.0,-1.3122501170622771,0.0
2019-05-13,-0.02100598111983858,-0.2688261151545723,-0.003855300136917201,-0.9899834258124954,1.0,-1.319341356200908,0.0
2019-05-14,-0.019274499187872225,-0.2568128496661253,-0.023280996210070383,-0.9915899657101607,1.0,-1.3185345605486374,0.0
2019-05-15,-0.0,-0.2679391244622782,-0.03481184253334779,-1.0049163142103172,1.0,-1.3072696381448146,0.0
2019-05-16,-0.0,-0.26880242985247327,-0.03724327451547585,-1.002748047439977,1.0,-1.3070219843795199,0.0
2019-05-17,-0.0,-0.27629929966826394,-0.012126796903796536,-1.0102100995208256,1.0,-1.3873203096203466,0.0
2019-05-20,-0.0,-0.29662746262011647,-0.0,-1.0200348755240605,1.0,-1.3935368975624234,0.0
2019-05-21,-0.0,-0.3021208632024662,-0.0,-1.0170857631021804,1.0,-1.3950897002562863,0.0
2019-05-22,-0.0,-0.29963201129985506,-0.0,-1.0196260640077315,1.0,-1.3977995019142846,0.0
2019-05-23,-0.0,-0.30845033897677177,-0.02304301115103916,-1.002037565294706,1.0,-1.3711332567702736,0.0
2019-05-24,-0.0,-0.2742518059855521,-0.048135043491080644,-0.9874686716791979,1.0,-1.375829279080053,0.0
2019-05-28,-0.0,-0.28104599269723013,-0.044406742153210645,-0.9870541806513482,1.0,-1.3757975878729762,0.0
2019-05-29,-0.0,-0.2778738911179004,-0.04291971877645673,-0.9864541539367615,1.0,-1.373651857032429,0.0
2019-05-30,-0.0,-0.27268709487330584,-0.04165439010017679,-0.9856364172068357,1.0,-1.382955215085445,0.0
2019-05-31,-0.0,-0.2685529268920858,-0.038927112844475524,-0.9827808234298541,1.0,-1.389050369770779,0.0
2019-06-03,-0.0,-0.2681345252051583,-0.05531946072684643,-0.9765167057444315,1.0,-1.3635697538100822,0.0
2019-06-04,-0.0,-0.274347619221901,-0.06079127475021045,-0.9754053361636719,1.0,-1.3493759836035577,0.0
2019-06-05,-0.0,-0.27357155813531653,-0.07411572646471976,-0.9756575367313622,1.0,-1.3044077634681661,0.0
2019-06-06,-0.0,-0.28851672902967995,-0.04399317034184618,-0.9650524939150652,1.0,-1.3351981690703671,0.0
2019-06-07,-0.0,-0.2838526499708794,-0.05212580081537565,-0.9681857891671519,1.0,-1.3359056493884682,0.0
2019-06-10,-0.0,-0.28458684899621767,-0.04702502182135584,-0.9667951702065756,1.0,-1.3385219668315391,0.0
2019-06-11,-0.0,-0.2854365370506236,-0.0582905355832722,-0.9641966250917094,1.0,-1.3604181951577403,0.0
2019-06-12,-0.0,-0.282719629942362,-0.05448070780865671,-0.9673262601417085,1.0,-1.3666801277579939,0.0
2019-06-13,-0.0,-0.2870901338038524,-0.05796941626231436,-0.964674312601088,1.0,-1.3661961476253492,0.0
2019-06-14,-0.0,-0.2825280176373324,-0.06268601873966562,-0.9678853573397023,1.0,-1.3613448465919529,0.0
2019-06-17,-0.0,-0.2874793160507446,-0.06181283324140466,-0.9621253906968191,1.0,-1.3657289943004227,0.0
2019-06-18,-0.0,-0.2968180982159279,-0.05988596652565753,-0.9618171785911348,1.0,-1.359977929004966,0.0
2019-06-19,-0.0,-0.3028436543355586,-0.052115221480470625,-0.9662892339468152,1.0,-1.3670195109357137,0.0
2019-06-20,-0.0,-0.29478474694461776,-0.054831724593533235,-0.9594450765221859,1.0,-1.361103974749514,0.0
2019-06-21,-0.0,-0.3009762184380505,-0.05431591309453905,-0.9532809747504404,1.0,-1.3614210217263654,0.0
2019-06-24,-0.0,-0.28836046896247564,-0.0608254621632548,-0.9427395347127789,1.0,-1.3833290455364033,0.0
2019-06-25,-0.0,-0.27411111519652903,-0.06717652682281135,-0.95076662867228,1.0,-1.3848218553516933,0.0
2019-06-26,-0.0,-0.2743893466745144,-0.0694526191877575,-0.9554885226603884,1.0,-1.379304002354326,0.0
2019-06-27,-0.0,-0.2658064516129032,-0.06753917050691244,-0.9540276497695853,1.0,-1.399299539170507,0.0
2019-06-28,-0.0,-0.25961963732861565,-0.06881173522040394,-0.9577251953412945,1.0,-1.3995282323455698,0.0
2019-07-01,-0.0,-0.2523756906077348,-0.07270718232044199,-0.9698710865561694,1.0,-1.3883241252302025,0.0
2019-07-02,-0.0006338553318419091,-0.23411633109619687,-0.07990305741983594,-1.0129753914988813,1.0,-1.4008948545861297,0.0
2019-07-03,-0.0,-0.2419517290260007,-0.07397321595105757,-1.0101092998097514,1.0,-1.4043346887007127,0.0
2019-07-05,-0.0,-0.22938961184235057,-0.07591632797643462,-1.0121182743577315,1.0,-1.411275588202394,0.0
2019-07-08,-0.01669861397817753,-0.21870392214685933,-0.08231347685048657,-0.9842229430846358,1.0,-1.3842892951931582,0.0
2019-07-09,-0.012271973466003318,-0.21614151464897735,-0.08347153123272527,-0.9850377740925006,1.0,-1.3883176709047358,0.0
2019-07-10,-0.028300150885069736,-0.18308615169469694,-0.06981194568137489,-1.007470651013874,1.0,-1.3914915541162183,0.0
2019-07-11,-0.03349898766795509,-0.17909074176329837,-0.07406589361310509,-1.0064789250874286,1.0,-1.388109699981594,0.0
2019-07-12,-0.04038433220438816,-0.18668090119275513,-0.07145486673538506,-1.0058533352967163,1.0,-1.3769695184803417,0.0
2019-07-15,-0.03868258178603006,-0.2084070144414972,-0.08477011494252873,-0.9893530798703213,1.0,-1.3628426171529617,0.0
2019-07-16,-0.04140092165898618,-0.2006267281105991,-0.08626728110599079,-0.9908571428571429,1.0,-1.367483870967742,0.0
2019-07-17,-0.0441756701943287,-0.20675541133522624,-0.08256204137320698,-0.9902282532541761,1.0,-1.3637302260407833,0.0
2019-07-18,-0.04248968160377359,-0.2058888561320755,-0.08254716981132075,-0.9917821344339622,1.0,-1.3624336674528301,0.0
2019-07-19,-0.04233350542075375,-0.20613614573346117,-0.08603141824618335,-0.9886053543771666,1.0,-1.3644811564274653,0.0
2019-07-22,-0.04112570079669519,-0.1922395987016819,-0.07863676600767186,-0.9918855119504277,1.0,-1.3845529654765416,0.0
2019-07-23,-0.05024215312950571,-0.18828792191947946,-0.0821472143147621,-0.9950090576361418,1.0,-1.3813079965987651,0.0
2019-07-24,-0.050940120424070034,-0.18831960400428502,-0.08462930811569576,-0.9921687414576483,1.0,-1.3779321044660338,0.0
2019-07-25,-0.05083994831087318,-0.18445634114823703,-0.08694849547720142,-0.9926158390252907,1.0,-1.3772198633930222,0.0
2019-07-26,-0.04869231620495038,-0.18119443727175477,-0.08989634438747279,-0.9927330406875946,1.0,-1.3762956951565901,0.0
2019-07-29,-0.04723072949337664,-0.17313014279915873,-0.09291170067525185,-0.9922512084424929,1.0,-1.3843400612523524,0.0
2019-07-30,-0.03621529828706438,-0.17114589486119314,-0.10181630242173656,-0.9919890726520969,1.0,-1.3904681039574718,0.0
2019-07-31,-0.02192205491585474,-0.206967818128137,-0.10444346028934161,-0.9793696486566283,1.0,-1.3778786536758194,0.0
2019-08-01,-0.018127445913017796,-0.21287750129218047,-0.11005685594033819,-0.9753008934504911,1.0,-1.375581481208004,0.0
2019-08-02,-0.0,-0.20928341771684097,-0.11149709893196348,-0.974647991426143,1.0,-1.4001995639158875,0.0
2019-08-05,-0.0,-0.2110183639398998,-0.11192728621777034,-0.9752179558523464,1.0,-1.4116861435726211,0.0
2019-08-06,-0.0,-0.21399237312995012,-0.11810648283954239,-0.9279847462599004,1.0,-1.406717512466999,0.0
2019-08-07,-0.0,-0.2072045687509152,-0.11385268706984916,-0.9289061355981842,1.0,-1.4109313223019475,0.0
2019-08-08,-0.002020870076425632,-0.20509994121105232,-0.11845972957084067,-0.9368386243386242,1.0,-1.4118900646678423,0.0
2019-08-09,-0.0,-0.18580734885082714,-0.11330698287220027,-0.9219733567559655,1.0,-1.4387351778656128,0.0
2019-08-12,-0.0,-0.1844998167827043,-0.11154268962990106,-0.9223891535360939,1.0,-1.4459142543056065,0.0
2019-08-13,-0.0,-0.16971116886920232,-0.1088333272321265,-0.9241131895889005,1.0,-1.4580664055350145,0.0
2019-08-14,-0.0,-0.17155698468958963,-0.10757481638469689,-0.9165418204406767,1.0,-1.458362261117404,0.0
2019-08-15,-0.0007210585138984029,-0.19692108014565382,-0.12701445722320365,-0.8899664707791037,1.0,-1.3906695028301548,0.0
2019-08-16,-0.0037109093529327,-0.20226257385790464,-0.12465773166162272,-0.8837008214440122,1.0,-1.3884925781812942,0.0
2019-08-19,-0.015364181354776178,-0.18318555479771692,-0.1260365437771476,-0.8854506946189468,1.0,-1.3797250242308936,0.0
2019-08-20,-0.010957138253303253,-0.18555519747914204,-0.1395423783435385,-0.8753177928169871,1.0,-1.3693558205321015,0.0
2019-08-21,-0.016131916872339665,-0.18893300425653684,-0.145187251851057,-0.8680115892263118,1.0,-1.3586579389777158,0.0
2019-08-22,-0.015474786462242235,-0.19102247953968762,-0.14377613380508203,-0.8697330331296237,1.0,-1.3538829920303062,0.0
2019-08-23,-0.01926031802751474,-0.1948901197069859,-0.1422190459174558,-0.8697873860996963,1.0,-1.3471859924959801,0.0
2019-08-26,-0.027450702227266283,-0.18424599233933894,-0.14058731734997873,-0.8584551000141863,1.0,-1.335898709036743,0.0
