Date,IWF,IWM,MTUM,SPY,TRC,VLUE,VXX
2018-12-26,-0.0,-0.6100432091556697,-0.0,-0.33490599089104284,1.0,-0.39065747985519095,0.0
2018-12-27,-0.0,-0.5874536888807574,-0.0,-0.27889585143850343,1.0,-0.42061931116498197,0.0
2018-12-28,-0.0,-0.5905225620628172,-0.0,-0.27728249439948793,1.0,-0.4181182279522699,0.0
2018-12-31,-0.0,-0.5980090829854581,-0.0,-0.2777420982613882,1.0,-0.41790907839809166,0.0
2019-01-02,-0.0,-0.5978714619936695,-0.0,-0.27544841506491125,1.0,-0.4203403825863572,0.0
2019-01-03,-0.0,-0.5982464596387339,-0.0,-0.2736808281117308,1.0,-0.4232826091946108,0.0
2019-01-04,-0.0,-0.599122766939279,-0.0,-0.2618906200027414,1.0,-0.42344770868552106,0.0
2019-01-07,-0.0,-0.5915199311079384,-0.0,-0.2573934325922904,1.0,-0.4172728714845786,0.0
2019-01-08,-0.0,-0.6042479410489813,-0.0,-0.2546255104601556,1.0,-0.4225127187278991,0.0
2019-01-09,-0.0,-0.608860643745428,-0.0,-0.25601225310899783,1.0,-0.4211320409656181,0.0
2019-01-10,-0.0,-0.6065356489945155,-0.0,-0.25854661791590494,1.0,-0.4200868372943327,0.0
2019-01-11,-0.0,-0.6098767120165904,-0.0,-0.25512180670449625,1.0,-0.41389211731729,0.0
2019-01-14,-0.0,-0.6065210943025988,-0.0,-0.25566431651721544,1.0,-0.41949026855591304,0.0
2019-01-15,-0.0,-0.6022522213846822,-0.0,-0.25295232874209095,1.0,-0.4289956371776422,0.0
2019-01-16,-0.0,-0.6028448138085345,-0.0,-0.2492979291764652,1.0,-0.43103723829311175,0.0
2019-01-17,-0.0,-0.5910852274014821,-0.0,-0.24480500351242945,1.0,-0.43019329692492464,0.0
2019-01-18,-0.0,-0.5877083851704404,-0.0,-0.24800380013119502,1.0,-0.42627066886833,0.0
2019-01-22,-0.0,-0.6646055627483369,-0.0,-0.12931380865217199,1.0,-0.43834546185097545,0.0
2019-01-23,-0.0,-0.644826583778707,-0.0,-0.12960933831257407,1.0,-0.4617724009928666,0.0
2019-01-24,-0.0,-0.6473878509900436,-0.0,-0.12647947197673118,1.0,-0.4635417831972256,0.0
2019-01-25,-0.0,-0.6577571441449563,-0.0,-0.077841882268097,1.0,-0.5180519246371585,0.0
2019-01-28,-0.0,-0.649897492509068,-0.0,-0.08730033568387141,1.0,-0.5156915313042106,0.0
2019-01-29,-0.0,-0.6448990651673215,-0.0,-0.08390913607008987,1.0,-0.5292417468274399,0.0
2019-01-30,-0.0,-0.6423078662866966,-0.0,-0.08286967928710363,1.0,-0.5365721264757769,0.0
2019-01-31,-0.0,-0.6429312288613304,-0.0,-0.06069898534385569,1.0,-0.5511612175873731,0.0
2019-02-01,-0.0,-0.6431215856246332,-0.0,-0.0644498622962662,1.0,-0.5498668111427153,0.0
2019-02-04,-0.0,-0.6363329127613555,-0.0,-0.06299567411679884,1.0,-0.5537355803893295,0.0
2019-02-05,-0.0,-0.6475559874353123,-0.0,-0.06521886511039299,1.0,-0.5470610833653476,0.0
2019-02-06,-0.0,-0.6549151319793521,-0.0,-0.06068119829587719,1.0,-0.5385343642224376,0.0
2019-02-07,-0.0,-0.6574032301723359,-0.0,-0.06710728142199765,1.0,-0.5311964269602093,0.0
2019-02-08,-0.0,-0.6606731420826746,-0.0,-0.07797605601987803,1.0,-0.5202168511407274,0.0
2019-02-11,-0.0,-0.6627130873996573,-0.0,-0.07125462253089204,1.0,-0.5209028592044737,0.0
2019-02-12,-0.0,-0.6671639429488483,-0.0,-0.07585723650007911,1.0,-0.5173255577405573,0.0
2019-02-13,-0.0,-0.6756280100391164,-0.0,-0.07434372668279558,1.0,-0.5110905103217491,0.0
2019-02-14,-0.0,-0.6433955857385398,-0.0,-0.10202603282399547,1.0,-0.51830220713073,0.0
2019-02-15,-0.0,-0.6535142358830325,-0.0,-0.09730684726720877,1.0,-0.5142358830324583,0.0
2019-02-19,-0.0,-0.6408740942028985,-0.0,-0.11080163043478261,1.0,-0.5127943840579711,0.0
2019-02-20,-0.0,-0.6387675171492608,-0.0,-0.11165696950487877,1.0,-0.5135043354236942,0.0
2019-02-21,-0.0,-0.6337113238722528,-0.0,-0.11262760009959033,1.0,-0.5170774767433964,0.0
2019-02-22,-0.0,-0.6373422588086299,-0.0,-0.11031706544845989,1.0,-0.5138857478854765,0.0
2019-02-25,-0.0,-0.6343541227637537,-0.0,-0.09769986100524593,1.0,-0.5097968883109896,0.0
2019-02-26,-0.0,-0.637295220117306,-0.0,-0.10544057169824042,1.0,-0.5045057192296456,0.0
2019-02-27,-0.0,-0.6444859224610956,-0.0,-0.11266528739767923,1.0,-0.4916569218314293,0.0
2019-02-28,-0.0,-0.6407751693713565,-0.0,-0.11040086430034438,1.0,-0.4996061131243107,0.0
2019-03-01,-0.0,-0.6398106402164112,-0.0,-0.10723624887285843,1.0,-0.5072362488728585,0.0
2019-03-04,-0.0,-0.627170099847081,-0.0,-0.11196815687685527,1.0,-0.5096473868849509,0.0
2019-03-05,-0.0,-0.6170423805229938,-0.0,-0.13036519386834985,1.0,-0.5068755635707844,0.0
2019-03-06,-0.0,-0.6119456768991689,-0.0,-0.1361455823067048,1.0,-0.5041102677867615,0.0
2019-03-07,-0.0,-0.6344651645821104,-0.0,-0.11653948616065381,1.0,-0.5066374678285998,0.0
2019-03-08,-0.0,-0.637885804229304,-0.0,-0.12393640075735111,1.0,-0.519378607112713,0.0
2019-03-11,-0.0,-0.6379998165810712,-0.0,-0.12642149669845928,1.0,-0.5283152971386648,0.0
2019-03-12,-0.0,-0.6325067086147868,-0.0,-0.13535208661053022,1.0,-0.5454566484685852,0.0
2019-03-13,-0.0,-0.6356410792721188,-0.0,-0.14446071254270376,1.0,-0.5439122452299612,0.0
2019-03-14,-0.0,-0.6330650788482114,-0.0,-0.14936967949016142,1.0,-0.5434944410848025,0.0
2019-03-15,-0.0,-0.6236877711939532,-0.0,-0.15506461997853777,1.0,-0.5541221480893949,0.0
2019-03-18,-0.0,-0.6282585658777817,-0.0,-0.16389968209113384,1.0,-0.5627222418462263,0.0
2019-03-19,-0.0,-0.6268291535312662,-0.0,-0.16545899402437303,1.0,-0.5603208958735237,0.0
2019-03-20,-0.0,-0.6230308979572756,-0.0,-0.16203898471462627,1.0,-0.5521432244192025,0.0
2019-03-21,-0.0,-0.6248011602882005,-0.0,-0.16393749415177317,1.0,-0.5505520726115841,0.0
2019-03-22,-0.0,-0.6183928108120857,-0.0,-0.20322192607967543,1.0,-0.537042715286459,0.0
2019-03-25,-0.0,-0.6302949761503596,-0.0,-0.20477467429222337,1.0,-0.5380289043403973,0.0
2019-03-26,-0.0,-0.6520564969050977,-0.0,-0.21504194249934278,1.0,-0.5227875630332433,0.0
2019-03-27,-0.0,-0.6467157472033656,-0.0,-0.21830480925518692,1.0,-0.5252653217324792,0.0
2019-03-28,-0.0,-0.6414379868184541,-0.0,-0.21785500299580585,1.0,-0.5373517076093469,0.0
2019-03-29,-0.0,-0.632993401319736,-0.0,-0.2197000599880024,1.0,-0.5468266346730654,0.0
2019-04-01,-0.0,-0.6285259655721105,-0.0,-0.21980326920295098,1.0,-0.5625632865615507,0.0
2019-04-02,-0.0,-0.6358779360800925,-0.0,-0.23211879091259144,1.0,-0.5386262995764344,0.0
2019-04-03,-0.0,-0.6379637867602856,-0.0,-0.22336307019020366,1.0,-0.5432707336427248,0.0
2019-04-04,-0.0,-0.6336070903879963,-0.0,-0.229859589123576,1.0,-0.5449531562341947,0.0
2019-04-05,-0.0,-0.629255229317957,-0.0,-0.23293686216796544,1.0,-0.5504113488865835,0.0
2019-04-08,-0.0,-0.6332012754855542,-0.0,-0.23251038747705094,1.0,-0.5499565175379264,0.0
2019-04-09,-0.0,-0.6207974790934433,-0.0,-0.2596048963761968,1.0,-0.5435219973336566,0.0
2019-04-10,-0.0,-0.6108045309323263,-0.0,-0.25200890696098366,1.0,-0.5575321909187724,0.0
2019-04-11,-0.0,-0.6107387422266315,-0.0,-0.25097393955525443,1.0,-0.5580129213347206,0.0
2019-04-12,-0.0,-0.6124927424037159,-0.0,-0.2498790400619315,1.0,-0.5568511708922005,0.0
2019-04-15,-0.0,-0.6134049294922961,-0.0,-0.24674068161478363,1.0,-0.558643543042353,0.0
2019-04-16,-0.0,-0.6105535537230056,-0.0,-0.24886943483833524,1.0,-0.5588982128606322,0.0
2019-04-17,-0.0,-0.5821255456145851,-0.0,-0.2659464152217426,1.0,-0.5634842163648203,0.0
2019-04-18,-0.0,-0.5940450604911739,-0.0,-0.26087271497911185,1.0,-0.5598995435995268,0.0
2019-04-22,-0.0,-0.5974305622762025,-0.0,-0.26267782831704245,1.0,-0.5593003000096777,0.0
2019-04-23,-0.0,-0.5872230535309166,-0.0,-0.26106579137906066,1.0,-0.5651880098469856,0.0
2019-04-24,-0.0,-0.5827244447659697,-0.0,-0.26079722202126887,1.0,-0.5679182039595843,0.0
2019-04-25,-0.0,-0.5821425123105146,-0.0,-0.26646229603166943,1.0,-0.5652215892633002,0.0
2019-04-26,-0.0,-0.5671580374216348,-0.0,-0.29835644954372714,1.0,-0.5550311040108441,0.0
2019-04-29,-0.0,-0.5563605524594136,-0.0,-0.29794039253695176,1.0,-0.5687424279137389,0.0
2019-04-30,-0.0,-0.5532487039100732,-0.0,-0.2964533165366539,1.0,-0.5728959736421338,0.0
2019-05-01,-0.0,-0.5525179507083252,-0.0,-0.3094556568988938,1.0,-0.5637977876964875,0.0
2019-05-02,-0.0,-0.5516109422492401,-0.0,-0.29237689969604863,1.0,-0.5876231003039514,0.0
2019-05-03,-0.0,-0.5600505689001264,-0.0,-0.2860789652825051,1.0,-0.5850675872799767,0.0
2019-05-06,-0.0,-0.5649013246163979,-0.0,-0.2841948625375064,1.0,-0.5903446929963652,0.0
2019-05-07,-0.0,-0.5849649920157228,-0.0,-0.2845842034148139,1.0,-0.5871514555951357,0.0
2019-05-08,-0.0,-0.5767136058093323,-0.0,-0.2927726804376625,1.0,-0.5837790098621265,0.0
2019-05-09,-0.0,-0.5740030486305748,-0.0,-0.30968186064807984,1.0,-0.5749127206569307,0.0
2019-05-10,-0.0,-0.5696707019379266,-0.0,-0.3244906092761421,1.0,-0.5967468739102277,0.0
2019-05-13,-0.0,-0.5715138105064267,-0.0,-0.3205380006463963,1.0,-0.5941128210227979,0.0
2019-05-14,-0.0,-0.5666469047971938,-0.0,-0.3202163924707277,1.0,-0.5833456845017538,0.0
2019-05-15,-0.0,-0.5652486846024025,-0.0,-0.3481088057182567,1.0,-0.5685247691849499,0.0
2019-05-16,-0.0,-0.5680955099406786,-0.0,-0.3456278388642061,1.0,-0.5683188959765693,0.0
2019-05-17,-0.0,-0.5650110567247248,-0.0,-0.3443983402489627,1.0,-0.575247844559843,0.0
2019-05-20,-0.0,-0.5588198773188964,-0.0,-0.34703355104676287,1.0,-0.5775697221049495,0.0
2019-05-21,-0.0,-0.558554085255344,-0.0,-0.34660741329228634,1.0,-0.5775466123786589,0.0
2019-05-22,-0.0,-0.5548778976075369,-0.0,-0.3498202553613487,1.0,-0.5745382422213958,0.0
2019-05-23,-0.0,-0.5583548451151708,-0.0,-0.3451648133439237,1.0,-0.5786090150913423,0.0
2019-05-24,-0.0,-0.5357812654229592,-0.0,-0.3423156647912349,1.0,-0.5895765472312704,0.0
2019-05-28,-0.0,-0.5313348137182334,-0.0,-0.34529977794226496,1.0,-0.5906982482112016,0.0
2019-05-29,-0.0,-0.5375677006400787,-0.0,-0.3464057114721812,1.0,-0.5778680452978828,0.0
2019-05-30,-0.0,-0.5351166453391082,-0.0,-0.3439560980411458,1.0,-0.5817993897037109,0.0
2019-05-31,-0.0,-0.5365343440061034,-0.0,-0.3461226097014741,1.0,-0.5783968695395368,0.0
2019-06-03,-0.0,-0.5443840579710145,-0.0,-0.34687132784958874,1.0,-0.5568448883666275,0.0
2019-06-04,-0.0,-0.5423757866640546,-0.0,-0.35940446164017925,1.0,-0.5469549673090579,0.0
2019-06-05,-0.0,-0.5324964862114089,-0.0,-0.38026462463044636,1.0,-0.5105655987980419,0.0
2019-06-06,-0.0,-0.5382789604979534,-0.0,-0.3721572331613747,1.0,-0.5114921649834097,0.0
2019-06-07,-0.0,-0.531306120467893,-0.0,-0.3807455224967238,1.0,-0.5147551327476582,0.0
2019-06-10,-0.0,-0.5265119929366754,-0.0,-0.4114386618923824,1.0,-0.5145926325599647,0.0
2019-06-11,-0.0,-0.5280220050100692,-0.0,-0.4133798320153249,1.0,-0.5145390245100447,0.0
2019-06-12,-0.0,-0.5209300041737251,-0.0,-0.4133215486975522,1.0,-0.5208563502000934,0.0
2019-06-13,-0.0,-0.5037119801365612,-0.0,-0.42554934823091245,1.0,-0.5536685288640596,0.0
2019-06-14,-0.0,-0.5002482375136531,-0.0,-0.4354334226988383,1.0,-0.5466686525667759,0.0
2019-06-17,-0.0,-0.5033165229920751,-0.0,-0.4317939035599831,1.0,-0.5491764588974735,0.0
2019-06-18,-0.0,-0.5217887631526703,-0.0,-0.42225034742902523,1.0,-0.5375967837998809,0.0
2019-06-19,-0.0,-0.5190215370888993,-0.0,-0.42496716151577485,1.0,-0.5343626855684156,0.0
2019-06-20,-0.0,-0.5213972065791759,-0.0,-0.424470961819941,1.0,-0.534992185368032,0.0
2019-06-21,-0.0,-0.5224417854128395,-0.0,-0.4252519735862172,1.0,-0.5348046273769922,0.0
2019-06-24,-0.0,-0.5056440158480975,-0.0,-0.4325334529416162,1.0,-0.5536617577433904,0.0
2019-06-25,-0.0,-0.5091402669854553,-0.0,-0.4294929268778641,1.0,-0.5519027694759913,0.0
2019-06-26,-0.0,-0.5056496470529546,-0.0,-0.4236112843281535,1.0,-0.5650644783118406,0.0
2019-06-27,-0.0,-0.5115288220551378,-0.0,-0.45195488721804505,1.0,-0.542781954887218,0.0
2019-06-28,-0.0,-0.5125795619706309,-0.0,-0.45090963764847386,1.0,-0.5423996391520072,0.0
2019-07-01,-0.0,-0.5091897035256411,-0.0,-0.4573066907051282,1.0,-0.537510016025641,0.0
2019-07-02,-0.0,-0.4885063422210717,-0.0,-0.5397877297437226,1.0,-0.5603675899559928,0.0
2019-07-03,-0.0,-0.48482101227788427,-0.0,-0.5454333523286535,1.0,-0.560016577734031,0.0
2019-07-05,-0.0,-0.46710458260059995,-0.0,-0.5534809144512257,1.0,-0.5655063618495914,0.0
2019-07-08,-0.0,-0.47657798643714133,-0.0,-0.5567814293166405,1.0,-0.5748826291079812,0.0
2019-07-09,-0.0,-0.4696463961614687,-0.0,-0.5569781996453531,1.0,-0.5810733284656305,0.0
2019-07-10,-0.0,-0.47272916883929506,-0.0,-0.5528209406611743,1.0,-0.5816039211596621,0.0
2019-07-11,-0.0,-0.47128356339535,-0.0,-0.5596639094016648,1.0,-0.5784515826005271,0.0
2019-07-12,-0.0,-0.4823068893528184,-0.0,-0.5532881002087683,1.0,-0.5740344467640919,0.0
2019-07-15,-0.0,-0.4727140179129348,-0.0,-0.5599614663611748,1.0,-0.5709487606748594,0.0
2019-07-16,-0.0,-0.4744544554971096,-0.0,-0.5739024009166189,1.0,-0.555674183636269,0.0
2019-07-17,-0.0,-0.4847175214787816,-0.0,-0.568341577714137,1.0,-0.550429575631346,0.0
2019-07-18,-0.0,-0.48572245916987417,-0.0,-0.5669926141683138,1.0,-0.5479298866118798,0.0
2019-07-19,-0.0,-0.4874222834993887,-0.0,-0.5687156941806926,1.0,-0.545251164121641,0.0
2019-07-22,-0.0,-0.4827855617480077,-0.0,-0.5730767227459763,1.0,-0.5484660659409345,0.0
2019-07-23,-0.0,-0.48435179153094465,-0.0,-0.5760781758957655,1.0,-0.5454332247557003,0.0
2019-07-24,-0.0,-0.4864235239303186,-0.0,-0.5688401107861155,1.0,-0.5331970077394973,0.0
2019-07-25,-0.0,-0.4742982230234355,-0.0,-0.5756631470512491,1.0,-0.525366984290497,0.0
2019-07-26,-0.0,-0.4646108739262384,-0.0,-0.5787253742091456,1.0,-0.5285479142019444,0.0
2019-07-29,-0.0,-0.45836980588023274,-0.0,-0.5813809793522475,1.0,-0.5347819370784203,0.0
2019-07-30,-0.0,-0.4468173121671234,-0.0,-0.5901029008738817,1.0,-0.5485030249754382,0.0
2019-07-31,-0.0,-0.4551379872229263,-0.0,-0.5853917181801723,1.0,-0.5459224581641363,0.0
2019-08-01,-0.0,-0.4724955219231069,-0.0,-0.5891591599387348,1.0,-0.534305962981231,0.0
2019-08-02,-0.0,-0.4703819173811379,-0.0,-0.586282151208106,1.0,-0.5414133541179527,0.0
2019-08-05,-0.0,-0.47096254740013505,-0.0,-0.5869824944158746,1.0,-0.5393486052672589,0.0
2019-08-06,-0.0,-0.47163569637919006,-0.0,-0.5728943219703823,1.0,-0.539916780813067,0.0
2019-08-07,-0.0,-0.48311969669615445,-0.0,-0.550073504758466,1.0,-0.5459211306837232,0.0
2019-08-08,-0.0,-0.4828226555246054,-0.0,-0.5498555658722789,1.0,-0.5465026307644691,0.0
2019-08-09,-0.0,-0.476888329954059,-0.0,-0.5394348484459616,1.0,-0.5502143058799374,0.0
2019-08-12,-0.0,-0.475142227461432,-0.0,-0.557608528522372,1.0,-0.5299062067551638,0.0
2019-08-13,-0.0,-0.4741149989768775,-0.0,-0.555913648455085,1.0,-0.5277777777777778,0.0
2019-08-14,-0.0,-0.4840999287676809,-0.0,-0.5421542688511245,1.0,-0.5177571995522541,0.0
2019-08-15,-0.0,-0.4962400342043711,-0.0,-0.5321043233319082,1.0,-0.486682930509796,0.0
2019-08-16,-0.0,-0.4929811320754717,-0.0,-0.5349182389937107,1.0,-0.4878238993710692,0.0
2019-08-19,-0.0,-0.48340685783035897,-0.0,-0.5419841588129136,1.0,-0.48112592741126936,0.0
2019-08-20,-0.0,-0.4828405623092701,-0.0,-0.5396968332582921,1.0,-0.47886337485617086,0.0
2019-08-21,-0.0,-0.4838233823382338,-0.0,-0.5397539753975398,1.0,-0.47667266726672664,0.0
2019-08-22,-0.0,-0.4842381786339755,-0.0,-0.5361270953214912,1.0,-0.4815111333500125,0.0
2019-08-23,-0.0,-0.4839218237781837,-0.0,-0.5372488175971571,1.0,-0.48126923750656886,0.0
2019-08-26,-0.0,-0.47930272404459784,-0.0,-0.5317722430533138,1.0,-0.47210151225447594,0.0
2019-08-27,-0.0,-0.4738564522127185,-0.0,-0.5267137721581753,1.0,-0.47869096318333954,0.0
2019-08-28,-0.0,-0.4808824625475144,-0.0,-0.5192169138654941,1.0,-0.4843109487963032,0.0
2019-08-29,-0.0,-0.48088736352557887,-0.0,-0.5183665348553806,1.0,-0.48775149842075155,0.0
2019-08-30,-0.0,-0.4800039793076005,-0.0,-0.5193742538798249,1.0,-0.48768901711102264,0.0
2019-09-03,-0.0,-0.4884860240724162,-0.0,-0.5193474584701084,1.0,-0.4789615040286482,0.0
2019-09-04,-0.0,-0.48268768433836473,-0.0,-0.5157756462686197,1.0,-0.48003569038590227,0.0
2019-09-05,-0.0,-0.49826067648582634,-0.0,-0.5112870994004884,1.0,-0.45757777613302736,0.0
2019-09-06,-0.0,-0.4924699533971057,-0.0,-0.525018395879323,1.0,-0.43529556046112333,0.0
2019-09-09,-0.0,-0.49057480257206426,-0.0,-0.5215520402924134,1.0,-0.43280115400601454,0.0
2019-09-10,-0.0,-0.48324458990767427,-0.0,-0.5727126178496409,1.0,-0.38652239753798057,0.0
2019-09-11,-0.0,-0.4928003911502261,-0.0,-0.554088742207554,1.0,-0.39779977997799776,0.0
2019-09-12,-0.0,-0.5197783251231527,-0.0,-0.5481773399014778,1.0,-0.39509852216748764,0.0
2019-09-13,-0.0,-0.5180065113949411,-0.0,-0.6084397695967944,1.0,-0.3779363886801903,0.0
2019-09-16,-0.0,-0.5204584296772896,-0.0,-0.6101839750678596,1.0,-0.38267819443048157,0.0
2019-09-17,-0.0,-0.49414195368993924,-0.0,-0.6242031797223412,1.0,-0.4012446773665247,0.0
2019-09-18,-0.0,-0.49981106884651233,-0.0,-0.6202483814897851,1.0,-0.39902259616595714,0.0
2019-09-19,-0.0,-0.515778074394943,-0.0,-0.5920366685974766,1.0,-0.41063288588913793,0.0
2019-09-20,-0.0,-0.5222524977293369,-0.0,-0.5907508325764457,1.0,-0.4099555959228984,0.0
2019-09-23,-0.0,-0.5228936342066738,-0.0,-0.5913978494623656,1.0,-0.4098137210358928,0.0
