Date,IWF,IWM,MTUM,SPY,SRPT,VLUE,VXX
2018-10-23,-1.3188491393857578,-2.2565811677354035,-0.5666554168072899,-1.6988693891326359,1.0,-1.596439419507256,0.0
2018-10-24,-1.3225806451612905,-2.2555311602769805,-0.5537915892585712,-1.7066373923323763,1.0,-1.6059787198108426,0.0
2018-10-25,-1.2353555644837282,-2.1359582161510646,-0.5042989152269988,-1.653756528726396,1.0,-1.5059059863398954,0.0
2018-10-26,-1.2072444197315118,-2.1146238779887203,-0.4639764874096433,-1.6646278497100644,1.0,-1.4929700532210661,0.0
2018-10-29,-1.1807285917047787,-2.125689954265889,-0.43581454029332917,-1.6489512695158495,1.0,-1.4940072543762815,0.0
2018-10-30,-1.184451460142068,-2.127150749802684,-0.4382004735595896,-1.650197316495659,1.0,-1.4927387529597473,0.0
2018-10-31,-1.1772379315731918,-2.0958443993126075,-0.43024527417591,-1.6347445711607562,1.0,-1.4732854241524762,0.0
2018-11-01,-1.1784848721757488,-2.0999140020326794,-0.4267062778516144,-1.6379485575795483,1.0,-1.4749433195215387,0.0
2018-11-02,-1.1767441860465115,-2.0651162790697675,-0.4148837209302325,-1.6351162790697675,1.0,-1.4601550387596898,0.0
2018-11-05,-1.171599471762604,-2.094228229627903,-0.41342344441855045,-1.6408762526217664,1.0,-1.448069603045133,0.0
2018-11-06,-1.195150567070786,-2.1225655064528746,-0.40805631599530706,-1.6477903793508017,1.0,-1.448181462651545,0.0
2018-11-07,-1.1930250783699061,-2.1274294670846396,-0.4173981191222571,-1.6481974921630096,1.0,-1.4509404388714735,0.0
2018-11-08,-1.1559938128383604,-2.125831399845321,-0.374323279195669,-1.6297757153905645,1.0,-1.4479505027068833,0.0
2018-11-09,-1.1735931752367537,-2.1520701260076702,-0.3746575878531737,-1.6525005869922518,1.0,-1.4738201455740785,0.0
2018-11-12,-1.1683792620270903,-2.133738128600343,-0.3702319788260937,-1.6484508796512534,1.0,-1.4638019617001403,0.0
2018-11-13,-1.1378779718396552,-2.129260598599677,-0.3289220589366777,-1.646379933830884,1.0,-1.451642686773871,0.0
2018-11-14,-1.1387711047721842,-2.1348392568036387,-0.3289646133682831,-1.6506051962069233,1.0,-1.4564027445840722,0.0
2018-11-15,-1.1374557215462806,-2.135068535345757,-0.3256584013553057,-1.6502387186200522,1.0,-1.4522562759895272,0.0
2018-11-16,-1.1330518234165066,-2.127370441458733,-0.32076775431861804,-1.6460652591170826,1.0,-1.4503646833013435,0.0
2018-11-19,-1.1335892514395394,-2.1263723608445297,-0.3241458733205374,-1.6443761996161228,1.0,-1.4491362763915547,0.0
2018-11-20,-1.0862108392407956,-2.1234087964021646,-0.2635109383337144,-1.6608735421907157,1.0,-1.4886043143532282,0.0
2018-11-21,-1.09417652411283,-2.117986047922354,-0.2681225356384592,-1.6588565362450713,1.0,-1.4435850773430392,0.0
2018-11-23,-1.094844579226687,-2.0964366944655044,-0.27467778620166794,-1.6684609552691434,1.0,-1.4470811220621684,0.0
2018-11-26,-1.0953320683111953,-2.1093738140417457,-0.27134724857685005,-1.6680075901328273,1.0,-1.4460721062618596,0.0
2018-11-27,-1.084488996080796,-2.110039192041001,-0.25,-1.658577027434429,1.0,-1.4339011154657824,0.0
2018-11-28,-1.0842700867597133,-2.120030177291588,-0.24896265560165975,-1.6571105243304414,1.0,-1.4340248962655602,0.0
2018-11-29,-1.0417999256229082,-2.099814057270361,-0.2034213462253626,-1.6527333581256973,1.0,-1.43986612123466,0.0
2018-11-30,-1.0419362034351998,-2.100007435497063,-0.20217116514238975,-1.6531340620120456,1.0,-1.4382481968919623,0.0
2018-12-03,-1.0404873337790652,-2.1014783448480796,-0.19545353242701136,-1.6535918579600326,1.0,-1.4379318029864052,0.0
2018-12-04,-1.0252611304541077,-2.1085265575227794,-0.1939402918734721,-1.646788651011186,1.0,-1.4335135935995258,0.0
2018-12-06,-0.977110157367668,-1.9950643776824033,-0.21723891273247495,-1.6084406294706723,1.0,-1.3552217453505007,0.0
2018-12-07,-0.9821748156632542,-1.9953468394301666,-0.22120409478130143,-1.6089913379626313,1.0,-1.350991481136803,0.0
2018-12-10,-0.9447506005369507,-1.9997173943761481,-0.1960576515472658,-1.6028684470820969,1.0,-1.3216758513494418,0.0
2018-12-11,-0.9473647025575808,-1.9977391550091848,-0.19874240497385898,-1.6030804012999857,1.0,-1.318213932457256,0.0
2018-12-12,-0.948897370653096,-1.9979502403166525,-0.19988690981057394,-1.6041843370087645,1.0,-1.3171472999717275,0.0
2018-12-13,-0.946661956905687,-1.9903214411868595,-0.20360296714941714,-1.6098904980572235,1.0,-1.314164606146238,0.0
2018-12-14,-0.9469707668408418,-1.98517158593419,-0.2067504589747211,-1.609235983618133,1.0,-1.3129501482841406,0.0
2018-12-17,-0.9282652989531369,-1.9863697042085295,-0.18569521534462163,-1.5950256446286797,1.0,-1.3304995433148317,0.0
2018-12-18,-0.9124712763735116,-1.9692918320451225,-0.165169556437574,-1.5879117053130005,1.0,-1.3284590209595433,0.0
2018-12-19,-0.9023291816198721,-1.9960593906129058,-0.16416860178734785,-1.6194497220463024,1.0,-1.3547955808880447,0.0
2018-12-20,-0.8896725089030095,-1.9686474408211718,-0.18022484463375463,-1.6077787863975979,1.0,-1.3363591927937992,0.0
2018-12-21,-0.8834189695875573,-1.970351340091654,-0.16997639216775445,-1.6096375503402305,1.0,-1.3100958200249964,0.0
2018-12-24,-0.8496525149659397,-1.9364205601045898,-0.17236633867749263,-1.5971925961604625,1.0,-1.325259753664075,0.0
2018-12-26,-0.850177304964539,-1.9528096017457721,-0.15193671576650303,-1.5634888161483906,1.0,-1.30107746863066,0.0
2018-12-27,-0.760399766370303,-1.876695437731196,-0.1216172366798624,-1.4555779090142125,1.0,-1.2754234538256863,0.0
2018-12-28,-0.7568881685575365,-1.880129659643436,-0.11948136142625607,-1.4540680713128038,1.0,-1.272414910858995,0.0
2018-12-31,-0.7572280565279398,-1.8792946972643587,-0.11979774406845585,-1.453908984830805,1.0,-1.2723972513937507,0.0
2019-01-02,-0.7551482968527393,-1.8806501748478177,-0.11073695117212796,-1.453827224452791,1.0,-1.275482450459785,0.0
2019-01-03,-0.7604456824512534,-1.873291442637818,-0.131307896612036,-1.4580553216298504,1.0,-1.2547774826715035,0.0
2019-01-04,-0.712877030162413,-1.8967517401392113,-0.11472028873420985,-1.4476669244650684,1.0,-1.272944057746842,0.0
2019-01-07,-0.6675257731958764,-1.8466809152627608,-0.1292431481015841,-1.417274327382449,1.0,-1.2254211717374905,0.0
2019-01-08,-0.6772332466873772,-1.8232422494135547,-0.1378304697901477,-1.461167818423889,1.0,-1.2404742281113295,0.0
2019-01-09,-0.6729563730766795,-1.8078262521370227,-0.1348698790603432,-1.4642563160894069,1.0,-1.2520103843474957,0.0
2019-01-10,-0.6725546058879392,-1.808230452674897,-0.13358657803102247,-1.4649572649572649,1.0,-1.2517885406774296,0.0
2019-01-11,-0.6742933198123969,-1.789326910888579,-0.13987831157307642,-1.4686272024337685,1.0,-1.265813157561161,0.0
2019-01-14,-0.6758795562599049,-1.7849762282091917,-0.14643423137876385,-1.466877971473851,1.0,-1.265039619651347,0.0
2019-01-15,-0.6754135767256133,-1.7787919122773659,-0.15047220637637068,-1.4656145021233442,1.0,-1.2680484249223554,0.0
2019-01-16,-0.6614692273562781,-1.7892501743043672,-0.13228116879001078,-1.462318564999683,1.0,-1.2929581035684858,0.0
2019-01-17,-0.661112519006589,-1.785542321338064,-0.1362138874809934,-1.4612899138367967,1.0,-1.2913710086163204,0.0
2019-01-18,-0.6620095693779904,-1.770717703349282,-0.15955342902711325,-1.4647527910685805,1.0,-1.322615629984051,0.0
2019-01-22,-0.5788398154251813,-1.946802900461437,-0.011338167435728411,-1.6635464733025707,1.0,-1.3914304548450889,0.0
2019-01-23,-0.5669728408114717,-1.9154827198836981,-0.03337077909205049,-1.675741756426353,1.0,-1.4165069715191965,0.0
2019-01-24,-0.5655678139657793,-1.9188082182731054,-0.0346171632423862,-1.669287177115677,1.0,-1.4180484904538548,0.0
2019-01-25,-0.5744565217391304,-1.9308423913043478,-0.023505434782608695,-1.7719429347826088,1.0,-1.4927309782608698,0.0
2019-01-28,-0.56796443486461,-1.8723561902195875,-0.07510440522699717,-1.76195608244645,1.0,-1.4584399838340292,0.0
2019-01-29,-0.5753063020375008,-1.8720639003587625,-0.08041697691734921,-1.7738441751844582,1.0,-1.467474446625601,0.0
2019-01-30,-0.5749102972039807,-1.8710310744025456,-0.08137566853970617,-1.7731365513506192,1.0,-1.4695687495768737,0.0
2019-01-31,-0.5870281400137268,-1.8995195607412492,-0.09807824296499658,-1.7980782429649966,1.0,-1.4807137954701441,0.0
2019-02-01,-0.5916959790330367,-1.909579971032485,-0.09228222636043865,-1.814332022898131,1.0,-1.489137181874612,0.0
2019-02-04,-0.5941379310344829,-1.908689655172414,-0.09227586206896551,-1.8144827586206898,1.0,-1.4869655172413794,0.0
2019-02-05,-0.5808498896247241,-1.899558498896247,-0.10147626931567329,-1.8143625827814571,1.0,-1.5021385209713023,0.0
2019-02-06,-0.5754899254761248,-1.895252553132763,-0.10612751863096881,-1.8145873585426442,1.0,-1.508832459287883,0.0
2019-02-07,-0.5767214019594314,-1.8937491375741684,-0.10597488615979025,-1.8148889195529183,1.0,-1.5080033117151923,0.0
2019-02-08,-0.5766493955094992,-1.8849740932642487,-0.11917098445595857,-1.8184455958549224,1.0,-1.5092918825561314,0.0
2019-02-11,-0.5764005602240896,-1.8919467787114845,-0.1068627450980392,-1.851470588235294,1.0,-1.5760504201680672,0.0
2019-02-12,-0.5910942548110689,-1.8907149880601206,-0.10443882567776372,-1.8596713021491782,1.0,-1.5775389801938473,0.0
2019-02-13,-0.5827600730029482,-1.902639337357855,-0.10767934858907763,-1.8556085918854412,1.0,-1.5707567036361083,0.0
2019-02-14,-0.5887771605372336,-1.871668659025385,-0.13205822375360382,-1.8625272484354123,1.0,-1.5768230082272694,0.0
2019-02-15,-0.5949358258928572,-1.8289620535714286,-0.15408761160714285,-1.83740234375,1.0,-1.56005859375,0.0
2019-02-19,-0.6105775922059847,-1.807446068197634,-0.1590118302018093,-1.831454418928323,1.0,-1.5503827418232428,0.0
2019-02-20,-0.6088227108266073,-1.8212496521013082,-0.15544113554133038,-1.8257723350960204,1.0,-1.5467575841914836,0.0
2019-02-21,-0.6111535523300229,-1.8020695881658446,-0.15883047433849573,-1.8230432668935344,1.0,-1.54982984929509,0.0
2019-02-22,-0.6132036136205699,-1.8002779708130647,-0.15628908964558721,-1.8271716469770674,1.0,-1.5523280055594162,0.0
2019-02-25,-0.606968980386702,-1.7902350813743222,-0.17512866879955488,-1.8292530254555575,1.0,-1.553484490193351,0.0
2019-02-26,-0.6060270942770251,-1.771219242466132,-0.17714957146806745,-1.8186342272601606,1.0,-1.538775228089577,0.0
2019-02-27,-0.6098874542567149,-1.7699371677138718,-0.18145411862183253,-1.818200649036802,1.0,-1.5250983912172893,0.0
2019-02-28,-0.6103887024608501,-1.8080956375838928,-0.16995246085011184,-1.8613674496644295,1.0,-1.5413171140939597,0.0
2019-03-01,-0.6122105263157895,-1.8172631578947371,-0.15810526315789475,-1.8712280701754387,1.0,-1.5588070175438598,0.0
2019-03-04,-0.603674356636982,-1.81719374517916,-0.1568613701703948,-1.8681018161419256,1.0,-1.5663698197882339,0.0
2019-03-05,-0.6226720078712489,-1.8027971045048845,-0.15833860425890786,-1.8750439243797876,1.0,-1.5690491250263545,0.0
2019-03-06,-0.6262043744285813,-1.8004782333497433,-0.1594345593923623,-1.8803713341303887,1.0,-1.566354877276883,0.0
2019-03-07,-0.6122521498116694,-1.8537417383270558,-0.13815649207590078,-1.9034183782247176,1.0,-1.5991756094094236,0.0
2019-03-08,-0.6054993179697035,-1.8385383013855983,-0.2094909900208199,-1.918156364419556,1.0,-1.6075813051906096,0.0
2019-03-11,-0.5935871453387377,-1.8376519976838448,-0.23885350318471338,-1.9226259409380426,1.0,-1.6452663578459756,0.0
2019-03-12,-0.5860837887067395,-1.778870673952641,-0.302367941712204,-1.9298360655737703,1.0,-1.6888160291438978,0.0
2019-03-13,-0.6079524613014453,-1.784535250531876,-0.34157435257868096,-1.9180544347443331,1.0,-1.68417577580515,0.0
2019-03-14,-0.5999708114419148,-1.7874343257443084,-0.3372737886748395,-1.89871570344425,1.0,-1.673744892002335,0.0
2019-03-15,-0.6082527118147171,-1.783714453239519,-0.3468924069187921,-1.9018616241571387,1.0,-1.6885810612723542,0.0
2019-03-18,-0.6094178717093067,-1.8026696329254728,-0.40571004820170564,-1.8998887652947718,1.0,-1.6979606970708194,0.0
2019-03-19,-0.6033802397438761,-1.8072369890551707,-0.4130742312560494,-1.9071550889732705,1.0,-1.7146898965080781,0.0
2019-03-20,-0.6104390681003584,-1.813844086021505,-0.4126344086021505,-1.9074074074074072,1.0,-1.7228195937873356,0.0
2019-03-21,-0.6115413253909158,-1.81072226358898,-0.41675353685778105,-1.9064780342516752,1.0,-1.7005212211466865,0.0
2019-03-22,-0.6092943201376937,-1.798024395719524,-0.4578313253012048,-1.9248671705455362,1.0,-1.6933323355533938,0.0
2019-03-25,-0.5878194270564843,-1.681788055085058,-0.5231607629427794,-1.9092716694896532,1.0,-1.6622726268502837,0.0
2019-03-26,-0.5857376561570494,-1.6902141582391434,-0.5444675788221297,-1.920136823319453,1.0,-1.6954193932183226,0.0
2019-03-27,-0.5893916913946587,-1.668026706231454,-0.5487388724035608,-1.920919881305638,1.0,-1.691320474777448,0.0
2019-03-28,-0.5863917218789548,-1.6668651827588774,-0.5626442343482468,-1.9254075783518199,1.0,-1.703119184098861,0.0
2019-03-29,-0.5827750483846956,-1.664061336906357,-0.563272294178949,-1.9279440226291502,1.0,-1.70567217507816,0.0
2019-04-01,-0.5745627038244886,-1.6707678624369997,-0.5535873109991106,-1.9173584346279273,1.0,-1.695597391046546,0.0
2019-04-02,-0.5849462365591398,-1.6700037078235077,-0.6120875046347795,-1.9041156840934372,1.0,-1.6444938820912125,0.0
2019-04-03,-0.5962811454072147,-1.6716251394570474,-0.607660840461138,-1.9193008553365565,1.0,-1.642915582000744,0.0
2019-04-04,-0.5987493486190725,-1.66969403707288,-0.6105114270825579,-1.9233231593836073,1.0,-1.6420754857440631,0.0
2019-04-05,-0.6201250372134564,-1.6498958023221195,-0.6105239654659125,-1.9213307532003572,1.0,-1.6408157189639772,0.0
2019-04-08,-0.6178263455248291,-1.6464466250371692,-0.6065269104965804,-1.9218703538507285,1.0,-1.6411685994647636,0.0
2019-04-09,-0.6374077112387203,-1.6333059885151766,-0.6192109777015439,-1.9329554776642555,1.0,-1.6347975240510106,0.0
2019-04-10,-0.6399523312974825,-1.617980038730821,-0.6330999553105915,-1.9359451809921049,1.0,-1.6212572620288992,0.0
2019-04-11,-0.6571556283990166,-1.595768457125829,-0.6494077329956046,-1.9398048126350296,1.0,-1.6076882962080012,0.0
2019-04-12,-0.6584143605086012,-1.6016454749439042,-0.656993268511593,-1.9495138369483918,1.0,-1.612789827973074,0.0
2019-04-15,-0.6551983173076924,-1.6115534855769231,-0.6648888221153847,-1.951998197115385,1.0,-1.628455528846154,0.0
2019-04-16,-0.6558905345462748,-1.6094278625667244,-0.6706262687016015,-1.9542891511916398,1.0,-1.6279978948951208,0.0
2019-04-17,-0.6553850782190133,-1.5942388688327316,-0.6771961492178099,-1.9611161251504212,1.0,-1.6331227436823106,0.0
2019-04-18,-0.6559350082744095,-1.5957574845795095,-0.6741387091921168,-1.9591545057920867,1.0,-1.6371295321197532,0.0
2019-04-22,-0.6538206469677991,-1.5681232038906492,-0.684179500405276,-1.8843121361727213,1.0,-1.578218259523985,0.0
2019-04-23,-0.651102751346168,-1.57697130633621,-0.6894593199085344,-1.8821273143025743,1.0,-1.5766024931769567,0.0
2019-04-24,-0.632714243930974,-1.5699034805498684,-0.6983035975431413,-1.8527347177537292,1.0,-1.5584235156478503,0.0
2019-04-25,-0.6355864084764341,-1.570040189989039,-0.7020094994519547,-1.8458896602119108,1.0,-1.5536719035440263,0.0
2019-04-26,-0.6431759970728138,-1.5515550676911818,-0.7160629345042079,-1.8586900841566045,1.0,-1.5484815221368462,0.0
2019-04-29,-0.6441520467836257,-1.5429824561403507,-0.713377192982456,-1.8561403508771928,1.0,-1.553143274853801,0.0
2019-04-30,-0.6440578862739366,-1.5427569068849583,-0.7137845344247917,-1.8561613799152172,1.0,-1.5521122642888467,0.0
2019-05-01,-0.6695052121568051,-1.5527822639847306,-0.6998972250770811,-1.8682278666862426,1.0,-1.5506533548671266,0.0
2019-05-02,-0.667204932472108,-1.5555637110980622,-0.6953904873752202,-1.862081620669407,1.0,-1.559747504403993,0.0
2019-05-03,-0.6633191614132824,-1.563040609881249,-0.6908811024776426,-1.8569124761765134,1.0,-1.556150124615159,0.0
2019-05-06,-0.6548575602629656,-1.5368151935719503,-0.6943024105186267,-1.8574872169466765,1.0,-1.5611395178962746,0.0
2019-05-07,-0.6436890377056339,-1.5335565584510118,-0.7035230746833601,-1.8446644344154897,1.0,-1.553646819042073,0.0
2019-05-08,-0.6274665702927358,-1.5190458980845682,-0.7050957715937839,-1.8327430430068667,1.0,-1.5436212504517528,0.0
2019-05-09,-0.6309971098265896,-1.5172687861271676,-0.7065751445086705,-1.8317196531791908,1.0,-1.5388728323699423,0.0
2019-05-10,-0.6308194343727339,-1.5209572153734592,-0.7139956490210299,-1.8451051486584482,1.0,-1.54075416968818,0.0
2019-05-13,-0.624248133922748,-1.5198202768316544,-0.7125878686861367,-1.8476701210232627,1.0,-1.5425755489528226,0.0
2019-05-14,-0.5690036374010413,-1.4493973325725698,-0.7687754083160973,-1.8311104771414308,1.0,-1.513800727480208,0.0
2019-05-15,-0.5543416166809484,-1.4583690374178806,-0.7822050842616395,-1.8408311910882607,1.0,-1.5049985718366181,0.0
2019-05-16,-0.5464941748266743,-1.4620112929740547,-0.7891501679651204,-1.843899649774855,1.0,-1.505896647845043,0.0
2019-05-17,-0.545994702555659,-1.453718949101582,-0.8001288567542414,-1.840360798911876,1.0,-1.518576848736488,0.0
2019-05-20,-0.5441797238320097,-1.4385776633039993,-0.8126922801745724,-1.8402375330900764,1.0,-1.5188524003720398,0.0
2019-05-21,-0.5414491095057579,-1.4410271082182964,-0.814677061726629,-1.8376367927902153,1.0,-1.5177741220227452,0.0
2019-05-22,-0.5333428428785393,-1.4285001069823835,-0.8241922830040653,-1.835389772484131,1.0,-1.510805220740318,0.0
2019-05-23,-0.5351771330814741,-1.421484068714805,-0.8392615296885024,-1.8371943830636541,1.0,-1.4950459761921735,0.0
2019-05-24,-0.5228015343088507,-1.396647251029976,-0.854595823270351,-1.8354169626367385,1.0,-1.493820144906947,0.0
2019-05-28,-0.52230430458872,-1.395865890041199,-0.8536013638300896,-1.836695553345646,1.0,-1.4948146043472084,0.0
2019-05-29,-0.5361227534275769,-1.4047027065425872,-0.8540171911628898,-1.835689422462172,1.0,-1.473254244512325,0.0
2019-05-30,-0.5339157610625754,-1.404716244051424,-0.8537538177427374,-1.837133319127779,1.0,-1.4733290716670218,0.0
2019-05-31,-0.5329115723628092,-1.41107477964174,-0.8475263008245664,-1.8361529712823428,1.0,-1.4805942564685812,0.0
2019-06-03,-0.5267019400352735,-1.402610229276896,-0.8680070546737214,-1.8199647266313934,1.0,-1.4374603174603175,0.0
2019-06-04,-0.5240343952636031,-1.39441781787426,-0.8643219622215957,-1.8199887228643925,1.0,-1.4454468564984495,0.0
2019-06-05,-0.0,-1.1959266379175975,-0.6464903621343586,-1.7050968982179042,1.0,-0.6481529589026861,0.0
2019-06-06,-0.004585974133044778,-1.1632915958159427,-0.6365229041067656,-1.7030968207347863,1.0,-0.6452826299788736,0.0
2019-06-07,-0.010353886570854582,-1.1710194199763047,-0.635914078195024,-1.6878895585432443,1.0,-0.6459588935249576,0.0
2019-06-10,-0.018217074041945194,-1.1613001990100527,-0.5794254222585089,-1.704750727152115,1.0,-0.6391284380262285,0.0
2019-06-11,-0.0,-1.1630139095621825,-0.6359390237643073,-1.7114920700097522,1.0,-0.6222347687727763,0.0
2019-06-12,-0.0,-1.178216299333675,-0.6446950281906715,-1.6980010251153257,1.0,-0.604715530497181,0.0
2019-06-13,-0.0,-1.1857413766593203,-0.6562964481574496,-1.6865358003177695,1.0,-0.5966890472041412,0.0
2019-06-14,-0.0,-1.1879799324255143,-0.6467697348213371,-1.682655882051807,1.0,-0.6019248489812634,0.0
2019-06-17,-0.0,-1.1944785904527762,-0.6464863757426756,-1.6817762753534111,1.0,-0.5991087891825446,0.0
2019-06-18,-0.0,-1.2370649592068574,-0.6326035319632345,-1.70789011669937,1.0,-0.5861819683982237,0.0
2019-06-19,-0.0,-1.2209374354738798,-0.6436093330580219,-1.705606029320669,1.0,-0.5918851951269873,0.0
2019-06-20,-0.0,-1.2356191263038314,-0.635340287101105,-1.7015387793039347,1.0,-0.5911391097800268,0.0
2019-06-21,-0.0,-1.2530857794834562,-0.62649102790167,-1.6892438543719532,1.0,-0.6173114822113889,0.0
2019-06-24,-0.0,-1.2208378757202927,-0.631936873799512,-1.6787623942272751,1.0,-0.6597622384882936,0.0
2019-06-25,-0.0,-1.2185244795181973,-0.6322101656196459,-1.6803385078656352,1.0,-0.6607652769845802,0.0
2019-06-26,-0.0,-1.2133984720128892,-0.6206538121719245,-1.6687802089288497,1.0,-0.6943506054778857,0.0
2019-06-27,-0.0,-1.1844497857665377,-0.6229491064897064,-1.669087678963319,1.0,-0.7487720764970217,0.0
2019-06-28,-0.0,-1.1554523150806495,-0.6344417184319048,-1.682361538863079,1.0,-0.7477684397348228,0.0
2019-07-01,-0.0,-1.2092558681538206,-0.6264913156872537,-1.7515121247433547,1.0,-0.9617668275900338,0.0
2019-07-02,-0.0,-1.2118404261221771,-0.6255895244964768,-1.7532597236864007,1.0,-0.9578316595461355,0.0
2019-07-03,-0.0,-1.2372080088987765,-0.6053392658509456,-1.7437152391546165,1.0,-0.9755283648498332,0.0
2019-07-05,-0.0,-1.2313636110956696,-0.6018678081049531,-1.7429540274612263,1.0,-0.982767246650731,0.0
2019-07-08,-0.0,-1.2286873402245193,-0.6050350116705568,-1.743025452928754,1.0,-0.9806602200733578,0.0
2019-07-09,-0.0,-1.2285761920640212,-0.6030343447815939,-1.7447482494164723,1.0,-0.9810492386351006,0.0
2019-07-10,-0.0,-1.2245045646849255,-0.6052660877310175,-1.757737697617457,1.0,-0.9791249164996659,0.0
2019-07-11,-0.0,-1.2160672530898564,-0.62225810043425,-1.7592138960026722,1.0,-0.9697695134172142,0.0
2019-07-12,-0.0,-1.230645697197918,-0.6094805626315207,-1.7097685236460296,1.0,-0.9878170340015506,0.0
2019-07-15,-0.0,-1.22865836791148,-0.6167634854771784,-1.7114799446749656,1.0,-0.9755463347164591,0.0
2019-07-16,-0.0,-1.2223881422487695,-0.6112493777999004,-1.7108567004037387,1.0,-0.9861733311210663,0.0
2019-07-17,-0.0,-1.2305903200797432,-0.6093144312769964,-1.7157492524089046,1.0,-0.9820578137113745,0.0
2019-07-18,-0.0,-1.2309730117556157,-0.606435233732546,-1.7167062199900658,1.0,-0.9649539157790166,0.0
2019-07-19,-0.0,-1.234377589922095,-0.6000884026741808,-1.732802917288248,1.0,-0.957842974749986,0.0
2019-07-22,-0.0,-1.2030353200883002,-0.5849889624724062,-1.7396247240618101,1.0,-0.9911147902869757,0.0
2019-07-23,-0.0,-1.2128189516798584,-0.576520728399845,-1.7443405103226877,1.0,-1.0013283887751148,0.0
2019-07-24,-0.0,-1.2127541998231652,-0.5918987621573828,-1.7348585322723253,1.0,-0.9865163572060124,0.0
2019-07-25,-0.0,-1.197361157116043,-0.5995914762062493,-1.7468808656287953,1.0,-0.9767583084906702,0.0
2019-07-26,-0.0,-1.1457007228395728,-0.5885748192901068,-1.704876469953609,1.0,-0.9551192145862553,0.0
2019-07-29,-0.0,-1.1317123139961183,-0.5923549708863489,-1.697379771403925,1.0,-0.9699698080655595,0.0
2019-07-30,-0.0,-1.130148803105456,-0.5951585076558119,-1.6932283804183739,1.0,-0.9728272590036661,0.0
2019-07-31,-0.0,-1.1545038988975531,-0.5918257596127992,-1.6703952675450389,1.0,-0.9610110244689433,0.0
2019-08-01,-0.0,-1.1885689775347166,-0.5947134201919468,-1.6447911640126534,1.0,-0.9336228620449306,0.0
2019-08-02,-0.0,-1.172908964260837,-0.6238011037882442,-1.6406794191716232,1.0,-0.9207522906285164,0.0
2019-08-05,-0.0,-1.1687366167023554,-0.6130620985010706,-1.6488222698072805,1.0,-0.9226980728051393,0.0
2019-08-06,-0.0,-1.1624611494495074,-0.6124427119001212,-1.5607122161934361,1.0,-0.9322551756835062,0.0
2019-08-07,-0.0,-1.185942592787299,-0.5867416675428452,-1.5417937125433707,1.0,-0.9425927872989169,0.0
2019-08-08,-0.0,-1.1713327042046766,-0.5681031770997169,-1.54409143336479,1.0,-0.9592114920834645,0.0
2019-08-09,-0.0,-1.1109505459216442,-0.5570541639905802,-1.5838685506315564,1.0,-1.100299721687005,0.0
