Date,EGRX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-22,1.0,-0.4732885053211203,-1.481283422459893,-0.0,-1.153385926827977,-1.1866892571610101,0.0
2018-10-23,1.0,-0.47721137049388596,-1.4812873855275,-0.0,-1.1501773331215923,-1.1848499285373988,0.0
2018-10-24,1.0,-0.4738373631024813,-1.475160044442093,-0.0,-1.1522141685625098,-1.1895137823395587,0.0
2018-10-25,1.0,-0.41326634185952094,-1.39068209500609,-0.0,-1.1419001218026796,-1.1292630937880634,0.0
2018-10-26,1.0,-0.3906906906906907,-1.3653653653653652,-0.0,-1.1383383383383383,-1.1106606606606606,0.0
2018-10-29,1.0,-0.35394658162248355,-1.3833466214869445,-0.0,-1.1238289814630258,-1.1218855889974089,0.0
2018-10-30,1.0,-0.3448876936102396,-1.3829872005577968,-0.0,-1.1237611434832413,-1.1287414711888042,0.0
2018-10-31,1.0,-0.503743883025765,-1.575378810211662,-0.0,-1.4293378928129237,-1.3874771534697246,0.0
2018-11-01,1.0,-0.5002356267672008,-1.576460885956645,-0.0,-1.4277803958529691,-1.386251178133836,0.0
2018-11-02,1.0,-0.5019619326500732,-1.554143484626647,-0.0,-1.4236017569546118,-1.3768081991215226,0.0
2018-11-05,1.0,-0.5016103531065175,-1.5546641681794227,-0.0,-1.4234935878667212,-1.376061369092932,0.0
2018-11-06,1.0,-0.5032783046481677,-1.5548530617023768,-0.0,-1.4218475588338604,-1.3741365179721343,0.0
2018-11-07,1.0,-0.5015204678362573,-1.5545029239766082,-0.0,-1.4190058479532164,-1.3728654970760232,0.0
2018-11-08,1.0,-0.45244690674053556,-1.548245614035088,-0.0,-1.3959487534626038,-1.374365189289012,0.0
2018-11-09,1.0,-0.45193861066235863,-1.5477152088622201,-0.0,-1.3963189476113547,-1.3737018232171705,0.0
2018-11-12,1.0,-0.4484695632236616,-1.5192594290954946,-0.0,-1.3994038748137108,-1.3648973976842829,0.0
2018-11-13,1.0,-0.4026040192470988,-1.5066515709029153,-0.0,-1.396886498726295,-1.3547127087461082,0.0
2018-11-14,1.0,-0.40407585621285025,-1.5055759977356353,-0.0,-1.3971129351825644,-1.3541466176054344,0.0
2018-11-15,1.0,-0.40136707716642184,-1.5044062817760704,-0.0,-1.3974692125183594,-1.3457801378375325,0.0
2018-11-16,1.0,-0.39616379795252565,-1.4884126448419397,-0.0,-1.3917201034987063,-1.348633142085724,0.0
2018-11-19,1.0,-0.3971092739440977,-1.4878240818851585,-0.0,-1.3908666554187055,-1.3481806422585907,0.0
2018-11-20,1.0,-0.3345223497937799,-1.4711291940697806,-0.0,-1.393267194292721,-1.37459592018727,0.0
2018-11-21,1.0,-0.33580980683506684,-1.4539651092399977,-0.0,-1.380881624566617,-1.3326179076550546,0.0
2018-11-23,1.0,-0.33659394405671267,-1.4451283178545913,-0.0,-1.3819310875419026,-1.3317579820849592,0.0
2018-11-26,1.0,-0.335347100175747,-1.4498022847100176,-0.0,-1.3785698594024607,-1.328372144112478,0.0
2018-11-27,1.0,-0.31508049501697516,-1.4632022779542218,-0.0,-1.374603000766619,-1.3230204796845908,0.0
2018-11-28,1.0,-0.3184832045591539,-1.4541070743602387,-0.0,-1.3803496081977094,-1.3268672256014027,0.0
2018-11-29,1.0,-0.26719205441001836,-1.4285868509122315,-0.0,-1.370560293641369,-1.331426103854043,0.0
2018-11-30,1.0,-0.2670408548761401,-1.4291111231043228,-0.0,-1.3721193804306764,-1.3286739705326784,0.0
2018-12-03,1.0,-0.2648803105456114,-1.428509812378693,-0.0,-1.3707677377614835,-1.3272590036661636,0.0
2018-12-04,1.0,-0.24442761307076388,-1.4536355767149967,-0.0,-1.375892663925557,-1.33612854360528,0.0
2018-12-06,1.0,-0.222048312203266,-1.343663588459331,-0.0,-1.3669849220013566,-1.2846037460218083,0.0
2018-12-07,1.0,-0.22480175292153592,-1.3433848080133557,-0.0,-1.3671222871452422,-1.2817195325542572,0.0
2018-12-10,1.0,-0.20050578034682084,-1.3376857968620974,-0.0,-1.3590008257638315,-1.263831544178365,0.0
2018-12-11,1.0,-0.2134187283714684,-1.3344352047931407,-0.0,-1.363669231961159,-1.2534993027219667,0.0
2018-12-12,1.0,-0.21309019526810621,-1.3347453249302614,-0.0,-1.3634673003409443,-1.2544684368219858,0.0
2018-12-13,1.0,-0.21263863812225947,-1.327830797007996,-0.0,-1.3675522311065258,-1.250657725045138,0.0
2018-12-14,1.0,-0.21341589267285863,-1.3295665634674922,-0.0,-1.3662538699690403,-1.250670794633643,0.0
2018-12-17,1.0,-0.174326629788554,-1.3421392751899912,-0.0,-1.3523755363697463,-1.3009874373158248,0.0
2018-12-18,1.0,-0.14630879398279326,-1.327700788212869,-0.0,-1.3588171655247023,-1.3188913502653135,0.0
2018-12-19,1.0,-0.1385377431505082,-1.3324905835612195,-0.0,-1.365615809297766,-1.3230999432433825,0.0
2018-12-20,1.0,-0.14682333367994177,-1.3472496620567744,-0.0,-1.3714775917645836,-1.3336279505043154,0.0
2018-12-21,1.0,-0.1371708828084667,-1.3447599380485284,-0.0,-1.371295818275684,-1.3093443469282395,0.0
2018-12-24,1.0,-0.11150895140664961,-1.3167263427109972,-0.0,-1.361381074168798,-1.3254731457800513,0.0
2018-12-26,1.0,-0.1103497284401807,-1.3406426069742654,-0.0,-1.3215065225115479,-1.3034363737881327,0.0
2018-12-27,1.0,-0.06652806652806652,-1.2713339457525503,-0.0,-1.215152540733936,-1.2818740028042352,0.0
2018-12-28,1.0,-0.05501963255611033,-1.2884773862038876,-0.0,-1.2212904164040914,-1.2827572834359398,0.0
2018-12-31,1.0,-0.05420868890612878,-1.290923196276183,-0.0,-1.2211986035686577,-1.2823894491854149,0.0
2019-01-02,1.0,-0.05273106189114525,-1.2906508990452186,-0.0,-1.2206659235205737,-1.282508602723792,0.0
2019-01-03,1.0,-0.05864690784057339,-1.287810547726282,-0.0,-1.2234975059324906,-1.2728945711656738,0.0
2019-01-04,1.0,-0.029491003560088522,-1.292985663427307,-0.0,-1.211296064658905,-1.2771577022996248,0.0
2019-01-07,1.0,-0.007005830355463607,-1.2515986458529245,-0.0,-1.1967274779010721,-1.2466146323114538,0.0
2019-01-08,1.0,-0.011869575416373446,-1.2281022753929158,-0.0,-1.2097583861130659,-1.241801548205489,0.0
2019-01-09,1.0,-0.005535228445445164,-1.2096350501923256,-0.0,-1.2156393657941644,-1.260061919504644,0.0
2019-01-10,1.0,-0.006609168463485516,-1.206571669635324,-0.0,-1.216086997281335,-1.2580388112871475,0.0
2019-01-11,1.0,-0.01098436839881707,-1.1872036802328312,-0.0,-1.2207670281181056,-1.2751725109139558,0.0
2019-01-14,1.0,-0.024112681311505995,-1.1758779907653563,-0.0,-1.211743855230633,-1.252227041649177,0.0
2019-01-15,1.0,-0.028778988544286115,-1.1727670671509733,-0.0,-1.208438111204247,-1.2468100959299617,0.0
2019-01-16,1.0,-0.015993305128085916,-1.178157980380306,-0.0,-1.1993584081082336,-1.2556604212190245,0.0
2019-01-17,1.0,-0.019482029106802436,-1.1724554796112894,-0.0,-1.2010508206630397,-1.2567071186125447,0.0
2019-01-18,1.0,-0.027585882795244137,-1.1696508294562713,-0.0,-1.2086094271347338,-1.2936698153108699,0.0
2019-01-22,1.0,-0.0,-1.1767060525681217,-0.0,-1.306004340487099,-1.3400048227634433,0.0
2019-01-23,1.0,-0.0,-1.1437512128856977,-0.0,-1.3196196390452164,-1.388171938676499,0.0
2019-01-24,1.0,-0.0,-1.128736857405882,-0.0,-1.338000872135278,-1.3784098066766803,0.0
2019-01-25,1.0,-0.0,-1.0664739884393064,-0.0,-1.4682080924855492,-1.4483755232210482,0.0
2019-01-28,1.0,-0.0,-1.049468377177657,-0.0,-1.4950831128637747,-1.447262017670843,0.0
2019-01-29,1.0,-0.0,-1.050513698630137,-0.0,-1.5298650282030621,-1.4558319903303787,0.0
2019-01-30,1.0,-0.0,-1.0479072112960162,-0.0,-1.5314170448814928,-1.463540090771558,0.0
2019-01-31,1.0,-0.0,-1.0695489671195515,-0.0,-1.4804283044598212,-1.5007828678216073,0.0
2019-02-01,1.0,-0.0,-1.065565515157619,-0.0,-1.4687279685768957,-1.501460368617182,0.0
2019-02-04,1.0,-0.0,-1.068758815232722,-0.0,-1.473453556316744,-1.4950634696755996,0.0
2019-02-05,1.0,-0.0,-1.061222434800121,-0.0,-1.4693384352029,-1.5041788339542848,0.0
2019-02-06,1.0,-0.0,-1.0523076923076922,-0.0,-1.4650189155107185,-1.526860025220681,0.0
2019-02-07,1.0,-0.0,-1.0586399557054411,-0.0,-1.461468767302562,-1.513363869733729,0.0
2019-02-08,1.0,-0.0,-1.0541114594922625,-0.0,-1.4745625568928897,-1.5284717305552746,0.0
2019-02-11,1.0,-0.0,-0.9529446292310702,-0.0,-1.4202700058696929,-1.5181960477401681,0.0
2019-02-12,1.0,-0.0,-0.9301621410431724,-0.0,-1.4302598163703848,-1.5232955655401448,0.0
2019-02-13,1.0,-0.0,-0.94891436935838,-0.0,-1.4216638204440109,-1.5086606489387655,0.0
2019-02-14,1.0,-0.0,-0.9297524704040702,-0.0,-1.4453086782115252,-1.5168280990118386,0.0
2019-02-15,1.0,-0.0,-0.9970681651600294,-0.0,-1.406792084045932,-1.4825311507451746,0.0
2019-02-19,1.0,-0.0,-0.9870034689988763,-0.0,-1.4167195974006939,-1.4821908437973323,0.0
2019-02-20,1.0,-0.0,-0.9832983347169996,-0.0,-1.42105777213459,-1.47922058895346,0.0
2019-02-21,1.0,-0.0,-0.9743439091265178,-0.0,-1.4267038777908343,-1.4951527614571092,0.0
2019-02-22,1.0,-0.0,-0.9943285495882033,-0.0,-1.4472061942101888,-1.4901612664595354,0.0
2019-02-25,1.0,-0.0,-0.9870578936968978,-0.0,-1.4599881446354475,-1.4926891918593164,0.0
2019-02-26,1.0,-0.0,-0.9825091665840848,-0.0,-1.4674957883262312,-1.504905361212962,0.0
2019-02-27,1.0,-0.0,-0.9870508575100083,-0.0,-1.4482281421440222,-1.507092373844709,0.0
2019-02-28,1.0,-0.0,-1.0121100368783016,-0.0,-1.4777235124090502,-1.4937207216186583,0.0
2019-03-01,1.0,-0.0,-0.996033320111067,-0.0,-1.4973224910749703,-1.4649940499801666,0.0
2019-03-04,1.0,-0.0,-0.9985609368797141,-0.0,-1.5053592695514093,-1.4583167923779277,0.0
2019-03-05,1.0,-0.0,-1.0119595676541233,-0.0,-1.5131104883907125,-1.4789831865492393,0.0
2019-03-06,1.0,-0.0,-1.0103066993545806,-0.0,-1.5157352278981338,-1.4772101866213039,0.0
2019-03-07,1.0,-0.0,-0.948137835015663,-0.0,-1.5520859231266468,-1.472179404306101,0.0
2019-03-08,1.0,-0.0,-0.9316217845659165,-0.0,-1.605657154340836,-1.4868368167202572,0.0
2019-03-11,1.0,-0.0,-0.9330150830328576,-0.0,-1.6077903610786652,-1.5377075821441268,0.0
2019-03-12,1.0,-0.0,-0.855729807298073,-0.0,-1.6430914309143092,-1.6262812628126282,0.0
2019-03-13,1.0,-0.0,-0.8819996920392136,-0.0,-1.6421495662885592,-1.6085818405789662,0.0
2019-03-14,1.0,-0.0,-0.8875672904383491,-0.0,-1.6332735196103565,-1.6059984619328376,0.0
2019-03-15,1.0,-0.0,-0.8789766292597551,-0.0,-1.6386801194275713,-1.6300833933903018,0.0
2019-03-18,1.0,-0.0,-0.9127943321525317,-0.0,-1.6537820379245678,-1.6428422588039173,0.0
2019-03-19,1.0,-0.0,-0.9282075521243632,-0.0,-1.6504385273882674,-1.6732314479281551,0.0
2019-03-20,1.0,-0.0,-0.9347379510139585,-0.0,-1.651777719252041,-1.6808006320779563,0.0
2019-03-21,1.0,-0.0,-0.9377658736410903,-0.0,-1.6645659366629906,-1.6494931988866133,0.0
2019-03-22,1.0,-0.0,-0.931328426960343,-0.0,-1.706147085296765,-1.65722454598401,0.0
2019-03-25,1.0,-0.0,-0.8689727463312369,-0.0,-1.7212788259958072,-1.6507861635220127,0.0
2019-03-26,1.0,-0.0,-0.9060849355588422,-0.0,-1.7194168603422777,-1.6565075005282064,0.0
2019-03-27,1.0,-0.0,-0.8770422683672394,-0.0,-1.7335300938125857,-1.6597976177927691,0.0
2019-03-28,1.0,-0.0,-0.8646545378062889,-0.0,-1.7142706909243874,-1.6791986539068253,0.0
2019-03-29,1.0,-0.0,-0.8693343148596068,-0.0,-1.7111683668103903,-1.6776737827321486,0.0
2019-04-01,1.0,-0.0,-0.8785838287127149,-0.0,-1.7107159766426427,-1.6713135883002785,0.0
2019-04-02,1.0,-0.0,-0.9074463609591923,-0.0,-1.7465292385359699,-1.6047538914598232,0.0
2019-04-03,1.0,-0.0,-0.9000366741761407,-0.0,-1.7550688950594644,-1.5840624508827998,0.0
2019-04-04,1.0,-0.0,-0.896439449637643,-0.0,-1.77124251654238,-1.5838672408360466,0.0
2019-04-05,1.0,-0.0,-0.8853071098022718,-0.0,-1.7819204880100967,-1.5915018931426168,0.0
2019-04-08,1.0,-0.0,-0.8674030229362647,-0.0,-1.812281999788606,-1.6051157382940493,0.0
2019-04-09,1.0,-0.0,-0.8483515318562493,-0.0,-1.855560267147249,-1.596575850736775,0.0
2019-04-10,1.0,-0.0,-0.8507684943891932,-0.0,-1.8535871935329469,-1.6139977663138863,0.0
2019-04-11,1.0,-0.0,-0.8295208410375613,-0.0,-1.8853610861640866,-1.5680701569021076,0.0
2019-04-12,1.0,-0.0,-0.8331750052776019,-0.0,-1.8797234536626555,-1.5647033987755965,0.0
2019-04-15,1.0,-0.0,-0.8376023237391075,-0.0,-1.869976234486401,-1.5736466860311593,0.0
2019-04-16,1.0,-0.0,-0.8314476049487153,-0.0,-1.8798773395368509,-1.575763984350217,0.0
2019-04-17,1.0,-0.0,-0.8180703624733475,-0.0,-1.885181236673774,-1.6272388059701492,0.0
2019-04-18,1.0,-0.0,-0.858747648481591,-0.0,-1.8963719430260684,-1.6198333781241603,0.0
2019-04-22,1.0,-0.0,-0.8557924700574683,-0.0,-1.8945700628390354,-1.6204951930823353,0.0
2019-04-23,1.0,-0.0,-0.8578573733462408,-0.0,-1.9082499731096054,-1.6119178229536408,0.0
2019-04-24,1.0,-0.0,-0.8719433023155161,-0.0,-1.9291819952391258,-1.6089590997619563,0.0
2019-04-25,1.0,-0.0,-0.8750135208220658,-0.0,-1.9280692266089776,-1.605246078961601,0.0
2019-04-26,1.0,-0.0,-0.8649352057691264,-0.0,-1.976793363335683,-1.5803828010627339,0.0
2019-04-29,1.0,-0.0,-0.8622006994888352,-0.0,-1.954371805219263,-1.5641108420769438,0.0
2019-04-30,1.0,-0.0,-0.8488728681336418,-0.0,-1.9606176359821381,-1.5706138699090764,0.0
2019-05-01,1.0,-0.0,-0.8450196416079212,-0.0,-1.9889684119894528,-1.5472743905720283,0.0
2019-05-02,1.0,-0.0,-0.8441656345915676,-0.0,-1.9920305853212,-1.5484895805287815,0.0
2019-05-03,1.0,-0.0,-0.8343294028966779,-0.0,-1.9989231680396273,-1.5509072309266136,0.0
2019-05-06,1.0,-0.0,-0.8416296850772603,-0.0,-1.987542105544565,-1.5175640271614181,0.0
2019-05-07,1.0,-0.0,-0.8693921463152232,-0.0,-1.9868746637977408,-1.5229693383539535,0.0
2019-05-08,1.0,-0.0,-0.8895594447797225,-0.0,-2.008558731552093,-1.5881933395512153,0.0
2019-05-09,1.0,-0.0,-0.8863086066475898,-0.0,-2.038300682368479,-1.5783623156504514,0.0
2019-05-10,1.0,-0.0,-0.8804395604395604,-0.0,-2.04,-1.5740659340659342,0.0
2019-05-13,1.0,-0.0,-0.8796219987912751,-0.0,-2.0384594253063018,-1.5761221910884018,0.0
2019-05-14,1.0,-0.0,-0.8164382077260659,-0.0,-2.0443734084629135,-1.5571869751313863,0.0
2019-05-15,1.0,-0.0,-0.8210040705563093,-0.0,-2.067842605156038,-1.538561736770692,0.0
2019-05-16,1.0,-0.0,-0.8286226763778671,-0.008587889988042179,-2.056419175997391,-1.5416893140558756,0.0
2019-05-17,1.0,-0.0,-0.8091482649842272,-0.02670510170782117,-2.029533340585228,-1.5734798216033938,0.0
2019-05-20,1.0,-0.0,-0.7917391304347826,-0.0396195652173913,-2.0282065217391305,-1.5751630434782609,0.0
2019-05-21,1.0,-0.0,-0.7949302502306899,-0.05037181783640015,-2.01139879498453,-1.5712967486294307,0.0
2019-05-22,1.0,-0.0,-0.7866283483353216,-0.058236633770740696,-2.010627914542891,-1.5669124823771825,0.0
2019-05-23,1.0,-0.0,-0.7867587106593467,-0.03723433168451378,-2.017068000217427,-1.594553459803229,0.0
2019-05-24,1.0,-0.0,-0.717377260981912,-0.07450473729543497,-1.9888027562446167,-1.6026055124892336,0.0
2019-05-28,1.0,-0.0,-0.7175071309402077,-0.07098649157741779,-1.9884828588342929,-1.604811366449599,0.0
2019-05-29,1.0,-0.0,-0.7069886727933319,-0.0660931823039111,-1.9780401795255396,-1.591899978627912,0.0
2019-05-30,1.0,-0.0,-0.7038179304477294,-0.05269594810166968,-1.9698500478570669,-1.5910879506540465,0.0
2019-05-31,1.0,-0.0,-0.7319669526533207,-0.04014405253680754,-1.9507997034212479,-1.5731384387247116,0.0
2019-06-03,1.0,-0.0,-0.7414700926705982,-0.07318871103622578,-1.9423441449031171,-1.508371946082561,0.0
2019-06-04,1.0,-0.0,-0.7324099431219718,-0.06572572150832105,-1.9427006530440278,-1.5256477775437118,0.0
2019-06-05,1.0,-0.0,-0.6926773810139011,-0.10319880109555063,-1.9199007803214305,-1.4519146297348975,0.0
2019-06-06,1.0,-0.0,-0.724475018102824,-0.0697734560877211,-1.8965035688424536,-1.4814833971242372,0.0
2019-06-07,1.0,-0.0,-0.7637905185338366,-0.07268779403401747,-1.8655327508659465,-1.4678695135191027,0.0
2019-06-10,1.0,-0.0,-0.7660299432111513,-0.07341249354672173,-1.8550335570469796,-1.468094992256066,0.0
2019-06-11,1.0,-0.0,-0.7643229166666666,-0.11390625,-1.8685416666666668,-1.4616145833333332,0.0
2019-06-12,1.0,-0.0,-0.7684364243246062,-0.12063210597684365,-1.8700844894127464,-1.4561906748722229,0.0
2019-06-13,1.0,-0.0,-0.8115706806282723,-0.15832460732984294,-1.8502617801047119,-1.4154973821989527,0.0
2019-06-14,1.0,-0.0,-0.8051038017047535,-0.16069654342937822,-1.8524290121842806,-1.4111279610939704,0.0
2019-06-17,1.0,-0.0,-0.7942438513867085,-0.16389324960753532,-1.8664050235478806,-1.408320251177394,0.0
2019-06-18,1.0,-0.0,-0.8058755760368664,-0.16102848764139088,-1.867249685798073,-1.4025974025974028,0.0
2019-06-19,1.0,-0.0,-0.798892892579247,-0.17557052587602484,-1.8634393440910753,-1.3842498302783435,0.0
2019-06-20,1.0,-0.0,-0.8083559924701946,-0.17004810709056684,-1.8638883078853796,-1.3867391759046224,0.0
2019-06-21,1.0,-0.0,-0.8126535947712419,-0.17202614379084966,-1.8568366013071895,-1.3872418300653595,0.0
2019-06-24,1.0,-0.0,-0.7932571308724833,-0.17465394295302014,-1.8600041946308725,-1.4154257550335572,0.0
2019-06-25,1.0,-0.0,-0.8220942408376963,-0.1686387434554974,-1.840261780104712,-1.404607329842932,0.0
2019-06-26,1.0,-0.0,-0.8166448573671813,-0.15184506673645642,-1.8195760272180057,-1.4462182674692488,0.0
2019-06-27,1.0,-0.0,-0.8064702181208053,-0.16401006711409397,-1.8193162751677854,-1.4534395973154361,0.0
2019-06-28,1.0,-0.0,-0.8059100418410041,-0.1571652719665272,-1.8165271966527197,-1.4504707112970712,0.0
2019-07-01,1.0,-0.0,-0.7989031078610603,-0.16092974667014887,-1.825541916949595,-1.4379211282319142,0.0
2019-07-02,1.0,-0.0,-0.7998332377924853,-0.15404658919172443,-1.8197404763145553,-1.4376986815362969,0.0
2019-07-03,1.0,-0.0,-0.8060261690038055,-0.14882969295730594,-1.8172861387687014,-1.4407548350101653,0.0
2019-07-05,1.0,-0.0,-0.782746937711754,-0.16142819911389109,-1.8229345843106595,-1.4452958040135524,0.0
2019-07-08,1.0,-0.0,-0.777006213125881,-0.16608364224925598,-1.8295306218346994,-1.4484937085574061,0.0
2019-07-09,1.0,-0.0,-0.7710428936258924,-0.16448637098035127,-1.825767446708709,-1.4505654870485225,0.0
2019-07-10,1.0,-0.0,-0.7633108214229621,-0.16894403434375163,-1.849693733312392,-1.4533270509397413,0.0
2019-07-11,1.0,-0.0,-0.7635734144678172,-0.17505114619944395,-1.852856318522793,-1.4543356239836331,0.0
2019-07-12,1.0,-0.0,-0.8004646496647131,-0.1722371825333967,-1.861344315961772,-1.4460636781245049,0.0
2019-07-15,1.0,-0.0,-0.8236536430834213,-0.19514255543822595,-1.8487856388595565,-1.412249208025343,0.0
2019-07-16,1.0,-0.0,-0.8150301236655745,-0.1995560722967974,-1.850702885530071,-1.419511679526477,0.0
2019-07-17,1.0,-0.0,-0.825457236494344,-0.1954752087958558,-1.8501427212178878,-1.4148958663706526,0.0
2019-07-18,1.0,-0.0,-0.8263694469388833,-0.20167978448048174,-1.8488193967566424,-1.4054196820030638,0.0
2019-07-19,1.0,-0.0,-0.8315717873587274,-0.22211176224361656,-1.7954688154039347,-1.3831624110506486,0.0
2019-07-22,1.0,-0.0,-0.8440271257172666,-0.2244131455399061,-1.7826291079812204,-1.3654147104851329,0.0
2019-07-23,1.0,-0.0,-0.8469004383218535,-0.2294406178250887,-1.7818826967230224,-1.3598413692339804,0.0
2019-07-24,1.0,-0.0,-0.8474417149115945,-0.24654462003859592,-1.7760913785010168,-1.3455901528190684,0.0
2019-07-25,1.0,-0.0,-0.8554506079423889,-0.23879350832333143,-1.7758179825705787,-1.3483275061316078,0.0
2019-07-26,1.0,-0.0,-0.8546963922100976,-0.2349501383595259,-1.78128752675821,-1.3501801284394088,0.0
2019-07-29,1.0,-0.0,-0.827246165084003,-0.23463424814776168,-1.7818532818532817,-1.3737869143274548,0.0
2019-07-30,1.0,-0.0,-0.8248342815387024,-0.24020042799728586,-1.7760321519912312,-1.3783600396680409,0.0
2019-07-31,1.0,-0.0,-0.855694879832811,-0.23793103448275862,-1.7636886102403344,-1.3673981191222573,0.0
2019-08-01,1.0,-0.0,-0.8700099149402495,-0.23827166936283464,-1.7539007462297136,-1.3562594583311591,0.0
2019-08-02,1.0,-0.0,-0.8587058455767427,-0.25169323747004274,-1.7538814212774825,-1.3457330415754922,0.0
2019-08-05,1.0,-0.0,-0.8527581916217337,-0.2267212774782248,-1.7510887598506844,-1.353950642886769,0.0
2019-08-06,1.0,-0.0,-0.8488538681948423,-0.21413221449038067,-1.6952517396643472,-1.3584220221039705,0.0
2019-08-07,1.0,-0.0,-0.8606632653061225,-0.19122448979591836,-1.6838265306122449,-1.3663265306122447,0.0
2019-08-08,1.0,-0.0,-0.8548131486120341,-0.19119676908133532,-1.6927048719390625,-1.3734982874086192,0.0
2019-08-09,1.0,-0.0,-0.837091204550071,-0.18083485679463743,-1.67438553727402,-1.3858927483241925,0.0
2019-08-12,1.0,-0.0,-0.8259721799167429,-0.20936135648289167,-1.6865163976038178,-1.354807594679663,0.0
2019-08-13,1.0,-0.0,-0.8046355936501496,-0.20454430187148143,-1.6960490946898614,-1.3665364913526399,0.0
2019-08-14,1.0,-0.0,-0.8160855744487613,-0.19869821888087189,-1.6782885110247743,-1.352540491447601,0.0
2019-08-15,1.0,-0.0,-0.8485509041367352,-0.2173891503591776,-1.6363636363636362,-1.2518206589051277,0.0
2019-08-16,1.0,-0.0,-0.8882015828254344,-0.14654780314745747,-1.4271809333212044,-1.0864186300372964,0.0
2019-08-19,1.0,-0.0,-0.8662411732753938,-0.14996378779648742,-1.4335958718087995,-1.0767246061922868,0.0
2019-08-20,1.0,-0.0,-0.8640313358245914,-0.16424294268605644,-1.4134437891135023,-1.060555580568187,0.0
2019-08-21,1.0,-0.0,-0.8628822527127612,-0.21343377275580666,-1.3777239709443099,-1.029862792574657,0.0
2019-08-22,1.0,-0.0,-0.862483788739323,-0.21743213630875183,-1.3759223648316266,-1.016188900317517,0.0
2019-08-23,1.0,-0.0,-0.862365206496935,-0.21965188599042465,-1.3774218085820396,-1.0149894849881427,0.0
2019-08-26,1.0,-0.0,-0.8447940604560721,-0.2175623121796005,-1.3651228566377938,-0.9918242884921336,0.0
2019-08-27,1.0,-0.0,-0.8420262995322566,-0.21511781837437122,-1.3613538081369694,-0.9942193981113759,0.0
2019-08-28,1.0,-0.0,-0.8380166747540694,-0.21633067184260443,-1.3628302968812034,-0.9940888437954916,0.0
2019-08-29,1.0,-0.0,-0.8170909251334539,-0.2296289760444699,-1.37618564432876,-0.9887942824370229,0.0
2019-08-30,1.0,-0.0,-0.8065353153311637,-0.23542088134400563,-1.3786612718796727,-0.9773067112322984,0.0
2019-09-03,1.0,-0.0,-0.8191807313642756,-0.2541754571026723,-1.3601881153305204,-0.9616736990154712,0.0
2019-09-04,1.0,-0.0,-0.809766603665773,-0.25607665597116613,-1.3631049184651225,-0.9664630126148301,0.0
2019-09-05,1.0,-0.0,-0.8260106989388757,-0.2507234938174165,-1.3690695431026922,-0.9389634306761377,0.0
2019-09-06,1.0,-0.0,-0.8147662161571098,-0.26868739885404364,-1.3835017276822814,-0.9069675895551764,0.0
