Date,IWF,IWM,MTUM,SPY,VLUE,VXX,XLRN
2018-11-08,-1.1454658481622504,-1.815681094102106,-0.5740150749864015,-1.674644494521719,-1.5608827414717539,0.0,1.0
2018-11-09,-1.1464630726082892,-1.8212838890620129,-0.5759582424431287,-1.6814428170769709,-1.5655188532253037,0.0,1.0
2018-11-12,-1.1396609119764651,-1.8011148099403884,-0.5706433382364325,-1.6756986916466672,-1.5546179453433457,0.0,1.0
2018-11-13,-1.1101947308132876,-1.786865215731195,-0.53463153875525,-1.6661321114929362,-1.5386788850706374,0.0,1.0
2018-11-14,-1.1103306100633732,-1.7862105825761625,-0.5347789570130564,-1.6658013285485225,-1.538214858364511,0.0,1.0
2018-11-15,-1.1077930981945607,-1.7838805515350042,-0.53127142530662,-1.66427972880323,-1.5305858154947818,0.0,1.0
2018-11-16,-1.1018068630428182,-1.7706498633464924,-0.5236866079562709,-1.661478894624962,-1.5342392954752504,0.0,1.0
2018-11-19,-1.1024568342587664,-1.778124286909561,-0.5162394462615045,-1.6692020993382521,-1.5402753479881341,0.0,1.0
2018-11-20,-1.05993809919227,-1.7721748320374424,-0.4629727485468408,-1.681361817770061,-1.5724314939231525,0.0,1.0
2018-11-21,-1.0532089552238806,-1.7526865671641791,-0.45880597014925373,-1.6650746268656715,-1.5329850746268656,0.0,1.0
2018-11-23,-1.0517845168020268,-1.7393636837791522,-0.46062141420162434,-1.6672379107369049,-1.5320020862826913,0.0,1.0
2018-11-26,-1.0512591268067353,-1.7451944568618685,-0.4587244821934138,-1.6653255848606765,-1.5298763224556697,0.0,1.0
2018-11-27,-1.038612323396701,-1.7456912493527625,-0.4347954730379466,-1.6575930172350026,-1.5203047562689547,0.0,1.0
2018-11-28,-1.038555465107674,-1.7506105231998816,-0.4345445126914823,-1.6565529490120625,-1.5200177606749057,0.0,1.0
2018-11-29,-0.999271880005825,-1.72695500218436,-0.3936216688510267,-1.644895878840833,-1.516455511868356,0.0,1.0
2018-11-30,-0.9991265104090842,-1.7268161304411123,-0.39270636191585384,-1.6449992720920075,-1.5154316494395108,0.0,1.0
2018-12-03,-0.9981806273197001,-1.7298595444290807,-0.38548868350192855,-1.6471144749290445,-1.5168473910195763,0.0,1.0
2018-12-04,-0.9851352331230513,-1.7322166630411135,-0.3809005873395693,-1.6409252410992676,-1.511928069030527,0.0,1.0
2018-12-06,-0.9347917249091418,-1.637195974280123,-0.3741962538440033,-1.5986161587922838,-1.4443667878110147,0.0,1.0
2018-12-07,-0.939069604756908,-1.6376355369010145,-0.377824414130815,-1.599370409233998,-1.4416229450856946,0.0,1.0
2018-12-10,-0.9049261763488339,-1.6344004415620255,-0.35318062646612386,-1.5905202152614875,-1.41631019732303,0.0,1.0
2018-12-11,-0.9042986269233424,-1.634927206237494,-0.35286000137997653,-1.5903539639826123,-1.417442903470641,0.0,1.0
2018-12-12,-0.904223019597019,-1.6350400220811483,-0.3529533535743859,-1.5901876897598675,-1.4179547336461498,0.0,1.0
2018-12-13,-0.9024205227225709,-1.6290600648231157,-0.3554237638783532,-1.593890076546445,-1.41528170471002,0.0,1.0
2018-12-14,-0.9028275862068966,-1.629241379310345,-0.3566206896551724,-1.5928275862068966,-1.4151034482758622,0.0,1.0
2018-12-17,-0.8861454046639232,-1.6272290809327845,-0.33847736625514396,-1.580315500685871,-1.4264746227709189,0.0,1.0
2018-12-18,-0.8704923599320883,-1.6092359932088287,-0.32067911714770797,-1.570458404074703,-1.4203056027164687,0.0,1.0
2018-12-19,-0.8726395870126342,-1.608952587963592,-0.3206765385137889,-1.5700991713082462,-1.4201874745279175,0.0,1.0
2018-12-20,-0.8631458249021988,-1.5882233913395387,-0.32969108323215973,-1.558815594226359,-1.4050317010656954,0.0,1.0
2018-12-21,-0.8569415553915318,-1.5880695162047909,-0.32013688519090117,-1.5599543716030329,-1.3849560491176274,0.0,1.0
2018-12-24,-0.8265845659594405,-1.5626798741717423,-0.3236061843250117,-1.5626129442473733,-1.417508868214979,0.0,1.0
2018-12-26,-0.8250531349628055,-1.5757837407013815,-0.30486184909670566,-1.5367959617428268,-1.399442082890542,0.0,1.0
2018-12-27,-0.7376008128532419,-1.5153997586841939,-0.2592874833301581,-1.4522766241188798,-1.3858512732583985,0.0,1.0
2018-12-28,-0.734045258072718,-1.5252351894228326,-0.2555301296720061,-1.4550597508263414,-1.3865369946605646,0.0,1.0
2018-12-31,-0.7323818019625334,-1.534854084363451,-0.2558302536001019,-1.4589014910156748,-1.3898942270931567,0.0,1.0
2019-01-02,-0.7314241979718094,-1.5399579054786656,-0.2455513744499011,-1.4628483959436187,-1.3981121244977357,0.0,1.0
2019-01-03,-0.7320244773074962,-1.537353391126976,-0.24974502804691484,-1.4629015808261092,-1.3922106068332483,0.0,1.0
2019-01-04,-0.7180169899835173,-1.5360086217826805,-0.24147331051096743,-1.4549892227716497,-1.3890579434512489,0.0,1.0
2019-01-07,-0.6704094292803969,-1.4903225806451612,-0.2505583126550868,-1.4372828784119107,-1.3549627791563275,0.0,1.0
2019-01-08,-0.6705281514698556,-1.5042974588938713,-0.24588938714499253,-1.4435724962630792,-1.3639138016940706,0.0,1.0
2019-01-09,-0.6669773800646284,-1.4952150136713893,-0.2431021625652498,-1.4426423067362664,-1.366331096196868,0.0,1.0
2019-01-10,-0.6662731452715298,-1.4955884180439916,-0.24151857835218093,-1.4435193239716664,-1.3665962470485895,0.0,1.0
2019-01-11,-0.6665008085582784,-1.4799104366214704,-0.24934693369822117,-1.4465107600447815,-1.377410125637517,0.0,1.0
2019-01-14,-0.676069493741827,-1.4801046142350083,-0.25599352388068997,-1.4480976399526744,-1.3667725263092345,0.0,1.0
2019-01-15,-0.6725073268067593,-1.475338280226975,-0.2631414853152086,-1.4482758620689653,-1.3763172663216312,0.0,1.0
2019-01-16,-0.6594207451152855,-1.4899792674498964,-0.2540679776339762,-1.4590060941132121,-1.4201796821008983,0.0,1.0
2019-01-17,-0.66435899049657,-1.4822833406759393,-0.26206809742589215,-1.4617030650135314,-1.4233117250928313,0.0,1.0
2019-01-18,-0.6699911065938253,-1.4758607546690383,-0.2864947274806251,-1.4688095540592048,-1.4513403633591666,0.0,1.0
2019-01-22,-0.6374580619696072,-1.5707519242155121,-0.243602394579304,-1.5994342477468588,-1.5272021577527792,0.0,1.0
2019-01-23,-0.6293262879788639,-1.5587186261558785,-0.25957727873183617,-1.613672391017173,-1.5437252311756935,0.0,1.0
2019-01-24,-0.6346534653465347,-1.5497029702970297,-0.26092409240924097,-1.6166996699669969,-1.5386138613861386,0.0,1.0
2019-01-25,-0.6711240836274776,-1.5461580233505294,-0.30437143632907954,-1.6749253326092859,-1.591365734455607,0.0,1.0
2019-01-28,-0.6721656483367279,-1.5219959266802445,-0.3351663272233537,-1.6767820773930755,-1.5826883910386966,0.0,1.0
2019-01-29,-0.6813021474490494,-1.5247572151552458,-0.3428395568321707,-1.6930652441526468,-1.5970455478046781,0.0,1.0
2019-01-30,-0.6794661190965092,-1.5256673511293632,-0.3422997946611909,-1.695482546201232,-1.6017111567419575,0.0,1.0
2019-01-31,-0.6678525005131012,-1.5371143189436958,-0.3497297667099952,-1.6808510638297873,-1.6058698775398508,0.0,1.0
2019-02-01,-0.6683110654333676,-1.5387461459403906,-0.34916067146282975,-1.6872901678657075,-1.6081534772182255,0.0,1.0
2019-02-04,-0.6670091089651394,-1.540442435449627,-0.34805835216765973,-1.6865283199780836,-1.6068077528936375,0.0,1.0
2019-02-05,-0.6556558610313227,-1.5372042128299823,-0.34400218848310765,-1.6860210641499112,-1.6161263848994667,0.0,1.0
2019-02-06,-0.6532831737346101,-1.5367305061559509,-0.3458960328317373,-1.6857729138166897,-1.6183310533515733,0.0,1.0
2019-02-07,-0.6573991645552284,-1.5392042730945696,-0.3451345613914949,-1.689515852906937,-1.6166541121687326,0.0,1.0
2019-02-08,-0.660742468949427,-1.5355108762780485,-0.3623138681122624,-1.6902490907843273,-1.6131887737596926,0.0,1.0
2019-02-11,-0.6669656409548779,-1.540913481440596,-0.3718090244238995,-1.7020146267421,-1.617772871533048,0.0,1.0
2019-02-12,-0.6767494981657092,-1.547380078909116,-0.3751643939918322,-1.7041600332248912,-1.6183982833806327,0.0,1.0
2019-02-13,-0.673955296404276,-1.5576148826877692,-0.38789393308343745,-1.704914618908788,-1.6171039844509234,0.0,1.0
2019-02-14,-0.6837261190907823,-1.5479012690001395,-0.41061218797936133,-1.7115465067633524,-1.618672430623344,0.0,1.0
2019-02-15,-0.6868891371125384,-1.5529181792795308,-0.41266406031834685,-1.7102764590896398,-1.618542306618263,0.0,1.0
2019-02-19,-0.6968470982142858,-1.5375279017857144,-0.41608537946428575,-1.7111467633928572,-1.6139090401785716,0.0,1.0
2019-02-20,-0.6939981918074971,-1.5473955073370889,-0.41192016134640796,-1.6987273106613812,-1.6025453786772377,0.0,1.0
2019-02-21,-0.6950364456785838,-1.5340506768483164,-0.4138146476917737,-1.6961471711211382,-1.6029850746268657,0.0,1.0
2019-02-22,-0.6940588561910049,-1.5316490838423096,-0.4192809550249861,-1.6959328151027206,-1.599666851749028,0.0,1.0
2019-02-25,-0.6981881533101046,-1.5289895470383277,-0.4377700348432056,-1.6991637630662022,-1.6045993031358885,0.0,1.0
2019-02-26,-0.6976792807861175,-1.5288173391873998,-0.4406578855669384,-1.699282179942853,-1.6027597742002926,0.0,1.0
2019-02-27,-0.7110030309438219,-1.5304151688165222,-0.4505533234651442,-1.731162331712131,-1.6257136815394377,0.0,1.0
2019-02-28,-0.7113009105668102,-1.5348344744829534,-0.4508364509070375,-1.7348768264276135,-1.6268087809698597,0.0,1.0
2019-03-01,-0.7129315223542727,-1.5410299943406904,-0.4459535936615732,-1.7388936049801922,-1.6353282399547253,0.0,1.0
2019-03-04,-0.7061571125265392,-1.548336871903751,-0.4384996461429582,-1.7426043878273176,-1.6415428167020523,0.0,1.0
2019-03-05,-0.7254331155921613,-1.5386253905140586,-0.44454700369213296,-1.7492189718829878,-1.6423601249644988,0.0,1.0
2019-03-06,-0.7265309018661746,-1.5334563258355212,-0.4494429858795146,-1.7474632796423755,-1.6388987440573335,0.0,1.0
2019-03-07,-0.7311440677966101,-1.5071327683615818,-0.4531779661016949,-1.7425141242937852,-1.6281779661016949,0.0,1.0
2019-03-08,-0.7488019454974609,-1.5055432372505546,-0.5125527501609327,-1.7495172019168874,-1.636220585079751,0.0,1.0
2019-03-11,-0.7573364248967467,-1.5192377363959133,-0.5374248242880951,-1.764292442576625,-1.6676327802333164,0.0,1.0
2019-03-12,-0.7661746346478666,-1.50620547844606,-0.5758977748402732,-1.7877652933832706,-1.7077182933098332,0.0,1.0
2019-03-13,-0.7900355871886121,-1.518238434163701,-0.6112099644128114,-1.785661328588375,-1.708926453143535,0.0,1.0
2019-03-14,-0.7889745109662123,-1.5179312388855957,-0.6107735625370481,-1.7844546532305867,-1.70746887966805,0.0,1.0
2019-03-15,-0.795316436934934,-1.5047428486734846,-0.6200533570475767,-1.7794575366829701,-1.711204979991107,0.0,1.0
2019-03-18,-0.7968073996717887,-1.5133522303446216,-0.6692525734745636,-1.7700283455169326,-1.709831418767716,0.0,1.0
2019-03-19,-0.7872815172926739,-1.51074748977315,-0.6671625139457048,-1.761844551878022,-1.7106731126812944,0.0,1.0
2019-03-20,-0.7923937360178971,-1.5190902311707681,-0.6668903803131991,-1.762565249813572,-1.7162565249813573,0.0,1.0
2019-03-21,-0.7909016576228349,-1.5147550732178694,-0.6679551029510146,-1.7590871924477811,-1.7005128967516538,0.0,1.0
2019-03-22,-0.7979328939484721,-1.514604553624925,-0.6961503894547634,-1.7758388256440982,-1.7049880167765128,0.0,1.0
2019-03-25,-0.7682656826568265,-1.446642066420664,-0.7076752767527675,-1.7715867158671585,-1.6859778597785975,0.0,1.0
2019-03-26,-0.7699009606076402,-1.4655596097996875,-0.7283490952416413,-1.7804006255119518,-1.7022860972522154,0.0,1.0
2019-03-27,-0.7724399494310998,-1.4519967278946977,-0.7294563843236409,-1.782330631367591,-1.700379266750948,0.0,1.0
2019-03-28,-0.7668254913639071,-1.4472156045265039,-0.7448630136986302,-1.779630732578916,-1.7063728409767718,0.0,1.0
2019-03-29,-0.7635361584866314,-1.4472331868622923,-0.7453638191703285,-1.7824532658077008,-1.7090191405377226,0.0,1.0
2019-04-01,-0.761436447623305,-1.4511250186261362,-0.7412457159886753,-1.7838623156012516,-1.71285948442855,0.0,1.0
2019-04-02,-0.7716412355787123,-1.4474134722739114,-0.7756605880163752,-1.770599181243022,-1.677930777819129,0.0,1.0
2019-04-03,-0.7713351174546537,-1.4462533452274755,-0.7749033600951531,-1.7665774606006541,-1.6747695509961342,0.0,1.0
2019-04-04,-0.772943626357281,-1.4449650453666518,-0.7780752640190391,-1.768258218057415,-1.6729882492934702,0.0,1.0
2019-04-05,-0.7850432448553535,-1.4393826424097824,-0.7834774828511781,-1.7724425887265136,-1.675589024753952,0.0,1.0
2019-04-08,-0.7844480858036645,-1.4347534634291674,-0.7845225681513481,-1.7716371220020855,-1.67279904662595,0.0,1.0
2019-04-09,-0.803068862275449,-1.4275449101796407,-0.7988023952095809,-1.784805389221557,-1.670808383233533,0.0,1.0
2019-04-10,-0.8008227374719521,-1.4231862378459237,-0.7982049364248316,-1.7854151084517575,-1.6718025430067314,0.0,1.0
2019-04-11,-0.808120840499514,-1.41464144171091,-0.80572795932102,-1.7827712555148436,-1.6664921857474015,0.0,1.0
2019-04-12,-0.8100725884906084,-1.4168225697822345,-0.8093990870313553,-1.7816358602110305,-1.6654194417421238,0.0,1.0
2019-04-15,-0.8080453765206359,-1.413687588626017,-0.810956041495634,-1.7705052615866856,-1.6600492574072692,0.0,1.0
2019-04-16,-0.8088520674727572,-1.413793103448276,-0.8123600537393642,-1.7698163905060458,-1.6589789520824005,0.0,1.0
2019-04-17,-0.8096588788534747,-1.402926028215272,-0.8190639695454205,-1.7730088825856534,-1.6596999328207807,0.0,1.0
2019-04-18,-0.8113249943824433,-1.4139764811624598,-0.8263051456819714,-1.776795745637031,-1.661748183656655,0.0,1.0
2019-04-22,-0.8238127493038309,-1.4234966508617448,-0.8285542259351246,-1.7815910288251677,-1.6686234665462483,0.0,1.0
2019-04-23,-0.8257923661823383,-1.4269366859896107,-0.8320409546036286,-1.7810735526612964,-1.66257622525032,0.0,1.0
2019-04-24,-0.8191513330829892,-1.4199023657529104,-0.8321441982726249,-1.777544123169358,-1.6615846789335336,0.0,1.0
2019-04-25,-0.8211247459158323,-1.4142889407513362,-0.8400963637732439,-1.7847624783557932,-1.6681472558909884,0.0,1.0
2019-04-26,-0.8222905111677409,-1.3913206415829709,-0.8420026982461399,-1.7828661370109427,-1.656723129965522,0.0,1.0
2019-04-29,-0.8214499700419413,-1.386833433193529,-0.8394248052726183,-1.7825044937088077,-1.6593019772318753,0.0,1.0
2019-04-30,-0.8225818536000599,-1.3839064958417622,-0.8425863489922829,-1.7838465572787892,-1.6594740391099123,0.0,1.0
2019-05-01,-0.8325584883023395,-1.383623275344931,-0.8431313737252549,-1.783518296340732,-1.655743851229754,0.0,1.0
2019-05-02,-0.8270699206468034,-1.3870339871238209,-0.835903578379997,-1.7756400658781255,-1.6605030693217548,0.0,1.0
2019-05-03,-0.825833021340322,-1.3912392362411081,-0.8354923249719206,-1.7749157618869338,-1.6603519281168102,0.0,1.0
2019-05-06,-0.8164420284459007,-1.3621267406359372,-0.8361754412093232,-1.7705711519845113,-1.6613299575545462,0.0,1.0
2019-05-07,-0.809530889896662,-1.360791019255074,-0.8414244294104528,-1.7645528213515724,-1.6581666790573193,0.0,1.0
2019-05-08,-0.7867166262581734,-1.345970171185071,-0.8293292190140327,-1.7479244728528396,-1.6369847917125853,0.0,1.0
2019-05-09,-0.7905455080135274,-1.3436259373621526,-0.8326716659314807,-1.7517276871048375,-1.6332892221732098,0.0,1.0
2019-05-10,-0.7906891226005736,-1.3436052070309625,-0.8352577774509082,-1.753622122527028,-1.6314628226814738,0.0,1.0
2019-05-13,-0.791157863763425,-1.344931587465058,-0.8289686626452847,-1.7559217301750771,-1.635206708842136,0.0,1.0
2019-05-14,-0.7388840453356582,-1.279351932577739,-0.8879686137750653,-1.7465126416739318,-1.6126852659110722,0.0,1.0
2019-05-15,-0.7214006089604176,-1.285703929244599,-0.8928519646222995,-1.74931129476584,-1.6002609830361025,0.0,1.0
2019-05-16,-0.713383655102337,-1.2902453186238931,-0.8991871098853244,-1.7511975613296558,-1.6039338075192333,0.0,1.0
2019-05-17,-0.713724634518874,-1.2853298421703396,-0.907556913230053,-1.7466724852716562,-1.6199723616263002,0.0,1.0
2019-05-20,-0.7132887467287002,-1.2736987496365224,-0.9171270718232044,-1.7459290491421926,-1.6195114858970632,0.0,1.0
2019-05-21,-0.7081548180959988,-1.2747077191198897,-0.9207029264396196,-1.741195265412824,-1.616876043860286,0.0,1.0
2019-05-22,-0.701443807589059,-1.2690270623231517,-0.9232387724007836,-1.744105056954219,-1.617499818617137,0.0,1.0
2019-05-23,-0.7034027425088877,-1.2643111078865268,-0.9362983385329753,-1.7459188855836898,-1.605455996517449,0.0,1.0
2019-05-24,-0.6916239069162391,-1.2473079424730795,-0.9403772494037727,-1.7447423574474237,-1.603020886030209,0.0,1.0
2019-05-28,-0.6909497045683817,-1.2413892491713503,-0.9334918576163713,-1.7395878368641016,-1.600230580775328,0.0,1.0
2019-05-29,-0.6962089058341128,-1.24307603769513,-0.9322350910006475,-1.7356305301776853,-1.5865765052873895,0.0,1.0
2019-05-30,-0.6961298197745386,-1.2402527464637034,-0.926473756013499,-1.7323185179866447,-1.5851224240683564,0.0,1.0
2019-05-31,-0.6970677015955153,-1.247233002731062,-0.9226678165876094,-1.731852810119304,-1.588184562311341,0.0,1.0
2019-06-03,-0.6913394836587284,-1.2425087606379175,-0.933133090180934,-1.723664449688908,-1.5608953729528714,0.0,1.0
2019-06-04,-0.6955341193283315,-1.2355841371918543,-0.9323329760628798,-1.7231868524473029,-1.558770989639157,0.0,1.0
2019-06-05,-0.6803665844201621,-1.2062037363412055,-0.9414874867818117,-1.7135706732463871,-1.5080719069439548,0.0,1.0
2019-06-06,-0.6770230193475498,-1.2229911029515605,-0.9240220307866122,-1.710281033752295,-1.5268323683095608,0.0,1.0
2019-06-07,-0.680161943319838,-1.2507990624334115,-0.9273385893884509,-1.7114851907095676,-1.5329213722565525,0.0,1.0
2019-06-10,-0.6714609607481933,-1.2522318265551935,-0.926172594586935,-1.7034859005243024,-1.5318123848660905,0.0,1.0
2019-06-11,-0.690935148692225,-1.2621282694374776,-0.9688283769258329,-1.7091365102113936,-1.5348620566105338,0.0,1.0
2019-06-12,-0.6910289481226712,-1.26554886787045,-0.9709085697907711,-1.7065778159931213,-1.531384350816853,0.0,1.0
2019-06-13,-0.6972529843233137,-1.2775061124694378,-0.9851143391341868,-1.7058104415360278,-1.5254566374226954,0.0,1.0
2019-06-14,-0.702844796543032,-1.2679150162045374,-0.9993518185091825,-1.7133597407274037,-1.518545192653943,0.0,1.0
2019-06-17,-0.0,-0.9738455251328156,-0.2605003859601326,-1.512872905598692,-0.793443218453435,0.0,1.0
2019-06-18,-0.0,-1.0033043635705232,-0.2623121491942785,-1.4877783813145031,-0.7730852797392721,0.0,1.0
2019-06-19,-0.0,-1.000273037542662,-0.257292377701934,-1.4980204778156996,-0.7950398179749716,0.0,1.0
2019-06-20,-0.0,-1.0157387190684133,-0.23385189228529837,-1.5018649927219796,-0.7972616448326055,0.0,1.0
2019-06-21,-0.0,-1.0179368114358553,-0.23586451789128654,-1.501365747063644,-0.7973686606573797,0.0,1.0
2019-06-24,-0.0,-1.010308808101081,-0.24093417871641654,-1.496510514071979,-0.8136660128632031,0.0,1.0
2019-06-25,-0.0,-1.0125005682076458,-0.24610209554979773,-1.4834310650484115,-0.8036728942224648,0.0,1.0
2019-06-26,-0.0,-1.011233910947378,-0.23959612498294444,-1.471142038477282,-0.8261245281302587,0.0,1.0
2019-06-27,-0.0,-0.9992270267812486,-0.2703132814986587,-1.4678761424089484,-0.8094848360842086,0.0,1.0
2019-06-28,-0.0,-1.0175175175175175,-0.2598052598052598,-1.4621439621439623,-0.8105378105378105,0.0,1.0
2019-07-01,-0.0,-1.0080021824133856,-0.26507229244339364,-1.4784941347640266,-0.7950804764935891,0.0,1.0
2019-07-02,-0.0,-1.0075075075075075,-0.2648102648102648,-1.4843934843934843,-0.7932932932932933,0.0,1.0
2019-07-03,-0.0,-1.0056430326749797,-0.2668153272048785,-1.4849822517520705,-0.7933466824428871,0.0,1.0
2019-07-05,-0.0,-1.0073191798881667,-0.2625812610810565,-1.4802927671955268,-0.7959267172796292,0.0,1.0
2019-07-08,-0.0,-1.0024123805188894,-0.264815657715066,-1.4845698680018207,-0.7999089667728722,0.0,1.0
2019-07-09,-0.0,-1.0032783899462707,-0.2623622620890629,-1.4881158364447682,-0.7996084145341953,0.0,1.0
2019-07-10,-0.0,-0.9868229071676091,-0.2607605325551705,-1.5113988692321723,-0.8006109793908445,0.0,1.0
2019-07-11,-0.0,-0.9700856637809908,-0.29347776820921906,-1.4977564247835744,-0.7711553279245797,0.0,1.0
2019-07-12,-0.0,-0.9975529070557846,-0.2879865863053428,-1.4803099651062672,-0.7658041419313908,0.0,1.0
2019-07-15,-0.0,-1.0042131013862463,-0.2996285222433633,-1.477348917278246,-0.7489807012775211,0.0,1.0
2019-07-16,-0.0,-1.003307357738311,-0.3205871692642262,-1.4717741935483872,-0.7349583182312432,0.0,1.0
2019-07-17,-0.0,-0.9956608208280601,-0.32304284939432293,-1.463930573133249,-0.7373440607485084,0.0,1.0
2019-07-18,-0.0,-0.9984159312061551,-0.33355962887531115,-1.4674360715093913,-0.7265444670739987,0.0,1.0
2019-07-19,-0.0,-0.9990932172651432,-0.34521218715995644,-1.4561570547696772,-0.7334512150888647,0.0,1.0
2019-07-22,-0.0,-0.9790986579615524,-0.3352829162132753,-1.4630486035545882,-0.7564834965542255,0.0,1.0
2019-07-23,-0.0,-0.9806419439659081,-0.3318070541300209,-1.461329222957657,-0.759679028017046,0.0,1.0
2019-07-24,-0.0,-0.985557791191594,-0.3369997764363962,-1.4209255533199197,-0.727744243237201,0.0,1.0
2019-07-25,-0.0,-0.9663122151729069,-0.3457689214547404,-1.4402198194978109,-0.7155303368778483,0.0,1.0
2019-07-26,-0.0,-0.9749049429657795,-0.3416685305300828,-1.4428986803847015,-0.7138447774547081,0.0,1.0
2019-07-29,-0.0,-0.9764108554996406,-0.33546010064701653,-1.4662562904385334,-0.7150431344356578,0.0,1.0
2019-07-30,-0.0,-0.9757390601132178,-0.3389792434180969,-1.459025968191212,-0.7190223739778955,0.0,1.0
2019-07-31,-0.0,-0.9906995551961181,-0.33805095026283866,-1.4493867097991644,-0.7148762187177068,0.0,1.0
2019-08-01,-0.0,-1.0238843494657448,-0.33294423992098415,-1.4393014276735208,-0.6933644608063213,0.0,1.0
2019-08-02,-0.0,-1.0053021792855539,-0.3641428892383734,-1.4359020444843855,-0.6880700966075038,0.0,1.0
2019-08-05,-0.0,-0.9991012043861226,-0.35345137515728925,-1.4537120258853136,-0.6877134639582959,0.0,1.0
2019-08-06,-0.0,-0.9967221828490432,-0.36024982282069457,-1.3843462083628633,-0.6881201275690999,0.0,1.0
2019-08-07,-0.0,-1.0139165009940359,-0.34393638170974156,-1.368986083499006,-0.6910978573006407,0.0,1.0
2019-08-08,-0.0,-1.0152982269973914,-0.349162134677455,-1.3695892470265727,-0.6874032807180439,0.0,1.0
