Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WM
2018-11-27,-0.13860573305055757,-0.25928713142231646,-0.0,-0.5344918017833117,-0.3480650384255775,0.0,1.0
2018-11-28,-0.13851066256129546,-0.26059984034667577,-0.0,-0.5338122933059642,-0.3478161706009807,0.0,1.0
2018-11-29,-0.12802681948943304,-0.2557138650417922,-0.0,-0.5319274242870411,-0.3495141232699844,0.0,1.0
2018-11-30,-0.1282504303705717,-0.2560251880039866,-0.0,-0.5331838361873698,-0.34764881761348193,0.0,1.0
2018-12-03,-0.1287792937763474,-0.25617605729568016,-0.0,-0.5334753637641086,-0.3480123294501609,0.0,1.0
2018-12-04,-0.12106597835439024,-0.2621020694651995,-0.0,-0.5325589820223702,-0.3484807317846307,0.0,1.0
2018-12-06,-0.11884610271635573,-0.22331280187884964,-0.0,-0.5399698675056498,-0.33349581246953514,0.0,1.0
2018-12-07,-0.1206468763845813,-0.2228622064687638,-0.0,-0.5400310146211785,-0.33176783340717764,0.0,1.0
2018-12-10,-0.11285100759828212,-0.22173769408655436,-0.0,-0.5415703116396873,-0.32626362735381564,0.0,1.0
2018-12-11,-0.11360232578627434,-0.22161043079904855,-0.0,-0.5414941414853317,-0.3257422253545943,0.0,1.0
2018-12-12,-0.11411391568653365,-0.2215761420201753,-0.0,-0.5415400202634245,-0.32531606537156954,0.0,1.0
2018-12-13,-0.11347720766351024,-0.21845408500330324,-0.0,-0.5462673419951553,-0.32395948029068483,0.0,1.0
2018-12-14,-0.11648283909032868,-0.21013583426898264,-0.0,-0.5509323470488519,-0.3239988552055126,0.0,1.0
2018-12-17,-0.10747591775832181,-0.20931253154279947,-0.0,-0.5447304324929234,-0.33276282009084324,0.0,1.0
2018-12-18,-0.10603767791740684,-0.20841283417768713,-0.0,-0.546220146062241,-0.3324560826370156,0.0,1.0
2018-12-19,-0.10689299734631665,-0.20821545277101564,-0.0,-0.5457157269118582,-0.33230256376516,0.0,1.0
2018-12-20,-0.10695912961625184,-0.2056434841619054,-0.0,-0.5455440992973009,-0.33092533000591057,0.0,1.0
2018-12-21,-0.10458171672697153,-0.20576311085923535,-0.0,-0.5495226470203584,-0.31982649635991106,0.0,1.0
2018-12-24,-0.09213892381736982,-0.19223431470320426,-0.0,-0.5494731821532325,-0.3341282573819538,0.0,1.0
2018-12-26,-0.08734913223504537,-0.1942339881948727,-0.0,-0.5727909435292046,-0.34809708395736055,0.0,1.0
2018-12-27,-0.07882136279926336,-0.18550536236594084,-0.0,-0.5526378507203987,-0.3496479254685299,0.0,1.0
2018-12-28,-0.0795316565481353,-0.18482220294882915,-0.0,-0.5532957502168258,-0.35060711188204685,0.0,1.0
2018-12-31,-0.079967041783213,-0.18437086667100328,-0.0,-0.5531993321624494,-0.3507664953706715,0.0,1.0
2019-01-02,-0.08009629774220833,-0.18444054048192252,-0.0,-0.5536469516559308,-0.35070596655605446,0.0,1.0
2019-01-03,-0.08478765148394649,-0.18297309601751685,-0.0,-0.5569839790144601,-0.3431829514167407,0.0,1.0
2019-01-04,-0.06543609671848014,-0.189853195164076,-0.0,-0.5531951640759931,-0.3504101899827289,0.0,1.0
2019-01-07,-0.06125593938615641,-0.18162749882282436,-0.0,-0.5525448396900817,-0.3448910577458157,0.0,1.0
2019-01-08,-0.06282588255406445,-0.1748226344131977,-0.0,-0.5560517992990854,-0.34321309513633647,0.0,1.0
2019-01-09,-0.06320425923154226,-0.17633475165173512,-0.0,-0.5560734674677672,-0.3425559665590455,0.0,1.0
2019-01-10,-0.0642382265546506,-0.1738600654139678,-0.0,-0.5582419461724277,-0.34134975095662584,0.0,1.0
2019-01-11,-0.06455826302942058,-0.17560275791186672,-0.0,-0.5591195237891311,-0.3419339642841848,0.0,1.0
2019-01-14,-0.06537261105647954,-0.17544572234811237,-0.0,-0.5537432126213178,-0.34319551926119113,0.0,1.0
2019-01-15,-0.06383661935649605,-0.17498340932930875,-0.0,-0.5529081840172971,-0.3490248967096954,0.0,1.0
2019-01-16,-0.059697021567956185,-0.17692998972954468,-0.0,-0.5504108182129408,-0.35264036288942147,0.0,1.0
2019-01-17,-0.06191261159041767,-0.1733424675130055,-0.0,-0.5521825694161975,-0.35336430391128426,0.0,1.0
2019-01-18,-0.06417560681959883,-0.17521983101498506,-0.0,-0.5492227979274612,-0.3613183411089373,0.0,1.0
2019-01-22,-0.0,-0.08217922819001604,-0.0,-0.687006685132349,-0.31340983401711897,0.0,1.0
2019-01-23,-0.0,-0.05695516162669448,-0.0,-0.6974973931178311,-0.3310531803962461,0.0,1.0
2019-01-24,-0.0,-0.05702962035878181,-0.0,-0.6978514810179391,-0.33105965790571545,0.0,1.0
2019-01-25,-0.0,-0.0,-0.0,-0.804437414144778,-0.2769013029180369,0.0,1.0
2019-01-28,-0.0,-0.0,-0.0,-0.8076698867421719,-0.2742546635576283,0.0,1.0
2019-01-29,-0.0,-0.0,-0.0,-0.8089039095422873,-0.2773188133683815,0.0,1.0
2019-01-30,-0.0,-0.0,-0.0,-0.8078784843932566,-0.2785845434818895,0.0,1.0
2019-01-31,-0.0,-0.0,-0.0,-0.788275847747991,-0.28826546504142697,0.0,1.0
2019-02-01,-0.0,-0.0,-0.0,-0.7846316531547409,-0.2888096373551183,0.0,1.0
2019-02-04,-0.0,-0.0,-0.0,-0.783827973012128,-0.28579411399478455,0.0,1.0
2019-02-05,-0.0,-0.0,-0.0,-0.7811962980600012,-0.2892399428559597,0.0,1.0
2019-02-06,-0.0,-0.0,-0.0,-0.7866288224082209,-0.2851371509074335,0.0,1.0
2019-02-07,-0.0,-0.0,-0.0,-0.7919230848925634,-0.2801433869998549,0.0,1.0
2019-02-08,-0.0,-0.0,-0.0,-0.8017782751974135,-0.2708035399697403,0.0,1.0
2019-02-11,-0.0,-0.0,-0.0,-0.805792834632609,-0.26751948913584345,0.0,1.0
2019-02-12,-0.0,-0.0,-0.0,-0.8093299547210568,-0.26768578905828105,0.0,1.0
2019-02-13,-0.0,-0.0,-0.0,-0.8081198445843463,-0.26962953728521266,0.0,1.0
2019-02-14,-0.0,-0.0,-0.0,-0.8100299525750894,-0.2700099841916965,0.0,1.0
2019-02-15,-0.0,-0.0,-0.0,-0.8102242936207399,-0.27040073238733303,0.0,1.0
2019-02-19,-0.0,-0.0,-0.0,-0.8148494871954898,-0.26549335330462465,0.0,1.0
2019-02-20,-0.0,-0.0,-0.0,-0.8155984106180698,-0.26476523331044954,0.0,1.0
2019-02-21,-0.0,-0.0,-0.0,-0.8172557172557173,-0.2617463617463618,0.0,1.0
2019-02-22,-0.0,-0.0,-0.0,-0.8195119923514985,-0.25888514777403665,0.0,1.0
2019-02-25,-0.0,-0.0,-0.0,-0.8168225461935671,-0.2569627340785135,0.0,1.0
2019-02-26,-0.0,-0.0,-0.0,-0.8161386631282136,-0.25717366064023883,0.0,1.0
2019-02-27,-0.0,-0.0,-0.0,-0.8196241911398706,-0.2543761407001825,0.0,1.0
2019-02-28,-0.0,-0.0012039439543331603,-0.0,-0.8247016087182147,-0.2498598858329009,0.0,1.0
2019-03-01,-0.0,-0.0016201059300031157,-0.0,-0.8341883892408349,-0.24125038944854088,0.0,1.0
2019-03-04,-0.0,-0.0,-0.0,-0.830616186579718,-0.24618387987788418,0.0,1.0
2019-03-05,-0.0,-0.0,-0.0,-0.8309703745341744,-0.25093165115649657,0.0,1.0
2019-03-06,-0.0,-0.0,-0.0,-0.8297553357626236,-0.2524934929724102,0.0,1.0
2019-03-07,-0.0,-0.0,-0.0,-0.8378007444529935,-0.24167689076503984,0.0,1.0
2019-03-08,-0.0,-0.0,-0.0,-0.8568214486594588,-0.22638168447805346,0.0,1.0
2019-03-11,-0.0,-0.0,-0.0,-0.8567272270596115,-0.2363739115874079,0.0,1.0
2019-03-12,-0.0,-0.0,-0.0,-0.858605866486851,-0.24860923803101823,0.0,1.0
2019-03-13,-0.0,-0.0,-0.0,-0.8604685583794983,-0.25396456210090074,0.0,1.0
2019-03-14,-0.0,-0.0,-0.0,-0.8600541180449855,-0.2539320142059868,0.0,1.0
2019-03-15,-0.0,-0.0,-0.0,-0.8604597019979682,-0.2560320013545547,0.0,1.0
2019-03-18,-0.0,-0.0,-0.0,-0.8651735674558357,-0.26579581051420287,0.0,1.0
2019-03-19,-0.0,-0.0,-0.0,-0.8645447185649153,-0.2659252631130427,0.0,1.0
2019-03-20,-0.0,-0.0,-0.0,-0.8649825040539387,-0.2686694546385594,0.0,1.0
2019-03-21,-0.0,-0.0,-0.0,-0.8674691081375249,-0.2666837398894509,0.0,1.0
2019-03-22,-0.0,-0.0,-0.0,-0.8687011155276316,-0.2683249989314869,0.0,1.0
2019-03-25,-0.0,-0.0,-0.0,-0.8730195762370357,-0.24791618061888904,0.0,1.0
2019-03-26,-0.0,-0.0,-0.0,-0.8755932997041483,-0.2528361322180363,0.0,1.0
2019-03-27,-0.0,-0.0,-0.0,-0.8698123210688156,-0.2508747746792493,0.0,1.0
2019-03-28,-0.0,-0.0,-0.0,-0.8682405893717755,-0.25487781575762725,0.0,1.0
2019-03-29,-0.0,-0.0,-0.0,-0.8686004289384834,-0.2548574098061283,0.0,1.0
2019-04-01,-0.0,-0.0,-0.0,-0.8686636923730614,-0.25583173996175906,0.0,1.0
2019-04-02,-0.0,-0.0,-0.0,-0.8842531710007211,-0.23681754549696687,0.0,1.0
2019-04-03,-0.0,-0.0,-0.0,-0.8838240285083997,-0.23733667062616665,0.0,1.0
2019-04-04,-0.0,-0.0,-0.0,-0.8878538310079817,-0.2293100163021616,0.0,1.0
2019-04-05,-0.0,-0.0,-0.0,-0.9064191637185116,-0.22477728997058946,0.0,1.0
2019-04-08,-0.0,-0.0,-0.0,-0.906687402799378,-0.22373719082213087,0.0,1.0
2019-04-09,-0.0,-0.0,-0.0,-0.9070842654735273,-0.22352189197826783,0.0,1.0
2019-04-10,-0.0,-0.0,-0.0,-0.9044454384731718,-0.22559481969028905,0.0,1.0
2019-04-11,-0.0,-0.0,-0.0,-0.9073690504153231,-0.22796865324251028,0.0,1.0
2019-04-12,-0.0,-0.0,-0.0,-0.9205437611580737,-0.2304101869178981,0.0,1.0
2019-04-15,-0.0,-0.0,-0.0,-0.9236774193548387,-0.22686021505376344,0.0,1.0
2019-04-16,-0.0,-0.0,-0.0,-0.9386817994758387,-0.22727371179795966,0.0,1.0
2019-04-17,-0.0,-0.0,-0.0,-0.9413548820381724,-0.22504820295067052,0.0,1.0
2019-04-18,-0.0,-0.0,-0.0,-0.9102288368891948,-0.24047229869236064,0.0,1.0
2019-04-22,-0.0,-0.0,-0.0,-0.9100245446324764,-0.2430349222753305,0.0,1.0
2019-04-23,-0.0,-0.0,-0.0,-0.9132369060156033,-0.23596036880225235,0.0,1.0
2019-04-24,-0.0,-0.0,-0.0,-0.9094149221685454,-0.23768115942028986,0.0,1.0
2019-04-25,-0.0,-0.0,-0.0,-0.9144459726639732,-0.23461273962004642,0.0,1.0
2019-04-26,-0.0,-0.0,-0.0,-0.9110072778950089,-0.2421945652642005,0.0,1.0
2019-04-29,-0.0,-0.0,-0.0,-0.909067429998063,-0.24318274756257666,0.0,1.0
2019-04-30,-0.0,-0.0,-0.0,-0.9059507155923813,-0.24620682233939525,0.0,1.0
2019-05-01,-0.0,-0.0,-0.0,-0.9022729720995367,-0.2522029516320155,0.0,1.0
2019-05-02,-0.0,-0.0,-0.0,-0.8966684636118598,-0.25966576819407006,0.0,1.0
2019-05-03,-0.0,-0.0,-0.0,-0.8959316991138995,-0.26003061466485566,0.0,1.0
2019-05-06,-0.0,-0.0,-0.0,-0.894448990138237,-0.2587743852547263,0.0,1.0
2019-05-07,-0.0,-0.0,-0.0,-0.8960194613678931,-0.25678672149146414,0.0,1.0
2019-05-08,-0.0,-0.0,-0.0,-0.8714985392679154,-0.2766368791888641,0.0,1.0
2019-05-09,-0.0,-0.0,-0.0,-0.8656316342504234,-0.27877254304891386,0.0,1.0
2019-05-10,-0.0,-0.0,-0.0,-0.8680475149020112,-0.27612676358334404,0.0,1.0
2019-05-13,-0.0,-0.0,-0.0,-0.8749946238871446,-0.2754505182572793,0.0,1.0
2019-05-14,-0.0,-0.0,-0.011215351812366738,-0.8561194029850746,-0.26484008528784647,0.0,1.0
2019-05-15,-0.0,-0.0,-0.01869477270307676,-0.8557010539763654,-0.2548493559033323,0.0,1.0
2019-05-16,-0.0,-0.0,-0.01564725641516253,-0.8566872887301485,-0.25365138082785893,0.0,1.0
2019-05-17,-0.0,-0.0,-0.015837248357815522,-0.8529793159159031,-0.25696732637486447,0.0,1.0
2019-05-20,-0.0,-0.0,-0.020457587151870498,-0.8492766554075586,-0.25462579397956364,0.0,1.0
2019-05-21,-0.0,-0.0,-0.025509337860780985,-0.8424448217317486,-0.2543081494057725,0.0,1.0
2019-05-22,-0.0,-0.0,-0.02776244852909963,-0.841660652884493,-0.25306702890860466,0.0,1.0
2019-05-23,-0.0,-0.0,-0.032006278236155004,-0.8425350499501559,-0.24648439985577023,0.0,1.0
2019-05-24,-0.0,-0.0,-0.03813935778652113,-0.8366120912129289,-0.24059736853238567,0.0,1.0
2019-05-28,-0.0,-0.0,-0.038146099561319854,-0.8393625362917753,-0.2416979252760294,0.0,1.0
2019-05-29,-0.0,-0.0,-0.03848025216305981,-0.8420384590975439,-0.23494319984768675,0.0,1.0
2019-05-30,-0.0,-0.0,-0.040454852891444036,-0.8406958065607034,-0.2324780182617518,0.0,1.0
2019-05-31,-0.0,-0.0,-0.04482000084605948,-0.842125301408689,-0.2281822412115572,0.0,1.0
2019-06-03,-0.0,-0.0,-0.06467096122268537,-0.8427224116879289,-0.1978021978021978,0.0,1.0
2019-06-04,-0.0,-0.0,-0.05651136771442443,-0.8226341010322771,-0.23185071035021426,0.0,1.0
2019-06-05,-0.0,-0.0,-0.06797557813741478,-0.8289633253878642,-0.19397398904361646,0.0,1.0
2019-06-06,-0.0,-0.0,-0.08194252729326139,-0.8273099928891119,-0.18218513406115364,0.0,1.0
2019-06-07,-0.0,-0.0,-0.08356499383399871,-0.8215830947055994,-0.185021842275777,0.0,1.0
2019-06-10,-0.0,-0.0,-0.08751278358691796,-0.8125352200864066,-0.18706822782960783,0.0,1.0
2019-06-11,-0.0,-0.0,-0.09958584337349398,-0.8139432730923695,-0.17815010040160642,0.0,1.0
2019-06-12,-0.0,-0.0,-0.10399882818221767,-0.8129276611772585,-0.1756052648098935,0.0,1.0
2019-06-13,-0.0,-0.0,-0.10527412966437356,-0.8080258494892641,-0.1713362518240567,0.0,1.0
2019-06-14,-0.0,-0.0,-0.10749708284714118,-0.8113227204534089,-0.1648608101350225,0.0,1.0
2019-06-17,-0.0,-0.0,-0.1067997582678642,-0.8142830349886427,-0.16283576802050556,0.0,1.0
2019-06-18,-0.0,-0.0,-0.107138389692699,-0.8130550806821499,-0.16463745152816578,0.0,1.0
2019-06-19,-0.0,-0.0,-0.11287503641130207,-0.8132620365361408,-0.1545087595189547,0.0,1.0
2019-06-20,-0.0,-0.0,-0.11324563959538775,-0.8127419556258586,-0.1553719352287391,0.0,1.0
2019-06-21,-0.0,-0.0,-0.1148224599153479,-0.8155376243197598,-0.1546881841496216,0.0,1.0
2019-06-24,-0.0,-0.0,-0.11729941945453785,-0.8086079438666833,-0.16236478302635426,0.0,1.0
2019-06-25,-0.0,-0.0,-0.1196568709300384,-0.8084196026047754,-0.15908331941893472,0.0,1.0
2019-06-26,-0.0,-0.0,-0.11541434271270706,-0.8002548515802886,-0.17327818512251675,0.0,1.0
2019-06-27,-0.0,-0.0,-0.12772559543777257,-0.8127515934250251,-0.15613468634686345,0.0,1.0
2019-06-28,-0.0,-0.0,-0.12719335068424148,-0.8112878851481824,-0.160418940475191,0.0,1.0
2019-07-01,-0.0,-0.0,-0.1305432140162629,-0.8157012322910555,-0.14948864112666613,0.0,1.0
2019-07-02,-0.0,-0.0,-0.12889782412933762,-0.8135327008858453,-0.15178739712257336,0.0,1.0
2019-07-03,-0.0,-0.0,-0.13045748903279716,-0.806768330896177,-0.15174430749947773,0.0,1.0
2019-07-05,-0.0,-0.0,-0.132385829240255,-0.8061866443724528,-0.15151008464834362,0.0,1.0
2019-07-08,-0.0,-0.0,-0.1339984105073828,-0.8070230476429497,-0.15041619609319445,0.0,1.0
2019-07-09,-0.0,-0.0,-0.133753969580478,-0.8048011031255223,-0.15067691793414675,0.0,1.0
2019-07-10,-0.0,-0.0,-0.12423837743093231,-0.8187546949336449,-0.14366496953509722,0.0,1.0
2019-07-11,-0.0,-0.0,-0.09393202947189754,-0.7118389075338502,-0.12301816919338039,0.0,1.0
2019-07-12,-0.0,-0.0,-0.09577236712740732,-0.718022863532088,-0.11398993696142502,0.0,1.0
2019-07-15,-0.0,-0.0,-0.11538239538239538,-0.7007792207792207,-0.10784030784030783,0.0,1.0
2019-07-16,-0.0,-0.0,-0.10942518125348566,-0.7003596223004289,-0.11332910248274007,0.0,1.0
2019-07-17,-0.0,-0.0,-0.11021324785504522,-0.6961170080039925,-0.1130923818115511,0.0,1.0
2019-07-18,-0.0,-0.0,-0.11188878235858102,-0.6955512943432407,-0.11010546500479387,0.0,1.0
2019-07-19,-0.0,-0.0,-0.11233864625889482,-0.6971824232311027,-0.10852177915875481,0.0,1.0
2019-07-22,-0.0,-0.0,-0.10833749375936096,-0.7015054341564576,-0.11035370021890241,0.0,1.0
2019-07-23,-0.0,-0.0,-0.10861674956311332,-0.7013231425114743,-0.11044111151652487,0.0,1.0
2019-07-24,-0.0,-0.0,-0.11332629761105248,-0.698992612491605,-0.10651443922095366,0.0,1.0
2019-07-25,-0.0,-0.0,-0.11817588074839601,-0.7151830650428367,-0.0875753966729417,0.0,1.0
2019-07-26,-0.0,-0.0,-0.11908558255691097,-0.7178176928248968,-0.08416098357506485,0.0,1.0
2019-07-29,-0.0,-0.0,-0.11982889843734948,-0.7226728838705949,-0.08431761690976705,0.0,1.0
2019-07-30,-0.0,-0.0,-0.12145405457525793,-0.7205091119467747,-0.08649117732137693,0.0,1.0
2019-07-31,-0.0,-0.0,-0.12191310387405463,-0.719690538663374,-0.08772572927920974,0.0,1.0
2019-08-01,-0.0,-0.0,-0.1296882234912795,-0.7119154190461491,-0.0877064361784226,0.0,1.0
2019-08-02,-0.0,-0.0,-0.1272446418227457,-0.7135933577910794,-0.09005599536590075,0.0,1.0
2019-08-05,-0.0,-0.0,-0.12412715558813318,-0.7187029821380347,-0.08610778905134833,0.0,1.0
2019-08-06,-0.0,-0.0,-0.1304431636370646,-0.7030090406153017,-0.09416504423925826,0.0,1.0
2019-08-07,-0.0,-0.0,-0.13316199346847282,-0.7059846567083422,-0.09325784073122186,0.0,1.0
2019-08-08,-0.0,-0.0,-0.1366771644415248,-0.704909480843171,-0.09051915682902796,0.0,1.0
2019-08-09,-0.0,-0.0,-0.13514555619818774,-0.7017543859649122,-0.09099672257566993,0.0,1.0
2019-08-12,-0.0,-0.0,-0.14306074496359925,-0.7053657409190709,-0.07753938600208003,0.0,1.0
2019-08-13,-0.0,-0.0,-0.14054668825661193,-0.7102320919114812,-0.0768949032307811,0.0,1.0
2019-08-14,-0.0,-0.0,-0.14059733661765839,-0.707432068355015,-0.07637980140096991,0.0,1.0
2019-08-15,-0.0,-0.0,-0.14536673593473412,-0.7008196721311476,-0.07792657584853384,0.0,1.0
2019-08-16,-0.0,-0.0,-0.14980398215561694,-0.7110330043838474,-0.07037330294895812,0.0,1.0
2019-08-19,-0.0,-0.0,-0.15047402497302298,-0.7118660397718514,-0.06457145059349469,0.0,1.0
2019-08-20,-0.0,-0.0,-0.15005004234352143,-0.713122642235738,-0.06153283547617214,0.0,1.0
2019-08-21,-0.0,-0.0,-0.16048096037673945,-0.7081620442746029,-0.06137455850848243,0.0,1.0
2019-08-22,-0.0,-0.0,-0.15555812697678006,-0.7063951245853584,-0.06661266682095195,0.0,1.0
2019-08-23,-0.0,-0.0,-0.15632175037141366,-0.7083100194871597,-0.06480927665978506,0.0,1.0
2019-08-26,-0.0,-0.0,-0.15657828914457228,-0.7067379843768038,-0.06074190941624659,0.0,1.0
2019-08-27,-0.0,-0.0,-0.15605646805400625,-0.7063314997884372,-0.06091087433165365,0.0,1.0
2019-08-28,-0.0,-0.0,-0.16174521142725404,-0.7064417590440144,-0.053005705942248946,0.0,1.0
2019-08-29,-0.0,-0.0,-0.1627000134462821,-0.7068902591290651,-0.05130717071015579,0.0,1.0
2019-08-30,-0.0,-0.0,-0.16319677635997315,-0.7068982058908184,-0.04873836707281972,0.0,1.0
2019-09-03,-0.0,-0.0,-0.16883241520950498,-0.7026238507456958,-0.047947177489011304,0.0,1.0
2019-09-04,-0.0,-0.0,-0.16951624354767525,-0.7024926601807611,-0.046898086849730396,0.0,1.0
2019-09-05,-0.0,-0.0,-0.1585764852195542,-0.7065148761121209,-0.04821582320864824,0.0,1.0
2019-09-06,-0.0,-0.0,-0.16800412702052048,-0.7167832167832168,-0.02587030455882915,0.0,1.0
2019-09-09,-0.0,-0.0,-0.16794972205772793,-0.7160213184588053,-0.026285124835240405,0.0,1.0
2019-09-10,-0.0,-0.0,-0.2019159208442265,-0.706390855485373,-0.0,0.0,1.0
2019-09-11,-0.0,-0.0,-0.25593468946616743,-0.6740649245377697,-0.0,0.0,1.0
2019-09-12,-0.0,-0.0,-0.26302269435055525,-0.6684113954611298,-0.0,0.0,1.0
2019-09-13,-0.0,-0.0,-0.2643882459767006,-0.6675489267981685,-0.0,0.0,1.0
2019-09-16,-0.0,-0.0,-0.2687704236517973,-0.6648297465050177,-0.0,0.0,1.0
2019-09-17,-0.0,-0.0,-0.26957950700821653,-0.6637409376510391,-0.0,0.0,1.0
2019-09-18,-0.0,-0.0,-0.2781093756055967,-0.659819386845471,-0.0,0.0,1.0
2019-09-19,-0.0,-0.0,-0.2805726129825853,-0.6565484377118727,-0.0,0.0,1.0
2019-09-20,-0.0,-0.0,-0.2853737013490463,-0.6529113040781516,-0.0,0.0,1.0
2019-09-23,-0.0,-0.0,-0.29393200123915736,-0.6422707558859975,-0.0,0.0,1.0
2019-09-24,-0.0,-0.0,-0.3066839388256221,-0.6267666905125578,-0.0,0.0,1.0
