Date,IWF,IWM,MTUM,NJR,SPY,VLUE,VXX
2018-11-14,-0.0,-0.6190725289671226,-0.0,1.0,-0.5752360526246959,-0.42125912170114826,0.0
2018-11-15,-0.0,-0.619333611865469,-0.0,1.0,-0.5769270942134949,-0.4150041779820346,0.0
2018-11-16,-0.0,-0.6150839153549463,-0.0,1.0,-0.5750547274053998,-0.4159022203690191,0.0
2018-11-19,-0.0,-0.6210388247639035,-0.0,1.0,-0.5818205666316894,-0.4204354669464848,0.0
2018-11-20,-0.0,-0.6049572962102019,-0.0,1.0,-0.5732755243294069,-0.43361976650037876,0.0
2018-11-21,-0.0,-0.6021309771309772,-0.0,1.0,-0.5714656964656966,-0.42515592515592515,0.0
2018-11-23,-0.0,-0.5853102309365907,-0.0,1.0,-0.59697501900443,-0.4390416524679546,0.0
2018-11-26,-0.0,-0.5878946678894276,-0.0,1.0,-0.5951264247347046,-0.43720686492859956,0.0
2018-11-27,-0.0,-0.5874195146111937,-0.0,1.0,-0.5884101040118871,-0.430984593728005,0.0
2018-11-28,-0.0,-0.5878825799051046,-0.0,1.0,-0.5881432817143751,-0.43099223108608375,0.0
2018-11-29,-0.0,-0.5739353567818356,-0.0,1.0,-0.5805448277649621,-0.43746922060081395,0.0
2018-11-30,-0.0,-0.5739987038237201,-0.0,1.0,-0.5804795852235904,-0.4378742709008425,0.0
2018-12-03,-0.0,-0.5783324205200427,-0.0,1.0,-0.5864955793756357,-0.44318389275747855,0.0
2018-12-04,-0.0,-0.5782684455540817,-0.0,1.0,-0.5821695144469584,-0.4402746352500585,0.0
2018-12-06,-0.0,-0.5306881116758971,-0.0,1.0,-0.5814935639683383,-0.41671092228713047,0.0
2018-12-07,-0.0,-0.5339520259648055,-0.0,1.0,-0.5873269435569755,-0.4143719255540342,0.0
2018-12-10,-0.0,-0.536812979499434,-0.0,1.0,-0.5841529367375172,-0.39444095082379577,0.0
2018-12-11,-0.0,-0.5367904342353682,-0.0,1.0,-0.5904090623033355,-0.3901069855254877,0.0
2018-12-12,-0.0,-0.5376086682625678,-0.0,1.0,-0.5928940405694847,-0.3893410608542271,0.0
2018-12-13,-0.0,-0.5345114031113125,-0.0,1.0,-0.595025927604088,-0.38770578462467903,0.0
2018-12-14,-0.0,-0.5274241433100186,-0.0,1.0,-0.6001861822573341,-0.38836612489307104,0.0
2018-12-17,-0.0,-0.5239133157960666,-0.0,1.0,-0.5887510960791682,-0.3926594012276087,0.0
2018-12-18,-0.0,-0.5345713056897816,-0.0,1.0,-0.5987046828749968,-0.39664027120702305,0.0
2018-12-19,-0.0,-0.5351916552736847,-0.0,1.0,-0.5995493442705959,-0.3970327611524634,0.0
2018-12-20,-0.0,-0.5233378698523111,-0.0,1.0,-0.6044407480215737,-0.39248450022682596,0.0
2018-12-21,-0.0,-0.5260025613339026,-0.0,1.0,-0.610401024533561,-0.37470808326846294,0.0
2018-12-24,-0.0,-0.5134878846105857,-0.0,1.0,-0.6034986150275747,-0.3784593117560452,0.0
2018-12-26,-0.0,-0.5268086430961583,-0.0,1.0,-0.6540167570231641,-0.4131410339550206,0.0
2018-12-27,-0.0,-0.4934123353083827,-0.0,1.0,-0.5887397184929624,-0.417910447761194,0.0
2018-12-28,-0.0,-0.49314451561249,-0.0,1.0,-0.589796837469976,-0.41906024819855886,0.0
2018-12-31,-0.0,-0.49283158605849825,-0.0,1.0,-0.5899116771336352,-0.4193209397753146,0.0
2019-01-02,-0.0,-0.4920757924207579,-0.0,1.0,-0.5883911608839116,-0.4192830716928307,0.0
2019-01-03,-0.0,-0.4969298907846394,-0.0,1.0,-0.6176707433690674,-0.4018823292566309,0.0
2019-01-04,-0.0,-0.498186729359978,-0.0,1.0,-0.6004802040867369,-0.4023710076782632,0.0
2019-01-07,-0.0,-0.4782704881765891,-0.0,1.0,-0.5927191386854137,-0.3870753650263015,0.0
2019-01-08,-0.0,-0.46007801698597667,-0.0,1.0,-0.6186302587398775,-0.39018368556191985,0.0
2019-01-09,-0.0,-0.4714427613608145,-0.0,1.0,-0.6227961261484977,-0.38899925502855726,0.0
2019-01-10,-0.0,-0.4706147376852223,-0.0,1.0,-0.6390418502202643,-0.3933470164197037,0.0
2019-01-11,-0.0,-0.4550558981300446,-0.0,1.0,-0.6434050233117762,-0.40818168145585804,0.0
2019-01-14,-0.0,-0.4581452502758551,-0.0,1.0,-0.6459022971210754,-0.40370147457117067,0.0
2019-01-15,-0.0,-0.4596451491128728,-0.0,1.0,-0.6445954448219455,-0.41243236441424436,0.0
2019-01-16,-0.0,-0.4589322123492839,-0.0,1.0,-0.6480730988999925,-0.4101744405568002,0.0
2019-01-17,-0.0,-0.4645255401021101,-0.0,1.0,-0.6447272452906114,-0.4057745026533538,0.0
2019-01-18,-0.0,-0.4623642269820323,-0.0,1.0,-0.6452390620241599,-0.4302101309511725,0.0
2019-01-22,-0.0,-0.4354646595200081,-0.0,1.0,-0.7637294406852683,-0.3350819838313186,0.0
2019-01-23,-0.0,-0.4011679573441666,-0.0,1.0,-0.7767931953789514,-0.36107655198679706,0.0
2019-01-24,-0.0,-0.398526235548215,-0.0,1.0,-0.7820099097954516,-0.3604624571210774,0.0
2019-01-25,-0.0,-0.3465052653314062,-0.0,1.0,-0.9104377451992567,-0.3241017964071856,0.0
2019-01-28,-0.0,-0.34021276052960536,-0.0,1.0,-0.896476950942626,-0.314370264547565,0.0
2019-01-29,-0.0,-0.3335805247276633,-0.0,1.0,-0.8984043369303942,-0.3251674934792615,0.0
2019-01-30,-0.0,-0.3329412065570417,-0.0,1.0,-0.8973224560775389,-0.3271104518834872,0.0
2019-01-31,-0.0,-0.3442068877224427,-0.0,1.0,-0.87550889770836,-0.3407758289591602,0.0
2019-02-01,-0.0,-0.34527570177466166,-0.0,1.0,-0.8843259624521664,-0.33862393096540566,0.0
2019-02-04,-0.0,-0.34106300020521235,-0.0,1.0,-0.8896983377796018,-0.33441924892263497,0.0
2019-02-05,-0.0,-0.3246196262636577,-0.0,1.0,-0.8826968242622282,-0.34552741754314303,0.0
2019-02-06,-0.0,-0.32750701709619795,-0.0,1.0,-0.8782087267159988,-0.34595560091860167,0.0
2019-02-07,-0.0,-0.35450684534015675,-0.0,1.0,-0.9528344192671925,-0.33058112849191484,0.0
2019-02-08,-0.0,-0.37073502841132266,-0.0,1.0,-0.9622404357275656,-0.2856058027180602,0.0
2019-02-11,-0.0,-0.35671163840621556,-0.0,1.0,-0.9635676413460024,-0.304556669641451,0.0
2019-02-12,-0.0,-0.3448239538619545,-0.0,1.0,-0.9741131856845653,-0.31453927790798725,0.0
2019-02-13,-0.0,-0.3454268612832091,-0.0,1.0,-0.9692061325212644,-0.31059015016276387,0.0
2019-02-14,-0.0,-0.3207875385466909,-0.0,1.0,-0.9844758967871168,-0.33040773833056586,0.0
2019-02-15,-0.0,-0.34312381354144694,-0.0,1.0,-0.9731069394642481,-0.32031744357730435,0.0
2019-02-19,-0.0,-0.3370304488856336,-0.0,1.0,-0.9668829130480276,-0.3119441247253322,0.0
2019-02-20,-0.0,-0.3476145637162586,-0.0,1.0,-0.9584641138313454,-0.30953128269512453,0.0
2019-02-21,-0.0,-0.3483584041857423,-0.0,1.0,-0.9584826684107259,-0.3092740353172008,0.0
2019-02-22,-0.0,-0.34628901127720957,-0.0,1.0,-0.9749278783110413,-0.3013899816417519,0.0
2019-02-25,-0.0,-0.3454928835002636,-0.0,1.0,-0.9842909857670005,-0.3059304164470216,0.0
2019-02-26,-0.0,-0.3461731129215112,-0.0,1.0,-0.9888475836431226,-0.3014843523425347,0.0
2019-02-27,-0.0,-0.34787770068852714,-0.0,1.0,-0.9904239322552563,-0.2997335584456696,0.0
2019-02-28,-0.0,-0.35004488093352343,-0.0,1.0,-0.9912086171392365,-0.2988014150694335,0.0
2019-03-01,-0.0,-0.35032200168918914,-0.0,1.0,-0.9946421030405406,-0.29442039695945943,0.0
2019-03-04,-0.0,-0.3450782114078053,-0.0,1.0,-1.0000526676146837,-0.28827618897140145,0.0
2019-03-05,-0.0,-0.334583685545224,-0.0,1.0,-1.0166420118343193,-0.290363482671175,0.0
2019-03-06,-0.0,-0.3284951749888249,-0.0,1.0,-1.0115432147458652,-0.28939549315032476,0.0
2019-03-07,-0.0,-0.30721595381789557,-0.0,1.0,-1.0339543426922069,-0.282812909997376,0.0
2019-03-08,-0.0,-0.29306048878757357,-0.0,1.0,-1.084318507130361,-0.27331283464984363,0.0
2019-03-11,-0.0,-0.2954836643177451,-0.0,1.0,-1.0821321802263506,-0.2916132820841341,0.0
2019-03-12,-0.0,-0.27002727002727006,-0.0,1.0,-1.1014931014931015,-0.3285093285093285,0.0
2019-03-13,-0.0,-0.28682065585312355,-0.0,1.0,-1.098107178640093,-0.32297110671829726,0.0
2019-03-14,-0.0,-0.28421763196975836,-0.0,1.0,-1.0993654651005804,-0.3165654110976103,0.0
2019-03-15,-0.0,-0.2808449482076034,-0.0,1.0,-1.1009544986170616,-0.32987146808395246,0.0
2019-03-18,-0.0,-0.2924471464563479,-0.0,1.0,-1.104803373863512,-0.34127505750903714,0.0
2019-03-19,-0.0,-0.2917535961348413,-0.0,1.0,-1.1068957944438345,-0.34649170967387727,0.0
2019-03-20,-0.0,-0.3024839412234996,-0.0,1.0,-1.1051746478096656,-0.3492129131861164,0.0
2019-03-21,-0.0,-0.30137099438387843,-0.0,1.0,-1.11268032155049,-0.33897698491355577,0.0
2019-03-22,-0.0,-0.29784871616932684,-0.0,1.0,-1.1371269951422622,-0.34087439278278975,0.0
2019-03-25,-0.0,-0.22225275480201145,-0.0,1.0,-1.1797147646396087,-0.34596466159215195,0.0
2019-03-26,-0.0,-0.2384789447541255,-0.0,1.0,-1.1692698272531596,-0.351813013963243,0.0
2019-03-27,-0.0,-0.22071017327346354,-0.0,1.0,-1.1814275088840527,-0.3526349136387428,0.0
2019-03-28,-0.0,-0.2108961163716207,-0.0,1.0,-1.165719774941677,-0.36797035817208723,0.0
2019-03-29,-0.0,-0.2057064471879287,-0.0,1.0,-1.1648559670781895,-0.37292181069958846,0.0
2019-04-01,-0.0,-0.21228070175438593,-0.0,1.0,-1.1652138157894736,-0.3637335526315789,0.0
2019-04-02,-0.0,-0.23002487494191293,-0.0,1.0,-1.187983489598994,-0.3155017357789137,0.0
2019-04-03,-0.0,-0.2326935695538058,-0.0,1.0,-1.1764818460192477,-0.3248304899387577,0.0
2019-04-04,-0.0,-0.2312323818385834,-0.0,1.0,-1.1738690166671228,-0.33172774295957747,0.0
2019-04-05,-0.0,-0.22357422784948888,-0.0,1.0,-1.1771218723450905,-0.3398832524870509,0.0
2019-04-08,-0.0,-0.2248308358217133,-0.0,1.0,-1.1774648659014328,-0.3372325562282552,0.0
2019-04-09,-0.0,-0.20992230184224253,-0.0,1.0,-1.2207121873541444,-0.3148834527633638,0.0
2019-04-10,-0.0,-0.20296812421133484,-0.0,1.0,-1.22228013386734,-0.31793493169473863,0.0
2019-04-11,-0.0,-0.19564143382554755,-0.0,1.0,-1.2334906955041993,-0.3155568974035242,0.0
2019-04-12,-0.0,-0.19521704511133686,-0.0,1.0,-1.2326405095961122,-0.31781115290629036,0.0
2019-04-15,-0.0,-0.19628479569124233,-0.0,1.0,-1.2305515099887334,-0.32109587535379625,0.0
2019-04-16,-0.0,-0.1942857142857143,-0.0,1.0,-1.2306318681318682,-0.3223076923076923,0.0
2019-04-17,-0.0,-0.1837616243878281,-0.0,1.0,-1.2533978979805205,-0.3141748748142849,0.0
2019-04-18,-0.0,-0.1868204464752677,-0.0,1.0,-1.2456439758870324,-0.32018497618982084,0.0
2019-04-22,-0.0,-0.18862102217936352,-0.0,1.0,-1.2443036230885798,-0.32227579556412733,0.0
2019-04-23,-0.0,-0.1895952801058668,-0.0,1.0,-1.2415637406263786,-0.32578848698720775,0.0
2019-04-24,-0.0,-0.17761871988988298,-0.0,1.0,-1.2417894012388162,-0.3335168616655196,0.0
2019-04-25,-0.0,-0.1823875079316909,-0.0,1.0,-1.2533726929125169,-0.3230612188594918,0.0
2019-04-26,-0.0,-0.17898306954171952,-0.0,1.0,-1.267909336568687,-0.310511222632769,0.0
2019-04-29,-0.0,-0.1738399183876037,-0.0,1.0,-1.2675838870660894,-0.31577931566902867,0.0
2019-04-30,-0.0,-0.1676171584428465,-0.0,1.0,-1.2670468633771386,-0.3204121552745406,0.0
2019-05-01,-0.0,-0.16471756398940865,-0.0,1.0,-1.2641218005295676,-0.32929721977052073,0.0
2019-05-02,-0.0,-0.1693414956982131,-0.0,1.0,-1.253171189058019,-0.3350430178689609,0.0
2019-05-03,-0.0,-0.1712387306663726,-0.0,1.0,-1.2515783959637177,-0.33420639078051334,0.0
2019-05-06,-0.0,-0.17393706660772992,-0.0,1.0,-1.2522861010580988,-0.33643672127524377,0.0
2019-05-07,-0.0,-0.17222406547224064,-0.0,1.0,-1.256414510064145,-0.3362364521123645,0.0
2019-05-08,-0.0,-0.18059869705049614,-0.0,1.0,-1.214052063003381,-0.35418785563099586,0.0
2019-05-09,-0.0,-0.1821988374975896,-0.0,1.0,-1.2080658935015565,-0.3644803173466296,0.0
2019-05-10,-0.0,-0.18093401294944209,-0.0,1.0,-1.2095054415208706,-0.36476098636175786,0.0
2019-05-13,-0.0,-0.1783455323850297,-0.0,1.0,-1.2174561524651293,-0.36624775583482944,0.0
2019-05-14,-0.0,-0.130451415455241,-0.0,1.0,-1.2305716471745547,-0.3715160126789813,0.0
2019-05-15,-0.0,-0.12757686095217238,-0.0,1.0,-1.2501711063049252,-0.3599255345360966,0.0
2019-05-16,-0.0,-0.1291611914148051,-0.0,1.0,-1.247371879106439,-0.36106548401226457,0.0
2019-05-17,-0.0,-0.11754568333515703,-0.0,1.0,-1.2367600393916185,-0.3812506838822628,0.0
2019-05-20,-0.0,-0.11034049640936024,-0.0,1.0,-1.2383201813068292,-0.3818911612920842,0.0
2019-05-21,-0.0,-0.12947331517488742,-0.0,1.0,-1.2017205576980126,-0.36557805884415207,0.0
2019-05-22,-0.0,-0.11811673276022676,-0.0,1.0,-1.191520506746866,-0.3518484017778724,0.0
2019-05-23,-0.0,-0.11847458979336756,-0.0,1.0,-1.1959684067760552,-0.3449458819775018,0.0
2019-05-24,-0.0,-0.10566197705534801,-0.0,1.0,-1.2024481360782133,-0.3413878070105715,0.0
2019-05-28,-0.0,-0.10252541296060992,-0.0,1.0,-1.20070944515036,-0.34394853875476494,0.0
2019-05-29,-0.0,-0.10125109106779168,-0.0,1.0,-1.2026344327769989,-0.3411273044674267,0.0
2019-05-30,-0.0,-0.10195486331849969,-0.0,1.0,-1.2065056155965246,-0.34040580631489725,0.0
2019-05-31,-0.0,-0.0993200518559674,-0.0,1.0,-1.1926078789321906,-0.35378469190676515,0.0
2019-06-03,-0.0,-0.10655351249410655,-0.0,1.0,-1.2106710671067107,-0.30205877730630204,0.0
2019-06-04,-0.0,-0.09413308833180208,-0.0,1.0,-1.1927812048825306,-0.3381021131382071,0.0
2019-06-05,-0.0,-0.07878208276254232,-0.0,1.0,-1.2146346506759027,-0.2912972679573005,0.0
2019-06-06,-0.0,-0.07871674895949125,-0.0,1.0,-1.2157536902515316,-0.29061861799757,0.0
2019-06-07,-0.0,-0.08984435596463106,-0.0,1.0,-1.204198769326232,-0.2913801127255804,0.0
2019-06-10,-0.0,-0.09271779521056978,-0.0,1.0,-1.193331957060281,-0.2944622213047069,0.0
2019-06-11,-0.0,-0.09601219858889205,-0.0,1.0,-1.2071434109528856,-0.2813170340888533,0.0
2019-06-12,-0.0,-0.10318402311900092,-0.0,1.0,-1.201568789348746,-0.2754928269171225,0.0
2019-06-13,-0.0,-0.13518071663942297,-0.0,1.0,-1.2071560156716226,-0.25230274253392493,0.0
2019-06-14,-0.0,-0.13466625175042787,-0.0,1.0,-1.2057725221720865,-0.25278771847933196,0.0
2019-06-17,-0.0,-0.13021386908619573,-0.0,1.0,-1.2148541801685029,-0.24728451069345433,0.0
2019-06-18,-0.0,-0.1243369129253461,-0.0,1.0,-1.2148013973347134,-0.2485185664380903,0.0
2019-06-19,-0.0,-0.11433733384952896,-0.0,1.0,-1.2220673635307782,-0.24459930313588849,0.0
2019-06-20,-0.0,-0.11380981848184818,-0.0,1.0,-1.221792491749175,-0.24278052805280526,0.0
2019-06-21,-0.0,-0.11897644694119466,-0.0,1.0,-1.210405607380302,-0.24753904035458435,0.0
2019-06-24,-0.0,-0.09338671183308953,-0.0,1.0,-1.1914953678753817,-0.2813919470321041,0.0
2019-06-25,-0.0,-0.10917904131722705,-0.0,1.0,-1.1789130825062195,-0.27660229283680854,0.0
2019-06-26,-0.0,-0.1095128205128205,-0.0,1.0,-1.1600256410256409,-0.29456410256410254,0.0
2019-06-27,-0.0,-0.11705892990931872,-0.0,1.0,-1.1969927920014467,-0.26946030433771667,0.0
2019-06-28,-0.0,-0.11649708176230565,-0.0,1.0,-1.1965291049016062,-0.2694850472599556,0.0
2019-07-01,-0.0,-0.1100758788003923,-0.0,1.0,-1.209750683941568,-0.2610850152273783,0.0
2019-07-02,-0.0,-0.11915640568935697,-0.0,1.0,-1.20005679031467,-0.2621647435401017,0.0
2019-07-03,-0.0,-0.11741789003844269,-0.0,1.0,-1.2004695683583169,-0.2621842668799505,0.0
2019-07-05,-0.0,-0.09833406287818318,-0.0,1.0,-1.208847233308443,-0.26768287972809435,0.0
2019-07-08,-0.0,-0.0973380702296365,-0.0,1.0,-1.2103284934610237,-0.26673360107095045,0.0
2019-07-09,-0.0,-0.09461684936441767,-0.0,1.0,-1.2115176779373167,-0.2670732334928722,0.0
2019-07-10,-0.0,-0.09177264068372548,-0.0,1.0,-1.2158523400092673,-0.26664264016887196,0.0
2019-07-11,-0.0,-0.08905996549859678,-0.0,1.0,-1.2249800458302222,-0.2606658255876825,0.0
2019-07-12,-0.0,-0.07923799716823271,-0.0,1.0,-1.2366327712704337,-0.25843737932809885,0.0
2019-07-15,-0.0,-0.07904487443392343,-0.0,1.0,-1.2454199258954304,-0.2486105393165912,0.0
2019-07-16,-0.0,-0.08535769428718476,-0.0,1.0,-1.249022130725682,-0.23896037056098815,0.0
2019-07-17,-0.0,-0.07864246898390238,-0.0,1.0,-1.2440018455859736,-0.24064390443965958,0.0
2019-07-18,-0.0,-0.08226943111020325,-0.0,1.0,-1.240195077111633,-0.23092636094372385,0.0
2019-07-19,-0.0,-0.08263512823132727,-0.0,1.0,-1.2401655256973536,-0.2316082558495964,0.0
2019-07-22,-0.0,-0.07569364531389848,-0.0,1.0,-1.2447001662191535,-0.23682393555811276,0.0
2019-07-23,-0.0,-0.07818382032830547,-0.0,1.0,-1.242131680708853,-0.24056954083331197,0.0
2019-07-24,-0.0,-0.07881067526419488,-0.0,1.0,-1.2430592871216193,-0.23689260766101175,0.0
2019-07-25,-0.0,-0.0696699307135735,-0.0,1.0,-1.256308644184798,-0.2307161301868944,0.0
2019-07-26,-0.0,-0.060632374725443125,-0.0,1.0,-1.2610716657301935,-0.2323389691985493,0.0
2019-07-29,-0.0,-0.06855671417280677,-0.0,1.0,-1.2532697651887923,-0.22772352956173672,0.0
2019-07-30,-0.0,-0.0711607621088071,-0.0,1.0,-1.2484760374422934,-0.23092815058535465,0.0
2019-07-31,-0.0,-0.07637225421742011,-0.0,1.0,-1.2447377809489832,-0.22718006217827835,0.0
2019-08-01,-0.0,-0.08634374681998574,-0.0,1.0,-1.2385010684847868,-0.2191665818662868,0.0
2019-08-02,-0.0,-0.07919813472553094,-0.0,1.0,-1.2555375335800092,-0.19960464291145014,0.0
2019-08-05,-0.0,-0.07731658520525743,-0.0,1.0,-1.2547420670093956,-0.20039506673082283,0.0
2019-08-06,-0.0,-0.08368464897887057,-0.0,1.0,-1.2276020498321258,-0.21311185721858986,0.0
2019-08-07,-0.0,-0.10326600444319603,-0.0,1.0,-1.2076045044814994,-0.24269043180715508,0.0
2019-08-08,-0.0,-0.10620894148922573,-0.0,1.0,-1.2079190204749368,-0.2420439150328468,0.0
2019-08-09,-0.0,-0.09806513945742544,-0.0,1.0,-1.1958760265439474,-0.24860796826930412,0.0
2019-08-12,-0.0,-0.09844876334088998,-0.0,1.0,-1.199470185180468,-0.2492676838431952,0.0
2019-08-13,-0.0,-0.07748965026795011,-0.0,1.0,-1.2051151804536104,-0.2572321133771874,0.0
2019-08-14,-0.0,-0.08665520032375557,-0.0,1.0,-1.1914457709429382,-0.25123937677053826,0.0
2019-08-15,-0.0,-0.10860920568644995,-0.0,1.0,-1.166790933492395,-0.2099115220200815,0.0
2019-08-16,-0.0,-0.10681880329132175,-0.0,1.0,-1.1660824819151316,-0.2129664155915181,0.0
2019-08-19,-0.0,-0.1055151710620984,-0.0,1.0,-1.167018135807676,-0.2084253355496564,0.0
2019-08-20,-0.0,-0.1126582904629996,-0.0,1.0,-1.1657845271072418,-0.19484566679857537,0.0
2019-08-21,-0.0,-0.11557156603913248,-0.0,1.0,-1.1690147795405759,-0.18278269880826073,0.0
2019-08-22,-0.0,-0.11777744938672972,-0.0,1.0,-1.1577754790404413,-0.18735530269444856,0.0
2019-08-23,-0.0,-0.11712111135742259,-0.0,1.0,-1.157737875317126,-0.18825586837114214,0.0
2019-08-26,-0.0,-0.11481084243369735,-0.0,1.0,-1.1503266380655226,-0.17246002340093602,0.0
2019-08-27,-0.0,-0.11578921735742463,-0.0,1.0,-1.147616032727804,-0.17169921589636195,0.0
2019-08-28,-0.0,-0.11663424124513619,-0.0,1.0,-1.1485165369649806,-0.16673151750972762,0.0
2019-08-29,-0.0,-0.11544628540887227,-0.0,1.0,-1.1514260725912249,-0.16255283999805645,0.0
2019-08-30,-0.0,-0.11547327299638464,-0.0,1.0,-1.1507048746754664,-0.16024070074976343,0.0
2019-09-03,-0.0,-0.11796852229670651,-0.0,1.0,-1.1457786845428932,-0.1650636354804236,0.0
2019-09-04,-0.0,-0.10553935860058308,-0.0,1.0,-1.1529397473275025,-0.17108843537414964,0.0
2019-09-05,-0.0,-0.09734704666698707,-0.0,1.0,-1.13973662709665,-0.1659537655596674,0.0
2019-09-06,-0.0,-0.09393496441494333,-0.0,1.0,-1.1513982411157173,-0.15096690709544464,0.0
2019-09-09,-0.0,-0.11176470588235295,-0.0,1.0,-1.1543817527010805,-0.1348139255702281,0.0
2019-09-10,-0.0,-0.09782451051486583,-0.0,1.0,-1.2450084602368865,-0.07437756828619772,0.0
2019-09-11,-0.0,-0.1033634719710669,-0.0,1.0,-1.2482941531042797,-0.059433393610608794,0.0
2019-09-12,-0.0,-0.12266802345302127,-0.0,1.0,-1.240490381353879,-0.059698599602655424,0.0
2019-09-13,-0.0,-0.12491531984902739,-0.0,1.0,-1.2296283751088743,-0.06488918997387012,0.0
2019-09-16,-0.0,-0.12010695444800425,-0.0,1.0,-1.2263387372630261,-0.06241418350878038,0.0
2019-09-17,-0.0,-0.08594126143476169,-0.0,1.0,-1.2402985074626867,-0.08105440539239288,0.0
2019-09-18,-0.0,-0.09975955758595817,-0.0,1.0,-1.2315700889636934,-0.07307044962731427,0.0
2019-09-19,-0.0,-0.09910538213650136,-0.0,1.0,-1.2333461593958925,-0.07245923716992929,0.0
2019-09-20,-0.0,-0.1041220492335828,-0.0,1.0,-1.227663209567582,-0.07454821089106528,0.0
2019-09-23,-0.0,-0.10881787602114366,-0.004180682364247958,1.0,-1.2161460836136473,-0.07354637193656895,0.0
2019-09-24,-0.0,-0.11467241585818662,-0.028027308659719728,1.0,-1.1903701042040962,-0.06240268295604264,0.0
