Date,IWF,IWM,MTUM,SPY,VLUE,VXX,ZUO
2019-01-07,-0.019696705595258844,-2.243507059438731,-0.0,-3.050723374586021,-2.4013421648945443,0.0,1.0
2019-01-08,-0.025841137703780784,-2.201959764134582,-0.0,-3.0630419701699614,-2.3806798473812,0.0,1.0
2019-01-09,-0.015493811131307886,-2.1576213970397298,-0.0,-3.0686401800398166,-2.4140050203410373,0.0,1.0
2019-01-10,-0.022220300881895208,-2.143697043057237,-0.0,-3.0752204738025246,-2.4048936538128998,0.0,1.0
2019-01-11,-0.0212655601659751,-2.1390041493775933,-0.0,-3.0767634854771786,-2.4075034578146615,0.0,1.0
2019-01-14,-0.0325673807878369,-2.13977194194886,-0.0,-3.0762785072563923,-2.3899447131997236,0.0,1.0
2019-01-15,-0.030718785054793335,-2.125032358270774,-0.0,-3.0783501596341356,-2.39477090344292,0.0,1.0
2019-01-16,-0.0067206617266930896,-2.1254523522316044,-0.0,-3.0681544028950545,-2.415991728416336,0.0,1.0
2019-01-17,-0.021129797326433806,-2.1028029322984048,-0.0,-3.0764984907287625,-2.4240620957309185,0.0,1.0
2019-01-18,-0.02409016605007313,-2.0935214660586765,-0.0,-3.0705497720037855,-2.4154693280564397,0.0,1.0
2019-01-22,-0.02763045337895637,-2.111377245508982,-0.0,-3.0520958083832332,-2.3633019674935842,0.0,1.0
2019-01-23,-0.0,-2.106086510514618,-0.0,-3.0921525047016583,-2.3501453239870065,0.0,1.0
2019-01-24,-0.0,-2.1232841455044613,-0.0,-3.088795470144132,-2.3671928620452984,0.0,1.0
2019-01-25,-0.0,-2.1151899819881637,-0.0043743031134745695,-3.111759156016811,-2.3457414872630586,0.0,1.0
2019-01-28,-0.0,-2.0961620651337722,-0.013078040858193007,-3.1074450807761345,-2.3310539362338663,0.0,1.0
2019-01-29,-0.0,-2.1004527205945163,-0.0,-3.1030152899974373,-2.33842999914581,0.0,1.0
2019-01-30,-0.0,-2.1014009909448146,-0.0,-3.103451221595763,-2.3376900734665984,0.0,1.0
2019-01-31,-0.0,-2.0998638992854715,-0.0,-3.0384484518543724,-2.3679823069071113,0.0,1.0
2019-02-01,-0.0,-2.0936571283009258,-0.0,-3.0271716056720726,-2.3702131272819904,0.0,1.0
2019-02-04,-0.0,-2.09862268321714,-0.0,-3.040129229722836,-2.3632885563679644,0.0,1.0
2019-02-05,-0.0,-2.071197960917587,-0.0,-3.0349192863211556,-2.3899745114698385,0.0,1.0
2019-02-06,-0.0,-2.0735706397077562,-0.0,-3.0282049103729505,-2.3936793815308812,0.0,1.0
2019-02-07,-0.0,-2.0849595227950575,-0.0,-3.054026416702173,-2.3825308904985087,0.0,1.0
2019-02-08,-0.0,-2.1100136239782015,-0.011069482288828337,-3.0671832425068115,-2.3267200272479562,0.0,1.0
2019-02-11,-0.0,-2.1141688676833943,-0.01840333986538298,-3.073357757518957,-2.314219988071909,0.0,1.0
2019-02-12,-0.0,-2.0768834734854984,-0.025313197185515703,-3.1269092157199245,-2.351638922258452,0.0,1.0
2019-02-13,-0.0,-2.064750042654837,-0.05084456577375874,-3.096570551100495,-2.3188022521753964,0.0,1.0
2019-02-14,-0.0,-2.064466615502686,-0.05372217958557176,-3.0945680907307924,-2.314573207128848,0.0,1.0
2019-02-15,-0.0,-2.107882747356658,-0.03962864265451732,-3.1164789822057934,-2.332158514570618,0.0,1.0
2019-02-19,-0.0,-2.062875278778521,-0.061417052667695995,-3.13089723794819,-2.3226110825184425,0.0,1.0
2019-02-20,-0.0,-2.0649038461538463,-0.058550824175824176,-3.132984203296703,-2.3287259615384617,0.0,1.0
2019-02-21,-0.0,-2.057596566523605,-0.06669527896995708,-3.1308154506437766,-2.3285836909871245,0.0,1.0
2019-02-22,-0.0,-2.0536020583190395,-0.08842195540308748,-3.121783876500858,-2.312435677530017,0.0,1.0
2019-02-25,-0.0,-2.0460853178002396,-0.08694534863799896,-3.1205242419050885,-2.312489292444749,0.0,1.0
2019-02-26,-0.0,-2.0460853178002396,-0.08737365084803839,-3.120095939695049,-2.3124036320027415,0.0,1.0
2019-02-27,-0.0,-2.0492716366752357,-0.08431876606683805,-3.1222793487574982,-2.3131105398457583,0.0,1.0
2019-02-28,-0.0,-2.072545985903387,-0.07357744541860066,-3.148616125150421,-2.3007564036444905,0.0,1.0
2019-03-01,-0.0,-2.0742237894555777,-0.0684613399845188,-3.152317880794702,-2.305667842091683,0.0,1.0
2019-03-04,-0.0,-2.0510810577999825,-0.07675079679558963,-3.1505728314238954,-2.3356016883452493,0.0,1.0
2019-03-05,-0.0,-2.0437177280550776,-0.06996557659208262,-3.1620481927710844,-2.330120481927711,0.0,1.0
2019-03-06,-0.0,-2.040774193548387,-0.07234408602150538,-3.1627526881720427,-2.326279569892473,0.0,1.0
2019-03-07,-0.0,-1.9526505404014411,-0.11185452050094355,-3.211700120089209,-2.3015096929147365,0.0,1.0
2019-03-08,-0.0,-1.949965612104539,-0.12740715268225583,-3.2121733149931226,-2.3074277854195326,0.0,1.0
2019-03-11,-0.0,-1.951599037138927,-0.1263755158184319,-3.210453920220082,-2.3085453920220083,0.0,1.0
2019-03-12,-0.0,-1.9114205176390195,-0.14914153925002135,-3.1895447168360813,-2.2917058170325446,0.0,1.0
2019-03-13,-0.0,-1.9165527844209087,-0.14776221387085753,-3.1854287666552783,-2.2914246668944314,0.0,1.0
2019-03-14,-0.0,-1.9221710189452124,-0.1501962792285373,-3.1750298685782554,-2.286567673664448,0.0,1.0
2019-03-15,-0.0,-1.9192901629553794,-0.15374114836618039,-3.1741319000085317,-2.284532036515656,0.0,1.0
2019-03-18,-0.0,-1.9291076608087356,-0.15159529090598875,-3.175055451288176,-2.275209008701587,0.0,1.0
2019-03-19,-0.0,-1.9157418473621308,-0.170309031927608,-3.1789311934437428,-2.2718115075977465,0.0,1.0
2019-03-20,-0.0,-1.9045869992312292,-0.17647561288118221,-3.180917399846246,-2.2799179977791066,0.0,1.0
2019-03-21,-0.0,-1.8960894808743167,-0.19458674863387979,-3.2242998633879782,-2.223275273224044,0.0,1.0
2019-03-22,-0.0,-1.8826326963906581,-0.2110403397027601,-3.218174097664544,-2.1806369426751595,0.0,1.0
2019-03-25,-0.0,-1.8045370835426084,-0.30671354428260506,-3.120375020927507,-2.139377197388247,0.0,1.0
2019-03-26,-0.0,-1.7945343281079724,-0.30245619917847266,-3.128678011568447,-2.1573476402045437,0.0,1.0
2019-03-27,-0.0,-1.7780123279574434,-0.31757156125981595,-3.174026851304568,-2.1741957274339274,0.0,1.0
2019-03-28,-0.0,-1.7792120138361596,-0.3165443347675694,-3.1697460558508395,-2.1711802919092213,0.0,1.0
2019-03-29,-0.0,-1.7648887022259554,-0.35657286854262915,-3.125493490130197,-2.1528769424611505,0.0,1.0
2019-04-01,-0.0,-1.7766484670306593,-0.34380512389752205,-3.1243175136497268,-2.1550608987820246,0.0,1.0
2019-04-02,-0.0,-1.769619205298013,-0.5049668874172185,-3.0422185430463573,-1.961341059602649,0.0,1.0
2019-04-03,-0.0,-1.772063702720637,-0.5012441937624419,-3.0671035169210352,-1.9542966157929662,0.0,1.0
2019-04-04,-0.0,-1.772787647351818,-0.48248381205379376,-3.068819525153578,-1.9774198904200564,0.0,1.0
2019-04-05,-0.0,-1.7484606423697788,-0.4990847062739225,-3.0871193210184726,-1.9861873855882843,0.0,1.0
2019-04-08,-0.0,-1.7323967079557736,-0.5101005902402528,-3.0891179649181146,-1.9812120708288306,0.0,1.0
2019-04-09,-0.05037049371409541,-1.6900341353759056,-0.5288485554908001,-3.103654982932312,-1.9527932728332364,0.0,1.0
2019-04-10,-0.047524094383516124,-1.6640910601528747,-0.5442838152210037,-3.106846128281821,-1.9457460950481889,0.0,1.0
2019-04-11,-0.07238427657275825,-1.6214576581068727,-0.5646970830216903,-3.1180919139034318,-1.933765478268096,0.0,1.0
2019-04-12,-0.07580029855697462,-1.6141151103002156,-0.566180129374689,-3.1109636755680876,-1.9261900812738428,0.0,1.0
2019-04-15,-0.060008322929671246,-1.6270495214315437,-0.5778610070744903,-3.1066999583853514,-1.9513108614232209,0.0,1.0
2019-04-16,-0.05957730071559328,-1.6228989848560493,-0.5821268097853219,-3.1064236977866533,-1.94982526210684,0.0,1.0
2019-04-17,-0.05278494713179586,-1.5974523353592542,-0.6001998168345684,-3.1238864374323536,-1.951294646573974,0.0,1.0
2019-04-18,-0.059348170375927316,-1.588230390931066,-0.5702258898057848,-3.1313661748770527,-1.9862465616404101,0.0,1.0
2019-04-22,-0.0867568470273881,-1.5972778891115562,-0.5364896459585838,-3.138193052772211,-1.991315965263861,0.0,1.0
2019-04-23,-0.09198466922179636,-1.6127312114647558,-0.5512414597567071,-3.121729711714714,-1.9543409431761372,0.0,1.0
2019-04-24,-0.08454568127026353,-1.5883282068334859,-0.5601463130767312,-3.1177986532546345,-1.9624241416576607,0.0,1.0
2019-04-25,-0.06993589209890934,-1.5824660727666306,-0.5890433769045041,-3.126384147864458,-1.957955207726251,0.0,1.0
2019-04-26,-0.07272574407264167,-1.5371615940810492,-0.6451992601311586,-3.2131326719354294,-1.939381200605347,0.0,1.0
2019-04-29,-0.07318304172274562,-1.520777254374159,-0.6346736204576043,-3.22064266487214,-1.9625672947510093,0.0,1.0
2019-04-30,-0.06889581403183694,-1.521772087930599,-0.6284847974395688,-3.2275751705550406,-1.9757432830792554,0.0,1.0
2019-05-01,-0.0820637993434896,-1.5234407878124736,-0.629071626967427,-3.2095783183233735,-1.9726454002188367,0.0,1.0
2019-05-02,-0.07077933007911127,-1.5348426190876958,-0.6196768220838244,-3.1993772092240365,-1.9914155866015824,0.0,1.0
2019-05-03,-0.07267833109017496,-1.5286843876177658,-0.6229811574697174,-3.1979306864064605,-1.9895693135935397,0.0,1.0
2019-05-06,-0.06390472995639047,-1.4801241194230126,-0.6419825561891983,-3.2004360952700437,-2.0000838644750085,0.0,1.0
2019-05-07,-0.03638349718511049,-1.498193429123603,-0.6740610032770356,-3.191664566002857,-2.0023527434669357,0.0,1.0
2019-05-08,-0.06243245490065675,-1.4760162939562724,-0.7155208246737051,-3.0853770055698733,-1.9738964169922688,0.0,1.0
2019-05-09,-0.06657800681572604,-1.4706175712742082,-0.7195578089934336,-3.089352506026099,-1.9657551325741833,0.0,1.0
2019-05-10,-0.06559682355860699,-1.4594259243940773,-0.7258664901977003,-3.0815617503515593,-1.9395318057738442,0.0,1.0
2019-05-13,-0.078773350967102,-1.4586708546867249,-0.7101173747726897,-3.071830054554472,-1.9464374276739955,0.0,1.0
2019-05-14,-0.0,-1.3456479376420913,-0.8946086391685611,-2.9908249431633647,-1.888518999675219,0.0,1.0
2019-05-15,-0.0,-1.346144470626473,-0.9140326643373691,-2.9956935077598117,-1.8695864142358007,0.0,1.0
2019-05-16,-0.0,-1.349018335226351,-0.9307966899237384,-2.9755800746389744,-1.857536913840662,0.0,1.0
2019-05-17,-0.0,-1.359474584175346,-0.8192134307477071,-2.8963158712886683,-1.697341831182963,0.0,1.0
2019-05-20,-0.0,-1.3287692426703799,-0.8348418039761739,-2.8841958691111627,-1.687939970604162,0.0,1.0
2019-05-21,-0.0,-1.3251950861469521,-0.8421540601097118,-2.8751448659507073,-1.6836900254964076,0.0,1.0
2019-05-22,-0.0,-1.3080298714296712,-0.8608052967895912,-2.863576872738471,-1.6664100392639927,0.0,1.0
2019-05-23,-0.0,-1.275394345805075,-0.8424140821458507,-2.84652899489446,-1.6557951687876247,0.0,1.0
2019-05-24,-0.0,-1.2540728953550049,-0.8412517996514358,-2.8383723573539443,-1.6437826778813367,0.0,1.0
2019-05-28,-0.0,-1.2497566090017225,-0.8559874185576274,-2.7879128285778476,-1.59537182655583,0.0,1.0
2019-05-29,-0.0,-1.2926291010740032,-0.8706782404001766,-2.7132558481683096,-1.479623363248492,0.0,1.0
2019-05-30,-0.0,-1.2947097722263043,-0.8550330639235856,-2.7218956649522412,-1.4759735488611316,0.0,1.0
2019-05-31,-0.0,-1.2920392904266236,-0.8358012021697697,-2.7058349215657524,-1.4966280604017004,0.0,1.0
2019-06-03,-0.29600253807106597,-1.3418464467005076,-0.8933217005076142,-2.5299016497461926,-1.8703997461928934,0.0,1.0
2019-06-04,-0.3687115596909005,-1.2801608579088473,-0.8832991641696893,-2.534064027755875,-1.8188771487147137,0.0,1.0
2019-06-05,-0.3685260492595719,-1.2756080718176936,-0.8822987800199493,-2.460139645515231,-1.6861812322565795,0.0,1.0
2019-06-06,-0.36113020236731574,-1.3162275677739594,-0.8575028636884306,-2.414203894616265,-1.6875143184421535,0.0,1.0
2019-06-07,-0.38189543971469764,-1.3075347143182336,-0.850595644586084,-2.377115107367782,-1.6706123378101527,0.0,1.0
2019-06-10,-0.36605456056827623,-1.3086979520894733,-0.8193153479936522,-2.3815461346633415,-1.6812514169122648,0.0,1.0
2019-06-11,-0.3592109210921092,-1.2986798679867986,-0.8860636063606361,-2.322907290729073,-1.633888388838884,0.0,1.0
2019-06-12,-0.3543100868003592,-1.3165219994013768,-0.897036815324753,-2.3064950613588744,-1.6084256210715353,0.0,1.0
2019-06-13,-0.3458232810615199,-1.365952955367913,-0.94270205066345,-2.306770205066345,-1.578030759951749,0.0,1.0
2019-06-14,-0.34632164886414923,-1.3519632917105462,-0.9447871220099292,-2.308785918459455,-1.5703324808184143,0.0,1.0
2019-06-17,-0.3496587414685367,-1.3436585914647865,-0.945473636840921,-2.3097577439435986,-1.551713792844821,0.0,1.0
2019-06-18,-0.3513148009015778,-1.360405709992487,-0.9362885048835462,-2.319459053343351,-1.5457550713749062,0.0,1.0
2019-06-19,-0.35499587737051197,-1.3445019114009444,-0.9568248257252081,-2.315193763585938,-1.5240236863803314,0.0,1.0
2019-06-20,-0.37003489494394537,-1.3607543247457123,-0.9245675254287623,-2.27158660628109,-1.4975128071868735,0.0,1.0
2019-06-21,-0.37621485273388233,-1.3741375472957935,-0.9152756139179464,-2.255582758364864,-1.49766303138215,0.0,1.0
2019-06-24,-0.37996134978445073,-1.3393786234577079,-0.916604727218671,-2.2567266240523267,-1.5400624349635796,0.0,1.0
2019-06-25,-0.3843986356221266,-1.323891442977903,-0.9102031736615749,-2.255969153195907,-1.5406347323149934,0.0,1.0
2019-06-26,-0.35672384346922104,-1.3299918318853492,-0.9048043365263235,-2.2508353753619956,-1.5832033860548005,0.0,1.0
2019-06-27,-0.3570263860065223,-1.334865105247554,-0.9047583753335309,-2.2425140824192114,-1.5726356359324043,0.0,1.0
2019-06-28,-0.3644306234266252,-1.3071227602547015,-0.9097438175625646,-2.2520361320894415,-1.5708573967125719,0.0,1.0
2019-07-01,-0.37511052166224573,-1.285956380783967,-0.91482463896257,-2.239979369289714,-1.5523135867963453,0.0,1.0
2019-07-02,-0.35768390386016025,-1.286598689002185,-0.9014566642388929,-2.2003641660597233,-1.5372177713037145,0.0,1.0
2019-07-03,-0.3632188935053575,-1.274218237480866,-0.9105619943144544,-2.207522414170129,-1.5336394780960712,0.0,1.0
2019-07-05,-0.3676236044657097,-1.2984630998985065,-0.8878497897636652,-2.176018558793678,-1.5195737277076988,0.0,1.0
2019-07-08,-0.36884830035514965,-1.2999927520475465,-0.8869319417264623,-2.1735159817351595,-1.5185909980430528,0.0,1.0
2019-07-09,-0.37592899920629197,-1.2876109387401689,-0.8831084493830724,-2.1608341150155135,-1.5081174687928423,0.0,1.0
2019-07-10,-0.3944016694250557,-1.2476073972799884,-0.8721306756853997,-2.1752176728790387,-1.506440238900482,0.0,1.0
2019-07-11,-0.39329399913656643,-1.249460354007771,-0.8727874514318608,-2.173262339905022,-1.5064757519067493,0.0,1.0
2019-07-12,-0.38525179856115105,-1.2590647482014388,-0.8733812949640286,-2.1702158273381293,-1.5063309352517984,0.0,1.0
2019-07-15,-0.39349218918724355,-1.2767979267151393,-0.8936001727737384,-2.159455762724066,-1.4755597149233317,0.0,1.0
2019-07-16,-0.38283427427999717,-1.2717072822125348,-0.8568569999285357,-2.1382834274279996,-1.4967483741870935,0.0,1.0
2019-07-17,-0.38312566749733,-1.2512637949448204,-0.8625133499466002,-2.12872908508366,-1.4942684229263083,0.0,1.0
2019-07-18,-0.3819513582705163,-1.2504622386573745,-0.8636040392547292,-2.128502346750107,-1.4868439766747261,0.0,1.0
2019-07-19,-0.3891216360150536,-1.2495917063125754,-0.855712561244053,-2.127174607683022,-1.4791592700418943,0.0,1.0
2019-07-22,-0.38656832848734135,-1.22707609389405,-0.8419261045315936,-2.129919863839444,-1.506205233671371,0.0,1.0
2019-07-23,-0.392837273991655,-1.1995132127955492,-0.8196105702364395,-2.0700278164116828,-1.472183588317107,0.0,1.0
2019-07-24,-0.394674638487208,-1.1978587319243605,-0.8431590656284761,-2.06277808676307,-1.453698553948832,0.0,1.0
2019-07-25,-0.3989874471183854,-1.1767112837228655,-0.8531104792287952,-2.0657465843678477,-1.4408072681878075,0.0,1.0
2019-07-26,-0.39327314080915293,-1.1425322213798332,-0.8529878006754428,-2.064925218829692,-1.4385553794196706,0.0,1.0
2019-07-29,-0.3924094227855076,-1.1190246590439454,-0.8515635762501722,-2.0676401708224272,-1.457294393167103,0.0,1.0
2019-07-30,-0.3767936834878132,-1.1244764847236526,-0.8539649845520083,-2.0587710264332304,-1.4517679368348781,0.0,1.0
2019-07-31,-0.37376373626373627,-1.1468406593406593,-0.8540521978021978,-2.0497939560439558,-1.44375,0.0,1.0
2019-08-01,-0.3698648926685413,-1.165489335436527,-0.8536451546533159,-2.039709210616556,-1.4296001645977643,0.0,1.0
2019-08-02,-0.3635365937307085,-1.1505590232526237,-0.876946292612662,-2.03992043350024,-1.4282872625008574,0.0,1.0
2019-08-05,-0.34952517592402815,-1.146273143403703,-0.8577577372412379,-2.0418118466898956,-1.4367015098722415,0.0,1.0
2019-08-06,-0.3102524609924329,-1.1348690818991496,-0.8463135337842362,-1.983526418000402,-1.4216835197214224,0.0,1.0
2019-08-07,-0.2982819707199679,-1.1535530449896383,-0.8233839160371683,-1.9754662744835885,-1.4342536265793167,0.0,1.0
2019-08-08,-0.30222934187691897,-1.1443732478974769,-0.8140435188893338,-1.974435989854492,-1.4396609264450673,0.0,1.0
2019-08-09,-0.281486396814864,-1.121897810218978,-0.8019243530192435,-1.9623755806237557,-1.4679495686794957,0.0,1.0
2019-08-12,-0.2823805488560068,-1.1069030702040283,-0.7705495078547683,-1.928557460400235,-1.4300893031745,0.0,1.0
2019-08-13,-0.2785853341985724,-1.1105126541207009,-0.7630110317975342,-1.9227774172615186,-1.4143413367942896,0.0,1.0
2019-08-14,-0.26444274028629855,-1.121740797546012,-0.7563266871165644,-1.861068507157464,-1.3870143149284253,0.0,1.0
2019-08-15,-0.2584467977811397,-1.1530509329299041,-0.7672087745839636,-1.832576903681291,-1.2922970247100352,0.0,1.0
2019-08-16,-0.25394122840206834,-1.1524151847647874,-0.7665531592886871,-1.8301803506116785,-1.302812460587716,0.0,1.0
2019-08-19,-0.278958709451983,-1.1333061557276805,-0.7099761225321763,-1.6123114553607827,-1.0892201968435151,0.0,1.0
2019-08-20,-0.2737514518002323,-1.1422764227642277,-0.7091753774680605,-1.6091753774680606,-1.0727642276422764,0.0,1.0
2019-08-21,-0.2788217661978326,-1.1532741526400738,-0.6613442471754669,-1.6049112289601106,-1.0660018445930368,0.0,1.0
2019-08-22,-0.2780877869182535,-1.152562848760283,-0.6632341943277915,-1.602945406431571,-1.055916700224357,0.0,1.0
2019-08-23,-0.27342806189955704,-1.1439337283552895,-0.6659379853880227,-1.6023701317379049,-1.0670770292814817,0.0,1.0
2019-08-26,-0.2746627198724882,-1.1123128593385325,-0.6708601354813002,-1.6016394375818297,-1.0330164513007343,0.0,1.0
2019-08-27,-0.26848226950354614,-1.1098439716312059,-0.6616737588652483,-1.5944964539007094,-1.0392624113475177,0.0,1.0
2019-08-28,-0.2713678844519966,-1.1048994619088075,-0.6633248371566128,-1.5950155763239875,-1.029510053809119,0.0,1.0
2019-08-29,-0.2912187393911961,-1.0766662894647503,-0.6696842819961526,-1.5984497001244764,-1.0220097318094377,0.0,1.0
2019-08-30,-0.2790973201692525,-1.088293370944993,-0.669901269393512,-1.5862341325811002,-1.018222849083216,0.0,1.0
2019-09-03,-0.2833747458775695,-1.0896205105037273,-0.6754574203749718,-1.5779308786988933,-1.0207815676530383,0.0,1.0
2019-09-04,-0.2757280459640624,-1.0863516025460487,-0.6936292457612798,-1.5647496197825719,-1.012392271728722,0.0,1.0
2019-09-05,-0.2780835767243316,-1.0918332958885644,-0.6837227589305774,-1.566052572455628,-0.9970231408672209,0.0,1.0
2019-09-06,-0.2728291316526611,-1.0829131652661066,-0.6994397759103642,-1.576638655462185,-0.9704761904761905,0.0,1.0
2019-09-09,-0.27307390377929797,-1.0782213749018728,-0.6976000897162723,-1.5788381742738589,-0.9795334753840979,0.0,1.0
2019-09-10,-0.28112742351227166,-1.0720049310769921,-0.7089543875378236,-1.5744704695730136,-0.9669393701669841,0.0,1.0
2019-09-11,-0.2814528766509962,-1.0868591896127155,-0.6993507947168122,-1.5625699574658607,-0.9663644504141481,0.0,1.0
2019-09-12,-0.2842977984426643,-1.0481765727410228,-0.7152540473923029,-1.5795193546580022,-0.9746792896756484,0.0,1.0
2019-09-13,-0.2818370436830595,-1.052599114002131,-0.700835529636068,-1.5810015140469917,-0.9913082487523132,0.0,1.0
2019-09-16,-0.2831828632310885,-1.0504121572365839,-0.7019009701115909,-1.5811697414904953,-0.9908596422363035,0.0,1.0
2019-09-17,-0.29338153503893216,-0.9802558398220245,-0.7092324805339266,-1.5746384872080088,-1.0042269187986652,0.0,1.0
2019-09-18,-0.29699331848552335,-0.974554565701559,-0.7192650334075723,-1.5766703786191534,-1.000445434298441,0.0,1.0
2019-09-19,-0.2922931284107362,-0.9827374986078629,-0.7211270742844416,-1.5674908118944204,-1.0049003229758326,0.0,1.0
2019-09-20,-0.32417093256176277,-0.9928221678166037,-0.7402626307589584,-1.530992655241487,-0.9759626085021145,0.0,1.0
2019-09-23,-0.31653674832962136,-0.9988864142538976,-0.7499443207126949,-1.5234966592427615,-0.9791202672605791,0.0,1.0
2019-09-24,-0.3134344888691992,-0.9942407797098239,-0.7190165023812162,-1.5244766862332484,-0.986543360283531,0.0,1.0
2019-09-25,-0.30839002267573695,-0.9870029312538023,-0.7218074221558541,-1.5308887782755378,-0.9825783972125436,0.0,1.0
2019-09-26,-0.3347209720972097,-0.961577407740774,-0.8248199819981998,-1.5448919891989197,-0.9595522052205221,0.0,1.0
2019-09-27,-0.3170383076043453,-0.9198970840480275,-0.8711263579188108,-1.601772441395083,-1.007661520869068,0.0,1.0
2019-09-30,-0.3433634428398826,-0.8748633565387492,-0.9164029687589897,-1.6042805362177088,-1.0144985904148207,0.0,1.0
2019-10-01,-0.36480855855855854,-0.7862612612612612,-0.9481981981981982,-1.5369932432432432,-0.9944256756756755,0.0,1.0
2019-10-02,-0.38380979337673365,-0.7976224172091707,-0.9803566374186244,-1.5335975091989809,-0.9654684404189074,0.0,1.0
2019-10-03,-0.3728173932634899,-0.8557508167173595,-0.9695843190266982,-1.517122901881266,-0.9173144080207277,0.0,1.0
2019-10-04,-0.3927685018050541,-0.8687951263537906,-0.9922157039711191,-1.4852775270758123,-0.9016809566787003,0.0,1.0
2019-10-07,-0.39120409425791575,-0.8700860469039986,-0.963050447106462,-1.486699285754457,-0.9129407794837187,0.0,1.0
2019-10-08,-0.396126859388156,-0.8711198428290766,-0.9675554308167275,-1.4710075778838059,-0.9074375526241931,0.0,1.0
2019-10-09,-0.392134956988046,-0.8813540386548988,-0.9640822254496704,-1.465925594905597,-0.8824712322645515,0.0,1.0
2019-10-10,-0.41115537848605577,-0.9175867956744451,-1.0079681274900398,-1.4434832100170747,-0.9112692088787707,0.0,1.0
2019-10-11,-0.4140080045740423,-0.9268724985706118,-1.0336192109777016,-1.4364208118925101,-0.9066323613493424,0.0,1.0
2019-10-14,-0.44914574016741204,-0.8857929136566908,-1.0681687879830295,-1.4521843825249399,-0.8779383098268547,0.0,1.0
2019-10-15,-0.4506176386095949,-0.8907785119218615,-1.07578282102844,-1.45343292157426,-0.8749209997127262,0.0,1.0
2019-10-16,-0.4392070992278437,-0.9021551227382736,-1.101532787829895,-1.455341707963582,-0.8641811686066613,0.0,1.0
2019-10-17,-0.4394908127412016,-0.9087034157018606,-1.0947526064166813,-1.4561949196474857,-0.8608951097287024,0.0,1.0
2019-10-18,-0.41993643455648655,-0.9371279976885293,-1.1254550707887891,-1.426870846576134,-0.8693441201964749,0.0,1.0
2019-10-21,-0.4351851851851852,-0.9045717592592593,-1.127662037037037,-1.427835648148148,-0.8917824074074073,0.0,1.0
2019-10-22,-0.42294322132097334,-0.8981460023174971,-1.1341830822711472,-1.4358632676709153,-0.9026071842410197,0.0,1.0
2019-10-23,-0.4250854923781372,-0.8973511853011071,-1.1303541413087579,-1.4402132962383354,-0.9031472787341331,0.0,1.0
2019-10-24,-0.4543219991806637,-0.8820155673904139,-1.1799613741440862,-1.440393281442032,-0.8957101890325979,0.0,1.0
2019-10-25,-0.46134954976026193,-0.8796047245936148,-1.180154367910186,-1.433633493158695,-0.8925271898023622,0.0,1.0
2019-10-28,-0.4660182798218889,-0.8957698617295524,-1.1891844387157253,-1.4291656901804548,-0.8788375908132177,0.0,1.0
2019-10-29,-0.4928820367416859,-0.8896568019375036,-1.2362809380353241,-1.409002303739146,-0.8792013704294406,0.0,1.0
2019-10-30,-0.4958936484490399,-0.887149187592319,-1.2348596750369274,-1.4098079763663218,-0.880709010339734,0.0,1.0
