Date,IWF,IWM,L,MTUM,SPY,VLUE,VXX
2019-01-14,-0.0,-0.21814848762603117,1.0,-0.0,-0.4927902349600948,-0.5246696921597997,0.0
2019-01-15,-0.0,-0.21627351648106408,1.0,-0.0,-0.4935838782387467,-0.5218371309335178,0.0
2019-01-16,-0.0,-0.2139528661568304,1.0,-0.0,-0.4895097099284297,-0.5261421150030099,0.0
2019-01-17,-0.0,-0.21266635457767671,1.0,-0.0,-0.4900242983570744,-0.5265164181100783,0.0
2019-01-18,-0.0,-0.21373413613268574,1.0,-0.0,-0.49081182711462273,-0.5337421939700517,0.0
2019-01-22,-0.0,-0.10624012638230647,1.0,-0.0,-0.5017114270668773,-0.5861857117781288,0.0
2019-01-23,-0.0,-0.07175803900896151,1.0,-0.0,-0.5033386048146196,-0.6213538921103496,0.0
2019-01-24,-0.0,-0.06847298217856594,1.0,-0.0,-0.5105807897686071,-0.6184103544509636,0.0
2019-01-25,-0.0,-0.0016670322439131388,1.0,-0.0,-0.5247861373108137,-0.6670103092783506,0.0
2019-01-28,-0.0,-0.0,1.0,-0.0,-0.5271722443966841,-0.6659063994034826,0.0
2019-01-29,-0.0,-0.0,1.0,-0.0,-0.5244402535032127,-0.6684941119712287,0.0
2019-01-30,-0.0,-0.0,1.0,-0.0,-0.5247294870109958,-0.6656590879221974,0.0
2019-01-31,-0.0,-0.0,1.0,-0.0,-0.5148915683742915,-0.6734358929470207,0.0
2019-02-01,-0.0,-0.0,1.0,-0.0,-0.5037969711517479,-0.6783921791122943,0.0
2019-02-04,-0.0,-0.0,1.0,-0.0,-0.503185686231726,-0.6787911848134409,0.0
2019-02-05,-0.0,-0.0,1.0,-0.0,-0.49801388100746435,-0.6845126369549086,0.0
2019-02-06,-0.0,-0.0,1.0,-0.0,-0.49722743745360864,-0.6858926778151334,0.0
2019-02-07,-0.0,-0.0,1.0,-0.0,-0.49912679008033534,-0.6838980090813832,0.0
2019-02-08,-0.0,-0.0,1.0,-0.0,-0.5063291139240507,-0.6761021388040157,0.0
2019-02-11,-0.0,-0.0,1.0,-0.0,-0.5017817712774097,-0.6844187927679762,0.0
2019-02-12,-0.0,-0.0,1.0,-0.0,-0.5603598703741474,-0.7058490266730121,0.0
2019-02-13,-0.0,-0.0,1.0,-0.0,-0.5649322554935672,-0.7121940111579187,0.0
2019-02-14,-0.0,-0.0,1.0,-0.0,-0.5648258206089422,-0.7209929596781567,0.0
2019-02-15,-0.0,-0.0,1.0,-0.0,-0.5689354675962024,-0.7243498601109938,0.0
2019-02-19,-0.0,-0.0,1.0,-0.0,-0.5573763019349546,-0.7217220867424847,0.0
2019-02-20,-0.0,-0.0,1.0,-0.0,-0.5566263413300526,-0.7216412639828674,0.0
2019-02-21,-0.0,-0.0,1.0,-0.0,-0.555504900843401,-0.7239343514930476,0.0
2019-02-22,-0.0,-0.0,1.0,-0.0,-0.5570416277427146,-0.7214336166237554,0.0
2019-02-25,-0.0,-0.0,1.0,-0.0,-0.56152176396664,-0.7234091168742146,0.0
2019-02-26,-0.0,-0.0,1.0,-0.0,-0.5604578896860577,-0.7243979344696796,0.0
2019-02-27,-0.0,-0.0,1.0,-0.0,-0.5609884332281808,-0.72491199195355,0.0
2019-02-28,-0.0,-0.0,1.0,-0.0,-0.5632202304737516,-0.7232485824035119,0.0
2019-03-01,-0.0,-0.0,1.0,-0.0,-0.5671467764060357,-0.719090077732053,0.0
2019-03-04,-0.0,-0.0,1.0,-0.0,-0.5674767380718319,-0.7187078484716856,0.0
2019-03-05,-0.0,-0.0,1.0,-0.0,-0.5792017961876833,-0.7118539222873901,0.0
2019-03-06,-0.0,-0.0,1.0,-0.0,-0.5787292501431024,-0.7109101316542644,0.0
2019-03-07,-0.0,-0.0,1.0,-0.0,-0.5803602077945854,-0.7081264160010984,0.0
2019-03-08,-0.0,-0.0,1.0,-0.0,-0.5820296371060238,-0.7118640179841262,0.0
2019-03-11,-0.0,-0.0,1.0,-0.0,-0.5823457670801022,-0.7187794831672688,0.0
2019-03-12,-0.0,-0.0,1.0,-0.0,-0.5821886129226215,-0.730400999028722,0.0
2019-03-13,-0.0,-0.0,1.0,-0.0,-0.5858882919599852,-0.7297841793256762,0.0
2019-03-14,-0.0,-0.0,1.0,-0.0,-0.587505784359093,-0.7262378528459047,0.0
2019-03-15,-0.0,-0.0,1.0,-0.0,-0.5890865239674405,-0.7299923471162543,0.0
2019-03-18,-0.0,-0.0,1.0,-0.0,-0.5954209130252688,-0.7313509237284191,0.0
2019-03-19,-0.0,-0.0,1.0,-0.0,-0.5952730578281239,-0.7355662774164977,0.0
2019-03-20,-0.0,-0.0,1.0,-0.0,-0.5971187746620281,-0.7377711363795558,0.0
2019-03-21,-0.0,-0.0,1.0,-0.0,-0.595673682736734,-0.7378074392122089,0.0
2019-03-22,-0.0,-0.0,1.0,-0.0,-0.6050011684973124,-0.7320168263612994,0.0
2019-03-25,-0.0,-0.0,1.0,-0.0,-0.6053231055323105,-0.7191771269177126,0.0
2019-03-26,-0.0,-0.0,1.0,-0.0,-0.6048775942791922,-0.7244182525447811,0.0
2019-03-27,-0.0,-0.0,1.0,-0.0,-0.6047979503901246,-0.7243041807383254,0.0
2019-03-28,-0.0,-0.0,1.0,-0.0,-0.6027167454973322,-0.7272536638784688,0.0
2019-03-29,-0.0,-0.0,1.0,-0.0,-0.6023301875801003,-0.7278340906442969,0.0
2019-04-01,-0.0,-0.0,1.0,-0.0,-0.6056534798705381,-0.7227978671385661,0.0
2019-04-02,-0.0,-0.0,1.0,-0.0,-0.6153183363606726,-0.7134041264962042,0.0
2019-04-03,-0.0,-0.0,1.0,-0.0,-0.6110049408035798,-0.7195860911718094,0.0
2019-04-04,-0.0,-0.0,1.0,-0.0,-0.6007871081924456,-0.727935354664431,0.0
2019-04-05,-0.0,-0.0,1.0,-0.0,-0.5996549151277747,-0.7319996269352733,0.0
2019-04-08,-0.0,-0.0,1.0,-0.0,-0.6000559427519172,-0.7308687443183143,0.0
2019-04-09,-0.0,-0.0,1.0,-0.0,-0.6098608646932487,-0.7246241479129704,0.0
2019-04-10,-0.0,-0.0,1.0,-0.0,-0.6134698828908692,-0.7193579993468018,0.0
2019-04-11,-0.0,-0.0,1.0,-0.0,-0.6193878265742103,-0.7153697088557353,0.0
2019-04-12,-0.0,-0.0,1.0,-0.0,-0.6185191242786047,-0.7179840650482489,0.0
2019-04-15,-0.0,-0.0,1.0,-0.0,-0.6111305483637721,-0.7213397709514145,0.0
2019-04-16,-0.0,-0.0,1.0,-0.0,-0.6116346333271133,-0.7208900914349692,0.0
2019-04-17,-0.0,-0.0,1.0,-0.0,-0.594231483200297,-0.7261694820865046,0.0
2019-04-18,-0.0,-0.0,1.0,-0.0,-0.6016192265757302,-0.7181896211752151,0.0
2019-04-22,-0.0,-0.0,1.0,-0.0,-0.6051059080657537,-0.7199888395452115,0.0
2019-04-23,-0.0,-0.0,1.0,-0.0,-0.6111214518380642,-0.7155421126105165,0.0
2019-04-24,-0.0,-0.0,1.0,-0.0,-0.6086117504824348,-0.7163748808444351,0.0
2019-04-25,-0.0,-0.0,1.0,-0.0,-0.6127238892765758,-0.7133752035357059,0.0
2019-04-26,-0.0,-0.0,1.0,-0.0,-0.6276318241103037,-0.7014160611142164,0.0
2019-04-29,-0.0,-0.0,1.0,-0.0,-0.6325531518090265,-0.6986665423349497,0.0
2019-04-30,-0.0,-0.0,1.0,-0.0,-0.6261466283873679,-0.7079569591298462,0.0
2019-05-01,-0.0,-0.0,1.0,-0.0,-0.6315912436044203,-0.7047169590916524,0.0
2019-05-02,-0.0,-0.0,1.0,-0.0,-0.6331505179768434,-0.7106595415553367,0.0
2019-05-03,-0.0,-0.0,1.0,-0.0,-0.6334598800149981,-0.7099971878515187,0.0
2019-05-06,-0.0,-0.0,1.0,-0.0,-0.63120401181047,-0.7121432253831372,0.0
2019-05-07,-0.0,-0.0,1.0,-0.0,-0.6304067518462079,-0.7139842925800023,0.0
2019-05-08,-0.0,-0.0,1.0,-0.0,-0.6280380827621699,-0.7111979227584272,0.0
2019-05-09,-0.0,-0.0,1.0,-0.0,-0.6378996074032529,-0.6990091605907646,0.0
2019-05-10,-0.0,-0.0,1.0,-0.0,-0.6364675955098136,-0.6973091554061939,0.0
2019-05-13,-0.0,-0.0,1.0,-0.0,-0.6426917950756424,-0.6955596604858887,0.0
2019-05-14,-0.0,-0.0,1.0,-0.0,-0.6272823681298414,-0.6781399852452971,0.0
2019-05-15,-0.0,-0.0,1.0,-0.0,-0.6266316129329829,-0.6795350767953507,0.0
2019-05-16,-0.0,-0.0,1.0,-0.0,-0.6271252912542967,-0.679839435255035,0.0
2019-05-17,-0.0,-0.0,1.0,-0.0,-0.6324406826696267,-0.6801258036168539,0.0
2019-05-20,-0.0,-0.0,1.0,-0.0,-0.6318148216595824,-0.6783173165773425,0.0
2019-05-21,-0.0,-0.0,1.0,-0.0,-0.6296296296296295,-0.6793894892398632,0.0
2019-05-22,-0.0,-0.0,1.0,-0.0,-0.6305176356454855,-0.6793477005520523,0.0
2019-05-23,-0.0,-0.0,1.0,-0.0,-0.6406239184106693,-0.6667666535914535,0.0
2019-05-24,-0.0,-0.0,1.0,-0.0,-0.6375469394337319,-0.6662289492478172,0.0
2019-05-28,-0.0,-0.0,1.0,-0.0,-0.6344417833456154,-0.6684552321296978,0.0
2019-05-29,-0.0,-0.0,1.0,-0.0,-0.6348979685844581,-0.6682942558385923,0.0
2019-05-30,-0.0,-0.0,1.0,-0.0,-0.6325543916196615,-0.6697363877057672,0.0
2019-05-31,-0.0,-0.0,1.0,-0.0,-0.6351519337016575,-0.6668738489871087,0.0
2019-06-03,-0.0,-0.0,1.0,-0.0,-0.6509072557520703,-0.643039020026151,0.0
2019-06-04,-0.0,-0.0,1.0,-0.0,-0.6306327018576421,-0.6684292808534118,0.0
2019-06-05,-0.0,-0.0,1.0,-0.0,-0.6436676636452887,-0.6394666544898285,0.0
2019-06-06,-0.0,-0.0,1.0,-0.0,-0.6474091313573824,-0.6342893650033085,0.0
2019-06-07,-0.0,-0.0,1.0,-0.0,-0.6455370167760759,-0.6338211159737418,0.0
2019-06-10,-0.0,-0.0,1.0,-0.0,-0.6394644564870895,-0.6375062616694749,0.0
2019-06-11,-0.0,-0.0,1.0,-0.0,-0.6439912400766493,-0.6372387991605073,0.0
2019-06-12,-0.0,-0.0,1.0,-0.0,-0.6483907783611047,-0.6341931065966674,0.0
2019-06-13,-0.0,-0.0,1.0,-0.0,-0.6474736409694646,-0.6346935049523027,0.0
2019-06-14,-0.0,-0.0,1.0,-0.0,-0.6520052926951682,-0.6293288315006615,0.0
2019-06-17,-0.0,-0.0,1.0,-0.0,-0.6558828226597614,-0.6256074467842395,0.0
2019-06-18,-0.0,-0.0,1.0,-0.0,-0.6554725515728874,-0.6290178877390171,0.0
2019-06-19,-0.0,-0.0,1.0,-0.0,-0.6573338809784592,-0.6245208105147864,0.0
2019-06-20,-0.0,-0.0,1.0,-0.0,-0.6571957152319393,-0.6267957883196674,0.0
2019-06-21,-0.0,-0.0,1.0,-0.0,-0.6554723528605999,-0.627528423359664,0.0
2019-06-24,-0.0,-0.0,1.0,-0.0,-0.6570687182755559,-0.6191018141260556,0.0
2019-06-25,-0.0,-0.0,1.0,-0.0,-0.6593226511289149,-0.6167152221412964,0.0
2019-06-26,-0.0,-0.0,1.0,-0.0,-0.6396037349123207,-0.6377590526076065,0.0
2019-06-27,-0.0,-0.0,1.0,-0.0,-0.677149663291951,-0.6134041870905675,0.0
2019-06-28,-0.0,-0.0,1.0,-0.0,-0.6775449444635292,-0.6126188022443605,0.0
2019-07-01,-0.0,-0.0,1.0,-0.0,-0.6741936223378648,-0.6182801861488733,0.0
2019-07-02,-0.0,-0.0,1.0,-0.0,-0.6805906397832178,-0.6158315344692968,0.0
2019-07-03,-0.0,-0.0,1.0,-0.0,-0.6768987051152539,-0.6189962347322987,0.0
2019-07-05,-0.0,-0.0,1.0,-0.0,-0.6743908594502821,-0.6199008856054696,0.0
2019-07-08,-0.0,-0.0,1.0,-0.0,-0.6753219918727186,-0.620520237849255,0.0
2019-07-09,-0.0,-0.0,1.0,-0.0,-0.6742078333295092,-0.6202647821398252,0.0
2019-07-10,-0.0,-0.0,1.0,-0.0,-0.6742627653471027,-0.6206310958118187,0.0
2019-07-11,-0.0,-0.0,1.0,-0.0,-0.6799495007460117,-0.6154940892918628,0.0
2019-07-12,-0.0,-0.0,1.0,-0.0,-0.6853692692669713,-0.6103675474643587,0.0
2019-07-15,-0.0,-0.0,1.0,-0.0,-0.6923235800344234,-0.6025702811244981,0.0
2019-07-16,-0.0,-0.0,1.0,-0.0,-0.6958817317845829,-0.599696983609568,0.0
2019-07-17,-0.0,-0.0,1.0,-0.0,-0.6912704045422284,-0.598159298518739,0.0
2019-07-18,-0.0,-0.0,1.0,-0.0,-0.6902460758105421,-0.5945803916192566,0.0
2019-07-19,-0.0,-0.0,1.0,-0.0,-0.6853127709084272,-0.5960213532874025,0.0
2019-07-22,-0.0,-0.0,1.0,-0.0,-0.6884991321823332,-0.595231570293231,0.0
2019-07-23,-0.0,-0.0,1.0,-0.0,-0.6893583009819594,-0.5942452614752226,0.0
2019-07-24,-0.0,-0.0,1.0,-0.0,-0.6921479588344019,-0.5897588024553317,0.0
2019-07-25,-0.0,-0.0,1.0,-0.0,-0.6895331583152607,-0.5933112658372333,0.0
2019-07-26,-0.0,-0.0,1.0,-0.0,-0.690049944126434,-0.590503774316404,0.0
2019-07-29,-0.0,-0.0,1.0,-0.0,-0.6869852857305806,-0.5942967947986769,0.0
2019-07-30,-0.0,-0.0,1.0,-0.0,-0.693620330763776,-0.593796463618272,0.0
2019-07-31,-0.0,-0.0,1.0,-0.0,-0.693694930770111,-0.5948964412404165,0.0
2019-08-01,-0.0,-0.0,1.0,-0.0,-0.6936055417114377,-0.5925561829862143,0.0
2019-08-02,-0.0,-0.0,1.0,-0.0,-0.6926753413066843,-0.5941366141462187,0.0
2019-08-05,-0.0,-0.0,1.0,-0.0,-0.6900217167676306,-0.5959538232940907,0.0
2019-08-06,-0.0,-0.0,1.0,-0.0,-0.6829685752755653,-0.5991236678153312,0.0
2019-08-07,-0.0,-0.0,1.0,-0.0,-0.6829730408382222,-0.5997671604994634,0.0
2019-08-08,-0.0,-0.0,1.0,-0.0,-0.6851080388207289,-0.6038500274674968,0.0
2019-08-09,-0.0,-0.0,1.0,-0.0,-0.6835799053346443,-0.6030228888939703,0.0
2019-08-12,-0.0,-0.0,1.0,-0.0,-0.6826786775801363,-0.6036398555032237,0.0
2019-08-13,-0.0,-0.0,1.0,-0.0,-0.683199121522694,-0.604502196193265,0.0
2019-08-14,-0.0,-0.0,1.0,-0.0,-0.6777564804673238,-0.6041210295728368,0.0
2019-08-15,-0.0,-0.0,1.0,-0.0,-0.6799990842071524,-0.6095059297586886,0.0
2019-08-16,-0.0,-0.0,1.0,-0.0,-0.6842804461852081,-0.6061980347694634,0.0
2019-08-19,-0.0,-0.0,1.0,-0.0,-0.6862149319199489,-0.5983505437265831,0.0
2019-08-20,-0.0,-0.0,1.0,-0.0,-0.6865348205935354,-0.594539109012523,0.0
2019-08-21,-0.0,-0.0,1.0,-0.0004333249709216138,-0.6870937578397609,-0.5931306588820215,0.0
2019-08-22,-0.0,-0.0,1.0,-0.000683589299548831,-0.6887390056054322,-0.5892084035911225,0.0
2019-08-23,-0.0,-0.0,1.0,-0.0012078670890403153,-0.6904213860844595,-0.5873424645046605,0.0
2019-08-26,-0.0,-0.0,1.0,-0.0,-0.6876079251113333,-0.5844769608288649,0.0
2019-08-27,-0.0,-0.0,1.0,-0.0003637355642447941,-0.6890515595162316,-0.5839547149222515,0.0
2019-08-28,-0.0,-0.0,1.0,-0.0,-0.688403491226475,-0.5844849531775616,0.0
2019-08-29,-0.0,-0.0,1.0,-0.0024524274490213,-0.6890866978518553,-0.579249738861892,0.0
2019-08-30,-0.0,-0.0,1.0,-0.001969930259940223,-0.6926455936962232,-0.569672131147541,0.0
2019-09-03,-0.0,-0.0,1.0,-0.005140864208714557,-0.6925899085062052,-0.5669671165866473,0.0
2019-09-04,-0.0,-0.0,1.0,-0.004460242709654048,-0.6922885346857452,-0.5673111755116826,0.0
2019-09-05,-0.0,-0.0,1.0,-0.012085479353031534,-0.686997379597,-0.5598852444203487,0.0
2019-09-06,-0.0,-0.0,1.0,-0.017498365165625637,-0.6918393577919589,-0.5456062416848941,0.0
2019-09-09,-0.0,-0.0,1.0,-0.01670612106865066,-0.6901363995040017,-0.5476721902829444,0.0
2019-09-10,-0.0,-0.0,1.0,-0.02912839906356924,-0.6837295155771654,-0.5382000720331352,0.0
2019-09-11,-0.0,-0.0,1.0,-0.03229654303204897,-0.6828186892329853,-0.5355149441843716,0.0
2019-09-12,-0.0,-0.0,1.0,-0.036826622953764626,-0.6778344149282555,-0.5308647519816765,0.0
2019-09-13,-0.0,-0.0,1.0,-0.04093554112651374,-0.6791660113684873,-0.5266350625716147,0.0
2019-09-16,-0.0,-0.0,1.0,-0.035485538350900056,-0.6839786951929344,-0.5278782839292536,0.0
2019-09-17,-0.0,-0.0,1.0,-0.0344571813890762,-0.687098224320072,-0.526140705776579,0.0
2019-09-18,-0.0,-0.0,1.0,-0.037999730179430674,-0.6873004452039393,-0.5231820839141971,0.0
2019-09-19,-0.0,-0.0,1.0,-0.03903492006385897,-0.684392777640366,-0.5251276055134576,0.0
2019-09-20,-0.0,-0.0,1.0,-0.05289683878951513,-0.6734165822927214,-0.5236584542693217,0.0
2019-09-23,-0.0,-0.0,1.0,-0.05223376973950601,-0.6729878076213615,-0.524317271786566,0.0
2019-09-24,-0.0,-0.0,1.0,-0.07344949925899313,-0.6540620649391475,-0.5179638029370818,0.0
2019-09-25,-0.0,-0.0,1.0,-0.07375081334559896,-0.65778904619803,-0.5121721375844197,0.0
2019-09-26,-0.0,-0.0,1.0,-0.08147897644008567,-0.6765866305940705,-0.4964716491940029,0.0
2019-09-27,-0.0,-0.0,1.0,-0.09046317864182046,-0.6585065400465866,-0.4907498656154811,0.0
2019-09-30,-0.0,-0.0,1.0,-0.11844877830082941,-0.6386236269894642,-0.48459986550100875,0.0
2019-10-01,-0.0,-0.0,1.0,-0.1246664723424292,-0.6337361824256149,-0.4838225072311038,0.0
2019-10-02,-0.0,-0.0,1.0,-0.14514378730330982,-0.6297703020437692,-0.48589256646771567,0.0
2019-10-03,-0.0,-0.0,1.0,-0.1435289861626119,-0.6306412227548159,-0.4868409152573031,0.0
2019-10-04,-0.0,-0.0,1.0,-0.149889054929131,-0.6250962278675904,-0.4891771951274736,0.0
