Date,ADC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-13,1.0,-0.0,-0.5759443141559802,-0.0,-0.5763434958335412,-0.3425976747667282,0.0
2018-12-14,1.0,-0.0,-0.5627918591584468,-0.0,-0.5891122487201899,-0.3452865526282932,0.0
2018-12-17,1.0,-0.0,-0.5629463171036204,-0.0,-0.5897128589263421,-0.34421972534332085,0.0
2018-12-18,1.0,-0.0,-0.5646435356464353,-0.0,-0.5915158484151585,-0.34359064093590636,0.0
2018-12-19,1.0,-0.0,-0.5667794910367306,-0.0,-0.593932556098784,-0.3465212485896954,0.0
2018-12-20,1.0,-0.0,-0.5575234484134903,-0.0,-0.5948164039113949,-0.34217222111355017,0.0
2018-12-21,1.0,-0.0,-0.556941929402426,-0.0,-0.5956887356435889,-0.3279339170987027,0.0
2018-12-24,1.0,-0.0,-0.53254905837576,-0.0,-0.5885275072907914,-0.35037813256883005,0.0
2018-12-26,1.0,-0.0,-0.5325802145646907,-0.0,-0.5896573886389479,-0.3497305581648292,0.0
2018-12-27,1.0,-0.0,-0.5085999807821658,-0.0,-0.5480205630825407,-0.34560872489670413,0.0
2018-12-28,1.0,-0.0,-0.5108139897741184,-0.0,-0.5465325619914064,-0.3430951295038287,0.0
2018-12-31,1.0,-0.0,-0.5125225117060872,-0.0,-0.5460439428502821,-0.3426821947412655,0.0
2019-01-02,1.0,-0.0,-0.5118165023153147,-0.0,-0.5436550780968834,-0.343818229803978,0.0
2019-01-03,1.0,-0.0,-0.5165732508697333,-0.0,-0.5726227290297642,-0.3267298028604561,0.0
2019-01-04,1.0,-0.0,-0.5290846670857309,-0.0,-0.5498525216382186,-0.33874087326531604,0.0
2019-01-07,1.0,-0.0,-0.5051918735891647,-0.0,-0.5475822739693477,-0.32339313294522987,0.0
2019-01-08,1.0,-0.0,-0.4967160640189686,-0.0,-0.5527919383521043,-0.3215649081209247,0.0
2019-01-09,1.0,-0.0,-0.5014852308642855,-0.0,-0.5542168674698795,-0.3206672845227062,0.0
2019-01-10,1.0,-0.0,-0.49862023027880864,-0.0,-0.5599961937387001,-0.32027309924826336,0.0
2019-01-11,1.0,-0.0,-0.4861154148690201,-0.0,-0.5642504707649036,-0.33323004314351773,0.0
2019-01-14,1.0,-0.0,-0.4841890190301965,-0.0,-0.5590506284003706,-0.33256515644674634,0.0
2019-01-15,1.0,-0.0,-0.4815704366023019,-0.0,-0.5586179016455817,-0.3378198421002568,0.0
2019-01-16,1.0,-0.0,-0.48243175824959017,-0.0,-0.5523721283823914,-0.3408880336397976,0.0
2019-01-17,1.0,-0.0,-0.4875142423091531,-0.0,-0.5493021268515003,-0.3368780858336498,0.0
2019-01-18,1.0,-0.0,-0.4836341900777047,-0.0,-0.550460251046025,-0.35684399282725643,0.0
2019-01-22,1.0,-0.0,-0.4993336823568607,-0.0,-0.638855837418495,-0.2415163485793156,0.0
2019-01-23,1.0,-0.0,-0.46434099297535425,-0.0,-0.648529586855578,-0.2683414692225265,0.0
2019-01-24,1.0,-0.0,-0.46892668845575786,-0.0,-0.643939213207052,-0.2728010115227712,0.0
2019-01-25,1.0,-0.0,-0.45483870967741935,-0.0,-0.7308858931150698,-0.22161771786230142,0.0
2019-01-28,1.0,-0.0,-0.45719301620893654,-0.0,-0.725770766196912,-0.22192294742917607,0.0
2019-01-29,1.0,-0.0,-0.44844489519945907,-0.0,-0.7251762774075148,-0.24111368685405196,0.0
2019-01-30,1.0,-0.0,-0.446244227933177,-0.0,-0.7241496023015739,-0.2472257814955395,0.0
2019-01-31,1.0,-0.0,-0.46240936574085223,-0.0,-0.6909401874111724,-0.25553441090742657,0.0
2019-02-01,1.0,-0.0,-0.4627175013254929,-0.0,-0.6922446618788258,-0.25504892273581725,0.0
2019-02-04,1.0,-0.0,-0.45581026528258367,-0.0,-0.6976643598615917,-0.24942329873125724,0.0
2019-02-05,1.0,-0.0,-0.45691661667666467,-0.0,-0.6984523095380923,-0.24415116976604678,0.0
2019-02-06,1.0,-0.0,-0.46761936624767003,-0.0,-0.685967595469101,-0.23615160349854228,0.0
2019-02-07,1.0,-0.0,-0.47250523709769565,-0.0,-0.680798895448486,-0.22719482003427918,0.0
2019-02-08,1.0,-0.0,-0.47787901559271084,-0.0,-0.6704396017283486,-0.19998121360135263,0.0
2019-02-11,1.0,-0.0,-0.4675297163704837,-0.0,-0.6787807461456985,-0.20746145698481816,0.0
2019-02-12,1.0,-0.0,-0.4621703925780789,-0.0,-0.686079176601119,-0.21241236042586342,0.0
2019-02-13,1.0,-0.0,-0.47518704422767305,-0.0,-0.6856709915711715,-0.2067904157590681,0.0
2019-02-14,1.0,-0.0,-0.45753372601178033,-0.0,-0.7039711191335739,-0.21356640699220975,0.0
2019-02-15,1.0,-0.0,-0.4467197572999621,-0.0,-0.7072667804323094,-0.21613102009859686,0.0
2019-02-19,1.0,-0.0,-0.4337807817743536,-0.0,-0.7174221297915583,-0.21210474074774305,0.0
2019-02-20,1.0,-0.0,-0.42168248123495256,-0.0,-0.7319784733040646,-0.20674597554642876,0.0
2019-02-21,1.0,-0.0,-0.40936873156342185,-0.0,-0.736023598820059,-0.21448967551622417,0.0
2019-02-22,1.0,-0.0,-0.4005656375206222,-0.0,-0.7453924110299316,-0.21088852227197738,0.0
2019-02-25,1.0,-0.0,-0.40347751728069553,-0.0,-0.757737713484881,-0.21413810304282763,0.0
2019-02-26,1.0,-0.0,-0.40047950245685665,-0.0,-0.7594179504830632,-0.21387708595437607,0.0
2019-02-27,1.0,-0.0,-0.40533282635043605,-0.0,-0.7578126856626821,-0.21333681884075192,0.0
2019-02-28,1.0,-0.0,-0.4049099990575818,-0.0,-0.7503769672980869,-0.20073508623126943,0.0
2019-03-01,1.0,-0.0,-0.4058951039065077,-0.0,-0.7559728570755384,-0.1943122378775741,0.0
2019-03-04,1.0,-0.0,-0.3996087120497831,-0.0,-0.7515557231755611,-0.2059683198189704,0.0
2019-03-05,1.0,-0.0,-0.39089233386898575,-0.0,-0.7658332545609227,-0.20644673409585027,0.0
2019-03-06,1.0,-0.0,-0.3873795123795124,-0.0,-0.7712152712152712,-0.2039075789075789,0.0
2019-03-07,1.0,-0.0,-0.38743196437407224,-0.0,-0.7738036332791404,-0.19497655568907424,0.0
2019-03-08,1.0,-0.0,-0.37519567382951474,-0.0,-0.8150941606185665,-0.18153787770978605,0.0
2019-03-11,1.0,-0.0,-0.3767459598607999,-0.0,-0.812651952138056,-0.19416503789865092,0.0
2019-03-12,1.0,-0.0,-0.35095111967252585,-0.0,-0.8290633277149049,-0.22788345774139177,0.0
2019-03-13,1.0,-0.0,-0.3629350165663015,-0.0,-0.829959612082517,-0.22554354397929816,0.0
2019-03-14,1.0,-0.0,-0.3595702328704703,-0.0,-0.8277094275367533,-0.21097441062906205,0.0
2019-03-15,1.0,-0.0,-0.35050381165380085,-0.0,-0.8298824038669649,-0.22444268090325373,0.0
2019-03-18,1.0,-0.0,-0.3646598259008899,-0.0,-0.8353353109954773,-0.23155667947283953,0.0
2019-03-19,1.0,-0.0,-0.3621158421129291,-0.0,-0.8370636500461233,-0.2283584988105064,0.0
2019-03-20,1.0,-0.0,-0.36526392605205543,-0.0,-0.8368280223789831,-0.23040622719532958,0.0
2019-03-21,1.0,-0.0,-0.3665052677680722,-0.0,-0.8657144942699335,-0.20092946300396602,0.0
2019-03-22,1.0,-0.0,-0.3614123085245015,-0.0,-0.887020235548671,-0.2103218509503086,0.0
2019-03-25,1.0,-0.0,-0.29014571860227106,-0.0,-0.9298455090404015,-0.21679906428188506,0.0
2019-03-26,1.0,-0.0,-0.30633457540694253,-0.0,-0.9261129633261423,-0.21901353206511082,0.0
2019-03-27,1.0,-0.0,-0.30819969594428914,-0.0,-0.9256779951939581,-0.2181599725369035,0.0
2019-03-28,1.0,-0.0,-0.2986990839992204,-0.0,-0.9052085363476905,-0.2322890274800234,0.0
2019-03-29,1.0,-0.0,-0.30337543501009956,-0.0,-0.9011462364021319,-0.22910126305030298,0.0
2019-04-01,1.0,-0.0,-0.31504878048780494,-0.0,-0.9070731707317073,-0.21690243902439024,0.0
2019-04-02,1.0,-0.0,-0.3297207576645187,-0.0,-0.9314098808826401,-0.17979886740870926,0.0
2019-04-03,1.0,-0.0,-0.3306623018102753,-0.0,-0.9269538025553953,-0.18540053257762684,0.0
2019-04-04,1.0,-0.0,-0.3294077487625875,-0.0,-0.9385804501011874,-0.17026308731377857,0.0
2019-04-05,1.0,-0.0,-0.33239347609440706,-0.0,-0.934274811015775,-0.16399698597506138,0.0
2019-04-08,1.0,-0.0,-0.3306298868437667,-0.0,-0.9317663056675246,-0.16584915739886358,0.0
2019-04-09,1.0,-0.0,-0.3217226092463584,-0.0,-0.9593218687582209,-0.15474740585570224,0.0
2019-04-10,1.0,-0.0,-0.31471611788469495,-0.0,-0.9616217663235258,-0.1572850502543136,0.0
2019-04-11,1.0,-0.0,-0.32394297550871204,-0.0,-0.9518216156939198,-0.16117948093091264,0.0
2019-04-12,1.0,-0.0,-0.3274946020039302,-0.0,-0.9415803391639778,-0.15699070816856306,0.0
2019-04-15,1.0,-0.0,-0.328833195986233,-0.0,-0.9363275001211886,-0.15861166319259296,0.0
2019-04-16,1.0,-0.0,-0.327821955003879,-0.0,-0.9342513576415825,-0.1622866563227308,0.0
2019-04-17,1.0,-0.0,-0.3371874691175017,-0.0,-0.9997529400138354,-0.13365945251507066,0.0
2019-04-18,1.0,-0.0,-0.36163836163836166,-0.0,-1.0100899100899101,-0.12577422577422578,0.0
2019-04-22,1.0,-0.0,-0.3513520324588594,-0.0,-1.0260074090874727,-0.14276353922532195,0.0
2019-04-23,1.0,-0.0,-0.35120040434672734,-0.0,-1.0212029315137732,-0.15476370988122315,0.0
2019-04-24,1.0,-0.0,-0.35213403077856115,-0.0,-1.0198367573850857,-0.15500467490460668,0.0
2019-04-25,1.0,-0.0,-0.3639401534138377,-0.0,-1.0243031821979192,-0.14333814333814335,0.0
2019-04-26,1.0,-0.0,-0.35605772401024627,-0.0,-1.0421770777853865,-0.13796951482411424,0.0
2019-04-29,1.0,-0.0,-0.3560285127216458,-0.0,-1.0430988559397276,-0.13759163897415083,0.0
2019-04-30,1.0,-0.0,-0.34608268065799813,-0.0,-1.045801333231947,-0.14277748206726992,0.0
2019-05-01,1.0,-0.0,-0.3683485536452222,-0.0,-1.044053874802306,-0.13848783225345646,0.0
2019-05-02,1.0,-0.0,-0.36943275971956663,-0.0,-1.0349776927979606,-0.1450095602294455,0.0
2019-05-03,1.0,-0.0,-0.38295000127352846,-0.0,-1.0239168640635745,-0.1401900104429332,0.0
2019-05-06,1.0,-0.0,-0.36383054467782133,-0.0,-1.0307175914153486,-0.14829883537608707,0.0
2019-05-07,1.0,-0.0,-0.3669318961791697,-0.0,-1.0309123725754379,-0.14426621247171875,0.0
2019-05-08,1.0,-0.0,-0.37326896201245074,-0.0,-1.0003303265150552,-0.16734849447338332,0.0
2019-05-09,1.0,-0.0,-0.3703245359262533,-0.0,-0.9885086500820811,-0.16673822452329837,0.0
2019-05-10,1.0,-0.0,-0.37173885591615097,-0.0,-0.990503851496401,-0.16330344740497535,0.0
2019-05-13,1.0,-0.0,-0.3690401070193594,-0.0,-0.9911658547666523,-0.16383553345617002,0.0
2019-05-14,1.0,-0.0,-0.30848098745769464,-0.0,-1.007067489548079,-0.1730290662950428,0.0
2019-05-15,1.0,-0.0,-0.31442233457026875,-0.0,-1.0161382711129927,-0.15991333150698578,0.0
2019-05-16,1.0,-0.0,-0.31595336555228937,-0.0,-1.014722734293259,-0.16050520651686515,0.0
2019-05-17,1.0,-0.0,-0.30467564137656455,-0.0,-1.0026376688979024,-0.1810286908701819,0.0
2019-05-20,1.0,-0.0,-0.29739130434782607,-0.0,-1.0061366459627328,-0.18091925465838507,0.0
2019-05-21,1.0,-0.0,-0.2968151281413287,-0.0,-1.009753670067181,-0.18161234137845236,0.0
2019-05-22,1.0,-0.0,-0.29382046240760556,-0.0,-1.0127174535228094,-0.18220054254498394,0.0
2019-05-23,1.0,-0.0,-0.29523122465732976,-0.0,-1.0135326749421627,-0.17886017065101123,0.0
2019-05-24,1.0,-0.0,-0.2721108710230236,-0.0,-1.0269726547947249,-0.18458634478305144,0.0
2019-05-28,1.0,-0.0,-0.27309536229724024,-0.0,-1.0261817820503267,-0.18476289837792187,0.0
2019-05-29,1.0,-0.0,-0.27174910127680674,-0.0,-1.0269492996157183,-0.1805379942977563,0.0
2019-05-30,1.0,-0.0,-0.27328683825171873,-0.0,-1.0312228537390484,-0.17740934700057084,0.0
2019-05-31,1.0,-0.0,-0.27155257936507937,-0.0,-1.025595238095238,-0.1830109126984127,0.0
2019-06-03,1.0,-0.0,-0.2814344636814937,-0.0,-1.0432957099459113,-0.1451011385808491,0.0
2019-06-04,1.0,-0.0,-0.28909812427596066,-0.0,-1.0434546843804688,-0.1322619605136674,0.0
2019-06-05,1.0,-0.0,-0.28160948036493455,-0.0,-1.1261404204680683,-0.071449821499405,0.0
2019-06-06,1.0,-0.0,-0.2717947431781701,-0.0,-1.1790228731942214,-0.057233146067415724,0.0
2019-06-07,1.0,-0.0,-0.2914404905508645,-0.0,-1.163223763570567,-0.05842882991556092,0.0
2019-06-10,1.0,-0.0,-0.29215710879658674,-0.0,-1.1541473208683648,-0.0634207554272807,0.0
2019-06-11,1.0,-0.0,-0.29433534743202416,-0.0011581067472306143,-1.1661631419939578,-0.05596676737160121,0.0
2019-06-12,1.0,-0.0,-0.29444052774700374,-0.0011078658475173733,-1.1655000503575386,-0.0568284822237889,0.0
2019-06-13,1.0,-0.0,-0.30854362568381777,-0.015025083822825018,-1.149822270401089,-0.04759623868706986,0.0
2019-06-14,1.0,-0.0,-0.3036904731956429,-0.02890493320922744,-1.1494553596135946,-0.0335840607783452,0.0
2019-06-17,1.0,-0.0,-0.29817056292307303,-0.03002088628299655,-1.1577543471149248,-0.030473841817861544,0.0
2019-06-18,1.0,-0.0,-0.3059513619656613,-0.0293288354060722,-1.1555812899652584,-0.026635114042596043,0.0
2019-06-19,1.0,-0.0,-0.2923181167967476,-0.04534845785128115,-1.1505257610359627,-0.021406881321053027,0.0
2019-06-20,1.0,-0.0,-0.29431715405486886,-0.0435132147522862,-1.1512913275047734,-0.023188624258868456,0.0
2019-06-21,1.0,-0.0,-0.30028150605740717,-0.042225908611069216,-1.1414567938470819,-0.029482732619514406,0.0
2019-06-24,1.0,-0.0,-0.2987613751263903,-0.05505561172901921,-1.1254297269969666,-0.04858442871587462,0.0
2019-06-25,1.0,-0.0,-0.303098577287226,-0.05283276796111589,-1.1254873170978685,-0.050098729178269456,0.0
2019-06-26,1.0,-0.0,-0.2997010842030601,-0.04640794406728138,-1.1125240652548385,-0.07457695815178843,0.0
2019-06-27,1.0,-0.0,-0.30603569690917004,-0.0684489513712837,-1.139253796317636,-0.047015441345932246,0.0
2019-06-28,1.0,-0.0,-0.3079583002484568,-0.06774928920878052,-1.1384698137855076,-0.04725801080914936,0.0
2019-07-01,1.0,-0.0,-0.302903184550454,-0.07072515666965085,-1.1420386238649443,-0.04220488553523469,0.0
2019-07-02,1.0,-0.0,-0.31457224723700367,-0.06546766270978306,-1.1357449856733524,-0.04257060990585346,0.0
2019-07-03,1.0,-0.0,-0.29848324878325133,-0.07874745705971725,-1.1535549661370483,-0.04431797697834316,0.0
2019-07-05,1.0,-0.0,-0.26686457160405364,-0.0948920053229604,-1.149145255399734,-0.04818814617668134,0.0
2019-07-08,1.0,-0.0,-0.2626064345077245,-0.10141232855758936,-1.1450058634579106,-0.04033039310661296,0.0
2019-07-09,1.0,-0.0,-0.25699959275096723,-0.10186316432498473,-1.1437334555080432,-0.042735695377723475,0.0
2019-07-10,1.0,-0.0,-0.24396455128858105,-0.09883365590302537,-1.1595955994703067,-0.04418355913211776,0.0
2019-07-11,1.0,-0.0,-0.2426110884631064,-0.10148287810843865,-1.161180187525479,-0.042626375866286176,0.0
2019-07-12,1.0,-0.0,-0.24800591218368545,-0.10234193827884101,-1.1647511531306542,-0.03325603323054968,0.0
2019-07-15,1.0,-0.0,-0.23738887477774956,-0.10068580137160275,-1.170764541529083,-0.031191262382524763,0.0
2019-07-16,1.0,-0.0,-0.23988234100821587,-0.12448017040267777,-1.1597017953139264,-0.011689826554417285,0.0
2019-07-17,1.0,-0.0,-0.23364391073650004,-0.1273198100992663,-1.1632689329508237,-0.014547208611541292,0.0
2019-07-18,1.0,-0.0,-0.23368037084884868,-0.12460419991387389,-1.1674899308458089,-0.007346049598500392,0.0
2019-07-19,1.0,-0.0,-0.2350958980465682,-0.12794851655729814,-1.164103473612202,-0.006486103017558084,0.0
2019-07-22,1.0,-0.0,-0.2370013017842101,-0.13313934196084437,-1.1823774153202133,-0.0,0.0
2019-07-23,1.0,-0.0,-0.2418918228714439,-0.13154400122580318,-1.180320751825936,-0.0,0.0
2019-07-24,1.0,-0.0,-0.23441694798118073,-0.10265543180670371,-1.2606257143616597,-0.060365221551792886,0.0
2019-07-25,1.0,-0.0,-0.22738860268734398,-0.10526315789473684,-1.268203303414945,-0.05462318763609326,0.0
2019-07-26,1.0,-0.0,-0.2265730919531063,-0.10157641491878672,-1.2739187069675946,-0.05630433048887471,0.0
2019-07-29,1.0,-0.0,-0.23450537147122333,-0.1033774958014555,-1.2735851571455228,-0.05427451816703542,0.0
2019-07-30,1.0,-0.0,-0.23438583391114193,-0.1067523601258734,-1.2664142087578005,-0.05925649367966292,0.0
2019-07-31,1.0,-0.0,-0.2392497468961475,-0.10646347311770661,-1.262775083923909,-0.05576277508392391,0.0
2019-08-01,1.0,-0.0,-0.25110342993884605,-0.11199149162456794,-1.248790215368253,-0.046982185588939115,0.0
2019-08-02,1.0,-0.0,-0.24538559456879175,-0.12029277606873871,-1.2520685265726106,-0.03421024716240585,0.0
2019-08-05,1.0,-0.0,-0.24217218543046357,-0.11552317880794703,-1.2612450331125828,-0.030039735099337748,0.0
2019-08-06,1.0,-0.0,-0.24300015642108558,-0.1179936388758538,-1.205615516971688,-0.04043485061786329,0.0
2019-08-07,1.0,-0.0,-0.250844726308676,-0.10947652960440815,-1.1985236783282216,-0.040338930186619534,0.0
2019-08-08,1.0,-0.0,-0.25188930004690674,-0.11453067180903737,-1.2015948298326993,-0.037890238182102465,0.0
2019-08-09,1.0,-0.0,-0.24679703304113285,-0.1113387623839411,-1.194356553763162,-0.04100316406452617,0.0
2019-08-12,1.0,-0.0,-0.24371293154800447,-0.11877444251638133,-1.2011343917536454,-0.026313744787754785,0.0
2019-08-13,1.0,-0.0,-0.2333488468300755,-0.11508428999896578,-1.2115523839073328,-0.02559726962457338,0.0
2019-08-14,1.0,-0.0,-0.24259168829833716,-0.11380400421496312,-1.2002107481559536,-0.013467321185329872,0.0
2019-08-15,1.0,-0.0,-0.25124522768071605,-0.13043917979317843,-1.1466966701221208,-0.0,0.0
2019-08-16,1.0,-0.0,-0.24604743083003955,-0.13486875443397184,-1.1527820006080876,-0.0,0.0
2019-08-19,1.0,-0.0,-0.23264440911499734,-0.13798672622202032,-1.1529260352789765,-0.0,0.0
2019-08-20,1.0,-0.0,-0.22989228910811355,-0.14286792832695794,-1.1438494060801287,-0.0,0.0
2019-08-21,1.0,-0.0,-0.23628608272988794,-0.08126673941077274,-1.1623846840591212,-0.0,0.0
2019-08-22,1.0,-0.0,-0.24003367503590353,-0.07438221165750508,-1.1616896944485713,-0.0,0.0
2019-08-23,1.0,-0.0,-0.24037437789387675,-0.07428132815014732,-1.1613885656275535,-0.0,0.0
2019-08-26,1.0,-0.0,-0.2205461001591772,-0.07518060487327048,-1.153152932533366,-0.0,0.0
2019-08-27,1.0,-0.0,-0.21875,-0.07648669796557121,-1.1499902190923317,-0.0,0.0
2019-08-28,1.0,-0.0,-0.20931312637496943,-0.08183818137374725,-1.1532388169151795,-0.0,0.0
2019-08-29,1.0,-0.0,-0.2013781980793197,-0.08594189086821592,-1.1562935268675318,-0.0,0.0
2019-08-30,1.0,-0.0,-0.19886059307591178,-0.08845011442761845,-1.1473194721721771,-0.0,0.0
2019-09-03,1.0,-0.0,-0.20390027754784049,-0.09960072065053319,-1.1311291814773337,-0.0,0.0
2019-09-04,1.0,-0.0,-0.19213188095701228,-0.10987648317447968,-1.1294008947675551,-0.0,0.0
2019-09-05,1.0,-0.0,-0.17942572264033363,-0.08642922199319304,-1.1309381141843633,-0.0,0.0
2019-09-06,1.0,-0.0,-0.15215297177535883,-0.10873229939312205,-1.1473605625662269,-0.0,0.0
2019-09-09,1.0,-0.0,-0.1485027059530968,-0.10893565844858688,-1.1478532772098615,-0.0,0.0
2019-09-10,1.0,-0.0,-0.12024859083682612,-0.16088548441489617,-1.1276918629859807,-0.0,0.0
2019-09-11,1.0,-0.0,-0.08874233203210241,-0.20456804791116068,-1.1313192541764663,-0.0,0.0
2019-09-12,1.0,-0.0,-0.07739691281976954,-0.20938715365847765,-1.1288499166606276,-0.0,0.0
2019-09-13,1.0,-0.0,-0.07947739567233385,-0.20520189335394126,-1.1303129829984544,-0.0,0.0
2019-09-16,1.0,-0.0,-0.07047907502223504,-0.2077834667435879,-1.1255258287060408,-0.0,0.0
