Date,IWF,IWM,MTUM,NLOK,SPY,VLUE,VXX
2018-11-06,-0.775305895439377,-1.6052403905574095,-0.11759980224941292,1.0,-1.3815968359906068,-1.299962921764924,0.0
2018-11-07,-0.8328348504551366,-1.6949284785435632,-0.1081924577373212,1.0,-1.4785435630689208,-1.3874512353706112,0.0
2018-11-08,-0.796256994018908,-1.7021030291337065,-0.06411987909190302,1.0,-1.4694835680751175,-1.399318284134028,0.0
2018-11-09,-0.7968478610485686,-1.7024123512383402,-0.06426503698938565,1.0,-1.469604374396912,-1.3997426825345771,0.0
2018-11-12,-0.7951475577747904,-1.6740925676973308,-0.06036745406824147,1.0,-1.477882337878497,-1.3941489021189426,0.0
2018-11-13,-0.7645085754066198,-1.670780330358838,-0.018986140117714066,1.0,-1.4838934244668058,-1.3904816150876524,0.0
2018-11-14,-0.7654094418428048,-1.6698519174788002,-0.019174788001518797,1.0,-1.4839260853056575,-1.3899506391596002,0.0
2018-11-15,-0.7709855753955644,-1.6844379487831223,-0.013407892228506068,1.0,-1.5020651966702674,-1.3835546800533773,0.0
2018-11-16,-0.76737561716673,-1.673123180149386,-0.013482719331560956,1.0,-1.4953158627674388,-1.3806177997214837,0.0
2018-11-19,-0.7680911680911681,-1.672048116492561,-0.018233618233618232,1.0,-1.4933206710984488,-1.379423868312757,0.0
2018-11-20,-0.7203957667981715,-1.6555200701358883,-0.0,1.0,-1.4912643246289685,-1.3948900995679128,0.0
2018-11-21,-0.7177807982206845,-1.6357963672309404,-0.0,1.0,-1.4749165945879155,-1.3496849128876807,0.0
2018-11-23,-0.7199135535659154,-1.616671812287743,-0.0,1.0,-1.4847792528558197,-1.3534424205001543,0.0
2018-11-26,-0.7188658265381764,-1.6254633061527055,-0.0,1.0,-1.482394366197183,-1.3507536446750679,0.0
2018-11-27,-0.7003433055419324,-1.6238352133398726,-0.0,1.0,-1.4691638057871508,-1.3370524767042669,0.0
2018-11-28,-0.6999018886436105,-1.6276060829040961,-0.0,1.0,-1.467991169977925,-1.3364606328182487,0.0
2018-11-29,-0.650144543483498,-1.595458925560106,-0.0,1.0,-1.4481450252951096,-1.328896651409299,0.0
2018-11-30,-0.6504848521351563,-1.596398241281696,-0.0,1.0,-1.4498584593145816,-1.3263867975667047,0.0
2018-12-03,-0.6466751223047653,-1.6048801111312436,-0.0,1.0,-1.456483662499245,-1.3317630005435768,0.0
2018-12-04,-0.6321203007518796,-1.6078195488721803,-0.0,1.0,-1.4487819548872178,-1.3263157894736841,0.0
2018-12-06,-0.6022038246268657,-1.503556436567164,-0.0,1.0,-1.447003264925373,-1.277460354477612,0.0
2018-12-07,-0.6093275741302825,-1.504727994396451,-0.0,1.0,-1.4489259864580901,-1.2741069343917815,0.0
2018-12-10,-0.564659881547927,-1.5025587947789085,-0.0,1.0,-1.439422689897073,-1.2434592605370594,0.0
2018-12-11,-0.5735657978019449,-1.5004890960354451,-0.0,1.0,-1.442775763852926,-1.2371828068358364,0.0
2018-12-12,-0.5754331433834111,-1.5006043861163874,-0.0,1.0,-1.4436769700109364,-1.2363437517987683,0.0
2018-12-13,-0.5748764509826456,-1.4954028272612343,-0.0,1.0,-1.4431674520170092,-1.2330191931961842,0.0
2018-12-14,-0.5779653232288436,-1.4852451486967504,-0.0,1.0,-1.4460328395912274,-1.2319439660121714,0.0
2018-12-17,-0.5607668606641562,-1.479002624671916,-0.0,1.0,-1.4309597169918977,-1.2350793107383318,0.0
2018-12-18,-0.5419300225733634,-1.4581828442437923,-0.0,1.0,-1.4170428893905191,-1.2261851015801355,0.0
2018-12-19,-0.5433715220949265,-1.4578136463683051,-0.0,1.0,-1.4165020599356624,-1.2259721203228175,0.0
2018-12-20,-0.5381899691790417,-1.4341832446063323,-0.0,1.0,-1.4171476604090782,-1.2142336789016532,0.0
2018-12-21,-0.5289210233592881,-1.427919911012236,-0.0,1.0,-1.4111790878754173,-1.1937152391546162,0.0
2018-12-24,-0.5091720376797224,-1.4047815788024018,-0.0,1.0,-1.3989974108962706,-1.1957803117941939,0.0
2018-12-26,-0.5022302001740644,-1.4074738903394255,-0.0,1.0,-1.3617819843342038,-1.1680809399477805,0.0
2018-12-27,-0.41141967298209187,-1.3465870750064886,-0.0,1.0,-1.265351674020244,-1.1674539320010382,0.0
2018-12-28,-0.40739396453385873,-1.3497355594731928,-0.0,1.0,-1.2636627605516955,-1.16431608420616,0.0
2018-12-31,-0.40811987970548586,-1.348854091050503,-0.0,1.0,-1.2636627605516955,-1.1644716374572228,0.0
2019-01-02,-0.4047113642246959,-1.347450168263008,-0.0,1.0,-1.2612477349210458,-1.1639658296660627,0.0
2019-01-03,-0.41111341059602646,-1.3443708609271523,-0.0,1.0,-1.2649524006622517,-1.1534043874172184,0.0
2019-01-04,-0.36863449691991784,-1.3548254620123203,-0.0,1.0,-1.2492813141683778,-1.1607289527720739,0.0
2019-01-07,-0.3358343337334935,-1.3092236894757903,-0.0,1.0,-1.2314925970388155,-1.125450180072029,0.0
2019-01-08,-0.3397074242348595,-1.2877827150631584,-0.0,1.0,-1.2433970742423486,-1.1218732837385792,0.0
2019-01-09,-0.3362558533426323,-1.2755803526950285,-0.0,1.0,-1.2427020025904154,-1.12702998904055,0.0
2019-01-10,-0.33648628466172154,-1.273609797381391,-0.0,1.0,-1.2425947129984567,-1.1256036242345795,0.0
2019-01-11,-0.33738904956617133,-1.267527675276753,-0.0,1.0,-1.2472823376882418,-1.134337289318839,0.0
2019-01-14,-0.34761144908746383,-1.2665802333699012,-0.0,1.0,-1.2458362421462053,-1.1265084272464347,0.0
2019-01-15,-0.34629611116665,-1.2664200739778066,-0.0,1.0,-1.2471758472458263,-1.1386084174747575,0.0
2019-01-16,-0.33210442407333596,-1.2703766440813071,-0.0,1.0,-1.2355520127540853,-1.144031486648067,0.0
2019-01-17,-0.336105577689243,-1.2644422310756973,-0.0,1.0,-1.2352589641434264,-1.1442231075697211,0.0
2019-01-18,-0.3456177296430004,-1.2546630565583634,-0.0,1.0,-1.2386682711592458,-1.1750401123144805,0.0
2019-01-22,-0.14815769131667098,-1.3532594692089668,-0.0,1.0,-1.4196856480288587,-1.2322081937644935,0.0
2019-01-23,-0.14039167054203483,-1.322688988787268,-0.0,1.0,-1.4397251072185189,-1.2643517800857746,0.0
2019-01-24,-0.14118254583010587,-1.323470178156468,-0.0,1.0,-1.4352698166795768,-1.2640330493157759,0.0
2019-01-25,-0.12159362549800797,-1.3155378486055778,-0.0,1.0,-1.5379548472775564,-1.3370517928286851,0.0
2019-01-28,-0.13635638722024346,-1.2976449949497635,-0.0,1.0,-1.547445643506459,-1.334591462442188,0.0
2019-01-29,-0.12728148584274473,-1.2965797784081787,-0.0,1.0,-1.5624364395439705,-1.366161751324734,0.0
2019-01-30,-0.13007389953946663,-1.298275677412445,-0.0,1.0,-1.5631894612830675,-1.3635000535503912,0.0
2019-01-31,-0.11743562231759656,-1.317381974248927,-0.0,1.0,-1.5466201716738197,-1.383369098712446,0.0
2019-02-01,-0.11347517730496454,-1.3188265635074146,-0.0,1.0,-1.5537287771330324,-1.3868471953578336,0.0
2019-02-04,-0.0986218302094818,-1.3548511576626239,-0.0,1.0,-1.6013781697905183,-1.4577728776185226,0.0
2019-02-05,-0.09188175601147143,-1.3480035296712993,-0.0,1.0,-1.6025259210236045,-1.4727001985440105,0.0
2019-02-06,-0.08675496688741723,-1.3450331125827815,-0.0,1.0,-1.6048565121412803,-1.4821743929359823,0.0
2019-02-07,-0.08654376862788386,-1.3442432939618059,-0.0,1.0,-1.604536924605365,-1.4840490120322332,0.0
2019-02-08,-0.09443983402489627,-1.3434024896265562,-0.0,1.0,-1.6121715076071923,-1.4824896265560166,0.0
2019-02-11,-0.09785136781481893,-1.3273895226492414,-0.0,1.0,-1.6179532617122605,-1.4945730424188728,0.0
2019-02-12,-0.11749666518452645,-1.3224766562916852,-0.0,1.0,-1.6213872832369942,-1.4966651845264562,0.0
2019-02-13,-0.11162945684771743,-1.3403865378207265,-0.0,1.0,-1.6140175497056537,-1.487670776407864,0.0
2019-02-14,-0.13409002392477606,-1.3059589384076116,-0.0,1.0,-1.6313915317420578,-1.4924052745785346,0.0
2019-02-15,-0.13261269292918038,-1.3232295091101578,-0.0,1.0,-1.6272357497074723,-1.4888282164149997,0.0
2019-02-19,-0.15126892252894034,-1.3003116651825466,-0.0,1.0,-1.6307324131789849,-1.4831366874443455,0.0
2019-02-20,-0.1509433962264151,-1.3122391050258808,-0.0,1.0,-1.6254800467523793,-1.4771525574664666,0.0
2019-02-21,-0.15445113788487283,-1.306950022311468,-0.0,1.0,-1.6325858991521642,-1.483879964301651,0.0
2019-02-22,-0.15271430163861333,-1.3087727120722328,-0.0,1.0,-1.6315349459369077,-1.4804926986957976,0.0
2019-02-25,-0.1626280149980413,-1.3070121439364264,-0.0,1.0,-1.6385360120879737,-1.488107896356819,0.0
2019-02-26,-0.16468020815846904,-1.3077611773263946,-0.0,1.0,-1.6368418107548541,-1.486374573331095,0.0
2019-02-27,-0.17161254199328108,-1.3009518477043673,-0.0,1.0,-1.6399776035834266,-1.4866181410974244,0.0
2019-02-28,-0.16933676898946895,-1.3005825677795204,-0.0,1.0,-1.6404884606766748,-1.4912054671745463,0.0
2019-03-01,-0.16827138378862516,-1.3035714285714286,-0.0,1.0,-1.638602776533811,-1.4874048365427677,0.0
2019-03-04,-0.15956137406288462,-1.3018910148819514,-0.0,1.0,-1.6357838200738501,-1.4974823766364551,0.0
2019-03-05,-0.18259309107222968,-1.2932368775235532,-0.0,1.0,-1.6352063705697621,-1.4968034993270523,0.0
2019-03-06,-0.18747547233279138,-1.288781745809273,-0.0,1.0,-1.636261703201211,-1.4938610752929302,0.0
2019-03-07,-0.20670391061452514,-1.245754189944134,-0.0,1.0,-1.6502793296089386,-1.4837430167597765,0.0
2019-03-08,-0.21849118260183673,-1.2330272128007211,-0.040340300862020395,1.0,-1.6571637838751478,-1.4850977519860273,0.0
2019-03-11,-0.21784776902887137,-1.241983339039142,-0.06190802236676937,1.0,-1.6650690402830082,-1.51894328426338,0.0
2019-03-12,-0.21172131619892817,-1.198640004610154,-0.11421656197775602,1.0,-1.6764248256785572,-1.5616896213911142,0.0
2019-03-13,-0.23475485929794024,-1.2039454598201333,-0.14998549463301422,1.0,-1.6605744125326372,-1.5529445894981142,0.0
2019-03-14,-0.236822267323862,-1.20063786604813,-0.153029863728617,1.0,-1.6586836764279502,-1.5496085821977388,0.0
2019-03-15,-0.24450261780104712,-1.1899941826643397,-0.16329261198371148,1.0,-1.6595113438045377,-1.5600349040139618,0.0
2019-03-18,-0.24674712982042982,-1.2061819252281425,-0.21554312628790107,1.0,-1.653105681483662,-1.5659699735060346,0.0
2019-03-19,-0.24461793233972084,-1.2121480955760586,-0.220309912467471,1.0,-1.6583274189732669,-1.5790158504849774,0.0
2019-03-20,-0.2511873664212776,-1.2155663737829494,-0.22049394443125148,1.0,-1.6608881500831156,-1.588696271669437,0.0
2019-03-21,-0.2620742850361932,-1.2117004865313874,-0.22546576480360744,1.0,-1.667378663818678,-1.5666903999050672,0.0
2019-03-22,-0.2633114949374628,-1.1982727814175105,-0.26468135795116143,1.0,-1.6754615842763552,-1.5541989279332937,0.0
2019-03-25,-0.23082790588511412,-1.0979287684093177,-0.3150853722936103,1.0,-1.6832130493457726,-1.540515167517456,0.0
2019-03-26,-0.22133522559280938,-1.1121163739577788,-0.3364673880905919,1.0,-1.6857666607533557,-1.5576252143575184,0.0
2019-03-27,-0.2237160209918038,-1.0894510289521788,-0.3404092222418775,1.0,-1.6879532991332038,-1.5550445191343831,0.0
2019-03-28,-0.22062817333805643,-1.088617310190105,-0.3484472783091274,1.0,-1.6867989136852048,-1.5593930806470655,0.0
2019-03-29,-0.21490140512457198,-1.0840713189278546,-0.35866099893730075,1.0,-1.6850867871059156,-1.5612232849214784,0.0
2019-04-01,-0.21238624276090295,-1.0941969034393098,-0.3579955088051058,1.0,-1.6857936414135446,-1.5590946696607966,0.0
2019-04-02,-0.2255081001472754,-1.090721649484536,-0.40164948453608246,1.0,-1.6628571428571428,-1.5102209131075108,0.0
2019-04-03,-0.22755655042412817,-1.09059849198869,-0.4010956644674835,1.0,-1.6628770028275213,-1.5085414703110274,0.0
2019-04-04,-0.23532185805234612,-1.0898373025229897,-0.39259608582881395,1.0,-1.662166941759019,-1.5148549870313603,0.0
2019-04-05,-0.2512553907957701,-1.0794588527205056,-0.39640810539374965,1.0,-1.6647368110119924,-1.5158622319371418,0.0
2019-04-08,-0.25193409319081084,-1.0718124372527018,-0.3994566822181539,1.0,-1.6669816334967225,-1.515443217386169,0.0
2019-04-09,-0.2818046011353451,-1.0541977890648342,-0.4163728712279654,1.0,-1.6982372273677921,-1.5248879593665967,0.0
2019-04-10,-0.2823046247247188,-1.0456520445211595,-0.42283197428724484,1.0,-1.6946610320814237,-1.506576989464913,0.0
2019-04-11,-0.3019362526064939,-1.0176347929699137,-0.4415251712838844,1.0,-1.7019362526064938,-1.494727435210009,0.0
2019-04-12,-0.3024900457597908,-1.0120639448505377,-0.4400665596957271,1.0,-1.697688239139478,-1.4904617578891068,0.0
2019-04-15,-0.2951043959312355,-1.0162393670810779,-0.44024745702218787,1.0,-1.699185057402891,-1.4977098328475402,0.0
2019-04-16,-0.2988923296808004,-1.015424011434016,-0.4497379704621248,1.0,-1.697713196760362,-1.4934492615531205,0.0
2019-04-17,-0.29970238095238094,-0.9957142857142858,-0.4657142857142857,1.0,-1.702142857142857,-1.489047619047619,0.0
2019-04-18,-0.30948835547084397,-0.990053010899994,-0.4586336291619512,1.0,-1.6988504377866458,-1.4992554648877239,0.0
2019-04-22,-0.32387551520219815,-0.9947434442386954,-0.4525416641777671,1.0,-1.6993011170180994,-1.502897079027537,0.0
2019-04-23,-0.32421618393550317,-0.9936697521648254,-0.4520155270229919,1.0,-1.6989549119140044,-1.5031352642579874,0.0
2019-04-24,-0.3183038110574342,-0.9763225383193177,-0.45869863422198365,1.0,-1.6992902725591936,-1.511480885071867,0.0
2019-04-25,-0.31523621812100583,-0.9725258316908559,-0.47130143940751357,1.0,-1.7029803499970138,-1.5106014453801588,0.0
2019-04-26,-0.32179165171630186,-0.9642387274249491,-0.4790096878363832,1.0,-1.7070924530558544,-1.5080731969860064,0.0
2019-04-29,-0.0,-0.5206081210130257,-0.027961343061232283,1.0,-1.4350051568050726,-0.8363191871347262,0.0
2019-04-30,-0.0,-0.5598338450424417,-0.05569803142495937,1.0,-1.3100957197038108,-0.6864366985732346,0.0
2019-05-01,-0.0,-0.5287335808109652,-0.06753283837806967,1.0,-1.3257781267846942,-0.6473800685322673,0.0
2019-05-02,-0.0,-0.5350207054119663,-0.06215193488504926,1.0,-1.3169355990289877,-0.6557903755533343,0.0
2019-05-03,-0.0,-0.523028436358427,-0.05830527899147625,1.0,-1.3346823293460353,-0.6653534847073991,0.0
2019-05-06,-0.0,-0.4976232174130598,-0.06998105722148755,1.0,-1.3363951535079883,-0.6700739840594733,0.0
2019-05-07,-0.0,-0.4842427260439639,-0.0813118019492068,1.0,-1.3205876075976382,-0.6708045813473714,0.0
2019-05-08,-0.0,-0.4854024943310658,-0.10898526077097506,1.0,-1.2698058390022675,-0.6789257369614513,0.0
2019-05-09,-0.0,-0.48489356426876346,-0.11153614564516698,1.0,-1.2713137109056778,-0.6742464491906633,0.0
2019-05-10,-0.0,-0.4872366001979918,-0.11533022203365863,1.0,-1.2620562862395701,-0.6710154150756612,0.0
2019-05-13,-0.0,-0.5404007002528691,-0.03201711729235557,1.0,-1.4533359268624781,-0.864539972767944,0.0
2019-05-14,-0.0,-0.46045761670761676,-0.13333077395577395,1.0,-1.3983031326781328,-0.8469748157248158,0.0
2019-05-15,-0.0,-0.4701386488458732,-0.13861043899066713,1.0,-1.4040788109229174,-0.8278219456926682,0.0
2019-05-16,-0.0,-0.4719213336406238,-0.14189137282015823,1.0,-1.3984789121917491,-0.8288392102635015,0.0
2019-05-17,-0.0,-0.46371851567006345,-0.15066333397423573,1.0,-1.3876946741011345,-0.8433378196500673,0.0
2019-05-20,-0.0,-0.4409863814726475,-0.1678464260983304,1.0,-1.3891282603677773,-0.8490805570516272,0.0
2019-05-21,-0.0,-0.43729557086235427,-0.1768191788201793,1.0,-1.3835379228075577,-0.8504636933851542,0.0
2019-05-22,-0.0,-0.4331857555341675,-0.1807122232916266,1.0,-1.3844850818094323,-0.8514340712223292,0.0
2019-05-23,-0.0,-0.4296926095487247,-0.18185665371446158,1.0,-1.3864501981302657,-0.8491516946870311,0.0
2019-05-24,-0.0,-0.40736619988490314,-0.19355457510070978,1.0,-1.3851141377325917,-0.8505275273355074,0.0
2019-05-28,-0.0,-0.3958933026290539,-0.1945116100556515,1.0,-1.3901362502398773,-0.8574937631932451,0.0
2019-05-29,-0.0,-0.39505841792760005,-0.1933729170656962,1.0,-1.391380961501628,-0.8508714805592799,0.0
2019-05-30,-0.0,-0.3956368376658232,-0.1912813434552565,1.0,-1.3962502875546354,-0.8508933364005827,0.0
2019-05-31,-0.0,-0.4005446455968088,-0.18571647744706965,1.0,-1.3945228597729364,-0.8547483890764037,0.0
2019-06-03,-0.0,-0.406189186095318,-0.20837944060747127,1.0,-1.3898195138703398,-0.8113862708436677,0.0
2019-06-04,-0.0,-0.39930008075991236,-0.23674191439449294,1.0,-1.4538322501249856,-0.7558358650924893,0.0
2019-06-05,-0.0,-0.3955939063036921,-0.24794776831736093,1.0,-1.4453438203963194,-0.7292581421098852,0.0
2019-06-06,-0.0,-0.40261822067860004,-0.24476165031869013,1.0,-1.4380367161558718,-0.7312316323804435,0.0
2019-06-07,-0.0,-0.4236951624603872,-0.24508418922530642,1.0,-1.4213279370776222,-0.7279981673093812,0.0
2019-06-10,-0.0,-0.424425035279759,-0.2393302566840841,1.0,-1.4196193600061024,-0.7306533429955376,0.0
2019-06-11,-0.0,-0.4232328641370869,-0.2661031211750306,1.0,-1.4113372093023255,-0.7243344553243575,0.0
2019-06-12,-0.0,-0.4334711376512019,-0.2742688715357526,1.0,-1.4064461797580767,-0.7137115296279283,0.0
2019-06-13,-0.0,-0.45935473970921087,-0.2964284344189972,1.0,-1.390877354509533,-0.6896075497755783,0.0
2019-06-14,-0.0,-0.46078544281930206,-0.2980536680870667,1.0,-1.390840339360436,-0.6892778993435448,0.0
2019-06-17,-0.0,-0.46143820913830114,-0.297148114075437,1.0,-1.379178166206685,-0.6954538485127262,0.0
2019-06-18,-0.0,-0.47533683927680315,-0.2924263943802541,1.0,-1.382902767648075,-0.6879966220106714,0.0
2019-06-19,-0.0,-0.46937837527289444,-0.30403309203722856,1.0,-1.3804435252211882,-0.6762419089202957,0.0
2019-06-20,-0.0,-0.472741910749885,-0.30348106118693446,1.0,-1.3799263916577211,-0.6776184634258549,0.0
2019-06-21,-0.0,-0.4753865633273223,-0.3054521735794038,1.0,-1.378582665080766,-0.6774354448835515,0.0
2019-06-24,-0.0,-0.455000577656256,-0.3022682635652944,1.0,-1.3905726499017985,-0.7032002156583356,0.0
2019-06-25,-0.0,-0.4299090628853268,-0.3080302096177559,1.0,-1.405209617755857,-0.7100801479654748,0.0
2019-06-26,-0.0,-0.42753567296567685,-0.29915156189741615,1.0,-1.3910528345545703,-0.7387967605090628,0.0
2019-06-27,-0.0,-0.42345855372379443,-0.3035790123933439,1.0,-1.3903324195976987,-0.7434848075363885,0.0
2019-06-28,-0.0,-0.4124638240401312,-0.3070422535211268,1.0,-1.3960254678757475,-0.743237507235192,0.0
2019-07-01,-0.0,-0.4164540323204206,-0.3043377406634192,1.0,-1.3939147916183405,-0.7513724580530425,0.0
2019-07-02,-0.0,-0.41975737907587696,-0.3021944058105393,1.0,-1.3924045742543656,-0.7490727862772368,0.0
2019-07-03,-0.0,-0.4197898153156634,-0.3024109419673905,1.0,-1.3915848852484352,-0.7499034077737424,0.0
2019-07-05,-0.0,-0.4360191546949823,-0.34249427441182595,1.0,-1.542785758900687,-0.8427649385800541,0.0
2019-07-08,-0.0,-0.4352171921202782,-0.3430094540002499,1.0,-1.5432926575319645,-0.8432385156803133,0.0
2019-07-09,-0.0,-0.4176131618506765,-0.34712710873559377,1.0,-1.5499415400033407,-0.8610322365124436,0.0
2019-07-10,-0.0,-0.3897003589015942,-0.33970453217594526,1.0,-1.5756197312411317,-0.8682497287371672,0.0
2019-07-11,-0.0,-0.3841977783345861,-0.3487847657228765,1.0,-1.5791781508393885,-0.8639021130877809,0.0
2019-07-12,-0.0,-0.4016965442313317,-0.34637081609627685,1.0,-1.5737328151769672,-0.8568801972337136,0.0
2019-07-15,-0.0,-0.4377866733383371,-0.3731131682094905,1.0,-1.5448669835710116,-0.8140271870569594,0.0
2019-07-16,-0.0,-0.4965396408234779,-0.3520805957074025,1.0,-1.6515111695137976,-0.8801138852387209,0.0
2019-07-17,-0.0,-0.5233611966564012,-0.33941926968763747,1.0,-1.6568851737791466,-0.8798064232292124,0.0
2019-07-18,-0.0,-0.5209068454481298,-0.32952540578687367,1.0,-1.67356210303458,-0.8866884262526463,0.0
2019-07-19,-0.0,-0.5211255182146952,-0.32940813266296204,1.0,-1.6736350004410336,-0.8862132839375496,0.0
2019-07-22,-0.0,-0.446324764242346,-0.29918615165999224,1.0,-1.645868320199802,-0.9146966369547431,0.0
2019-07-23,-0.0,-0.44216015860701663,-0.3031635203861736,1.0,-1.6491250754245323,-0.9154814240151711,0.0
2019-07-24,-0.0,-0.44192951503937344,-0.3157622961401093,1.0,-1.6418090279271913,-0.9035672791428202,0.0
2019-07-25,-0.0,-0.41326618457300274,-0.33049242424242425,1.0,-1.671229338842975,-0.8894197658402204,0.0
2019-07-26,-0.0,-0.40956189002106713,-0.33212949825873855,1.0,-1.6716539834042736,-0.8860656090115654,0.0
2019-07-29,-0.0,-0.3951477610014195,-0.3336344474555857,1.0,-1.670581150255947,-0.9022669591775282,0.0
2019-07-30,-0.0,-0.4069301383441797,-0.33534456751282166,1.0,-1.669180709391027,-0.8983321122268673,0.0
2019-07-31,-0.0,-0.41076352981730435,-0.33570320579110646,1.0,-1.6624008962426748,-0.8999913822819717,0.0
2019-08-01,-0.0,-0.42750817415246944,-0.3372913440027534,1.0,-1.6502753398726553,-0.8870676303562209,0.0
2019-08-02,-0.0,-0.4141530826166945,-0.36246951610833017,1.0,-1.6462585034013606,-0.8555170495871305,0.0
2019-08-05,-0.0,-0.41220982429139413,-0.35701765636355864,1.0,-1.6491813090504894,-0.8567825231926809,0.0
2019-08-06,-0.0,-0.4121701126239704,-0.35762312993780465,1.0,-1.5805597579425112,-0.8520339552866029,0.0
2019-08-07,-0.0,-0.4241814446820107,-0.33756760155955223,1.0,-1.5707458181360836,-0.8598499140569321,0.0
2019-08-08,-0.0,-0.42084521214153947,-0.3329280563474761,1.0,-1.573746436357538,-0.8650427637095423,0.0
2019-08-09,-0.0,-0.4521599583622484,-0.35335704371963916,1.0,-1.6469465648854962,-0.8847588480222068,0.0
2019-08-12,-0.0,-0.4432980752557656,-0.3738512224726894,1.0,-1.6585312987688572,-0.8593289405236691,0.0
2019-08-13,-0.0,-0.4324960753532182,-0.37000697714983427,1.0,-1.6847636490493634,-0.873408337694052,0.0
2019-08-14,-0.0,-0.4247884606953396,-0.3678810995659608,1.0,-1.7097636897715816,-0.8818448857906968,0.0
2019-08-15,-0.0,-0.4655343791866545,-0.38934266822248154,1.0,-1.6778598902286181,-0.7889710013397294,0.0
2019-08-16,-0.0,-0.4688201761962343,-0.38974779754707206,1.0,-1.6724391086543446,-0.7875712558300225,0.0
2019-08-19,-0.0,-0.4479941522982328,-0.39721374209915294,1.0,-1.6811282624586146,-0.7734445543277293,0.0
2019-08-20,-0.0,-0.4508383002444149,-0.4016551605848806,1.0,-1.6764289695982162,-0.7590583594185498,0.0
