Date,IWF,IWM,MDP,MTUM,SPY,VLUE,VXX
2018-11-09,-0.20143099684695612,-1.0761177136389362,1.0,-0.0,-0.8892392271000081,-0.8755760368663594,0.0
2018-11-12,-0.200402576489533,-1.0545088566827696,1.0,-0.0,-0.8985104669887278,-0.8723027375201289,0.0
2018-11-13,-0.16433105761169,-1.0524214476783647,1.0,-0.0,-0.9049786401565058,-0.8707629656246255,0.0
2018-11-14,-0.1650299401197605,-1.0517365269461079,1.0,-0.0,-0.9049500998003992,-0.8703393213572854,0.0
2018-11-15,-0.16711622851161478,-1.0696887958452432,1.0,-0.0,-0.9290229075244575,-0.8600990378034542,0.0
2018-11-16,-0.16173871123252448,-1.0572874819219027,1.0,-0.0,-0.9288526434195725,-0.8694359633617227,0.0
2018-11-19,-0.1778057495533539,-1.067078122462238,1.0,-0.0,-0.936129608575605,-0.8793649504628879,0.0
2018-11-20,-0.11800589827495657,-1.059144346139862,1.0,-0.0,-0.9478851048357775,-0.9148386054215651,0.0
2018-11-21,-0.11834627391339149,-1.050708396702153,1.0,-0.0,-0.9420075242135596,-0.8911790602737534,0.0
2018-11-23,-0.11907237105157938,-1.0454618152738904,1.0,-0.0,-0.9429028388644543,-0.8909636145541784,0.0
2018-11-26,-0.11798336798336799,-1.051695186310571,1.0,-0.0,-0.9402686710379018,-0.8880937150167919,0.0
2018-11-27,-0.10853576114181213,-1.052001749294319,1.0,-0.0,-0.9336858426430248,-0.8814853099033914,0.0
2018-11-28,-0.11022307049982108,-1.0474770368603126,1.0,-0.0,-0.9357429718875503,-0.8828184023221599,0.0
2018-11-29,-0.06792066740122776,-1.0346293089878797,1.0,-0.0,-0.9372737289469542,-0.8953250432866362,0.0
2018-11-30,-0.07272582125893107,-1.0552029697042271,1.0,-0.0,-0.9635572586117432,-0.9000518899932145,0.0
2018-12-03,-0.06672290511769904,-1.0676066522053507,1.0,-0.0,-0.9744516751024344,-0.908291154495059,0.0
2018-12-04,-0.05934646804420952,-1.0690773666506488,1.0,-0.0,-0.9704068556783597,-0.9056543328527952,0.0
2018-12-06,-0.04488176726820162,-0.9926104542626011,1.0,-0.0,-0.9774424393279402,-0.8742999377722463,0.0
2018-12-07,-0.05649849779546607,-0.9950836942526043,1.0,-0.0,-0.981505325997893,-0.8687424402044558,0.0
2018-12-10,-0.041501976284584984,-0.9941098969231961,1.0,-0.0,-0.9795783926218709,-0.8598775478570874,0.0
2018-12-11,-0.042352850001937455,-0.9937613825706204,1.0,-0.0,-0.9792691905297012,-0.8595342348975084,0.0
2018-12-12,-0.04570674737128002,-0.9944903581267216,1.0,-0.0,-0.9820742637644045,-0.8577969192565863,0.0
2018-12-13,-0.04535059498430172,-0.9892243885421915,1.0,-0.0,-0.986472343889298,-0.8551106632040002,0.0
2018-12-14,-0.041926191217689195,-1.0086032388663968,1.0,-0.0,-0.9829103083151666,-0.8594285269386484,0.0
2018-12-17,-0.023562238412649202,-1.0077507363199505,1.0,-0.0,-0.9699271430785925,-0.8741667958456053,0.0
2018-12-18,-0.010229195508383327,-0.9959237040455314,1.0,-0.0,-0.9650438394093217,-0.8744039378557146,0.0
2018-12-19,-0.0,-1.0021983107717227,1.0,-0.0,-0.9741602067183461,-0.8800185120907091,0.0
2018-12-20,-0.0,-0.9851599049006826,1.0,-0.0,-0.9774139121098243,-0.8720760794539458,0.0
2018-12-21,-0.0,-0.9831891129493385,1.0,-0.0,-0.9763656463233332,-0.8524377692219723,0.0
2018-12-24,-0.0,-0.9582025191965805,1.0,-0.0,-0.9624011801641639,-0.861973748912509,0.0
2018-12-26,-0.0,-0.9738184546136535,1.0,-0.0,-0.9323330832708177,-0.8447861965491373,0.0
2018-12-27,-0.0,-0.9208480310992729,1.0,-0.0,-0.8404362536894392,-0.8381685983730474,0.0
2018-12-28,-0.0,-0.9210924006908463,1.0,-0.0,-0.8397380541162924,-0.8373272884283247,0.0
2018-12-31,-0.0,-0.924816361803255,1.0,-0.0,-0.8392985741034135,-0.8366340198761342,0.0
2019-01-02,-0.0,-0.9239736624329866,1.0,-0.0,-0.8376569639837368,-0.8363976540855611,0.0
2019-01-03,-0.0,-0.9238602425245582,1.0,-0.0,-0.8512108236479435,-0.8232161491130223,0.0
2019-01-04,-0.0,-0.931816553206736,1.0,-0.0,-0.8209960587603009,-0.8301325689716947,0.0
2019-01-07,-0.0,-0.8994872515277096,1.0,-0.0,-0.8067710894149048,-0.805752616421999,0.0
2019-01-08,-0.0,-0.8840803167817219,1.0,-0.0,-0.8171146231208606,-0.803027648316221,0.0
2019-01-09,-0.0,-0.8727304530348085,1.0,-0.0,-0.8164072065768759,-0.809200629700892,0.0
2019-01-10,-0.0,-0.8770687237026646,1.0,-0.0,-0.8166549789621318,-0.8125876577840112,0.0
2019-01-11,-0.0,-0.8444444444444444,1.0,-0.0,-0.8180642907058001,-0.8315164220824598,0.0
2019-01-14,-0.0,-0.8443226639673286,1.0,-0.0,-0.8217738839051973,-0.8244266815595658,0.0
2019-01-15,-0.0,-0.83744100681699,1.0,-0.0,-0.8218143681174619,-0.8366719105051563,0.0
2019-01-16,-0.0,-0.838622576007294,1.0,-0.0,-0.8049935126415823,-0.8630641371813306,0.0
2019-01-17,-0.0,-0.7748144420681846,1.0,-0.0,-0.6565605736570638,-0.7136432255629639,0.0
2019-01-18,-0.0,-0.7531217563614632,1.0,-0.0,-0.6503632875161199,-0.7418614160349762,0.0
2019-01-22,-0.0,-0.7797024982518593,1.0,-0.0,-0.6356557116521517,-0.7630792702307545,0.0
2019-01-23,-0.0,-0.7611068556108771,1.0,-0.0,-0.640271926464956,-0.7902783097153071,0.0
2019-01-24,-0.0,-0.7560094617056642,1.0,-0.0,-0.6522823168392788,-0.7882304053190129,0.0
2019-01-25,-0.0,-0.7370572207084469,1.0,-0.0,-0.6714350590372389,-0.8353444920202414,0.0
2019-01-28,-0.0,-0.7186420798853196,1.0,-0.0,-0.7034925392584871,-0.8358311070567538,0.0
2019-01-29,-0.0,-0.7052958483164432,1.0,-0.0,-0.7025498528931022,-0.8611964694344557,0.0
2019-01-30,-0.0,-0.7037533512064342,1.0,-0.0,-0.7017916693912247,-0.8639246714182958,0.0
2019-01-31,-0.0,-0.7180444968708017,1.0,-0.0,-0.6517251548215865,-0.9068776827550051,0.0
2019-02-01,-0.0,-0.7164987364206242,1.0,-0.0,-0.6544356559125668,-0.9110571400439791,0.0
2019-02-04,-0.0,-0.7272876299137733,1.0,-0.0,-0.6585029999016425,-0.8927904003147438,0.0
2019-02-05,-0.0,-0.712813443612971,1.0,-0.0,-0.6507483261126428,-0.9185374819482736,0.0
2019-02-06,-0.0,-0.6949965504780051,1.0,-0.0,-0.665100693189658,-0.9251617990078519,0.0
2019-02-07,-0.0,-0.6959093149334648,1.0,-0.0,-0.6683752258912435,-0.9213734187612945,0.0
2019-02-08,-0.0,-0.6990456826156823,1.0,-0.0,-0.6700554225559965,-0.9103400780507003,0.0
2019-02-11,-0.0,-0.6937079020864136,1.0,-0.0,-0.6680137999014292,-0.923969114506325,0.0
2019-02-12,-0.0,-0.7060316413974951,1.0,-0.0,-0.6705339485827291,-0.919413315754779,0.0
2019-02-13,-0.0,-0.7189951869189688,1.0,-0.0,-0.6663809586602492,-0.9112546976989516,0.0
2019-02-14,-0.0,-0.6967818910946874,1.0,-0.0,-0.6848175521161304,-0.932621880489179,0.0
2019-02-15,-0.0,-0.7122555367400472,1.0,-0.0,-0.6798153866586978,-0.9283129129727397,0.0
2019-02-19,-0.0,-0.6993364299933643,1.0,-0.0,-0.6921035169210352,-0.9264100862641009,0.0
2019-02-20,-0.0,-0.6988887045944602,1.0,-0.0,-0.69324929507381,-0.925161718361254,0.0
2019-02-21,-0.0,-0.7252845717319882,1.0,-0.0,-0.6854943085653602,-0.9078419009059836,0.0
2019-02-22,-0.0,-0.7238553417385534,1.0,-0.0,-0.6886529528865295,-0.9053749170537492,0.0
2019-02-25,-0.0,-0.715230907337833,1.0,-0.0,-0.6993716128603252,-0.9101971606210727,0.0
2019-02-26,-0.0,-0.7140863323696541,1.0,-0.0,-0.7054132190210348,-0.9035323829462001,0.0
2019-02-27,-0.0,-0.7023289665211062,1.0,-0.0,-0.6923382294561334,-0.9135238851396057,0.0
2019-02-28,-0.0,-0.7092946387254578,1.0,-0.0,-0.6978581344615589,-0.8981952799629801,0.0
2019-03-01,-0.0,-0.7093841933031434,1.0,-0.0,-0.7071034277592304,-0.8889696889564671,0.0
2019-03-04,-0.0,-0.7194306521019531,1.0,-0.0,-0.7002979145978153,-0.8904336312479313,0.0
2019-03-05,-0.0,-0.7119864604765381,1.0,-0.0,-0.7140771221875623,-0.8924802548616182,0.0
2019-03-06,-0.0,-0.7124456395445341,1.0,-0.0,-0.7127776117916542,-0.8944660226405073,0.0
2019-03-07,-0.0,-0.6886473590032475,1.0,-0.0,-0.7386838093975744,-0.8863410431440122,0.0
2019-03-08,-0.0,-0.6796360108393831,1.0,-0.0,-0.7684921882840988,-0.8973938643738917,0.0
2019-03-11,-0.0,-0.6777758999492987,1.0,-0.0,-0.7614669596079094,-0.9408484029068784,0.0
2019-03-12,-0.0,-0.6332001502578288,1.0,-0.0,-0.7841409691629956,-0.9976095345422259,0.0
2019-03-13,-0.0,-0.6500925227880199,1.0,-0.0,-0.7902474127887054,-0.9864299910903981,0.0
2019-03-14,-0.0,-0.6554227594945379,1.0,-0.0,-0.7837402828670251,-0.9853772131091401,0.0
2019-03-15,-0.0,-0.6504230002063416,1.0,-0.0,-0.7854391636288603,-1.003129513721714,0.0
2019-03-18,-0.0,-0.664004167390172,1.0,-0.0,-0.7953464143080397,-1.0134745615558256,0.0
2019-03-19,-0.0,-0.6631347809417588,1.0,-0.0,-0.7981945557840437,-1.0241190617266738,0.0
2019-03-20,-0.0,-0.6679242646545099,1.0,-0.0,-0.7975267239572417,-1.0279116886746313,0.0
2019-03-21,-0.0,-0.6704942063381265,1.0,-0.0,-0.8178835683372888,-1.0017799804551166,0.0
2019-03-22,-0.0,-0.6635172631800779,1.0,-0.0,-0.855502089845808,-0.9932914193389765,0.0
2019-03-25,-0.0,-0.6003270589053965,1.0,-0.0,-0.8842072300894194,-0.9948505619150343,0.0
2019-03-26,-0.0,-0.611136371585464,1.0,-0.0,-0.8766395019411702,-1.0098282676366688,0.0
2019-03-27,-0.0,-0.5991680648769575,1.0,-0.0,-0.8842281879194631,-1.01209451901566,0.0
2019-03-28,-0.0,-0.587254048406756,1.0,-0.0,-0.8636601079575135,-1.0315862789482848,0.0
2019-03-29,-0.0,-0.5723794257039309,1.0,-0.0,-0.8687970448843044,-1.043664622247003,0.0
2019-04-01,-0.0,-0.5856305394654198,1.0,-0.0,-0.8707516225835719,-1.033044874031684,0.0
2019-04-02,-0.0,-0.6007578127715786,1.0,-0.0,-0.888552855702715,-0.9868599436854729,0.0
2019-04-03,-0.0,-0.6002363819654465,1.0,-0.0,-0.8936281155490667,-0.9823408766989955,0.0
2019-04-04,-0.0,-0.5965907114280745,1.0,-0.0,-0.8945207862236912,-0.9877891807270831,0.0
2019-04-05,-0.0,-0.5964216095795043,1.0,-0.0,-0.8950153160679477,-0.9894876079086606,0.0
2019-04-08,-0.0,-0.593118324461608,1.0,-0.0,-0.8953136415822983,-0.9906759906759907,0.0
2019-04-09,-0.0,-0.58251072587115,1.0,-0.0,-0.9248665806271582,-0.9807108723708536,0.0
2019-04-10,-0.0,-0.5777762301076018,1.0,-0.0,-0.9365880837134798,-0.9678935821986976,0.0
2019-04-11,-0.0,-0.5905195032359629,1.0,-0.0,-0.9473500087458457,-0.960468777330768,0.0
2019-04-12,-0.0,-0.5910744264129827,1.0,-0.0,-0.943865416899832,-0.9625419697817571,0.0
2019-04-15,-0.0,-0.5909154633394084,1.0,-0.0,-0.9483737557829804,-0.9655825038553204,0.0
2019-04-16,-0.0,-0.5948293981643663,1.0,-0.0,-0.9492398234428642,-0.959048553212359,0.0
2019-04-17,-0.0,-0.5703877543871939,1.0,-0.0,-0.974990367438439,-0.9573715366562752,0.0
2019-04-18,-0.0,-0.577130716450141,1.0,-0.0,-0.9774999129253598,-0.9283549858939083,0.0
2019-04-22,-0.0,-0.5799196787148595,1.0,-0.0,-0.9811070368430244,-0.9312030731622141,0.0
2019-04-23,-0.0,-0.5705213203991905,1.0,-0.0,-0.9717007467373857,-0.9472049689440994,0.0
2019-04-24,-0.0,-0.5625477530040982,1.0,-0.0,-0.9538098214905883,-0.9566229075501841,0.0
2019-04-25,-0.0,-0.5602684003754823,1.0,-0.0,-0.9633904669193061,-0.9530299342905816,0.0
2019-04-26,-0.0,-0.5520554143896411,1.0,-0.0,-0.9831529116920185,-0.945595043336002,0.0
2019-04-29,-0.0,-0.5465339081639636,1.0,-0.0,-0.9487784849106958,-0.9262985013344283,0.0
2019-04-30,-0.0,-0.547021997194759,1.0,-0.0,-0.9499846053846943,-0.9239848106462317,0.0
2019-05-01,-0.0,-0.5527242877176181,1.0,-0.0,-0.9473612203714471,-0.9202380545199575,0.0
2019-05-02,-0.0,-0.5560571858540256,1.0,-0.0,-0.935529105958,-0.9286202886654353,0.0
2019-05-03,-0.0,-0.5694743681816627,1.0,-0.0,-0.9257891316986423,-0.9245579836530897,0.0
2019-05-06,-0.0,-0.529216377440347,1.0,-0.0,-0.9075718546637743,-0.9525827006507592,0.0
2019-05-07,-0.0,-0.5318767544898029,1.0,-0.0,-0.8971488483782596,-0.9531234146176482,0.0
2019-05-08,-0.0,-0.5250478782380809,1.0,-0.0,-0.8817659510130027,-0.9530625272989954,0.0
2019-05-09,-0.0,-0.5254612546125462,1.0,-0.0,-0.8876216034887623,-0.9414961422341498,0.0
2019-05-10,-0.0,-0.5274658980460502,1.0,-0.0,-0.8851090927372054,-0.9389683949458726,0.0
2019-05-13,-0.0,-0.536068669527897,1.0,-0.0,-0.9132017167381974,-0.9841716738197425,0.0
2019-05-14,-0.0,-0.47759213257562866,1.0,-0.0,-0.9439888386021029,-0.9812842413312008,0.0
2019-05-15,-0.0,-0.4613438575187209,1.0,-0.0,-0.9447142953518181,-0.9671119206638333,0.0
2019-05-16,-0.0,-0.46060585478503024,1.0,-0.0,-0.9650886368267336,-0.9703525096787339,0.0
2019-05-17,-0.0,-0.4481938355931628,1.0,-0.0,-0.9617358208448025,-0.9883100553913073,0.0
2019-05-20,-0.0,-0.4437706354019271,1.0,-0.0,-0.9445118253486963,-0.9807627518361297,0.0
2019-05-21,-0.0,-0.45464924947110386,1.0,-0.0,-0.927062695187884,-0.9763255985761778,0.0
2019-05-22,-0.0,-0.4480225420146926,1.0,-0.0,-0.9336821978464325,-0.9727617322464863,0.0
2019-05-23,-0.0,-0.46497282518088756,1.0,-0.0,-0.932479743923177,-0.93691440765563,0.0
2019-05-24,-0.0,-0.4629462946294629,1.0,-0.0,-0.9341267460079341,-0.9365936593659365,0.0
2019-05-28,-0.0,-0.4453627486919719,1.0,-0.0,-0.9473456193554838,-0.9398473689472456,0.0
2019-05-29,-0.0,-0.4410730433035266,1.0,-0.0,-0.9534813624032954,-0.954519575337419,0.0
2019-05-30,-0.0,-0.4335774761456793,1.0,-0.0,-0.956255879586077,-0.9699301169197688,0.0
2019-05-31,-0.0,-0.43011728332829247,1.0,-0.0,-0.9612528144638237,-0.9692173270154921,0.0
2019-06-03,-0.0,-0.4275153866738025,1.0,-0.0,-0.9601284452769602,-0.9573187048434574,0.0
2019-06-04,-0.0,-0.4204062510457451,1.0,-0.0,-0.982230699728943,-0.9437472810628117,0.0
2019-06-05,-0.0,-0.41240392260800424,1.0,-0.0,-0.9948648290485025,-0.9057116353034721,0.0
2019-06-06,-0.0,-0.41746447146122495,1.0,-0.0,-0.9708815052837313,-0.9243051644747738,0.0
2019-06-07,-0.0,-0.4408470307529163,1.0,-0.0,-0.955958377518558,-0.9171195652173914,0.0
2019-06-10,-0.0,-0.44427531436135004,1.0,-0.0,-0.9418927862342819,-0.9228987425545995,0.0
2019-06-11,-0.0,-0.4463965459980073,1.0,-0.0,-0.9563600132846231,-0.9183992029226171,0.0
2019-06-12,-0.0,-0.44960956969596283,1.0,-0.0,-0.9587639142714738,-0.9144708423326134,0.0
2019-06-13,-0.0,-0.47440295773240515,1.0,-0.0,-0.9643939646271192,-0.89201612097392,0.0
2019-06-14,-0.0,-0.471414777078547,1.0,-0.0,-0.9704991176372657,-0.8877900975593513,0.0
2019-06-17,-0.0,-0.4754877521853291,1.0,-0.0,-0.9700535114833648,-0.8781865922159071,0.0
2019-06-18,-0.0,-0.4731578075840371,1.0,-0.0,-0.9670144063586688,-0.8716343765524093,0.0
2019-06-19,-0.0,-0.44691651010250827,1.0,-0.0,-0.9710603513629321,-0.8781106826197304,0.0
2019-06-20,-0.0,-0.4497871357380944,1.0,-0.0,-0.9720801293686676,-0.8783538497079304,0.0
2019-06-21,-0.0,-0.4535014190482476,1.0,-0.0,-0.9675268959144611,-0.879083888852221,0.0
2019-06-24,-0.0,-0.4421118751653001,1.0,-0.0,-0.9640637397513884,-0.8998280878074582,0.0
2019-06-25,-0.0,-0.43276130013556857,1.0,-0.0,-0.9716297986310882,-0.9021922428330523,0.0
2019-06-26,-0.0,-0.4302929978480384,1.0,-0.0,-0.9667273630193677,-0.9136897864591955,0.0
2019-06-27,-0.0,-0.43302594042327336,1.0,-0.0,-0.9844423804153121,-0.89972135606714,0.0
2019-06-28,-0.0,-0.43399794313771023,1.0,-0.0,-0.9835119264837608,-0.9000099525594666,0.0
2019-07-01,-0.0,-0.42830742830742824,1.0,-0.0,-0.9702999702999703,-0.9013959013959013,0.0
2019-07-02,-0.0,-0.44313005865583116,1.0,-0.0,-0.9445554936592719,-0.8891765245600812,0.0
2019-07-03,-0.0,-0.4374694595563084,1.0,-0.0,-0.9437404306609766,-0.876470013356354,0.0
2019-07-05,-0.0,-0.4488071247480986,1.0,-0.0,-0.9269323278944289,-0.8746018331924852,0.0
2019-07-08,-0.0,-0.45589624947049434,1.0,-0.0,-0.9245658053374173,-0.8780018899279873,0.0
2019-07-09,-0.0,-0.4531041442849236,1.0,-0.0,-0.9221603672233617,-0.8802617443109679,0.0
2019-07-10,-0.0,-0.43762821139005564,1.0,-0.0,-0.9350070007489174,-0.8835270749894176,0.0
2019-07-11,-0.0,-0.43829330208943573,1.0,-0.0,-0.9323374340949034,-0.883909392696739,0.0
2019-07-12,-0.0,-0.45874544508068704,1.0,-0.0,-0.9154737116085372,-0.8792621030713169,0.0
2019-07-15,-0.0,-0.4729822050164286,1.0,-0.0,-0.9177917303750934,-0.8624223299391652,0.0
2019-07-16,-0.0,-0.493225638353309,1.0,-0.0,-0.9288040646169881,-0.8348749348619073,0.0
2019-07-17,-0.0,-0.4859888950222424,1.0,-0.0,-0.9236613955904796,-0.837419229145696,0.0
2019-07-18,-0.0,-0.48825242718446604,1.0,-0.0,-0.9147249190938512,-0.8332362459546925,0.0
2019-07-19,-0.0,-0.49104768083036,1.0,-0.0,-0.9251702886798572,-0.8273759325332467,0.0
2019-07-22,-0.0,-0.5002588159171789,1.0,-0.0,-0.9133290197347137,-0.8215787770947914,0.0
2019-07-23,-0.0,-0.5044849583886533,1.0,-0.0,-0.9105922735662706,-0.8231598717658107,0.0
2019-07-24,-0.0,-0.502850479398808,1.0,-0.0,-0.9105662088623997,-0.8257644467478621,0.0
2019-07-25,-0.0,-0.5051676656406934,1.0,-0.0,-0.9060100437388628,-0.8287380528106271,0.0
2019-07-26,-0.0,-0.47847434480067635,1.0,-0.0,-0.9329518111465176,-0.8401508746829681,0.0
2019-07-29,-0.0,-0.48175228891149546,1.0,-0.0,-0.8746185147507629,-0.8226729399796542,0.0
2019-07-30,-0.0,-0.46952502390819256,1.0,-0.0,-0.8826904686005738,-0.8355435129104241,0.0
2019-07-31,-0.0,-0.4796862044773263,1.0,-0.0,-0.876937304675043,-0.8323553798073857,0.0
2019-08-01,-0.0,-0.4895444242250104,1.0,-0.0,-0.8720109823452414,-0.8309868148006258,0.0
2019-08-02,-0.0,-0.48311746173185244,1.0,-0.0,-0.8839703401966712,-0.8152945294847722,0.0
2019-08-05,-0.0,-0.4811965540261309,1.0,-0.0,-0.8748132371173347,-0.8229646819467844,0.0
2019-08-06,-0.0,-0.48360040060090126,1.0,-0.0,-0.8336254381572358,-0.8125,0.0
2019-08-07,-0.0,-0.4765205934941497,1.0,-0.0,-0.8471407509645849,-0.8131999121678849,0.0
2019-08-08,-0.0,-0.468347571082494,1.0,-0.0,-0.8728802754048195,-0.8463279357388755,0.0
2019-08-09,-0.0,-0.4262697362048368,1.0,-0.0,-0.8804365374059604,-0.9220884052823609,0.0
2019-08-12,-0.0,-0.4247830435203407,1.0,-0.0,-0.8761493047714294,-0.9252185695389875,0.0
2019-08-13,-0.0,-0.3902306213965407,1.0,-0.0,-0.867648942985266,-0.9451953875720693,0.0
2019-08-14,-0.0,-0.39839265212399544,1.0,-0.0,-0.8535208572522005,-0.9372687842837096,0.0
2019-08-15,-0.0,-0.4105741038494278,1.0,-0.0,-0.8426179892178189,-0.8994608909486427,0.0
2019-08-16,-0.0,-0.4067134804924898,1.0,-0.0,-0.833737443713197,-0.9084926158012406,0.0
2019-08-19,-0.0,-0.38778199617206865,1.0,-0.0,-0.8480122995826928,-0.901854350349848,0.0
2019-08-20,-0.0,-0.39514411027568924,1.0,-0.0,-0.8491541353383459,-0.8885338345864662,0.0
2019-08-21,-0.0,-0.4027934008248969,1.0,-0.0,-0.8527059117610298,-0.8690788651418573,0.0
2019-08-22,-0.0,-0.4040128808521179,1.0,-0.0,-0.8642246717859797,-0.8281211295516473,0.0
2019-08-23,-0.0,-0.3963194722727413,1.0,-0.0,-0.8543509756172746,-0.8318794118553683,0.0
2019-08-26,-0.0,-0.38484062833612936,1.0,-0.0,-0.8455391184993138,-0.8197956382491994,0.0
2019-08-27,-0.0,-0.3866050384156234,1.0,-0.0,-0.8604487434571001,-0.8139520646484435,0.0
2019-08-28,-0.0,-0.38946664234020556,1.0,-0.0,-0.8538283768168825,-0.7975126193516998,0.0
2019-08-29,-0.0,-0.38329634246450395,1.0,-0.0,-0.8716974248274605,-0.7853516159435712,0.0
2019-08-30,-0.0,-0.3828373828373828,1.0,-0.0,-0.8690812024145357,-0.7814177814177814,0.0
2019-09-03,-0.0,-0.3941543872415257,1.0,-0.0,-0.8664119822933721,-0.771390455399915,0.0
2019-09-04,-0.0,-0.39826419445877465,1.0,-0.0,-0.86744757685188,-0.768913300761691,0.0
2019-09-05,-0.0,-0.398034398034398,1.0,-0.0,-0.8675645342312008,-0.767737434404101,0.0
2019-09-06,-0.0,-0.3566187139836657,1.0,-0.25960781062145016,-1.5735251440653373,-0.956013432278927,0.0
2019-09-09,-0.0,-0.347477350178705,1.0,-0.259039148865431,-1.5797107472363061,-0.9697448258665115,0.0
2019-09-10,-0.0,-0.34679729337041804,1.0,-0.26821370750134915,-1.5734982772219686,-0.9627630868861305,0.0
2019-09-11,-0.0,-0.3466694334924258,1.0,-0.2738327453828595,-1.5716123677111435,-0.9580825897489106,0.0
2019-09-12,-0.0,-0.41607856474789556,1.0,-0.26328543491199724,-1.5988436357452598,-0.9731315364339767,0.0
2019-09-13,-0.0,-0.41459680163320856,1.0,-0.25548656005444026,-1.600161619598503,-0.9829023477373257,0.0
2019-09-16,-0.0,-0.4147524247064829,1.0,-0.2604645227156712,-1.5966904883443933,-0.9819635868640462,0.0
2019-09-17,-0.0,-0.42422310079496667,1.0,-0.2567274582323683,-1.5940143689155295,-0.9761510011478127,0.0
2019-09-18,-0.0,-0.43657653821588244,1.0,-0.24415584415584415,-1.5949329359165425,-0.9823717266340217,0.0
2019-09-19,-0.0,-0.42225058498191875,1.0,-0.24509678791746436,-1.6149329929802168,-0.9721761327377153,0.0
