Date,HIFS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.08567972176016937,-0.7026765461968849,-0.0,-0.6111598366853168,-0.6248601239981854,0.0
2018-11-06,1.0,-0.08737981496039185,-0.7034226280461995,-0.0,-0.6097538852270665,-0.6229666807764408,0.0
2018-11-07,1.0,-0.08667673716012084,-0.7035649546827795,-0.0,-0.6083685800604229,-0.6225377643504532,0.0
2018-11-08,1.0,-0.06538058920293106,-0.7018094810826978,-0.0,-0.5988036488709436,-0.6248841034843727,0.0
2018-11-09,1.0,-0.06510556851486334,-0.7016268915605001,-0.0,-0.5992583288474191,-0.6246186972905078,0.0
2018-11-12,1.0,-0.06511418269230769,-0.7105168269230769,-0.0,-0.6006610576923077,-0.628515625,0.0
2018-11-13,1.0,-0.033652841231449133,-0.7112484696467497,-0.0,-0.6102600854011765,-0.6308638657469617,0.0
2018-11-14,1.0,-0.034007105962439915,-0.7108649568566566,-0.0,-0.6101872032962111,-0.6306093810647001,0.0
2018-11-15,1.0,-0.03307387193939936,-0.7127136083027646,-0.0,-0.6144165100951359,-0.6221108824669709,0.0
2018-11-16,1.0,-0.03065350538145924,-0.7049116964975918,-0.0,-0.6124457394303384,-0.6251412261402153,0.0
2018-11-19,1.0,-0.023518796992481203,-0.7186165413533835,-0.0,-0.6288120300751879,-0.6365413533834586,0.0
2018-11-20,1.0,-0.0,-0.7057977958792525,-0.0,-0.6284439386679445,-0.6604575946334452,0.0
2018-11-21,1.0,-0.0,-0.699457440185004,-0.0,-0.6250704141836402,-0.6402798778499215,0.0
2018-11-23,1.0,-0.0,-0.6870649566067355,-0.0,-0.6322087615888154,-0.6427238529664405,0.0
2018-11-26,1.0,-0.0,-0.6971954295889597,-0.0,-0.6303012316367413,-0.6403027155364297,0.0
2018-11-27,1.0,-0.0,-0.6956406245388271,-0.0,-0.6222956819456332,-0.6335704377084501,0.0
2018-11-28,1.0,-0.0,-0.6942443919716648,-0.0,-0.6231995277449823,-0.6341499409681228,0.0
2018-11-29,1.0,-0.0,-0.6880709690685309,-0.0,-0.6178656405134683,-0.6315248362365243,0.0
2018-11-30,1.0,-0.0,-0.6881534124280513,-0.0,-0.6183777751673911,-0.6301538822976624,0.0
2018-12-03,1.0,-0.0,-0.6879218263982627,-0.0,-0.6173484359410764,-0.6291742473149832,0.0
2018-12-04,1.0,-0.0,-0.6994672239719778,-0.0,-0.6138404026727108,-0.630206340329085,0.0
2018-12-06,1.0,-0.0,-0.6566505146658256,-0.0,-0.6031768787453049,-0.6073630186082518,0.0
2018-12-07,1.0,-0.0,-0.6607707794075353,-0.0,-0.610181190681622,-0.605090595340811,0.0
2018-12-10,1.0,-0.0,-0.6585698845213038,-0.0,-0.6008305364355196,-0.584902440411855,0.0
2018-12-11,1.0,-0.0,-0.6584089422338519,-0.0,-0.6016667140703661,-0.5841463067777809,0.0
2018-12-12,1.0,-0.0,-0.6594999430459049,-0.0,-0.6014067661464858,-0.586798040779132,0.0
2018-12-13,1.0,-0.0,-0.655313700384123,-0.0,-0.6054061744202589,-0.5846350832266326,0.0
2018-12-14,1.0,-0.0,-0.6617651249608162,-0.0,-0.602690148471118,-0.5853067738166481,0.0
2018-12-17,1.0,-0.0,-0.6581114076429505,-0.0,-0.5829595139401511,-0.5980637101811368,0.0
2018-12-18,1.0,-0.0,-0.6445672710865458,-0.0,-0.575561884887623,-0.599870280025944,0.0
2018-12-19,1.0,-0.0,-0.6446863718411553,-0.0,-0.5757840703971119,-0.5998984657039711,0.0
2018-12-20,1.0,-0.0,-0.6316424443072779,-0.0,-0.5799057291958924,-0.5941305201728297,0.0
2018-12-21,1.0,-0.0,-0.631511397561452,-0.0,-0.580871069445607,-0.5776903546218018,0.0
2018-12-24,1.0,-0.0,-0.6168555829615054,-0.0,-0.5715988138458554,-0.5829615054180639,0.0
2018-12-26,1.0,-0.0,-0.6243927875511156,-0.0,-0.5495512802920108,-0.5704915333315036,0.0
2018-12-27,1.0,-0.0,-0.5875667389120897,-0.0,-0.4778241793096157,-0.5777343130517524,0.0
2018-12-28,1.0,-0.0,-0.5914916105165807,-0.0,-0.47604703395428716,-0.5747919143876338,0.0
2018-12-31,1.0,-0.0,-0.5898073008908039,-0.0,-0.47741270386719886,-0.5761412598133806,0.0
2019-01-02,1.0,-0.0,-0.588887715221295,-0.0,-0.4746751874933981,-0.5771891834794549,0.0
2019-01-03,1.0,-0.0,-0.5886266434341834,-0.0,-0.4761339035851946,-0.575267965573684,0.0
2019-01-04,1.0,-0.0,-0.5905299055613852,-0.0,-0.4558237145855194,-0.5769412381951732,0.0
2019-01-07,1.0,-0.0,-0.5760855493125502,-0.0,-0.4476580098909919,-0.565495455840087,0.0
2019-01-08,1.0,-0.0,-0.5598643506174117,-0.0,-0.4640037277692925,-0.5648605969608325,0.0
2019-01-09,1.0,-0.0,-0.558914106777775,-0.0,-0.46385963096193167,-0.5651510054087627,0.0
2019-01-10,1.0,-0.0,-0.5563631660631143,-0.0,-0.46634764614588725,-0.5639161924469737,0.0
2019-01-11,1.0,-0.0,-0.5582755408342821,-0.0,-0.4669547665873098,-0.5624935306904048,0.0
2019-01-14,1.0,-0.0,-0.556109341280444,-0.0,-0.47130305210153123,-0.5416966396053849,0.0
2019-01-15,1.0,-0.0,-0.5524153290837878,-0.0,-0.47123876814376775,-0.5362875355195454,0.0
2019-01-16,1.0,-0.0,-0.5296470529043295,-0.0,-0.4639128575381751,-0.5221252295539736,0.0
2019-01-17,1.0,-0.0,-0.5276527250320665,-0.0,-0.46515429692412164,-0.522220266089887,0.0
2019-01-18,1.0,-0.0,-0.5259015239149022,-0.0,-0.4674596388874918,-0.5213498968968465,0.0
2019-01-22,1.0,-0.0,-0.5427849380844074,-0.0,-0.4677028051554208,-0.516654030831438,0.0
2019-01-23,1.0,-0.0,-0.5450136169109066,-0.0,-0.48460640643236935,-0.5640513552068473,0.0
2019-01-24,1.0,-0.0,-0.5460906522922228,-0.0,-0.48099100733407624,-0.5644647160960946,0.0
2019-01-25,1.0,-0.0,-0.5143938191247288,-0.0,-0.5458538392337409,-0.585674974863735,0.0
2019-01-28,1.0,-0.0,-0.49529315053963036,-0.0,-0.5744477738590862,-0.5820052504574262,0.0
2019-01-29,1.0,-0.0,-0.4942296978218768,-0.0,-0.5699732045737935,-0.5888095932931844,0.0
2019-01-30,1.0,-0.0,-0.49416228838295395,-0.0,-0.5697871888765059,-0.5895558032160484,0.0
2019-01-31,1.0,-0.0,-0.5081152875547882,-0.0,-0.5484393677779253,-0.599840616283703,0.0
2019-02-01,1.0,-0.0,-0.5072606382978724,-0.0,-0.555,-0.5973404255319149,0.0
2019-02-04,1.0,-0.0,-0.5075386254661695,-0.0,-0.5517847629195525,-0.6045018646776771,0.0
2019-02-05,1.0,-0.0,-0.5055972971610107,-0.0,-0.4618022288336443,-0.5539307145378448,0.0
2019-02-06,1.0,-0.0,-0.5030365909205932,-0.0,-0.4556151627106635,-0.5718406801963662,0.0
2019-02-07,1.0,-0.0,-0.4862885750579093,-0.0,-0.45037236294801863,-0.5540611223193603,0.0
2019-02-08,1.0,-0.0,-0.4792600338611692,-0.0,-0.4596404740563689,-0.5508664475649836,0.0
2019-02-11,1.0,-0.0,-0.45977870813397126,-0.0,-0.45890649920255183,-0.5733652312599681,0.0
2019-02-12,1.0,-0.0,-0.4634650905060953,-0.0,-0.45661864302425803,-0.5426425317079178,0.0
2019-02-13,1.0,-0.0,-0.4286363201683083,-0.0,-0.4365496796404323,-0.5255809505594339,0.0
2019-02-14,1.0,-0.0,-0.41421480469031,-0.0,-0.4567537107642136,-0.5269165287868978,0.0
2019-02-15,1.0,-0.0,-0.42773165698929894,-0.0,-0.4502855223379241,-0.5213301981860934,0.0
2019-02-19,1.0,-0.0,-0.4307828925262805,-0.0,-0.44739115825853215,-0.5218643498295973,0.0
2019-02-20,1.0,-0.0,-0.43090952723782094,-0.0,-0.44806815454763615,-0.5208063354931605,0.0
2019-02-21,1.0,-0.0,-0.42873254307241926,-0.0,-0.448601046215866,-0.5222680808177761,0.0
2019-02-22,1.0,-0.0,-0.431726089145707,-0.0,-0.4447934399501283,-0.5211595175869758,0.0
2019-02-25,1.0,-0.0,-0.44105700884870175,-0.0,-0.4539674096997244,-0.5226294666602196,0.0
2019-02-26,1.0,-0.0,-0.4417660001450712,-0.0,-0.45047027249208155,-0.5256413356222346,0.0
2019-02-27,1.0,-0.0,-0.4197864244507181,-0.0,-0.49470970909537254,-0.5403952375107401,0.0
2019-02-28,1.0,-0.0,-0.4166461946641773,-0.0,-0.49186852061121217,-0.548125583452071,0.0
2019-03-01,1.0,-0.0,-0.4131466948756427,-0.0,-0.489556938670078,-0.5573814853993948,0.0
2019-03-04,1.0,-0.0,-0.4014848100029305,-0.0,-0.49711829637589133,-0.543518608967471,0.0
2019-03-05,1.0,-0.0,-0.40376298106291997,-0.0,-0.49505192425167993,-0.5446792913866829,0.0
2019-03-06,1.0,-0.0,-0.40739925126624094,-0.0,-0.4906897648584502,-0.5487288653992023,0.0
2019-03-07,1.0,-0.0,-0.41366001416811193,-0.0,-0.48562425189925984,-0.5434936609912793,0.0
2019-03-08,1.0,-0.0,-0.40340152822282477,-0.0,-0.513236381562731,-0.5482129652452551,0.0
2019-03-11,1.0,-0.0,-0.4051495831289848,-0.0,-0.5075282000980873,-0.5395046591466406,0.0
2019-03-12,1.0,-0.0,-0.38257603834655207,-0.0,-0.5218046598967213,-0.5663775850567044,0.0
2019-03-13,1.0,-0.0,-0.39658731935427705,-0.0,-0.5258811531477751,-0.5649080914359625,0.0
2019-03-14,1.0,-0.0,-0.40127610787099344,-0.0,-0.5263695728029509,-0.5647525048601765,0.0
2019-03-15,1.0,-0.0,-0.3933286657331466,-0.0,-0.5317313462692539,-0.5754400880176035,0.0
2019-03-18,1.0,-0.0,-0.407293297641295,-0.0,-0.5387898378705995,-0.5792969341885954,0.0
2019-03-19,1.0,-0.0,-0.4069084278768233,-0.0,-0.5404173419773096,-0.5850891410048622,0.0
2019-03-20,1.0,-0.0,-0.4122247532270311,-0.0,-0.5293849658314351,-0.5893950898506707,0.0
2019-03-21,1.0,-0.0,-0.41255832826131056,-0.0,-0.5674832623250152,-0.5559444106309596,0.0
2019-03-22,1.0,-0.0,-0.4064605374388401,-0.0,-0.6132131055152804,-0.5419986166969798,0.0
2019-03-25,1.0,-0.0,-0.397239263803681,-0.0,-0.6183282208588957,-0.5406697341513292,0.0
2019-03-26,1.0,-0.0,-0.38801627356061386,-0.0,-0.6218714594705943,-0.5650427438459161,0.0
2019-03-27,1.0,-0.0,-0.38240893187898745,-0.0,-0.627058036633052,-0.5630788228030459,0.0
2019-03-28,1.0,-0.0,-0.3779298633802454,-0.0,-0.6177991612421848,-0.5771734376206036,0.0
2019-03-29,1.0,-0.0,-0.3675929972492866,-0.0,-0.6154914008072186,-0.5876757757268825,0.0
2019-04-01,1.0,-0.0,-0.3615908443592864,-0.0,-0.6191709173765568,-0.6085031459568628,0.0
2019-04-02,1.0,-0.0,-0.37236515809051457,-0.0,-0.6336794792312461,-0.5771337053110147,0.0
2019-04-03,1.0,-0.0,-0.37136580953611575,-0.0,-0.6427186975061377,-0.5702287117198604,0.0
2019-04-04,1.0,-0.0,-0.3684401200703861,-0.0,-0.6470862229582859,-0.5722233723217058,0.0
2019-04-05,1.0,-0.0,-0.360124691518379,-0.0,-0.6644759059618133,-0.5731393687491881,0.0
2019-04-08,1.0,-0.0,-0.35583108528740404,-0.0,-0.6691741025108944,-0.5688939614027807,0.0
2019-04-09,1.0,-0.0,-0.3437711313394018,-0.0,-0.6971391417425228,-0.5598699609882964,0.0
2019-04-10,1.0,-0.0,-0.337739727809727,-0.0,-0.6890889692680007,-0.5753987873741185,0.0
2019-04-11,1.0,-0.0,-0.322684871540987,-0.0,-0.7104851737974882,-0.5724894470790557,0.0
2019-04-12,1.0,-0.0,-0.31902785391703864,-0.0,-0.7132899992168532,-0.5781710914454278,0.0
2019-04-15,1.0,-0.0,-0.31764213609498404,-0.0,-0.7201213452586432,-0.5774099063758564,0.0
2019-04-16,1.0,-0.0,-0.2931809523809524,-0.0,-0.681168253968254,-0.5653333333333334,0.0
2019-04-17,1.0,-0.0,-0.28423050291077884,-0.0,-0.676531685174262,-0.6038006821737235,0.0
2019-04-18,1.0,-0.0,-0.2706308807650779,-0.0,-0.6781325518021493,-0.6220628309938814,0.0
2019-04-22,1.0,-0.0,-0.24599947187747562,-0.0,-0.7318721943490891,-0.6627409559017692,0.0
2019-04-23,1.0,-0.0,-0.25750323928391994,-0.0,-0.7261020176111272,-0.6607081471295978,0.0
2019-04-24,1.0,-0.0,-0.25038867954359795,-0.0,-0.7154602229307755,-0.669266647342486,0.0
2019-04-25,1.0,-0.0,-0.24527507238747037,-0.0,-0.7237430902869176,-0.6632798104764411,0.0
2019-04-26,1.0,-0.0,-0.23955204216073783,-0.0,-0.7379183135704875,-0.6576021080368907,0.0
2019-04-29,1.0,-0.0,-0.2345734309954155,-0.0,-0.7371818517152342,-0.6630131211466511,0.0
2019-04-30,1.0,-0.0,-0.23455715566809093,-0.0,-0.7353220446273144,-0.667668934958063,0.0
2019-05-01,1.0,-0.0,-0.24654160553343113,-0.0,-0.7067438692098093,-0.6667103332634666,0.0
2019-05-02,1.0,-0.0,-0.23615068887087917,-0.0,-0.7074063423178478,-0.6707537057854697,0.0
2019-05-03,1.0,-0.0,-0.22859225702309355,-0.0,-0.7078809653987348,-0.6671092712645474,0.0
2019-05-06,1.0,-0.0,-0.20228164548738342,-0.0,-0.7133390504404772,-0.6830903562797225,0.0
2019-05-07,1.0,-0.0,-0.21659479942506207,-0.0,-0.7132627727688489,-0.6835228015157455,0.0
2019-05-08,1.0,-0.0,-0.21614394018070412,-0.0,-0.6970349984422058,-0.6831446671513138,0.0
2019-05-09,1.0,-0.0,-0.21246921581335063,-0.0,-0.697602073882048,-0.6822812702527543,0.0
2019-05-10,1.0,-0.0,-0.21269372311200957,-0.0,-0.6986990100036283,-0.680194889338102,0.0
2019-05-13,1.0,-0.0,-0.20915831924027578,-0.0,-0.7090152205021464,-0.6835956810199036,0.0
2019-05-14,1.0,-0.0,-0.19293380578236533,-0.0,-0.7075694551430185,-0.6671801982231809,0.0
2019-05-15,1.0,-0.0,-0.19515082878616288,-0.0,-0.7095130237825595,-0.6691804797693813,0.0
2019-05-16,1.0,-0.0,-0.197209206529015,-0.0,-0.7069924308737965,-0.6703310849080891,0.0
2019-05-17,1.0,-0.0,-0.19388175867223342,-0.0,-0.6981598886655327,-0.6851450956136281,0.0
2019-05-20,1.0,-0.0,-0.18506978420971315,-0.0,-0.7017304423958386,-0.6882886130710203,0.0
2019-05-21,1.0,-0.0,-0.18062160981002082,-0.0,-0.7028458315123781,-0.6872927324609887,0.0
2019-05-22,1.0,-0.0,-0.1732350220943377,-0.0,-0.7119771863117871,-0.6839225156715651,0.0
2019-05-23,1.0,-0.0,-0.1682951352187476,-0.0,-0.7026218773363583,-0.7071334656732579,0.0
2019-05-24,1.0,-0.0,-0.14931464654243032,-0.0,-0.7061707479850096,-0.711381487756045,0.0
2019-05-28,1.0,-0.0,-0.15679120201449198,-0.0,-0.7044555218664885,-0.708258389434195,0.0
2019-05-29,1.0,-0.0,-0.15671852899575672,-0.0,-0.7052590973383053,-0.7097081136685097,0.0
2019-05-30,1.0,-0.0,-0.15732680916816894,-0.0,-0.7081895441668814,-0.7098120010301313,0.0
2019-05-31,1.0,-0.0,-0.15983416593706545,-0.0,-0.7091723747231806,-0.7060565483854354,0.0
2019-06-03,1.0,-0.0,-0.16322133880482173,-0.0,-0.7112849448576558,-0.6902795588612464,0.0
2019-06-04,1.0,-0.0,-0.16170201838631812,-0.0,-0.7003749165425505,-0.7058702686045915,0.0
2019-06-05,1.0,-0.0,-0.14963503649635035,-0.0,-0.7190287915652879,-0.6658302919708029,0.0
2019-06-06,1.0,-0.0,-0.15081123761493592,-0.0,-0.7473319579226204,-0.6489136802424798,0.0
2019-06-07,1.0,-0.0,-0.17486171649970686,-0.0,-0.7319721648696185,-0.6421707323290256,0.0
2019-06-10,1.0,-0.0,-0.1836543335022808,-0.0,-0.7116320324379118,-0.6389254941713127,0.0
2019-06-11,1.0,-0.0,-0.1840518885921404,-0.0,-0.7167238967315274,-0.6427572173470685,0.0
2019-06-12,1.0,-0.0,-0.17900246461874636,-0.0,-0.7159844500343014,-0.6458571537464747,0.0
2019-06-13,1.0,-0.0,-0.18508336515209367,-0.0,-0.7145475372279497,-0.6458699249077257,0.0
2019-06-14,1.0,-0.0,-0.18011758417958312,-0.0,-0.725229696368125,-0.6397648316408338,0.0
2019-06-17,1.0,-0.0,-0.18038836433970426,-0.0,-0.7259817270251699,-0.6386124755045428,0.0
2019-06-18,1.0,-0.0,-0.19218722147240827,-0.0,-0.7226056176627875,-0.6317451424788001,0.0
2019-06-19,1.0,-0.0,-0.18735226088503673,-0.0,-0.7270924942175228,-0.6273034593193199,0.0
2019-06-20,1.0,-0.0,-0.1929766566648019,-0.0,-0.7220413975486955,-0.6278289172557596,0.0
2019-06-21,1.0,-0.0,-0.20094171544922373,-0.0,-0.7118096207686433,-0.6324255535759735,0.0
2019-06-24,1.0,-0.0,-0.18055839118007347,-0.0,-0.7119232339730501,-0.6596059616169866,0.0
2019-06-25,1.0,-0.0,-0.17955194937742397,-0.0,-0.7125944070218412,-0.6593692590324556,0.0
2019-06-26,1.0,-0.0,-0.17605995277692227,-0.0,-0.6795246894569347,-0.7109126373062314,0.0
2019-06-27,1.0,-0.0,-0.16157396663314508,-0.0,-0.6790696475078002,-0.7379386813130141,0.0
2019-06-28,1.0,-0.0,-0.16738485356728164,-0.0,-0.6748290543155722,-0.7380983098954974,0.0
2019-07-01,1.0,-0.0,-0.17077419685402467,-0.0,-0.6703899164830661,-0.7207306450786494,0.0
2019-07-02,1.0,-0.0,-0.17267863085942498,-0.0,-0.6671104170400143,-0.7203092598755791,0.0
2019-07-03,1.0,-0.0,-0.18951468251934608,-0.0,-0.6418541485163737,-0.7310254701993543,0.0
2019-07-05,1.0,-0.0,-0.16360816748513826,-0.0,-0.6804600672008271,-0.7405789609718273,0.0
2019-07-08,1.0,-0.0,-0.16911157024793388,-0.0,-0.6694731404958678,-0.744059917355372,0.0
2019-07-09,1.0,-0.0,-0.16618053225265225,-0.0,-0.6687230582586925,-0.7463668981182727,0.0
2019-07-10,1.0,-0.0,-0.15279750071002557,-0.0,-0.6789393509075419,-0.7501742790013167,0.0
2019-07-11,1.0,-0.0,-0.15725135247607158,-0.0,-0.6846389929255099,-0.7589991677070329,0.0
2019-07-12,1.0,-0.0,-0.15149859506712457,-0.0,-0.6913830783640337,-0.7588458736601104,0.0
2019-07-15,1.0,-0.0,-0.1815411859683846,-0.0,-0.6761894841011484,-0.7465038152035209,0.0
2019-07-16,1.0,-0.0,-0.19827380794789654,-0.0,-0.6880410897249213,-0.7612189245717614,0.0
2019-07-17,1.0,-0.0,-0.21253081020911188,-0.0,-0.6815615806631152,-0.7562746812965466,0.0
2019-07-18,1.0,-0.0,-0.20957415721382464,-0.0,-0.685970831230242,-0.7609914193874027,0.0
2019-07-19,1.0,-0.0,-0.20959838073932036,-0.0,-0.6865079365079365,-0.7671513795674869,0.0
2019-07-22,1.0,-0.0,-0.1934519838834485,-0.0,-0.6959201643674787,-0.778931077727673,0.0
2019-07-23,1.0,-0.0,-0.19584245076586432,-0.0,-0.6963227837967657,-0.7763516037786199,0.0
2019-07-24,1.0,-0.0,-0.19569388190151354,-0.0,-0.694974419100405,-0.774008740140695,0.0
2019-07-25,1.0,-0.0,-0.18514970059880242,-0.0,-0.7079973386560213,-0.7681969394544246,0.0
2019-07-26,1.0,-0.0,-0.1836299690930406,-0.0,-0.708542044122349,-0.7722476819780454,0.0
2019-07-29,1.0,-0.0,-0.17945775737844907,-0.0,-0.7140417356033516,-0.7750173453594492,0.0
2019-07-30,1.0,-0.0,-0.18095314249160405,-0.0,-0.712351404659097,-0.7720827336211951,0.0
2019-07-31,1.0,-0.0,-0.21385059313882654,-0.0,-0.700117559046703,-0.7578283637918136,0.0
2019-08-01,1.0,-0.0,-0.22341505100678308,-0.0,-0.6942530577364737,-0.7528440954975164,0.0
2019-08-02,1.0,-0.0,-0.223500147109958,-0.0,-0.6942787599967905,-0.7569476021076844,0.0
2019-08-05,1.0,-0.0,-0.21680470211060646,-0.0,-0.691717873363612,-0.7631311781993053,0.0
2019-08-06,1.0,-0.0,-0.22012611665790854,-0.0,-0.6525223331581713,-0.7547819232790332,0.0
2019-08-07,1.0,-0.0,-0.23092094882448852,-0.0,-0.647372850155157,-0.7514858254878242,0.0
2019-08-08,1.0,-0.0,-0.2265571526351814,-0.0,-0.6472384562733638,-0.7587532248723213,0.0
2019-08-09,1.0,-0.0,-0.22067229534847133,-0.0,-0.6370024647333368,-0.7643819812260737,0.0
2019-08-12,1.0,-0.0,-0.22125430955075404,-0.0,-0.6354185856778167,-0.7751401426428404,0.0
2019-08-13,1.0,-0.0,-0.20462965395832788,-0.0,-0.6363015318321553,-0.7865682230221499,0.0
2019-08-14,1.0,-0.0,-0.2043067226890756,-0.0,-0.6354779411764706,-0.7862394957983193,0.0
2019-08-15,1.0,-0.0,-0.22965183902401198,-0.0,-0.6244669027372122,-0.7305952596345214,0.0
2019-08-16,1.0,-0.0,-0.2238377357514294,-0.0,-0.6342845316016869,-0.7289990427651152,0.0
2019-08-19,1.0,-0.0,-0.21359073359073358,-0.0,-0.644144144144144,-0.7162934362934363,0.0
2019-08-20,1.0,-0.0,-0.2169355667454527,-0.0,-0.6407871750077073,-0.7114119823245298,0.0
2019-08-21,1.0,-0.0,-0.2139140737688028,-0.0,-0.6474603338141356,-0.7143519472491242,0.0
2019-08-22,1.0,-0.0,-0.2160207915187072,-0.0,-0.6438165817508105,-0.7133961196026967,0.0
2019-08-23,1.0,-0.0,-0.22316034082106898,-0.0,-0.6539375161373613,-0.704879938032533,0.0
2019-08-26,1.0,-0.0,-0.218525733032602,-0.0,-0.6464014763174082,-0.6981238466270249,0.0
2019-08-27,1.0,-0.0,-0.2163863933041542,-0.0,-0.6422227341370397,-0.700939363689882,0.0
2019-08-28,1.0,-0.0,-0.2159090909090909,-0.0,-0.6425829238329238,-0.7008855446355445,0.0
2019-08-29,1.0,-0.0,-0.21082285450866906,-0.0,-0.64494071247471,-0.7052526442492382,0.0
2019-08-30,1.0,-0.0,-0.19800686580929444,-0.0,-0.6660859763283291,-0.6977762975867192,0.0
2019-09-03,1.0,-0.0,-0.20376729882111738,-0.0,-0.6626345463864686,-0.6963864684777038,0.0
2019-09-04,1.0,-0.0,-0.19196577255143082,-0.0,-0.665180744498245,-0.7047882560909999,0.0
2019-09-05,1.0,-0.0,-0.19506835313657853,-0.0,-0.6645458029896513,-0.6956432860610706,0.0
2019-09-06,1.0,-0.0,-0.18811299550469962,-0.0,-0.6962096444626072,-0.6698508377605231,0.0
2019-09-09,1.0,-0.0,-0.1985386167956874,-0.0,-0.6965841445032064,-0.6597429805063745,0.0
2019-09-10,1.0,-0.0,-0.1972867325822028,-0.0,-0.7026136276538668,-0.6549909302266166,0.0
2019-09-11,1.0,-0.0,-0.1900212043021741,-0.0,-0.7149681935467389,-0.6497202564954142,0.0
2019-09-12,1.0,-0.0,-0.18204310674658844,-0.0,-0.7192960081622242,-0.6493304425455937,0.0
2019-09-13,1.0,-0.0,-0.18032532117695815,-0.0,-0.7770669291338583,-0.6327704102776627,0.0
2019-09-16,1.0,-0.0,-0.18495542928634728,-0.0,-0.7814992441224,-0.6400198092060678,0.0
2019-09-17,1.0,-0.0,-0.16036177742823438,-0.0,-0.799659195176301,-0.661554594311181,0.0
2019-09-18,1.0,-0.0,-0.1545178037652735,-0.0,-0.8039225968849966,-0.6636163406576118,0.0
2019-09-19,1.0,-0.0,-0.15364036928241712,-0.0,-0.8064676877885019,-0.6626363827108686,0.0
2019-09-20,1.0,-0.0,-0.16412073490813647,-0.0,-0.8046456692913386,-0.6559317585301837,0.0
2019-09-23,1.0,-0.0,-0.16788742747630675,-0.0,-0.7979575227744086,-0.659447113491376,0.0
