Date,HIBB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-17,1.0,-0.24860414497965366,-2.880760859278887,-0.0,-2.645216239235355,-2.688842623261096,0.0
2018-12-18,1.0,-0.200037530493526,-2.8469694126477765,-0.0,-2.6368924751360483,-2.6986301369863015,0.0
2018-12-19,1.0,-0.2178339146008106,-2.855311527947969,-0.0,-2.645018380620228,-2.707795268168536,0.0
2018-12-20,1.0,-0.2087696335078534,-2.8074981301421094,-0.0,-2.6486537023186236,-2.6844614809274496,0.0
2018-12-21,1.0,-0.18136668812655204,-2.778258070449738,-0.0,-2.6174009013151847,-2.6200680584935165,0.0
2018-12-24,1.0,-0.1176258343857117,-2.6979072704311746,-0.0,-2.573155331048169,-2.6317878405195745,0.0
2018-12-26,1.0,-0.1038543897216274,-2.7236795146324053,-0.0,-2.5057102069950035,-2.5889543183440398,0.0
2018-12-27,1.0,-0.0,-2.478384067357513,-0.0,-2.182318652849741,-2.435071243523316,0.0
2018-12-28,1.0,-0.0,-2.4835422563687826,-0.0,-2.176465830974525,-2.427416093813182,0.0
2018-12-31,1.0,-0.0,-2.4851573242740437,-0.0,-2.176413491870905,-2.4270808056297013,0.0
2019-01-02,1.0,-0.0,-2.482304460245637,-0.0,-2.169198448610213,-2.4286522301228186,0.0
2019-01-03,1.0,-0.0,-2.4857189092968683,-0.0,-2.169916659923942,-2.4356339509669067,0.0
2019-01-04,1.0,-0.0,-2.4963362589580482,-0.0,-2.114179885659071,-2.441581447781625,0.0
2019-01-07,1.0,-0.0,-2.354264220465188,-0.0,-2.0050664005526984,-2.3170338527673295,0.0
2019-01-08,1.0,-0.0,-2.3199877516650083,-0.0,-2.024113909515425,-2.3111077087958356,0.0
2019-01-09,1.0,-0.0,-2.2972599585539952,-0.0,-2.036764141530432,-2.3411620231790624,0.0
2019-01-10,1.0,-0.0,-2.2912643678160918,-0.0,-2.0350957854406126,-2.3364750957854405,0.0
2019-01-11,1.0,-0.0,-2.2809872734284613,-0.0,-2.059622059390667,-2.372464327034323,0.0
2019-01-14,1.0,-0.0,-2.282112567463377,-0.0,-2.0635312259059364,-2.364456437933693,0.0
2019-01-15,1.0,-0.0,-2.278632743020648,-0.0,-2.0694455185213827,-2.3851983605289613,0.0
2019-01-16,1.0,-0.0,-2.2717164697706744,-0.0,-2.050884101613775,-2.3987336885182615,0.0
2019-01-17,1.0,-0.0,-2.2634101097542123,-0.0,-2.0595146081310864,-2.4063224609676923,0.0
2019-01-18,1.0,-0.0,-2.2661656489744795,-0.0,-2.094332237357132,-2.4679035540942538,0.0
2019-01-22,1.0,-0.0,-2.3754226804123713,-0.0,-2.2352164948453606,-2.636701030927835,0.0
2019-01-23,1.0,-0.0,-2.3527594556232776,-0.0,-2.289721967103615,-2.706854805042999,0.0
2019-01-24,1.0,-0.0,-2.308067046486665,-0.0,-2.2826356205102796,-2.6662538188423746,0.0
2019-01-25,1.0,-0.0,-2.2067255149222365,-0.0,-2.4060529634300125,-2.7941151744430432,0.0
2019-01-28,1.0,-0.0,-2.175764192139738,-0.0,-2.4357574739670804,-2.786278132348001,0.0
2019-01-29,1.0,-0.0,-2.167527737782671,-0.0,-2.462776319132718,-2.8392479037858895,0.0
2019-01-30,1.0,-0.0,-2.168135593220339,-0.0,-2.4639830508474576,-2.8423728813559324,0.0
2019-01-31,1.0,-0.0,-2.219179258241758,-0.0,-2.441449175824176,-2.924536401098901,0.0
2019-02-01,1.0,-0.0,-2.2121965863281585,-0.0,-2.449523972896475,-2.9153443691568746,0.0
2019-02-04,1.0,-0.0,-2.2158828064764844,-0.0,-2.445558125588966,-2.905251434935321,0.0
2019-02-05,1.0,-0.0,-2.204901876767504,-0.0,-2.4430542462935985,-2.921672808295484,0.0
2019-02-06,1.0,-0.0,-2.1867397635771804,-0.0,-2.4499743018673974,-2.9293301353434984,0.0
2019-02-07,1.0,-0.0,-2.1890457851946943,-0.0,-2.4473256311510485,-2.921694480102696,0.0
2019-02-08,1.0,-0.0,-2.192958351223701,-0.0,-2.4753971661657364,-2.9190210390725633,0.0
2019-02-11,1.0,-0.0,-2.1549090284929626,-0.0,-2.4770854788877448,-2.9502231376587713,0.0
2019-02-12,1.0,-0.0,-2.1893802258425996,-0.0,-2.4890095681406774,-2.9415567623480734,0.0
2019-02-13,1.0,-0.0,-2.19341494301393,-0.0,-2.3995778809624313,-2.8493879273955254,0.0
2019-02-14,1.0,-0.0,-2.167020103486301,-0.0,-2.444736618882009,-2.8707269488506237,0.0
2019-02-15,1.0,-0.0,-2.2150828542441667,-0.0,-2.405647615826852,-2.833784240784579,0.0
2019-02-19,1.0,-0.0,-2.182648401826484,-0.0,-2.4360730593607305,-2.8372230678166748,0.0
2019-02-20,1.0,-0.0,-2.1894567608732443,-0.0,-2.4362836351328485,-2.8358436283635133,0.0
2019-02-21,1.0,-0.0,-2.196804463606391,-0.0,-2.4313128751373743,-2.8257671823484656,0.0
2019-02-22,1.0,-0.0,-2.1252896391923204,-0.0,-2.392088712346905,-2.758027143330023,0.0
2019-02-25,1.0,-0.0,-2.115999668572375,-0.0,-2.406578838346176,-2.7631121053939847,0.0
2019-02-26,1.0,-0.0,-2.116868068200629,-0.0,-2.4005131600728356,-2.7593941400430393,0.0
2019-02-27,1.0,-0.0,-2.10907729428405,-0.0,-2.438805225060321,-2.772277227722772,0.0
2019-02-28,1.0,-0.0,-2.1103712335608455,-0.0,-2.439487264857666,-2.7737639420675877,0.0
2019-03-01,1.0,-0.0,-2.112840143130565,-0.0,-2.4412915037030873,-2.7674128318215865,0.0
2019-03-04,1.0,-0.0,-2.1020222111718883,-0.0,-2.4127299850820485,-2.7729156306978284,0.0
2019-03-05,1.0,-0.0,-2.0272838002436053,-0.0,-2.3795371498172964,-2.7134388956557047,0.0
2019-03-06,1.0,-0.0,-1.9982312268853513,-0.0,-2.3580961569384145,-2.6835504100337677,0.0
2019-03-07,1.0,-0.0,-1.9225723884178532,-0.0,-2.401455767077268,-2.674692049272117,0.0
2019-03-08,1.0,-0.0,-1.925748987854251,-0.0,-2.468421052631579,-2.702914979757085,0.0
2019-03-11,1.0,-0.0,-1.9460082304526751,-0.0,-2.506666666666667,-2.777777777777778,0.0
2019-03-12,1.0,-0.0,-1.9289263157894738,-0.0,-2.5968842105263157,-2.8952421052631583,0.0
2019-03-13,1.0,-0.0,-2.0032792544011047,-0.0,-2.6706938211943387,-2.955643769416638,0.0
2019-03-14,1.0,-0.0,-1.9876585533081932,-0.0,-2.6522111758656153,-2.930579362358588,0.0
2019-03-15,1.0,-0.0,-1.9926502377864244,-0.0,-2.6812797233030694,-2.972849113705145,0.0
2019-03-18,1.0,-0.0,-2.0284821118443905,-0.0,-2.6776658562000697,-2.9773358805140675,0.0
2019-03-19,1.0,-0.0,-2.045037166593791,-0.0,-2.6924355050284214,-3.0076956711849587,0.0
2019-03-20,1.0,-0.0,-2.0498379609354473,-0.0,-2.6968555662608393,-3.01217482701235,0.0
2019-03-21,1.0,-0.0,-2.0516592242360563,-0.0,-2.725593205498643,-2.9786358462481393,0.0
2019-03-22,1.0,-0.0,-2.0845057800878215,-0.0,-2.8518684469934583,-3.0250022403441172,0.0
2019-03-25,1.0,-0.0,-2.269820266843092,-0.0720035285036939,-3.854780019847833,-3.8299702282500823,0.0
2019-03-26,1.0,-0.0,-2.2903874064977114,-0.10974656693089205,-3.8695991961594287,-3.8947192140225524,0.0
2019-03-27,1.0,-0.0,-2.2361280318972203,-0.11872854136670728,-3.8510355521098685,-3.869531509580242,0.0
2019-03-28,1.0,-0.0,-2.2663129374576654,-0.15579137502822307,-3.9108150824113794,-3.9564235719123952,0.0
2019-03-29,1.0,-0.0,-2.246930269235102,-0.16131575982877097,-3.902444519544891,-3.9543764785400475,0.0
2019-04-01,1.0,-0.0,-2.263264616424468,-0.15658443167736846,-3.8973752393826744,-3.9478427396643005,0.0
2019-04-02,1.0,-0.0,-2.226926052835194,-0.260307284182602,-3.7868906819940316,-3.779153310489665,0.0
2019-04-03,1.0,-0.0,-2.2295607921230225,-0.2592100896116827,-3.7883615444186307,-3.7860382785706386,0.0
2019-04-04,1.0,-0.0,-2.2350916157690173,-0.25952248750694057,-3.807107162687396,-3.8031093836757353,0.0
2019-04-05,1.0,-0.0,-2.226265998887034,-0.2629938786867001,-3.8194769059543683,-3.8208124652198108,0.0
2019-04-08,1.0,-0.0,-2.2050483709551876,-0.27888357611475595,-3.823529411764706,-3.812409651951518,0.0
2019-04-09,1.0,-0.0,-2.174698795180723,-0.3232931726907631,-3.858879964301651,-3.7987505577867022,0.0
2019-04-10,1.0,-0.0,-2.1418400266992994,-0.35120703081544113,-3.8560462787851817,-3.7756146401156974,0.0
2019-04-11,1.0,-0.006143192226069474,-2.103093934993857,-0.3961800513794259,-3.8915447336088462,-3.772478498827209,0.0
2019-04-12,1.0,-0.005442630234366322,-2.0961901588359435,-0.39342441408419415,-3.8626013551038545,-3.7498611573919804,0.0
2019-04-15,1.0,-0.0,-2.112501396492012,-0.39995531225561387,-3.8805720031281417,-3.7789073846497594,0.0
2019-04-16,1.0,-0.0,-2.1138801966919982,-0.39886008046490834,-3.8819848010728655,-3.78095663835494,0.0
2019-04-17,1.0,-0.0,-2.071627803190896,-0.43110565658819594,-3.8879839339506863,-3.7663728662278255,0.0
2019-04-18,1.0,-0.011268548477072409,-2.072743501059913,-0.4369072855070847,-3.8755996876045966,-3.7603480977351333,0.0
2019-04-22,1.0,-0.04102795311091073,-2.0947926059513073,-0.4333859332732191,-3.908588818755636,-3.793620378719567,0.0
2019-04-23,1.0,-0.027988668555240796,-2.1222662889518418,-0.4430594900849859,-3.9275920679886687,-3.8104249291784704,0.0
2019-04-24,1.0,-0.012363718107227157,-2.091266719118804,-0.4527368775991908,-3.8915364729684163,-3.7917275486118918,0.0
2019-04-25,1.0,-0.0020355083116589397,-2.1014361641976707,-0.4855818161257492,-3.918353499943458,-3.8009725206377927,0.0
2019-04-26,1.0,-0.019748042219952334,-2.0749063670411987,-0.5118601747815231,-3.9452956531608216,-3.797752808988764,0.0
2019-04-29,1.0,-0.017024174327545116,-2.0615140165701966,-0.5016456701849961,-3.952672795369425,-3.816592895244581,0.0
2019-04-30,1.0,-0.014421985010220306,-2.066318419259596,-0.49886441062911646,-3.9571882807176926,-3.8191006132182603,0.0
2019-05-01,1.0,-0.05650102110279102,-2.0524166099387338,-0.4977308826866349,-3.9482641252552755,-3.7907873837077375,0.0
2019-05-02,1.0,-0.048246111930979683,-2.059030536950846,-0.4860937677375411,-3.9396072198887504,-3.8190487001929845,0.0
2019-05-03,1.0,-0.04708952683535686,-2.0636559627822537,-0.48439804833768296,-3.935322818563486,-3.8162941109724273,0.0
2019-05-06,1.0,-0.03452541610436347,-1.9991003148897886,-0.4956140350877193,-3.9139676113360324,-3.8028565002249213,0.0
2019-05-07,1.0,-0.025759801152412155,-2.0027115580160433,-0.5029940119760479,-3.9385380183030168,-3.828267992317252,0.0
2019-05-08,1.0,-0.0,-1.9467554076539102,-0.5072656683305602,-3.8642262895174713,-3.7743760399334447,0.0
2019-05-09,1.0,-0.0,-1.944228419064548,-0.5150538829018997,-3.876124875013887,-3.774469503388512,0.0
2019-05-10,1.0,-0.0,-1.9549065681996194,-0.5291484838312632,-3.9138413337809106,-3.791540785498489,0.0
2019-05-13,1.0,-0.0,-1.8567344345616266,-0.4564803049555274,-3.692926725963575,-3.582592121982211,0.0
2019-05-14,1.0,-0.0,-1.5848790322580646,-0.572983870967742,-3.5131048387096775,-3.4097782258064515,0.0
2019-05-15,1.0,-0.0,-1.593601295940063,-0.5941075225270832,-3.5348790118457023,-3.401943910094158,0.0
2019-05-16,1.0,-0.0,-1.6326741898747283,-0.6201470131483591,-3.6141422507505956,-3.48597163267419,0.0
2019-05-17,1.0,-0.0,-1.6126350789692434,-0.6429758935993349,-3.5979842061512883,-3.5369908561928507,0.0
2019-05-20,1.0,-0.0,-1.5861462000414164,-0.6562435286808864,-3.584282460136674,-3.527334851936218,0.0
2019-05-21,1.0,-0.0,-1.598684210526316,-0.6825396825396826,-3.6056808688387636,-3.5557644110275692,0.0
2019-05-22,1.0,-0.0,-1.556519942136805,-0.6999380037197768,-3.564682785699525,-3.5115726389749944,0.0
2019-05-23,1.0,-0.0,-1.549037768858701,-0.7302665431717608,-3.546567870741998,-3.4653699701553973,0.0
2019-05-24,1.0,-0.0,-1.4787680343804361,-0.7525836488284049,-3.5363757290494218,-3.464545175483475,0.0
2019-05-28,1.0,-0.0,-1.729760035882485,-0.9200493384166853,-3.827091276070868,-3.7364880017941244,0.0
2019-05-29,1.0,-0.0,-1.7376484956145222,-0.9145109359387144,-3.7855001665371377,-3.6648162540246476,0.0
2019-05-30,1.0,-0.0,-1.7305561710613782,-0.9068247285619322,-3.779304232218036,-3.662419676490139,0.0
2019-05-31,1.0,-0.0,-1.7364025931216351,-0.8989122074497308,-3.7365124711570155,-3.616086144379739,0.0
2019-06-03,1.0,-0.0,-1.7208270188352457,-0.9188135960164537,-3.677744100454644,-3.5074691491664858,0.0
2019-06-04,1.0,-0.0,-1.7153379549393415,-0.9324090121317158,-3.691182842287695,-3.4930675909878683,0.0
2019-06-05,1.0,-0.0,-1.6538585381560589,-0.9980680476548245,-3.709777825480305,-3.371471503702909,0.0
2019-06-06,1.0,-0.0,-1.6517444981213096,-0.9993558776167473,-3.712506709608159,-3.371658615136876,0.0
2019-06-07,1.0,-0.0,-1.7179403794037942,-1.010081300813008,-3.722926829268293,-3.389159891598916,0.0
2019-06-10,1.0,-0.0,-1.7201686121919586,-0.9829226113272804,-3.7103329009943793,-3.395157803718115,0.0
2019-06-11,1.0,-0.0,-1.7378407851690294,-1.091494002181025,-3.6954198473282442,-3.3802617230098146,0.0
2019-06-12,1.0,-0.0,-1.73914466506655,-1.0924067204887626,-3.6950687322714377,-3.3833733362426357,0.0
2019-06-13,1.0,-0.0,-1.7799189751450786,-1.127668893025293,-3.67951385087047,-3.362312493156685,0.0
2019-06-14,1.0,-0.0,-1.7647316059910354,-1.1446375860938014,-3.6804416748660764,-3.34262599759484,0.0
2019-06-17,1.0,-0.0,-1.7519973733172813,-1.1567254022107913,-3.6986976031520187,-3.337090948889132,0.0
2019-06-18,1.0,-0.0,-1.7560345795441787,-1.2033232289210734,-3.8175592230829687,-3.450095430560234,0.0
2019-06-19,1.0,-0.0,-1.7145415873726628,-1.2482928467480128,-3.8118213366170375,-3.4196798387999547,0.0
2019-06-20,1.0,-0.0,-1.728448756551801,-1.2239321958291514,-3.7911230065796806,-3.408386305341809,0.0
2019-06-21,1.0,-0.0,-1.7489114658925982,-1.2222842469576867,-3.7795020654236913,-3.4137546053366083,0.0
2019-06-24,1.0,-0.0,-1.7341118347181674,-1.2380417695935324,-3.79541881877386,-3.4608129350999324,0.0
2019-06-25,1.0,-0.0,-1.7029636281993712,-1.2495509654243377,-3.8077009429726085,-3.465536596317916,0.0
2019-06-26,1.0,-0.0,-1.7022446689113355,-1.220875420875421,-3.7845117845117846,-3.5156004489337827,0.0
2019-06-27,1.0,-0.0,-1.6827764072662035,-1.2567840322942365,-3.7773043283247367,-3.4965238842789863,0.0
2019-06-28,1.0,-0.0,-1.6209988649262201,-1.3088535754824064,-3.873893303064699,-3.5469920544835416,0.0
2019-07-01,1.0,-0.0,-1.6013345396969012,-1.3139561185252207,-3.875254467315087,-3.519113322777652,0.0
2019-07-02,1.0,-0.0,-1.6055956678700363,-1.2980595667870036,-3.862703068592058,-3.515342960288809,0.0
2019-07-03,1.0,-0.0,-1.600271155801604,-1.3058411478928933,-3.87187888374195,-3.5200542311603207,0.0
2019-07-05,1.0,-0.0,-1.595357877887034,-1.3206037045506518,-3.933912645780928,-3.5839240795792366,0.0
2019-07-08,1.0,-0.0,-1.6147031753336403,-1.317878508973769,-3.960423377818684,-3.611826967326277,0.0
2019-07-09,1.0,-0.0,-1.6034023839833353,-1.330054391852795,-3.992593449832195,-3.6466844115264436,0.0
2019-07-10,1.0,-0.0,-1.578619256522743,-1.3259062572154237,-3.9976910644193024,-3.6424613253290232,0.0
2019-07-11,1.0,-0.0,-1.5707508966793935,-1.3497628138377877,-4.0096031470554205,-3.6400555362721274,0.0
2019-07-12,1.0,-0.0,-1.5608655403841705,-1.3536218467947234,-4.0165470955797264,-3.6403610275399214,0.0
2019-07-15,1.0,-0.0,-1.6013450834879406,-1.390422077922078,-4.00417439703154,-3.5996057513914654,0.0
2019-07-16,1.0,-0.0,-1.6072752548656164,-1.4333873957367935,-3.990037071362373,-3.5541010194624656,0.0
2019-07-17,1.0,-0.0,-1.6337946943483275,-1.4115340253748558,-3.962168396770473,-3.526528258362169,0.0
2019-07-18,1.0,-0.0,-1.630384703985257,-1.416493895415803,-3.9580741764570377,-3.513015434231744,0.0
2019-07-19,1.0,-0.0,-1.6387990762124711,-1.4260969976905313,-3.9665127020785222,-3.515935334872979,0.0
2019-07-22,1.0,-0.0,-1.6321679935387101,-1.4159455405561325,-3.961924541363794,-3.528095073266413,0.0
2019-07-23,1.0,-0.0,-1.672492668621701,-1.427565982404692,-4.03624633431085,-3.5939002932551314,0.0
2019-07-24,1.0,-0.0,-1.663082856141171,-1.43332943788711,-4.019165595418956,-3.5707607806474235,0.0
2019-07-25,1.0,-0.0,-1.621347922244209,-1.4490746129670586,-4.027121406122687,-3.5424281224537304,0.0
2019-07-26,1.0,-0.0,-1.5985613180183318,-1.4428588003248637,-4.024132730015083,-3.5367211973546815,0.0
2019-07-29,1.0,-0.0,-1.553654024051804,-1.4394079555966697,-4.0121415356151715,-3.5583950046253467,0.0
2019-07-30,1.0,-0.0,-1.5547984755745468,-1.4437001963275207,-3.996650883473842,-3.553528121030142,0.0
2019-07-31,1.0,-0.0,-1.5786243631310792,-1.4517137563686893,-3.994789254284391,-3.554191755442334,0.0
2019-08-01,1.0,-0.0,-1.6266558215198699,-1.4465489193585872,-4.000813386009761,-3.545782012549384,0.0
2019-08-02,1.0,-0.0,-1.6020420002320455,-1.455737324515605,-3.996867386007658,-3.5476273349576513,0.0
2019-08-05,1.0,-0.0,-1.592639740770744,-1.4404582802916328,-3.9978011804189326,-3.541835435713459,0.0
2019-08-06,1.0,-0.0,-1.5420867792001811,-1.363656961595106,-3.90936898153393,-3.513877874702617,0.0
2019-08-07,1.0,-0.0,-1.5673044265821352,-1.3152949167893129,-3.899807539907166,-3.5386618362957094,0.0
2019-08-08,1.0,-0.0,-1.5662500000000001,-1.3062500000000001,-3.923636363636364,-3.5675000000000003,0.0
2019-08-09,1.0,-0.0,-1.4992222222222222,-1.2405555555555556,-3.830222222222223,-3.5412222222222223,0.0
2019-08-12,1.0,-0.0,-0.8190885640584694,-0.5456577815993121,-3.3404127257093723,-2.893207222699914,0.0
2019-08-13,1.0,-0.0,-0.7549646296769795,-0.5295320889798005,-3.3339299411915113,-2.9045427426915533,0.0
2019-08-14,1.0,-0.0,-0.7697579962768658,-0.5118463360974784,-3.2937045185310545,-2.886359790150618,0.0
2019-08-15,1.0,-0.0,-0.7980461374271407,-0.5063623676217059,-3.2012150069780807,-2.7038830966258924,0.0
2019-08-16,1.0,-0.0,-0.8280988974273306,-0.5120280654861343,-3.240644837955229,-2.7721349816237892,0.0
2019-08-19,1.0,-0.0,-0.7654137817342566,-0.5137652489284538,-3.228898780085724,-2.7345862182657434,0.0
2019-08-20,1.0,-0.0,-0.7660219636125225,-0.5103261760367153,-3.2145549909850843,-2.7043927225045072,0.0
2019-08-21,1.0,-0.0,-0.7722577471716675,-0.5429578619445811,-3.2062633218560417,-2.676668306279718,0.0
2019-08-22,1.0,-0.0,-0.7746547920581748,-0.5234904812484681,-3.19535909796552,-2.6770160960862817,0.0
2019-08-23,1.0,-0.0,-0.769287772745986,-0.525319061342116,-3.226430629888843,-2.7128036228900783,0.0
2019-08-26,1.0,-0.0,-0.7428662268500119,-0.512518877672681,-3.084651458548605,-2.6084571973611,0.0
2019-08-27,1.0,-0.0,-0.748898325454691,-0.5247175707074754,-3.1153753705632563,-2.62318724461181,0.0
2019-08-28,1.0,-0.0,-0.6978198140429624,-0.565565886502084,-3.140429624879769,-2.611574222507214,0.0
2019-08-29,1.0,-0.0,-0.6524409700063817,-0.583040842373963,-3.14278876834716,-2.598755583918315,0.0
2019-08-30,1.0,-0.0,-0.6170803266989137,-0.5928157957338831,-3.1484418364919518,-2.571247323764967,0.0
2019-09-03,1.0,-0.0,-0.6496275162466318,-0.631558091615153,-3.1256934537961643,-2.518307180218735,0.0
2019-09-04,1.0,-0.0,-0.6277320240734874,-0.6434114665821983,-3.1234558124802025,-2.5243110547988596,0.0
2019-09-05,1.0,-0.0,-0.6629821073558648,-0.6413518886679921,-3.160238568588469,-2.4877932405566603,0.0
