Date,FWRD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.21412593840968286,-0.847801440171595,-0.04256166692201624,-0.45074306725907776,-0.508993411981002,0.0
2018-10-17,1.0,-0.2046955468039988,-0.827082702211451,-0.03489851560133293,-0.44871251136019386,-0.5139957588609512,0.0
2018-10-18,1.0,-0.20546159907862035,-0.8288476692732011,-0.03400618294235316,-0.4481723949809056,-0.5143662484088016,0.0
2018-10-19,1.0,-0.19860616665661016,-0.8273999879321788,-0.027846497314909797,-0.4486212514330538,-0.5144512158329814,0.0
2018-10-22,1.0,-0.19989141254185142,-0.8239676650680181,-0.02521642083672669,-0.4509395831448134,-0.516303200313697,0.0
2018-10-23,1.0,-0.20475701160541587,-0.8251934235976789,-0.033486460348162474,-0.44511605415860733,-0.5136605415860734,0.0
2018-10-24,1.0,-0.20368465634075508,-0.8289569215876088,-0.03357938044530494,-0.445365440464666,-0.5135830106485963,0.0
2018-10-25,1.0,-0.17811937568229427,-0.7980408933998171,-0.028619478948455433,-0.45360398902428223,-0.49207801020859765,0.0
2018-10-26,1.0,-0.1579870729455217,-0.8384118190212372,-0.0,-0.5476762080640196,-0.5338257925515543,0.0
2018-10-29,1.0,-0.1279625234998613,-0.8627916294264493,-0.0,-0.5403581224766543,-0.5508367491601689,0.0
2018-10-30,1.0,-0.12815139000184922,-0.8627874006040807,-0.0,-0.5403747765518092,-0.5507304444307464,0.0
2018-10-31,1.0,-0.12977731427519784,-0.8525243850070549,-0.0,-0.5378811115882461,-0.5471750199374271,0.0
2018-11-01,1.0,-0.11360014709487619,-0.8654694778131895,-0.0,-0.5376011277273842,-0.5478058347634224,0.0
2018-11-02,1.0,-0.11897576588934614,-0.839811004420058,-0.0,-0.5458619112940101,-0.5436671239140375,0.0
2018-11-05,1.0,-0.11750007618002863,-0.843587165188774,-0.0,-0.5459365572721455,-0.54020781911814,0.0
2018-11-06,1.0,-0.11897145294458154,-0.8441336867440513,-0.0,-0.5448313682478749,-0.5387076135636596,0.0
2018-11-07,1.0,-0.12038650888297711,-0.8467113108889093,-0.0,-0.549215668287313,-0.5415405314497141,0.0
2018-11-08,1.0,-0.10043999393111819,-0.8475193445607646,-0.0,-0.5416477014110149,-0.5448338643604915,0.0
2018-11-09,1.0,-0.1011747563974137,-0.8476459338858027,-0.0,-0.5415414503839966,-0.5451841058798531,0.0
2018-11-12,1.0,-0.1002541142303969,-0.838153436592449,-0.0,-0.5440162149080348,-0.5427456437560503,0.0
2018-11-13,1.0,-0.07993636309059254,-0.8374257069100078,-0.0,-0.5447559584559044,-0.539622981329171,0.0
2018-11-14,1.0,-0.08080444244334384,-0.8367702236229927,-0.0,-0.544859672820051,-0.5392165691130122,0.0
2018-11-15,1.0,-0.07999280424549515,-0.8384852936767309,-0.0,-0.5481965640272239,-0.5315563817347765,0.0
2018-11-16,1.0,-0.08078445483987046,-0.838221182679621,-0.0,-0.5481588101235456,-0.5315161329015233,0.0
2018-11-19,1.0,-0.08069691426515128,-0.8382763067142472,-0.0,-0.5482352235583411,-0.5315620595555822,0.0
2018-11-20,1.0,-0.03509662773679023,-0.8339556139669644,-0.0,-0.5579915768093432,-0.5599032229158578,0.0
2018-11-21,1.0,-0.03572276287680987,-0.8309696178495134,-0.0,-0.5552159981011155,-0.5451281746973653,0.0
2018-11-23,1.0,-0.035966526203335514,-0.8314143272597779,-0.0,-0.5550181019645083,-0.5451362098640868,0.0
2018-11-26,1.0,-0.03533181049571331,-0.8348808923432911,-0.0,-0.5531757097511051,-0.5432080453291406,0.0
2018-11-27,1.0,-0.03011852333520527,-0.8359294180238229,-0.0,-0.549788667868649,-0.5398279786007744,0.0
2018-11-28,1.0,-0.031243534036830126,-0.8328160562797434,-0.0,-0.5511217522390707,-0.5406875351009429,0.0
2018-11-29,1.0,-0.009517116167384109,-0.8236844417113238,-0.0,-0.5497086298281062,-0.5454332484113736,0.0
2018-11-30,1.0,-0.009664099335227107,-0.824464813892875,-0.0,-0.5512636542009547,-0.5431223826397634,0.0
2018-12-03,1.0,-0.009457164607366633,-0.8243836739474145,-0.0,-0.5511213913450841,-0.5429525092229314,0.0
2018-12-04,1.0,-0.0010519548828239144,-0.8299631815791011,-0.0,-0.5486529133306061,-0.5424288469405645,0.0
2018-12-06,1.0,-0.0,-0.8127254364449574,-0.0,-0.5426922522002596,-0.5301688068099841,0.0
2018-12-07,1.0,-0.0,-0.8132556193553971,-0.0,-0.5436708312894942,-0.5284935222321608,0.0
2018-12-10,1.0,-0.0,-0.8128339173895559,-0.0,-0.538633882920664,-0.5209398517837651,0.0
2018-12-11,1.0,-0.0,-0.8145655362844076,-0.0,-0.5340696637616131,-0.5276555354215204,0.0
2018-12-12,1.0,-0.0,-0.8145026750273254,-0.0,-0.534286371742507,-0.5275556578266122,0.0
2018-12-13,1.0,-0.0,-0.8110127600873664,-0.0,-0.5371019657431889,-0.5258075640878263,0.0
2018-12-14,1.0,-0.0,-0.8294676641344848,-0.0,-0.5305739291181653,-0.528378729672742,0.0
2018-12-17,1.0,-0.0,-0.8270432104096496,-0.0,-0.5179491608371477,-0.5337824222011112,0.0
2018-12-18,1.0,-0.0,-0.8173467635780919,-0.0,-0.5108166886052767,-0.5334229954787386,0.0
2018-12-19,1.0,-0.0,-0.8177966101694916,-0.0,-0.51156665139716,-0.5336692624828219,0.0
2018-12-20,1.0,-0.0,-0.8155531403729551,-0.0,-0.5117263470998741,-0.5327765701864775,0.0
2018-12-21,1.0,-0.0,-0.8184278754380466,-0.0,-0.5151428815635772,-0.5154847716459158,0.0
2018-12-24,1.0,-0.0,-0.8038132472094736,-0.0,-0.5060909966570344,-0.5231457872967307,0.0
2018-12-26,1.0,-0.0,-0.8076674078869592,-0.0,-0.49227348214034394,-0.5148197145832748,0.0
2018-12-27,1.0,-0.0,-0.7872957155477032,-0.0,-0.461351590106007,-0.5119810070671378,0.0
2018-12-28,1.0,-0.0,-0.7891469874199956,-0.0,-0.4598046788788347,-0.5098212315162215,0.0
2018-12-31,1.0,-0.0,-0.7889814610461267,-0.0,-0.45991502979474724,-0.509903994703156,0.0
2019-01-02,1.0,-0.0,-0.7882245927396014,-0.0,-0.4576201108079054,-0.510570853661898,0.0
2019-01-03,1.0,-0.0,-0.7877001074587388,-0.0,-0.46452483950073015,-0.5031548783511972,0.0
2019-01-04,1.0,-0.0,-0.7886024870295643,-0.0,-0.45375936753685253,-0.5026764391007165,0.0
2019-01-07,1.0,-0.0,-0.76658104637015,-0.0,-0.4492902528051913,-0.4879005002027849,0.0
2019-01-08,1.0,-0.0,-0.760232181425486,-0.0,-0.4530777537796976,-0.48647408207343407,0.0
2019-01-09,1.0,-0.0,-0.7628016321236523,-0.0,-0.45375199286621454,-0.4856378522982138,0.0
2019-01-10,1.0,-0.0,-0.7613710025929126,-0.0,-0.45467804667242867,-0.4848746758859119,0.0
2019-01-11,1.0,-0.0,-0.7498039003543319,-0.0,-0.4584403992318304,-0.49657839928592684,0.0
2019-01-14,1.0,-0.0,-0.7481333189048804,-0.0,-0.45844605562168594,-0.4987555459365869,0.0
2019-01-15,1.0,-0.0,-0.7468851570964248,-0.0,-0.4583423618634887,-0.5033315276273023,0.0
2019-01-16,1.0,-0.0,-0.7466478857978709,-0.0,-0.4456212584987946,-0.5165370967305035,0.0
2019-01-17,1.0,-0.0,-0.7409463961645765,-0.0,-0.44844118204718436,-0.5192448332836751,0.0
2019-01-18,1.0,-0.0,-0.7386711072286526,-0.0,-0.45563987770255515,-0.5355426949115527,0.0
2019-01-22,1.0,-0.0,-0.8107744292739211,-0.0,-0.4141369742589489,-0.5222658718167084,0.0
2019-01-23,1.0,-0.0,-0.781565552345577,-0.0,-0.41667354519191085,-0.5531710001375705,0.0
2019-01-24,1.0,-0.0,-0.7715093614451217,-0.0,-0.42854005380771976,-0.5452698621863504,0.0
2019-01-25,1.0,-0.0,-0.8175090494704383,-0.0,-0.3551950663627832,-0.5086204585065022,0.0
2019-01-28,1.0,-0.0,-0.80751677852349,-0.0,-0.3705234899328859,-0.5065503355704698,0.0
2019-01-29,1.0,-0.0,-0.8026899798251512,-0.0,-0.37503698722259576,-0.5122528581035641,0.0
2019-01-30,1.0,-0.0,-0.8031580643428756,-0.0,-0.37488586927332296,-0.507358075084591,0.0
2019-01-31,1.0,-0.0,-0.8254967328977197,-0.0,-0.3224163221762902,-0.5191092145619416,0.0
2019-02-01,1.0,-0.0,-0.824124492846466,-0.0,-0.3285821054879351,-0.5165225282938287,0.0
2019-02-04,1.0,-0.0,-0.8208748098529529,-0.0,-0.3279869765952336,-0.5198420111552934,0.0
2019-02-05,1.0,-0.0,-0.8089041460428975,-0.0,-0.3258555537814679,-0.526371813295013,0.0
2019-02-06,1.0,-0.0,-0.8020281600170344,-0.0,-0.3276995555082377,-0.5318996034175295,0.0
2019-02-07,1.0,-0.0,-0.8005056553559549,-0.0,-0.32833000665335993,-0.5324817032601464,0.0
2019-02-08,1.0,-0.0,-0.799978678606647,-0.0,-0.3354921244103302,-0.5296767143732843,0.0
2019-02-11,1.0,-0.0,-0.84509820739343,-0.0,-0.4922663464562426,-0.5216856791605912,0.0
2019-02-12,1.0,-0.0,-0.8459885386819486,-0.0,-0.4994269340974213,-0.5199140401146132,0.0
2019-02-13,1.0,-0.0,-0.8480505735289912,-0.0,-0.49818358648702765,-0.5142595612002632,0.0
2019-02-14,1.0,-0.0,-0.8384610977426378,-0.0,-0.5086513120201673,-0.5175604445972269,0.0
2019-02-15,1.0,-0.0,-0.8496932515337422,-0.0,-0.5038128547675018,-0.5133306576457771,0.0
2019-02-19,1.0,-0.0,-0.8262364605421514,-0.0,-0.5283110779987392,-0.5109461860278526,0.0
2019-02-20,1.0,-0.0,-0.830109190955206,-0.0,-0.5261513770670335,-0.5096437680910211,0.0
2019-02-21,1.0,-0.0,-0.8369180271227433,-0.0,-0.5281160922518787,-0.5142380006334398,0.0
2019-02-22,1.0,-0.0,-0.8424010143507579,-0.0,-0.5324188807561524,-0.5068583943288572,0.0
2019-02-25,1.0,-0.0,-0.8325123152709359,-0.0,-0.5427412344248044,-0.5224572587655751,0.0
2019-02-26,1.0,-0.0,-0.8377679660721548,-0.0,-0.5492650903386975,-0.5177482135595189,0.0
2019-02-27,1.0,-0.0,-0.8415024129309844,-0.0,-0.5518344089772661,-0.513808942380371,0.0
2019-02-28,1.0,-0.0,-0.8404874076659106,-0.0,-0.5515907636828942,-0.5160821264468097,0.0
2019-03-01,1.0,-0.0,-0.8407524787020614,-0.0,-0.5533974936760387,-0.5134184281685226,0.0
2019-03-04,1.0,-0.0,-0.8288183431780487,-0.0,-0.553496086361917,-0.527482759624058,0.0
2019-03-05,1.0,-0.0,-0.8259522347920139,-0.0,-0.560671168405975,-0.536583939898857,0.0
2019-03-06,1.0,-0.0,-0.8231256753993984,-0.0,-0.5595373696661701,-0.5379537953795379,0.0
2019-03-07,1.0,-0.0,-0.8009797917942436,-0.0,-0.5876417927856997,-0.5274254220978042,0.0
2019-03-08,1.0,-0.0,-0.8022830381969852,-0.0,-0.5982438167715498,-0.526445192448412,0.0
2019-03-11,1.0,-0.0,-0.8020280627284518,-0.0,-0.5989270133239005,-0.5468399952835751,0.0
2019-03-12,1.0,-0.0,-0.7776884840908415,-0.0,-0.6149358573682174,-0.5838318897520612,0.0
2019-03-13,1.0,-0.0,-0.7830239360114605,-0.0,-0.6157703097952605,-0.5857756819674088,0.0
2019-03-14,1.0,-0.0,-0.7783386600555572,-0.0,-0.6237641506616087,-0.5848442307117895,0.0
2019-03-15,1.0,-0.0,-0.7734346941218724,-0.0,-0.6293247934873699,-0.5901771818508321,0.0
2019-03-18,1.0,-0.0,-0.7903089293271266,-0.0,-0.6383834109183242,-0.5940692823892147,0.0
2019-03-19,1.0,-0.0,-0.7905350168044327,-0.0,-0.638840948315015,-0.5984194749750205,0.0
2019-03-20,1.0,-0.0,-0.8067687250814134,-0.0,-0.6380071217700948,-0.5987156465897678,0.0
2019-03-21,1.0,-0.0,-0.8087451661033465,-0.0,-0.6437684601565117,-0.5924606437075607,0.0
2019-03-22,1.0,-0.0,-0.8033928461868827,-0.0,-0.6690901282287257,-0.5951898889502424,0.0
2019-03-25,1.0,-0.0,-0.7555292259083728,-0.0,-0.6904848705796574,-0.5920221169036335,0.0
2019-03-26,1.0,-0.0,-0.7658619953001495,-0.0,-0.6826685384685811,-0.6033204138309884,0.0
2019-03-27,1.0,-0.0,-0.7575988769531249,-0.0,-0.6882934570312499,-0.6058349609375,0.0
2019-03-28,1.0,-0.0,-0.7598655051199755,-0.0,-0.6861684242702125,-0.6106678893473942,0.0
2019-03-29,1.0,-0.0,-0.7621988504341446,-0.0,-0.686254127430598,-0.6089030206677266,0.0
2019-04-01,1.0,-0.0,-0.7635442419802827,-0.0,-0.6855904526447517,-0.6030888502273907,0.0
2019-04-02,1.0,-0.0,-0.7770235304861343,-0.0,-0.7041490365590088,-0.5628747983318619,0.0
2019-04-03,1.0,-0.0,-0.7773410122802206,-0.0,-0.6998811591553158,-0.5699789743120943,0.0
2019-04-04,1.0,-0.0,-0.7761580921594341,-0.0,-0.6986978134244153,-0.5747613674483852,0.0
2019-04-05,1.0,-0.0,-0.7781870205771338,-0.0,-0.6970047485693412,-0.5687629368075003,0.0
2019-04-08,1.0,-0.0,-0.7714129177573507,-0.0,-0.7029585438607171,-0.5693979424118828,0.0
2019-04-09,1.0,-0.0,-0.7686260170033824,-0.0,-0.7060060334582685,-0.5725386232745223,0.0
2019-04-10,1.0,-0.0,-0.7639683505782106,-0.0,-0.7157029823493609,-0.563572732805843,0.0
2019-04-11,1.0,-0.0,-0.7679348968499445,-0.0,-0.6649950451938381,-0.5699528542686406,0.0
2019-04-12,1.0,-0.0,-0.7664983772087992,-0.0,-0.6651640822214209,-0.5735064310614256,0.0
2019-04-15,1.0,-0.0,-0.7655352794396175,-0.0,-0.669452544869675,-0.5713254967982443,0.0
2019-04-16,1.0,-0.0,-0.7656113766874116,-0.0,-0.6713568443522443,-0.569586001623523,0.0
2019-04-17,1.0,-0.0,-0.7670227170151949,-0.0,-0.6864450127877239,-0.5554084549420791,0.0
2019-04-18,1.0,-0.0,-0.7606392584120869,-0.0,-0.6793775958586649,-0.569704448323602,0.0
2019-04-22,1.0,-0.0,-0.7599686075643697,-0.0,-0.6840532464004346,-0.5744815720365842,0.0
2019-04-23,1.0,-0.0,-0.7636649151416319,-0.0,-0.6815244307543638,-0.5746814036359243,0.0
2019-04-24,1.0,-0.0,-0.7391356723385032,-0.0,-0.686914621291974,-0.5855443457310645,0.0
2019-04-25,1.0,-0.0,-0.7420094077915812,-0.0,-0.6956338198046074,-0.5776745869014595,0.0
2019-04-26,1.0,-0.0,-0.7396965751143142,-0.0,-0.6869454622535808,-0.6015504345456196,0.0
2019-04-29,1.0,-0.0,-0.7040750620918039,-0.0,-0.7039524116150002,-0.6582651090056113,0.0
2019-04-30,1.0,-0.0,-0.6983424055109635,-0.0,-0.7192237906325921,-0.6577175016145401,0.0
2019-05-01,1.0,-0.0,-0.6887739392819755,-0.0,-0.7291397253525463,-0.6610936634029189,0.0
2019-05-02,1.0,-0.0,-0.6920542038805051,-0.0,-0.7218047428395442,-0.6659377887280568,0.0
2019-05-03,1.0,-0.0,-0.6951073067093636,-0.0,-0.7205406903346984,-0.6634541367737168,0.0
2019-05-06,1.0,-0.0,-0.6692990812156224,-0.0,-0.7234121009126386,-0.6801155394401254,0.0
2019-05-07,1.0,-0.0,-0.672884579984046,-0.0,-0.7195189298643923,-0.6756458243848561,0.0
2019-05-08,1.0,-0.0,-0.6620384498016478,-0.0,-0.7085749160817821,-0.6809581934696368,0.0
2019-05-09,1.0,-0.0,-0.663998044368392,-0.0,-0.7085192201918964,-0.6831571227769969,0.0
2019-05-10,1.0,-0.0,-0.6616816725164046,-0.0,-0.7125591332214254,-0.6777964291164352,0.0
2019-05-13,1.0,-0.0,-0.661092972874012,-0.0,-0.7100051871967779,-0.6801940621853355,0.0
2019-05-14,1.0,-0.0,-0.6373978819969742,-0.0,-0.7139788199697428,-0.6743419062027232,0.0
2019-05-15,1.0,-0.0,-0.6346014273618,-0.0,-0.7249304463529697,-0.6645397363009556,0.0
2019-05-16,1.0,-0.0,-0.6334993209597104,-0.0,-0.7211407876867361,-0.6633469141391278,0.0
2019-05-17,1.0,-0.0,-0.6323556038384935,-0.0,-0.7098497193554227,-0.6754783028547288,0.0
2019-05-20,1.0,-0.0,-0.6271814811465773,-0.0,-0.7101003707387648,-0.6768544473581095,0.0
2019-05-21,1.0,-0.0,-0.6308308489173969,-0.0,-0.7041587617068691,-0.6764236456168881,0.0
2019-05-22,1.0,-0.0,-0.6229266383696078,-0.0,-0.7129955748216382,-0.6744032029862429,0.0
2019-05-23,1.0,-0.0,-0.6217493378280762,-0.0,-0.7138815314230678,-0.6742415121598844,0.0
2019-05-24,1.0,-0.0,-0.6161057692307692,-0.0,-0.7131610576923078,-0.6755408653846154,0.0
2019-05-28,1.0,-0.0,-0.6102265216607583,-0.0,-0.7170882653367783,-0.6769512708045424,0.0
2019-05-29,1.0,-0.0,-0.6083493628276028,-0.0,-0.717540274104352,-0.6796104832892521,0.0
2019-05-30,1.0,-0.0,-0.6073520136949274,-0.0,-0.7157401567708803,-0.6802114304592005,0.0
2019-05-31,1.0,-0.0,-0.6070270270270269,-0.0,-0.7139639639639639,-0.682042042042042,0.0
2019-06-03,1.0,-0.0,-0.6138223523087032,-0.0,-0.7244788244429843,-0.6483782330804612,0.0
2019-06-04,1.0,-0.0,-0.6139093027424269,-0.0,-0.7188265519507678,-0.6546573459998806,0.0
2019-06-05,1.0,-0.0,-0.6044652374748312,-0.0,-0.7275553713135141,-0.6290418097832523,0.0
2019-06-06,1.0,-0.0,-0.6067538771161358,-0.0,-0.7168817331597016,-0.636024624126909,0.0
2019-06-07,1.0,-0.0,-0.6301021163238124,-0.0,-0.7006955749593015,-0.6291253514873465,0.0
2019-06-10,1.0,-0.0,-0.6250701314041045,-0.0,-0.6977410305625277,-0.6300900634873763,0.0
2019-06-11,1.0,-0.0,-0.6244906395795193,-0.0,-0.6960077954290439,-0.6323155967637157,0.0
2019-06-12,1.0,-0.0,-0.6330937371118835,-0.0,-0.6870618040417134,-0.6257290991574854,0.0
2019-06-13,1.0,-0.0,-0.6430908930098175,-0.0,-0.6920899790677791,-0.6130487337480469,0.0
2019-06-14,1.0,-0.0,-0.6397171479080731,-0.0,-0.6962875662934591,-0.6103712433706542,0.0
2019-06-17,1.0,-0.0,-0.6375150961736723,-0.0,-0.6963680815340658,-0.6116822292261922,0.0
2019-06-18,1.0,-0.0,-0.6175566199515108,-0.0,-0.7093903376500502,-0.6297084737744663,0.0
2019-06-19,1.0,-0.0,-0.6183942639638842,-0.0,-0.7122539907350034,-0.6199876073293795,0.0
2019-06-20,1.0,-0.0,-0.6234237958834126,-0.0,-0.7083837817086496,-0.6212680506747779,0.0
2019-06-21,1.0,-0.0,-0.6265391088670387,-0.0,-0.7036348067440281,-0.6225824548970974,0.0
2019-06-24,1.0,-0.0,-0.6342120055619657,-0.0,-0.7029969527528772,-0.6212833939824266,0.0
2019-06-25,1.0,-0.0,-0.6143076559546313,-0.0,-0.7131379962192815,-0.6262405482041588,0.0
2019-06-26,1.0,-0.0,-0.6133435764094078,-0.0,-0.708751920576764,-0.6326675333884884,0.0
2019-06-27,1.0,-0.0,-0.6082672505621968,-0.0,-0.7108533554266778,-0.6398094449047225,0.0
2019-06-28,1.0,-0.0,-0.6108406361570919,-0.0,-0.7041397421144256,-0.6356554837567496,0.0
2019-07-01,1.0,-0.0,-0.6042829445978497,-0.0,-0.6996063686034898,-0.6336877974267082,0.0
2019-07-02,1.0,-0.0,-0.6108829568788501,-0.0,-0.6910237606336169,-0.6315048401290702,0.0
2019-07-03,1.0,-0.0,-0.6099982428395713,-0.0,-0.690681192526211,-0.6279212792127922,0.0
2019-07-05,1.0,-0.0,-0.6058077925119287,-0.0,-0.6912561107695909,-0.6302508708761453,0.0
2019-07-08,1.0,-0.0,-0.605736025753585,-0.0,-0.6884401521802751,-0.6323675738952297,0.0
2019-07-09,1.0,-0.0,-0.6040643274853801,-0.0,-0.6878654970760233,-0.632046783625731,0.0
2019-07-10,1.0,-0.0,-0.5427627766832773,-0.0,-0.7158998725228879,-0.6385444431567968,0.0
2019-07-11,1.0,-0.0,-0.5448433741922397,-0.0,-0.7135529861775188,-0.6393694398562694,0.0
2019-07-12,1.0,-0.0,-0.5073001870411211,-0.0,-0.7173724909969013,-0.5669858462912817,0.0
2019-07-15,1.0,-0.0,-0.5274946802553478,-0.0,-0.7061541046029791,-0.5661888229364991,0.0
2019-07-16,1.0,-0.0,-0.5232571172382874,-0.0,-0.7112194575207352,-0.5675857431069267,0.0
2019-07-17,1.0,-0.0,-0.5151811129095273,-0.0,-0.7046101467879667,-0.570854495730312,0.0
2019-07-18,1.0,-0.0,-0.5175714404963967,-0.0,-0.6976543587745904,-0.5672667575614235,0.0
2019-07-19,1.0,-0.0,-0.5185731378168564,-0.0,-0.6988786554995966,-0.5650407635159577,0.0
2019-07-22,1.0,-0.0,-0.5029491959267709,-0.0,-0.6955372544655277,-0.5837738578821434,0.0
2019-07-23,1.0,-0.0,-0.5041736227045075,-0.0,-0.6945464663327768,-0.5836950473010573,0.0
2019-07-24,1.0,-0.0,-0.5052271589834845,-0.0,-0.6952677528777179,-0.5799088027581605,0.0
2019-07-25,1.0,-0.0,-0.5048932384341638,-0.0,-0.6958129448398577,-0.5795707295373665,0.0
2019-07-26,1.0,-0.0,-0.4970537550725443,-0.0,-0.702206904219245,-0.5802434821279671,0.0
2019-07-29,1.0,-0.0,-0.5100770847932725,-0.0,-0.7208689558514366,-0.5721373510861948,0.0
2019-07-30,1.0,-0.0,-0.5207711792851112,-0.0,-0.7262032085561498,-0.5675485505206868,0.0
2019-07-31,1.0,-0.0,-0.5254146602461209,-0.0,-0.7236630903100447,-0.5669510855791163,0.0
2019-08-01,1.0,-0.0,-0.544193521102935,-0.0,-0.7213059291212045,-0.5538921311567848,0.0
2019-08-02,1.0,-0.0,-0.5418733092876465,-0.0,-0.7234839945897205,-0.5524966185752931,0.0
2019-08-05,1.0,-0.0,-0.5393647575603987,-0.0,-0.7227290645942446,-0.5537252914343639,0.0
2019-08-06,1.0,-0.0,-0.5398757625560601,-0.0,-0.6942533218195494,-0.5514638290760189,0.0
2019-08-07,1.0,-0.0,-0.5418811027345815,-0.0,-0.6880129078921746,-0.5520071215956825,0.0
2019-08-08,1.0,-0.0,-0.5433760743192502,-0.0,-0.6878424609907379,-0.550162712430117,0.0
2019-08-09,1.0,-0.0,-0.5385724185724186,-0.0,-0.6799999999999999,-0.5534026334026334,0.0
2019-08-12,1.0,-0.0,-0.5382014687543301,-0.0,-0.6823888042122765,-0.5506165996951642,0.0
2019-08-13,1.0,-0.0,-0.5310822031552725,-0.0,-0.6830334901743703,-0.5536396346526432,0.0
2019-08-14,1.0,-0.0,-0.5354452385551478,-0.0,-0.672121195397224,-0.5519192030685174,0.0
2019-08-15,1.0,-0.0,-0.5473126212531082,-0.0,-0.6595895838456703,-0.5255895291963821,0.0
2019-08-16,1.0,-0.0,-0.5459042829420286,-0.0,-0.6577472872878345,-0.5295870117801404,0.0
2019-08-19,1.0,-0.0,-0.5418893858405148,-0.0,-0.6598396421948293,-0.525444529289844,0.0
2019-08-20,1.0,-0.0,-0.5498655220190715,-0.0,-0.652883805591024,-0.5140047271047842,0.0
2019-08-21,1.0,-0.0,-0.5505270020645442,-0.0,-0.6557372595892643,-0.5102140606324025,0.0
2019-08-22,1.0,-0.0,-0.5508105755630508,-0.0,-0.6504732890871504,-0.5187411598302687,0.0
2019-08-23,1.0,-0.0,-0.5521510789409236,-0.0,-0.6525075512258838,-0.5165038504449101,0.0
2019-08-26,1.0,-0.0,-0.5501260948558723,-0.0,-0.6449548499064458,-0.5166363858231418,0.0
2019-08-27,1.0,-0.0,-0.5474824038982133,-0.0,-0.6413373037357878,-0.5182728749323227,0.0
2019-08-28,1.0,-0.0,-0.5409822757407657,-0.0,-0.6512515221214992,-0.5137599783520498,0.0
2019-08-29,1.0,-0.0,-0.5371086880056278,-0.0,-0.6546984496333775,-0.513893774182202,0.0
2019-08-30,1.0,-0.0,-0.5324619090146411,-0.0,-0.6576817948093421,-0.51614300018944,0.0
2019-09-03,1.0,-0.0,-0.528577625942194,-0.0,-0.6529201236375468,-0.5298519603058403,0.0
2019-09-04,1.0,-0.0,-0.5307235289330187,-0.0,-0.6536176446650932,-0.5285260844795312,0.0
2019-09-05,1.0,-0.0,-0.5446348793761676,-0.0,-0.6568380581052176,-0.5061056507730214,0.0
2019-09-06,1.0,-0.0,-0.5450533383873937,-0.0,-0.6586884713272323,-0.5037905452970163,0.0
2019-09-09,1.0,-0.0,-0.5529905277401895,-0.0,-0.6570771312584573,-0.496319350473613,0.0
2019-09-10,1.0,-0.0,-0.5550441327773866,-0.0,-0.6466941029945308,-0.5057670439161748,0.0
2019-09-11,1.0,-0.0,-0.554072349182281,-0.0,-0.646431279107549,-0.5071753492905882,0.0
2019-09-12,1.0,-0.0,-0.5468285297139458,-0.0,-0.6503812253285026,-0.5065159790190883,0.0
2019-09-13,1.0,-0.0,-0.5454373343430519,-0.0,-0.6458051603829718,-0.513360739979445,0.0
2019-09-16,1.0,-0.0,-0.5381332044777322,-0.0,-0.6378889157338058,-0.5084695712866768,0.0
2019-09-17,1.0,-0.0,-0.5425334872359274,-0.0,-0.6351434783775803,-0.5066706037097684,0.0
