Date,AMOT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.6286110222790747,-1.6696514230892228,-0.0,-1.0684895000532992,-0.9630103400490353,0.0
2018-10-16,1.0,-0.6285242232052444,-1.6696690294728989,-0.0,-1.0683259606672706,-0.962959015082876,0.0
2018-10-17,1.0,-0.6062983887842646,-1.623456790123457,-0.0,-1.0487026574597196,-0.9527620841180162,0.0
2018-10-18,1.0,-0.6096242653232578,-1.6324517212426533,-0.0,-1.049223341729639,-0.9563916876574307,0.0
2018-10-19,1.0,-0.5920333246550378,-1.6235355376204115,-0.0,-1.0437386097370476,-0.9476698776360323,0.0
2018-10-22,1.0,-0.5925675323999376,-1.6195804923749546,-0.0,-1.0442408785718005,-0.9484203403945245,0.0
2018-10-23,1.0,-0.5989377213080609,-1.6208602374505312,-0.0,-1.040616538221204,-0.9467819204332432,0.0
2018-10-24,1.0,-0.5981318165214216,-1.6291812346709804,-0.0,-1.0433126337212337,-0.9477639200542713,0.0
2018-10-25,1.0,-0.5479280452973894,-1.5532895725810492,-0.0,-1.0220474019141155,-0.8874580347747657,0.0
2018-10-26,1.0,-0.5178951537052622,-1.5305182911737043,-0.0,-1.0293549824266126,-0.87243205781892,0.0
2018-10-29,1.0,-0.4839854144081995,-1.5489307184389474,-0.0,-1.0142899379126835,-0.8804572780132058,0.0
2018-10-30,1.0,-0.4509200932493428,-1.5611824810277266,-0.0,-1.0271811914091562,-0.9207876593422945,0.0
2018-10-31,1.0,-0.4543220797090766,-1.5304437564499482,-0.0,-1.0197552705292643,-0.9097252936262225,0.0
2018-11-01,1.0,-0.4523751043866975,-1.5314142555386354,-0.0,-1.019256275482635,-0.909269538733605,0.0
2018-11-02,1.0,-0.45410580821650137,-1.510380538322505,-0.0,-1.0185628450002442,-0.9020077182355528,0.0
2018-11-05,1.0,-0.4468147568255211,-1.5365006360700655,-0.0,-1.0230453077600548,-0.8864859575300911,0.0
2018-11-06,1.0,-0.4388828256771505,-1.5430598273638256,-0.0,-1.0553130270860205,-0.9235539240003968,0.0
2018-11-07,1.0,-0.43752168525402724,-1.5431970260223047,-0.0,-1.053184634448575,-0.9227261462205699,0.0
2018-11-08,1.0,-0.38897087760724125,-1.5524399842581662,-0.0,-1.0413223140495869,-0.9365899252262889,0.0
2018-11-09,1.0,-0.38884517017509346,-1.5518394648829432,-0.0,-1.0414125516427308,-0.9362581152862482,0.0
2018-11-12,1.0,-0.38697186550338203,-1.5418096265072052,-0.0,-1.0408783452602686,-0.9318204097637486,0.0
2018-11-13,1.0,-0.3526816021724372,-1.5378236834448649,-0.0,-1.03772669964116,-0.9210066918824557,0.0
2018-11-14,1.0,-0.3528898370830101,-1.537480605120248,-0.0,-1.0376260667183863,-0.9207719162141195,0.0
2018-11-15,1.0,-0.35103859003534593,-1.537694281702416,-0.0,-1.0378153294920835,-0.9153149663487146,0.0
2018-11-16,1.0,-0.35037942868190824,-1.5322635216781866,-0.0,-1.0354294552660834,-0.9154139881096235,0.0
2018-11-19,1.0,-0.3559404024767802,-1.531782120743034,-0.0,-1.0340557275541797,-0.9156346749226006,0.0
2018-11-20,1.0,-0.3149606299212599,-1.5231899366237756,-0.0,-1.0336086038025736,-0.9294219320145958,0.0
2018-11-21,1.0,-0.3211959880211057,-1.5153776679184294,-0.0,-1.027855682844512,-0.8890526215715169,0.0
2018-11-23,1.0,-0.32139455134311296,-1.5233854067441417,-0.0,-1.0275290531529815,-0.8905029529434177,0.0
2018-11-26,1.0,-0.3201219512195122,-1.5317263719512195,-0.0,-1.0246284298780488,-0.8872427591463414,0.0
2018-11-27,1.0,-0.3045848940306292,-1.5392821582665592,-0.0,-1.0179223365416528,-0.8795694846142905,0.0
2018-11-28,1.0,-0.3064776176024279,-1.5337158573596357,-0.0,-1.020533004552352,-0.8813543247344461,0.0
2018-11-29,1.0,-0.26149882903981264,-1.515456674473068,-0.0,-1.0169555035128806,-0.8899297423887588,0.0
2018-11-30,1.0,-0.2607616281793058,-1.5160429059909128,-0.0,-1.017143660124596,-0.8901119490374256,0.0
2018-12-03,1.0,-0.25687385826034004,-1.518384936062579,-0.0,-1.018314675160429,-0.8905335144503256,0.0
2018-12-04,1.0,-0.24268349696119682,-1.528284244974287,-0.0,-1.0144927536231885,-0.8896213183730715,0.0
2018-12-06,1.0,-0.22713062389560965,-1.4567532055638621,-0.0,-1.0014498663404467,-0.8455439264192833,0.0
2018-12-07,1.0,-0.22951116748969327,-1.4568024283060752,-0.0,-1.0013138223168576,-0.8427943641553028,0.0
2018-12-10,1.0,-0.1586324272913851,-1.6567552685588425,-0.0,-1.2252089903388896,-0.9651599339240127,0.0
2018-12-11,1.0,-0.16514817781337604,-1.6542851421706046,-0.0,-1.2267220664797758,-0.9598518221866239,0.0
2018-12-12,1.0,-0.16216487599156543,-1.6594035545737522,-0.0,-1.2303444120895672,-0.9686715533688122,0.0
2018-12-13,1.0,-0.16142957534384098,-1.6522939463909245,-0.0,-1.239534183314928,-0.966268446943078,0.0
2018-12-14,1.0,-0.16501981240908864,-1.6433766364046747,-0.0,-1.2418117068766614,-0.9655414555850931,0.0
2018-12-17,1.0,-0.1475826972010178,-1.6411215885845432,-0.0,-1.2274609589382826,-0.9731078181908895,0.0
2018-12-18,1.0,-0.1297751420805535,-1.6253026933531012,-0.0,-1.217790956263899,-0.9690140845070423,0.0
2018-12-19,1.0,-0.13309939208224186,-1.6243760193742895,-0.0,-1.216428606731577,-0.9685167795186082,0.0
2018-12-20,1.0,-0.13088928150765605,-1.6021299568119358,-0.0,-1.2171181782489202,-0.9575971731448762,0.0
2018-12-21,1.0,-0.12183706303934475,-1.603724830578714,-0.0,-1.2191019452976453,-0.9307201014090001,0.0
2018-12-24,1.0,-0.0940625150973477,-1.5766945263056185,-0.0,-1.2107831296197884,-0.9496110923233007,0.0
2018-12-26,1.0,-0.09163879598662206,-1.5898232202580027,-0.0,-1.1724319159101766,-0.9239369326325847,0.0
2018-12-27,1.0,-0.0007365804253751957,-1.5486603443513487,-0.0,-1.0892643403001565,-0.9650124297946783,0.0
2018-12-28,1.0,-0.0,-1.5490268255648094,-0.0,-1.0878847835089496,-0.964109878985874,0.0
2018-12-31,1.0,-0.001840857839753325,-1.546596714068756,-0.0,-1.0889134336600854,-0.9647935938147176,0.0
2019-01-02,1.0,-0.0,-1.545220588235294,-0.0,-1.0854319852941177,-0.9649356617647059,0.0
2019-01-03,1.0,-0.009141859610437338,-1.5418044836457183,-0.0,-1.0943127526644616,-0.9486402058066886,0.0
2019-01-04,1.0,-0.0,-1.5436893203883497,-0.0,-1.0680979078353616,-0.9463056657094671,0.0
2019-01-07,1.0,-0.0,-1.4960513987418016,-0.0,-1.0538972917503235,-0.9117476464551822,0.0
2019-01-08,1.0,-0.0,-1.4738599928749554,-0.0,-1.07031528322052,-0.9089775561097256,0.0
2019-01-09,1.0,-0.0,-1.4624716704439407,-0.0,-1.0683020041772209,-0.9130782562325024,0.0
2019-01-10,1.0,-0.0,-1.4580668088130775,-0.0,-1.0726723525230988,-0.9113361762615495,0.0
2019-01-11,1.0,-0.0,-1.4370162796904191,-0.0,-1.080064051240993,-0.9309225157904102,0.0
2019-01-14,1.0,-0.0,-1.437730812013348,-0.0,-1.0870300333704115,-0.924582869855395,0.0
2019-01-15,1.0,-0.0,-1.4354205690839354,-0.0,-1.0867005619480867,-0.9377397199179377,0.0
2019-01-16,1.0,-0.0,-1.4357693851161546,-0.0,-1.0686226423507381,-0.9545191064342088,0.0
2019-01-17,1.0,-0.0,-1.4322203896046004,-0.0,-1.0701199126287166,-0.955333660232693,0.0
2019-01-18,1.0,-0.0,-1.419685393258427,-0.0,-1.0805393258426965,-0.9941123595505618,0.0
2019-01-22,1.0,-0.0,-1.5767288897123535,-0.0,-1.1425726064199362,-0.912687016536199,0.0
2019-01-23,1.0,-0.0,-1.5098274984969706,-0.0,-1.1422096841326366,-0.9726679924154835,0.0
2019-01-24,1.0,-0.0,-1.5130205928525255,-0.0,-1.130298273155416,-0.9739126419798689,0.0
2019-01-25,1.0,-0.0,-1.5215018036833112,-0.0,-1.2340991076514145,-0.9909341180937915,0.0
2019-01-28,1.0,-0.0,-1.514583034989737,-0.0,-1.2601556160198577,-0.9988066256145878,0.0
2019-01-29,1.0,-0.0,-1.4945065489612819,-0.0,-1.284316077340114,-1.0189032289017896,0.0
2019-01-30,1.0,-0.0,-1.4915519696250592,-0.0,-1.2685334598955862,-0.9859990507831039,0.0
2019-01-31,1.0,-0.0,-1.5203080246044045,-0.0,-1.1695074423627743,-1.005681551392215,0.0
2019-02-01,1.0,-0.0,-1.5193211733734486,-0.0,-1.1810361037984205,-1.0007051523128996,0.0
2019-02-04,1.0,-0.0,-1.5224013915659818,-0.0,-1.1835362700390202,-0.9952987635748202,0.0
2019-02-05,1.0,-0.0,-1.5104514068298183,-0.0,-1.170134811404951,-1.0166752783127437,0.0
2019-02-06,1.0,-0.0,-1.507424114274974,-0.0,-1.1714124612348462,-1.0199699276383798,0.0
2019-02-07,1.0,-0.0,-1.5124273119489777,-0.0,-1.167651472519227,-1.0095197899080848,0.0
2019-02-08,1.0,-0.0,-1.4989397295132179,-0.0,-1.1801988596201876,-1.0332218085858347,0.0
2019-02-11,1.0,-0.0,-1.4801399659542274,-0.0,-1.1851711745791562,-1.0632683941743901,0.0
2019-02-12,1.0,-0.0,-1.4976746393318148,-0.0,-1.1902524677296886,-1.0576594533029613,0.0
2019-02-13,1.0,-0.0,-1.5091021143453116,-0.0,-1.1845548497202998,-1.0470749976296578,0.0
2019-02-14,1.0,-0.0,-1.4792429502116127,-0.0,-1.2151790384706833,-1.0609634314518046,0.0
2019-02-15,1.0,-0.0,-1.5154252032133857,-0.0,-1.195037315206541,-1.04311451252555,0.0
2019-02-19,1.0,-0.0,-1.4914475242833451,-0.0,-1.2100923951670222,-1.0366263918502725,0.0
2019-02-20,1.0,-0.0,-1.5072842025340485,-0.0,-1.2099843401509038,-1.0280928201964599,0.0
2019-02-21,1.0,-0.0,-1.5106039758978982,-0.0,-1.2098970441713717,-1.0240546567348294,0.0
2019-02-22,1.0,-0.0,-1.5086321381142096,-0.0,-1.2145702902675013,-1.0197306014039083,0.0
2019-02-25,1.0,-0.0,-1.4993066513651794,-0.0,-1.2367905130779897,-1.0456175584564624,0.0
2019-02-26,1.0,-0.0,-1.50057394298833,-0.0,-1.2397646833747848,-1.0425674383011287,0.0
2019-02-27,1.0,-0.0,-1.4952385509881803,-0.0,-1.2508015504617889,-1.039335789826291,0.0
2019-02-28,1.0,-0.0,-1.5011487650775417,-0.0,-1.2555523645414512,-1.0298200268045186,0.0
2019-03-01,1.0,-0.0,-1.4772923431013931,-0.0,-0.890181250256874,-0.742468455879331,0.0
2019-03-04,1.0,-0.0,-1.4598432305987605,-0.0,-0.894283251939098,-0.7497845446710716,0.0
2019-03-05,1.0,-0.0,-1.4179068360556564,-0.0,-0.8916313772938093,-0.7235329703569268,0.0
2019-03-06,1.0,-0.0,-1.4147619623493368,-0.0,-0.8942637158866449,-0.7220945700810255,0.0
2019-03-07,1.0,-0.0,-1.3572351943120302,-0.0,-0.9667124505130484,-0.7158035065039993,0.0
2019-03-08,1.0,-0.0,-1.3595349785845399,-0.0,-0.9995920864776666,-0.7200081582704466,0.0
2019-03-11,1.0,-0.0,-1.3518862090290664,-0.0,-1.0034219748505464,-0.7675530818387962,0.0
2019-03-12,1.0,-0.0,-1.276502642007926,-0.0,-1.0123431307793922,-0.839332892998679,0.0
2019-03-13,1.0,-0.0,-1.2957711442786068,-0.0,-1.0163349917081261,-0.8337893864013267,0.0
2019-03-14,1.0,-0.0,-1.2966477437533668,-0.0,-1.0150002071851822,-0.8320556913769528,0.0
2019-03-15,1.0,-0.0,-1.3028113450438106,-0.0,-1.0122918483451684,-0.8375482745733152,0.0
2019-03-18,1.0,-0.0,-1.3128916367282146,-0.0,-1.0218898821956721,-0.8426351407803492,0.0
2019-03-19,1.0,-0.0,-1.3118315648198633,-0.0,-1.026506731535461,-0.8557647946986536,0.0
2019-03-20,1.0,-0.0,-1.3217767692049083,-0.0,-1.0270213481257353,-0.8535888384602454,0.0
2019-03-21,1.0,-0.0,-1.3250366645715483,-0.0,-1.0517075214749634,-0.8134925623297716,0.0
2019-03-22,1.0,-0.0,-1.3172760280334377,-0.0,-1.0921219285653974,-0.8125052773790425,0.0
2019-03-25,1.0,-0.0,-1.2789297658862877,-0.0,-1.0949414715719064,-0.8067725752508362,0.0
2019-03-26,1.0,-0.0,-1.2732450219372258,-0.0,-1.1020080998987514,-0.8434441444481944,0.0
2019-03-27,1.0,-0.0,-1.270288538718263,-0.0,-1.1161759114528325,-0.8381563938997084,0.0
2019-03-28,1.0,-0.0,-1.2724005243350671,-0.0,-1.1283775212482556,-0.8277305594316885,0.0
2019-03-29,1.0,-0.0,-1.2740218034310826,-0.0,-1.1243133609397447,-0.8270937209498859,0.0
2019-04-01,1.0,-0.0,-1.2864515037434965,-0.0,-1.1244448204390678,-0.8190854870775348,0.0
2019-04-02,1.0,-0.0,-1.2980671843349088,-0.0,-1.1382933828494262,-0.7837187711006076,0.0
2019-04-03,1.0,-0.0,-1.2991690919060273,-0.0,-1.1369100341642415,-0.7817284575477667,0.0
2019-04-04,1.0,-0.0,-1.2968670832629623,-0.0,-1.137856780949164,-0.7875358892079041,0.0
2019-04-05,1.0,-0.0,-1.2726126429051783,-0.0,-1.1357599193006054,-0.7946788836583726,0.0
2019-04-08,1.0,-0.0,-1.2639906240843832,-0.0,-1.1262400066970824,-0.7954459838432881,0.0
2019-04-09,1.0,-0.0,-1.2547666147565133,-0.0,-1.1505534744728314,-0.8036112631002988,0.0
2019-04-10,1.0,-0.0,-1.2425274309496783,-0.0,-1.1481481481481481,-0.8133013831084206,0.0
2019-04-11,1.0,-0.0,-1.2539166420336978,-0.0,-1.1635066086736203,-0.8054136227355264,0.0
2019-04-12,1.0,-0.0,-1.2524050632911392,-0.0,-1.1660337552742617,-0.8009704641350212,0.0
2019-04-15,1.0,-0.0,-1.2548994922153678,-0.0,-1.1439002895631374,-0.7978093919174115,0.0
2019-04-16,1.0,-0.0,-1.2586627417998317,-0.0,-1.1550883095037845,-0.7914634146341463,0.0
2019-04-17,1.0,-0.0,-1.2004167534903105,-0.0,-1.1722442175453218,-0.79483225672015,0.0
2019-04-18,1.0,-0.0,-1.197165589259075,-0.0,-1.1385711917785513,-0.8080971324382562,0.0
2019-04-22,1.0,-0.0,-1.1895029628733824,-0.0,-1.0793324464868785,-0.762284838956746,0.0
2019-04-23,1.0,-0.0,-1.2010720619055295,-0.0,-1.075286151862002,-0.7539497017572142,0.0
2019-04-24,1.0,-0.0,-1.1601338817646585,-0.0,-1.0906121461408178,-0.7818775707718364,0.0
2019-04-25,1.0,-0.0,-1.1493103170121803,-0.0,-1.1019198193111237,-0.7820440429136081,0.0
2019-04-26,1.0,-0.0,-1.1454847465867195,-0.0,-1.0971113721994894,-0.8087752704290403,0.0
2019-04-29,1.0,-0.0,-1.1356048942549224,-0.0,-1.096223968884207,-0.8197066688274856,0.0
2019-04-30,1.0,-0.0,-1.1366824798280826,-0.0,-1.0948384219275837,-0.8231358715484735,0.0
2019-05-01,1.0,-0.0,-1.1188995895810474,-0.0,-1.1116258279491245,-0.8330285667845096,0.0
2019-05-02,1.0,-0.0,-1.1144531726973015,-0.0,-1.1022426635190687,-0.8534331881639465,0.0
2019-05-03,1.0,-0.0,-1.1703218216956557,-0.0,-1.1430131921687254,-0.8879926056633896,0.0
2019-05-06,1.0,-0.0,-1.1415869820499915,-0.0,-1.1547139741654084,-0.8976681764804563,0.0
2019-05-07,1.0,-0.0,-1.1345297133731194,-0.0,-1.1613852231655037,-0.906825250063041,0.0
2019-05-08,1.0,-0.0,-1.1221029774084437,-0.0,-1.1426483484361298,-0.9111788533010399,0.0
2019-05-09,1.0,-0.0,-1.1246493321609514,-0.0,-1.1398065569652056,-0.9226646568689026,0.0
2019-05-10,1.0,-0.0,-1.12598853508515,-0.0,-1.1378718774844137,-0.9203732373739486,0.0
2019-05-13,1.0,-0.0,-1.123252805941503,-0.0,-1.1262569366211874,-0.9228939792214295,0.0
2019-05-14,1.0,-0.0,-1.0575086448213404,-0.0,-1.1355178659641034,-0.9235139140457764,0.0
2019-05-15,1.0,-0.0,-1.0643619432197453,-0.0,-1.154806543326878,-0.901273229222465,0.0
2019-05-16,1.0,-0.0,-1.067477328936521,-0.0,-1.1530502885408078,-0.9014839241549876,0.0
2019-05-17,1.0,-0.0,-1.0647808337800504,-0.0,-1.1413549956702815,-0.9174054678157602,0.0
2019-05-20,1.0,-0.0,-1.055633338823917,-0.0,-1.1430571569757866,-0.9192060616043486,0.0
2019-05-21,1.0,-0.0,-1.060391640612144,-0.0,-1.1353463880204049,-0.9181750863913115,0.0
2019-05-22,1.0,-0.0,-1.0643265170957863,-0.0,-1.1411540690454507,-0.9339349283881115,0.0
2019-05-23,1.0,-0.0,-1.0644734119594454,-0.0,-1.1423546451479414,-0.9313883716118353,0.0
2019-05-24,1.0,-0.0,-1.0241831959915524,-0.0,-1.163899126257816,-0.9528758954822146,0.0
2019-05-28,1.0,-0.0,-1.001413251309336,-0.0,-1.185842547177654,-0.9693656995593982,0.0
2019-05-29,1.0,-0.0,-1.014822789002981,-0.0,-1.17948824113945,-0.946132825438887,0.0
2019-05-30,1.0,-0.0,-1.0123594576719577,-0.0,-1.1746858465608465,-0.9465525793650794,0.0
2019-05-31,1.0,-0.0,-1.0215,-0.0,-1.166625,-0.9785416666666668,0.0
2019-06-03,1.0,-0.0,-1.03099490324452,-0.0,-1.1735797455765966,-0.9391289934943854,0.0
2019-06-04,1.0,-0.0,-1.0133155792276962,-0.0,-1.1470539280958723,-1.0007490013315579,0.0
2019-06-05,1.0,-0.0,-1.0061299214218127,-0.0,-1.178755091126013,-0.9291562101452256,0.0
2019-06-06,1.0,-0.0,-1.0215239268843705,-0.0,-1.1548983364140482,-0.931197371123434,0.0
2019-06-07,1.0,-0.0,-1.0359050201298168,-0.0,-1.1442362994002135,-0.9279845534467176,0.0
2019-06-10,1.0,-0.0,-1.0387409200968523,-0.0,-1.1289038453646325,-0.9362662617474453,0.0
2019-06-11,1.0,-0.0,-1.050164338537387,-0.0,-1.1233360723089565,-0.9349630238290879,0.0
2019-06-12,1.0,-0.0,-1.0516476292217931,-0.0,-1.122647711397814,-0.934505711233462,0.0
2019-06-13,1.0,-0.0,-1.070006581112208,-0.0,-1.1192003948667324,-0.9239881539980257,0.0
2019-06-14,1.0,-0.0,-1.0614460804474788,-0.0,-1.136135559759809,-0.9153162786871761,0.0
2019-06-17,1.0,-0.0,-1.0544931112482008,-0.0,-1.1427925149084928,-0.9154431420933581,0.0
2019-06-18,1.0,-0.0,-1.0526488976637052,-0.0,-1.143385982230997,-0.917160250082264,0.0
2019-06-19,1.0,-0.0,-1.0460458817252842,-0.0,-1.1537325070792466,-0.9041326384043994,0.0
2019-06-20,1.0,-0.0,-1.0461172025789496,-0.004147673606833395,-1.1530121966243687,-0.9033304587080613,0.0
2019-06-21,1.0,-0.0,-1.0554048499794493,-0.0016851623510069874,-1.1428277846280315,-0.9101931771475545,0.0
2019-06-24,1.0,-0.0,-1.035597904549767,-0.0,-1.1548075733201335,-0.9344965557068019,0.0
2019-06-25,1.0,-0.0,-0.9922496684350134,-0.010983090185676394,-1.1904011936339522,-0.9509698275862069,0.0
2019-06-26,1.0,-0.0,-0.9939841513504543,-0.001369124175413849,-1.1703107496992076,-0.9832386010040245,0.0
2019-06-27,1.0,-0.0,-0.9730515301249845,-0.015488103641572893,-1.162023003778599,-1.0017854918407176,0.0
2019-06-28,1.0,-0.0,-0.958212299775915,-0.020209145987218857,-1.1697236285168895,-1.001618391567765,0.0
2019-07-01,1.0,-0.0,-0.9445893899863337,-0.028285087174390194,-1.177951712428045,-0.9904750072472771,0.0
2019-07-02,1.0,-0.0,-0.9512275770852279,-0.026246176738034224,-1.1708274778870795,-0.9849549475076467,0.0
2019-07-03,1.0,-0.0,-0.9468221477897697,-0.03039325145763553,-1.173551668527478,-0.9843691849646447,0.0
2019-07-05,1.0,-0.0,-0.9360532407407408,-0.030712632275132275,-1.1747685185185186,-0.9920634920634921,0.0
2019-07-08,1.0,-0.0,-0.9295541190121,-0.035222940493949945,-1.1824548317586607,-0.9966434609646941,0.0
2019-07-09,1.0,-0.0,-0.9226308813783964,-0.03570245195493704,-1.1831096752816437,-1.0003727634194832,0.0
2019-07-10,1.0,-0.0,-0.9088271860754248,-0.030708661417322838,-1.1976792374637382,-1.0069622876087858,0.0
2019-07-11,1.0,-0.0,-0.8998426631334878,-0.04761510433918516,-1.1971265319642266,-0.9958181517058629,0.0
2019-07-12,1.0,-0.0,-0.9150012438842358,-0.04739198938552118,-1.1991458661580563,-0.9847416867070238,0.0
2019-07-15,1.0,-0.0,-0.9184021282786714,-0.049341148106580204,-1.1937481814025024,-0.9953028224633163,0.0
2019-07-16,1.0,-0.0,-0.9101848767488341,-0.06316622251832112,-1.1960776149233843,-0.9944620253164556,0.0
2019-07-17,1.0,-0.0,-0.9263320915826043,-0.05470679335314553,-1.2043447323259804,-1.00033485412917,0.0
2019-07-18,1.0,-0.0,-0.9284968466775259,-0.06348410809004719,-1.1941277200016707,-0.9904773837864929,0.0
2019-07-19,1.0,-0.0,-0.9247374079894136,-0.04788685799354892,-1.1859647671822016,-0.9767182201637582,0.0
2019-07-22,1.0,-0.0,-0.8892969136821258,-0.026737085327611817,-1.1866644660835122,-1.0233536887275128,0.0
2019-07-23,1.0,-0.0,-0.8940284909723373,-0.016564518800728838,-1.1935149908895148,-1.0370216995196289,0.0
2019-07-24,1.0,-0.0,-0.894449499545041,-0.03031681694102076,-1.186326412441062,-1.0248573082967989,0.0
2019-07-25,1.0,-0.0,-0.8968157016043652,-0.018568287319814317,-1.163775551755029,-0.992833292613405,0.0
2019-07-26,1.0,-0.0,-0.880214904961537,-0.02079856730025642,-1.1720460743212993,-0.997110179494485,0.0
2019-07-29,1.0,-0.0,-0.8534180721909883,-0.022814307830196365,-1.1741220565468915,-1.0235883647030064,0.0
2019-07-30,1.0,-0.0,-0.8541038389436791,-0.026774798272067815,-1.170144266036352,-1.024329611215258,0.0
2019-07-31,1.0,-0.0,-0.863504869005419,-0.0264026402640264,-1.1620013853237174,-1.0225726276331337,0.0
2019-08-01,1.0,-0.0,-0.8775303233134558,-0.003813232728895379,-1.167579408543264,-1.0076670317634173,0.0
2019-08-02,1.0,-0.0,-0.8576885565669701,-0.03356631989596879,-1.1648650845253576,-1.0076397919375815,0.0
2019-08-05,1.0,-0.0,-0.8503542633764964,-0.016573010831500937,-1.1882075087547845,-1.0168580503298315,0.0
2019-08-06,1.0,-0.0,-0.8516419470235942,-0.018328710961051486,-1.1502070018891435,-0.9992363037099561,0.0
2019-08-07,1.0,-0.0,-0.8759868820600024,-0.0,-1.1397222559617797,-1.0330377748086967,0.0
2019-08-08,1.0,-0.0,-0.873627041705508,-0.0,-1.1405585052486524,-1.0388278685202448,0.0
2019-08-09,1.0,-0.0,-0.8503609889888274,-0.0,-1.1163231557294397,-1.0667123784939296,0.0
2019-08-12,1.0,-0.0,-0.8506215692605746,-0.0,-1.119591540200194,-1.0659509202453987,0.0
2019-08-13,1.0,-0.0,-0.8405984112262592,-0.0,-1.1213355377232954,-1.070446388967297,0.0
2019-08-14,1.0,-0.0,-0.8531535869041887,-0.0,-1.1009468785106724,-1.0580966137056653,0.0
2019-08-15,1.0,-0.0,-0.8747288289354318,-0.0,-1.0737190864986395,-0.9958190352226562,0.0
2019-08-16,1.0,-0.0,-0.8730421746163255,-0.0,-1.0762614905116976,-0.9959758551307848,0.0
2019-08-19,1.0,-0.0,-0.8647312671635935,-0.0,-1.0774813652412711,-0.9808944684189876,0.0
2019-08-20,1.0,-0.0,-0.8689453125000001,-0.0,-1.0714453124999999,-0.9655078125,0.0
2019-08-21,1.0,-0.0,-0.8702829268292684,-0.012487804878048783,-1.0633756097560978,-0.9562926829268293,0.0
2019-08-22,1.0,-0.0,-0.8742349226151027,-0.0,-1.0529803906280457,-0.9712681766792717,0.0
2019-08-23,1.0,-0.0,-0.8720857699805068,-0.0,-1.053138401559454,-0.9734113060428851,0.0
2019-08-26,1.0,-0.0,-0.8739390620722024,-0.0037548402237258965,-1.0556576837329368,-0.9779794266046075,0.0
2019-08-27,1.0,-0.0,-0.872337931303974,-0.005197139619397444,-1.0534953694658278,-0.9765933335938415,0.0
2019-08-28,1.0,-0.0,-0.8512658227848101,-0.021956555711829973,-1.0640334427254257,-0.9696436943272385,0.0
2019-08-29,1.0,-0.0,-0.8490801371998753,-0.031649516682257565,-1.066066417212348,-0.9509666354848768,0.0
2019-08-30,1.0,-0.0,-0.832549644425446,-0.03773364939960362,-1.0766331170092878,-0.9391442894338009,0.0
2019-09-03,1.0,-0.0,-0.8399922269724058,-0.051068791294209104,-1.0637776914108046,-0.9317139525845317,0.0
2019-09-04,1.0,-0.0,-0.8430237077341625,-0.04554994170229305,-1.0678585308977848,-0.9300816167897397,0.0
2019-09-05,1.0,-0.0,-0.833695483470433,-0.03127425112525221,-1.0750038801800403,-0.9402064255781468,0.0
2019-09-06,1.0,-0.0,-0.8405876591576886,-0.02029382957884427,-1.0859157688540646,-0.9709304603330069,0.0
2019-09-09,1.0,-0.0,-0.8391380999020569,-0.020489715964740453,-1.0859157688540646,-0.9721841332027426,0.0
2019-09-10,1.0,-0.0,-0.8328503172240933,-0.04112164173259184,-1.0879611498394297,-0.9544137228792982,0.0
2019-09-11,1.0,-0.0,-0.795868400918133,-0.021767406273909714,-1.0496939556235654,-0.9582249426166792,0.0
