Date,IWF,IWM,MTUM,ONB,SPY,VLUE,VXX
2018-11-02,-0.0,-0.8155883004653224,-0.0,1.0,-0.40796033680478616,-0.5461998670507422,0.0
2018-11-05,-0.0,-0.8288430622540053,-0.0,1.0,-0.40819890237818063,-0.5347303065580132,0.0
2018-11-06,-0.0,-0.8285191550701335,-0.0,1.0,-0.4085490935299662,-0.5349836447302766,0.0
2018-11-07,-0.0,-0.8283648251787,-0.0,1.0,-0.4075746661494985,-0.5345763838865186,0.0
2018-11-08,-0.0,-0.8251609707776125,-0.0,1.0,-0.39351163942545814,-0.5329646139452974,0.0
2018-11-09,-0.0,-0.825103220478943,-0.0,1.0,-0.3947151114781172,-0.5327277731902009,0.0
2018-11-12,-0.0,-0.8172886937431393,-0.0,1.0,-0.39629527991218444,-0.5306531284302963,0.0
2018-11-13,-0.0,-0.8132526837774509,-0.0,1.0,-0.3874993188382105,-0.5238951555773528,0.0
2018-11-14,-0.0,-0.8128610354223432,-0.0,1.0,-0.3881198910081744,-0.5238147138964577,0.0
2018-11-15,-0.0,-0.8152381994202265,-0.0,1.0,-0.3883662418640267,-0.5311765027621288,0.0
2018-11-16,-0.0,-0.8163555750177897,-0.0,1.0,-0.3894028135092233,-0.5311182878099513,0.0
2018-11-19,-0.0,-0.8163505487587924,-0.0,1.0,-0.3894408407915264,-0.5311328242603389,0.0
2018-11-20,-0.0,-0.8034099575117116,-0.0,1.0,-0.37888114173657267,-0.5413171369430222,0.0
2018-11-21,-0.0,-0.8018600124361296,-0.0,1.0,-0.37776095595987996,-0.5238854794668686,0.0
2018-11-23,-0.0,-0.7894438138479001,-0.0,1.0,-0.3860872385276471,-0.5270255661856116,0.0
2018-11-26,-0.0,-0.7951178633217992,-0.0,1.0,-0.38367755190311414,-0.5244917820069204,0.0
2018-11-27,-0.0,-0.7950528131062728,-0.0,1.0,-0.3787184738090106,-0.5207749514981677,0.0
2018-11-28,-0.0,-0.7967714116315421,-0.0,1.0,-0.3779712175928422,-0.5202393143965935,0.0
2018-11-29,-0.0,-0.7847292746806349,-0.0,1.0,-0.36918060826340265,-0.5186273985782244,0.0
2018-11-30,-0.0,-0.7849241128687473,-0.0,1.0,-0.36917486105173153,-0.5179831124412142,0.0
2018-12-03,-0.0,-0.7847431822431155,-0.0,1.0,-0.36873313923983014,-0.5175351905766713,0.0
2018-12-04,-0.0,-0.7907945322511748,-0.0,1.0,-0.36306599743699275,-0.515938701409654,0.0
2018-12-06,-0.0,-0.7899779120206509,-0.0,1.0,-0.3579583255714932,-0.5132660936210981,0.0
2018-12-07,-0.0,-0.7914259086672879,-0.0,1.0,-0.36053787777925705,-0.5108241246172281,0.0
2018-12-10,-0.0,-0.7928130115646617,-0.0,1.0,-0.352246924011195,-0.49527380260864967,0.0
2018-12-11,-0.0,-0.7972424764682488,-0.0,1.0,-0.34553891024791195,-0.5086570330107385,0.0
2018-12-12,-0.0,-0.7985179676502615,-0.0,1.0,-0.34530291360123233,-0.512151071684683,0.0
2018-12-13,-0.0,-0.8013782460621541,-0.0,1.0,-0.3450936568752661,-0.5142347807577693,0.0
2018-12-14,-0.0,-0.8071236380104964,-0.0,1.0,-0.34235554253136913,-0.5145589684844287,0.0
2018-12-17,-0.0,-0.8100056061293682,-0.0,1.0,-0.3466723617822153,-0.5129074454737179,0.0
2018-12-18,-0.0,-0.8014651236861663,-0.0,1.0,-0.33942032062851685,-0.5132975899777047,0.0
2018-12-19,-0.0,-0.8050809052861674,-0.0,1.0,-0.34460053847999356,-0.5160877562445019,0.0
2018-12-20,-0.0,-0.8164922944514672,-0.0,1.0,-0.3489685592103494,-0.5240848820634195,0.0
2018-12-21,-0.0,-0.8189415041782728,-0.0,1.0,-0.3503856867366616,-0.5090797085922434,0.0
2018-12-24,-0.0,-0.806911435574976,-0.0,1.0,-0.34157518917190666,-0.5159064265160397,0.0
2018-12-26,-0.0,-0.811694327536462,-0.0,1.0,-0.3270335371502686,-0.508271791206755,0.0
2018-12-27,-0.0,-0.7921784517904905,-0.0,1.0,-0.298683424653977,-0.5059336778415435,0.0
2018-12-28,-0.0,-0.7947214076246334,-0.0,1.0,-0.29691433316897203,-0.5035424181870085,0.0
2018-12-31,-0.0,-0.7945084605003634,-0.0,1.0,-0.29712965846569084,-0.5036073912592132,0.0
2019-01-02,-0.0,-0.7945763591540158,-0.0,1.0,-0.2968729726222914,-0.5035941352017647,0.0
2019-01-03,-0.0,-0.79429164504411,-0.0,1.0,-0.29797612869745715,-0.5024390243902439,0.0
2019-01-04,-0.0,-0.7977275661717237,-0.0,1.0,-0.27984506132989023,-0.5047127178825049,0.0
2019-01-07,-0.0,-0.783162029125966,-0.0,1.0,-0.2734831288734729,-0.4937896911423398,0.0
2019-01-08,-0.0,-0.7736728198599618,-0.0,1.0,-0.2803309993634628,-0.4921196690006366,0.0
2019-01-09,-0.0,-0.7640775217457654,-0.0,1.0,-0.2806602573884735,-0.49862658324431564,0.0
2019-01-10,-0.0,-0.762234029031192,-0.0,1.0,-0.28220250654599993,-0.4976993670081603,0.0
2019-01-11,-0.0,-0.7498854437146785,-0.0,1.0,-0.2863652563515096,-0.5094190723486585,0.0
2019-01-14,-0.0,-0.7483072850379271,-0.0,1.0,-0.29040879702693073,-0.5067199511276281,0.0
2019-01-15,-0.0,-0.7428651513607176,-0.0,1.0,-0.2917643461420854,-0.5135052492100703,0.0
2019-01-16,-0.0,-0.742036513635322,-0.0,1.0,-0.28716930206503194,-0.5170727981055687,0.0
2019-01-17,-0.0,-0.741564163292332,-0.0,1.0,-0.2871622481982326,-0.5179412738431762,0.0
2019-01-18,-0.0,-0.7298494469479722,-0.0,1.0,-0.29168373617369925,-0.5389184760344121,0.0
2019-01-22,-0.0,-0.8270998294167069,-0.0,1.0,-0.14247523996231892,-0.5764442294472591,0.0
2019-01-23,-0.0,-0.8205294239535849,-0.0,1.0,-0.1471197679237464,-0.6224875673435557,0.0
2019-01-24,-0.0,-0.8110528501713218,-0.0,1.0,-0.16709064479285637,-0.617640951095421,0.0
2019-01-25,-0.0,-0.8340258722069777,-0.0,1.0,-0.10361949562263165,-0.6757088723376454,0.0
2019-01-28,-0.0,-0.8448789669054216,-0.0,1.0,-0.09063104511946463,-0.6786218434673499,0.0
2019-01-29,-0.0,-0.8364588789942379,-0.0,1.0,-0.09245678365636459,-0.690256678889471,0.0
2019-01-30,-0.0,-0.8387663580813511,-0.0,1.0,-0.09496210432456531,-0.6888096299598752,0.0
2019-01-31,-0.0,-0.8456190975865688,-0.0,1.0,-0.05535152151101784,-0.7222980062959076,0.0
2019-02-01,-0.0,-0.8440879974797858,-0.0,1.0,-0.06174524834610942,-0.719389898141342,0.0
2019-02-04,-0.0,-0.8405370608791614,-0.0,1.0,-0.05935521164507738,-0.7276334112824825,0.0
2019-02-05,-0.0,-0.840980201404044,-0.0,1.0,-0.06073672863039991,-0.7275786816711803,0.0
2019-02-06,-0.0,-0.8422963586613345,-0.0,1.0,-0.05546200799831615,-0.7332666806988003,0.0
2019-02-07,-0.0,-0.8366212763715858,-0.0,1.0,-0.04920062159243553,-0.7480443543076882,0.0
2019-02-08,-0.0,-0.8446133143354706,-0.0,1.0,-0.0656481701364152,-0.7283305628116837,0.0
2019-02-11,-0.0,-0.8331879114777505,-0.0,1.0,-0.06636524682054944,-0.7444805795721954,0.0
2019-02-12,-0.0,-0.8385010865532412,-0.0,1.0,-0.07277256585572693,-0.7388827052525574,0.0
2019-02-13,-0.0,-0.8438576044922392,-0.0,1.0,-0.07318429835249245,-0.7316575727075276,0.0
2019-02-14,-0.0,-0.8207186137982353,-0.0,1.0,-0.09288295949824599,-0.7439938343786541,0.0
2019-02-15,-0.0,-0.8199840340606704,-0.0,1.0,-0.09502394890899414,-0.7459819052687598,0.0
2019-02-19,-0.0,-0.822991439357686,-0.0,1.0,-0.09031211782846812,-0.7452810123890042,0.0
2019-02-20,-0.0,-0.8210621444899261,-0.0,1.0,-0.0939609802774972,-0.7429695390994631,0.0
2019-02-21,-0.0,-0.8192254421478798,-0.0,1.0,-0.09476880460259962,-0.7495738333688472,0.0
2019-02-22,-0.0,-0.8080902103667456,-0.0,1.0,-0.10536953804420096,-0.7460705832291694,0.0
2019-02-25,-0.0,-0.8052906388193297,-0.0,1.0,-0.10882305929990942,-0.7498801214769034,0.0
2019-02-26,-0.0,-0.8081750113245757,-0.0,1.0,-0.1098883530070079,-0.7465426736656985,0.0
2019-02-27,-0.0,-0.806364775180575,-0.0,1.0,-0.11458194514779178,-0.7443961726058796,0.0
2019-02-28,-0.0,-0.8111442733038426,-0.0,1.0,-0.1203698768853595,-0.7333049085967063,0.0
2019-03-01,-0.0,-0.8142324093816632,-0.0,1.0,-0.1252132196162047,-0.725772921108742,0.0
2019-03-04,-0.0,-0.8099184565368012,-0.0,1.0,-0.11639929648776848,-0.7385279539519267,0.0
2019-03-05,-0.0,-0.7949949309001655,-0.0,1.0,-0.13571847820287072,-0.7372071927858707,0.0
2019-03-06,-0.0,-0.7935026138909634,-0.0,1.0,-0.13445535047476798,-0.7392777125786836,0.0
2019-03-07,-0.0,-0.8043971290589397,-0.0,1.0,-0.12396275247471918,-0.7398009552015796,0.0
2019-03-08,-0.0,-0.80836320830435,-0.0,1.0,-0.11504093316924394,-0.7519663973460324,0.0
2019-03-11,-0.0,-0.8085557194582271,-0.0,1.0,-0.11800992356175405,-0.7554512538554378,0.0
2019-03-12,-0.0,-0.7960747412286597,-0.0,1.0,-0.12281220594165881,-0.769646457857239,0.0
2019-03-13,-0.0,-0.7990355863257994,-0.0,1.0,-0.12782522022574824,-0.7670321381428302,0.0
2019-03-14,-0.0,-0.79601896245219,-0.0,1.0,-0.13262942412325596,-0.7648817540268276,0.0
2019-03-15,-0.0,-0.7875482599422231,-0.0,1.0,-0.13315694268203787,-0.7791517049596371,0.0
2019-03-18,-0.0,-0.7946404305049736,-0.0,1.0,-0.14279502092732513,-0.7804261564385498,0.0
2019-03-19,-0.0,-0.796031291738218,-0.0,1.0,-0.14127620137923516,-0.7884536756889362,0.0
2019-03-20,-0.0,-0.8153119767218425,-0.0,1.0,-0.1432924318537429,-0.7864613357489911,0.0
2019-03-21,-0.0,-0.8176389653274628,-0.0,1.0,-0.13692900385250412,-0.7972206934507431,0.0
2019-03-22,-0.0,-0.8133145571018334,-0.0,1.0,-0.16454053457035564,-0.783327810912304,0.0
2019-03-25,-0.0,-0.7861733684904416,-0.0,1.0,-0.17691166776532627,-0.7835915183476159,0.0
2019-03-26,-0.0,-0.7975294344721097,-0.0,1.0,-0.1760553671381697,-0.78374279648165,0.0
2019-03-27,-0.0,-0.8005251520176893,-0.0,1.0,-0.17517965726920953,-0.788253178551686,0.0
2019-03-28,-0.0,-0.801144531681964,-0.0,1.0,-0.17267499723543073,-0.7907497511887649,0.0
2019-03-29,-0.0,-0.803693362452658,-0.0,1.0,-0.17192381057694966,-0.7888480358278274,0.0
2019-04-01,-0.0,-0.8135185236421991,-0.0,1.0,-0.1769637274160972,-0.7763052319951305,0.0
2019-04-02,-0.0,-0.8173151535306508,-0.0,1.0,-0.18686952666001552,-0.7671267043565015,0.0
2019-04-03,-0.0,-0.8195274457724656,-0.0,1.0,-0.17867419212040728,-0.768481629039398,0.0
2019-04-04,-0.0,-0.815284859232986,-0.0,1.0,-0.18643316337840837,-0.769313899357127,0.0
2019-04-05,-0.0,-0.807964675497792,-0.0,1.0,-0.1886472826237885,-0.7804715487794718,0.0
2019-04-08,-0.0,-0.8127928074308772,-0.0,1.0,-0.15863731145232488,-0.7366154846047607,0.0
2019-04-09,-0.0,-0.7937697907927143,-0.0,1.0,-0.19689301469593223,-0.7157703862080165,0.0
2019-04-10,-0.0,-0.7805866148112138,-0.0,1.0,-0.19113595851563767,-0.7290822665154217,0.0
2019-04-11,-0.0,-0.7763790588362418,-0.0,1.0,-0.21011399859527796,-0.7148954562645199,0.0
2019-04-12,-0.0,-0.7765980439833575,-0.0,1.0,-0.21105527638190952,-0.7140271248716702,0.0
2019-04-15,-0.0,-0.775566491806825,-0.0,1.0,-0.21586177059109837,-0.7125628684224757,0.0
2019-04-16,-0.0,-0.7732078634974717,-0.0,1.0,-0.21500229847759658,-0.7158811281468861,0.0
2019-04-17,-0.0,-0.7736649993240503,-0.0,1.0,-0.2149249695822631,-0.7151818304718129,0.0
2019-04-18,-0.0,-0.762032302572843,-0.0,1.0,-0.2193003814625436,-0.7240754267781294,0.0
2019-04-22,-0.0,-0.769140932670632,-0.0,1.0,-0.22330861783318395,-0.7235123170102393,0.0
2019-04-23,-0.0,-0.7701246394165352,-0.0,1.0,-0.21781962662602733,-0.7334403744625266,0.0
2019-04-24,-0.0,-0.7716722061788264,-0.0,1.0,-0.22225249278047185,-0.7304255435078734,0.0
2019-04-25,-0.0,-0.7707890288456296,-0.0,1.0,-0.22523038333605977,-0.7304106003598888,0.0
2019-04-26,-0.0,-0.7614278306907185,-0.0,1.0,-0.23617061921785884,-0.7314357448898835,0.0
2019-04-29,-0.0,-0.7630759991264469,-0.0,1.0,-0.23662371696877046,-0.7301539637475432,0.0
2019-04-30,-0.0,-0.7579809004092769,-0.0,1.0,-0.23296043656207366,-0.7375716234652114,0.0
2019-05-01,-0.0,-0.7526209457245824,-0.0,1.0,-0.2481161952604565,-0.7294146554548433,0.0
2019-05-02,-0.0,-0.7593853389112186,-0.0,1.0,-0.24124354031662704,-0.7336012905695458,0.0
2019-05-03,-0.0,-0.7645417999835917,-0.0,1.0,-0.23835698854158122,-0.7318073672983838,0.0
2019-05-06,-0.0,-0.7598228201131983,-0.0,1.0,-0.23757963525004783,-0.7368277144341454,0.0
2019-05-07,-0.0,-0.7627433821920805,-0.0,1.0,-0.2345219864362284,-0.7373660030627871,0.0
2019-05-08,-0.0,-0.7617037501021269,-0.0,1.0,-0.24406982760968438,-0.7176121354067376,0.0
2019-05-09,-0.0,-0.7625037436358191,-0.0,1.0,-0.2466715674262844,-0.7134689210160908,0.0
2019-05-10,-0.0,-0.7628212108013936,-0.0,1.0,-0.24855727351916376,-0.7107469512195121,0.0
2019-05-13,-0.0,-0.7614718850361982,-0.0,1.0,-0.24729192749442053,-0.7128898807903761,0.0
2019-05-14,-0.0,-0.758911159263272,-0.0,1.0,-0.24948537378114843,-0.7001625135427954,0.0
2019-05-15,-0.0,-0.7586197556945912,-0.0,1.0,-0.24774518566669376,-0.7020936594350099,0.0
2019-05-16,-0.0,-0.7600194974003467,-0.0,1.0,-0.2441237001733102,-0.7038290727902946,0.0
2019-05-17,-0.0,-0.7587713347624344,-0.0,1.0,-0.2527881040892193,-0.7019238596586438,0.0
2019-05-20,-0.0,-0.7501356042525494,-0.0,1.0,-0.2568615751789976,-0.705087871555652,0.0
2019-05-21,-0.0,-0.7491936139647087,-0.0,1.0,-0.2555769387146613,-0.7057707424172608,0.0
2019-05-22,-0.0,-0.7408089230602631,-0.0,1.0,-0.26625697114083063,-0.7001461909145055,0.0
2019-05-23,-0.0,-0.7416335254173091,-0.0,1.0,-0.2751400048697346,-0.6886345805264723,0.0
2019-05-24,-0.0,-0.7369600431965443,-0.0,1.0,-0.2704913606911447,-0.6923596112311016,0.0
2019-05-28,-0.0,-0.7445791591283449,-0.0,1.0,-0.26344071503793914,-0.692247454972592,0.0
2019-05-29,-0.0,-0.7568869041213817,-0.0,1.0,-0.25766706122888194,-0.6756160550952329,0.0
2019-05-30,-0.0,-0.754027811398908,-0.0,1.0,-0.2546329917426504,-0.6810027165873208,0.0
2019-05-31,-0.0,-0.7601195766340794,-0.0,1.0,-0.2466402736258113,-0.6864075839594947,0.0
2019-06-03,-0.0,-0.7649723875395421,-0.0,1.0,-0.2509784998123425,-0.6648705163262023,0.0
2019-06-04,-0.0,-0.7729744207847864,-0.0,1.0,-0.23811436989420115,-0.6673362796303737,0.0
2019-06-05,-0.0,-0.763914373088685,-0.0,1.0,-0.24802552852014362,-0.6473075388911049,0.0
2019-06-06,-0.0,-0.7609763871550372,-0.0,1.0,-0.2367924778878589,-0.6583707402587055,0.0
2019-06-07,-0.0,-0.7685869160865175,-0.0,1.0,-0.23407025561991815,-0.6545145347292343,0.0
2019-06-10,-0.0,-0.7705518541130252,-0.0,1.0,-0.22419239242959146,-0.6596766915297427,0.0
2019-06-11,-0.0,-0.7767462893014843,-0.0,1.0,-0.2222961110815556,-0.6609299356280257,0.0
2019-06-12,-0.0,-0.7760061754684838,-0.0,1.0,-0.22133198466780238,-0.6645017035775127,0.0
2019-06-13,-0.0,-0.7825704460025059,-0.0,1.0,-0.22284129988536697,-0.6604995867878756,0.0
2019-06-14,-0.0,-0.7754318618042227,-0.0,1.0,-0.23536468330134355,-0.6550170612070804,0.0
2019-06-17,-0.0,-0.7689643228264635,-0.0,1.0,-0.24928725586848208,-0.6462124643627934,0.0
2019-06-18,-0.0,-0.7514614419560632,-0.0,1.0,-0.25841496943651066,-0.6594239649787791,0.0
2019-06-19,-0.0,-0.7626897470039946,-0.0,1.0,-0.2515312916111851,-0.6488681757656458,0.0
2019-06-20,-0.0,-0.7583946274384393,-0.0,1.0,-0.25556976868137726,-0.6509966954482465,0.0
2019-06-21,-0.0,-0.7608006183204072,-0.0,1.0,-0.25284507342554835,-0.6515284773859972,0.0
2019-06-24,-0.0,-0.7548337200309357,-0.0,1.0,-0.25522041763341063,-0.6568258794036856,0.0
2019-06-25,-0.0,-0.7458765221561992,-0.0,1.0,-0.2584134935649764,-0.6603160222761064,0.0
2019-06-26,-0.0,-0.7421281360812647,-0.0,1.0,-0.2396352680832911,-0.6844322393153278,0.0
2019-06-27,-0.0,-0.7330826064922247,-0.0,1.0,-0.2438718625803526,-0.6903523512309621,0.0
2019-06-28,-0.0,-0.718074472905616,-0.0,1.0,-0.2561505450862276,-0.6912333075672362,0.0
2019-07-01,-0.0,-0.7176392396650273,-0.0,1.0,-0.26258141698790377,-0.678293234082148,0.0
2019-07-02,-0.0,-0.7172727514564655,-0.0,1.0,-0.264824027027746,-0.6780878401745098,0.0
2019-07-03,-0.0,-0.7191056045942784,-0.0,1.0,-0.2620706157609274,-0.6775231309156652,0.0
2019-07-05,-0.0,-0.7185547550049185,-0.0,1.0,-0.26256879270465,-0.6775051179113604,0.0
2019-07-08,-0.0,-0.7216629034400319,-0.0,1.0,-0.2546420507371497,-0.680090317439235,0.0
2019-07-09,-0.0,-0.7292078178604844,-0.0,1.0,-0.21844786360328516,-0.6513670859756732,0.0
2019-07-10,-0.0,-0.7216371531840756,-0.0,1.0,-0.22679876225394596,-0.6518709207686507,0.0
2019-07-11,-0.0,-0.7148131890831159,-0.0,1.0,-0.23481112344754573,-0.6324201502749878,0.0
2019-07-12,-0.0,-0.7003453786277644,-0.0,1.0,-0.25212639826795197,-0.624980669106655,0.0
2019-07-15,-0.0,-0.7061265535557733,-0.0,1.0,-0.25349388891753905,-0.6188695786705173,0.0
2019-07-16,-0.0,-0.7185121913340581,-0.0,1.0,-0.25757105140549774,-0.6122845162292282,0.0
2019-07-17,-0.0,-0.7287341444473208,-0.0,1.0,-0.25213564587108467,-0.6077918716023816,0.0
2019-07-18,-0.0,-0.7286308769934606,-0.0,1.0,-0.25162190803587586,-0.604487063506423,0.0
2019-07-19,-0.0,-0.7297766042815356,-0.0,1.0,-0.24941109471667833,-0.6094069529652352,0.0
2019-07-22,-0.0,-0.7118420371616375,-0.0,1.0,-0.24336214481652088,-0.6326535893587288,0.0
2019-07-23,-0.0,-0.70872221500065,-0.0,1.0,-0.25875471207591316,-0.6322890939815417,0.0
2019-07-24,-0.0,-0.7091542340281749,-0.0,1.0,-0.258720174663409,-0.6312574725788844,0.0
2019-07-25,-0.0,-0.7083733859863346,-0.0,1.0,-0.2604504949208906,-0.6291860434906862,0.0
2019-07-26,-0.0,-0.7057556570479552,-0.0,1.0,-0.2617292920905128,-0.6274911770811709,0.0
2019-07-29,-0.0,-0.6964063149148317,-0.0,1.0,-0.26454092230992937,-0.6356200664727877,0.0
2019-07-30,-0.0,-0.699259451734442,-0.0,1.0,-0.26529816811744833,-0.6338573470183188,0.0
2019-07-31,-0.0,-0.7039413858505028,-0.0,1.0,-0.2632440437527605,-0.6309594949206266,0.0
2019-08-01,-0.0,-0.7118617683686177,-0.0,1.0,-0.25933997509339973,-0.6232357824823578,0.0
2019-08-02,-0.0,-0.7126231207879731,-0.0,1.0,-0.25777604976671853,-0.6215914981855885,0.0
2019-08-05,-0.0,-0.7106149303217115,-0.0,1.0,-0.256799461223644,-0.6228824535046366,0.0
2019-08-06,-0.0,-0.7088653119942456,-0.0,1.0,-0.2404243841035785,-0.6196213425129088,0.0
2019-08-07,-0.0,-0.7004073476289294,-0.0,1.0,-0.2400020495478185,-0.621525375963928,0.0
2019-08-08,-0.0,-0.7022525177459447,-0.0,1.0,-0.2391666453117392,-0.6211721292571047,0.0
2019-08-09,-0.0,-0.6970625798212005,-0.0,1.0,-0.22865900383141763,-0.6285568326947637,0.0
2019-08-12,-0.0,-0.6961747518309643,-0.0,1.0,-0.2405134355781254,-0.6152040217419041,0.0
2019-08-13,-0.0,-0.6858039175678434,-0.0,1.0,-0.238905325443787,-0.6257906549683738,0.0
2019-08-14,-0.0,-0.6877371705080861,-0.0,1.0,-0.23196230739844645,-0.6270979243601171,0.0
2019-08-15,-0.0,-0.7043211120064464,-0.0,1.0,-0.22491941982272362,-0.5888900080580178,0.0
2019-08-16,-0.0,-0.6990912066057448,-0.0,1.0,-0.22752561488306522,-0.5908164035948946,0.0
2019-08-19,-0.0,-0.6902430450939037,-0.0,1.0,-0.22787988349904587,-0.5926483880686954,0.0
2019-08-20,-0.0,-0.6959637210933782,-0.0,1.0,-0.2239120086187458,-0.5855736226292186,0.0
2019-08-21,-0.0,-0.6972860647939512,-0.0,1.0,-0.221821641380001,-0.5845225577086776,0.0
2019-08-22,-0.0,-0.6996850629874025,-0.0,1.0,-0.21183263347330536,-0.5879824035192962,0.0
2019-08-23,-0.0,-0.6972158352494252,-0.0,1.0,-0.21126162151354594,-0.5907977606717985,0.0
2019-08-26,-0.0,-0.6940679020022386,-0.0,1.0,-0.2056460639223977,-0.587538863325457,0.0
2019-08-27,-0.0,-0.6942502425795537,-0.0,1.0,-0.20670265966710621,-0.5870425198417635,0.0
2019-08-28,-0.0,-0.6913359196259824,-0.0,1.0,-0.20814682184422562,-0.5873619814980603,0.0
2019-08-29,-0.0,-0.6779042035178376,-0.0,1.0,-0.209380900327934,-0.597063499950313,0.0
2019-08-30,-0.0,-0.6711269699672913,-0.0,1.0,-0.21446625037169195,-0.5923778372484885,0.0
2019-09-03,-0.0,-0.6739044219710489,-0.0,1.0,-0.21695915129883003,-0.5877949633154868,0.0
2019-09-04,-0.0,-0.6855836604879988,-0.0,1.0,-0.21614570392088656,-0.582964766684888,0.0
2019-09-05,-0.0,-0.6865078379251235,-0.0,1.0,-0.21513924427992945,-0.5826398032444786,0.0
2019-09-06,-0.0,-0.6840213214329987,-0.0,1.0,-0.2239494235775381,-0.5712656501797447,0.0
2019-09-09,-0.0,-0.6817776677395395,-0.0,1.0,-0.22322357019064126,-0.5708591235454321,0.0
2019-09-10,-0.0,-0.6835690268987342,-0.0,1.0,-0.21837915348101267,-0.5703372231012658,0.0
2019-09-11,-0.0,-0.6816125763155944,-0.0,1.0,-0.2311342907284277,-0.5590379909533579,0.0
2019-09-12,-0.0,-0.6684767852294325,-0.0,1.0,-0.23708439266408313,-0.5628070002221509,0.0
2019-09-13,-0.0,-0.6667243424955508,-0.0,1.0,-0.25,-0.5550968953925253,0.0
2019-09-16,-0.0,-0.6687942209687794,-0.0,1.0,-0.24845381228044133,-0.5566523180446291,0.0
2019-09-17,-0.0,-0.667482993197279,-0.0,1.0,-0.24935064935064935,-0.5568831168831169,0.0
2019-09-18,-0.0,-0.6848242298475753,-0.0,1.0,-0.23953160898243536,-0.5460609204772845,0.0
2019-09-19,-0.0,-0.6708433853576878,-0.0,1.0,-0.2579144306041061,-0.5329378169464821,0.0
2019-09-20,-0.0,-0.6892353852586015,-0.0,1.0,-0.25397801332972625,-0.516145692432552,0.0
2019-09-23,-0.0,-0.6898402304226878,-0.0,1.0,-0.2560744442529726,-0.515841559784348,0.0
2019-09-24,-0.0,-0.6956981057907279,-0.0,1.0,-0.2541827383730929,-0.506940520354765,0.0
