Date,IWF,IWM,MTUM,SPY,VLUE,VREX,VXX
2018-12-13,-0.2715421460668609,-1.4483235395782925,-0.0,-1.1766826329563973,-1.041430052836897,1.0,0.0
2018-12-14,-0.27227380482022917,-1.448883840379297,-0.0,-1.1760173844330304,-1.0415843540102727,1.0,0.0
2018-12-17,-0.25100756905534255,-1.4478521576722698,-0.0,-1.161014450014745,-1.055096824928733,1.0,0.0
2018-12-18,-0.2286929734487311,-1.4350398513520122,-0.0,-1.1617035841768129,-1.064300034228155,1.0,0.0
2018-12-19,-0.23863413678228496,-1.434793258867333,-0.0,-1.160591808739957,-1.065010777973741,1.0,0.0
2018-12-20,-0.23700745214553604,-1.4197067848619163,-0.0,-1.1577127270956116,-1.056256392771906,1.0,0.0
2018-12-21,-0.22858667184013967,-1.424531962362984,-0.0,-1.1642254340867204,-1.0327868852459017,1.0,0.0
2018-12-24,-0.20683184989174885,-1.4042819340870818,-0.0,-1.156507096463796,-1.04354101515516,1.0,0.0
2018-12-26,-0.20439455457368044,-1.4241222832577025,-0.0,-1.1241461667064723,-1.0240267494626223,1.0,0.0
2018-12-27,-0.1415832075730553,-1.3705126446243199,-0.0,-1.0402432889742534,-1.0207618786298989,1.0,0.0
2018-12-28,-0.1381642070635537,-1.373509389135103,-0.0,-1.0390185955133184,-1.0181843103211952,1.0,0.0
2018-12-31,-0.13556064073226545,-1.3811899313501144,-0.0,-1.0407322654462243,-1.0191762013729977,1.0,0.0
2019-01-02,-0.13112055959402003,-1.3809262561148448,-0.0,-1.0387692589036712,-1.0209847757509256,1.0,0.0
2019-01-03,-0.1322393381176578,-1.3802623760113362,-0.0,-1.038945010741875,-1.0195639255839466,1.0,0.0
2019-01-04,-0.103774013352105,-1.3870293837140653,-0.0,-1.0276125164630547,-1.0231618147963122,1.0,0.0
2019-01-07,-0.07794921961848014,-1.3534616923829426,-0.0,-1.0176086086531193,-0.9975988260927564,1.0,0.0
2019-01-08,-0.07853682385883817,-1.351660073781057,-0.0,-1.0176007822569892,-0.9968443041912974,1.0,0.0
2019-01-09,-0.07319024130115984,-1.335955205972537,-0.0,-1.0226636448473536,-1.0120428387326135,1.0,0.0
2019-01-10,-0.07470906991205473,-1.331793550679577,-0.0,-1.0251843297503775,-1.0099937816469753,1.0,0.0
2019-01-11,-0.07717342844404815,-1.3298707088720463,-0.0,-1.031208203299153,-1.020017833259028,1.0,0.0
2019-01-14,-0.08114984600276749,-1.3270544123554882,-0.0,-1.0309779940186583,-1.024505646565192,1.0,0.0
2019-01-15,-0.07717401018857807,-1.3218786307981054,-0.0,-1.0297613727768344,-1.0398605773527572,1.0,0.0
2019-01-16,-0.07260873448245066,-1.321961239617755,-0.0,-1.0280878806823255,-1.042823970706439,1.0,0.0
2019-01-17,-0.07981283422459894,-1.3097147950089127,-0.0,-1.0248663101604278,-1.041934046345811,1.0,0.0
2019-01-18,-0.07129109863672815,-1.2252205292702485,-0.0,-0.8733761026463512,-0.8397353648757017,1.0,0.0
2019-01-22,-0.0,-1.3486302780638517,-0.0,-0.9450875386199795,-0.8257466529351184,1.0,0.0
2019-01-23,-0.0,-1.351373413330068,-0.0,-0.9344516550344883,-0.7956001795845067,1.0,0.0
2019-01-24,-0.0,-1.3509566352547628,-0.0,-0.9319952678170766,-0.7964753396157142,1.0,0.0
2019-01-25,-0.0,-1.321372532826823,-0.0,-0.9964902138904946,-0.8112560905111901,1.0,0.0
2019-01-28,-0.0,-1.3025679196129514,-0.0,-1.0200554108257869,-0.8124715709382624,1.0,0.0
2019-01-29,-0.0,-1.2953395803963845,-0.0,-1.0235923376731073,-0.8273488680653454,1.0,0.0
2019-01-30,-0.0,-1.2929217492324288,-0.0,-1.0227367023483527,-0.8333333333333333,1.0,0.0
2019-01-31,-0.0,-1.3083731560357363,-0.0,-0.987159775607729,-0.8598379389154374,1.0,0.0
2019-02-01,-0.0,-1.308687692435716,-0.0,-0.9935091953066489,-0.8585753515852542,1.0,0.0
2019-02-04,-0.0,-1.3113941967445153,-0.0,-0.9978768577494692,-0.8537945963948211,1.0,0.0
2019-02-05,-0.0,-1.2950320913561724,-0.0,-0.995582228890556,-0.8770942735683921,1.0,0.0
2019-02-06,-0.0,-1.289108661945271,-0.0,-1.017935716381008,-0.8835854670410259,1.0,0.0
2019-02-07,-0.0,-1.312114898710049,-0.0,-1.079524801631278,-1.041180903408839,1.0,0.0
2019-02-08,-0.0,-1.302275960170697,-0.0,-1.0889935988620199,-1.0539651493598863,1.0,0.0
2019-02-11,-0.0,-1.2913593491573911,-0.0,-1.092307004604175,-1.0864065084260874,1.0,0.0
2019-02-12,-0.0,-1.3087410862447864,-0.0,-1.0953939991927166,-1.080773198188097,1.0,0.0
2019-02-13,-0.0,-1.3060385285835605,-0.0,-1.091315424842444,-1.072319313458186,1.0,0.0
2019-02-14,-0.0,-1.292260145122279,-0.0,-1.107408402759115,-1.079458926811789,1.0,0.0
2019-02-15,-0.0,-1.2797174661361708,-0.0,-1.1094371675086057,-1.0813178953015334,1.0,0.0
2019-02-19,-0.0,-1.2621814930710773,-0.0,-1.1260616897630755,-1.082074206526598,1.0,0.0
2019-02-20,-0.0,-1.265554412488259,-0.0,-1.1243011137451357,-1.0830165048977949,1.0,0.0
2019-02-21,-0.0,-1.2594812164579605,-0.0,-1.1265652951699465,-1.086180679785331,1.0,0.0
2019-02-22,-0.0,-1.2623061059804537,-0.0,-1.1389312292656684,-1.081816551600466,1.0,0.0
2019-02-25,-0.0,-1.2563674886174097,-0.0,-1.154758148131452,-1.0968309065500608,1.0,0.0
2019-02-26,-0.0,-1.2562993013297274,-0.0,-1.1576290286229434,-1.0936218165427092,1.0,0.0
2019-02-27,-0.0,-1.2576358230471212,-0.0,-1.1648797188935938,-1.0823497612397512,1.0,0.0
2019-02-28,-0.0,-1.2592892852317255,-0.0,-1.165698329054632,-1.0789082556411296,1.0,0.0
2019-03-01,-0.0,-1.25801224342816,-0.0,-1.1685722002160606,-1.0746308966510623,1.0,0.0
2019-03-04,-0.0,-1.27543716589653,-0.0,-1.1793059708254054,-1.0754734076288848,1.0,0.0
2019-03-05,-0.0,-1.2606303151575788,-0.0,-1.2061940060939562,-1.0809040884078402,1.0,0.0
2019-03-06,-0.0,-1.2568261323883512,-0.0,-1.2062150742810414,-1.080141747308164,1.0,0.0
2019-03-07,-0.0,-1.2127225771374202,-0.0,-1.24149336233066,-1.0765710661048435,1.0,0.0
2019-03-08,-0.0,-1.2102467835721809,-0.0,-1.277093539673092,-1.0912504006226822,1.0,0.0
2019-03-11,-0.0,-1.2106990937673388,-0.0,-1.2812557795450343,-1.1316811540595524,1.0,0.0
2019-03-12,-0.0,-1.167344458467723,-0.0,-1.3140279530687609,-1.1930538026457251,1.0,0.0
2019-03-13,-0.0,-1.182203190438097,-0.0,-1.3261964142863867,-1.1972613053503365,1.0,0.0
2019-03-14,-0.0,-1.1837464139585194,-0.0,-1.3238489394723227,-1.1954098669049522,1.0,0.0
2019-03-15,-0.0,-1.176023778071334,-0.0,-1.3287412719381015,-1.2131062464615965,1.0,0.0
2019-03-18,-0.0,-1.1983021747424647,-0.0,-1.3414250286150324,-1.229444868370851,1.0,0.0
2019-03-19,-0.0,-1.199827652240521,-0.0,-1.3470892378399082,-1.2405208732286481,1.0,0.0
2019-03-20,-0.0,-1.1936154776299879,-0.0,-1.3678839177750908,-1.2752599758162033,1.0,0.0
2019-03-21,-0.0,-1.192913766434648,-0.0,-1.3830239752513533,-1.2577822892498065,1.0,0.0
2019-03-22,-0.0,-1.1919590643274853,-0.0,-1.4231481481481483,-1.2582358674463936,1.0,0.0
2019-03-25,-0.0,-1.0891470999469648,-0.0,-1.4668530929077672,-1.2653681114700353,1.0,0.0
2019-03-26,-0.0,-1.0998009805349254,-0.0,-1.472889665550216,-1.2814426484151256,1.0,0.0
2019-03-27,-0.0,-1.087589116833988,-0.0,-1.4814976478005724,-1.2808574615645762,1.0,0.0
2019-03-28,-0.0,-1.0833212015334595,-0.0,-1.4753724462561266,-1.294074828941622,1.0,0.0
2019-03-29,-0.0,-1.0784789251588496,-0.0,-1.4741232963088715,-1.2978124848426056,1.0,0.0
2019-04-01,-0.0,-1.0869290879968938,-0.0,-1.4726010775129836,-1.2941804591564334,1.0,0.0
2019-04-02,-0.0,-1.1009924957637376,-0.0,-1.4829339143064633,-1.2574679254417818,1.0,0.0
2019-04-03,-0.0,-1.1012106537530266,-0.0,-1.4820338983050847,-1.2593704600484263,1.0,0.0
2019-04-04,-0.0,-1.1000726920281076,-0.0,-1.486697358856312,-1.2593651562878603,1.0,0.0
2019-04-05,-0.0,-1.098204754973314,-0.0,-1.48981077147016,-1.2639980591945659,1.0,0.0
2019-04-08,-0.0,-1.0920281075842015,-0.0,-1.4932881027380664,-1.260818996850012,1.0,0.0
2019-04-09,-0.0,-1.0779088393767293,-0.0,-1.525120139799039,-1.251055773991554,1.0,0.0
2019-04-10,-0.0,-1.058301831927886,-0.0,-1.5369778036250847,-1.2510904332654842,1.0,0.0
2019-04-11,-0.0,-1.0282776349614395,-0.017267303681427947,-1.5633215307755735,-1.241499733229859,1.0,0.0
2019-04-12,-0.0,-1.0277023093343682,-0.02032796429264506,-1.56413739569183,-1.2394236367164757,1.0,0.0
2019-04-15,-0.0,-1.031385123645727,-0.0193363455278628,-1.5608997716562212,-1.2467084487198172,1.0,0.0
2019-04-16,-0.0,-1.0318393933501848,-0.009867781450515265,-1.5657203966556485,-1.2536457320629983,1.0,0.0
2019-04-17,-0.0,-1.0142947440073904,-0.02674186804103661,-1.5728594350172607,-1.2482131569990762,1.0,0.0
2019-04-18,-0.0,-1.0243463017967571,-0.04718313288211521,-1.5647368164775772,-1.2329941081949651,1.0,0.0
2019-04-22,-0.0,-1.020976279160949,-0.048078808076847675,-1.5809155067633798,-1.250980199960792,1.0,0.0
2019-04-23,-0.0,-1.0285196256186602,-0.053119027784583724,-1.5757338168275592,-1.2429558484833634,1.0,0.0
2019-04-24,-0.0,-1.0142745404771216,-0.053773953852170514,-1.5748435666797027,-1.2456980836918263,1.0,0.0
2019-04-25,-0.0,-1.0098869365180365,-0.06480348490039646,-1.5770642650873672,-1.2428172874553374,1.0,0.0
2019-04-26,-0.0,-0.9934043384795779,-0.06322063709204612,-1.5812487785812,-1.2478014461598594,1.0,0.0
2019-04-29,-0.0,-0.9910103576314246,-0.05994723470783662,-1.5835939026773498,-1.251172562048075,1.0,0.0
2019-04-30,-0.0,-0.9999025246125354,-0.058875134028657766,-1.577395457646944,-1.2376449946388537,1.0,0.0
2019-05-01,-0.0,-0.9956129661223494,-0.0701437972215452,-1.5706556178406044,-1.2380209602729708,1.0,0.0
2019-05-02,-0.0,-0.995565086017837,-0.06520785613333982,-1.5662069301622885,-1.2466007115356499,1.0,0.0
2019-05-03,-0.0,-1.0059038789948769,-0.06586972432300561,-1.5625274457184681,-1.244937789704806,1.0,0.0
2019-05-06,-0.0,-0.9894301022893327,-0.06707257671699951,-1.5639551875304432,-1.2504140282513394,1.0,0.0
2019-05-07,-0.0,-0.9876127773713728,-0.06847110460863204,-1.566349670811997,-1.2544257498171176,1.0,0.0
2019-05-08,-0.0,-0.9772474221813429,-0.08152200222684805,-1.5409788449436026,-1.2411773248777653,1.0,0.0
2019-05-09,-0.0,-0.9948339483394835,-0.07439114391143911,-1.5684624846248465,-1.282312423124231,1.0,0.0
2019-05-10,-0.0,-0.9960082791247783,-0.0803765030553913,-1.5735265129114921,-1.2781884486497141,1.0,0.0
2019-05-13,-0.0,-0.9982251146280137,-0.0706996006507913,-1.5777251885815708,-1.2835872405462703,1.0,0.0
2019-05-14,-0.0,-0.9244109788681077,-0.1278600923002186,-1.5452028175856205,-1.2603837745931503,1.0,0.0
2019-05-15,-0.0,-0.9294871794871794,-0.1424825174825175,-1.5496794871794872,-1.2346056721056722,1.0,0.0
2019-05-16,-0.0,-0.9328924333787202,-0.14729624586656292,-1.5450301497763081,-1.2376483174479675,1.0,0.0
2019-05-17,-0.0,-0.9246588693957115,-0.15365497076023393,-1.532943469785575,-1.262037037037037,1.0,0.0
2019-05-20,-0.0,-0.9190413561303522,-0.15685128355009986,-1.533002094597886,-1.2622144283696235,1.0,0.0
2019-05-21,-0.0,-0.9232680502776967,-0.17032056903439538,-1.5179771996492255,-1.2603040046769949,1.0,0.0
2019-05-22,-0.0,-0.9036690542318375,-0.1910539394825318,-1.522097159284705,-1.2557131023729475,1.0,0.0
2019-05-23,-0.0,-0.9017287557828099,-0.19366934502069635,-1.5218407596785974,-1.2524957389822253,1.0,0.0
2019-05-24,-0.0,-0.879483570353832,-0.20016502451099355,-1.5207979420472748,-1.25321555113333,1.0,0.0
2019-05-28,-0.0,-0.8733255678509027,-0.20064065230052416,-1.5230537759658318,-1.2564065230052417,1.0,0.0
2019-05-29,-0.0,-0.8796049765212761,-0.20060996272450016,-1.521324490487486,-1.2394345742363362,1.0,0.0
2019-05-30,-0.0,-0.8779580797836376,-0.19197334106056216,-1.5193663672365498,-1.240220226021443,1.0,0.0
2019-05-31,-0.0,-0.8790747090355918,-0.18969430627324094,-1.5180856715120492,-1.2423818032549379,1.0,0.0
2019-06-03,-0.0,-0.8867733538995468,-0.22553745300298852,-1.5187988045888363,-1.1890966933384748,1.0,0.0
2019-06-04,-0.0,-0.8789369604012927,-0.23600057878744032,-1.535088988568948,-1.173250373800222,1.0,0.0
2019-06-05,-0.0,-0.8626787416587227,-0.25119161105815063,-1.5232602478551,-1.1293136320305053,1.0,0.0
2019-06-06,-0.0,-0.8687610239786433,-0.2613338418267626,-1.5184726128617054,-1.1185584211279018,1.0,0.0
2019-06-07,-0.0,-0.8818792585886501,-0.26292466765140327,-1.5053604612379092,-1.1147376947634249,1.0,0.0
2019-06-10,-0.0,-0.8879626542180726,-0.2565617110465393,-1.4942123564997856,-1.1248035059305483,1.0,0.0
2019-06-11,-0.0,-0.8893138895529524,-0.2875926368634951,-1.4831938799904374,-1.121157064307913,1.0,0.0
2019-06-12,-0.0,-0.8848592564127198,-0.2814871745604765,-1.495868959554232,-1.141320011528485,1.0,0.0
2019-06-13,-0.0,-0.9034243939976915,-0.29905732974220856,-1.4806175452096961,-1.1264428626394767,1.0,0.0
2019-06-14,-0.0,-0.8912761355443403,-0.3052150925258351,-1.4894015861571737,-1.1206921413121846,1.0,0.0
2019-06-17,-0.0,-0.8895452144263555,-0.3052874225615906,-1.4849925563079287,-1.122556788166931,1.0,0.0
2019-06-18,-0.0,-0.8882643992890425,-0.3087860882932219,-1.4820098957582746,-1.1246577316616226,1.0,0.0
2019-06-19,-0.0,-0.8642063947922649,-0.32610568638713383,-1.4738655944859278,-1.122343480758185,1.0,0.0
2019-06-20,-0.0,-0.8702842624994008,-0.32457696179473666,-1.4742342169598772,-1.1245865490628446,1.0,0.0
2019-06-21,-0.0,-0.8761074661175231,-0.3250802164647287,-1.4657343996935013,-1.1221205880944398,1.0,0.0
2019-06-24,-0.0,-0.8684968324054522,-0.32981378383566906,-1.464196582837397,-1.1369264734114033,1.0,0.0
2019-06-25,-0.0,-0.8551406354996641,-0.33440529903043104,-1.47062494000192,-1.1396755303830277,1.0,0.0
2019-06-26,-0.0,-0.8573286450556332,-0.3172294205481432,-1.4539762053850973,-1.1881893935744907,1.0,0.0
2019-06-27,-0.0,-0.8468072783435493,-0.3263671026593947,-1.4537863796515273,-1.1995752690766928,1.0,0.0
2019-06-28,-0.0,-0.8133076181292189,-0.33413693346190937,-1.4728061716489875,-1.2013500482160078,1.0,0.0
2019-07-01,-0.0,-0.8083610268265664,-0.33665655252131194,-1.4745460675239608,-1.196647883253865,1.0,0.0
2019-07-02,-0.0,-0.8123857184101626,-0.33196997401597533,-1.4719949956693292,-1.1955538446732747,1.0,0.0
2019-07-03,-0.0,-0.8097988256810088,-0.3340071229184715,-1.4738184618346328,-1.1951583405525075,1.0,0.0
2019-07-05,-0.0,-0.7914621233997499,-0.33646164212147467,-1.479064395033208,-1.2057464626046779,1.0,0.0
2019-07-08,-0.0,-0.7948791991529502,-0.3322263933006064,-1.4776205602079124,-1.2080565983251517,1.0,0.0
2019-07-09,-0.0,-0.7923021409670434,-0.330430598989656,-1.4790473899446717,-1.2094298773153715,1.0,0.0
2019-07-10,-0.0,-0.7935865954066156,-0.3283740189705811,-1.4792238432278877,-1.2136838557465452,1.0,0.0
2019-07-11,-0.0,-0.7860864531069086,-0.3395889617908143,-1.4875530683133926,-1.211163643380934,1.0,0.0
2019-07-12,-0.0,-0.7919340054995417,-0.3386077475999807,-1.4855998842201745,-1.208017752906556,1.0,0.0
2019-07-15,-0.0,-0.8053464582127002,-0.35282763945184326,-1.4779000193012932,-1.1892974329280062,1.0,0.0
2019-07-16,-0.0,-0.8007052118050525,-0.3634255904941313,-1.4783847751533594,-1.1877022653721683,1.0,0.0
2019-07-17,-0.0,-0.7955411861217005,-0.3651980890797664,-1.4766201804758,-1.1881966896684844,1.0,0.0
2019-07-18,-0.0,-0.7961792657629407,-0.3703989579815717,-1.476675189348256,-1.1809059771334844,1.0,0.0
2019-07-19,-0.0,-0.799063390141457,-0.3728093467870419,-1.4782503741611548,-1.177811036547096,1.0,0.0
2019-07-22,-0.0,-0.47837596136648175,-0.0033983187265247718,-1.1009479520658199,-0.9944911464854228,1.0,0.0
2019-07-23,-0.0,-0.4830556945735326,-0.006577536283692001,-1.0971616501036678,-0.9879173518266963,1.0,0.0
2019-07-24,-0.0,-0.48247843361849874,-0.0,-1.1028743243726957,-0.9939148799083651,1.0,0.0
2019-07-25,-0.0,-0.48291408737968294,-0.0010018964468458153,-1.0983647618706838,-0.9959208501806993,1.0,0.0
2019-07-26,-0.0,-0.48615494978479196,-0.0,-1.1005021520803442,-1.0001434720229554,1.0,0.0
2019-07-29,-0.0,-0.4766536266733662,-0.0,-1.1023938556508632,-1.0099414994795965,1.0,0.0
2019-07-30,-0.0,-0.482439461883408,-0.0,-1.0967892376681614,-1.0082152466367713,1.0,0.0
2019-07-31,-0.0,-0.5077595785097309,-0.0,-1.0844414178703272,-0.9918999319020824,1.0,0.0
2019-08-01,-0.0,-0.5201589802348898,-0.0,-1.0770910913778289,-0.9833858493268405,1.0,0.0
2019-08-02,-0.0,-0.5101434756163011,-0.006869655443844144,-1.0695910408243585,-0.9913413717843214,1.0,0.0
2019-08-05,-0.0,-0.511010061226682,-0.009488345447384439,-1.0692112141501666,-0.9907980951698953,1.0,0.0
2019-08-06,-0.0,-0.5124413228390923,-0.006105954187696325,-1.024176755020647,-0.9866939611054246,1.0,0.0
2019-08-07,-0.0,-0.5152648854692408,-0.00335298062330145,-1.023964987823386,-0.9868704337698091,1.0,0.0
2019-08-08,-0.0,-0.521968797346546,-0.01363580524958028,-1.3305761434830679,-1.2286556652061749,1.0,0.0
2019-08-09,-0.0,-0.5103975908517479,-0.011598095470638507,-1.315712367232328,-1.2318398241972899,1.0,0.0
2019-08-12,-0.0,-0.5021300766827606,-0.01610743701058952,-1.3257597273501847,-1.213291678500426,1.0,0.0
2019-08-13,-0.0,-0.4968609502207461,-0.009558912876179675,-1.3306330754587061,-1.2133338733849082,1.0,0.0
2019-08-14,-0.0,-0.5047407706273955,-0.006374823481944725,-1.3156748033084527,-1.2079080088763365,1.0,0.0
2019-08-15,-0.0,-0.5333730395076434,-0.022592813182449867,-1.2837800277943219,-1.1308318443517966,1.0,0.0
2019-08-16,-0.0,-0.5353483199618715,-0.022916832155056,-1.279450313765986,-1.1340058781475892,1.0,0.0
2019-08-19,-0.0,-0.5293651736564888,-0.024276266286483703,-1.2794344778424618,-1.1271632806621519,1.0,0.0
2019-08-20,-0.0,-0.5332095302066459,-0.023627958433758745,-1.276739499782686,-1.117547117626141,1.0,0.0
2019-08-21,-0.0,-0.5359848484848484,-0.04482323232323233,-1.2637705176767677,-1.1011679292929293,1.0,0.0
2019-08-22,-0.0,-0.5336080047086521,-0.055601334118108685,-1.2561899156366487,-1.0785167745732782,1.0,0.0
2019-08-23,-0.0,-0.5348471752966135,-0.058183389644063804,-1.259801995757052,-1.0758230533511433,1.0,0.0
2019-08-26,-0.0,-0.5170926889907544,-0.05605625048558776,-1.2529717970631653,-1.0585813068137675,1.0,0.0
2019-08-27,-0.0,-0.5119587548939799,-0.054579989921308684,-1.2473931077257048,-1.0625266503857038,1.0,0.0
2019-08-28,-0.0,-0.5046439628482972,-0.0608359133126935,-1.2521284829721362,-1.052360681114551,1.0,0.0
2019-08-29,-0.0,-0.4862931601129025,-0.06839887097397826,-1.2590573406024048,-1.0527780999884004,1.0,0.0
2019-08-30,-0.0,-0.47438615426126507,-0.07154145626951394,-1.2650811394210384,-1.043595574914235,1.0,0.0
2019-09-03,-0.0,-0.4747054747054747,-0.06833756833756832,-1.269192269192269,-1.0377685377685377,1.0,0.0
