Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WSBC
2019-01-17,-0.0,-0.6819328501972296,-0.0,-0.21089808274470234,-0.40055958168975325,0.0,1.0
2019-01-18,-0.0,-0.6733093458806163,-0.0,-0.21717870652274193,-0.4159977857735953,0.0,1.0
2019-01-22,-0.0,-0.7843979081504487,-0.0,-0.0811390988604444,-0.4181415423964923,0.0,1.0
2019-01-23,-0.0,-0.7828416396881127,-0.0,-0.07856458893803292,-0.4184943687018376,0.0,1.0
2019-01-24,-0.0,-0.7816456418094304,-0.0,-0.08164336063143007,-0.4178889978785045,0.0,1.0
2019-01-25,-0.0,-0.8166418338108883,-0.0,-0.011575931232091689,-0.46404584527220627,0.0,1.0
2019-01-28,-0.0,-0.8151646843549862,-0.0,-0.00978956999085087,-0.4623284537968893,0.0,1.0
2019-01-29,-0.0,-0.8038573424651257,-0.0,-0.009666261996930617,-0.47705980713287677,0.0,1.0
2019-01-30,-0.0,-0.7982871677595501,-0.0,-0.021142043730893987,-0.5141296992042563,0.0,1.0
2019-01-31,-0.0,-0.801911421911422,-0.0,-0.0,-0.5290909090909091,0.0,1.0
2019-02-01,-0.0,-0.8008920187793427,-0.0,-0.005727699530516432,-0.5408215962441315,0.0,1.0
2019-02-04,-0.0,-0.7974291611934697,-0.0,-0.008256708575717772,-0.5399699756051792,0.0,1.0
2019-02-05,-0.0,-0.7953842549203374,-0.0,-0.01077788191190253,-0.5368556701030928,0.0,1.0
2019-02-06,-0.0,-0.786333598912687,-0.0,-0.00806111449594601,-0.5489525237849744,0.0,1.0
2019-02-07,-0.0,-0.7831522757070613,-0.0,-0.010746394455890616,-0.5473637385278142,0.0,1.0
2019-02-08,-0.0,-0.7885660731021557,-0.0,-0.021954076850984067,-0.5324976569821931,0.0,1.0
2019-02-11,-0.0,-0.7811106416936582,-0.0,-0.022954513448810027,-0.5430221095620336,0.0,1.0
2019-02-12,-0.0,-0.7825708778033759,-0.0,-0.028327612957825946,-0.5399172504584137,0.0,1.0
2019-02-13,-0.0,-0.7824250105618927,-0.0,-0.02962024128057081,-0.5350654837346853,0.0,1.0
2019-02-14,-0.0,-0.7657312225071158,-0.0,-0.05055162193314671,-0.5360730163957564,0.0,1.0
2019-02-15,-0.0,-0.7519149638219143,-0.0,-0.06026538452473544,-0.5446746329161658,0.0,1.0
2019-02-19,-0.0,-0.7569423144980536,-0.0,-0.05643505957296213,-0.5459478589123511,0.0,1.0
2019-02-20,-0.0,-0.7547798548909318,-0.0,-0.05556212038853307,-0.5530215300262331,0.0,1.0
2019-02-21,-0.0,-0.7495208121346932,-0.0,-0.05624837312761778,-0.5605669798149506,0.0,1.0
2019-02-22,-0.0,-0.7446279818250663,-0.0,-0.06086709579704657,-0.561056418023476,0.0,1.0
2019-02-25,-0.0,-0.7415626554247685,-0.0,-0.06238306136465907,-0.564431707836961,0.0,1.0
2019-02-26,-0.0,-0.7418812326787787,-0.0,-0.0650448871307767,-0.561764218205936,0.0,1.0
2019-02-27,-0.0,-0.7452179478063002,-0.0,-0.06511175898931001,-0.559956386735879,0.0,1.0
2019-02-28,-0.0,-0.7499407442521925,-0.0,-0.07091727897606068,-0.5493718890732402,0.0,1.0
2019-03-01,-0.0,-0.7549686130522325,-0.0,-0.07168068222195902,-0.5421532630581546,0.0,1.0
2019-03-04,-0.0,-0.7495026996305769,-0.0,-0.06962205171923842,-0.5489959268731648,0.0,1.0
2019-03-05,-0.0,-0.7433991832082819,-0.0,-0.07949472884414475,-0.5515006173425777,0.0,1.0
2019-03-06,-0.0,-0.7422310851553783,-0.0,-0.07986135840277284,-0.5519075089618498,0.0,1.0
2019-03-07,-0.0,-0.7543521689497718,-0.0,-0.06811263318112633,-0.555769596651446,0.0,1.0
2019-03-08,-0.0,-0.7605848092238202,-0.0,-0.05391655770830856,-0.562795673362653,0.0,1.0
2019-03-11,-0.0,-0.7611559108000094,-0.0,-0.051741670016790024,-0.5518953815593445,0.0,1.0
2019-03-12,-0.0,-0.7499288964732651,-0.0,-0.05602957906712173,-0.5641590822904816,0.0,1.0
2019-03-13,-0.0,-0.7551588718314888,-0.0,-0.06314411519695347,-0.561799357372367,0.0,1.0
2019-03-14,-0.0,-0.7495319128765434,-0.0,-0.06714383902543075,-0.5533856326878865,0.0,1.0
2019-03-15,-0.0,-0.7393771067749134,-0.0,-0.06803399325832028,-0.5664197882542847,0.0,1.0
2019-03-18,-0.0,-0.7442577499462224,-0.0,-0.07576662922153972,-0.5700901073161405,0.0,1.0
2019-03-19,-0.0,-0.7435259797709285,-0.0,-0.07718610267568925,-0.5704311231199636,0.0,1.0
2019-03-20,-0.0,-0.7535140321420004,-0.0,-0.07534180858719118,-0.569824898057088,0.0,1.0
2019-03-21,-0.0,-0.753992997266056,-0.0,-0.08628711209170703,-0.5579164468319824,0.0,1.0
2019-03-22,-0.0,-0.7494040883153157,-0.0,-0.11282594563359256,-0.5455180218139792,0.0,1.0
2019-03-25,-0.0,-0.760508166969147,-0.0,-0.11368421052631579,-0.5456745311554749,0.0,1.0
2019-03-26,-0.0,-0.7796247170775634,-0.0,-0.11803645744603179,-0.5360802161162355,0.0,1.0
2019-03-27,-0.0,-0.7852038568841467,-0.0,-0.11827614898928099,-0.5437570358768539,0.0,1.0
2019-03-28,-0.0,-0.7865874529362867,-0.0,-0.11676690626375237,-0.5414894137206004,0.0,1.0
2019-03-29,-0.0,-0.7905071648652614,-0.0,-0.11639849366655255,-0.5384408470680295,0.0,1.0
2019-04-01,-0.0,-0.7981067925543625,-0.0,-0.1200988185798498,-0.5277743805493725,0.0,1.0
2019-04-02,-0.0,-0.8006031925066817,-0.0,-0.12863202805090354,-0.5227668391241448,0.0,1.0
2019-04-03,-0.0,-0.8012867737340994,-0.0,-0.12329944501743528,-0.5310888463238543,0.0,1.0
2019-04-04,-0.0,-0.795436280836763,-0.0,-0.09534130482429437,-0.544504785329859,0.0,1.0
2019-04-05,-0.0,-0.8053419373620241,-0.0,-0.08027461730671259,-0.5403556439678804,0.0,1.0
2019-04-08,-0.0,-0.8049436568520538,-0.0,-0.08159457167090754,-0.5368229734641948,0.0,1.0
2019-04-09,-0.0,-0.7924702229337992,-0.0,-0.11173374087281372,-0.52160201829076,0.0,1.0
2019-04-10,-0.0,-0.7948749030256012,-0.0,-0.11234484096198603,-0.5171402249806051,0.0,1.0
2019-04-11,-0.0,-0.7965665444479519,-0.0,-0.12031663550494136,-0.5113032076342181,0.0,1.0
2019-04-12,-0.0,-0.7979856813493508,-0.0,-0.11811673340614001,-0.5107875257857055,0.0,1.0
2019-04-15,-0.0,-0.7969221778513685,-0.0,-0.12725236193630077,-0.5108113372942437,0.0,1.0
2019-04-16,-0.0,-0.7972336740419096,-0.0,-0.12699729222062303,-0.515209913887737,0.0,1.0
2019-04-17,-0.0,-0.7901522021519081,-0.0,-0.1199235312859979,-0.5408445871424721,0.0,1.0
2019-04-18,-0.0,-0.8084555651423642,-0.0,-0.13048194256132134,-0.5262418340934303,0.0,1.0
2019-04-22,-0.0,-0.8195789264610953,-0.0,-0.13672476289785987,-0.5264164059784497,0.0,1.0
2019-04-23,-0.0,-0.8247907949790796,-0.0,-0.13122633990834828,-0.5344939230922494,0.0,1.0
2019-04-24,-0.0,-0.829486410871303,-0.0,-0.1413619104716227,-0.5271532773780975,0.0,1.0
2019-04-25,-0.0,-0.8302249519386813,-0.0,-0.13919057249144884,-0.5272763588245575,0.0,1.0
2019-04-26,-0.0,-0.8242290969063922,-0.0,-0.15260632715278125,-0.5220400819631167,0.0,1.0
2019-04-29,-0.0,-0.8232487258918756,-0.0,-0.1518437094034176,-0.5231587888478065,0.0,1.0
2019-04-30,-0.0,-0.8191239636399961,-0.0,-0.1494106482868844,-0.5287184097492758,0.0,1.0
2019-05-01,-0.0,-0.8162295942601435,-0.0,-0.1645708857278568,-0.5191370215744607,0.0,1.0
2019-05-02,-0.0,-0.8179614077184563,-0.0,-0.15969306138772246,-0.5218456308738252,0.0,1.0
2019-05-03,-0.0,-0.8182999350357303,-0.0,-0.15961221328269454,-0.5206886212583078,0.0,1.0
2019-05-06,-0.0,-0.8107635855320635,-0.0,-0.16097950625296423,-0.5244751753575796,0.0,1.0
2019-05-07,-0.0,-0.8106637377998551,-0.0,-0.1601058385961409,-0.5254237288135594,0.0,1.0
2019-05-08,-0.0,-0.7992978786973408,-0.0,-0.17132257743252663,-0.5191713972711881,0.0,1.0
2019-05-09,-0.0,-0.800179345389329,-0.0,-0.1718477556917252,-0.5189059931250934,0.0,1.0
2019-05-10,-0.0,-0.8004184413061346,-0.0,-0.17146130663279283,-0.5188423123863608,0.0,1.0
2019-05-13,-0.0,-0.8008566376970392,-0.0,-0.1694100654929402,-0.5199840625544737,0.0,1.0
2019-05-14,-0.0,-0.8043699565487276,-0.0,-0.168739913097455,-0.5098199875853507,0.0,1.0
2019-05-15,-0.0,-0.8038241867395083,-0.0,-0.1650360069530668,-0.5143779488452942,0.0,1.0
2019-05-16,-0.0,-0.8062133121082479,-0.0,-0.1614764700029848,-0.5196000397970351,0.0,1.0
2019-05-17,-0.0,-0.8063930799632124,-0.0,-0.15813676020978845,-0.521115557654545,0.0,1.0
2019-05-20,-0.0,-0.7981917985146916,-0.0,-0.16196815777054718,-0.5236332927647103,0.0,1.0
2019-05-21,-0.0,-0.8040490249590632,-0.0,-0.15444350717014838,-0.5225028531732249,0.0,1.0
2019-05-22,-0.0,-0.8005342831700801,-0.0,-0.15632729791233801,-0.5166963490650045,0.0,1.0
2019-05-23,-0.0,-0.8010384472740759,-0.0,-0.16066262826060082,-0.5108171591049574,0.0,1.0
2019-05-24,-0.0,-0.806620812509278,-0.0,-0.1574793408877233,-0.5100450294423277,0.0,1.0
2019-05-28,-0.0,-0.809131810540888,-0.0,-0.15200731731434788,-0.5109265302086423,0.0,1.0
2019-05-29,-0.0,-0.8185202534454279,-0.0,-0.14716106604866744,-0.49971647641823425,0.0,1.0
2019-05-30,-0.0,-0.8168017940313956,-0.0,-0.14460681633357156,-0.5029202296754479,0.0,1.0
2019-05-31,-0.0,-0.8227404960307678,-0.0,-0.1387012474730043,-0.5038952714363197,0.0,1.0
2019-06-03,-0.0,-0.8238479716423789,-0.0,-0.13780031508467902,-0.4999261520283576,0.0,1.0
2019-06-04,-0.0,-0.8232483684275336,-0.0,-0.15539958133234824,-0.4841275704962443,0.0,1.0
2019-06-05,-0.0,-0.8108260294765706,-0.0,-0.15742055525632864,-0.4799490770210057,0.0,1.0
2019-06-06,-0.0,-0.8234287111763268,-0.0,-0.13418928833455612,-0.48796771826852536,0.0,1.0
2019-06-07,-0.0,-0.8348060212948231,-0.0,-0.12911516338269488,-0.4837841145514624,0.0,1.0
2019-06-10,-0.0,-0.834478542609121,-0.0,-0.12270448710111262,-0.4881036801564984,0.0,1.0
2019-06-11,-0.0,-0.8411185177923733,-0.0,-0.1197186550338202,-0.4899029506911087,0.0,1.0
2019-06-12,-0.0,-0.8422226579734301,-0.0,-0.11821657924408059,-0.4906858179322516,0.0,1.0
2019-06-13,-0.0,-0.8352435881703277,-0.0,-0.1217081850533808,-0.49736163946496503,0.0,1.0
2019-06-14,-0.0,-0.8293078055964654,-0.0,-0.13512518409425628,-0.4901570937653412,0.0,1.0
2019-06-17,-0.0,-0.8232063165121868,-0.0,-0.14898729831788535,-0.4798685694669217,0.0,1.0
2019-06-18,-0.0,-0.8185244096415025,-0.0,-0.14934540560381745,-0.479212039642726,0.0,1.0
2019-06-19,-0.0,-0.8211616433002784,-0.0,-0.15128718675199063,-0.4700307752430267,0.0,1.0
2019-06-20,-0.0,-0.8270031854937515,-0.0,-0.15260965449644695,-0.47076696888017644,0.0,1.0
2019-06-21,-0.0,-0.8312175276933634,-0.0,-0.14454465248505047,-0.4749779433388884,0.0,1.0
2019-06-24,-0.0,-0.8227186894572921,-0.0,-0.15040341368908944,-0.4792162248326262,0.0,1.0
2019-06-25,-0.0,-0.7965481685161544,-0.0,-0.17151134243346755,-0.48703721889423546,0.0,1.0
2019-06-26,-0.0,-0.7938428248254156,-0.0,-0.1478558080062949,-0.5172371397659093,0.0,1.0
2019-06-27,-0.0,-0.790643303637348,-0.0,-0.15738051877737858,-0.5129694344637495,0.0,1.0
2019-06-28,-0.0,-0.7917374080362196,-0.0,-0.15572943579144213,-0.5130779262321301,0.0,1.0
2019-07-01,-0.0,-0.8006260475204574,-0.0,-0.1455683722764468,-0.5185595977521443,0.0,1.0
2019-07-02,-0.0,-0.8042001083263578,-0.0,-0.13782067063863312,-0.5199665173075977,0.0,1.0
2019-07-03,-0.0,-0.8075616600206763,-0.0,-0.13326441195293653,-0.5206517993403239,0.0,1.0
2019-07-05,-0.0,-0.796447549694942,-0.0,-0.1379157646132651,-0.5257823263137178,0.0,1.0
2019-07-08,-0.0,-0.8037447309087343,-0.0,-0.1181746887560043,-0.5288207038525634,0.0,1.0
2019-07-09,-0.0,-0.8031787236126757,-0.0,-0.11666748297986973,-0.5290934025566929,0.0,1.0
2019-07-10,-0.0,-0.8416618104118104,-0.0,-0.0734508547008547,-0.5129904817404818,0.0,1.0
2019-07-11,-0.0,-0.8417537041535099,-0.0,-0.07507894097643915,-0.5121204760748117,0.0,1.0
2019-07-12,-0.0,-0.8360623876390846,-0.0,-0.0817258636606579,-0.5116369466984112,0.0,1.0
2019-07-15,-0.0,-0.8430800641680035,-0.0,-0.08361285304554956,-0.5039132759710272,0.0,1.0
2019-07-16,-0.0,-0.8522940474159986,-0.0,-0.08666942813284276,-0.4975999610145952,0.0,1.0
2019-07-17,-0.0,-0.8570871609932016,-0.0,-0.08438314773751798,-0.49526060576524766,0.0,1.0
2019-07-18,-0.0,-0.8572574178027265,-0.0,-0.08264683725790381,-0.4901703482296907,0.0,1.0
2019-07-19,-0.0,-0.8567369341363901,-0.0,-0.08274237419856227,-0.48911987565572174,0.0,1.0
2019-07-22,-0.0,-0.8401737821897528,-0.0,-0.07817771413315211,-0.508774058882066,0.0,1.0
2019-07-23,-0.0,-0.8453120450354267,-0.0,-0.07505095603222363,-0.5061147238668349,0.0,1.0
2019-07-24,-0.0,-0.8451829016675971,-0.0,-0.0750540087870476,-0.5071000315556958,0.0,1.0
2019-07-25,-0.0,-0.7697810809444361,-0.0,-0.25630719449921635,-0.5018453915769251,0.0,1.0
2019-07-26,-0.0,-0.7461069908504728,-0.0,-0.2895736167393022,-0.5129087341030151,0.0,1.0
2019-07-29,-0.0,-0.7377551020408163,-0.0,-0.29346938775510206,-0.5197704081632653,0.0,1.0
2019-07-30,-0.0,-0.7382848392036754,-0.0,-0.2941551812149056,-0.5198825931597755,0.0,1.0
2019-07-31,-0.0,-0.7502934721584239,-0.0,-0.2888276425253917,-0.5127851783800337,0.0,1.0
2019-08-01,-0.0,-0.7528161476120088,-0.0,-0.2864315204648555,-0.5093022070441918,0.0,1.0
2019-08-02,-0.0,-0.7550405029003654,-0.0,-0.28119489944548076,-0.5191781872077275,0.0,1.0
2019-08-05,-0.0,-0.7541628358361426,-0.0,-0.280850955153744,-0.5188732250485238,0.0,1.0
2019-08-06,-0.0,-0.7512308430327973,-0.0,-0.25263211048552026,-0.5209180195420002,0.0,1.0
2019-08-07,-0.0,-0.7393016605628856,-0.0,-0.24441880299001653,-0.5246826870014548,0.0,1.0
2019-08-08,-0.0,-0.7380408879969897,-0.0,-0.24424934152765584,-0.5261758434717171,0.0,1.0
2019-08-09,-0.0,-0.7333833270841145,-0.0,-0.23459567554055744,-0.5317085364329459,0.0,1.0
2019-08-12,-0.0,-0.7337924839047761,-0.0,-0.24429804861007137,-0.5173179617707242,0.0,1.0
2019-08-13,-0.0,-0.7220382038701966,-0.0,-0.24162578138619778,-0.526809951933853,0.0,1.0
2019-08-14,-0.0,-0.7296023417925628,-0.0,-0.22629059065763685,-0.52481952816849,0.0,1.0
2019-08-15,-0.0,-0.7425086509436277,-0.0,-0.2190836135175596,-0.49260068225881665,0.0,1.0
2019-08-16,-0.0,-0.7432843883514216,-0.0,-0.21597996365957864,-0.4961940774934931,0.0,1.0
2019-08-19,-0.0,-0.7363703159441587,-0.0,-0.21905461670340437,-0.4937790840068577,0.0,1.0
2019-08-20,-0.0,-0.7393728904759576,-0.0,-0.21650442694320796,-0.4899476593454972,0.0,1.0
2019-08-21,-0.0,-0.741077539845507,-0.0,-0.21609465141292658,-0.4873374401095141,0.0,1.0
2019-08-22,-0.0,-0.7418472286684418,-0.0,-0.21635684099958472,-0.4845738573906246,0.0,1.0
2019-08-23,-0.0,-0.7396841693556273,-0.0,-0.2158990906424171,-0.4889263713699032,0.0,1.0
2019-08-26,-0.0,-0.7350222028099295,-0.0,-0.21142413433306642,-0.4800902671616802,0.0,1.0
2019-08-27,-0.0,-0.734689917780311,-0.0,-0.21204918629186775,-0.47862045548252524,0.0,1.0
2019-08-28,-0.0,-0.7326989200445543,-0.0,-0.20724974575039953,-0.48147610053755624,0.0,1.0
2019-08-29,-0.0,-0.7251658836634862,-0.0,-0.21058749455126652,-0.4859059427519737,0.0,1.0
2019-08-30,-0.0,-0.7172363812054596,-0.0,-0.2188911704312115,-0.4796231428916536,0.0,1.0
2019-09-03,-0.0,-0.7205964089799667,-0.0,-0.2221792610135086,-0.4738164858268287,0.0,1.0
2019-09-04,-0.0,-0.7209947416662646,-0.0,-0.21703893096627913,-0.4740219016836316,0.0,1.0
2019-09-05,-0.0,-0.7327001683096899,-0.0,-0.21271940370281317,-0.45902861264727096,0.0,1.0
2019-09-06,-0.0,-0.7320394879062282,-0.0,-0.2173035812936853,-0.45257367953306277,0.0,1.0
2019-09-09,-0.0,-0.7272224891878905,-0.0,-0.21797212878423833,-0.4574963959634791,0.0,1.0
2019-09-10,-0.0,-0.7329078868151716,-0.0,-0.1884647802528597,-0.4868151715833835,0.0,1.0
2019-09-11,-0.0,-0.7318947038847812,-0.0,-0.1891332097011151,-0.48739192215987087,0.0,1.0
2019-09-12,-0.0,-0.7326222521850095,-0.0,-0.1873450027688826,-0.48775672356921007,0.0,1.0
2019-09-13,-0.0,-0.7329360387965353,-0.0,-0.20093130986561153,-0.4788525104350134,0.0,1.0
2019-09-16,-0.0,-0.7360457539998553,-0.0,-0.19771230000723958,-0.4794275923646807,0.0,1.0
2019-09-17,-0.0,-0.7115273218768102,-0.0,-0.20764143657076653,-0.4944245993435026,0.0,1.0
2019-09-18,-0.0,-0.7088442599208264,-0.0,-0.20971323742396447,-0.4952447619967172,0.0,1.0
2019-09-19,-0.0,-0.6969836018064579,-0.0,-0.2315550510783201,-0.4865119424251938,0.0,1.0
2019-09-20,-0.0,-0.702102973168963,-0.0,-0.23362339859801787,-0.4814841672709693,0.0,1.0
2019-09-23,-0.0,-0.7035757429330757,-0.0,-0.22846098091326408,-0.48400579850205366,0.0,1.0
