Date,IWF,IWM,MTUM,SPNE,SPY,VLUE,VXX
2019-01-31,-0.0,-1.3925145885035883,-0.0,1.0,-2.411228117244617,-1.9036152659467436,0.0
2019-02-01,-0.0,-1.3888068715608641,-0.0,1.0,-2.4320896523956512,-1.8896121325996509,0.0
2019-02-04,-0.0,-1.3940044262624909,-0.0,1.0,-2.430621688686205,-1.8818322044128497,0.0
2019-02-05,-0.0,-1.3783040386421574,-0.0,1.0,-2.4162082382933048,-1.914195625922447,0.0
2019-02-06,-0.0,-1.35210230316015,-0.0,1.0,-2.411555972147831,-1.9316416711301554,0.0
2019-02-07,-0.0,-1.3531498962308361,-0.0,1.0,-2.4113275758184374,-1.9303072906206062,0.0
2019-02-08,-0.0,-1.344036390394006,-0.0,1.0,-2.4383570807411865,-1.9070171917854035,0.0
2019-02-11,-0.0,-1.3150905432595572,-0.0,1.0,-2.455063715627096,-1.9368209255533197,0.0
2019-02-12,-0.0,-1.338514101962886,-0.0,1.0,-2.450525892677698,-1.91022978495344,0.0
2019-02-13,-0.0,-1.3694851710517506,-0.0,1.0,-2.436366070830823,-1.8889335207873068,0.0
2019-02-14,-0.0,-1.3102452133019817,-0.0,1.0,-2.4967416862613367,-1.911185757473967,0.0
2019-02-15,-0.0,-1.3741569282136894,-0.0,1.0,-2.4419365609348915,-1.861702838063439,0.0
2019-02-19,-0.0,-1.3438103482719586,-0.0,1.0,-2.461077445561697,-1.8542984617433576,0.0
2019-02-20,-0.0,-1.3602588046958377,-0.0,1.0,-2.452574706510139,-1.8573239060832443,0.0
2019-02-21,-0.0,-1.3649732620320854,-0.0,1.0,-2.457085561497326,-1.8624999999999998,0.0
2019-02-22,-0.0,-1.3566550615961437,-0.0,1.0,-2.486207820032137,-1.8523701124799146,0.0
2019-02-25,-0.0,-1.350953089090172,-0.0,1.0,-2.5227119102338786,-1.8857644991212656,0.0
2019-02-26,-0.0,-1.3693901035673188,-0.0,1.0,-2.520205780816354,-1.8795099167399987,0.0
2019-02-27,-0.0,-1.393861022255496,-0.0,1.0,-2.53515279384741,-1.8770162662492342,0.0
2019-02-28,-0.0,-1.3917279912782774,-0.0,1.0,-2.53338784409921,-1.8887298991550832,0.0
2019-03-01,-0.0,-1.406991948248572,-0.0,1.0,-2.5400867111692245,-1.9347601679168676,0.0
2019-03-04,-0.0,-1.3964639515685198,-0.0,1.0,-2.5234589983489273,-1.9596175013758945,0.0
2019-03-05,-0.0,-1.3944375086697185,-0.0,1.0,-2.5527118879178805,-1.9886946871965596,0.0
2019-03-06,-0.0,-1.3915938410320434,-0.0,1.0,-2.551532806214454,-1.9926480787904008,0.0
2019-03-07,-0.0,-1.3073439241917502,-0.0,1.0,-2.669314381270903,-1.9910117056856187,0.0
2019-03-08,-0.0,-1.2682584269662922,-0.0,1.0,-2.7587078651685397,-1.9955056179775283,0.0
2019-03-11,-0.0,-1.2715609408410549,-0.0,1.0,-2.768852459016393,-2.0871703492516036,0.0
2019-03-12,-0.0,-1.1959868661072601,-0.0,1.0,-2.8671287851149216,-2.233418460415906,0.0
2019-03-13,-0.0,-1.233608935306063,-0.0,1.0,-2.8347838700319117,-2.184290687554395,0.0
2019-03-14,-0.0,-1.2420295070169127,-0.0,1.0,-2.7900683699172366,-2.164735516372796,0.0
2019-03-15,-0.0,-1.220867798577855,-0.0,1.0,-2.826512842838485,-2.2084603105499925,0.0
2019-03-18,-0.0,-1.2711029411764705,-0.0,1.0,-2.8423529411764705,-2.239485294117647,0.0
2019-03-19,-0.0,-1.2714370195150797,-0.0,1.0,-2.846836191602602,-2.273802483737433,0.0
2019-03-20,-0.0,-1.270352504638219,-0.0,1.0,-2.85847866419295,-2.2922448979591836,0.0
2019-03-21,-0.0,-1.2726329057611032,-0.0,1.0,-2.899681174464299,-2.242159116185957,0.0
2019-03-22,-0.0,-1.2458447218733841,-0.0,1.0,-2.9290832533057545,-2.2121592671936177,0.0
2019-03-25,-0.0,-1.063826704339636,-0.0,1.0,-2.980873723103673,-2.2000289792074184,0.0
2019-03-26,-0.0,-1.0911736884231973,-0.0,1.0,-2.9586698682965875,-2.226588081204977,0.0
2019-03-27,-0.0,-1.0154033529158903,-0.0,1.0,-2.9459807995414815,-2.2030376844820174,0.0
2019-03-28,-0.0,-1.0119910964313923,-0.0,1.0,-2.944855317010124,-2.2234508508652255,0.0
2019-03-29,-0.0,-0.9975593998995048,-0.0,1.0,-2.943866197688608,-2.236809992103941,0.0
2019-04-01,-0.0,-1.0170719460583888,-0.0,1.0,-2.9327881787533174,-2.223226454343304,0.0
2019-04-02,-0.0,-1.069981981981982,-0.0,1.0,-3.0088648648648646,-2.1283603603603605,0.0
2019-04-03,-0.0,-1.0725951507302682,-0.0,1.0,-2.994675875962299,-2.127491186416289,0.0
2019-04-04,-0.0,-1.0704357220021607,-0.0,1.0,-3.015484335613972,-2.11602448685632,0.0
2019-04-05,-0.0,-1.030773634867244,-0.0,1.0,-3.0122378873541833,-2.113647749230659,0.0
2019-04-08,-0.0,-1.0178788528927984,-0.0,1.0,-3.022312808410212,-2.1114210112279195,0.0
2019-04-09,-0.0,-1.0149136014913602,-0.0,1.0,-3.0415143041514305,-2.113572811357281,0.0
2019-04-10,-0.0,-0.984778103337383,-0.0,1.0,-3.050382334024155,-2.1112699206746233,0.0
2019-04-11,-0.0,-0.9511426319936959,-0.0,1.0,-3.1037323590515085,-2.108890321656279,0.0
2019-04-12,-0.0,-0.953380120309367,-0.0,1.0,-3.1003294185047268,-2.1074906903466055,0.0
2019-04-15,-0.0,-0.9634286535421756,-0.0,1.0,-3.0896680557551375,-2.131771806294008,0.0
2019-04-16,-0.0,-0.9749892194911599,-0.0,1.0,-3.083728618657467,-2.128288055196205,0.0
2019-04-17,-0.0,-1.0079209308846206,-0.0,1.0,-2.976237207346138,-2.0254451142576753,0.0
2019-04-18,-0.0,-1.0339289438920949,-0.0,1.0,-2.914969060696656,-2.003754432315928,0.0
2019-04-22,-0.0,-1.024032415816683,-0.0,1.0,-2.935168366634065,-2.0270364677937684,0.0
2019-04-23,-0.0,-1.037947209969894,-0.0,1.0,-2.9592522579290064,-2.0040607715465937,0.0
2019-04-24,-0.0,-1.0035832414553472,-0.0,1.0,-2.9264057331863285,-1.9608599779492832,0.0
2019-04-25,-0.0,-1.000621332412841,-0.0,1.0,-2.937245426303072,-1.965826717293752,0.0
2019-04-26,-0.0,-0.9773749394589359,-0.0,1.0,-2.9768906109458246,-1.9647132083304504,0.0
2019-04-29,-0.0,-0.9666184871636039,-0.0,1.0,-2.9558813407667426,-1.9602863239039163,0.0
2019-04-30,-0.0,-0.9516971279373367,-0.0,1.0,-2.951697127937337,-1.967569053181256,0.0
2019-05-01,-0.0,-0.9415857270785976,-0.0,1.0,-2.9632155404009093,-1.983674312874561,0.0
2019-05-02,-0.0,-0.9535870755750275,-0.0,1.0,-2.8995071193866377,-1.9925383351588173,0.0
2019-05-03,-0.0,-0.961311969323473,-0.0,1.0,-2.896672144617913,-1.9894549438509999,0.0
2019-05-06,-0.0,-0.9397582132368006,-0.0,1.0,-2.8989823099515055,-1.9913940304623998,0.0
2019-05-07,-0.0,-0.9382949932341001,-0.0,1.0,-2.8578484438430314,-1.9697564276048716,0.0
2019-05-08,-0.0,-0.9475267379679143,-0.0,1.0,-2.785160427807486,-1.9518048128342247,0.0
2019-05-09,-0.0,-0.9428437729794772,-0.0,1.0,-2.7939033357844774,-1.948124874657397,0.0
2019-05-10,-0.0,-0.944143782989243,-0.0,1.0,-2.790806440836507,-1.9464154473174318,0.0
2019-05-13,-0.0,-0.9403473613894456,-0.0,1.0,-2.790380761523046,-1.9492985971943888,0.0
2019-05-14,-0.0,-0.8524289642529791,-0.0,1.0,-2.7783160927065604,-1.9163284012046617,0.0
2019-05-15,-0.0,-0.8701146430432518,-0.0,1.0,-2.791753517457009,-1.851941115164148,0.0
2019-05-16,-0.0,-0.8800691908514318,-0.0,1.0,-2.723620987891601,-1.802806073419181,0.0
2019-05-17,-0.0,-0.8658929722759511,-0.0,1.0,-2.7082527401676337,-1.8733075435203095,0.0
2019-05-20,-0.0,-0.8466829519156595,-0.0,1.0,-2.710465415273849,-1.871303677037799,0.0
2019-05-21,-0.0,-0.8515926021063448,-0.0,1.0,-2.7004880554842026,-1.8696378114564605,0.0
2019-05-22,-0.0,-0.8295073510446221,-0.0,1.0,-2.745550683518184,-1.8732267216920298,0.0
2019-05-23,-0.0,-0.8401700045076952,-0.0,1.0,-2.7826646918668296,-1.8167943846995942,0.0
2019-05-24,-0.0,-0.7904560323263422,-0.0,1.0,-2.796356872554679,-1.8271438650503498,0.0
2019-05-28,-0.0,-0.7903008531656938,-0.0,1.0,-2.796908076207582,-1.8275707229456668,0.0
2019-05-29,-0.0,-0.8051557602507516,-0.0,1.0,-2.802213266807395,-1.7894198170536686,0.0
2019-05-30,-0.0,-0.8033111736128867,-0.0,1.0,-2.800946049603682,-1.7879698286883152,0.0
2019-05-31,-0.0,-0.7970069071373752,-0.0,1.0,-2.81062931696086,-1.7879253005883857,0.0
2019-06-03,-0.0,-0.8069997463860006,-0.0,1.0,-2.813403499873193,-1.7199467410601066,0.0
2019-06-04,-0.0,-0.8356407976628986,-0.0,1.0,-2.8927346627714976,-1.6224437952495872,0.0
2019-06-05,-0.0,-0.7888122227698373,-0.014046328240512568,1.0,-2.8553474618038446,-1.50252587481518,0.0
2019-06-06,-0.0,-0.8349296799224054,-0.012002909796314258,1.0,-2.758790009699321,-1.456292434529583,0.0
2019-06-07,-0.0,-0.8675765847740371,-0.018380345768880802,1.0,-2.7282984531392174,-1.451804670912951,0.0
2019-06-10,-0.0,-0.8720746938280587,-0.0,1.0,-2.722990178246635,-1.467806475081848,0.0
2019-06-11,-0.0,-0.8704426289476893,-0.02835020119497622,1.0,-2.7332642360687722,-1.4647603950737715,0.0
2019-06-12,-0.0,-0.8664596273291926,-0.028924613323590306,1.0,-2.728717573986116,-1.465229570088905,0.0
2019-06-13,-0.0,-0.8999206203822434,-0.06197716309458386,1.0,-2.7048910056786957,-1.4392745924161934,0.0
2019-06-14,-0.0,-0.8936351986330627,-0.07725636175016781,1.0,-2.706718740465003,-1.424787941661073,0.0
2019-06-17,-0.0,-0.9011734506784013,-0.0771910524385772,1.0,-2.7008311942305343,-1.4325265859919325,0.0
2019-06-18,-0.0,-0.9074685246302409,-0.07890233467791224,1.0,-2.6953917613983625,-1.4298985454100968,0.0
2019-06-19,-0.0,-0.8662698894692092,-0.12024778331106524,1.0,-2.6749665978379693,-1.4116360986274747,0.0
2019-06-20,-0.0,-0.880812009967787,-0.10824773597520208,1.0,-2.67446666261472,-1.4144532911930954,0.0
2019-06-21,-0.0,-0.8955015197568389,-0.10638297872340426,1.0,-2.657021276595745,-1.4201215805471126,0.0
2019-06-24,-0.0,-0.865955501371533,-0.11264858274916184,1.0,-2.652971654983237,-1.464126790612618,0.0
2019-06-25,-0.0,-0.8219136366404775,-0.12132285766490042,1.0,-2.6736098422559227,-1.4737194713441744,0.0
2019-06-26,-0.0,-0.8157814314528452,-0.11307377299676058,1.0,-2.6778925493551737,-1.5052869628995782,0.0
2019-06-27,-0.0,-0.8119710535999017,-0.14522261744143258,1.0,-2.689623451490249,-1.48589476266405,0.0
2019-06-28,-0.0,-0.7706225084329961,-0.15774302361238884,1.0,-2.715792701625268,-1.4889297761422877,0.0
2019-07-01,-0.0,-0.7544943133178428,-0.1661367249602544,1.0,-2.7207411030940447,-1.473339855692797,0.0
2019-07-02,-0.0,-0.7837154832347141,-0.1531681459566075,1.0,-2.7265779092702167,-1.5002465483234715,0.0
2019-07-03,-0.0,-0.7810592514951599,-0.15574326407300082,1.0,-2.7279117084900424,-1.500832357112029,0.0
2019-07-05,-0.0,-0.7464044253226798,-0.16767055931161645,1.0,-2.724646588813768,-1.507559926244622,0.0
2019-07-08,-0.0,-0.7506455182589451,-0.1629165129718431,1.0,-2.7237181851715233,-1.5105127259313906,0.0
2019-07-09,-0.0,-0.7405860310829904,-0.16198783709073042,1.0,-2.725474537748019,-1.5148350635788441,0.0
2019-07-10,-0.0,-0.7376575468798033,-0.15862280971411005,1.0,-2.7304027051952047,-1.5215493390716264,0.0
2019-07-11,-0.0,-0.7278543307086613,-0.17519685039370075,1.0,-2.735666830708661,-1.5127952755905512,0.0
2019-07-12,-0.0,-0.7650440313111545,-0.16254892367906065,1.0,-2.683219178082192,-1.504708904109589,0.0
2019-07-15,-0.0,-0.8040776342374334,-0.18686095634604788,1.0,-2.6499112226780137,-1.4817241168187105,0.0
2019-07-16,-0.0,-0.814122978931896,-0.21049730524252816,1.0,-2.641107300342969,-1.4587212150906417,0.0
2019-07-17,-0.0,-0.7254321847082027,-0.19590439726186332,1.0,-2.510384035270913,-1.3694164056155005,0.0
2019-07-18,-0.0,-0.7261290509594759,-0.2007652617543046,1.0,-2.5139428372659283,-1.3566003826308772,0.0
2019-07-19,-0.0,-0.7283112966829042,-0.20296914868939922,1.0,-2.513801902110879,-1.354036186499652,0.0
2019-07-22,-0.0,-0.6840069284064666,-0.17973441108545035,1.0,-2.512875288683603,-1.3969976905311778,0.0
2019-07-23,-0.0,-0.6939553143582934,-0.1781074995669996,1.0,-2.5079960741296694,-1.3933375671150625,0.0
2019-07-24,-0.0,-0.6910247592847317,-0.18964924346629988,1.0,-2.4818317285648788,-1.368752865657955,0.0
2019-07-25,-0.0,-0.6913946587537092,-0.18260671079662177,1.0,-2.4780301301072813,-1.3544282127368181,0.0
2019-07-26,-0.0,-0.6783782244746883,-0.17379420306360685,1.0,-2.4845396048061046,-1.3577245031604124,0.0
2019-07-29,-0.0,-0.6443175328383781,-0.18132495716733296,1.0,-2.484694460308395,-1.4006853226727585,0.0
2019-07-30,-0.0,-0.6463533040150781,-0.1883602718601862,1.0,-2.4734136729681877,-1.4032783140099379,0.0
2019-07-31,-0.0,-0.7056934808783899,-0.18359039045926265,1.0,-2.4593773292815775,-1.3849549911128947,0.0
2019-08-01,-0.0,-0.7285518188057652,-0.18548387096774194,1.0,-2.4400594829558453,-1.3654198123999086,0.0
2019-08-02,-0.0,-0.6997931985294117,-0.23448988970588236,1.0,-2.454044117647059,-1.356215533088235,0.0
2019-08-05,-0.0,-0.692939150401837,-0.22376578645235362,1.0,-2.4701492537313436,-1.3537313432835822,0.0
2019-08-06,-0.0,-0.6937360178970917,-0.2248881431767338,1.0,-2.344295302013423,-1.3298657718120805,0.0
2019-08-07,-0.0,-0.7235635094828071,-0.18301536383589398,1.0,-2.347571613484158,-1.3736282289380382,0.0
2019-08-08,-0.0,-0.7041420118343196,-0.1600982471809758,1.0,-2.3352685050798256,-1.3827174277101708,0.0
2019-08-09,-0.0,-0.681554364048422,-0.14123044607816043,1.0,-2.3049029904372342,-1.3999226134542038,0.0
2019-08-12,-0.0,-0.6750783440540986,-0.1673538952113915,1.0,-2.2918247292319536,-1.363571389301226,0.0
2019-08-13,-0.0,-0.6369357045143639,-0.1596169630642955,1.0,-2.2986593707250345,-1.3767441860465115,0.0
2019-08-14,-0.0,-0.6654796471812853,-0.1592067057470005,1.0,-2.2783652002410566,-1.375499917821728,0.0
2019-08-15,-0.0,-0.7046097964852306,-0.17867635275893384,1.0,-2.200897387960045,-1.2574648790128733,0.0
2019-08-16,-0.0,-0.7016559829059829,-0.18108974358974358,1.0,-2.1941239316239316,-1.2650106837606836,0.0
2019-08-19,-0.0,-0.6496211117587833,-0.18859625880981398,1.0,-2.210746648296328,-1.2501722219278257,0.0
2019-08-20,-0.0,-0.6447284683920237,-0.18784471786168858,1.0,-2.2175965210012727,-1.2532350445481544,0.0
2019-08-21,-0.0,-0.654826909823464,-0.19514393256639986,1.0,-2.2168265917404444,-1.234533213168637,0.0
2019-08-22,-0.0,-0.66114258484672,-0.18287711124053582,1.0,-2.2178217821782176,-1.2328056335045268,0.0
2019-08-23,-0.0,-0.6644516506299506,-0.1882409228642815,1.0,-2.2326298442400723,-1.2307692307692308,0.0
2019-08-26,-0.0,-0.6374622356495468,-0.16570228890368172,1.0,-2.1467561063034464,-1.1706692610988787,0.0
2019-08-27,-0.0,-0.6390135685910333,-0.18062219470670174,1.0,-2.1706650157354384,-1.1688593097043802,0.0
2019-08-28,-0.0,-0.6217707420203167,-0.19342030629608623,1.0,-2.1815087918321043,-1.1597999278090034,0.0
2019-08-29,-0.0,-0.6087807894465629,-0.20648253117592497,1.0,-2.190508090281356,-1.1472740389570235,0.0
2019-08-30,-0.0,-0.5918881406466869,-0.21950341849586183,1.0,-2.198426977844034,-1.1307253379941395,0.0
2019-09-03,-0.0,-0.6004526283304187,-0.22749717107293485,1.0,-2.198487809896101,-1.1170147104207386,0.0
2019-09-04,-0.0,-0.573815153695898,-0.24339467461704536,1.0,-2.195178369486995,-1.127942839518865,0.0
2019-09-05,-0.0,-0.588238307463757,-0.23328722913785155,1.0,-2.2029096870037397,-1.098253163260079,0.0
2019-09-06,-0.0,-0.566449360915764,-0.27021200143729784,1.0,-2.247420563626097,-1.0491761203223653,0.0
2019-09-09,-0.0,-0.5683449548810501,-0.26809885151763746,1.0,-2.241540196882691,-1.0490668580803937,0.0
2019-09-10,-0.0,-0.5615357014711159,-0.28925111487005994,1.0,-2.244502537290481,-1.0304987441693576,0.0
2019-09-11,-0.0,-0.5748730313445853,-0.27137946955317294,1.0,-2.23849587031242,-1.045247011747807,0.0
