Date,IWF,IWM,MTUM,SPY,TCBI,VLUE,VXX
2019-02-12,-0.0,-0.7689543427343023,-0.0,-0.37626335547213396,1.0,-1.063304135784644,0.0
2019-02-13,-0.0,-0.772343905333034,-0.0,-0.3770964948850335,1.0,-1.0574030721867684,0.0
2019-02-14,-0.0,-0.7334403596082838,-0.0,-0.41046716969015895,1.0,-1.0668807192165677,0.0
2019-02-15,-0.0,-0.7400102953477897,-0.0,-0.41039830126761473,1.0,-1.066919760633164,0.0
2019-02-19,-0.0,-0.7343166301687492,-0.0,-0.41852376658508306,1.0,-1.0675640860492077,0.0
2019-02-20,-0.0,-0.7221204230559037,-0.0,-0.42212363776641915,1.0,-1.0704664544957727,0.0
2019-02-21,-0.0,-0.7237384140061792,-0.0,-0.42189109165808447,1.0,-1.0727021112255406,0.0
2019-02-22,-0.0,-0.7125590665080845,-0.0,-0.43202931627503294,1.0,-1.0699476035873863,0.0
2019-02-25,-0.0,-0.7091477969163279,-0.0,-0.44074575833817176,1.0,-1.075704793239146,0.0
2019-02-26,-0.0,-0.7044349254404328,-0.0,-0.4446842088312023,1.0,-1.0715965087442432,0.0
2019-02-27,-0.0,-0.7107019636926449,-0.0,-0.44532937800277306,1.0,-1.0684229194208879,0.0
2019-02-28,-0.0,-0.7167370899590363,-0.0,-0.4516659678095668,1.0,-1.0570912492339453,0.0
2019-03-01,-0.0,-0.722463978338652,-0.0,-0.4521161718724817,1.0,-1.048866969667666,0.0
2019-03-04,-0.0,-0.723761003450166,-0.0,-0.4538096927095089,1.0,-1.046883564956631,0.0
2019-03-05,-0.0,-0.7147889599896582,-0.0,-0.4702669510697434,1.0,-1.0468295520651543,0.0
2019-03-06,-0.0,-0.7112211221122112,-0.0,-0.48171876011130527,1.0,-1.0426454410146897,0.0
2019-03-07,-0.0,-0.6979930840577837,-0.0,-0.48977151536696506,1.0,-1.0439840997963998,0.0
2019-03-08,-0.0,-0.6950776024417171,-0.0,-0.49236963439184367,1.0,-1.0595168517436198,0.0
2019-03-11,-0.0,-0.6955867930696306,-0.0,-0.49852893102321016,1.0,-1.074959136972867,0.0
2019-03-12,-0.0,-0.6651063128399538,-0.0,-0.518048458875886,1.0,-1.1133673973957474,0.0
2019-03-13,-0.0,-0.6714857577662355,-0.0,-0.5269791907896914,1.0,-1.1098024944585967,0.0
2019-03-14,-0.0,-0.6706877747298146,-0.0,-0.5283405492943781,1.0,-1.1059920018508114,0.0
2019-03-15,-0.0,-0.6687765111346766,-0.0,-0.5303883881230117,1.0,-1.1147269353128315,0.0
2019-03-18,-0.0,-0.6867272605760876,-0.0,-0.5376595602486132,1.0,-1.117189066363697,0.0
2019-03-19,-0.0,-0.691884272001074,-0.0,-0.538262737463919,1.0,-1.1262670336309326,0.0
2019-03-20,-0.0,-0.7006255885914167,-0.0,-0.5379389210278488,1.0,-1.1247813803309565,0.0
2019-03-21,-0.0,-0.707530171681115,-0.0,-0.5217406085330613,1.0,-1.17038925718171,0.0
2019-03-22,-0.0,-0.70512688790712,-0.0,-0.5655330662008973,1.0,-1.1540806191992876,0.0
2019-03-25,-0.0,-0.6538670469206219,-0.0,-0.5849799687648537,1.0,-1.1562775853873837,0.0
2019-03-26,-0.0,-0.6559631462207816,-0.0,-0.5842347722231701,1.0,-1.1721890462378435,0.0
2019-03-27,-0.0,-0.6571007842197185,-0.0,-0.5871031813978974,1.0,-1.180370535255642,0.0
2019-03-28,-0.0,-0.6574099438433091,-0.0,-0.5854335022599644,1.0,-1.181310779345295,0.0
2019-03-29,-0.0,-0.6594200417679482,-0.0,-0.5847512752918621,1.0,-1.179430997295354,0.0
2019-04-01,-0.0,-0.6672946495855313,-0.0,-0.5842981434541344,1.0,-1.1737343289717066,0.0
2019-04-02,-0.0,-0.6743414300376326,-0.0,-0.5928840232637701,1.0,-1.1539514197742045,0.0
2019-04-03,-0.0,-0.6745825349028196,-0.0,-0.5978989871338626,1.0,-1.149363536819053,0.0
2019-04-04,-0.0,-0.6526889440020885,-0.0,-0.4665839968672497,1.0,-1.144041247878867,0.0
2019-04-05,-0.0,-0.6492436919644322,-0.0,-0.46910785182268605,1.0,-1.162811300324835,0.0
2019-04-08,-0.0,-0.6525432066375889,-0.0,-0.4683697897878202,1.0,-1.15852818679697,0.0
2019-04-09,-0.0,-0.6382363570654138,-0.0,-0.5005749581101948,1.0,-1.1466636002234123,0.0
2019-04-10,-0.0,-0.6399000361711223,-0.0,-0.4983722994968926,1.0,-1.1500115089934564,0.0
2019-04-11,-0.0,-0.6361781259256821,-0.0,-0.513905802586973,1.0,-1.1412302932560972,0.0
2019-04-12,-0.0,-0.6397731370684849,-0.0,-0.5013277382552536,1.0,-1.1372651870307837,0.0
2019-04-15,-0.0,-0.6390542273668979,-0.0,-0.5092242428228484,1.0,-1.1402216449077573,0.0
2019-04-16,-0.0,-0.6420147582026617,-0.0,-0.5093556463302148,1.0,-1.1428712610357097,0.0
2019-04-17,-0.0,-0.6321569920844327,-0.0,-0.5129947229551451,1.0,-1.1530013192612136,0.0
2019-04-18,-0.0,-0.6273146622734761,-0.0,-0.5174629324546952,1.0,-1.1501153212520592,0.0
2019-04-22,-0.0,-0.5982745044335649,-0.0,-0.6112157211818274,1.0,-1.2141463247629156,0.0
2019-04-23,-0.0,-0.5911252523179035,-0.0,-0.6140134797632488,1.0,-1.216155188340347,0.0
2019-04-24,-0.0,-0.5913183389818905,-0.0,-0.6179179076375338,1.0,-1.2140974290507003,0.0
2019-04-25,-0.0,-0.5906100068540096,-0.0,-0.6233379026730638,1.0,-1.2130911583276216,0.0
2019-04-26,-0.0,-0.5812197549507498,-0.0,-0.6467721453821601,1.0,-1.2040704259189345,0.0
2019-04-29,-0.0,-0.579641006280674,-0.0,-0.6463602979030099,1.0,-1.2060267014448982,0.0
2019-04-30,-0.0,-0.584012938302192,-0.0,-0.6448504869068512,1.0,-1.212139981418396,0.0
2019-05-01,-0.0,-0.5900633958103638,-0.0,-0.6543205622932745,1.0,-1.2010405181918413,0.0
2019-05-02,-0.0,-0.5950848449385605,-0.0,-0.6319829277527277,1.0,-1.2149175644511754,0.0
2019-05-03,-0.0,-0.6130888789330393,-0.0,-0.6222903815004998,1.0,-1.2108419202536445,0.0
2019-05-06,-0.0,-0.6000550130656032,-0.0,-0.6270114152111127,1.0,-1.21125017191583,0.0
2019-05-07,-0.0,-0.6061001132191992,-0.0,-0.6191717844031975,1.0,-1.2056129275740213,0.0
2019-05-08,-0.0,-0.6009216589861751,-0.0,-0.6199692780337942,1.0,-1.192694999146612,0.0
2019-05-09,-0.0,-0.6012766247951938,-0.0,-0.6220644456581104,1.0,-1.190094210813763,0.0
2019-05-10,-0.0,-0.6029140790281854,-0.0,-0.6233194567665324,1.0,-1.1860369890124889,0.0
2019-05-13,-0.0,-0.6035476718403547,-0.0,-0.6197168684973563,1.0,-1.1879583830803342,0.0
2019-05-14,-0.0,-0.5931709630432573,-0.0,-0.6230818739202602,1.0,-1.1711662884048644,0.0
2019-05-15,-0.0,-0.5976263140047474,-0.0,-0.6318752119362496,1.0,-1.161478467277043,0.0
2019-05-16,-0.0,-0.6020182800448507,-0.0,-0.6287927695287282,1.0,-1.1669668037103733,0.0
2019-05-17,-0.0,-0.5991148936170213,-0.0,-0.6345531914893617,1.0,-1.1705872340425532,0.0
2019-05-20,-0.0,-0.5945458873134074,-0.0,-0.6344656397701384,1.0,-1.1713081029616783,0.0
2019-05-21,-0.0,-0.601378654623247,-0.0,-0.6237223674827669,1.0,-1.1706000203742062,0.0
2019-05-22,-0.0,-0.6012182741116752,-0.0,-0.6184433164128595,1.0,-1.1644331641285957,0.0
2019-05-23,-0.0,-0.6034313559608813,-0.0,-0.6184900680180028,1.0,-1.1620588135765286,0.0
2019-05-24,-0.0,-0.5980140502566873,-0.0,-0.6121994055660632,1.0,-1.1672183193731425,0.0
2019-05-28,-0.0,-0.6218450234709844,-0.0,-0.6099734675828288,1.0,-1.1697394380570107,0.0
2019-05-29,-0.0,-0.6261755219826854,-0.0,-0.6081480224070617,1.0,-1.1607197419792907,0.0
2019-05-30,-0.0,-0.6208748258165381,-0.0,-0.607110083947932,1.0,-1.1707167861876764,0.0
2019-05-31,-0.0,-0.632004365471846,-0.0,-0.5972170116981003,1.0,-1.1813035026090515,0.0
2019-06-03,-0.0,-0.636629289840299,-0.0,-0.5970438328236494,1.0,-1.1642201834862385,0.0
2019-06-04,-0.0,-0.6663637893319871,-0.0,-0.5513713612653542,1.0,-1.1475685680632677,0.0
2019-06-05,-0.0,-0.6658081348675409,-0.0,-0.5548233877441798,1.0,-1.1243310141824994,0.0
2019-06-06,-0.0,-0.6763821111036834,-0.0,-0.5354636005080554,1.0,-1.1305902800989371,0.0
2019-06-07,-0.0,-0.6970688388862925,-0.0,-0.5214996327702477,1.0,-1.1198838218601859,0.0
2019-06-10,-0.0,-0.6986260154447899,-0.0,-0.5098786480794303,1.0,-1.134490021061077,0.0
2019-06-11,-0.0,-0.7036875628561851,-0.0,-0.5120348642306403,1.0,-1.1366074421723098,0.0
2019-06-12,-0.0,-0.7045667918454935,-0.0,-0.5110313841201717,1.0,-1.1374061158798283,0.0
2019-06-13,-0.0,-0.7137487835162254,-0.0,-0.5149501661129569,1.0,-1.1271183596764993,0.0
2019-06-14,-0.0,-0.7071001946178108,-0.0,-0.5298973223273605,1.0,-1.1184819810750957,0.0
2019-06-17,-0.0,-0.6922325847614559,-0.0,-0.5596107875155719,1.0,-1.1150466314265512,0.0
2019-06-18,-0.0,-0.6721722060515806,-0.0,-0.5761185947336357,1.0,-1.1362620997766195,0.0
2019-06-19,-0.0,-0.6704179519338328,-0.0,-0.577675333039558,1.0,-1.141622317887529,0.0
2019-06-20,-0.0,-0.6731652546697968,-0.0,-0.5819468544792623,1.0,-1.1472899867306319,0.0
2019-06-21,-0.0,-0.678483941208492,-0.0,-0.5751905280348394,1.0,-1.1486118671747414,0.0
2019-06-24,-0.0,-0.6703722590515043,-0.0,-0.5819139894611592,1.0,-1.1473737888832227,0.0
2019-06-25,-0.0,-0.6529641583149313,-0.0,-0.5920163071173773,1.0,-1.1523016816714795,0.0
2019-06-26,-0.0,-0.6472507306463671,-0.0,-0.5639910283422823,1.0,-1.1871134370964453,0.0
2019-06-27,-0.0,-0.6312544705201131,-0.0,-0.5649715589768043,1.0,-1.2098845328519363,0.0
2019-06-28,-0.0,-0.6152065102659267,-0.0,-0.578637338690456,1.0,-1.2111069495045796,0.0
2019-07-01,-0.0,-0.6104894391347233,-0.0,-0.5913404305975987,1.0,-1.199414985884834,0.0
2019-07-02,-0.0,-0.61581594508258,-0.0,-0.5814925576021206,1.0,-1.2010466934003943,0.0
2019-07-03,-0.0,-0.6223014256619145,-0.0,-0.571826205023761,1.0,-1.2003054989816702,0.0
2019-07-05,-0.0,-0.5923758625355162,-0.0,-0.5833446083074009,1.0,-1.2067717494249761,0.0
2019-07-08,-0.0,-0.5982671675635428,-0.0,-0.5756591193691406,1.0,-1.2105120655227264,0.0
2019-07-09,-0.0,-0.5937859219690311,-0.0,-0.5722496450064237,1.0,-1.214821827033606,0.0
2019-07-10,-0.0,-0.573471250380286,-0.0,-0.5884798701957206,1.0,-1.2183686576750161,0.0
2019-07-11,-0.0,-0.5722760865143399,-0.0,-0.6021764187402535,1.0,-1.2156078378195132,0.0
2019-07-12,-0.0,-0.5741594360086767,-0.0,-0.5957158351409978,1.0,-1.219495661605206,0.0
2019-07-15,-0.0,-0.6029586401112883,-0.0,-0.5848403623655549,1.0,-1.2051029756047908,0.0
2019-07-16,-0.0,-0.6185770750988142,-0.0,-0.5914201989914134,1.0,-1.1973899413929399,0.0
2019-07-17,-0.0,-0.634782312693604,-0.0,-0.5814753038091024,1.0,-1.1877999795758587,0.0
2019-07-18,-0.0,-0.6345153503552851,-0.0,-0.580797606500527,1.0,-1.184544249141536,0.0
2019-07-19,-0.0,-0.6381089512838972,-0.0,-0.6105454420789194,1.0,-1.179677054407076,0.0
2019-07-22,-0.0,-0.6070230064002768,-0.0,-0.6093063483826329,1.0,-1.2432797093928387,0.0
2019-07-23,-0.0,-0.6083044982698963,-0.0,-0.6098269896193772,1.0,-1.242076124567474,0.0
2019-07-24,-0.0,-0.6078845355115603,-0.0,-0.6100304582583413,1.0,-1.2432161151875951,0.0
2019-07-25,-0.0,-0.616269401330377,-0.0,-0.6014758869179601,1.0,-1.246812638580931,0.0
2019-07-26,-0.0,-0.6171444417484141,-0.0,-0.6002287774272939,1.0,-1.24895143679157,0.0
2019-07-29,-0.0,-0.6192660550458715,-0.0,-0.6093619683069225,1.0,-1.2464901306644425,0.0
2019-07-30,-0.0,-0.620893446897271,-0.0,-0.610916043803233,1.0,-1.2446375803928384,0.0
2019-07-31,-0.0,-0.6541769683462758,-0.0,-0.5983911968520389,1.0,-1.2296897308214647,0.0
2019-08-01,-0.0,-0.6726627465989353,-0.0,-0.5913503357572806,1.0,-1.21533697505306,0.0
2019-08-02,-0.0,-0.678402929371171,-0.0,-0.5940778818393071,1.0,-1.2483980001408352,0.0
2019-08-05,-0.0,-0.6744987689060852,-0.0,-0.5961308476960957,1.0,-1.2467463946535349,0.0
2019-08-06,-0.0,-0.6753893863897696,-0.0,-0.5716227046238544,1.0,-1.2374298756054216,0.0
2019-08-07,-0.0,-0.6775046075738081,-0.0,-0.5592377508084988,1.0,-1.2406718364224363,0.0
2019-08-08,-0.0,-0.6758157656717456,-0.0,-0.5587560008348988,1.0,-1.244173102344674,0.0
2019-08-09,-0.0,-0.6645668201169914,-0.0,-0.5409297012910596,1.0,-1.2557543871793984,0.0
2019-08-12,-0.0,-0.6621724400193597,-0.0,-0.5537924358708428,1.0,-1.2411325451151212,0.0
2019-08-13,-0.0,-0.6515948246038885,-0.0,-0.5530685670794991,1.0,-1.2547913927904242,0.0
2019-08-14,-0.0,-0.6546427338626165,-0.0,-0.5427338626164998,1.0,-1.2544701415257162,0.0
2019-08-15,-0.0,-0.6763271939328277,-0.0,-0.5253250270855904,1.0,-1.184012730227519,0.0
2019-08-16,-0.0,-0.6844188800541363,-0.0,-0.5143630519370664,1.0,-1.184740314667569,0.0
2019-08-19,-0.0,-0.6834790861636499,-0.0,-0.5145074910175581,1.0,-1.191648023862789,0.0
2019-08-20,-0.0,-0.6892202610401028,-0.0,-0.5073375262054508,1.0,-1.1847906945289781,0.0
2019-08-21,-0.0,-0.6915748935882711,-0.0,-0.5085467198162287,1.0,-1.1780285115870548,0.0
2019-08-22,-0.0,-0.6935592762624899,-0.0,-0.5074264110180935,1.0,-1.1746556845800702,0.0
2019-08-23,-0.0,-0.6908121244852494,-0.0,-0.5069871059204752,1.0,-1.177614257746574,0.0
2019-08-26,-0.0,-0.6836645921167102,-0.0,-0.49698855651475604,1.0,-1.1653951683062302,0.0
2019-08-27,-0.0,-0.680578760943661,-0.0,-0.4913119026933101,1.0,-1.1696852235514268,0.0
2019-08-28,-0.0,-0.676437203712359,-0.0,-0.4897843359818389,1.0,-1.1722641383454633,0.0
2019-08-29,-0.0,-0.6633633633633633,-0.0,-0.49552886219552883,1.0,-1.1777444110777444,0.0
2019-08-30,-0.0,-0.6567482110168081,-0.0,-0.49971709103012146,1.0,-1.1719088034614746,0.0
2019-09-03,-0.0,-0.6636923589145995,-0.0,-0.5034792741801232,1.0,-1.162310637589479,0.0
2019-09-04,-0.0,-0.6812161348585188,-0.0,-0.5058532343300556,1.0,-1.1576359622717236,0.0
2019-09-05,-0.0,-0.7103861517976032,-0.0,-0.5026631158455392,1.0,-1.1158122503328893,0.0
2019-09-06,-0.0,-0.7099703915632588,-0.0,-0.5057387138627365,1.0,-1.1110482717322598,0.0
2019-09-09,-0.0,-0.7217764756799946,-0.0,-0.5080067916236641,1.0,-1.09944401904318,0.0
2019-09-10,-0.0,-0.7254034270504076,-0.0,-0.4953252370653802,1.0,-1.1065047413076028,0.0
2019-09-11,-0.0,-0.7202301756253325,-0.0,-0.48153938265034596,1.0,-1.1245010643959552,0.0
2019-09-12,-0.0,-0.7073809050553236,-0.0,-0.47903001391373484,1.0,-1.1263830914993704,0.0
2019-09-13,-0.0,-0.7031777557100298,-0.0,-0.47471036080767964,1.0,-1.13227408142999,0.0
2019-09-16,-0.0,-0.7073405136702567,-0.0,-0.472344656172328,1.0,-1.1343164871582434,0.0
2019-09-17,-0.0,-0.7040575959656282,-0.0,-0.48014332636607937,1.0,-1.133539033210577,0.0
2019-09-18,-0.0,-0.7088987430400427,-0.0,-0.4721435001500351,1.0,-1.1531023905577968,0.0
2019-09-19,-0.0,-0.6911931628497029,-0.0,-0.5055752153301729,1.0,-1.1416839153368499,0.0
2019-09-20,-0.0,-0.7139277720241874,-0.0,-0.5031236428022584,1.0,-1.1237430260916046,0.0
