Date,IWF,IWM,MTUM,RRC,SPY,VLUE,VXX
2018-12-03,-0.037508780145165066,-1.4010770311402483,-0.0,1.0,-1.1024116132053383,-1.1417466635448374,0.0
2018-12-04,-0.027968436288929355,-1.404118223840874,-0.0,1.0,-1.0977727973105478,-1.1392818788812624,0.0
2018-12-06,-0.011712163332269971,-1.3169575718908082,-0.0,1.0,-1.118169803582008,-1.1104224581871212,0.0
2018-12-07,-0.0,-1.3283767038413878,-0.0,1.0,-1.1297443664234246,-1.1313506815365553,0.0
2018-12-10,-0.0,-1.3325898953117887,-0.0,1.0,-1.12039144287665,-1.0986800182066454,0.0
2018-12-11,-0.0,-1.344269807084269,-0.0,1.0,-1.1127251065389725,-1.1253264904000366,0.0
2018-12-12,-0.0,-1.3442397580423426,-0.0,1.0,-1.1136009531665292,-1.1246906791311522,0.0
2018-12-13,-0.0,-1.337401358047348,-0.0,1.0,-1.1278216186456231,-1.1228207010460636,0.0
2018-12-14,-0.0,-1.3310253118121789,-0.0,1.0,-1.131557226705796,-1.1229365370506237,0.0
2018-12-17,-0.0,-1.3487821851078636,-0.0,1.0,-1.1667826490373463,-1.123683600092786,0.0
2018-12-18,-0.0,-1.3339016635178103,-0.0,1.0,-1.1548315745818165,-1.11934933874015,0.0
2018-12-19,-0.0,-1.3344242647736704,-0.0,1.0,-1.1555729694846504,-1.1196183276481977,0.0
2018-12-20,-0.0,-1.3166483314998167,-0.0,1.0,-1.1566281628162816,-1.1105152181884856,0.0
2018-12-21,-0.0,-1.3152481945333212,-0.0,1.0,-1.1541274339519152,-1.1014260901362098,0.0
2018-12-24,-0.0,-1.2836335586914105,-0.0,1.0,-1.1368936884613638,-1.1168837061572667,0.0
2018-12-26,-0.0,-1.2850191484568596,-0.0,1.0,-1.1167380040549673,-1.1037621085830143,0.0
2018-12-27,-0.0,-1.2381743464195156,-0.0,1.0,-1.0448544198653493,-1.088790766809478,0.0
2018-12-28,-0.0,-1.2504379817799578,-0.0,1.0,-1.044323756131745,-1.0850560616678346,0.0
2018-12-31,-0.0,-1.247811864556626,-0.0,1.0,-1.0664397489169835,-1.106268234462028,0.0
2019-01-02,-0.0,-1.24717164574863,-0.0,1.0,-1.062444758706028,-1.109687113310942,0.0
2019-01-03,-0.0,-1.2513852564386718,-0.0,1.0,-1.0549226472804645,-1.1264683718249922,0.0
2019-01-04,-0.0,-1.2606699916140707,-0.0,1.0,-1.0184049079754602,-1.134572096923688,0.0
2019-01-07,-0.0,-1.231076735899887,-0.0,1.0,-1.0027809159641956,-1.11136699400365,0.0
2019-01-08,-0.0,-1.2299739357080801,-0.0,1.0,-1.0031277150304083,-1.1109470026064294,0.0
2019-01-09,-0.0,-1.208994134260265,-0.0,1.0,-1.0068216380621335,-1.1291766239409082,0.0
2019-01-10,-0.0,-1.2215375202132774,-0.0,1.0,-1.0095275556138281,-1.1393732791398976,0.0
2019-01-11,-0.0,-1.2016902395235802,-0.0,1.0,-1.0177343784209836,-1.1594342514340763,0.0
2019-01-14,-0.0,-1.2019883501948934,-0.0,1.0,-1.0206280383655235,-1.1570095913808962,0.0
2019-01-15,-0.0,-1.193473090813001,-0.0,1.0,-1.0343521536157845,-1.1762970140051088,0.0
2019-01-16,-0.0,-1.1861252859405242,-0.0,1.0,-1.0210276262537392,-1.1919320781277496,0.0
2019-01-17,-0.0,-1.1855153937370986,-0.0,1.0,-1.0187974878123764,-1.1876235232113839,0.0
2019-01-18,-0.0,-1.1778565101860052,-0.0,1.0,-1.0322409211691763,-1.2186005314437556,0.0
2019-01-22,-0.0,-1.2190217391304348,-0.0,1.0,-1.041304347826087,-1.268659420289855,0.0
2019-01-23,-0.0,-1.2135745783515934,-0.0,1.0,-1.0449606764558803,-1.2875392098922582,0.0
2019-01-24,-0.0,-1.2318755370630003,-0.0,1.0,-0.998190945683144,-1.2925693093935144,0.0
2019-01-25,-0.0,-1.1765981998615278,-0.0,1.0,-1.0353565658896837,-1.4038310639279945,0.0
2019-01-28,-0.0,-1.1562442183163737,-0.0,1.0,-1.0682701202590195,-1.4008325624421831,0.0
2019-01-29,-0.0,-1.1481687528975428,-0.0,1.0,-1.0674084376448771,-1.4205377839592026,0.0
2019-01-30,-0.0,-1.1407160699417151,-0.0,1.0,-1.0555092978073826,-1.4295494495327965,0.0
2019-01-31,-0.0,-1.1524079057251553,-0.0,1.0,-1.0467662614827873,-1.4402895054282268,0.0
2019-02-01,-0.0,-1.1592966245521403,-0.0,1.0,-1.0649160852347728,-1.4900528003017162,0.0
2019-02-04,-0.0,-1.1698965192850423,-0.0,1.0,-1.061618062088429,-1.4722013170272812,0.0
2019-02-05,-0.0,-1.150249552688577,-0.0,1.0,-1.0548074206610791,-1.5035314059704303,0.0
2019-02-06,-0.0,-1.1536358923606203,-0.0,1.0,-1.0463735331542485,-1.512748008859984,0.0
2019-02-07,-0.0,-1.1748870392390012,-0.0,1.0,-1.094126040428062,-1.4872294887039241,0.0
2019-02-08,-0.0,-1.169302814545802,-0.0,1.0,-1.1032637262866154,-1.5059492521622782,0.0
2019-02-11,-0.0,-1.1485637558145112,-0.0,1.0,-1.1041097204239199,-1.542799597180262,0.0
2019-02-12,-0.0,-1.2391090084762468,-0.0,1.0,-1.1239404691504042,-1.5649517051054604,0.0
2019-02-13,-0.0,-1.2733346433483985,-0.0,1.0,-1.1041461976812734,-1.5350756533700136,0.0
2019-02-14,-0.0,-1.1826452748972802,-0.0,1.0,-1.15774799452162,-1.5510174134220307,0.0
2019-02-15,-0.0,-1.1427044361304115,-0.0,1.0,-1.161653952674797,-1.5544920071910986,0.0
2019-02-19,-0.0,-1.1410025769436476,-0.0,1.0,-1.1655564739631448,-1.5556473963144846,0.0
2019-02-20,-0.0,-1.15114526090551,-0.0,1.0,-1.1612605164616057,-1.5506978553712978,0.0
2019-02-21,-0.0,-1.1551522817942979,-0.0,1.0,-1.1601634718303007,-1.5499172910382408,0.0
2019-02-22,-0.0,-1.1437119922160057,-0.0,1.0,-1.1705667720749209,-1.5507662369253221,0.0
2019-02-25,-0.0,-1.1323385518590998,-0.0,1.0,-1.1881115459882583,-1.571917808219178,0.0
2019-02-26,-0.0,-1.1313295024802317,-0.0,1.0,-1.1910024065615636,-1.5890182211089827,0.0
2019-02-27,-0.0,-1.1486699507389162,-0.0,1.0,-1.197192118226601,-1.5802955665024627,0.0
2019-02-28,-0.0,-1.1441445878065597,-0.0,1.0,-1.193883581207525,-1.5866246429626714,0.0
2019-03-01,-0.0,-1.1480089042790007,-0.0,1.0,-1.2312639129359388,-1.5675488498639625,0.0
2019-03-04,-0.0,-1.1437184936245923,-0.0,1.0,-1.236137194820599,-1.5623208461006228,0.0
2019-03-05,-0.0,-1.1237896618501415,-0.0,1.0,-1.2810963801579025,-1.5606038035652217,0.0
2019-03-06,-0.0,-1.117130960642411,-0.0,1.0,-1.2786755229503322,-1.5611182710419351,0.0
2019-03-07,-0.0,-1.0227129030689168,-0.0,1.0,-1.2910850639560332,-1.54977870726132,0.0
2019-03-08,-0.0,-1.0031423380959394,-0.0,1.0,-1.3402562969509502,-1.566504639858595,0.0
2019-03-11,-0.0,-0.9999500324788887,-0.0,1.0,-1.3751561485034727,-1.6216459301454054,0.0
2019-03-12,-0.0,-0.9372662015974118,-0.0,1.0,-1.4150743099787686,-1.702810635931655,0.0
2019-03-13,-0.0,-0.9396732729041839,-0.0,1.0,-1.4596200133148973,-1.7218210682644544,0.0
2019-03-14,-0.0,-0.934463276836158,-0.0,1.0,-1.4745762711864407,-1.7271186440677966,0.0
2019-03-15,-0.0,-0.9188283224176164,-0.0,1.0,-1.4901758547779898,-1.748027435408179,0.0
2019-03-18,-0.0,-0.9559870211429767,-0.0,1.0,-1.5206196357546578,-1.756803433117019,0.0
2019-03-19,-0.0,-0.9663122433940414,-0.0,1.0,-1.5160016843878301,-1.7813454047794504,0.0
2019-03-20,-0.0,-0.9786842105263158,-0.0,1.0,-1.4977894736842106,-1.7866842105263157,0.0
2019-03-21,-0.0,-0.9753237104648695,-0.0,1.0,-1.617172574824878,-1.7142857142857142,0.0
2019-03-22,-0.0,-0.9714499572284003,-0.0,1.0,-1.6708190761334474,-1.7041809238665524,0.0
2019-03-25,-0.0,-0.8759780080355254,-0.0,1.0,-1.7071791076337492,-1.7033728060900826,0.0
2019-03-26,-0.0,-0.8902031506921976,-0.0,1.0,-1.7128838911579058,-1.7011616188405028,0.0
2019-03-27,-0.0,-0.857747895600614,-0.0,1.0,-1.73153687331251,-1.70474879559532,0.0
2019-03-28,-0.0,-0.8404418371122034,-0.0,1.0,-1.7142328629565036,-1.7304582210242587,0.0
2019-03-29,-0.0,-0.8585901448045404,-0.0,1.0,-1.7186654643823263,-1.726940009547552,0.0
2019-04-01,-0.0,-0.8714104058493166,-0.0,1.0,-1.7081169863304018,-1.718766557168592,0.0
2019-04-02,-0.0,-0.9056663501107947,-0.0,1.0,-1.751187084520418,-1.619130526537934,0.0
2019-04-03,-0.0,-0.903205398566006,-0.0,1.0,-1.747047659215521,-1.621784057359764,0.0
2019-04-04,-0.0,-0.8984801455635235,-0.0,1.0,-1.8364551000749225,-1.6166648827999572,0.0
2019-04-05,-0.0,-0.902148866620224,-0.0,1.0,-1.8322705106907455,-1.6243502491827877,0.0
2019-04-08,-0.0,-0.9024599389034782,-0.0,1.0,-1.832788466691677,-1.6240956106972504,0.0
2019-04-09,-0.0,-0.8886618998978549,-0.0,1.0,-1.8681791301542925,-1.6192677813020806,0.0
2019-04-10,-0.0,-0.8817747220282537,-0.0,1.0,-1.8738249986571414,-1.6158349895257023,0.0
2019-04-11,-0.0,-0.8596453634756522,-0.0,1.0,-1.8756093641184979,-1.6217924679916431,0.0
2019-04-12,-0.0,-0.8593934197835172,-0.0,1.0,-1.8809881041688994,-1.618100953809881,0.0
2019-04-15,-0.0,-0.8638850155529336,-0.0,1.0,-1.8702134506060282,-1.6289820873109515,0.0
2019-04-16,-0.0,-0.8664771203261628,-0.0,1.0,-1.8688375087173437,-1.6292044418217908,0.0
2019-04-17,-0.0,-0.85334407735697,-0.0,1.0,-1.876067687348912,-1.642600053720118,0.0
2019-04-18,-0.0,-0.8607873677426285,-0.0,1.0,-1.8754498093345509,-1.6346742574789195,0.0
2019-04-22,-0.0,-0.8835761087344994,-0.0,1.0,-1.8886662695619212,-1.642822331726864,0.0
2019-04-23,-0.0,-0.8643509264761493,-0.0,1.0,-1.8897412349413862,-1.648047107125493,0.0
2019-04-24,-0.0,-0.8186685414525985,-0.0,1.0,-1.906278730193067,-1.6830890703585528,0.0
2019-04-25,-0.0,-0.8325485739026899,-0.0,1.0,-1.9090761487254426,-1.6704551604697733,0.0
2019-04-26,-0.0,-0.8206630853546042,-0.0,1.0,-1.9091649031417872,-1.6963481469423192,0.0
2019-04-29,-0.0,-0.7920277296360486,-0.0,1.0,-1.90126733102253,-1.7226494800693242,0.0
2019-04-30,-0.0,-0.810338315437328,-0.0,1.0,-1.8891706685372038,-1.6962175578697458,0.0
2019-05-01,-0.0,-0.823373245922956,-0.0,1.0,-1.9172671615105379,-1.6774123638727851,0.0
2019-05-02,-0.0,-0.8058105626957554,-0.0,1.0,-1.9158116427259961,-1.678583000324009,0.0
2019-05-03,-0.0,-0.7813092208565705,-0.0,1.0,-1.9411987654989442,-1.6919703286588337,0.0
2019-05-06,-0.0,-0.7840319792566983,-0.0,1.0,-1.9398768366464993,-1.6779926534140017,0.0
2019-05-07,-0.0,-0.8034899328859061,-0.0,1.0,-1.9140939597315436,-1.6515436241610737,0.0
2019-05-08,-0.0,-0.7853893497457854,-0.0,1.0,-1.8873963071982873,-1.6791008830612792,0.0
2019-05-09,-0.0,-0.7811980479433689,-0.0,1.0,-1.9097978227060652,-1.6717434439856278,0.0
2019-05-10,-0.0,-0.7857448859376673,-0.0,1.0,-1.9051087072935635,-1.6641854985541396,0.0
2019-05-13,-0.0,-0.7836000642295134,-0.0,1.0,-1.9002836803511214,-1.668629235133544,0.0
2019-05-14,-0.0,-0.7180028500554178,-0.0,1.0,-1.9051564891539559,-1.654668285216657,0.0
2019-05-15,-0.0,-0.7202069803051903,-0.0,1.0,-1.91440941971593,-1.6455462273615291,0.0
2019-05-16,-0.0,-0.7255750158261236,-0.0,1.0,-1.909685587676725,-1.6400611943447985,0.0
2019-05-17,-0.0,-0.7250661025912216,-0.0,1.0,-1.8870438921205712,-1.676044420941301,0.0
2019-05-20,-0.0,-0.7414837045227191,-0.0,1.0,-1.860106354972885,-1.6634549570894541,0.0
2019-05-21,-0.0,-0.7379518072289156,-0.0,1.0,-1.87571337983513,-1.6706298879729444,0.0
2019-05-22,-0.0,-0.7306107354184277,-0.0,1.0,-1.8794907016060862,-1.6730769230769231,0.0
2019-05-23,-0.0,-0.7532818124073681,-0.0,1.0,-1.858670336650434,-1.6813466017361844,0.0
2019-05-24,-0.0,-0.7310999736217357,-0.0,1.0,-1.861619625428647,-1.6829332629912952,0.0
2019-05-28,-0.0,-0.7388595564941922,-0.0,1.0,-1.8600844772967264,-1.680887011615628,0.0
2019-05-29,-0.0,-0.7439460939145084,-0.0,1.0,-1.8604443040640135,-1.6598757633185934,0.0
2019-05-30,-0.0,-0.7310589983022071,-0.0,1.0,-1.877175297113752,-1.6973153650254669,0.0
2019-05-31,-0.0,-0.7561792377611226,-0.0,1.0,-1.8589804922128315,-1.7003136129272312,0.0
2019-06-03,-0.0,-0.7774774774774775,-0.0,1.0,-1.891202967673556,-1.630736618971913,0.0
2019-06-04,-0.0,-0.7561674359382461,-0.0,1.0,-1.8675261287070932,-1.6816276725555732,0.0
2019-06-05,-0.0,-0.7339300670016751,-0.0,1.0,-1.9027952261306533,-1.5977282244556115,0.0
2019-06-06,-0.0,-0.7511396162408566,-0.0,1.0,-1.852273931941058,-1.6971801123714618,0.0
2019-06-07,-0.0,-0.7962775857484712,-0.0,1.0,-1.8325977133741025,-1.6888593459186385,0.0
2019-06-10,-0.0,-0.8015136979000107,-0.0,1.0,-1.8152648971325018,-1.713090288881782,0.0
2019-06-11,-0.0,-0.8064654709483408,-0.0,1.0,-1.855547202233917,-1.7079261089034476,0.0
2019-06-12,-0.0,-0.8101640225867168,-0.0,1.0,-1.8658241462758804,-1.7018015595590212,0.0
2019-06-13,-0.0,-0.8210003240790753,-0.0,1.0,-1.8670195527708762,-1.7132980447229123,0.0
2019-06-14,-0.0,-0.8205072854830007,-0.0,1.0,-1.8599568267674043,-1.7161899622234216,0.0
2019-06-17,-0.0,-0.8247044215299898,-0.0,1.0,-1.8591480861631484,-1.7148410084759487,0.0
2019-06-18,-0.0,-0.8477637769725813,-0.0,1.0,-1.8570655994808285,-1.7032069655508086,0.0
2019-06-19,-0.0,-0.8296220413004799,-0.0,1.0,-1.8659621502129724,-1.696069445193293,0.0
2019-06-20,-0.0,-0.8425930915557471,-0.0,1.0,-1.851861831114943,-1.694347146629304,0.0
2019-06-21,-0.0,-0.8494588919399128,-0.0,1.0,-1.8389059387282614,-1.695794971194745,0.0
2019-06-24,-0.0,-0.8197324958033247,-0.0,1.0,-1.8641901770726161,-1.7311420371473438,0.0
2019-06-25,-0.0,-0.7695680415719389,-0.0,1.0,-1.898397748186641,-1.745047093212082,0.0
2019-06-26,-0.0,-0.7638836007614903,-0.0,1.0,-1.9160184933369595,-1.7593146586891488,0.0
2019-06-27,-0.0,-0.7404202046592642,-0.0,1.0,-1.919170476812541,-1.7834748530372306,0.0
2019-06-28,-0.0,-0.7008928571428571,-0.0,1.0,-1.9557926829268293,-1.7875108885017421,0.0
2019-07-01,-0.0,-0.6900994943728591,-0.0,1.0,-1.9702604251617462,-1.7764910563801444,0.0
2019-07-02,-0.0,-0.7095859021223199,-0.0,1.0,-1.9547711277210975,-1.7915325440558676,0.0
2019-07-03,-0.0,-0.756701259781342,-0.0,1.0,-1.951551140462845,-1.8413896442643876,0.0
2019-07-05,-0.0,-0.72680383783484,-0.0,1.0,-1.9617880317231435,-1.857467694526094,0.0
2019-07-08,-0.0,-0.7387457570530298,-0.0,1.0,-1.9583217405820488,-1.8674531189138055,0.0
2019-07-09,-0.0,-0.7336705764633943,-0.0,1.0,-1.9548613041303018,-1.8704208127188837,0.0
2019-07-10,-0.0,-0.728613569321534,-0.0,1.0,-1.9670507040685703,-1.8700951744865588,0.0
2019-07-11,-0.0,-0.7171096716551263,-0.0,1.0,-1.99821308912218,-1.8687178914451643,0.0
2019-07-12,-0.0,-0.7549003089019938,-0.0,1.0,-2.0063465318730693,-1.8551530468969388,0.0
2019-07-15,-0.0,-0.701064655650438,-0.0,1.0,-1.9806476655206833,-1.8634246423422425,0.0
2019-07-16,-0.0,-0.7280618774692561,-0.0,1.0,-1.9966612876300704,-1.839853096655723,0.0
2019-07-17,-0.0,-0.6917658896528593,-0.0,1.0,-2.034378668455475,-1.8638828330258819,0.0
2019-07-18,-0.0,-0.6854349291975725,-0.0,1.0,-2.0525398966059787,-1.8812654529107662,0.0
2019-07-19,-0.0,-0.6929523595252827,-0.0,1.0,-2.057371055739918,-1.8742898925698859,0.0
2019-07-22,-0.0,-0.685732030941223,-0.0,1.0,-2.0488961662243805,-1.9115803737790076,0.0
2019-07-23,-0.0,-0.6787717409778483,-0.0,1.0,-2.0699677072120557,-1.9166619454988385,0.0
2019-07-24,-0.0,-0.6827874879800894,-0.0,1.0,-2.07098817806437,-1.902652864981051,0.0
2019-07-25,-0.0,-0.6619018023617154,-0.0,1.0,-2.096898129837844,-1.8911802926719024,0.0
2019-07-26,-0.0,-0.6727262366081604,-0.0,1.0,-2.1155117392295417,-1.910417141554593,0.0
2019-07-29,-0.0,-0.6603967168262653,-0.0,1.0,-2.114740082079343,-1.9248176014591882,0.0
2019-07-30,-0.0,-0.6916065762907413,-0.0,1.0,-2.1507355062013267,-1.9263340063455436,0.0
2019-07-31,-0.0,-0.9649394973627057,-0.0,1.0,-2.284703692212225,-1.9557555072913437,0.0
2019-08-01,-0.0,-0.9990046037078513,-0.0,1.0,-2.2861764339927833,-1.936108000497698,0.0
2019-08-02,-0.0,-1.001443907338816,-0.0,1.0,-2.2853286458660307,-1.9910226630673615,0.0
2019-08-05,-0.0,-0.9964894684052156,-0.0,1.0,-2.2839769307923774,-1.9883400200601806,0.0
2019-08-06,-0.0,-0.9978535508401815,-0.0,1.0,-2.1771127192444495,-1.957745615111002,0.0
2019-08-07,-0.0,-1.003475238922676,-0.0,1.0,-2.177795705597617,-2.0244507881345415,0.0
2019-08-08,-0.0,-0.9838500092816038,-0.0,1.0,-2.169667718581771,-2.034218179568096,0.0
2019-08-09,-0.0,-0.9480543431487058,-0.0,1.0,-2.127927706399459,-2.071494436589414,0.0
2019-08-12,-0.0,-0.9408803487015778,-0.0,1.0,-2.1493032107557246,-2.0488673337835346,0.0
2019-08-13,-0.0,-0.9128423390081423,-0.0,1.0,-2.177091043671355,-2.078275351591414,0.0
2019-08-14,-0.0,-0.9414084159940853,-0.0,1.0,-2.1458320497812826,-2.07387098761629,0.0
2019-08-15,-0.0,-0.9888032747411509,-0.0,1.0,-2.0835540573079703,-1.9474476282205637,0.0
2019-08-16,-0.0,-0.9922859036943289,-0.0,1.0,-2.0768998975471584,-1.957451937564033,0.0
2019-08-19,-0.0,-0.9585082144141983,-0.0,1.0,-2.0958148459047847,-1.9415397529679816,0.0
2019-08-20,-0.0,-0.9481197983111596,-0.0,1.0,-2.1408784399489704,-1.986027580341413,0.0
2019-08-21,-0.0,-0.9439206860896538,-0.0,1.0,-2.145307463049693,-1.9930661151998055,0.0
2019-08-22,-0.0,-0.9512612227447628,-0.0,1.0,-2.180663287119038,-1.9756916875343555,0.0
2019-08-23,-0.0,-0.9608527844146297,-0.0,1.0,-2.1969613428904,-1.9685719536849846,0.0
2019-08-26,-0.0,-0.9283041641520823,-0.0,1.0,-2.1764634882317444,-1.9301750150875077,0.0
2019-08-27,-0.0,-0.9176598705305827,-0.0,1.0,-2.1700042349809427,-1.9622481698832357,0.0
2019-08-28,-0.0,-0.9335226929352752,-0.0,1.0,-2.1517495618541123,-1.9581192965492236,0.0
2019-08-29,-0.0,-0.9272979996373965,-0.0,1.0,-2.1564029733486434,-1.9597510122680848,0.0
2019-08-30,-0.0,-0.9242579943178384,-0.0,1.0,-2.159584114126821,-1.9610711479175482,0.0
2019-09-03,-0.0,-0.9726467734109656,-0.0,1.0,-2.192200388161087,-1.9002304706453177,0.0
2019-09-04,-0.0,-0.9119931502660389,-0.0,1.0,-2.2454895725032107,-1.9583511711821908,0.0
2019-09-05,-0.0,-0.9270090781697435,-0.0,1.0,-2.228172789861695,-1.9375495034423933,0.0
2019-09-06,-0.0,-0.9202427921092564,-0.0,1.0,-2.234233687405159,-1.9153869499241274,0.0
2019-09-09,-0.0,-0.9508517003480066,-0.0,1.0,-2.2583185786678066,-1.8962696135295194,0.0
2019-09-10,-0.0,-1.0191500190863978,-0.0,1.0,-2.200279933833821,-2.142702633922891,0.0
2019-09-11,-0.0,-0.9907490111011868,-0.0,1.0,-2.287291055250734,-2.102016077580707,0.0
2019-09-12,-0.0,-0.9756811815635346,-0.0,1.0,-2.28698752228164,-2.1035141329258975,0.0
2019-09-13,-0.0,-0.9791840133222315,-0.0,1.0,-2.278293729584321,-2.147441234868379,0.0
2019-09-16,-0.0,-0.9879953530398864,-0.0,1.0,-2.298825351749064,-2.167226022976636,0.0
2019-09-17,-0.0,-1.091986155484558,-0.0,1.0,-2.4038871139510114,-2.160143769968051,0.0
2019-09-18,-0.0,-1.118421052631579,-0.0,1.0,-2.3935406698564594,-2.133439659755449,0.0
2019-09-19,-0.0,-1.1277600425645118,-0.0,1.0,-2.3826815642458103,-2.140263367916999,0.0
2019-09-20,-0.0,-1.1768643727406614,-0.0,1.0,-2.390480653367251,-2.126991565135895,0.0
