Date,FTCH,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-26,1.0,-0.8492904770046161,-1.3246708839117796,-1.3635664216105319,-2.061378013335613,-1.949478543340742,0.0
2019-08-27,1.0,-0.8463314520266804,-1.322729604925603,-1.357961347699675,-2.0631948007525227,-1.9611766717975028,0.0
2019-08-28,1.0,-0.8497821071520123,-1.3090660514398018,-1.3666581218490985,-2.065367854396309,-1.953943433307699,0.0
2019-08-29,1.0,-0.8625555935682517,-1.297211768730756,-1.3782928498118372,-2.0717584673280878,-1.9430379746835442,0.0
2019-08-30,1.0,-0.8602809706257982,-1.2790123456790123,-1.3793103448275863,-2.0678586632609623,-1.9278842060451256,0.0
2019-09-03,1.0,-0.8595639584397888,-1.2784874808380173,-1.3790665985351729,-2.067876000681315,-1.9315278487480838,0.0
2019-09-04,1.0,-0.8536752136752136,-1.2868376068376068,-1.3811111111111112,-2.0841880341880343,-1.9412820512820512,0.0
2019-09-05,1.0,-0.8515458649178094,-1.28958351077421,-1.3741589302444426,-2.0787837492547485,-1.9231751980240184,0.0
2019-09-06,1.0,-0.8460559796437659,-1.2704834605597966,-1.3908396946564885,-2.0809160305343513,-1.8934690415606446,0.0
2019-09-09,1.0,-0.848021735438954,-1.2767023263712005,-1.392681270164714,-2.0825267447784004,-1.890388860587536,0.0
2019-09-10,1.0,-0.8385574654533199,-1.2696326255476915,-1.3720930232558142,-2.0677451971688576,-1.8780754971351534,0.0
2019-09-11,1.0,-0.8423306187557721,-1.2699185626731593,-1.3743598354462263,-2.0518848123583244,-1.8571068759969778,0.0
2019-09-12,1.0,-0.8387828864419602,-1.275195427418677,-1.3742960410187441,-2.0566529377153904,-1.8604690258048246,0.0
2019-09-13,1.0,-0.8433643918408462,-1.2705447830101568,-1.368337110719382,-2.0520439855619914,-1.859817006631411,0.0
2019-09-16,1.0,-0.8430286241920592,-1.2710484344833375,-1.368337110719382,-2.0517921598254008,-1.859817006631411,0.0
2019-09-17,1.0,-0.8455332380872342,-1.2651483317925878,-1.3729725186990502,-2.0582401882511134,-1.8620892511975795,0.0
2019-09-18,1.0,-0.8415277661445683,-1.2841108970600554,-1.3666973783398946,-2.0406231677694953,-1.8429516709942206,0.0
2019-09-19,1.0,-0.8330100362654972,-1.3116302606055494,-1.3716791768575527,-2.046217424306317,-1.8712996542127014,0.0
2019-09-20,1.0,-0.846030133739631,-1.3315557812764518,-1.388268156424581,-2.0380904012188927,-1.8606737768748942,0.0
2019-09-23,1.0,-0.8433979842466334,-1.3362412128398409,-1.3917167781824342,-2.034894554078089,-1.8633014313542815,0.0
2019-09-24,1.0,-0.8408687568663906,-1.3352488802501479,-1.3747147806980478,-2.0336347502746555,-1.8664751119749852,0.0
2019-09-25,1.0,-0.8414255765199161,-1.3111949685534592,-1.3760167714884697,-2.018867924528302,-1.8382389937106918,0.0
2019-09-26,1.0,-0.9082154423044145,-1.2861769217658088,-1.5034088972217488,-2.0251406170103974,-1.7993011760695417,0.0
2019-09-27,1.0,-0.895997938852628,-1.2846959807626246,-1.5180350395053246,-2.057712126417039,-1.83167296461697,0.0
2019-09-30,1.0,-0.8818235843450208,-1.300619747007386,-1.471347313014687,-2.0239409117921725,-1.8119534765260208,0.0
2019-10-01,1.0,-0.8840468909276248,-1.2896704043493035,-1.48122663948352,-2.0255691471287802,-1.8141352361535847,0.0
2019-10-02,1.0,-0.9319299456474852,-1.3018721421792772,-1.5364506945043568,-2.051074109222673,-1.8061426969200243,0.0
2019-10-03,1.0,-0.9123107194798529,-1.316793566601078,-1.5182650355034648,-2.032338095645479,-1.7754298913508426,0.0
2019-10-04,1.0,-0.9266173434273917,-1.3364590502408809,-1.5343255333792156,-2.027959394356504,-1.7776152787336545,0.0
2019-10-07,1.0,-0.9240593125910689,-1.336504671295106,-1.5014999571440817,-2.0225422130796264,-1.7865775263563897,0.0
2019-10-08,1.0,-0.9141224629029506,-1.3318267098754903,-1.4794473818864062,-2.0207231792597646,-1.7818522940474157,0.0
2019-10-09,1.0,-0.914396887159533,-1.3240568431737438,-1.4521231602097782,-2.006005751987819,-1.7622229741160547,0.0
2019-10-10,1.0,-0.9690631808278866,-1.389193899782135,-1.5245315904139434,-2.0189978213507622,-1.81281045751634,0.0
2019-10-11,1.0,-0.9918792479477447,-1.4080677906258274,-1.573307441080413,-2.025421484685321,-1.828316709330038,0.0
2019-10-14,1.0,-1.0251460952718257,-1.3717017885602976,-1.6130688861342306,-2.041880644590048,-1.8025500265627767,0.0
2019-10-15,1.0,-1.0389287931187372,-1.371552717921433,-1.6254322958233574,-2.0405249623126718,-1.7910791877272325,0.0
2019-10-16,1.0,-1.0406873219373218,-1.3858618233618232,-1.6416488603988604,-2.0440705128205128,-1.7907763532763534,0.0
2019-10-17,1.0,-1.06629243517776,-1.3543615789004722,-1.66942885146574,-2.0364430188006772,-1.7837476610531944,0.0
2019-10-18,1.0,-1.070775846622469,-1.3726034760795558,-1.6858089948037986,-2.036373409783193,-1.7934061996058055,0.0
2019-10-21,1.0,-1.0748250493450566,-1.3655122914049884,-1.6893952987618877,-2.039924636640947,-1.8021711824869908,0.0
2019-10-22,1.0,-1.067198279724039,-1.3505958247468866,-1.6950094077591613,-2.0413045426037093,-1.8055729773317803,0.0
2019-10-23,1.0,-1.066977077363897,-1.349749283667622,-1.6952005730659025,-2.0389505730659025,-1.8031876790830945,0.0
2019-10-24,1.0,-1.1097605224963716,-1.3444303338171264,-1.757710449927431,-2.057420174165457,-1.8018867924528301,0.0
2019-10-25,1.0,-1.1060179722247436,-1.3499137696287555,-1.748570391213579,-2.061995098484161,-1.810293183262231,0.0
2019-10-28,1.0,-1.0898182143816602,-1.3666159219127787,-1.728485716844273,-2.004925226112653,-1.7652010387749617,0.0
2019-10-29,1.0,-1.1332605133806664,-1.3872200983069363,-1.774986346258875,-2.0187511378117606,-1.788275987620608,0.0
2019-10-30,1.0,-1.123744292237443,-1.401095890410959,-1.7854794520547945,-2.0270319634703196,-1.795068493150685,0.0
2019-10-31,1.0,-1.1173525127458122,-1.3925710123816462,-1.780498907501821,-2.009650400582666,-1.8039876183539694,0.0
2019-11-01,1.0,-1.1259475751210155,-1.399031875057083,-1.789387158644625,-2.01634852497945,-1.802539044661613,0.0
2019-11-04,1.0,-1.14013206162876,-1.3813279530447542,-1.8200660308143801,-2.0397101980924432,-1.7896184886280264,0.0
2019-11-05,1.0,-1.1966082743197914,-1.4055162131941856,-1.8838054416697725,-2.0457510249720463,-1.7862467387253076,0.0
2019-11-06,1.0,-1.2064899537779457,-1.4230732949721725,-1.8992547872842185,-2.0674464673144044,-1.8368078483161967,0.0
2019-11-07,1.0,-1.2053856258209796,-1.4047663726778008,-1.889566522799775,-2.055732782886095,-1.8271720773128168,0.0
2019-11-08,1.0,-1.2068350389634777,-1.3943291709698622,-1.8933433480424375,-2.060839357806779,-1.8335367571120083,0.0
2019-11-11,1.0,-1.2239272520602444,-1.393009377664109,-1.9296201572416407,-2.076536894951217,-1.8491995832149286,0.0
2019-11-12,1.0,-1.2289456074945035,-1.3986234585603672,-1.9514386769907275,-2.107542299971322,-1.8727655099894849,0.0
2019-11-13,1.0,-1.2874620730155621,-1.4252716061466184,-2.0533424684349613,-2.1333072330429674,-1.88822550650876,0.0
2019-11-14,1.0,-1.2833545108005082,-1.4222461147492913,-2.0497507575017107,-2.127358029518131,-1.8915062066269182,0.0
2019-11-15,1.0,-1.2865168539325844,-1.4299231224127735,-2.0864380051251725,-2.1445890005913664,-1.9086339444115907,0.0
2019-11-18,1.0,-1.4845191040843215,-1.5651075977162936,-2.3469477382520862,-2.4203996486605184,-2.162384716732543,0.0
2019-11-19,1.0,-1.5362074772650725,-1.6867632199393738,-2.3465813405186933,-2.441899629504884,-2.215673066127765,0.0
2019-11-20,1.0,-1.5339544281064093,-1.6880682455943428,-2.344595353013806,-2.4420249186216187,-2.2159613873610957,0.0
2019-11-21,1.0,-1.596612866560582,-1.6704932939304387,-2.4086155944532845,-2.4445328483746307,-2.2460786542396,0.0
2019-11-22,1.0,-1.5981329690346084,-1.6687158469945353,-2.4056238615664847,-2.4529826958105647,-2.2588797814207653,0.0
2019-11-25,1.0,-1.5958997722095671,-1.6694760820045556,-2.4058086560364464,-2.4548974943052393,-2.2634396355353075,0.0
2019-11-26,1.0,-1.5988610478359908,-1.6390660592255126,-2.416628701594533,-2.464009111617312,-2.2709567198177676,0.0
2019-11-27,1.0,-1.5946715245360352,-1.6553569395422973,-2.4033929181373104,-2.457360810656951,-2.2747352840715016,0.0
2019-11-29,1.0,-1.6195565662308131,-1.6368391131324618,-2.4332006822057988,-2.459579306424105,-2.2209209778283117,0.0
2019-12-02,1.0,-1.678596328143156,-1.6838252382059031,-2.504183128050198,-2.5005809900069718,-2.2526144550313734,0.0
2019-12-03,1.0,-1.6635373203523411,-1.677213722763097,-2.4902642559109878,-2.499884098284655,-2.259272137227631,0.0
2019-12-04,1.0,-1.6960300681230915,-1.7209302325581397,-2.5271317829457365,-2.523843081982617,-2.2774254169603005,0.0
2019-12-05,1.0,-1.7310262529832936,-1.7348448687350837,-2.5856801909307876,-2.5511933174224346,-2.330310262529833,0.0
2019-12-06,1.0,-1.8089490368202878,-1.805413313825896,-2.640575469397708,-2.5997317727383566,-2.3374786637405514,0.0
2019-12-09,1.0,-1.8493065100587278,-1.7990753467449705,-2.7557166062726477,-2.6868674247157314,-2.4043483693614895,0.0
2019-12-10,1.0,-2.0761651131824235,-1.8720372836218375,-3.0607190412782956,-2.874966711051931,-2.4316910785619177,0.0
2019-12-11,1.0,-2.0857600854929204,-1.8709591236975687,-3.076008549292012,-2.8848517232166713,-2.4408228693561314,0.0
2019-12-12,1.0,-2.0865153538050736,-1.866622162883845,-3.0735647530040056,-2.883978638184246,-2.44045393858478,0.0
2019-12-13,1.0,-2.098663101604278,-1.8639037433155077,-3.1145721925133687,-2.880748663101604,-2.411096256684492,0.0
2019-12-16,1.0,-2.1012573568753345,-1.8634296415195293,-3.115569823434992,-2.8829588014981278,-2.412921348314607,0.0
2019-12-17,1.0,-2.240727974631187,-1.8749482972563078,-3.2512063973528194,-2.976147800909968,-2.444367847787123,0.0
2019-12-18,1.0,-2.4354862224814116,-2.0102055693249747,-3.4298002624289254,-3.1246537396121887,-2.5792389561160523,0.0
2019-12-19,1.0,-2.4543586733196356,-2.041532139712357,-3.4467273260933373,-3.1354564132668035,-2.5977399471675957,0.0
2019-12-20,1.0,-2.4768525366070104,-2.0739535571661,-3.4774441650643397,-3.1561899127348023,-2.606419168762017,0.0
2019-12-23,1.0,-2.4809714201095807,-2.0897378942692133,-3.4768251147638085,-3.159040426477121,-2.601806604472086,0.0
2019-12-24,1.0,-2.4808516930356355,-2.0906402484104687,-3.4641431317462663,-3.1537779092118887,-2.5969244418157627,0.0
2019-12-26,1.0,-2.4711524273277266,-2.086616496975063,-3.455216172347647,-3.1447543160690574,-2.5979046775859524,0.0
2019-12-27,1.0,-2.4789232362076614,-2.096287531430262,-3.4715278804910517,-3.148350835675196,-2.595621949415767,0.0
2019-12-30,1.0,-2.517811894470115,-2.1031450290654345,-3.520494857653898,-3.176479356088836,-2.5875689372484723,0.0
2019-12-31,1.0,-2.5052005943536404,-2.09851411589896,-3.512481426448737,-3.164933135215453,-2.5778603268945024,0.0
2020-01-02,1.0,-2.5143155383238893,-2.1085594989561587,-3.526692514166418,-3.1761109454220104,-2.5863405905159564,0.0
2020-01-03,1.0,-2.5402229587225067,-2.1176559204579695,-3.5661343778246466,-3.2166315155167218,-2.6239831274480268,0.0
2020-01-06,1.0,-2.59022154316272,-2.1692895339954164,-3.618181818181818,-3.249045072574485,-2.652100840336135,0.0
2020-01-07,1.0,-2.586597307221542,-2.1704406364749085,-3.628824969400245,-3.2526009791921666,-2.6612607099143206,0.0
2020-01-08,1.0,-2.59208710320503,-2.173132955068241,-3.6364054592853856,-3.2574758472626897,-2.675969943260236,0.0
2020-01-09,1.0,-2.6126140052558355,-2.204513835214098,-3.657906940794559,-3.2788684495285207,-2.7044365435152264,0.0
2020-01-10,1.0,-2.624458204334365,-2.2075851393188852,-3.6639318885448917,-3.2794117647058822,-2.704334365325077,0.0
2020-01-13,1.0,-2.6366884125504813,-2.2151289220254733,-3.6825100963031994,-3.288598943771357,-2.709847778813296,0.0
2020-01-14,1.0,-2.6885322530383298,-2.194297288875039,-3.721875973823621,-3.2990028046120288,-2.6773138049236525,0.0
2020-01-15,1.0,-2.710720452048344,-2.2170773818866736,-3.74980379846178,-3.3208287552974416,-2.6975357086799563,0.0
2020-01-16,1.0,-2.719665931295304,-2.2240781594705323,-3.7763945792625275,-3.3362748187834854,-2.70154427986133,0.0
2020-01-17,1.0,-2.7102876797998747,-2.2120075046904315,-3.731550969355847,-3.3128517823639774,-2.6680737961225764,0.0
2020-01-21,1.0,-2.7125019509911033,-2.2086780084282815,-3.717964726080849,-3.3077883564850943,-2.660839706570938,0.0
2020-01-22,1.0,-2.7138399126228743,-2.203931970666251,-3.721641441722578,-3.307536277110314,-2.656264627867062,0.0
2020-01-23,1.0,-2.7190275829827018,-2.1930808789153806,-3.6914446002805046,-3.3055945145706715,-2.6743026336294218,0.0
2020-01-24,1.0,-2.72049883086516,-2.193452844894778,-3.694154325798909,-3.3069368667186283,-2.673577552611068,0.0
2020-01-27,1.0,-2.6936657890661295,-2.1695833978627843,-3.6817407464766916,-3.2831036084869134,-2.6588198853956944,0.0
2020-01-28,1.0,-2.6424965580541535,-2.152516444852379,-3.663913109989292,-3.2418540614960993,-2.5967569221355364,0.0
2020-01-29,1.0,-2.622140896614822,-2.1506556877096674,-3.654620311070448,-3.229795669411406,-2.591338822811833,0.0
2020-01-30,1.0,-2.626713371915931,-2.142857142857143,-3.649406031069144,-3.230886384404508,-2.58010965580262,0.0
2020-01-31,1.0,-2.658786936236392,-2.1947122861586315,-3.7559875583203737,-3.3096423017107313,-2.6329704510108867,0.0
2020-02-03,1.0,-2.6180481078596602,-2.14064654512027,-3.7082886471579597,-3.261835452734794,-2.5923088708441857,0.0
2020-02-04,1.0,-2.605178489351923,-2.128236555844952,-3.707062969204842,-3.26980235943006,-2.6106940401409533,0.0
2020-02-05,1.0,-2.5655025163946927,-2.1245996644807073,-3.7100808296477044,-3.263382644502059,-2.5873112703980476,0.0
2020-02-06,1.0,-2.593321134492223,-2.114059164379384,-3.7450442207990244,-3.2528209820067095,-2.5433058859408355,0.0
2020-02-07,1.0,-2.559825195901145,-2.097799879445449,-3.6960518384569014,-3.2066003616636527,-2.5090415913200723,0.0
2020-02-10,1.0,-2.48666861998242,-2.0553765016114856,-3.569586873718136,-3.1037210665104014,-2.4346615880457074,0.0
2020-02-11,1.0,-2.46284965034965,-2.040938228438228,-3.5432692307692304,-3.0839160839160837,-2.4376456876456873,0.0
2020-02-12,1.0,-2.467793646167298,-2.038909938793355,-3.543136111920723,-3.0867094141649662,-2.436461672981638,0.0
2020-02-13,1.0,-2.3780556336049457,-1.9693734194998598,-3.384518123068278,-2.955184040460804,-2.361899409946614,0.0
2020-02-14,1.0,-2.360447239692523,-1.9674353598881902,-3.36953179594689,-2.926065688329839,-2.3526205450733753,0.0
2020-02-18,1.0,-2.361134395082425,-1.9684269348980161,-3.365744621402626,-2.9235820061469684,-2.351355127130483,0.0
2020-02-19,1.0,-2.358144098682366,-2.009671993271657,-3.3675357443229608,-2.919259882253995,-2.3626296607793664,0.0
2020-02-20,1.0,-2.3749472202674173,-2.0201266713581982,-3.3753694581280786,-2.9310344827586206,-2.3731175228712176,0.0
2020-02-21,1.0,-2.3620278050835557,-2.022468754388429,-3.368066282825446,-2.9224827973599212,-2.3679258531105183,0.0
2020-02-24,1.0,-2.3207102233319463,-2.016368428353447,-3.3173810514634483,-2.882369260646414,-2.3347204882785406,0.0
2020-02-25,1.0,-2.110416666666667,-1.9005208333333337,-3.17265625,-2.6859375,-2.151171875,0.0
2020-02-26,1.0,-2.0260501059454072,-1.7756450205658731,-3.061448336033903,-2.583946154804936,-2.0169512651128008,0.0
2020-02-27,1.0,-2.02756052141527,-1.7641216635630044,-3.043202979515829,-2.5755431409062695,-2.004096834264432,0.0
2020-02-28,1.0,-1.8545540127088727,-1.7734761120263594,-2.851376794539892,-2.388679689338668,-1.8993880913156036,0.0
2020-03-02,1.0,-2.0717528373266076,-1.8054224464060529,-3.079571248423708,-2.6157629255989914,-2.037831021437579,0.0
2020-03-03,1.0,-1.9784680113847293,-1.928845439920802,-2.9113971043187723,-2.539165944808811,-2.016953347358,0.0
2020-03-04,1.0,-1.8815212091662603,-1.9666016577279377,-2.933568990736226,-2.4678205753291076,-1.9396635787420768,0.0
2020-03-05,1.0,-1.7392001833390627,-1.9714678583705743,-2.6557809098200984,-2.272029334250029,-1.8202131316603642,0.0
2020-03-06,1.0,-1.7568700512342803,-2.1305309734513274,-2.6806008383791338,-2.2695621797857477,-1.806707033069399,0.0
2020-03-09,1.0,-1.7322744014732965,-2.094958563535912,-2.665170349907919,-2.244014732965009,-1.7737108655616942,0.0
2020-03-10,1.0,-1.7243456790123455,-1.4797037037037037,-2.4237037037037035,-1.9564444444444442,-1.2923456790123455,0.0
2020-03-11,1.0,-1.5585533869115957,-1.6347110600841945,-2.3980099502487557,-1.8170685036356677,-1.1591083046306927,0.0
2020-03-12,1.0,-1.5205061473570851,-1.4154177510544736,-2.236291842412277,-1.7384905321726645,-1.0634479045140446,0.0
2020-03-13,1.0,-1.384879468617061,-1.0408985745204866,-1.8421523994327935,-1.4553324874990672,-0.7400552280020897,0.0
2020-03-16,1.0,-1.1935993407046221,-1.2024586223473663,-1.6865599890117438,-1.3060229379850286,-0.47901929812512883,0.0
2020-03-17,1.0,-1.0576377394183023,-0.8836604398202885,-1.2392409553085837,-1.2469259872310239,-0.4841570111137385,0.0
2020-03-18,1.0,-1.028290425224183,-0.9322533989007811,-1.102400925658085,-1.2362742262076944,-0.48614405553948503,0.0
2020-03-19,1.0,-1.0489431445687805,-0.7844467050977734,-1.0593421498813158,-1.2343167175313667,-0.5244715722843902,0.0
2020-03-20,1.0,-1.0557356537564693,-0.8442814081783542,-1.0479440368537793,-1.2398339305010522,-0.4995165785133368,0.0
2020-03-23,1.0,-1.0388479571332887,-0.8923308774279973,-0.9588635856217905,-1.20914266577361,-0.4824737664657289,0.0
2020-03-24,1.0,-1.056105977958366,-0.9196259601469443,-0.9048202159634867,-1.190971835689636,-0.4945452521429367,0.0
2020-03-25,1.0,-1.0263773997190573,-0.9005774933666303,-0.7086519952135685,-1.139430830862078,-0.4275531970240883,0.0
2020-03-26,1.0,-1.0436840189297416,-0.9023350148213636,-0.6903115086587966,-1.1379166883353269,-0.4262832180560612,0.0
2020-03-27,1.0,-1.0329074130412736,-0.8774465064395092,-0.6350775783389109,-1.1260521245309807,-0.3989960450258594,0.0
2020-03-30,1.0,-1.0182991379744921,-0.86414276352271,-0.6568533548419621,-1.1268336946110804,-0.3749558905076373,0.0
2020-03-31,1.0,-0.9955838811662568,-0.8874391529081146,-0.6405379635670196,-1.1097505896522306,-0.3849550860641341,0.0
2020-04-01,1.0,-0.9988474644217279,-0.9099518941671678,-0.6182100621367007,-1.1101423130887953,-0.3738725195429946,0.0
2020-04-02,1.0,-1.0114483098939058,-0.8530964717493216,-0.5980261534665681,-1.1166543301258327,-0.35534172218110044,0.0
2020-04-03,1.0,-1.0095426452410383,-0.871841779975278,-0.6055377008652657,-1.0960197775030902,-0.3613844252163164,0.0
2020-04-06,1.0,-1.0178748266983562,-0.8459100812041989,-0.6071994454347396,-1.11096256684492,-0.36952861952861954,0.0
2020-04-07,1.0,-0.9888254643962849,-0.8171923374613004,-0.5804953560371517,-1.0914280185758514,-0.3595201238390093,0.0
2020-04-08,1.0,-0.9886074711519656,-0.8307256014081752,-0.5605319773127323,-1.1066888323880306,-0.4029923723841189,0.0
