Date,IWF,IWM,LAMR,MTUM,SPY,VLUE,VXX
2019-10-02,-0.0,-0.23901063693451235,1.0,-0.08137895681148276,-1.0266051518646675,-0.21614763552479815,0.0
2019-10-03,-0.0,-0.2649921027156468,1.0,-0.07316451826565445,-1.0233097263973099,-0.18604473429459417,0.0
2019-10-04,-0.0,-0.2778486503036179,1.0,-0.09881614532836659,-0.9922692248813593,-0.18245139562177884,0.0
2019-10-07,-0.0,-0.2971460548405148,1.0,-0.11614183242610775,-0.9607773312306049,-0.1695833545301928,0.0
2019-10-08,-0.0,-0.2968614883768249,1.0,-0.12360750801159774,-0.9533801312376012,-0.16948980110890688,0.0
2019-10-09,-0.0,-0.2997871154138578,1.0,-0.11338638552384815,-0.9620609255410817,-0.1591312281413148,0.0
2019-10-10,-0.0,-0.3314686032487362,1.0,-0.15958839077215223,-0.8973799686930638,-0.17773101696220073,0.0
2019-10-11,-0.0,-0.34070465733652927,1.0,-0.19760818577798397,-0.8597644269182195,-0.17930874507074926,0.0
2019-10-14,-0.0,-0.33886127777920844,1.0,-0.20137511909973477,-0.8576468467540495,-0.17724615661937013,0.0
2019-10-15,-0.0,-0.3508286585209662,1.0,-0.2350982350982351,-0.8356259125489894,-0.13998821691129382,0.0
2019-10-16,-0.0,-0.3702934768678713,1.0,-0.24880174291939,-0.8179161860822761,-0.1261053440984237,0.0
2019-10-17,-0.0,-0.3499024340145836,1.0,-0.2777549553250488,-0.8042261476840916,-0.1356423949881894,0.0
2019-10-18,-0.0,-0.36614537784865475,1.0,-0.28877514275425686,-0.7833479088430474,-0.13388034363907608,0.0
2019-10-21,-0.0,-0.33867023604211177,1.0,-0.29138459162398,-0.7785785991917424,-0.1654611444310021,0.0
2019-10-22,-0.0,-0.33675490725733837,1.0,-0.2935350261120115,-0.7787039180880349,-0.163592395359008,0.0
2019-10-23,-0.0,-0.34136535966005954,1.0,-0.2918755247958067,-0.7441286481260018,-0.1670949848604361,0.0
2019-10-24,-0.0,-0.3390700405995455,1.0,-0.30636059546000055,-0.736817914868626,-0.17120751729949188,0.0
