Date,IWF,IWM,MTUM,SPY,TBPH,VLUE,VXX
2019-01-09,-0.0,-1.6053469742302868,-0.0,-1.0799150661133097,1.0,-1.1405269761606023,0.0
2019-01-10,-0.0,-1.602015601531082,-0.0,-1.0987935461989438,1.0,-1.1443383884878144,0.0
2019-01-11,-0.0,-1.5833940276766205,-0.0,-1.107647487254188,1.0,-1.1645059480456421,0.0
2019-01-14,-0.0,-1.5819699985436186,-0.0,-1.1104422544783727,1.0,-1.162192339433953,0.0
2019-01-15,-0.0,-1.5783044932383308,-0.0,-1.1099801269933596,1.0,-1.158790170132325,0.0
2019-01-16,-0.0,-1.5730875308462768,-0.0,-1.1010306285382494,1.0,-1.1645134755891033,0.0
2019-01-17,-0.0,-1.570945456302237,-0.0,-1.099763273588096,1.0,-1.1604425334557225,0.0
2019-01-18,-0.0,-1.5622263306412376,-0.0,-1.113505886931984,1.0,-1.1895008270896177,0.0
2019-01-22,-0.0,-1.72413620930697,-0.0,-1.1129918114639503,1.0,-1.1558817655282605,0.0
2019-01-23,-0.0,-1.7052089582083585,-0.0,-1.1225754849030194,1.0,-1.1712157568486303,0.0
2019-01-24,-0.0,-1.5753443847770254,-0.0,-1.0864347420032687,1.0,-1.0078449684800372,0.0
2019-01-25,-0.0,-1.5699278995368382,-0.0,-1.1710834168934727,1.0,-1.0338537936303298,0.0
2019-01-28,-0.0,-1.5481279586859846,-0.0,-1.2013101898340746,1.0,-1.0322287572323434,0.0
2019-01-29,-0.0,-1.5365947797558739,-0.0,-1.2394943793120086,1.0,-1.0485357263472763,0.0
2019-01-30,-0.0,-1.547542735042735,-0.0,-1.2562160062160064,1.0,-1.0524961149961152,0.0
2019-01-31,-0.0,-1.559102171695088,-0.0,-1.2079871738813583,1.0,-1.091288927755915,0.0
2019-02-01,-0.0,-1.5605632430325473,-0.0,-1.2288540245566166,1.0,-1.0829273046189827,0.0
2019-02-04,-0.0,-1.5661707126076743,-0.0,-1.2229346123727487,1.0,-1.105178151918559,0.0
2019-02-05,-0.0,-1.5325589407885023,-0.0,-1.217354924447507,1.0,-1.1721218683860806,0.0
2019-02-06,-0.0,-1.5450706991358993,-0.0,-1.201148860958366,1.0,-1.1634426551453259,0.0
2019-02-07,-0.0,-1.5284151938287276,-0.0,-1.1948051948051948,1.0,-1.1591153207694562,0.0
2019-02-08,-0.0,-1.5304994374602554,-0.0,-1.2105855304994375,1.0,-1.1505649855696327,0.0
2019-02-11,-0.0,-1.5268985791278784,-0.0,-1.2181773640372366,1.0,-1.15453209211171,0.0
2019-02-12,-0.0,-1.5159956688650458,-0.0,-1.2441185156019294,1.0,-1.1616792991436165,0.0
2019-02-13,-0.0,-1.5051662504284804,-0.0,-1.2374026737182313,1.0,-1.1543998824739239,0.0
2019-02-14,-0.0,-1.4511614202229532,-0.0,-1.2765800716986693,1.0,-1.183126258409861,0.0
2019-02-15,-0.0,-1.3723994786889995,-0.0,-1.2738330839407253,1.0,-1.1807211468842014,0.0
2019-02-19,-0.0,-1.3398984090473454,-0.0,-1.2866589994249569,1.0,-1.165420739888825,0.0
2019-02-20,-0.0,-1.3571497213146262,-0.0,-1.2925715933115511,1.0,-1.1551989236978666,0.0
2019-02-21,-0.0,-1.3521187662150478,-0.0,-1.2945613529355244,1.0,-1.1577784183722495,0.0
2019-02-22,-0.0,-1.3526839931989312,-0.0,-1.3113917901384504,1.0,-1.1937818800097157,0.0
2019-02-25,-0.0,-1.3404058140669202,-0.0,-1.3301629109355184,1.0,-1.207052970441908,0.0
2019-02-26,-0.0,-1.3408170237688517,-0.0,-1.345600078090683,1.0,-1.1942505734784519,0.0
2019-02-27,-0.0,-1.324142961342086,-0.0,-1.3327011913445173,1.0,-1.2057865305130075,0.0
2019-02-28,-0.0,-1.3252079988322873,-0.0,-1.3340144990998881,1.0,-1.2061986084756484,0.0
2019-03-01,-0.0,-1.3168350495434233,-0.0,-1.3339809597823975,1.0,-1.2063823586555276,0.0
2019-03-04,-0.0,-1.3174633863405674,-0.0,-1.2931509497800764,1.0,-1.222872057615158,0.0
2019-03-05,-0.0,-1.282036419842535,-0.0,-1.3298072743080713,1.0,-1.2183741486741053,0.0
2019-03-06,-0.0,-1.2788642619151096,-0.0,-1.3330918924139263,1.0,-1.2168622338113864,0.0
2019-03-07,-0.0,-1.293541979555254,-0.0,-1.3238699675403323,1.0,-1.227266120827479,0.0
2019-03-08,-0.0,-1.255341674687199,-0.0,-1.36106833493744,1.0,-1.1959095283926853,0.0
2019-03-11,-0.0,-1.256578308573648,-0.0,-1.3685309253325564,1.0,-1.2297310418487233,0.0
2019-03-12,-0.0,-1.1871867937506142,-0.0,-1.408077036454751,1.0,-1.31782450623956,0.0
2019-03-13,-0.0,-1.206299757701627,-0.0,-1.4192750828264846,1.0,-1.3192899174207584,0.0
2019-03-14,-0.0,-1.204968644476604,-0.0,-1.3348287506029908,1.0,-1.2841292812349252,0.0
2019-03-15,-0.0,-1.2119826873510673,-0.0,-1.340174099110052,1.0,-1.310898215240967,0.0
2019-03-18,-0.0,-1.2372147915027536,-0.0,-1.355182926829268,1.0,-1.3249901652242329,0.0
2019-03-19,-0.0,-1.2515026575927675,-0.0,-1.3588495355421988,1.0,-1.3570612488202276,0.0
2019-03-20,-0.0,-1.2555799123156637,-0.0,-1.3586090075727382,1.0,-1.3679254683140691,0.0
2019-03-21,-0.0,-1.2591228157514809,-0.0,-1.4126549509633097,1.0,-1.306516652561358,0.0
2019-03-22,-0.0,-1.253586116962584,-0.0,-1.4636372755542182,1.0,-1.2983248069013942,0.0
2019-03-25,-0.0,-1.1751724137931034,-0.0,-1.4751724137931033,1.0,-1.2757142857142856,0.0
2019-03-26,-0.0,-1.1924144769459595,-0.0,-1.4723351512146754,1.0,-1.293108577094695,0.0
2019-03-27,-0.0,-1.1704173688906514,-0.0,-1.4920689997025876,1.0,-1.2944383860414395,0.0
2019-03-28,-0.0,-1.1638059331282864,-0.0,-1.4837285444984623,1.0,-1.313275126500645,0.0
2019-03-29,-0.0,-1.1522008833308521,-0.0,-1.4873207284998262,1.0,-1.3230112649496304,0.0
2019-04-01,-0.0,-1.1688034188034189,-0.0,-1.4893162393162391,1.0,-1.3110216656728284,0.0
2019-04-02,-0.0,-1.1665518598701043,-0.0,-1.464770714426294,1.0,-1.288919504034639,0.0
2019-04-03,-0.0,-1.1700000000000002,-0.0,-1.4192718446601944,1.0,-1.265097087378641,0.0
2019-04-04,-0.0,-1.167136059046324,-0.0,-1.4369719335728854,1.0,-1.2516752452170534,0.0
2019-04-05,-0.0,-1.1552017915388735,-0.0,-1.4572318777079984,1.0,-1.2558784869285817,0.0
2019-04-08,-0.0,-1.1646308822813762,-0.0,-1.4548639836488393,1.0,-1.246921991337778,0.0
2019-04-09,-0.0,-1.1223757575757576,-0.0,-1.5219393939393941,1.0,-1.2042181818181819,0.0
2019-04-10,-0.0,-1.1159307904812679,-0.0,-1.5241603256918528,1.0,-1.2065623031066737,0.0
2019-04-11,-0.0,-1.0944557526412717,-0.0,-1.5431811573131724,1.0,-1.208733158864011,0.0
2019-04-12,-0.0,-1.0974995154099632,-0.0,-1.5416262841635977,1.0,-1.2068230277185503,0.0
2019-04-15,-0.0,-1.1024794992479015,-0.0,-1.5311756999369208,1.0,-1.2185452957445777,0.0
2019-04-16,-0.0,-1.0989911727616646,-0.0,-1.5313803472693763,1.0,-1.2197594335047046,0.0
2019-04-17,-0.0,-1.0696454589606605,-0.0,-1.580961631860126,1.0,-1.206119475473531,0.0
2019-04-18,-0.0,-1.0698976636416295,-0.0,-1.5779590654566518,1.0,-1.1792817146167212,0.0
2019-04-22,-0.0,-1.0639141365306517,-0.0,-1.5828659833687877,1.0,-1.187826339199381,0.0
2019-04-23,-0.0,-1.0680532043530835,-0.0,-1.5911970979443772,1.0,-1.1774607013301088,0.0
2019-04-24,-0.0,-1.0442486397997013,-0.0,-1.592565843324185,1.0,-1.1780538302277432,0.0
2019-04-25,-0.0,-1.0368012347465394,-0.0,-1.6011672213379637,1.0,-1.1853084454734,0.0
2019-04-26,-0.0,-1.0162133384957894,-0.0,-1.652647371987223,1.0,-1.1709902235988772,0.0
2019-04-29,-0.0,-1.01451870493152,-0.0,-1.652760973721144,1.0,-1.1722886318540386,0.0
2019-04-30,-0.0,-1.0192000773806644,-0.0,-1.6527542680272767,1.0,-1.1643855491609034,0.0
2019-05-01,-0.0,-1.0346606247589663,-0.0,-1.625048206710374,1.0,-1.1609622059390665,0.0
2019-05-02,-0.0,-1.0455135291007833,-0.0,-1.5816311818138127,1.0,-1.1789301677320132,0.0
2019-05-03,-0.0,-1.0933612994488073,-0.0,-1.5929466855275354,1.0,-1.1915028535193404,0.0
2019-05-06,-0.0,-1.041457102397578,-0.0,-1.626446603838078,1.0,-1.215147223985546,0.0
2019-05-07,-0.0,-1.0373647511421014,-0.0,-1.5772541476316422,1.0,-1.194229382062996,0.0
2019-05-08,-0.0,-1.0364357003008453,-0.0,-1.5455326870732056,1.0,-1.1933527529726373,0.0
2019-05-09,-0.0,-1.053857135824349,-0.0,-1.5873578496529317,1.0,-1.2817899867080194,0.0
2019-05-10,-0.0,-1.0527507135124494,-0.0,-1.5908867237476625,1.0,-1.2771380769609288,0.0
2019-05-13,-0.0,-1.049469964664311,-0.0,-1.5771495877502943,1.0,-1.2811641146446802,0.0
2019-05-14,-0.0,-0.9760844306738962,-0.0,-1.5885457010069712,1.0,-1.2765782339271883,0.0
2019-05-15,-0.0,-0.9764278799612778,-0.0,-1.5962729912875122,1.0,-1.2675701839303,0.0
2019-05-16,-0.0,-0.9809127022575332,-0.0,-1.5903013273907567,1.0,-1.2733262280786746,0.0
2019-05-17,-0.0,-0.9691333982473223,-0.0,-1.570447906523856,1.0,-1.329016553067186,0.0
2019-05-20,-0.0,-0.949477267201556,-0.0,-1.5779236566982737,1.0,-1.335181132992949,0.0
2019-05-21,-0.0,-0.9585787296179119,-0.0,-1.573278169871015,1.0,-1.3355074227305914,0.0
2019-05-22,-0.0,-0.9379693748171268,-0.0,-1.6033356090900226,1.0,-1.3353164927338341,0.0
2019-05-23,-0.0,-0.9371740507871522,-0.0,-1.6065214212604184,1.0,-1.3303114490422578,0.0
2019-05-24,-0.0,-0.9318458023431043,-0.0,-1.6063390209518253,1.0,-1.3230275630742308,0.0
2019-05-28,-0.0,-0.9178455106703612,-0.0,-1.6162072820961546,1.0,-1.327208205726508,0.0
2019-05-29,-0.0,-0.9190120341614907,-0.0,-1.6155861801242235,1.0,-1.3179347826086956,0.0
2019-05-30,-0.0,-0.9194151649098946,-0.0,-1.619662894059358,1.0,-1.3184048185748287,0.0
2019-05-31,-0.0,-0.9198775569700208,-0.0,-1.6063845294203394,1.0,-1.3325883096059472,0.0
2019-06-03,-0.0,-0.9400376575097764,-0.0,-1.6188866895186598,1.0,-1.2690098006083135,0.0
2019-06-04,-0.0,-0.9314922995220393,-0.0,-1.6253077777241345,1.0,-1.2710857915318883,0.0
2019-06-05,-0.0,-0.9136880487453821,-0.0,-1.7071918629755791,1.0,-1.1768939212205536,0.0
2019-06-06,-0.0,-0.9229064276765924,-0.0,-1.659342777295943,1.0,-1.2360990652404356,0.0
2019-06-07,-0.0,-0.9558440304989866,-0.0,-1.6397548499179615,1.0,-1.2302383939774153,0.0
2019-06-10,-0.0,-0.955476316677107,-0.0,-1.6270900592685398,1.0,-1.236062256059365,0.0
2019-06-11,-0.0,-0.9567402967760646,-0.0,-1.6388902315239982,1.0,-1.2378558654357388,0.0
2019-06-12,-0.0,-0.9431949806949806,-0.0,-1.6357142857142857,1.0,-1.2472972972972973,0.0
2019-06-13,-0.0,-0.9660288006185367,-0.0,-1.6367546148642118,1.0,-1.229486807770368,0.0
2019-06-14,-0.0,-0.9677123108898449,-0.0,-1.64435207114892,1.0,-1.2213736768330998,0.0
2019-06-17,-0.0,-0.9830524935657748,-0.0,-1.640606031175642,1.0,-1.2323605108532025,0.0
2019-06-18,-0.0,-1.0186687518326654,-0.0,-1.6496432411298994,1.0,-1.218795816635715,0.0
2019-06-19,-0.0,-0.9802196734059099,-0.0,-1.6688860808709174,1.0,-1.2109739502332815,0.0
2019-06-20,-0.0,-0.9791252002524394,-0.0,-1.6662944803145783,1.0,-1.209136365843002,0.0
2019-06-21,-0.0,-0.9827925034750514,-0.0,-1.6095959353880074,1.0,-1.2007860806211954,0.0
2019-06-24,-0.0,-0.9675249807840123,-0.0,-1.6083781706379707,1.0,-1.2280937740199844,0.0
2019-06-25,-0.0,-0.9917014438528327,-0.0,-1.5869909339473307,1.0,-1.2181608864584834,0.0
2019-06-26,-0.0,-0.9938703189349679,-0.0,-1.5600038310506656,1.0,-1.2349870702040036,0.0
2019-06-27,-0.0,-1.0045624819902026,-0.0,-1.588079915474018,1.0,-1.2099702238017482,0.0
2019-06-28,-0.0,-0.9895848332133429,-0.0,-1.5996160307175427,1.0,-1.2104151667866572,0.0
2019-07-01,-0.0,-0.983368481595092,-0.0,-1.6039589723926382,1.0,-1.2056173312883436,0.0
2019-07-02,-0.0,-0.9796654167868474,-0.0,-1.6211421978655896,1.0,-1.206422459378906,0.0
2019-07-03,-0.0,-0.9780958785666249,-0.0,-1.6188875012008836,1.0,-1.2065520222884043,0.0
2019-07-05,-0.0,-0.9427338129496404,-0.0,-1.639760191846523,1.0,-1.2136690647482016,0.0
2019-07-08,-0.0,-0.938279900172778,-0.0,-1.647293146477251,1.0,-1.2137646381263199,0.0
2019-07-09,-0.0,-0.9416967075222302,-0.0,-1.6501321797644797,1.0,-1.2147560682528238,0.0
2019-07-10,-0.0,-0.9252859694000675,-0.0,-1.6837685216467975,1.0,-1.217433273806651,0.0
2019-07-11,-0.0,-0.9080801303556024,-0.0,-1.7002779641522092,1.0,-1.1841272884117702,0.0
2019-07-12,-0.0,-0.933326942433974,-0.0,-1.682548051574558,1.0,-1.1772995254757226,0.0
2019-07-15,-0.0,-0.9521618253283483,-0.00210909788131531,-1.6786501773559583,1.0,-1.1604831751509923,0.0
2019-07-16,-0.0,-0.9485495085111483,-0.03466794533684968,-1.672212898585471,1.0,-1.1395348837209303,0.0
2019-07-17,-0.0,-0.9579904720658294,-0.0286319233915596,-1.6772532601895964,1.0,-1.1482123093210144,0.0
2019-07-18,-0.0,-0.9557409502262444,-0.0008012820512820514,-1.6504996229260935,1.0,-1.10638197586727,0.0
2019-07-19,-0.0,-0.940949404898672,-0.0,-1.5891732916685815,1.0,-1.0652084003492488,0.0
2019-07-22,-0.0,-0.9506229810798338,-0.0,-1.6148592524227041,1.0,-1.0491924319335486,0.0
2019-07-23,-0.0,-0.9452245238426248,-0.0,-1.6360350340608925,1.0,-1.0528754807915104,0.0
2019-07-24,-0.0,-0.9475669211664061,-0.001057860362432159,-1.6215619538220953,1.0,-1.0292061447888878,0.0
2019-07-25,-0.0,-0.9264672089710004,-0.010386506732846178,-1.6428604255710282,1.0,-1.0160393400432004,0.0
2019-07-26,-0.0,-0.8796713244510468,-0.02650759017687201,-1.6931433081101157,1.0,-1.0430342138247992,0.0
2019-07-29,-0.0,-0.8600677840196852,-0.02641719671293932,-1.6948326291842704,1.0,-1.0614234644133895,0.0
2019-07-30,-0.0,-0.8551861825610549,-0.03245426687714737,-1.686089701922184,1.0,-1.0692264834246448,0.0
2019-07-31,-0.0,-0.9051740096260645,-0.02688818955942244,-1.6516567937800815,1.0,-1.0441503146982598,0.0
2019-08-01,-0.0,-0.9491120378613936,-0.0,-1.6976242912703248,1.0,-1.039079705730753,0.0
2019-08-02,-0.0,-0.9248731441458372,-0.045480172899830855,-1.7080905844766021,1.0,-1.0199210674685208,0.0
2019-08-05,-0.0,-0.9230661106686032,-0.029330459635477674,-1.7036499086351495,1.0,-1.0293773134048634,0.0
2019-08-06,-0.0,-0.9216263453224175,-0.034403458743445865,-1.6174225002299696,1.0,-1.0259405758439886,0.0
2019-08-07,-0.0,-0.9332627606204262,-0.0030376950338288767,-1.6142127307037326,1.0,-1.0520550467160676,0.0
2019-08-08,-0.0,-0.9286174521354934,-0.0,-1.6158413107511047,1.0,-1.05789764359352,0.0
2019-08-09,-0.0,-0.9136740015554234,-0.0,-1.5928908001280937,1.0,-1.068209890662885,0.0
2019-08-12,-0.0,-0.8964483394833949,-0.03261070110701107,-1.651568265682657,1.0,-1.0319649446494465,0.0
2019-08-13,-0.0,-0.8846136080188463,-0.02743775694027438,-1.6676520855466768,1.0,-1.039401358030394,0.0
2019-08-14,-0.0,-0.8976793248945146,-0.02293157218858925,-1.6473124197394973,1.0,-1.0184369840396257,0.0
2019-08-15,-0.0,-0.9441378686448344,-0.05934503347204632,-1.6126289126108195,1.0,-0.9071376877148544,0.0
2019-08-16,-0.0,-0.93499095840868,-0.06473779385171789,-1.611754068716094,1.0,-0.9093580470162748,0.0
2019-08-19,-0.0,-0.8988318073158632,-0.0774886112489288,-1.6364620450137566,1.0,-0.8976140002706238,0.0
2019-08-20,-0.0,-0.9139263252470801,-0.07219227313566937,-1.632794249775382,1.0,-0.8734501347708895,0.0
2019-08-21,-0.0,-0.9240443785653326,-0.07914476934824598,-1.6323496384135112,1.0,-0.8562188384314783,0.0
2019-08-22,-0.0,-0.926514131897712,-0.07613279497532525,-1.6334230596680128,1.0,-0.8502018842530283,0.0
2019-08-23,-0.0,-0.9279360230029652,-0.07916254829724144,-1.63842214035403,1.0,-0.8472459340461856,0.0
2019-08-26,-0.0,-0.9100416555880527,-0.08286803155189224,-1.6243020473278382,1.0,-0.814189488611185,0.0
2019-08-27,-0.0,-0.9047429431023803,-0.0786656048137333,-1.6194584550039821,1.0,-0.8215202194496063,0.0
2019-08-28,-0.0,-0.8955745169989832,-0.08563596975993633,-1.6265086873867103,1.0,-0.8133427649321366,0.0
2019-08-29,-0.0,-0.8740011478521921,-0.08542669197827911,-1.6274778155489826,1.0,-0.8279104675290274,0.0
2019-08-30,-0.0,-0.8718895630000879,-0.08915853336850435,-1.61896597203904,1.0,-0.8164072804009497,0.0
2019-09-03,-0.0,-0.8634238842829424,-0.09119774210619157,-1.611571705768213,1.0,-0.8437114129476098,0.0
2019-09-04,-0.0,-0.8590337524818003,-0.09530112508272669,-1.613412750937569,1.0,-0.8443414956982132,0.0
2019-09-05,-0.0,-0.8910433979686058,-0.10033856571252693,-1.611440882909027,1.0,-0.7941344589544036,0.0
2019-09-06,-0.0,-0.8811360448807853,-0.11636570827489481,-1.6230276998597475,1.0,-0.7623597475455821,0.0
2019-09-09,-0.0,-0.898792133606593,-0.11494353115597611,-1.6039768019884009,1.0,-0.7428160293027515,0.0
2019-09-10,-0.0,-0.8925799982561688,-0.12882552968872613,-1.6095997907402562,1.0,-0.7285726741651408,0.0
2019-09-11,-0.0,-0.9160429690939509,-0.0,-1.6155674914149862,1.0,-0.8709606410143523,0.0
2019-09-12,-0.0,-0.871594816186194,-0.013488495107114518,-1.6378383143789121,1.0,-0.8850392312439389,0.0
2019-09-13,-0.0,-0.8785789566133848,-0.007377481117161426,-1.6236606358686105,1.0,-0.8817846478131038,0.0
