Date,ADPT,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-03-30,1.0,-0.834425775480059,-0.9312684638109306,-0.6189069423929099,-1.0517448301329395,-0.1796528803545052,0.0
2020-03-31,1.0,-0.8229080554790117,-0.93717277486911,-0.6118306236796179,-1.0417470377514468,-0.17892899788738864,0.0
2020-04-01,1.0,-0.8335860326211808,-0.9677923271307144,-0.5750976338157593,-1.0491155524925337,-0.16889501493223064,0.0
2020-04-02,1.0,-0.8741815205529283,-0.8762277191706075,-0.5674790833030192,-1.0844852673699525,-0.14473444889050563,0.0
2020-04-03,1.0,-0.8696066421668709,-0.8828093099224174,-0.5670795335964793,-1.070731817975591,-0.14677192504877273,0.0
2020-04-06,1.0,-0.8703779506071769,-0.8901168872515577,-0.5705189430117796,-1.0697684995679264,-0.14740528494110156,0.0
2020-04-07,1.0,-0.8314795197740112,-0.8446327683615819,-0.5420639124293786,-1.0620144774011298,-0.1336952683615819,0.0
2020-04-08,1.0,-0.8652924042124133,-0.8525655388751961,-0.5904100380909703,-1.0884606766748823,-0.08460676674882367,0.0
2020-04-09,1.0,-0.8813317266925514,-0.8113535948587495,-0.6134690052215825,-1.0907305752666578,-0.06600615878966394,0.0
2020-04-13,1.0,-0.8938455367886269,-0.7748562770176923,-0.6237800258478542,-1.092740318195998,-0.07130442533089709,0.0
2020-04-14,1.0,-0.9136017897091723,-0.7408053691275167,-0.6603131991051453,-1.0968232662192394,-0.06268456375838927,0.0
2020-04-15,1.0,-0.8895263509006004,-0.7527240382477208,-0.637758505670447,-1.094196130753836,-0.07324883255503668,0.0
2020-04-16,1.0,-0.9223858026064138,-0.7166748209758483,-0.6637014633278476,-1.1055019347951784,-0.03954098652315083,0.0
2020-04-17,1.0,-0.916047845613411,-0.7246209257859397,-0.654319889723865,-1.1056071857352483,-0.04602249988883454,0.0
2020-04-20,1.0,-0.9512021687924982,-0.6779254255366429,-0.6859695124661126,-1.104839784898449,-0.024265588196080174,0.0
2020-04-21,1.0,-0.9639140726184627,-0.6962172301371087,-0.7055513375909964,-1.1003528203295967,-0.0,0.0
2020-04-22,1.0,-0.9441380537270948,-0.7204678882761074,-0.6787048567870486,-1.104296388542964,-0.0,0.0
2020-04-23,1.0,-0.931358637814828,-0.7330170273146507,-0.6689428875487762,-1.1008779709116707,-0.0,0.0
2020-04-24,1.0,-0.9427667913771601,-0.718466060929984,-0.6809638339568858,-1.1117940495278817,-0.0,0.0
2020-04-27,1.0,-0.9407002090840341,-0.7150673962364874,-0.6802348858935006,-1.1125494906357043,-0.0,0.0
2020-04-28,1.0,-0.935841301045483,-0.7392100795281924,-0.6780001787150389,-1.1148244124743096,-0.0,0.0
2020-04-29,1.0,-0.931299414838969,-0.7464599991066244,-0.6748112744003216,-1.114262741769777,-0.0,0.0
2020-04-30,1.0,-0.9312416555407209,-0.6980418335558521,-0.6894971072541166,-1.1316421895861148,-0.0,0.0
2020-05-01,1.0,-0.9437302611093812,-0.6780837151372269,-0.6896045549575197,-1.1368266536186113,-0.0,0.0
2020-05-04,1.0,-0.9423988657007399,-0.6598874562452922,-0.6888209490894589,-1.139749213522974,-0.0,0.0
2020-05-05,1.0,-0.9472444444444443,-0.6594666666666668,-0.7013333333333333,-1.1364444444444444,-0.0,0.0
2020-05-06,1.0,-0.9453277669213005,-0.6607301474507018,-0.6974151714336472,-1.1378575235388169,-0.0,0.0
2020-05-07,1.0,-0.9523894198710825,-0.6582796176928205,-0.7018448544120915,-1.1328739719937764,-0.0,0.0
2020-05-08,1.0,-0.9567502561133134,-0.6604160171039153,-0.6993006993006994,-1.137722150461004,-0.0,0.0
2020-05-11,1.0,-0.9698993677086117,-0.6251224507970433,-0.7127526939175349,-1.14498174369935,-0.0,0.0
2020-05-12,1.0,-0.9774462953865393,-0.6169889687821,-0.7300254566566924,-1.1416194006520477,-0.0,0.0
2020-05-13,1.0,-0.9807332084559808,-0.5895549014360896,-0.7373561680492373,-1.1522611720631522,-0.0,0.0
2020-05-14,1.0,-0.9821986258588382,-0.5877576514678325,-0.7340055322566253,-1.157490853930579,-0.0,0.0
2020-05-15,1.0,-0.9823800366709897,-0.5990340324672421,-0.7405751084477438,-1.1501274540494613,-0.0,0.0
2020-05-18,1.0,-0.9897853107344632,-0.6192542372881356,-0.7622146892655368,-1.1485649717514124,-0.0,0.0
2020-05-19,1.0,-0.9998647917793402,-0.5638633495583198,-0.8023706508022355,-1.140841896520642,-0.0,0.0
2020-05-20,1.0,-1.0070365358592692,-0.5516012629679747,-0.8106450157870996,-1.141317095173658,-0.0,0.0
2020-05-21,1.0,-1.0063550727903727,-0.5336458286383918,-0.8241312480281245,-1.1430116735025013,-0.0,0.0
2020-05-22,1.0,-1.0056321528340992,-0.5361358925835812,-0.8220690276651347,-1.1418851941966297,-0.0,0.0
2020-05-26,1.0,-1.0072637040378976,-0.5379652605459057,-0.824949244304083,-1.1414843221294835,-0.0,0.0
2020-05-27,1.0,-1.0309297052154194,-0.4996825396825397,-0.8717006802721088,-1.1328798185941042,-0.0,0.0
2020-05-28,1.0,-1.0443224606451027,-0.4778387696774486,-0.8823662840811143,-1.132105430295332,-0.0,0.0
2020-05-29,1.0,-1.045640141547954,-0.47454858905725433,-0.883177570093458,-1.133381725796207,-0.0,0.0
2020-06-01,1.0,-1.0449061054159485,-0.48217363694094173,-0.8737639481085004,-1.1351265535698085,-0.0,0.0
2020-06-02,1.0,-1.0446278742800128,-0.4812009614948524,-0.8737811238604926,-1.1357884711324777,-0.0,0.0
2020-06-03,1.0,-1.0442690615503243,-0.48006531500884475,-0.878713657186919,-1.1327164693609109,-0.0,0.0
2020-06-04,1.0,-1.0444383984038452,-0.47621638779304404,-0.8830091144062031,-1.130866548768875,-0.0,0.0
2020-06-05,1.0,-1.0414324569356301,-0.4780145058930191,-0.8807796917497733,-1.1328649138712603,-0.0,0.0
2020-06-08,1.0,-1.0428791587344755,-0.44742090472305324,-0.9167799836823497,-1.1255552533768471,-0.0,0.0
2020-06-09,1.0,-1.0444887419018711,-0.4441172473157251,-0.9178634530874824,-1.1239523399628506,-0.0,0.0
2020-06-10,1.0,-1.061292229345701,-0.42522620833901703,-0.9387077706542991,-1.1216750784340472,-0.0,0.0
2020-06-11,1.0,-1.0765089648250377,-0.3983758383137917,-0.9686117067384461,-1.1187554176741639,-0.0,0.0
2020-06-12,1.0,-1.0437191585144143,-0.31283005800363606,-0.9490087438317029,-1.0230715955328542,-0.0,0.0
2020-06-15,1.0,-1.022825132728565,-0.28222064294970944,-0.9105806613435894,-0.9648008026420299,-0.0,0.0
2020-06-16,1.0,-1.0230926629640456,-0.2748152169374034,-0.9143525285004385,-0.9636697707437258,-0.0,0.0
2020-06-17,1.0,-1.0223958550954748,-0.26678644549366987,-0.9204863577487152,-0.9686625161910334,-0.0,0.0
2020-06-18,1.0,-1.0247119719485724,-0.25743028886291536,-0.9252379362163968,-0.9669393888796127,-0.0,0.0
2020-06-19,1.0,-1.0174877461161418,-0.25504693860596495,-0.9209936030572401,-0.9603306471712221,-0.0,0.0
2020-06-22,1.0,-1.0179387094095174,-0.2545469645378291,-0.9227638900423553,-0.9572294659911967,-0.0,0.0
2020-06-23,1.0,-1.0178964414732383,-0.25445334883527804,-0.9227255740563883,-0.957231241954906,-0.0,0.0
2020-06-24,1.0,-1.0189376635242329,-0.25362348934756423,-0.9222559076373603,-0.9581793263839861,-0.0,0.0
2020-06-25,1.0,-1.015229896949882,-0.2421884699747548,-0.9280304597938998,-0.9531101270537599,-0.0,0.0
2020-06-26,1.0,-1.0155474694012572,-0.23862884551769764,-0.9280102547138603,-0.9527373470062852,-0.0,0.0
2020-06-29,1.0,-1.0123319310401715,-0.23162583518930957,-0.9318238059886166,-0.9486513239297203,-0.0,0.0
2020-06-30,1.0,-1.0198415972279515,-0.2147512581470176,-0.9403927068723703,-0.9500453757940763,-0.0,0.0
2020-07-01,1.0,-1.018187817049532,-0.21425330968779646,-0.9411473584360952,-0.9505918257928816,-0.0,0.0
2020-07-02,1.0,-1.0091951179284182,-0.22950684479630545,-0.9368711858815767,-0.9478393534553851,-0.0,0.0
2020-07-06,1.0,-1.0101422387136674,-0.23042671614100188,-0.9346114203257061,-0.9476808905380335,-0.0,0.0
2020-07-07,1.0,-0.9988879278388731,-0.24325548828205446,-0.9284566909675028,-0.9481856748630504,-0.0,0.0
2020-07-08,1.0,-0.9988470723873837,-0.2436794861236927,-0.9293831837272503,-0.9456888742485383,-0.0,0.0
2020-07-09,1.0,-1.0029678483099753,-0.24509480626545752,-0.9298845836768344,-0.9440643033800494,-0.0,0.0
2020-07-10,1.0,-1.003667078697981,-0.250185414091471,-0.9258343634116193,-0.9406262875978574,-0.0,0.0
2020-07-13,1.0,-1.0228304846833458,-0.23474527289241187,-0.9312608372553877,-0.9396003633060853,-0.0,0.0
2020-07-14,1.0,-1.0173984745413316,-0.23731189445475162,-0.9273551844980417,-0.9408369408369408,-0.0,0.0
2020-07-15,1.0,-1.019918515165233,-0.22568829993003825,-0.9336598213918267,-0.9361702127659574,-0.0,0.0
2020-07-16,1.0,-1.021977117458227,-0.2219524240678245,-0.9329162894065355,-0.9387603918017944,-0.0,0.0
2020-07-17,1.0,-1.0374544249254227,-0.22282068279748096,-0.9397166058999007,-0.9431554524361949,-0.0,0.0
2020-07-20,1.0,-1.043342623019009,-0.22806871594359632,-0.9428476352897134,-0.9453017761324404,-0.0,0.0
2020-07-21,1.0,-1.0265597073860093,-0.24144810673760342,-0.933995594164346,-0.9544037574296521,-0.0,0.0
2020-07-22,1.0,-1.024350851037396,-0.2348117778606038,-0.9341533109703068,-0.9479438439557709,-0.0,0.0
2020-07-23,1.0,-1.027390438247012,-0.2392098273572377,-0.937043492695883,-0.9464641434262948,-0.0,0.0
2020-07-24,1.0,-1.0178446032467263,-0.25354207113057126,-0.9202362757652113,-0.939072245858978,-0.0,0.0
2020-07-27,1.0,-1.0182156133828997,-0.25394465097067326,-0.9193721602643535,-0.9389921520033044,-0.0,0.0
2020-07-28,1.0,-1.0219602977667495,-0.25277088502894957,-0.9205128205128206,-0.9404052936311001,-0.0,0.0
2020-07-29,1.0,-1.0261882070194341,-0.25309741847263084,-0.9169601790079973,-0.9474578378154395,-0.0,0.0
2020-07-30,1.0,-1.014138764804721,-0.2607680013114217,-0.898815622310561,-0.9244703085939101,-0.0,0.0
2020-07-31,1.0,-1.0069932929821692,-0.27110256829707186,-0.8937101259610666,-0.9178799280222477,-0.0,0.0
2020-08-03,1.0,-0.9936983386529177,-0.283943039528603,-0.8985596202635241,-0.9157868892708078,-0.0,0.0
2020-08-04,1.0,-0.9963932948071641,-0.2877576949874994,-0.9015943276363785,-0.9127833107914258,-0.0,0.0
2020-08-05,1.0,-0.9942655853198985,-0.28885065945768823,-0.900999426558532,-0.911894814450725,-0.0,0.0
2020-08-06,1.0,-0.9938974442988204,-0.2822329619921363,-0.905062254259502,-0.9144823066841417,-0.0,0.0
2020-08-07,1.0,-0.9928175661809974,-0.29041658116150215,-0.9076544223271086,-0.9133593269033449,-0.0,0.0
2020-08-10,1.0,-1.0047309527727497,-0.28003126542701995,-0.9147605726509791,-0.9143491854533488,-0.0,0.0
2020-08-11,1.0,-1.0053482535895009,-0.28304603612128193,-0.9133582918500843,-0.9122886411321841,-0.0,0.0
2020-08-12,1.0,-1.0024566000655093,-0.27931542744841137,-0.9043973141172617,-0.9082050442188011,-0.0,0.0
2020-08-13,1.0,-0.9988971038764757,-0.2805032474163637,-0.8989011886769331,-0.9065397655324537,-0.0,0.0
2020-08-14,1.0,-1.003146967467713,-0.27954879843060326,-0.9018309628903056,-0.9024440085008991,-0.0,0.0
2020-08-17,1.0,-1.0044130266007436,-0.2848036611776243,-0.8991541699015241,-0.8978057451068524,-0.0,0.0
2020-08-18,1.0,-1.0045775943107043,-0.28548657375240116,-0.9038705194752116,-0.8932030898761598,-0.0,0.0
2020-08-19,1.0,-0.9792200623003825,-0.300303615788021,-0.8398722447853002,-0.823626828595087,-0.0,0.0
2020-08-20,1.0,-0.9784334636805309,-0.30394596516174904,-0.84077892325315,-0.8267962238811866,-0.0,0.0
2020-08-21,1.0,-0.9564928465327183,-0.3301149245563287,-0.7981784066922055,-0.824212336799312,-0.0,0.0
2020-08-24,1.0,-0.9551534531841049,-0.31439379167804077,-0.8162071520492923,-0.8139063292126507,-0.0,0.0
2020-08-25,1.0,-0.9572880031262211,-0.31305197342711993,-0.8314576006252441,-0.8059398202422822,-0.0,0.0
2020-08-26,1.0,-0.9493611717045808,-0.30955905266438144,-0.8370598317232782,-0.7993533811156124,-0.0,0.0
2020-08-27,1.0,-0.9265637065637066,-0.3208108108108108,-0.832123552123552,-0.7815057915057915,-0.0,0.0
2020-08-28,1.0,-0.9238627602158828,-0.32451811873554354,-0.8290670778720123,-0.7776407093292212,-0.0,0.0
2020-08-31,1.0,-0.9233731228340394,-0.3194455140546785,-0.8342318059299192,-0.7735078937235272,-0.0,0.0
2020-09-01,1.0,-0.923995071615586,-0.3151470814723549,-0.838980440474357,-0.772139226859695,-0.0,0.0
2020-09-02,1.0,-0.9199630598737879,-0.31352932122518085,-0.8395413267661999,-0.7748576265968908,-0.0,0.0
2020-09-03,1.0,-0.9253140727649929,-0.3119981559030312,-0.8379499788697221,-0.7665680587037534,-0.0,0.0
2020-09-04,1.0,-0.9267347252072459,-0.3079521031624194,-0.835853546208167,-0.7673472520724594,-0.0,0.0
2020-09-08,1.0,-0.9141406428953195,-0.30529892341757653,-0.8338169046346491,-0.7644116973352676,-0.0,0.0
2020-09-09,1.0,-0.8922284892304198,-0.3376992088427906,-0.7852140666994738,-0.7702994283983798,-0.0,0.0
2020-09-10,1.0,-0.8820281690140845,-0.32642253521126763,-0.7846760563380282,-0.7627417840375588,-0.0,0.0
2020-09-11,1.0,-0.8689445880633923,-0.33367052564534866,-0.7811621895020794,-0.7628039414034694,-0.0,0.0
2020-09-14,1.0,-0.8662391720103498,-0.3312708591142611,-0.7813402332470843,-0.7711028612142348,-0.0,0.0
2020-09-15,1.0,-0.8653954431139973,-0.33489733868848764,-0.7834540745467513,-0.7699035321496941,-0.0,0.0
2020-09-16,1.0,-0.8749102723941216,-0.3248328233027315,-0.8017303260417848,-0.7765310363066229,-0.0,0.0
2020-09-17,1.0,-0.8699263734189164,-0.33056447045497456,-0.7986407400415331,-0.7766282801585804,-0.0,0.0
2020-09-18,1.0,-0.8684995656935685,-0.33052607726877903,-0.7999546810680161,-0.7775973412893236,-0.0,0.0
2020-09-21,1.0,-0.8606371734863356,-0.33564849765967086,-0.8106220745885551,-0.7678166993809452,-0.0,0.0
2020-09-22,1.0,-0.8623715592889822,-0.32115802895072376,-0.8096452411310283,-0.7569189229730743,-0.0,0.0
2020-09-23,1.0,-0.8610965470751255,-0.31712980301101046,-0.8111377424911992,-0.7556737323046963,-0.0,0.0
2020-09-24,1.0,-0.8560272027501681,-0.30965548165309015,-0.8041626186383678,-0.7667962035722292,-0.0,0.0
2020-09-25,1.0,-0.8526728971962616,-0.32041121495327096,-0.8017196261682243,-0.7634766355140187,-0.0,0.0
2020-09-28,1.0,-0.8528884238846125,-0.3196323144757492,-0.8007249084522831,-0.7633958598012106,-0.0,0.0
2020-09-29,1.0,-0.8384686517477344,-0.3084520066580359,-0.8057702977621602,-0.7462178657296098,-0.0,0.0
2020-09-30,1.0,-0.8387705281846427,-0.3073309661192484,-0.8072939783991715,-0.7453765349903833,-0.0,0.0
2020-10-01,1.0,-0.8389326237202942,-0.3049118527552944,-0.8066674058469159,-0.7453893631962154,-0.0,0.0
2020-10-02,1.0,-0.8306014954510295,-0.3036944270507201,-0.8034918413201223,-0.745552322369148,-0.0,0.0
2020-10-05,1.0,-0.8106841952353283,-0.31315368971528185,-0.7822486926205695,-0.7254866356769321,-0.0,0.0
2020-10-06,1.0,-0.8100605225963107,-0.30866524118435834,-0.7751603667596854,-0.7302214329721306,-0.0,0.0
2020-10-07,1.0,-0.8051239430512395,-0.3139047481390475,-0.7682662426826624,-0.7262051022620511,-0.0,0.0
2020-10-08,1.0,-0.7999568019007164,-0.31559811368299795,-0.757802656683106,-0.7265200331185429,-0.0,0.0
2020-10-09,1.0,-0.800215866162979,-0.31541644180608025,-0.7571865443425078,-0.7249505306709841,-0.0,0.0
2020-10-12,1.0,-0.7994964028776979,-0.31557553956834533,-0.7570143884892085,-0.725,-0.0,0.0
2020-10-13,1.0,-0.7934169391641813,-0.32070861331704337,-0.7562255201408603,-0.7230227460562723,-0.0,0.0
2020-10-14,1.0,-0.7942729853052132,-0.31829123702080264,-0.7589192684942334,-0.7213739086695647,-0.0,0.0
2020-10-15,1.0,-0.7945372866127584,-0.3189937106918239,-0.7593530997304583,-0.7210422282120396,-0.0,0.0
2020-10-16,1.0,-0.7902977871518965,-0.309298251885747,-0.7632002287920496,-0.7120795052371931,-0.0,0.0
2020-10-19,1.0,-0.7786327210836111,-0.3026735692504078,-0.7755123750088646,-0.6890291468690164,-0.0,0.0
2020-10-20,1.0,-0.7711742144340054,-0.3057813434673986,-0.7608642105633555,-0.6809880713607094,-0.0,0.0
2020-10-21,1.0,-0.7672277471272446,-0.30115613030185895,-0.7689496433215026,-0.6767403450820536,-0.0,0.0
2020-10-22,1.0,-0.7670886075949367,-0.30295358649789034,-0.7699718706047821,-0.6761603375527426,-0.0,0.0
2020-10-23,1.0,-0.7684147669394781,-0.300818434086199,-0.7677825002634444,-0.6755418174154343,-0.0,0.0
2020-10-26,1.0,-0.7717111979441688,-0.3032351181046925,-0.7662899989439224,-0.6790227760763192,-0.0,0.0
2020-10-27,1.0,-0.769988392134792,-0.2983221358471983,-0.7741039079812867,-0.6751204755707201,-0.0,0.0
2020-10-28,1.0,-0.7699385425812115,-0.2913784021071115,-0.7817734855136085,-0.6687971905179982,-0.0,0.0
