Date,IWF,IWM,MTUM,POST,SPY,VLUE,VXX
2018-12-10,-0.05587623428755604,-0.5175071053942395,-0.0,1.0,-0.7316358522077999,-0.625040288317853,0.0
2018-12-11,-0.06295427901524032,-0.5154161781946073,-0.0,1.0,-0.7337338804220399,-0.6187573270808909,0.0
2018-12-12,-0.06218300155384209,-0.5159635286874432,-0.0,1.0,-0.7335600574628397,-0.6200416312410214,0.0
2018-12-13,-0.06237000146477223,-0.5140764611102974,-0.0,1.0,-0.734261022411015,-0.6188369708510327,0.0
2018-12-14,-0.06596785055485609,-0.5045237607238017,-0.0,1.0,-0.739027318244371,-0.6184815389570463,0.0
2018-12-17,-0.055158533383892885,-0.5030481579791733,-0.0,1.0,-0.7311203803634453,-0.6275705159991832,0.0
2018-12-18,-0.048333284980707304,-0.495981896776814,-0.0,1.0,-0.729031883721605,-0.6278104963880589,0.0
2018-12-19,-0.050481606127422536,-0.4954740628989207,-0.0,1.0,-0.7279215504235813,-0.6273645120111407,0.0
2018-12-20,-0.04880302636518525,-0.4832654711369084,-0.0,1.0,-0.7332582517543099,-0.6224262901036703,0.0
2018-12-21,-0.044508936268030576,-0.4836503649215562,-0.0,1.0,-0.7376300212631458,-0.6075800241365439,0.0
2018-12-24,-0.03988759211997821,-0.4800562039400109,-0.0,1.0,-0.7378487655206033,-0.6097553981590342,0.0
2018-12-26,-0.03905136537255573,-0.4805883358987515,-0.0,1.0,-0.7278946468274328,-0.6029302776352545,0.0
2018-12-27,-0.02099606669990582,-0.4588111461968866,-0.0,1.0,-0.6868040551769985,-0.6033183757132569,0.0
2018-12-28,-0.01617549302016397,-0.4644083758032351,-0.0,1.0,-0.6875969421670728,-0.6016230888544205,0.0
2018-12-31,-0.016590959450476398,-0.4641037004210059,-0.0,1.0,-0.6874307555949478,-0.6016230888544205,0.0
2019-01-02,-0.016116526362428,-0.4639731945059814,-0.0,1.0,-0.6873615418697386,-0.601711342490031,0.0
2019-01-03,-0.017552116497328425,-0.46344231887267795,-0.0,1.0,-0.6877993411035133,-0.5996788571744969,0.0
2019-01-04,-0.0,-0.4763495789037691,-0.0,1.0,-0.6719591329559574,-0.6129780477702609,0.0
2019-01-07,-0.0,-0.45349626612355737,-0.0,1.0,-0.6649015614392396,-0.5971758316361168,0.0
2019-01-08,-0.0,-0.4473484437696562,-0.0,1.0,-0.668257238911181,-0.5955970068322307,0.0
2019-01-09,-0.0,-0.4382986787957548,-0.0,1.0,-0.6679120641108945,-0.6011750054147714,0.0
2019-01-10,-0.0,-0.4391657638136512,-0.0,1.0,-0.6676598049837487,-0.6017334777898159,0.0
2019-01-11,-0.0,-0.42624510656807313,-0.0,1.0,-0.6740430622009569,-0.6182851239669421,0.0
2019-01-14,-0.0,-0.4272779182641325,-0.0,1.0,-0.6730565298964026,-0.6187562878973272,0.0
2019-01-15,-0.0,-0.42380564603691634,-0.0,1.0,-0.6737513572204126,-0.6168838219326819,0.0
2019-01-16,-0.0,-0.4232052290417944,-0.0,1.0,-0.6665672208510753,-0.6223861571424697,0.0
2019-01-17,-0.0,-0.4084122998839124,-0.0,1.0,-0.6668016522232121,-0.6245241759131773,0.0
2019-01-18,-0.0,-0.4111688801487029,-0.0,1.0,-0.6635597101371192,-0.6191912933380028,0.0
2019-01-22,-0.0,-0.3385125224099527,-0.0,1.0,-0.7586787635138805,-0.6191666213940349,0.0
2019-01-23,-0.0,-0.3092696476226785,-0.0,1.0,-0.7659441206905943,-0.647949458090518,0.0
2019-01-24,-0.0,-0.31516077126571573,-0.0,1.0,-0.760220361633076,-0.6518668012108981,0.0
2019-01-25,-0.0,-0.23427759575516832,-0.0,1.0,-1.014352402215199,-0.6508451970193395,0.0
2019-01-28,-0.0,-0.20340892676585295,-0.0,1.0,-1.0480427560306225,-0.6374693052145023,0.0
2019-01-29,-0.0,-0.19785182826206538,-0.0,1.0,-1.046408615847833,-0.6508497148316493,0.0
2019-01-30,-0.0,-0.19626682100998408,-0.0,1.0,-1.0435248155115033,-0.6541166256692229,0.0
2019-01-31,-0.0,-0.1945590398984508,-0.0,1.0,-1.0064910711709893,-0.6838704093702219,0.0
2019-02-01,-0.0,-0.19302694136291598,-0.0,1.0,-1.0027661720213226,-0.6856360754934446,0.0
2019-02-04,-0.0,-0.18276504131269636,-0.0,1.0,-0.9996799720702898,-0.7268998021645524,0.0
2019-02-05,-0.0,-0.1730489437234476,-0.0,1.0,-0.9878950125123669,-0.748908805214456,0.0
2019-02-06,-0.0,-0.17862750799651061,-0.0,1.0,-0.9806629834254144,-0.7485024716487352,0.0
2019-02-07,-0.0,-0.17037209032332964,-0.0,1.0,-0.977041852905323,-0.7550066755674231,0.0
2019-02-08,-0.0,-0.17208207393629388,-0.0,1.0,-0.9876482213438735,-0.7465705649848873,0.0
2019-02-11,-0.0,-0.16948114445708287,-0.0,1.0,-1.0028582261498526,-0.7442179251611398,0.0
2019-02-12,-0.0,-0.19538104880124424,-0.0,1.0,-0.9938374856941632,-0.7453120873316312,0.0
2019-02-13,-0.0,-0.19561334153269494,-0.0,1.0,-0.9904243169638935,-0.7423057776215994,0.0
2019-02-14,-0.0,-0.16111811808875723,-0.0,1.0,-1.0149297509752735,-0.7570762326577303,0.0
2019-02-15,-0.0,-0.14976256082546757,-0.0,1.0,-1.0200504191827402,-0.7615055402474058,0.0
2019-02-19,-0.0,-0.13774225657239886,-0.0,1.0,-1.0305931260612449,-0.7592364892558113,0.0
2019-02-20,-0.0,-0.12208997024330474,-0.0,1.0,-1.0376334675301944,-0.7576287998132913,0.0
2019-02-21,-0.0,-0.12260379890876201,-0.0,1.0,-1.0393020745193011,-0.7558427917019228,0.0
2019-02-22,-0.0,-0.11994632751881452,-0.0,1.0,-1.0443381366314684,-0.7526982089726386,0.0
2019-02-25,-0.0,-0.10929202241586713,-0.0,1.0,-1.0585335797905113,-0.7662177625209048,0.0
2019-02-26,-0.0,-0.11297808589389578,-0.0,1.0,-1.0629516479642793,-0.7615886258151695,0.0
2019-02-27,-0.0,-0.11308614408273594,-0.0,1.0,-1.0642261135268538,-0.7607239393583264,0.0
2019-02-28,-0.0,-0.1130245680028212,-0.0,1.0,-1.0628306100858116,-0.7629305278006348,0.0
2019-03-01,-0.0,-0.0909749594249942,-0.0,1.0,-1.0799907257129608,-0.727249014607002,0.0
2019-03-04,-0.0,-0.08725998436097195,-0.0,1.0,-1.082018013843436,-0.7268383098265228,0.0
2019-03-05,-0.0,-0.09498343312212987,-0.0,1.0,-1.0771377085392082,-0.7343195954194036,0.0
2019-03-06,-0.0,-0.09126292552573487,-0.0,1.0,-1.0802544440571629,-0.7330951551063088,0.0
2019-03-07,-0.0,-0.10638237059479236,-0.0,1.0,-1.0553062566095979,-0.6965158487438191,0.0
2019-03-08,-0.0,-0.08213380930446798,-0.0,1.0,-1.1011054813450023,-0.6955895900506679,0.0
2019-03-11,-0.0,-0.0770366510335244,-0.0,1.0,-1.0847084708470847,-0.733281222859128,0.0
2019-03-12,-0.0,-0.05357142857142857,-0.0,1.0,-1.1003734827264238,-0.7638888888888887,0.0
2019-03-13,-0.0,-0.06491870514135052,-0.0,1.0,-1.099838875054929,-0.7647868756408379,0.0
2019-03-14,-0.0,-0.0622404211757824,-0.0,1.0,-1.1026908452763966,-0.759929804036268,0.0
2019-03-15,-0.0,-0.05846325167037862,-0.0,1.0,-1.1070800609541671,-0.7649454929082171,0.0
2019-03-18,-0.0,-0.07600886917960088,-0.0,1.0,-1.1079970436067996,-0.7723872875092387,0.0
2019-03-19,-0.0,-0.07712592592592592,-0.0,1.0,-1.107822222222222,-0.7780148148148147,0.0
2019-03-20,-0.0,-0.07579215697898449,-0.0,1.0,-1.1085158727806266,-0.7797966624181165,0.0
2019-03-21,-0.0,-0.07702570488303834,-0.0,1.0,-1.1404132941978713,-0.7473687331376562,0.0
2019-03-22,-0.0,-0.07718201490742967,-0.0,1.0,-1.1640418369800432,-0.7642762683337341,0.0
2019-03-25,-0.0,-0.004945922593331943,-0.0,1.0,-1.2033191311861278,-0.7711765932723535,0.0
2019-03-26,-0.0,-0.025590255902559023,-0.0,1.0,-1.2039420394203941,-0.7704977049770497,0.0
2019-03-27,-0.0,-0.004254426701021661,-0.0,1.0,-1.2191928573568624,-0.7726278575066662,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-1.2058295427340195,-0.786748862820206,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-1.2045066882125863,-0.7879821647664362,0.0
2019-04-01,-0.0,-0.003383334830384143,-0.0,1.0,-1.208479295787299,-0.7822389891912931,0.0
2019-04-02,-0.0,-0.020452710582184612,-0.0,1.0,-1.2306910265227402,-0.739018628711539,0.0
2019-04-03,-0.0,-0.021425579029265666,-0.0,1.0,-1.22622538751571,-0.744778263211443,0.0
2019-04-04,-0.0,-0.019746247319513938,-0.0,1.0,-1.2445496783416727,-0.7140219204193472,0.0
2019-04-05,-0.0,-0.01969254602871954,-0.0,1.0,-1.2476017398558064,-0.7118810701304892,0.0
2019-04-08,-0.0,-0.020706092656040516,-0.0,1.0,-1.2479964248473112,-0.7105913898406078,0.0
2019-04-09,-0.0,-0.0032229185317815576,-0.0,1.0,-1.2854968666069828,-0.6954640405849001,0.0
2019-04-10,-0.0,-0.01062089072680213,-0.0,1.0,-1.2849790259720943,-0.6794395025734091,0.0
2019-04-11,-0.0,-0.0022625781482584107,-0.0,1.0,-1.3030663888061924,-0.6717773146769872,0.0
2019-04-12,-0.0,-0.0018768433282688355,-0.0,1.0,-1.3014269967527632,-0.6758125539964845,0.0
2019-04-15,-0.0,-0.0023246110746855814,-0.0,1.0,-1.2993085772188115,-0.6786374202777612,0.0
2019-04-16,-0.0,-0.007564026206075046,-0.0,1.0,-1.2994937462775462,-0.6709053007742704,0.0
2019-04-17,-0.0,-0.03005674429601608,-0.0,1.0,-1.2782834850455138,-0.6470918548291761,0.0
2019-04-18,-0.0,-0.049288482589272514,-0.0,1.0,-1.2653767640010651,-0.6437975207834088,0.0
2019-04-22,-0.0,-0.046587537091988124,-0.0,1.0,-1.2699999999999998,-0.6507715133531157,0.0
2019-04-23,-0.0,-0.057760128026553656,-0.0,1.0,-1.2715526183208368,-0.6342648845686513,0.0
2019-04-24,-0.0,-0.05921110946964101,-0.0,1.0,-1.260067956862166,-0.6353671147880042,0.0
2019-04-25,-0.0,-0.04883741542825066,-0.0,1.0,-1.2708659556238366,-0.6347682217035484,0.0
2019-04-26,-0.0,-0.044537889780567975,-0.0,1.0,-1.2696852142497557,-0.6471023719979863,0.0
2019-04-29,-0.0,-0.045830247370759886,-0.0,1.0,-1.2714264553399495,-0.6452673677973634,0.0
2019-04-30,-0.0,-0.03140881692471339,-0.0,1.0,-1.2691762203049284,-0.6541484458101879,0.0
2019-05-01,-0.0,-0.021620182780751823,-0.0,1.0,-1.2795244151311702,-0.6564431693827453,0.0
2019-05-02,-0.0,-0.018533297862906802,-0.0,1.0,-1.2801868109130679,-0.6571487688806125,0.0
2019-05-03,-0.0,-0.007946155898834762,-0.0,1.0,-1.2923770273074984,-0.6646307112995522,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-1.3716917408658276,-0.6986183604544058,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-1.3913502765177408,-0.7155906294662275,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-1.360900861935803,-0.7284438814915506,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-1.3652319006272597,-0.7246855977505176,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-1.3727801497432088,-0.7210878039725265,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-1.3624641391862293,-0.7223370453774254,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-1.3461127233847565,-0.7087215518558119,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-1.3579639254050748,-0.6992051360440232,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-1.352085620197585,-0.6970667154531042,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-1.3622252158471617,-0.6994366542159083,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-1.3584352973484268,-0.6928569249076983,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-1.3634139628757531,-0.6945964955200147,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-1.3614523947440627,-0.6872046583945611,0.0
2019-05-23,-0.0,-0.0,-0.002858098452370093,1.0,-1.3703669920034054,-0.6673051780230472,0.0
2019-05-24,-0.0,-0.0,-0.011475508848221296,1.0,-1.351361961708039,-0.6570332789756599,0.0
2019-05-28,-0.0,-0.0,-0.01948246878001921,1.0,-1.3392170989433236,-0.6432216618635926,0.0
2019-05-29,-0.0,-0.0,-0.01883515496331786,1.0,-1.3413385237310973,-0.6342865698457852,0.0
2019-05-30,-0.0,-0.0,-0.01768267098243721,1.0,-1.3456512617634717,-0.6337289456332793,0.0
2019-05-31,-0.0,-0.0,-0.02484621155288822,1.0,-1.3489572393098275,-0.6269467366841711,0.0
2019-06-03,-0.0,-0.0,-0.03470728793309439,1.0,-1.3474910394265234,-0.6046594982078853,0.0
2019-06-04,-0.0,-0.0,-0.038911434709954645,1.0,-1.3480544282645024,-0.5970398663165434,0.0
2019-06-05,-0.0,-0.0,-0.06771644290372808,1.0,-1.3352331149563734,-0.5348570757072769,0.0
2019-06-06,-0.0,-0.0,-0.06170375154112605,1.0,-1.3342922562085362,-0.5394821816473904,0.0
2019-06-07,-0.0,-0.0,-0.06491866815432498,1.0,-1.325004404251571,-0.5462446414939222,0.0
2019-06-10,-0.0,-0.0,-0.06514218704192319,1.0,-1.3158604514805043,-0.5506889475227206,0.0
2019-06-11,-0.0,-0.0,-0.10611215391834819,1.0,-1.2963104176442986,-0.5304727827311122,0.0
2019-06-12,-0.0,-0.0,-0.10719418130627328,1.0,-1.294805994662287,-0.5308091620963722,0.0
2019-06-13,-0.0,-0.0,-0.11280353847505785,1.0,-1.2867980901608131,-0.5295995781950261,0.0
2019-06-14,-0.0,-0.0,-0.12109042942986956,1.0,-1.2951487615418438,-0.5149934046607064,0.0
2019-06-17,-0.0,-0.0,-0.12224472425229667,1.0,-1.293622141997593,-0.5191805347656364,0.0
2019-06-18,-0.0,-0.0,-0.12545475883112311,1.0,-1.29125102687478,-0.5172221570238236,0.0
2019-06-19,-0.0,-0.0,-0.14199590283874744,1.0,-1.2824700029265437,-0.5020778460637986,0.0
2019-06-20,-0.0,-0.0,-0.14458993394516864,1.0,-1.2779271643187,-0.5002338224118782,0.0
2019-06-21,-0.0,-0.0,-0.1434471849551819,1.0,-1.2710469271779248,-0.5147636065381685,0.0
2019-06-24,-0.0,-0.0,-0.14665573386435515,1.0,-1.247862246690875,-0.5338819257350357,0.0
2019-06-25,-0.0,-0.0,-0.14445879314393048,1.0,-1.2502347969006808,-0.5402676684667762,0.0
2019-06-26,-0.0,-0.0,-0.13225303649677972,1.0,-1.2262153339411228,-0.582448607475811,0.0
2019-06-27,-0.0,-0.0,-0.14661598750699784,1.0,-1.2308848227702642,-0.5689324965379062,0.0
2019-06-28,-0.0,-0.0,-0.1484055239833927,1.0,-1.233355908247696,-0.5628220605989223,0.0
2019-07-01,-0.0,-0.0,-0.14934816515111388,1.0,-1.2328654247962096,-0.5606073982519644,0.0
2019-07-02,-0.0,-0.0,-0.14743684009293845,1.0,-1.2329343254610161,-0.5607188023881651,0.0
2019-07-03,-0.0,-0.0,-0.14785728992029176,1.0,-1.2322421247683755,-0.5611635636342245,0.0
2019-07-05,-0.0,-0.0,-0.15824965399452282,1.0,-1.2318678406313495,-0.5545805235725434,0.0
2019-07-08,-0.0,-0.0,-0.15824965399452282,1.0,-1.2318678406313495,-0.5546099708471981,0.0
2019-07-09,-0.0,-0.0,-0.15721975468423685,1.0,-1.2297555666676472,-0.5544606877077389,0.0
2019-07-10,-0.0,-0.0,-0.14841612988617311,1.0,-1.2426541957116384,-0.5502220653548633,0.0
2019-07-11,-0.0,-0.0,-0.1507607192254495,1.0,-1.2441364291810129,-0.5478944115829435,0.0
2019-07-12,-0.0,-0.0,-0.15160255466933514,1.0,-1.245430732554375,-0.5461047178974011,0.0
2019-07-15,-0.0,-0.0,-0.1715445480483572,1.0,-1.238373974174192,-0.5315174868370739,0.0
2019-07-16,-0.0,-0.0,-0.1575545697582185,1.0,-1.2374922882575867,-0.5427597755515732,0.0
2019-07-17,-0.0,-0.0,-0.1556404230317274,1.0,-1.240804935370153,-0.5412749706227967,0.0
2019-07-18,-0.0,-0.0,-0.16576850984067476,1.0,-1.2298207591377694,-0.5331829896907215,0.0
2019-07-19,-0.0,-0.0,-0.16241516498946876,1.0,-1.232360168499883,-0.530599110695062,0.0
2019-07-22,-0.0,-0.0,-0.18643878150437776,1.0,-1.1407591820750231,-0.4701110520574002,0.0
2019-07-23,-0.0,-0.0,-0.18359364085943394,1.0,-1.1383308653013327,-0.47207398508004805,0.0
2019-07-24,-0.0,-0.0,-0.19375994195294843,1.0,-1.1337314765718751,-0.4632322161136383,0.0
2019-07-25,-0.0,-0.0,-0.1929325071177357,1.0,-1.1340925584770836,-0.46427175794116005,0.0
2019-07-26,-0.0,-0.0,-0.19580983078162775,1.0,-1.12501041985051,-0.45783433827002695,0.0
2019-07-29,-0.0,-0.0,-0.19746250799922097,1.0,-1.1253443142928687,-0.45950307448318073,0.0
2019-07-30,-0.0,-0.0,-0.20014493157557345,1.0,-1.1248641266478998,-0.46216449733827586,0.0
2019-07-31,-0.0,-0.0,-0.2004521477015825,1.0,-1.1254012113092746,-0.46518183594295126,0.0
2019-08-01,-0.0,-0.0,-0.21992580816110227,1.0,-1.10501213287591,-0.46420104314841154,0.0
2019-08-02,-0.0,-0.0,-0.23005812344312204,1.0,-1.1009410462219762,-0.4368115139773041,0.0
2019-08-05,-0.0,-0.0,-0.23586989960007831,1.0,-1.108566154878765,-0.4522471124535056,0.0
2019-08-06,-0.0,-0.0,-0.23956462885715077,1.0,-1.0706649354954558,-0.452277687228929,0.0
2019-08-07,-0.0,-0.0,-0.2231756104290247,1.0,-1.0607256173265278,-0.47512760380742175,0.0
2019-08-08,-0.0,-0.0,-0.22651552760770036,1.0,-1.0592145181752992,-0.4722819791494291,0.0
2019-08-09,-0.0,-0.0,-0.21994456793172523,1.0,-1.042781482396202,-0.4814357454515518,0.0
2019-08-12,-0.0,-0.0,-0.21968240013187537,1.0,-1.045222264959613,-0.48252651244573874,0.0
2019-08-13,-0.0,-0.0,-0.21561736360890696,1.0,-1.0485983361247633,-0.4814804645671453,0.0
2019-08-14,-0.0,-0.0,-0.2169672131147541,1.0,-1.0337978142076503,-0.48147540983606557,0.0
2019-08-15,-0.0,-0.0,-0.23096822873157455,1.0,-1.013042658115282,-0.4507531865585168,0.0
2019-08-16,-0.0,-0.0,-0.2331248652145784,1.0,-1.0133707138235928,-0.4492128531378046,0.0
2019-08-19,-0.0,-0.0,-0.2330159754720026,1.0,-1.0138238932816956,-0.44263353235436503,0.0
2019-08-20,-0.0,-0.0,-0.23865893595318624,1.0,-1.0122939818542975,-0.4333494389864176,0.0
2019-08-21,-0.0,-0.0,-0.24945665298237138,1.0,-1.0057957015213717,-0.4279427942794279,0.0
2019-08-22,-0.0,-0.0,-0.24105299841835778,1.0,-1.0089268959601105,-0.4307696431922366,0.0
2019-08-23,-0.0,-0.0,-0.23977879788462053,1.0,-1.0080803199914097,-0.4366325736221846,0.0
2019-08-26,-0.0,-0.0,-0.24227352518751,1.0,-1.0036704080004255,-0.4137720091494229,0.0
2019-08-27,-0.0,-0.0,-0.24005844069597557,1.0,-1.0012750697303758,-0.41506176119006505,0.0
2019-08-28,-0.0,-0.0,-0.23360764534112025,1.0,-1.0027873639500928,-0.41823732413060793,0.0
2019-08-29,-0.0,-0.0,-0.23598248640042455,1.0,-1.0037415417274778,-0.41385166511874744,0.0
2019-08-30,-0.0,-0.0,-0.2367243160208703,1.0,-1.0041581693460815,-0.40763302169134197,0.0
2019-09-03,-0.0,-0.0,-0.23949379178605543,1.0,-0.9952509816406666,-0.4183381088825215,0.0
2019-09-04,-0.0,-0.0,-0.25349827081670656,1.0,-0.9831870178238894,-0.4236233040702314,0.0
2019-09-05,-0.0,-0.0,-0.24931448499853578,1.0,-0.9863695657961291,-0.4264835077070522,0.0
2019-09-06,-0.0,-0.0,-0.2538923428449971,1.0,-0.9899835272862533,-0.41301344385992883,0.0
2019-09-09,-0.0,-0.0,-0.2548639681486397,1.0,-0.9889581950895819,-0.4104578633045787,0.0
2019-09-10,-0.0,-0.0,-0.26969005413438063,1.0,-0.9899692177051268,-0.3939868379152956,0.0
2019-09-11,-0.0,-0.0,-0.2644437370682795,1.0,-0.9867897501193698,-0.40142713141280706,0.0
2019-09-12,-0.0,-0.0,-0.2653407584195174,1.0,-0.9858127817555026,-0.40063643595863163,0.0
2019-09-13,-0.0,-0.0,-0.2560144293254821,1.0,-0.9857298214901462,-0.410731810827299,0.0
2019-09-16,-0.0,-0.0,-0.2524073533702947,1.0,-0.9885932567578322,-0.4117303764225269,0.0
2019-09-17,-0.0,-0.0,-0.24938067712634185,1.0,-1.0052209584187954,-0.40915265975866383,0.0
2019-09-18,-0.0,-0.0,-0.23031828037583318,1.0,-1.0175602965976926,-0.42902267312685705,0.0
2019-09-19,-0.0,-0.0,-0.2405614072324958,1.0,-0.9643416200153883,-0.44822371388395105,0.0
