Date,IWF,IWM,MQY,MTUM,SPY,VLUE,VXX
2018-11-27,-0.04569718060634659,-0.13872832369942195,1.0,-0.0,-0.175179898549015,-0.11495812197711455,0.0
2018-11-28,-0.04705517577404067,-0.1339751066751318,1.0,-0.0,-0.1783873968314902,-0.11706949755643817,0.0
2018-11-29,-0.03811478413838598,-0.13057245473869383,1.0,-0.0,-0.1779667228615407,-0.11928461482078721,0.0
2018-11-30,-0.038778707179381075,-0.13565158277421452,1.0,-0.0,-0.18546980758431117,-0.11793219637631897,0.0
2018-12-03,-0.03822973292365871,-0.13578350271803355,1.0,-0.0,-0.18538761522098796,-0.11779130229260223,0.0
2018-12-04,-0.03334955824004012,-0.13943094827204744,1.0,-0.0,-0.18438868976503386,-0.1178370724368335,0.0
2018-12-06,-0.03350095819944957,-0.11586288382011786,1.0,-0.0,-0.18460829094681633,-0.10692929496693131,0.0
2018-12-07,-0.036463738037587914,-0.1155886083246858,1.0,-0.0,-0.18463910988124063,-0.1045630116453361,0.0
2018-12-10,-0.02889257048187609,-0.11599874318032506,1.0,-0.0,-0.18480962038333,-0.09850324202347968,0.0
2018-12-11,-0.031111174596826035,-0.11533132401045611,1.0,-0.0,-0.18549573614067166,-0.0964903509649035,0.0
2018-12-12,-0.030622159983995888,-0.11561544397130691,1.0,-0.0,-0.1854619759366694,-0.09723929010316938,0.0
2018-12-13,-0.030685017650673867,-0.11570838514199146,1.0,-0.0,-0.185453558004259,-0.09734310909116894,0.0
2018-12-14,-0.028625489156142946,-0.12293049324140304,1.0,-0.0,-0.18332067141608016,-0.09854794088556973,0.0
2018-12-17,-0.028908444648282978,-0.12277131227426474,1.0,-0.0,-0.18407097402969672,-0.09748896405434844,0.0
2018-12-18,-0.025861700460238522,-0.11875008905544235,1.0,-0.0,-0.18265627449024663,-0.09761901369316481,0.0
2018-12-19,-0.019551474584513288,-0.12215738436454132,1.0,-0.0,-0.18796304242112188,-0.10057495923796446,0.0
2018-12-20,-0.018528284138363525,-0.11677094765047105,1.0,-0.0,-0.19122614483417189,-0.09872724940495703,0.0
2018-12-21,-0.01774619116520555,-0.1161659148296309,1.0,-0.0,-0.19161914489176385,-0.09302919397395523,0.0
2018-12-24,-0.010489658381152454,-0.10767408744201784,1.0,-0.0,-0.19037884021599677,-0.10135773400820562,0.0
2018-12-26,-0.012262974226731884,-0.11609883256485361,1.0,-0.0,-0.1780864154275223,-0.09504856137793787,0.0
2018-12-27,-0.0,-0.106880244922505,1.0,-0.0,-0.15802421889948884,-0.10186425388841812,0.0
2018-12-28,-0.0,-0.10828530062556342,1.0,-0.0,-0.1571557352418936,-0.1004179528505477,0.0
2018-12-31,-0.0,-0.10734146774700425,1.0,-0.0,-0.15784223974203068,-0.10117917116427781,0.0
2019-01-02,-0.0,-0.10698633316494409,1.0,-0.0,-0.15703889791515913,-0.10129295632347118,0.0
2019-01-03,-0.0,-0.114205586716277,1.0,-0.0,-0.14958071860942967,-0.12456267007274947,0.0
2019-01-04,-0.0,-0.1150101503915151,1.0,-0.0,-0.14061399511123998,-0.1253815028103465,0.0
2019-01-07,-0.0,-0.10714724386881934,1.0,-0.0,-0.13789526837989438,-0.11971667599252113,0.0
2019-01-08,-0.0,-0.11009763969039739,1.0,-0.0,-0.13669556655635476,-0.12070946038344775,0.0
2019-01-09,-0.0,-0.11060040218328067,1.0,-0.0,-0.13682439364714571,-0.12055922627597433,0.0
2019-01-10,-0.0,-0.11193610696329986,1.0,-0.0,-0.13647136183678782,-0.1215118429524501,0.0
2019-01-11,-0.0,-0.10494927337537703,1.0,-0.0,-0.1383602961338086,-0.12768028516588978,0.0
2019-01-14,-0.0,-0.09838674867810511,1.0,-0.0,-0.12537768425596202,-0.1251079097874177,0.0
2019-01-15,-0.0,-0.0973076508039279,1.0,-0.0,-0.12587676702276895,-0.12568792489478794,0.0
2019-01-16,-0.0,-0.09739988407985012,1.0,-0.0,-0.12307754518863982,-0.1274447694402135,0.0
2019-01-17,-0.0,-0.09664641129629879,1.0,-0.0,-0.12341853164284078,-0.1272989396246244,0.0
2019-01-18,-0.0,-0.09795099739809193,1.0,-0.0,-0.12569113183000866,-0.13151832176929748,0.0
2019-01-22,-0.0,-0.06981032000606167,1.0,-0.0,-0.09468845502992954,-0.09833809006642588,0.0
2019-01-23,-0.0,-0.06952813455272791,1.0,-0.0,-0.09386990049438315,-0.09457436503843104,0.0
2019-01-24,-0.0,-0.062437857906991384,1.0,-0.0,-0.10641243471147191,-0.08972374299918194,0.0
2019-01-25,-0.0,-0.047963946563656844,1.0,-0.0,-0.09987742822122349,-0.09024501974767546,0.0
2019-01-28,-0.0,-0.041972860772042875,1.0,-0.0,-0.10869322758535226,-0.0885556725943367,0.0
2019-01-29,-0.0,-0.03947237802154167,1.0,-0.0,-0.11052514021938749,-0.09088201717377277,0.0
2019-01-30,-0.0,-0.03931170425101968,1.0,-0.0,-0.11044716908619814,-0.08996689932187,0.0
2019-01-31,-0.0,-0.0412377519293421,1.0,-0.0,-0.09958254363471948,-0.09792262811698688,0.0
2019-02-01,-0.0,-0.04258417875147818,1.0,-0.0,-0.10557042385012759,-0.09662040206634716,0.0
2019-02-04,-0.0,-0.04158211222190406,1.0,-0.0,-0.1050259576958032,-0.09836534989977963,0.0
2019-02-05,-0.0,-0.04052103809500112,1.0,-0.0,-0.10517803379034064,-0.09842245390529747,0.0
2019-02-06,-0.0,-0.04222863683870004,1.0,-0.0,-0.10213756034439854,-0.09983576369880058,0.0
2019-02-07,-0.0,-0.04228208797362036,1.0,-0.0,-0.10413737323461707,-0.09790331612020159,0.0
2019-02-08,-0.0,-0.039996507944426433,1.0,-0.0,-0.10670724102666433,-0.10047142750243197,0.0
2019-02-11,-0.0,-0.04204755482291823,1.0,-0.0,-0.1124931315250512,-0.09426045257005845,0.0
2019-02-12,-0.0,-0.04692254711664893,1.0,-0.0,-0.11177759689437106,-0.09355707219335045,0.0
2019-02-13,-0.0,-0.04657650782530369,1.0,-0.0,-0.11159345952234997,-0.09287778514505898,0.0
2019-02-14,-0.0,-0.04524540838713721,1.0,-0.0,-0.11199147495768823,-0.09644580956559895,0.0
2019-02-15,-0.0,-0.054481546572934976,1.0,-0.0,-0.10795882500627667,-0.09290735626412253,0.0
2019-02-19,-0.0,-0.05021177414099898,1.0,-0.0,-0.11126287561715245,-0.0916393072855317,0.0
2019-02-20,-0.0,-0.052135434294811524,1.0,-0.0,-0.10947313000639314,-0.09194840359520137,0.0
2019-02-21,-0.0,-0.04779987717913048,1.0,-0.0,-0.11071424095449361,-0.09474752791668234,0.0
2019-02-22,-0.0,-0.04715703971119133,1.0,-0.0,-0.11107350581628558,-0.0952792819895708,0.0
2019-02-25,-0.0,-0.04553912693623014,1.0,-0.0,-0.11480335948501308,-0.09693723596861799,0.0
2019-02-26,-0.0,-0.04522139247190164,1.0,-0.0,-0.11668049583867643,-0.09529556712177215,0.0
2019-02-27,-0.0,-0.04337222166348185,1.0,-0.0,-0.11724328673438598,-0.09655033692044654,0.0
2019-02-28,-0.0,-0.04720711191699406,1.0,-0.0,-0.12153722171854538,-0.09044776871159466,0.0
2019-03-01,-0.0,-0.04690785911271738,1.0,-0.0,-0.12684640666910127,-0.08550452708063115,0.0
2019-03-04,-0.0,-0.044275750937885536,1.0,-0.0,-0.12495908553012564,-0.08967192889694589,0.0
2019-03-05,-0.0,-0.04336766816934042,1.0,-0.0,-0.12667791573274234,-0.08919082277684036,0.0
2019-03-06,-0.0,-0.04235688031821157,1.0,-0.0,-0.12679371632848296,-0.08961029152610644,0.0
2019-03-07,-0.0,-0.04187672076738368,1.0,-0.0,-0.12789308927246898,-0.08742441195328314,0.0
2019-03-08,-0.0,-0.03776769967246158,1.0,-0.0,-0.13567649281935,-0.0863063744016125,0.0
2019-03-11,-0.0,-0.037589423392906794,1.0,-0.0,-0.13665663944993553,-0.08967617988321241,0.0
2019-03-12,-0.0,-0.027087259946003767,1.0,-0.0,-0.14200753909632724,-0.10440120218022514,0.0
2019-03-13,-0.0,-0.030382111013035524,1.0,-0.0,-0.14456767855086924,-0.10429698993232785,0.0
2019-03-14,-0.0,-0.029916606978409907,1.0,-0.0,-0.1456308196050343,-0.10348664688427299,0.0
2019-03-15,-0.0,-0.03267982176957352,1.0,-0.0,-0.14252068746021643,-0.09787396562698919,0.0
2019-03-18,-0.0,-0.0343915007315987,1.0,-0.0,-0.1424390864558814,-0.09551498186907563,0.0
2019-03-19,-0.0,-0.03391754681361294,1.0,-0.0,-0.14267309556610033,-0.09897188632073066,0.0
2019-03-20,-0.0,-0.03269034236075626,1.0,-0.0,-0.142973939703628,-0.10180122636688808,0.0
2019-03-21,-0.0,-0.03198702641962382,1.0,-0.0,-0.15616819685109753,-0.08877197910947097,0.0
2019-03-22,-0.0,-0.03067816239866169,1.0,-0.0,-0.16472783425556559,-0.09142967443057522,0.0
2019-03-25,-0.0,-0.014310949540462354,1.0,-0.0,-0.17347226133483526,-0.09226594301221168,0.0
2019-03-26,-0.0,-0.01627196136854002,1.0,-0.0,-0.17204356313572383,-0.09597503339155451,0.0
2019-03-27,-0.0,-0.01391045465628088,1.0,-0.0,-0.17399617590822178,-0.095345644000154,0.0
2019-03-28,-0.0,-0.013238995325902716,1.0,-0.0,-0.1738404643279059,-0.09702604139914736,0.0
2019-03-29,-0.0,-0.013236785682188756,1.0,-0.0,-0.17384996597722402,-0.09677874924572148,0.0
2019-04-01,-0.0,-0.014813006667780106,1.0,-0.0,-0.17297686190372188,-0.0969590297673343,0.0
2019-04-02,-0.0,-0.01678848055901658,1.0,-0.0,-0.17596434214075604,-0.09173934824215488,0.0
2019-04-03,-0.0,-0.017436187150120692,1.0,-0.0,-0.17464434286888195,-0.0918802321401058,0.0
2019-04-04,-0.0,-0.017013353877760654,1.0,-0.0,-0.17696456086286594,-0.0900487930148947,0.0
2019-04-05,-0.0,-0.017028599314232878,1.0,-0.0,-0.1799175538404243,-0.0872619399247454,0.0
2019-04-08,-0.0,-0.015096664869444658,1.0,-0.0,-0.18140388713445788,-0.08722945390125549,0.0
2019-04-09,-0.0,-0.014294704666007371,1.0,-0.0,-0.18301845596640165,-0.08702688123707633,0.0
2019-04-10,-0.0,-0.012533870988454968,1.0,-0.0,-0.18352617858197745,-0.08813520142803939,0.0
2019-04-11,-0.0,-0.012736479539378984,1.0,-0.0,-0.185392247583796,-0.08709901295496607,0.0
2019-04-12,-0.0,-0.012360446570972888,1.0,-0.0,-0.18460925039872408,-0.08923702217420384,0.0
2019-04-15,-0.0,-0.013474556639468739,1.0,-0.0,-0.18134668348305064,-0.0921597899667962,0.0
2019-04-16,-0.0,-0.01361980407049343,1.0,-0.0,-0.18122835699849382,-0.09248078680758487,0.0
2019-04-17,-0.0,-0.012731302510179888,1.0,-0.0,-0.1906216174423999,-0.08524045152311738,0.0
2019-04-18,-0.0,-0.017308139084643383,1.0,-0.0,-0.18927953741707323,-0.08410129327034771,0.0
2019-04-22,-0.0,-0.01652379659439122,1.0,-0.0,-0.19070892000568895,-0.08570911394696354,0.0
2019-04-23,-0.0,-0.019441746000906677,1.0,-0.0,-0.18770804999676186,-0.08810310213069102,0.0
2019-04-24,-0.0,-0.017594700890084868,1.0,-0.0,-0.18562409439039537,-0.09050921134340716,0.0
2019-04-25,-0.0,-0.018832026093034093,1.0,-0.0,-0.18733659496259483,-0.08811576195283581,0.0
2019-04-26,-0.0,-0.015789132828184702,1.0,-0.0,-0.19734473155883686,-0.082119033741338,0.0
2019-04-29,-0.0,-0.015395372324584686,1.0,-0.0,-0.19703227978402454,-0.08238919604821898,0.0
2019-04-30,-0.0,-0.01704368982296304,1.0,-0.0,-0.19709597266797804,-0.07999016461331401,0.0
2019-05-01,-0.0,-0.017845827567924064,1.0,-0.0,-0.1903296305396423,-0.08500045261156874,0.0
2019-05-02,-0.0,-0.015474037716352362,1.0,-0.0,-0.1884913459054508,-0.08769051924567296,0.0
2019-05-03,-0.0,-0.02255212031239915,1.0,-0.0,-0.1828180468598722,-0.08553540308526432,0.0
2019-05-06,-0.0,-0.025976378054617666,1.0,-0.0,-0.18184758282557795,-0.0858203645489709,0.0
2019-05-07,-0.0,-0.030106524806171448,1.0,-0.0,-0.17988842723825055,-0.08435263205581228,0.0
2019-05-08,-0.0,-0.03189983244794846,1.0,-0.0,-0.1785663259342001,-0.08838695431933603,0.0
2019-05-09,-0.0,-0.032031057271582335,1.0,-0.0,-0.17465820122307482,-0.0916916604993573,0.0
2019-05-10,-0.0,-0.03142931325457614,1.0,-0.0,-0.1758405815915877,-0.09092561339737765,0.0
2019-05-13,-0.0,-0.03071246687107,1.0,-0.0,-0.17736319700670375,-0.09111105337005665,0.0
2019-05-14,-0.0,-0.01423068969082825,1.0,-0.013868782959363044,-0.17243563230276082,-0.09200186123461895,0.0
2019-05-15,-0.0,-0.021874629383161804,1.0,-0.0,-0.1881877001330926,-0.10763371855522026,0.0
2019-05-16,-0.0,-0.02436532055790745,1.0,-0.0028266956856395895,-0.18563295422876328,-0.11427547675606811,0.0
2019-05-17,-0.0,-0.02124747528436271,1.0,-0.004624216009354736,-0.1777798447964282,-0.12514616774742213,0.0
2019-05-20,-0.0,-0.016370806059720914,1.0,-0.009333882124885484,-0.17586998951100016,-0.1261468194431536,0.0
2019-05-21,-0.0,-0.013459574863083634,1.0,-0.0074392330031427785,-0.1795096206123775,-0.12565806049515324,0.0
2019-05-22,-0.0,-0.012918730167160138,1.0,-0.00791322012294701,-0.17968055020778842,-0.12720899664086463,0.0
2019-05-23,-0.0,-0.013085600530856008,1.0,-0.010643662906436629,-0.17936297279362973,-0.12406104844061049,0.0
2019-05-24,-0.0,-0.014601253052989272,1.0,-0.008508548369969204,-0.18110863332271424,-0.12318148030158223,0.0
2019-05-28,-0.0,-0.019227447280651636,1.0,-0.005766905404148452,-0.18063435959445634,-0.12315133475955725,0.0
2019-05-29,-0.0,-0.02256665915328622,1.0,-0.006748783495312976,-0.17926041818591637,-0.11730154731440844,0.0
2019-05-30,-0.0,-0.02110090527125002,1.0,-0.006600660066006601,-0.1781780587697324,-0.11955412408710751,0.0
2019-05-31,-0.0,-0.02292525756109203,1.0,-0.004203184873838158,-0.17758124610509288,-0.12121613916917487,0.0
2019-06-03,-0.0,-0.025136972737474422,1.0,-0.010601359825731073,-0.1753251039672586,-0.10915571984949503,0.0
2019-06-04,-0.0,-0.02587937044470265,1.0,-0.009493503749867961,-0.17281081652054503,-0.11219235238195838,0.0
2019-06-05,-0.0,-0.019950745369278735,1.0,-0.018352589798003617,-0.17322958421755877,-0.09841756399172104,0.0
2019-06-06,-0.0,-0.025278032186314275,1.0,-0.018866937066596888,-0.1668454795237472,-0.09739631034933928,0.0
2019-06-07,-0.0,-0.02677600639270603,1.0,-0.01991170729790272,-0.165620865373279,-0.09767216421918598,0.0
2019-06-10,-0.0,-0.025639339086508107,1.0,-0.022468953904441175,-0.17108240370448327,-0.09633498210902969,0.0
2019-06-11,-0.0,-0.025040770161502447,1.0,-0.026803093271608184,-0.16968278184018096,-0.09363985480561839,0.0
2019-06-12,-0.0,-0.026620522672842598,1.0,-0.02852856804484565,-0.169368634365871,-0.09137563491854621,0.0
2019-06-13,-0.0,-0.030877701634159198,1.0,-0.0315893516078018,-0.16640748550342646,-0.08900896151818662,0.0
2019-06-14,-0.0,-0.030100158144438584,1.0,-0.03334211913547707,-0.16707959936742225,-0.08734844491302056,0.0
2019-06-17,-0.0,-0.02927690523874776,1.0,-0.03322968272372721,-0.16683356171603247,-0.08823916938969116,0.0
2019-06-18,-0.0,-0.02787516145188075,1.0,-0.033819226612541844,-0.16676331813269368,-0.08950365078946675,0.0
2019-06-19,-0.0,-0.04205283729199075,1.0,-0.02732061857017739,-0.1632047477744807,-0.07460228238277625,0.0
2019-06-20,-0.0,-0.04537784347325598,1.0,-0.02368961502740461,-0.16400905202297014,-0.07501929441312281,0.0
2019-06-21,-0.0,-0.04641333647379027,1.0,-0.023605767972573344,-0.16305514118970976,-0.0754494778990343,0.0
2019-06-24,-0.0,-0.04574248095699291,1.0,-0.02354527131377117,-0.16322016595555325,-0.07628982017119075,0.0
2019-06-25,-0.0,-0.04131160416257608,1.0,-0.02527652333267884,-0.16563911250736307,-0.07675895019307546,0.0
2019-06-26,-0.0,-0.0407596230717815,1.0,-0.025215921154375435,-0.1673372563924457,-0.07728601197887315,0.0
2019-06-27,-0.0,-0.0447864997506758,1.0,-0.028816628611920324,-0.1724798572290896,-0.06614964700942184,0.0
2019-06-28,-0.0,-0.05209332895169241,1.0,-0.026526454157081825,-0.16921459086427867,-0.06667104830759119,0.0
2019-07-01,-0.0,-0.052073617697673505,1.0,-0.02639149797039003,-0.1707631070767048,-0.06443519041551174,0.0
2019-07-02,-0.0,-0.05471344016168615,1.0,-0.024909117156843446,-0.16778875808758872,-0.06497631140333608,0.0
2019-07-03,-0.0,-0.05942959142155898,1.0,-0.020435484506044023,-0.1664501056555236,-0.0661757950414091,0.0
2019-07-05,-0.0,-0.055492772667542704,1.0,-0.022825229960578185,-0.1683968462549277,-0.06734559789750329,0.0
2019-07-08,-0.0,-0.05464344396976668,1.0,-0.02337167269142294,-0.16885967794939202,-0.06761748274728886,0.0
2019-07-09,-0.0,-0.05311826827089791,1.0,-0.023708821520516996,-0.16802395838806283,-0.06867020438186308,0.0
2019-07-10,-0.0,-0.05498679213047536,1.0,-0.02497010158888699,-0.1673916757566598,-0.06685416146456218,0.0
2019-07-11,-0.0,-0.051818661043753295,1.0,-0.027859778597785975,-0.17200843437005797,-0.0661702688455456,0.0
2019-07-12,-0.0,-0.05094777358888508,1.0,-0.027866388969444517,-0.17202288365716698,-0.06734597031451847,0.0
2019-07-15,-0.0,-0.0541292508933634,1.0,-0.030697416828197318,-0.1711829318142859,-0.06259477563722193,0.0
2019-07-16,-0.0,-0.054982002294213045,1.0,-0.025368194823517,-0.17203960813786376,-0.06612343920994686,0.0
2019-07-17,-0.0,-0.05594617769276433,1.0,-0.02507750148407097,-0.17274586109095708,-0.06539146494294572,0.0
2019-07-18,-0.0,-0.05593392261991016,1.0,-0.023725151822529017,-0.17432256194754384,-0.06335050256221102,0.0
2019-07-19,-0.0,-0.05724069805729338,1.0,-0.026354955548238395,-0.1713269674020415,-0.062166611787948634,0.0
2019-07-22,-0.0,-0.06196842423525391,1.0,-0.028210487570821997,-0.16826385876352357,-0.05613177163439419,0.0
2019-07-23,-0.0,-0.06423006687073847,1.0,-0.029139351261873166,-0.16657251336757886,-0.053825032515732354,0.0
2019-07-24,-0.0,-0.06448988162418962,1.0,-0.032861754901703455,-0.164177537468175,-0.050854353132628156,0.0
2019-07-25,-0.0,-0.06272535368236112,1.0,-0.032818051895265446,-0.16730257378489294,-0.048302718011249655,0.0
2019-07-26,-0.0,-0.06222827510345189,1.0,-0.033877219632287466,-0.16642658844481695,-0.04698549054528312,0.0
2019-07-29,-0.0,-0.058393203628926534,1.0,-0.0337983113954586,-0.16740521264880173,-0.0514316429807541,0.0
2019-07-30,-0.0,-0.05592497868712702,1.0,-0.03432356220080005,-0.16764377991999474,-0.05368220866942095,0.0
2019-07-31,-0.0,-0.06418683986091976,1.0,-0.0335235845962081,-0.16452141966804434,-0.049845830873187696,0.0
2019-08-01,-0.0,-0.07088843164751059,1.0,-0.03296069617184121,-0.16169744308873832,-0.04500478356027942,0.0
2019-08-02,-0.0,-0.06593780687397709,1.0,-0.04267103109656301,-0.159620294599018,-0.041099836333878884,0.0
2019-08-05,-0.0,-0.06528962377688242,1.0,-0.04149442729318194,-0.16112448328187953,-0.0402386060384072,0.0
2019-08-06,-0.0,-0.06536245268538873,1.0,-0.04244332002237282,-0.15089946539367058,-0.042040088970980376,0.0
2019-08-07,-0.0,-0.06942082235176505,1.0,-0.039936122976253846,-0.1465536268387365,-0.042415901743635014,0.0
2019-08-08,-0.0,-0.07278481012658229,1.0,-0.04491336376841669,-0.14267742270180536,-0.036573978003735214,0.0
2019-08-09,-0.0,-0.07259318782725906,1.0,-0.045064544559075125,-0.14220540204261495,-0.03621234900720618,0.0
2019-08-12,-0.0,-0.07251839187648948,1.0,-0.04542275411874417,-0.14225209822816287,-0.03502227748419853,0.0
2019-08-13,-0.0,-0.06969199550207447,1.0,-0.0454057826778167,-0.14190438030735825,-0.0354922514185268,0.0
2019-08-14,-0.0,-0.07100003870618138,1.0,-0.04564748990413769,-0.13887777878127136,-0.03468073851394068,0.0
2019-08-15,-0.0,-0.08226572070232747,1.0,-0.05301908942425479,-0.1311121886484279,-0.009634034299714168,0.0
2019-08-16,-0.0,-0.08147476733349505,1.0,-0.05373351546641816,-0.13299970637423242,-0.008425782895660722,0.0
2019-08-19,-0.0,-0.07111456567999082,1.0,-0.057633252207596936,-0.1408402247735063,-0.0046381834630920375,0.0
2019-08-20,-0.0,-0.07196165435520578,1.0,-0.0602138507113524,-0.13761712839942533,-0.0016146872973694586,0.0
2019-08-21,-0.0,-0.07125878659226398,1.0,-0.0671022358937855,-0.13275539906700054,-0.0,0.0
2019-08-22,-0.0,-0.07173355020713142,1.0,-0.0651383841207716,-0.13388568378783644,-0.0,0.0
2019-08-23,-0.0,-0.0724613742630616,1.0,-0.06495222606220777,-0.13316985159585282,-0.0,0.0
2019-08-26,-0.0,-0.07029223039246706,1.0,-0.06559680052649564,-0.12972548821080074,-0.0,0.0
2019-08-27,-0.0,-0.069291915732538,1.0,-0.06673912219287492,-0.12772814012561765,-0.0,0.0
2019-08-28,-0.0,-0.06700099794095726,1.0,-0.06832737516263912,-0.12790066066217806,-0.0,0.0
2019-08-29,-0.0,-0.06432135413377124,1.0,-0.0692351417924588,-0.12962799216825618,-0.0,0.0
2019-08-30,-0.0,-0.06187488977905424,1.0,-0.07176328319854886,-0.12602977855037412,-0.0,0.0
2019-09-03,-0.0,-0.05969079038405897,1.0,-0.06674801554853886,-0.13154617387694514,-0.0,0.0
2019-09-04,-0.0,-0.056169463825507575,1.0,-0.06890439373939279,-0.13208875479288454,-0.0,0.0
2019-09-05,-0.0,-0.05764716220796666,1.0,-0.07077846265864896,-0.12695682739746664,-0.0,0.0
2019-09-06,-0.0,-0.05246004387339392,1.0,-0.07476026324036353,-0.12630523346913194,-0.0,0.0
2019-09-09,-0.0,-0.049894360474565254,1.0,-0.07511032767005464,-0.12516721049144258,-0.0,0.0
