Date,BP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-14,1.0,-0.13828133376219576,-0.39487509381365926,-0.0,-0.5784550230513562,-0.5687788141953468,0.0
2018-11-15,1.0,-0.13817908524801373,-0.3996671677045308,-0.0,-0.5871269057333047,-0.559131415074082,0.0
2018-11-16,1.0,-0.1390888578489309,-0.40101536477919847,-0.0,-0.587326743311486,-0.5587192435801009,0.0
2018-11-19,1.0,-0.14279954845992582,-0.4005805515239478,-0.0,-0.5858732462506048,-0.5584851905606623,0.0
2018-11-20,1.0,-0.1057123745819398,-0.39392642140468226,-0.0,-0.5940334448160535,-0.5819130434782608,0.0
2018-11-21,1.0,-0.10669823366673761,-0.3893381570546925,-0.0,-0.5929187061076825,-0.5711853585869334,0.0
2018-11-23,1.0,-0.10578879725822,-0.40682231980293454,-0.0,-0.5915443932740709,-0.5733640355574596,0.0
2018-11-26,1.0,-0.10767734615592414,-0.40480306877735156,-0.0,-0.6041385272029823,-0.5847695715597817,0.0
2018-11-27,1.0,-0.10375656388851488,-0.40484717921098695,-0.0,-0.6018311565908172,-0.5824424397468695,0.0
2018-11-28,1.0,-0.10304695708397316,-0.409601551765942,-0.0,-0.5999892238476251,-0.5814273013820416,0.0
2018-11-29,1.0,-0.08479782062923989,-0.4022221035201112,-0.0,-0.5985257197799263,-0.5852251482292613,0.0
2018-11-30,1.0,-0.0842372428533262,-0.40232433876569595,-0.0,-0.5986107400480898,-0.5864814320064119,0.0
2018-12-03,1.0,-0.08207799145299145,-0.4034455128205128,-0.0,-0.5990117521367521,-0.586431623931624,0.0
2018-12-04,1.0,-0.08136118382392223,-0.4033335114055238,-0.0,-0.5996046797371655,-0.5867834820236123,0.0
2018-12-06,1.0,-0.07715823578595318,-0.3537311872909699,-0.0,-0.6100282190635452,-0.5719324832775919,0.0
2018-12-07,1.0,-0.06280830409665251,-0.3635812076287953,-0.0,-0.6211189954891978,-0.5903875069244771,0.0
2018-12-10,1.0,-0.03953634413103773,-0.3690669318122351,-0.0,-0.6274791982835313,-0.5804856350410801,0.0
2018-12-11,1.0,-0.03919926730341489,-0.36940991757163416,-0.0,-0.6271097736490907,-0.5810807274630381,0.0
2018-12-12,1.0,-0.03814335829101,-0.3701240902665061,-0.0,-0.6269699984292372,-0.5827268443374,0.0
2018-12-13,1.0,-0.037852826536217854,-0.36693959766657075,-0.0,-0.6302090145708531,-0.5809506369843305,0.0
2018-12-14,1.0,-0.042268256957522496,-0.3550952082025528,-0.0,-0.6373195229127432,-0.5809531282695125,0.0
2018-12-17,1.0,-0.03648320676426838,-0.3538714475847491,-0.0,-0.6339413867794045,-0.5853754012369843,0.0
2018-12-18,1.0,-0.027267538397675383,-0.34526774595267745,-0.0,-0.6331205894562059,-0.5887816521378165,0.0
2018-12-19,1.0,-0.01973376319484166,-0.3491758098902813,-0.0,-0.6390463314440227,-0.5920128958452499,0.0
2018-12-20,1.0,-0.018666666666666668,-0.33980582524271846,-0.0,-0.6426666666666667,-0.5878576051779936,0.0
2018-12-21,1.0,-0.015338214064755622,-0.3389874200866158,-0.0,-0.6451587956279645,-0.5783666735409363,0.0
2018-12-24,1.0,-0.0,-0.3177579696370315,-0.0,-0.6449947340029283,-0.6060263556731484,0.0
2018-12-26,1.0,-0.0,-0.3176681155714651,-0.0,-0.6376630017898236,-0.6015597034006648,0.0
2018-12-27,1.0,-0.0,-0.2978017316665419,-0.0,-0.5980238041769593,-0.5993712104199416,0.0
2018-12-28,1.0,-0.0,-0.30256064690026957,-0.0,-0.5966856344214835,-0.5965109314165918,0.0
2018-12-31,1.0,-0.0,-0.3067083073079325,-0.0,-0.5960774515927545,-0.5956527170518426,0.0
2019-01-02,1.0,-0.0,-0.3061708663187074,-0.0,-0.5935868940888545,-0.5975326523986715,0.0
2019-01-03,1.0,-0.0,-0.30764420431237177,-0.0,-0.5891490319675821,-0.6045825203862124,0.0
2019-01-04,1.0,-0.0,-0.3125560538116592,-0.0,-0.5682112605879422,-0.6105381165919284,0.0
2019-01-07,1.0,-0.0,-0.2990859142089832,-0.0,-0.563259171655949,-0.6014980166063025,0.0
2019-01-08,1.0,-0.0,-0.29057012150130357,-0.0,-0.5691622804860053,-0.5997835604309115,0.0
2019-01-09,1.0,-0.0,-0.2813728380503145,-0.0,-0.5692806603773585,-0.6061075078616353,0.0
2019-01-10,1.0,-0.0,-0.2811102923114714,-0.0,-0.5694178334561533,-0.6058953574060427,0.0
2019-01-11,1.0,-0.0,-0.27300681410051414,-0.0,-0.5724582421096652,-0.6145236279550319,0.0
2019-01-14,1.0,-0.0,-0.2788887794305979,-0.0,-0.5781450103438085,-0.6057777558861196,0.0
2019-01-15,1.0,-0.0,-0.2753530325060995,-0.0,-0.578899376494073,-0.6101732508563965,0.0
2019-01-16,1.0,-0.0,-0.2744045126487179,-0.0,-0.5692292533931078,-0.6196270660393625,0.0
2019-01-17,1.0,-0.0,-0.2661944813339236,-0.0,-0.570876985883626,-0.6222025478333579,0.0
2019-01-18,1.0,-0.0,-0.26717631591761215,-0.0,-0.5637142718021133,-0.6037395919559819,0.0
2019-01-22,1.0,-0.0,-0.15969203118548564,-0.0,-0.6090156170305783,-0.6600927792485367,0.0
2019-01-23,1.0,-0.0,-0.1476813780351321,-0.0,-0.6126465865408008,-0.672643666974843,0.0
2019-01-24,1.0,-0.0,-0.15206880633640274,-0.0,-0.6034646128428776,-0.6740688549284483,0.0
2019-01-25,1.0,-0.0,-0.05929640828969687,-0.0,-0.6648228728765642,-0.7342724389704255,0.0
2019-01-28,1.0,-0.0,-0.03679143334315748,-0.0,-0.6933637881913743,-0.7258817172610276,0.0
2019-01-29,1.0,-0.0,-0.03438522271687532,-0.0,-0.698748063064171,-0.7264677669282043,0.0
2019-01-30,1.0,-0.0,-0.030335140463282406,-0.0,-0.6959832429768359,-0.7379497289305077,0.0
2019-01-31,1.0,-0.0,-0.031069827033952595,-0.0,-0.6858276252895087,-0.7470063568718277,0.0
2019-02-01,1.0,-0.0,-0.030526627510981688,-0.0,-0.6951532500863727,-0.7421153941069049,0.0
2019-02-04,1.0,-0.0,-0.033039701927110324,-0.0,-0.6930194685024798,-0.7414316381671479,0.0
2019-02-05,1.0,-0.0,-0.029815381577648337,-0.0,-0.6882713002270707,-0.7500740448217987,0.0
2019-02-06,1.0,-0.0,-0.03532953499365561,-0.0,-0.7136317269176224,-0.7390341601771453,0.0
2019-02-07,1.0,-0.0,-0.037023223432294,-0.0,-0.7096076383708787,-0.7398179919439059,0.0
2019-02-08,1.0,-0.0,-0.03916403667900897,-0.0,-0.7141472627419797,-0.7317164086379563,0.0
2019-02-11,1.0,-0.0,-0.029706175298804777,-0.0,-0.714890438247012,-0.7454432270916335,0.0
2019-02-12,1.0,-0.0,-0.024196559707251496,-0.0,-0.7187025466132285,-0.7464837818326654,0.0
2019-02-13,1.0,-0.0,-0.025225314695732057,-0.0,-0.7166621148546317,-0.7408943069245475,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.7374574036763426,-0.7499440340273114,0.0
2019-02-15,1.0,-0.0,-0.017241808275072774,-0.0,-0.7284850595874903,-0.7422685542258602,0.0
2019-02-19,1.0,-0.0,-0.011885225520911036,-0.0,-0.7334278183897758,-0.7411358098363917,0.0
2019-02-20,1.0,-0.0,-0.007180659428031904,-0.0,-0.7369493378388451,-0.7405272442666535,0.0
2019-02-21,1.0,-0.0,-0.011923392205082345,-0.0,-0.7358720222569988,-0.7362446282634076,0.0
2019-02-22,1.0,-0.0,-0.010506184491580152,-0.0,-0.7379663206000696,-0.7352590532015301,0.0
2019-02-25,1.0,-0.0,-0.006704718227362229,-0.0,-0.7460182946586575,-0.7397372946835822,0.0
2019-02-26,1.0,-0.0,-0.006404345984200952,-0.0,-0.7479129806374443,-0.737646091355379,0.0
2019-02-27,1.0,-0.0,-0.0059549022050579305,-0.0,-0.7473776005979819,-0.7382583779743367,0.0
2019-02-28,1.0,-0.0,-0.012666102622803961,-0.0,-0.7517543423082665,-0.7240332454088488,0.0
2019-03-01,1.0,-0.0,-0.014953968648917642,-0.0,-0.7496889773575517,-0.7235381935804927,0.0
2019-03-04,1.0,-0.0,-0.006883697813121273,-0.0,-0.7523111332007952,-0.7258697813121273,0.0
2019-03-05,1.0,-0.0,-0.0044721607990260625,-0.0,-0.7577579567194215,-0.7223285050560262,0.0
2019-03-06,1.0,-0.0,-0.003874236328416033,-0.0,-0.7604182188446829,-0.7192172055828739,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.7647232690460356,-0.6983915859996551,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.7722031554776425,-0.6968469914323103,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.7660908955149585,-0.7228333914082333,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.7661501609401901,-0.7290465853232527,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.7731576574319923,-0.7317018185461649,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.7840880407895402,-0.7400171639153921,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.7851631448887992,-0.7363961874022896,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.79473510522174,-0.74378696722768,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.7946197226032616,-0.745668851292994,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.7942067350523074,-0.75118996105582,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.8044371196754564,-0.7310598377281947,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.8317947671749886,-0.7183148875401643,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.8332742197000405,-0.700167207134171,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.8310355314511633,-0.7033301231689392,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.8327931942475187,-0.6991087705084059,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.8271789543046861,-0.7072255873482526,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.8262621654501217,-0.7081812652068126,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.8248796554345071,-0.7086901444134787,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.842673612867331,-0.6862829396590967,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.8462216624685138,-0.6726952141057935,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.8423599385065148,-0.6778900677940473,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.8464605678233438,-0.677198738170347,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.8475815806728199,-0.6742573258687649,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.876189512046973,-0.654687183640413,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.8754425897824988,-0.6536418816388468,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.8727865208275444,-0.6533205345189078,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.8725324593470314,-0.648581873187949,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.8640363040463885,-0.6570780284885919,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.8636352179063846,-0.6569707357648777,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.876930063578565,-0.646028862650116,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.8702268884233905,-0.6535598011256089,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.8726325637848636,-0.656004248109844,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.8829639012032933,-0.6502849905003166,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.8748609003540719,-0.6541982802225595,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.8586283297245582,-0.6591218087516996,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.8600931872560131,-0.6585064853293037,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.8528832559078974,-0.6718339729347607,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.8590092816787732,-0.6631860371267151,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.867851544723669,-0.6603124841988168,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.864231285283917,-0.6673501936659832,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.8670210073399138,-0.663958491521134,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.8598594042381026,-0.6688413493147222,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.8600981235142381,-0.6688584290121896,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.8427359464290209,-0.6746972786546837,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.8505778894472361,-0.6619597989949749,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.8458819990976991,-0.660534362624693,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.8331594893955198,-0.6503253365121938,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.8283914466399273,-0.6322990231058836,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.8224763677327717,-0.6264632414164667,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.8229631081279702,-0.6267208857968742,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.8243309599803584,-0.630861772649153,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.8248128604736777,-0.6294514664375996,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.8242421269498675,-0.6284459923476896,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.8267467516548174,-0.6248345182642805,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.8280593807989062,-0.6135853110655338,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.8336595390712923,-0.612883495620688,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.8343863257909687,-0.6144333431286121,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.8354057671249544,-0.5979802895729407,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.8341198793422204,-0.5984966429891991,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.8260193041744669,-0.6052369259196226,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.8221202364361575,-0.5807102695948868,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.8135589147100527,-0.589675806877989,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.8302673592908546,-0.5526140208740409,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.8098163892262628,-0.5716463051606296,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.810635661869818,-0.5719050795768608,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.7822224311365986,-0.568064303845069,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.7763114945208672,-0.5552343203543949,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.7710103102380897,-0.5563572043661414,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.7710444819819819,-0.5750516141141141,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.7728242771041954,-0.5723130320583476,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.7712717291857274,-0.5746592535247613,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.768496140038013,-0.5779853110261164,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.7598230792632983,-0.5804217078935667,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.759720790780474,-0.5826384334301508,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.7686453219327712,-0.5803716144793405,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.7718248828391776,-0.5831665214421967,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.7693593183636962,-0.5843336628536459,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.7668592108010299,-0.5529728350383928,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.766302833255922,-0.5560613098002787,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.7801004510998466,-0.5451564897921221,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.7804680259499537,-0.536468952734013,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.7813397572500695,-0.5349532104141573,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.7765937731653075,-0.5399369903632321,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.7751727656416678,-0.5438291359398915,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.7763905970807323,-0.5441719072703223,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.773277381062784,-0.545186868218492,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.7660894527271043,-0.5489397166404296,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.7694071860448953,-0.5471772418745801,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.757950734358737,-0.5549901700011565,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.7693927125506071,-0.5440832851359166,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.7725734680634097,-0.5450310559006212,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.771726293852032,-0.5438925552854,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.7716593927012722,-0.5498189246912434,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.7707763615295481,-0.546720741599073,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.7607303605401141,-0.559347594079161,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.7611954151004688,-0.5590978699707644,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.7597028396861766,-0.5546298224906848,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.7795425078718281,-0.535701055751065,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.7786356596315218,-0.5329989135208858,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.773807599029911,-0.5359279362512992,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.7723062709319782,-0.5374061669938792,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.781189706873707,-0.5433645598456496,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.7725845912385174,-0.5355213959285418,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.7694176442007358,-0.544272460146688,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.7692093992360227,-0.5458965158004399,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.7491462492264674,-0.5428021360958952,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.7367048651616002,-0.5506301607996523,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.7294440004566731,-0.5539216805571412,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.7146852828815718,-0.559259596143351,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.7142792271189519,-0.5562518447880481,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.7125897732164298,-0.5529803575069666,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.7034887659478378,-0.5546347521734222,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.7001814638080516,-0.5401124627551135,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.6969459320172982,-0.5437495798695915,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.6959884109650101,-0.5326944506351683,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-0.6960755911126958,-0.5324359860049472,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-0.697796198498117,-0.5305390289012188,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-0.7002180394250879,-0.5246518043874872,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-0.7030937013131539,-0.5225906966392166,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-0.6977308846900936,-0.5096018011654599,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-0.6886761307362166,-0.5122482667547046,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-0.7025778638043286,-0.49698662678162947,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-0.7043526049681248,-0.4939327324686744,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-0.7057352779910078,-0.4874876631209562,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-0.7087099605089952,-0.48521281263712157,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-0.7074416768987897,-0.48515611296263816,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-0.71,-0.4781838074398249,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-0.7214044269981462,-0.45938283720423073,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-0.7213232728541521,-0.4594164340544312,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-0.7306210409456018,-0.44620039617753976,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0,-0.7025793049725191,-0.46126714848314365,0.0
2019-09-12,1.0,-0.0,-0.0,-0.0,-0.7050846724484721,-0.45768540346475767,0.0
2019-09-13,1.0,-0.0,-0.0,-0.0,-0.6990737742081741,-0.459960705572468,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0,-0.692014390038991,-0.4621830636996187,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-0.7230738993710693,-0.4607136617749825,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-0.7166684931506849,-0.4751123287671233,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-0.7197589041095891,-0.47204383561643837,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-0.7214959420925641,-0.4719675367405132,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-0.7180860403863037,-0.4768217734855136,0.0
2019-09-24,1.0,-0.0,-0.0,-0.0,-0.7107678825720232,-0.4800744878957169,0.0
2019-09-25,1.0,-0.0,-0.0,-0.0,-0.7071630599223837,-0.48538665614242804,0.0
2019-09-26,1.0,-0.0,-0.0,-0.0,-0.7417430685960456,-0.46744725505357343,0.0
2019-09-27,1.0,-0.0,-0.0,-0.0,-0.7464564138908576,-0.46828490432317504,0.0
2019-09-30,1.0,-0.0,-0.0,-0.0,-0.7487642143062975,-0.4678917385232638,0.0
2019-10-01,1.0,-0.0,-0.0,-0.0,-0.7510814348144368,-0.46726857294971047,0.0
2019-10-02,1.0,-0.0,-0.0,-0.0,-0.7702958395476704,-0.4557576297219687,0.0
2019-10-03,1.0,-0.0,-0.0,-0.0,-0.774590072504183,-0.4563078639152259,0.0
2019-10-04,1.0,-0.0,-0.0,-0.0,-0.7717094972067039,-0.462927374301676,0.0
2019-10-07,1.0,-0.0,-0.0,-0.0,-0.7733989046607801,-0.4619872582988711,0.0
