Date,FAN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.16926594620246338,-0.32541685541103127,-0.015336827800427102,-0.3465346534653465,-0.30052417006406523,0.0
2018-10-18,1.0,-0.16901043913381072,-0.32503666637908724,-0.015464584591493401,-0.3468208092485549,-0.30049176084893453,0.0
2018-10-19,1.0,-0.16523922982806363,-0.32094790392169487,-0.011848799021186168,-0.3483160538347608,-0.3001695752033829,0.0
2018-10-22,1.0,-0.16818855681842598,-0.31532131577251143,-0.004189674064843263,-0.354983563586361,-0.3058891777496079,0.0
2018-10-23,1.0,-0.1689399634840511,-0.31496079905488134,-0.006057351519707872,-0.3531951455267962,-0.30484373321877345,0.0
2018-10-24,1.0,-0.16849250332946683,-0.315633457919835,-0.005842677320960605,-0.35350345834944363,-0.3045710357863986,0.0
2018-10-25,1.0,-0.1546181359141595,-0.2952030296654744,-0.0038922785609089,-0.3586787292236482,-0.2915211445402903,0.0
2018-10-26,1.0,-0.14778973769463893,-0.29037516981920786,-0.0,-0.3633190511025186,-0.28857769881910333,0.0
2018-10-29,1.0,-0.14159236730272476,-0.2916215315390384,-0.0,-0.3605741188234314,-0.2893508874260478,0.0
2018-10-30,1.0,-0.14430712156895437,-0.29180300535628684,-0.0,-0.3606635960067527,-0.2873637481503095,0.0
2018-10-31,1.0,-0.14767967486418115,-0.28024302243603033,-0.0,-0.3604487206071414,-0.2852195910919421,0.0
2018-11-01,1.0,-0.14762052877138415,-0.28033177812338,-0.0,-0.3604354587869362,-0.28522550544323483,0.0
2018-11-02,1.0,-0.14520725931514314,-0.29900666415189237,-0.0,-0.36007376671277086,-0.29133660253992205,0.0
2018-11-05,1.0,-0.14403033540737017,-0.30211803155049965,-0.0,-0.36025391238765636,-0.2886053673559173,0.0
2018-11-06,1.0,-0.14655298824810942,-0.3041456312713409,-0.0,-0.35833839579361915,-0.28577413746150787,0.0
2018-11-07,1.0,-0.14857118683503606,-0.3092835839837553,-0.0,-0.36628804704190193,-0.29105061657888615,0.0
2018-11-08,1.0,-0.1559842267931365,-0.3118192475754023,-0.0,-0.37233294255568583,-0.29137802408611313,0.0
2018-11-09,1.0,-0.1565645794233066,-0.3121907524313257,-0.0,-0.372142125917079,-0.29184439515441046,0.0
2018-11-12,1.0,-0.15641745343199798,-0.3044569192821298,-0.0,-0.3751594794590457,-0.29035893510249217,0.0
2018-11-13,1.0,-0.1463847404997782,-0.30128218668807166,-0.0,-0.37665026087323883,-0.28801672968462855,0.0
2018-11-14,1.0,-0.1465444406894221,-0.3011152416356877,-0.0,-0.37662639405204457,-0.2879139912132477,0.0
2018-11-15,1.0,-0.14626890862676428,-0.30116669128040674,-0.0,-0.3777505854553893,-0.2845840629549147,0.0
2018-11-16,1.0,-0.14449077584028305,-0.2968578889731278,-0.0,-0.3772007413023334,-0.2874231320023587,0.0
2018-11-19,1.0,-0.14372985612268543,-0.2972762318046807,-0.0,-0.3778096100777317,-0.2877335636493859,0.0
2018-11-20,1.0,-0.1313525536111461,-0.29386461874186914,-0.0,-0.3794955726215955,-0.2935708590373075,0.0
2018-11-21,1.0,-0.13260510871154368,-0.29125503874349923,-0.0,-0.37878819524217294,-0.2859291129722843,0.0
2018-11-23,1.0,-0.1323461747605304,-0.2953737399088133,-0.0,-0.377713640356381,-0.28600409921780234,0.0
2018-11-26,1.0,-0.1320537749064375,-0.2968491919128562,-0.0,-0.3768006857764118,-0.28505718288067905,0.0
2018-11-27,1.0,-0.13058361860232112,-0.29686064957835856,-0.0,-0.3759497369959088,-0.28394005176588466,0.0
2018-11-28,1.0,-0.13180204635623302,-0.2926289413238672,-0.0,-0.37824180413447483,-0.2854458133221967,0.0
2018-11-29,1.0,-0.12381090848668634,-0.28903751090433266,-0.0,-0.37718605907032776,-0.2870020354754289,0.0
2018-11-30,1.0,-0.12347038414393452,-0.2890947998254836,-0.0,-0.3771217252197037,-0.28788980533106184,0.0
2018-12-03,1.0,-0.12316959185792917,-0.2891265967390175,-0.0,-0.3770277287361096,-0.2877557378751688,0.0
2018-12-04,1.0,-0.1211630993860959,-0.2897171063547371,-0.0,-0.37603700016592007,-0.2871038659366186,0.0
2018-12-06,1.0,-0.11968812507653999,-0.2670939298689636,-0.0,-0.377413560844185,-0.2768706372208842,0.0
2018-12-07,1.0,-0.1190553945381067,-0.26715516185655386,-0.0,-0.37763807813201616,-0.277217618483896,0.0
2018-12-10,1.0,-0.10575150422398251,-0.2700917728571139,-0.0,-0.38058386175320597,-0.26946374668260364,0.0
2018-12-11,1.0,-0.10092059372211859,-0.2723862438153946,-0.0,-0.37967393949225403,-0.2747586990023522,0.0
2018-12-12,1.0,-0.1014945349096587,-0.2723014215318476,-0.0,-0.3798389876908726,-0.2742278912254375,0.0
2018-12-13,1.0,-0.10154682019989053,-0.2716564964421108,-0.0,-0.38021773065461106,-0.27386623958481154,0.0
2018-12-14,1.0,-0.10617619608002273,-0.2586535730227651,-0.0,-0.3894615103680558,-0.27468246560889503,0.0
2018-12-17,1.0,-0.10088234103695308,-0.25802404176953897,-0.0,-0.3853361395555915,-0.2794754523009673,0.0
2018-12-18,1.0,-0.09528412065563208,-0.2524465386009424,-0.0,-0.38464016753251984,-0.28124119044742457,0.0
2018-12-19,1.0,-0.08993567381178036,-0.2548446290657579,-0.0,-0.3884777479784638,-0.28325704260853785,0.0
2018-12-20,1.0,-0.08959095845231871,-0.2505932510155653,-0.0,-0.38953464988134984,-0.2813015323975385,0.0
2018-12-21,1.0,-0.08839412981068438,-0.2500853225191223,-0.0,-0.3902551645218928,-0.2788540683784706,0.0
2018-12-24,1.0,-0.08608767112304824,-0.24790042292196987,-0.0,-0.3903509651039266,-0.2800304664167886,0.0
2018-12-26,1.0,-0.08646654034107909,-0.24940660217412988,-0.0,-0.3833250224394136,-0.2753964296399721,0.0
2018-12-27,1.0,-0.07408495388050056,-0.24021307012905627,-0.0,-0.3637271605663592,-0.2803203885396471,0.0
2018-12-28,1.0,-0.07086074561403509,-0.24402803884711782,-0.0,-0.3641525689223058,-0.27897869674185466,0.0
2018-12-31,1.0,-0.0695647063432982,-0.24646397367080672,-0.0,-0.3642400971672609,-0.2787289895388473,0.0
2019-01-02,1.0,-0.06993884271601068,-0.24672651717108363,-0.0,-0.36486592441586957,-0.2786184726360358,0.0
2019-01-03,1.0,-0.0742010698120971,-0.24535141172090835,-0.0,-0.3681054920939711,-0.2717244352136685,0.0
2019-01-04,1.0,-0.065002539161686,-0.24815422477440524,-0.0,-0.3655416227196375,-0.2745029102699324,0.0
2019-01-07,1.0,-0.06105923830924799,-0.24111812792995233,-0.0,-0.36519313471000736,-0.2697880748518074,0.0
2019-01-08,1.0,-0.061032318065566145,-0.24159110284429974,-0.0,-0.3649732620320856,-0.2699372239014183,0.0
2019-01-09,1.0,-0.06154472806268912,-0.24414229187679418,-0.0,-0.3651757312436961,-0.268756303824967,0.0
2019-01-10,1.0,-0.061176561923801026,-0.24526910311899544,-0.0,-0.3649244026939425,-0.26953011276517286,0.0
2019-01-11,1.0,-0.062394308706046994,-0.24065543180360371,-0.0,-0.3662992983069956,-0.27439889595117306,0.0
2019-01-14,1.0,-0.06632444729627253,-0.2416729860584495,-0.0,-0.3662913920161776,-0.27013941550487075,0.0
2019-01-15,1.0,-0.06310585120878265,-0.2393623233542259,-0.0,-0.36473702651146495,-0.27932417176003427,0.0
2019-01-16,1.0,-0.056610380515135006,-0.24163489222628587,-0.0,-0.3608863123492335,-0.28624231577309156,0.0
2019-01-17,1.0,-0.05416593784618972,-0.2444755407847939,-0.0,-0.3605231959263794,-0.28433716207023885,0.0
2019-01-18,1.0,-0.05969802104936717,-0.2443742368150718,-0.0,-0.3555714922567015,-0.27858430407225787,0.0
2019-01-22,1.0,-0.0,-0.22538442577880585,-0.0,-0.4215316357293187,-0.2491420337119129,0.0
2019-01-23,1.0,-0.0,-0.22471103724408856,-0.0,-0.4236609503663972,-0.24027347586311099,0.0
2019-01-24,1.0,-0.0,-0.22432396681721117,-0.0,-0.42463009505092686,-0.24074528997146583,0.0
2019-01-25,1.0,-0.0,-0.20866074961840692,-0.0,-0.45133510467899074,-0.22441441950741517,0.0
2019-01-28,1.0,-0.0,-0.2085606773283161,-0.0,-0.4490874882408279,-0.22380056444026342,0.0
2019-01-29,1.0,-0.0,-0.20765047886051893,-0.0,-0.4481344196285773,-0.22578884979396766,0.0
2019-01-30,1.0,-0.0,-0.20395631801692868,-0.0,-0.44719241233373647,-0.23819150544135428,0.0
2019-01-31,1.0,-0.0,-0.20095234510276294,-0.0,-0.4384928103591056,-0.24265979070992996,0.0
2019-02-01,1.0,-0.0,-0.2020009438414346,-0.0,-0.44564417177914106,-0.24003775365738553,0.0
2019-02-04,1.0,-0.0,-0.20074433718096463,-0.0,-0.443069540740181,-0.24536678442559462,0.0
2019-02-05,1.0,-0.0,-0.19274102079395083,-0.0,-0.4374102079395085,-0.26020793950850657,0.0
2019-02-06,1.0,-0.0,-0.19365145385109842,-0.0,-0.43893447271902297,-0.2579876734601278,0.0
2019-02-07,1.0,-0.0,-0.1954462073791108,-0.0,-0.4429168478980314,-0.25274683711870494,0.0
2019-02-08,1.0,-0.0,-0.1931124673060157,-0.0,-0.4430840377544445,-0.2591069330199765,0.0
2019-02-11,1.0,-0.0,-0.19162573720440712,-0.0,-0.4402177004911536,-0.26452126751749383,0.0
2019-02-12,1.0,-0.0,-0.19260888526517378,-0.0,-0.437987068393409,-0.26553404501412614,0.0
2019-02-13,1.0,-0.0,-0.1950983737063573,-0.0,-0.43640774858789183,-0.26394101368512835,0.0
2019-02-14,1.0,-0.0,-0.1950317625865175,-0.0,-0.4362757182137101,-0.26496634113966056,0.0
2019-02-15,1.0,-0.0,-0.20928202792956893,-0.0,-0.4292653309046752,-0.2588228597449909,0.0
2019-02-19,1.0,-0.0,-0.20288206295032235,-0.0,-0.4355328024270004,-0.257679180887372,0.0
2019-02-20,1.0,-0.0,-0.20409518749051164,-0.0,-0.4332207378169121,-0.26036131774707755,0.0
2019-02-21,1.0,-0.0,-0.19977987779422368,-0.0,-0.4348931648259896,-0.2629321795893582,0.0
2019-02-22,1.0,-0.0,-0.2012291117391552,-0.0,-0.4349689876899149,-0.26057927581039814,0.0
2019-02-25,1.0,-0.0,-0.2003040380047506,-0.0,-0.43796674584323037,-0.26196674584323043,0.0
2019-02-26,1.0,-0.0,-0.19817698442840867,-0.0,-0.4404671477402203,-0.2603304215723509,0.0
2019-02-27,1.0,-0.0,-0.19284860217502706,-0.0,-0.43982614967070927,-0.2652546072235191,0.0
2019-02-28,1.0,-0.0,-0.18782110830947732,-0.0,-0.4330104081748725,-0.2750109010939011,0.0
2019-03-01,1.0,-0.0,-0.18678798218178375,-0.0,-0.43349445550184823,-0.2752724860202824,0.0
2019-03-04,1.0,-0.0,-0.18517395588569696,-0.0,-0.4289206397331919,-0.2808496930190253,0.0
2019-03-05,1.0,-0.0,-0.1812849957293347,-0.0,-0.434962513049255,-0.2818259466641359,0.0
2019-03-06,1.0,-0.0,-0.18081271816664138,-0.0,-0.4388753983912581,-0.27741311276369707,0.0
2019-03-07,1.0,-0.0,-0.16738026674749926,-0.0,-0.4508942103667778,-0.2762390118217642,0.0
2019-03-08,1.0,-0.0,-0.16356792948875565,-0.0,-0.4554859942123281,-0.2723421157156097,0.0
2019-03-11,1.0,-0.0,-0.16184531059683313,-0.0,-0.4554468635809988,-0.28587469549330086,0.0
2019-03-12,1.0,-0.0,-0.15959838439262305,-0.0,-0.4570759030635574,-0.2885040390184423,0.0
2019-03-13,1.0,-0.0,-0.16013178309422105,-0.0,-0.4646311797268565,-0.2906698335472254,0.0
2019-03-14,1.0,-0.0,-0.15934897079942556,-0.0,-0.466251795117281,-0.28919100047869795,0.0
2019-03-15,1.0,-0.0,-0.15574352187505994,-0.0,-0.469167769530276,-0.29311237700673226,0.0
2019-03-18,1.0,-0.0,-0.16060332057176938,-0.0,-0.4698435906808519,-0.2934069528078647,0.0
2019-03-19,1.0,-0.0,-0.16086379121196376,-0.0,-0.4695421213695941,-0.2942818099582347,0.0
2019-03-20,1.0,-0.0,-0.16692059940984744,-0.0,-0.46807197546816837,-0.29362982391853576,0.0
2019-03-21,1.0,-0.0,-0.16580540665612586,-0.0,-0.4892985230033551,-0.27309012379005826,0.0
2019-03-22,1.0,-0.0,-0.16231766141686524,-0.0,-0.508494604908855,-0.2663838360357219,0.0
2019-03-25,1.0,-0.0,-0.1593264747813355,-0.0,-0.5026201209879398,-0.2646322197819135,0.0
2019-03-26,1.0,-0.0,-0.16303170920340296,-0.0,-0.49907192575406034,-0.27140371229698373,0.0
2019-03-27,1.0,-0.0,-0.15903996289711678,-0.0,-0.502473525546881,-0.27092834505681374,0.0
2019-03-28,1.0,-0.0,-0.1580770645042674,-0.0,-0.4983646532871437,-0.27887983588473225,0.0
2019-03-29,1.0,-0.0,-0.1579822187862389,-0.0,-0.4951101662156939,-0.2796482412060302,0.0
2019-04-01,1.0,-0.0,-0.16091109478324764,-0.0,-0.49338721528288026,-0.27926447271742916,0.0
2019-04-02,1.0,-0.0,-0.16606135538211883,-0.0,-0.5007147824743065,-0.2650490688509389,0.0
2019-04-03,1.0,-0.0,-0.1658648737417647,-0.0,-0.5042794489847177,-0.2618868216155645,0.0
2019-04-04,1.0,-0.0,-0.16617962959379173,-0.0,-0.49670040446654923,-0.2723666131248428,0.0
2019-04-05,1.0,-0.0,-0.16324435318275154,-0.0,-0.5005036612297082,-0.2734299329743133,0.0
2019-04-08,1.0,-0.0,-0.15910540660700134,-0.0,-0.4975934123286877,-0.27630332669669266,0.0
2019-04-09,1.0,-0.0,-0.15303435188412534,-0.0,-0.5130513922776035,-0.27030324154757757,0.0
2019-04-10,1.0,-0.0,-0.14829294727877987,-0.0,-0.516102810250058,-0.2710381667569869,0.0
2019-04-11,1.0,-0.0,-0.1490793405957775,-0.0,-0.5023619010893666,-0.2766412802467945,0.0
2019-04-12,1.0,-0.0,-0.15268071999229957,-0.0,-0.4984502839541823,-0.27398209644816635,0.0
2019-04-15,1.0,-0.0,-0.15378688650897604,-0.0,-0.4953001001617998,-0.27710147160798215,0.0
2019-04-16,1.0,-0.0,-0.15453249055731133,-0.0,-0.49799583750867177,-0.27455099051876974,0.0
2019-04-17,1.0,-0.0,-0.14577388756073106,-0.0,-0.5091964216858178,-0.272981414359528,0.0
2019-04-18,1.0,-0.0,-0.14547102147842517,-0.0,-0.5028149462075349,-0.2797400994871399,0.0
2019-04-22,1.0,-0.0,-0.14630470485943387,-0.0,-0.5041252052941745,-0.28175055550188394,0.0
2019-04-23,1.0,-0.0,-0.14816532374934785,-0.0,-0.5056904913724808,-0.2783799972948428,0.0
2019-04-24,1.0,-0.0,-0.15026933435936898,-0.0,-0.49343978453251247,-0.2800884955752212,0.0
2019-04-25,1.0,-0.0,-0.14691495917424127,-0.0,-0.49770836542905567,-0.28112001232475736,0.0
2019-04-26,1.0,-0.0,-0.14860889461439364,-0.0,-0.4973562268068988,-0.2767982464573439,0.0
2019-04-29,1.0,-0.0,-0.14598189401656833,-0.0,-0.49676129701885563,-0.27933572952505425,0.0
2019-04-30,1.0,-0.0,-0.14790045161910254,-0.0,-0.49662727010665897,-0.27723647544921687,0.0
2019-05-01,1.0,-0.0,-0.13765182186234817,-0.0,-0.5026797763639869,-0.2875650665124349,0.0
2019-05-02,1.0,-0.0,-0.14206154972732352,-0.0,-0.49128013412213595,-0.29370049910392537,0.0
2019-05-03,1.0,-0.0,-0.1253803073464721,-0.0,-0.5094277464488499,-0.30306377536189755,0.0
2019-05-06,1.0,-0.0,-0.12431373309794945,-0.0,-0.5075756106077948,-0.30808776456437814,0.0
2019-05-07,1.0,-0.0,-0.11844867807153966,-0.0,-0.5133359253499223,-0.31222783825816486,0.0
2019-05-08,1.0,-0.0,-0.12278862025439362,-0.0,-0.5026701621516653,-0.3164773278959122,0.0
2019-05-09,1.0,-0.0,-0.12228413878803175,-0.0,-0.5072714210822671,-0.3120983243694542,0.0
2019-05-10,1.0,-0.0,-0.12513799848927967,-0.0,-0.4988475915632081,-0.3128546803277101,0.0
2019-05-13,1.0,-0.0,-0.12764277737127894,-0.0,-0.49437747910809865,-0.3034813417029306,0.0
2019-05-14,1.0,-0.0,-0.13955133966991146,-0.0002103692937329075,-0.4795272428235385,-0.29315917305743083,0.0
2019-05-15,1.0,-0.0,-0.13700616165277274,-0.0006867476774575075,-0.4750767822056047,-0.29484366952175656,0.0
2019-05-16,1.0,-0.0,-0.1379402449727172,-0.004750639142213912,-0.4716297172511161,-0.29354752547029417,0.0
2019-05-17,1.0,-0.0,-0.13236726043874222,-0.01109265517307215,-0.4634095118086183,-0.30238463447696506,0.0
2019-05-20,1.0,-0.0,-0.12965293668954997,-0.016475972540045767,-0.45839054157131964,-0.3024408848207475,0.0
2019-05-21,1.0,-0.0,-0.13087915026936156,-0.013735528980246818,-0.4623849004699499,-0.30336606426470025,0.0
2019-05-22,1.0,-0.0,-0.1331353008815638,-0.010597930241471827,-0.464679954005366,-0.3080298965120736,0.0
2019-05-23,1.0,-0.0,-0.12640686011790828,-0.010910343771533573,-0.4725327310313146,-0.30424546359390553,0.0
2019-05-24,1.0,-0.0,-0.12848777127109887,-0.008171623225016267,-0.4761166609254794,-0.3009530370880698,0.0
2019-05-28,1.0,-0.0,-0.1352428393524284,-0.006494874988025672,-0.47544783983140143,-0.2987067726793754,0.0
2019-05-29,1.0,-0.0,-0.13910831436604632,-0.007344643574393206,-0.47669414532448406,-0.28952049423330717,0.0
2019-05-30,1.0,-0.0,-0.14031223062925005,-0.005689110238482903,-0.48089263480509525,-0.2886313571496983,0.0
2019-05-31,1.0,-0.0,-0.14339600965036572,-0.007084593880442693,-0.4802971699919581,-0.28395818174855436,0.0
2019-06-03,1.0,-0.0,-0.1451021577238877,-0.012755394309719304,-0.4792056520908917,-0.27242696200114563,0.0
2019-06-04,1.0,-0.0,-0.1520414206835941,-0.007871458321392407,-0.4644542519248772,-0.2861810053304293,0.0
2019-06-05,1.0,-0.0,-0.15402281397688236,-0.012716609410290965,-0.4661301649363221,-0.265131816197544,0.0
2019-06-06,1.0,-0.0,-0.15418493839816239,-0.014484499876606488,-0.46629458777075383,-0.2633976877954326,0.0
2019-06-07,1.0,-0.0,-0.1577500568741943,-0.013479184044892699,-0.46233032532039137,-0.26226586790020473,0.0
2019-06-10,1.0,-0.0,-0.15833760708112524,-0.024179915284821548,-0.4574999525139134,-0.2594259881854617,0.0
2019-06-11,1.0,-0.0,-0.1573020906518808,-0.0246472855705144,-0.46079790365152,-0.25610010823538343,0.0
2019-06-12,1.0,-0.0,-0.16126033841717885,-0.025400257986190153,-0.45585780408225207,-0.2544388800364216,0.0
2019-06-13,1.0,-0.0,-0.15963581183611533,-0.025284522003034902,-0.45483687405159334,-0.2570371775417299,0.0
2019-06-14,1.0,-0.0,-0.15823312976520126,-0.029890376664264313,-0.4556954823047453,-0.25277851534347384,0.0
2019-06-17,1.0,-0.0,-0.15983745983745984,-0.029087129087129085,-0.44088074088074086,-0.2601965601965602,0.0
2019-06-18,1.0,-0.0,-0.1626106821228312,-0.03230313213887893,-0.4334396888628769,-0.2596144769384711,0.0
2019-06-19,1.0,-0.0,-0.14823405178103374,-0.04227715864305784,-0.4278818049819917,-0.2672964869604571,0.0
2019-06-20,1.0,-0.0,-0.15166503058219435,-0.042456392056180625,-0.4262629313599638,-0.2674054217322359,0.0
2019-06-21,1.0,-0.0,-0.15029130606934782,-0.043101985406414384,-0.42511831363010727,-0.2669834266644041,0.0
2019-06-24,1.0,-0.0,-0.14764480802216653,-0.04046896499726689,-0.42947618419316536,-0.2673175880723051,0.0
2019-06-25,1.0,-0.0,-0.1331509950014147,-0.043365085353201924,-0.4385362633217014,-0.2712062623785721,0.0
2019-06-26,1.0,-0.0,-0.13409831741186665,-0.043958321557100596,-0.43662502590771196,-0.2694967309177924,0.0
2019-06-27,1.0,-0.0,-0.1367569707595724,-0.048432403898723685,-0.4401146239843146,-0.25997775389778105,0.0
2019-06-28,1.0,-0.0,-0.12023537843495974,-0.052337752965806006,-0.4522924878821599,-0.26117953263801136,0.0
2019-07-01,1.0,-0.0,-0.11733991819192852,-0.053740740042600516,-0.4572015607622853,-0.2567152362820682,0.0
2019-07-02,1.0,-0.0,-0.11651803389958332,-0.05363977450555252,-0.45871905578913624,-0.25654706913780423,0.0
2019-07-03,1.0,-0.0,-0.11206278534505529,-0.05771044787382561,-0.4608534882843452,-0.25593329057087877,0.0
2019-07-05,1.0,-0.0,-0.11498856916129763,-0.058250042511383604,-0.4616925198858805,-0.2544825892266707,0.0
2019-07-08,1.0,-0.0,-0.11219087952809499,-0.05898812674884671,-0.4623572562958482,-0.2571088255312713,0.0
2019-07-09,1.0,-0.0,-0.11129803602820257,-0.05876793376557095,-0.462714779880158,-0.2574523183940419,0.0
2019-07-10,1.0,-0.0,-0.10065045569715993,-0.055118556895964906,-0.4742843096471656,-0.2608062625269447,0.0
2019-07-11,1.0,-0.0,-0.10015134317063944,-0.054086265607264476,-0.4761256148316308,-0.2614264093832766,0.0
2019-07-12,1.0,-0.0,-0.10510987556261582,-0.05316010439124021,-0.47184084118158776,-0.2610159234464238,0.0
2019-07-15,1.0,-0.0,-0.11427328769713703,-0.06132521462879619,-0.4687795469157748,-0.2466245603418933,0.0
2019-07-16,1.0,-0.0,-0.116384608111941,-0.06939585893920772,-0.46582206674860543,-0.23929280514323528,0.0
2019-07-17,1.0,-0.0,-0.11344490196819161,-0.07037890521702996,-0.46414944656416457,-0.24088625288051074,0.0
2019-07-18,1.0,-0.0,-0.1145376109112145,-0.07599419776576305,-0.45556957971478623,-0.23775973475500628,0.0
2019-07-19,1.0,-0.0,-0.11631058823529411,-0.08325647058823529,-0.44487529411764704,-0.23791058823529412,0.0
2019-07-22,1.0,-0.0,-0.11031197635230547,-0.07999924688870898,-0.44621843992996063,-0.24622973659932598,0.0
2019-07-23,1.0,-0.0,-0.11592079059106453,-0.08178333896967648,-0.4407620335926052,-0.2403336715139218,0.0
2019-07-24,1.0,-0.0,-0.1163781774490294,-0.08502609544549994,-0.43874141103142716,-0.2372244959261067,0.0
2019-07-25,1.0,-0.0,-0.10620847565782067,-0.08888555234413123,-0.4511842648549229,-0.23052813332832853,0.0
2019-07-26,1.0,-0.0,-0.10935092268951781,-0.08670650580674259,-0.4522682000977187,-0.23089788401548467,0.0
2019-07-29,1.0,-0.0,-0.1145561114014784,-0.09086836407078325,-0.4364593444336594,-0.2247442693944598,0.0
2019-07-30,1.0,-0.0,-0.11210678614767106,-0.09201904228507422,-0.4354149164566415,-0.22734994866050595,0.0
2019-07-31,1.0,-0.0,-0.07147719537100068,-0.09570002269117314,-0.4646395885333939,-0.25911428787534985,0.0
2019-08-01,1.0,-0.0,-0.0711911775813883,-0.09260518166024624,-0.4663494221617947,-0.2582143666440063,0.0
2019-08-02,1.0,-0.0,-0.06670945333736032,-0.09719495620658411,-0.4629643612201752,-0.260797342192691,0.0
2019-08-05,1.0,-0.0,-0.06554846482558686,-0.09790854840835075,-0.46567270947459577,-0.2533649592439901,0.0
2019-08-06,1.0,-0.0,-0.0680061533843614,-0.09899819900945521,-0.4571139126519586,-0.25191355245384967,0.0
2019-08-07,1.0,-0.0,-0.05383363573446063,-0.1007089280035914,-0.4643946054132919,-0.251603972989656,0.0
2019-08-08,1.0,-0.0,-0.05557217651458488,-0.10284218399401644,-0.462602842183994,-0.2488406881077038,0.0
2019-08-09,1.0,-0.0,-0.048220137027107535,-0.10331024724456359,-0.4542001787310098,-0.2560507893952934,0.0
2019-08-12,1.0,-0.0,-0.045957794620300196,-0.10320998662505572,-0.45837048595630847,-0.2501114578689256,0.0
2019-08-13,1.0,-0.0,-0.048695393979883456,-0.10136213487733363,-0.4597854730356679,-0.24592658575511264,0.0
2019-08-14,1.0,-0.0,-0.049926796271242975,-0.1009655479160103,-0.45855186345188015,-0.24381474823477087,0.0
2019-08-15,1.0,-0.0,-0.056559627111774355,-0.10713167154884946,-0.44905027727113617,-0.22959155474492898,0.0
2019-08-16,1.0,-0.0,-0.06392340973948264,-0.10382030746570929,-0.4410015649452269,-0.23236674951670805,0.0
2019-08-19,1.0,-0.0,-0.06618228639749839,-0.10479168582727859,-0.4389037064287685,-0.2295410650234526,0.0
2019-08-20,1.0,-0.0,-0.06609643729006442,-0.11002000697490869,-0.43345386465006147,-0.22593197628531048,0.0
2019-08-21,1.0,-0.0,-0.06706288062220267,-0.10595054662851273,-0.43594541052168173,-0.2253650304497762,0.0
2019-08-22,1.0,-0.0,-0.0674850002752243,-0.10487880956312728,-0.43529476523366545,-0.22715179537990127,0.0
2019-08-23,1.0,-0.0,-0.07094291212315587,-0.10394941812517182,-0.43538898561348854,-0.22239530834784205,0.0
2019-08-26,1.0,-0.0,-0.06742842563738086,-0.10318371512401361,-0.4318699542580139,-0.21992601097078707,0.0
2019-08-27,1.0,-0.0,-0.06730734162442102,-0.10541959954775885,-0.43283854261643384,-0.21796929136730006,0.0
2019-08-28,1.0,-0.0,-0.059110965248149364,-0.11205922036246947,-0.43837289866170737,-0.21374393757065238,0.0
2019-08-29,1.0,-0.0,-0.04997539504620264,-0.11586199354803434,-0.44277981300235114,-0.21399019447026446,0.0
2019-08-30,1.0,-0.0,-0.04621848739495798,-0.11893848448470297,-0.4440867255993306,-0.2096656844556004,0.0
2019-09-03,1.0,-0.0,-0.04961429299177643,-0.12582781456953643,-0.434775489411251,-0.20913688960046575,0.0
