Date,IWF,IWM,MTUM,SPY,UBS,VLUE,VXX
2018-11-21,-0.09106582265452112,-0.35885955432041583,-0.0,-0.5859194071329319,1.0,-0.5373887087643456,0.0
2018-11-23,-0.09037576885305215,-0.3714529384400682,-0.0,-0.5841215692355404,1.0,-0.5384555745076757,0.0
2018-11-26,-0.09038277635625858,-0.37122328190018355,-0.0,-0.5843219353337986,1.0,-0.5386523997828954,0.0
2018-11-27,-0.08994517430433432,-0.37115961518568324,-0.0,-0.5855229130029999,1.0,-0.5394900175856004,0.0
2018-11-28,-0.09002974266132162,-0.37222294064399325,-0.0,-0.5848959006853743,1.0,-0.5391439286176128,0.0
2018-11-29,-0.06848963677406116,-0.36566283603529653,-0.0,-0.5854709624461317,1.0,-0.5455315001026062,0.0
2018-11-30,-0.06776876476024232,-0.3659513297053085,-0.0,-0.5856094054831091,1.0,-0.5476434952253825,0.0
2018-12-03,-0.0648963763835743,-0.36816559233673174,-0.0,-0.5868666375613139,1.0,-0.5481907599065204,0.0
2018-12-04,-0.06322650175771727,-0.36819686433501836,-0.0,-0.5865643683764851,1.0,-0.5479972287085269,0.0
2018-12-06,-0.057488423875914074,-0.3448546342450849,-0.0,-0.5881683155790592,1.0,-0.5397889729510893,0.0
2018-12-07,-0.04666191736210055,-0.3506513331976389,-0.0,-0.5947486260940362,1.0,-0.5522084266232444,0.0
2018-12-10,-0.03432933919813944,-0.3507002376257647,-0.0,-0.596440669396835,1.0,-0.5464887001365084,0.0
2018-12-11,-0.026458375531699413,-0.3548713793801904,-0.0,-0.5951995138748228,1.0,-0.5553726959692121,0.0
2018-12-12,-0.02493285359549992,-0.35592662038210104,-0.0,-0.5952212030608626,1.0,-0.5577205696042162,0.0
2018-12-13,-0.02608984514744212,-0.3677876015740788,-0.0,-0.5956201768283333,1.0,-0.5658251137118617,0.0
2018-12-14,-0.027208625006387002,-0.36579633130652495,-0.0,-0.5962904297174391,1.0,-0.5655306320576363,0.0
2018-12-17,-0.020310907237512738,-0.36478083588175325,-0.0,-0.591946992864424,1.0,-0.57138124362895,0.0
2018-12-18,-0.011888767776115998,-0.3572714137240488,-0.0,-0.5912190423077898,1.0,-0.5745392785621942,0.0
2018-12-19,-0.015110795598600476,-0.35657421023274677,-0.0,-0.5897266872876629,1.0,-0.5739820495918058,0.0
2018-12-20,-0.013991665614345243,-0.3477206718019952,-0.0,-0.5936608157595655,1.0,-0.5701982573557267,0.0
2018-12-21,-0.01081788221087323,-0.3472037032378173,-0.0,-0.5960149940879016,1.0,-0.5617248232659942,0.0
2018-12-24,-0.001828474100791504,-0.337791804428414,-0.0,-0.5949053201082056,1.0,-0.5702334435427312,0.0
2018-12-26,-0.0027110381535094268,-0.34569467243694973,-0.0,-0.5776252300651644,1.0,-0.561160025866786,0.0
2018-12-27,-0.0,-0.32754891238303563,-0.0,-0.5411350103293231,1.0,-0.5617450480009722,0.0
2018-12-28,-0.0,-0.33119502357000535,-0.0,-0.5396559265199009,1.0,-0.5590708072119357,0.0
2018-12-31,-0.0,-0.34288506168315624,-0.0,-0.5407108831073654,1.0,-0.5592769024062538,0.0
2019-01-02,-0.0,-0.34216949814489356,-0.0,-0.5386155047842218,1.0,-0.5601445030267526,0.0
2019-01-03,-0.0,-0.34309102015882714,-0.0,-0.5351740989615149,1.0,-0.5652290775809408,0.0
2019-01-04,-0.0,-0.3435599240912851,-0.0,-0.5228699333365773,1.0,-0.5665174444065982,0.0
2019-01-07,-0.0,-0.3351450588206875,-0.0,-0.5196270261130034,1.0,-0.560861898205184,0.0
2019-01-08,-0.0,-0.33168424355045006,-0.0,-0.5216593865386008,1.0,-0.5599584912035137,0.0
2019-01-09,-0.0,-0.3258605727509401,-0.0,-0.5213335261787677,1.0,-0.5633738308745541,0.0
2019-01-10,-0.0,-0.32372713910508183,-0.0,-0.5235536493096552,1.0,-0.5622997036215995,0.0
2019-01-11,-0.0,-0.3244494826463424,-0.0,-0.5242758254745424,1.0,-0.5631798557680713,0.0
2019-01-14,-0.0,-0.3244161665823151,-0.0,-0.5211722459209986,1.0,-0.5644566553394548,0.0
2019-01-15,-0.0,-0.31945550648034177,-0.0,-0.5219511017787755,1.0,-0.5721284966089832,0.0
2019-01-16,-0.0,-0.3186685962373371,-0.0,-0.5137723106608779,1.0,-0.5795465508924263,0.0
2019-01-17,-0.0,-0.32067174096895007,-0.0,-0.513664371148967,1.0,-0.5819983085659055,0.0
2019-01-18,-0.0,-0.3215730936053696,-0.0,-0.5156170491167704,1.0,-0.585936174852795,0.0
2019-01-22,-0.0,-0.2429729470452801,-0.0,-0.5177475057559477,1.0,-0.6375911358403683,0.0
2019-01-23,-0.0,-0.23108843703468648,-0.0,-0.5255937705958454,1.0,-0.6843068811482412,0.0
2019-01-24,-0.0,-0.22814004055605777,-0.0,-0.5329456890865114,1.0,-0.682050279739073,0.0
2019-01-25,-0.0,-0.16676092355356661,-0.0,-0.5521158622046276,1.0,-0.7399739359217093,0.0
2019-01-28,-0.0,-0.15642073140719598,-0.0,-0.5675050450361766,1.0,-0.7370920903676724,0.0
2019-01-29,-0.0,-0.14808422506040733,-0.0,-0.5698752403964693,1.0,-0.7476453474037181,0.0
2019-01-30,-0.0,-0.14701314070165922,-0.0,-0.5680579867360271,1.0,-0.7503513226991445,0.0
2019-01-31,-0.0,-0.1426357351964378,-0.0,-0.566877413958523,1.0,-0.7505719697901546,0.0
2019-02-01,-0.0,-0.1413510443928695,-0.0,-0.5690089378302307,1.0,-0.7586292034961236,0.0
2019-02-04,-0.0,-0.14215855766856014,-0.0,-0.5737466040997777,1.0,-0.7538404544331934,0.0
2019-02-05,-0.0,-0.13651860269776175,-0.0,-0.5676169771233757,1.0,-0.7663422105835268,0.0
2019-02-06,-0.0,-0.12616961235704738,-0.0,-0.5804247735036387,1.0,-0.7687756819644537,0.0
2019-02-07,-0.0,-0.12634601579325197,-0.0,-0.5822957150283437,1.0,-0.7667896130900809,0.0
2019-02-08,-0.0,-0.1231173858025457,-0.0,-0.5866312681438106,1.0,-0.7714314070912835,0.0
2019-02-11,-0.0,-0.11432335686586458,-0.0,-0.5872278015312717,1.0,-0.7842796062444068,0.0
2019-02-12,-0.0,-0.12006574851194184,-0.0,-0.590665703683411,1.0,-0.7797424849948945,0.0
2019-02-13,-0.0,-0.12082338902147971,-0.0,-0.5895733890214797,1.0,-0.7756563245823389,0.0
2019-02-14,-0.0,-0.11538557306839968,-0.0,-0.5960010955902492,1.0,-0.7785911705385822,0.0
2019-02-15,-0.0,-0.13003667573164343,-0.0,-0.5907038247548714,1.0,-0.7742072303585239,0.0
2019-02-19,-0.0,-0.12722499999999998,-0.0,-0.597125,1.0,-0.77565,0.0
2019-02-20,-0.0,-0.12109101808372466,-0.0,-0.602607653112199,1.0,-0.7740533519832151,0.0
2019-02-21,-0.0,-0.11876892028254289,-0.0,-0.6215943491422806,1.0,-0.7823410696266399,0.0
2019-02-22,-0.0,-0.11476154428463285,-0.0,-0.6253848094877619,1.0,-0.7831693161746152,0.0
2019-02-25,-0.0,-0.10957274476055483,-0.0,-0.6336944416320746,1.0,-0.7878910600384732,0.0
2019-02-26,-0.0,-0.10537106408828592,-0.0,-0.6365799331780906,1.0,-0.7892072491647262,0.0
2019-02-27,-0.0,-0.09510071869622432,-0.0,-0.6378682052839356,1.0,-0.7976768903735195,0.0
2019-02-28,-0.0,-0.09835899513776336,-0.0,-0.6404224068071313,1.0,-0.7936335089141004,0.0
2019-03-01,-0.0,-0.10411291546516922,-0.0,-0.6387919259371679,1.0,-0.7865634643597915,0.0
2019-03-04,-0.0,-0.10210893642846305,-0.0,-0.6376624690234158,1.0,-0.7889546351084813,0.0
2019-03-05,-0.0,-0.09782911568761557,-0.0,-0.6466296831066191,1.0,-0.7886617524127973,0.0
2019-03-06,-0.0,-0.09955909183052909,-0.0,-0.6439286438272857,1.0,-0.7904672613014393,0.0
2019-03-07,-0.0,-0.09830054119670224,-0.0,-0.6466541904810075,1.0,-0.7840018208487178,0.0
2019-03-08,-0.0,-0.08838939934695118,-0.0,-0.6476573771736654,1.0,-0.7951502265421317,0.0
2019-03-11,-0.0,-0.08609389743197408,-0.0,-0.6450156835743248,1.0,-0.8190651059597583,0.0
2019-03-12,-0.0,-0.06754674337374153,-0.0,-0.6556400246558456,1.0,-0.8451304705157182,0.0
2019-03-13,-0.0,-0.0783277022670415,-0.0,-0.6601243133108091,1.0,-0.8406623165604932,0.0
2019-03-14,-0.0,-0.07487555131412654,-0.0,-0.6658585024889737,1.0,-0.8385133218126951,0.0
2019-03-15,-0.0,-0.06710281340504758,-0.0,-0.6708729830368225,1.0,-0.8478485726106744,0.0
2019-03-18,-0.0,-0.0805758767019864,-0.0,-0.6753013459686028,1.0,-0.8475697065944652,0.0
2019-03-19,-0.0,-0.08878933165657996,-0.0,-0.6656186958002568,1.0,-0.8655191385679478,0.0
2019-03-20,-0.0,-0.08988940720163531,-0.0,-0.656978877299649,1.0,-0.8737879343781121,0.0
2019-03-21,-0.0,-0.08958628283781658,-0.0,-0.6489172041319281,1.0,-0.8833044937339416,0.0
2019-03-22,-0.0,-0.08736123197004456,-0.0,-0.6813806924557657,1.0,-0.8682066292223716,0.0
2019-03-25,-0.0,-0.07392617890450545,-0.0,-0.6852226454748457,1.0,-0.8679364245369763,0.0
2019-03-26,-0.0,-0.07949481899438395,-0.0,-0.6833390460621721,1.0,-0.8738102143591636,0.0
2019-03-27,-0.0,-0.07494268623679148,-0.0,-0.6864739518827901,1.0,-0.873698911697278,0.0
2019-03-28,-0.0,-0.077341070957531,-0.0,-0.6841466631495647,1.0,-0.8763386969137431,0.0
2019-03-29,-0.0,-0.07299058271122953,-0.0,-0.6847186683900921,1.0,-0.8802131419979424,0.0
2019-04-01,-0.0,-0.07446134347275031,-0.0,-0.6834336713138994,1.0,-0.8825517532741867,0.0
2019-04-02,-0.0,-0.07836758443756778,-0.0,-0.690232484329128,1.0,-0.8762463963606548,0.0
2019-04-03,-0.0,-0.07897172780407818,-0.0,-0.6924439977784242,1.0,-0.8733172886197138,0.0
2019-04-04,-0.0,-0.07688039946104462,-0.0,-0.6720298010620591,1.0,-0.8930279252859897,0.0
2019-04-05,-0.0,-0.07027241470510447,-0.0,-0.67492726791854,1.0,-0.8996032795556731,0.0
2019-04-08,-0.0,-0.05811328678670796,-0.0,-0.6632631634206521,1.0,-0.9034332510892961,0.0
2019-04-09,-0.0,-0.056947727869713693,-0.0,-0.6680851063829788,1.0,-0.9017336485421592,0.0
2019-04-10,-0.0,-0.042769803993597644,-0.0,-0.6772847734249955,1.0,-0.9038597780168455,0.0
2019-04-11,-0.0,-0.03146733852977456,-0.0,-0.6903130987061387,1.0,-0.9026848279663019,0.0
2019-04-12,-0.0,-0.027576579661284798,-0.0,-0.6944188374114362,1.0,-0.9118444965364659,0.0
2019-04-15,-0.0,-0.027223086865915746,-0.0,-0.6963517898124456,1.0,-0.91429475850062,0.0
2019-04-16,-0.0,-0.029836178014614714,-0.0,-0.6990001846624633,1.0,-0.9091724483604611,0.0
2019-04-17,-0.0,-0.02636932914101514,-0.0,-0.6929214997225672,1.0,-0.92292651993553,0.0
2019-04-18,-0.0,-0.012581448323356465,-0.0,-0.6906817820628278,1.0,-0.9454892196853314,0.0
2019-04-22,-0.0,-0.017342575624784216,-0.0,-0.6926938092582264,1.0,-0.9457944918067618,0.0
2019-04-23,-0.0,-0.016837967758213158,-0.0,-0.6949512655034128,1.0,-0.9440682017369135,0.0
2019-04-24,-0.0,-0.0,-0.0,-0.6811048336472066,1.0,-0.9345051265955221,0.0
2019-04-25,-0.0,-0.0,-0.0,-0.6862314291692823,1.0,-0.9293785310734464,0.0
2019-04-26,-0.0,-0.0,-0.0,-0.7142594827133938,1.0,-0.9088977493310949,0.0
2019-04-29,-0.0,-0.0,-0.0,-0.7118541830579597,1.0,-0.9107526881720431,0.0
2019-04-30,-0.0,-0.0,-0.0,-0.7086740462230169,1.0,-0.9206215654826072,0.0
2019-05-01,-0.0,-0.0,-0.0,-0.7170451853996158,1.0,-0.9146293323508514,0.0
2019-05-02,-0.0,-0.0,-0.0,-0.7032252972745449,1.0,-0.9275228875092075,0.0
2019-05-03,-0.0,-0.0,-0.0,-0.7029666482402801,1.0,-0.9293742925583721,0.0
2019-05-06,-0.0,-0.0,-0.0,-0.7024432580280356,1.0,-0.927570154906241,0.0
2019-05-07,-0.0,-0.0,-0.0,-0.701694826043476,1.0,-0.9300226327701457,0.0
2019-05-08,-0.0,-0.0,-0.0,-0.709579267652922,1.0,-0.9134403525338369,0.0
2019-05-09,-0.0,-0.0,-0.0,-0.7199328929432736,1.0,-0.9014365104330503,0.0
2019-05-10,-0.0,-0.0,-0.0,-0.7164832285115303,1.0,-0.9040618448637318,0.0
2019-05-13,-0.0,-0.0,-0.0,-0.7147685294348818,1.0,-0.9051848358615631,0.0
2019-05-14,-0.0,-0.02161883927422468,-0.0,-0.6828464805044395,1.0,-0.8692060223909406,0.0
2019-05-15,-0.0,-0.02087140026250096,-0.0,-0.6924363692513575,1.0,-0.8602568391795558,0.0
2019-05-16,-0.0,-0.02215018908698001,-0.0,-0.689125569190399,1.0,-0.861336214658743,0.0
2019-05-17,-0.0,-0.027074931285160163,-0.0,-0.6943923553135195,1.0,-0.8473117727144287,0.0
2019-05-20,-0.0,-0.019823336072308958,-0.0,-0.6978738701725555,1.0,-0.8500924404272803,0.0
2019-05-21,-0.0,-0.03328309790799254,-0.0,-0.6754706378196123,1.0,-0.8455643822319855,0.0
2019-05-22,-0.0,-0.028743400749827848,-0.0,-0.6799969394781811,1.0,-0.8416945089137697,0.0
2019-05-23,-0.0,-0.031663479923518166,-0.0,-0.6815551306564692,1.0,-0.8361759082217973,0.0
2019-05-24,-0.0,-0.022340398463143427,-0.0,-0.6830106104170377,1.0,-0.8391135085621231,0.0
2019-05-28,-0.0,-0.030526634994440513,-0.0,-0.6733548974022034,1.0,-0.8231830587283937,0.0
2019-05-29,-0.0,-0.02882791756227083,-0.0,-0.6738146415476038,1.0,-0.8261221393349348,0.0
2019-05-30,-0.0,-0.026946410515672394,-0.0,-0.6722699696663297,1.0,-0.8285642062689585,0.0
2019-05-31,-0.0,-0.0294496827523446,-0.0,-0.669784372709118,1.0,-0.8286357086882883,0.0
2019-06-03,-0.0,-0.0367865225044003,-0.0,-0.670203671108876,1.0,-0.8074427960774454,0.0
2019-06-04,-0.0,-0.0478615326727706,-0.0,-0.664843847986956,1.0,-0.7957356076759062,0.0
2019-06-05,-0.0,-0.04891317910708492,-0.0,-0.6698110853235507,1.0,-0.776846098175738,0.0
2019-06-06,-0.0,-0.04544208191041204,-0.0,-0.6621631727197945,1.0,-0.7851035720517486,0.0
2019-06-07,-0.0,-0.05358923230309073,-0.0,-0.6575274177467597,1.0,-0.7814057826520439,0.0
2019-06-10,-0.0,-0.06581420656905422,-0.0,-0.6291056588840521,1.0,-0.7783686189157103,0.0
2019-06-11,-0.0,-0.06223584369361576,-0.0,-0.6302429620109247,1.0,-0.7791591487678885,0.0
2019-06-12,-0.0,-0.058627252280086015,-0.0,-0.6301935292518351,1.0,-0.782792456560963,0.0
2019-06-13,-0.0,-0.05703817398623558,-0.0,-0.6298212605832549,1.0,-0.7887557558053175,0.0
2019-06-14,-0.0,-0.050527306035549835,-0.0,-0.6421250680794177,1.0,-0.7829875724117443,0.0
2019-06-17,-0.0,-0.05410355410355411,-0.0,-0.6312988812988813,1.0,-0.7895752895752897,0.0
2019-06-18,-0.0,-0.05866059946582254,-0.0,-0.6262983480067266,1.0,-0.7880848748639826,0.0
2019-06-19,-0.0,-0.05430938543341165,-0.0,-0.6282181278595277,1.0,-0.7905774700136021,0.0
2019-06-20,-0.0,-0.05834282601158932,-0.0,-0.6275073052350058,1.0,-0.7905254816502402,0.0
2019-06-21,-0.0,-0.061954128213375564,-0.0,-0.6200113813494321,1.0,-0.7922408887349383,0.0
2019-06-24,-0.0,-0.05922895748109583,-0.0,-0.6153464732862278,1.0,-0.8046609644229578,0.0
2019-06-25,-0.0,-0.04443122086680551,-0.0,-0.6261033422592482,1.0,-0.808886244173361,0.0
2019-06-26,-0.0,-0.04596220995022412,-0.0,-0.6237339342760209,1.0,-0.8067160298160025,0.0
2019-06-27,-0.0,-0.03995139371094138,-0.0,-0.6248140065469696,1.0,-0.8151721059418708,0.0
2019-06-28,-0.0,-0.047249174876541684,-0.0,-0.6190783433009901,1.0,-0.8152467925652033,0.0
2019-07-01,-0.0,-0.047365685862060435,-0.0,-0.6244895939023485,1.0,-0.8028409512732312,0.0
2019-07-02,-0.0,-0.04961293992530853,-0.0,-0.6210273786263695,1.0,-0.8026117280439244,0.0
2019-07-03,-0.0,-0.04663110057300929,-0.0,-0.6244566291246789,1.0,-0.7987798853981426,0.0
2019-07-05,-0.0,-0.04671028268115047,-0.0,-0.6230095049993828,1.0,-0.7991112208369338,0.0
2019-07-08,-0.0,-0.05262117205071801,-0.0,-0.6159816110136187,1.0,-0.8030351714080922,0.0
2019-07-09,-0.0,-0.0544649920886076,-0.0,-0.6167177610759493,1.0,-0.8011520965189873,0.0
2019-07-10,-0.0,-0.10207122270529041,-0.0,-0.5577890674612866,1.0,-0.7826437399247717,0.0
2019-07-11,-0.0,-0.09815005138746145,-0.0,-0.5674643958302745,1.0,-0.7814075270395928,0.0
2019-07-12,-0.0,-0.09056603773584905,-0.0,-0.5714285714285714,1.0,-0.7883851997059544,0.0
2019-07-15,-0.0,-0.11249877559016555,-0.0,-0.5690812028602215,1.0,-0.7672396904691938,0.0
2019-07-16,-0.0,-0.12247344981157929,-0.0,-0.577644007243185,1.0,-0.7469289874223071,0.0
2019-07-17,-0.0,-0.12237907665206861,-0.0,-0.5770557580799061,1.0,-0.7471680571526436,0.0
2019-07-18,-0.0,-0.12247891455812247,-0.0,-0.5771421586603105,1.0,-0.7450433932282116,0.0
2019-07-19,-0.0,-0.127037579306979,-0.0,-0.5674475353831137,1.0,-0.7457540263543192,0.0
2019-07-22,-0.0,-0.12415377471466628,-0.0,-0.5743822860913557,1.0,-0.7454358823960702,0.0
2019-07-23,-0.0,-0.1279470328113166,-0.0,-0.5770442940558501,1.0,-0.7381202511543817,0.0
2019-07-24,-0.0,-0.12701711491442544,-0.0,-0.577237163814181,1.0,-0.7407334963325184,0.0
2019-07-25,-0.0,-0.080269714172389,-0.0,-0.6755497161555813,1.0,-0.7231959146235653,0.0
2019-07-26,-0.0,-0.09438387265786782,-0.0,-0.6750580075347421,1.0,-0.7255058506524288,0.0
2019-07-29,-0.0,-0.0931891623166791,-0.0,-0.665324384787472,1.0,-0.7271936365896097,0.0
2019-07-30,-0.0,-0.09348674237717751,-0.0,-0.6648940135682514,1.0,-0.7266718023905967,0.0
2019-07-31,-0.0,-0.08585004229066122,-0.0,-0.6696353052390666,1.0,-0.7321757301358277,0.0
2019-08-01,-0.0,-0.09520377733598409,-0.0,-0.6647117296222664,1.0,-0.7251988071570578,0.0
2019-08-02,-0.0,-0.09400259455144197,-0.0,-0.6561221434986529,1.0,-0.7446362638459236,0.0
2019-08-05,-0.0,-0.08402158905485127,-0.0,-0.6776954939123886,1.0,-0.7486381322957198,0.0
2019-08-06,-0.0,-0.08841508871328463,-0.0,-0.6521793151433826,1.0,-0.7443467024501763,0.0
2019-08-07,-0.0,-0.08240573171034038,-0.0,-0.6495773111535315,1.0,-0.7471304261596053,0.0
2019-08-08,-0.0,-0.07953303527074018,-0.0,-0.6502732240437158,1.0,-0.7540486835568803,0.0
2019-08-09,-0.0,-0.06939673281763586,-0.0,-0.6384103996243482,1.0,-0.7635864864196922,0.0
2019-08-12,-0.0,-0.06500370461842431,-0.0,-0.6545072857495678,1.0,-0.7502099283773771,0.0
2019-08-13,-0.0,-0.06416082189074385,-0.0,-0.6548207053245085,1.0,-0.7506421021436332,0.0
2019-08-14,-0.0,-0.07243985915839757,-0.0,-0.6422081599487849,1.0,-0.7476177578607835,0.0
2019-08-15,-0.0,-0.07866686314962178,-0.0,-0.6370959819235681,1.0,-0.7402740937223695,0.0
2019-08-16,-0.0,-0.07966601178781925,-0.0,-0.6376964636542239,1.0,-0.7384332023575638,0.0
2019-08-19,-0.0,-0.08179251074278698,-0.0,-0.636365868631062,1.0,-0.7373357888275015,0.0
2019-08-20,-0.0,-0.08462443616395372,-0.0,-0.6348058442831928,1.0,-0.7320307903510492,0.0
2019-08-21,-0.0,-0.08895083009364532,-0.0,-0.6380107093082961,1.0,-0.7180860167730262,0.0
2019-08-22,-0.0,-0.09022482893450635,-0.0,-0.6357282502443792,1.0,-0.7178396871945258,0.0
2019-08-23,-0.0,-0.08649561768594233,-0.0,-0.6360720756010381,1.0,-0.7256279684669246,0.0
2019-08-26,-0.0,-0.07860421067968239,-0.0,-0.6350015783978048,1.0,-0.7146985260192807,0.0
2019-08-27,-0.0,-0.07775026701621518,-0.0,-0.6350616564715021,1.0,-0.7146082143897465,0.0
2019-08-28,-0.0,-0.07581972186491275,-0.0,-0.6370409921607649,1.0,-0.7141470281290198,0.0
2019-08-29,-0.0,-0.07307253898576384,-0.0,-0.6431741566221231,1.0,-0.7089952222734218,0.0
2019-08-30,-0.0,-0.06728790996006292,-0.0,-0.648650611158175,1.0,-0.7044656904272055,0.0
2019-09-03,-0.0,-0.07493646375408447,-0.0,-0.6477792569284763,1.0,-0.697712695147041,0.0
2019-09-04,-0.0,-0.07462650427371123,-0.0,-0.6485144918763166,1.0,-0.6982251386232112,0.0
2019-09-05,-0.0,-0.08747044917257683,-0.0,-0.644521638442611,1.0,-0.6803444782168186,0.0
2019-09-06,-0.0,-0.08494024663143361,-0.0,-0.6274579821930201,1.0,-0.6682140646574299,0.0
2019-09-09,-0.0,-0.07902380952380952,-0.0,-0.6279285714285715,1.0,-0.6740238095238096,0.0
2019-09-10,-0.0,-0.08393777438442451,-0.0,-0.6029060889482727,1.0,-0.699107654132468,0.0
2019-09-11,-0.0,-0.09577809210999497,-0.0,-0.5667569705832994,1.0,-0.7349140514492579,0.0
2019-09-12,-0.0,-0.09407055891093855,-0.0,-0.5681382417793117,1.0,-0.7344933371680568,0.0
2019-09-13,-0.0,-0.09075235860351517,-0.0,-0.5661606244911642,1.0,-0.7376083520904171,0.0
2019-09-16,-0.0,-0.10227679957952075,-0.0,-0.5503500011945434,1.0,-0.7364598513988102,0.0
2019-09-17,-0.0,-0.0735037421391167,-0.0,-0.5627077305659836,1.0,-0.7549317328614811,0.0
