Date,BVXV,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.7161261940673704,-1.8653217697335345,-0.0,-1.4117018602312719,-1.2913524384112618,0.0
2018-10-17,1.0,-0.6809909967435029,-1.8325777408850008,-0.0,-1.475576272268693,-1.396143285869357,0.0
2018-10-18,1.0,-0.6799795514090358,-1.830532302383539,-0.0,-1.4813726116684773,-1.3983002108760942,0.0
2018-10-19,1.0,-0.6399139186024432,-1.80353186910564,-0.0,-1.4880055699727832,-1.3980631685549718,0.0
2018-10-22,1.0,-0.6398988302244704,-1.7914005690799872,-0.0,-1.4909263357571925,-1.4008852355358836,0.0
2018-10-23,1.0,-0.6567942036354392,-1.8029744502351595,-0.0,-1.490974958688191,-1.4049192830812254,0.0
2018-10-24,1.0,-0.651696796701554,-1.795496352679987,-0.0,-1.4903266730098317,-1.405708848715509,0.0
2018-10-25,1.0,-0.5607363449194622,-1.6755480198619352,-0.0,-1.4960033910621289,-1.3231197771587744,0.0
2018-10-26,1.0,-0.5222756125051907,-1.6320816278104051,-0.0,-1.4871566708192443,-1.2907990745684286,0.0
2018-10-29,1.0,-0.4790673025967144,-1.6458222928811161,-0.0,-1.4663487016428192,-1.297061767650003,0.0
2018-10-30,1.0,-0.47498822975517896,-1.6449505649717515,-0.0,-1.465689736346516,-1.2994938794726931,0.0
2018-10-31,1.0,-0.48500408449060567,-1.5983778737308905,-0.0,-1.4626560858910025,-1.2889485354183685,0.0
2018-11-01,1.0,-0.45666724870496483,-1.6174844304755254,-0.0,-1.458937198067633,-1.2872941039520402,0.0
2018-11-02,1.0,-0.4651149392176067,-1.5560868813735091,-0.0,-1.4681684622918707,-1.2719940081811374,0.0
2018-11-05,1.0,-0.4565644881434355,-1.5948525159051474,-0.0,-1.4777906304222095,-1.2545401966454597,0.0
2018-11-06,1.0,-0.4680567622357371,-1.606371271358239,-0.0,-1.472632493483927,-1.244946423399942,0.0
2018-11-07,1.0,-0.46621543445562874,-1.6059817193104247,-0.0,-1.46939720004628,-1.2434918431100312,0.0
2018-11-08,1.0,-0.3984687663128588,-1.6411461052143146,-0.0,-1.4742184328055217,-1.2862362971985384,0.0
2018-11-09,1.0,-0.3976247307446003,-1.6480759154683589,-0.0,-1.484252197706235,-1.2917273097746986,0.0
2018-11-12,1.0,-0.399766695829688,-1.6174394867308255,-0.0,-1.5176436278798484,-1.2977544473607467,0.0
2018-11-13,1.0,-0.35042735042735046,-1.7627425291658871,-0.0,-1.691808596918086,-1.4336515066442075,0.0
2018-11-14,1.0,-0.35175597280269477,-1.7615245461917532,-0.0,-1.6917846672072858,-1.4329112344831887,0.0
2018-11-15,1.0,-0.350015600624025,-1.7628705148205925,-0.0,-1.6932917316692666,-1.4340717628705146,0.0
2018-11-16,1.0,-0.349220157832598,-1.7498912570682907,-0.0,-1.6842726651339093,-1.4305598707512583,0.0
2018-11-19,1.0,-0.367862969004894,-1.7647132638976033,-0.0,-1.6963859957334673,-1.4452879909649894,0.0
2018-11-20,1.0,-0.299554565701559,-1.736822568671121,-0.0,-1.6888765157139323,-1.4613956941351152,0.0
2018-11-21,1.0,-0.317977181621955,-1.7395004625346902,-0.0,-1.7038544557508482,-1.405858772741289,0.0
2018-11-23,1.0,-0.3196220122290161,-1.7449200172935582,-0.0,-1.704094867518992,-1.4076338706688902,0.0
2018-11-26,1.0,-0.318027315987887,-1.7571225511402262,-0.0,-1.7010073543044308,-1.4039923366911808,0.0
2018-11-27,1.0,-0.3008969477963477,-1.8792669548944956,-0.0,-1.7918306769052075,-1.4808672646318644,0.0
2018-11-28,1.0,-0.32038132807363573,-1.8756081525312291,-0.0,-1.8506903353057198,-1.5279421433267586,0.0
2018-11-29,1.0,-0.2332283051069975,-1.8738348431140868,-0.0,-1.8798083234869372,-1.5773926742812132,0.0
2018-11-30,1.0,-0.23208661417322832,-1.873753280839895,-0.0,-1.8802493438320211,-1.5756561679790027,0.0
2018-12-03,1.0,-0.23644508860926278,-1.88049278608604,-0.0,-1.8880031622636537,-1.5831741221424336,0.0
2018-12-04,1.0,-0.2114232459060045,-1.9277726001863935,-0.0,-1.9098655305551857,-1.6078418319797632,0.0
2018-12-06,1.0,-0.17722312805719304,-1.7424432459550985,-0.0,-1.854571679418036,-1.4968644174087546,0.0
2018-12-07,1.0,-0.1998353701006775,-1.7583739631482305,-0.0,-1.8746913189387704,-1.499081871715317,0.0
2018-12-10,1.0,-0.12943971985992997,-1.7744497248624314,-0.0,-1.8852551275637817,-1.4640445222611305,0.0
2018-12-11,1.0,-0.11062114148922766,-1.7963336273151067,-0.0,-1.8942295577674186,-1.498362101549704,0.0
2018-12-12,1.0,-0.10883967442740869,-1.7999873809073128,-0.0,-1.8964603445012305,-1.5043220392453782,0.0
2018-12-13,1.0,-0.10841097960211532,-1.789473684210526,-0.0,-1.8996474439687736,-1.498111306975573,0.0
2018-12-14,1.0,-0.11969257906009828,-1.7618117676704044,-0.0,-1.9178530931082274,-1.5002519843769686,0.0
2018-12-17,1.0,-0.08272369161508161,-1.756143312699306,-0.0,-1.8888888888888893,-1.5249171512536737,0.0
2018-12-18,1.0,-0.05012670746028802,-1.7256938006057236,-0.0,-1.878484455157921,-1.5266085666604858,0.0
2018-12-19,1.0,-0.04127416955875062,-1.7333911750123947,-0.0,-1.8888820029747149,-1.5337754090233018,0.0
2018-12-20,1.0,-0.03743709340861667,-1.6966981711059284,-0.0,-1.8886093040382963,-1.514422486804959,0.0
2018-12-21,1.0,-0.0241088237080221,-1.689743122608854,-0.0,-1.885710815570535,-1.4731888018461163,0.0
2018-12-24,1.0,-0.01003907424105801,-1.6640817553351368,-0.0,-1.8675683799218517,-1.4697324917342953,0.0
2018-12-26,1.0,-0.02247395202326145,-1.6701599224618366,-0.0,-1.8805427671432031,-1.4844923673370487,0.0
2018-12-27,1.0,-0.0,-1.5326845184518454,-0.0,-1.6741111611161117,-1.4187106210621063,0.0
2018-12-28,1.0,-0.0,-1.5549270279443377,-0.0,-1.681129087000792,-1.4206923860165177,0.0
2018-12-31,1.0,-0.0,-1.6012887635924287,-0.0,-1.7073816236119903,-1.4447385075657329,0.0
2019-01-02,1.0,-0.0,-1.6287015945330294,-0.0,-1.7423047719175282,-1.4697739618012966,0.0
2019-01-03,1.0,-0.0,-1.6266044340723453,-0.0,-1.7493582263710619,-1.458343057176196,0.0
2019-01-04,1.0,-0.0,-1.6381372662873066,-0.0,-1.7014864707931714,-1.4669027987457903,0.0
2019-01-07,1.0,-0.0,-1.5670558893549484,-0.0,-1.6825189887767826,-1.4186600158712164,0.0
2019-01-08,1.0,-0.0,-1.6897187369923294,-0.0,-1.7422251293334126,-1.5144199322114529,0.0
2019-01-09,1.0,-0.0,-1.6913746630727764,-0.0,-1.8160377358490567,-1.6185371232541044,0.0
2019-01-10,1.0,-0.0,-1.7119115284814037,-0.0,-1.8284937600395403,-1.6377116026195475,0.0
2019-01-11,1.0,-0.0,-1.6977336230984166,-0.0,-1.8457000931387768,-1.665818068922695,0.0
2019-01-14,1.0,-0.0,-1.7002296852691043,-0.0,-1.8518219628778942,-1.6556583276429324,0.0
2019-01-15,1.0,-0.0,-1.7224976466896769,-0.0,-1.8687166614370883,-1.6842798870411047,0.0
2019-01-16,1.0,-0.0,-1.724721212880591,-0.0,-1.8281543666207243,-1.712003508332289,0.0
2019-01-17,1.0,-0.0,-1.7186461924161707,-0.0,-1.8334064556565342,-1.7155750548417426,0.0
2019-01-18,1.0,-0.0,-1.7264930114358321,-0.0,-1.8597204574332906,-1.7670266836086401,0.0
2019-01-22,1.0,-0.0,-1.784338896020539,-0.0,-2.1197892034322003,-1.8522397135328694,0.0
2019-01-23,1.0,-0.0,-1.7099231449364078,-0.0,-2.1633000068013333,-1.9281099095422705,0.0
2019-01-24,1.0,-0.0,-1.6883001906837374,-0.0,-2.202329065649687,-1.9195042222827567,0.0
2019-01-25,1.0,-0.0,-1.650646263556678,-0.0,-2.6864507502599917,-2.0912197296092705,0.0
2019-01-28,1.0,-0.0,-1.6105536975102193,-0.0,-2.7357859531772575,-2.0858416945373466,0.0
2019-01-29,1.0,-0.0,-1.6018832391713747,-0.0,-2.767457627118644,-2.1636158192090393,0.0
2019-01-30,1.0,-0.0,-1.598088644743773,-0.0,-2.760478591316126,-2.1664534577470085,0.0
2019-01-31,1.0,-0.0,-1.6320747607204762,-0.0,-2.693270027884543,-2.211018162634712,0.0
2019-02-01,1.0,-0.0,-1.6079016026835633,-0.0,-2.6871412597838242,-2.1592992918374954,0.0
2019-02-04,1.0,-0.0,-1.6081383216574752,-0.0,-2.6891489044567,-2.155388284394098,0.0
2019-02-05,1.0,-0.0,-1.6118058657138605,-0.0,-2.6708351942831623,-2.1611582551734405,0.0
2019-02-06,1.0,-0.0,-1.58818256517517,-0.0,-2.7020990513184433,-2.1797266004332565,0.0
2019-02-07,1.0,-0.0,-1.5775939177101967,-0.0,-2.69886702444842,-2.1773255813953485,0.0
2019-02-08,1.0,-0.0,-1.5747754491017965,-0.0,-2.7285928143712574,-2.1816616766467067,0.0
2019-02-11,1.0,-0.0,-1.52991452991453,-0.0,-2.744799939490205,-2.2890099084789353,0.0
2019-02-12,1.0,-0.0,-1.6408977556109727,-0.0,-2.8012001246882794,-2.3509195760598507,0.0
2019-02-13,1.0,-0.0,-1.683982683982684,-0.0,-2.752164502164502,-2.2941403834260976,0.0
2019-02-14,1.0,-0.0,-1.665500077772593,-0.0,-2.797480167988801,-2.3142790480634625,0.0
2019-02-15,1.0,-0.0,-1.6683534449202022,-0.0,-2.799766446087972,-2.317010509926041,0.0
2019-02-19,1.0,-0.0,-1.6371929263023126,-0.0,-2.963751300312075,-2.400976234296231,0.0
2019-02-20,1.0,-0.0,-1.6649762537229333,-0.0,-2.9629719069467924,-2.4216372856797874,0.0
2019-02-21,1.0,-0.0,-1.6036165786525844,-0.0,-2.958953432549208,-2.4386301808289326,0.0
2019-02-22,1.0,-0.0,-1.566682562390717,-0.0,-2.9667779367350184,-2.4144810046097605,0.0
2019-02-25,1.0,-0.0,-1.5806001967858314,-0.0,-3.0866677599212857,-2.5321416857986225,0.0
2019-02-26,1.0,-0.0,-1.594916927126172,-0.0,-3.0979601908208587,-2.5320776443493997,0.0
2019-02-27,1.0,-0.0,-1.5919606234618542,-0.0,-3.10935192780968,-2.502050861361772,0.0
2019-02-28,1.0,-0.0,-1.5969106893435216,-0.0,-3.113630761646537,-2.505792457480897,0.0
2019-03-01,1.0,-0.0,-1.6048095863427445,-0.0,-3.112770847012475,-2.489904793171372,0.0
2019-03-04,1.0,-0.0,-1.6006371507923542,-0.0,-3.071965365136416,-2.4959973860480313,0.0
2019-03-05,1.0,-0.0,-1.5671116206698879,-0.0,-3.1201375808697076,-2.502170174432888,0.0
2019-03-06,1.0,-0.0,-1.5581737849779087,-0.0,-3.127311405661921,-2.4963999345442645,0.0
2019-03-07,1.0,-0.0,-1.479171761636912,-0.0,-3.194505584087389,-2.4782750468737262,0.0
2019-03-08,1.0,-0.0,-1.4407883885865083,-0.0,-3.3062840178129638,-2.499670130298532,0.0
2019-03-11,1.0,-0.0,-1.4421888053467,-0.0,-3.30843776106934,-2.603508771929824,0.0
2019-03-12,1.0,-0.0,-1.247549221517423,-0.0,-3.287008814564626,-2.7034352088310407,0.0
2019-03-13,1.0,-0.0,-1.2947130667558977,-0.0,-3.3363727622553125,-2.7342312196754226,0.0
2019-03-14,1.0,-0.0,-1.3017262947210408,-0.0,-3.313902093236594,-2.7239596363939618,0.0
2019-03-15,1.0,-0.0,-1.2853067047075606,-0.0,-3.3272635730469076,-2.778803390114962,0.0
2019-03-18,1.0,-0.0,-1.2879202187550265,-0.0,-3.1307704680714172,-2.623773524207817,0.0
2019-03-19,1.0,-0.0,-1.288842207320029,-0.0,-3.1505211278985215,-2.6402197624626322,0.0
2019-03-20,1.0,-0.0,-1.2896986801693369,-0.0,-3.226114385324147,-2.7850087158628702,0.0
2019-03-21,1.0,-0.0,-1.2897816883871502,-0.0,-3.275006225616336,-2.736033867352868,0.0
2019-03-22,1.0,-0.0,-1.2944743935309972,-0.0,-3.3731469002695413,-2.7554750673854445,0.0
2019-03-25,1.0,-0.0,-1.04916965157929,-0.0,-3.3933572126343208,-2.6981439270595895,0.0
2019-03-26,1.0,-0.0,-1.0830858085808581,-0.0,-3.4175742574257426,-2.7501650165016502,0.0
2019-03-27,1.0,-0.0,-1.0087926402344705,-0.0,-3.4067410241797607,-2.7257998860213304,0.0
2019-03-28,1.0,-0.0,-1.0066371681415929,-0.0,-3.4287118977384465,-2.758767617174697,0.0
2019-03-29,1.0,-0.0,-1.0323376943964453,-0.0,-3.437011437505143,-2.7591541183246937,0.0
2019-04-01,1.0,-0.0,-1.068324520819564,-0.0,-3.4456378056840715,-2.747769332452082,0.0
2019-04-02,1.0,-0.0,-1.0998271747181303,-0.0,-3.4672043453213726,-2.662826104847338,0.0
2019-04-03,1.0,-0.0,-1.1069282136894825,-0.0,-3.5692821368948247,-2.671035058430718,0.0
2019-04-04,1.0,-0.0,-1.1038027580442957,-0.0,-3.561303802758044,-2.6926870037609696,0.0
2019-04-05,1.0,-0.0,-1.1008135536358299,-0.0,-3.583494087058626,-2.702843244149962,0.0
2019-04-08,1.0,-0.0,-1.101855739356789,-0.0,-3.5849357628684184,-2.7103031320849778,0.0
2019-04-09,1.0,-0.0,-1.0689241320188598,-0.0,-3.7462494642091726,-2.757479639948564,0.0
2019-04-10,1.0,-0.0,-1.0238198354265917,-0.0,-3.8534430489389346,-2.784408834993504,0.0
2019-04-11,1.0,-0.0,-0.9577868496482238,-0.0,-3.960913749674281,-2.7672196647268303,0.0
2019-04-12,1.0,-0.0,-0.9825709988498629,-0.0,-4.049632840838715,-2.815004865964788,0.0
2019-04-15,1.0,-0.0,-0.9853606601011445,-0.0,-4.056073107976222,-2.830893443350191,0.0
2019-04-16,1.0,-0.0,-0.9901025412394115,-0.0,-4.08773963441819,-2.8387873383860898,0.0
2019-04-17,1.0,-0.0,-0.8875427969449565,-0.0,-4.076024931963831,-2.8152049863927666,0.0
2019-04-18,1.0,-0.0,-0.8744795281054824,-0.0,-3.9895038167938934,-2.810548230395559,0.0
2019-04-22,1.0,-0.0,-0.8913896885632034,-0.0,-4.003663962313531,-2.828666143243479,0.0
2019-04-23,1.0,-0.0,-0.9116610886031354,-0.0,-4.026686630262462,-2.869032939933063,0.0
2019-04-24,1.0,-0.0,-1.009144409234948,-0.0,-4.113082842915346,-2.931643277501131,0.0
2019-04-25,1.0,-0.0,-0.9977324263038548,-0.0,-4.138956916099773,-2.9336054421768707,0.0
2019-04-26,1.0,-0.0,-0.9613434727503168,-0.0,-4.159786347999276,-2.932011587905124,0.0
2019-04-29,1.0,-0.0,-0.9446958725561189,-0.0,-4.15984793627806,-2.9469587255611875,0.0
2019-04-30,1.0,-0.0,-0.9359160028964519,-0.0,-4.166274438812454,-2.9492215785662563,0.0
2019-05-01,1.0,-0.0,-0.9267253106012514,-0.0,-4.183368096490432,-2.958465584474472,0.0
2019-05-02,1.0,-0.0,-0.9319390606688903,-0.0,-4.106463535562968,-2.976291354908501,0.0
2019-05-03,1.0,-0.0,-0.8964502318943989,-0.0,-4.076792722083482,-2.9457723867285055,0.0
2019-05-06,1.0,-0.0,-0.8135079746948232,-0.0,-4.113071371291099,-2.983783302147376,0.0
2019-05-07,1.0,-0.0,-0.8089607965152458,-0.0,-4.100008889679082,-2.980798293181616,0.0
2019-05-08,1.0,-0.0,-0.8323280006993619,-0.0,-3.9768336393041346,-2.9328612640965117,0.0
2019-05-09,1.0,-0.0,-0.8314126069495372,-0.0,-3.980356207438449,-2.918805657412258,0.0
2019-05-10,1.0,-0.0,-0.8326790543487743,-0.0,-3.980197156067347,-2.9108435837040916,0.0
2019-05-13,1.0,-0.0,-0.8255256041175958,-0.0,-3.983599406787054,-2.914594783215563,0.0
2019-05-14,1.0,-0.0,-0.7045356743265342,-0.0,-4.0119631637834585,-2.8900938118598845,0.0
2019-05-15,1.0,-0.0,-0.7222846280134796,-0.0,-4.072237103603214,-2.846280134796509,0.0
2019-05-16,1.0,-0.0,-0.7334140645272901,-0.0,-4.066084248767408,-2.8502724677796034,0.0
2019-05-17,1.0,-0.0,-0.7098701298701298,-0.0,-4.044069264069264,-2.904069264069264,0.0
2019-05-20,1.0,-0.0,-0.6803874092009685,-0.0,-4.055690072639225,-2.911449325492909,0.0
2019-05-21,1.0,-0.0,-0.6793088552915767,-0.0,-4.049503239740821,-2.9104967602591794,0.0
2019-05-22,1.0,-0.0,-0.651530787753698,-0.0,-4.053319573443413,-2.8951668386652907,0.0
2019-05-23,1.0,-0.0,-0.6448204775811717,-0.0036935234495791103,-4.08057034873733,-2.860505067857756,0.0
2019-05-24,1.0,-0.0,-0.5575357724273842,-0.04875332019535601,-4.0843115414274695,-2.8776454459772083,0.0
2019-05-28,1.0,-0.0,-0.5497687168065788,-0.05011135857461025,-4.0862600651019365,-2.8798183998629434,0.0
2019-05-29,1.0,-0.0,-0.5761827359055522,-0.05663444263837797,-4.096672084866114,-2.825562494653093,0.0
2019-05-30,1.0,-0.0,-0.5658313958494791,-0.04649961250322914,-4.1286489279256005,-2.870059416171532,0.0
2019-05-31,1.0,-0.0,-0.6075805322128852,-0.004639355742296919,-4.189513305322129,-2.951855742296919,0.0
2019-06-03,1.0,-0.0,-0.6250551778935288,-0.09852564668491216,-4.250022071157412,-2.854860068862011,0.0
2019-06-04,1.0,-0.0,-0.5957371539754135,-0.12346334129300433,-4.305828247987972,-2.819050145927301,0.0
2019-06-05,1.0,-0.0,-0.5506461753405519,-0.20581557806496684,-4.332692979392246,-2.6429444638491093,0.0
2019-06-06,1.0,-0.0,-0.5889383233010556,-0.1688912152141673,-4.297391607781558,-2.668411410625491,0.0
2019-06-07,1.0,-0.0,-0.6398290300069783,-0.17890788555478018,-4.250523377529658,-2.6538729937194696,0.0
2019-06-10,1.0,-0.0,-0.6619242397296817,-0.13426996265338786,-4.3367419526942905,-2.7591143517695182,0.0
2019-06-11,1.0,-0.0,-0.6587874413569109,-0.22681342475640565,-4.372970046914472,-2.7635330205701916,0.0
2019-06-12,1.0,-0.0,-0.6591156216020297,-0.2186480608916274,-4.394798840159478,-2.7886915549111997,0.0
2019-06-13,1.0,-0.0,-0.7351897351897352,-0.28064428064428065,-4.357357357357357,-2.726726726726727,0.0
2019-06-14,1.0,-0.0,-0.6928866452501147,-0.34355208811381366,-4.435520881138137,-2.70656264341441,0.0
2019-06-17,1.0,-0.0,-0.6821343584111295,-0.3455976569650376,-4.420739520410031,-2.704008786381109,0.0
2019-06-18,1.0,-0.0,-0.70303804397409,-0.3491469756409087,-4.387738345041511,-2.6834230453425785,0.0
2019-06-19,1.0,-0.0,-0.6584880036215482,-0.39366229062924396,-4.356088727931191,-2.645631507469443,0.0
2019-06-20,1.0,-0.0,-0.6737091339586558,-0.3773791093707312,-4.38603041617339,-2.6696111465258174,0.0
2019-06-21,1.0,-0.0,-0.6926952141057935,-0.36856783015473193,-4.304246131702051,-2.6306225260885214,0.0
2019-06-24,1.0,-0.0,-0.6547920433996383,-0.37802893309222424,-4.312115732368897,-2.6966546112115735,0.0
2019-06-25,1.0,-0.0,-0.6502850936736355,-0.3765951669834374,-4.320571997465834,-2.7031405557063986,0.0
2019-06-26,1.0,-0.0,-0.6497775356396985,-0.34649959139199127,-4.290747298647053,-2.793153545809498,0.0
2019-06-27,1.0,-0.0,-0.6259430960821744,-0.3826015816743933,-4.286428506499409,-2.7950186346695753,0.0
2019-06-28,1.0,-0.0,-0.5648341662880509,-0.4061790095411177,-4.318582462517038,-2.79709223080418,0.0
2019-07-01,1.0,-0.0,-0.5375476147288228,-0.4228187919463087,-4.339198258661346,-2.7698167966624343,0.0
2019-07-02,1.0,-0.0,-0.5480864923550167,-0.408214964263096,-4.323622545915136,-2.76748394101149,0.0
2019-07-03,1.0,-0.0,-0.5483115713642503,-0.40738406123367854,-4.293201260693381,-2.7559657811796487,0.0
2019-07-05,1.0,-0.0,-0.5309838738901975,-0.4040587062873709,-4.326055444826961,-2.798423627468744,0.0
2019-07-08,1.0,-0.0,-0.5426419887497732,-0.39167120304844855,-4.329885683179096,-2.808655416439848,0.0
2019-07-09,1.0,-0.0,-0.5277274374773469,-0.3899057629575933,-4.330735773831098,-2.812885103298296,0.0
2019-07-10,1.0,-0.0,-0.4945044963211918,-0.387773639749296,-4.378326823508039,-2.8228721954764286,0.0
2019-07-11,1.0,-0.0,-0.4746130871572088,-0.4235677436872115,-4.362747759978278,-2.7896642230066067,0.0
2019-07-12,1.0,-0.0,-0.49787079822415514,-0.4212195342937392,-4.361058258584761,-2.7802844975989855,0.0
2019-07-15,1.0,-0.0,-0.549117247623359,-0.46663648709823446,-4.3282028066998635,-2.7099139882299683,0.0
2019-07-16,1.0,-0.0,-0.5326175962150851,-0.4803930488581567,-4.351378400509508,-2.7339641524883995,0.0
2019-07-17,1.0,-0.0,-0.5560207517975789,-0.4704650951124056,-4.348593792664057,-2.7265859652316373,0.0
2019-07-18,1.0,-0.0,-0.5525958140799131,-0.46715593005345657,-4.340219262480747,-2.7005526864184106,0.0
2019-07-19,1.0,-0.0,-0.5532341939604051,-0.49347687254812517,-4.346045068880577,-2.7304990420582063,0.0
2019-07-22,1.0,-0.0,-0.5203793197775144,-0.47414972189295157,-4.3539710039208535,-2.7698550196042673,0.0
2019-07-23,1.0,-0.0,-0.535720794605431,-0.47138691452524145,-4.343721523601239,-2.7616183706943684,0.0
2019-07-24,1.0,-0.0,-0.5355549485568606,-0.5012291723572795,-4.332787034507876,-2.7355913684785578,0.0
2019-07-25,1.0,-0.0,-0.4838915180196578,-0.5284856206771023,-4.380688023298143,-2.707772115034583,0.0
2019-07-26,1.0,-0.0,-0.43683535020168685,-0.5487715438210488,-4.442060872753943,-2.73991565823249,0.0
2019-07-29,1.0,-0.0,-0.40442933284322735,-0.5589046131225878,-4.4415548612387425,-2.784598419408197,0.0
2019-07-30,1.0,-0.0,-0.3924967895798936,-0.5687947165657677,-4.415886993212254,-2.7954503760777833,0.0
2019-07-31,1.0,-0.0,-0.40370235272660954,-0.5631041400693052,-4.37415648367682,-2.778132409265001,0.0
2019-08-01,1.0,-0.0,-0.46876437574753893,-0.5377679639341246,-4.419265801821695,-2.7746802833747357,0.0
2019-08-02,1.0,-0.0,-0.428400954653938,-0.5719662199375803,-4.403800257022215,-2.7751055626950616,0.0
2019-08-05,1.0,-0.0,-0.42213677561109586,-0.5587292868259636,-4.402819738167171,-2.7713082486496385,0.0
2019-08-06,1.0,-0.0,-0.41836193171767205,-0.5352025473200072,-4.184238457456218,-2.706969750574916,0.0
2019-08-07,1.0,-0.0,-0.46758608573436405,-0.4816408995080815,-4.128425860857344,-2.7066057624736475,0.0
2019-08-08,1.0,-0.0,-0.4498493709020025,-0.44541910331384016,-4.186248449406344,-2.7789296473507,0.0
2019-08-09,1.0,-0.0,-0.39830288336652525,-0.4291280630357607,-4.0778422374231535,-2.7534851502294573,0.0
2019-08-12,1.0,-0.0,-0.3752053254949425,-0.48015907322555546,-4.094320048413591,-2.6955995504452326,0.0
2019-08-13,1.0,-0.0,-0.34084995663486556,-0.4718126626192541,-4.137467476149176,-2.722896790980052,0.0
2019-08-14,1.0,-0.0,-0.3882620484562232,-0.47450362984343564,-4.136447126738389,-2.7473978833202133,0.0
2019-08-15,1.0,-0.0,-0.46775025799793607,-0.521843825249398,-4.068455452356381,-2.5418816649466804,0.0
2019-08-16,1.0,-0.0,-0.4717776630528308,-0.5248666322491825,-4.060918946824986,-2.5468077783514023,0.0
2019-08-19,1.0,-0.0,-0.4088135593220339,-0.5264406779661017,-4.038050847457628,-2.5012711864406785,0.0
2019-08-20,1.0,-0.0,-0.44330595308662885,-0.5248539249724786,-4.042509950038107,-2.457447709374206,0.0
2019-08-21,1.0,-0.0,-0.4478506882864623,-0.5442952453340089,-4.025757959631788,-2.4273287729076936,0.0
2019-08-22,1.0,-0.0,-0.44621447136748554,-0.5481680221346524,-4.002263771275258,-2.387607948352478,0.0
2019-08-23,1.0,-0.0,-0.44234800838574423,-0.5516142557651992,-4.002348008385744,-2.389350104821803,0.0
2019-08-26,1.0,-0.0,-0.37682113754218455,-0.5453123713885917,-3.9804922215820233,-2.3285044036546214,0.0
2019-08-27,1.0,-0.0,-0.36420878210439106,-0.5338028169014084,-4.008616404308202,-2.378293289146644,0.0
2019-08-28,1.0,-0.0,-0.3169761273209549,-0.5716180371352785,-4.035726127320955,-2.364804376657825,0.0
2019-08-29,1.0,-0.0,-0.2741908850726552,-0.5884247027741083,-4.0379788639365914,-2.3556803170409513,0.0
2019-08-30,1.0,-0.0,-0.24838154552159306,-0.5946078833073835,-4.029009260018028,-2.3226255838728185,0.0
2019-09-03,1.0,-0.0,-0.2719456272518834,-0.6254503766786768,-3.9980347199475923,-2.293236161152964,0.0
2019-09-04,1.0,-0.0,-0.2631060792517844,-0.635819181228977,-4.008696365575519,-2.29649684141439,0.0
2019-09-05,1.0,-0.0,-0.28422254853972917,-0.6182900962636645,-4.0116658508729,-2.243677598303149,0.0
2019-09-06,1.0,-0.0,-0.24871667494618316,-0.6926643484020533,-4.1429872495446265,-2.195230998509687,0.0
2019-09-09,1.0,-0.0,-0.24805366904091436,-0.6922312406824582,-4.144359781348352,-2.1976975318866985,0.0
2019-09-10,1.0,-0.0,-0.22419221209610604,-0.7565037282518642,-4.162966031483015,-2.1412593206296604,0.0
2019-09-11,1.0,-0.0,-0.22858090735672226,-0.7298664676121754,-4.164385833955379,-2.1710209836609438,0.0
2019-09-12,1.0,-0.0,-0.1501416430594901,-0.7647892017997,-4.214714214297617,-2.202216297283786,0.0
