Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WGO
2018-11-01,-0.4153032054011313,-1.8043914603734565,-0.0,-1.3884800194635363,-1.4741195791010278,0.0,1.0
2018-11-02,-0.4197962505274579,-1.7571282174935199,-0.0,-1.3912230996443424,-1.4599433359455058,0.0,1.0
2018-11-05,-0.4103308534446259,-1.797737857618097,-0.0,-1.4004717837053167,-1.439968547752979,0.0,1.0
2018-11-06,-0.41991892055424457,-1.8057723724813939,-0.0,-1.3946874810915473,-1.4303261329944938,0.0,1.0
2018-11-07,-0.41829946782776967,-1.8068456700532172,-0.0,-1.3923560716013546,-1.4299709724238026,0.0,1.0
2018-11-08,-0.3554567841912427,-1.8201693795423146,-0.0,-1.3793020601837949,-1.451498588503814,0.0,1.0
2018-11-09,-0.3564606235357722,-1.819967561722833,-0.0,-1.3791073466690695,-1.4515528323421636,0.0,1.0
2018-11-12,-0.35348226018396844,-1.7880181579261736,-0.0,-1.3873491816987218,-1.4441524310118263,0.0,1.0
2018-11-13,-0.2959098992294013,-1.7885595732068762,-0.0,-1.398577356253705,-1.4446947243627741,0.0,1.0
2018-11-14,-0.29680554732412734,-1.787471107686837,-0.0,-1.3983879570912108,-1.4440229953179637,0.0,1.0
2018-11-15,-0.29442105887235437,-1.7892334143594002,-0.0,-1.3994189838145492,-1.4456631291871704,0.0,1.0
2018-11-16,-0.28639914772727276,-1.771070075757576,-0.0,-1.400390625,-1.4607599431818181,0.0,1.0
2018-11-19,-0.29268581581285164,-1.7703879182706543,-0.0,-1.3986970684039088,-1.4607047675451583,0.0,1.0
2018-11-20,-0.19472688578860248,-1.7647197919129818,-0.0,-1.4245684558997398,-1.52754788366044,0.0,1.0
2018-11-21,-0.19523726142531955,-1.748088484211755,-0.0,-1.410902935854783,-1.4824607482635848,0.0,1.0
2018-11-23,-0.1958967185405374,-1.738998659439296,-0.0,-1.4120184181383693,-1.481611004254823,0.0,1.0
2018-11-26,-0.19442984760903836,-1.7555322006189058,-0.0,-1.4101126875693348,-1.4787178139779293,0.0,1.0
2018-11-27,-0.1741654571843251,-1.7622641509433963,-0.0,-1.4002322206095792,-1.4688534107402034,0.0,1.0
2018-11-28,-0.17195922193578628,-1.8100539020389033,-0.0,-1.4025076165924537,-1.4744551206936958,0.0,1.0
2018-11-29,-0.12023528054898794,-1.7809814889568074,-0.0,-1.3893662418545643,-1.4760394440920364,0.0,1.0
2018-11-30,-0.11950882047734347,-1.7813328721319035,-0.0,-1.3900034590107229,-1.4741727199354318,0.0,1.0
2018-12-03,-0.1166781847500576,-1.7809836443215852,-0.0,-1.3887353144436767,-1.472644551946556,0.0,1.0
2018-12-04,-0.10462915160901737,-1.782538863075776,-0.0,-1.3811162737337233,-1.4679630585670855,0.0,1.0
2018-12-06,-0.08698303581328305,-1.692648852422663,-0.0,-1.3494289832575672,-1.4148464353032486,0.0,1.0
2018-12-07,-0.09893894783623132,-1.6947391811566024,-0.0,-1.35286928503972,-1.4086995166935172,0.0,1.0
2018-12-10,-0.045946094307514965,-1.7057693363341935,-0.0,-1.354888291156612,-1.3827743316682222,0.0,1.0
2018-12-11,-0.018184842268669954,-1.7329932915673338,-0.0,-1.3647502356267671,-1.4282308587902646,0.0,1.0
2018-12-12,-0.016699955614735907,-1.734520639147803,-0.0,-1.3652352418996894,-1.4317021748779404,0.0,1.0
2018-12-13,-0.016293504766127245,-1.7266127244513412,-0.0,-1.371425404566615,-1.427676790068721,0.0,1.0
2018-12-14,-0.02037990806889295,-1.7175610566539292,-0.0,-1.3737054881763304,-1.4263720440826273,0.0,1.0
2018-12-17,-0.0,-1.7181597260576604,-0.0,-1.3466254280349057,-1.4582458853418756,0.0,1.0
2018-12-18,-0.0,-1.694540656440706,-0.0,-1.3369069217659024,-1.4663807795920611,0.0,1.0
2018-12-19,-0.0,-1.6995644263108565,-0.0,-1.3434415835033355,-1.4705298560952749,0.0,1.0
2018-12-20,-0.0,-1.7979190473326516,-0.0,-1.5966199554940759,-1.6197750646538762,0.0,1.0
2018-12-21,-0.0,-1.8134930187770821,-0.0,-1.6183798748194511,-1.5863625421280692,0.0,1.0
2018-12-24,-0.0,-1.7623190132872548,-0.0,-1.5898230352142049,-1.6062682476315318,0.0,1.0
2018-12-26,-0.0,-1.79162724692526,-0.0,-1.5416272469252603,-1.5797658467360456,0.0,1.0
2018-12-27,-0.0,-1.6902993472878687,-0.0,-1.3688386225523295,-1.5676907494935857,0.0,1.0
2018-12-28,-0.0,-1.6913392907323104,-0.0,-1.3653122014275276,-1.5634800202326757,0.0,1.0
2018-12-31,-0.0,-1.6979518343461624,-0.0,-1.3656313301823093,-1.563245554805312,0.0,1.0
2019-01-02,-0.0,-1.6950733104881748,-0.0,-1.359867423178473,-1.5626650188191673,0.0,1.0
2019-01-03,-0.0,-1.6955495616992582,-0.0,-1.3590132614070578,-1.5646774556080016,0.0,1.0
2019-01-04,-0.0,-1.6900278551532035,-0.0,-1.3237883008356546,-1.5572144846796658,0.0,1.0
2019-01-07,-0.0,-1.6260021668472373,-0.0,-1.2854821235102927,-1.505687973997833,0.0,1.0
2019-01-08,-0.0,-1.626340882002384,-0.0,-1.285513056669195,-1.5058511214649473,0.0,1.0
2019-01-09,-0.0,-1.6090481595589428,-0.0,-1.2831198313604668,-1.5129452462029078,0.0,1.0
2019-01-10,-0.0,-1.611186238978742,-0.0,-1.2833883269324389,-1.5146319034997564,0.0,1.0
2019-01-11,-0.0,-1.5055687516495115,-0.0,-1.2485616257587753,-1.5243072050672999,0.0,1.0
2019-01-14,-0.0,-1.4911601631969873,-0.0,-1.239198660947798,-1.5003138403598701,0.0,1.0
2019-01-15,-0.0,-1.4819646157908637,-0.0,-1.2579878531819382,-1.5413255875363086,0.0,1.0
2019-01-16,-0.0,-1.4744190947889775,-0.0,-1.2486959270772962,-1.5458664840086411,0.0,1.0
2019-01-17,-0.0,-1.4843502167706462,-0.0,-1.252352754573332,-1.550385957491805,0.0,1.0
2019-01-18,-0.0,-1.4868069650678346,-0.0,-1.2774810383506034,-1.577021685717338,0.0,1.0
2019-01-22,-0.0,-1.5273882559158631,-0.0,-1.283085013146363,-1.6671779141104295,0.0,1.0
2019-01-23,-0.0,-1.5001098177026135,-0.0,-1.2971667032725676,-1.6936086097078848,0.0,1.0
2019-01-24,-0.0,-1.5124759019553844,-0.0,-1.2928669787937208,-1.7027265216193888,0.0,1.0
2019-01-25,-0.0,-1.448789888340985,-0.0,-1.355381737799694,-1.86379867369495,0.0,1.0
2019-01-28,-0.0,-1.426273306048204,-0.0,-1.393531150522965,-1.8646543883583446,0.0,1.0
2019-01-29,-0.0,-1.412460027409776,-0.0,-1.3998401096391047,-1.8980127912288718,0.0,1.0
2019-01-30,-0.0,-1.4018059972739665,-0.0,-1.3792594275329397,-1.8981712857791915,0.0,1.0
2019-01-31,-0.0,-1.4249701246230013,-0.0,-1.3269788880669209,-1.9385420816024586,0.0,1.0
2019-02-01,-0.0,-1.4294912331129634,-0.0,-1.3565967231963207,-1.9627479160678356,0.0,1.0
2019-02-04,-0.0,-1.439554158330952,-0.0,-1.3407830808802514,-1.9355815947413546,0.0,1.0
2019-02-05,-0.0,-1.4247969804414962,-0.0,-1.3326661329063252,-1.9613976895802356,0.0,1.0
2019-02-06,-0.0,-1.4275507287796514,-0.0,-1.329522720777365,-1.9588453843955416,0.0,1.0
2019-02-07,-0.0,-1.42352067626228,-0.0,-1.3385880740233036,-1.949508795978981,0.0,1.0
2019-02-08,-0.0,-1.4343810944132156,-0.0,-1.3696225765745096,-1.9319146495353907,0.0,1.0
2019-02-11,-0.0,-1.4437442713107242,-0.0,-1.3756301558203483,-1.909314848762603,0.0,1.0
2019-02-12,-0.0,-1.4476393122088678,-0.0,-1.3985278049341539,-1.9045948588187935,0.0,1.0
2019-02-13,-0.0,-1.4784705477092663,-0.0,-1.3804684808818464,-1.8822482489378802,0.0,1.0
2019-02-14,-0.0,-1.4607899585444495,-0.0,-1.408049286043298,-1.8888760939659144,0.0,1.0
2019-02-15,-0.0,-1.5128736823915674,-0.0,-1.3818904440988424,-1.8653303381141642,0.0,1.0
2019-02-19,-0.0,-1.4971500949968333,-0.0,-1.3958777131671367,-1.8643560366169611,0.0,1.0
2019-02-20,-0.0,-1.4852230910763569,-0.0,-1.3980565777368905,-1.8664903403863848,0.0,1.0
2019-02-21,-0.0,-1.4780684104627768,-0.0,-1.399080195458465,-1.8716872664558781,0.0,1.0
2019-02-22,-0.0,-1.4609249483589626,-0.0,-1.41754647693367,-1.8594216203809963,0.0,1.0
2019-02-25,-0.0,-1.4591801385681296,-0.0,-1.4413972286374135,-1.8731524249422633,0.0,1.0
2019-02-26,-0.0,-1.461156643195198,-0.0,-1.4380699526722844,-1.8724460348609027,0.0,1.0
2019-02-27,-0.0,-1.47114606221811,-0.0,-1.4452989476118885,-1.865907251069735,0.0,1.0
2019-02-28,-0.0,-1.471735231151999,-0.0,-1.4462766880749869,-1.8679627379505872,0.0,1.0
2019-03-01,-0.0,-1.4704215578557798,-0.0,-1.4494882322326952,-1.8627768461227088,0.0,1.0
2019-03-04,-0.0,-1.4309244272198791,-0.0,-1.4411831756525701,-1.8272540750028496,0.0,1.0
2019-03-05,-0.0,-1.423109891993828,-0.0,-1.461969255386022,-1.8295331161780672,0.0,1.0
2019-03-06,-0.0,-1.4190416357301958,-0.0,-1.463304586212805,-1.8290022274258955,0.0,1.0
2019-03-07,-0.0,-1.4084650112866817,-0.0,-1.4505643340857788,-1.78431151241535,0.0,1.0
2019-03-08,-0.0,-1.4059004793426157,-0.0,-1.4845354941794109,-1.8160237388724036,0.0,1.0
2019-03-11,-0.0,-1.4127361223780275,-0.0,-1.5059103024684204,-1.8757098157376288,0.0,1.0
2019-03-12,-0.0,-1.303856190200058,-0.0,-1.5217744273702523,-1.9731516381559875,0.0,1.0
2019-03-13,-0.0,-1.3380281690140845,-0.0,-1.513475917231786,-1.9445893467802704,0.0,1.0
2019-03-14,-0.0,-1.3382310406663966,-0.0,-1.5121767802394863,-1.9342858795626772,0.0,1.0
2019-03-15,-0.0,-1.3191119355399687,-0.0,-1.5156222827662167,-1.9620311865978783,0.0,1.0
2019-03-18,-0.0,-1.3497765757290685,-0.0,-1.5433913452492944,-1.986418156161806,0.0,1.0
2019-03-19,-0.0,-1.3525205366113113,-0.0,-1.551031262927723,-2.0062053070149517,0.0,1.0
2019-03-20,-0.0,-1.3651808441366247,-0.0,-1.5402237613212573,-2.014207068016338,0.0,1.0
2019-03-21,-0.0,-1.3622991493383743,-0.0,-1.5508624763705101,-1.9942698487712665,0.0,1.0
2019-03-22,-0.0,-1.3569553805774277,-0.0,-1.6221068957289428,-1.9860415175375805,0.0,1.0
2019-03-25,-0.0,-1.2221764947968723,-0.0,-1.6681168792991945,-1.9890058204479981,0.0,1.0
2019-03-26,-0.0,-1.2404138414776713,-0.0,-1.60889642272621,-1.9959083469721766,0.0,1.0
2019-03-27,-0.0,-1.2127075052606966,-0.0,-1.6321603927986905,-2.0003507131166707,0.0,1.0
2019-03-28,-0.0,-1.216378751252874,-0.0,-1.6416484877070927,-2.0377925829844936,0.0,1.0
2019-03-29,-0.0,-1.2238100862170782,-0.0,-1.6436163930553918,-2.0378528404393528,0.0,1.0
2019-04-01,-0.0,-1.2352733062090926,-0.0,-1.6315230850875642,-2.02977769915679,0.0,1.0
2019-04-02,-0.0,-1.2530700981256242,-0.0,-1.6470415418062165,-1.97567424643046,0.0,1.0
2019-04-03,-0.0,-1.2545454545454546,-0.0,-1.6436598999705796,-1.9858781994704326,0.0,1.0
2019-04-04,-0.0,-1.2548904077303793,-0.0,-1.6428823945321707,-1.994284704218713,0.0,1.0
2019-04-05,-0.0,-1.2455631803123521,-0.0,-1.6507927117841932,-2.0193445338381446,0.0,1.0
2019-04-08,-0.0,-1.234581041925374,-0.0,-1.6575601679380285,-2.021169652888652,0.0,1.0
2019-04-09,-0.0,-1.2146248812915479,-0.0,-1.7067901234567902,-2.01394824311491,0.0,1.0
2019-04-10,-0.0,-1.2066702146531842,-0.0,-1.7210691266039853,-1.9856306546035123,0.0,1.0
2019-04-11,-0.0,-1.207634845009117,-0.0,-1.6905476148461855,-1.9838244809128875,0.0,1.0
2019-04-12,-0.0,-1.2040912574426692,-0.0,-1.696810705653481,-1.9943406237104284,0.0,1.0
2019-04-15,-0.0,-1.2078641749690502,-0.0,-1.6846076755290929,-2.0027117844720865,0.0,1.0
2019-04-16,-0.0,-1.2016727529744375,-0.0,-1.6853575214984098,-2.0028860878784314,0.0,1.0
2019-04-17,-0.0,-1.209801729717009,-0.0,-1.6689415779255161,-2.004647879037477,0.0,1.0
2019-04-18,-0.0,-1.1929855585027997,-0.0,-1.6726201002063072,-2.028824049513705,0.0,1.0
2019-04-22,-0.0,-1.1920251214598885,-0.0,-1.690899395662993,-2.04194809811589,0.0,1.0
2019-04-23,-0.0,-1.1993477616365253,-0.0,-1.6885265342425142,-2.0415653720723395,0.0,1.0
2019-04-24,-0.0,-1.1958691910499137,-0.0,-1.5563396442914514,-1.985025817555938,0.0,1.0
2019-04-25,-0.0,-1.199367816091954,-0.0,-1.5663218390804599,-1.9814367816091956,0.0,1.0
2019-04-26,-0.0,-1.1907777330032814,-0.0,-1.5827528639686834,-1.983190374762535,0.0,1.0
2019-04-29,-0.0,-1.1886217211228718,-0.0,-1.5805338242061666,-1.983260469397147,0.0,1.0
2019-04-30,-0.0,-1.1801749942436104,-0.0,-1.5893967303707115,-1.9868754317292194,0.0,1.0
2019-05-01,-0.0,-1.178873969918746,-0.0,-1.6144758831325998,-1.9693424768051635,0.0,1.0
2019-05-02,-0.0,-1.168295206345557,-0.0,-1.6082883090010347,-1.9712035866191515,0.0,1.0
2019-05-03,-0.0,-1.1839535952216862,-0.0,-1.5943602113484954,-1.9648518263266712,0.0,1.0
2019-05-06,-0.0,-1.1412645780928425,-0.0,-1.5877544020123484,-1.9878801737937342,0.0,1.0
2019-05-07,-0.0,-1.1361214551704382,-0.0,-1.5938126611286163,-1.9990833572042392,0.0,1.0
2019-05-08,-0.0,-1.1294739234177933,-0.0,-1.5710714691512329,-1.9805703897284397,0.0,1.0
2019-05-09,-0.0,-1.1262441657763034,-0.0,-1.5655401225889896,-1.9315638531181467,0.0,1.0
2019-05-10,-0.0,-1.1226346229434556,-0.0,-1.5680835532595878,-1.9244202369588412,0.0,1.0
2019-05-13,-0.0,-1.1203231054019185,-0.0,-1.5595445111347954,-1.929601166769507,0.0,1.0
2019-05-14,-0.0,-1.0262095659386232,-0.0,-1.5867846281448714,-1.9165053912081835,0.0,1.0
2019-05-15,-0.0,-1.036901798063624,-0.0,-1.6043706777316737,-1.8912309820193638,0.0,1.0
2019-05-16,-0.0,-1.0361911066975613,-0.0,-1.5929603883923644,-1.8877855014895728,0.0,1.0
2019-05-17,-0.0,-1.0185031759182548,-0.0,-1.5728251864125933,-1.9320077326705332,0.0,1.0
2019-05-20,-0.0,-1.0187313515305558,-0.0,-1.5732125096695766,-1.9335285666924522,0.0,1.0
2019-05-21,-0.0,-1.0296030871003308,-0.0,-1.553638368246968,-1.9294377067254684,0.0,1.0
2019-05-22,-0.0,-1.0190445097399063,-0.0,-1.528403525954946,-1.8937860485362934,0.0,1.0
2019-05-23,-0.0,-1.020764255041583,-0.0,-1.5501984019133555,-1.8647062020981684,0.0,1.0
2019-05-24,-0.0,-0.9518210027764168,-0.0,-1.5814687789210082,-1.910664706843051,0.0,1.0
2019-05-28,-0.0,-0.9312131791403011,-0.0,-1.6007527820205105,-1.9229762164521056,0.0,1.0
2019-05-29,-0.0,-0.9552726085537054,-0.0,-1.6037653716400044,-1.8822505169224073,0.0,1.0
2019-05-30,-0.0,-0.9508882490356928,-0.0,-1.5973814309773455,-1.884446134622698,0.0,1.0
2019-05-31,-0.0,-0.9461601085481683,-0.0,-1.593921302578019,-1.8873270013568522,0.0,1.0
2019-06-03,-0.0,-0.9538743399073177,-0.0,-1.585300140101304,-1.8493910981786832,0.0,1.0
2019-06-04,-0.0,-0.9365950804671941,-0.0,-1.586683890413908,-1.8590882178804025,0.0,1.0
2019-06-05,-0.0,-0.9284730316837979,-0.0,-1.5947334958143478,-1.7750344389106707,0.0,1.0
2019-06-06,-0.0,-0.8272187024212956,-0.0,-1.3895682923235597,-1.694563135405923,0.0,1.0
2019-06-07,-0.0,-0.8591784591194968,-0.0,-1.3714622641509433,-1.6828812893081762,0.0,1.0
2019-06-10,-0.0,-0.8494023123652754,-0.0,-1.3710072506368802,-1.6786694101508917,0.0,1.0
2019-06-11,-0.0,-0.8517400128706499,-0.0,-1.3895351715261621,-1.708974803227563,0.0,1.0
2019-06-12,-0.0,-0.8636341186348594,-0.0,-1.3779819232478887,-1.6973872672494688,0.0,1.0
2019-06-13,-0.0,-0.8714426877470356,-0.0,-1.3784584980237156,-1.690810276679842,0.0,1.0
2019-06-14,-0.0,-0.8635847286017682,-0.0,-1.396157455425495,-1.6792611251049538,0.0,1.0
2019-06-17,-0.0,-0.8447420634920635,-0.0,-1.436359126984127,-1.679265873015873,0.0,1.0
2019-06-18,-0.0,-0.8372231306674596,-0.0,-1.4370447450572321,-1.6808879639264658,0.0,1.0
2019-06-19,-0.0,-0.8586410635155095,-0.0,-1.4137863121614969,-1.651255539143279,0.0,1.0
2019-06-20,-0.0,-0.8703015896597831,-0.0,-1.424255930272867,-1.65765364235131,0.0,1.0
2019-06-21,-0.0,-0.8784131381084289,-0.0,-1.4074000791452315,-1.6608132172536605,0.0,1.0
2019-06-24,-0.0,-0.8748510722795869,-0.0,-1.4074662430500395,-1.681940031771247,0.0,1.0
2019-06-25,-0.0,-0.8649722001588562,-0.0,-1.4138204924543287,-1.6854646544876886,0.0,1.0
2019-06-26,-0.0,-0.8613959972119885,-0.0,-1.4176043015035347,-1.6995917554515583,0.0,1.0
2019-06-27,-0.0,-0.8513992118521474,-0.0,-1.4258492542525065,-1.7110290816581033,0.0,1.0
2019-06-28,-0.0,-0.8239664888046675,-0.0,-1.4494090659751657,-1.7134094649179672,0.0,1.0
2019-07-01,-0.0,-0.8116100766703176,-0.0,-1.4652992133824554,-1.7016827641143084,0.0,1.0
2019-07-02,-0.0,-0.8163488279698052,-0.0,-1.4468116805721094,-1.7030691299165672,0.0,1.0
2019-07-03,-0.0,-0.8249005964214713,-0.0,-1.4382703777335986,-1.706958250497018,0.0,1.0
2019-07-05,-0.0,-0.8116776724095128,-0.0,-1.4409413633881136,-1.7124273869221984,0.0,1.0
2019-07-08,-0.0,-0.8111766747657064,-0.0,-1.4396786829969752,-1.707740367927803,0.0,1.0
2019-07-09,-0.0,-0.8094293788111645,-0.0,-1.4395914927370979,-1.7085915423132219,0.0,1.0
2019-07-10,-0.0,-0.6963811180364304,-0.0,-1.4459100352708123,-1.6893269555974297,0.0,1.0
2019-07-11,-0.0,-0.689298821711416,-0.0,-1.459629128839096,-1.6801236237203014,0.0,1.0
2019-07-12,-0.0,-0.6852155463400521,-0.0,-1.4703925161539202,-1.6664094898254411,0.0,1.0
2019-07-15,-0.0,-0.7052458699642545,-0.0,-1.4654622741764078,-1.6597430199980678,0.0,1.0
2019-07-16,-0.0,-0.7178005681544609,-0.0,-1.4787423563965525,-1.6182772401174828,0.0,1.0
2019-07-17,-0.0,-0.7272814879059458,-0.0,-1.4744627541678712,-1.6166040281391538,0.0,1.0
2019-07-18,-0.0,-0.7318534011503542,-0.0,-1.4296239958168941,-1.5920045633883158,0.0,1.0
2019-07-19,-0.0,-0.7309389381790578,-0.0,-1.4286188736537457,-1.5849504198889786,0.0,1.0
2019-07-22,-0.0,-0.7471899499386039,-0.0,-1.4104562198923207,-1.56507981486729,0.0,1.0
2019-07-23,-0.0,-0.7642928786359077,-0.0,-1.427186320867364,-1.584754262788365,0.0,1.0
2019-07-24,-0.0,-0.7643746719473207,-0.0,-1.4267786419811996,-1.5805697380350239,0.0,1.0
2019-07-25,-0.0,-0.7714627151051625,-0.0,-1.4210803059273422,-1.5875717017208415,0.0,1.0
2019-07-26,-0.0,-0.7667303102625298,-0.0,-1.4213842482100238,-1.5852028639618139,0.0,1.0
2019-07-29,-0.0,-0.7601451351093287,-0.0,-1.4219421369235175,-1.5920939558865654,0.0,1.0
2019-07-30,-0.0,-0.765862974456911,-0.0,-1.4211506326092145,-1.587347815707806,0.0,1.0
2019-07-31,-0.0,-0.7918279569892474,-0.0,-1.4111827956989247,-1.5759617682198328,0.0,1.0
2019-08-01,-0.0,-0.8169828451283031,-0.0,-1.4041190806135613,-1.5573660820949011,0.0,1.0
2019-08-02,-0.0,-0.8059309488563106,-0.0,-1.4132085382741988,-1.5561816532161787,0.0,1.0
2019-08-05,-0.0,-0.7994140717289608,-0.0,-1.3645985918820582,-1.5611680763596842,0.0,1.0
2019-08-06,-0.0,-0.7972591323672392,-0.0,-1.283763137182277,-1.5488217047085513,0.0,1.0
2019-08-07,-0.0,-0.8064992614475627,-0.0,-1.2550775480059082,-1.55432976366322,0.0,1.0
2019-08-08,-0.0,-0.8057055809444675,-0.0,-1.2551816461247287,-1.555278585606795,0.0,1.0
2019-08-09,-0.0,-0.7620686447772301,-0.0,-1.2569063342944844,-1.6317551855641337,0.0,1.0
2019-08-12,-0.0,-0.7534469908701322,-0.0,-1.298723681758897,-1.6059250978200112,0.0,1.0
2019-08-13,-0.0,-0.7516946791716965,-0.0,-1.2893026279134554,-1.6019593276998794,0.0,1.0
2019-08-14,-0.0,-0.761389890028648,-0.0,-1.2658719157194342,-1.5933832362997873,0.0,1.0
2019-08-15,-0.0,-0.7809065310200746,-0.0,-1.2341266236715416,-1.5267054228358616,0.0,1.0
2019-08-16,-0.0,-0.8009095043201455,-0.0,-1.2103228740336516,-1.5362892223738063,0.0,1.0
2019-08-19,-0.0,-0.7893020517233571,-0.0,-1.2108791159019883,-1.5290094660084244,0.0,1.0
2019-08-20,-0.0,-0.7926911797879539,-0.0,-1.2032032483645385,-1.5157229866907285,0.0,1.0
2019-08-21,-0.0,-0.798696922039991,-0.0,-1.2015726802965625,-1.493102673556504,0.0,1.0
2019-08-22,-0.0,-0.8025836071476796,-0.0,-1.215870729621461,-1.482648422379259,0.0,1.0
2019-08-23,-0.0,-0.7899645755795703,-0.0,-1.2028608582574771,-1.4912784180081609,0.0,1.0
2019-08-26,-0.0,-0.7674306074869133,-0.0,-1.164474552412792,-1.4669863194474992,0.0,1.0
2019-08-27,-0.0,-0.7608306792897342,-0.0,-1.1428820732079754,-1.459098643165656,0.0,1.0
2019-08-28,-0.0,-0.7587725033782311,-0.0,-1.1359574560829955,-1.464277930343054,0.0,1.0
2019-08-29,-0.0,-0.745434735236435,-0.0,-1.1414251470908696,-1.471388101983003,0.0,1.0
2019-08-30,-0.0,-0.7270042560583688,-0.0,-1.1571267263093894,-1.4587857204898809,0.0,1.0
2019-09-03,-0.0,-0.7324414715719064,-0.0,-1.1641402076184684,-1.4469009251617948,0.0,1.0
2019-09-04,-0.0,-0.7394822710463346,-0.0,-1.1650641722862736,-1.4461170328475093,0.0,1.0
2019-09-05,-0.0,-0.7721064914858674,-0.0,-1.1541619846140547,-1.3956262425447314,0.0,1.0
2019-09-06,-0.0,-0.7708521141875939,-0.0,-1.1551405881090362,-1.36677398583387,0.0,1.0
2019-09-09,-0.0,-0.7889099199862342,-0.0,-1.1618342940720983,-1.3510281338724943,0.0,1.0
2019-09-10,-0.0,-0.7977958586249947,-0.0,-1.1294933057815661,-1.3776744586508245,0.0,1.0
2019-09-11,-0.0,-0.8178719364860201,-0.0,-1.0973852260959613,-1.3995081118398345,0.0,1.0
2019-09-12,-0.0,-0.8321845969433623,-0.0,-1.0682392225694592,-1.3805813605034463,0.0,1.0
2019-09-13,-0.0,-0.8262020667862329,-0.0,-1.0675121701255443,-1.376505252369972,0.0,1.0
2019-09-16,-0.0,-0.8480071386079715,-0.0,-1.0310614430186114,-1.3701028299481601,0.0,1.0
2019-09-17,-0.0,-0.8185369167409672,-0.0,-1.045981403642848,-1.381182864178661,0.0,1.0
2019-09-18,-0.0,-0.8106332138590203,-0.0,-1.0811145246629117,-1.3751920122887864,0.0,1.0
2019-09-19,-0.0,-0.8017737602865306,-0.0,-1.0939325459429499,-1.3681405363919328,0.0,1.0
