Date,DOV,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.21072941684432092,-0.43689451385703104,-0.0,-0.5542812424103408,-0.49664031087243976,0.0
2018-11-02,1.0,-0.2145907760079508,-0.41827607510274245,-0.0,-0.5598323887292165,-0.49337881758843916,0.0
2018-11-05,1.0,-0.20819195346582647,-0.4402434426670975,-0.0,-0.5642537835945495,-0.4802337480476113,0.0
2018-11-06,1.0,-0.21011254105863983,-0.4415755748209574,-0.0,-0.5626514458025955,-0.47803026223682094,0.0
2018-11-07,1.0,-0.2102838980768195,-0.44176587836017883,-0.0,-0.5631632817971233,-0.4782901470667457,0.0
2018-11-08,1.0,-0.19377708812670552,-0.4419444593076141,-0.0,-0.5577344962277275,-0.48191449515757934,0.0
2018-11-09,1.0,-0.1936010272598379,-0.4418822396404591,-0.0,-0.5579572510098714,-0.4817420614750809,0.0
2018-11-12,1.0,-0.19327058948996187,-0.43037299704055243,-0.0,-0.5627216252966113,-0.4798037699629403,0.0
2018-11-13,1.0,-0.17893175859968752,-0.4261313984588089,-0.0,-0.5652622937796256,-0.4777427640812435,0.0
2018-11-14,1.0,-0.17938941403871106,-0.42571557179548286,-0.0,-0.5652553816824212,-0.477480339979347,0.0
2018-11-15,1.0,-0.1788245873889124,-0.4256242065171392,-0.0,-0.5664409648751586,-0.47402666102412183,0.0
2018-11-16,1.0,-0.1788905927766908,-0.4248585479350642,-0.0,-0.5659668975728412,-0.47427423192850726,0.0
2018-11-19,1.0,-0.17512522195425756,-0.4280603185540508,-0.0,-0.5702435533882808,-0.4767974982111149,0.0
2018-11-20,1.0,-0.15450972115968026,-0.42282428047590154,-0.0,-0.5734297095523254,-0.4872714802015459,0.0
2018-11-21,1.0,-0.15546339798944853,-0.4191448594451298,-0.0,-0.5727184440536497,-0.4773878579490275,0.0
2018-11-23,1.0,-0.15631309820374983,-0.41229841353087715,-0.0,-0.5755605087190244,-0.4780909925265504,0.0
2018-11-26,1.0,-0.1560927013422819,-0.41306627516778527,-0.0,-0.5749790268456375,-0.4775062919463087,0.0
2018-11-27,1.0,-0.14657878217200251,-0.42017158401339194,-0.0,-0.5737078886796401,-0.4751517053776941,0.0
2018-11-28,1.0,-0.14550070669528345,-0.42629429932471335,-0.0,-0.571507093126734,-0.474061665706957,0.0
2018-11-29,1.0,-0.12759605399792315,-0.4195223260643821,-0.0,-0.5705867082035306,-0.4783489096573209,0.0
2018-11-30,1.0,-0.127680008306079,-0.41971655505373,-0.0,-0.5715101489902923,-0.47674297876758553,0.0
2018-12-03,1.0,-0.12776451043505346,-0.41971238708337655,-0.0,-0.5715138614889419,-0.47676772920776656,0.0
2018-12-04,1.0,-0.12563843301962616,-0.42005651914650904,-0.0,-0.5707396748852765,-0.47616084623162475,0.0
2018-12-06,1.0,-0.12130328370385478,-0.3916734652253722,-0.0,-0.5724556394044462,-0.4640271262492352,0.0
2018-12-07,1.0,-0.11316893482042362,-0.3954517548347488,-0.0,-0.5766908830451244,-0.47273099355366827,0.0
2018-12-10,1.0,-0.10572709670844799,-0.3950117191480689,-0.0,-0.5778813818404158,-0.4690206868439825,0.0
2018-12-11,1.0,-0.09500944986463707,-0.40087858200950094,-0.0,-0.5767993053072483,-0.4813301322981049,0.0
2018-12-12,1.0,-0.09572946465059257,-0.400771352676747,-0.0,-0.5769564773191663,-0.4806651001225991,0.0
2018-12-13,1.0,-0.09540581929555896,-0.39777947932618685,-0.0,-0.5800408371618172,-0.47909647779479325,0.0
2018-12-14,1.0,-0.09728281668580174,-0.3930858527873453,-0.0,-0.5821405791555045,-0.4788365862992729,0.0
2018-12-17,1.0,-0.0954882807518682,-0.3928689841617996,-0.0,-0.5828253717258792,-0.4792522125022316,0.0
2018-12-18,1.0,-0.09226970753684424,-0.3905872171456207,-0.0,-0.5830681904955838,-0.47944612721765467,0.0
2018-12-19,1.0,-0.09010362298546222,-0.391425007001553,-0.0,-0.5844132698525855,-0.48010285917967255,0.0
2018-12-20,1.0,-0.09100181034702567,-0.3935592442438614,-0.0,-0.5840026517759249,-0.4812208368392871,0.0
2018-12-21,1.0,-0.0887616138475245,-0.3929998727249587,-0.0,-0.5852615502100039,-0.47847779050528194,0.0
2018-12-24,1.0,-0.07943948915467262,-0.3830072977903913,-0.0,-0.5840512872491385,-0.4874315832150821,0.0
2018-12-26,1.0,-0.07759319286871962,-0.38290113452188007,-0.0,-0.5846586304700162,-0.4872619529983792,0.0
2018-12-27,1.0,-0.056261432738418944,-0.3677757452909477,-0.0,-0.5528007119197113,-0.4951055519849706,0.0
2018-12-28,1.0,-0.05845475270096145,-0.3663891366835167,-0.0,-0.5548369511348994,-0.4982654376053128,0.0
2018-12-31,1.0,-0.05945035065546552,-0.3650534037122395,-0.0,-0.5549525438009566,-0.49867420018338166,0.0
2019-01-02,1.0,-0.0599702380952381,-0.3655257936507937,-0.0,-0.5560267857142858,-0.49863591269841273,0.0
2019-01-03,1.0,-0.062157538492053646,-0.3647385515582773,-0.0,-0.557211216621625,-0.4952520268762552,0.0
2019-01-04,1.0,-0.05238825158227848,-0.36716277689873417,-0.0,-0.5547369462025317,-0.49804687499999994,0.0
2019-01-07,1.0,-0.05009728824413192,-0.36324228467279135,-0.0,-0.5541735425235832,-0.4954804068865299,0.0
2019-01-08,1.0,-0.050849126261383215,-0.36054639428993357,-0.0,-0.5552301255230125,-0.4946345065222742,0.0
2019-01-09,1.0,-0.05171946259090349,-0.36489584617280907,-0.0,-0.5557500308147417,-0.4928140022186614,0.0
2019-01-10,1.0,-0.05170118343195266,-0.36521203155818543,-0.0,-0.5555966469428008,-0.49297337278106507,0.0
2019-01-11,1.0,-0.05309975043858565,-0.3613698697833016,-0.0,-0.5577326974870895,-0.49867806577549356,0.0
2019-01-14,1.0,-0.05503272817092751,-0.36124490552056315,-0.0,-0.5548474743732247,-0.49892552797332346,0.0
2019-01-15,1.0,-0.046835536156543484,-0.34506265172506806,-0.0,-0.5418454672519065,-0.5183786567273976,0.0
2019-01-16,1.0,-0.04164931278633903,-0.3438028272533504,-0.0,-0.5396035965406571,-0.524903839086655,0.0
2019-01-17,1.0,-0.042120729766131994,-0.3423043957389494,-0.0,-0.5401004040651401,-0.5243296191992164,0.0
2019-01-18,1.0,-0.045095384615384614,-0.3438769230769231,-0.0,-0.5400123076923077,-0.5325538461538462,0.0
2019-01-22,1.0,-0.0,-0.28760801256873525,-0.0,-0.6055086410054988,-0.5617144540455616,0.0
2019-01-23,1.0,-0.0,-0.27144755623369593,-0.0,-0.6099079588521927,-0.5796377417925875,0.0
2019-01-24,1.0,-0.0,-0.2720714953961298,-0.0,-0.6102959279137329,-0.579570633709193,0.0
2019-01-25,1.0,-0.0,-0.22061151791015238,-0.0,-0.6515188996635662,-0.601672273896695,0.0
2019-01-28,1.0,-0.0,-0.21269487750556793,-0.0,-0.6624350408314773,-0.5995050730017323,0.0
2019-01-29,1.0,-0.0,-0.20598805363471884,-0.0,-0.6639651027337845,-0.6085706496145934,0.0
2019-01-30,1.0,-0.0,-0.21035768685330114,-0.0,-0.7162403487578128,-0.6995903146173644,0.0
2019-01-31,1.0,-0.0,-0.21363888375531326,-0.0,-0.7336378277054677,-0.6928479024209943,0.0
2019-02-01,1.0,-0.0,-0.21200993342491808,-0.0,-0.7283630983831766,-0.7014952974743738,0.0
2019-02-04,1.0,-0.0,-0.21508955460453322,-0.0,-0.7302002430390447,-0.6964653669361229,0.0
2019-02-05,1.0,-0.0,-0.20500356642802423,-0.0,-0.7251208622830423,-0.7116741077325444,0.0
2019-02-06,1.0,-0.0,-0.20077730481453082,-0.0,-0.730613647780451,-0.7125294133199376,0.0
2019-02-07,1.0,-0.0,-0.20701291853414183,-0.0,-0.7276298444503032,-0.7017927761666226,0.0
2019-02-08,1.0,-0.0,-0.2029219063721864,-0.0,-0.7349941878896755,-0.7039258163373138,0.0
2019-02-11,1.0,-0.0,-0.20120548814338965,-0.0,-0.735902926481085,-0.7065059349142147,0.0
2019-02-12,1.0,-0.0,-0.2062098331173468,-0.0,-0.7333315701779906,-0.7051916109068789,0.0
2019-02-13,1.0,-0.0,-0.20746062887745903,-0.0,-0.7350866960072114,-0.7087067182777453,0.0
2019-02-14,1.0,-0.0,-0.2130478562721925,-0.0,-0.7344586358577562,-0.7023159679898245,0.0
2019-02-15,1.0,-0.0,-0.22767762460233298,-0.0,-0.7273329798515377,-0.6961028632025452,0.0
2019-02-19,1.0,-0.0,-0.22059915164369037,-0.0,-0.735100742311771,-0.6954135737009544,0.0
2019-02-20,1.0,-0.0,-0.21355366648129023,-0.0,-0.7397844336749556,-0.6948968512486429,0.0
2019-02-21,1.0,-0.0,-0.2207186929004581,-0.0,-0.7378121441622751,-0.6895903397505494,0.0
2019-02-22,1.0,-0.0,-0.22164566345441067,-0.0,-0.7368685799004554,-0.6889494863920365,0.0
2019-02-25,1.0,-0.0,-0.22042341220423411,-0.0,-0.7387191648340001,-0.6904957473304894,0.0
2019-02-26,1.0,-0.0,-0.22426888977107315,-0.0,-0.7325922985311631,-0.6897181421198888,0.0
2019-02-27,1.0,-0.0,-0.2324792665801118,-0.0,-0.7276966694046262,-0.6894623883839855,0.0
2019-02-28,1.0,-0.0,-0.23470413888006778,-0.0,-0.7281147454218271,-0.6835238700116439,0.0
2019-03-01,1.0,-0.0,-0.23641944275394916,-0.0,-0.7285740745640726,-0.6810255867488688,0.0
2019-03-04,1.0,-0.0,-0.23217874140666314,-0.0,-0.7301427815970386,-0.6817821258593337,0.0
2019-03-05,1.0,-0.0,-0.22120963255358042,-0.0,-0.7472911754576522,-0.6807163483190717,0.0
2019-03-06,1.0,-0.0,-0.22550662407708016,-0.0,-0.7283604754673508,-0.664371367230455,0.0
2019-03-07,1.0,-0.0,-0.20696865933031863,-0.0,-0.7528556865410251,-0.6540763781791568,0.0
2019-03-08,1.0,-0.0,-0.1973334029118614,-0.0,-0.7571883316808433,-0.6546730678912488,0.0
2019-03-11,1.0,-0.0,-0.19440791204166447,-0.0,-0.7567468041454048,-0.6792045873007523,0.0
2019-03-12,1.0,-0.0,-0.16709538836882443,-0.0,-0.7698957808480735,-0.7148956482537325,0.0
2019-03-13,1.0,-0.0,-0.17582592966962815,-0.0,-0.7703356918657234,-0.7138373144650741,0.0
2019-03-14,1.0,-0.0,-0.17913970510236554,-0.0,-0.7593348891481912,-0.7135090696934338,0.0
2019-03-15,1.0,-0.0,-0.18024999336535655,-0.0,-0.7579947453623842,-0.7156126429765665,0.0
2019-03-18,1.0,-0.0,-0.19002159942401536,-0.0,-0.7606463827631263,-0.7159542412202341,0.0
2019-03-19,1.0,-0.0,-0.19610260808963464,-0.0,-0.7553006138258235,-0.7290588897525934,0.0
2019-03-20,1.0,-0.0,-0.19941994736559432,-0.0,-0.7531285246253826,-0.7328803909984425,0.0
2019-03-21,1.0,-0.0,-0.20055889939810834,-0.0,-0.7558308254514188,-0.7306266122098022,0.0
2019-03-22,1.0,-0.0,-0.20222263678277325,-0.0,-0.7453028808997149,-0.7175065959544813,0.0
2019-03-25,1.0,-0.0,-0.17387846006999683,-0.0,-0.7597836461979001,-0.7177325273093648,0.0
2019-03-26,1.0,-0.0,-0.1864451897992866,-0.0,-0.7609806740137359,-0.7145290954586594,0.0
2019-03-27,1.0,-0.0,-0.18802509837285974,-0.0,-0.7591991917473148,-0.7115016484100819,0.0
2019-03-28,1.0,-0.0,-0.18522164866159332,-0.0,-0.754270661486882,-0.7213559682826886,0.0
2019-03-29,1.0,-0.0,-0.19118900490091625,-0.0,-0.7536490517792457,-0.7187033880247177,0.0
2019-04-01,1.0,-0.0,-0.19693578470556888,-0.0,-0.7527844391153743,-0.7148148148148148,0.0
2019-04-02,1.0,-0.0,-0.20263389405774304,-0.0,-0.7612167097651356,-0.7020340700061316,0.0
2019-04-03,1.0,-0.0,-0.19932504251700678,-0.0,-0.7638711734693877,-0.6941432823129252,0.0
2019-04-04,1.0,-0.0,-0.19744189756953676,-0.0,-0.7633356379301175,-0.6983726001170025,0.0
2019-04-05,1.0,-0.0,-0.1920485713524885,-0.0,-0.7646259952600326,-0.7062285303437809,0.0
2019-04-08,1.0,-0.0,-0.1829355894325166,-0.0,-0.7672865618431904,-0.7102721685689201,0.0
2019-04-09,1.0,-0.0,-0.1891741514982911,-0.0,-0.746655008875818,-0.7136422647908222,0.0
2019-04-10,1.0,-0.0,-0.2038957953915591,-0.0,-0.7402803072293926,-0.6952252751603454,0.0
2019-04-11,1.0,-0.0,-0.191061629379485,-0.0,-0.7678609117771211,-0.6793214436471084,0.0
2019-04-12,1.0,-0.0,-0.19239892467450317,-0.0,-0.7627958462917085,-0.6804069369036951,0.0
2019-04-15,1.0,-0.0,-0.1900674593800037,-0.0,-0.7617135207496654,-0.6730713704491167,0.0
2019-04-16,1.0,-0.0,-0.19640234948604993,-0.0,-0.7583910216068807,-0.6674008810572688,0.0
2019-04-17,1.0,-0.0,-0.21338136632991356,-0.0,-0.7384812175320437,-0.6586263607173624,0.0
2019-04-18,1.0,-0.0,-0.21920957082778256,-0.0,-0.736985084763472,-0.6559308309171172,0.0
2019-04-22,1.0,-0.0,-0.2161413412785531,-0.0,-0.73906225497883,-0.658329412994616,0.0
2019-04-23,1.0,-0.0,-0.21339963360376865,-0.0,-0.7321120125621565,-0.6716042920701387,0.0
2019-04-24,1.0,-0.0,-0.20597997961370587,-0.0,-0.7353179477797234,-0.6723033898748073,0.0
2019-04-25,1.0,-0.0,-0.20628658026755856,-0.0,-0.7347146739130435,-0.6718749999999999,0.0
2019-04-26,1.0,-0.0,-0.19914699879637865,-0.0,-0.7340258516929196,-0.6833690930974933,0.0
2019-04-29,1.0,-0.0,-0.20045009682315384,-0.0,-0.7345998848589523,-0.681792013398231,0.0
2019-04-30,1.0,-0.0,-0.20454664364568617,-0.0,-0.7337937529430232,-0.6776801130120861,0.0
2019-05-01,1.0,-0.0,-0.20815142087788552,-0.0,-0.7274319625630702,-0.6787534966406108,0.0
2019-05-02,1.0,-0.0,-0.20789439288981834,-0.0,-0.723800810351588,-0.6823421774931381,0.0
2019-05-03,1.0,-0.0,-0.21248006692285576,-0.0,-0.7209369199801324,-0.6807570648053747,0.0
2019-05-06,1.0,-0.0,-0.19359632883998645,-0.0,-0.7144160821839232,-0.6993455531509921,0.0
2019-05-07,1.0,-0.0,-0.18706124898875232,-0.0,-0.7198517706620736,-0.7027584227145802,0.0
2019-05-08,1.0,-0.0,-0.18430406018938902,-0.0,-0.704605007134518,-0.7054611493060059,0.0
2019-05-09,1.0,-0.0,-0.18401058008972332,-0.0,-0.7015014392033815,-0.7076731582086456,0.0
2019-05-10,1.0,-0.0,-0.182482887367766,-0.0,-0.7035884671230035,-0.7067517112632233,0.0
2019-05-13,1.0,-0.0,-0.183681921722924,-0.0,-0.7014133360944295,-0.7034323876579002,0.0
2019-05-14,1.0,-0.0,-0.17867324138993762,-0.0,-0.6976397770757891,-0.691963941752061,0.0
2019-05-15,1.0,-0.0,-0.1797296602765072,-0.0,-0.6993369995374416,-0.6907282726011204,0.0
2019-05-16,1.0,-0.0,-0.17919282511210766,-0.0,-0.692914798206278,-0.6903779628443306,0.0
2019-05-17,1.0,-0.0,-0.17617045279729243,-0.0,-0.6862724988462131,-0.7015281267627302,0.0
2019-05-20,1.0,-0.0,-0.18248644202842673,-0.0,-0.6856092733955329,-0.7021358624412058,0.0
2019-05-21,1.0,-0.0,-0.18400369856680535,-0.0,-0.6823342066060513,-0.7021112652180613,0.0
2019-05-22,1.0,-0.0,-0.17971959737058338,-0.0,-0.6866783073130649,-0.7013917419884963,0.0
2019-05-23,1.0,-0.0,-0.18150914241565802,-0.0,-0.6773113571980428,-0.7165078547514809,0.0
2019-05-24,1.0,-0.0,-0.18069402581343225,-0.0,-0.6787232398176057,-0.7167735785867017,0.0
2019-05-28,1.0,-0.0,-0.17447433518862093,-0.0,-0.6821789321789321,-0.7201350237064523,0.0
2019-05-29,1.0,-0.0,-0.17979985078850555,-0.0,-0.6818708034267191,-0.7109413187208973,0.0
2019-05-30,1.0,-0.0,-0.1767064144736842,-0.0,-0.6787880345394736,-0.7144068667763158,0.0
2019-05-31,1.0,-0.0,-0.18886984987596223,-0.0,-0.6767346103680213,-0.6918493133167949,0.0
2019-06-03,1.0,-0.0,-0.19106446929366513,-0.0,-0.682671489340024,-0.6734761455971879,0.0
2019-06-04,1.0,-0.0,-0.193904898032109,-0.0,-0.6598177595140253,-0.6986651012021745,0.0
2019-06-05,1.0,-0.0,-0.20791554062586823,-0.0,-0.6499886343545577,-0.6677948122142804,0.0
2019-06-06,1.0,-0.0,-0.21805744863445908,-0.0,-0.6528093290928367,-0.6532636680296835,0.0
2019-06-07,1.0,-0.0,-0.23209602582206978,-0.0,-0.6419457333064353,-0.6476195279402864,0.0
2019-06-10,1.0,-0.0,-0.23411657926583299,-0.0,-0.6399253731343283,-0.6471359419120614,0.0
2019-06-11,1.0,-0.0,-0.23647846406467096,-0.0,-0.6437286851079954,-0.6460022735884805,0.0
2019-06-12,1.0,-0.0,-0.2424808707290588,-0.0,-0.6418596429202758,-0.6409505290537639,0.0
2019-06-13,1.0,-0.0,-0.25460564554850773,-0.0,-0.6413787874958935,-0.6311440196103206,0.0
2019-06-14,1.0,-0.0,-0.2500189504004851,-0.0,-0.6510346918664881,-0.6256664224170604,0.0
2019-06-17,1.0,-0.0,-0.2512379989893886,-0.0,-0.6463870641738252,-0.6288782213239009,0.0
2019-06-18,1.0,-0.0,-0.24889416879407528,-0.0,-0.645805424260041,-0.6329145919166899,0.0
2019-06-19,1.0,-0.0,-0.24199818255250402,-0.0,-0.6513782310177706,-0.6308562197092084,0.0
2019-06-20,1.0,-0.0,-0.24893310774980432,-0.0,-0.6458675285977628,-0.6303881215120831,0.0
2019-06-21,1.0,-0.0,-0.2511305929612693,-0.0,-0.6469012910234708,-0.6284580985826533,0.0
2019-06-24,1.0,-0.0,-0.2576622065135067,-0.0,-0.6457207775814188,-0.621232012118152,0.0
2019-06-25,1.0,-0.0,-0.24392277758124023,-0.0,-0.6582604740486179,-0.6247283570020721,0.0
2019-06-26,1.0,-0.0,-0.24575437179843046,-0.0,-0.6419793585505565,-0.6356708471069168,0.0
2019-06-27,1.0,-0.0,-0.2475310045212296,-0.0,-0.6510065418908338,-0.6272890303351771,0.0
2019-06-28,1.0,-0.0,-0.2354854981084489,-0.0,-0.6605044136191677,-0.6261034047919294,0.0
2019-07-01,1.0,-0.0,-0.2337181167456397,-0.0,-0.6576519810464765,-0.6290452666599455,0.0
2019-07-02,1.0,-0.0,-0.22976250631632136,-0.0,-0.6673067205659424,-0.6294593228903487,0.0
2019-07-03,1.0,-0.0,-0.23149387548932945,-0.0,-0.6631140295491855,-0.6309887612072231,0.0
2019-07-05,1.0,-0.0,-0.17252641215330183,-0.0,-0.670782096642502,-0.6308978895019423,0.0
2019-07-08,1.0,-0.0,-0.174169741697417,-0.0,-0.6535301353013531,-0.632349323493235,0.0
2019-07-09,1.0,-0.0,-0.17541405962458592,-0.0,-0.6464237516869096,-0.6318488529014845,0.0
2019-07-10,1.0,-0.0,-0.17814709347996857,-0.0,-0.6417910447761194,-0.6348929693637079,0.0
2019-07-11,1.0,-0.0,-0.18604651162790695,-0.0,-0.6284717958792759,-0.6412170624493505,0.0
2019-07-12,1.0,-0.0,-0.19524780696365826,-0.0,-0.6294567167113055,-0.632479052510013,0.0
2019-07-15,1.0,-0.0,-0.20410377823813752,-0.0,-0.6210417283219887,-0.6410673769359772,0.0
2019-07-16,1.0,-0.0,-0.21052631578947364,-0.0,-0.6231401288030202,-0.633824364004244,0.0
2019-07-17,1.0,-0.0,-0.2009735231211741,-0.0,-0.6198834722324654,-0.637534724783047,0.0
2019-07-18,1.0,-0.0,-0.19766519605413177,-0.0,-0.6258117285480593,-0.6550835274872354,0.0
2019-07-19,1.0,-0.0,-0.19756030906064445,-0.0,-0.6251024819259149,-0.6617475342227522,0.0
2019-07-22,1.0,-0.0,-0.1913936260130264,-0.0,-0.6185303037836225,-0.6760552876249193,0.0
2019-07-23,1.0,-0.0,-0.19408369408369405,-0.0,-0.6157635467980295,-0.6780862815345574,0.0
2019-07-24,1.0,-0.0,-0.19458397572984532,-0.0,-0.6160043765852689,-0.6760829561844134,0.0
2019-07-25,1.0,-0.0,-0.17676767676767677,-0.0,-0.6449718863511967,-0.6661939592974075,0.0
2019-07-26,1.0,-0.0,-0.16664177618478693,-0.0,-0.6550925925925926,-0.6673138191955397,0.0
2019-07-29,1.0,-0.0,-0.1560313705962903,-0.0,-0.6537283704718039,-0.6799701232416283,0.0
2019-07-30,1.0,-0.0,-0.16447959285500452,-0.0,-0.6546003392874963,-0.6756810697535177,0.0
2019-07-31,1.0,-0.0,-0.18688205333067012,-0.0,-0.6446619394786777,-0.6652351942474783,0.0
2019-08-01,1.0,-0.0,-0.19817438148443736,-0.0,-0.6370460893854749,-0.6587938946528332,0.0
2019-08-02,1.0,-0.0,-0.19799774746589913,-0.0,-0.6322612939557002,-0.6725566262044801,0.0
2019-08-05,1.0,-0.0,-0.19901344617772992,-0.0,-0.6333475223476976,-0.6716077822570549,0.0
2019-08-06,1.0,-0.0,-0.20259811363014207,-0.0,-0.6179230022646393,-0.6680934723639349,0.0
2019-08-07,1.0,-0.0,-0.20704999129937604,-0.0,-0.6099385984537747,-0.6689039699704178,0.0
2019-08-08,1.0,-0.0,-0.21065970928065597,-0.0,-0.6086718847061747,-0.6654242763076158,0.0
2019-08-09,1.0,-0.0,-0.2073515551366635,-0.0,-0.6031797212163301,-0.6697504836549432,0.0
2019-08-12,1.0,-0.0,-0.204694160801031,-0.0,-0.6150490730643402,-0.6586943590760385,0.0
2019-08-13,1.0,-0.0,-0.20073472832427333,-0.0,-0.6183880656291111,-0.6630426688509942,0.0
2019-08-14,1.0,-0.0,-0.20398305714498033,-0.0,-0.6118005498996804,-0.6612419806296599,0.0
2019-08-15,1.0,-0.0,-0.21483118477593616,-0.0,-0.596414978514426,-0.6442480049109883,0.0
2019-08-16,1.0,-0.0,-0.2140050105614776,-0.0,-0.6024463329567225,-0.6396816819767156,0.0
2019-08-19,1.0,-0.0,-0.20839157409450942,-0.0,-0.6051889452904682,-0.6386620564506241,0.0
2019-08-20,1.0,-0.0,-0.21286959075778347,-0.0,-0.6035343645976111,-0.6312169571176817,0.0
2019-08-21,1.0,-0.0,-0.21830624465355003,-0.0,-0.6073567151411463,-0.6184284492240009,0.0
2019-08-22,1.0,-0.0,-0.21945441668498303,-0.0,-0.6080054704862383,-0.614721469216304,0.0
2019-08-23,1.0,-0.0,-0.22721290699941507,-0.0,-0.60667284070969,-0.6032364983427568,0.0
2019-08-26,1.0,-0.0,-0.22406175656649027,-0.0,-0.6022964509394573,-0.6012040588435209,0.0
2019-08-27,1.0,-0.0,-0.22361134621430126,-0.0,-0.5907189321210069,-0.6038739631949315,0.0
2019-08-28,1.0,-0.0,-0.21345842299973403,-0.0,-0.6076117706796915,-0.5969001620040139,0.0
2019-08-29,1.0,-0.0,-0.2116800697606821,-0.0,-0.6063123728320898,-0.6042292413525822,0.0
2019-08-30,1.0,-0.0,-0.21036186600784768,-0.0,-0.6075425083563435,-0.604224192220123,0.0
2019-09-03,1.0,-0.0,-0.20950717041566574,-0.0,-0.6019994661619471,-0.6150542330931061,0.0
2019-09-04,1.0,-0.0,-0.21165100410383428,-0.0,-0.602535149704961,-0.6141181612879726,0.0
2019-09-05,1.0,-0.0,-0.21352209643402587,-0.0,-0.6027490242660785,-0.607912535453686,0.0
2019-09-06,1.0,-0.0,-0.21482543307660534,-0.0,-0.5995529531815641,-0.6152238878495591,0.0
2019-09-09,1.0,-0.0,-0.22385120350109408,-0.0,-0.6015803549720399,-0.6058837831266716,0.0
2019-09-10,1.0,-0.0,-0.2202590711351982,-0.0,-0.6265098306073347,-0.5835419350134882,0.0
2019-09-11,1.0,-0.0,-0.2199071260120104,-0.0,-0.6168340181371714,-0.5945150859449078,0.0
2019-09-12,1.0,-0.0,-0.2324619054573779,-0.0,-0.6107541015529916,-0.5909400710773575,0.0
